material_id,chem_formula,R0,B,CN_raw,mean_charge,min_charge,max_charge,chemenv,Zr_wyckoff,num_Zr_chemenvs,CN,element,charge_range,is_single_charge,site_index,cn_found,d_min,d_max,d_mean,d_std,d_range,angle_mean,angle_std,angle_min,angle_max,bridging_O_count,bridging_O_fraction,n_candidate_sites_same_cn,geometry_type
mp-677528,Na11Zr8Si7P5O48,1.8361181378913187,0.6864804145250705,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Zr,0.0,True,17.0,6.0,2.0342394308608824,2.197245275920486,2.118342144010443,0.056037222079646974,0.1630058450596037,41.704206291231586,20.15538242554704,7.101921533916906,79.47403069133513,6.0,1.0,7,Octahedron
mp-677528,Na11Zr8Si7P5O48,1.8361181378913187,0.6864804145250705,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Zr,0.0,True,18.0,6.0,2.027298348603467,2.2376788371951117,2.1143341643054434,0.07030964636369491,0.2103804885916447,77.75130844578788,37.51025701530007,16.692674852919698,174.2931628128904,6.0,1.0,8,Octahedron
mp-677692,Na20Zr11Si10(PO9)8,1.8965859831111336,0.5455503768422155,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Zr,0.0,True,20.0,6.0,2.045506373687579,2.1963585577238445,2.100104044362522,0.049626023472516365,0.15085218403626532,53.057838595687834,23.723563073234658,7.532770279568614,92.20620730426158,6.0,1.0,1,Octahedron
mp-677692,Na20Zr11Si10(PO9)8,1.8965859831111336,0.5455503768422155,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Zr,0.0,True,21.0,6.0,2.010734596722031,2.221006644126948,2.1176473737600876,0.06202672863896213,0.21027204740491667,96.2379451871438,35.25760945556042,49.89878064942583,173.1712654651672,6.0,1.0,2,Octahedron
mp-677692,Na20Zr11Si10(PO9)8,1.8965859831111336,0.5455503768422155,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Zr,0.0,True,22.0,6.0,2.056193014067124,2.23920922875968,2.1254192618658854,0.06350387562540592,0.18301621469255602,80.33541107726522,34.64470498251351,20.963906886672127,173.02533980593108,6.0,1.0,3,Octahedron
mp-677692,Na20Zr11Si10(PO9)8,1.8965859831111336,0.5455503768422155,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Zr,0.0,True,23.0,6.0,1.9299135633519708,2.335349227187389,2.1200407175235916,0.13729545182848252,0.40543566383541796,80.85171066171233,35.50073026725609,19.995450058250878,163.50722936046088,6.0,1.0,4,Octahedron
mp-677692,Na20Zr11Si10(PO9)8,1.8965859831111336,0.5455503768422155,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Zr,0.0,True,24.0,6.0,2.0488719239470234,2.2170616777694736,2.1144224933828526,0.05593087543369608,0.16818975382245016,61.7935087518612,35.442863603024044,11.904818441908274,115.67131737333435,6.0,1.0,5,Octahedron
mp-677692,Na20Zr11Si10(PO9)8,1.8965859831111336,0.5455503768422155,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Zr,0.0,True,25.0,6.0,2.018290677708025,2.177994106413683,2.1138865456669493,0.05292323262091061,0.159703428705658,64.63875280285816,37.64611581269608,10.183207823990767,120.60667544968699,6.0,1.0,6,Octahedron
mp-677692,Na20Zr11Si10(PO9)8,1.8965859831111336,0.5455503768422155,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Zr,0.0,True,26.0,6.0,2.058893931337628,2.2231551486546413,2.1172768470587777,0.05918646467443394,0.16426121731701304,57.87416920539602,25.927234269892153,19.69038738181696,97.36176046616193,6.0,1.0,7,Octahedron
mp-677692,Na20Zr11Si10(PO9)8,1.8965859831111336,0.5455503768422155,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Zr,0.0,True,27.0,6.0,1.9847943750542083,2.2592570201934215,2.1324610370738046,0.10316692058524,0.27446264513921315,82.22073524067056,36.16924024404098,19.61148429625536,171.8013184622207,6.0,1.0,8,Octahedron
mp-677692,Na20Zr11Si10(PO9)8,1.8965859831111336,0.5455503768422155,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Zr,0.0,True,28.0,6.0,2.0105725564065366,2.2347890126671763,2.1221731918645785,0.07872664318663336,0.22421645626063968,81.63152949250455,36.037665267369334,21.0667068479838,163.68633826336423,6.0,1.0,9,Octahedron
mp-677692,Na20Zr11Si10(PO9)8,1.8965859831111336,0.5455503768422155,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Zr,0.0,True,29.0,6.0,2.005424008171758,2.3460567256085465,2.146161247494456,0.11054748325694666,0.34063271743678847,47.30775134088518,21.438213289937547,7.711175293954825,83.11894443166605,6.0,1.0,10,Octahedron
mp-677692,Na20Zr11Si10(PO9)8,1.8965859831111336,0.5455503768422155,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Zr,0.0,True,30.0,6.0,2.02842023974644,2.2712258962668437,2.1363343244837454,0.0890773613754266,0.24280565652040353,83.76284062260352,36.92362697479767,19.882314725027133,157.19252244669252,6.0,1.0,11,Octahedron
mp-681439,LiZr2(PO4)3,2.0102668200167706,0.2145024716144283,[6.0],4.0,4.0,4.0,Octahedron,2c,1,6.0,Zr,0.0,True,2.0,6.0,2.070195583765245,2.148691801505717,2.096888575391285,0.026378849484129413,0.07849621774047177,81.28828286351754,37.22198909395458,21.30001391489555,177.22042112082465,6.0,1.0,1,Octahedron
mp-681439,LiZr2(PO4)3,2.0102668200167706,0.2145024716144283,[6.0],4.0,4.0,4.0,Octahedron,2c,1,6.0,Zr,0.0,True,3.0,6.0,2.0701955837652455,2.1486918015057177,2.0968885753912856,0.026378849484129635,0.07849621774047222,81.28828286351755,37.22198909395462,21.30001391489555,177.2204211208249,6.0,1.0,2,Octahedron
mp-681439,LiZr2(PO4)3,2.0102668200167706,0.2145024716144283,[6.0],4.0,4.0,4.0,Octahedron,2c,1,6.0,Zr,0.0,True,4.0,6.0,2.067428365557637,2.1467973709363886,2.0999295844307677,0.027869620825975182,0.07936900537875147,80.8558561242085,36.33594651289643,21.614931857675046,173.07684298419144,6.0,1.0,3,Octahedron
mp-681439,LiZr2(PO4)3,2.0102668200167706,0.2145024716144283,[6.0],4.0,4.0,4.0,Octahedron,2c,1,6.0,Zr,0.0,True,5.0,6.0,2.0674283655576384,2.1467973709363886,2.099929584430768,0.027869620825975036,0.07936900537875013,80.8558561242085,36.33594651289643,21.614931857675032,173.07684298419142,6.0,1.0,4,Octahedron
mp-6824,Na2ZrSi4O11,1.9106009637363168,0.5145078064852835,[6.0],4.0,4.0,4.0,Octahedron,2d,1,6.0,Zr,0.0,True,4.0,6.0,2.0808300476457933,2.1564045859003476,2.120068422649105,0.030921350044778806,0.07557453825455429,56.25635468991196,22.27359770050856,25.540082582237133,93.56766451944713,6.0,1.0,1,Octahedron
mp-6824,Na2ZrSi4O11,1.9106009637363168,0.5145078064852835,[6.0],4.0,4.0,4.0,Octahedron,2d,1,6.0,Zr,0.0,True,5.0,6.0,2.080830047645794,2.156404585900347,2.1200684226491053,0.030921350044778414,0.07557453825455296,44.01803432757132,17.54139084466668,17.38232653734507,75.89835868963011,6.0,1.0,2,Octahedron
mp-686296,CaGd2Zr(GaO3)4,2.020962702394122,0.2275501523003132,[6.0],4.0,4.0,4.0,Octahedron,"1h, 1d, 1g, 1b",1,6.0,Zr,0.0,True,12.0,6.0,2.106185035961068,2.127248377787479,2.113229033964546,0.009913212704930374,0.02106334182641101,58.064610215305,29.346028201057266,12.54626300376903,104.44963624475739,6.0,1.0,1,Octahedron
mp-686296,CaGd2Zr(GaO3)4,2.020962702394122,0.2275501523003132,[6.0],4.0,4.0,4.0,Octahedron,"1h, 1d, 1g, 1b",1,6.0,Zr,0.0,True,13.0,6.0,2.0968314883450185,2.1174035891305714,2.1104635660729385,0.009639866163155488,0.020572100785552827,59.89290556799271,36.034831556466784,6.829167442826219,109.05428014558395,6.0,1.0,2,Octahedron
mp-686296,CaGd2Zr(GaO3)4,2.020962702394122,0.2275501523003132,[6.0],4.0,4.0,4.0,Octahedron,"1h, 1d, 1g, 1b",1,6.0,Zr,0.0,True,14.0,6.0,2.1071892056319665,2.1235543148336418,2.116892236220164,0.007018534580194783,0.01636510920167522,67.50387004406322,38.69291406530131,3.9368694041618086,124.71949241709983,6.0,1.0,3,Octahedron
mp-686296,CaGd2Zr(GaO3)4,2.020962702394122,0.2275501523003132,[6.0],4.0,4.0,4.0,Octahedron,"1h, 1d, 1g, 1b",1,6.0,Zr,0.0,True,15.0,6.0,2.1104554691704926,2.114287173594763,2.112647634229546,0.0016123556404340042,0.003831704424270388,108.0,36.28327655788321,83.90698846874338,180.0,6.0,1.0,4,Octahedron
mp-686312,Na3Zr2Si2PO12,1.8816290499502848,0.5796260486680559,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Zr,0.0,True,12.0,6.0,2.040724899682971,2.1774316934143796,2.1146285319448617,0.04392053244724262,0.13670679373140837,79.10456494969172,37.46782191974411,17.773052554336825,176.21217877678544,6.0,1.0,1,Octahedron
mp-686312,Na3Zr2Si2PO12,1.8816290499502848,0.5796260486680559,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Zr,0.0,True,13.0,6.0,2.005619913026324,2.258841214197251,2.1258239113117052,0.10038428718009246,0.2532213011709268,41.46899066841135,19.75421159833085,7.109985253650706,80.72674010632561,6.0,1.0,2,Octahedron
mp-686312,Na3Zr2Si2PO12,1.8816290499502848,0.5796260486680559,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Zr,0.0,True,14.0,6.0,2.0267866242107226,2.203941551747337,2.118469394699286,0.06112375952510331,0.17715492753661444,80.04379777678393,38.04780968773936,17.401983828171744,178.21100424328765,6.0,1.0,3,Octahedron
mp-686312,Na3Zr2Si2PO12,1.8816290499502848,0.5796260486680559,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Zr,0.0,True,15.0,6.0,2.0309618703399983,2.198441985065102,2.1196454705910877,0.0532362355271327,0.1674801147251035,77.90897876549921,37.19164114925631,16.398718209073646,173.3269695920197,6.0,1.0,4,Octahedron
mp-686312,Na3Zr2Si2PO12,1.8816290499502848,0.5796260486680559,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Zr,0.0,True,16.0,6.0,2.005722788639662,2.2682669080356854,2.1287458935690378,0.10510096770631175,0.2625441193960234,76.34474240177612,36.95313288036916,17.466560102050142,171.6489865127119,6.0,1.0,5,Octahedron
mp-686312,Na3Zr2Si2PO12,1.8816290499502848,0.5796260486680559,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Zr,0.0,True,17.0,6.0,2.03223014053322,2.2309010787502013,2.1140111582369876,0.06012337549603758,0.19867093821698134,97.4371308958865,36.68830002034376,33.99440665325576,176.9712302295861,6.0,1.0,6,Octahedron
mp-686312,Na3Zr2Si2PO12,1.8816290499502848,0.5796260486680559,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Zr,0.0,True,18.0,6.0,2.0330503929361217,2.2109207849759205,2.1198346167073,0.05308235746425129,0.17787039203979882,42.95354358272757,21.09826744136863,6.957433602869124,83.84560217522709,6.0,1.0,7,Octahedron
mp-686312,Na3Zr2Si2PO12,1.8816290499502848,0.5796260486680559,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Zr,0.0,True,19.0,6.0,2.041586382596979,2.2113753242767022,2.1182161719807664,0.05526181518646887,0.16978894167972314,77.81699653087186,37.50170671002062,16.879456922975933,174.9898743084335,6.0,1.0,8,Octahedron
mp-686417,Zr25Sc6O59,1.9633829291034004,0.4103000162955583,"[7.0, 8.0]",4.0,4.0,4.0,no_data,no_data,1,7.0,Zr,0.0,True,0.0,7.0,2.074549864727912,2.366485334418847,2.1940808828695015,0.10448560689717484,0.29193546969093465,101.85755216806943,29.57929270484589,72.36243178037545,159.95096860305782,7.0,1.0,1,no_data
mp-686417,Zr25Sc6O59,1.9633829291034004,0.4103000162955583,"[7.0, 8.0]",4.0,4.0,4.0,no_data,no_data,1,7.0,Zr,0.0,True,1.0,7.0,2.114861383395481,2.2327519643696982,2.1811434280191766,0.04293184485144635,0.11789058097421723,59.35770766804916,25.88110180623222,12.852347808206359,123.77891860696927,7.0,1.0,2,no_data
mp-686417,Zr25Sc6O59,1.9633829291034004,0.4103000162955583,"[7.0, 8.0]",4.0,4.0,4.0,no_data,no_data,1,7.0,Zr,0.0,True,3.0,7.0,2.0895014603090267,2.239190246254066,2.1805764632841793,0.04657191237713038,0.1496887859450391,60.464767765943776,26.456094464488565,12.733918326373805,126.45255188493708,7.0,1.0,3,no_data
mp-686417,Zr25Sc6O59,1.9633829291034004,0.4103000162955583,"[7.0, 8.0]",4.0,4.0,4.0,no_data,no_data,1,7.0,Zr,0.0,True,4.0,7.0,2.049093184424437,2.2695787551816204,2.1815283269363945,0.0731056007657519,0.22048557075718334,64.52618462620288,25.52740003395422,15.201281232078454,124.3205498857842,7.0,1.0,4,no_data
mp-686417,Zr25Sc6O59,1.9633829291034004,0.4103000162955583,"[7.0, 8.0]",4.0,4.0,4.0,no_data,no_data,1,7.0,Zr,0.0,True,6.0,7.0,2.1203744908186906,2.2209223026960374,2.1721276325239574,0.03612355156277153,0.10054781187734685,102.4125064863548,31.0403423323165,70.64444235725341,168.72907275127747,7.0,1.0,5,no_data
mp-686417,Zr25Sc6O59,1.9633829291034004,0.4103000162955583,"[7.0, 8.0]",4.0,4.0,4.0,no_data,no_data,1,7.0,Zr,0.0,True,10.0,7.0,2.07607402661899,2.3083761178470636,2.1916127762709925,0.08521312946255015,0.23230209122807377,102.23611170167695,30.313891204798296,72.30810651485366,165.27790027923223,7.0,1.0,6,no_data
mp-686417,Zr25Sc6O59,1.9633829291034004,0.4103000162955583,"[7.0, 8.0]",4.0,4.0,4.0,no_data,no_data,1,7.0,Zr,0.0,True,11.0,7.0,2.066681642096481,2.237998874502382,2.1767245423235986,0.05959377434367892,0.17131723240590135,66.28784079348115,26.350706352185107,15.243397382863526,128.4103850456384,7.0,1.0,7,no_data
mp-686417,Zr25Sc6O59,1.9633829291034004,0.4103000162955583,"[7.0, 8.0]",4.0,4.0,4.0,no_data,no_data,1,7.0,Zr,0.0,True,12.0,7.0,2.102521867839135,2.294888986385355,2.1870643683891915,0.07482396501619272,0.1923671185462199,102.2281816039859,30.17480810677092,72.22201814387803,164.99343016077657,7.0,1.0,8,no_data
mp-686417,Zr25Sc6O59,1.9633829291034004,0.4103000162955583,"[7.0, 8.0]",4.0,4.0,4.0,no_data,no_data,1,7.0,Zr,0.0,True,13.0,7.0,2.0923244994834387,2.259803947058318,2.1775128666891113,0.05158879407392118,0.16747944757487954,67.03349951186048,26.802343337116955,15.120810800773349,129.33680504490493,7.0,1.0,9,no_data
mp-686417,Zr25Sc6O59,1.9633829291034004,0.4103000162955583,"[7.0, 8.0]",4.0,4.0,4.0,no_data,no_data,1,7.0,Zr,0.0,True,14.0,7.0,2.1361772108674586,2.219434266851589,2.168666971833111,0.02329983880336946,0.08325705598413036,102.34750136128014,30.830818936297867,71.96036904550219,168.0897687665184,7.0,1.0,10,no_data
mp-686417,Zr25Sc6O59,1.9633829291034004,0.4103000162955583,"[7.0, 8.0]",4.0,4.0,4.0,no_data,no_data,1,7.0,Zr,0.0,True,27.0,7.0,2.1348563592219603,2.210494380781197,2.1678956904254076,0.024920620955525333,0.07563802155923671,102.27486446718571,30.568925658919117,73.16750884664948,166.76444442370178,7.0,1.0,11,no_data
mp-686417,Zr25Sc6O59,1.9633829291034004,0.4103000162955583,"[7.0, 8.0]",4.0,4.0,4.0,no_data,no_data,1,7.0,Zr,0.0,True,32.0,7.0,2.1113206399289792,2.238120370411168,2.170182952516849,0.03553707786098032,0.12679973048218862,102.35308621667333,30.923004338340224,71.46258396118033,167.96290947525267,7.0,1.0,12,no_data
mp-686417,Zr25Sc6O59,1.9633829291034004,0.4103000162955583,"[7.0, 8.0]",4.0,4.0,4.0,no_data,no_data,1,7.0,Zr,0.0,True,36.0,7.0,2.100659418409792,2.2343250767366447,2.1825440997171883,0.04880206863448972,0.13366565832685273,60.91464326318764,26.632476512552355,12.735012170263182,127.41931071485028,7.0,1.0,13,no_data
mp-686417,Zr25Sc6O59,1.9633829291034004,0.4103000162955583,"[7.0, 8.0]",4.0,4.0,4.0,no_data,no_data,1,7.0,Zr,0.0,True,46.0,7.0,2.109735394499074,2.24719360265201,2.1740330265999774,0.047798991549180825,0.13745820815293586,102.13593186388195,30.615690379690804,71.78934189839696,165.2269957115418,7.0,1.0,14,no_data
mp-686417,Zr25Sc6O59,1.9633829291034004,0.4103000162955583,"[7.0, 8.0]",4.0,4.0,4.0,no_data,no_data,1,7.0,Zr,0.0,True,47.0,7.0,2.0745256802193732,2.2871486598187185,2.180881463272573,0.06324087680739159,0.21262297959934529,66.67527720233488,26.570053472757326,15.19411036742647,128.27513669927856,7.0,1.0,15,no_data
mp-686417,Zr25Sc6O59,1.9633829291034004,0.4103000162955583,"[7.0, 8.0]",4.0,4.0,4.0,no_data,no_data,1,7.0,Zr,0.0,True,48.0,7.0,2.0995375938845076,2.313273671130104,2.1862323253511797,0.07344794916561478,0.2137360772455965,102.21104281405604,30.134698633692715,72.54339026482286,164.50577243739414,7.0,1.0,16,no_data
mp-686417,Zr25Sc6O59,1.9633829291034004,0.4103000162955583,"[7.0, 8.0]",4.0,4.0,4.0,no_data,no_data,1,7.0,Zr,0.0,True,49.0,7.0,2.0742011501428554,2.2333357755557763,2.1732115980401154,0.050668815318666696,0.1591346254129209,66.30647492316159,26.479941600411713,15.141537737657083,128.08669386190795,7.0,1.0,17,no_data
mp-686417,Zr25Sc6O59,1.9633829291034004,0.4103000162955583,"[7.0, 8.0]",4.0,4.0,4.0,no_data,no_data,1,8.0,Zr,0.0,True,2.0,8.0,2.092932290222656,3.135549342118744,2.3007126124365707,0.32090324315124574,1.0426170518960882,83.17038664293091,36.721126111070305,12.212153406156723,165.0036240863491,8.0,1.0,1,no_data
mp-686417,Zr25Sc6O59,1.9633829291034004,0.4103000162955583,"[7.0, 8.0]",4.0,4.0,4.0,no_data,no_data,1,8.0,Zr,0.0,True,5.0,8.0,2.044550546834214,2.5988826023757787,2.2706164472052808,0.16686334816648662,0.5543320555415647,51.93726484556327,25.04484481090805,12.369049800809044,112.89422066759137,8.0,1.0,2,no_data
mp-686417,Zr25Sc6O59,1.9633829291034004,0.4103000162955583,"[7.0, 8.0]",4.0,4.0,4.0,no_data,no_data,1,8.0,Zr,0.0,True,7.0,8.0,2.0294575705858033,3.0364322597939495,2.3047426583437254,0.28945924658901623,1.0069746892081461,88.03012886001825,36.34398265683759,13.552896420556678,164.80491610251778,8.0,1.0,3,no_data
mp-686417,Zr25Sc6O59,1.9633829291034004,0.4103000162955583,"[7.0, 8.0]",4.0,4.0,4.0,no_data,no_data,1,8.0,Zr,0.0,True,8.0,8.0,2.1264938044723376,2.6638695282264195,2.2751514180967147,0.16087801517126357,0.5373757237540819,49.87431142783147,21.476266181821238,10.09267317681461,91.60002458618295,8.0,1.0,4,no_data
mp-686417,Zr25Sc6O59,1.9633829291034004,0.4103000162955583,"[7.0, 8.0]",4.0,4.0,4.0,no_data,no_data,1,8.0,Zr,0.0,True,9.0,8.0,2.1144061079486285,2.8596246311216245,2.2886005205000366,0.22532071083773347,0.745218523172996,50.06201858176216,21.667532252612375,10.190724981549243,91.65983639662382,8.0,1.0,5,no_data
mp-686417,Zr25Sc6O59,1.9633829291034004,0.4103000162955583,"[7.0, 8.0]",4.0,4.0,4.0,no_data,no_data,1,8.0,Zr,0.0,True,15.0,8.0,2.164258693087815,2.596963185475572,2.258594859791341,0.1322596045860393,0.432704492387757,101.56958658937982,33.75985919410358,64.79467930308137,176.523491371776,8.0,1.0,6,no_data
mp-686417,Zr25Sc6O59,1.9633829291034004,0.4103000162955583,"[7.0, 8.0]",4.0,4.0,4.0,no_data,no_data,1,8.0,Zr,0.0,True,16.0,8.0,2.156926328830008,2.5866784194978067,2.255910919602694,0.1302391592747332,0.42975209066779874,101.48034123318764,33.68243842578651,64.69561520480259,175.67614494310016,8.0,1.0,7,no_data
mp-686417,Zr25Sc6O59,1.9633829291034004,0.4103000162955583,"[7.0, 8.0]",4.0,4.0,4.0,no_data,no_data,1,8.0,Zr,0.0,True,17.0,8.0,2.0969933624450445,3.029470310904888,2.302187889105797,0.29066414000976143,0.9324769484598434,89.28330627161492,36.457801058636456,13.51978293433737,166.3526030429752,8.0,1.0,8,no_data
mp-686417,Zr25Sc6O59,1.9633829291034004,0.4103000162955583,"[7.0, 8.0]",4.0,4.0,4.0,no_data,no_data,1,8.0,Zr,0.0,True,18.0,8.0,2.1066699893373473,2.563982107775882,2.255078761835644,0.14861189551104312,0.4573121184385349,102.29354787892653,35.17616450689131,66.65086263447469,178.89591120409233,8.0,1.0,9,no_data
mp-686417,Zr25Sc6O59,1.9633829291034004,0.4103000162955583,"[7.0, 8.0]",4.0,4.0,4.0,no_data,no_data,1,8.0,Zr,0.0,True,19.0,8.0,2.1128612677389755,3.057821888834718,2.289006970945982,0.29311071496913127,0.9449606210957424,84.7449292617567,37.22811737021732,12.22237695175862,167.50636272546808,8.0,1.0,10,no_data
mp-686417,Zr25Sc6O59,1.9633829291034004,0.4103000162955583,"[7.0, 8.0]",4.0,4.0,4.0,no_data,no_data,1,8.0,Zr,0.0,True,20.0,8.0,2.0655243820411187,2.6829196851384243,2.2967489785284982,0.21156308694279718,0.6173953030973056,102.30958401537212,35.242282013055615,67.95233084532293,178.66852142131972,8.0,1.0,11,no_data
mp-686417,Zr25Sc6O59,1.9633829291034004,0.4103000162955583,"[7.0, 8.0]",4.0,4.0,4.0,no_data,no_data,1,8.0,Zr,0.0,True,21.0,8.0,2.147286405667586,2.5875400740849877,2.256781704278274,0.12915666710522372,0.44025366841740166,101.44735509113058,33.591785375789584,64.41285944198499,175.1790579633268,8.0,1.0,12,no_data
mp-686417,Zr25Sc6O59,1.9633829291034004,0.4103000162955583,"[7.0, 8.0]",4.0,4.0,4.0,no_data,no_data,1,8.0,Zr,0.0,True,22.0,8.0,2.09243091109988,2.766083671324878,2.2766138039421167,0.2061227346354903,0.6736527602249978,55.05588462057565,26.687186543582154,12.50008077054517,119.47740647975476,8.0,1.0,13,no_data
mp-686417,Zr25Sc6O59,1.9633829291034004,0.4103000162955583,"[7.0, 8.0]",4.0,4.0,4.0,no_data,no_data,1,8.0,Zr,0.0,True,23.0,8.0,2.1315384665510537,2.809583744839619,2.2876960958585855,0.2062086557641834,0.6780452782885651,50.10551298715642,21.72879896018243,10.173529825326005,91.73497676744536,8.0,1.0,14,no_data
mp-686417,Zr25Sc6O59,1.9633829291034004,0.4103000162955583,"[7.0, 8.0]",4.0,4.0,4.0,no_data,no_data,1,8.0,Zr,0.0,True,24.0,8.0,2.0716573586371916,3.049389711328182,2.302512623266375,0.2947560449281201,0.9777323526909902,88.85827812533395,36.29989360354633,13.460119838270339,164.17834902357305,8.0,1.0,15,no_data
mp-686417,Zr25Sc6O59,1.9633829291034004,0.4103000162955583,"[7.0, 8.0]",4.0,4.0,4.0,no_data,no_data,1,8.0,Zr,0.0,True,25.0,8.0,2.0996904834677634,3.092955779470496,2.295726012250034,0.30374079566476103,0.9932652960027326,84.41080976857418,36.87572666954928,12.35259284968354,166.54871892012412,8.0,1.0,16,no_data
mp-686417,Zr25Sc6O59,1.9633829291034004,0.4103000162955583,"[7.0, 8.0]",4.0,4.0,4.0,no_data,no_data,1,8.0,Zr,0.0,True,26.0,8.0,2.059503394066461,2.6336151700277055,2.2717664078378856,0.17606569417473217,0.5741117759612444,54.44111315790841,26.46905531035902,12.418944571161047,118.76642672295827,8.0,1.0,17,no_data
mp-686417,Zr25Sc6O59,1.9633829291034004,0.4103000162955583,"[7.0, 8.0]",4.0,4.0,4.0,no_data,no_data,1,8.0,Zr,0.0,True,28.0,8.0,2.1221159781888606,2.552658696195767,2.2546668209679273,0.15275786535310412,0.43054271800690636,102.12452541352434,34.893963615337384,66.02365428621991,177.3290361129491,8.0,1.0,18,no_data
mp-686417,Zr25Sc6O59,1.9633829291034004,0.4103000162955583,"[7.0, 8.0]",4.0,4.0,4.0,no_data,no_data,1,8.0,Zr,0.0,True,29.0,8.0,2.0940722520259665,2.54716325538878,2.2543002756805723,0.151753433308282,0.4530910033628137,102.11851360728448,34.88991096080606,66.62711878508271,178.93927458810532,8.0,1.0,19,no_data
mp-686417,Zr25Sc6O59,1.9633829291034004,0.4103000162955583,"[7.0, 8.0]",4.0,4.0,4.0,no_data,no_data,1,8.0,Zr,0.0,True,30.0,8.0,2.1270950376779707,2.613546249092018,2.25612103473096,0.15928913713141885,0.48645121141404735,102.1095393583126,34.88541876646905,65.32331299005124,178.22202652460854,8.0,1.0,20,no_data
mp-686417,Zr25Sc6O59,1.9633829291034004,0.4103000162955583,"[7.0, 8.0]",4.0,4.0,4.0,no_data,no_data,1,8.0,Zr,0.0,True,31.0,8.0,2.105284312522327,2.65514975141973,2.257605454711682,0.1703504617037151,0.5498654388974034,102.01921657208361,34.7925170491098,64.31631558415414,178.28843516823125,8.0,1.0,21,no_data
mp-686417,Zr25Sc6O59,1.9633829291034004,0.4103000162955583,"[7.0, 8.0]",4.0,4.0,4.0,no_data,no_data,1,8.0,Zr,0.0,True,33.0,8.0,2.0838869467252206,2.738338408504721,2.277106094186711,0.19588301376745842,0.6544514617795003,54.28545269071693,26.258915080576312,12.52545868446016,118.36703015380854,8.0,1.0,22,no_data
mp-686417,Zr25Sc6O59,1.9633829291034004,0.4103000162955583,"[7.0, 8.0]",4.0,4.0,4.0,no_data,no_data,1,8.0,Zr,0.0,True,34.0,8.0,2.135955434622158,3.0360833503189957,2.289696645435362,0.28443121320038917,0.9001279156968378,84.93117754851734,37.2952476269934,12.255454349920846,167.89128139431054,8.0,1.0,23,no_data
mp-686417,Zr25Sc6O59,1.9633829291034004,0.4103000162955583,"[7.0, 8.0]",4.0,4.0,4.0,no_data,no_data,1,8.0,Zr,0.0,True,35.0,8.0,2.088393014138435,3.067580918647447,2.303125043087997,0.30132101796152033,0.9791879045090122,89.25472559684754,36.190748834829805,13.488741991290278,163.4542766318285,8.0,1.0,24,no_data
mp-686417,Zr25Sc6O59,1.9633829291034004,0.4103000162955583,"[7.0, 8.0]",4.0,4.0,4.0,no_data,no_data,1,8.0,Zr,0.0,True,37.0,8.0,2.125421462795288,2.7998373097625153,2.2823006247553956,0.20666315206534197,0.6744158469672272,50.770065369759045,21.9329079682383,10.318028608708756,92.2501708461096,8.0,1.0,25,no_data
mp-686417,Zr25Sc6O59,1.9633829291034004,0.4103000162955583,"[7.0, 8.0]",4.0,4.0,4.0,no_data,no_data,1,8.0,Zr,0.0,True,38.0,8.0,2.0675543573242305,2.784619656645117,2.282761261553768,0.21294777776621854,0.7170652993208866,55.07204012109198,26.68583939365136,12.572432744031323,119.69337215986178,8.0,1.0,26,no_data
mp-686417,Zr25Sc6O59,1.9633829291034004,0.4103000162955583,"[7.0, 8.0]",4.0,4.0,4.0,no_data,no_data,1,8.0,Zr,0.0,True,39.0,8.0,2.0486306824527225,2.386301681142057,2.257196015753265,0.1032489874924292,0.3376709986893345,101.54783832560324,33.757747103398664,67.49021663685699,178.62747719138247,8.0,1.0,27,no_data
mp-686417,Zr25Sc6O59,1.9633829291034004,0.4103000162955583,"[7.0, 8.0]",4.0,4.0,4.0,no_data,no_data,1,8.0,Zr,0.0,True,40.0,8.0,2.050954394260414,2.7267298314755606,2.3012351067260393,0.2240977904385904,0.6757754372151465,101.7501600294906,34.35158665467979,65.98432095051542,174.62430089188803,8.0,1.0,28,no_data
