material_id,chem_formula,R0,B,CN_raw,mean_charge,min_charge,max_charge,chemenv,Nb_wyckoff,num_Nb_chemenvs,CN,element,charge_range,is_single_charge
mp-1228044,Ba4ZrNb9O18,2.173858827671281,-0.0894002090033919,"[5.0, 6.0, 4.0, 5.0]",2.5,2.0,3.0,"Octahedron, Square pyramid, Square plane","2e, 1b, 4f",3,5.0,Nb,1.0,False
mp-1228044,Ba4ZrNb9O18,2.173858827671281,-0.0894002090033919,"[5.0, 6.0, 4.0, 5.0]",2.5,2.0,3.0,"Octahedron, Square pyramid, Square plane","2e, 1b, 4f",3,6.0,Nb,1.0,False
mp-1228044,Ba4ZrNb9O18,2.173858827671281,-0.0894002090033919,"[5.0, 6.0, 4.0, 5.0]",2.5,2.0,3.0,"Octahedron, Square pyramid, Square plane","2e, 1b, 4f",3,4.0,Nb,1.0,False
mp-1228044,Ba4ZrNb9O18,2.173858827671281,-0.0894002090033919,"[5.0, 6.0, 4.0, 5.0]",2.5,2.0,3.0,"Octahedron, Square pyramid, Square plane","2e, 1b, 4f",3,5.0,Nb,1.0,False
mp-1228058,Ba3MgTaNbO9,1.7589545846863346,1.547852655578918,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-1228103,Ba6Na2Nb2V2O17,1.7778704196411153,1.4411861410289024,[6.0],5.0,5.0,5.0,Octahedron,2c,1,6.0,Nb,0.0,True
mp-1228104,Ca9Nb2Ga10(SiO7)6,2.0104881948336377,0.0170358121227424,"[6.0, 6.0]",4.5,4.0,5.0,Octahedron,1a,1,6.0,Nb,1.0,False
mp-1228104,Ca9Nb2Ga10(SiO7)6,2.0104881948336377,0.0170358121227424,"[6.0, 6.0]",4.5,4.0,5.0,Octahedron,1a,1,6.0,Nb,1.0,False
mp-1228111,BaNb2Fe2(PO4)6,1.951174760224631,0.2814162674863666,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-1228131,Ba4Nb2WO12,1.7526291776186895,1.6524144415624065,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-1228174,Ba7Ti2Nb4O21,1.77408285499188,1.561739870885842,[6.0],5.0,5.0,5.0,Octahedron,2c,1,6.0,Nb,0.0,True
mp-1228195,Ba7Nb4MoO20,1.977065192449011,0.5147395374879007,"[4.0, 6.0]",5.0,5.0,5.0,"Octahedron, Tetrahedron","1c, 1a, 1b",2,4.0,Nb,0.0,True
mp-1228195,Ba7Nb4MoO20,1.977065192449011,0.5147395374879007,"[4.0, 6.0]",5.0,5.0,5.0,"Octahedron, Tetrahedron","1c, 1a, 1b",2,6.0,Nb,0.0,True
mp-1228208,Ba4LaTiNb3O15,1.8197756174081583,1.2066305720263466,[6.0],5.0,5.0,5.0,Octahedron,"1a, 1b",1,6.0,Nb,0.0,True
mp-1228214,Ba4TiNb9O18,2.146850910271067,-0.0651633074104147,"[5.0, 4.0, 5.0, 6.0]",2.75,2.0,3.0,"Octahedron, Square pyramid, Square plane","1d, 4i, 2h",3,5.0,Nb,1.0,False
mp-1228214,Ba4TiNb9O18,2.146850910271067,-0.0651633074104147,"[5.0, 4.0, 5.0, 6.0]",2.75,2.0,3.0,"Octahedron, Square pyramid, Square plane","1d, 4i, 2h",3,4.0,Nb,1.0,False
mp-1228214,Ba4TiNb9O18,2.146850910271067,-0.0651633074104147,"[5.0, 4.0, 5.0, 6.0]",2.75,2.0,3.0,"Octahedron, Square pyramid, Square plane","1d, 4i, 2h",3,5.0,Nb,1.0,False
mp-1228214,Ba4TiNb9O18,2.146850910271067,-0.0651633074104147,"[5.0, 4.0, 5.0, 6.0]",2.75,2.0,3.0,"Octahedron, Square pyramid, Square plane","1d, 4i, 2h",3,6.0,Nb,1.0,False
mp-1228321,Ba3ZrNb5O12,2.156317595537098,-0.0788754102812285,"[5.0, 4.0, 5.0, 6.0]",2.75,2.0,3.0,"Octahedron, Square pyramid, Square plane","4d, 2c",3,5.0,Nb,1.0,False
mp-1228321,Ba3ZrNb5O12,2.156317595537098,-0.0788754102812285,"[5.0, 4.0, 5.0, 6.0]",2.75,2.0,3.0,"Octahedron, Square pyramid, Square plane","4d, 2c",3,4.0,Nb,1.0,False
mp-1228321,Ba3ZrNb5O12,2.156317595537098,-0.0788754102812285,"[5.0, 4.0, 5.0, 6.0]",2.75,2.0,3.0,"Octahedron, Square pyramid, Square plane","4d, 2c",3,5.0,Nb,1.0,False
mp-1228321,Ba3ZrNb5O12,2.156317595537098,-0.0788754102812285,"[5.0, 4.0, 5.0, 6.0]",2.75,2.0,3.0,"Octahedron, Square pyramid, Square plane","4d, 2c",3,6.0,Nb,1.0,False
mp-1228337,Ba3La2Ti2Nb2O15,1.8459789518852645,0.9584048266003752,[6.0],5.0,5.0,5.0,Octahedron,2c,1,6.0,Nb,0.0,True
mp-1228349,Ba3HfNb4O15,1.5510104529977051,2.890660527263353,[6.0],5.0,5.0,5.0,Octahedron,8d,1,6.0,Nb,0.0,True
mp-1228352,Ba3ZrNb4O15,1.5176823513024942,3.161946427606968,[6.0],5.0,5.0,5.0,Octahedron,8d,1,6.0,Nb,0.0,True
mp-1228388,Ba3TiNb4O15,2.019256496896268,0.2273511551070566,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Nb,0.0,True
mp-1228495,Ba2NbCu2Pb2ClO8,1.944835247111731,0.4620985295605006,[6.0],5.0,5.0,5.0,Octahedron,1b,1,6.0,Nb,0.0,True
mp-1228503,Ba2PrNb(CuO4)2,1.8313900406113963,1.0145052778961687,[6.0],5.0,5.0,5.0,Octahedron,2c,1,6.0,Nb,0.0,True
mp-1228527,Ba6Nb9CoO30,1.9401464642948905,0.6330134578665879,[6.0],5.0,5.0,5.0,no_data,no_data,1,6.0,Nb,0.0,True
mp-1228528,Ba2NbP2O9F,1.8698453362386016,0.6367525004756006,[5.0],5.0,5.0,5.0,Octahedron,2a,1,5.0,Nb,0.0,True
mp-1228557,Ba8Ti3Nb4O24,1.8028575592240987,1.3371983517033157,[6.0],5.0,5.0,5.0,Octahedron,"1c, 1a, 1b",1,6.0,Nb,0.0,True
mp-1228588,Ba2Ti3Nb4O18,1.8829869566353523,1.0583303808983602,[6.0],5.0,5.0,5.0,Octahedron,4e,1,6.0,Nb,0.0,True
mp-1228615,BaNb6Bi6Pb2O27,1.8786827581204968,1.0159760925490655,[6.0],5.0,5.0,5.0,Octahedron,2e,1,6.0,Nb,0.0,True
mp-1228636,BaNb4Bi4PbO18,1.9563618591005176,0.4323202129999171,[6.0],5.0,5.0,5.0,Octahedron,"2e, 2d",1,6.0,Nb,0.0,True
mp-1228649,Ba2LaNb5O15,2.015485144536404,0.0372126017113028,"[6.0, 6.0]",4.5,4.0,5.0,Octahedron,"2c, 8j",1,6.0,Nb,1.0,False
mp-1228649,Ba2LaNb5O15,2.015485144536404,0.0372126017113028,"[6.0, 6.0]",4.5,4.0,5.0,Octahedron,"2c, 8j",1,6.0,Nb,1.0,False
mp-1228671,Cs2U4Nb4O23,1.946727463055037,0.2521633221837568,"[5.0, 6.0]",5.0,5.0,5.0,"Octahedron, Trigonal bipyramid",2b,2,5.0,Nb,0.0,True
mp-1228671,Cs2U4Nb4O23,1.946727463055037,0.2521633221837568,"[5.0, 6.0]",5.0,5.0,5.0,"Octahedron, Trigonal bipyramid",2b,2,6.0,Nb,0.0,True
mp-12287,La3NbO7,2.0083948409182364,0.0291837638047265,[6.0],5.0,5.0,5.0,Octahedron,2b,1,6.0,Nb,0.0,True
mp-1228700,Ba2Sr3Nb10O30,2.023276297803723,0.1847224979815412,[6.0],5.0,5.0,5.0,Octahedron,"2e, 1c, 1b",1,6.0,Nb,0.0,True
mp-1228717,Ca13Nb3(Si2O9)4,1.9053853952070283,0.6405508326590463,"[6.0, 6.0]",4.5,4.0,5.0,Octahedron,1a,1,6.0,Nb,1.0,False
mp-1228717,Ca13Nb3(Si2O9)4,1.9053853952070283,0.6405508326590463,"[6.0, 6.0]",4.5,4.0,5.0,Octahedron,1a,1,6.0,Nb,1.0,False
mp-1228754,Ba2La3Ti3NbO15,1.7875438012372205,1.3020809973965384,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Nb,0.0,True
mp-1228768,Ba2Sr3Nb10O30,2.0076035283159808,0.2314906414131534,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-1228874,Ba10Nb3Bi7O30,1.960518139985021,0.337999462543526,[6.0],5.0,5.0,5.0,Octahedron,"2i, 1g",1,6.0,Nb,0.0,True
mp-1228934,Ba10Pr5Nb4SnO30,2.0170807465728964,0.0528748443442166,[6.0],5.0,5.0,5.0,Octahedron,2i,1,6.0,Nb,0.0,True
mp-1228954,CsNd2Ti2NbO10,2.003787973563752,0.5042532391004636,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-1228959,CsPr2Ti2NbO10,2.0001719395561723,0.5147497165285895,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-1228979,Ba10Ti8NbNiO30,1.6769073380945745,1.941911941516545,[6.0],5.0,5.0,5.0,Octahedron,1b,1,6.0,Nb,0.0,True
mp-1229284,Eu8Mn3Nb5O28,1.9094315143741016,0.7937821970769265,[6.0],5.0,5.0,5.0,Octahedron,"1a, 2c",1,6.0,Nb,0.0,True
mp-1232651,Nb2Co4O9,1.827109669461795,1.1701653079342484,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-12646,EuNbO4,1.8762933196139635,1.9882218352216512,[6.0],5.0,5.0,5.0,Octahedron,2e,1,6.0,Nb,0.0,True
mp-12647,TbNbO4,1.876740067381616,2.047065423711817,[6.0],5.0,5.0,5.0,Octahedron,2e,1,6.0,Nb,0.0,True
mp-1272458,NbVO4,1.9764609687889003,0.4221152112659594,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Nb,0.0,True
mp-1274978,LiNbFeO4,1.907793917589443,0.9929225617655608,[6.0],5.0,5.0,5.0,Octahedron,2c,1,6.0,Nb,0.0,True
mp-1275198,Nb2Co4O9,1.82553154424178,1.179241379720129,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-1276507,Nb2Co4O9,1.8234273691243323,1.193703865129076,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-1281117,NbVO4,2.008121736363353,0.0891280611127282,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-1284602,Sr3NbCoO7,2.33369658742171,-1.9084104498325185,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Nb,0.0,True
mp-1284693,Sr3NbCoO7,2.333588020596937,-1.8907057263624605,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Nb,0.0,True
mp-1287593,Sr3NbCoO7,2.349209320489814,-1.9173014444412304,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-1289332,Sr3NbCoO7,2.324029095495452,-1.7948289324413724,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-1290739,Sr3NbCoO7,2.32415048234134,-1.77583672876674,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-1291928,Nb2Co4O9,1.8230975402494096,1.192685559182495,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-1303296,LiNbFeO4,1.92464444941715,0.753303204036195,[6.0],5.0,5.0,5.0,Octahedron,2i,1,6.0,Nb,0.0,True
mp-1303642,Sr3NbCoO7,2.368838992468142,-2.0353965953454285,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-1306620,LiNbFeO4,1.921911799233635,0.7699475670086027,[6.0],5.0,5.0,5.0,Octahedron,2i,1,6.0,Nb,0.0,True
mp-13170,KNaGdNbO5,1.9600236714035977,-0.7895807141390522,[5.0],5.0,5.0,5.0,Square pyramid,2c,1,5.0,Nb,0.0,True
mp-1327980,Nb5P7O30,1.95446050652684,0.2683425779071956,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-1373566,LaNb3O9,1.9257194728904448,0.47322490732409,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-13979,Ca2Nb2O7,1.916598843919682,0.6073545908623494,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Nb,0.0,True
mp-14152,SmNbO4,1.874180405562416,2.1323544086116795,[6.0],5.0,5.0,5.0,Octahedron,2e,1,6.0,Nb,0.0,True
mp-14175,K3NbO8,1.452227211798745,1.2790829941512372,[8.0],5.0,5.0,5.0,Dodecahedron with triangular faces - p2345 plane normalized,1a,1,8.0,Nb,0.0,True
mp-14482,SrNb6O16,1.9534298066184583,0.3352356717177578,"[6.0, 7.0]",5.0,5.0,5.0,"Octahedron, Pentagonal bipyramid","2d, 1a",2,6.0,Nb,0.0,True
mp-14482,SrNb6O16,1.9534298066184583,0.3352356717177578,"[6.0, 7.0]",5.0,5.0,5.0,"Octahedron, Pentagonal bipyramid","2d, 1a",2,7.0,Nb,0.0,True
mp-14531,NaNb3O8,2.335987835741995,-0.3959633651344771,"[7.0, 8.0]",5.0,5.0,5.0,"Pentagonal bipyramid, Dodecahedron with triangular faces - p2345 plane normalized","2b, 4j",2,7.0,Nb,0.0,True
mp-14531,NaNb3O8,2.335987835741995,-0.3959633651344771,"[7.0, 8.0]",5.0,5.0,5.0,"Pentagonal bipyramid, Dodecahedron with triangular faces - p2345 plane normalized","2b, 4j",2,8.0,Nb,0.0,True
mp-1470,Nb12O29,1.9761069712161348,0.3756152974126286,"[6.0, 6.0]",4.5,4.0,5.0,"Octahedron, Square pyramid",4f,2,6.0,Nb,1.0,False
mp-1470,Nb12O29,1.9761069712161348,0.3756152974126286,"[6.0, 6.0]",4.5,4.0,5.0,"Octahedron, Square pyramid",4f,2,6.0,Nb,1.0,False
mp-14873,K4Nb8Si(P2O17)2,1.941170085314446,0.4029118450024596,[6.0],5.0,5.0,5.0,no_data,no_data,1,6.0,Nb,0.0,True
mp-14963,Pr3NbO7,2.0071479669871417,0.0129284845246738,[6.0],5.0,5.0,5.0,Octahedron,2b,1,6.0,Nb,0.0,True
mp-1518293,BaSrDyNbO6,1.9791883238275656,0.2670441751501295,[6.0],5.0,5.0,5.0,Octahedron,4u,1,6.0,Nb,0.0,True
mp-1518454,BaSrDyNbO6,2.012594471283148,0.1051997755748206,[6.0],5.0,5.0,5.0,Octahedron,"1d, 1g",1,6.0,Nb,0.0,True
mp-1518460,BaNdEuNbO6,2.0551076647262176,-0.0288594202318748,[6.0],5.0,5.0,5.0,Octahedron,"1c, 1f",1,6.0,Nb,0.0,True
mp-1518940,BaSrYNbO6,2.0045909237042947,0.129677690855874,[6.0],5.0,5.0,5.0,Octahedron,4u,1,6.0,Nb,0.0,True
mp-1519152,BaSrYNbO6,2.007283996040331,0.1249661841936453,[6.0],5.0,5.0,5.0,Octahedron,"1c, 1f",1,6.0,Nb,0.0,True
mp-1519242,SrPrEuNbO6,2.052625411494888,-0.0589659864501776,[6.0],5.0,5.0,5.0,Octahedron,"1c, 1f",1,6.0,Nb,0.0,True
mp-1519309,BaSrPrNbO6,2.044878419305673,-0.0127875779430326,[6.0],5.0,5.0,5.0,Octahedron,"1c, 1f",1,6.0,Nb,0.0,True
mp-1519348,BaSrPrNbO6,2.025107953158136,0.0364566484698455,[6.0],5.0,5.0,5.0,Octahedron,4u,1,6.0,Nb,0.0,True
mp-1519994,SrLaEuNbO6,2.0590629307898114,-0.0858383096234477,[6.0],5.0,5.0,5.0,Octahedron,"1d, 1g",1,6.0,Nb,0.0,True
mp-1520985,BaSrNbBiO6,2.01701113996124,0.0909943090039868,[6.0],5.0,5.0,5.0,Octahedron,4u,1,6.0,Nb,0.0,True
mp-1521789,BaSrLaNbO6,2.031623786864692,0.0343280619735797,[6.0],5.0,5.0,5.0,Octahedron,4u,1,6.0,Nb,0.0,True
mp-1522073,BaSrSmNbO6,2.02020108807363,0.0412982494469367,[6.0],5.0,5.0,5.0,Octahedron,4u,1,6.0,Nb,0.0,True
mp-1522124,CaTbEuNbO6,2.060417259187557,-0.0829549269944242,[6.0],5.0,5.0,5.0,Octahedron,"1c, 1f",1,6.0,Nb,0.0,True
mp-1522360,BaSrTbNbO6,1.9977814841784576,0.1690049605013442,[6.0],5.0,5.0,5.0,Octahedron,4u,1,6.0,Nb,0.0,True
mp-1522395,BaSrNdNbO6,2.0194951038952,0.0885228118202997,[6.0],5.0,5.0,5.0,Octahedron,"1c, 1f",1,6.0,Nb,0.0,True
mp-1522453,BaSrNdNbO6,2.0341699492209413,-0.0117405057370861,[6.0],5.0,5.0,5.0,Octahedron,4e,1,6.0,Nb,0.0,True
mp-1522883,BaSrGdNbO6,2.033958391060689,0.0024150514564286,[6.0],5.0,5.0,5.0,Octahedron,"1d, 1g",1,6.0,Nb,0.0,True
mp-1522918,BaSrGdNbO6,2.010080179637232,0.1106220651193347,[6.0],5.0,5.0,5.0,no_data,no_data,1,6.0,Nb,0.0,True
mp-1523233,SrSmEuNbO6,2.046504763720999,-0.0142085265531296,[6.0],5.0,5.0,5.0,Octahedron,"1c, 1f",1,6.0,Nb,0.0,True
mp-1523241,KEuNb2O6,2.0016394389258183,0.1275207351570487,[6.0],4.0,4.0,4.0,Octahedron,4b,1,6.0,Nb,0.0,True
mp-15248,K3Nb3(BO6)2,1.828618969462584,0.9869775561498336,[6.0],5.0,5.0,5.0,Octahedron,3f,1,6.0,Nb,0.0,True
mp-15590,Sr2Nb2O7,1.888619739002112,0.849099389371526,[6.0],5.0,5.0,5.0,Octahedron,4a,1,6.0,Nb,0.0,True
mp-1595,Nb2O5,2.071106014068409,0.3530897277103593,[6.0],5.0,5.0,5.0,Octahedron,2i,1,6.0,Nb,0.0,True
mp-16135,Sm3NbS3O4,1.905312982781032,0.6067035384712817,[4.0],5.0,5.0,5.0,Trigonal prism,4a,1,4.0,Nb,0.0,True
mp-16837,Nb3AgO8,2.3585712126119667,-0.4536432241352087,"[7.0, 8.0]",5.0,5.0,5.0,"Pentagonal bipyramid, Dodecahedron with triangular faces - p2345 plane normalized","2b, 4j",2,7.0,Nb,0.0,True
mp-16837,Nb3AgO8,2.3585712126119667,-0.4536432241352087,"[7.0, 8.0]",5.0,5.0,5.0,"Pentagonal bipyramid, Dodecahedron with triangular faces - p2345 plane normalized","2b, 4j",2,8.0,Nb,0.0,True
mp-16998,Ba2Nb6Te2O21,1.9411426220830248,0.4379040268476937,[6.0],5.0,5.0,5.0,Octahedron,2i,1,6.0,Nb,0.0,True
mp-17059,K3Nb3Si2O13,1.824820590406508,1.0236418147481574,[6.0],5.0,5.0,5.0,no_data,no_data,1,6.0,Nb,0.0,True
mp-17101,CaNb2O6,1.993057139620023,1.016470471949815,[6.0],5.0,5.0,5.0,Octahedron,8d,1,6.0,Nb,0.0,True
mp-17164,NaNbGeO5,2.344583153402542,-1.4178109129849603,[6.0],5.0,5.0,5.0,Octahedron,4e,1,6.0,Nb,0.0,True
mp-17177,Nb2ZnO6,1.985116601403589,0.85566004605723,[6.0],5.0,5.0,5.0,Octahedron,8d,1,6.0,Nb,0.0,True
mp-17272,NbCuO3,1.914969552245068,0.5541678017876555,[6.0],5.0,5.0,5.0,Octahedron,"2i, 2g",1,6.0,Nb,0.0,True
mp-17377,KNb(PO4)2,1.899800826061584,0.6850916946388393,[6.0],5.0,5.0,5.0,Octahedron,4e,1,6.0,Nb,0.0,True
mp-17508,K2Nb4Fe2O13,1.954015040167788,0.7344907587364949,[6.0],5.0,5.0,5.0,Octahedron,2i,1,6.0,Nb,0.0,True
mp-17561,MnNb2Zn2O8,1.950359949475729,0.6495377102749131,[6.0],5.0,5.0,5.0,Octahedron,4f,1,6.0,Nb,0.0,True
mp-17677,Nb9PO25,1.9470553836591449,0.4712334461034769,[6.0],5.0,5.0,5.0,Octahedron,"4g, 1b",1,6.0,Nb,0.0,True
mp-17679,RbNb(PO4)2,1.900044269628837,0.68275900593103,[6.0],5.0,5.0,5.0,Octahedron,4e,1,6.0,Nb,0.0,True
mp-17807,LiUNbO6,2.0412978935382844,0.0675930794458569,[6.0],5.0,5.0,5.0,Octahedron,4e,1,6.0,Nb,0.0,True
mp-17808,Nb2Zn4O9,1.790277366009909,1.3980581818570192,[6.0],5.0,5.0,5.0,Octahedron,4c,1,6.0,Nb,0.0,True
mp-17841,Mg4Nb2O9,1.82095209485312,1.123273038483719,[6.0],5.0,5.0,5.0,Octahedron,4c,1,6.0,Nb,0.0,True
mp-17953,MgNb2O6,1.9846368022022929,0.8642393681283955,[6.0],5.0,5.0,5.0,Octahedron,8d,1,6.0,Nb,0.0,True
mp-18037,LiNbZnO4,1.8309764951869625,1.4612353670995226,[6.0],5.0,5.0,5.0,Octahedron,4b,1,6.0,Nb,0.0,True
mp-18274,Ba4LiNb3O12,1.7790174162314982,1.442335893354868,[6.0],5.0,5.0,5.0,Octahedron,"2a, 2b",1,6.0,Nb,0.0,True
mp-18490,Sr2SmNb(CuO4)2,1.687630482059483,1.775655672435935,[6.0],5.0,5.0,5.0,Octahedron,2c,1,6.0,Nb,0.0,True
mp-18575,Nb2Zn3O8,1.953135469245065,0.6429179404738424,[6.0],5.0,5.0,5.0,Octahedron,4f,1,6.0,Nb,0.0,True
mp-19721,GdNbO4,1.8761425602615056,2.0514569028245946,[6.0],5.0,5.0,5.0,Octahedron,2e,1,6.0,Nb,0.0,True
mp-1977728,NaNbO3,1.9181357319319443,0.5156553842751805,[6.0],5.0,5.0,5.0,Octahedron,2b,1,6.0,Nb,0.0,True
mp-19796,Ba2Nb5O9,2.1733945523442824,-0.109609553662203,"[6.0, 4.0, 5.0]",2.6666666666666665,2.0,3.0,"Octahedron, Square pyramid, Square plane","2e, 1c, 2h",3,6.0,Nb,1.0,False
mp-19796,Ba2Nb5O9,2.1733945523442824,-0.109609553662203,"[6.0, 4.0, 5.0]",2.6666666666666665,2.0,3.0,"Octahedron, Square pyramid, Square plane","2e, 1c, 2h",3,4.0,Nb,1.0,False
mp-19796,Ba2Nb5O9,2.1733945523442824,-0.109609553662203,"[6.0, 4.0, 5.0]",2.6666666666666665,2.0,3.0,"Octahedron, Square pyramid, Square plane","2e, 1c, 2h",3,5.0,Nb,1.0,False
mp-20222,Sr2NbInO6,2.0149703210414085,0.0399514030350441,[6.0],5.0,5.0,5.0,Octahedron,2d,1,6.0,Nb,0.0,True
mp-2032699,BaNb2O6,1.7069853339433645,2.309478681347952,[6.0],5.0,5.0,5.0,Octahedron,4e,1,6.0,Nb,0.0,True
mp-20396,RbCa2Nb3O10,1.946882446147092,0.4893725972282451,[6.0],5.0,5.0,5.0,Octahedron,"1a, 2g",1,6.0,Nb,0.0,True
mp-20737,KNaEuNbO5,1.9599422341164363,-0.8083857177015176,[5.0],5.0,5.0,5.0,Square pyramid,2c,1,5.0,Nb,0.0,True
mp-20921,Ba3MnNb2O9,1.7567096777184257,1.5405838968148888,[6.0],5.0,5.0,5.0,Octahedron,8d,1,6.0,Nb,0.0,True
mp-21546,K2CeNb5O15,1.8705600028110108,0.7823936599307609,[6.0],5.0,5.0,5.0,Octahedron,"2c, 8j",1,6.0,Nb,0.0,True
mp-21593,EuNb8O14,1.8927782824461377,0.4298575136915666,"[5.0, 6.0]",3.5,3.0,4.0,"Octahedron, Square pyramid","4h, 8i, 4g",2,5.0,Nb,1.0,False
mp-21593,EuNb8O14,1.8927782824461377,0.4298575136915666,"[5.0, 6.0]",3.5,3.0,4.0,"Octahedron, Square pyramid","4h, 8i, 4g",2,6.0,Nb,1.0,False
mp-21600,NbNi2BO6,1.85502274169002,1.0429444753431436,[6.0],5.0,5.0,5.0,Octahedron,4c,1,6.0,Nb,0.0,True
mp-21644,BaNb8O14,1.924933115357628,0.3882888429712709,"[5.0, 6.0]",3.5,3.0,4.0,"Octahedron, Square pyramid","4h, 8i, 4g",2,5.0,Nb,1.0,False
mp-21644,BaNb8O14,1.924933115357628,0.3882888429712709,"[5.0, 6.0]",3.5,3.0,4.0,"Octahedron, Square pyramid","4h, 8i, 4g",2,6.0,Nb,1.0,False
mp-22100,MnNb2O6,1.9889596649191443,0.8517595329866943,[6.0],5.0,5.0,5.0,Octahedron,8d,1,6.0,Nb,0.0,True
mp-2212246,Sr4Nb2O9,1.8296137060141504,1.1357834299820817,[6.0],5.0,5.0,5.0,Octahedron,2d,1,6.0,Nb,0.0,True
mp-22198,Nb2NiO6,1.9875872888327224,0.7922777743644753,[6.0],5.0,5.0,5.0,Octahedron,8d,1,6.0,Nb,0.0,True
mp-22264,CsSr2Nb3O10,1.9581686012619968,0.5859609719710537,[6.0],5.0,5.0,5.0,Octahedron,"1a, 2g",1,6.0,Nb,0.0,True
mp-2229195,MgNb4VO12,1.986553147447237,0.3259304253161088,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-22366,Nb2FeO6,1.9896328414039768,0.8295581760898617,[6.0],5.0,5.0,5.0,Octahedron,8d,1,6.0,Nb,0.0,True
mp-2236644,NbVO5,2.436668212877894,-1.4397268107812542,[6.0],5.0,5.0,5.0,Octahedron,2c,1,6.0,Nb,0.0,True
mp-22720,RbSr2Nb3O10,1.9575514991003284,0.598951409006835,[6.0],5.0,5.0,5.0,Octahedron,"1a, 2g",1,6.0,Nb,0.0,True
mp-22772,Sr2Nb5O9,2.160873344272852,-0.1087132489722775,"[6.0, 4.0, 5.0]",2.6666666666666665,2.0,3.0,"Octahedron, Square pyramid, Square plane","2e, 1c, 2h",3,6.0,Nb,1.0,False
mp-22772,Sr2Nb5O9,2.160873344272852,-0.1087132489722775,"[6.0, 4.0, 5.0]",2.6666666666666665,2.0,3.0,"Octahedron, Square pyramid, Square plane","2e, 1c, 2h",3,4.0,Nb,1.0,False
mp-22772,Sr2Nb5O9,2.160873344272852,-0.1087132489722775,"[6.0, 4.0, 5.0]",2.6666666666666665,2.0,3.0,"Octahedron, Square pyramid, Square plane","2e, 1c, 2h",3,5.0,Nb,1.0,False
mp-22826,KNb8O14,2.123887225822364,-0.082542405935082,"[5.0, 6.0]",3.38,3.38,3.38,"Octahedron, Square pyramid","4h, 8i, 4g",2,5.0,Nb,0.0,True
mp-22826,KNb8O14,2.123887225822364,-0.082542405935082,"[5.0, 6.0]",3.38,3.38,3.38,"Octahedron, Square pyramid","4h, 8i, 4g",2,6.0,Nb,0.0,True
mp-23101,Nb2Bi2PbO9,1.878135281342404,0.9326195301514864,[6.0],5.0,5.0,5.0,Octahedron,2e,1,6.0,Nb,0.0,True
mp-23413,NbBiO4,1.8963012942491768,1.2924284713436744,[6.0],5.0,5.0,5.0,Octahedron,4d,1,6.0,Nb,0.0,True
mp-23614,SrNb2Bi2O9,1.928484076404616,0.9563510169251174,[6.0],5.0,5.0,5.0,Octahedron,4b,1,6.0,Nb,0.0,True
mp-23630,NbBi4ClO8,1.9110750074389404,1.0640232352708785,[6.0],5.0,5.0,5.0,Octahedron,4c,1,6.0,Nb,0.0,True
mp-2635564,NbVO4,1.9818883273841432,0.393883961384171,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-26389,LiNb2(PO4)3,1.873829114793604,0.4647352009201337,[6.0],4.0,4.0,4.0,Octahedron,4e,1,6.0,Nb,0.0,True
mp-26390,Nb2(PO4)3,2.0144363322908,0.0183119058106854,"[6.0, 6.0]",4.5,4.0,5.0,Octahedron,4e,1,6.0,Nb,1.0,False
