material_id,chem_formula,R0,B,CN_raw,mean_charge,min_charge,max_charge,chemenv,La_wyckoff,num_La_chemenvs,CN,element,charge_range,is_single_charge
mp-686674,Ba2La3Si3O12F,2.0732438382934144,0.5591211952143693,"[9.0, 6.0]",3.0,3.0,3.0,"Tricapped triangular prism (three square-face caps), Pentagonal bipyramid",1a,2,6.0,La,0.0,True
mp-686736,Sr5Li25La7(BiO6)8,2.0680465202867344,0.5525708425251519,"[8.0, 6.0]",3.0,3.0,3.0,"Cube, Square antiprism",1a,2,8.0,La,0.0,True
mp-686736,Sr5Li25La7(BiO6)8,2.0680465202867344,0.5525708425251519,"[8.0, 6.0]",3.0,3.0,3.0,"Cube, Square antiprism",1a,2,6.0,La,0.0,True
mp-690554,Sr5La5Cu(NiO5)4,2.4218305190740024,0.1791373235948056,[9.0],3.0,3.0,3.0,Tricapped triangular prism (three square-face caps),1a,1,9.0,La,0.0,True
mp-690978,La5Ti6S3(ClO5)3,2.4238290540030087,0.2123246926116255,[6.0],3.0,3.0,3.0,"Icosahedron, Bicapped square prism (adjacent faces)","2f, 2i, 2e, 2g",2,6.0,La,0.0,True
mp-691028,Sr6La14Mg7Ti13O60,2.1807627653937014,0.448953415444369,"[6.0, 7.0, 8.0, 9.0, 10.0]",3.0,3.0,3.0,"Tricapped triangular prism (two square-face caps and one triangular-face cap), Square-face bicapped square antiprism",1a,2,6.0,La,0.0,True
mp-691028,Sr6La14Mg7Ti13O60,2.1807627653937014,0.448953415444369,"[6.0, 7.0, 8.0, 9.0, 10.0]",3.0,3.0,3.0,"Tricapped triangular prism (two square-face caps and one triangular-face cap), Square-face bicapped square antiprism",1a,2,7.0,La,0.0,True
mp-691028,Sr6La14Mg7Ti13O60,2.1807627653937014,0.448953415444369,"[6.0, 7.0, 8.0, 9.0, 10.0]",3.0,3.0,3.0,"Tricapped triangular prism (two square-face caps and one triangular-face cap), Square-face bicapped square antiprism",1a,2,8.0,La,0.0,True
mp-691028,Sr6La14Mg7Ti13O60,2.1807627653937014,0.448953415444369,"[6.0, 7.0, 8.0, 9.0, 10.0]",3.0,3.0,3.0,"Tricapped triangular prism (two square-face caps and one triangular-face cap), Square-face bicapped square antiprism",1a,2,9.0,La,0.0,True
mp-691028,Sr6La14Mg7Ti13O60,2.1807627653937014,0.448953415444369,"[6.0, 7.0, 8.0, 9.0, 10.0]",3.0,3.0,3.0,"Tricapped triangular prism (two square-face caps and one triangular-face cap), Square-face bicapped square antiprism",1a,2,10.0,La,0.0,True
mp-694873,SrLaNiRuO6,1.3310252802982938,1.2796315429550629,[8.0],3.0,3.0,3.0,Square-face bicapped trigonal prism,2a,1,8.0,La,0.0,True
mp-694885,CaLaMnNbO6,1.9280620279725176,0.6620041483399879,[8.0],3.0,3.0,3.0,Square-face bicapped trigonal prism,2a,1,8.0,La,0.0,True
mp-694898,Sr5La3Mn4(WO6)4,2.505680359897874,0.0440693564585586,"[6.0, 7.0]",3.0,3.0,3.0,"Tricapped triangular prism (two square-face caps and one triangular-face cap), Square antiprism",1a,2,6.0,La,0.0,True
mp-694898,Sr5La3Mn4(WO6)4,2.505680359897874,0.0440693564585586,"[6.0, 7.0]",3.0,3.0,3.0,"Tricapped triangular prism (two square-face caps and one triangular-face cap), Square antiprism",1a,2,7.0,La,0.0,True
mp-694916,Ca9LaTi8Mn2O30,2.331599286001325,0.2293161771514159,[8.0],3.0,3.0,3.0,Tricapped triangular prism (two square-face caps and one triangular-face cap),1a,1,8.0,La,0.0,True
mp-694922,BaLa5TiCr5O18,2.039889686738612,0.5479395260230631,"[9.0, 10.0]",3.0,3.0,3.0,"Square-face monocapped antiprism, Square-face bicapped square antiprism, Cuboctahedron",1a,3,9.0,La,0.0,True
mp-694922,BaLa5TiCr5O18,2.039889686738612,0.5479395260230631,"[9.0, 10.0]",3.0,3.0,3.0,"Square-face monocapped antiprism, Square-face bicapped square antiprism, Cuboctahedron",1a,3,10.0,La,0.0,True
mp-694929,SrLaTa2(NO)3,2.088921687978148,0.4956788559300872,"[4.0, 5.0]",3.0,3.0,3.0,Tricapped triangular prism (two square-face caps and one triangular-face cap),1a,1,4.0,La,0.0,True
mp-694929,SrLaTa2(NO)3,2.088921687978148,0.4956788559300872,"[4.0, 5.0]",3.0,3.0,3.0,Tricapped triangular prism (two square-face caps and one triangular-face cap),1a,1,5.0,La,0.0,True
mp-694938,BaLa4TiCr4O15,2.217107027399856,0.3995879481438085,"[9.0, 10.0, 11.0]",3.0,3.0,3.0,"Square-face bicapped square antiprism, Diminished icosahedron, Square-face monocapped antiprism, Tridiminished icosahedron",1a,4,9.0,La,0.0,True
mp-694938,BaLa4TiCr4O15,2.217107027399856,0.3995879481438085,"[9.0, 10.0, 11.0]",3.0,3.0,3.0,"Square-face bicapped square antiprism, Diminished icosahedron, Square-face monocapped antiprism, Tridiminished icosahedron",1a,4,10.0,La,0.0,True
mp-694938,BaLa4TiCr4O15,2.217107027399856,0.3995879481438085,"[9.0, 10.0, 11.0]",3.0,3.0,3.0,"Square-face bicapped square antiprism, Diminished icosahedron, Square-face monocapped antiprism, Tridiminished icosahedron",1a,4,11.0,La,0.0,True
mp-694954,Ca9LaTi9MnO30,2.672284830312498,-0.1278882143254381,[8.0],3.0,3.0,3.0,Tricapped triangular prism (two square-face caps and one triangular-face cap),1b,1,8.0,La,0.0,True
mp-694955,NaLi2La3Ti6O18,2.4608163977955604,0.1967357951323904,[12.0],3.0,3.0,3.0,Cuboctahedron,"1a, 1b",1,12.0,La,0.0,True
mp-694970,SrLa7Cu4(SnO6)4,2.474395176623215,0.1422956626675116,"[8.0, 9.0, 7.0]",3.0,3.0,3.0,"Square-face capped trigonal prism, Square-face monocapped antiprism, Bicapped square prism (adjacent faces), Square antiprism, Tricapped triangular prism (three square-face caps)","1a, 1b",5,8.0,La,0.0,True
mp-694970,SrLa7Cu4(SnO6)4,2.474395176623215,0.1422956626675116,"[8.0, 9.0, 7.0]",3.0,3.0,3.0,"Square-face capped trigonal prism, Square-face monocapped antiprism, Bicapped square prism (adjacent faces), Square antiprism, Tricapped triangular prism (three square-face caps)","1a, 1b",5,9.0,La,0.0,True
mp-694970,SrLa7Cu4(SnO6)4,2.474395176623215,0.1422956626675116,"[8.0, 9.0, 7.0]",3.0,3.0,3.0,"Square-face capped trigonal prism, Square-face monocapped antiprism, Bicapped square prism (adjacent faces), Square antiprism, Tricapped triangular prism (three square-face caps)","1a, 1b",5,7.0,La,0.0,True
mp-694977,SrLa4TiCr4O15,2.1360861414980343,0.4826883594005045,"[9.0, 10.0, 11.0, 6.0]",3.0,3.0,3.0,"Tricapped triangular prism (two square-face caps and one triangular-face cap), Square-face bicapped square antiprism, Diminished icosahedron",1a,3,9.0,La,0.0,True
mp-694977,SrLa4TiCr4O15,2.1360861414980343,0.4826883594005045,"[9.0, 10.0, 11.0, 6.0]",3.0,3.0,3.0,"Tricapped triangular prism (two square-face caps and one triangular-face cap), Square-face bicapped square antiprism, Diminished icosahedron",1a,3,10.0,La,0.0,True
mp-694977,SrLa4TiCr4O15,2.1360861414980343,0.4826883594005045,"[9.0, 10.0, 11.0, 6.0]",3.0,3.0,3.0,"Tricapped triangular prism (two square-face caps and one triangular-face cap), Square-face bicapped square antiprism, Diminished icosahedron",1a,3,11.0,La,0.0,True
mp-694977,SrLa4TiCr4O15,2.1360861414980343,0.4826883594005045,"[9.0, 10.0, 11.0, 6.0]",3.0,3.0,3.0,"Tricapped triangular prism (two square-face caps and one triangular-face cap), Square-face bicapped square antiprism, Diminished icosahedron",1a,3,6.0,La,0.0,True
mp-694982,Sr2La2MgTi3O12,3.100331762146705,-0.4197371966034136,[7.0],3.0,3.0,3.0,Tricapped triangular prism (two square-face caps and one triangular-face cap),4e,1,7.0,La,0.0,True
mp-695042,Sr9LaTi10O30,1.3321350773513043,1.0169447204803088,[12.0],3.0,3.0,3.0,Cuboctahedron,2i,1,12.0,La,0.0,True
mp-695213,Na9Sr2La9Ti20O60,1.758667559473076,0.793542104175787,"[9.0, 12.0]",3.0,3.0,3.0,Cuboctahedron,1a,1,9.0,La,0.0,True
mp-695213,Na9Sr2La9Ti20O60,1.758667559473076,0.793542104175787,"[9.0, 12.0]",3.0,3.0,3.0,Cuboctahedron,1a,1,12.0,La,0.0,True
mp-695214,Ba9La3Mg5Nb7O36,0.1180791606913157,1.9897216755742728,[12.0],3.0,3.0,3.0,Cuboctahedron,"1d, 2g",1,12.0,La,0.0,True
mp-695227,Ca14La6Mg3Ti17O60,2.2750395508181263,0.3060676221691892,"[8.0, 9.0]",3.0,3.0,3.0,Tricapped triangular prism (two square-face caps and one triangular-face cap),1a,1,8.0,La,0.0,True
mp-695227,Ca14La6Mg3Ti17O60,2.2750395508181263,0.3060676221691892,"[8.0, 9.0]",3.0,3.0,3.0,Tricapped triangular prism (two square-face caps and one triangular-face cap),1a,1,9.0,La,0.0,True
mp-695243,Na2SrLa2Ti5O15,1.9122006429596183,0.6458081951534954,"[9.0, 12.0]",3.0,3.0,3.0,"Diminished icosahedron, Cuboctahedron",2c,2,9.0,La,0.0,True
mp-695243,Na2SrLa2Ti5O15,1.9122006429596183,0.6458081951534954,"[9.0, 12.0]",3.0,3.0,3.0,"Diminished icosahedron, Cuboctahedron",2c,2,12.0,La,0.0,True
mp-695250,BaLa7Mg5Nb3O24,2.250447738179362,0.4132208408618497,"[8.0, 10.0, 6.0, 7.0]",3.0,3.0,3.0,"Square-face capped trigonal prism, Dodecahedron with triangular faces - p2345 plane normalized, Tricapped triangular prism (two square-face caps and one triangular-face cap), Square-face bicapped square antiprism, Bicapped octahedron (cap faces with one atom in common)",1a,5,8.0,La,0.0,True
mp-695250,BaLa7Mg5Nb3O24,2.250447738179362,0.4132208408618497,"[8.0, 10.0, 6.0, 7.0]",3.0,3.0,3.0,"Square-face capped trigonal prism, Dodecahedron with triangular faces - p2345 plane normalized, Tricapped triangular prism (two square-face caps and one triangular-face cap), Square-face bicapped square antiprism, Bicapped octahedron (cap faces with one atom in common)",1a,5,10.0,La,0.0,True
mp-695250,BaLa7Mg5Nb3O24,2.250447738179362,0.4132208408618497,"[8.0, 10.0, 6.0, 7.0]",3.0,3.0,3.0,"Square-face capped trigonal prism, Dodecahedron with triangular faces - p2345 plane normalized, Tricapped triangular prism (two square-face caps and one triangular-face cap), Square-face bicapped square antiprism, Bicapped octahedron (cap faces with one atom in common)",1a,5,6.0,La,0.0,True
mp-695250,BaLa7Mg5Nb3O24,2.250447738179362,0.4132208408618497,"[8.0, 10.0, 6.0, 7.0]",3.0,3.0,3.0,"Square-face capped trigonal prism, Dodecahedron with triangular faces - p2345 plane normalized, Tricapped triangular prism (two square-face caps and one triangular-face cap), Square-face bicapped square antiprism, Bicapped octahedron (cap faces with one atom in common)",1a,5,7.0,La,0.0,True
mp-695254,Ca10La6Mg3Ti13O48,2.1174781817468977,0.473046061111708,"[8.0, 7.0]",3.0,3.0,3.0,Tricapped triangular prism (two square-face caps and one triangular-face cap),1a,1,8.0,La,0.0,True
mp-695254,Ca10La6Mg3Ti13O48,2.1174781817468977,0.473046061111708,"[8.0, 7.0]",3.0,3.0,3.0,Tricapped triangular prism (two square-face caps and one triangular-face cap),1a,1,7.0,La,0.0,True
mp-695277,BaLaTiCuO6,2.664120897931939,0.0558467801468667,[12.0],3.0,3.0,3.0,Cuboctahedron,2e,1,12.0,La,0.0,True
mp-695403,Ba2La2MgTi3O12,1.999170744030329,0.6159085754727734,"[8.0, 9.0]",3.0,3.0,3.0,"Cuboctahedron, Bicapped square prism (adjacent faces)",2i,2,8.0,La,0.0,True
mp-695403,Ba2La2MgTi3O12,1.999170744030329,0.6159085754727734,"[8.0, 9.0]",3.0,3.0,3.0,"Cuboctahedron, Bicapped square prism (adjacent faces)",2i,2,9.0,La,0.0,True
mp-695477,Ca6La4Ti5Cr5O30,2.2568658417008924,0.3435918230997633,"[8.0, 9.0]",3.0,3.0,3.0,Tricapped triangular prism (two square-face caps and one triangular-face cap),1a,1,8.0,La,0.0,True
mp-695477,Ca6La4Ti5Cr5O30,2.2568658417008924,0.3435918230997633,"[8.0, 9.0]",3.0,3.0,3.0,Tricapped triangular prism (two square-face caps and one triangular-face cap),1a,1,9.0,La,0.0,True
mp-695500,Ca8La2Ti5Cr5O30,2.4121309227419925,0.1638373089487378,"[8.0, 9.0]",3.0,3.0,3.0,Tricapped triangular prism (two square-face caps and one triangular-face cap),2i,1,8.0,La,0.0,True
mp-695500,Ca8La2Ti5Cr5O30,2.4121309227419925,0.1638373089487378,"[8.0, 9.0]",3.0,3.0,3.0,Tricapped triangular prism (two square-face caps and one triangular-face cap),2i,1,9.0,La,0.0,True
mp-695512,Na3LaTi2Nb2O12,0.830998128385845,1.492426116839369,[10.0],3.0,3.0,3.0,Bicapped square prism (adjacent faces),2e,1,10.0,La,0.0,True
mp-697833,SrLaFeRuO6,1.1561007322628605,1.516771143423091,[8.0],3.0,3.0,3.0,Tricapped triangular prism (two square-face caps and one triangular-face cap),2a,1,8.0,La,0.0,True
mp-697840,Ba3La7Ti3Cr7O30,2.248668438771772,0.3805462892406873,"[9.0, 10.0, 11.0, 12.0]",3.0,3.0,3.0,"Square-face bicapped square antiprism, Diminished icosahedron, Cuboctahedron",1a,3,9.0,La,0.0,True
mp-697840,Ba3La7Ti3Cr7O30,2.248668438771772,0.3805462892406873,"[9.0, 10.0, 11.0, 12.0]",3.0,3.0,3.0,"Square-face bicapped square antiprism, Diminished icosahedron, Cuboctahedron",1a,3,10.0,La,0.0,True
mp-697840,Ba3La7Ti3Cr7O30,2.248668438771772,0.3805462892406873,"[9.0, 10.0, 11.0, 12.0]",3.0,3.0,3.0,"Square-face bicapped square antiprism, Diminished icosahedron, Cuboctahedron",1a,3,11.0,La,0.0,True
mp-697840,Ba3La7Ti3Cr7O30,2.248668438771772,0.3805462892406873,"[9.0, 10.0, 11.0, 12.0]",3.0,3.0,3.0,"Square-face bicapped square antiprism, Diminished icosahedron, Cuboctahedron",1a,3,12.0,La,0.0,True
mp-698001,La5Re3NiO16,2.332751037431756,0.2196808783794612,"[8.0, 6.0, 7.0]",3.0,3.0,3.0,"Cube, Tricapped triangular prism (two square-face caps and one triangular-face cap), Bicapped octahedron (cap faces with one atom in common)","4i, 2b",3,8.0,La,0.0,True
mp-698001,La5Re3NiO16,2.332751037431756,0.2196808783794612,"[8.0, 6.0, 7.0]",3.0,3.0,3.0,"Cube, Tricapped triangular prism (two square-face caps and one triangular-face cap), Bicapped octahedron (cap faces with one atom in common)","4i, 2b",3,6.0,La,0.0,True
mp-698001,La5Re3NiO16,2.332751037431756,0.2196808783794612,"[8.0, 6.0, 7.0]",3.0,3.0,3.0,"Cube, Tricapped triangular prism (two square-face caps and one triangular-face cap), Bicapped octahedron (cap faces with one atom in common)","4i, 2b",3,7.0,La,0.0,True
mp-698050,La5CoRe3O16,2.4039339221109435,0.1405247883067175,"[8.0, 6.0, 7.0]",3.0,3.0,3.0,"Tricapped triangular prism (two square-face caps and one triangular-face cap), Cube","2i, 1b",2,8.0,La,0.0,True
mp-698050,La5CoRe3O16,2.4039339221109435,0.1405247883067175,"[8.0, 6.0, 7.0]",3.0,3.0,3.0,"Tricapped triangular prism (two square-face caps and one triangular-face cap), Cube","2i, 1b",2,6.0,La,0.0,True
mp-698050,La5CoRe3O16,2.4039339221109435,0.1405247883067175,"[8.0, 6.0, 7.0]",3.0,3.0,3.0,"Tricapped triangular prism (two square-face caps and one triangular-face cap), Cube","2i, 1b",2,7.0,La,0.0,True
mp-698096,La5FeRe3O16,2.308735305571864,0.2533405074441088,"[8.0, 6.0, 7.0]",3.0,3.0,3.0,"Cube, Tricapped triangular prism (two square-face caps and one triangular-face cap), Bicapped octahedron (cap faces with one atom in common)","2i, 1d, 1e",3,8.0,La,0.0,True
mp-698096,La5FeRe3O16,2.308735305571864,0.2533405074441088,"[8.0, 6.0, 7.0]",3.0,3.0,3.0,"Cube, Tricapped triangular prism (two square-face caps and one triangular-face cap), Bicapped octahedron (cap faces with one atom in common)","2i, 1d, 1e",3,6.0,La,0.0,True
mp-698096,La5FeRe3O16,2.308735305571864,0.2533405074441088,"[8.0, 6.0, 7.0]",3.0,3.0,3.0,"Cube, Tricapped triangular prism (two square-face caps and one triangular-face cap), Bicapped octahedron (cap faces with one atom in common)","2i, 1d, 1e",3,7.0,La,0.0,True
mp-698793,Ba5SrLa2Fe4O15,2.484818199424714,0.0937089896284626,[8.0],3.0,3.0,3.0,Square-face bicapped trigonal prism,2a,1,8.0,La,0.0,True
mp-699243,La5MgRe3O16,2.33446322193492,0.2398507150380421,"[8.0, 6.0]",3.0,3.0,3.0,"Tricapped triangular prism (two square-face caps and one triangular-face cap), Cube, Bicapped square prism (adjacent faces)","2i, 1b",3,8.0,La,0.0,True
mp-699243,La5MgRe3O16,2.33446322193492,0.2398507150380421,"[8.0, 6.0]",3.0,3.0,3.0,"Tricapped triangular prism (two square-face caps and one triangular-face cap), Cube, Bicapped square prism (adjacent faces)","2i, 1b",3,6.0,La,0.0,True
mp-699403,BaLa3TiCr3O12,2.3963427635674988,0.2582960790900021,"[9.0, 10.0, 11.0]",3.0,3.0,3.0,"Square-face bicapped square antiprism, Diminished icosahedron","2f, 2e",2,9.0,La,0.0,True
mp-699403,BaLa3TiCr3O12,2.3963427635674988,0.2582960790900021,"[9.0, 10.0, 11.0]",3.0,3.0,3.0,"Square-face bicapped square antiprism, Diminished icosahedron","2f, 2e",2,10.0,La,0.0,True
mp-699403,BaLa3TiCr3O12,2.3963427635674988,0.2582960790900021,"[9.0, 10.0, 11.0]",3.0,3.0,3.0,"Square-face bicapped square antiprism, Diminished icosahedron","2f, 2e",2,11.0,La,0.0,True
mp-703283,Sr2La2Mg(RuO4)3,2.8181295956569272,-0.1545499663627026,[7.0],3.0,3.0,3.0,Tricapped triangular prism (two square-face caps and one triangular-face cap),4e,1,7.0,La,0.0,True
mp-703350,La2(GeO3)3,2.236246381561317,0.3684671639928998,[9.0],3.0,3.0,3.0,Square-face capped square prism,2i,1,9.0,La,0.0,True
mp-705680,La2Mo2O9,2.311612299224354,0.2920292581288246,"[8.0, 9.0, 10.0]",3.0,3.0,3.0,"Square-face monocapped antiprism, Square-face bicapped square antiprism, Tricapped triangular prism (three square-face caps)",1a,3,8.0,La,0.0,True
mp-705680,La2Mo2O9,2.311612299224354,0.2920292581288246,"[8.0, 9.0, 10.0]",3.0,3.0,3.0,"Square-face monocapped antiprism, Square-face bicapped square antiprism, Tricapped triangular prism (three square-face caps)",1a,3,9.0,La,0.0,True
mp-705680,La2Mo2O9,2.311612299224354,0.2920292581288246,"[8.0, 9.0, 10.0]",3.0,3.0,3.0,"Square-face monocapped antiprism, Square-face bicapped square antiprism, Tricapped triangular prism (three square-face caps)",1a,3,10.0,La,0.0,True
mp-706225,Sr3LaMn2(WO6)2,2.6410140000929845,-0.0718646536416539,[7.0],3.0,3.0,3.0,Tricapped triangular prism (two square-face caps and one triangular-face cap),2a,1,7.0,La,0.0,True
mp-706246,Ca9LaTi6Mn4O30,2.137747720485482,0.4235532524315505,"[8.0, 9.0]",3.0,3.0,3.0,Tricapped triangular prism (two square-face caps and one triangular-face cap),1a,1,8.0,La,0.0,True
mp-706246,Ca9LaTi6Mn4O30,2.137747720485482,0.4235532524315505,"[8.0, 9.0]",3.0,3.0,3.0,Tricapped triangular prism (two square-face caps and one triangular-face cap),1a,1,9.0,La,0.0,True
mp-706258,Sr2La3Ti2Cr3O15,1.8904613846105085,0.6950653136350897,"[9.0, 11.0]",3.0,3.0,3.0,"Tricapped triangular prism (two square-face caps and one triangular-face cap), Square-face bicapped square antiprism, Diminished icosahedron, Bicapped square prism (opposite faces)",1a,4,9.0,La,0.0,True
mp-706258,Sr2La3Ti2Cr3O15,1.8904613846105085,0.6950653136350897,"[9.0, 11.0]",3.0,3.0,3.0,"Tricapped triangular prism (two square-face caps and one triangular-face cap), Square-face bicapped square antiprism, Diminished icosahedron, Bicapped square prism (opposite faces)",1a,4,11.0,La,0.0,True
mp-706340,Ca9LaMn10O30,2.313588279636551,0.237465189741815,[9.0],3.0,3.0,3.0,Tricapped triangular prism (two square-face caps and one triangular-face cap),1a,1,9.0,La,0.0,True
mp-720199,Ca6La14Mg7Ti13O60,2.071785675603924,0.5388551526616888,"[8.0, 9.0, 7.0]",3.0,3.0,3.0,"Tricapped triangular prism (two square-face caps and one triangular-face cap), Square-face bicapped square antiprism, Square-face bicapped trigonal prism",1a,3,8.0,La,0.0,True
mp-720199,Ca6La14Mg7Ti13O60,2.071785675603924,0.5388551526616888,"[8.0, 9.0, 7.0]",3.0,3.0,3.0,"Tricapped triangular prism (two square-face caps and one triangular-face cap), Square-face bicapped square antiprism, Square-face bicapped trigonal prism",1a,3,9.0,La,0.0,True
mp-720199,Ca6La14Mg7Ti13O60,2.071785675603924,0.5388551526616888,"[8.0, 9.0, 7.0]",3.0,3.0,3.0,"Tricapped triangular prism (two square-face caps and one triangular-face cap), Square-face bicapped square antiprism, Square-face bicapped trigonal prism",1a,3,7.0,La,0.0,True
mp-720505,SrLa7TiGa7O24,1.7680620005899002,0.7900882001764005,[9.0],3.0,3.0,3.0,Tridiminished icosahedron,"1a, 1b, 2c",1,9.0,La,0.0,True
mp-722330,Li3La2H6(N3O10)3,2.616477686097793,0.0520815557173781,[12.0],3.0,3.0,3.0,Icosahedron,4a,1,12.0,La,0.0,True
mp-724857,Na2LaSiO5,1.8234050511923408,0.7372207756018427,[8.0],3.0,3.0,3.0,Dodecahedron with triangular faces - p2345 plane normalized,4c,1,8.0,La,0.0,True
mp-727395,SrLaMnSbO6,0.9962056113052908,1.6749394477617752,[8.0],3.0,3.0,3.0,Square-face bicapped trigonal prism,4a,1,8.0,La,0.0,True
mp-729006,LiLa(MoO4)2,2.040192066602565,0.5119747239037877,[9.0],3.0,3.0,3.0,Square-face monocapped antiprism,8c,1,9.0,La,0.0,True
mp-735565,Sr11LaFe6(MoO6)6,1.7704785410126582,0.7628620826838579,[11.0],3.0,3.0,3.0,Cuboctahedron,1a,1,11.0,La,0.0,True
mp-743953,Ca2La8Ti5Cr5O30,2.8321472046195595,-0.1541971735867334,[9.0],3.0,3.0,3.0,"Square-face monocapped antiprism, Tridiminished icosahedron",2i,2,9.0,La,0.0,True
mp-744008,Ca7La3Ti5Cr5O30,2.4203318875452124,0.1493330204062139,[8.0],3.0,3.0,3.0,Tricapped triangular prism (two square-face caps and one triangular-face cap),2c,1,8.0,La,0.0,True
mp-744126,Ca3La7Ti5Cr5O30,2.407465724933776,0.2175395794643643,"[8.0, 9.0]",3.0,3.0,3.0,Tricapped triangular prism (two square-face caps and one triangular-face cap),"1a, 1b, 2c",1,8.0,La,0.0,True
mp-744126,Ca3La7Ti5Cr5O30,2.407465724933776,0.2175395794643643,"[8.0, 9.0]",3.0,3.0,3.0,Tricapped triangular prism (two square-face caps and one triangular-face cap),"1a, 1b, 2c",1,9.0,La,0.0,True
mp-744380,Ca9LaTi4Mn6O30,2.091410198358843,0.4615256567799489,[9.0],3.0,3.0,3.0,Tricapped triangular prism (two square-face caps and one triangular-face cap),1a,1,9.0,La,0.0,True
mp-752418,La2Se2O,2.2610254041993327,0.2330578880320408,"[1.0, 3.0]",3.0,3.0,3.0,"Square antiprism, Octahedron",4c,2,1.0,La,0.0,True
mp-752418,La2Se2O,2.2610254041993327,0.2330578880320408,"[1.0, 3.0]",3.0,3.0,3.0,"Square antiprism, Octahedron",4c,2,3.0,La,0.0,True
mp-752433,LiLa3Ti4O12,2.2446528717186824,0.3653697780792815,[8.0],3.0,3.0,3.0,"Diminished icosahedron, Cuboctahedron",1a,2,8.0,La,0.0,True
mp-752449,La2B4O9,2.192168297719625,0.3503673165174482,"[9.0, 10.0]",3.0,3.0,3.0,"Square-face bicapped square antiprism, Square-face monocapped antiprism",2i,2,9.0,La,0.0,True
mp-752449,La2B4O9,2.192168297719625,0.3503673165174482,"[9.0, 10.0]",3.0,3.0,3.0,"Square-face bicapped square antiprism, Square-face monocapped antiprism",2i,2,10.0,La,0.0,True
mp-752717,La2SiO5,2.10106023656722,0.5008713333118692,"[6.0, 7.0]",3.0,3.0,3.0,"Square-face capped trigonal prism, Dodecahedron with triangular faces - p2345 plane normalized",4f,2,6.0,La,0.0,True
mp-752717,La2SiO5,2.10106023656722,0.5008713333118692,"[6.0, 7.0]",3.0,3.0,3.0,"Square-face capped trigonal prism, Dodecahedron with triangular faces - p2345 plane normalized",4f,2,7.0,La,0.0,True
mp-753102,La2Bi4O9,2.221453047114097,0.3343367945490542,[8.0],3.0,3.0,3.0,Cube,1a,1,8.0,La,0.0,True
mp-753433,SrLiLa3MnO8,2.576115812084484,0.083258215213565,[9.0],3.0,3.0,3.0,Tricapped triangular prism (three square-face caps),"8f, 4c",1,9.0,La,0.0,True
mp-753437,La5Cu5O13,2.494543335968344,0.185628540224243,"[10.0, 12.0]",3.0,3.0,3.0,"Cuboctahedron, Bicapped square prism (adjacent faces)","1h, 2n",2,10.0,La,0.0,True
mp-753437,La5Cu5O13,2.494543335968344,0.185628540224243,"[10.0, 12.0]",3.0,3.0,3.0,"Cuboctahedron, Bicapped square prism (adjacent faces)","1h, 2n",2,12.0,La,0.0,True
mp-753769,Sr3Li3La5O12,2.095473404641554,0.5335046867548204,[7.0],3.0,3.0,3.0,Square-face capped trigonal prism,"1a, 1b",1,7.0,La,0.0,True
mp-753822,La2Se2O,1.8427478422516064,0.8799567409765636,"[1.0, 3.0]",3.0,3.0,3.0,Square-face capped trigonal prism,4e,1,1.0,La,0.0,True
mp-753822,La2Se2O,1.8427478422516064,0.8799567409765636,"[1.0, 3.0]",3.0,3.0,3.0,Square-face capped trigonal prism,4e,1,3.0,La,0.0,True
mp-753934,LiLa4CoO8,2.660958632957411,0.0238396816808649,[9.0],3.0,3.0,3.0,Tricapped triangular prism (three square-face caps),8b,1,9.0,La,0.0,True
mp-754150,La3GaO6,1.884047929290558,0.7386885456499906,[7.0],3.0,3.0,3.0,Square-face capped trigonal prism,"4b, 2a",1,7.0,La,0.0,True
mp-754346,SrLiLa3MnO8,2.0501130466866715,0.5196996555399048,[9.0],3.0,3.0,3.0,Tricapped triangular prism (three square-face caps),"1a, 1b",1,9.0,La,0.0,True
mp-754794,La2S2O,2.233003774988265,0.2700446771182966,"[1.0, 3.0]",3.0,3.0,3.0,"Square antiprism, Octahedron",4c,2,1.0,La,0.0,True
mp-754794,La2S2O,2.233003774988265,0.2700446771182966,"[1.0, 3.0]",3.0,3.0,3.0,"Square antiprism, Octahedron",4c,2,3.0,La,0.0,True
mp-754804,La3Ti4O12,2.381265986047244,0.2540273294168697,"[8.0, 12.0]",2.6666666666666665,2.0,3.0,Cuboctahedron,"1a, 1b",1,8.0,La,1.0,False
mp-754804,La3Ti4O12,2.381265986047244,0.2540273294168697,"[8.0, 12.0]",2.6666666666666665,2.0,3.0,Cuboctahedron,"1a, 1b",1,12.0,La,1.0,False
mp-755026,La2Pt2O7,1.786249691957228,0.716274985019089,[8.0],3.0,3.0,3.0,Cube,4d,1,8.0,La,0.0,True
mp-755135,La6WO12,1.861915860175964,0.8310038332947001,[7.0],3.0,3.0,3.0,Square-face capped trigonal prism,6f,1,7.0,La,0.0,True
mp-755198,Cs3LaO3,2.4079566630836355,-0.3628562754771492,[4.0],3.0,3.0,3.0,Tetrahedron,2i,1,4.0,La,0.0,True
mp-755384,La3Ti3CrO12,2.3457038239014016,0.2630126477028523,"[9.0, 11.0, 7.0]",3.0,3.0,3.0,"Bicapped square prism (opposite faces), Diminished icosahedron",4a,2,9.0,La,0.0,True
