material_id,chem_formula,R0,B,CN_raw,mean_charge,min_charge,max_charge,chemenv,Tl_wyckoff,num_Tl_chemenvs,CN,element,charge_range,is_single_charge,site_index,cn_found,d_min,d_max,d_mean,d_std,d_range,angle_mean,angle_std,angle_min,angle_max,bridging_O_count,bridging_O_fraction,n_candidate_sites_same_cn,geometry_type
mp-1204480,Tl2Ag3(PO4)3,1.8272969369965728,0.6520331111092597,[6.0],3.0,3.0,3.0,Octahedron,4f,1,6.0,Tl,0.0,True,3.0,6.0,2.192162280123571,2.3745258007306647,2.277446395107182,0.06343710892710182,0.1823635206070935,78.39793222383702,28.78412331439355,19.54637070938934,126.37638526008354,6.0,1.0,4,Octahedron
mp-1207730,YTl(MoO4)2,2.711412915443572,0.2024160605854005,[11.0],1.0,1.0,1.0,Pentagonal-face capped pentagonal antiprism,4c,1,11.0,Tl,0.0,True,,,,,,,,,,,,,,0,Pentagonal-face capped pentagonal antiprism
mp-1207819,TmTl(MoO4)2,2.7627471048044243,0.1722450165206516,[11.0],1.0,1.0,1.0,Pentagonal-face capped pentagonal antiprism,4c,1,11.0,Tl,0.0,True,,,,,,,,,,,,,,0,Pentagonal-face capped pentagonal antiprism
mp-1208013,TlV(SO4)2,2.8658881266398355,0.1417334015316493,[12.0],1.0,1.0,1.0,Cuboctahedron,1b,1,12.0,Tl,0.0,True,,,,,,,,,,,,,,0,Cuboctahedron
mp-1208039,TlGa(SO4)2,2.528354579832228,0.2492265441397031,[12.0],1.0,1.0,1.0,Icosahedron,1b,1,12.0,Tl,0.0,True,,,,,,,,,,,,,,0,Icosahedron
mp-1208041,TlCr(SO4)2,2.596633434610345,0.2368686313347284,[12.0],1.0,1.0,1.0,Cuboctahedron,1b,1,12.0,Tl,0.0,True,,,,,,,,,,,,,,0,Cuboctahedron
mp-1208045,TlFe(SO4)2,2.901517381337711,0.1262380941897253,[12.0],1.0,1.0,1.0,Cuboctahedron,4b,1,12.0,Tl,0.0,True,,,,,,,,,,,,,,0,Cuboctahedron
mp-1208083,TlCr2FeO8,3.7834841116931854,-0.2207403928586905,[10.0],1.0,1.0,1.0,Pentagonal antiprism,1c,1,10.0,Tl,0.0,True,,,,,,,,,,,,,,0,Pentagonal antiprism
mp-1208134,TlCu2H(SeO5)2,2.8916697230790627,0.002398095580669,[6.0],1.0,1.0,1.0,Cuboctahedron,1a,1,6.0,Tl,0.0,True,,,,,,,,,,,,,,0,Cuboctahedron
mp-1208185,TlV3CdCu4O13,2.892819890244554,0.088797174168827,[10.0],1.0,1.0,1.0,Pentagonal antiprism,2e,1,10.0,Tl,0.0,True,,,,,,,,,,,,,,0,Pentagonal antiprism
mp-1208238,Tl2Co2(SO4)3,2.1963662537759423,0.3819375494155075,"[15.0, 9.0]",1.0,1.0,1.0,no_data,no_data,1,15.0,Tl,0.0,True,,,,,,,,,,,,,,0,no_data
mp-1208238,Tl2Co2(SO4)3,2.1963662537759423,0.3819375494155075,"[15.0, 9.0]",1.0,1.0,1.0,no_data,no_data,1,9.0,Tl,0.0,True,4.0,9.0,2.94333725850938,3.1908619457785674,3.0755210693018737,0.10175094112325345,0.2475246872691872,55.18858975712737,20.945429726593076,19.660115483039945,87.11398143231362,9.0,1.0,1,no_data
mp-1208238,Tl2Co2(SO4)3,2.1963662537759423,0.3819375494155075,"[15.0, 9.0]",1.0,1.0,1.0,no_data,no_data,1,9.0,Tl,0.0,True,5.0,9.0,2.9433372585093824,3.190861945778568,3.075521069301874,0.10175094112325331,0.24752468726918542,77.34694592667638,34.36658881826977,14.365836516394094,152.32481011373264,9.0,1.0,2,no_data
mp-1208238,Tl2Co2(SO4)3,2.1963662537759423,0.3819375494155075,"[15.0, 9.0]",1.0,1.0,1.0,no_data,no_data,1,9.0,Tl,0.0,True,6.0,9.0,2.9433372585093815,3.190861945778567,3.0755210693018737,0.10175094112325347,0.24752468726918542,77.34694592667637,34.366588818269776,14.365836516394017,152.3248101137326,9.0,1.0,3,no_data
mp-1208238,Tl2Co2(SO4)3,2.1963662537759423,0.3819375494155075,"[15.0, 9.0]",1.0,1.0,1.0,no_data,no_data,1,9.0,Tl,0.0,True,7.0,9.0,2.9433372585093824,3.1908619457785674,3.0755210693018737,0.10175094112325306,0.24752468726918497,77.34694592667637,34.366588818269776,14.365836516394042,152.32481011373264,9.0,1.0,4,no_data
mp-1208295,TiTlAsO5,3.2496049771245565,-0.1022822317867318,"[8.0, 9.0]",1.0,1.0,1.0,Tricapped triangular prism (one square-face cap and two triangular-face caps),4a,1,8.0,Tl,0.0,True,12.0,8.0,2.808759309945735,3.1988597114203916,2.979404302814626,0.13753393266390368,0.3901004014746565,59.81062276305528,26.652493101222518,15.182509568327347,114.4065955069157,8.0,1.0,1,Tricapped triangular prism (one square-face cap and two triangular-face caps)
mp-1208295,TiTlAsO5,3.2496049771245565,-0.1022822317867318,"[8.0, 9.0]",1.0,1.0,1.0,Tricapped triangular prism (one square-face cap and two triangular-face caps),4a,1,8.0,Tl,0.0,True,13.0,8.0,2.8087593099457355,3.198859711420391,2.9794043028146255,0.13753393266390332,0.39010040147465563,59.81062276305528,26.65249310122252,15.182509568327397,114.40659550691572,8.0,1.0,2,Tricapped triangular prism (one square-face cap and two triangular-face caps)
mp-1208295,TiTlAsO5,3.2496049771245565,-0.1022822317867318,"[8.0, 9.0]",1.0,1.0,1.0,Tricapped triangular prism (one square-face cap and two triangular-face caps),4a,1,8.0,Tl,0.0,True,14.0,8.0,2.8087593099457364,3.198859711420391,2.9794043028146255,0.13753393266390376,0.39010040147465475,53.73518339598833,23.67490199304291,17.673329799015683,107.90373670099603,8.0,1.0,3,Tricapped triangular prism (one square-face cap and two triangular-face caps)
mp-1208295,TiTlAsO5,3.2496049771245565,-0.1022822317867318,"[8.0, 9.0]",1.0,1.0,1.0,Tricapped triangular prism (one square-face cap and two triangular-face caps),4a,1,8.0,Tl,0.0,True,15.0,8.0,2.8087593099457346,3.1988597114203916,2.979404302814626,0.13753393266390349,0.39010040147465697,53.73518339598832,23.67490199304291,17.673329799015708,107.903736700996,8.0,1.0,4,Tricapped triangular prism (one square-face cap and two triangular-face caps)
mp-1208295,TiTlAsO5,3.2496049771245565,-0.1022822317867318,"[8.0, 9.0]",1.0,1.0,1.0,Tricapped triangular prism (one square-face cap and two triangular-face caps),4a,1,9.0,Tl,0.0,True,,,,,,,,,,,,,,0,Tricapped triangular prism (one square-face cap and two triangular-face caps)
mp-1208325,TlCu(PO3)3,3.009302210959853,-0.0704566024073386,[4.0],1.0,1.0,1.0,Pentagonal-face capped pentagonal antiprism,4e,1,4.0,Tl,0.0,True,0.0,4.0,2.772171275290749,3.0552786872732463,2.9116003398978276,0.10203029551776009,0.2831074119824972,76.28570739455712,24.004712642177527,43.86440393900539,120.86566375439386,4.0,1.0,1,Pentagonal-face capped pentagonal antiprism
mp-1208325,TlCu(PO3)3,3.009302210959853,-0.0704566024073386,[4.0],1.0,1.0,1.0,Pentagonal-face capped pentagonal antiprism,4e,1,4.0,Tl,0.0,True,1.0,4.0,2.772171275290749,3.0552786872732467,2.911600339897828,0.10203029551776037,0.28310741198249767,76.28570739455714,24.004712642177537,43.864403939005435,120.86566375439392,4.0,1.0,2,Pentagonal-face capped pentagonal antiprism
mp-1208325,TlCu(PO3)3,3.009302210959853,-0.0704566024073386,[4.0],1.0,1.0,1.0,Pentagonal-face capped pentagonal antiprism,4e,1,4.0,Tl,0.0,True,2.0,4.0,2.7721712752907486,3.055278687273248,2.911600339897828,0.1020302955177609,0.28310741198249945,55.94536313208231,17.04287590808993,31.71190471598732,86.90793586333542,4.0,1.0,3,Pentagonal-face capped pentagonal antiprism
mp-1208325,TlCu(PO3)3,3.009302210959853,-0.0704566024073386,[4.0],1.0,1.0,1.0,Pentagonal-face capped pentagonal antiprism,4e,1,4.0,Tl,0.0,True,3.0,4.0,2.7721712752907486,3.055278687273247,2.911600339897828,0.10203029551776069,0.28310741198249856,55.94536313208229,17.042875908089925,31.71190471598732,86.9079358633354,4.0,1.0,4,Pentagonal-face capped pentagonal antiprism
mp-1208393,TbTl(MoO4)2,2.557867687436865,0.1702925029451021,[6.0],1.0,1.0,1.0,Metabidiminished icosahedron,4c,1,6.0,Tl,0.0,True,4.0,6.0,2.7691821263288556,2.958293196304276,2.8524680406929246,0.07883215183250393,0.18911106997542015,66.79490376738484,29.290663720683057,31.963457826193245,122.74257267505695,6.0,1.0,1,Metabidiminished icosahedron
mp-1208393,TbTl(MoO4)2,2.557867687436865,0.1702925029451021,[6.0],1.0,1.0,1.0,Metabidiminished icosahedron,4c,1,6.0,Tl,0.0,True,5.0,6.0,2.769182126328854,2.9582931963042767,2.8524680406929246,0.07883215183250475,0.18911106997542282,63.91917010215691,25.46559564392849,32.128276619920136,117.49434350911825,6.0,1.0,2,Metabidiminished icosahedron
mp-1208393,TbTl(MoO4)2,2.557867687436865,0.1702925029451021,[6.0],1.0,1.0,1.0,Metabidiminished icosahedron,4c,1,6.0,Tl,0.0,True,6.0,6.0,2.769182126328854,2.958293196304279,2.852468040692925,0.07883215183250526,0.18911106997542504,91.42585697935348,34.39217701303912,26.165099608680258,145.94228408190526,6.0,1.0,3,Metabidiminished icosahedron
mp-1208393,TbTl(MoO4)2,2.557867687436865,0.1702925029451021,[6.0],1.0,1.0,1.0,Metabidiminished icosahedron,4c,1,6.0,Tl,0.0,True,7.0,6.0,2.7691821263288543,2.958293196304277,2.852468040692924,0.07883215183250518,0.18911106997542282,91.42585697935348,34.39217701303913,26.165099608680272,145.94228408190537,6.0,1.0,4,Metabidiminished icosahedron
mp-1208422,TlCr2FeO8,2.795686392382738,0.1283609353832553,[10.0],1.0,1.0,1.0,Pentagonal prism,4c,1,10.0,Tl,0.0,True,,,,,,,,,,,,,,0,Pentagonal prism
mp-1208571,Tl2Ni2(MoO4)3,2.7909763172669924,0.2050242757548625,"[12.0, 6.0]",1.0,1.0,1.0,"Truncated tetrahedron, Tricapped triangular prism (three square-face caps)",4a,2,12.0,Tl,0.0,True,,,,,,,,,,,,,,0,"Truncated tetrahedron, Tricapped triangular prism (three square-face caps)"
mp-1208571,Tl2Ni2(MoO4)3,2.7909763172669924,0.2050242757548625,"[12.0, 6.0]",1.0,1.0,1.0,"Truncated tetrahedron, Tricapped triangular prism (three square-face caps)",4a,2,6.0,Tl,0.0,True,,,,,,,,,,,,,,0,"Truncated tetrahedron, Tricapped triangular prism (three square-face caps)"
mp-1208792,Sr2PrTlCu2O7,0.9993222346589288,2.1768949824021,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Tl,0.0,True,3.0,6.0,2.116116186452,2.7344087929060645,2.5283112574213766,0.29146592985411607,0.6182926064540646,48.0,44.8998886412873,0.0,90.0,6.0,1.0,1,Octahedron
mp-1208994,ScTl(SO4)2,2.6665913918244524,0.2234152304007604,[12.0],1.0,1.0,1.0,Cuboctahedron,1b,1,12.0,Tl,0.0,True,,,,,,,,,,,,,,0,Cuboctahedron
mp-1209177,RbTl3O5,1.9904487313811985,0.4426609235123864,[6.0],3.0,3.0,3.0,Octahedron,4c,1,6.0,Tl,0.0,True,4.0,6.0,2.184565707873034,2.4474133054224,2.3039508334418533,0.07712358033944772,0.2628475975493658,80.71745044237122,38.16061490623047,0.0,168.32520415879372,6.0,1.0,1,Octahedron
mp-1209177,RbTl3O5,1.9904487313811985,0.4426609235123864,[6.0],3.0,3.0,3.0,Octahedron,4c,1,6.0,Tl,0.0,True,5.0,6.0,2.1845657078730336,2.447413305422401,2.3039508334418533,0.07712358033944823,0.2628475975493676,80.71745044237122,38.160614906230485,0.0,168.32520415879384,6.0,1.0,2,Octahedron
mp-1209177,RbTl3O5,1.9904487313811985,0.4426609235123864,[6.0],3.0,3.0,3.0,Octahedron,4c,1,6.0,Tl,0.0,True,6.0,6.0,2.1845657078730314,2.447413305422404,2.3039508334418533,0.07712358033944967,0.2628475975493725,80.71745038545299,38.16061502662413,0.0,168.3252041587938,6.0,1.0,3,Octahedron
mp-1209177,RbTl3O5,1.9904487313811985,0.4426609235123864,[6.0],3.0,3.0,3.0,Octahedron,4c,1,6.0,Tl,0.0,True,7.0,6.0,2.1845657078730336,2.4474133054224003,2.303950833441853,0.07712358033944809,0.2628475975493667,80.71745038545298,38.16061502662413,0.0,168.32520415879384,6.0,1.0,4,Octahedron
mp-1209177,RbTl3O5,1.9904487313811985,0.4426609235123864,[6.0],3.0,3.0,3.0,Octahedron,4c,1,6.0,Tl,0.0,True,8.0,6.0,2.208514765033131,2.4364921051441124,2.324611956987521,0.0866504322050525,0.22797734011098125,44.52840453739771,28.16006663184029,0.0,87.12464138023435,6.0,1.0,5,Octahedron
mp-1209177,RbTl3O5,1.9904487313811985,0.4426609235123864,[6.0],3.0,3.0,3.0,Octahedron,4c,1,6.0,Tl,0.0,True,9.0,6.0,2.2085147650331294,2.4364921051441115,2.32461195698752,0.08665043220505214,0.22797734011098214,44.52840459431594,28.160066541837704,0.0,87.12464138023432,6.0,1.0,6,Octahedron
mp-1209177,RbTl3O5,1.9904487313811985,0.4426609235123864,[6.0],3.0,3.0,3.0,Octahedron,4c,1,6.0,Tl,0.0,True,10.0,6.0,2.2085147650331285,2.4364921051441124,2.3246119569875208,0.08665043220505289,0.22797734011098392,77.06699549514691,35.86363019281648,0.0,128.3772223311469,6.0,1.0,7,Octahedron
mp-1209177,RbTl3O5,1.9904487313811985,0.4426609235123864,[6.0],3.0,3.0,3.0,Octahedron,4c,1,6.0,Tl,0.0,True,11.0,6.0,2.2085147650331316,2.436492105144112,2.32461195698752,0.08665043220505245,0.22797734011098036,77.06699549514687,35.863630192816466,0.0,128.37722233114684,6.0,1.0,8,Octahedron
mp-1209177,RbTl3O5,1.9904487313811985,0.4426609235123864,[6.0],3.0,3.0,3.0,Octahedron,4c,1,6.0,Tl,0.0,True,12.0,6.0,2.1451037127711685,2.6786349255071746,2.3450189865830553,0.2365212167148544,0.5335312127360061,49.56251952067719,27.41148248537888,0.0,94.59432598011294,6.0,1.0,9,Octahedron
mp-1209177,RbTl3O5,1.9904487313811985,0.4426609235123864,[6.0],3.0,3.0,3.0,Octahedron,4c,1,6.0,Tl,0.0,True,13.0,6.0,2.1451037127711694,2.678634925507173,2.3450189865830544,0.23652121671485393,0.5335312127360035,49.562519520677185,27.41148248537888,0.0,94.59432598011294,6.0,1.0,10,Octahedron
mp-1209177,RbTl3O5,1.9904487313811985,0.4426609235123864,[6.0],3.0,3.0,3.0,Octahedron,4c,1,6.0,Tl,0.0,True,14.0,6.0,2.1451037127711694,2.6786349255071746,2.3450189865830553,0.2365212167148544,0.5335312127360052,81.20366379883835,36.76001650838539,0.0,158.91393162481552,6.0,1.0,11,Octahedron
mp-1209177,RbTl3O5,1.9904487313811985,0.4426609235123864,[6.0],3.0,3.0,3.0,Octahedron,4c,1,6.0,Tl,0.0,True,15.0,6.0,2.1451037127711676,2.6786349255071746,2.345018986583055,0.236521216714855,0.533531212736007,81.20366377526202,36.76001656046595,0.0,158.91393162481546,6.0,1.0,12,Octahedron
mp-1210136,NdTl(WO4)2,2.7604454448899696,0.1098375245346735,[6.0],1.0,1.0,1.0,Square antiprism,4c,1,6.0,Tl,0.0,True,4.0,6.0,2.8176701477280117,3.0187122930677592,2.924101150123084,0.0824995671050151,0.2010421453397475,66.16975639271021,28.912666755825008,31.711782856308908,122.25648634838885,6.0,1.0,1,Square antiprism
mp-1210136,NdTl(WO4)2,2.7604454448899696,0.1098375245346735,[6.0],1.0,1.0,1.0,Square antiprism,4c,1,6.0,Tl,0.0,True,5.0,6.0,2.8176701477280117,3.018712293067759,2.924101150123084,0.08249956710501477,0.20104214533974707,63.416490987288775,25.397399789305286,32.35771196075558,117.30889471968158,6.0,1.0,2,Square antiprism
mp-1210136,NdTl(WO4)2,2.7604454448899696,0.1098375245346735,[6.0],1.0,1.0,1.0,Square antiprism,4c,1,6.0,Tl,0.0,True,6.0,6.0,2.8176701477280117,3.0187122930677597,2.924101150123084,0.08249956710501491,0.20104214533974796,91.28411566416625,34.30642996950614,25.376463277177468,147.91815049534986,6.0,1.0,3,Square antiprism
mp-1210136,NdTl(WO4)2,2.7604454448899696,0.1098375245346735,[6.0],1.0,1.0,1.0,Square antiprism,4c,1,6.0,Tl,0.0,True,7.0,6.0,2.8176701477280117,3.018712293067762,2.924101150123084,0.08249956710501569,0.20104214533975018,91.28411566416624,34.30642996950614,25.376463277177468,147.91815049534983,6.0,1.0,4,Square antiprism
mp-1210788,Mn2Tl2(SO4)3,2.276273783586885,0.3755749264315184,"[15.0, 9.0]",1.0,1.0,1.0,no_data,no_data,1,15.0,Tl,0.0,True,,,,,,,,,,,,,,0,no_data
mp-1210788,Mn2Tl2(SO4)3,2.276273783586885,0.3755749264315184,"[15.0, 9.0]",1.0,1.0,1.0,no_data,no_data,1,9.0,Tl,0.0,True,,,,,,,,,,,,,,0,no_data
mp-1210978,LuTl(MoO4)2,2.7745193010582305,0.1646774075625355,[11.0],1.0,1.0,1.0,Pentagonal-face capped pentagonal antiprism,4c,1,11.0,Tl,0.0,True,,,,,,,,,,,,,,0,Pentagonal-face capped pentagonal antiprism
mp-1211724,Mn2Tl2(MoO4)3,2.649094190008795,0.2982390954820081,"[6.0, 9.0]",1.0,1.0,1.0,"Truncated tetrahedron, Tricapped triangular prism (three square-face caps)",4a,2,6.0,Tl,0.0,True,,,,,,,,,,,,,,0,"Truncated tetrahedron, Tricapped triangular prism (three square-face caps)"
mp-1211724,Mn2Tl2(MoO4)3,2.649094190008795,0.2982390954820081,"[6.0, 9.0]",1.0,1.0,1.0,"Truncated tetrahedron, Tricapped triangular prism (three square-face caps)",4a,2,9.0,Tl,0.0,True,,,,,,,,,,,,,,0,"Truncated tetrahedron, Tricapped triangular prism (three square-face caps)"
mp-1212243,HoTl(MoO4)2,2.60084526970035,0.1767854171241832,[6.0],1.0,1.0,1.0,Metabidiminished icosahedron,4c,1,6.0,Tl,0.0,True,4.0,6.0,2.772597185337303,3.0165341596830406,2.890804248627612,0.09972882161846397,0.24393697434573758,66.81787961605527,29.19484383159503,32.07443739115313,123.04338933502368,6.0,1.0,1,Metabidiminished icosahedron
mp-1212243,HoTl(MoO4)2,2.60084526970035,0.1767854171241832,[6.0],1.0,1.0,1.0,Metabidiminished icosahedron,4c,1,6.0,Tl,0.0,True,5.0,6.0,2.772597185337304,3.0165341596830353,2.89080424862761,0.09972882161846117,0.24393697434573136,64.00215353985142,25.496970781550434,32.507862796941176,118.04623401013987,6.0,1.0,2,Metabidiminished icosahedron
mp-1212243,HoTl(MoO4)2,2.60084526970035,0.1767854171241832,[6.0],1.0,1.0,1.0,Metabidiminished icosahedron,4c,1,6.0,Tl,0.0,True,6.0,6.0,2.772597185337304,3.016534159683036,2.8908042486276098,0.09972882161846142,0.24393697434573225,91.12861293149811,34.464521652561096,25.234871571327904,146.7543176269356,6.0,1.0,3,Metabidiminished icosahedron
mp-1212243,HoTl(MoO4)2,2.60084526970035,0.1767854171241832,[6.0],1.0,1.0,1.0,Metabidiminished icosahedron,4c,1,6.0,Tl,0.0,True,7.0,6.0,2.7725971853373044,3.016534159683036,2.8908042486276107,0.09972882161846149,0.2439369743457318,91.12861293149813,34.46452165256109,25.234871571327933,146.75431762693566,6.0,1.0,4,Metabidiminished icosahedron
mp-1212617,GdTl(MoO4)2,2.5793393621198226,0.1587689614906105,[6.0],1.0,1.0,1.0,Metabidiminished icosahedron,4c,1,6.0,Tl,0.0,True,4.0,6.0,2.7754538352061013,2.9526642166513555,2.8537032786877243,0.0738132974729792,0.17721038144525414,66.51136270225865,29.144261337850224,31.54674281117334,122.53000556991134,6.0,1.0,1,Metabidiminished icosahedron
mp-1212617,GdTl(MoO4)2,2.5793393621198226,0.1587689614906105,[6.0],1.0,1.0,1.0,Metabidiminished icosahedron,4c,1,6.0,Tl,0.0,True,5.0,6.0,2.775453835206101,2.952664216651354,2.853703278687723,0.07381329747297888,0.17721038144525325,63.67734927774212,25.40630977117932,32.17692993706224,117.17728863571006,6.0,1.0,2,Metabidiminished icosahedron
mp-1212617,GdTl(MoO4)2,2.5793393621198226,0.1587689614906105,[6.0],1.0,1.0,1.0,Metabidiminished icosahedron,4c,1,6.0,Tl,0.0,True,6.0,6.0,2.775453835206102,2.9526642166513537,2.8537032786877234,0.07381329747297835,0.17721038144525192,91.36530977051827,34.33289905356121,26.013889258374995,146.47171563389455,6.0,1.0,3,Metabidiminished icosahedron
mp-1212617,GdTl(MoO4)2,2.5793393621198226,0.1587689614906105,[6.0],1.0,1.0,1.0,Metabidiminished icosahedron,4c,1,6.0,Tl,0.0,True,7.0,6.0,2.775453835206101,2.952664216651354,2.853703278687723,0.0738132974729787,0.17721038144525325,91.36530977051828,34.33289905356121,26.013889258375023,146.4717156338946,6.0,1.0,4,Metabidiminished icosahedron
mp-1213009,DyTl(MoO4)2,2.644159161996911,0.1432218676130811,[6.0],1.0,1.0,1.0,Metabidiminished icosahedron,4c,1,6.0,Tl,0.0,True,4.0,6.0,2.774051454630373,2.9809227866775196,2.875980993712691,0.08448172291815426,0.2068713320471467,66.63127912986837,29.087001039408133,31.936505476273638,122.747854200566,6.0,1.0,1,Metabidiminished icosahedron
mp-1213009,DyTl(MoO4)2,2.644159161996911,0.1432218676130811,[6.0],1.0,1.0,1.0,Metabidiminished icosahedron,4c,1,6.0,Tl,0.0,True,5.0,6.0,2.774051454630374,2.9809227866775188,2.8759809937126906,0.08448172291815345,0.20687133204714492,63.834052421794105,25.46317570009553,32.597226987688956,117.76393835848604,6.0,1.0,2,Metabidiminished icosahedron
mp-1213009,DyTl(MoO4)2,2.644159161996911,0.1432218676130811,[6.0],1.0,1.0,1.0,Metabidiminished icosahedron,4c,1,6.0,Tl,0.0,True,6.0,6.0,2.774051454630373,2.9809227866775196,2.875980993712691,0.08448172291815435,0.2068713320471467,91.21155003765276,34.43348549450521,25.267669873354585,147.30201326942242,6.0,1.0,3,Metabidiminished icosahedron
mp-1213009,DyTl(MoO4)2,2.644159161996911,0.1432218676130811,[6.0],1.0,1.0,1.0,Metabidiminished icosahedron,4c,1,6.0,Tl,0.0,True,7.0,6.0,2.774051454630373,2.9809227866775188,2.8759809937126906,0.08448172291815399,0.2068713320471458,91.21155003765276,34.43348549450521,25.267669873354585,147.30201326942242,6.0,1.0,4,Metabidiminished icosahedron
mp-1213125,ErTl(MoO4)2,2.605477597840984,0.1585854670181817,[6.0],1.0,1.0,1.0,Metabidiminished icosahedron,4c,1,6.0,Tl,0.0,True,4.0,6.0,2.7600070758127906,2.978370663659196,2.8657370311808847,0.08928011981966386,0.21836358784640542,66.72653933647693,29.136822195616702,32.10141517525685,122.78088604698678,6.0,1.0,1,Metabidiminished icosahedron
mp-1213125,ErTl(MoO4)2,2.605477597840984,0.1585854670181817,[6.0],1.0,1.0,1.0,Metabidiminished icosahedron,4c,1,6.0,Tl,0.0,True,5.0,6.0,2.7600070758127906,2.978370663659196,2.8657370311808843,0.0892801198196638,0.21836358784640542,63.907182556634766,25.467656533216413,32.50808262640233,117.82600018172586,6.0,1.0,2,Metabidiminished icosahedron
mp-1213125,ErTl(MoO4)2,2.605477597840984,0.1585854670181817,[6.0],1.0,1.0,1.0,Metabidiminished icosahedron,4c,1,6.0,Tl,0.0,True,6.0,6.0,2.7600070758127897,2.9783706636591973,2.8657370311808847,0.08928011981966434,0.21836358784640764,91.19406912150261,34.46044421317382,25.27580652924986,147.10880021287934,6.0,1.0,3,Metabidiminished icosahedron
