material_id,chem_formula,R0,B,CN_raw,mean_charge,min_charge,max_charge,chemenv,Ni_wyckoff,num_Ni_chemenvs,CN,element,charge_range,is_single_charge
mp-698842,Li19Ni23O42,1.8897088496494976,0.1555338336923743,"[6.0, 6.0]",2.5,2.0,3.0,Octahedron,"2i, 1b",1,6.0,Ni,1.0,False
mp-698842,Li19Ni23O42,1.8897088496494976,0.1555338336923743,"[6.0, 6.0]",2.5,2.0,3.0,Octahedron,"2i, 1b",1,6.0,Ni,1.0,False
mp-704879,Ni5Te4(BrO6)2,2.0482695922357497,0.0536988180000104,"[5.0, 6.0]",2.0,2.0,2.0,Octahedron,"4f, 2e",1,5.0,Ni,0.0,True
mp-704879,Ni5Te4(BrO6)2,2.0482695922357497,0.0536988180000104,"[5.0, 6.0]",2.0,2.0,2.0,Octahedron,"4f, 2e",1,6.0,Ni,0.0,True
mp-704915,Na2Ni2(B4O7)3,0.8902544314202785,1.0989081542645796,[6.0],2.0,2.0,2.0,Octahedron,4f,1,6.0,Ni,0.0,True
mp-705059,TlNi4(PO4)3,2.0165056811574664,0.0918467680694492,"[5.0, 6.0]",2.0,2.0,2.0,Octahedron,"4b, 2a",1,5.0,Ni,0.0,True
mp-705059,TlNi4(PO4)3,2.0165056811574664,0.0918467680694492,"[5.0, 6.0]",2.0,2.0,2.0,Octahedron,"4b, 2a",1,6.0,Ni,0.0,True
mp-705401,Li2Ni4P4O15,1.8543074001646995,0.2012037114980299,"[4.0, 6.0]",2.0,2.0,2.0,"Tetrahedron, Octahedron","4f, 2e, 2d",2,4.0,Ni,0.0,True
mp-705401,Li2Ni4P4O15,1.8543074001646995,0.2012037114980299,"[4.0, 6.0]",2.0,2.0,2.0,"Tetrahedron, Octahedron","4f, 2e, 2d",2,6.0,Ni,0.0,True
mp-705432,Li6Ni5(P2O7)4,1.5571120663356428,0.4956761486037558,[6.0],2.0,2.0,2.0,Octahedron,2i,1,6.0,Ni,0.0,True
mp-705519,Ni15O16,1.4811654621773749,0.5745191292250567,[6.0],2.13,2.13,2.13,Octahedron,"3b, 12h",1,6.0,Ni,0.0,True
mp-705828,Li23Ni17O40,1.8679992608873024,0.1427206962742923,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"2i, 1b",1,6.0,Ni,1.0,False
mp-705828,Li23Ni17O40,1.8679992608873024,0.1427206962742923,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"2i, 1b",1,6.0,Ni,1.0,False
mp-705890,Ca2V3Ni2AgO12,2.02774973603598,0.0531249238412981,[6.0],2.0,2.0,2.0,Octahedron,8c,1,6.0,Ni,0.0,True
mp-720723,KAl2NiP3(H2O7)2,2.0571879567586864,0.0298894426866734,[6.0],2.0,2.0,2.0,Octahedron,2e,1,6.0,Ni,0.0,True
mp-725430,Li2Ti4Ni(PO5)4,1.9503626455992933,0.1103076452934487,[6.0],2.0,2.0,2.0,Octahedron,1h,1,6.0,Ni,0.0,True
mp-731452,Li6Ti8Ni(PO5)8,1.935425881196808,0.124615777740975,[6.0],2.0,2.0,2.0,Octahedron,1e,1,6.0,Ni,0.0,True
mp-734378,Ni2P2O7,1.7878182404067768,0.2564052172639935,"[5.0, 6.0]",2.0,2.0,2.0,"Octahedron, Trigonal bipyramid",4e,2,5.0,Ni,0.0,True
mp-734378,Ni2P2O7,1.7878182404067768,0.2564052172639935,"[5.0, 6.0]",2.0,2.0,2.0,"Octahedron, Trigonal bipyramid",4e,2,6.0,Ni,0.0,True
mp-735541,NiSn2H12(OF)6,2.0414253153229898,0.0427154321238729,[6.0],2.0,2.0,2.0,Octahedron,4a,1,6.0,Ni,0.0,True
mp-746672,NiP2H2O7,1.8735665139463216,0.1538150919124593,[6.0],2.0,2.0,2.0,Octahedron,4e,1,6.0,Ni,0.0,True
mp-752478,Na4NiO4,1.8285375472859504,0.4793870913691654,[4.0],4.0,4.0,4.0,Tetrahedron,2i,1,4.0,Ni,0.0,True
mp-752523,Li2FeNi3O8,1.696393050311228,0.4709151285232312,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"1d, 1a, 4j",1,6.0,Ni,1.0,False
mp-752523,Li2FeNi3O8,1.696393050311228,0.4709151285232312,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"1d, 1a, 4j",1,6.0,Ni,1.0,False
mp-752531,Li(NiO2)2,1.677958926365872,0.4764448162441123,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"2c, 2a",1,6.0,Ni,1.0,False
mp-752531,Li(NiO2)2,1.677958926365872,0.4764448162441123,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"2c, 2a",1,6.0,Ni,1.0,False
mp-752647,TiNi(PO4)2,1.9590540924472573,0.1326425129932233,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Ni,0.0,True
mp-752655,Li4Nb2Fe3Ni3O16,1.4427773049407728,0.8503638437189951,[6.0],3.0,3.0,3.0,Octahedron,"2b, 1a",1,6.0,Ni,0.0,True
mp-752703,Li2CoNi3O8,1.9195238996670465,0.0043720344284597,[6.0],4.0,4.0,4.0,Octahedron,3e,1,6.0,Ni,0.0,True
mp-752716,Li2VNi(PO4)2,1.947037917002173,0.1619474630559826,[6.0],2.0,2.0,2.0,Octahedron,2e,1,6.0,Ni,0.0,True
mp-752750,Li3Ni4O4F3,1.5954658988277255,0.4736038054217182,"[5.0, 6.0]",2.0,2.0,2.0,Octahedron,2e,1,5.0,Ni,0.0,True
mp-752750,Li3Ni4O4F3,1.5954658988277255,0.4736038054217182,"[5.0, 6.0]",2.0,2.0,2.0,Octahedron,2e,1,6.0,Ni,0.0,True
mp-752828,Li2Si2NiO6,1.802001623760485,0.2636047216880297,[4.0],2.0,2.0,2.0,Tetrahedron,1a,1,4.0,Ni,0.0,True
mp-752986,Li4CuNi3O8,1.9170265201861127,0.0995681429039885,"[6.0, 6.0]",2.0,2.0,2.0,Octahedron,"2f, 1b",1,6.0,Ni,0.0,True
mp-752986,Li4CuNi3O8,1.9170265201861127,0.0995681429039885,"[6.0, 6.0]",2.0,2.0,2.0,Octahedron,"2f, 1b",1,6.0,Ni,0.0,True
mp-752993,Li4Mn3Ni3(WO8)2,1.7591401512559173,0.2895580435523413,[6.0],2.0,2.0,2.0,Octahedron,"2b, 1a",1,6.0,Ni,0.0,True
mp-753027,Na4Ni3O7,1.836832554023502,0.2948427187894794,[6.0],3.33,3.33,3.33,Octahedron,6f,1,6.0,Ni,0.0,True
mp-753049,NaNi5O6,2.0894982290405943,0.0154812289555687,"[6.0, 6.0]",2.5,2.0,3.0,Octahedron,"1a, 1b",1,6.0,Ni,1.0,False
mp-753049,NaNi5O6,2.0894982290405943,0.0154812289555687,"[6.0, 6.0]",2.5,2.0,3.0,Octahedron,"1a, 1b",1,6.0,Ni,1.0,False
mp-753092,Li4Ni3O3F4,2.1110847339743986,-0.0135000502480524,"[5.0, 6.0]",2.0,2.0,2.0,Octahedron,"2e, 1b",1,5.0,Ni,0.0,True
mp-753092,Li4Ni3O3F4,2.1110847339743986,-0.0135000502480524,"[5.0, 6.0]",2.0,2.0,2.0,Octahedron,"2e, 1b",1,6.0,Ni,0.0,True
mp-753100,Li4Ni3Sn(PO4)4,2.3428218423835707,-0.1785460925776255,[6.0],2.0,2.0,2.0,Octahedron,"2b, 2a",1,6.0,Ni,0.0,True
mp-753186,Li4Mn3(NiO4)3,1.891824383480185,0.1745092020421283,"[6.0, 6.0]",2.5,2.0,3.0,Octahedron,"2i, 1c",1,6.0,Ni,1.0,False
mp-753186,Li4Mn3(NiO4)3,1.891824383480185,0.1745092020421283,"[6.0, 6.0]",2.5,2.0,3.0,Octahedron,"2i, 1c",1,6.0,Ni,1.0,False
mp-753219,Li3MnNi3O8,1.6631132463881713,0.4541905536047156,[6.0],3.0,3.0,3.0,Octahedron,"1a, 2e",1,6.0,Ni,0.0,True
mp-753275,Li3FeNi3O8,1.6801248471704633,0.4926150493783409,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"1a, 2e",1,6.0,Ni,1.0,False
mp-753275,Li3FeNi3O8,1.6801248471704633,0.4926150493783409,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"1a, 2e",1,6.0,Ni,1.0,False
mp-753296,Li2(NiO2)3,1.783300847545732,0.2532041406466208,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,2a,1,6.0,Ni,1.0,False
mp-753296,Li2(NiO2)3,1.783300847545732,0.2532041406466208,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,2a,1,6.0,Ni,1.0,False
mp-753301,Na4(NiO2)5,2.1509334673144407,-0.3029818967444577,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"2i, 1c",1,6.0,Ni,1.0,False
mp-753301,Na4(NiO2)5,2.1509334673144407,-0.3029818967444577,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"2i, 1c",1,6.0,Ni,1.0,False
mp-753337,Li2VNiO4,2.1172745818342045,-0.0301704506796977,[6.0],2.0,2.0,2.0,Octahedron,2d,1,6.0,Ni,0.0,True
mp-753344,LiNi6O7,2.050233893533249,0.0086660177632401,"[6.0, 6.0]",2.5,2.0,3.0,Octahedron,"1h, 2i, 1f",1,6.0,Ni,1.0,False
mp-753344,LiNi6O7,2.050233893533249,0.0086660177632401,"[6.0, 6.0]",2.5,2.0,3.0,Octahedron,"1h, 2i, 1f",1,6.0,Ni,1.0,False
mp-753347,Li2MnNiO4,1.893842372007416,0.1612757132616531,[6.0],2.0,2.0,2.0,Octahedron,2b,1,6.0,Ni,0.0,True
mp-753386,NaNi2O3,2.0189184585789977,0.0847639243051555,"[6.0, 6.0]",2.5,2.0,3.0,Octahedron,"2k, 1c, 1h, 1d, 2l, 1b",1,6.0,Ni,1.0,False
mp-753386,NaNi2O3,2.0189184585789977,0.0847639243051555,"[6.0, 6.0]",2.5,2.0,3.0,Octahedron,"2k, 1c, 1h, 1d, 2l, 1b",1,6.0,Ni,1.0,False
mp-753528,Li6FeNiP2(CO7)2,3.377269739252584,-1.1485464675125063,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Ni,0.0,True
mp-753536,Li2CoNiO4,1.3999515506620657,0.5427627425201932,[6.0],2.0,2.0,2.0,Octahedron,2a,1,6.0,Ni,0.0,True
mp-753547,Li2NiP2O7,0.9702624185908671,1.0455986708010774,[6.0],2.0,2.0,2.0,Octahedron,4i,1,6.0,Ni,0.0,True
mp-753559,LiNiOF,1.3273592311362858,0.728517989875989,"[5.0, 6.0]",2.0,2.0,2.0,Octahedron,2c,1,5.0,Ni,0.0,True
mp-753559,LiNiOF,1.3273592311362858,0.728517989875989,"[5.0, 6.0]",2.0,2.0,2.0,Octahedron,2c,1,6.0,Ni,0.0,True
mp-753715,Li4Si2NiO7,2.1852710579920864,-0.2845052864333091,[4.0],2.0,2.0,2.0,Tetrahedron,1a,1,4.0,Ni,0.0,True
mp-753843,LiNi2(PO4)2,2.0288916790461577,0.0501155299660055,"[6.0, 6.0]",2.5,2.0,3.0,Octahedron,2a,1,6.0,Ni,1.0,False
mp-753843,LiNi2(PO4)2,2.0288916790461577,0.0501155299660055,"[6.0, 6.0]",2.5,2.0,3.0,Octahedron,2a,1,6.0,Ni,1.0,False
mp-753889,Li4CuNi3(PO4)4,1.7721622758020927,0.3024116388757104,[6.0],2.0,2.0,2.0,Octahedron,"1a, 1b",1,6.0,Ni,0.0,True
mp-753972,Li4Ti2Ni3Sn3O16,1.966335634470352,0.0822344144536629,"[6.0, 6.0]",2.5,2.0,3.0,Octahedron,"2b, 1a",1,6.0,Ni,1.0,False
mp-753972,Li4Ti2Ni3Sn3O16,1.966335634470352,0.0822344144536629,"[6.0, 6.0]",2.5,2.0,3.0,Octahedron,"2b, 1a",1,6.0,Ni,1.0,False
mp-754032,Li2NiP2O7,2.410889071347932,-0.2634574431038828,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Ni,0.0,True
mp-754083,Li2Ni5O7,2.0971378407779566,-0.0657519244208054,"[6.0, 6.0]",2.5,2.0,3.0,Octahedron,"2i, 1c",1,6.0,Ni,1.0,False
mp-754083,Li2Ni5O7,2.0971378407779566,-0.0657519244208054,"[6.0, 6.0]",2.5,2.0,3.0,Octahedron,"2i, 1c",1,6.0,Ni,1.0,False
mp-754183,Li2VNiO4,2.0983935050674973,-0.0132772288175469,[6.0],2.0,2.0,2.0,Octahedron,1f,1,6.0,Ni,0.0,True
mp-754449,Li5Cu2Ni5O12,1.9191038496229755,0.1302707837542687,"[6.0, 6.0, 6.0]",2.6666666666666665,2.0,3.0,Octahedron,"2c, 1a, 1b",1,6.0,Ni,1.0,False
mp-754449,Li5Cu2Ni5O12,1.9191038496229755,0.1302707837542687,"[6.0, 6.0, 6.0]",2.6666666666666665,2.0,3.0,Octahedron,"2c, 1a, 1b",1,6.0,Ni,1.0,False
mp-754449,Li5Cu2Ni5O12,1.9191038496229755,0.1302707837542687,"[6.0, 6.0, 6.0]",2.6666666666666665,2.0,3.0,Octahedron,"2c, 1a, 1b",1,6.0,Ni,1.0,False
mp-754458,Li3Cu(NiO3)2,1.7928341655093256,0.5163603761806999,[6.0],4.0,4.0,4.0,Octahedron,2i,1,6.0,Ni,0.0,True
mp-754507,Ni6OF11,1.926727802399056,0.0692650470153892,"[1.0, 0, 1.0]",2.333333333333333,2.0,3.0,Octahedron,"2c, 1a, 1b",1,1.0,Ni,1.0,False
mp-754507,Ni6OF11,1.926727802399056,0.0692650470153892,"[1.0, 0, 1.0]",2.333333333333333,2.0,3.0,Octahedron,"2c, 1a, 1b",1,0.0,Ni,1.0,False
mp-754507,Ni6OF11,1.926727802399056,0.0692650470153892,"[1.0, 0, 1.0]",2.333333333333333,2.0,3.0,Octahedron,"2c, 1a, 1b",1,1.0,Ni,1.0,False
mp-754509,LiCoNiO4,1.996299496478431,-0.1409860005559116,[6.0],3.0,3.0,3.0,Octahedron,2c,1,6.0,Ni,0.0,True
mp-754510,K3NiPCO7,3.609416957859382,-1.355191902592092,[6.0],2.0,2.0,2.0,Octahedron,2e,1,6.0,Ni,0.0,True
mp-754716,Li2CuNiO4,2.1858308301807816,-0.1397503806449553,[6.0],2.0,2.0,2.0,Octahedron,2d,1,6.0,Ni,0.0,True
mp-754735,Li2Ni3SbO8,1.6227800978044062,0.5529693212299596,[6.0],3.0,3.0,3.0,Octahedron,3e,1,6.0,Ni,0.0,True
mp-754800,Ni3O4,2.097092364688885,-0.0833873391643152,"[6.0, 6.0]",2.5,2.0,3.0,Octahedron,"1d, 1a, 2i",1,6.0,Ni,1.0,False
mp-754800,Ni3O4,2.097092364688885,-0.0833873391643152,"[6.0, 6.0]",2.5,2.0,3.0,Octahedron,"1d, 1a, 2i",1,6.0,Ni,1.0,False
mp-754806,Ni5O6,2.0630410866102222,-0.012939686843383,"[6.0, 6.0]",2.5,2.0,3.0,Octahedron,"2g, 2h, 1c",1,6.0,Ni,1.0,False
mp-754806,Ni5O6,2.0630410866102222,-0.012939686843383,"[6.0, 6.0]",2.5,2.0,3.0,Octahedron,"2g, 2h, 1c",1,6.0,Ni,1.0,False
mp-754882,Li2Ni3SnO8,1.4202227796394404,0.9128557353794042,[6.0],3.33,3.33,3.33,Octahedron,6c,1,6.0,Ni,0.0,True
mp-754896,Li3(NiO2)4,1.703934206282542,0.3914163670531847,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"1a, 2e, 1c",1,6.0,Ni,1.0,False
mp-754896,Li3(NiO2)4,1.703934206282542,0.3914163670531847,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"1a, 2e, 1c",1,6.0,Ni,1.0,False
mp-754927,Li5Mn2Ni3O10,1.9735183902861224,0.1016265393029595,"[6.0, 6.0]",2.5,2.0,3.0,Octahedron,"1c, 2i",1,6.0,Ni,1.0,False
mp-754927,Li5Mn2Ni3O10,1.9735183902861224,0.1016265393029595,"[6.0, 6.0]",2.5,2.0,3.0,Octahedron,"1c, 2i",1,6.0,Ni,1.0,False
mp-754945,Li2MnNiO4,1.8075628546584148,0.2357504954676113,[6.0],2.0,2.0,2.0,Octahedron,1e,1,6.0,Ni,0.0,True
mp-754956,Li3Ni4SbO8,1.942755496972082,0.1538791949686303,[6.0],2.0,2.0,2.0,Octahedron,"2f, 1a, 1d",1,6.0,Ni,0.0,True
mp-755014,Li5Ti2Ni3O10,1.920090532234245,0.1545022669622859,"[6.0, 6.0]",2.5,2.0,3.0,Octahedron,"1c, 2i",1,6.0,Ni,1.0,False
mp-755014,Li5Ti2Ni3O10,1.920090532234245,0.1545022669622859,"[6.0, 6.0]",2.5,2.0,3.0,Octahedron,"1c, 2i",1,6.0,Ni,1.0,False
mp-755045,Li(NiO2)2,1.6723985079782089,0.50709280050714,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"2a, 2e",1,6.0,Ni,1.0,False
mp-755045,Li(NiO2)2,1.6723985079782089,0.50709280050714,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"2a, 2e",1,6.0,Ni,1.0,False
mp-755058,Ni2PO5,2.0935070787661507,-0.0551749101071326,[6.0],2.0,2.0,2.0,Octahedron,4c,1,6.0,Ni,0.0,True
mp-755081,Li8(NiO2)5,2.0526646385823257,0.057001180023369,"[6.0, 6.0]",2.5,2.0,3.0,Octahedron,"2i, 1e",1,6.0,Ni,1.0,False
mp-755081,Li8(NiO2)5,2.0526646385823257,0.057001180023369,"[6.0, 6.0]",2.5,2.0,3.0,Octahedron,"2i, 1e",1,6.0,Ni,1.0,False
mp-755096,Li2TiNiO4,1.985963472994254,0.0900460660224348,[6.0],2.0,2.0,2.0,Octahedron,2f,1,6.0,Ni,0.0,True
mp-755223,Li3Ni4SnO8,2.13121552341347,-0.032784154972698,"[6.0, 6.0]",2.5,2.0,3.0,Octahedron,"1d, 2f, 1a",1,6.0,Ni,1.0,False
mp-755223,Li3Ni4SnO8,2.13121552341347,-0.032784154972698,"[6.0, 6.0]",2.5,2.0,3.0,Octahedron,"1d, 2f, 1a",1,6.0,Ni,1.0,False
mp-755249,Li2NiSnO4,2.09547523731422,0.0302320874063801,[6.0],2.0,2.0,2.0,Octahedron,4i,1,6.0,Ni,0.0,True
mp-755271,LiNiBO3,1.466479417936649,0.650618445831192,[5.0],2.0,2.0,2.0,Square pyramid,"3j, 3k",1,5.0,Ni,0.0,True
mp-755275,LiFeNiO4,3.402504694281941,-3.496014514187376,[6.0],4.0,4.0,4.0,Octahedron,2d,1,6.0,Ni,0.0,True
mp-755301,Ni6OF11,2.011012302335691,-0.1285304117876748,"[1.0, 0, 2.0]",2.333333333333333,2.0,3.0,Octahedron,"1a, 1b",1,1.0,Ni,1.0,False
mp-755301,Ni6OF11,2.011012302335691,-0.1285304117876748,"[1.0, 0, 2.0]",2.333333333333333,2.0,3.0,Octahedron,"1a, 1b",1,0.0,Ni,1.0,False
mp-755301,Ni6OF11,2.011012302335691,-0.1285304117876748,"[1.0, 0, 2.0]",2.333333333333333,2.0,3.0,Octahedron,"1a, 1b",1,2.0,Ni,1.0,False
mp-755306,Li5Ni3(SnO5)2,2.0041793984629144,0.0931318239085473,"[6.0, 6.0]",2.5,2.0,3.0,Octahedron,"2c, 4i",1,6.0,Ni,1.0,False
mp-755306,Li5Ni3(SnO5)2,2.0041793984629144,0.0931318239085473,"[6.0, 6.0]",2.5,2.0,3.0,Octahedron,"2c, 4i",1,6.0,Ni,1.0,False
mp-755348,Li2TiNi2O5,2.331886869469664,-0.2006583934022869,[6.0],2.0,2.0,2.0,Octahedron,2e,1,6.0,Ni,0.0,True
mp-755496,Li4Ni3SnO8,2.303204026126329,-0.2235664754117623,[6.0],2.0,2.0,2.0,Octahedron,"1f, 1d, 1b",1,6.0,Ni,0.0,True
mp-755563,TiNi(PO4)2,1.8284129051212568,0.2481047974926033,[6.0],2.0,2.0,2.0,Octahedron,4e,1,6.0,Ni,0.0,True
mp-755590,Li2Ni3BiO8,1.7259707854244657,0.3901408438148399,[6.0],3.0,3.0,3.0,Octahedron,3e,1,6.0,Ni,0.0,True
mp-755607,Li5Co2Ni3O10,1.9897853089690567,0.0793589973531558,"[6.0, 6.0]",2.5,2.0,3.0,Octahedron,"2c, 4i",1,6.0,Ni,1.0,False
mp-755607,Li5Co2Ni3O10,1.9897853089690567,0.0793589973531558,"[6.0, 6.0]",2.5,2.0,3.0,Octahedron,"2c, 4i",1,6.0,Ni,1.0,False
mp-755625,LiVNiO4,1.8212186032663664,0.2561258414733118,[6.0],2.0,2.0,2.0,Octahedron,2a,1,6.0,Ni,0.0,True
mp-755638,Li7Ni5O12,1.7930233998675142,0.224787833899944,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"1a, 1b",1,6.0,Ni,1.0,False
mp-755638,Li7Ni5O12,1.7930233998675142,0.224787833899944,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"1a, 1b",1,6.0,Ni,1.0,False
mp-755725,Na3NiO3,1.5109613623885512,1.3253396268587867,[4.0],3.0,3.0,3.0,Tetrahedron,2i,1,4.0,Ni,0.0,True
mp-755786,Li5Fe3(NiO5)2,2.0592808259382034,-0.0649236830394159,[6.0],3.0,3.0,3.0,Octahedron,2i,1,6.0,Ni,0.0,True
mp-755824,Li5Fe2Ni3O10,1.5888298601504232,0.654361824364619,[6.0],3.0,3.0,3.0,Octahedron,"1d, 2i",1,6.0,Ni,0.0,True
mp-755841,Na(NiO2)2,1.8324535008275336,0.3174131285972609,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,4c,1,6.0,Ni,1.0,False
mp-755841,Na(NiO2)2,1.8324535008275336,0.3174131285972609,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,4c,1,6.0,Ni,1.0,False
mp-755844,NiTe(PO4)2,1.7433299594787202,0.3548382516596403,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Ni,0.0,True
mp-755865,TbNiO3,1.7160809631472822,0.3538366770509179,[6.0],3.0,3.0,3.0,Octahedron,4b,1,6.0,Ni,0.0,True
mp-755956,LiNi3O4,1.9259755155485152,0.1216703055584075,"[6.0, 6.0]",2.5,2.0,3.0,Octahedron,"4f, 2a",1,6.0,Ni,1.0,False
mp-755956,LiNi3O4,1.9259755155485152,0.1216703055584075,"[6.0, 6.0]",2.5,2.0,3.0,Octahedron,"4f, 2a",1,6.0,Ni,1.0,False
mp-755972,Li3(NiO2)4,1.7052756818508517,0.3877171377478796,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"1d, 2f, 1c",1,6.0,Ni,1.0,False
mp-755972,Li3(NiO2)4,1.7052756818508517,0.3877171377478796,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"1d, 2f, 1c",1,6.0,Ni,1.0,False
mp-755989,V4CoNiO12,1.868483029005377,0.2108318011075834,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Ni,0.0,True
mp-756021,Li5Cu2Ni3O10,2.0531379343061067,-0.0299745665157104,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"1c, 2i",1,6.0,Ni,1.0,False
mp-756021,Li5Cu2Ni3O10,2.0531379343061067,-0.0299745665157104,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"1c, 2i",1,6.0,Ni,1.0,False
mp-756159,Li3Ni5O8,1.898980038245228,0.1542833188361005,"[6.0, 6.0]",2.5,2.0,3.0,Octahedron,"3e, 1a, 1b",1,6.0,Ni,1.0,False
mp-756159,Li3Ni5O8,1.898980038245228,0.1542833188361005,"[6.0, 6.0]",2.5,2.0,3.0,Octahedron,"3e, 1a, 1b",1,6.0,Ni,1.0,False
mp-756167,V4CuNiO12,1.7252352445530406,0.3295978824049154,[6.0],2.0,2.0,2.0,Octahedron,"1a, 1b",1,6.0,Ni,0.0,True
mp-756169,Li3Cu(NiO2)4,1.9254285576051544,0.1341667529892978,"[6.0, 6.0]",2.5,2.0,3.0,Octahedron,"1d, 2e, 1a",1,6.0,Ni,1.0,False
mp-756169,Li3Cu(NiO2)4,1.9254285576051544,0.1341667529892978,"[6.0, 6.0]",2.5,2.0,3.0,Octahedron,"1d, 2e, 1a",1,6.0,Ni,1.0,False
mp-756193,Li2MnNi3O8,2.022602505676641,-0.1721430244827891,[6.0],4.0,4.0,4.0,Octahedron,3e,1,6.0,Ni,0.0,True
mp-756254,LiNiSbO4,1.972686694874162,0.1205233404935858,[6.0],2.0,2.0,2.0,Octahedron,4d,1,6.0,Ni,0.0,True
mp-756268,Li2FeNi(PO4)2,1.81561398518584,0.2824923137305238,[6.0],2.0,2.0,2.0,Octahedron,2e,1,6.0,Ni,0.0,True
mp-756312,Li4MgNi3O8,1.1894634639530266,1.3150412481357754,[6.0],3.33,3.33,3.33,Octahedron,3d,1,6.0,Ni,0.0,True
mp-756343,Li3Cu4NiO8,2.388026241504847,-0.3067798116715864,[6.0],2.0,2.0,2.0,Octahedron,1b,1,6.0,Ni,0.0,True
mp-756351,Li3Mn4NiO8,1.799952228382527,0.2866464912528758,[6.0],2.0,2.0,2.0,Octahedron,1b,1,6.0,Ni,0.0,True
mp-756352,Li3Cr(NiO2)4,1.950314314167552,0.118471588563246,"[6.0, 6.0]",2.5,2.0,3.0,Octahedron,"1d, 2e, 1a",1,6.0,Ni,1.0,False
mp-756352,Li3Cr(NiO2)4,1.950314314167552,0.118471588563246,"[6.0, 6.0]",2.5,2.0,3.0,Octahedron,"1d, 2e, 1a",1,6.0,Ni,1.0,False
mp-756366,LiMnNiO4,0.6144620252036128,1.9782827274210948,[6.0],3.0,3.0,3.0,Octahedron,2d,1,6.0,Ni,0.0,True
mp-756388,Li7Ni5O12,2.0146135722160543,-0.082524034785674,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"2c, 1a, 1b",1,6.0,Ni,1.0,False
mp-756388,Li7Ni5O12,2.0146135722160543,-0.082524034785674,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"2c, 1a, 1b",1,6.0,Ni,1.0,False
mp-756391,Mn3Ni(PO4)4,1.869688853427248,0.173425582491934,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Ni,0.0,True
mp-756446,LiNiO2,1.7467420655124382,0.3726379103856357,[6.0],3.0,3.0,3.0,Octahedron,"2i, 1c",1,6.0,Ni,0.0,True
mp-756506,V2NiO6,1.7473662176136155,0.2779536288648409,[6.0],2.0,2.0,2.0,Octahedron,2e,1,6.0,Ni,0.0,True
mp-756552,Mg(NiO2)4,1.9154751314348843,0.0527577414924246,[6.0],3.5,3.5,3.5,Octahedron,"1a, 3e",1,6.0,Ni,0.0,True
mp-756594,Co(NiO2)4,2.085376828267202,-0.1482366017025207,[6.0],3.0,3.0,3.0,Octahedron,"1d, 1a, 2e",1,6.0,Ni,0.0,True
mp-756610,Li3Mg(NiO2)4,1.9101087528114813,0.1519749383475067,"[6.0, 6.0]",2.5,2.0,3.0,Octahedron,"1a, 3e",1,6.0,Ni,1.0,False
mp-756610,Li3Mg(NiO2)4,1.9101087528114813,0.1519749383475067,"[6.0, 6.0]",2.5,2.0,3.0,Octahedron,"1a, 3e",1,6.0,Ni,1.0,False
mp-756620,LiNiBO3,1.5225769614169582,0.5807799570375642,[5.0],2.0,2.0,2.0,Trigonal bipyramid,2a,1,5.0,Ni,0.0,True
mp-756691,Li6CoNiP2(CO7)2,3.3675530137146885,-1.146748892534196,[6.0],2.0,2.0,2.0,Octahedron,2a,1,6.0,Ni,0.0,True
mp-756694,Li3Ti(NiO2)4,2.097315826529538,-0.0165271026207987,"[6.0, 6.0]",2.5,2.0,3.0,no_data,no_data,1,6.0,Ni,1.0,False
mp-756694,Li3Ti(NiO2)4,2.097315826529538,-0.0165271026207987,"[6.0, 6.0]",2.5,2.0,3.0,no_data,no_data,1,6.0,Ni,1.0,False
