material_id,chem_formula,R0,B,CN_raw,mean_charge,min_charge,max_charge,chemenv,Cu_wyckoff,num_Cu_chemenvs,CN,element,charge_range,is_single_charge,site_index,cn_found,d_min,d_max,d_mean,d_std,d_range,angle_mean,angle_std,angle_min,angle_max,bridging_O_count,bridging_O_fraction,n_candidate_sites_same_cn,geometry_type
mp-1173455,Rb2Cu4H5(SO5)4,1.557471232239458,0.5948787275154249,[6.0],2.25,2.25,2.25,Octahedron,2i,1,6.0,Cu,0.0,True,2.0,6.0,1.8978745826993824,2.5943560408716175,2.159725697149044,0.29261153492242176,0.6964814581722352,49.47953767322585,29.331057128106387,5.6220614708809915,103.7699106455288,6.0,1.0,1,Octahedron
mp-1173455,Rb2Cu4H5(SO5)4,1.557471232239458,0.5948787275154249,[6.0],2.25,2.25,2.25,Octahedron,2i,1,6.0,Cu,0.0,True,3.0,6.0,1.932523501268045,2.501842010355675,2.153710023210095,0.2463260968045952,0.5693185090876298,59.51092287968814,24.60401687316699,22.202428563150495,99.74460210323485,6.0,1.0,2,Octahedron
mp-1173455,Rb2Cu4H5(SO5)4,1.557471232239458,0.5948787275154249,[6.0],2.25,2.25,2.25,Octahedron,2i,1,6.0,Cu,0.0,True,4.0,6.0,1.8978745826993828,2.594356040871619,2.159726809105433,0.29261079329160133,0.6964814581722361,49.479541520842986,29.331060131972166,5.62202922294819,103.76991064552877,6.0,1.0,3,Octahedron
mp-1173455,Rb2Cu4H5(SO5)4,1.557471232239458,0.5948787275154249,[6.0],2.25,2.25,2.25,Octahedron,2i,1,6.0,Cu,0.0,True,5.0,6.0,1.932523501268046,2.5018420103556744,2.153710023210095,0.24632609680459483,0.5693185090876285,59.51092287968814,24.604016873166998,22.202428563150445,99.74460210323485,6.0,1.0,4,Octahedron
mp-1173562,NaV3Fe2CuO12,1.7781316526860045,0.2755385582392241,[5.0],2.0,2.0,2.0,Trigonal bipyramid,1a,1,5.0,Cu,0.0,True,12.0,5.0,1.9419623170959732,2.1460351918501765,2.0345288606818954,0.08362657914156811,0.20407287475420333,75.20523068071083,26.85239704955084,15.73394808650877,101.23984056676929,5.0,1.0,1,Trigonal bipyramid
mp-1173562,NaV3Fe2CuO12,1.7781316526860045,0.2755385582392241,[5.0],2.0,2.0,2.0,Trigonal bipyramid,1a,1,5.0,Cu,0.0,True,13.0,5.0,1.9203117874550777,2.1461909191258943,2.0336888352634244,0.08898735313053657,0.22587913167081664,75.1103348516392,26.791592989290226,15.863851290157104,101.00138074255284,5.0,1.0,2,Trigonal bipyramid
mp-1173638,Sr10Cu(RuO5)4,1.819186985236988,0.1994894499707724,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Cu,0.0,True,10.0,6.0,2.020505813053383,2.0796800715025894,2.040230565875324,0.027895012943496167,0.05917425844920654,59.97581408572486,28.832893955400888,0.0,105.62610638384582,6.0,1.0,1,Octahedron
mp-1173726,Na4Cu7P4(ClO9)2,1.8237174146888373,0.1955479895655126,"[2.0, 4.0, 6.0]",2.0,2.0,2.0,"Octahedron, Trigonal bipyramid, T-shaped","2e, 2d, 1b, 2c",3,2.0,Cu,0.0,True,10.0,2.0,1.9496893402475333,1.9496893409867462,1.9496893406171396,3.6960645655172435e-10,7.392129131034153e-10,161.72287757167473,0.0,161.72287757167473,161.72287757167473,2.0,1.0,1,"Octahedron, Trigonal bipyramid, T-shaped"
mp-1173726,Na4Cu7P4(ClO9)2,1.8237174146888373,0.1955479895655126,"[2.0, 4.0, 6.0]",2.0,2.0,2.0,"Octahedron, Trigonal bipyramid, T-shaped","2e, 2d, 1b, 2c",3,4.0,Cu,0.0,True,5.0,4.0,1.9472087856132507,2.099698253591725,2.025897201666361,0.07388192220935252,0.1524894679784743,91.81878181566327,48.63314203521737,11.765546293813996,178.3961113875019,4.0,1.0,1,"Octahedron, Trigonal bipyramid, T-shaped"
mp-1173726,Na4Cu7P4(ClO9)2,1.8237174146888373,0.1955479895655126,"[2.0, 4.0, 6.0]",2.0,2.0,2.0,"Octahedron, Trigonal bipyramid, T-shaped","2e, 2d, 1b, 2c",3,4.0,Cu,0.0,True,6.0,4.0,1.9472087879398905,2.09969825348131,2.0258972027714375,0.07388192099499079,0.1524894655414193,91.8187818152125,48.6331420393268,11.765546289904348,178.39611139131634,4.0,1.0,2,"Octahedron, Trigonal bipyramid, T-shaped"
mp-1173726,Na4Cu7P4(ClO9)2,1.8237174146888373,0.1955479895655126,"[2.0, 4.0, 6.0]",2.0,2.0,2.0,"Octahedron, Trigonal bipyramid, T-shaped","2e, 2d, 1b, 2c",3,4.0,Cu,0.0,True,8.0,4.0,1.9173315458521343,2.047635811918203,1.9834401266688673,0.06420993372802707,0.1303042660660687,90.98493426525312,47.95720520678042,9.47143664586157,174.39002207157083,4.0,1.0,3,"Octahedron, Trigonal bipyramid, T-shaped"
mp-1173726,Na4Cu7P4(ClO9)2,1.8237174146888373,0.1955479895655126,"[2.0, 4.0, 6.0]",2.0,2.0,2.0,"Octahedron, Trigonal bipyramid, T-shaped","2e, 2d, 1b, 2c",3,4.0,Cu,0.0,True,9.0,4.0,1.9173315435584752,2.047635811960826,1.9834401255695053,0.06420993487053751,0.13030426840235054,90.98493426458448,47.9572052009185,9.47143664791267,174.39002205842561,4.0,1.0,4,"Octahedron, Trigonal bipyramid, T-shaped"
mp-1173726,Na4Cu7P4(ClO9)2,1.8237174146888373,0.1955479895655126,"[2.0, 4.0, 6.0]",2.0,2.0,2.0,"Octahedron, Trigonal bipyramid, T-shaped","2e, 2d, 1b, 2c",3,6.0,Cu,0.0,True,4.0,6.0,1.868031893999867,2.2224778170871478,2.1041905719119174,0.16108156225450965,0.35444592308728073,51.38285623126373,20.103541565830522,17.272990306516164,94.78992153913312,6.0,1.0,1,"Octahedron, Trigonal bipyramid, T-shaped"
mp-1173726,Na4Cu7P4(ClO9)2,1.8237174146888373,0.1955479895655126,"[2.0, 4.0, 6.0]",2.0,2.0,2.0,"Octahedron, Trigonal bipyramid, T-shaped","2e, 2d, 1b, 2c",3,6.0,Cu,0.0,True,7.0,6.0,1.8680318939998672,2.222477817087149,2.1041905719119174,0.1610815622545099,0.35444592308728184,52.01158539461061,22.58589561535724,15.720403343266957,94.78992153913312,6.0,1.0,2,"Octahedron, Trigonal bipyramid, T-shaped"
mp-1173785,Na2Cu4H5(SO5)4,1.6377993027932896,0.4925283975847899,[6.0],2.25,2.25,2.25,Octahedron,2i,1,6.0,Cu,0.0,True,2.0,6.0,1.8741706334486254,2.5380790758566967,2.1355981222072207,0.2740646967193633,0.6639084424080712,48.2255840794151,29.944249398267313,3.262934731966567,103.05002679727184,6.0,1.0,1,Octahedron
mp-1173785,Na2Cu4H5(SO5)4,1.6377993027932896,0.4925283975847899,[6.0],2.25,2.25,2.25,Octahedron,2i,1,6.0,Cu,0.0,True,3.0,6.0,1.9077792117920656,2.4467254517263894,2.132291391580558,0.21934629629491928,0.5389462399343239,58.53638079243608,24.076107772137146,22.71963630790875,100.02651238398357,6.0,1.0,2,Octahedron
mp-1173785,Na2Cu4H5(SO5)4,1.6377993027932896,0.4925283975847899,[6.0],2.25,2.25,2.25,Octahedron,2i,1,6.0,Cu,0.0,True,4.0,6.0,1.8741706334486243,2.5380790758566953,2.135597261209557,0.27406522190202315,0.663908442408071,48.225595376021126,29.944245143385324,3.2629347319666784,103.05002679727183,6.0,1.0,3,Octahedron
mp-1173785,Na2Cu4H5(SO5)4,1.6377993027932896,0.4925283975847899,[6.0],2.25,2.25,2.25,Octahedron,2i,1,6.0,Cu,0.0,True,5.0,6.0,1.9077792117920662,2.4467254517263908,2.1322922491279996,0.2193458544826823,0.5389462399343246,58.53638692365745,24.07610716080177,22.719658696699597,100.02651238398364,6.0,1.0,4,Octahedron
mp-1176404,Na2CuCSO7,2.065020515438911,0.0458455572495466,[6.0],2.0,2.0,2.0,Octahedron,2e,1,6.0,Cu,0.0,True,,,,,,,,,,,,,,0,Octahedron
mp-1176950,Li8Mn7Cu(PO4)12,1.7201343323648643,0.2686887635493694,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Cu,0.0,True,15.0,6.0,1.9221431480634383,2.1284175884052883,2.024175230624509,0.07111587548926752,0.20627444034184994,105.7572229335047,32.114464302707994,80.6713196214545,171.67068099256065,6.0,1.0,1,Octahedron
mp-1177402,Li4FeCu3(PO4)4,2.0058897592190994,0.1100335834403067,"[6.0, 6.0]",1.5,1.0,2.0,Octahedron,"1a, 1b",1,6.0,Cu,1.0,False,5.0,6.0,2.0608058625922463,2.3297368817050295,2.164871582637329,0.12033773000253994,0.26893101911278317,69.13777695197959,23.937098987002987,39.56105387768234,122.7040129290044,6.0,1.0,1,Octahedron
mp-1177402,Li4FeCu3(PO4)4,2.0058897592190994,0.1100335834403067,"[6.0, 6.0]",1.5,1.0,2.0,Octahedron,"1a, 1b",1,6.0,Cu,1.0,False,6.0,6.0,2.001626307748381,2.448888128832077,2.19443697717243,0.18264177655887312,0.4472618210836963,102.80756573455031,29.660131330555025,62.95597594700686,171.42132895344452,6.0,1.0,2,Octahedron
mp-1177402,Li4FeCu3(PO4)4,2.0058897592190994,0.1100335834403067,"[6.0, 6.0]",1.5,1.0,2.0,Octahedron,"1a, 1b",1,6.0,Cu,1.0,False,7.0,6.0,2.0392038347676764,2.3674055021090132,2.1630954727341,0.1461029013366191,0.3282016673413368,78.87135555424493,35.30359023804733,15.282491949205225,173.346409265287,6.0,1.0,3,Octahedron
mp-1177402,Li4FeCu3(PO4)4,2.0058897592190994,0.1100335834403067,"[6.0, 6.0]",1.5,1.0,2.0,Octahedron,"1a, 1b",1,6.0,Cu,1.0,False,5.0,6.0,2.0608058625922463,2.3297368817050295,2.164871582637329,0.12033773000253994,0.26893101911278317,69.13777695197959,23.937098987002987,39.56105387768234,122.7040129290044,6.0,1.0,1,Octahedron
mp-1177402,Li4FeCu3(PO4)4,2.0058897592190994,0.1100335834403067,"[6.0, 6.0]",1.5,1.0,2.0,Octahedron,"1a, 1b",1,6.0,Cu,1.0,False,6.0,6.0,2.001626307748381,2.448888128832077,2.19443697717243,0.18264177655887312,0.4472618210836963,102.80756573455031,29.660131330555025,62.95597594700686,171.42132895344452,6.0,1.0,2,Octahedron
mp-1177402,Li4FeCu3(PO4)4,2.0058897592190994,0.1100335834403067,"[6.0, 6.0]",1.5,1.0,2.0,Octahedron,"1a, 1b",1,6.0,Cu,1.0,False,7.0,6.0,2.0392038347676764,2.3674055021090132,2.1630954727341,0.1461029013366191,0.3282016673413368,78.87135555424493,35.30359023804733,15.282491949205225,173.346409265287,6.0,1.0,3,Octahedron
mp-1177485,Li4Fe3Cu(PO4)4,1.604331909117721,0.3070783511964057,[6.0],1.0,1.0,1.0,Octahedron,1a,1,6.0,Cu,0.0,True,7.0,6.0,2.013474011225994,2.4011414398168838,2.1680416972877206,0.1659492220974086,0.3876674285908899,57.36536406021105,23.17606306806451,14.83225857586619,91.74487634645605,6.0,1.0,1,Octahedron
mp-1178032,Li2CrCuO4,2.420972642737591,-0.3646161879076998,[6.0],2.0,2.0,2.0,Octahedron,2a,1,6.0,Cu,0.0,True,6.0,6.0,1.9721781956735618,2.042912187459644,2.0183853568363372,0.03268376531435695,0.0707339917860823,53.00776770270941,20.066165982089323,24.991983070630273,91.54401762379034,6.0,1.0,1,Octahedron
mp-1178032,Li2CrCuO4,2.420972642737591,-0.3646161879076998,[6.0],2.0,2.0,2.0,Octahedron,2a,1,6.0,Cu,0.0,True,7.0,6.0,1.9711514210359231,2.042103930262793,2.017400954701488,0.03272119649569415,0.07095250922686991,60.23249701545645,24.126447514121068,24.976973889689756,93.27883390595953,6.0,1.0,2,Octahedron
mp-1178040,Li2Cr3(CuO6)2,1.8293443585786453,0.2334088404221456,[6.0],2.0,2.0,2.0,Octahedron,8d,1,6.0,Cu,0.0,True,20.0,6.0,1.940676294426523,2.466014399452723,2.0896387443247577,0.18117570193531274,0.5253381050261998,69.3386268982711,29.360204014109648,19.454094643632473,113.95171446753963,6.0,1.0,1,Octahedron
mp-1178040,Li2Cr3(CuO6)2,1.8293443585786453,0.2334088404221456,[6.0],2.0,2.0,2.0,Octahedron,8d,1,6.0,Cu,0.0,True,21.0,6.0,1.9406762944265235,2.4660143994527237,2.0896387443247577,0.18117570193531302,0.5253381050262003,93.63624366480767,35.12293648805772,21.995009914476306,167.11159758567473,6.0,1.0,2,Octahedron
mp-1178040,Li2Cr3(CuO6)2,1.8293443585786453,0.2334088404221456,[6.0],2.0,2.0,2.0,Octahedron,8d,1,6.0,Cu,0.0,True,22.0,6.0,1.940676294426523,2.4660143994527237,2.0896387443247586,0.18117570193531285,0.5253381050262007,105.29303732969105,31.0055506877086,73.99231513020187,167.1115975856747,6.0,1.0,3,Octahedron
mp-1178040,Li2Cr3(CuO6)2,1.8293443585786453,0.2334088404221456,[6.0],2.0,2.0,2.0,Octahedron,8d,1,6.0,Cu,0.0,True,23.0,6.0,1.9406762944265223,2.4660143994527237,2.0896387443247573,0.18117570193531285,0.5253381050262014,78.80515052257124,33.96407581919907,19.454094643632473,165.93440948975947,6.0,1.0,4,Octahedron
mp-1178040,Li2Cr3(CuO6)2,1.8293443585786453,0.2334088404221456,[6.0],2.0,2.0,2.0,Octahedron,8d,1,6.0,Cu,0.0,True,24.0,6.0,1.940676294426523,2.4660143994527215,2.0896387443247573,0.18117570193531213,0.5253381050261985,78.80515052257122,33.96407581919906,19.45409464363249,165.93440948975942,6.0,1.0,5,Octahedron
mp-1178040,Li2Cr3(CuO6)2,1.8293443585786453,0.2334088404221456,[6.0],2.0,2.0,2.0,Octahedron,8d,1,6.0,Cu,0.0,True,25.0,6.0,1.940676294426521,2.4660143994527255,2.0896387443247577,0.1811757019353137,0.5253381050262045,105.29303732969105,31.005550687708613,73.99231513020192,167.1115975856747,6.0,1.0,6,Octahedron
mp-1178040,Li2Cr3(CuO6)2,1.8293443585786453,0.2334088404221456,[6.0],2.0,2.0,2.0,Octahedron,8d,1,6.0,Cu,0.0,True,26.0,6.0,1.9406762944265228,2.4660143994527233,2.0896387443247577,0.18117570193531263,0.5253381050262005,93.63624366480767,35.12293648805771,21.995009914476306,167.11159758567467,6.0,1.0,7,Octahedron
mp-1178040,Li2Cr3(CuO6)2,1.8293443585786453,0.2334088404221456,[6.0],2.0,2.0,2.0,Octahedron,8d,1,6.0,Cu,0.0,True,27.0,6.0,1.940676294426523,2.4660143994527237,2.0896387443247577,0.18117570193531285,0.5253381050262007,69.33862689827109,29.360204014109637,19.45409464363249,113.95171446753959,6.0,1.0,8,Octahedron
mp-1178150,KCu2H2(SO5)2,0.8295068189289825,1.4464296530265257,[6.0],2.5,2.5,2.5,Octahedron,2e,1,6.0,Cu,0.0,True,1.0,6.0,1.890383997330828,2.5024193455431987,2.119443340097562,0.27253693468716894,0.6120353482123706,37.890257417260756,14.346137701670592,12.882011793259284,62.86114397578289,6.0,1.0,1,Octahedron
mp-1178150,KCu2H2(SO5)2,0.8295068189289825,1.4464296530265257,[6.0],2.5,2.5,2.5,Octahedron,2e,1,6.0,Cu,0.0,True,2.0,6.0,1.890383997330828,2.5024193455431982,2.1194433400975616,0.27253693468716894,0.6120353482123702,37.890257417260756,14.346137701670596,12.882011793259284,62.86114397578289,6.0,1.0,2,Octahedron
mp-1178410,Cu2NiO4,1.9062209534520704,-0.062143387011081,[4.0],2.0,2.0,2.0,Square plane,"2b, 2c",1,4.0,Cu,0.0,True,,,,,,,,,,,,,,0,Square plane
mp-1178492,Cu3Sn(PO4)4,1.8571658886369968,0.0730976497716248,"[4.0, 4.0]",2.5,2.0,3.0,See-saw,"1a, 1b",1,4.0,Cu,1.0,False,,,,,,,,,,,,,,0,See-saw
mp-1178492,Cu3Sn(PO4)4,1.8571658886369968,0.0730976497716248,"[4.0, 4.0]",2.5,2.0,3.0,See-saw,"1a, 1b",1,4.0,Cu,1.0,False,,,,,,,,,,,,,,0,See-saw
mp-1178771,YCu(WO4)2,3.636142327357408,-1.3475420349971423,[3.0],1.0,1.0,1.0,Linear,1a,1,3.0,Cu,0.0,True,,,,,,,,,,,,,,0,Linear
mp-1179980,NdCu(WO4)2,3.822591896199953,-1.4890080550817315,[3.0],1.0,1.0,1.0,Linear,1a,1,3.0,Cu,0.0,True,,,,,,,,,,,,,,0,Linear
mp-1181578,ErCu(WO4)2,3.504876038307239,-1.2484696427007784,[3.0],1.0,1.0,1.0,T-shaped,1a,1,3.0,Cu,0.0,True,,,,,,,,,,,,,,0,T-shaped
mp-1181628,DyCu(WO4)2,3.540978526052136,-1.27567229892014,[3.0],1.0,1.0,1.0,T-shaped,1a,1,3.0,Cu,0.0,True,,,,,,,,,,,,,,0,T-shaped
mp-1181633,CuClO,1.8677301813015188,0.0086569030865568,"[3.0, 3.0, 3.0]",2.0,2.0,2.0,Square plane,4a,1,3.0,Cu,0.0,True,0.0,3.0,1.8685969476541604,1.929184512615513,1.890541006944855,0.0274088415057925,0.060587564961352536,58.71599864604252,32.85285616886129,12.639519770074227,86.91987536050735,3.0,1.0,1,Square plane
mp-1181633,CuClO,1.8677301813015188,0.0086569030865568,"[3.0, 3.0, 3.0]",2.0,2.0,2.0,Square plane,4a,1,3.0,Cu,0.0,True,1.0,3.0,1.8685969476541613,1.9291845126155116,1.8905410069448554,0.027408841505791412,0.060587564961350315,112.89605217839231,39.209171463348675,78.02018713979787,167.6675382202344,3.0,1.0,2,Square plane
mp-1181633,CuClO,1.8677301813015188,0.0086569030865568,"[3.0, 3.0, 3.0]",2.0,2.0,2.0,Square plane,4a,1,3.0,Cu,0.0,True,2.0,3.0,1.8685969476541615,1.9291845126155112,1.890541006944855,0.027408841505791235,0.06058756496134965,36.29655931952428,12.733173356666535,18.75728734839654,48.59904254753913,3.0,1.0,3,Square plane
mp-1181633,CuClO,1.8677301813015188,0.0086569030865568,"[3.0, 3.0, 3.0]",2.0,2.0,2.0,Square plane,4a,1,3.0,Cu,0.0,True,3.0,3.0,1.8685969476541602,1.9291845126155112,1.890541006944855,0.027408841505791502,0.06058756496135098,43.49494776588967,8.593164877364053,31.431674763309665,50.80008623547926,3.0,1.0,4,Square plane
mp-1181633,CuClO,1.8677301813015188,0.0086569030865568,"[3.0, 3.0, 3.0]",2.0,2.0,2.0,Square plane,4a,1,3.0,Cu,0.0,True,4.0,3.0,1.8659791962119205,1.9196126373085687,1.887550653406003,0.023118172706523273,0.05363344109664814,39.70365788239415,20.557861308618993,11.144769984534582,58.69807096216017,3.0,1.0,5,Square plane
mp-1181633,CuClO,1.8677301813015188,0.0086569030865568,"[3.0, 3.0, 3.0]",2.0,2.0,2.0,Square plane,4a,1,3.0,Cu,0.0,True,5.0,3.0,1.8659791962119203,1.9196126373085685,1.8875506534060025,0.023118172706523374,0.05363344109664814,26.50779202388378,7.595827305297505,20.682311226908368,37.23671555679891,3.0,1.0,6,Square plane
mp-1181633,CuClO,1.8677301813015188,0.0086569030865568,"[3.0, 3.0, 3.0]",2.0,2.0,2.0,Square plane,4a,1,3.0,Cu,0.0,True,6.0,3.0,1.8659791962119205,1.9196126373085678,1.8875506534060023,0.02311817270652303,0.05363344109664725,54.343016701368036,29.925187338967124,12.640141881255266,81.43367920048158,3.0,1.0,7,Square plane
mp-1181633,CuClO,1.8677301813015188,0.0086569030865568,"[3.0, 3.0, 3.0]",2.0,2.0,2.0,Square plane,4a,1,3.0,Cu,0.0,True,7.0,3.0,1.865979196211923,1.919612637308567,1.887550653406003,0.023118172706521792,0.05363344109664392,57.53400640959268,21.400312440062677,35.00592711855396,86.30016853756989,3.0,1.0,8,Square plane
mp-1181633,CuClO,1.8677301813015188,0.0086569030865568,"[3.0, 3.0, 3.0]",2.0,2.0,2.0,Square plane,4a,1,3.0,Cu,0.0,True,8.0,3.0,1.8470587558757876,1.8688603418476852,1.8613475509798212,0.01010818027734468,0.02180158597189763,109.64946429181187,32.23324188198347,84.68486617323303,155.16280108710146,3.0,1.0,9,Square plane
mp-1181633,CuClO,1.8677301813015188,0.0086569030865568,"[3.0, 3.0, 3.0]",2.0,2.0,2.0,Square plane,4a,1,3.0,Cu,0.0,True,9.0,3.0,1.8470632449706488,1.868865230307712,1.8613500078308716,0.010106828072552851,0.021801985337063234,105.22408307124283,35.3120631189508,80.07584555915989,155.16245366111667,3.0,1.0,10,Square plane
mp-1181633,CuClO,1.8677301813015188,0.0086569030865568,"[3.0, 3.0, 3.0]",2.0,2.0,2.0,Square plane,4a,1,3.0,Cu,0.0,True,10.0,3.0,1.8470632449706486,1.8688652303077111,1.8613500078308711,0.010106828072552735,0.021801985337062568,119.92383734283779,39.479982396389765,64.7987502288664,155.16245366111667,3.0,1.0,11,Square plane
mp-1181633,CuClO,1.8677301813015188,0.0086569030865568,"[3.0, 3.0, 3.0]",2.0,2.0,2.0,Square plane,4a,1,3.0,Cu,0.0,True,11.0,3.0,1.8470587558757878,1.8688603418476841,1.8613475509798203,0.010108180277343951,0.021801585971896298,113.5338399657954,32.39163089410466,76.16342920051582,155.16280108710143,3.0,1.0,12,Square plane
mp-1181633,CuClO,1.8677301813015188,0.0086569030865568,"[3.0, 3.0, 3.0]",2.0,2.0,2.0,Square plane,4a,1,3.0,Cu,0.0,True,12.0,3.0,1.8675363816720747,1.885351461072384,1.8739461757721019,0.008085396826324122,0.017815079400309353,110.1087830538304,31.796903134261004,87.55946427080096,155.07633101564068,3.0,1.0,13,Square plane
mp-1181633,CuClO,1.8677301813015188,0.0086569030865568,"[3.0, 3.0, 3.0]",2.0,2.0,2.0,Square plane,4a,1,3.0,Cu,0.0,True,13.0,3.0,1.8675363816720751,1.8853514610723832,1.8739461757721019,0.00808539682632354,0.01781507940030802,104.7415318257978,35.593097899784084,79.2441018624838,155.07633101564073,3.0,1.0,14,Square plane
mp-1181633,CuClO,1.8677301813015188,0.0086569030865568,"[3.0, 3.0, 3.0]",2.0,2.0,2.0,Square plane,4a,1,3.0,Cu,0.0,True,14.0,3.0,1.8675363816720754,1.8853514610723843,1.8739461757721028,0.008085396826323914,0.01781507940030891,119.8857025416744,40.13341078001271,63.72549828849499,155.07633101564068,3.0,1.0,15,Square plane
mp-1181633,CuClO,1.8677301813015188,0.0086569030865568,"[3.0, 3.0, 3.0]",2.0,2.0,2.0,Square plane,4a,1,3.0,Cu,0.0,True,15.0,3.0,1.867536381672076,1.8853514610723818,1.8739461757721017,0.008085396826322772,0.0178150794003058,113.94681351747903,31.47162578491251,78.65225717662302,155.07633101564068,3.0,1.0,16,Square plane
mp-1181633,CuClO,1.8677301813015188,0.0086569030865568,"[3.0, 3.0, 3.0]",2.0,2.0,2.0,Square plane,4a,1,3.0,Cu,0.0,True,0.0,3.0,1.8685969476541604,1.929184512615513,1.890541006944855,0.0274088415057925,0.060587564961352536,58.71599864604252,32.85285616886129,12.639519770074227,86.91987536050735,3.0,1.0,1,Square plane
mp-1181633,CuClO,1.8677301813015188,0.0086569030865568,"[3.0, 3.0, 3.0]",2.0,2.0,2.0,Square plane,4a,1,3.0,Cu,0.0,True,1.0,3.0,1.8685969476541613,1.9291845126155116,1.8905410069448554,0.027408841505791412,0.060587564961350315,112.89605217839231,39.209171463348675,78.02018713979787,167.6675382202344,3.0,1.0,2,Square plane
mp-1181633,CuClO,1.8677301813015188,0.0086569030865568,"[3.0, 3.0, 3.0]",2.0,2.0,2.0,Square plane,4a,1,3.0,Cu,0.0,True,2.0,3.0,1.8685969476541615,1.9291845126155112,1.890541006944855,0.027408841505791235,0.06058756496134965,36.29655931952428,12.733173356666535,18.75728734839654,48.59904254753913,3.0,1.0,3,Square plane
mp-1181633,CuClO,1.8677301813015188,0.0086569030865568,"[3.0, 3.0, 3.0]",2.0,2.0,2.0,Square plane,4a,1,3.0,Cu,0.0,True,3.0,3.0,1.8685969476541602,1.9291845126155112,1.890541006944855,0.027408841505791502,0.06058756496135098,43.49494776588967,8.593164877364053,31.431674763309665,50.80008623547926,3.0,1.0,4,Square plane
mp-1181633,CuClO,1.8677301813015188,0.0086569030865568,"[3.0, 3.0, 3.0]",2.0,2.0,2.0,Square plane,4a,1,3.0,Cu,0.0,True,4.0,3.0,1.8659791962119205,1.9196126373085687,1.887550653406003,0.023118172706523273,0.05363344109664814,39.70365788239415,20.557861308618993,11.144769984534582,58.69807096216017,3.0,1.0,5,Square plane
mp-1181633,CuClO,1.8677301813015188,0.0086569030865568,"[3.0, 3.0, 3.0]",2.0,2.0,2.0,Square plane,4a,1,3.0,Cu,0.0,True,5.0,3.0,1.8659791962119203,1.9196126373085685,1.8875506534060025,0.023118172706523374,0.05363344109664814,26.50779202388378,7.595827305297505,20.682311226908368,37.23671555679891,3.0,1.0,6,Square plane
mp-1181633,CuClO,1.8677301813015188,0.0086569030865568,"[3.0, 3.0, 3.0]",2.0,2.0,2.0,Square plane,4a,1,3.0,Cu,0.0,True,6.0,3.0,1.8659791962119205,1.9196126373085678,1.8875506534060023,0.02311817270652303,0.05363344109664725,54.343016701368036,29.925187338967124,12.640141881255266,81.43367920048158,3.0,1.0,7,Square plane
mp-1181633,CuClO,1.8677301813015188,0.0086569030865568,"[3.0, 3.0, 3.0]",2.0,2.0,2.0,Square plane,4a,1,3.0,Cu,0.0,True,7.0,3.0,1.865979196211923,1.919612637308567,1.887550653406003,0.023118172706521792,0.05363344109664392,57.53400640959268,21.400312440062677,35.00592711855396,86.30016853756989,3.0,1.0,8,Square plane
