material_id,chem_formula,R0,B,CN_raw,mean_charge,min_charge,max_charge,chemenv,In_wyckoff,num_In_chemenvs,CN,element,charge_range,is_single_charge,site_index,cn_found,d_min,d_max,d_mean,d_std,d_range,angle_mean,angle_std,angle_min,angle_max,bridging_O_count,bridging_O_fraction,n_candidate_sites_same_cn,geometry_type
mp-695157,KBaIn2(PO4)3,2.104115691628688,0.0870526528018232,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,In,0.0,True,26.0,6.0,2.1332369005104597,2.1712316209368825,2.152007237851811,0.0127432618260148,0.03799472042642282,91.45622212213372,33.3432305846231,34.18338352601414,169.7140132915472,6.0,1.0,11,Octahedron
mp-695157,KBaIn2(PO4)3,2.104115691628688,0.0870526528018232,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,In,0.0,True,27.0,6.0,2.145897923834394,2.15945527664911,2.1531566632708237,0.005178075125698091,0.01355735281471615,99.02877162449704,34.09482687433185,38.66550541934367,169.20113984626724,6.0,1.0,12,Octahedron
mp-695157,KBaIn2(PO4)3,2.104115691628688,0.0870526528018232,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,In,0.0,True,28.0,6.0,2.134125097067985,2.1821413328143087,2.153663118828496,0.017274764209270238,0.048016235746323854,91.45832675160597,33.207646524266686,37.722164201899695,169.40973945112103,6.0,1.0,13,Octahedron
mp-695157,KBaIn2(PO4)3,2.104115691628688,0.0870526528018232,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,In,0.0,True,29.0,6.0,2.1441988695003387,2.1641380434111976,2.1515708842014853,0.008694137135499862,0.019939173910858976,91.5122168616663,33.16879825383632,38.57277549724002,169.5032076874005,6.0,1.0,14,Octahedron
mp-695157,KBaIn2(PO4)3,2.104115691628688,0.0870526528018232,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,In,0.0,True,30.0,6.0,2.1436689594210527,2.2171406360140393,2.17509353090504,0.025764531307531036,0.07347167659298659,84.61072682421378,32.658384677591584,31.548472564818812,168.35087552853722,6.0,1.0,15,Octahedron
mp-695157,KBaIn2(PO4)3,2.104115691628688,0.0870526528018232,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,In,0.0,True,31.0,6.0,2.15325714588093,2.1851013828734014,2.1758190581707297,0.01069102283035639,0.03184423699247141,93.86281674513238,34.105685961566884,37.22336675342173,166.15492919570576,6.0,1.0,16,Octahedron
mp-695298,K22Nb13In11(PO5)24,2.1314724130907967,0.067872736936416,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,In,0.0,True,35.0,6.0,2.136352310721784,2.2367293026512014,2.179735669256686,0.038621032356954556,0.10037699192941751,99.8012894350432,35.450003963450314,52.50067732418019,175.12623425421486,6.0,1.0,1,Octahedron
mp-695298,K22Nb13In11(PO5)24,2.1314724130907967,0.067872736936416,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,In,0.0,True,36.0,6.0,2.133949901360407,2.2742196514899105,2.180203067995555,0.046938143665014066,0.14026975012950338,100.12732824166747,35.855089439568886,50.55551859642366,177.7321593957821,6.0,1.0,2,Octahedron
mp-695298,K22Nb13In11(PO5)24,2.1314724130907967,0.067872736936416,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,In,0.0,True,37.0,6.0,2.1377829135596422,2.2808745727244912,2.179472008623646,0.04844296093568617,0.143091659164849,100.16680991839058,35.74990609057087,50.724234210046895,177.16781654605487,6.0,1.0,3,Octahedron
mp-695298,K22Nb13In11(PO5)24,2.1314724130907967,0.067872736936416,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,In,0.0,True,38.0,6.0,2.14179622593564,2.269503238369929,2.178463411902408,0.04378107166148678,0.12770701243428917,100.18159372110087,35.750610767420284,51.10468107572198,177.21961505595542,6.0,1.0,4,Octahedron
mp-695298,K22Nb13In11(PO5)24,2.1314724130907967,0.067872736936416,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,In,0.0,True,39.0,6.0,2.141428529581002,2.267305482377133,2.178216119878577,0.0431502361756474,0.12587695279613076,100.16469455339453,35.80517991746265,51.11380107827476,177.43594726750794,6.0,1.0,5,Octahedron
mp-695298,K22Nb13In11(PO5)24,2.1314724130907967,0.067872736936416,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,In,0.0,True,40.0,6.0,2.1391257958007217,2.2822208258413945,2.176802425244363,0.04884805044268651,0.1430950300406728,71.37125887858389,30.860101002706415,5.423339610561651,134.70396566966997,6.0,1.0,6,Octahedron
mp-695298,K22Nb13In11(PO5)24,2.1314724130907967,0.067872736936416,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,In,0.0,True,41.0,6.0,2.1461435735888434,2.212287410317674,2.1769906324779495,0.02738021944051475,0.06614383672883051,99.61437063542212,36.126831438214666,51.556923703766856,175.78807527843537,6.0,1.0,7,Octahedron
mp-695298,K22Nb13In11(PO5)24,2.1314724130907967,0.067872736936416,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,In,0.0,True,42.0,6.0,2.1424434820510583,2.2670006974188226,2.178021123366948,0.042811507374813054,0.12455721536776432,100.1655505281649,35.76855979641293,51.10312865283146,177.20163960986338,6.0,1.0,8,Octahedron
mp-695298,K22Nb13In11(PO5)24,2.1314724130907967,0.067872736936416,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,In,0.0,True,43.0,6.0,2.1210266884214484,2.2551169340897665,2.180772637634736,0.04446428707645437,0.13409024566831818,99.90961254795906,35.46985370977361,51.21527761518797,175.0272984861939,6.0,1.0,9,Octahedron
mp-695298,K22Nb13In11(PO5)24,2.1314724130907967,0.067872736936416,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,In,0.0,True,44.0,6.0,2.138327337227553,2.2795489312204213,2.179489010400844,0.04868228688298444,0.1412215939928685,100.1606405741232,35.762340941960446,50.740991191010586,177.14271171676614,6.0,1.0,10,Octahedron
mp-695298,K22Nb13In11(PO5)24,2.1314724130907967,0.067872736936416,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,In,0.0,True,45.0,6.0,2.1404924941970096,2.278477232072816,2.1811212083724913,0.04705023129879945,0.13798473787580656,100.1276912375548,35.8916548606895,50.58202154325249,177.55162602490344,6.0,1.0,11,Octahedron
mp-698655,KMgIn(MoO4)3,2.0811168757382736,0.1109684329655527,[6.0],3.0,3.0,3.0,Octahedron,2c,1,6.0,In,0.0,True,4.0,6.0,2.145910552488512,2.166863353265855,2.1581319586281706,0.006846836265115037,0.02095280077734296,106.98139447386146,34.15522266600025,84.87457468197572,176.0689995022686,6.0,1.0,1,Octahedron
mp-698655,KMgIn(MoO4)3,2.0811168757382736,0.1109684329655527,[6.0],3.0,3.0,3.0,Octahedron,2c,1,6.0,In,0.0,True,5.0,6.0,2.1459105524885143,2.1668633532658554,2.15813195862817,0.00684683626511484,0.020952800777341185,106.98139447386144,34.155222666000235,84.87457468197572,176.0689995022686,6.0,1.0,2,Octahedron
mp-704617,InCuPO5,2.0813376691425782,0.1816409517764635,[6.0],3.0,3.0,3.0,Octahedron,4c,1,6.0,In,0.0,True,0.0,6.0,2.1060112706823015,2.2829764702189093,2.1933630728181703,0.06642473527498874,0.17696519953660772,76.24381125633745,30.61004810646926,8.357288320802922,116.55770410630888,6.0,1.0,1,Octahedron
mp-704617,InCuPO5,2.0813376691425782,0.1816409517764635,[6.0],3.0,3.0,3.0,Octahedron,4c,1,6.0,In,0.0,True,1.0,6.0,2.106011270682302,2.2829764702189097,2.1933630728181703,0.06642473527498859,0.17696519953660772,89.19209699577763,35.31580519529104,8.35728832080301,165.382198897818,6.0,1.0,2,Octahedron
mp-704617,InCuPO5,2.0813376691425782,0.1816409517764635,[6.0],3.0,3.0,3.0,Octahedron,4c,1,6.0,In,0.0,True,2.0,6.0,2.106011270682302,2.2829764702189097,2.1933630728181694,0.0664247352749887,0.17696519953660772,76.24381125633745,30.61004810646924,8.35728832080301,116.55770410630888,6.0,1.0,3,Octahedron
mp-704617,InCuPO5,2.0813376691425782,0.1816409517764635,[6.0],3.0,3.0,3.0,Octahedron,4c,1,6.0,In,0.0,True,3.0,6.0,2.106011270682302,2.282976470218909,2.19336307281817,0.06642473527498832,0.17696519953660683,89.19209699577765,35.315805195291055,8.357288320802922,165.38219889781797,6.0,1.0,4,Octahedron
mp-707473,InP(H2O3)2,2.152042401395896,-0.0054200562377405,[6.0],3.0,3.0,3.0,Octahedron,8c,1,6.0,In,0.0,True,0.0,6.0,2.115350875158986,2.2091121426722093,2.1481412304238954,0.03137013476363237,0.09376126751322333,106.8085376147403,33.78304411924762,82.68549675556288,177.19914106378724,6.0,1.0,1,Octahedron
mp-707473,InP(H2O3)2,2.152042401395896,-0.0054200562377405,[6.0],3.0,3.0,3.0,Octahedron,8c,1,6.0,In,0.0,True,1.0,6.0,2.1153508751589865,2.209112142672208,2.1481412304238945,0.031370134763632124,0.09376126751322156,79.4063985965105,35.25934539309784,23.55626043859715,170.90703046401106,6.0,1.0,2,Octahedron
mp-707473,InP(H2O3)2,2.152042401395896,-0.0054200562377405,[6.0],3.0,3.0,3.0,Octahedron,8c,1,6.0,In,0.0,True,2.0,6.0,2.1153508751589847,2.2091121426722067,2.1481412304238954,0.03137013476363193,0.093761267513222,97.56142603488772,35.50227446270373,31.460386897888903,177.19914106378698,6.0,1.0,3,Octahedron
mp-707473,InP(H2O3)2,2.152042401395896,-0.0054200562377405,[6.0],3.0,3.0,3.0,Octahedron,8c,1,6.0,In,0.0,True,3.0,6.0,2.115350875158987,2.2091121426722085,2.1481412304238954,0.03137013476363208,0.09376126751322156,70.05090289289409,27.286503287314076,23.55626043859714,116.21407018217803,6.0,1.0,4,Octahedron
mp-707473,InP(H2O3)2,2.152042401395896,-0.0054200562377405,[6.0],3.0,3.0,3.0,Octahedron,8c,1,6.0,In,0.0,True,4.0,6.0,2.115350875158986,2.209112142672207,2.1481412304238954,0.03137013476363173,0.09376126751322111,106.80853761474032,33.7830441192476,82.6854967555629,177.19914106378698,6.0,1.0,5,Octahedron
mp-707473,InP(H2O3)2,2.152042401395896,-0.0054200562377405,[6.0],3.0,3.0,3.0,Octahedron,8c,1,6.0,In,0.0,True,5.0,6.0,2.115350875158986,2.209112142672208,2.1481412304238954,0.031370134763632054,0.093761267513222,79.40639859651046,35.25934539309784,23.55626043859715,170.907030464011,6.0,1.0,6,Octahedron
mp-707473,InP(H2O3)2,2.152042401395896,-0.0054200562377405,[6.0],3.0,3.0,3.0,Octahedron,8c,1,6.0,In,0.0,True,6.0,6.0,2.115350875158987,2.2091121426722093,2.1481412304238954,0.031370134763632686,0.09376126751322245,97.56142603488772,35.50227446270373,31.46038689788889,177.19914106378698,6.0,1.0,7,Octahedron
mp-707473,InP(H2O3)2,2.152042401395896,-0.0054200562377405,[6.0],3.0,3.0,3.0,Octahedron,8c,1,6.0,In,0.0,True,7.0,6.0,2.115350875158986,2.209112142672207,2.148141230423895,0.03137013476363207,0.09376126751322111,70.05090289289407,27.28650328731406,23.55626043859715,116.21407018217798,6.0,1.0,8,Octahedron
mp-7205,LiInSiO4,1.81435576261978,0.6022301665771075,[6.0],3.0,3.0,3.0,Octahedron,4c,1,6.0,In,0.0,True,4.0,6.0,2.133664407855126,2.2694372188259657,2.199438172264765,0.0523105075630298,0.1357728109708396,62.714121053367656,23.081886000904362,18.41966945057394,99.23898293694683,6.0,1.0,1,Octahedron
mp-7205,LiInSiO4,1.81435576261978,0.6022301665771075,[6.0],3.0,3.0,3.0,Octahedron,4c,1,6.0,In,0.0,True,5.0,6.0,2.1336644078551257,2.2694372188259657,2.1994381722647645,0.0523105075630298,0.13577281097084004,96.17838958618482,36.98728767457208,18.41966945057394,178.75392804159148,6.0,1.0,2,Octahedron
mp-7205,LiInSiO4,1.81435576261978,0.6022301665771075,[6.0],3.0,3.0,3.0,Octahedron,4c,1,6.0,In,0.0,True,6.0,6.0,2.1336644078551257,2.2694372188259666,2.199438172264766,0.05231050756303042,0.13577281097084093,62.71412105336765,23.081886000904365,18.41966945057394,99.23898293694684,6.0,1.0,3,Octahedron
mp-7205,LiInSiO4,1.81435576261978,0.6022301665771075,[6.0],3.0,3.0,3.0,Octahedron,4c,1,6.0,In,0.0,True,7.0,6.0,2.1336644078551257,2.2694372188259657,2.1994381722647653,0.05231050756303002,0.13577281097084004,96.17838958618482,36.98728767457207,18.419669450574002,178.75392804159148,6.0,1.0,4,Octahedron
mp-720658,Cs3Mg3In(PO3)12,2.247778301088136,-0.1222974214499335,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,In,0.0,True,6.0,6.0,2.134528240165759,2.186375154529115,2.1580291123866955,0.01915175082651572,0.05184691436335598,85.82237011934824,34.52213587192152,37.06985575454552,175.44908750470782,6.0,1.0,1,Octahedron
mp-726052,KMgIn(MoO4)3,2.0310726722262724,0.1801206297967583,[6.0],3.0,3.0,3.0,Octahedron,2a,1,6.0,In,0.0,True,4.0,6.0,2.1455076312316192,2.1669763256052406,2.1562419901208774,0.010734290786084212,0.02146869437362131,106.86087835020216,33.93679641328416,85.53428269430134,174.5499452743159,6.0,1.0,1,Octahedron
mp-726052,KMgIn(MoO4)3,2.0310726722262724,0.1801206297967583,[6.0],3.0,3.0,3.0,Octahedron,2a,1,6.0,In,0.0,True,5.0,6.0,2.1455076312316175,2.1669763256052414,2.156241990120877,0.010734290786084729,0.021468694373623975,40.43375442986307,14.49902002908692,14.129990871858633,55.144078771556,6.0,1.0,2,Octahedron
mp-733729,RbInPHO5,1.98434128750681,0.289881150792537,[6.0],3.0,3.0,3.0,Octahedron,4a,1,6.0,In,0.0,True,8.0,6.0,2.1559561808344383,2.1937539792003333,2.1794405443503746,0.016738136889043527,0.03779779836589503,105.88510080140325,31.74217412437793,80.22982712595149,170.21795123341312,6.0,1.0,1,Octahedron
mp-733729,RbInPHO5,1.98434128750681,0.289881150792537,[6.0],3.0,3.0,3.0,Octahedron,4a,1,6.0,In,0.0,True,9.0,6.0,2.155956180834439,2.1937539792003324,2.1794405443503746,0.016738136889042857,0.037797798365893254,105.88510080140327,31.742174124377943,80.22982712595147,170.21795123341317,6.0,1.0,2,Octahedron
mp-733729,RbInPHO5,1.98434128750681,0.289881150792537,[6.0],3.0,3.0,3.0,Octahedron,4a,1,6.0,In,0.0,True,10.0,6.0,2.1559561808344374,2.1937539792003338,2.1794405443503746,0.016738136889044006,0.03779779836589636,64.04241234126603,22.230744749140513,21.433394990830035,102.84081119464595,6.0,1.0,3,Octahedron
mp-733729,RbInPHO5,1.98434128750681,0.289881150792537,[6.0],3.0,3.0,3.0,Octahedron,4a,1,6.0,In,0.0,True,11.0,6.0,2.1559561808344374,2.1937539792003333,2.179440544350374,0.016738136889044006,0.03779779836589592,54.03486367444139,21.01607728068203,23.772909806724666,89.49405390582947,6.0,1.0,4,Octahedron
mp-733729,RbInPHO5,1.98434128750681,0.289881150792537,[6.0],3.0,3.0,3.0,Octahedron,4a,1,6.0,In,0.0,True,12.0,6.0,2.16842359614648,2.213335795852797,2.191345495023356,0.018347158305061888,0.04491219970631688,106.04232226461237,32.01074493370449,80.9033859413117,172.074392353013,6.0,1.0,5,Octahedron
mp-733729,RbInPHO5,1.98434128750681,0.289881150792537,[6.0],3.0,3.0,3.0,Octahedron,4a,1,6.0,In,0.0,True,13.0,6.0,2.1684235961464804,2.213335795852797,2.191345495023356,0.018347158305061697,0.044912199706316436,106.0423222646124,32.01074493370449,80.9033859413117,172.074392353013,6.0,1.0,6,Octahedron
mp-733729,RbInPHO5,1.98434128750681,0.289881150792537,[6.0],3.0,3.0,3.0,Octahedron,4a,1,6.0,In,0.0,True,14.0,6.0,2.16842359614648,2.2133357958527964,2.191345495023356,0.018347158305061714,0.044912199706316436,106.0423222646124,32.01074493370449,80.9033859413117,172.074392353013,6.0,1.0,7,Octahedron
mp-733729,RbInPHO5,1.98434128750681,0.289881150792537,[6.0],3.0,3.0,3.0,Octahedron,4a,1,6.0,In,0.0,True,15.0,6.0,2.1684235961464786,2.2133357958527973,2.191345495023356,0.01834715830506226,0.044912199706318656,57.93458431953471,29.273295876315114,14.2333507682987,97.92670246447261,6.0,1.0,8,Octahedron
mp-733854,K2In2P2HO10,2.060280065092063,0.1685565183681613,[6.0],3.0,3.0,3.0,Octahedron,4a,1,6.0,In,0.0,True,8.0,6.0,2.1422938421610387,2.1822871665453394,2.1710388853232243,0.013589862031124557,0.0399933243843007,99.8829838024846,35.1991752119052,49.03068888658752,176.22147330780518,6.0,1.0,1,Octahedron
mp-733854,K2In2P2HO10,2.060280065092063,0.1685565183681613,[6.0],3.0,3.0,3.0,Octahedron,4a,1,6.0,In,0.0,True,9.0,6.0,2.142293842161038,2.1822871665453385,2.171038885323225,0.01358986203112521,0.0399933243843007,76.84372993337395,34.193368208476834,17.58963211419417,164.48688028928305,6.0,1.0,2,Octahedron
mp-733854,K2In2P2HO10,2.060280065092063,0.1685565183681613,[6.0],3.0,3.0,3.0,Octahedron,4a,1,6.0,In,0.0,True,10.0,6.0,2.1422938421610382,2.1822871665453385,2.1710388853232234,0.013589862031124307,0.039993324384300255,79.83593746749989,37.80697664837183,21.705293837889556,176.22147330780535,6.0,1.0,3,Octahedron
mp-733854,K2In2P2HO10,2.060280065092063,0.1685565183681613,[6.0],3.0,3.0,3.0,Octahedron,4a,1,6.0,In,0.0,True,11.0,6.0,2.1422938421610396,2.182287166545339,2.1710388853232243,0.013589862031124089,0.03999332438429937,65.6733768544989,25.912283985243857,12.144076961992704,95.93860526791721,6.0,1.0,4,Octahedron
mp-733854,K2In2P2HO10,2.060280065092063,0.1685565183681613,[6.0],3.0,3.0,3.0,Octahedron,4a,1,6.0,In,0.0,True,12.0,6.0,2.1455482953436342,2.242084812976467,2.184158631778916,0.030457934375800348,0.09653651763283255,96.81993154884476,35.0430918242323,33.91652510904029,173.28195722613464,6.0,1.0,5,Octahedron
mp-733854,K2In2P2HO10,2.060280065092063,0.1685565183681613,[6.0],3.0,3.0,3.0,Octahedron,4a,1,6.0,In,0.0,True,13.0,6.0,2.145548295343634,2.242084812976465,2.1841586317789154,0.030457934375799536,0.09653651763283122,78.90919328279182,36.20264654529679,20.764313868855247,166.38034187250946,6.0,1.0,6,Octahedron
mp-733854,K2In2P2HO10,2.060280065092063,0.1685565183681613,[6.0],3.0,3.0,3.0,Octahedron,4a,1,6.0,In,0.0,True,14.0,6.0,2.1455482953436347,2.2420848129764677,2.184158631778916,0.030457934375799866,0.096536517632833,79.8037244423576,31.878732725937855,40.98943773647627,166.38034187250952,6.0,1.0,7,Octahedron
mp-733854,K2In2P2HO10,2.060280065092063,0.1685565183681613,[6.0],3.0,3.0,3.0,Octahedron,4a,1,6.0,In,0.0,True,15.0,6.0,2.145548295343631,2.242084812976469,2.184158631778916,0.030457934375801406,0.09653651763283788,105.91579936599155,32.078988863419475,72.90457792490248,173.28195722613467,6.0,1.0,8,Octahedron
mp-752437,SmInO3,2.3262177199737577,-0.1729148834171274,[6.0],3.0,3.0,3.0,Octahedron,4b,1,6.0,In,0.0,True,4.0,6.0,2.1663745527791654,2.22559442289336,2.195949776972584,0.024176460571082393,0.059219870114194606,49.09770656981262,22.400378981362575,12.848579689522722,80.60936030690115,6.0,1.0,1,Octahedron
mp-752437,SmInO3,2.3262177199737577,-0.1729148834171274,[6.0],3.0,3.0,3.0,Octahedron,4b,1,6.0,In,0.0,True,5.0,6.0,2.1663745527791662,2.2255944228933604,2.1959497769725846,0.024176460571082484,0.05921987011419416,60.04249068943914,26.942921434106044,12.84857968952278,101.8781663080385,6.0,1.0,2,Octahedron
mp-752437,SmInO3,2.3262177199737577,-0.1729148834171274,[6.0],3.0,3.0,3.0,Octahedron,4b,1,6.0,In,0.0,True,6.0,6.0,2.166374552779166,2.2255944228933595,2.195949776972584,0.02417646057108221,0.05921987011419372,46.066680568993625,22.257951743728718,12.699177597507374,81.63603984372979,6.0,1.0,3,Octahedron
mp-752437,SmInO3,2.3262177199737577,-0.1729148834171274,[6.0],3.0,3.0,3.0,Octahedron,4b,1,6.0,In,0.0,True,7.0,6.0,2.166374552779166,2.225594422893361,2.195949776972585,0.024176460571082664,0.05921987011419505,60.024888572818085,23.885077164612486,24.13274333911497,93.38017454366697,6.0,1.0,4,Octahedron
mp-752827,Ba2In2O5,1.9584769020785,0.4039088824725256,[5.0],3.0,3.0,3.0,Square pyramid,4f,1,5.0,In,0.0,True,4.0,5.0,2.1080931605643163,2.2334985158898193,2.1636036182264933,0.05450568062642717,0.125405355325503,42.33052568440304,29.1951037027569,9.885468330210642,86.17124005074503,5.0,1.0,1,Square pyramid
mp-752827,Ba2In2O5,1.9584769020785,0.4039088824725256,[5.0],3.0,3.0,3.0,Square pyramid,4f,1,5.0,In,0.0,True,5.0,5.0,2.1080931605643154,2.233498515889819,2.1636036182264933,0.05450568062642782,0.12540535532550345,96.74365002575749,50.10165398342431,20.72127260247161,168.49571619645712,5.0,1.0,2,Square pyramid
mp-752827,Ba2In2O5,1.9584769020785,0.4039088824725256,[5.0],3.0,3.0,3.0,Square pyramid,4f,1,5.0,In,0.0,True,6.0,5.0,2.1080931605643163,2.2334985158898206,2.1636036182264933,0.05450568062642792,0.12540535532550434,52.91284858480115,23.597871215917557,20.721272602471576,89.63459557993976,5.0,1.0,3,Square pyramid
mp-752827,Ba2In2O5,1.9584769020785,0.4039088824725256,[5.0],3.0,3.0,3.0,Square pyramid,4f,1,5.0,In,0.0,True,7.0,5.0,2.108093160564316,2.2334985158898184,2.1636036182264933,0.054505680626427536,0.12540535532550257,96.74365002575749,50.101653983424335,20.721272602471558,168.49571619645727,5.0,1.0,4,Square pyramid
mp-755116,In2Pt2O7,1.8256135003118923,0.4932038262521849,[8.0],3.0,3.0,3.0,Cube,4d,1,8.0,In,0.0,True,0.0,8.0,2.167475720460674,2.3674499269035865,2.3174563752928576,0.0865913714405976,0.19997420644291264,56.40438122200718,65.0547968605972,8.37675347257899,180.0,8.0,1.0,1,Cube
mp-755116,In2Pt2O7,1.8256135003118923,0.4932038262521849,[8.0],3.0,3.0,3.0,Cube,4d,1,8.0,In,0.0,True,1.0,8.0,2.167475720460674,2.367449926903586,2.317456375292857,0.08659137144059757,0.1999742064429122,62.06789057594441,49.7279122086639,11.304941821803288,151.63942419302126,8.0,1.0,2,Cube
mp-755116,In2Pt2O7,1.8256135003118923,0.4932038262521849,[8.0],3.0,3.0,3.0,Cube,4d,1,8.0,In,0.0,True,2.0,8.0,2.167475720460674,2.367449926903586,2.317456375292857,0.08659137144059752,0.1999742064429122,62.06789057594442,49.72791220866391,11.304941821803256,151.63942419302126,8.0,1.0,3,Cube
mp-755116,In2Pt2O7,1.8256135003118923,0.4932038262521849,[8.0],3.0,3.0,3.0,Cube,4d,1,8.0,In,0.0,True,3.0,8.0,2.167475720460674,2.3674499269035865,2.3174563752928576,0.08659137144059767,0.19997420644291264,62.067890575944425,49.72791220866389,11.304941821803354,151.63942419302126,8.0,1.0,4,Cube
mp-755138,NdInO3,2.198636579068757,-0.0296371785361871,[6.0],3.0,3.0,3.0,Octahedron,4b,1,6.0,In,0.0,True,4.0,6.0,2.1545620371039744,2.181391058838315,2.1707494863302323,0.011633763026505085,0.026829021734340763,49.54502457120779,22.75157147548893,13.182567838347325,80.81039266272573,6.0,1.0,1,Octahedron
mp-755138,NdInO3,2.198636579068757,-0.0296371785361871,[6.0],3.0,3.0,3.0,Octahedron,4b,1,6.0,In,0.0,True,5.0,6.0,2.1545620371039744,2.1813910588383156,2.1707494863302323,0.011633763026505255,0.026829021734341207,60.17342672668817,27.27056362438069,13.18256783834727,102.83409321246104,6.0,1.0,2,Octahedron
mp-755138,NdInO3,2.198636579068757,-0.0296371785361871,[6.0],3.0,3.0,3.0,Octahedron,4b,1,6.0,In,0.0,True,6.0,6.0,2.154562037103975,2.181391058838315,2.1707494863302323,0.011633763026505088,0.02682902173434032,46.33321290954929,22.6837174702644,11.81445268397698,81.79201748102187,6.0,1.0,3,Octahedron
mp-755138,NdInO3,2.198636579068757,-0.0296371785361871,[6.0],3.0,3.0,3.0,Octahedron,4b,1,6.0,In,0.0,True,7.0,6.0,2.1545620371039753,2.1813910588383156,2.1707494863302323,0.01163376302650512,0.02682902173434032,60.0124311845379,24.060717068119924,23.262046610749493,94.06528054377414,6.0,1.0,4,Octahedron
mp-755643,Rb3InO3,0.2193036655245904,6.491510914836235,[4.0],3.0,3.0,3.0,Tetrahedron,2i,1,4.0,In,0.0,True,6.0,4.0,2.0409196473496176,2.1329967702153567,2.086091414641058,0.04518839701072814,0.0920771228657391,83.35678290184045,18.473745325409443,66.88793969721821,111.33267391823237,2.0,0.5,1,Tetrahedron
mp-755643,Rb3InO3,0.2193036655245904,6.491510914836235,[4.0],3.0,3.0,3.0,Tetrahedron,2i,1,4.0,In,0.0,True,7.0,4.0,2.040919647349619,2.132996770215356,2.0860914146410576,0.04518839701072736,0.09207712286573688,83.35678290184045,18.473745325409432,66.88793969721819,111.33267391823233,2.0,0.5,2,Tetrahedron
mp-7566,InPO4,1.9344003018535088,0.3337524683365338,[6.0],3.0,3.0,3.0,Octahedron,2a,1,6.0,In,0.0,True,0.0,6.0,2.081864235901475,2.217187216097736,2.1720795097905174,0.06379183193356841,0.135322980196261,55.68667987597409,20.584774522139167,27.399860223416233,102.09155810320561,6.0,1.0,1,Octahedron
mp-7566,InPO4,1.9344003018535088,0.3337524683365338,[6.0],3.0,3.0,3.0,Octahedron,2a,1,6.0,In,0.0,True,1.0,6.0,2.081864235901475,2.217187216097737,2.1720795097905174,0.06379183193356844,0.13532298019626188,37.6688468892537,19.447252967818635,9.565703276046657,75.88688885208363,6.0,1.0,2,Octahedron
mp-757312,NaInBP2HO9,2.049137855661387,0.1811466221565397,[6.0],3.0,3.0,3.0,Octahedron,4e,1,6.0,In,0.0,True,4.0,6.0,2.13960154161836,2.253625478550752,2.177516673579125,0.03820928435025382,0.1140239369323921,92.3150521629425,35.640772721425215,9.808498804354258,173.28292303099568,6.0,1.0,1,Octahedron
mp-757312,NaInBP2HO9,2.049137855661387,0.1811466221565397,[6.0],3.0,3.0,3.0,Octahedron,4e,1,6.0,In,0.0,True,5.0,6.0,2.1396015416183634,2.2536254785507466,2.1775166735791247,0.038209284350251504,0.11402393693238322,105.60512167055593,31.758935035259505,78.66955011306074,173.28292303099568,6.0,1.0,2,Octahedron
mp-757312,NaInBP2HO9,2.049137855661387,0.1811466221565397,[6.0],3.0,3.0,3.0,Octahedron,4e,1,6.0,In,0.0,True,6.0,6.0,2.1396015416183625,2.2536254785507506,2.177516673579125,0.03820928435025306,0.1140239369323881,92.3150521629425,35.64077272142519,9.808498804354258,173.28292303099556,6.0,1.0,3,Octahedron
mp-757312,NaInBP2HO9,2.049137855661387,0.1811466221565397,[6.0],3.0,3.0,3.0,Octahedron,4e,1,6.0,In,0.0,True,7.0,6.0,2.1396015416183634,2.2536254785507497,2.1775166735791256,0.03820928435025259,0.11402393693238633,105.60512167055592,31.758935035259473,78.66955011306075,173.2829230309955,6.0,1.0,4,Octahedron
mp-757442,Ca3In2O6,1.8915353375588155,0.5480677659022524,"[5.0, 6.0]",3.0,3.0,3.0,Octahedron,"2a, 2b",1,5.0,In,0.0,True,,,,,,,,,,,,,,0,Octahedron
mp-757442,Ca3In2O6,1.8915353375588155,0.5480677659022524,"[5.0, 6.0]",3.0,3.0,3.0,Octahedron,"2a, 2b",1,6.0,In,0.0,True,12.0,6.0,2.150252647266859,2.2933291693480586,2.2405746218744977,0.049042625142525234,0.1430765220811998,72.12443674443371,45.57030580102073,0.0,178.71071429967543,6.0,1.0,1,Octahedron
