material_id,chem_formula,R0,B,CN_raw,mean_charge,min_charge,max_charge,chemenv,Ir_wyckoff,num_Ir_chemenvs,CN,element,charge_range,is_single_charge,site_index,cn_found,d_min,d_max,d_mean,d_std,d_range,angle_mean,angle_std,angle_min,angle_max,bridging_O_count,bridging_O_fraction,n_candidate_sites_same_cn,geometry_type
mp-1340405,Ca3Mn2(IrO6)2,1.8660332383320952,0.5082452122784658,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Ir,0.0,True,5,6,1.9038182392029916,2.000862406745007,1.9584737081199706,0.03247879214313054,0.0970441675420155,60.630839045962844,24.82258548060188,21.337620975372577,96.91429864108756,6,1.0,1,Octahedron
mp-1340405,Ca3Mn2(IrO6)2,1.8660332383320952,0.5082452122784658,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Ir,0.0,True,6,6,1.9104489873610317,1.9953028335856062,1.9601932521071717,0.028241936439084462,0.08485384622457448,51.51997956533824,26.689492677129564,9.84649329030883,93.8773494288764,6,1.0,2,Octahedron
mp-1345538,Mg2NiIrO6,2.068796247960644,-0.6101484336908776,[6.0],5.0,5.0,5.0,Octahedron,2b,1,6.0,Ir,0.0,True,6,6,1.9368559034377333,1.9856179588695904,1.9572202837061141,0.020701608353596083,0.048762055431857076,107.99999994308176,36.07063801997171,87.05170194538533,180.0,6,1.0,1,Octahedron
mp-1345538,Mg2NiIrO6,2.068796247960644,-0.6101484336908776,[6.0],5.0,5.0,5.0,Octahedron,2b,1,6.0,Ir,0.0,True,7,6,1.9368559034377333,1.9856179588695901,1.9572202837061143,0.02070160835359607,0.048762055431856854,54.77003946230272,31.22662097253785,6.6837442335475385,94.1022324461983,6,1.0,2,Octahedron
mp-1347506,Mg2CuIrO6,1.968951726396373,-0.2212578473195874,[6.0],6.0,6.0,6.0,Octahedron,2b,1,6.0,Ir,0.0,True,6,6,1.9595476395903881,1.9821653003934032,1.9688557064697412,0.009657425780707291,0.022617660803015083,107.99999994308176,36.09358935568927,86.15087867097434,180.0,6,1.0,1,Octahedron
mp-1347506,Mg2CuIrO6,1.968951726396373,-0.2212578473195874,[6.0],6.0,6.0,6.0,Octahedron,2b,1,6.0,Ir,0.0,True,7,6,1.9595476395903877,1.9821653003934048,1.9688557064697412,0.009657425780707548,0.02261766080301708,54.27072178147541,30.669533904481494,7.215292935538562,93.1603793899897,6,1.0,2,Octahedron
mp-1367307,Ca2CrIrO6,1.977616540537668,0.0693792203698859,[6.0],5.0,5.0,5.0,Octahedron,2b,1,6.0,Ir,0.0,True,6,6,1.9869858637458724,1.9943049300163684,1.9903022549914546,0.003027146273011133,0.007319066270496055,107.99999988616352,36.010062469324524,88.80858536330717,180.0,6,1.0,1,Octahedron
mp-1367307,Ca2CrIrO6,1.977616540537668,0.0693792203698859,[6.0],5.0,5.0,5.0,Octahedron,2b,1,6.0,Ir,0.0,True,7,6,1.9869858637458713,1.9943049300163684,1.9903022549914542,0.0030271462730114655,0.007319066270497165,57.64580898684741,33.47182689765544,6.183250046404364,100.81236981750348,6,1.0,2,Octahedron
mp-1375998,Ca2CuIrO6,1.9593262695317304,0.0950081378563746,[6.0],6.0,6.0,6.0,Octahedron,2b,1,6.0,Ir,0.0,True,6,6,1.955667375299641,1.9651679796923407,1.9593618874557341,0.004156075776014235,0.00950060439269973,47.07564422432916,20.848464848600404,15.976611482139127,88.97501851375581,6,1.0,1,Octahedron
mp-1375998,Ca2CuIrO6,1.9593262695317304,0.0950081378563746,[6.0],6.0,6.0,6.0,Octahedron,2b,1,6.0,Ir,0.0,True,7,6,1.955667375299641,1.96516797969234,1.9593618874557344,0.0041560757760140425,0.009500604392699064,108.0,36.01295497425136,88.4418390192856,180.0,6,1.0,2,Octahedron
mp-15002,Sr2CaIrO6,1.960817892222855,0.0840586582877952,[6.0],6.0,6.0,6.0,Octahedron,2c,1,6.0,Ir,0.0,True,6,6,1.9575661639383086,1.9661186529283614,1.9608503404362645,0.003762876888204521,0.008552488990052787,46.295465375448806,27.680497337854074,8.93115789653933,90.1293129396358,6,1.0,1,Octahedron
mp-15002,Sr2CaIrO6,1.960817892222855,0.0840586582877952,[6.0],6.0,6.0,6.0,Octahedron,2c,1,6.0,Ir,0.0,True,7,6,1.9575661639383086,1.9661186529283607,1.960850340436264,0.003762876888204372,0.00855248899005212,38.649318724646136,22.392144457224074,8.177424306393608,89.8286823417754,6,1.0,2,Octahedron
mp-15326,Sm3IrO7,1.9534384129362468,0.1350664029064724,[6.0],5.0,5.0,5.0,Octahedron,2b,1,6.0,Ir,0.0,True,6,6,1.970440920431406,1.9947303198784214,1.9786221439079104,0.011373450449132258,0.02428939944701547,60.66190214588839,33.97727894345631,14.439660974476968,96.57901910007823,6,1.0,1,Octahedron
mp-15326,Sm3IrO7,1.9534384129362468,0.1350664029064724,[6.0],5.0,5.0,5.0,Octahedron,2b,1,6.0,Ir,0.0,True,7,6,1.9704425111156536,1.994846209672115,1.9786133595935296,0.011337908610614985,0.024403698556461295,107.99881461092582,36.27727361164832,83.90715142222396,179.99873897661348,6,1.0,2,Octahedron
mp-15887,Sr2YIrO6,1.9930829457371784,-0.0043306794337137,[6.0],5.0,5.0,5.0,Octahedron,2b,1,6.0,Ir,0.0,True,6,6,1.9911834997288949,1.993192605542874,1.9922907010097965,0.000832961227165084,0.002009105813979062,47.4998933367954,21.26853115194652,15.362838320668464,89.4205671142229,6,1.0,1,Octahedron
mp-15887,Sr2YIrO6,1.9930829457371784,-0.0043306794337137,[6.0],5.0,5.0,5.0,Octahedron,2b,1,6.0,Ir,0.0,True,7,6,1.9911834997288953,1.9931926055428741,1.9922907010097965,0.0008329612271651297,0.00200910581397884,108.0,36.002675407593635,89.42056711422289,180.0,6,1.0,2,Octahedron
mp-17097,SrIrO3,1.989521667127963,0.076141624858542,[6.0],4.0,4.0,4.0,Octahedron,"4f, 2a",1,6.0,Ir,0.0,True,6,6,1.9906838930976898,2.0158318792491197,1.9990665551481663,0.011854874360573989,0.02514798615142988,44.361230090721435,22.72302643876417,11.25802213209522,81.23923835892815,6,1.0,1,Octahedron
mp-17097,SrIrO3,1.989521667127963,0.076141624858542,[6.0],4.0,4.0,4.0,Octahedron,"4f, 2a",1,6.0,Ir,0.0,True,7,6,1.99068389309769,2.0158318792491197,1.9990665551481666,0.011854874360573912,0.025147986151429658,56.36738467602099,20.75889964563789,28.18004862961175,93.94338828395517,6,1.0,2,Octahedron
mp-17097,SrIrO3,1.989521667127963,0.076141624858542,[6.0],4.0,4.0,4.0,Octahedron,"4f, 2a",1,6.0,Ir,0.0,True,8,6,1.9894554740918524,2.0739268087815024,2.035080512744639,0.03033684488006031,0.08447133468964996,104.69385025407881,31.416917893769238,77.73780891309612,174.53907564073407,6,1.0,3,Octahedron
mp-17097,SrIrO3,1.989521667127963,0.076141624858542,[6.0],4.0,4.0,4.0,Octahedron,"4f, 2a",1,6.0,Ir,0.0,True,9,6,1.989455474091852,2.0739268087815024,2.0350805127446385,0.030336844880060332,0.0844713346896504,104.69385025407882,31.416917893769238,77.73780891309612,174.53907564073407,6,1.0,4,Octahedron
mp-17097,SrIrO3,1.989521667127963,0.076141624858542,[6.0],4.0,4.0,4.0,Octahedron,"4f, 2a",1,6.0,Ir,0.0,True,10,6,1.9894554740918522,2.073926808781503,2.035080512744639,0.030336844880060453,0.08447133468965062,104.69385025407881,31.41691789376924,77.73780891309612,174.53907564073407,6,1.0,5,Octahedron
mp-17097,SrIrO3,1.989521667127963,0.076141624858542,[6.0],4.0,4.0,4.0,Octahedron,"4f, 2a",1,6.0,Ir,0.0,True,11,6,1.9894554740918522,2.073926808781503,2.035080512744639,0.030336844880060453,0.08447133468965062,104.69385025407881,31.41691789376924,77.73780891309612,174.53907564073407,6,1.0,6,Octahedron
mp-17102,Ba4Ir3O10,1.7668799963440125,0.6918495536358039,[6.0],4.0,4.0,4.0,Octahedron,"4e, 2a",1,6.0,Ir,0.0,True,8,6,2.049252766066276,2.0556591030145754,2.0530718385631332,0.002756604380918246,0.006406336948299618,49.54439359604124,21.659092890804864,12.890206889682181,78.19721728955565,6,1.0,1,Octahedron
mp-17102,Ba4Ir3O10,1.7668799963440125,0.6918495536358039,[6.0],4.0,4.0,4.0,Octahedron,"4e, 2a",1,6.0,Ir,0.0,True,9,6,2.0492527660662763,2.0556591030145746,2.0530718385631332,0.0027566043809179345,0.006406336948298286,56.79829304780323,28.482617623504325,18.868110806545523,93.46079463111766,6,1.0,2,Octahedron
mp-17102,Ba4Ir3O10,1.7668799963440125,0.6918495536358039,[6.0],4.0,4.0,4.0,Octahedron,"4e, 2a",1,6.0,Ir,0.0,True,10,6,1.9539123258473046,2.1296098889693353,2.037704246886078,0.05695942608657583,0.17569756312203078,63.0797831272703,24.86345437469552,11.295767192724057,93.74767493235643,5,0.8333333333333334,3,Octahedron
mp-17102,Ba4Ir3O10,1.7668799963440125,0.6918495536358039,[6.0],4.0,4.0,4.0,Octahedron,"4e, 2a",1,6.0,Ir,0.0,True,11,6,1.9539123258473068,2.1296098889693336,2.037704246886078,0.056959426086574935,0.17569756312202678,98.52509788856845,33.812856440170364,31.156885675690365,174.9046339544973,5,0.8333333333333334,4,Octahedron
mp-17102,Ba4Ir3O10,1.7668799963440125,0.6918495536358039,[6.0],4.0,4.0,4.0,Octahedron,"4e, 2a",1,6.0,Ir,0.0,True,12,6,1.9539123258473068,2.129609888969333,2.0377042468860775,0.05695942608657485,0.17569756312202633,63.0797831272703,24.863454374695525,11.295767192724057,93.74767493235643,5,0.8333333333333334,5,Octahedron
mp-17102,Ba4Ir3O10,1.7668799963440125,0.6918495536358039,[6.0],4.0,4.0,4.0,Octahedron,"4e, 2a",1,6.0,Ir,0.0,True,13,6,1.9539123258473052,2.1296098889693362,2.037704246886078,0.056959426086575955,0.175697563122031,98.52509788856848,33.81285644017035,31.1568856756904,174.9046339544973,5,0.8333333333333334,6,Octahedron
mp-17448,Ba3CaIr2O9,1.8028158922515645,0.9984228403883264,[6.0],5.0,5.0,5.0,Octahedron,4f,1,6.0,Ir,0.0,True,8,6,1.9281897459946262,2.0440505748706745,1.9862867935279358,0.056924251140544474,0.11586082887604832,107.33010617336797,34.76767126998521,85.96769834513213,176.79478883760382,6,1.0,1,Octahedron
mp-17448,Ba3CaIr2O9,1.8028158922515645,0.9984228403883264,[6.0],5.0,5.0,5.0,Octahedron,4f,1,6.0,Ir,0.0,True,9,6,1.9281897459946256,2.044050574870674,1.9862867935279358,0.056924251140544946,0.11586082887604854,107.33010617336798,34.767671269985236,85.96769834513219,176.79478883760393,6,1.0,2,Octahedron
mp-17448,Ba3CaIr2O9,1.8028158922515645,0.9984228403883264,[6.0],5.0,5.0,5.0,Octahedron,4f,1,6.0,Ir,0.0,True,10,6,1.9281897459946242,2.0440505748706768,1.9862867935279354,0.0569242511405456,0.11586082887605254,107.33010617336797,34.76767126998521,85.96769834513215,176.7947888376037,6,1.0,3,Octahedron
mp-17448,Ba3CaIr2O9,1.8028158922515645,0.9984228403883264,[6.0],5.0,5.0,5.0,Octahedron,4f,1,6.0,Ir,0.0,True,11,6,1.928189745994625,2.0440505748706763,1.9862867935279356,0.056924251140545216,0.11586082887605142,107.33010617336801,34.767671269985264,85.96769834513215,176.79478883760393,6,1.0,4,Octahedron
mp-17689,Ba4Ir3O10,1.872890721215764,0.4268020256380961,[6.0],4.0,4.0,4.0,Octahedron,"4f, 2a",1,6.0,Ir,0.0,True,8,6,2.0456280788977628,2.0532717847779485,2.050723882817886,0.0036032775075161136,0.007643705880185703,57.869384153101855,28.325631086216372,13.16512047423873,94.30938240284571,6,1.0,1,Octahedron
mp-17689,Ba4Ir3O10,1.872890721215764,0.4268020256380961,[6.0],4.0,4.0,4.0,Octahedron,"4f, 2a",1,6.0,Ir,0.0,True,9,6,2.045628078897762,2.0532717847779494,2.0507238828178864,0.003603277507516585,0.007643705880187479,108.0,36.316154351585276,80.83713344442027,180.0,6,1.0,2,Octahedron
mp-17689,Ba4Ir3O10,1.872890721215764,0.4268020256380961,[6.0],4.0,4.0,4.0,Octahedron,"4f, 2a",1,6.0,Ir,0.0,True,10,6,1.9816205577793968,2.140725636279001,2.031815355240718,0.054768086263581,0.15910507849960398,21.311580991887748,7.675695411401777,5.040636101591329,35.535840168680316,6,1.0,3,Octahedron
mp-17689,Ba4Ir3O10,1.872890721215764,0.4268020256380961,[6.0],4.0,4.0,4.0,Octahedron,"4f, 2a",1,6.0,Ir,0.0,True,11,6,1.9816205577793966,2.140725636279002,2.031815355240719,0.05476808626358139,0.15910507849960553,21.31158099188775,7.675695411401782,5.040636101591256,35.535840168680316,6,1.0,4,Octahedron
mp-17689,Ba4Ir3O10,1.872890721215764,0.4268020256380961,[6.0],4.0,4.0,4.0,Octahedron,"4f, 2a",1,6.0,Ir,0.0,True,12,6,1.9816205577793986,2.140725636279002,2.031815355240719,0.05476808626358125,0.15910507849960354,106.1614287239103,32.764875331185486,81.31049397145208,175.11791372783324,6,1.0,5,Octahedron
mp-17689,Ba4Ir3O10,1.872890721215764,0.4268020256380961,[6.0],4.0,4.0,4.0,Octahedron,"4f, 2a",1,6.0,Ir,0.0,True,13,6,1.981620557779398,2.1407256362790017,2.0318153552407185,0.05476808626358106,0.15910507849960376,106.16142872391029,32.76487533118549,81.31049397145212,175.1179137278331,6,1.0,6,Octahedron
mp-18862,La2CoIrO6,2.051701964489137,0.0898962166596104,[6.0],4.0,4.0,4.0,Octahedron,2c,1,6.0,Ir,0.0,True,6,6,2.080551021051954,2.096626231225452,2.088322155332958,0.006573487942813416,0.016075210173498,43.84791876569121,20.20590771926962,19.895602556917098,91.81630715391967,6,1.0,1,Octahedron
mp-18862,La2CoIrO6,2.051701964489137,0.0898962166596104,[6.0],4.0,4.0,4.0,Octahedron,2c,1,6.0,Ir,0.0,True,7,6,2.0805510210519556,2.0966262312254518,2.088322155332958,0.0065734879428127795,0.016075210173496224,38.220004503321086,22.953147329162697,7.321475408157898,89.7067530007037,6,1.0,2,Octahedron
mp-20964,La2NiIrO6,2.000677005893722,0.1095306367570518,[6.0],4.0,4.0,4.0,Octahedron,2a,1,6.0,Ir,0.0,True,12,6,2.0344748154195686,2.0528991511934307,2.044893793817486,0.006645025157052043,0.018424335773862044,60.69672233067319,28.31295604702404,14.366263317938765,105.89766991655412,6,1.0,1,Octahedron
mp-20964,La2NiIrO6,2.000677005893722,0.1095306367570518,[6.0],4.0,4.0,4.0,Octahedron,2a,1,6.0,Ir,0.0,True,13,6,2.035887977082043,2.0555738874661214,2.0469994759187666,0.007305410483562229,0.019685910384078298,60.688408463228754,28.3212628891645,14.284140904168133,105.91842222586504,6,1.0,2,Octahedron
mp-20964,La2NiIrO6,2.000677005893722,0.1095306367570518,[6.0],4.0,4.0,4.0,Octahedron,2a,1,6.0,Ir,0.0,True,14,6,2.033691645492624,2.0513718471143765,2.0444878858505913,0.006501274453491785,0.017680201621752545,107.89400510306864,35.79806404222345,88.42722723019874,179.63703895534877,6,1.0,3,Octahedron
mp-20964,La2NiIrO6,2.000677005893722,0.1095306367570518,[6.0],4.0,4.0,4.0,Octahedron,2a,1,6.0,Ir,0.0,True,15,6,2.033476757662857,2.0524523961377765,2.04464188282009,0.007068324486514984,0.018975638474919343,107.89658534604281,35.804157523692,88.36414930207079,179.6485592802708,6,1.0,4,Octahedron
mp-21742,Ba5AlIr2O11,1.879867426572453,0.530492823976091,[6.0],4.5,4.5,4.5,Octahedron,4c,1,6.0,Ir,0.0,True,24,6,1.9595236748565452,2.099306981378301,2.0287148626706615,0.06111958790550093,0.13978330652175597,98.87338922118975,35.57729898951305,37.2447954715198,175.10655992398722,3,0.5,1,Octahedron
mp-21742,Ba5AlIr2O11,1.879867426572453,0.530492823976091,[6.0],4.5,4.5,4.5,Octahedron,4c,1,6.0,Ir,0.0,True,25,6,1.9579322644413988,2.07675184333711,2.032991720700968,0.0363465406294339,0.11881957889571138,78.6287514920431,36.99363104491073,8.946263054790235,176.49531175871013,5,0.8333333333333334,2,Octahedron
mp-21742,Ba5AlIr2O11,1.879867426572453,0.530492823976091,[6.0],4.5,4.5,4.5,Octahedron,4c,1,6.0,Ir,0.0,True,26,6,1.9595236748565448,2.0993069813783016,2.0287148626706624,0.061119587905501475,0.13978330652175686,107.1003035411567,34.437272524642545,81.47752161235877,176.75725511466592,3,0.5,3,Octahedron
mp-21742,Ba5AlIr2O11,1.879867426572453,0.530492823976091,[6.0],4.5,4.5,4.5,Octahedron,4c,1,6.0,Ir,0.0,True,27,6,1.957932264441395,2.0767518433371137,2.032991720700968,0.03634654062943558,0.1188195788957187,78.62875149204314,36.99363104491073,8.946263054790235,176.49531175871022,5,0.8333333333333334,4,Octahedron
mp-21742,Ba5AlIr2O11,1.879867426572453,0.530492823976091,[6.0],4.5,4.5,4.5,Octahedron,4c,1,6.0,Ir,0.0,True,28,6,1.9579322644413972,2.0767518433371115,2.0329917207009687,0.036346540629434626,0.11881957889571426,107.02800390550343,34.194516858407916,84.63134024632829,176.4953117587099,5,0.8333333333333334,5,Octahedron
mp-21742,Ba5AlIr2O11,1.879867426572453,0.530492823976091,[6.0],4.5,4.5,4.5,Octahedron,4c,1,6.0,Ir,0.0,True,29,6,1.9595236748565419,2.099306981378304,2.0287148626706615,0.06111958790550333,0.13978330652176196,98.87338922118975,35.57729898951304,37.24479547151978,175.10655992398722,3,0.5,6,Octahedron
mp-21742,Ba5AlIr2O11,1.879867426572453,0.530492823976091,[6.0],4.5,4.5,4.5,Octahedron,4c,1,6.0,Ir,0.0,True,30,6,1.959523674856544,2.0993069813783025,2.0287148626706615,0.06111958790550169,0.1397833065217584,107.10030354115672,34.437272524642545,81.4775216123588,176.75725511466592,3,0.5,7,Octahedron
mp-21742,Ba5AlIr2O11,1.879867426572453,0.530492823976091,[6.0],4.5,4.5,4.5,Octahedron,4c,1,6.0,Ir,0.0,True,31,6,1.9579322644413955,2.0767518433371133,2.0329917207009687,0.03634654062943572,0.11881957889571781,107.02800390550345,34.19451685840799,84.63134024632825,176.49531175871013,5,0.8333333333333334,8,Octahedron
mp-22726,Sr2LuIrO6,1.994012050500936,-0.0252212370382708,[6.0],5.0,5.0,5.0,Octahedron,2b,1,6.0,Ir,0.0,True,6,6,1.9879601125653081,1.9906287549921882,1.9893999011375876,0.0010996312084744254,0.00266864242688003,108.0,36.00167574160394,89.45176425249974,180.0,6,1.0,1,Octahedron
mp-22726,Sr2LuIrO6,1.994012050500936,-0.0252212370382708,[6.0],5.0,5.0,5.0,Octahedron,2b,1,6.0,Ir,0.0,True,7,6,1.9879601125653066,1.9906287549921882,1.9893999011375874,0.0010996312084746392,0.0026686424268815845,47.56012310972846,21.461232210770177,15.587695315242842,89.61835607826883,6,1.0,2,Octahedron
mp-28867,Ba7Ir6O19,1.9190525864617056,0.3025039647226618,[6.0],4.0,4.0,4.0,Octahedron,2i,1,6.0,Ir,0.0,True,7,6,2.006624380053275,2.099932676208902,2.0483768366537958,0.027288506105674248,0.09330829615562708,85.19206237336228,42.760204905587294,26.63166756641455,176.30213535453163,6,1.0,1,Octahedron
mp-28867,Ba7Ir6O19,1.9190525864617056,0.3025039647226618,[6.0],4.0,4.0,4.0,Octahedron,2i,1,6.0,Ir,0.0,True,8,6,2.0066243800532777,2.099932676208901,2.0483768366537958,0.027288506105673217,0.09330829615562308,85.19206237336226,42.76020490558734,26.63166756641455,176.30213535453183,6,1.0,2,Octahedron
mp-28867,Ba7Ir6O19,1.9190525864617056,0.3025039647226618,[6.0],4.0,4.0,4.0,Octahedron,2i,1,6.0,Ir,0.0,True,9,6,1.9956775090562682,2.098622731024659,2.0273015777323145,0.0360113859082377,0.10294522196839062,106.28787807609864,33.04794352391584,81.72811693650348,177.0638474517095,5,0.8333333333333334,3,Octahedron
mp-28867,Ba7Ir6O19,1.9190525864617056,0.3025039647226618,[6.0],4.0,4.0,4.0,Octahedron,2i,1,6.0,Ir,0.0,True,10,6,1.9956775090562664,2.098622731024659,2.0273015777323136,0.03601138590823762,0.1029452219683924,106.28787807609864,33.0479435239158,81.72811693650355,177.06384745170925,5,0.8333333333333334,4,Octahedron
mp-28867,Ba7Ir6O19,1.9190525864617056,0.3025039647226618,[6.0],4.0,4.0,4.0,Octahedron,2i,1,6.0,Ir,0.0,True,11,6,2.005935638470346,2.06478036947496,2.0331556326813605,0.02171870005810326,0.05884473100461385,66.15896002512923,47.263577921096875,7.465324869609153,176.3615650703459,6,1.0,5,Octahedron
mp-28867,Ba7Ir6O19,1.9190525864617056,0.3025039647226618,[6.0],4.0,4.0,4.0,Octahedron,2i,1,6.0,Ir,0.0,True,12,6,2.005935638470347,2.0647803694749602,2.03315563268136,0.02171870005810323,0.058844731004613404,34.24063926634973,25.567448681582768,7.465324869609153,75.20683409850471,6,1.0,6,Octahedron
mp-30546,K(IrO2)4,1.7815264079214252,0.5455972394169506,[6.0],3.75,3.75,3.75,Octahedron,2i,1,6.0,Ir,0.0,True,1,6,1.9712117458995395,2.0768849770898385,2.0397296243087433,0.03566011687434357,0.10567323119029903,29.683740302509648,20.89166296910269,0.0,59.000014766051756,6,1.0,1,Octahedron
mp-30546,K(IrO2)4,1.7815264079214252,0.5455972394169506,[6.0],3.75,3.75,3.75,Octahedron,2i,1,6.0,Ir,0.0,True,2,6,1.9712117458995397,2.076884977089838,2.0397296243087433,0.035660116874343034,0.10567323119029837,29.683740302509634,20.891662969102683,0.0,59.000014766051706,6,1.0,2,Octahedron
mp-30546,K(IrO2)4,1.7815264079214252,0.5455972394169506,[6.0],3.75,3.75,3.75,Octahedron,2i,1,6.0,Ir,0.0,True,3,6,1.9945389090875556,2.074317053779607,2.0388767964355607,0.03297769706602782,0.07977814469205158,66.14245942310454,61.7621783703304,0.0,168.51080927680252,6,1.0,3,Octahedron
mp-30546,K(IrO2)4,1.7815264079214252,0.5455972394169506,[6.0],3.75,3.75,3.75,Octahedron,2i,1,6.0,Ir,0.0,True,4,6,1.9945389090875547,2.074317053779607,2.03887679643556,0.03297769706602827,0.07977814469205247,66.14245944668083,61.762178345082,0.0,168.51080927680246,6,1.0,4,Octahedron
mp-39440,Ca2MnIrO6,1.9538375382635835,0.1162718450068521,[6.0],5.0,5.0,5.0,Octahedron,2b,1,6.0,Ir,0.0,True,6,6,1.9696973475444106,1.9821621187377212,1.9751004872015516,0.005222105367888274,0.012464771193310575,59.55904174581443,24.724124380883282,21.49940492095502,94.75593528908433,6,1.0,1,Octahedron
mp-39440,Ca2MnIrO6,1.9538375382635835,0.1162718450068521,[6.0],5.0,5.0,5.0,Octahedron,2b,1,6.0,Ir,0.0,True,7,6,1.969697347544411,1.9821621187377205,1.9751004872015516,0.005222105367888192,0.012464771193309465,49.395778295550095,24.739043997378808,10.74946020961361,89.00144603820404,6,1.0,2,Octahedron
mp-4243,CaIrO3,1.7791631529544112,0.609941760570681,[6.0],4.0,4.0,4.0,Octahedron,2b,1,6.0,Ir,0.0,True,2,6,1.991390116689587,2.044922396880975,2.0271512529641957,0.025044082894312227,0.05353228019138778,35.3865318779447,20.78678549427876,0.0,67.48099258475168,6,1.0,1,Octahedron
mp-4243,CaIrO3,1.7791631529544112,0.609941760570681,[6.0],4.0,4.0,4.0,Octahedron,2b,1,6.0,Ir,0.0,True,3,6,1.9912901875038274,2.0449567715720782,2.027171985567248,0.025052333968104024,0.05366658406825087,30.341266038737565,18.339962134316146,0.0,74.0588798509553,6,1.0,2,Octahedron
mp-4307,BaIrO3,2.067366160972276,-0.0325823939995038,[6.0],4.0,4.0,4.0,Octahedron,"4f, 2a",1,6.0,Ir,0.0,True,6,6,2.0307548219298157,2.043807756111537,2.038134267355741,0.005463667193888001,0.013052934181721376,45.59876700314633,22.012047291170155,12.015430434149092,76.37528173891464,6,1.0,1,Octahedron
mp-4307,BaIrO3,2.067366160972276,-0.0325823939995038,[6.0],4.0,4.0,4.0,Octahedron,"4f, 2a",1,6.0,Ir,0.0,True,7,6,2.0307548219298157,2.043807756111537,2.038134267355742,0.005463667193888194,0.013052934181721376,57.25110018604196,28.236357903589997,17.299681467143408,104.54724000268999,6,1.0,2,Octahedron
mp-4307,BaIrO3,2.067366160972276,-0.0325823939995038,[6.0],4.0,4.0,4.0,Octahedron,"4f, 2a",1,6.0,Ir,0.0,True,8,6,2.0245962991278867,2.067149397309823,2.0573166785508152,0.015069883376286177,0.0425530981819362,105.31375064194314,32.25905863761387,76.50667424706616,176.5463931117829,6,1.0,3,Octahedron
mp-4307,BaIrO3,2.067366160972276,-0.0325823939995038,[6.0],4.0,4.0,4.0,Octahedron,"4f, 2a",1,6.0,Ir,0.0,True,9,6,2.024596299127887,2.0671493973098225,2.0573166785508157,0.01506988337628601,0.04255309818193531,105.31375064194312,32.259058637613826,76.50667424706616,176.5463931117827,6,1.0,4,Octahedron
mp-4307,BaIrO3,2.067366160972276,-0.0325823939995038,[6.0],4.0,4.0,4.0,Octahedron,"4f, 2a",1,6.0,Ir,0.0,True,10,6,2.0245962991278867,2.067149397309822,2.0573166785508157,0.015069883376286222,0.04255309818193531,105.31375064194312,32.25905863761386,76.50667424706617,176.5463931117829,6,1.0,5,Octahedron
mp-4307,BaIrO3,2.067366160972276,-0.0325823939995038,[6.0],4.0,4.0,4.0,Octahedron,"4f, 2a",1,6.0,Ir,0.0,True,11,6,2.024596299127887,2.067149397309823,2.0573166785508152,0.015069883376285908,0.042553098181935756,105.31375064194312,32.25905863761386,76.50667424706616,176.5463931117829,6,1.0,6,Octahedron
mp-4998,Sr2IrO4,1.5177896622080218,1.213645736257975,[6.0],4.0,4.0,4.0,Octahedron,4a,1,6.0,Ir,0.0,True,8,6,1.9826092442732162,2.0663380784715377,2.0105188648328247,0.03947014448181701,0.08372883419832156,80.425501747736,36.51235908296585,11.205651201247058,179.99984846539937,6,1.0,1,Octahedron
mp-4998,Sr2IrO4,1.5177896622080218,1.213645736257975,[6.0],4.0,4.0,4.0,Octahedron,4a,1,6.0,Ir,0.0,True,9,6,1.9826092442732164,2.066338078471539,2.0105188648340597,0.03947014448356334,0.08372883419832267,80.42547875182368,36.512377954224156,11.205651201247058,180.0,6,1.0,2,Octahedron
mp-4998,Sr2IrO4,1.5177896622080218,1.213645736257975,[6.0],4.0,4.0,4.0,Octahedron,4a,1,6.0,Ir,0.0,True,10,6,1.9826090731578518,2.0663380784715377,2.0105188648328807,0.03947014448219604,0.08372900531368588,80.42550671352335,36.51235671235971,11.205653855898712,179.99984846299424,6,1.0,3,Octahedron
mp-4998,Sr2IrO4,1.5177896622080218,1.213645736257975,[6.0],4.0,4.0,4.0,Octahedron,4a,1,6.0,Ir,0.0,True,11,6,1.9826090731578523,2.0663380784715386,2.010518864834054,0.03947014448385427,0.08372900531368632,80.42548371778115,36.5123755840591,11.205653855898712,180.0,6,1.0,4,Octahedron
mp-504867,Sr3CuIrO6,1.9746188781085308,0.1548446406452271,[6.0],4.0,4.0,4.0,Octahedron,2d,1,6.0,Ir,0.0,True,8,6,2.021905252826346,2.0484735111519607,2.037819455391009,0.011466471294214929,0.026568258325614824,53.920722360733194,24.79226735516341,18.875501225619917,99.47157974344292,6,1.0,1,Octahedron
mp-504867,Sr3CuIrO6,1.9746188781085308,0.1548446406452271,[6.0],4.0,4.0,4.0,Octahedron,2d,1,6.0,Ir,0.0,True,9,6,2.0219052528263473,2.0484735111519603,2.0378194553910087,0.011466471294214348,0.026568258325613048,59.67539028552183,32.17147167603851,11.69747232430918,100.24783392955393,6,1.0,2,Octahedron
