material_id,chem_formula,R$_0$,B,Sr_chemenv,num_Sr_chemenvs,Sr_wyckoff,num_Sr_wyckoff_pos,csm,distortion degree,mean csm,formula_anonymous,num_Sr_sites,num_CN_env,num_charge_states,SrX_coordn,SrO_coordn,mean_coordn_Sr-X,min_coordn_Sr-X,max_coordn_Sr-X,mean_coordn_Sr-O,min_coordn_Sr-O,max_coordn_Sr-O,mean_Sr_charge,min_Sr_charge,max_Sr_charge,mean_num_X_species,min_num_X_species,max_num_X_species,species,elements,mean_SrO_BondL,calculation type,chemsys,e_hull,e_f,band gap,nelements,crystal,point group,space group,type,Alkali Metals,Alkaline Earth Metals,Transition Metals,Unknown Metals,Post-Transition Metals,Metalloids,Nonmetals,Halogens,Noble Gases,Lanthanides,Actinides,B_range,ranges of B
mp-1217837,SrV4O10,2.6151724986881466,-0.029623010976545565,Square-face capped trigonal prism,1,1a,1,[1.666022899415347],0.0,1.666022899415347,AB4C10,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",2.5789565190612356,r2SCAN,O-Sr-V,0.025159811749992003,-2.586894538333334,1.2389000000000001,3,Monoclinic,m,Cm,oxide,None,Sr,V,None,None,None,"O, S",None,None,None,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-1217847,SrTi4Bi4O15,2.2604921095264845,0.3203292255182517,Bicapped square prism (adjacent faces),1,2a,1,[2.561405750786797],0.0,2.561405750786797,AB4C4D15,1,1,1,[10.0],[10.0],10.0,10.0,10.0,10.0,10.0,10.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",2.695681707164835,GGA,Bi-O-Sr-Ti,0.002296636041663,-2.5469335794444463,1.7965,4,Orthorhombic,mm2,Cmc2_1,oxide,None,Sr,Ti,None,Bi,B,"O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1217962,SrSmAlO4,3.134816892410673,-0.3738186617595771,Tricapped triangular prism (three square-face caps),1,1a,1,[2.7751252315146013],0.0,2.7751252315146013,ABCD4,1,1,1,[9.0],[9.0],9.0,9.0,9.0,9.0,9.0,9.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Nonmetals, Post-Transition Metals",2.6091563228645036,r2SCAN,Al-O-Sm-Sr,0.026902797514877,-3.5300901035714283,3.2398,4,Tetragonal,4mm,I4mm,oxide,None,Sr,None,None,Al,None,"O, S",None,None,Sm,None,"B $\in$ [-1, -0.1]",Negative B
mp-1217963,SrPrAlO4,3.203969906898947,-0.3929297916535367,Tricapped triangular prism (three square-face caps),1,1a,1,[2.916140550118699],0.0,2.916140550118699,ABCD4,1,1,1,[9.0],[9.0],9.0,9.0,9.0,9.0,9.0,9.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Nonmetals, Post-Transition Metals",2.645937484369011,GGA,Al-O-Pr-Sr,0.006274690552731,-3.505392873095238,2.9327,4,Tetragonal,4mm,I4mm,oxide,None,Sr,None,None,Al,None,"O, P, S",None,None,Pr,None,"B $\in$ [-1, -0.1]",Negative B
mp-1217972,SrPrMnO4,3.437511200403756,-0.5142560695315591,Tricapped triangular prism (three square-face caps),1,1a,1,[2.313815551971571],0.0,2.313815551971571,ABCD4,1,1,1,[9.0],[9.0],9.0,9.0,9.0,9.0,9.0,9.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Nonmetals, Transition Metals",2.7191220420243374,GGA_U,Mn-O-Pr-Sr,0.018931767559514,-2.972998172799671,0.0,4,Tetragonal,4mm,I4mm,permanganate,None,Sr,Mn,None,None,None,"O, P, S",None,None,Pr,None,"B $\in$ [-1, -0.1]",Negative B
mp-1217973,SrPrVO4,3.603165493437152,-0.6179913225642865,Tricapped triangular prism (three square-face caps),1,1a,1,[2.479521388569678],0.0,2.479521388569678,ABCD4,1,1,1,[9.0],[9.0],9.0,9.0,9.0,9.0,9.0,9.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Nonmetals, Transition Metals",2.73234857811519,GGA_U,O-Pr-Sr-V,0.01013972892859,-3.156155420238096,0.034399999999999,4,Tetragonal,4mm,I4mm,oxide,None,Sr,V,None,None,None,"O, P, S",None,None,Pr,None,"B $\in$ [-1, -0.1]",Negative B
mp-1217977,SrNdVO4,3.619168704782117,-0.6311211937534622,Tricapped triangular prism (three square-face caps),1,1a,1,[2.441795756230257],0.0,2.441795756230257,ABCD4,1,1,1,[9.0],[9.0],9.0,9.0,9.0,9.0,9.0,9.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Nonmetals, Transition Metals",2.7322533962381783,GGA_U,Nd-O-Sr-V,0.017051109642856003,-3.162447268214286,0.0,4,Tetragonal,4mm,I4mm,oxide,None,Sr,V,None,None,None,"N, O, S",None,None,Nd,None,"B $\in$ [-1, -0.1]",Negative B
mp-1217981,SrNdNiO4,3.3575614508289613,-0.49594335719285443,Tricapped triangular prism (three square-face caps),1,1a,1,[2.62211053688641],0.0,2.62211053688641,ABCD4,1,1,1,[9.0],[9.0],9.0,9.0,9.0,9.0,9.0,9.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Nonmetals, Transition Metals",2.643399942582091,r2SCAN,Nd-Ni-O-Sr,0.0,-2.628828339642868,0.0,4,Tetragonal,4mm,I4mm,oxide,None,Sr,Ni,None,None,None,"N, O, S",None,None,Nd,None,"B $\in$ [-1, -0.1]",Negative B
mp-1217982,SrNdMnO4,3.4288921823859098,-0.5123075137463478,Tricapped triangular prism (three square-face caps),1,1a,1,[2.258580746849228],0.0,2.258580746849228,ABCD4,1,1,1,[9.0],[9.0],9.0,9.0,9.0,9.0,9.0,9.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Nonmetals, Transition Metals",2.716110949533592,GGA_U,Mn-Nd-O-Sr,0.027482864174116002,-2.98013788934729,0.0,4,Tetragonal,4mm,I4mm,permanganate,None,Sr,Mn,None,None,None,"N, O, S",None,None,Nd,None,"B $\in$ [-1, -0.1]",Negative B
mp-1218010,SrNdNiO4,3.376807714711879,-0.4620361978073089,Tricapped triangular prism (three square-face caps),1,2c,1,[3.020748804198096],0.0,3.020748804198096,ABCD4,1,1,1,[9.0],[9.0],9.0,9.0,9.0,9.0,9.0,9.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Nonmetals, Transition Metals",2.6431941419369496,GGA_U,Nd-Ni-O-Sr,0.014048525714297001,-2.614779813928571,0.0,4,Orthorhombic,mmm,Cmcm,oxide,None,Sr,Ni,None,None,None,"N, O, S",None,None,Nd,None,"B $\in$ [-1, -0.1]",Negative B
mp-1218011,SrPr3CrNiO8,4.401944982874594,-1.156516493515261,Tricapped triangular prism (three square-face caps),1,1b,1,[2.60429257324792],0.0,2.60429257324792,ABCD3E8,1,1,1,[9.0],[9.0],9.0,9.0,9.0,9.0,9.0,9.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Nonmetals, Transition Metals",2.699085564008747,GGA_U,Cr-Ni-O-Pr-Sr,0.028780870803569003,-3.031365601071429,2.2087,5,Orthorhombic,mm2,Amm2,oxide,None,Sr,"Cr, Ni",None,None,None,"C, N, O, P, S",None,None,Pr,None,B < -1,Negative B
mp-1218014,SrPrAl3O7,2.4050781825226037,0.19583880171331897,Square antiprism,1,2e,1,[1.613616190859534],0.0,1.613616190859534,ABC3D7,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Nonmetals, Post-Transition Metals",2.703618000453158,GGA,Al-O-Pr-Sr,0.0,-3.550316002222221,4.2972,4,Orthorhombic,mm2,Cmm2,oxide,None,Sr,None,None,Al,None,"O, P, S",None,None,Pr,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1218016,SrSmAl3O7,2.511822012171272,0.12081296471919234,Square antiprism,1,2e,1,[1.638614772442468],0.0,1.638614772442468,ABC3D7,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Nonmetals, Post-Transition Metals",2.7024778161081264,GGA,Al-O-Sm-Sr,0.0,-3.560721565833333,4.2408,4,Orthorhombic,mm2,Cmm2,oxide,None,Sr,None,None,Al,None,"O, S",None,None,Sm,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1218030,SrPrScO4,2.2748855027846933,0.3616209884197879,Dodecahedron with triangular faces - p2345 plane normalized,1,2a,1,[4.530305927425473],0.0,4.530305927425473,ABCD4,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Nonmetals, Transition Metals",2.7186574035154885,GGA,O-Pr-Sc-Sr,0.038727763928575,-3.5186047027380942,3.6711,4,Orthorhombic,mm2,Cmc2_1,oxide,None,Sr,Sc,None,None,None,"O, P, S",None,None,Pr,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1218040,SrNdScO4,2.285004538034046,0.3479589240132441,Dodecahedron with triangular faces - p2345 plane normalized,1,2a,1,[4.410895562426256],0.0,4.410895562426256,ABCD4,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Nonmetals, Transition Metals",2.7111027294303582,GGA,Nd-O-Sc-Sr,0.043579026785716006,-3.528053291428573,3.7417,4,Orthorhombic,mm2,Cmc2_1,oxide,None,Sr,Sc,None,None,None,"N, O, S",None,None,Nd,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1218050,SrPrGa3O7,2.4613784407924078,0.16581518558905478,Square antiprism,1,2e,1,[1.509839937507107],0.0,1.509839937507107,ABC3D7,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Nonmetals, Post-Transition Metals",2.719178370622369,GGA,Ga-O-Pr-Sr,0.0,-2.8274062003472222,3.2388,4,Orthorhombic,mm2,Cmm2,oxide,None,Sr,None,None,Ga,None,"O, P, S",None,None,Pr,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1218058,SrPrMgRuO6,2.5908518904039397,0.028445688430570732,Tricapped triangular prism (two square-face caps and one triangular-face cap),1,2a,1,[3.8400844446812172],0.0,3.8400844446812172,ABCDE6,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Nonmetals, Transition Metals",2.659308505683522,GGA,Mg-O-Pr-Ru-Sr,0.0,-2.7658952386666673,0.3557,5,Monoclinic,m,Pc,oxide,None,"Mg, Sr",Ru,None,None,None,"O, P, S",None,None,Pr,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-1218059,SrPrMn2O6,2.1249899431184596,0.46510060716391155,Cuboctahedron,1,2a,1,[1.378535142883685],0.0,1.378535142883685,ABC2D6,1,1,1,[12.0],[12.0],12.0,12.0,12.0,12.0,12.0,12.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Nonmetals, Transition Metals",2.7799056800738824,GGA_U,Mn-O-Pr-Sr,0.0007212606249990001,-2.727303758752873,0.0,4,Orthorhombic,mm2,Pmn2_1,oxide,None,Sr,Mn,None,None,None,"O, P, S",None,None,Pr,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1218066,SrNdZnRuO6,2.5183141117944485,0.06739572764478508,Tricapped triangular prism (two square-face caps and one triangular-face cap),1,2a,1,[3.561762964953464],0.0,3.561762964953464,ABCDE6,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Nonmetals, Transition Metals",2.643559914741679,GGA,Nd-O-Ru-Sr-Zn,0.040401676333344,-2.453259790249999,0.0,5,Monoclinic,m,Pc,oxide,None,Sr,"Zn, Ru",None,None,None,"N, O, S",None,None,Nd,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-1218068,SrPrZnRuO6,2.528997273266392,0.0649579075448789,Tricapped triangular prism (two square-face caps and one triangular-face cap),1,2a,1,[3.638247764480168],0.0,3.638247764480168,ABCDE6,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Nonmetals, Transition Metals",2.650666820178108,GGA,O-Pr-Ru-Sr-Zn,0.044599480166678,-2.437875147666666,0.0,5,Monoclinic,m,Pc,oxide,None,Sr,"Zn, Ru",None,None,None,"O, P, S",None,None,Pr,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-1218075,SrCaZnSi2O7,2.917617564005858,-0.1465467861936701,Square antiprism,1,2a,1,[2.021295565082528],0.0,2.021295565082528,ABCD2E7,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",2.669750220374735,GGA,Ca-O-Si-Sr-Zn,0.008905494097223,-3.167569670833332,4.0192,5,Monoclinic,2,P2_1,oxide,None,"Ca, Sr",Zn,None,None,Si,"C, O, S",None,None,None,None,"B $\in$ [-1, -0.1]",Negative B
mp-1218081,SrSm2BeO5,0.4730918936496617,1.440071782771194,Tricapped triangular prism (three square-face caps),1,4a,1,[1.957179203034774],0.0,1.957179203034774,ABC2D5,1,1,1,[9.0],[9.0],9.0,9.0,9.0,9.0,9.0,9.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Metalloids, Nonmetals",2.6085582488573174,GGA,Be-O-Sm-Sr,0.027713006620370004,-3.495696936111111,3.8531,4,Orthorhombic,mm2,Pna2_1,oxide,None,"Be, Sr",None,None,None,B,"O, S",None,None,Sm,None,B > 1,Positive B
mp-1218091,SrPr(CoO3)2,1.9503921612054775,0.5189837206110223,Cuboctahedron,1,2a,1,[1.197534195587368],0.0,1.197534195587368,ABC2D6,1,1,1,[12.0],[12.0],12.0,12.0,12.0,12.0,12.0,12.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Nonmetals, Transition Metals",2.742433045213062,GGA_U,Co-O-Pr-Sr,0.011681426429436,-2.252979476666665,0.0,4,Monoclinic,m,Pc,oxide,None,Sr,Co,None,None,None,"C, O, P, S",None,None,Pr,None,"B $\in$ [0.5, 1]",Positive B
mp-1218098,SrNdFeO4,3.631968045018497,-0.6466004051538029,Tricapped triangular prism (three square-face caps),1,1a,1,[2.552689138644236],0.0,2.552689138644236,ABCD4,1,1,1,[9.0],[9.0],9.0,9.0,9.0,9.0,9.0,9.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Lanthanides, Nonmetals, Transition Metals",2.7205413319198217,GGA_U,Fe-Nd-O-Sr,0.027278508095251,-2.853686715357143,0.494299999999999,4,Tetragonal,4mm,I4mm,oxide,None,Sr,Fe,None,None,None,"N, O, S",F,None,Nd,None,"B $\in$ [-1, -0.1]",Negative B
mp-1218102,SrNdMn2O6,4.508373553754981,-0.8919019232830534,Cuboctahedron,1,1a,1,[1.314635573680952],0.0,1.314635573680952,ABC2D6,1,1,1,[12.0],[12.0],12.0,12.0,12.0,12.0,12.0,12.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Nonmetals, Transition Metals",2.774276149681262,GGA_U,Mn-Nd-O-Sr,0.009708054522713,-2.727931837336207,0.0,4,Tetragonal,-42m,I-42m,oxide,None,Sr,Mn,None,None,None,"N, O, S",None,None,Nd,None,"B $\in$ [-1, -0.1]",Negative B
mp-1218118,SrSm3Mn4O12,1.9734548152088394,0.4784708178104293,Tricapped triangular prism (two square-face caps and one triangular-face cap),1,1b,1,[3.487129372748773],0.0,3.487129372748773,AB3C4D12,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Nonmetals, Transition Metals",2.642235997479534,GGA_U,Mn-O-Sm-Sr,0.003684744696416,-2.866290096836207,0.0,4,Monoclinic,m,Pm,oxide,None,Sr,Mn,None,None,None,"O, S",None,None,Sm,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1218128,SrNdGa3O7,2.4979557194458564,0.1447226240355311,Square antiprism,1,2e,1,[1.586701005561721],0.0,1.586701005561721,ABC3D7,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Nonmetals, Post-Transition Metals",2.7246839705842265,GGA,Ga-Nd-O-Sr,0.0,-2.831369091249999,3.208599999999999,4,Orthorhombic,mm2,Cmm2,oxide,None,Sr,None,None,Ga,None,"N, O, S",None,None,Nd,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1218129,SrNdMgRuO6,2.5579216487736773,0.046039369832621455,Tricapped triangular prism (two square-face caps and one triangular-face cap),1,2a,1,[3.7365861881229883],0.0,3.7365861881229883,ABCDE6,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Nonmetals, Transition Metals",2.651751221556805,GGA,Mg-Nd-O-Ru-Sr,0.0,-2.77524732075,0.36189999999999906,5,Monoclinic,m,Pc,oxide,None,"Mg, Sr",Ru,None,None,None,"N, O, S",None,None,Nd,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-1218130,SrNdFeRuO6,2.535860185984318,0.06068478340776826,Tricapped triangular prism (two square-face caps and one triangular-face cap),1,2a,1,[3.808643513849467],0.0,3.808643513849467,ABCDE6,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Lanthanides, Nonmetals, Transition Metals",2.6462196360451973,GGA_U,Fe-Nd-O-Ru-Sr,0.005352220499997001,-2.47815658325,0.0,5,Monoclinic,m,Pc,oxide,None,Sr,"Fe, Ru",None,None,None,"N, O, S",F,None,Nd,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-1218135,SrNdGaCuO5,4.822453538052708,-1.5330683596449772,Tricapped triangular prism (three square-face caps),1,2b,1,[3.816979581373422],0.0,3.816979581373422,ABCDE5,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Nonmetals, Post-Transition Metals, Transition Metals",2.6569926085637583,GGA,Cu-Ga-Nd-O-Sr,0.048713220185183,-2.60245074,0.0,5,Monoclinic,m,Cm,oxide,None,Sr,Cu,None,Ga,None,"C, N, O, S",None,None,Nd,None,B < -1,Negative B
mp-1218137,SrNdCrO4,3.6919255396258834,-0.6880371406019112,Tricapped triangular prism (three square-face caps),1,1a,1,[2.658164487645646],0.0,2.658164487645646,ABCD4,1,1,1,[9.0],[9.0],9.0,9.0,9.0,9.0,9.0,9.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Nonmetals, Transition Metals",2.7082152016840846,GGA_U,Cr-Nd-O-Sr,0.0048960301785650005,-3.118902086785714,2.1056,4,Tetragonal,4mm,I4mm,chromate,None,Sr,Cr,None,None,None,"C, N, O, S",None,None,Nd,None,"B $\in$ [-1, -0.1]",Negative B
mp-1218139,SrLaVO4,3.410426305964991,-0.45562713057118714,Tricapped triangular prism (three square-face caps),1,1a,1,"[2.479318065236339, 2.467573267446242]",0.0,2.4734456663412905,ABCD4,1,1,1,[9.0],[9.0],9.0,9.0,9.0,9.0,9.0,9.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Nonmetals, Transition Metals",2.7292097740181194,GGA_U,La-O-Sr-V,0.014394865357139,-3.218058005,0.0,4,Tetragonal,m,I4mm,oxide,None,Sr,V,None,None,None,"O, S",None,None,La,None,"B $\in$ [-1, -0.1]",Negative B
mp-1218142,SrLaScO4,4.248768635341523,-1.0125085950284822,Tricapped triangular prism (three square-face caps),1,1a,1,[2.65320841826855],0.0,2.65320841826855,ABCD4,1,1,1,[9.0],[9.0],9.0,9.0,9.0,9.0,9.0,9.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Nonmetals, Transition Metals",2.789856098110422,GGA,La-O-Sc-Sr,0.047306452142857,-3.557468371785713,3.0547,4,Tetragonal,4mm,I4mm,oxide,None,Sr,Sc,None,None,None,"O, S",None,None,La,None,B < -1,Negative B
mp-1218146,SrNdCoO4,3.334308068828057,-0.4297696843384278,Tricapped triangular prism (three square-face caps),1,2c,1,[2.99388926224576],0.0,2.99388926224576,ABCD4,1,1,1,[9.0],[9.0],9.0,9.0,9.0,9.0,9.0,9.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Nonmetals, Transition Metals",2.64933530420803,GGA_U,Co-Nd-O-Sr,0.040107126964303005,-2.685159243214286,0.819399999999999,4,Orthorhombic,mmm,Cmcm,oxide,None,Sr,Co,None,None,None,"C, N, O, S",None,None,Nd,None,"B $\in$ [-1, -0.1]",Negative B
mp-1218150,SrNdAlO4,3.197954770245941,-0.3940711015799694,Tricapped triangular prism (three square-face caps),1,1a,1,[2.861696325759405],0.0,2.861696325759405,ABCD4,1,1,1,[9.0],[9.0],9.0,9.0,9.0,9.0,9.0,9.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Nonmetals, Post-Transition Metals",2.6415290234422923,GGA,Al-Nd-O-Sr,0.011421656190471,-3.517478288214285,3.0255,4,Tetragonal,4mm,I4mm,oxide,None,Sr,None,None,Al,None,"N, O, S",None,None,Nd,None,"B $\in$ [-1, -0.1]",Negative B
mp-1218151,SrNdCoO4,3.3850664198552467,-0.49670457137112417,Tricapped triangular prism (three square-face caps),1,1a,1,[2.444413397014969],0.0,2.444413397014969,ABCD4,1,1,1,[9.0],[9.0],9.0,9.0,9.0,9.0,9.0,9.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Nonmetals, Transition Metals",2.67808172085154,GGA_U,Co-Nd-O-Sr,0.019228884821447002,-2.706037485357143,0.621599999999999,4,Tetragonal,4mm,I4mm,oxide,None,Sr,Co,None,None,None,"C, N, O, S",None,None,Nd,None,"B $\in$ [-1, -0.1]",Negative B
mp-1218154,SrLaFeO4,3.8031230267476657,-0.750131959387534,Tricapped triangular prism (three square-face caps),1,1a,1,[2.648359374536374],0.0,2.648359374536374,ABCD4,1,1,1,[9.0],[9.0],9.0,9.0,9.0,9.0,9.0,9.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Lanthanides, Nonmetals, Transition Metals",2.7199520034051585,GGA_U,Fe-La-O-Sr,0.016935943928575,-2.902433839285714,0.516199999999999,4,Tetragonal,4mm,I4mm,oxide,None,Sr,Fe,None,None,None,"O, S",F,None,La,None,"B $\in$ [-1, -0.1]",Negative B
mp-1218155,SrLaNiO4,3.588346687135644,-0.6243296592057572,Tricapped triangular prism (three square-face caps),1,1a,1,[2.626495752685105],0.0,2.626495752685105,ABCD4,1,1,1,[9.0],[9.0],9.0,9.0,9.0,9.0,9.0,9.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Nonmetals, Transition Metals",2.6786238992389877,GGA_U,La-Ni-O-Sr,0.0,-2.668460153571428,0.0,4,Tetragonal,4mm,I4mm,oxide,None,Sr,Ni,None,None,None,"N, O, S",None,None,La,None,"B $\in$ [-1, -0.1]",Negative B
mp-1218161,SrLaCoO4,3.5004786072130094,-0.5632868480481965,Tricapped triangular prism (three square-face caps),1,1a,1,[2.550803979555999],0.0,2.550803979555999,ABCD4,1,1,1,[9.0],[9.0],9.0,9.0,9.0,9.0,9.0,9.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Nonmetals, Transition Metals",2.686695518604216,GGA_U,Co-La-O-Sr,0.016761882142857003,-2.747099146428572,0.5536999999999991,4,Tetragonal,4mm,I4mm,oxide,None,Sr,Co,None,None,None,"C, O, S",None,None,La,None,"B $\in$ [-1, -0.1]",Negative B
mp-1218169,SrPrInO4,2.56292281940138,0.047478946181338445,Octahedron,1,4a,1,[3.844474032601541],0.0,3.844474032601541,ABCD4,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Lanthanides, Nonmetals, Post-Transition Metals",2.6147021893910254,GGA,In-O-Pr-Sr,0.036240958124998,-2.912373404047618,3.223799999999999,4,Orthorhombic,222,P2_12_12_1,oxide,None,Sr,None,None,In,None,"O, P, S",I,None,Pr,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-1218170,SrLaTlCuO5,2.775723579346296,-0.013208622716832371,Tricapped triangular prism (three square-face caps),1,1b,1,[2.178636284691761],0.0,2.178636284691761,ABCDE5,1,1,1,[9.0],[9.0],9.0,9.0,9.0,9.0,9.0,9.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Nonmetals, Post-Transition Metals, Transition Metals",2.754150292842362,GGA,Cu-La-O-Sr-Tl,0.023727071398803003,-2.289667675925927,0.0,5,Tetragonal,4mm,P4mm,oxide,None,Sr,Cu,None,Tl,None,"C, O, S",None,None,La,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-1218171,SrNd3(NiO4)2,2.590714918549401,0.030494401672613893,Tricapped triangular prism (three square-face caps),1,1b,1,[2.355062723273093],0.0,2.355062723273093,AB2C3D8,1,1,1,[9.0],[9.0],9.0,9.0,9.0,9.0,9.0,9.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Nonmetals, Transition Metals",2.6703396234835424,GGA_U,Nd-Ni-O-Sr,0.023136342321437003,-2.815842635178571,0.5918,4,Orthorhombic,mm2,Amm2,oxide,None,Sr,Ni,None,None,None,"N, O, S",None,None,Nd,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-1218172,SrNdAl3O7,2.447289400179995,0.1665872852380642,Square antiprism,1,2e,1,[1.620091017840876],0.0,1.620091017840876,ABC3D7,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Nonmetals, Post-Transition Metals",2.703784100150441,GGA,Al-Nd-O-Sr,0.0,-3.555335341874999,4.277299999999999,4,Orthorhombic,mm2,Cmm2,oxide,None,Sr,None,None,Al,None,"N, O, S",None,None,Nd,None,"B $\in$ [0.1, 0.5]",Positive B
