material_id,chem_formula,R$_0$,B,Cs_chemenv,num_Cs_chemenvs,Cs_wyckoff,num_Cs_wyckoff_pos,csm,distortion degree,mean csm,formula_anonymous,num_Cs_sites,num_CN_env,num_charge_states,CsX_coordn,CsO_coordn,mean_coordn_Cs-X,min_coordn_Cs-X,max_coordn_Cs-X,mean_coordn_Cs-O,min_coordn_Cs-O,max_coordn_Cs-O,mean_Cs_charge,min_Cs_charge,max_Cs_charge,mean_num_X_species,min_num_X_species,max_num_X_species,species,elements,calculation type,chemsys,e_hull,e_f,band gap,nelements,crystal,point group,space group,type,Alkali Metals,Alkaline Earth Metals,Transition Metals,Unknown Metals,Post-Transition Metals,Metalloids,Nonmetals,Halogens,Noble Gases,Lanthanides,Actinides,B_range,ranges of B,mean_CsO_BondL
mp-1213725,Cs3ReO5,2.1595826787313825,0.5317728369394525,"Square pyramid, Bicapped square prism (adjacent faces)",2,"4d, 4c",2,"[5.288993841459659, 5.399551828575584, 1.080670151474382]",0.667,3.9230719405032084,AB3C5,2,2,1,"[10.0, 5.0]","[10.0, 5.0]",7.5,5.0,10.0,7.5,5.0,10.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,Cs-O-Re,0.0,-2.132626270996169,2.0941,3,Orthorhombic,mmm,Pnna,oxide,Cs,,Re,,,,"C, O",,,,,"B $\in$ [0.5, 1]",Positive B,3.2879992249558527
mp-1213728,Cs2U(N2O7)2,3.327194360463644,-0.0045840305862403,Diminished icosahedron,1,4e,1,[5.064849915932035],1.0,5.064849915932035,AB2C4D14,1,1,1,[10.0],[10.0],10.0,10.0,10.0,10.0,10.0,10.0,1.0,1.0,1.0,1.0,1,1,O2-,"Actinides, Alkali Metals, Nonmetals",GGA,Cs-N-O-U,0.005159075555549,-1.640333298538587,1.7307,4,Monoclinic,2/m,P2_1/c,oxide,Cs,,,,,,"C, N, O",,,,U,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,3.2814398045757684
mp-1213739,Cs2Ca2(SO4)3,2.4908949435917096,0.3495620331979646,no_data,1,no_data,1,no_data,0.0,no_data,A2B2C3D12,2,2,1,"[15.0, 9.0]","[15.0, 9.0]",12.0,9.0,15.0,12.0,9.0,15.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Nonmetals",GGA,Ca-Cs-O-S,0.0,-2.534833221674228,5.6575,4,Cubic,23,P2_13,sulfate,Cs,Ca,,,,,"C, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,3.367042025639936
mp-1213801,Cs2Mn2(MoO4)3,1.9512159137240204,0.6335703998307433,no_data,1,no_data,1,no_data,0.0,no_data,A2B2C3D12,2,2,1,"[12.0, 9.0]","[12.0, 9.0]",10.5,9.0,12.0,10.5,9.0,12.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Cs-Mn-Mo-O,0.0,-2.139646223693286,3.303,4,Cubic,23,P2_13,oxide,Cs,,"Mn, Mo",,,,"C, O",,,,,"B $\in$ [0.5, 1]",Positive B,3.4397022692593073
mp-1213813,Cs2ZrMn(PO4)3,2.6482691973499355,0.2349512741063598,"Tricapped triangular prism (three square-face caps), Truncated tetrahedron",2,4a,1,"[2.138870222230495, 6.226597908643337]",0.5,4.182734065436916,ABC2D3E12,2,2,1,"[12.0, 9.0]","[12.0, 9.0]",10.5,9.0,12.0,10.5,9.0,12.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Cs-Mn-O-P-Zr,0.005928963273029,-2.82092223098263,0.0,5,Cubic,23,P2_13,phosphate,Cs,,"Mn, Zr",,,,"C, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,3.2079424761560076
mp-1213820,Cs2Mg2(MoO4)3,1.9309242041458787,0.6220787882927632,no_data,1,no_data,1,no_data,0.0,no_data,A2B2C3D12,2,2,1,"[12.0, 9.0]","[12.0, 9.0]",10.5,9.0,12.0,10.5,9.0,12.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Nonmetals, Transition Metals",GGA_U,Cs-Mg-Mo-O,0.0,-2.35330618035844,4.2715,4,Cubic,23,P2_13,oxide,Cs,Mg,Mo,,,,"C, O",,,,,"B $\in$ [0.5, 1]",Positive B,3.3875001776613956
mp-1214073,Cs2MnH12(SeO7)2,3.3119443299046964,-0.0259707817333586,Dodecahedron with triangular faces - p2345 plane normalized,1,4e,1,[3.484414313327559],0.0,3.484414313327559,AB2C2D12E14,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Cs-H-Mn-O-Se,0.0,-1.452761203126737,2.775299999999999,5,Monoclinic,2/m,P2_1/c,oxide,Cs,,Mn,,,,"H, C, O, S, Se",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,3.2732683305720145
mp-1214290,Cs3Pr(MoO4)3,3.0620577676421865,0.157823843257603,"Tricapped triangular prism (three square-face caps), Hexagonal bipyramid, Anticuboctahedron",3,4c,1,"[10.412794143063614, 7.473084110154924, 3.7681627097569823]",0.667,7.218013654325174,AB3C3D12,3,3,1,"[11.0, 7.0, 8.0]","[11.0, 7.0, 8.0]",8.666666666666666,7.0,11.0,8.666666666666666,7.0,11.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals, Transition Metals",GGA_U,Cs-Mo-O-Pr,0.0,-2.4121752542438,3.7495,4,Orthorhombic,mmm,Pnma,oxide,Cs,,Mo,,,,"C, O, P",,,Pr,,"B $\in$ [0.1, 0.5]",Positive B,3.3937862681340483
mp-1214521,Cs3La(MoO4)3,3.081339982453561,0.1508801037286617,"Tricapped triangular prism (three square-face caps), Hexagonal bipyramid, Anticuboctahedron",3,4c,1,"[10.437166530578049, 7.439972846823752, 3.77724274240831]",0.667,7.218127373270036,AB3C3D12,3,3,1,"[11.0, 7.0, 8.0]","[11.0, 7.0, 8.0]",8.666666666666666,7.0,11.0,8.666666666666666,7.0,11.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals, Transition Metals",GGA_U,Cs-La-Mo-O,0.0,-2.432833100735027,3.7278,4,Orthorhombic,mmm,Pnma,oxide,Cs,,Mo,,,,"C, O",,,La,,"B $\in$ [0.1, 0.5]",Positive B,3.3979504472450897
mp-1214991,Cs2ZnSi5O12,2.9667967340905097,0.1745278805964067,"Square-face capped hexagonal prism, Bicapped square prism (adjacent faces)",2,8c,1,"[10.759720493385458, 8.995526672864845]",1.0,9.877623583125152,AB2C5D12,2,2,1,"[2.0, 8.0]","[2.0, 8.0]",5.0,2.0,8.0,5.0,2.0,8.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,Cs-O-Si-Zn,0.0,-2.998382463715518,4.181999999999999,4,Orthorhombic,mmm,Pbca,oxide,Cs,,Zn,,,Si,"C, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,3.31087005784592
mp-1225841,CsUSbO6,3.242650230820064,0.0704214509588419,Cuboctahedron,1,2e,1,[8.047244159431648],1.0,8.047244159431648,ABCD6,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1,1,O2-,"Actinides, Alkali Metals, Metalloids, Nonmetals",GGA,Cs-O-Sb-U,0.0,-2.781130564406129,1.6823,4,Orthorhombic,mmm,Imma,oxide,Cs,,,,,Sb,"C, O, S",,,,U,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,3.391242426307245
mp-1225854,CsTaWO6,3.194565305281324,0.0622915341230505,no_data,1,no_data,1,no_data,0.0,no_data,ABCD6,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Cs-O-Ta-W,0.0,-2.763755162998724,3.1466,4,Orthorhombic,mmm,Imma,oxide,Cs,,"Ta, W",,,,"C, O",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,3.309192445597516
mp-1225856,CsVWO6,3.3962156754337087,-0.0897672325266992,Cuboctahedron,1,2e,1,[8.410910756035916],1.0,8.410910756035916,ABCD6,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Cs-O-V-W,0.006761679305554,-2.308930576628352,1.787,4,Orthorhombic,mmm,Imma,oxide,Cs,,"V, W",,,,"C, O",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,3.2267772680231297
mp-1225864,CsVTeO6,3.5109680597891626,-0.1923592490617074,Cuboctahedron,1,2e,1,[8.008399735579081],1.0,8.008399735579081,ABCD6,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA_U,Cs-O-Te-V,0.0,-1.971509252369094,1.7666,4,Orthorhombic,mmm,Imma,oxide,Cs,,V,,,Te,"C, O",,,,,"B $\in$ [-1, -0.1]",Negative B,3.141871943089075
mp-1225904,CsVZn(PO3)6,3.1738263432298166,0.1089066496326538,Square-face capped hexagonal prism,1,1a,1,"[7.822365105461844, 7.856945020847865]",1.0,7.839655063154854,ABCD6E18,1,2,1,"[8.0, 9.0]","[8.0, 9.0]",8.5,8.0,9.0,8.5,8.0,9.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Cs-O-P-V-Zn,0.0,-2.6159871819449,0.0,5,Triclinic,1,P1,phosphite,Cs,,"V, Zn",,,,"C, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,3.423806420697442
mp-1225923,CsSbTeO6,3.035128229200681,0.0556321299298225,Octahedron,1,2e,1,[0.005336444033708],0.0,0.005336444033708,ABCD6,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals",GGA,Cs-O-Sb-Te,0.0,-1.8222093301468711,0.9535999999999992,4,Orthorhombic,mmm,Imma,oxide,Cs,,,,,"Sb, Te","C, O, S",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,3.137187045031015
mp-1225944,CsSbWO6,2.638239271842396,0.3303707500168936,Hendecahedron,1,2b,1,[12.756100626351468],1.0,12.756100626351468,ABCD6,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA_U,Cs-O-Sb-W,0.000676977222222,-2.172665121072797,2.7263,4,Orthorhombic,mm2,Ima2,oxide,Cs,,W,,,Sb,"C, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,3.2452564551172203
mp-1225952,CsNbWO6,3.2344823650992955,0.0482146208926991,no_data,1,no_data,1,no_data,0.0,no_data,ABCD6,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Cs-Nb-O-W,0.0,-2.630096228850576,2.8953,4,Orthorhombic,mmm,Imma,oxide,Cs,,"Nb, W",,,,"C, N, O",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,3.321705238118271
mp-1225970,CsNaSiO3,2.772831730896528,0.2930253081198938,"Tricapped octahedron (all 3 cap faces are sharingone edge of a face), Hexagonal bipyramid",2,"3b, 1a",2,"[6.955213527965127, 6.950838004510196, 4.579231655753908, 2.401069265726245]",0.5,5.2215881134888695,ABCD3,2,2,1,"[3.0, 6.0]","[3.0, 6.0]",4.5,3.0,6.0,4.5,3.0,6.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals",GGA,Cs-Na-O-Si,0.015084674861104,-2.634071388783526,3.7895,4,Trigonal,3m,R3m,oxide,"Na, Cs",,,,,Si,"C, N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,3.2543194307044336
mp-1225974,CsLa2Ti2NbO10,2.30466250739169,0.450425235578908,Cube,1,1a,1,[0.511082372723065],0.0,0.511082372723065,ABC2D2E10,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals, Transition Metals",GGA,Cs-La-Nb-O-Ti,0.027674372890631,-3.458847388520116,1.5818999999999992,5,Monoclinic,m,Cm,oxide,Cs,,"Ti, Nb",,,,"C, N, O",,,La,,"B $\in$ [0.1, 0.5]",Positive B,3.2291944401169097
mp-1225984,CsMn2(PO3)6,0.8798037210324173,1.1576787971537943,no_data,1,no_data,1,no_data,0.0,no_data,AB2C6D18,1,1,1,[10.0],[10.0],10.0,10.0,10.0,10.0,10.0,10.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Cs-Mn-O-P,0.001846860370397,-2.586716979013866,0.0,4,Monoclinic,m,Cm,phosphite,Cs,,Mn,,,,"C, O, P",,,,,B > 1,Positive B,3.5059607381075457
mp-1226046,CsInCu(PO3)6,2.878457784014849,0.2254120833787155,Cube,1,1a,1,[5.48439998037476],1.0,5.48439998037476,ABCD6E18,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Cs-Cu-In-O-P,0.0,-2.477068066821443,0.589799999999999,5,Triclinic,1,P1,phosphite,Cs,,Cu,,In,,"C, O, P",I,,,,"B $\in$ [0.1, 0.5]",Positive B,3.3011029397115728
mp-1226105,CsAlFe3(SiO4)3,2.9467840423865086,0.1592396114784149,Hexagonal prism,1,1a,1,[2.730953246451816],0.0,2.730953246451816,ABC3D3E12,1,1,1,[12.0],[12.0],12.0,12.0,12.0,12.0,12.0,12.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Al-Cs-Fe-O-Si,0.036637449666672,-2.659040877482758,2.0275,5,Triclinic,1,P1,silicate,Cs,,Fe,,Al,Si,"C, O, S",F,,,,"B $\in$ [0.1, 0.5]",Positive B,3.342170106766993
mp-1226125,CsSi2HO5,3.673076174874409,-0.0790983405419292,Square-face capped trigonal prism,1,4a,1,[11.375941094063082],1.0,11.375941094063082,ABC2D5,1,1,1,[11.0],[9.0],11.0,11.0,11.0,9.0,9.0,9.0,1.0,1.0,1.0,2.0,2,2,"H+, O2-","Alkali Metals, Metalloids, Nonmetals",GGA,Cs-H-O-Si,0.0,-2.788542796211685,4.7013,4,Orthorhombic,222,P2_12_12_1,oxide,Cs,,,,,Si,"H, C, O, S",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,3.3934749521742678
mp-1226151,Cs2SiB4O9,3.2759021231471466,0.0309570759807347,"Tricapped octahedron (all 3 cap faces are sharingone edge of a face), Truncated tetrahedron",2,"1a, 1b",2,"[9.233195224816898, 6.579161247122717]",1.0,7.906178235969808,AB2C4D9,2,2,1,"[10.0, 9.0]","[10.0, 9.0]",9.5,9.0,10.0,9.5,9.0,10.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals",GGA,B-Cs-O-Si,0.0,-2.868871022561063,4.7924,4,Monoclinic,2,C2,oxide,Cs,,,,,"B, Si","C, O, S",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,3.348720969218944
mp-1226153,Cs3H(SeO4)2,2.930613063374304,0.1796877140441015,"Hexagonal bipyramid, Metabidiminished icosahedron",2,1a,1,"[5.427607856621334, 7.413052365741935, 7.521415709131876]",1.0,6.787358643831715,AB2C3D8,2,2,1,"[10.0, 6.0]","[10.0, 6.0]",8.0,6.0,10.0,8.0,6.0,10.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals",GGA,Cs-H-O-Se,0.002059643214285,-1.66174358963593,3.447,4,Monoclinic,m,Cm,oxide,Cs,,,,,,"H, C, O, S, Se",,,,,"B $\in$ [0.1, 0.5]",Positive B,3.318943423617868
mp-1226157,Cs2Ti(WO4)3,3.118549033544068,0.064316522696031,no_data,1,no_data,1,no_data,0.0,no_data,AB2C3D12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",r2SCAN,Cs-O-Ti-W,0.0,-2.507120126813539,2.8344,4,Trigonal,-3m,R-3m,oxide,Cs,,"Ti, W",,,,"C, O",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,3.2403115975052135
mp-1226158,Cs2Zr(WO4)3,3.0179622228178298,0.1760011003530946,Cuboctahedron,1,2c,1,[8.51024342236268],1.0,8.51024342236268,AB2C3D12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Cs-O-W-Zr,0.0,-2.555746231628352,2.9771,4,Monoclinic,2,C2,oxide,Cs,,"Zr, W",,,,"C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,3.351170109703162
mp-1226167,Cs3V2O2F7,2.4502625752647345,0.5724179440993862,Anticuboctahedron,1,"4f, 2e",2,"[1.4023716461059141, 0.9087436251040911]",0.0,1.1555576356050026,A2B2C3D7,1,2,1,"[12.0, 12.0]","[2.0, 3.0]",12.0,12.0,12.0,2.5,2.0,3.0,1.0,1.0,1.0,2.0,2,2,"F-, O2-","Alkali Metals, Halogens, Nonmetals, Transition Metals",r2SCAN,Cs-F-O-V,0.0,-2.995534360640394,2.8433,4,Monoclinic,2/m,C2/c,fluoride,Cs,,V,,,,"C, O",F,,,,"B $\in$ [0.5, 1]",Positive B,3.1735622488902275
mp-1226173,CsNa5(FeO3)2,3.2098989852374,-0.0992066947348198,Trigonal prism,1,4b,1,[7.143143181600313],1.0,7.143143181600313,AB2C5D6,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Nonmetals, Transition Metals",GGA_U,Cs-Fe-Na-O,0.004024597976187,-1.671831762789409,2.2614,4,Orthorhombic,mm2,Fdd2,oxide,"Na, Cs",,Fe,,,,"C, N, O",F,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,3.0699706356088416
mp-1226191,Cs2Ge(TeO4)3,3.0586787494917265,0.0026168807045538,Tricapped triangular prism (three square-face caps),1,2c,1,[7.229347718706923],1.0,7.229347718706923,AB2C3D12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals",r2SCAN,Cs-Ge-O-Te,0.0,-1.728364108572792,0.6737000000000001,4,Trigonal,-3m,R-3m,oxide,Cs,,,,,"Ge, Te","C, O",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,3.06363547519798
mp-1226195,Cs3H(SeO4)2,3.0209502704297035,0.1214557254360459,"Face-capped octahedron, Square-face bicapped square antiprism",2,2a,1,"[7.072911925047019, 7.006399099359803, 5.499534989155006]",1.0,6.52628200452061,AB2C3D8,2,2,1,"[6.0, 9.0]","[6.0, 9.0]",7.5,6.0,9.0,7.5,6.0,9.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals",GGA,Cs-H-O-Se,0.0,-1.663803232850215,3.4782,4,Monoclinic,m,Cc,oxide,Cs,,,,,,"H, C, O, S, Se",,,,,"B $\in$ [0.1, 0.5]",Positive B,3.2859752231502957
mp-1226215,Cs2Hf(WO4)3,3.0286251702693034,0.1614198159885977,Square-face capped hexagonal prism,1,2c,1,[13.9493923326767],1.0,13.9493923326767,AB2C3D12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Cs-Hf-O-W,0.001687027777776,-2.596190917183908,2.976,4,Monoclinic,2,C2,oxide,Cs,,"Hf, W",,,,"H, C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,3.3342256586640615
mp-1226234,CsTi3P5O19,3.156119611324877,0.1302215941760783,Hendecahedron,1,2a,1,[22.161975047066512],1.0,22.161975047066512,AB3C5D19,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,Cs-O-P-Ti,0.006868099642856,-2.9992788567096222,2.4743,4,Monoclinic,m,Cc,oxide,Cs,,Ti,,,,"C, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,3.3901385472311816
mp-1226269,Cs4Fe(MoO4)3,2.9243344393670734,0.1483454629399883,"Triangular cupola, Cuboctahedron, Tridiminished icosahedron, Bicapped square prism (adjacent faces)",4,2a,1,"[4.161824360321206, 5.1683446384882235, 8.139380836484927, 1.907876868289856]",0.5,4.844356675896053,AB3C4D12,4,4,1,"[10.0, 12.0, 6.0, 9.0]","[10.0, 12.0, 6.0, 9.0]",9.25,6.0,12.0,9.25,6.0,12.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Nonmetals, Transition Metals",GGA_U,Cs-Fe-Mo-O,0.0,-2.115080500931035,3.0126,4,Monoclinic,m,Cc,oxide,Cs,,"Fe, Mo",,,,"C, O",F,,,,"B $\in$ [0.1, 0.5]",Positive B,3.327076570068674
mp-1226351,CsMn2(PO3)6,3.409222226566049,0.0284781021172856,Tricapped octahedron (cap faces are aligned),1,1a,1,"[7.390262289478679, 7.434890197621527]",1.0,7.412576243550103,AB2C6D18,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Cs-Mn-O-P,0.0,-2.588563839384236,0.0,4,Triclinic,1,P1,phosphite,Cs,,Mn,,,,"C, O, P",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,3.4724147784695645
mp-1226376,Cs2AsH3SeO8,3.14563328169707,0.0768077949711527,"Square-face capped square prism, Square-face bicapped square antiprism",2,2i,1,"[4.64145609354724, 6.492698080168119]",0.5,5.5670770868576795,ABC2D3E8,2,2,1,"[11.0, 7.0]","[10.0, 7.0]",9.0,7.0,11.0,8.5,7.0,10.0,1.0,1.0,1.0,1.5,1,2,"H+, O2-","Alkali Metals, Metalloids, Nonmetals",GGA,As-Cs-H-O-Se,0.0,-1.621742937193606,3.843,5,Triclinic,-1,P-1,oxide,Cs,,,,,As,"H, C, O, S, Se",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,3.3080053871442887
mp-1226440,CsAlSi5O12,2.5245882287407544,0.4805152859672764,Pentagonal-face capped pentagonal antiprism,1,2a,1,[8.459424706756646],1.0,8.459424706756646,ABC5D12,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals",GGA,Al-Cs-O-Si,0.014545220789477,-3.241749217876588,4.5621,4,Monoclinic,m,Cc,oxide,Cs,,,,Al,Si,"C, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,3.4801211441218634
mp-1226455,Cs2GeB4O9,3.489269572661089,-0.058136758082433,"Tricapped octahedron (all 3 cap faces are sharingone edge of a face), Bicapped square prism (opposite faces)",2,"1a, 1b",2,"[14.550346674207503, 9.24799464757002]",1.0,11.89917066088876,AB2C4D9,2,2,1,"[10.0, 9.0]","[10.0, 9.0]",9.5,9.0,10.0,9.5,9.0,10.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals",GGA,B-Cs-Ge-O,0.0,-2.656378363498564,4.274900000000001,4,Monoclinic,2,C2,oxide,Cs,,,,,"B, Ge","C, O",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,3.357351452206916
mp-1226457,Cs4Mn3O6,2.598914052224284,0.329565341664039,"Square antiprism, Bicapped octahedron (cap faces with one edge in common), Trigonal prism",3,2e,1,"[5.5308448042395035, 8.211794249933368, 8.04269961988353, 7.495987493339849, 9.523041595915673, 10.254410366842356, 7.741125499864496, 7.53828640475164]",1.0,8.0422737543463,A3B4C6,3,3,1,"[4.0, 5.0, 6.0]","[4.0, 5.0, 6.0]",5.0,4.0,6.0,5.0,4.0,6.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",r2SCAN,Cs-Mn-O,0.0,-1.774735457877982,1.2663,3,Monoclinic,2,P2,oxide,Cs,,Mn,,,,"C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,3.148958735900786
mp-1226537,Cs3Ge2Sb3O13,2.442518148925424,0.5364071126019907,"Hexagonal antiprism, Trigonal prism",2,"4f, 2c",2,"[5.584648717114079, 0.002168605325108]",0.5,2.7934086612195936,A2B3C3D13,2,2,1,"[3.0, 6.0]","[3.0, 6.0]",4.5,3.0,6.0,4.5,3.0,6.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals",GGA,Cs-Ge-O-Sb,0.0,-2.067293000665025,1.7817,4,Orthorhombic,mmm,Cmcm,oxide,Cs,,,,,"Ge, Sb","C, O, S",,,,,"B $\in$ [0.5, 1]",Positive B,3.2078986403102614
mp-1226548,CsSiSbO5,2.815389402751564,0.1815977671626623,"Diminished icosahedron, Square cupola, Octahedron",3,"4c, 2a, 2b",3,"[12.07567860154277, 0.015651767270950002, 16.510925468393715]",0.667,9.534085279069146,ABCD5,3,3,1,"[2.0, 5.0, 6.0]","[2.0, 5.0, 6.0]",4.333333333333333,2.0,6.0,4.333333333333333,2.0,6.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals",GGA,Cs-O-Sb-Si,0.0,-2.518657015581897,2.191699999999999,4,Orthorhombic,mm2,Ama2,oxide,Cs,,,,,"Si, Sb","C, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,3.1079432407250627
mp-1226923,CsNaB10(H2O9)2,3.144507456530717,0.0631105836557382,Icosahedron,1,2a,1,[8.211716792117217],1.0,8.211716792117217,ABC4D10E18,1,1,1,[10.0],[10.0],10.0,10.0,10.0,10.0,10.0,10.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals",GGA,B-Cs-H-Na-O,0.002555510220576,-2.555895239491212,5.7673000000000005,5,Monoclinic,m,Pc,oxide,"Na, Cs",,,,,B,"H, C, N, O",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,3.3126014060536457
