material_id,chem_formula,R$_0$,B,Sn_chemenv,num_Sn_chemenvs,Sn_wyckoff,num_Sn_wyckoff_pos,csm,distortion degree,mean csm,formula_anonymous,num_Sn_sites,num_CN_env,num_charge_states,mean_coordn_Sn-X,min_coordn_Sn-X,max_coordn_Sn-X,mean_coordn_Sn-O,min_coordn_Sn-O,max_coordn_Sn-O,mean_Sn_charge,min_Sn_charge,max_Sn_charge,mean_num_X_species,min_num_X_species,max_num_X_species,species,elements,calculation type,chemsys,e_hull,e_f,band gap,nelements,crystal,point group,space group,type,Alkali Metals,Alkaline Earth Metals,Transition Metals,Unknown Metals,Post-Transition Metals,Metalloids,Nonmetals,Halogens,Noble Gases,Lanthanides,Actinides,B_range,ranges of B,mean_SnO_BondL,SnX_coordn,SnO_coordn
mp-760315,Li4Nb2Ni3Sn3O16,1.9151958849859405,0.4478467082306274,Octahedron,1,"2b, 1a",2,"[0.525616141606578, 0.9026766703393665]",0.0,0.7141464059729723,A2B3C3D4E16,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Li-Nb-Ni-O-Sn,0.0215704600892845,-2.20847842922619,2.0723,5,Monoclinic,m,Cm,oxide,Li,,"Ni, Nb",,Sn,,"N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.101865704957769,[6.0],[6.0]
mp-760774,Li2Ni3SnO8,2.0192418564412,0.1585466955463204,Octahedron,1,4a,1,[1.3169698404585657],0.0,1.3169698404585657,AB2C3D8,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Li-Ni-O-Sn,0.0182445652380964,-1.4671108120833327,0.5037000000000003,4,Tetragonal,422,P4_32_12,oxide,Li,,Ni,,Sn,,"N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0836081157670034,[6.0],[6.0]
mp-761694,LiSn3Sb(PO4)6,1.909135917901664,0.3476334661243288,Octahedron,1,1a,1,"[0.12169567514155623, 0.7700891763422992, 0.46768646535215375]",0.0,0.453157105612003,ABC3D6E24,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals",GGA,Li-O-P-Sb-Sn,0.0079199909999738,-2.463042045319727,2.5894,5,Triclinic,1,P1,phosphate,Li,,,,Sn,Sb,"O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0505436106560566,[6.0],[6.0]
mp-761841,Li2SnP2O7,2.4785736654410124,-1.221737943849543e-06,"Octahedron, Square-face capped trigonal prism",2,2i,1,"[3.370387569103548, 4.974407138203449, 4.916587730474895, 3.3685305995610584]",0.0,4.157478259335738,AB2C2D7,2,2,1,5.5,5.0,6.0,5.5,5.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals",GGA,Li-O-P-Sn,0.0409631098958369,-2.5284489739335307,3.2933,4,Monoclinic,2/m,P2_1/c,oxide,Li,,,,Sn,,"O, P, S",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.478569430371392,"[5.0, 6.0]","[5.0, 6.0]"
mp-761931,Na8SnO6,1.976413187923206,0.5215166577310473,Tetrahedron,1,2a,1,[0.04232420350117705],0.0,0.04232420350117705,AB6C8,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals",R2SCAN,Na-O-Sn,0.0302936781666645,-1.5882496233333323,1.0551,3,Hexagonal,6mm,P6_3cm,oxide,Na,,,,Sn,,"N, O, S",,,,,"B $\in$ [0.5, 1]",Positive B,1.9766890242347568,[4.0],[4.0]
mp-762258,Na2Sn4O9,1.8407026300809648,0.7447091458347047,Octahedron,1,4d,1,"[0.9694796311207099, 2.0888850102053667]",0.0,1.5291823206630384,A2B4C9,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals",GGA,Na-O-Sn,0.0486989108333322,-1.8657504046666664,1.4813,3,Trigonal,-3m,P-3c1,oxide,Na,,,,Sn,,"N, O, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.1273111842222368,[6.0],[6.0]
mp-766006,In15SnO24,0.1915517471664116,4.740354554744107,Octahedron,1,1b,1,[4.922296737364331],0.0,4.922296737364331,AB15C24,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Halogens, Nonmetals, Post-Transition Metals",R2SCAN,In-O-Sn,0.005557663453116,-1.8476527304999977,0.0,3,Monoclinic,2,C2,oxide,,,,,"In, Sn",,"O, S",I,,,,B > 1,Positive B,2.1137266649226216,[6.0],[6.0]
mp-766178,Sr2Sn(HO)8,2.121947455407552,-0.0494951170024272,Octahedron,1,2a,1,[0.06609248222151863],0.0,0.06609248222151863,AB2C8D8,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Post-Transition Metals",GGA,H-O-Sn-Sr,0.0462874989473691,-1.8226040021052632,3.7083,4,Monoclinic,2/m,P2_1/c,oxide,,Sr,,,Sn,,"H, O, S",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.1017498830945094,[6.0],[6.0]
mp-766457,LiSnP2O7,2.022771300274372,0.4175747912011981,Octahedron,1,2i,1,"[1.3090467216297634, 4.557547230402046]",0.0,2.933296976015905,ABC2D7,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals",GGA,Li-O-P-Sn,0.0479063735227178,-2.50065007819264,1.2683,4,Triclinic,-1,P-1,oxide,Li,,,,Sn,,"O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.315133537614745,[6.0],[6.0]
mp-766979,Sn4P2O9,2.293852824841073,0.1379062835167171,"Octahedron, Square pyramid",2,4e,1,"[14.31621625791444, 12.885517368071023, 5.467642630007793, 2.5460850533899295]",0.75,8.803865327345797,A2B4C9,2,2,1,4.5,4.0,5.0,4.5,4.0,5.0,2.0,2.0,2.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals",GGA,O-P-Sn,0.0258126777499985,-2.182591687452381,2.9112,3,Monoclinic,2/m,P2_1/c,oxide,,,,,Sn,,"O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.408622729798705,"[4.0, 5.0]","[4.0, 5.0]"
mp-767039,Sn8P2O13,2.0019086832803668,0.4760562749098988,"Octahedron, Pentagonal plane, Square pyramid",3,"4j, 2i",2,"[4.047269521945833, 3.9084877781288974, 15.803818377452913, 13.304470021783668, 14.384330166437643, 12.5499931706716]",0.667,10.666394839403425,A2B8C13,3,2,1,4.0,3.0,5.0,4.0,3.0,5.0,2.0,2.0,2.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals",GGA,O-P-Sn,0.0247785793478243,-1.983870632468944,1.7037000000000004,3,Monoclinic,2/m,C2/m,oxide,,,,,Sn,,"O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.3809740939367687,"[3.0, 5.0]","[3.0, 5.0]"
mp-767091,LiNbSn3(PO4)6,1.919212873915052,0.3051237970507945,Octahedron,1,1a,1,"[0.34198436586126274, 0.06221891023488568, 0.10695423577506688]",0.0,0.1703858372904051,ABC3D6E24,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Li-Nb-O-P-Sn,0.0123712856666662,-2.596233151891156,2.7647,5,Trigonal,3,R3,phosphate,Li,,Nb,,Sn,,"N, O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.04332769878614,[6.0],[6.0]
mp-767114,SnP4O11,2.28106230334254,0.181065778633198,Octahedron,1,4e,1,[1.4572414139004204],0.0,1.4572414139004204,AB4C11,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals",GGA,O-P-Sn,0.0,-2.452611609910714,4.448099999999999,3,Monoclinic,2/m,P2_1/c,oxide,,,,,Sn,,"O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.483123428019673,[6.0],[6.0]
mp-767134,Sn2P2O7,2.1168908290749844,0.3386376114596662,"Octahedron, Square pyramid",2,4e,1,"[1.8045797554502536, 11.853569299239387]",0.5,6.829074527344821,A2B2C7,2,1,1,5.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,2.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals",GGA,O-P-Sn,0.0338689672727285,-2.332514231980518,2.7861,3,Monoclinic,2/m,P2_1/c,oxide,,,,,Sn,,"O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.4347606313223147,[5.0],[5.0]
mp-767141,Sn(PO3)2,2.0130623817179165,0.4707767014669622,"Square-face capped trigonal prism, Square antiprism",2,4e,1,"[1.59489482676976, 2.93341322237377]",0.0,2.264154024571765,AB2C6,2,1,1,7.0,7.0,7.0,7.0,7.0,7.0,2.0,2.0,2.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals",GGA,O-P-Sn,0.0033696509721972,-2.425057143948412,3.7544,3,Monoclinic,2/m,P2_1/c,phosphite,,,,,Sn,,"O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.598560249552457,[7.0],[7.0]
mp-767192,Sn(PO3)2,2.3742912501182625,0.0892108442703733,Octahedron,1,"2e, 2c",2,"[0.7172958799478736, 0.368377757665345]",0.0,0.5428368188066093,AB2C6,1,2,1,5.0,4.0,6.0,5.0,4.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals",GGA,O-P-Sn,0.0217544958333073,-2.4066722990873006,3.0555000000000003,3,Monoclinic,2/m,C2/c,phosphite,,,,,Sn,,"O, P, S",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.4616871054308427,"[4.0, 6.0]","[4.0, 6.0]"
mp-767365,SnP4O11,2.210480223069207,0.2503743831014208,Octahedron,1,2i,1,"[1.4267098106082678, 1.139837010176878]",0.0,1.283273410392573,AB4C11,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals",GGA,O-P-Sn,0.0163472617187503,-2.436264348191964,3.9191,3,Triclinic,-1,P-1,oxide,,,,,Sn,,"O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.4898960130424963,[6.0],[6.0]
mp-768127,NaSnPCO7,1.867664849287714,0.5294476215820154,Octahedron,1,2a,1,[1.777288243077868],0.0,1.777288243077868,ABCDE7,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals",GGA,C-Na-O-P-Sn,0.0368239792272682,-2.230981071456561,3.1253,5,Monoclinic,2,P2_1,oxide,Na,,,,Sn,,"C, N, O, P, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.082555456499168,[6.0],[6.0]
mp-768159,LiSnPCO7,1.858959468096181,0.5412288025892161,Octahedron,1,2a,1,[1.9281854513723915],0.0,1.9281854513723915,ABCDE7,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals",GGA,C-Li-O-P-Sn,0.0493313978409082,-2.2530803798160166,2.7861,5,Monoclinic,2,P2_1,oxide,Li,,,,Sn,,"C, O, P, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.079110987740528,[6.0],[6.0]
mp-768209,NaSnPCO7,1.8203073935435583,0.643442728904757,Octahedron,1,2e,1,[1.6115919716965137],0.0,1.6115919716965137,ABCDE7,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals",GGA,C-Na-O-P-Sn,0.0250856092272684,-2.2427194414565603,3.0149,5,Monoclinic,2/m,P2_1/m,oxide,Na,,,,Sn,,"C, N, O, P, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.0808217113352776,[6.0],[6.0]
mp-768412,Li2CoSnO4,1.824038219291276,0.7060007217789213,Octahedron,1,2d,1,[0.08871276825170664],0.0,0.08871276825170664,ABC2D4,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Co-Li-O-Sn,0.0221173887499981,-1.962204132708333,1.7912999999999997,4,Orthorhombic,mmm,Imma,oxide,Li,,Co,,Sn,,"C, O, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.1108237383551445,[6.0],[6.0]
mp-768510,Ba4Sn3O10,2.007876897866673,0.2433137356325626,Octahedron,1,"4b, 8d",2,"[0.0012508891150536446, 0.0019589023338399884]",0.0,0.0016048957244468166,A3B4C10,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Post-Transition Metals",GGA,Ba-O-Sn,0.0058341444117644,-2.6391075661764707,1.1901000000000002,3,Orthorhombic,mmm,Cmce,oxide,,Ba,,,Sn,B,"O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.105178260642194,[6.0],[6.0]
mp-768603,Li4Ni3Sn5O16,1.913662566879785,0.4641880881432682,Octahedron,1,1a,1,"[0.5221381367904527, 0.48982148947292026, 0.4340751992236568, 0.9169809902328305, 0.5315800197282887]",0.0,0.5789191670896299,A3B4C5D16,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Li-Ni-O-Sn,0.0311114297023813,-1.861375359583333,0.8671000000000006,4,Triclinic,1,P1,oxide,Li,,Ni,,Sn,,"N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.102561983223798,[6.0],[6.0]
mp-768755,Li2Sn2(SO4)3,1.4092813521338077,1.1493352645267394,Octahedron,1,8d,1,[2.5515520893839456],0.0,2.5515520893839456,A2B2C3D12,1,1,1,5.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals",GGA,Li-O-S-Sn,0.0351480532894719,-1.9737411207456128,3.9623,4,Orthorhombic,mmm,Pbcn,sulfate,Li,,,,Sn,,"O, S",,,,,B > 1,Positive B,2.4707883911578463,[5.0],[5.0]
mp-768867,Na2SnCSO7,0.0899522023379239,2.557428441398809,Pentagonal bipyramid,1,2e,1,[6.094496172329791],1.0,6.094496172329791,ABCD2E7,1,1,1,5.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals",GGA,C-Na-O-S-Sn,0.0489774522482662,-1.9868609041882177,3.4883,5,Monoclinic,2/m,P2_1/m,oxide,Na,,,,Sn,,"C, N, O, S",,,,,B > 1,Positive B,2.431770188037528,[5.0],[5.0]
mp-768877,Sn2Ge2O7,2.183542740567153,0.1255621710887531,"Octahedron, Pentagonal bipyramid, Square pyramid",3,2i,1,"[4.322622089554655, 2.6602829860477293, 0.6738322639295704, 6.461401193889674]",0.25,3.529534633355407,A2B2C7,3,2,1,5.5,5.0,6.0,5.5,5.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals",GGA,Ge-O-Sn,0.0386466899242528,-1.7480108939393828,1.5051000000000003,3,Triclinic,-1,P-1,oxide,,,,,Sn,Ge,"O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.267589147811888,"[5.0, 6.0]","[5.0, 6.0]"
mp-769187,Sn5P6O25,1.9368914575094496,0.3035020542798265,"Octahedron, Tetrahedron",2,"2c, 1a",2,"[0.11270131826958292, 0.010808484959622135, 0.07050760695343569]",0.0,0.06467247006088024,A5B6C25,2,2,1,5.0,4.0,6.0,5.0,4.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals",GGA,O-P-Sn,0.0420020873611086,-2.4117082447321425,2.5557,3,Trigonal,-3,R-3,oxide,,,,,Sn,,"O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.027574132707348,"[4.0, 6.0]","[4.0, 6.0]"
mp-769294,Rb8SnO6,2.020480332831388,0.4094047068091419,Tetrahedron,1,2a,1,[0.00555093568398329],0.0,0.00555093568398329,AB6C8,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals",GGA,O-Rb-Sn,0.0145447916666654,-1.4994600716666662,1.071,3,Hexagonal,6mm,P6_3cm,oxide,Rb,,,,Sn,,"O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0206968980909386,[4.0],[4.0]
mp-769368,Rb4SnO3,2.0315063895333525,0.1454498580364677,Triangular non-coplanar,1,8c,1,[0.4434711740265749],0.0,0.4434711740265749,AB3C4,1,1,1,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals",GGA,O-Rb-Sn,0.0,-1.5188105109374992,2.0339,3,Orthorhombic,mmm,Pbca,oxide,Rb,,,,Sn,,"O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.090529804054916,[3.0],[3.0]
mp-769380,Li2TiSn3(PO4)6,1.9294674955316349,0.2937388511750552,Octahedron,1,1a,1,"[0.282171990139545, 0.42968102378915146, 0.4035923335091827]",0.0,0.3718151158126264,AB2C3D6E24,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Li-O-P-Sn-Ti,0.0069845684027791,-2.641443846468252,2.3922,5,Trigonal,3,R3,phosphate,Li,,Ti,,Sn,,"O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.049143474839548,[6.0],[6.0]
mp-770199,Li2CoSn3(PO4)6,1.9350800873994032,0.2783765280845698,Octahedron,1,1a,1,"[0.22977658058234643, 0.561792539672053, 0.39105817503672063]",0.0,0.3942090984303734,AB2C3D6E24,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Co-Li-O-P-Sn,0.0423081688194439,-2.388720361097884,0.0,5,Trigonal,3,R3,phosphate,Li,,Co,,Sn,,"C, O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.048495886239845,[6.0],[6.0]
mp-770744,Li4Nb2Fe3Sn3O16,1.9658578578687245,0.3500917516289643,Octahedron,1,"2b, 1a",2,"[0.5033113912383568, 0.7628023791397409]",0.0,0.6330568851890488,A2B3C3D4E16,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Fe-Li-Nb-O-Sn,0.0200829411607106,-2.2673708692261902,1.3262999999999998,5,Monoclinic,m,Cm,oxide,Li,,"Fe, Nb",,Sn,,"N, O, S",F,,,,"B $\in$ [0.1, 0.5]",Positive B,2.111877825332139,[6.0],[6.0]
mp-770846,Ba3Sn2O7,2.0121953521281,0.2131997738345282,Octahedron,1,8g,1,[0.00480580841645571],0.0,0.00480580841645571,A2B3C7,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Post-Transition Metals",GGA,Ba-O-Sn,0.0,-2.668888976666666,1.6702999999999997,3,Orthorhombic,mmm,Cmcm,oxide,,Ba,,,Sn,B,"O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0991951288161257,[6.0],[6.0]
mp-770969,LiVSn3(PO4)6,1.938050061177017,0.2526882157325666,Octahedron,1,1a,1,"[0.2593078930271176, 0.10759346237630546, 0.0993607547271587]",0.0,0.1554207033768606,ABC3D6E24,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Li-O-P-Sn-V,0.0247527632857291,-2.495147883034012,1.3638,5,Trigonal,3,R3,phosphate,Li,,V,,Sn,,"O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0408341340308005,[6.0],[6.0]
mp-771059,Li4Nb2Co3Sn3O16,1.956000724426648,0.3653685621379605,Octahedron,1,1a,1,"[0.8670565900967893, 0.8499946874138633, 0.5133450373414858, 0.5129446907207664, 0.5142256799782252, 0.5139151156169527]",0.0,0.6285803001946805,A2B3C3D4E16,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Co-Li-Nb-O-Sn,0.0293866282142909,-2.21518708172619,1.3308999999999995,5,Monoclinic,1,Cm,oxide,Li,,"Co, Nb",,Sn,,"C, N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1055863923126585,[6.0],[6.0]
mp-771335,Na3SnPCO7,1.8409608220425533,0.8075100104012037,Pentagonal bipyramid,1,2a,1,[6.759066560886451],1.0,6.759066560886451,ABCD3E7,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals",GGA,C-Na-O-P-Sn,0.0402426618429503,-2.2231175529831373,3.4857,5,Monoclinic,2,P2_1,oxide,Na,,,,Sn,,"C, N, O, P, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.4043738511786685,[4.0],[4.0]
mp-771774,Na2SiSnCO7,1.7958173820561434,0.7248602340712619,Octahedron,1,2e,1,[2.2754942141682775],0.0,2.2754942141682775,ABCD2E7,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals",GGA,C-Na-O-Si-Sn,0.0139332782986096,-2.3634606648132177,3.0973999999999995,5,Monoclinic,2/m,P2_1/m,oxide,Na,,,,Sn,Si,"C, N, O, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.099512200752977,[6.0],[6.0]
mp-772039,Na4Sn4H10O11,2.123347273616708,-0.0144561619489338,Triangular non-coplanar,1,4e,1,"[3.598329344303725, 3.41615511607417, 3.14256583904491, 2.8636853579844]",0.0,3.255183914351801,A4B4C10D11,1,1,1,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals",GGA,H-Na-O-Sn,0.0166354319827615,-1.3406768607375483,2.4450000000000003,4,Monoclinic,2/m,P2_1/c,oxide,Na,,,,Sn,,"H, N, O, S",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.117200831075273,[3.0],[3.0]
mp-772062,Fe5Sn(PO4)6,1.8573501401212995,0.4759733130703325,Octahedron,1,1a,1,[0.6552096463013524],0.0,0.6552096463013524,AB5C6D24,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Halogens, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Fe-O-P-Sn,0.0398934933796253,-2.3277402623015857,1.2554999999999998,4,Trigonal,3,R3,phosphate,,,Fe,,Sn,,"O, P, S",F,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0527536496412484,[6.0],[6.0]
mp-772086,Ba4Sn3O10,1.7524850275110726,0.9156474629233096,Octahedron,1,"2a, 4f",2,"[0.6482230536504464, 0.5648006912935266]",0.0,0.6065118724719865,A3B4C10,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Post-Transition Metals",GGA,Ba-O-Sn,0.0485389335294117,-2.593129797058824,2.7238,3,Orthorhombic,mmm,Cmce,oxide,,Ba,,,Sn,B,"O, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.114337403715239,[6.0],[6.0]
mp-772416,Li2Ti3Sn(PO4)6,1.8720506107798625,0.4170774578478321,Octahedron,1,1a,1,[0.38995935406602233],0.0,0.38995935406602233,AB2C3D6E24,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Li-O-P-Sn-Ti,0.0021759788194444,-2.890852446097883,2.5061,5,Trigonal,3,R3,phosphate,Li,,Ti,,Sn,,"O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0419776376784693,[6.0],[6.0]
mp-772511,Li4Co3Sn5O16,1.9731937385918337,0.3431450312658594,Octahedron,1,1a,1,"[0.5985012753806712, 0.6021875979321267, 0.5016124934454701, 0.8030253802278989, 0.4805437245775052, 0.9139682765955137, 0.8559403491228617, 0.7396281445251558, 0.45125724101969356, 0.5120703100280922]",0.0,0.645873479285499,A3B4C5D16,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Co-Li-O-Sn,0.0274475450000011,-1.9406265652976191,0.5381,4,Triclinic,1,P1,oxide,Li,,Co,,Sn,,"C, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.113603707817737,[6.0],[6.0]
mp-772578,Li2Mn3SnO8,2.4956325472820904,-0.9407779688444302,Octahedron,1,2a,1,[0.606091932507438],0.0,0.606091932507438,AB2C3D8,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Li-Mn-O-Sn,0.0036437167857261,-2.0994938800328407,0.5106000000000002,4,Orthorhombic,mm2,Cmc2_1,oxide,Li,,Mn,,Sn,,"O, S",,,,,"B $\in$ [-1, -0.1]",Negative B,2.113701126717341,[6.0],[6.0]
mp-772605,NaSnAsCO7,1.937115977735869,0.3816451071190553,Octahedron,1,2a,1,[1.9045248390064415],0.0,1.9045248390064415,ABCDE7,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals",GGA,As-C-Na-O-Sn,0.0263412330303056,-1.8850535435344824,1.7495,5,Monoclinic,2,P2_1,oxide,Na,,,,Sn,As,"C, N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.09235637351801,[6.0],[6.0]
