material_id,chem_formula,R$_0$,B,Ga_chemenv,num_Ga_chemenvs,Ga_wyckoff,num_Ga_wyckoff_pos,csm,distortion degree,mean csm,formula_anonymous,num_Ga_sites,num_CN_env,num_charge_states,mean_coordn_Ga-X,min_coordn_Ga-X,max_coordn_Ga-X,mean_coordn_Ga-O,min_coordn_Ga-O,max_coordn_Ga-O,mean_Ga_charge,min_Ga_charge,max_Ga_charge,mean_num_X_species,min_num_X_species,max_num_X_species,species,elements,calculation type,chemsys,e_hull,e_f,band gap,nelements,crystal,point group,space group,type,Alkali Metals,Alkaline Earth Metals,Transition Metals,Unknown Metals,Post-Transition Metals,Metalloids,Nonmetals,Halogens,Noble Gases,Lanthanides,Actinides,B_range,ranges of B,mean_GaO_BondL,GaX_coordn,GaO_coordn
mp-1229333,Ba20Ga5Ru7O44,1.7487018308813551,0.3976944975466758,"Tetrahedron, Octahedron",2,"1a, 1b",2,"[0.1032926803271696, 0.06084642026663341, 0.07660226793630012, 0.023950123175069032, 0.42739276141609567]",0.0,0.13841685062425357,A5B7C20D44,2,2,1,5.0,4.0,6.0,5.0,4.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Ba-Ga-O-Ru,0.0,-2.5083060565460515,0.0,4,Monoclinic,m,Pm,oxide,,Ba,Ru,,Ga,B,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,1.904383045035216,"[4.0, 6.0]","[4.0, 6.0]"
mp-1233002,Sr4LiMn2(GaO5)2,1.610727561206496,0.97733509936481,Tetrahedron,1,2i,1,[1.2880764796027229],0.0,1.2880764796027229,AB2C2D4E10,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Ga-Li-Mn-O-Sr,0.0160017456578964,-2.6115618073260736,0.1160999999999998,5,Orthorhombic,mmm,Fmmm,oxide,Li,Sr,Mn,,Ga,,"O, S",,,,,"B $\in$ [0.5, 1]",Positive B,1.892434821348436,[4.0],[4.0]
mp-1272187,Ca2MnGaO5,1.650911878579847,0.7873318687931852,Tetrahedron,1,1a,1,"[0.21892408676057834, 0.21898485910013854]",0.0,0.21895447293035844,ABC2D5,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Ca-Ga-Mn-O,0.0148557852314796,-2.703002853659003,0.7963,4,Monoclinic,2,C2,oxide,,Ca,Mn,,Ga,,"C, O",,,,,"B $\in$ [0.5, 1]",Positive B,1.8779366687036905,[4.0],[4.0]
mp-1282857,Sr2MnGaO5,2.525074159153152,-2.155526135375248,Tetrahedron,1,2i,1,[1.6994289659191222],0.0,1.6994289659191222,ABC2D5,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Ga-Mn-O-Sr,0.0198228233333335,-2.65373859421456,0.0,4,Orthorhombic,mmm,Fmmm,oxide,,Sr,Mn,,Ga,,"O, S",,,,,B < -1,Negative B,1.9011822411386223,[4.0],[4.0]
mp-1283659,Sr2MnGaO5,1.9278857770211613,-0.1574069940346198,Tetrahedron,1,1a,1,"[1.1681905261175203, 1.1427586254952262]",0.0,1.1554745758063731,ABC2D5,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Ga-Mn-O-Sr,0.0036140816666678,-2.6699473358812256,1.0254,4,Monoclinic,2,C2,oxide,,Sr,Mn,,Ga,,"O, S",,,,,"B $\in$ [-1, -0.1]",Negative B,1.8825552027691903,[4.0],[4.0]
mp-12881,Ba3NbGa3(SiO7)2,1.796698180325666,0.2495688306193287,Tetrahedron,1,3f,1,[0.6833613781089432],0.0,0.6833613781089432,AB2C3D3E14,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Ba-Ga-Nb-O-Si,0.0,-3.022991858586956,3.2958,5,Trigonal,32,P321,oxide,,Ba,Nb,,Ga,"B, Si","N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.869885284512714,[4.0],[4.0]
mp-1304327,Li2Mn3GaO8,1.7733448519736996,0.3502872969940001,Octahedron,1,1d,1,[0.8720082530904614],0.0,0.8720082530904614,AB2C3D8,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Ga-Li-Mn-O,0.0012651149999785,-2.1130611619971265,0.3953000000000002,4,Monoclinic,2/m,C2/m,oxide,Li,,Mn,,Ga,,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0164750957934108,[6.0],[6.0]
mp-1307659,Li2Mn3GaO8,1.8291672966244887,0.2705713768970641,Octahedron,1,2a,1,[0.8859544642361583],0.0,0.8859544642361583,AB2C3D8,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Ga-Li-Mn-O,0.0008616053571213,-2.113464671639984,0.5734000000000004,4,Monoclinic,2/m,P2/c,oxide,Li,,Mn,,Ga,,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0169671507080964,[6.0],[6.0]
mp-1309214,Li2Mn3GaO8,1.842922248709457,0.250525733043229,Octahedron,1,2e,1,[0.8598149030085489],0.0,0.8598149030085489,AB2C3D8,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Ga-Li-Mn-O,0.004990864285693,-2.109335412711412,0.6291000000000002,4,Monoclinic,2/m,C2/c,oxide,Li,,Mn,,Ga,,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,2.016808883014118,[6.0],[6.0]
mp-14134,Lu3Ga5O12,1.7512390356696117,0.3754181700229348,"Tetrahedron, Octahedron",2,"12d, 8a",2,"[0.7620321623968836, 1.0134749906308398]",0.0,0.8877535765138618,A3B5C12,2,2,1,5.0,4.0,6.0,5.0,4.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Post-Transition Metals",GGA,Ga-Lu-O,0.0,-2.9875783462499994,2.3544,3,Cubic,m-3m,Ia-3d,oxide,,,,,Ga,,O,,,Lu,,"B $\in$ [0.1, 0.5]",Positive B,1.9353518410682145,"[4.0, 6.0]","[4.0, 6.0]"
mp-14216,Ga8(Pb3O7)3,1.836138201848869,0.1013213906722251,Tetrahedron,1,"8c, 24d",2,"[0.4846520433860131, 0.03028298347629886]",0.0,0.257467513431156,A8B9C21,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals",GGA,Ga-O-Pb,0.0017989684292878,-1.698120148544415,2.697,3,Cubic,m-3,Pa-3,oxide,,,,,"Ga, Pb",,"O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.8674549920655463,[4.0],[4.0]
mp-14235,SrGa2(SiO4)2,1.7875627050127434,0.1535693212078596,Tetrahedron,1,4e,1,"[0.15022803011918068, 0.47884799564894337]",0.0,0.314538012884062,AB2C2D8,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Post-Transition Metals",SCAN,Ga-O-Si-Sr,0.0,-2.984894935,4.4647,4,Monoclinic,2/m,P2_1/c,silicate,,Sr,,,Ga,Si,"O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.83207771600556,[4.0],[4.0]
mp-15239,Nd3Ga5O12,1.7726110418971597,0.3763960377360281,"Tetrahedron, Octahedron",2,"12d, 8a",2,"[0.6801466171332231, 0.2556857522980053]",0.0,0.4679161847156142,A3B5C12,2,2,1,5.0,4.0,6.0,5.0,4.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Post-Transition Metals",GGA,Ga-Nd-O,0.0,-2.902951626999999,3.0611,3,Cubic,m-3m,Ia-3d,oxide,,,,,Ga,,"N, O",,,Nd,,"B $\in$ [0.1, 0.5]",Positive B,1.9572011904245687,"[4.0, 6.0]","[4.0, 6.0]"
mp-15575,Ho3Ga5O12,1.7578006333031049,0.3745427084117791,"Tetrahedron, Octahedron",2,"12d, 8a",2,"[0.9150075905856301, 0.5885628338191073]",0.0,0.7517852122023687,A3B5C12,2,2,1,5.0,4.0,6.0,5.0,4.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Post-Transition Metals",GGA,Ga-Ho-O,0.0,-2.974541411249999,3.3260999999999994,3,Cubic,m-3m,Ia-3d,oxide,,,,,Ga,,"H, O",,,Ho,,"B $\in$ [0.1, 0.5]",Positive B,1.9414805758213616,"[4.0, 6.0]","[4.0, 6.0]"
mp-15576,Dy3Ga5O12,1.7464605650402354,0.357106872893745,"Tetrahedron, Octahedron",2,"12d, 8a",2,"[0.8039369847331781, 0.5132085522128971]",0.0,0.6585727684730376,A3B5C12,2,2,1,5.0,4.0,6.0,5.0,4.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Post-Transition Metals",R2SCAN,Dy-Ga-O,0.0,-2.8506868458750008,3.3047,3,Cubic,m-3m,Ia-3d,oxide,,,,,Ga,,O,,,Dy,,"B $\in$ [0.1, 0.5]",Positive B,1.921591192150772,"[4.0, 6.0]","[4.0, 6.0]"
mp-15577,Pr4Ga2O9,1.7375497645680311,0.3687896487374124,Tetrahedron,1,4e,1,"[1.7704444292134363, 1.5454512080578537]",0.0,1.657947818635645,A2B4C9,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Post-Transition Metals",R2SCAN,Ga-O-Pr,0.0,-3.298565376944443,3.6092,3,Monoclinic,2/m,P2_1/c,oxide,,,,,Ga,,"O, P",,,Pr,,"B $\in$ [0.1, 0.5]",Positive B,1.8440232884759244,[4.0],[4.0]
mp-16136,Sr3TaGa3(SiO7)2,1.814286959366313,0.177084897862048,Tetrahedron,1,3f,1,[0.718746596488273],0.0,0.718746596488273,AB2C3D3E14,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Ga-O-Si-Sr-Ta,0.0,-3.096369404557971,3.8538,5,Trigonal,32,P321,oxide,,Sr,Ta,,Ga,Si,"O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.8662182817377555,[4.0],[4.0]
mp-16433,Ca2Ga2O5,1.7882037479328283,0.3808596010419677,"Tetrahedron, Octahedron",2,"2a, 2b",2,"[0.1903423953233282, 0.4485250952887745]",0.0,0.31943374530605134,A2B2C5,2,2,1,5.0,4.0,6.0,5.0,4.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Post-Transition Metals",GGA,Ca-Ga-O,0.0335154896296288,-2.6140871979629643,0.0,3,Orthorhombic,mm2,Ima2,oxide,,Ca,,,Ga,,"C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9668116059438328,"[4.0, 6.0]","[4.0, 6.0]"
mp-16872,RbLi2Ga2(BO3)3,1.8812950388588296,-0.066926614575236,Tetrahedron,1,4g,1,[0.08348318397302565],0.0,0.08348318397302565,AB2C2D3E9,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals",GGA,B-Ga-Li-O-Rb,0.0041730504248365,-2.598816968480392,3.3885,5,Monoclinic,2/m,P2/c,orthoborate,"Li, Rb",,,,Ga,B,O,,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.8620222696952184,[4.0],[4.0]
mp-16996,Li3GaSiO5,1.7532652298478073,0.3880849587661726,Tetrahedron,1,4a,1,[0.028945827430756292],0.0,0.028945827430756292,ABC3D5,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals",GGA,Ga-Li-O-Si,0.0,-2.68614962025,3.6429,4,Orthorhombic,mm2,Pna2_1,oxide,Li,,,,Ga,Si,"O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.8635320713603465,[4.0],[4.0]
mp-17510,LiGa(WO4)2,2.447119139244356,-0.559760788807206,Octahedron,1,2e,1,[0.3922903454019838],0.0,0.3922903454019838,ABC2D8,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Ga-Li-O-W,0.0246074626666761,-2.2296109296527766,3.1533999999999995,4,Monoclinic,2/m,P2/c,oxide,Li,,W,,Ga,,O,,,,,"B $\in$ [-1, -0.1]",Negative B,2.023272550939936,[6.0],[6.0]
mp-17685,Li3GaGeO5,1.776994602926301,0.339422149714517,Tetrahedron,1,4a,1,[0.03436624316179481],0.0,0.03436624316179481,ABC3D5,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals",GGA,Ga-Ge-Li-O,0.0,-2.3497244785,3.2656,4,Orthorhombic,mm2,Pna2_1,oxide,Li,,,,Ga,Ge,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,1.872806674467225,[4.0],[4.0]
mp-17774,K2Li3GaO4,1.5601131176987892,1.1491105743212926,Tetrahedron,1,4e,1,[0.18241469122239043],0.0,0.18241469122239043,AB2C3D4,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals",GGA,Ga-K-Li-O,0.0,-2.0504791041999995,3.3151,4,Monoclinic,2/m,P2_1/c,oxide,"Li, K",,,,Ga,,O,,,,,B > 1,Positive B,1.8907403961427147,[4.0],[4.0]
mp-17785,KNa2GaO3,1.71682677017691,0.4936684951448143,Tetrahedron,1,4c,1,[0.37138238200506646],0.0,0.37138238200506646,ABC2D3,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals",R2SCAN,Ga-K-Na-O,0.0,-1.9248083746440787,2.5055,4,Orthorhombic,mmm,Pnma,oxide,"Na, K",,,,Ga,,"N, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.860980332203738,[4.0],[4.0]
mp-17853,YGaO3,1.5637499193537674,0.845062312520114,Trigonal bipyramid,1,6c,1,[0.25895335198743696],0.0,0.25895335198743696,ABC3,1,1,1,5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals, Transition Metals",GGA,Ga-O-Y,0.026932728216666,-3.1232614143333337,2.9043,3,Hexagonal,6mm,P6_3cm,oxide,,,Y,,Ga,,O,,,,,"B $\in$ [0.5, 1]",Positive B,1.9975202412389004,[5.0],[5.0]
mp-17914,CaGa4O7,1.774720594288518,0.2591268590376213,Tetrahedron,1,4f,1,"[0.335010292834937, 0.36550932980740874]",0.0,0.3502598113211729,AB4C7,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Post-Transition Metals",R2SCAN,Ca-Ga-O,0.0005045278240647,-2.3081813950000005,2.5387,3,Monoclinic,2/m,C2/c,oxide,,Ca,,,Ga,,"C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.850465214317651,[4.0],[4.0]
mp-18253,SrGa4O7,1.7639762865429098,0.3001194465653402,Tetrahedron,1,4f,1,"[0.3296958236303553, 0.4450402439705482]",0.0,0.38736803380045176,AB4C7,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Post-Transition Metals",R2SCAN,Ga-O-Sr,0.0055752064583334,-2.3029287962500007,2.4346,3,Monoclinic,2/m,C2/c,oxide,,Sr,,,Ga,,"O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.8492002695013348,[4.0],[4.0]
mp-18348,KGaP2O7,1.9130469651605964,0.0730370416708013,Octahedron,1,4e,1,[0.20978658043313286],0.0,0.20978658043313286,ABC2D7,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals",R2SCAN,Ga-K-O-P,0.0,-2.637145791275973,4.3848,4,Monoclinic,2/m,P2_1/c,oxide,K,,,,Ga,,"O, P",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.9637347177717568,[6.0],[6.0]
mp-18656,GdGaO3,1.9052901292266573,0.1807710713451928,Octahedron,1,4b,1,[0.027354362832023207],0.0,0.027354362832023207,ABC3,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Post-Transition Metals",GGA,Ga-Gd-O,0.0489260799999993,-3.075152306999999,3.3962000000000003,3,Orthorhombic,mmm,Pnma,oxide,,,,,Ga,,O,,,Gd,,"B $\in$ [0.1, 0.5]",Positive B,2.020422070262958,[6.0],[6.0]
mp-20496,Ga2PbO4,1.881335936146381,-0.0981555357320283,Tetrahedron,1,4c,1,[0.42895163267197267],0.0,0.42895163267197267,AB2C4,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals",R2SCAN,Ga-O-Pb,0.0053251971428558,-1.8516907607142872,3.4457000000000004,3,Orthorhombic,mm2,Ama2,oxide,,,,,"Ga, Pb",,"O, P",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.848032488010408,[4.0],[4.0]
mp-21470,Ca2MnGaO5,1.5271695371125662,1.2363093672833436,Tetrahedron,1,2a,1,[0.1831381107017673],0.0,0.1831381107017673,ABC2D5,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Ca-Ga-Mn-O,0.0029963030092572,-2.7148623358812256,0.0,4,Orthorhombic,mm2,Ima2,oxide,,Ca,Mn,,Ga,,"C, O",,,,,B > 1,Positive B,1.8810041808860776,[4.0],[4.0]
mp-23519,Ga4Bi2O9,1.7997102920922934,0.2837423783734574,"Tetrahedron, Octahedron",2,"4h, 4e",2,"[0.06953244520197147, 0.627187218204475]",0.0,0.3483598317032232,A2B4C9,2,2,1,5.0,4.0,6.0,5.0,4.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals",R2SCAN,Bi-Ga-O,0.0,-2.073427549666668,2.8782,3,Orthorhombic,mmm,Pbam,oxide,,,,,"Ga, Bi",B,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,1.95391586230804,"[4.0, 6.0]","[4.0, 6.0]"
mp-24181,CsGaP3HO10,1.586769710770843,0.531036646111345,Octahedron,1,1a,1,[0.1713956236552032],0.0,0.1713956236552032,ABCD3E10,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals",SCAN,Cs-Ga-H-O-P,7.257281249994918e-05,-2.52363817733336,4.6119,5,Monoclinic,2,C2,oxide,Cs,,,,Ga,,"H, C, O, P",,,,,"B $\in$ [0.5, 1]",Positive B,1.95507876754508,[6.0],[6.0]
mp-24465,GaP3(HO5)2,1.842706936544062,0.2059716967426644,Octahedron,1,4e,1,[0.11574710627073051],0.0,0.11574710627073051,AB2C3D10,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals",GGA,Ga-H-O-P,0.0,-2.344237517433036,5.04,4,Monoclinic,2/m,P2_1/c,oxide,,,,,Ga,,"H, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9907240086542377,[6.0],[6.0]
mp-24563,Ga2P3(HO3)3,1.705775516966744,0.4102738836377874,Octahedron,1,4f,1,[0.6980327079511146],0.0,0.6980327079511146,A2B3C3D9,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals",GGA,Ga-H-O-P,0.0,-2.067234831186974,5.1724000000000006,4,Hexagonal,6/m,P6_3/m,oxide,,,,,Ga,,"H, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9985276328175428,[6.0],[6.0]
mp-24761,RbGaBP2HO9,1.7697939757761656,0.2836175033958623,Octahedron,1,4e,1,[0.3136703430480729],0.0,0.3136703430480729,ABCDE2F9,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals",R2SCAN,B-Ga-H-O-P-Rb,0.0001912982862863,-2.549641504646876,4.662599999999999,6,Monoclinic,2/m,P2_1/c,oxide,Rb,,,,Ga,B,"H, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9698719027896112,[6.0],[6.0]
mp-2712584,NaZrGaP2SO12,1.6191278223109955,0.5849872482907524,Octahedron,1,6a,1,[0.4992170589456992],0.0,0.4992170589456992,ABCDE2F12,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Ga-Na-O-P-S-Zr,0.0395564882870305,-2.6575654559628714,3.5557,6,Monoclinic,m,Cc,oxide,Na,,Zr,,Ga,,"N, O, P, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.037053400368652,[6.0],[6.0]
mp-2712632,Na3Zn2Ga2PS5O24,1.6690622403178448,0.4819670211686583,Octahedron,1,1a,1,"[0.32552801066557263, 0.40318411864648646, 0.2926898407433131, 0.2166260820190041, 0.2824824539437413, 0.242814616437711]",0.0,0.2938875204093047,AB2C2D3E5F24,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Ga-Na-O-P-S-Zn,0.0457506942680057,-2.062030934674256,3.234,6,Triclinic,1,P1,oxide,Na,,Zn,,Ga,,"N, O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0074491615700336,[6.0],[6.0]
mp-2712655,Na3Mg2Ga2PS5O24,1.6677552660013333,0.4800800231335822,Octahedron,1,1a,1,"[0.35886828611015836, 0.4493256036953404, 0.3283043051369187, 0.23641115389237077, 0.32498083623313867, 0.2742939906985074]",0.0,0.328697362627739,AB2C2D3E5F24,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Nonmetals, Post-Transition Metals",GGA,Ga-Mg-Na-O-P-S,0.0311891101351378,-2.249169473052634,3.4862,6,Triclinic,1,P1,oxide,Na,Mg,,,Ga,,"N, O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.004816250398961,[6.0],[6.0]
mp-2712671,Na2TaGa3P4(SO12)2,1.704688139310931,0.4029303389589871,Octahedron,1,1a,1,"[0.37636148831561356, 0.2602784556037995, 0.4899162718710719, 0.21589571277821815, 0.19430531918193028, 0.38755943673789917, 0.23884044914450447, 0.31896666988002476, 0.2808827116768569]",0.0,0.307000723909991,AB2C2D3E4F24,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Ga-Na-O-P-S-Ta,0.0420644530787015,-2.48762141424528,2.9128,6,Triclinic,1,P1,oxide,Na,,Ta,,Ga,,"N, O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.991834222403548,[6.0],[6.0]
mp-2712690,NaHfGaSi(SO6)2,1.7249874233783598,0.4229899972969448,Octahedron,1,2a,1,"[0.6197269663044143, 0.7031377840849743, 0.6433778240625825]",0.0,0.6554141914839903,ABCDE2F12,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Ga-Hf-Na-O-S-Si,0.0489722881481498,-2.525186994845147,3.5321,6,Monoclinic,m,Cc,oxide,Na,,Hf,,Ga,Si,"H, N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.042161654940149,[6.0],[6.0]
mp-2712699,NaGaSnP2SO12,1.6702413550162607,0.475391749181395,Octahedron,1,6a,1,[0.39064770700893714],0.0,0.39064770700893714,ABCDE2F12,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals",GGA,Ga-Na-O-P-S-Sn,0.0355979971759286,-2.3386610878147245,2.9263000000000003,6,Monoclinic,m,Cc,oxide,Na,,,,"Ga, Sn",,"N, O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0098693142941144,[6.0],[6.0]
mp-2712746,NaTiGaP2SO12,1.6946434003605664,0.3975447421255971,Octahedron,1,6a,1,[0.3100279768884248],0.0,0.3100279768884248,ABCDE2F12,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Ga-Na-O-P-S-Ti,0.0269716998611082,-2.592756230314724,2.305,6,Monoclinic,m,Cc,oxide,Na,,Ti,,Ga,,"N, O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.978658232421866,[6.0],[6.0]
mp-2712792,NaHfGaP2SO12,1.606808207149949,0.5901340566204449,Octahedron,1,6a,1,[0.49550580048766546],0.0,0.49550580048766546,ABCDE2F12,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Ga-Hf-Na-O-P-S,0.0351751355092604,-2.700425806055464,3.7822,6,Monoclinic,m,Cc,oxide,Na,,Hf,,Ga,,"H, N, O, P, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.0284135483560632,[6.0],[6.0]
