material_id,chem_formula,R0,B,CN_raw,mean_charge,min_charge,max_charge,chemenv,W_wyckoff,num_W_chemenvs,CN,element,charge_range,is_single_charge
mp-753119,Cs(WO3)3,1.9144413845202195,0.0692596339234673,[6.0],5.67,5.67,5.67,no_data,no_data,1,6.0,W,0.0,True
mp-753180,LiP2WO7,2.066979536789556,0.1624465124611999,[6.0],3.0,3.0,3.0,Octahedron,2i,1,6.0,W,0.0,True
mp-753494,Li4FeSb(WO6)2,1.953677862693952,0.8769770836698655,[6.0],6.0,6.0,6.0,Octahedron,2a,1,6.0,W,0.0,True
mp-753678,Ba(WO3)6,1.9208243028390783,0.0693357664300446,[6.0],5.67,5.67,5.67,Octahedron,3c,1,6.0,W,0.0,True
mp-753700,Li2Si2WO7,1.692294466041401,0.9583234273968568,[6.0],4.0,4.0,4.0,Octahedron,2i,1,6.0,W,0.0,True
mp-754111,LuWO4,1.8616350154441696,1.208658353857718,[6.0],5.0,5.0,5.0,Octahedron,2f,1,6.0,W,0.0,True
mp-754339,LiSbTe2WO12,1.938443635293808,0.3888006559732156,[6.0],6.0,6.0,6.0,Octahedron,1a,1,6.0,W,0.0,True
mp-754340,Li4Ti3Cr3(WO8)2,1.980466544750726,0.3003622296039101,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,W,0.0,True
mp-754961,Hg2W2O7,1.9873599503796864,0.3630591367882712,[6.0],6.0,6.0,6.0,Octahedron,4g,1,6.0,W,0.0,True
mp-755203,Li4NbFe(WO6)2,1.9585917004725744,0.4420564861245094,[6.0],6.0,6.0,6.0,Octahedron,2a,1,6.0,W,0.0,True
mp-755247,Li4Mn(WO4)3,1.972236557042925,0.8826124252585361,[6.0],6.0,6.0,6.0,Octahedron,1a,1,6.0,W,0.0,True
mp-755326,Sr3WO6,1.9382972285387683,0.0773266025030342,[6.0],6.0,6.0,6.0,Octahedron,2c,1,6.0,W,0.0,True
mp-755534,Mg3WO6,1.953680775005356,-0.5050109377497588,[6.0],6.0,6.0,6.0,Octahedron,2c,1,6.0,W,0.0,True
mp-755603,KPWCO7,1.933068369204584,0.3585793902475241,[6.0],4.0,4.0,4.0,Octahedron,2a,1,6.0,W,0.0,True
mp-755673,DyWO4,1.857183553261576,1.195077067678349,[6.0],5.0,5.0,5.0,Octahedron,2e,1,6.0,W,0.0,True
mp-755680,Li4NbCr(WO6)2,1.9552785812538391,0.5761442144031036,[6.0],6.0,6.0,6.0,Octahedron,2a,1,6.0,W,0.0,True
mp-755688,Li4MnSb(WO6)2,1.953896443508824,0.6409459023160442,[6.0],6.0,6.0,6.0,Octahedron,2a,1,6.0,W,0.0,True
mp-756027,Li4Cr(WO4)3,1.9771199105594632,0.3715940573636976,[6.0],6.0,6.0,6.0,Octahedron,"1c, 1b, 1d",1,6.0,W,0.0,True
mp-756203,Li(WO3)2,1.935708785023309,0.2175410058655517,[6.0],5.5,5.5,5.5,Octahedron,4k,1,6.0,W,0.0,True
mp-756346,FeP2WO8,2.1080092463046625,-0.0280261660376982,[6.0],4.0,4.0,4.0,Octahedron,2e,1,6.0,W,0.0,True
mp-756412,Li4V3Cr3(WO8)2,2.0303253585444567,-0.0291738219394225,[6.0],6.0,6.0,6.0,Octahedron,1a,1,6.0,W,0.0,True
mp-756577,Li4MnNb(WO6)2,1.959633388456636,0.4968649265108816,[6.0],6.0,6.0,6.0,Octahedron,2a,1,6.0,W,0.0,True
mp-756613,LiNbTe2WO12,1.9421611144006217,0.3599700875784368,[6.0],6.0,6.0,6.0,Octahedron,1a,1,6.0,W,0.0,True
mp-756681,Na(WO3)9,1.90603930034171,0.07148688281499,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,"6f, 1b, 2c",1,6.0,W,1.0,False
mp-756681,Na(WO3)9,1.90603930034171,0.07148688281499,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,"6f, 1b, 2c",1,6.0,W,1.0,False
mp-756783,P4H3(WO8)2,1.987115544212268,0.1577227701695112,"[6.0, 6.0]",4.5,4.0,5.0,Octahedron,1a,1,6.0,W,1.0,False
mp-756783,P4H3(WO8)2,1.987115544212268,0.1577227701695112,"[6.0, 6.0]",4.5,4.0,5.0,Octahedron,1a,1,6.0,W,1.0,False
mp-757052,Mn2Fe3P6WO24,1.997275139627024,1.3364813913098823,[6.0],6.0,6.0,6.0,Octahedron,1a,1,6.0,W,0.0,True
mp-757168,LiP4WO13,1.9587725046053863,0.1962015126200146,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,W,0.0,True
mp-757191,P4WO12,1.9326806844352689,0.2219412982024405,[6.0],4.0,4.0,4.0,Octahedron,2a,1,6.0,W,0.0,True
mp-757196,Hg2W2O7,1.982270234814276,0.4203243217804383,[6.0],6.0,6.0,6.0,Octahedron,2i,1,6.0,W,0.0,True
mp-757199,Li4MnNb2WO12,1.947299708429188,-0.646361705198083,[6.0],6.0,6.0,6.0,Octahedron,1a,1,6.0,W,0.0,True
mp-757274,Bi17W3O34,1.9999078142374247,0.2759905106881893,"[6.0, 6.0, 7.0]",5.666666666666667,5.0,6.0,"Octahedron, Square-face capped trigonal prism",1a,2,6.0,W,1.0,False
mp-757274,Bi17W3O34,1.9999078142374247,0.2759905106881893,"[6.0, 6.0, 7.0]",5.666666666666667,5.0,6.0,"Octahedron, Square-face capped trigonal prism",1a,2,6.0,W,1.0,False
mp-757274,Bi17W3O34,1.9999078142374247,0.2759905106881893,"[6.0, 6.0, 7.0]",5.666666666666667,5.0,6.0,"Octahedron, Square-face capped trigonal prism",1a,2,7.0,W,1.0,False
mp-757302,P3W2O13,1.952288266743249,0.2550951085210114,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,4e,1,6.0,W,1.0,False
mp-757302,P3W2O13,1.952288266743249,0.2550951085210114,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,4e,1,6.0,W,1.0,False
mp-757494,K(WO3)4,1.9387429755626304,0.0426263133381628,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,3d,1,6.0,W,1.0,False
mp-757494,K(WO3)4,1.9387429755626304,0.0426263133381628,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,3d,1,6.0,W,1.0,False
mp-757528,Na11(WO3)13,2.046168263540596,-0.3874472595370989,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,"2i, 1e",1,6.0,W,1.0,False
mp-757528,Na11(WO3)13,2.046168263540596,-0.3874472595370989,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,"2i, 1e",1,6.0,W,1.0,False
mp-757576,Li3P2WO9,1.9196856166371965,0.5443494362876551,[6.0],5.0,5.0,5.0,Octahedron,4e,1,6.0,W,0.0,True
mp-757577,LiPWO5,1.9191588087081908,0.3856584297310134,[6.0],4.0,4.0,4.0,Octahedron,2i,1,6.0,W,0.0,True
mp-757580,LiP4WO12,2.167764710796682,0.0114882687686098,[6.0],3.0,3.0,3.0,Octahedron,2e,1,6.0,W,0.0,True
mp-757607,Na(WO3)10,1.9317304692347883,0.3699467723148349,[6.0],5.9,5.9,5.9,Octahedron,2c,1,6.0,W,0.0,True
mp-757610,LiP(WO4)2,1.9303085467886296,0.3947183809222316,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,W,0.0,True
mp-757615,LiP2WO7,1.983047424184241,0.2917376101599205,[6.0],3.0,3.0,3.0,Octahedron,4e,1,6.0,W,0.0,True
mp-757625,Li2P4WO13,2.0428574242943176,0.082292357619064,[6.0],4.0,4.0,4.0,Octahedron,2i,1,6.0,W,0.0,True
mp-757695,Na5(WO3)14,1.9444708759318727,0.0115665529288219,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,1a,1,6.0,W,1.0,False
mp-757695,Na5(WO3)14,1.9444708759318727,0.0115665529288219,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,1a,1,6.0,W,1.0,False
mp-757815,Li4Cr3Ni3(WO8)2,1.9734208545331728,0.2755708989599548,[6.0],6.0,6.0,6.0,Octahedron,1a,1,6.0,W,0.0,True
mp-757849,Na3(WO3)4,1.998193786267516,-0.1565917632956995,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,2b,1,6.0,W,1.0,False
mp-757849,Na3(WO3)4,1.998193786267516,-0.1565917632956995,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,2b,1,6.0,W,1.0,False
mp-757860,K2W4O13,1.9587549427234587,0.5345594575598746,[6.0],6.0,6.0,6.0,no_data,no_data,1,6.0,W,0.0,True
mp-757951,LiP3(WO6)2,1.9113987340157,0.3810285840492359,[6.0],4.0,4.0,4.0,Octahedron,4e,1,6.0,W,0.0,True
mp-757973,LiP4WO12,2.067829815566366,0.1223187059657575,[6.0],3.0,3.0,3.0,Octahedron,4c,1,6.0,W,0.0,True
mp-757994,LiP4WO12,1.8707234548443583,0.4162805796413321,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,W,0.0,True
mp-758019,LiP2WO7,1.897066111297557,0.3871533239461605,[6.0],3.0,3.0,3.0,Octahedron,4e,1,6.0,W,0.0,True
mp-758098,LiP3(WO6)2,1.9574143072193944,0.2689221487389946,[6.0],4.0,4.0,4.0,Octahedron,2i,1,6.0,W,0.0,True
mp-758239,LiP2WO8,1.918645279649743,0.4659131443800183,[6.0],5.0,5.0,5.0,Octahedron,4e,1,6.0,W,0.0,True
mp-758294,K(WO3)3,1.933783440614508,0.0055060012798051,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,"1a, 2c, 4f, 2e",1,6.0,W,1.0,False
mp-758294,K(WO3)3,1.933783440614508,0.0055060012798051,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,"1a, 2c, 4f, 2e",1,6.0,W,1.0,False
mp-758351,LiP4WO12,2.1270235023280213,0.0601093735082237,[6.0],3.0,3.0,3.0,Octahedron,4e,1,6.0,W,0.0,True
mp-758368,LiP4WO12,1.7540787777330764,0.602441752185084,[6.0],3.0,3.0,3.0,Octahedron,2e,1,6.0,W,0.0,True
mp-758385,LiPWO5,1.850228293942164,0.5528507352711461,[6.0],4.0,4.0,4.0,Octahedron,"2c, 2e",1,6.0,W,0.0,True
mp-758394,LiP3(WO6)2,1.9886588375893788,0.1730326184134566,[6.0],4.0,4.0,4.0,Octahedron,2c,1,6.0,W,0.0,True
mp-758410,LiP3W2O13,1.9293417038422709,0.4776085883675695,[6.0],5.0,5.0,5.0,Octahedron,4e,1,6.0,W,0.0,True
mp-758416,LiP2WO7,1.9982888140006048,0.2524164172233842,[6.0],3.0,3.0,3.0,Octahedron,4e,1,6.0,W,0.0,True
mp-758454,LiP4WO13,1.815281752055696,0.922962578136939,[6.0],5.0,5.0,5.0,Octahedron,4a,1,6.0,W,0.0,True
mp-758455,LiP3W2O13,1.930361166153076,0.370983274141066,[6.0],5.0,5.0,5.0,Octahedron,4e,1,6.0,W,0.0,True
mp-758467,LiP4WO12,1.7929409699918248,0.5657239808506043,[6.0],3.0,3.0,3.0,Octahedron,2e,1,6.0,W,0.0,True
mp-758626,Bi17(WO11)3,1.9711048373280624,0.0512190314065153,"[6.0, 5.0]",5.5,5.0,6.0,no_data,no_data,1,6.0,W,1.0,False
mp-758626,Bi17(WO11)3,1.9711048373280624,0.0512190314065153,"[6.0, 5.0]",5.5,5.0,6.0,no_data,no_data,1,5.0,W,1.0,False
mp-758687,Li3P3(WO6)2,2.0982110991354617,0.1056349159317589,[6.0],3.0,3.0,3.0,Octahedron,4e,1,6.0,W,0.0,True
mp-758943,Ti3Fe2P6WO24,2.0115861578714034,0.1020418622605265,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,W,0.0,True
mp-759350,Li2U(WO5)2,1.9504590171348133,0.3031060182823012,[6.0],6.0,6.0,6.0,Octahedron,1a,1,6.0,W,0.0,True
mp-759488,W3O7F,1.9460693618319247,0.3647089006645213,"[6.0, 6.0]",5.0,5.0,5.0,"Octahedron, Pentagonal bipyramid","1a, 2i",2,6.0,W,0.0,True
mp-759488,W3O7F,1.9460693618319247,0.3647089006645213,"[6.0, 6.0]",5.0,5.0,5.0,"Octahedron, Pentagonal bipyramid","1a, 2i",2,6.0,W,0.0,True
mp-759564,Na7(WO3)9,1.9275873652114184,0.0358778138210407,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,1a,1,6.0,W,1.0,False
mp-759564,Na7(WO3)9,1.9275873652114184,0.0358778138210407,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,1a,1,6.0,W,1.0,False
mp-760032,VP6(WO8)3,1.9939289948980328,-0.0287626941488423,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,1a,1,6.0,W,1.0,False
mp-760032,VP6(WO8)3,1.9939289948980328,-0.0287626941488423,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,1a,1,6.0,W,1.0,False
mp-760087,Na5(WO3)13,1.948914807957766,0.0121256496175601,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,"1b, 2i",1,6.0,W,1.0,False
mp-760087,Na5(WO3)13,1.948914807957766,0.0121256496175601,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,"1b, 2i",1,6.0,W,1.0,False
mp-760102,W2OF8,1.969924513946367,-0.2275836930861945,[1.0],5.0,5.0,5.0,Octahedron,4g,1,1.0,W,0.0,True
mp-760342,KLiH2WO5,1.945097674740214,0.3121500239705255,[4.0],6.0,6.0,6.0,Tetrahedron,8c,1,4.0,W,0.0,True
mp-761115,Na7(WO3)8,1.815059677383932,0.9814740193493448,[6.0],5.12,5.12,5.12,Octahedron,4j,1,6.0,W,0.0,True
mp-761117,Na7(WO3)13,1.984297451136517,-0.1944124418740307,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,1a,1,6.0,W,1.0,False
mp-761117,Na7(WO3)13,1.984297451136517,-0.1944124418740307,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,1a,1,6.0,W,1.0,False
mp-761779,K9(WO3)20,1.967951471545571,-0.0582087396516229,"[6.0, 6.0]",5.5,5.0,6.0,no_data,no_data,1,6.0,W,1.0,False
mp-761779,K9(WO3)20,1.967951471545571,-0.0582087396516229,"[6.0, 6.0]",5.5,5.0,6.0,no_data,no_data,1,6.0,W,1.0,False
mp-763805,Na7(WO3)9,1.9938684931083333,-0.0950335611509513,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,1a,1,6.0,W,1.0,False
mp-763805,Na7(WO3)9,1.9938684931083333,-0.0950335611509513,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,1a,1,6.0,W,1.0,False
mp-765995,Ba(WO3)6,1.9081434052362185,0.0592496799601237,[6.0],5.67,5.67,5.67,Octahedron,3c,1,6.0,W,0.0,True
mp-766003,LaW9O28,1.941257245204864,0.4333925674764627,[6.0],5.89,5.89,5.89,Octahedron,"6e, 3c",1,6.0,W,0.0,True
mp-766045,PWO5,1.924717064123835,0.376501814929178,[6.0],5.0,5.0,5.0,Octahedron,"1c, 1g",1,6.0,W,0.0,True
mp-766046,Tl(WO3)3,1.911219607131704,0.09268439300129,[6.0],5.67,5.67,5.67,Octahedron,3c,1,6.0,W,0.0,True
mp-766081,P4WO12,1.923430048557968,0.362896947963455,[6.0],4.0,4.0,4.0,Octahedron,2e,1,6.0,W,0.0,True
mp-766145,Na10(WO3)13,1.9891244046394283,-0.0826345787418637,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,"2i, 1d",1,6.0,W,1.0,False
mp-766145,Na10(WO3)13,1.9891244046394283,-0.0826345787418637,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,"2i, 1d",1,6.0,W,1.0,False
mp-766151,P4WO12,1.9547253516071976,0.2957520095849558,[6.0],4.0,4.0,4.0,Octahedron,2c,1,6.0,W,0.0,True
mp-766216,Na4(WO3)9,1.9183620773938053,0.0114943290250086,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,"1a, 2i",1,6.0,W,1.0,False
mp-766216,Na4(WO3)9,1.9183620773938053,0.0114943290250086,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,"1a, 2i",1,6.0,W,1.0,False
mp-766228,P2WO8,1.9372352733543885,0.317983198586369,[6.0],6.0,6.0,6.0,Octahedron,4a,1,6.0,W,0.0,True
mp-766234,P2WO8,1.942746828908701,0.3416989380232896,[6.0],6.0,6.0,6.0,Octahedron,4e,1,6.0,W,0.0,True
mp-766395,P4WO12,1.9429992105786464,0.3081822172516545,[6.0],4.0,4.0,4.0,Octahedron,2e,1,6.0,W,0.0,True
mp-766425,Na5(WO3)7,1.9265846960096489,0.0272826256433686,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,"1c, 2i",1,6.0,W,1.0,False
mp-766425,Na5(WO3)7,1.9265846960096489,0.0272826256433686,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,"1c, 2i",1,6.0,W,1.0,False
mp-766541,P5(WO6)4,1.945110365399609,0.2750343684994977,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,2a,1,6.0,W,1.0,False
mp-766541,P5(WO6)4,1.945110365399609,0.2750343684994977,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,2a,1,6.0,W,1.0,False
mp-766955,K6Na2MnH24(WO6)6,1.9682373542817408,0.5397354272391451,[6.0],6.0,6.0,6.0,Octahedron,6f,1,6.0,W,0.0,True
mp-767014,Na5(WO3)6,1.5243283461565331,3.0339591166170927,[6.0],5.17,5.17,5.17,Octahedron,"4g, 8h",1,6.0,W,0.0,True
mp-767435,P3(WO6)2,1.9236785802097656,0.3360337208767704,"[6.0, 6.0]",4.5,4.0,5.0,Octahedron,4e,1,6.0,W,1.0,False
mp-767435,P3(WO6)2,1.9236785802097656,0.3360337208767704,"[6.0, 6.0]",4.5,4.0,5.0,Octahedron,4e,1,6.0,W,1.0,False
mp-767436,P3W2O13,1.951878272188244,0.2292027305179979,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,4e,1,6.0,W,1.0,False
mp-767436,P3W2O13,1.951878272188244,0.2292027305179979,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,4e,1,6.0,W,1.0,False
mp-767771,P3W2O13,1.9080596080264096,0.2824166132989115,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,2i,1,6.0,W,1.0,False
mp-767771,P3W2O13,1.9080596080264096,0.2824166132989115,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,2i,1,6.0,W,1.0,False
mp-767776,P4WO12,1.885172707050217,0.3287631921736678,[6.0],4.0,4.0,4.0,Octahedron,2e,1,6.0,W,0.0,True
mp-767961,Ti3Mn2P6WO24,2.004999778484328,0.1034551309235716,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,W,0.0,True
mp-768074,LiTaWO6,1.943742024231892,0.1147998772181287,[6.0],6.0,6.0,6.0,Octahedron,4a,1,6.0,W,0.0,True
mp-768489,Mg3WO6,1.96695333353078,1.2263740818294822,[6.0],6.0,6.0,6.0,Octahedron,8c,1,6.0,W,0.0,True
mp-768502,Lu2WO6,1.922870169036292,0.5945504363336749,[6.0],6.0,6.0,6.0,Octahedron,4a,1,6.0,W,0.0,True
mp-768610,Sr7W4O19,1.93429977773561,0.94631377584593,[6.0],6.0,6.0,6.0,Octahedron,2i,1,6.0,W,0.0,True
mp-768668,Li4Ti3V3(WO8)2,1.7704339462906038,0.7422364036945601,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,W,0.0,True
mp-768848,Tb2(WO4)3,2.082452789156961,0.7061573386744822,"[4.0, 5.0]",6.0,6.0,6.0,"Tetrahedron, Square pyramid","4f, 2e",2,4.0,W,0.0,True
mp-768848,Tb2(WO4)3,2.082452789156961,0.7061573386744822,"[4.0, 5.0]",6.0,6.0,6.0,"Tetrahedron, Square pyramid","4f, 2e",2,5.0,W,0.0,True
mp-769470,Li11Fe(WO4)7,1.9823469733113908,0.60416868678823,"[4.0, 6.0]",6.0,6.0,6.0,"Tetrahedron, Octahedron","1a, 2b",2,4.0,W,0.0,True
mp-769470,Li11Fe(WO4)7,1.9823469733113908,0.60416868678823,"[4.0, 6.0]",6.0,6.0,6.0,"Tetrahedron, Octahedron","1a, 2b",2,6.0,W,0.0,True
mp-769613,Li4Ti3Ni3(WO8)2,2.033543092060128,0.788992559165776,[6.0],6.0,6.0,6.0,Octahedron,1a,1,6.0,W,0.0,True
mp-769629,Mn2V3P6WO24,2.00064468505292,1.174412600966041,[6.0],6.0,6.0,6.0,Octahedron,1a,1,6.0,W,0.0,True
mp-770406,Sm2WO6,1.9295397303612785,0.6386318379215689,[6.0],6.0,6.0,6.0,Octahedron,4a,1,6.0,W,0.0,True
mp-770416,Dy2WO6,1.9775701824950784,0.821987416514381,[6.0],6.0,6.0,6.0,Octahedron,8c,1,6.0,W,0.0,True
mp-770521,Li4V3Fe3(WO8)2,1.978984934681472,0.3316639346421407,[6.0],6.0,6.0,6.0,Octahedron,1a,1,6.0,W,0.0,True
mp-770559,Dy2WO6,1.940120147337107,1.2460943148026766,[6.0],6.0,6.0,6.0,Octahedron,4g,1,6.0,W,0.0,True
mp-770570,Dy2WO6,1.9264139768183064,0.630086647119735,[6.0],6.0,6.0,6.0,Octahedron,4a,1,6.0,W,0.0,True
mp-770571,Ho2WO6,1.9255589621574205,0.6272105059484386,[6.0],6.0,6.0,6.0,Octahedron,4a,1,6.0,W,0.0,True
mp-770639,Y2W2O9,1.960421669491852,0.6974085621341903,[6.0],6.0,6.0,6.0,Octahedron,4e,1,6.0,W,0.0,True
mp-770657,Gd2W2O9,1.9605152284270395,0.6950848016153788,[6.0],6.0,6.0,6.0,Octahedron,4e,1,6.0,W,0.0,True
mp-770766,Sm2WO6,2.1395381434247183,1.2400266545960033,[5.0],6.0,6.0,6.0,Trigonal bipyramid,4f,1,5.0,W,0.0,True
mp-770868,VWO4,2.020626347727972,0.3474065927051827,[6.0],6.0,6.0,6.0,Octahedron,2a,1,6.0,W,0.0,True
mp-770873,Ho2WO6,2.131814244321728,1.1868064620576249,[5.0],6.0,6.0,6.0,Trigonal bipyramid,4f,1,5.0,W,0.0,True
mp-770889,La2WO6,2.1525542886886897,1.2886782858307853,[5.0],6.0,6.0,6.0,Trigonal bipyramid,4f,1,5.0,W,0.0,True
mp-770983,Tb2WO6,2.140609628933824,1.2474188919136933,[5.0],6.0,6.0,6.0,Trigonal bipyramid,4f,1,5.0,W,0.0,True
mp-771017,Tb2WO6,1.9411268654172709,1.2577660423080403,[6.0],6.0,6.0,6.0,Octahedron,4g,1,6.0,W,0.0,True
mp-771033,Tb2WO6,1.9270607226644445,0.6269872100538432,[6.0],6.0,6.0,6.0,Octahedron,4a,1,6.0,W,0.0,True
mp-771519,Ca2WO5,1.9275757597786936,0.4150045317509008,[6.0],6.0,6.0,6.0,Octahedron,"2b, 2a",1,6.0,W,0.0,True
mp-771764,Mn5P6WO24,1.942086601482892,1.1896103688252275,[6.0],6.0,6.0,6.0,Octahedron,1a,1,6.0,W,0.0,True
mp-771887,Tm2WO6,2.134070889762302,1.2041454802921998,[5.0],6.0,6.0,6.0,Trigonal bipyramid,4f,1,5.0,W,0.0,True
mp-771891,TiP6(WO8)3,1.9684549391227693,0.1523259851472505,"[6.0, 6.0]",4.5,4.0,5.0,Octahedron,1a,1,6.0,W,1.0,False
mp-771891,TiP6(WO8)3,1.9684549391227693,0.1523259851472505,"[6.0, 6.0]",4.5,4.0,5.0,Octahedron,1a,1,6.0,W,1.0,False
mp-771917,Li4Fe3Ni3(WO8)2,1.967823400312552,0.286195420383472,[6.0],6.0,6.0,6.0,Octahedron,1a,1,6.0,W,0.0,True
mp-771945,SnP6(WO8)3,1.939621421391672,0.2719690654048049,"[6.0, 6.0]",4.5,4.0,5.0,Octahedron,1a,1,6.0,W,1.0,False
mp-771945,SnP6(WO8)3,1.939621421391672,0.2719690654048049,"[6.0, 6.0]",4.5,4.0,5.0,Octahedron,1a,1,6.0,W,1.0,False
mp-771961,K2WO4,1.8948847037103056,0.257442880524948,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,W,0.0,True
mp-771966,Sm2WO6,1.9443314231077864,1.2743456274798182,[6.0],6.0,6.0,6.0,Octahedron,4g,1,6.0,W,0.0,True
mp-772206,Hg2W2O7,1.9523936325251288,0.3251398155828712,[6.0],6.0,6.0,6.0,Octahedron,2i,1,6.0,W,0.0,True
mp-772264,In2WO6,1.95518369893851,-0.1844640161028535,[6.0],6.0,6.0,6.0,Octahedron,4a,1,6.0,W,0.0,True
mp-772579,La2WO6,1.9794763164486315,1.2774007042572295,[6.0],6.0,6.0,6.0,Octahedron,4g,1,6.0,W,0.0,True
mp-772627,Ho2(WO4)3,2.084788646266117,0.7205193661388648,"[4.0, 5.0]",6.0,6.0,6.0,"Tetrahedron, Square pyramid","4f, 2e",2,4.0,W,0.0,True
mp-772627,Ho2(WO4)3,2.084788646266117,0.7205193661388648,"[4.0, 5.0]",6.0,6.0,6.0,"Tetrahedron, Square pyramid","4f, 2e",2,5.0,W,0.0,True
mp-772638,Ho2WO6,1.9641871054169528,0.8342661381081322,[6.0],6.0,6.0,6.0,Octahedron,4a,1,6.0,W,0.0,True
mp-772657,Ta2WO8,1.967967079850992,0.6350362121953113,[6.0],6.0,6.0,6.0,Octahedron,2a,1,6.0,W,0.0,True
mp-772676,Sr2WO5,1.9415716500880056,0.9367100627533588,[6.0],6.0,6.0,6.0,Octahedron,4c,1,6.0,W,0.0,True
mp-772943,Li11U4(WO5)8,1.9513136499913,0.3055095106007057,[6.0],6.0,6.0,6.0,Octahedron,2e,1,6.0,W,0.0,True
mp-772962,K2W3O10,1.973754031410163,0.473635673082826,[6.0],6.0,6.0,6.0,Octahedron,"4g, 2f",1,6.0,W,0.0,True
mp-772973,LiP5WO15,1.9604304325300403,0.2609941844109715,[6.0],4.0,4.0,4.0,Octahedron,4e,1,6.0,W,0.0,True
mp-772974,Li2U(WO5)2,1.951405751676581,0.3261951998913428,[6.0],6.0,6.0,6.0,Octahedron,2a,1,6.0,W,0.0,True
mp-773126,Sm2(WO4)3,2.0878741860234693,0.7335409970126763,"[4.0, 5.0]",6.0,6.0,6.0,"Tetrahedron, Square pyramid","4f, 2e",2,4.0,W,0.0,True
mp-773126,Sm2(WO4)3,2.0878741860234693,0.7335409970126763,"[4.0, 5.0]",6.0,6.0,6.0,"Tetrahedron, Square pyramid","4f, 2e",2,5.0,W,0.0,True
mp-773192,Gd2(WO4)3,2.0828836481389903,0.721464070399694,"[4.0, 5.0]",6.0,6.0,6.0,"Tetrahedron, Square pyramid","4f, 2e",2,4.0,W,0.0,True
mp-773192,Gd2(WO4)3,2.0828836481389903,0.721464070399694,"[4.0, 5.0]",6.0,6.0,6.0,"Tetrahedron, Square pyramid","4f, 2e",2,5.0,W,0.0,True
mp-773508,Li4Cu3Ni3(WO8)2,1.978209960319329,2.674198207330073,[6.0],6.0,6.0,6.0,Octahedron,1a,1,6.0,W,0.0,True
mp-773512,Tm2WO6,1.9241219550547648,0.6186248744373618,[6.0],6.0,6.0,6.0,Octahedron,4a,1,6.0,W,0.0,True
mp-773513,Er2(WO4)3,2.085281612483976,0.7207625558093568,"[4.0, 5.0]",6.0,6.0,6.0,"Tetrahedron, Square pyramid","4f, 2e",2,4.0,W,0.0,True
mp-773513,Er2(WO4)3,2.085281612483976,0.7207625558093568,"[4.0, 5.0]",6.0,6.0,6.0,"Tetrahedron, Square pyramid","4f, 2e",2,5.0,W,0.0,True
mp-774193,La2WO6,1.9328280822550064,0.5954420843502717,[6.0],6.0,6.0,6.0,Octahedron,4a,1,6.0,W,0.0,True
mp-774407,Hg2W2O7,1.9471611198593848,0.2076295248713238,[6.0],6.0,6.0,6.0,Octahedron,4f,1,6.0,W,0.0,True
