material_id,chem_formula,R0,B,CN_raw,mean_charge,min_charge,max_charge,chemenv,Sb_wyckoff,num_Sb_chemenvs,CN,element,charge_range,is_single_charge,site_index,cn_found,d_min,d_max,d_mean,d_std,d_range,angle_mean,angle_std,angle_min,angle_max,bridging_O_count,bridging_O_fraction,n_candidate_sites_same_cn,geometry_type
mp-561062,NaSb3(PO5)2,1.884082871079498,0.700505843891061,"[4.0, 5.0]",3.0,3.0,3.0,"Square pyramid, See-saw",4a,2,5.0,Sb,0.0,True,8.0,5.0,1.9839730250782306,3.137251705126234,2.32784385810539,0.4190569567418894,1.1532786800480033,94.76074321903847,30.026820195646813,54.24038588606089,155.94400360129427,5.0,1.0,1,"Square pyramid, See-saw"
mp-561062,NaSb3(PO5)2,1.884082871079498,0.700505843891061,"[4.0, 5.0]",3.0,3.0,3.0,"Square pyramid, See-saw",4a,2,5.0,Sb,0.0,True,9.0,5.0,2.0370277127225784,2.3544560457041164,2.213561169157974,0.11371694623197656,0.31742833298153794,87.65404493230282,30.63782144468259,17.965076199529264,149.03155996331802,5.0,1.0,2,"Square pyramid, See-saw"
mp-561062,NaSb3(PO5)2,1.884082871079498,0.700505843891061,"[4.0, 5.0]",3.0,3.0,3.0,"Square pyramid, See-saw",4a,2,5.0,Sb,0.0,True,10.0,5.0,1.9839688749586353,3.0100849129856955,2.3050603407774384,0.36882533524009864,1.0261160380270602,55.257095593763594,31.268772097013485,15.358964838469795,100.29900634472276,5.0,1.0,3,"Square pyramid, See-saw"
mp-561062,NaSb3(PO5)2,1.884082871079498,0.700505843891061,"[4.0, 5.0]",3.0,3.0,3.0,"Square pyramid, See-saw",4a,2,5.0,Sb,0.0,True,11.0,5.0,2.0080152519911474,2.7732272115253096,2.2621776096071224,0.27806024079641306,0.7652119595341622,99.46010427186445,30.578664237896355,65.49905838594114,163.26103445755504,5.0,1.0,4,"Square pyramid, See-saw"
mp-561062,NaSb3(PO5)2,1.884082871079498,0.700505843891061,"[4.0, 5.0]",3.0,3.0,3.0,"Square pyramid, See-saw",4a,2,5.0,Sb,0.0,True,12.0,5.0,2.037027712722579,2.354456045704117,2.213561169157974,0.11371694623197669,0.31742833298153794,63.8116749034646,36.87723318358492,7.334900615045937,97.3256722178241,5.0,1.0,5,"Square pyramid, See-saw"
mp-561062,NaSb3(PO5)2,1.884082871079498,0.700505843891061,"[4.0, 5.0]",3.0,3.0,3.0,"Square pyramid, See-saw",4a,2,5.0,Sb,0.0,True,13.0,5.0,2.0370277127225793,2.3544560457041155,2.2135611691579733,0.11371694623197608,0.31742833298153617,63.8116749034646,36.87723318358492,7.334900615045937,97.32567221782412,5.0,1.0,6,"Square pyramid, See-saw"
mp-561062,NaSb3(PO5)2,1.884082871079498,0.700505843891061,"[4.0, 5.0]",3.0,3.0,3.0,"Square pyramid, See-saw",4a,2,5.0,Sb,0.0,True,14.0,5.0,1.9839688749586357,3.0100849129856937,2.3050603407774375,0.36882533524009825,1.026116038027058,42.59240566139006,32.59302549899484,10.412139675348657,95.32772096589188,5.0,1.0,7,"Square pyramid, See-saw"
mp-561062,NaSb3(PO5)2,1.884082871079498,0.700505843891061,"[4.0, 5.0]",3.0,3.0,3.0,"Square pyramid, See-saw",4a,2,5.0,Sb,0.0,True,15.0,5.0,1.9839730250782268,3.137251705126237,2.327843858105391,0.4190569567418909,1.1532786800480102,94.76074321903846,30.02682019564681,54.240385886060864,155.9440036012942,5.0,1.0,8,"Square pyramid, See-saw"
mp-561062,NaSb3(PO5)2,1.884082871079498,0.700505843891061,"[4.0, 5.0]",3.0,3.0,3.0,"Square pyramid, See-saw",4a,2,5.0,Sb,0.0,True,16.0,5.0,1.9839730250782261,3.137251705126238,2.3278438581053904,0.4190569567418913,1.1532786800480117,94.76074321903849,30.026820195646827,54.24038588606083,155.94400360129427,5.0,1.0,9,"Square pyramid, See-saw"
mp-561062,NaSb3(PO5)2,1.884082871079498,0.700505843891061,"[4.0, 5.0]",3.0,3.0,3.0,"Square pyramid, See-saw",4a,2,5.0,Sb,0.0,True,17.0,5.0,1.9839688749586337,3.010084912985696,2.305060340777439,0.368825335240099,1.0261160380270622,42.59240566139005,32.59302549899484,10.412139675348623,95.32772096589188,5.0,1.0,10,"Square pyramid, See-saw"
mp-561062,NaSb3(PO5)2,1.884082871079498,0.700505843891061,"[4.0, 5.0]",3.0,3.0,3.0,"Square pyramid, See-saw",4a,2,5.0,Sb,0.0,True,18.0,5.0,2.0416831496136116,2.353246978578538,2.210544625167543,0.11116728904691356,0.3115638289649265,66.37067296976151,28.628501021600048,11.25823385261902,92.9053450359121,5.0,1.0,11,"Square pyramid, See-saw"
mp-561062,NaSb3(PO5)2,1.884082871079498,0.700505843891061,"[4.0, 5.0]",3.0,3.0,3.0,"Square pyramid, See-saw",4a,2,5.0,Sb,0.0,True,19.0,5.0,2.041683149613609,2.3532469785785377,2.2105446251675422,0.11116728904691457,0.31156382896492874,72.9610049481056,30.73441016987356,11.258233852619052,95.86706039319994,5.0,1.0,12,"Square pyramid, See-saw"
mp-561062,NaSb3(PO5)2,1.884082871079498,0.700505843891061,"[4.0, 5.0]",3.0,3.0,3.0,"Square pyramid, See-saw",4a,2,5.0,Sb,0.0,True,20.0,5.0,1.9839688749586373,3.0100849129856946,2.305060340777439,0.3688253352400979,1.0261160380270573,55.257095593763594,31.268772097013496,15.358964838469747,100.29900634472276,5.0,1.0,13,"Square pyramid, See-saw"
mp-561062,NaSb3(PO5)2,1.884082871079498,0.700505843891061,"[4.0, 5.0]",3.0,3.0,3.0,"Square pyramid, See-saw",4a,2,5.0,Sb,0.0,True,21.0,5.0,2.04168314961361,2.353246978578535,2.2105446251675422,0.11116728904691321,0.3115638289649252,89.16214112715768,33.079800059110724,12.92671776967545,148.67851035037566,5.0,1.0,14,"Square pyramid, See-saw"
mp-561062,NaSb3(PO5)2,1.884082871079498,0.700505843891061,"[4.0, 5.0]",3.0,3.0,3.0,"Square pyramid, See-saw",4a,2,5.0,Sb,0.0,True,22.0,5.0,2.0080152519911474,2.7732272115253096,2.2621776096071216,0.27806024079641345,0.7652119595341622,67.21391005821224,37.72343696378271,11.97271273861731,122.64586910664094,5.0,1.0,15,"Square pyramid, See-saw"
mp-561062,NaSb3(PO5)2,1.884082871079498,0.700505843891061,"[4.0, 5.0]",3.0,3.0,3.0,"Square pyramid, See-saw",4a,2,5.0,Sb,0.0,True,24.0,5.0,1.9839730250782297,3.1372517051262356,2.327843858105391,0.41905695674189003,1.153278680048006,94.76074321903845,30.02682019564681,54.24038588606087,155.9440036012942,5.0,1.0,16,"Square pyramid, See-saw"
mp-561062,NaSb3(PO5)2,1.884082871079498,0.700505843891061,"[4.0, 5.0]",3.0,3.0,3.0,"Square pyramid, See-saw",4a,2,5.0,Sb,0.0,True,25.0,5.0,2.0416831496136107,2.353246978578539,2.2105446251675427,0.11116728904691435,0.3115638289649283,81.09257746831447,30.832277348554364,12.926717769675365,148.67851035037552,5.0,1.0,17,"Square pyramid, See-saw"
mp-561062,NaSb3(PO5)2,1.884082871079498,0.700505843891061,"[4.0, 5.0]",3.0,3.0,3.0,"Square pyramid, See-saw",4a,2,5.0,Sb,0.0,True,28.0,5.0,2.0370277127225767,2.354456045704114,2.2135611691579733,0.1137169462319764,0.3174283329815375,87.65404493230287,30.637821444682622,17.965076199529182,149.03155996331807,5.0,1.0,18,"Square pyramid, See-saw"
mp-561062,NaSb3(PO5)2,1.884082871079498,0.700505843891061,"[4.0, 5.0]",3.0,3.0,3.0,"Square pyramid, See-saw",4a,2,5.0,Sb,0.0,True,29.0,5.0,2.008015251991151,2.7732272115253074,2.2621776096071224,0.2780602407964118,0.7652119595341564,54.33774292357064,29.9111677573548,11.972712738617277,92.52494716185018,5.0,1.0,19,"Square pyramid, See-saw"
mp-561062,NaSb3(PO5)2,1.884082871079498,0.700505843891061,"[4.0, 5.0]",3.0,3.0,3.0,"Square pyramid, See-saw",4a,2,5.0,Sb,0.0,True,30.0,5.0,2.00801525199115,2.773227211525307,2.2621776096071216,0.2780602407964122,0.7652119595341569,99.06428111375959,30.48220428282832,65.75216357525888,163.26103445755516,5.0,1.0,20,"Square pyramid, See-saw"
mp-561072,Sr2DySbO6,2.018568389590614,0.0053523120667314,[6.0],5.0,5.0,5.0,Octahedron,2c,1,6.0,Sb,0.0,True,6.0,6.0,2.0174035438637,2.02193645981051,2.019546988655289,0.0018587143359336188,0.0045329159468097124,46.18540247034466,28.544663591093844,8.359494762059395,92.28623184470824,6.0,1.0,1,Octahedron
mp-561072,Sr2DySbO6,2.018568389590614,0.0053523120667314,[6.0],5.0,5.0,5.0,Octahedron,2c,1,6.0,Sb,0.0,True,7.0,6.0,2.017403543863701,2.021936459810509,2.019546988655289,0.0018587143359335041,0.004532915946807936,38.676355481965146,22.30388484815356,8.2663428282893,89.47885624923838,6.0,1.0,2,Octahedron
mp-561478,KSbMoO5,1.8809957350057087,0.8133750479774722,[4.0],3.0,3.0,3.0,See-saw,4e,1,4.0,Sb,0.0,True,,,,,,,,,,,,,,0,See-saw
mp-5769,Li3SbO4,1.8663502099699163,0.7800101745526069,[6.0],5.0,5.0,5.0,Octahedron,2e,1,6.0,Sb,0.0,True,6.0,6.0,1.9342124000920617,2.0485791097450083,1.9978035145899735,0.047561288328717366,0.1143667096529466,55.181918242525484,27.68720989204538,6.122303381559649,98.7529668228036,6.0,1.0,1,Octahedron
mp-5769,Li3SbO4,1.8663502099699163,0.7800101745526069,[6.0],5.0,5.0,5.0,Octahedron,2e,1,6.0,Sb,0.0,True,7.0,6.0,1.9342124000920624,2.048579109745007,1.9978035145899735,0.0475612883287165,0.1143667096529446,62.0965343246264,22.938383666388603,28.540127944317938,106.21238407328194,6.0,1.0,2,Octahedron
mp-581955,CsSi2SbO7,1.970927484255819,0.0288916943493563,[6.0],5.0,5.0,5.0,Octahedron,4a,1,6.0,Sb,0.0,True,36.0,6.0,1.9446597225199909,1.989655435071075,1.9700580542959443,0.01750914489508064,0.04499571255108403,59.129230815430006,31.583585433339334,14.407642021051492,93.89231164558267,6.0,1.0,1,Octahedron
mp-581955,CsSi2SbO7,1.970927484255819,0.0288916943493563,[6.0],5.0,5.0,5.0,Octahedron,4a,1,6.0,Sb,0.0,True,37.0,6.0,1.9707489066840684,1.9867028815236407,1.9762487568151128,0.006596434051660403,0.015953974839572282,53.27082427674925,25.92261816934037,11.616972597757067,91.09171945119824,6.0,1.0,2,Octahedron
mp-581955,CsSi2SbO7,1.970927484255819,0.0288916943493563,[6.0],5.0,5.0,5.0,Octahedron,4a,1,6.0,Sb,0.0,True,38.0,6.0,1.9446597225199906,1.9896554350710756,1.9700580542959438,0.017509144895080393,0.04499571255108492,58.35521787126423,22.78939343211193,14.198903619649467,85.53013967377386,6.0,1.0,3,Octahedron
mp-581955,CsSi2SbO7,1.970927484255819,0.0288916943493563,[6.0],5.0,5.0,5.0,Octahedron,4a,1,6.0,Sb,0.0,True,39.0,6.0,1.9605977289565772,1.9935405527680803,1.9788152537771027,0.012141228340793307,0.03294282381150304,53.94450982308976,27.836750295246873,11.788415323723356,92.51676404030577,6.0,1.0,4,Octahedron
mp-581955,CsSi2SbO7,1.970927484255819,0.0288916943493563,[6.0],5.0,5.0,5.0,Octahedron,4a,1,6.0,Sb,0.0,True,40.0,6.0,1.9707489066840682,1.98670288152364,1.976248756815112,0.00659643405165994,0.01595397483957184,59.416145973825955,31.035873524062534,13.16608126266727,95.77540353520969,6.0,1.0,5,Octahedron
mp-581955,CsSi2SbO7,1.970927484255819,0.0288916943493563,[6.0],5.0,5.0,5.0,Octahedron,4a,1,6.0,Sb,0.0,True,41.0,6.0,1.9605977289565777,1.9935405527680807,1.9788152537771033,0.012141228340793748,0.03294282381150304,58.57255316269061,30.01309447727752,16.156629529120604,93.00968850666018,6.0,1.0,6,Octahedron
mp-581955,CsSi2SbO7,1.970927484255819,0.0288916943493563,[6.0],5.0,5.0,5.0,Octahedron,4a,1,6.0,Sb,0.0,True,42.0,6.0,1.970748906684068,1.9867028815236416,1.976248756815113,0.006596434051660661,0.015953974839573615,49.65297310550628,21.597014760513165,11.256926931010312,91.09171945119822,6.0,1.0,7,Octahedron
mp-581955,CsSi2SbO7,1.970927484255819,0.0288916943493563,[6.0],5.0,5.0,5.0,Octahedron,4a,1,6.0,Sb,0.0,True,43.0,6.0,1.9605977289565772,1.9935405527680798,1.9788152537771033,0.012141228340792991,0.0329428238115026,47.31533368452075,24.928724677165356,12.098123489426364,83.75346829536058,6.0,1.0,8,Octahedron
mp-581955,CsSi2SbO7,1.970927484255819,0.0288916943493563,[6.0],5.0,5.0,5.0,Octahedron,4a,1,6.0,Sb,0.0,True,44.0,6.0,1.9446597225199904,1.9896554350710745,1.9700580542959454,0.017509144895080885,0.04499571255108403,107.61160940103936,35.31567905061281,85.16467425938431,178.9806118013923,6.0,1.0,9,Octahedron
mp-581955,CsSi2SbO7,1.970927484255819,0.0288916943493563,[6.0],5.0,5.0,5.0,Octahedron,4a,1,6.0,Sb,0.0,True,45.0,6.0,1.9707489066840684,1.986702881523642,1.9762487568151137,0.006596434051660487,0.015953974839573615,107.6580740033913,35.39147298632147,84.39016511495531,178.75523068597158,6.0,1.0,10,Octahedron
mp-581955,CsSi2SbO7,1.970927484255819,0.0288916943493563,[6.0],5.0,5.0,5.0,Octahedron,4a,1,6.0,Sb,0.0,True,46.0,6.0,1.9446597225199886,1.9896554350710738,1.9700580542959445,0.01750914489508137,0.04499571255108514,48.265165653165575,25.98764049432255,6.324482042602044,87.94041289992751,6.0,1.0,11,Octahedron
mp-581955,CsSi2SbO7,1.970927484255819,0.0288916943493563,[6.0],5.0,5.0,5.0,Octahedron,4a,1,6.0,Sb,0.0,True,47.0,6.0,1.9605977289565784,1.9935405527680798,1.978815253777104,0.012141228340793966,0.03294282381150149,107.64643610495423,35.30932961731943,87.60424762052129,178.55627879615125,6.0,1.0,12,Octahedron
mp-608522,Sb2Mo10O31,2.090576195515809,0.3234817051439529,[5.0],3.0,3.0,3.0,"Square pyramid, Pentagonal plane",2c,2,5.0,Sb,0.0,True,0.0,5.0,1.938392231677866,2.6867577781450684,2.3044380867267478,0.31804548765483565,0.7483655464672025,101.03034904566998,31.46253816797075,63.526417793178,159.92862820604742,5.0,1.0,1,"Square pyramid, Pentagonal plane"
mp-608522,Sb2Mo10O31,2.090576195515809,0.3234817051439529,[5.0],3.0,3.0,3.0,"Square pyramid, Pentagonal plane",2c,2,5.0,Sb,0.0,True,1.0,5.0,1.9446893192081136,2.6886366821850083,2.301147032814972,0.32091703505387975,0.7439473629768947,100.34258420399493,31.450613251476494,63.77101821715005,158.6612260685131,5.0,1.0,2,"Square pyramid, Pentagonal plane"
mp-608522,Sb2Mo10O31,2.090576195515809,0.3234817051439529,[5.0],3.0,3.0,3.0,"Square pyramid, Pentagonal plane",2c,2,5.0,Sb,0.0,True,2.0,5.0,1.9446893192081118,2.688636682185009,2.3011470328149715,0.3209170350538803,0.7439473629768973,100.34258420399492,31.450613251476483,63.771018217150086,158.6612260685131,5.0,1.0,3,"Square pyramid, Pentagonal plane"
mp-608522,Sb2Mo10O31,2.090576195515809,0.3234817051439529,[5.0],3.0,3.0,3.0,"Square pyramid, Pentagonal plane",2c,2,5.0,Sb,0.0,True,3.0,5.0,1.9383922316778672,2.686757778145067,2.3044380867267478,0.3180454876548344,0.7483655464671999,101.03034904566998,31.462538167970752,63.52641779317795,159.92862820604742,5.0,1.0,4,"Square pyramid, Pentagonal plane"
mp-618807,KSb(MoO4)2,1.8511445329066896,0.8582610747687441,[5.0],3.0,3.0,3.0,Square pyramid,2i,1,5.0,Sb,0.0,True,,,,,,,,,,,,,,0,Square pyramid
mp-622171,VSb2O5,2.0544355861750807,1.261945815551511,[4.0],3.0,3.0,3.0,See-saw,8d,1,4.0,Sb,0.0,True,,,,,,,,,,,,,,0,See-saw
mp-622278,TlV2SbO8,2.0411822155183432,-0.2309033251535571,[6.0],5.0,5.0,5.0,Octahedron,4c,1,6.0,Sb,0.0,True,12.0,6.0,1.994747715741948,2.002368561938829,1.9994848099574913,0.002572420477537852,0.00762084619688097,97.35054682747851,36.67600301620943,34.34854186927165,177.18337421580972,6.0,1.0,1,Octahedron
mp-622278,TlV2SbO8,2.0411822155183432,-0.2309033251535571,[6.0],5.0,5.0,5.0,Octahedron,4c,1,6.0,Sb,0.0,True,13.0,6.0,1.9947477157419458,2.0023685619388285,1.9994848099574904,0.0025724204775385766,0.007620846196882747,107.25422594664752,34.58802109511657,85.70970369348827,177.18337421580972,6.0,1.0,2,Octahedron
mp-622278,TlV2SbO8,2.0411822155183432,-0.2309033251535571,[6.0],5.0,5.0,5.0,Octahedron,4c,1,6.0,Sb,0.0,True,14.0,6.0,1.9947477157419458,2.0023685619388285,1.9994848099574904,0.0025724204775385926,0.007620846196882747,97.35054682747858,36.676003016209464,34.34854186927165,177.18337421580986,6.0,1.0,3,Octahedron
mp-622278,TlV2SbO8,2.0411822155183432,-0.2309033251535571,[6.0],5.0,5.0,5.0,Octahedron,4c,1,6.0,Sb,0.0,True,15.0,6.0,1.9947477157419466,2.002368561938829,1.9994848099574904,0.0025724204775384326,0.007620846196882303,107.25422594664754,34.58802109511658,85.70970369348825,177.18337421580986,6.0,1.0,4,Octahedron
mp-626182,SbHO3,1.9628726039420945,0.1816702935297383,[6.0],5.0,5.0,5.0,Octahedron,4c,1,6.0,Sb,0.0,True,0.0,6.0,1.9628766649040388,2.0887964200923936,2.0048516081095795,0.05935794583462805,0.12591975518835485,87.87202375865687,41.90570519931759,30.76789659106746,179.99999914622634,6.0,1.0,1,Octahedron
mp-626182,SbHO3,1.9628726039420945,0.1816702935297383,[6.0],5.0,5.0,5.0,Octahedron,4c,1,6.0,Sb,0.0,True,1.0,6.0,1.962876664904038,2.088796420092394,2.0048516081095795,0.059357945834628334,0.12591975518835619,99.98201510575296,39.473472343296756,28.117104152377067,180.0,6.0,1.0,2,Octahedron
mp-626182,SbHO3,1.9628726039420945,0.1816702935297383,[6.0],5.0,5.0,5.0,Octahedron,4c,1,6.0,Sb,0.0,True,2.0,6.0,1.9628753446557272,2.0887964201346243,2.0048494765428257,0.05935945307609214,0.12592107547889708,63.227621449747815,22.399166864168837,27.431826006925633,94.06767426793704,6.0,1.0,3,Octahedron
mp-626182,SbHO3,1.9628726039420945,0.1816702935297383,[6.0],5.0,5.0,5.0,Octahedron,4c,1,6.0,Sb,0.0,True,3.0,6.0,1.962875344655728,2.088796420134625,2.004849476542826,0.059359453076092215,0.12592107547889708,88.22581509030913,36.94829841639439,27.43205900422366,180.0,6.0,1.0,4,Octahedron
mp-626218,SbHO3,1.93627334799341,0.1971087145300547,[6.0],5.0,5.0,5.0,Octahedron,4b,1,6.0,Sb,0.0,True,0.0,6.0,1.9209017066735439,2.0728588304386557,1.980072607628519,0.06504818152088865,0.15195712376511183,66.54998078764072,26.256644847034657,27.391057580624217,106.05596276945451,6.0,1.0,1,Octahedron
mp-626218,SbHO3,1.93627334799341,0.1971087145300547,[6.0],5.0,5.0,5.0,Octahedron,4b,1,6.0,Sb,0.0,True,1.0,6.0,1.920903955450841,2.072761411191901,1.9800753396064497,0.06497822578800094,0.1518574557410599,60.717668301609024,23.971138258397,25.756584517763244,91.67167213394046,6.0,1.0,2,Octahedron
mp-626218,SbHO3,1.93627334799341,0.1971087145300547,[6.0],5.0,5.0,5.0,Octahedron,4b,1,6.0,Sb,0.0,True,2.0,6.0,1.9209862544098948,2.072770842757464,1.9800686905823806,0.06501606523991733,0.15178458834756925,87.38161566758089,41.612192330990034,30.79085531518769,178.35257063526882,6.0,1.0,3,Octahedron
mp-626218,SbHO3,1.93627334799341,0.1971087145300547,[6.0],5.0,5.0,5.0,Octahedron,4b,1,6.0,Sb,0.0,True,3.0,6.0,1.9211074280953382,2.0727964787087707,1.9800684839048028,0.06497625459238536,0.15168905061343252,63.769194249103954,26.120293176748014,25.867856857757538,95.14945835122066,6.0,1.0,4,Octahedron
mp-6273,Ba4Na(SbO4)3,1.806185553454755,1.2717581327241838,[6.0],5.0,5.0,5.0,Octahedron,3b,1,6.0,Sb,0.0,True,5.0,6.0,1.9168423160020462,2.1032860002041427,2.0411381054701105,0.0878903956058035,0.18644368420209645,83.64686489189094,38.88186016339709,27.266044450476105,180.0,6.0,1.0,1,Octahedron
mp-6273,Ba4Na(SbO4)3,1.806185553454755,1.2717581327241838,[6.0],5.0,5.0,5.0,Octahedron,3b,1,6.0,Sb,0.0,True,6.0,6.0,1.9168423160020465,2.1032860002041427,2.0411381054701105,0.08789039560580346,0.18644368420209623,83.64686483497272,38.88186002234801,27.266044450476077,179.99999914622634,6.0,1.0,2,Octahedron
mp-6273,Ba4Na(SbO4)3,1.806185553454755,1.2717581327241838,[6.0],5.0,5.0,5.0,Octahedron,3b,1,6.0,Sb,0.0,True,7.0,6.0,1.9168423160020465,2.103286000204143,2.0411381054701105,0.0878903956058034,0.18644368420209667,83.64686489189096,38.88186016339709,27.26604445047609,180.0,6.0,1.0,3,Octahedron
mp-633099,Sb2Pb2O7,1.9038609699856603,0.5093734417483252,[6.0],5.0,5.0,5.0,Octahedron,"2b, 2a",1,6.0,Sb,0.0,True,0.0,6.0,1.97961594355732,2.0105658369016717,1.9960537547271595,0.012337209760007923,0.03094989334435172,97.34354196359335,35.997946106717116,27.99862521223994,177.3114073091782,6.0,1.0,1,Octahedron
mp-633099,Sb2Pb2O7,1.9038609699856603,0.5093734417483252,[6.0],5.0,5.0,5.0,Octahedron,"2b, 2a",1,6.0,Sb,0.0,True,1.0,6.0,1.9796130072938902,2.010562840324104,1.9960586999133894,0.012336502859137954,0.03094983303021359,107.56162061979487,35.31241145217113,84.67163841419136,178.87626695415997,6.0,1.0,2,Octahedron
mp-633099,Sb2Pb2O7,1.9038609699856603,0.5093734417483252,[6.0],5.0,5.0,5.0,Octahedron,"2b, 2a",1,6.0,Sb,0.0,True,2.0,6.0,1.9327281415664859,2.041348192878154,1.9987339893504414,0.047326701417180976,0.10862005131166819,82.43543687700044,34.33805516124211,26.853692306756837,177.03133247935943,6.0,1.0,3,Octahedron
mp-633099,Sb2Pb2O7,1.9038609699856603,0.5093734417483252,[6.0],5.0,5.0,5.0,Octahedron,"2b, 2a",1,6.0,Sb,0.0,True,3.0,6.0,1.932725325089475,2.0413428165585694,1.9987340304075911,0.04732876697520118,0.1086174914690945,48.596124889006845,30.97469297734728,9.59562549059264,98.40018687719038,6.0,1.0,4,Octahedron
mp-638424,Sb2S2O9,1.9289013109944448,0.5509319643059843,[5.0],3.0,3.0,3.0,Square pyramid,8b,1,5.0,Sb,0.0,True,,,,,,,,,,,,,,0,Square pyramid
mp-642625,Hg12SbBr(ClO3)2,2.0210554554661564,0.0442232134881337,[6.0],3.0,3.0,3.0,Octahedron,"1b, 1a, 1c",1,6.0,Sb,0.0,True,36.0,6.0,2.044222007160524,2.0705681218114953,2.0573950668076413,0.013173046992671935,0.026346114650971142,107.02707132971996,34.06638340615391,87.50371794064885,174.90708067280474,6.0,1.0,1,Octahedron
mp-642625,Hg12SbBr(ClO3)2,2.0210554554661564,0.0442232134881337,[6.0],3.0,3.0,3.0,Octahedron,"1b, 1a, 1c",1,6.0,Sb,0.0,True,37.0,6.0,2.04562974871768,2.0469905386632097,2.0463101449864265,0.0006803844174871307,0.0013607899455294614,52.541444156992014,22.289930421547076,18.185628479461755,86.46324803920562,6.0,1.0,2,Octahedron
mp-642625,Hg12SbBr(ClO3)2,2.0210554554661564,0.0442232134881337,[6.0],3.0,3.0,3.0,Octahedron,"1b, 1a, 1c",1,6.0,Sb,0.0,True,38.0,6.0,2.0421417015741534,2.069012304138734,2.055577004497126,0.01343529132309996,0.026870602564580626,59.279560047022365,25.359587530812306,13.296489800415294,113.70719692264895,6.0,1.0,3,Octahedron
mp-6526,NaGeSbO5,1.895271111155021,0.4288377222069071,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Sb,0.0,True,4.0,6.0,1.9416904685753202,1.9927847060101658,1.9740206136232687,0.0229590743578073,0.051094237434845535,54.29363073939453,24.075575196996216,18.695750897097188,102.26404784473701,6.0,1.0,1,Octahedron
mp-6526,NaGeSbO5,1.895271111155021,0.4288377222069071,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Sb,0.0,True,5.0,6.0,1.9416903162145775,1.992782961061555,1.9740202899523398,0.022958925132008392,0.05109264484697751,61.86590051437297,22.05313452293865,18.695752352881087,95.69445633542894,6.0,1.0,2,Octahedron
mp-6639,RbGeSbO5,1.954432300514025,0.3326647406175538,[6.0],5.0,5.0,5.0,Octahedron,4a,1,6.0,Sb,0.0,True,16.0,6.0,1.9886145574326788,2.0540129005177863,2.0161155578229186,0.02412149943172141,0.0653983430851075,107.72985361535511,35.57724324225328,84.42252501684733,179.83716142546916,6.0,1.0,1,Octahedron
mp-6639,RbGeSbO5,1.954432300514025,0.3326647406175538,[6.0],5.0,5.0,5.0,Octahedron,4a,1,6.0,Sb,0.0,True,17.0,6.0,1.9886145574326788,2.054012900517786,2.016115557822918,0.024121499431721125,0.06539834308510706,107.72985361535483,35.57724324225271,84.42252501684733,179.8371614254647,6.0,1.0,2,Octahedron
mp-6639,RbGeSbO5,1.954432300514025,0.3326647406175538,[6.0],5.0,5.0,5.0,Octahedron,4a,1,6.0,Sb,0.0,True,18.0,6.0,1.9886145574326803,2.054012900517787,2.016115557822918,0.02412149943172126,0.06539834308510684,107.72985361535483,35.57724324225271,84.42252501684742,179.8371614254647,6.0,1.0,3,Octahedron
mp-6639,RbGeSbO5,1.954432300514025,0.3326647406175538,[6.0],5.0,5.0,5.0,Octahedron,4a,1,6.0,Sb,0.0,True,19.0,6.0,1.9886145574326781,2.0540129005177845,2.016115557822918,0.02412149943172106,0.06539834308510639,107.72985361535481,35.57724324225268,84.42252501684733,179.8371614254647,6.0,1.0,4,Octahedron
mp-6639,RbGeSbO5,1.954432300514025,0.3326647406175538,[6.0],5.0,5.0,5.0,Octahedron,4a,1,6.0,Sb,0.0,True,20.0,6.0,1.990652810162741,2.060654345684627,2.0142465884984753,0.027176735972593215,0.07000153552188615,60.150475516456474,35.63744969079192,7.586708376745351,100.25853869076131,6.0,1.0,5,Octahedron
mp-6639,RbGeSbO5,1.954432300514025,0.3326647406175538,[6.0],5.0,5.0,5.0,Octahedron,4a,1,6.0,Sb,0.0,True,21.0,6.0,1.9906528101627396,2.060654345684627,2.0142465884984753,0.027176735972592996,0.07000153552188748,53.037355071387694,21.581647628955302,13.97796227217139,94.14886165442255,6.0,1.0,6,Octahedron
mp-6639,RbGeSbO5,1.954432300514025,0.3326647406175538,[6.0],5.0,5.0,5.0,Octahedron,4a,1,6.0,Sb,0.0,True,22.0,6.0,1.990652810162741,2.0606543456846276,2.0142465884984744,0.02717673597259356,0.0700015355218866,106.62411666070115,33.5761696250033,81.02085067636594,175.9553342277059,6.0,1.0,7,Octahedron
mp-6639,RbGeSbO5,1.954432300514025,0.3326647406175538,[6.0],5.0,5.0,5.0,Octahedron,4a,1,6.0,Sb,0.0,True,23.0,6.0,1.990652810162741,2.0606543456846262,2.014246588498475,0.027176735972592587,0.07000153552188526,56.9749293571117,27.890401423718618,13.644621086279846,94.78668596944897,6.0,1.0,8,Octahedron
mp-667360,CsSbOF4,1.994538097089451,-0.3447131805142177,[2.0],5.0,5.0,5.0,no_data,no_data,1,2.0,Sb,0.0,True,12.0,2.0,1.9541468160511872,1.9618274742101518,1.9579871451306694,0.0038403290794822853,0.007680658158964571,101.13292077078464,0.0,101.13292077078464,101.13292077078464,2.0,1.0,1,no_data
