material_id,chem_formula,R0,B,CN_raw,mean_charge,min_charge,max_charge,chemenv,Sb_wyckoff,num_Sb_chemenvs,CN,element,charge_range,is_single_charge
mp-557470,K2Sb2S(O2F3)2,4.886049237251595,-3.881260840276016,"[0, 2.0]",3.0,3.0,3.0,Square pyramid,4e,1,2.0,Sb,0.0,True
mp-557740,Mn13Si2SbO24,1.9379369140099905,0.5549423283071493,[6.0],5.0,5.0,5.0,no_data,no_data,1,6.0,Sb,0.0,True
mp-557843,Ca2MnSbO6,1.875564874144673,0.7386837804849271,[6.0],5.0,5.0,5.0,Octahedron,4c,1,6.0,Sb,0.0,True
mp-557989,K3Sb5O14,1.9851917206824925,0.2017869945891364,[6.0],5.0,5.0,5.0,Octahedron,4c,1,6.0,Sb,0.0,True
mp-558000,LaSbMo2O9,1.8349627165384328,0.9952041391416449,[4.0],3.0,3.0,3.0,See-saw,4f,1,4.0,Sb,0.0,True
mp-558023,Rb2Sb4O11,1.9343189805528551,0.3194768701346721,[6.0],5.0,5.0,5.0,Octahedron,"4j, 2i",1,6.0,Sb,0.0,True
mp-558039,Sr2HoSbO6,2.015587928892263,0.0155886149506846,[6.0],5.0,5.0,5.0,Octahedron,2c,1,6.0,Sb,0.0,True
mp-558607,K3BSb4O13,1.9162445394877785,0.3831440246777903,[6.0],5.0,5.0,5.0,Octahedron,2i,1,6.0,Sb,0.0,True
mp-559298,La5Sb4(O4F)3,1.9934080589725032,0.1647106454838081,[3.0],3.0,3.0,3.0,Triangular non-coplanar,16g,1,3.0,Sb,0.0,True
mp-559894,Sb2Te2O9,1.960334567031056,0.1014401012934639,[6.0],5.0,5.0,5.0,Octahedron,4e,1,6.0,Sb,0.0,True
mp-560154,DySbMo2O9,1.884168771613813,0.7993859814992959,[4.0],3.0,3.0,3.0,See-saw,4f,1,4.0,Sb,0.0,True
mp-560240,K2SbPO6,1.9740775784800075,0.2695415592749231,[6.0],5.0,5.0,5.0,Octahedron,4a,1,6.0,Sb,0.0,True
mp-560587,Rb2Sb8O13,1.965879908755929,0.5360836387831065,"[3.0, 4.0]",3.0,3.0,3.0,"See-saw, Triangular non-coplanar",4f,2,3.0,Sb,0.0,True
mp-560587,Rb2Sb8O13,1.965879908755929,0.5360836387831065,"[3.0, 4.0]",3.0,3.0,3.0,"See-saw, Triangular non-coplanar",4f,2,4.0,Sb,0.0,True
mp-560642,Na3SbP2O9,1.8984703538476908,0.4138222385190334,[6.0],5.0,5.0,5.0,Octahedron,4a,1,6.0,Sb,0.0,True
mp-560652,YSbMo2O9,1.882856168467311,0.8066915963129795,[4.0],3.0,3.0,3.0,See-saw,4f,1,4.0,Sb,0.0,True
mp-560900,RbSb2C2O4F5,2.102702958115274,0.6394744549263558,"[0, 3.0]",3.0,3.0,3.0,"Square pyramid, See-saw",4a,2,0.0,Sb,0.0,True
mp-560900,RbSb2C2O4F5,2.102702958115274,0.6394744549263558,"[0, 3.0]",3.0,3.0,3.0,"Square pyramid, See-saw",4a,2,3.0,Sb,0.0,True
mp-560917,Mn13Al4Si2(SbO14)2,1.9653904554344517,0.3538348405332652,[6.0],5.0,5.0,5.0,Octahedron,2g,1,6.0,Sb,0.0,True
mp-561045,Ba8Ce3(SbO6)4,1.9223727121973584,0.5273827958217048,[6.0],5.0,5.0,5.0,Octahedron,"2e, 2c",1,6.0,Sb,0.0,True
mp-561057,SbP2O7,2.1209608992312687,-0.5186534356661772,"[5.0, 6.0]",5.0,5.0,5.0,Octahedron,4a,1,5.0,Sb,0.0,True
mp-561057,SbP2O7,2.1209608992312687,-0.5186534356661772,"[5.0, 6.0]",5.0,5.0,5.0,Octahedron,4a,1,6.0,Sb,0.0,True
mp-561062,NaSb3(PO5)2,1.884082871079498,0.700505843891061,"[4.0, 5.0]",3.0,3.0,3.0,"Square pyramid, See-saw",4a,2,4.0,Sb,0.0,True
mp-561062,NaSb3(PO5)2,1.884082871079498,0.700505843891061,"[4.0, 5.0]",3.0,3.0,3.0,"Square pyramid, See-saw",4a,2,5.0,Sb,0.0,True
mp-561072,Sr2DySbO6,2.018568389590614,0.0053523120667314,[6.0],5.0,5.0,5.0,Octahedron,2c,1,6.0,Sb,0.0,True
mp-561478,KSbMoO5,1.8809957350057087,0.8133750479774722,[4.0],3.0,3.0,3.0,See-saw,4e,1,4.0,Sb,0.0,True
mp-5769,Li3SbO4,1.8663502099699163,0.7800101745526069,[6.0],5.0,5.0,5.0,Octahedron,2e,1,6.0,Sb,0.0,True
mp-581955,CsSi2SbO7,1.970927484255819,0.0288916943493563,[6.0],5.0,5.0,5.0,Octahedron,4a,1,6.0,Sb,0.0,True
mp-608522,Sb2Mo10O31,2.090576195515809,0.3234817051439529,[5.0],3.0,3.0,3.0,"Square pyramid, Pentagonal plane",2c,2,5.0,Sb,0.0,True
mp-618807,KSb(MoO4)2,1.8511445329066896,0.8582610747687441,[5.0],3.0,3.0,3.0,Square pyramid,2i,1,5.0,Sb,0.0,True
mp-622171,VSb2O5,2.0544355861750807,1.261945815551511,[4.0],3.0,3.0,3.0,See-saw,8d,1,4.0,Sb,0.0,True
mp-622278,TlV2SbO8,2.0411822155183432,-0.2309033251535571,[6.0],5.0,5.0,5.0,Octahedron,4c,1,6.0,Sb,0.0,True
mp-626182,SbHO3,1.9628726039420945,0.1816702935297383,[6.0],5.0,5.0,5.0,Octahedron,4c,1,6.0,Sb,0.0,True
mp-626218,SbHO3,1.93627334799341,0.1971087145300547,[6.0],5.0,5.0,5.0,Octahedron,4b,1,6.0,Sb,0.0,True
mp-6273,Ba4Na(SbO4)3,1.806185553454755,1.2717581327241838,[6.0],5.0,5.0,5.0,Octahedron,3b,1,6.0,Sb,0.0,True
mp-633099,Sb2Pb2O7,1.9038609699856603,0.5093734417483252,[6.0],5.0,5.0,5.0,Octahedron,"2b, 2a",1,6.0,Sb,0.0,True
mp-638424,Sb2S2O9,1.9289013109944448,0.5509319643059843,[5.0],3.0,3.0,3.0,Square pyramid,8b,1,5.0,Sb,0.0,True
mp-642625,Hg12SbBr(ClO3)2,2.0210554554661564,0.0442232134881337,[6.0],3.0,3.0,3.0,Octahedron,"1b, 1a, 1c",1,6.0,Sb,0.0,True
mp-6526,NaGeSbO5,1.895271111155021,0.4288377222069071,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Sb,0.0,True
mp-6639,RbGeSbO5,1.954432300514025,0.3326647406175538,[6.0],5.0,5.0,5.0,Octahedron,4a,1,6.0,Sb,0.0,True
mp-667360,CsSbOF4,1.994538097089451,-0.3447131805142177,[2.0],5.0,5.0,5.0,no_data,no_data,1,2.0,Sb,0.0,True
mp-667372,Ba8Zr3(SbO6)4,1.8795232158309525,0.7894454508540101,[6.0],5.0,5.0,5.0,Octahedron,"2e, 2c",1,6.0,Sb,0.0,True
mp-6674,LiLa2SbO6,2.0114529157540693,0.0200736319395213,[6.0],5.0,5.0,5.0,Octahedron,2b,1,6.0,Sb,0.0,True
mp-672958,LiSb(PO3)4,2.0099482160493087,0.3792597899149815,[6.0],3.0,3.0,3.0,Octahedron,4c,1,6.0,Sb,0.0,True
mp-672963,Sb(PO3)4,2.03346021073007,0.6194404887940781,[6.0],5.0,5.0,5.0,Octahedron,4c,1,6.0,Sb,0.0,True
mp-673059,LiSbP2O7,1.2059792621956915,1.656776028079167,[6.0],3.0,3.0,3.0,Pentagonal pyramid,4e,1,6.0,Sb,0.0,True
mp-673073,LiSbP2O7,2.2893131813725973,0.0591747683923545,[6.0],3.0,3.0,3.0,Octahedron,4e,1,6.0,Sb,0.0,True
mp-673126,LiSb(PO3)4,1.976433259800946,0.5060525189793896,[6.0],3.0,3.0,3.0,Square-face bicapped trigonal prism,2a,1,6.0,Sb,0.0,True
mp-674374,In11(SbO8)3,1.9421512083713768,0.3497182194028526,[6.0],5.0,5.0,5.0,"Trigonal prism, Octahedron",1a,2,6.0,Sb,0.0,True
mp-674490,FeSbO4,1.929530852333381,0.3374410649863447,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Sb,0.0,True
mp-675025,SbRhO4,1.9766255407658464,0.3292837093451201,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Sb,0.0,True
mp-675797,Zn7(SbO6)2,1.9285511833573832,0.5627317524845288,[6.0],5.0,5.0,5.0,Octahedron,4f,1,6.0,Sb,0.0,True
mp-676305,Mg4Sb2O9,1.8829367439084987,0.7595505839475681,[6.0],5.0,5.0,5.0,Octahedron,2i,1,6.0,Sb,0.0,True
mp-676861,AlSbO4,1.931424509781324,0.254034862599052,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Sb,0.0,True
mp-677490,Li4Nd3SbTeO12,1.9793357915497576,0.2531107464568555,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Sb,0.0,True
mp-680235,CsSbTe6(OF5)6,1.9722790730875228,0.1021000000913539,[6.0],5.0,5.0,5.0,Octahedron,4c,1,6.0,Sb,0.0,True
mp-684090,LiSbP2O7,1.5126544362821022,1.2005297147932468,[6.0],3.0,3.0,3.0,Octahedron,4e,1,6.0,Sb,0.0,True
mp-684104,LiSb2P5O16,1.789617184720735,0.7800152443757398,[6.0],3.0,3.0,3.0,Octahedron,2a,1,6.0,Sb,0.0,True
mp-684106,LiSbP2O7,1.5960250094412742,1.069166549656207,[6.0],3.0,3.0,3.0,Octahedron,4e,1,6.0,Sb,0.0,True
mp-684427,LiSb(PO3)4,1.599818297587427,1.3033840027421295,[5.0],3.0,3.0,3.0,Square antiprism,4e,1,5.0,Sb,0.0,True
mp-684508,LiSb2(PO4)3,1.5688988858517834,1.4247239580277282,[6.0],4.0,4.0,4.0,Octahedron,4e,1,6.0,Sb,0.0,True
mp-685142,Co7(SbO6)2,1.9111537903907116,0.502185970375626,[6.0],5.0,5.0,5.0,Octahedron,4f,1,6.0,Sb,0.0,True
mp-687227,MnSb2Pb5O11,1.901545851798107,0.719100448667571,[6.0],5.0,5.0,5.0,Octahedron,4e,1,6.0,Sb,0.0,True
mp-690979,Li9Nd6Sb3TeO24,1.969259577787545,0.3164875896304456,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Sb,0.0,True
mp-694940,MnAl2Sb2(PO4)6,1.9671605550829092,-0.0060302648700869,[6.0],5.0,5.0,5.0,Octahedron,4e,1,6.0,Sb,0.0,True
mp-695259,Ba3LiTi5(SbO7)3,1.9762533965062403,0.1882432058036015,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Sb,0.0,True
mp-695492,Ca2Fe3Sb(PO4)6,1.9043636933200725,0.5027693095456228,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Sb,0.0,True
mp-696655,Sb2P3(HO3)3,2.0019431535524417,0.4133932778266904,"[4.0, 5.0]",3.0,3.0,3.0,"Square pyramid, See-saw",2i,2,4.0,Sb,0.0,True
mp-696655,Sb2P3(HO3)3,2.0019431535524417,0.4133932778266904,"[4.0, 5.0]",3.0,3.0,3.0,"Square pyramid, See-saw",2i,2,5.0,Sb,0.0,True
mp-698480,Sb4H2SO10,2.004457078062297,0.6299414335887257,"[4.0, 5.0]",3.0,3.0,3.0,"Square pyramid, See-saw",4a,2,4.0,Sb,0.0,True
mp-698480,Sb4H2SO10,2.004457078062297,0.6299414335887257,"[4.0, 5.0]",3.0,3.0,3.0,"Square pyramid, See-saw",4a,2,5.0,Sb,0.0,True
mp-727395,SrLaMnSbO6,2.020684102182672,0.0099059372082204,[6.0],5.0,5.0,5.0,Octahedron,4a,1,6.0,Sb,0.0,True
mp-7404,Na3SbO4,1.8645877742922672,0.922825707459454,[6.0],5.0,5.0,5.0,Octahedron,2e,1,6.0,Sb,0.0,True
mp-743862,Ca2YFe4SbO12,1.936183928198704,0.4312513300311504,[6.0],5.0,5.0,5.0,Octahedron,"1h, 1b, 1g, 1d",1,6.0,Sb,0.0,True
mp-752404,Ba2Sb2O7,1.8784391521801873,0.9401734744938745,[6.0],5.0,5.0,5.0,Octahedron,"2d, 2b",1,6.0,Sb,0.0,True
mp-752957,Li4CrSb(WO6)2,2.032350400212518,-0.1773311789314812,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Sb,0.0,True
mp-753000,NaSb3O8,1.914689057151945,0.4538838376855844,[6.0],5.0,5.0,5.0,Octahedron,"2d, 4e",1,6.0,Sb,0.0,True
mp-753445,Sb4O5F2,1.9501147524824256,0.6563831153610057,"[3.0, 4.0]",3.0,3.0,3.0,See-saw,4e,1,3.0,Sb,0.0,True
mp-753445,Sb4O5F2,1.9501147524824256,0.6563831153610057,"[3.0, 4.0]",3.0,3.0,3.0,See-saw,4e,1,4.0,Sb,0.0,True
mp-753494,Li4FeSb(WO6)2,2.0380884828960157,-0.1768911474234155,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Sb,0.0,True
mp-753495,Sb3O7F,1.917579671051999,0.4320719933697263,"[6.0, 6.0]",5.0,5.0,5.0,"Pentagonal bipyramid, Octahedron","2i, 1a",2,6.0,Sb,0.0,True
mp-753495,Sb3O7F,1.917579671051999,0.4320719933697263,"[6.0, 6.0]",5.0,5.0,5.0,"Pentagonal bipyramid, Octahedron","2i, 1a",2,6.0,Sb,0.0,True
mp-753510,Sb3O4F,2.0721071196681775,0.1781446108235035,"[3.0, 4.0]",3.0,3.0,3.0,See-saw,"4g, 2f",1,3.0,Sb,0.0,True
mp-753510,Sb3O4F,2.0721071196681775,0.1781446108235035,"[3.0, 4.0]",3.0,3.0,3.0,See-saw,"4g, 2f",1,4.0,Sb,0.0,True
mp-754047,Rb3SbO3,1.972779053425139,-0.349289082771209,[3.0],3.0,3.0,3.0,Triangular non-coplanar,2i,1,3.0,Sb,0.0,True
mp-754269,Nd3SbO7,1.9653011328612116,0.135402140873234,[6.0],5.0,5.0,5.0,Octahedron,2b,1,6.0,Sb,0.0,True
mp-754339,LiSbTe2WO12,1.968799791960356,0.2124156194573903,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Sb,0.0,True
mp-754757,SbRhO4,1.938318921532225,0.3369973978096079,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Sb,0.0,True
mp-754807,LiFeSbO4,1.9241832613343952,0.6290537287928517,[6.0],5.0,5.0,5.0,Octahedron,4a,1,6.0,Sb,0.0,True
mp-754898,Li4Fe3Sn3(SbO8)2,1.9298851235824983,0.7353345413328113,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Sb,0.0,True
mp-754956,Li3Ni4SbO8,1.8750280153092809,0.7743166086611925,[6.0],5.0,5.0,5.0,Octahedron,1b,1,6.0,Sb,0.0,True
mp-755277,Tb3SbO7,1.972524280599212,0.180505242132808,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Sb,0.0,True
mp-755404,Gd3SbO7,1.9712768852605231,0.1996601999771688,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Sb,0.0,True
mp-755529,SbPHO5,2.135013219313501,0.0932191221067508,[6.0],5.0,5.0,5.0,Octahedron,"1h, 1a",1,6.0,Sb,0.0,True
mp-755688,Li4MnSb(WO6)2,1.996671934070968,0.0596739462985844,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Sb,0.0,True
mp-755701,LiMnSbO4,1.9152829900331871,0.7019545778380689,[6.0],5.0,5.0,5.0,Octahedron,4a,1,6.0,Sb,0.0,True
mp-755913,Li4FeSb(TeO6)2,1.9782829879369737,0.2122202026973917,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Sb,0.0,True
mp-756225,Li3Co4SbO8,1.9367302838621885,0.4727672838457676,[6.0],5.0,5.0,5.0,Octahedron,1b,1,6.0,Sb,0.0,True
mp-756254,LiNiSbO4,1.916322004373742,0.6482893587123711,[6.0],5.0,5.0,5.0,Octahedron,4b,1,6.0,Sb,0.0,True
mp-756553,Li5Cu3(SbO5)2,1.864691214762376,0.9075874926104646,[6.0],5.0,5.0,5.0,Octahedron,2i,1,6.0,Sb,0.0,True
mp-756761,Li4V3Ni3(SbO8)2,1.935462527522288,0.5727839415434712,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Sb,0.0,True
mp-756961,Li4Mn5Sb3O16,1.9750398343285411,0.2697761925969911,[6.0],5.0,5.0,5.0,Octahedron,"2b, 1a",1,6.0,Sb,0.0,True
mp-756981,K2SbPCO7,2.2269555161824406,0.0161421519979341,[5.0],3.0,3.0,3.0,Square pyramid,2e,1,5.0,Sb,0.0,True
mp-757065,Mn(SbO3)4,1.965759885299509,0.2963975497285945,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Sb,0.0,True
mp-757115,KSb5O13,1.9487053804460033,0.3758920802768466,[6.0],5.0,5.0,5.0,Octahedron,"2a, 4c",1,6.0,Sb,0.0,True
mp-757813,LiCoSbO4,1.9188148882804572,0.6903044707414925,[6.0],5.0,5.0,5.0,Octahedron,4a,1,6.0,Sb,0.0,True
mp-757850,K4Sb2O5,1.9510717590905753,0.5938594864004514,[3.0],3.0,3.0,3.0,Triangular non-coplanar,4c,1,3.0,Sb,0.0,True
mp-758899,Sb2OF8,1.895437781174929,0.1421540272475173,[1.0],5.0,5.0,5.0,Octahedron,4g,1,1.0,Sb,0.0,True
mp-759172,TaSb3O8,2.228901255672978,-0.1530056468929475,"[5.0, 6.0]",3.67,3.67,3.67,"Square pyramid, Octahedron",1a,2,5.0,Sb,0.0,True
mp-759172,TaSb3O8,2.228901255672978,-0.1530056468929475,"[5.0, 6.0]",3.67,3.67,3.67,"Square pyramid, Octahedron",1a,2,6.0,Sb,0.0,True
mp-759185,LiSb(PO3)4,1.716739529500363,0.8223875779894485,[6.0],3.0,3.0,3.0,Octahedron,2c,1,6.0,Sb,0.0,True
mp-759207,LiSb(TeO4)3,1.962847247034189,0.2213458839184101,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Sb,0.0,True
mp-759251,LiSb(PO3)4,0.6424852701102435,2.4768374562079436,[6.0],3.0,3.0,3.0,Trigonal prism,4e,1,6.0,Sb,0.0,True
mp-759602,Sb4O5F2,2.00399554203551,0.4373482751318248,"[2.0, 3.0, 3.0, 4.0, 4.0, 5.0]",3.0,3.0,3.0,"Square non-coplanar, See-saw, Triangular non-coplanar, Trigonal prism, Square pyramid, Octahedron",2a,6,2.0,Sb,0.0,True
mp-759602,Sb4O5F2,2.00399554203551,0.4373482751318248,"[2.0, 3.0, 3.0, 4.0, 4.0, 5.0]",3.0,3.0,3.0,"Square non-coplanar, See-saw, Triangular non-coplanar, Trigonal prism, Square pyramid, Octahedron",2a,6,3.0,Sb,0.0,True
mp-759602,Sb4O5F2,2.00399554203551,0.4373482751318248,"[2.0, 3.0, 3.0, 4.0, 4.0, 5.0]",3.0,3.0,3.0,"Square non-coplanar, See-saw, Triangular non-coplanar, Trigonal prism, Square pyramid, Octahedron",2a,6,3.0,Sb,0.0,True
mp-759602,Sb4O5F2,2.00399554203551,0.4373482751318248,"[2.0, 3.0, 3.0, 4.0, 4.0, 5.0]",3.0,3.0,3.0,"Square non-coplanar, See-saw, Triangular non-coplanar, Trigonal prism, Square pyramid, Octahedron",2a,6,4.0,Sb,0.0,True
mp-759602,Sb4O5F2,2.00399554203551,0.4373482751318248,"[2.0, 3.0, 3.0, 4.0, 4.0, 5.0]",3.0,3.0,3.0,"Square non-coplanar, See-saw, Triangular non-coplanar, Trigonal prism, Square pyramid, Octahedron",2a,6,4.0,Sb,0.0,True
mp-759602,Sb4O5F2,2.00399554203551,0.4373482751318248,"[2.0, 3.0, 3.0, 4.0, 4.0, 5.0]",3.0,3.0,3.0,"Square non-coplanar, See-saw, Triangular non-coplanar, Trigonal prism, Square pyramid, Octahedron",2a,6,5.0,Sb,0.0,True
mp-759707,Sb4O5F2,2.020154884540924,0.2720048584357138,"[2.0, 3.0, 3.0]",3.0,3.0,3.0,"See-saw, Pentagonal plane","8d, 4c",2,2.0,Sb,0.0,True
mp-759707,Sb4O5F2,2.020154884540924,0.2720048584357138,"[2.0, 3.0, 3.0]",3.0,3.0,3.0,"See-saw, Pentagonal plane","8d, 4c",2,3.0,Sb,0.0,True
mp-759707,Sb4O5F2,2.020154884540924,0.2720048584357138,"[2.0, 3.0, 3.0]",3.0,3.0,3.0,"See-saw, Pentagonal plane","8d, 4c",2,3.0,Sb,0.0,True
mp-759729,V3Cu2Sb(PO4)6,1.8172154925783943,0.9445709870474176,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Sb,0.0,True
mp-759787,Co7(SbO6)2,1.9417568884970904,0.4837934714319235,[6.0],5.0,5.0,5.0,Octahedron,2c,1,6.0,Sb,0.0,True
mp-759876,Na5SbO5,1.6747310581102368,2.228699263976789,[6.0],5.0,5.0,5.0,Octahedron,1b,1,6.0,Sb,0.0,True
mp-760060,Sb(SO4)2,2.174612494732764,-0.0334453420110827,[6.0],5.0,5.0,5.0,Octahedron,8c,1,6.0,Sb,0.0,True
mp-760134,NbSb3O8,2.2235349993455236,-0.1491600503721969,"[5.0, 6.0]",3.67,3.67,3.67,"Square pyramid, Octahedron",1a,2,5.0,Sb,0.0,True
mp-760134,NbSb3O8,2.2235349993455236,-0.1491600503721969,"[5.0, 6.0]",3.67,3.67,3.67,"Square pyramid, Octahedron",1a,2,6.0,Sb,0.0,True
mp-761281,FeSbO4,1.959091921183326,0.150738494508549,[6.0],5.0,5.0,5.0,Octahedron,"1b, 1a",1,6.0,Sb,0.0,True
mp-761825,LiSb(TeO4)3,2.045179762258861,-0.1122501167166619,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Sb,0.0,True
mp-762067,Li4Ti3V3(SbO8)2,2.4438909237203563,-0.1009140045330783,[6.0],3.0,3.0,3.0,Octahedron,2a,1,6.0,Sb,0.0,True
mp-764048,Li4Fe2Ni3Sb3O16,1.9507183168495232,0.393075264564458,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Sb,0.0,True
mp-764385,Li4Fe3Cu3(SbO8)2,2.0400397948109066,0.0047873431761637,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Sb,0.0,True
mp-765493,Ba2Sb2O5,1.9598254712095389,0.6650193338846808,[3.0],3.0,3.0,3.0,Triangular non-coplanar,4c,1,3.0,Sb,0.0,True
mp-765741,Li4Mn2V3Sb3O16,1.9628182310093776,0.3805031758678154,[6.0],5.0,5.0,5.0,Octahedron,"2b, 1a",1,6.0,Sb,0.0,True
mp-766015,SbOF,1.9907856248174831,0.3347957154820569,"[2.0, 4.0]",3.0,3.0,3.0,See-saw,4e,1,2.0,Sb,0.0,True
mp-766015,SbOF,1.9907856248174831,0.3347957154820569,"[2.0, 4.0]",3.0,3.0,3.0,See-saw,4e,1,4.0,Sb,0.0,True
mp-766098,LiTi3Sb(PO4)6,1.8820499939344923,0.5826904807846114,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Sb,0.0,True
mp-766108,Ba3LiTi5(SbO7)3,1.995352528324776,0.0719416491116273,[6.0],5.0,5.0,5.0,Octahedron,"4b, 2a",1,6.0,Sb,0.0,True
mp-766341,NaSb5O13,1.948643500014827,0.3647972847146616,[6.0],5.0,5.0,5.0,Octahedron,"2a, 4c",1,6.0,Sb,0.0,True
mp-767395,Li3CuSbO5,1.8729027185078728,0.802666053697533,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Sb,0.0,True
mp-767480,Li3Cu2SbO6,2.033276979150086,-0.0839090765713201,[6.0],5.0,5.0,5.0,Octahedron,2e,1,6.0,Sb,0.0,True
mp-767873,V9Sb7O32,1.970805512591386,0.253703098900396,[6.0],5.0,5.0,5.0,Octahedron,"2i, 1a",1,6.0,Sb,0.0,True
mp-767946,Mn2V3Sb(PO4)6,1.9024571384354896,0.5481387977969113,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Sb,0.0,True
mp-768144,Na2SbPCO7,2.003268441201912,0.4170876185228039,[5.0],3.0,3.0,3.0,Square pyramid,2e,1,5.0,Sb,0.0,True
mp-768372,SbBrO,1.9789216702520709,0.3355965692827928,"[2.0, 4.0]",3.0,3.0,3.0,"See-saw, Triangular non-coplanar",4e,2,2.0,Sb,0.0,True
mp-768372,SbBrO,1.9789216702520709,0.3355965692827928,"[2.0, 4.0]",3.0,3.0,3.0,"See-saw, Triangular non-coplanar",4e,2,4.0,Sb,0.0,True
mp-768450,Tm3Sb5O12,1.8892792297504344,0.6613630599807788,"[4.0, 6.0]",3.0,3.0,3.0,"See-saw, Octahedron","6e, 4c",2,4.0,Sb,0.0,True
mp-768450,Tm3Sb5O12,1.8892792297504344,0.6613630599807788,"[4.0, 6.0]",3.0,3.0,3.0,"See-saw, Octahedron","6e, 4c",2,6.0,Sb,0.0,True
mp-768483,Lu3Sb5O12,1.8886947560778216,0.6498592270397167,"[4.0, 6.0]",3.0,3.0,3.0,"See-saw, Octahedron","6e, 4c",2,4.0,Sb,0.0,True
mp-768483,Lu3Sb5O12,1.8886947560778216,0.6498592270397167,"[4.0, 6.0]",3.0,3.0,3.0,"See-saw, Octahedron","6e, 4c",2,6.0,Sb,0.0,True
mp-768484,Sb2(SO4)3,1.5964743140934776,1.067489611919252,[6.0],3.0,3.0,3.0,Octahedron,4f,1,6.0,Sb,0.0,True
mp-768602,Li4Fe5Sb3O16,1.949800575217592,0.4195019420807263,[6.0],5.0,5.0,5.0,Octahedron,"2b, 1a",1,6.0,Sb,0.0,True
mp-768638,Dy3Sb5O12,1.9734972529621495,0.4094192848572158,"[3.0, 4.0]",3.0,3.0,3.0,"See-saw, Octahedron","6e, 4c",2,3.0,Sb,0.0,True
mp-768638,Dy3Sb5O12,1.9734972529621495,0.4094192848572158,"[3.0, 4.0]",3.0,3.0,3.0,"See-saw, Octahedron","6e, 4c",2,4.0,Sb,0.0,True
mp-768656,NaSbCSO7,1.4622675890030272,1.5321250205081356,[5.0],3.0,3.0,3.0,Square pyramid,2a,1,5.0,Sb,0.0,True
mp-768766,Tb3SbO7,1.9948385443466097,0.0043815622865577,[6.0],5.0,5.0,5.0,Octahedron,2b,1,6.0,Sb,0.0,True
mp-769366,Nd3SbO7,1.9434815948103648,0.3034283077560956,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Sb,0.0,True
mp-769870,Li4Fe3Sb5O16,2.1107670769098106,0.2038330192194822,"[5.0, 6.0]",5.0,5.0,5.0,Octahedron,1a,1,5.0,Sb,0.0,True
mp-769870,Li4Fe3Sb5O16,2.1107670769098106,0.2038330192194822,"[5.0, 6.0]",5.0,5.0,5.0,Octahedron,1a,1,6.0,Sb,0.0,True
mp-770685,Li4Mn3Ni3(SbO8)2,1.9638925827908331,0.3644172369593034,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Sb,0.0,True
mp-770857,V(SbO3)4,1.964033599001327,0.3104029089948815,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Sb,0.0,True
mp-770932,LiSbO3,1.945367077918127,0.292085152701382,[6.0],5.0,5.0,5.0,Octahedron,2i,1,6.0,Sb,0.0,True
mp-771166,Na2SbAsCO7,1.938357156598947,0.5552566590539921,[5.0],3.0,3.0,3.0,Square pyramid,2e,1,5.0,Sb,0.0,True
mp-771762,Ho3Sb5O12,1.9740586152341677,0.4012917956389371,"[3.0, 4.0]",3.0,3.0,3.0,no_data,no_data,1,3.0,Sb,0.0,True
mp-771762,Ho3Sb5O12,1.9740586152341677,0.4012917956389371,"[3.0, 4.0]",3.0,3.0,3.0,no_data,no_data,1,4.0,Sb,0.0,True
mp-771885,Fe5Sb(PO4)6,1.8864790883546303,0.5933827445467716,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Sb,0.0,True
