material_id,chem_formula,R0,B,CN_raw,mean_charge,min_charge,max_charge,chemenv,P_wyckoff,num_P_chemenvs,CN,element,charge_range,is_single_charge
mp-765080,Li5V3P8O29,1.5978420020222524,0.2159174506486754,[4.0],5.0,5.0,5.0,Tetrahedron,1a,1,4.0,P,0.0,True
mp-765083,Li5V3P8O29,1.601205206758734,0.2351252702961877,[4.0],5.0,5.0,5.0,Tetrahedron,1a,1,4.0,P,0.0,True
mp-765084,Li5V3P8O29,1.5970094941058082,0.2148160554519897,[4.0],5.0,5.0,5.0,Tetrahedron,1a,1,4.0,P,0.0,True
mp-765086,Li5V3P8O29,1.597098731909147,0.2141537455254896,[4.0],5.0,5.0,5.0,Tetrahedron,1a,1,4.0,P,0.0,True
mp-765088,Li5V3P8O29,1.5954875068966423,0.2097461245019461,[4.0],5.0,5.0,5.0,Tetrahedron,1a,1,4.0,P,0.0,True
mp-765130,Li5V3P8O29,1.5979902377887787,0.2195574689124474,[4.0],5.0,5.0,5.0,Tetrahedron,1a,1,4.0,P,0.0,True
mp-765137,Li5V3P8O29,1.5974963151763049,0.217286285464905,[4.0],5.0,5.0,5.0,Tetrahedron,1a,1,4.0,P,0.0,True
mp-765148,Li5V3P8O29,1.5965105487732647,0.2100287268200765,[4.0],5.0,5.0,5.0,Tetrahedron,2i,1,4.0,P,0.0,True
mp-765155,Li5V3P8O29,1.59428862722357,0.2031538618324398,[4.0],5.0,5.0,5.0,Tetrahedron,1a,1,4.0,P,0.0,True
mp-765158,Li5V3P8O29,1.5992458220895422,0.2188837668154658,[4.0],5.0,5.0,5.0,Tetrahedron,1a,1,4.0,P,0.0,True
mp-765196,Li5V3P8O29,1.5936970959715158,0.1991763610199634,[4.0],5.0,5.0,5.0,Tetrahedron,1a,1,4.0,P,0.0,True
mp-765197,Li5V3P8O29,1.600325013810877,0.2240072707023574,[4.0],5.0,5.0,5.0,Tetrahedron,1a,1,4.0,P,0.0,True
mp-765199,Li5V3P8O29,1.5998535461597398,0.2274610242857516,[4.0],5.0,5.0,5.0,Tetrahedron,1a,1,4.0,P,0.0,True
mp-765219,Li5V3P8O29,1.6062188495511158,0.2549033361732397,[4.0],5.0,5.0,5.0,Tetrahedron,1a,1,4.0,P,0.0,True
mp-765231,Li5V3P8O29,1.5931547895037732,0.1962593513361482,[4.0],5.0,5.0,5.0,Tetrahedron,1a,1,4.0,P,0.0,True
mp-765311,LiVCrP2(HO5)2,1.5481725271584874,-0.0079608969636265,[4.0],5.0,5.0,5.0,Tetrahedron,2a,1,4.0,P,0.0,True
mp-765395,Li4V3P8O29,1.5920058912451531,0.1977689569221742,[4.0],5.0,5.0,5.0,Tetrahedron,1a,1,4.0,P,0.0,True
mp-765407,Li3V3P8O29,1.5934328002160207,0.1996110117230386,[4.0],5.0,5.0,5.0,Tetrahedron,1a,1,4.0,P,0.0,True
mp-765408,Li4V3P8O29,1.5979570700806909,0.2207507246597118,[4.0],5.0,5.0,5.0,Tetrahedron,1a,1,4.0,P,0.0,True
mp-765412,Li4V3P8O29,1.6060621565173367,0.2559894375522088,[4.0],5.0,5.0,5.0,Tetrahedron,1a,1,4.0,P,0.0,True
mp-765417,Li4V3P8O29,1.5934721091556754,0.199864975653364,[4.0],5.0,5.0,5.0,no_data,no_data,1,4.0,P,0.0,True
mp-765426,Li4V3P8O29,1.5955544193278524,0.2091847368216954,[4.0],5.0,5.0,5.0,Tetrahedron,1a,1,4.0,P,0.0,True
mp-765428,Li4V3P8O29,1.593432192022929,0.2039518158543725,[4.0],5.0,5.0,5.0,Tetrahedron,2a,1,4.0,P,0.0,True
mp-765430,Li4V3P8O29,1.5970621634000577,0.2135204816527628,[4.0],5.0,5.0,5.0,Tetrahedron,2a,1,4.0,P,0.0,True
mp-765479,Li4V3P8O29,1.5953573013803193,0.2092188916472177,[4.0],5.0,5.0,5.0,Tetrahedron,1a,1,4.0,P,0.0,True
mp-765483,Li3V3P8O29,1.5942497581270405,0.2044522036974111,[4.0],5.0,5.0,5.0,no_data,no_data,1,4.0,P,0.0,True
mp-765488,Li3V3P8O29,1.59299682454873,0.2010064626316927,[4.0],5.0,5.0,5.0,Tetrahedron,2a,1,4.0,P,0.0,True
mp-765567,Li4P5HO15,1.6144399585784075,0.2673656006203634,[4.0],5.0,5.0,5.0,Tetrahedron,2i,1,4.0,P,0.0,True
mp-765574,Li2MnCu(PO4)2,1.6604318632645794,0.444578978228315,[4.0],5.0,5.0,5.0,Tetrahedron,2e,1,4.0,P,0.0,True
mp-765840,Li4V3Co(PO4)4,1.7632103170016422,0.9123482201318072,[4.0],5.0,5.0,5.0,Tetrahedron,"1b, 1a",1,4.0,P,0.0,True
mp-765959,NaPH3C2N3O4,1.541176183078612,0.0697609413773237,[2.0],5.0,5.0,5.0,Tetrahedron,4e,1,2.0,P,0.0,True
mp-765972,V(PO3)4,1.595420808367864,0.2258629167264526,[4.0],5.0,5.0,5.0,Tetrahedron,4f,1,4.0,P,0.0,True
mp-765988,LiVFeP2(HO5)2,1.5867730875412434,0.1653449620144236,[4.0],5.0,5.0,5.0,Tetrahedron,2a,1,4.0,P,0.0,True
mp-766022,Li4FeNi3(PO4)4,1.7469455229203743,0.844123932470969,[4.0],5.0,5.0,5.0,Tetrahedron,"1b, 1a",1,4.0,P,0.0,True
mp-766043,Li4MnFe3(PO4)4,1.7385679622103312,0.7985281268423663,[4.0],5.0,5.0,5.0,Tetrahedron,2a,1,4.0,P,0.0,True
mp-766081,P4WO12,1.5879994052877249,0.2018149998342147,[4.0],5.0,5.0,5.0,Tetrahedron,4f,1,4.0,P,0.0,True
mp-766101,Li2FeP2HO8,1.6217413720683769,0.3131024912103962,[4.0],5.0,5.0,5.0,Tetrahedron,4a,1,4.0,P,0.0,True
mp-766130,Li4MnFe3(PO4)4,1.7185278004663016,0.7056771023296509,[4.0],5.0,5.0,5.0,Tetrahedron,"4b, 2a",1,4.0,P,0.0,True
mp-766151,P4WO12,1.608004929612875,0.2477630196452359,[4.0],5.0,5.0,5.0,Tetrahedron,4f,1,4.0,P,0.0,True
mp-766175,RbInBP2HO9,1.6457513054815258,0.4992115913300086,[4.0],5.0,5.0,5.0,Tetrahedron,2i,1,4.0,P,0.0,True
mp-766228,P2WO8,1.5949325951380935,0.2145085955104761,[4.0],5.0,5.0,5.0,Tetrahedron,4a,1,4.0,P,0.0,True
mp-766234,P2WO8,1.5911019337133967,0.1958959514902024,[4.0],5.0,5.0,5.0,Tetrahedron,4e,1,4.0,P,0.0,True
mp-766254,Cu(PO3)3,1.6104415047576346,0.2526200043992345,[4.0],5.0,5.0,5.0,Tetrahedron,4a,1,4.0,P,0.0,True
mp-766376,Li4Mn3Fe(PO4)4,1.738835815895462,0.7923256150876301,[4.0],5.0,5.0,5.0,Tetrahedron,"2b, 1a",1,4.0,P,0.0,True
mp-766395,P4WO12,1.609268891233382,0.2501540676802479,[4.0],5.0,5.0,5.0,Tetrahedron,4j,1,4.0,P,0.0,True
mp-766396,Ti(PO3)4,1.5963988523723476,0.2143804586873411,[4.0],5.0,5.0,5.0,Tetrahedron,4f,1,4.0,P,0.0,True
mp-766434,SnP2O7,1.5892078618509584,0.2753685043761716,[4.0],5.0,5.0,5.0,Tetrahedron,4e,1,4.0,P,0.0,True
mp-766448,NaSnPHO4F,1.6232337394360443,0.2636665654189213,[4.0],5.0,5.0,5.0,Tetrahedron,4c,1,4.0,P,0.0,True
mp-766510,Li12MnFe3P4(CO7)4,0.9532066556523084,-2.703320790935939,[4.0],5.0,5.0,5.0,Tetrahedron,"1b, 1a",1,4.0,P,0.0,True
mp-766513,Li12MnNi3P4(CO7)4,1.601192329714625,0.2170408133426463,[4.0],5.0,5.0,5.0,Tetrahedron,"1b, 1a",1,4.0,P,0.0,True
mp-766523,LiCo2(PO4)2,1.614735318482277,0.2804430399927057,[4.0],5.0,5.0,5.0,Tetrahedron,2a,1,4.0,P,0.0,True
mp-766539,Li12FeNi3P4(CO7)4,1.609843526444741,0.247418781437425,[4.0],5.0,5.0,5.0,Tetrahedron,"1b, 1a",1,4.0,P,0.0,True
mp-766541,P5(WO6)4,1.531621442618338,-0.055910050765645,[4.0],5.0,5.0,5.0,Tetrahedron,2a,1,4.0,P,0.0,True
mp-766567,Li12Co3NiP4(CO7)4,1.7007406567870618,0.6547304671337631,[4.0],5.0,5.0,5.0,Tetrahedron,"1b, 1a",1,4.0,P,0.0,True
mp-766572,Mg3P2(HO)16,1.555453274703169,-0.0239425626246615,[4.0],5.0,5.0,5.0,Tetrahedron,4f,1,4.0,P,0.0,True
mp-766677,Li12VNi3P4(CO7)4,1.523670993235419,-0.1343197768992341,[4.0],5.0,5.0,5.0,Tetrahedron,"1b, 1a",1,4.0,P,0.0,True
mp-766811,LiCoPO4,1.616286018840968,0.2902610278271536,[4.0],5.0,5.0,5.0,Tetrahedron,4a,1,4.0,P,0.0,True
mp-766935,NaMnPCO7,1.59197160816543,0.1807058545740948,[4.0],5.0,5.0,5.0,Tetrahedron,1a,1,4.0,P,0.0,True
mp-766947,Sn(PO3)2,1.5949834998093766,0.2613731687814866,[4.0],5.0,5.0,5.0,Tetrahedron,8c,1,4.0,P,0.0,True
mp-767114,SnP4O11,1.6136996430110322,0.2624010164793707,[4.0],5.0,5.0,5.0,Tetrahedron,4e,1,4.0,P,0.0,True
mp-767141,Sn(PO3)2,1.6079650276995596,0.2425458443841401,[4.0],5.0,5.0,5.0,Tetrahedron,4e,1,4.0,P,0.0,True
mp-767151,Li2CuNi(PO4)2,1.6446130713698193,0.3816467442578886,[4.0],5.0,5.0,5.0,Tetrahedron,2e,1,4.0,P,0.0,True
mp-767192,Sn(PO3)2,1.617081820074883,0.2722829703988572,[4.0],5.0,5.0,5.0,Tetrahedron,4f,1,4.0,P,0.0,True
mp-767214,Li2AlPCO7,1.5520743084898263,0.0054653549192604,[4.0],5.0,5.0,5.0,Tetrahedron,2e,1,4.0,P,0.0,True
mp-767341,Li2ScPCO7,1.72164613185561,0.7640207266667471,[4.0],5.0,5.0,5.0,Tetrahedron,2e,1,4.0,P,0.0,True
mp-767365,SnP4O11,1.6090219872326244,0.2489242494179674,[4.0],5.0,5.0,5.0,Tetrahedron,2i,1,4.0,P,0.0,True
mp-767430,Na3CdPCO7,1.537723949966502,-0.1007804594987841,[4.0],5.0,5.0,5.0,Tetrahedron,2e,1,4.0,P,0.0,True
mp-767431,Na3SrPCO7,1.6373407476025157,0.3395651257912534,[4.0],5.0,5.0,5.0,Tetrahedron,2e,1,4.0,P,0.0,True
mp-767462,Na2YPCO7,1.7230119574268083,0.7400440632186364,[4.0],5.0,5.0,5.0,Tetrahedron,2e,1,4.0,P,0.0,True
mp-767518,Na2ScPCO7,1.6719421561629542,0.6019348153418603,[4.0],5.0,5.0,5.0,Tetrahedron,2e,1,4.0,P,0.0,True
mp-767521,Na2InPCO7,1.7207669366178664,0.7304443597211292,[4.0],5.0,5.0,5.0,Tetrahedron,2e,1,4.0,P,0.0,True
mp-767526,Na3CuPCO7,1.6562269279128714,0.440297392190054,[4.0],5.0,5.0,5.0,Tetrahedron,2e,1,4.0,P,0.0,True
mp-767529,Na2TbPCO7,1.712394044709454,0.6927679575017773,[4.0],5.0,5.0,5.0,Tetrahedron,2e,1,4.0,P,0.0,True
mp-767530,BaNa3PCO7,1.632436851929025,0.3143075998677366,[4.0],5.0,5.0,5.0,Tetrahedron,2e,1,4.0,P,0.0,True
mp-767534,Na2CuPCO7,1.572345920435239,0.0789950012908215,[4.0],5.0,5.0,5.0,Tetrahedron,2e,1,4.0,P,0.0,True
mp-767538,NaCePCO7,1.6189669284284367,0.2917023422004836,[4.0],5.0,5.0,5.0,Tetrahedron,2a,1,4.0,P,0.0,True
mp-767545,Na3ZnPCO7,1.5493620089587434,-0.0440087666879627,[4.0],5.0,5.0,5.0,Tetrahedron,2e,1,4.0,P,0.0,True
mp-767546,Na2AsPCO7,1.705411977460765,0.6151013081410783,[4.0],5.0,5.0,5.0,Tetrahedron,2e,1,4.0,P,0.0,True
mp-767552,Na3CaPCO7,1.5507626390539833,-0.0386979634405275,[4.0],5.0,5.0,5.0,Tetrahedron,2e,1,4.0,P,0.0,True
mp-767556,NaTiPCO7,1.4918019888581404,-0.2469648636123111,[4.0],5.0,5.0,5.0,Tetrahedron,2a,1,4.0,P,0.0,True
mp-767562,Na2LuPCO7,1.708117094002035,0.6783748657136324,[4.0],5.0,5.0,5.0,Tetrahedron,2e,1,4.0,P,0.0,True
mp-767566,Na2TmPCO7,1.7200654172824297,0.7361739244796456,[4.0],5.0,5.0,5.0,Tetrahedron,2e,1,4.0,P,0.0,True
mp-767573,Na2ErPCO7,1.721109579684427,0.7416072647350183,[4.0],5.0,5.0,5.0,Tetrahedron,2e,1,4.0,P,0.0,True
mp-767722,VFe(P2O7)2,1.6056845082867568,0.2570038387307473,[4.0],5.0,5.0,5.0,Tetrahedron,2a,1,4.0,P,0.0,True
mp-767740,V(PO3)3,1.6157575207923245,0.2772116970292099,[4.0],5.0,5.0,5.0,Tetrahedron,4a,1,4.0,P,0.0,True
mp-767771,P3W2O13,1.574651303485663,0.210684523853698,[4.0],5.0,5.0,5.0,Tetrahedron,2i,1,4.0,P,0.0,True
mp-767776,P4WO12,1.576860025276207,0.207554617380899,[4.0],5.0,5.0,5.0,Tetrahedron,4f,1,4.0,P,0.0,True
mp-767779,VCr(P2O7)2,1.6055107131403072,0.2567019780226532,[4.0],5.0,5.0,5.0,Tetrahedron,1a,1,4.0,P,0.0,True
mp-767952,NaMnPCO7,1.5955435619111644,0.2802516740435176,[4.0],5.0,5.0,5.0,Tetrahedron,4e,1,4.0,P,0.0,True
mp-767960,Na2FePCO7,1.5755699769876994,0.1002292029613673,[4.0],5.0,5.0,5.0,Tetrahedron,4e,1,4.0,P,0.0,True
mp-768003,Na5Mn2P2(CO7)2,1.589877103442821,0.1508096967602228,[4.0],5.0,5.0,5.0,Tetrahedron,2e,1,4.0,P,0.0,True
mp-768027,Na2MnPCO7,1.6181965183136158,0.2833604986568555,[4.0],5.0,5.0,5.0,Tetrahedron,1a,1,4.0,P,0.0,True
mp-768041,Li4MnCr3(PO4)4,1.5884229362602995,0.1349799422568685,[4.0],5.0,5.0,5.0,Tetrahedron,"1b, 1a",1,4.0,P,0.0,True
mp-768042,Na2FePCO7,1.538095187893617,-0.0714794448398504,[4.0],5.0,5.0,5.0,Tetrahedron,4e,1,4.0,P,0.0,True
mp-768053,Na2FePCO7,1.551068812869027,-0.0074904084325994,[4.0],5.0,5.0,5.0,Tetrahedron,4e,1,4.0,P,0.0,True
mp-768058,Na2MnPCO7,1.6058162472878823,0.2246718696199234,[4.0],5.0,5.0,5.0,Tetrahedron,1a,1,4.0,P,0.0,True
mp-768070,Na2NiPCO7,1.5998741253789437,0.2237356951581138,[4.0],5.0,5.0,5.0,Tetrahedron,1a,1,4.0,P,0.0,True
mp-768077,Na2FePCO7,1.5625837846808843,0.0466371796745506,[4.0],5.0,5.0,5.0,Tetrahedron,1a,1,4.0,P,0.0,True
mp-768081,Na2FePCO7,1.5622528634398656,0.0440763869513053,[4.0],5.0,5.0,5.0,Tetrahedron,1a,1,4.0,P,0.0,True
mp-768082,Na5Ni2P2(CO7)2,1.5952131823701632,0.1951097597360312,[4.0],5.0,5.0,5.0,Tetrahedron,2e,1,4.0,P,0.0,True
mp-768085,Na2MnPCO7,1.5850626532337373,0.131754539101098,[4.0],5.0,5.0,5.0,Tetrahedron,1a,1,4.0,P,0.0,True
mp-768086,Na3Mn2P2(CO7)2,1.5662196793552816,0.0633515539139178,[4.0],5.0,5.0,5.0,Tetrahedron,2a,1,4.0,P,0.0,True
mp-768089,Na2NiPCO7,1.6037814302061004,0.2477436685911111,[4.0],5.0,5.0,5.0,Tetrahedron,1a,1,4.0,P,0.0,True
mp-768094,Na2FePCO7,1.5607940219297984,0.0339598515935312,[4.0],5.0,5.0,5.0,Tetrahedron,4e,1,4.0,P,0.0,True
mp-768103,NaVPCO7,1.3536378296773597,-0.8750647017102668,[4.0],5.0,5.0,5.0,Tetrahedron,4a,1,4.0,P,0.0,True
mp-768108,Na2FePCO7,1.5591761266553985,0.0270787194009918,[4.0],5.0,5.0,5.0,Tetrahedron,4e,1,4.0,P,0.0,True
mp-768120,Na2GaPCO7,1.7028093835253273,0.6561984218867355,[4.0],5.0,5.0,5.0,Tetrahedron,2e,1,4.0,P,0.0,True
mp-768127,NaSnPCO7,1.640235039194564,0.403119873358203,[4.0],5.0,5.0,5.0,Tetrahedron,2a,1,4.0,P,0.0,True
mp-768129,Na2HoPCO7,1.6960711018473045,0.6187775853785845,[4.0],5.0,5.0,5.0,Tetrahedron,2e,1,4.0,P,0.0,True
mp-768141,Na2DyPCO7,1.7064135730875372,0.6639107801996723,[4.0],5.0,5.0,5.0,Tetrahedron,2e,1,4.0,P,0.0,True
mp-768144,Na2SbPCO7,1.6706401554276258,0.482687212718592,[4.0],5.0,5.0,5.0,Tetrahedron,2e,1,4.0,P,0.0,True
mp-768152,NaZrPCO7,1.535942727542586,-0.0514703176188899,[4.0],5.0,5.0,5.0,Tetrahedron,2a,1,4.0,P,0.0,True
mp-768154,Na3MgPCO7,1.5520838765543907,0.0591746911878661,[4.0],5.0,5.0,5.0,Tetrahedron,2e,1,4.0,P,0.0,True
mp-768155,Na3TlPCO7,1.5576622752744358,-0.0195512689222826,[4.0],5.0,5.0,5.0,Tetrahedron,2e,1,4.0,P,0.0,True
mp-768159,LiSnPCO7,1.5364141118270198,-0.0562065029004828,[4.0],5.0,5.0,5.0,Tetrahedron,2a,1,4.0,P,0.0,True
mp-768190,Li3MgPCO7,1.5269185928633724,-0.1219521690815904,[4.0],5.0,5.0,5.0,Tetrahedron,2e,1,4.0,P,0.0,True
mp-768209,NaSnPCO7,1.5765160847235042,0.1243962462568041,[4.0],5.0,5.0,5.0,Tetrahedron,2e,1,4.0,P,0.0,True
mp-768216,Li2BiPCO7,1.5850034379142497,0.1158819419093395,[4.0],5.0,5.0,5.0,Tetrahedron,2a,1,4.0,P,0.0,True
mp-768460,LiMn2(PO4)2,1.5635993663664405,0.0294102430965809,[4.0],5.0,5.0,5.0,Tetrahedron,"1b, 1a, 2c",1,4.0,P,0.0,True
mp-768471,Li2FePCO7,1.5841075252992507,0.1356768599030366,[4.0],5.0,5.0,5.0,Tetrahedron,2i,1,4.0,P,0.0,True
mp-768485,Li2FePCO7,1.59176887177417,0.1666854763199437,[4.0],5.0,5.0,5.0,Tetrahedron,1a,1,4.0,P,0.0,True
mp-768491,Li2FePCO7,1.6034934774653231,0.2160226090441125,[4.0],5.0,5.0,5.0,Tetrahedron,2i,1,4.0,P,0.0,True
mp-768503,Lu(PO3)3,1.6081025693419275,0.2670250302662359,[4.0],5.0,5.0,5.0,Tetrahedron,"4f, 2e",1,4.0,P,0.0,True
mp-768508,Li2FePCO7,1.5927880327660895,0.1700205274522353,[4.0],5.0,5.0,5.0,Tetrahedron,1a,1,4.0,P,0.0,True
mp-768540,Na3NiBPO7,1.4879137852660471,-0.3014264278201295,[4.0],5.0,5.0,5.0,Tetrahedron,2e,1,4.0,P,0.0,True
mp-768574,Na3MnBPO7,1.308792220913202,-1.1089806596530176,[4.0],5.0,5.0,5.0,Tetrahedron,4e,1,4.0,P,0.0,True
mp-768618,Li3Fe2P2(CO7)2,1.562108391692706,0.0490618276138822,[4.0],5.0,5.0,5.0,Tetrahedron,2a,1,4.0,P,0.0,True
mp-768624,Li2FePCO7,1.570874205065661,0.0814200763264219,[4.0],5.0,5.0,5.0,Tetrahedron,1a,1,4.0,P,0.0,True
mp-768640,Li2FePCO7,1.5665087884222142,0.0620695928835885,[4.0],5.0,5.0,5.0,Tetrahedron,4e,1,4.0,P,0.0,True
mp-768644,Li2FePCO7,1.5712577315813347,0.0850607667920971,[4.0],5.0,5.0,5.0,Tetrahedron,4e,1,4.0,P,0.0,True
mp-768645,Li2FePCO7,1.5531114227210003,0.0022764138994083,[4.0],5.0,5.0,5.0,Tetrahedron,4e,1,4.0,P,0.0,True
mp-768646,Li2FePCO7,1.5909998722326808,0.1704223508413757,[4.0],5.0,5.0,5.0,Tetrahedron,4e,1,4.0,P,0.0,True
mp-768648,Li2FePCO7,1.573068172665025,0.0888214455137701,[4.0],5.0,5.0,5.0,Tetrahedron,1a,1,4.0,P,0.0,True
mp-768667,Li5Fe2P2(CO7)2,1.648351329018252,0.4204250203971701,[4.0],5.0,5.0,5.0,Tetrahedron,2a,1,4.0,P,0.0,True
mp-768670,K3MgPCO7,1.568469530038092,0.042849196926555,[4.0],5.0,5.0,5.0,Tetrahedron,2e,1,4.0,P,0.0,True
mp-768672,Li5Fe2P2(CO7)2,1.6419822635154715,0.3959352630670383,[4.0],5.0,5.0,5.0,Tetrahedron,2i,1,4.0,P,0.0,True
mp-768688,LiMnPCO7,1.5939048407260648,0.2070123719883244,[4.0],5.0,5.0,5.0,Tetrahedron,4e,1,4.0,P,0.0,True
mp-768689,Li5Fe2P2(CO7)2,1.6286989767470132,0.3344112329844295,[4.0],5.0,5.0,5.0,Tetrahedron,2a,1,4.0,P,0.0,True
mp-768693,LiMnPCO7,1.5660670165108712,0.0819860946108903,[4.0],5.0,5.0,5.0,Tetrahedron,4e,1,4.0,P,0.0,True
mp-768697,LiMnPCO7,1.63761592558729,0.4033943329684344,[4.0],5.0,5.0,5.0,Tetrahedron,1a,1,4.0,P,0.0,True
mp-768699,LiMnPCO7,1.6179625536108015,0.315741167510006,[4.0],5.0,5.0,5.0,Tetrahedron,1a,1,4.0,P,0.0,True
mp-768707,Li2FePCO7,1.5695899165942744,0.0526300737870231,[4.0],5.0,5.0,5.0,Tetrahedron,4e,1,4.0,P,0.0,True
mp-768720,Li5Fe2P2(CO7)2,1.635098308449345,0.3656628737990716,[4.0],5.0,5.0,5.0,Tetrahedron,2i,1,4.0,P,0.0,True
mp-768722,Li5Fe2P2(CO7)2,1.6534191229299835,0.4368254847877941,[4.0],5.0,5.0,5.0,Tetrahedron,2i,1,4.0,P,0.0,True
mp-768737,Li3Mn2P2(CO7)2,1.6329189553741614,0.365152461559412,[4.0],5.0,5.0,5.0,Tetrahedron,2a,1,4.0,P,0.0,True
mp-768745,HfP2O7,1.5890751435378745,0.2834293162763703,[4.0],5.0,5.0,5.0,Tetrahedron,4e,1,4.0,P,0.0,True
mp-768782,Li3Mn2P2(CO7)2,1.6541182772579783,0.4649737278408047,[4.0],5.0,5.0,5.0,Tetrahedron,2i,1,4.0,P,0.0,True
mp-768787,Li5Mn2P2(CO7)2,1.586516364676147,0.1431644490938512,[4.0],5.0,5.0,5.0,Tetrahedron,2e,1,4.0,P,0.0,True
mp-768836,Li3Mn2P2(CO7)2,1.644518644794004,0.4230860200228757,[4.0],5.0,5.0,5.0,Tetrahedron,1a,1,4.0,P,0.0,True
mp-768837,Li3Mn2P2(CO7)2,1.6337811977257295,0.3760413822078711,[4.0],5.0,5.0,5.0,Tetrahedron,1a,1,4.0,P,0.0,True
mp-768847,Na5LiNi2P2(CO7)2,1.5906421662403976,0.1494915576235901,[4.0],5.0,5.0,5.0,Tetrahedron,"2b, 2a",1,4.0,P,0.0,True
mp-768850,Na5LiCo2P2(CO7)2,1.594304526012024,0.1593662366705394,[4.0],5.0,5.0,5.0,Tetrahedron,1a,1,4.0,P,0.0,True
mp-768852,Li5Mn2P2(CO7)2,1.5707454492346593,0.0762830880816187,[4.0],5.0,5.0,5.0,Tetrahedron,2e,1,4.0,P,0.0,True
mp-768854,Li5Mn2P2(CO7)2,1.5525835909772183,-0.0041916841110954,[4.0],5.0,5.0,5.0,Tetrahedron,2e,1,4.0,P,0.0,True
mp-768855,Li5Mn2P2(CO7)2,1.628916250371748,0.3379983738279153,[4.0],5.0,5.0,5.0,Tetrahedron,2e,1,4.0,P,0.0,True
mp-768858,Li5Mn2P2(CO7)2,1.5903264092761011,0.1634268095061792,[4.0],5.0,5.0,5.0,Tetrahedron,1a,1,4.0,P,0.0,True
mp-768859,Li5Mn2P2(CO7)2,1.5697292611695697,0.0726422308850187,[4.0],5.0,5.0,5.0,Tetrahedron,2e,1,4.0,P,0.0,True
mp-768862,Li5Fe2P2(CO7)2,1.645565575893411,0.4147102198943154,[4.0],5.0,5.0,5.0,Tetrahedron,2i,1,4.0,P,0.0,True
mp-768927,Li2MnPCO7,1.6391767101031882,0.3914563302161234,[4.0],5.0,5.0,5.0,Tetrahedron,1a,1,4.0,P,0.0,True
mp-768935,Li5Mn2P2(CO7)2,1.6311225570644543,0.3539273159780342,[4.0],5.0,5.0,5.0,Tetrahedron,2i,1,4.0,P,0.0,True
mp-768938,Na5LiFe2P2(CO7)2,1.614532740617906,0.2521338003741029,[4.0],5.0,5.0,5.0,Tetrahedron,1a,1,4.0,P,0.0,True
mp-768948,Li2MnPCO7,1.6201273793832207,0.3095378626508075,[4.0],5.0,5.0,5.0,Tetrahedron,2a,1,4.0,P,0.0,True
mp-769187,Sn5P6O25,1.5901924152845333,0.1851477844648993,[4.0],5.0,5.0,5.0,Tetrahedron,6f,1,4.0,P,0.0,True
mp-769380,Li2TiSn3(PO4)6,1.585792487671578,0.1879773612080547,[4.0],5.0,5.0,5.0,Tetrahedron,3b,1,4.0,P,0.0,True
mp-769456,Na5Fe2P2(CO7)2,1.6383405570558445,0.3692483354954691,[4.0],5.0,5.0,5.0,Tetrahedron,2a,1,4.0,P,0.0,True
mp-769459,Na5Ni2P2(CO7)2,1.5935445175084304,0.1746283626875541,[4.0],5.0,5.0,5.0,Tetrahedron,1a,1,4.0,P,0.0,True
mp-769461,Na5Mn2P2(CO7)2,1.5911535782164,0.1621779460245764,[4.0],5.0,5.0,5.0,Tetrahedron,1a,1,4.0,P,0.0,True
mp-769465,Na5Mn2P2(CO7)2,1.6191391215275868,0.2830568544526251,[4.0],5.0,5.0,5.0,Tetrahedron,2i,1,4.0,P,0.0,True
mp-769469,NaMnPCO7,1.578893824094105,0.137681215381084,[4.0],5.0,5.0,5.0,Tetrahedron,1a,1,4.0,P,0.0,True
mp-769474,Na2MnPCO7,1.5546599121976086,0.0014209332206456,[4.0],5.0,5.0,5.0,Tetrahedron,1a,1,4.0,P,0.0,True
mp-769477,Na3Mn2P2(CO7)2,1.6834445085726055,0.5905887622823016,[4.0],5.0,5.0,5.0,Tetrahedron,1a,1,4.0,P,0.0,True
mp-769482,Na3Mn2P2(CO7)2,1.5360322374009725,-0.068406437629742,[4.0],5.0,5.0,5.0,Tetrahedron,2i,1,4.0,P,0.0,True
mp-769484,NaMnPCO7,1.6230857257124136,0.3247818856269608,[4.0],5.0,5.0,5.0,Tetrahedron,1a,1,4.0,P,0.0,True
mp-769485,Na2MnPCO7,1.5899842736511762,0.1537953490176324,[4.0],5.0,5.0,5.0,Tetrahedron,1a,1,4.0,P,0.0,True
mp-769486,Na3Ni2P2(CO7)2,1.5405535775584651,-0.036411356429841,[4.0],5.0,5.0,5.0,Tetrahedron,2i,1,4.0,P,0.0,True
mp-769488,Na5Fe2P2(CO7)2,1.5884077384887476,0.1481388599186117,[4.0],5.0,5.0,5.0,Tetrahedron,2a,1,4.0,P,0.0,True
mp-769494,Na5Fe2P2(CO7)2,1.6336196452782183,0.3472931592878958,[4.0],5.0,5.0,5.0,Tetrahedron,2a,1,4.0,P,0.0,True
mp-769496,Na3Ni2P2(CO7)2,1.5329537570047007,-0.0687030332625934,[4.0],5.0,5.0,5.0,Tetrahedron,2i,1,4.0,P,0.0,True
mp-769500,NaMnPCO7,1.650955593570209,0.4572517209074062,[4.0],5.0,5.0,5.0,no_data,no_data,1,4.0,P,0.0,True
mp-769501,Na2NiPCO7,1.5791907621565584,0.1124782873504296,[4.0],5.0,5.0,5.0,Tetrahedron,1a,1,4.0,P,0.0,True
