material_id,chem_formula,R$_0$,B,Rb_chemenv,num_Rb_chemenvs,Rb_wyckoff,num_Rb_wyckoff_pos,csm,distortion degree,mean csm,formula_anonymous,num_Rb_sites,num_CN_env,num_charge_states,RbX_coordn,RbO_coordn,mean_coordn_Rb-X,min_coordn_Rb-X,max_coordn_Rb-X,mean_coordn_Rb-O,min_coordn_Rb-O,max_coordn_Rb-O,mean_Rb_charge,min_Rb_charge,max_Rb_charge,mean_num_X_species,min_num_X_species,max_num_X_species,species,elements,calculation type,chemsys,e_hull,e_f,band gap,nelements,crystal,point group,space group,type,Alkali Metals,Alkaline Earth Metals,Transition Metals,Unknown Metals,Post-Transition Metals,Metalloids,Nonmetals,Halogens,Noble Gases,Lanthanides,Actinides,B_range,ranges of B,mean_RbO_BondL
mp-686677,Rb2PH3SeO8,3.044351659435618,0.0324601567169171,"Square-face capped square prism, Tricapped triangular prism (three square-face caps)",2,2i,1,"[5.39357746888475, 5.8899009299525105]",1.0,5.64173919941863,ABC2D3E8,2,2,1,"[8.0, 9.0]","[8.0, 9.0]",8.5,8.0,9.0,8.5,8.0,9.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals",GGA,H-O-P-Rb-Se,0.004980839333311,-1.8705696157157727,3.9403,5,Triclinic,-1,P-1,oxide,Rb,,,,,,"H, O, P, S, Se",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,3.1047552830353244
mp-695829,RbHSeO4,3.35145511394328,-0.0703793290457968,"Square-face bicapped square antiprism, Bicapped square prism (adjacent faces)",2,1a,1,"[6.5058588735716665, 4.029760352256795, 4.064966060015747]",0.333,4.86686176194807,ABCD4,2,1,1,[10.0],[10.0],10.0,10.0,10.0,10.0,10.0,10.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals",SCAN,H-O-Rb-Se,0.000511462380952,-1.505341897775298,3.6169,4,Triclinic,1,P1,oxide,Rb,,,,,,"H, O, S, Se",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,3.102042596831066
mp-695965,RbNa2P3(HO2)6,2.980547473326091,0.0616180733946518,Square-face capped trigonal prism,1,2i,1,[6.53248146574054],1.0,6.53248146574054,AB2C3D6E12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals",GGA,H-Na-O-P-Rb,0.039468806041669,-2.120706523403633,5.1234,5,Triclinic,-1,P-1,oxide,"Na, Rb",,,,,,"H, N, O, P",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,3.085380614558743
mp-696794,RbHSeO4,3.5566754915424825,-0.1268144075399484,Bicapped square prism (adjacent faces),1,4a,1,[4.181236297173011],0.0,4.181236297173011,ABCD4,1,1,1,[10.0],[10.0],10.0,10.0,10.0,10.0,10.0,10.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals",SCAN,H-O-Rb-Se,0.0,-1.50585336015625,3.624399999999999,4,Orthorhombic,222,P2_12_12_1,oxide,Rb,,,,,,"H, O, S, Se",,,,,"B $\in$ [-1, -0.1]",Negative B,3.1000070734959038
mp-697222,Rb3LiZn2(MoO4)4,3.3905514980880698,-0.0369658135902465,Cuboctahedron,1,"4d, 2b",2,"[1.502666516399826, 1.5112669263498062]",0.0,1.5069667213748161,AB2C3D4E16,1,1,1,[12.0],[12.0],12.0,12.0,12.0,12.0,12.0,12.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Li-Mo-O-Rb-Zn,0.002276764038466,-2.097951424647437,4.0274,5,Tetragonal,-42m,I-42d,oxide,"Li, Rb",,"Zn, Mo",,,,O,,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,3.2545740660254117
mp-697317,Rb2YTi(PO4)3,2.901185933383696,0.1212352236204062,no_data,1,no_data,1,no_data,0.0,no_data,ABC2D3E12,7,7,1,"[10.0, 12.0, 13.0, 15.0, 6.0, 8.0, 9.0]","[10.0, 12.0, 13.0, 15.0, 6.0, 8.0, 9.0]",10.428571428571429,6.0,15.0,10.428571428571429,6.0,15.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,O-P-Rb-Ti-Y,0.006774412105263,-3.086774677487468,2.5494,5,Monoclinic,2,P2_1,phosphate,Rb,,"Ti, Y",,,,"O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,3.200934034698559
mp-698164,Rb2B10H6O19,3.2455722584361943,-0.0694115826467908,"Trigonal-face bicapped square antiprism, Tricapped octahedron (all 3 cap faces share one atom)",2,2i,1,"[10.185731910357097, 5.4533174043705355]",1.0,7.819524657363816,A2B6C10D19,2,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals",GGA,B-H-O-Rb,0.0,-2.462523540382882,5.7894000000000005,4,Triclinic,-1,P-1,oxide,Rb,,,,,B,"H, O",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,3.1006529711675612
mp-698479,RbTeHOF4,1.9295020755814687,0.5406131293726378,"Square-face bicapped square antiprism, Tricapped triangular prism (two square-face caps and one triangular-face cap)",2,2a,1,"[6.182861572483186, 4.733933196632119]",0.5,5.458397384557653,ABCDE4,2,2,1,"[8.0, 10.0]","[1.0, 2.0]",9.0,8.0,10.0,1.5,1.0,2.0,1.0,1.0,1.0,2.0,2,2,"F-, O2-","Alkali Metals, Halogens, Metalloids, Nonmetals",GGA,F-H-O-Rb-Te,0.0,-2.378894717864583,4.8825,5,Monoclinic,m,Cc,fluoride,Rb,,,,,Te,"H, O",F,,,,"B $\in$ [0.5, 1]",Positive B,3.0981046947772346
mp-703312,RbPH4O5,3.048124353892488,0.0500930327645454,Dodecahedron with triangular faces - p2345 plane normalized,1,4e,1,[3.573244252548503],0.0,3.573244252548503,ABC4D5,1,1,1,[9.0],[8.0],9.0,9.0,9.0,8.0,8.0,8.0,1.0,1.0,1.0,2.0,2,2,"H+, O2-","Alkali Metals, Nonmetals",GGA,H-O-P-Rb,0.017307264772727,-1.92317813064935,5.389200000000001,4,Monoclinic,2/m,P2_1/c,oxide,Rb,,,,,,"H, O, P",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,3.0988652118900673
mp-703528,RbP(HO2)2,2.70010083643566,0.2025095508503244,Square-face capped trigonal prism,1,4e,1,[4.809687009455592],0.0,4.809687009455592,ABC2D4,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals",GGA,H-O-P-Rb,0.007100966249987,-2.181065329955357,5.184,4,Monoclinic,2/m,P2_1/c,oxide,Rb,,,,,,"H, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,3.0633441360402354
mp-706249,Rb(WO3)4,3.2614518620558206,0.0324425442504045,no_data,1,no_data,1,no_data,0.0,no_data,AB4C12,1,1,1,[12.0],[12.0],12.0,12.0,12.0,12.0,12.0,12.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,O-Rb-W,0.001529682679739,-2.234417720702614,0.0,3,Hexagonal,6/mmm,P6/mmm,oxide,Rb,,W,,,,O,,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,3.3558966064884825
mp-709066,Rb4LiH3(SO4)4,2.863443828369197,0.1000077953452912,"Bicapped octahedron (cap faces with one edge in common), Dodecahedron with triangular faces - p2345 plane normalized, Tricapped octahedron (cap faces are aligned)",3,4a,1,"[5.829450394549824, 5.88386511005839, 4.7792202272225595, 5.241373953529825]",0.75,5.43347742134015,AB3C4D4E16,3,2,1,"[10.0, 8.0]","[10.0, 8.0]",9.0,8.0,10.0,9.0,8.0,10.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals",GGA,H-Li-O-Rb-S,0.001029578124999,-2.044157743199405,5.0052,5,Tetragonal,4,P4_3,sulfate,"Li, Rb",,,,,,"H, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,3.0947358279650174
mp-7118,Rb4SnO4,1.7984835712404987,0.7170271521267321,"Tetrahedron, Square pyramid, Octahedron, Trigonal bipyramid",4,2i,1,"[2.7865577100698413, 2.742281440834834, 2.6847272068986383, 8.283427640128107]",0.25,4.124248499482855,AB4C4,4,3,1,"[4.0, 5.0, 6.0]","[4.0, 5.0, 6.0]",5.0,4.0,6.0,5.0,4.0,6.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals",r2SCAN,O-Rb-Sn,0.0,-1.770764335,2.1626,3,Triclinic,-1,P-1,oxide,Rb,,,,Sn,,"O, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.9319431805783993
mp-733729,RbInPHO5,3.217975410755645,-0.1007270628000766,Tricapped octahedron (cap faces are aligned),1,8b,1,[8.23350870349902],1.0,8.23350870349902,ABCDE5,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Nonmetals, Post-Transition Metals",GGA,H-In-O-P-Rb,0.0,-2.300101081395502,3.6477,5,Tetragonal,422,P4_32_12,oxide,Rb,,,,In,,"H, O, P",I,,,,"B $\in$ [-1, -0.1]",Negative B,2.9954929817224945
mp-744814,RbFeP2(HO4)2,3.534451075832395,-0.1536812989786352,"Icosahedron, Octahedron",2,"4c, 2a",2,"[2.498129216750169, 3.694758083887541]",0.0,3.096443650318855,ABC2D2E8,2,2,1,"[12.0, 6.0]","[12.0, 6.0]",9.0,6.0,12.0,9.0,6.0,12.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Nonmetals, Transition Metals",GGA_U,Fe-H-O-P-Rb,0.000740192321428,-2.264655879234695,2.755,5,Trigonal,-3m,R-3c,oxide,Rb,,Fe,,,,"H, O, P",F,,,,"B $\in$ [-1, -0.1]",Negative B,3.200224786921587
mp-752401,Rb2ZrO3,2.446348308392184,0.3592023049606442,"Cube, Trigonal bipyramid",2,2a,1,"[3.849090419695883, 3.810349473876061]",0.0,3.829719946785972,AB2C3,2,1,1,[5.0],[5.0],5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,O-Rb-Zr,0.027464010416667,-2.7230879225,3.1281,3,Monoclinic,m,Cc,oxide,Rb,,Zr,,,,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,2.9975440188760487
mp-752406,Rb3TmO3,2.533304348247704,0.3315853037887726,"Tetrahedron, Trigonal bipyramid, Trigonal prism",3,4e,1,"[2.350717118841581, 5.8134235452550564, 4.792762878626484]",0.333,4.318967847574374,AB3C3,3,2,1,"[4.0, 5.0]","[4.0, 5.0]",4.5,4.0,5.0,4.5,4.0,5.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals",r2SCAN,O-Rb-Tm,0.001614600000002,-2.248256205357143,2.1734,3,Monoclinic,2/m,P2_1/c,oxide,Rb,,,,,,O,,,Tm,,"B $\in$ [0.1, 0.5]",Positive B,2.992586010196693
mp-753320,RbV4O10,2.8997833487472127,0.040867459039966,Cube,1,1d,1,[0.545732789643236],0.0,0.545732789643236,AB4C10,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,O-Rb-V,0.04038106766667,-2.359200614500001,0.0,3,Monoclinic,2/m,C2/m,oxide,Rb,,V,,,,O,,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.9855192106652666
mp-753548,Rb6Ti2O7,2.8202859247793244,0.0794333352903056,"Tetrahedron, Trigonal bipyramid",2,6g,1,"[9.852265177938202, 6.850273881516911]",1.0,8.351269529727556,A2B6C7,2,2,1,"[4.0, 5.0]","[4.0, 5.0]",4.5,4.0,5.0,4.5,4.0,5.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,O-Rb-Ti,0.031428158999999,-2.477761884444445,2.1791,3,Trigonal,-3,P-3,oxide,Rb,,Ti,,,,O,,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.9073020985970435
mp-753798,Rb2SnO3,3.21578914690378,-0.0511420407863293,End-trigonal-face capped trigonal prism,1,4b,1,[9.255984258920252],1.0,9.255984258920252,AB2C3,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals",r2SCAN,O-Rb-Sn,0.0,-1.923212555000001,2.121299999999999,3,Orthorhombic,mm2,Cmc2_1,oxide,Rb,,,,Sn,,"O, S",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.9841628963559756
mp-753854,Rb2PH3SeO8,3.073096766842434,0.0224735619053845,"Dodecahedron with triangular faces - p2345 plane normalized, Tricapped triangular prism (three square-face caps)",2,2a,1,"[5.405968519039856, 5.091977967224006]",1.0,5.248973243131931,ABC2D3E8,2,2,1,"[8.0, 9.0]","[8.0, 9.0]",8.5,8.0,9.0,8.5,8.0,9.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals",GGA,H-O-P-Rb-Se,0.0,-1.8755504550491071,4.099,5,Monoclinic,m,Pc,oxide,Rb,,,,,,"H, O, P, S, Se",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,3.130179501768442
mp-754047,Rb3SbO3,3.427800808574305,-0.248412284792091,"See-saw, Octahedron, Trigonal bipyramid",3,"2g, 2h, 2i",3,"[11.311206168827033, 5.487438495632825, 3.299440603358736]",0.667,6.699361755939531,AB3C3,3,3,1,"[4.0, 5.0, 6.0]","[4.0, 5.0, 6.0]",5.0,4.0,6.0,5.0,4.0,6.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals",GGA,O-Rb-Sb,0.02549702892857,-1.754978245357142,2.4645,3,Monoclinic,2/m,C2/m,oxide,Rb,,,,,Sb,"O, S",,,,,"B $\in$ [-1, -0.1]",Negative B,3.038623396142244
mp-754146,Rb3YO3,2.1326274510613894,0.678159652446859,"Octahedron, Trigonal bipyramid",2,"2g, 2h, 2i",3,"[7.385473486915817, 3.580861490070598, 5.264880452868326]",0.667,5.4104051432849145,AB3C3,2,2,1,"[4.0, 5.0]","[4.0, 5.0]",4.5,4.0,5.0,4.5,4.0,5.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,O-Rb-Y,0.021263609999999,-2.1855129725,2.0565,3,Monoclinic,2/m,C2/m,oxide,Rb,,Y,,,,O,,,,,"B $\in$ [0.5, 1]",Positive B,3.0561992332462062
mp-754161,Rb3HoO3,2.552358050428769,0.3399786343571197,"Octahedron, Trigonal bipyramid",2,"2g, 2h, 2i",3,"[7.387735666784883, 3.6120074855833453, 5.187142527116434]",0.667,5.3956285598282205,AB3C3,2,2,1,"[5.0, 6.0]","[5.0, 6.0]",5.5,5.0,6.0,5.5,5.0,6.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals",r2SCAN,Ho-O-Rb,0.017035489285714,-2.212791571071428,2.0088,3,Monoclinic,2/m,C2/m,oxide,Rb,,,,,,"H, O",,,Ho,,"B $\in$ [0.1, 0.5]",Positive B,3.1187982327228214
mp-755428,Rb3ClO,1.9126370030488569,0.7594918962476721,"Square pyramid, Trigonal bipyramid",2,4c,1,"[2.732077942707359, 5.808138759056352, 1.236896118927785]",0.333,3.259037606897165,ABC3,2,3,1,"[5.0, 5.0, 5.0]","[2.0, 1.0, 3.0]",5.0,5.0,5.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,2,2,"Cl-, O2-","Alkali Metals, Halogens, Nonmetals",r2SCAN,Cl-O-Rb,0.0,-1.594204287500002,1.223399999999999,3,Orthorhombic,mmm,Pnma,hypochlorite,Rb,,,,,,"C, O",Cl,,,,"B $\in$ [0.5, 1]",Positive B,2.7492471207991263
mp-755448,Rb2SnO3,3.11369086416651,-0.02080333640882,"Square pyramid, Pentagonal bipyramid",2,4f,1,"[2.362469417229126, 3.408862642355197]",0.0,2.8856660297921612,AB2C3,2,2,1,"[5.0, 7.0]","[5.0, 7.0]",6.0,5.0,7.0,6.0,5.0,7.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals",GGA,O-Rb-Sn,0.045989485000001,-1.877223069999999,2.305799999999999,3,Orthorhombic,mmm,Cmce,oxide,Rb,,,,Sn,,"O, S",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,3.054777833025428
mp-755643,Rb3InO3,2.284868979651029,0.4563071090877882,"Octahedron, Trigonal bipyramid",2,"2g, 2h, 2i",3,"[7.59763312658725, 3.602904180087895, 5.3381589725522485]",0.667,5.512898759742465,AB3C3,2,3,1,"[4.0, 5.0, 6.0]","[4.0, 5.0, 6.0]",5.0,4.0,6.0,5.0,4.0,6.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Nonmetals, Post-Transition Metals",r2SCAN,In-O-Rb,0.007913323928566,-1.633088143809525,2.1286,3,Monoclinic,2/m,C2/m,oxide,Rb,,,,In,,O,I,,,,"B $\in$ [0.1, 0.5]",Positive B,3.0022713140474973
mp-755676,Rb2Fe2O3,1.6156754949833545,0.883405122942461,"End-trigonal-face capped trigonal prism, Square pyramid",2,4c,1,"[8.35556683782379, 10.048754430270215]",1.0,9.202160634047003,A2B2C3,2,2,1,"[5.0, 7.0]","[5.0, 7.0]",6.0,5.0,7.0,6.0,5.0,7.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Nonmetals, Transition Metals",GGA_U,Fe-O-Rb,0.043858647023815,-1.497958862142857,0.0,3,Orthorhombic,mmm,Pnma,oxide,Rb,,Fe,,,,O,F,,,,"B $\in$ [0.5, 1]",Positive B,3.151301046562242
mp-755712,Rb4FeO4,2.5638870541415075,0.2613571485205425,"Square pyramid, Octahedron, Trigonal bipyramid",3,4i,1,"[8.942247004805656, 5.0280488704594, 3.172378252132964, 8.53328281869738]",0.75,6.41898923652385,AB4C4,3,4,1,"[5.0, 4.0, 5.0, 6.0]","[5.0, 4.0, 5.0, 6.0]",5.0,4.0,6.0,5.0,4.0,6.0,1.0,1.0,1.0,1.75,1,2,"O-, O2-","Alkali Metals, Halogens, Nonmetals, Transition Metals",GGA_U,Fe-O-Rb,0.000684985277777,-1.5260615569444451,0.477899999999999,3,Triclinic,-1,P-1,oxide,Rb,,Fe,,,,O,F,,,,"B $\in$ [0.1, 0.5]",Positive B,3.0167125269031025
mp-755738,Rb2O,3.0895640273502663,-0.1128409963527716,"Tetrahedron, Square pyramid",2,4c,1,"[1.22633907393082, 0.37395416934324704]",0.0,0.8001466216370335,AB2,2,2,1,"[3.0, 4.0]","[3.0, 4.0]",3.5,3.0,4.0,3.5,3.0,4.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals",r2SCAN,O-Rb,0.031951658333333,-1.101216714999999,1.6455000000000002,2,Orthorhombic,mmm,Pnma,oxide,Rb,,,,,,O,,,,,"B $\in$ [-1, -0.1]",Negative B,2.889440788578209
mp-755752,Rb2Be2O3,2.6875387394395096,0.2042048627371299,"End-trigonal-face capped trigonal prism, Trigonal bipyramid",2,4c,1,"[12.012349240898375, 15.608272009302699]",1.0,13.810310625100538,A2B2C3,2,2,1,"[4.0, 7.0]","[4.0, 7.0]",5.5,4.0,7.0,5.5,4.0,7.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Metalloids, Nonmetals",r2SCAN,Be-O-Rb,0.0,-2.3777233978571437,2.455,3,Orthorhombic,mmm,Pnma,oxide,Rb,Be,,,,B,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,2.9373364034981857
mp-755776,Rb4SiO4,2.2156737778683504,0.4534185642202167,"Square pyramid, Octahedron, Trigonal bipyramid",3,2i,1,"[6.22559171945121, 4.928994185044638, 9.950461476160058, 13.588267374895938]",0.75,8.67332868888796,AB4C4,3,3,1,"[4.0, 5.0, 6.0]","[4.0, 5.0, 6.0]",5.0,4.0,6.0,5.0,4.0,6.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals",r2SCAN,O-Rb-Si,0.002176885555556,-2.245565171388888,2.7206,3,Triclinic,-1,P-1,silicate,Rb,,,,,Si,"O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.905769538072203
mp-755794,Rb3LuO3,2.125589671557646,0.590033591765415,"Octahedron, Trigonal bipyramid",2,"2g, 2h, 2i",3,"[3.876065089561255, 5.64150195671485, 7.625307460711625]",0.667,5.714291502329243,AB3C3,2,3,1,"[4.0, 5.0, 6.0]","[4.0, 5.0, 6.0]",5.0,4.0,6.0,5.0,4.0,6.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals",r2SCAN,Lu-O-Rb,0.009347643571429,-2.255936357738094,2.0401,3,Monoclinic,2/m,C2/m,oxide,Rb,,,,,,O,,,Lu,,"B $\in$ [0.5, 1]",Positive B,3.0491259458645326
mp-756020,Rb3FeO3,3.24476382580706,-0.1944205558924867,"Trigonal prism, Trigonal bipyramid",2,4e,1,"[3.776923008139371, 6.982406600456355, 5.556997119637373]",0.667,5.4387755760777,AB3C3,2,2,1,"[4.0, 5.0]","[4.0, 5.0]",4.5,4.0,5.0,4.5,4.0,5.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Nonmetals, Transition Metals",r2SCAN,Fe-O-Rb,0.012320423928571,-1.574990760357142,0.5949,3,Monoclinic,2/m,P2_1/c,oxide,Rb,,Fe,,,,O,F,,,,"B $\in$ [-1, -0.1]",Negative B,2.9114985265020152
mp-756156,Rb2ZrO3,3.355293735404705,-0.1291809157243233,End-trigonal-face capped trigonal prism,1,4b,1,[9.012233921046292],1.0,9.012233921046292,AB2C3,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",r2SCAN,O-Rb-Zr,0.000170915416666,-2.750381017500001,3.5441000000000003,3,Orthorhombic,mm2,Cmc2_1,oxide,Rb,,Zr,,,,O,,,,,"B $\in$ [-1, -0.1]",Negative B,2.9942489612208036
mp-756474,Rb3YO3,2.6699439936829217,0.2336755856377554,"Tetrahedron, Square pyramid, Trigonal bipyramid",3,4e,1,"[2.415806539282031, 8.941833594920494, 4.557875874096741]",0.333,5.3051720027664215,AB3C3,3,2,1,"[4.0, 5.0]","[4.0, 5.0]",4.5,4.0,5.0,4.5,4.0,5.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",r2SCAN,O-Rb-Y,0.009756233571428,-2.197020348928572,2.2045,3,Monoclinic,2/m,P2_1/c,oxide,Rb,,Y,,,,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,2.9716209286263644
mp-756570,Rb4SnO3,2.7749259099898014,0.1229604362533093,"Triangular non-coplanar, Linear, Square pyramid",3,2a,1,"[0.6020204249559451, 2.74874816072416, 3.626131430168307, 1.349249342717544]",0.0,2.081537339641489,AB3C4,3,3,1,"[2.0, 3.0, 5.0]","[2.0, 3.0, 5.0]",3.333333333333333,2.0,5.0,3.333333333333333,2.0,5.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals",GGA,O-Rb-Sn,0.0,-1.521760654374999,1.5106000000000002,3,Monoclinic,m,Cc,oxide,Rb,,,,Sn,,"O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.920597318058393
mp-756746,Rb4PbO4,2.618951601991193,0.1988519705531167,"Tetrahedron, Square pyramid, Octahedron, Trigonal bipyramid",4,2i,1,"[3.30174953083994, 2.119983258331263, 2.478148310796433, 7.313695061438643]",0.25,3.80339404035157,AB4C4,4,2,1,"[4.0, 5.0]","[4.0, 5.0]",4.5,4.0,5.0,4.5,4.0,5.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals",r2SCAN,O-Pb-Rb,0.000117170000001,-1.5273026566666652,1.7596,3,Triclinic,-1,P-1,oxide,Rb,,,,Pb,,"O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.9043687143158285
mp-756812,Rb3ErO3,2.5344498338125128,0.3358863482692844,"Square pyramid, Trigonal bipyramid",2,4e,1,"[4.008215471835433, 8.739592113433563, 4.71492558364104]",0.333,5.820911056303345,AB3C3,2,2,1,"[4.0, 5.0]","[4.0, 5.0]",4.5,4.0,5.0,4.5,4.0,5.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals",r2SCAN,Er-O-Rb,0.005045489642858,-2.2346061771428563,2.4688,3,Monoclinic,2/m,P2_1/c,oxide,Rb,,,,,,O,,,Er,,"B $\in$ [0.1, 0.5]",Positive B,2.9973466124987787
mp-756868,Rb3DyO3,2.121974328487401,0.6835290039586426,"Octahedron, Trigonal bipyramid",2,"2g, 2h, 2i",3,"[7.397532504057325, 3.653466072364115, 5.321683810587605]",0.667,5.457560795669682,AB3C3,2,2,1,"[4.0, 5.0]","[4.0, 5.0]",4.5,4.0,5.0,4.5,4.0,5.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals",GGA,Dy-O-Rb,0.020398585000001,-2.202003127738094,1.9791999999999992,3,Monoclinic,2/m,C2/m,oxide,Rb,,,,,,O,,,Dy,,"B $\in$ [0.5, 1]",Positive B,3.055662614205475
mp-756979,Rb3ClO,2.676427772902522,0.1202552185748961,"See-saw, Square pyramid",2,"8d, 4c",2,"[3.5524375066611613, 3.020556748565104]",0.0,3.2864971276131327,ABC3,2,2,1,"[5.0, 4.0]","[2.0, 2.0]",4.5,4.0,5.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2,2,"Cl-, O2-","Alkali Metals, Halogens, Nonmetals",GGA,Cl-O-Rb,0.015160209500001,-1.579044078,0.9366999999999992,3,Orthorhombic,mmm,Pnma,hypochlorite,Rb,,,,,,"C, O",Cl,,,,"B $\in$ [0.1, 0.5]",Positive B,2.8081039836213506
mp-757116,Rb3ErO3,2.141166741098563,0.5939907855897595,"Octahedron, Trigonal bipyramid",2,"2g, 2h, 2i",3,"[3.6823018418749722, 5.301264445043436, 7.443651815074453]",0.667,5.475739367330953,AB3C3,2,3,1,"[4.0, 5.0, 6.0]","[4.0, 5.0, 6.0]",5.0,4.0,6.0,5.0,4.0,6.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals",r2SCAN,Er-O-Rb,0.014968159999998,-2.224683506785716,2.0429,3,Monoclinic,2/m,C2/m,oxide,Rb,,,,,,O,,,Er,,"B $\in$ [0.5, 1]",Positive B,3.064785859420899
