material_id,chem_formula,R$_0$,B,Er_chemenv,num_Er_chemenvs,Er_wyckoff,num_Er_wyckoff_pos,csm,distortion degree,mean csm,formula_anonymous,num_Er_sites,num_CN_env,num_charge_states,ErX_coordn,ErO_coordn,mean_coordn_Er-X,min_coordn_Er-X,max_coordn_Er-X,mean_coordn_Er-O,min_coordn_Er-O,max_coordn_Er-O,mean_Er_charge,min_Er_charge,max_Er_charge,mean_num_X_species,min_num_X_species,max_num_X_species,species,elements,mean_ErO_BondL,calculation type,chemsys,e_hull,e_f,band gap,nelements,crystal,point group,space group,type,Alkali Metals,Alkaline Earth Metals,Transition Metals,Unknown Metals,Post-Transition Metals,Metalloids,Nonmetals,Halogens,Noble Gases,Lanthanides,Actinides,B_range,ranges of B
mp-558010,KEr(WO4)2,2.2461612667398887,0.028477655800856122,Dodecahedron with triangular faces - p2345 plane normalized,1,2e,1,[2.54963463688763],0.0,2.54963463688763,ABC2D8,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals, Transition Metals",2.267193540726721,GGA_U,Er-K-O-W,0.0,-2.6854459251875,3.2910999999999992,4,Monoclinic,2/m,C2/c,oxide,K,None,W,None,None,None,O,None,None,Er,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-558276,K2Er(NO3)5,2.314493911770007,0.10849158497074926,Square-face bicapped square antiprism,1,4e,1,[4.400728178731039],0.0,4.400728178731039,AB2C5D15,1,1,1,[10.0],[10.0],10.0,10.0,10.0,10.0,10.0,10.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals",2.4454162678804265,GGA,Er-K-N-O,0.0,-1.4715622131304351,3.4576000000000002,4,Monoclinic,2/m,P2_1/c,nitrate,K,None,None,None,None,None,"N, O",None,None,Er,None,"B $\in$ [0.1, 0.5]",Positive B
mp-558566,Ba5Er2ZrAl2O13,2.1011366824660884,0.19830023505774558,Octahedron,1,4f,1,[0.12184229869586401],0.0,0.12184229869586401,AB2C2D5E13,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",2.2389221494197593,GGA,Al-Ba-Er-O-Zr,0.0,-3.494424863043479,2.5871,5,Hexagonal,6/mmm,P6_3/mmc,oxide,None,Ba,Zr,None,Al,B,O,None,None,Er,None,"B $\in$ [0.1, 0.5]",Positive B
mp-559004,ErMoClO4,1.638179682746749,0.7788429506585246,Dodecahedron with triangular faces - p2345 plane normalized,1,2i,1,[0.821537044233923],0.0,0.821537044233923,ABCD4,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,2.0,2,2,O2-,"Halogens, Lanthanides, Nonmetals, Transition Metals",2.3959494311003158,GGA_U,Cl-Er-Mo-O,0.0,-2.685698920714285,2.7062,4,Monoclinic,2/m,C2/m,perchlorate,None,None,Mo,None,None,None,"C, O",Cl,None,Er,None,"B $\in$ [0.5, 1]",Positive B
mp-559109,ErGeBiO5,2.1632178429727213,0.21224572488653481,Face-capped octahedron,1,8c,1,[3.039617518319101],0.0,3.039617518319101,ABCD5,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals, Post-Transition Metals",2.326391710736862,GGA,Bi-Er-Ge-O,0.0,-2.65841232984375,3.534399999999999,4,Orthorhombic,mmm,Pbca,oxide,None,None,None,None,Bi,"B, Ge",O,None,None,Er,None,"B $\in$ [0.1, 0.5]",Positive B
mp-559129,Li3Er(NO3)6,2.3377751788584575,0.0967682046179118,Square-face bicapped square antiprism,1,4e,1,[3.356502122427569],0.0,3.356502122427569,AB3C6D18,1,1,1,[10.0],[10.0],10.0,10.0,10.0,10.0,10.0,10.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals",2.455115363463295,GGA,Er-Li-N-O,0.0,-1.427085421339287,3.1214,4,Monoclinic,2/m,P2_1/c,nitrate,Li,None,None,None,None,None,"N, O",None,None,Er,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-559304,Er2Te5O13,2.3282115741185816,0.022028498739830836,"Pentagonal bipyramid, Dodecahedron with triangular faces - p2345 plane normalized",2,2i,1,"[1.279598790626461, 1.6716638018767291]",0.0,1.4756312962515952,A2B5C13,2,2,1,"[7.0, 8.0]","[7.0, 8.0]",7.5,7.0,8.0,7.5,7.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals",2.345439869525351,r2SCAN,Er-O-Te,0.0,-2.201092570666667,3.012599999999999,3,Triclinic,-1,P-1,oxide,None,None,None,None,None,Te,O,None,None,Er,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-559895,ErCuTe2BrO6,2.2748636011368317,0.11812434373046359,Square antiprism,1,4e,1,[2.396303220823347],0.0,2.396303220823347,ABCD2E6,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Halogens, Lanthanides, Metalloids, Nonmetals, Transition Metals",2.376305604556836,GGA,Br-Cu-Er-O-Te,0.0034269882102240003,-1.964573269848485,0.585699999999999,5,Monoclinic,2/m,P2_1/c,hypobromite,None,None,Cu,None,None,"B, Te","C, O",Br,None,Er,None,"B $\in$ [0.1, 0.5]",Positive B
mp-560114,Er3O2F5,2.037173100652409,0.28458922647654916,"Square-face bicapped trigonal prism, Dodecahedron with triangular faces - p2345 plane normalized",2,"8d, 4c",2,"[2.09316841873527, 1.133677893981905]",0.0,1.6134231563585875,A2B3C5,2,2,1,"[2.0, 4.0]","[2.0, 4.0]",3.0,2.0,4.0,3.0,2.0,4.0,3.0,3.0,3.0,2.0,2,2,O2-,"Halogens, Lanthanides, Nonmetals",2.2200907897262137,r2SCAN,Er-F-O,0.0,-4.380220710749998,5.6188,3,Orthorhombic,mmm,Pnma,fluoride,None,None,None,None,None,None,O,F,None,Er,None,"B $\in$ [0.1, 0.5]",Positive B
mp-560278,Er3B5O12,1.9649473892098164,0.39060385034403045,Square antiprism,1,"4e, 8i",2,"[2.105335767675133, 0.995332669759675]",0.0,1.550334218717404,A3B5C12,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals",2.361859856959768,GGA,B-Er-O,0.018498564624998,-3.365137111291666,5.3497,3,Orthorhombic,mmm,Pmna,oxide,None,None,None,None,None,B,O,None,None,Er,None,"B $\in$ [0.1, 0.5]",Positive B
mp-561712,CsEr(PO3)4,1.9473183280909445,0.4239535851283911,Square antiprism,1,4e,1,[0.38259659322584005],0.0,0.38259659322584005,ABC4D12,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals",2.364372264891233,GGA,Cs-Er-O-P,0.008771969722219001,-2.919002533512589,5.548,4,Monoclinic,2/m,P2_1/c,phosphite,Cs,None,None,None,None,None,"C, O, P",None,None,Er,None,"B $\in$ [0.1, 0.5]",Positive B
mp-562779,ErCoO3,1.0760671207871375,1.4123836498342857,Square-face bicapped trigonal prism,1,4c,1,[1.49194636689694],0.0,1.49194636689694,ABC3,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",2.349106424002963,r2SCAN,Co-Er-O,0.0,-2.653127237499942,1.4471,3,Orthorhombic,mmm,Pnma,oxide,None,None,Co,None,None,None,"C, O",None,None,Er,None,B > 1,Positive B
mp-581795,Er2Te4O11,2.233464396736739,0.1469461366289322,Square-face bicapped trigonal prism,1,4f,1,[1.58100078912521],0.0,1.58100078912521,A2B4C11,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals",2.3496867639572017,r2SCAN,Er-O-Te,0.000799469764706,-2.309469661274509,3.2333,3,Monoclinic,2/m,C2/c,oxide,None,None,None,None,None,Te,O,None,None,Er,None,"B $\in$ [0.1, 0.5]",Positive B
mp-5889,Er2Ti2O7,1.700618160467797,0.6813216800999525,Cube,1,4d,1,[1.864513271904822],0.0,1.864513271904822,A2B2C7,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",2.3800616362029237,r2SCAN,Er-O-Ti,0.0,-3.676367951818181,2.6986,3,Cubic,m-3m,Fd-3m,oxide,None,None,Ti,None,None,None,O,None,None,Er,None,"B $\in$ [0.5, 1]",Positive B
mp-6294,Sr2ErRuO6,2.190885861014889,0.03547062321293349,Octahedron,1,2c,1,[0.020703307477311],0.0,0.020703307477311,ABC2D6,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Nonmetals, Transition Metals",2.2155252935504204,GGA,Er-O-Ru-Sr,0.0,-2.877480758499999,0.0,4,Monoclinic,2/m,P2_1/c,oxide,None,Sr,Ru,None,None,None,"O, S",None,None,Er,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-6316,Er4Si2S3O7,2.13992502250063,0.2574263351377867,"Trigonal prism, Tricapped triangular prism (three square-face caps)",2,"8g, 8h",2,"[1.709727654908054, 1.521181993801362]",0.0,1.615454824354708,A2B3C4D7,2,2,1,"[6.0, 3.0]","[6.0, 3.0]",4.5,3.0,6.0,4.5,3.0,6.0,3.0,3.0,3.0,2.0,2,2,O2-,"Lanthanides, Metalloids, Nonmetals",2.4006528693931934,GGA,Er-O-S-Si,0.029275732447917,-3.157727405944008,2.720799999999999,4,Tetragonal,4/mmm,I4_1/amd,oxide,None,None,None,None,None,Si,"O, S",None,None,Er,None,"B $\in$ [0.1, 0.5]",Positive B
mp-6416,Ba5Er8Zn4O21,2.8159337293868,-0.5357611243256539,Square-face capped trigonal prism,1,4h,1,"[1.587531744905991, 2.344004150367777]",0.0,1.965767947636884,A4B5C8D21,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Metalloids, Nonmetals, Transition Metals",2.3398116624081475,GGA,Ba-Er-O-Zn,0.012862385592099,-3.269581095921052,3.361799999999999,4,Tetragonal,4/m,I4/m,oxide,None,Ba,Zn,None,None,B,O,None,None,Er,None,"B $\in$ [-1, -0.1]",Negative B
mp-6495,BaEr2ZnO5,2.3545060477738424,-0.014601280676875989,Square-face capped trigonal prism,1,4c,1,"[2.11927836201475, 1.640880847983867]",0.0,1.8800796049993087,ABC2D5,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Metalloids, Nonmetals, Transition Metals",2.33523374329853,GGA,Ba-Er-O-Zn,0.022205376018515,-3.283035360833333,3.0633,4,Orthorhombic,mmm,Pnma,oxide,None,Ba,Zn,None,None,B,O,None,None,Er,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-675065,Er4Zr3O12,1.8962697095068026,0.4841517984268548,Square-face capped trigonal prism,1,2i,1,"[4.047963473999396, 4.2801285702875145, 3.96456546352549, 4.409791245616088]",0.0,4.175612188357123,A3B4C12,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",2.3018212207426765,r2SCAN,Er-O-Zr,0.0043138663157900005,-3.913625860438595,4.1668,3,Triclinic,-1,P-1,oxide,None,None,Zr,None,None,None,O,None,None,Er,None,"B $\in$ [0.1, 0.5]",Positive B
mp-677014,K2ErTi(PO4)3,2.092423520178812,0.12868435713742812,no_data,1,no_data,1,no_data,0.0,no_data,ABC2D3E12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals, Transition Metals",2.181875692216225,GGA,Er-K-O-P-Ti,0.008703782171063,-3.096632968908521,2.5650999999999993,5,Cubic,23,P2_13,phosphate,K,None,Ti,None,None,None,"O, P",None,None,Er,None,"B $\in$ [0.1, 0.5]",Positive B
mp-680718,Er(BO2)3,1.9003725616720488,0.519902477103379,"Square-face bicapped trigonal prism, Square antiprism, Bicapped octahedron (cap faces with one atom in common)",3,4c,1,"[3.223770980228813, 6.478888188264051, 2.475831755697819, 2.6536995111568693]",0.25,3.708047608836888,AB3C6,3,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals",2.403093006127905,GGA,B-Er-O,0.0,-3.200022728999999,5.7486000000000015,3,Orthorhombic,mmm,Pnma,metaborate,None,None,None,None,None,B,O,None,None,Er,None,"B $\in$ [0.5, 1]",Positive B
mp-686635,Rb16Er7Ti9(PO4)24,2.118643180333252,0.13491365240305456,no_data,1,no_data,1,no_data,0.0,no_data,A7B9C16D24E96,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals, Transition Metals",2.212457324368045,GGA,Er-O-P-Rb-Ti,0.005345856516929,-3.083462628035713,2.5192,5,Triclinic,1,P1,phosphate,Rb,None,Ti,None,None,None,"O, P",None,None,Er,None,"B $\in$ [0.1, 0.5]",Positive B
mp-690951,ErZr11Si11PO48,1.7724602819123347,0.5284104255331393,Dodecahedron with triangular faces - p2345 plane normalized,1,2k,1,[0.30372753987988305],0.0,0.30372753987988305,ABC11D11E48,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals, Transition Metals",2.297656687884273,GGA,Er-O-P-Si-Zr,0.008014760833333,-3.546879104647817,4.0268,5,Orthorhombic,222,C222,phosphate,None,None,Zr,None,None,Si,"O, P, S",None,None,Er,None,"B $\in$ [0.5, 1]",Positive B
mp-698475,K4ErP6H6ClO21,2.3320707536548984,0.07236626787447102,Tricapped triangular prism (three square-face caps),1,2c,1,[0.24357926246878403],0.0,0.24357926246878403,ABC4D6E6F21,1,1,1,[9.0],[9.0],9.0,9.0,9.0,9.0,9.0,9.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Lanthanides, Nonmetals",2.4224644131201205,GGA,Cl-Er-H-K-O-P,0.033374731089745,-2.43695891857326,4.8696,6,Hexagonal,6/m,P6_3/m,chlorite,K,None,None,None,None,None,"H, C, O, P",Cl,None,Er,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-707317,ErP4HO12,2.1208711605174755,0.2115666790566734,Square-face capped trigonal prism,1,4e,1,[2.962642477534489],0.0,2.962642477534489,ABC4D12,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals",2.306706243739705,GGA,Er-H-O-P,0.0,-2.787174581934524,5.554600000000001,4,Monoclinic,2/m,P2_1/c,oxide,None,None,None,None,None,None,"H, O, P",None,None,Er,None,"B $\in$ [0.1, 0.5]",Positive B
mp-728095,ErCrHO5,1.9822317177840287,0.4082832237288653,Square antiprism,1,4e,1,"[1.077049617384519, 1.021896446557022]",0.0,1.0494730319707704,ABCD5,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",2.3771310960673073,GGA_U,Cr-Er-H-O,0.0,-2.3891153425000002,2.456,4,Monoclinic,2/m,P2_1/c,oxide,None,None,Cr,None,None,None,"H, C, O",None,None,Er,None,"B $\in$ [0.1, 0.5]",Positive B
mp-754613,K2ErPCO7,0.23298525422468241,2.9173004806479517,Octahedron,1,2e,1,[2.906234556933115],0.0,2.906234556933115,ABCD2E7,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals",2.2617902078219307,GGA,C-Er-K-O-P,0.020211235624999,-2.791017221386904,4.4968,5,Monoclinic,2/m,P2_1/m,oxide,K,None,None,None,None,None,"C, O, P",None,None,Er,None,B > 1,Positive B
mp-755723,Er2Pb2O7,2.021002174403006,0.3958509167140788,Cube,1,4c,1,[0.6603448211034301],0.0,0.6603448211034301,A2B2C7,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Post-Transition Metals",2.415763547581082,r2SCAN,Er-O-Pb,0.0054545995454530006,-2.547577461818181,1.16,3,Cubic,m-3m,Fd-3m,oxide,None,None,None,None,Pb,None,"O, P",None,None,Er,None,"B $\in$ [0.1, 0.5]",Positive B
mp-755898,Er3TaO7,2.207059147716551,0.14382213673092953,"Cube, Pentagonal bipyramid",2,"2a, 4c",2,"[3.549437066176185, 1.6748328973660351]",0.0,2.61213498177111,AB3C7,2,2,1,"[6.0, 7.0]","[6.0, 7.0]",6.5,6.0,7.0,6.5,6.0,7.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",2.304458973824288,r2SCAN,Er-O-Ta,0.005335060000000001,-3.7719201397575732,3.5615,3,Orthorhombic,222,C222_1,oxide,None,None,Ta,None,None,None,O,None,None,Er,None,"B $\in$ [0.1, 0.5]",Positive B
mp-756160,Er3TaO7,1.8514001324585405,0.6263554541557501,"Cube, Pentagonal bipyramid",2,"4g, 2a",2,"[2.6101283512419142, 0.6185287794398551]",0.0,1.6143285653408848,AB3C7,2,2,1,"[7.0, 8.0]","[7.0, 8.0]",7.5,7.0,8.0,7.5,7.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",2.3979019179723253,GGA,Er-O-Ta,0.035985404545456005,-3.7412697952121183,3.4922,3,Orthorhombic,mmm,Cmcm,oxide,None,None,Ta,None,None,None,O,None,None,Er,None,"B $\in$ [0.5, 1]",Positive B
mp-756277,Er3TaO7,1.715620785027625,0.7429505196484223,"Face-capped octahedron, Pentagonal bipyramid, Square-face capped trigonal prism",3,2i,1,"[3.5336968667590183, 4.688905495218361, 3.46857831540859]",0.0,3.897060225795323,AB3C7,3,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",2.3248169835028074,r2SCAN,Er-O-Ta,0.0,-3.777255199757573,3.688,3,Triclinic,-1,P-1,oxide,None,None,Ta,None,None,None,O,None,None,Er,None,"B $\in$ [0.5, 1]",Positive B
mp-756440,Er2Pt2O7,1.8401608736898176,0.5080662470180501,Cube,1,4c,1,[1.113566936513283],0.0,1.113566936513283,A2B2C7,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",2.3468243867322296,r2SCAN,Er-O-Pt,0.0,-2.2937313460606052,1.4127,3,Cubic,m-3m,Fd-3m,oxide,None,None,Pt,None,None,None,"O, P",None,None,Er,None,"B $\in$ [0.5, 1]",Positive B
mp-756457,ErNbO4,2.6826119865769633,-0.533270548884972,Octahedron,1,2e,1,[1.514559065050832],0.0,1.514559065050832,ABC4,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",2.273833620731008,GGA,Er-Nb-O,0.024109635833333,-3.553419810833333,3.4807,3,Monoclinic,2/m,P2/c,oxide,None,None,Nb,None,None,None,"N, O",None,None,Er,None,"B $\in$ [-1, -0.1]",Negative B
mp-756458,ErAlO3,1.2029902262665644,1.3107247959422508,Square-face bicapped trigonal prism,1,4c,1,[2.198927667571867],0.0,2.198927667571867,ABC3,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Post-Transition Metals",2.371993095849982,r2SCAN,Al-Er-O,0.0,-3.714832851666666,6.0359,3,Orthorhombic,mmm,Pnma,oxide,None,None,None,None,Al,None,O,None,None,Er,None,B > 1,Positive B
mp-756598,ErTa3O9,2.148334041559926,0.2402845905173005,Square-face bicapped trigonal prism,1,2e,1,[1.5542146915427142],0.0,1.5542146915427142,AB3C9,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",2.3758855560279186,r2SCAN,Er-O-Ta,0.0023923734615570002,-3.321742868871797,3.3727,3,Monoclinic,2/m,P2_1/m,oxide,None,None,Ta,None,None,None,O,None,None,Er,None,"B $\in$ [0.1, 0.5]",Positive B
mp-756812,Rb3ErO3,1.967028074221787,0.533352315749329,Tetrahedron,1,4e,1,[1.498799755615114],0.0,1.498799755615114,AB3C3,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals",2.12201770527858,r2SCAN,Er-O-Rb,0.0050454896428580006,-2.2346061771428563,2.4688,3,Monoclinic,2/m,P2_1/c,oxide,Rb,None,None,None,None,None,O,None,None,Er,None,"B $\in$ [0.5, 1]",Positive B
mp-756914,Er2B4O9,2.041929244346755,0.3743113588590222,"Square-face bicapped square antiprism, Tricapped triangular prism (three square-face caps)",2,2i,1,"[3.120164524477639, 5.094493783211533]",0.5,4.107329153844586,A2B4C9,2,2,1,"[10.0, 9.0]","[10.0, 9.0]",9.5,9.0,10.0,9.5,9.0,10.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals",2.4597157233578764,GGA,B-Er-O,0.034053126166664005,-3.288378234111112,5.689200000000001,3,Triclinic,-1,P-1,oxide,None,None,None,None,None,B,O,None,None,Er,None,"B $\in$ [0.1, 0.5]",Positive B
mp-757032,Cs3ErO3,2.2219974655227626,-0.3270145897421851,Tetrahedron,1,2i,1,[1.64590794728468],0.0,1.64590794728468,AB3C3,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals",2.122283521515925,r2SCAN,Cs-Er-O,0.012671878571417002,-2.141340524047617,2.215099999999999,3,Monoclinic,2/m,C2/m,oxide,Cs,None,None,None,None,None,"C, O",None,None,Er,None,"B $\in$ [-1, -0.1]",Negative B
mp-758527,K3ErSi3(HO5)2,1.9948754798223423,0.3766460327533672,Octahedron,1,4c,1,[0.186704316320771],0.0,0.186704316320771,AB2C3D3E10,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Metalloids, Nonmetals",2.2587935248844118,GGA,Er-H-K-O-Si,0.0,-2.859767565355263,4.9166,5,Orthorhombic,mmm,Pnma,oxide,K,None,None,None,None,Si,"H, O, S",None,None,Er,None,"B $\in$ [0.1, 0.5]",Positive B
mp-765463,ErH3(SO4)3,2.2392558152296593,0.12053424916852444,Square-face bicapped trigonal prism,1,4e,1,[1.079840435516583],0.0,1.079840435516583,AB3C3D12,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals",2.3594623989644643,GGA,Er-H-O-S,0.012283020065801,-1.7146530189747802,6.0586,4,Monoclinic,2/m,P2_1/c,sulfate,None,None,None,None,None,None,"H, O, S",None,None,Er,None,"B $\in$ [0.1, 0.5]",Positive B
mp-766452,La9ErO15,1.3432608448166747,1.289846430006767,Face-capped octahedron,1,1a,1,[3.020247569623218],0.0,3.020247569623218,AB9C15,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals",2.461456273141907,GGA,Er-La-O,0.039871971525002006,-3.719957046358333,3.864599999999999,3,Triclinic,1,P1,oxide,None,None,None,None,None,None,O,None,None,"La, Er",None,B > 1,Positive B
mp-767573,Na2ErPCO7,1.9671848632356899,0.39937742553218697,Octahedron,1,2e,1,[3.141526664808524],0.0,3.141526664808524,ABCD2E7,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals",2.2450491549248084,GGA,C-Er-Na-O-P,0.026494963576387,-2.764515000408456,4.5857,5,Monoclinic,2/m,P2_1/m,oxide,Na,None,None,None,None,None,"C, N, O, P",None,None,Er,None,"B $\in$ [0.1, 0.5]",Positive B
mp-771825,Er2TiO5,2.4054457383889014,-0.16809483072926762,"Face-capped octahedron, Octahedron",2,4c,1,"[3.101621144220262, 1.942377497347629]",0.0,2.5219993207839457,AB2C5,2,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",2.2851082491765062,GGA,Er-O-Ti,0.037855542812501,-3.751359604166662,3.168099999999999,3,Orthorhombic,mmm,Pnma,oxide,None,None,Ti,None,None,None,O,None,None,Er,None,"B $\in$ [-1, -0.1]",Negative B
mp-772217,ErInO3,1.9707715210159757,0.41830395083831584,Face-capped octahedron,1,"4b, 2a",2,"[3.33635710181606, 3.725576743531901]",0.0,3.5309669226739806,ABC3,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,3.0,3.0,3.0,1.0,1,1,O2-,"Halogens, Lanthanides, Nonmetals, Post-Transition Metals",2.3277881578589237,r2SCAN,Er-In-O,0.018542877708334002,-2.902196000333333,1.9651,3,Hexagonal,6mm,P6_3cm,oxide,None,None,None,None,In,None,O,I,None,Er,None,"B $\in$ [0.1, 0.5]",Positive B
mp-772497,Er4(B2O5)3,1.8222909791197872,0.6195731074115509,Square-face bicapped trigonal prism,1,4f,1,"[4.230544944187186, 3.688803394993129]",0.0,3.9596741695901576,A4B6C15,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals",2.41384684903695,GGA,B-Er-O,0.041409229299999004,-3.378949036,5.629899999999999,3,Monoclinic,2/m,C2/c,diborate,None,None,None,None,None,B,O,None,None,Er,None,"B $\in$ [0.5, 1]",Positive B
