material_id,chem_formula,R$_0$,B,Mn_chemenv,num_Mn_chemenvs,Mn_wyckoff,num_Mn_wyckoff_pos,csm,distortion degree,mean csm,formula_anonymous,num_Mn_sites,num_CN_env,num_charge_states,MnX_coordn,MnO_coordn,mean_coordn_Mn-X,min_coordn_Mn-X,max_coordn_Mn-X,mean_coordn_Mn-O,min_coordn_Mn-O,max_coordn_Mn-O,mean_Mn_charge,min_Mn_charge,max_Mn_charge,mean_num_X_species,min_num_X_species,max_num_X_species,species,elements,calculation type,chemsys,e_hull,e_f,band gap,nelements,crystal,point group,space group,type,Alkali Metals,Alkaline Earth Metals,Transition Metals,Unknown Metals,Post-Transition Metals,Metalloids,Nonmetals,Halogens,Noble Gases,Lanthanides,Actinides,B_range,ranges of B,mean_MnO_BondL
mp-1173503,NaPr2Ti2MnO9,1.4900200835499875,0.7858304649696664,Octahedron,1,1a,1,"[0.298542966151411, 0.30064209807068704, 0.337120448707173, 0.33672747104202305]",0.0,0.3182582459928235,ABC2D2E9,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals, Transition Metals",GGA_U,Mn-Na-O-Pr-Ti,0.02783265216667,-3.23626329312069,0.7915000000000001,5,Triclinic,1,P1,oxide,Na,,"Ti, Mn",,,,"N, O, P",,,Pr,,"B $\in$ [0.5, 1]",Positive B,2.0374801183013305
mp-1173541,NaMn2Mo2H3O10,2.1794566830632167,0.0225521415223478,Octahedron,1,2c,1,[0.43331126452793806],0.0,0.43331126452793806,AB2C2D3E10,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,H-Mn-Mo-Na-O,0.003199708888887,-1.896632050610632,2.4088000000000003,5,Monoclinic,2,C2,oxide,Na,,"Mn, Mo",,,,"H, N, O",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.205710451779107
mp-1173558,NaMn2FeAg(PO4)3,1.8333321027555,0.3493713075274555,"Octahedron, Trigonal prism",2,"1a, 2c, 1b",3,"[4.326430845387299, 4.797746994513427, 1.453116086016173]",0.0,3.5257646419723,ABCD2E3F12,2,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Nonmetals, Transition Metals",GGA_U,Ag-Fe-Mn-Na-O-P,0.008450796249996,-2.342671411141831,1.1417,6,Monoclinic,2,C2,phosphate,Na,,"Mn, Fe, Ag",,,,"N, O, P",F,,,,"B $\in$ [0.1, 0.5]",Positive B,2.220365915374987
mp-1173584,RbMn6O12,1.8911939911155609,0.0481396205059771,Octahedron,1,2i,1,"[0.658425365744412, 0.6538672160850131, 0.6110234405120291, 0.646663998601383, 0.6222237427313171, 0.6544376296698431]",0.0,0.6411068988906662,AB6C12,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,3.5,3.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",r2SCAN,Mn-O-Rb,0.0,-1.915279723951906,0.0,3,Triclinic,-1,P-1,oxide,Rb,,Mn,,,,O,,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.9145171052359835
mp-1173592,NaMnFe(PO4)2,1.8962416209984672,0.2993318422727667,Octahedron,1,2i,1,"[1.657423029771186, 5.039126879649112, 5.251445489352637]",0.667,3.982665132924312,ABCD2E8,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Nonmetals, Transition Metals",GGA_U,Fe-Mn-Na-O-P,0.0,-2.476233769122773,1.5082,5,Triclinic,-1,P-1,phosphate,Na,,"Mn, Fe",,,,"N, O, P",F,,,,"B $\in$ [0.1, 0.5]",Positive B,2.227263661751121
mp-1173719,Na2Mn2Fe(PO4)3,1.803075162768533,0.3747091806972972,"Octahedron, Trigonal prism",2,"2c, 1a, 1b",3,"[1.449729493016307, 4.366096211625826, 5.004275421188676]",0.333,3.6067003752769367,AB2C2D3E12,2,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Nonmetals, Transition Metals",GGA_U,Fe-Mn-Na-O-P,0.006606054874998,-2.503159484627464,1.1065,5,Monoclinic,2,C2,phosphate,Na,,"Mn, Fe",,,,"N, O, P",F,,,,"B $\in$ [0.1, 0.5]",Positive B,2.2180115043090587
mp-1173728,Na2MnCdFe(PO4)3,1.6920020044133988,0.4497515636604669,Octahedron,1,2c,1,[1.481768829002783],0.0,1.481768829002783,ABCD2E3F12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Nonmetals, Transition Metals",GGA_U,Cd-Fe-Mn-Na-O-P,0.003418610249999,-2.442200649480912,1.2365,6,Monoclinic,2,C2,phosphate,Na,,"Mn, Fe, Cd",,,,"C, N, O, P",F,,,,"B $\in$ [0.1, 0.5]",Positive B,2.191040741070994
mp-1173834,Na6Mn7Fe6(PO4)12,1.8950269711335808,0.3159894750789226,"Pentagonal bipyramid, Octahedron, Trigonal prism",3,1a,1,"[5.061252742890879, 1.343487529587367, 4.553375380495999, 5.226071052845616, 6.098280830471228, 1.524185963842335, 5.22831007371611]",0.571,4.147851939121362,A6B6C7D12E48,3,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Nonmetals, Transition Metals",GGA_U,Fe-Mn-Na-O-P,0.005479270527415,-2.472047528981107,0.8310999999999991,5,Triclinic,1,P1,phosphate,Na,,"Mn, Fe",,,,"N, O, P",F,,,,"B $\in$ [0.1, 0.5]",Positive B,2.244045240860388
mp-1173884,Li2MnCoO4,1.8595278882075548,0.2409883016298217,Octahedron,1,2i,1,[0.17188038619137802],0.0,0.17188038619137802,ABC2D4,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Co-Li-Mn-O,0.0325002753125,-1.920542058699712,0.620499999999999,4,Monoclinic,2/m,C2/m,oxide,Li,,"Mn, Co",,,,"C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9573884514646551
mp-1173885,Li2MnCoO4,1.6795764994420708,0.711341933553404,Octahedron,1,2i,1,[0.20473920296347903],0.0,0.20473920296347903,ABC2D4,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Co-Li-Mn-O,0.0215611053125,-1.9314812286997127,1.1306,4,Triclinic,-1,P-1,oxide,Li,,"Mn, Co",,,,"C, O",,,,,"B $\in$ [0.5, 1]",Positive B,1.954977629106966
mp-1173893,Li2MnCoO4,1.882324694177543,0.1826629498666131,Octahedron,1,2a,1,[0.19871572747613603],0.0,0.19871572747613603,ABC2D4,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Co-Li-Mn-O,0.0288065959375,-1.924235738074712,0.8788,4,Monoclinic,2/m,C2/m,oxide,Li,,"Mn, Co",,,,"C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9565452655777724
mp-1173910,Li2MnCoO4,1.7352377402606625,0.5539142507124614,Octahedron,1,2f,1,[0.220741040115761],0.0,0.220741040115761,ABC2D4,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Co-Li-Mn-O,0.0215263903125,-1.9315159436997127,0.5258,4,Monoclinic,2/m,P2/c,oxide,Li,,"Mn, Co",,,,"C, O",,,,,"B $\in$ [0.5, 1]",Positive B,1.9506865833961489
mp-1173947,Li3Mn2O5,1.7141098203921763,0.5600819584065422,Octahedron,1,2i,1,"[0.15119495636004301, 0.8246666836535751]",0.0,0.48793082000680904,A2B3C5,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,3.5,3.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Li-Mn-O,0.022656905999987,-2.149358717586207,0.943099999999999,3,Triclinic,-1,P-1,oxide,Li,,Mn,,,,O,,,,,"B $\in$ [0.5, 1]",Positive B,1.9998336296950083
mp-1173952,Li3Mn2O5,1.7000578702625944,0.5863221420097184,Octahedron,1,2h,1,"[0.114113969142832, 0.909214116973836]",0.0,0.511664043058334,A2B3C5,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,3.5,3.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Li-Mn-O,0.022786131999987,-2.149229491586207,1.4069,3,Monoclinic,2/m,C2/m,oxide,Li,,Mn,,,,O,,,,,"B $\in$ [0.5, 1]",Positive B,2.0013917770093568
mp-1173962,Li3Mn2O5,1.6982936912942386,0.5882682494374165,Octahedron,1,2i,1,"[0.13842431262940802, 0.913619279247815]",0.0,0.5260217959386115,A2B3C5,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,3.5,3.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Li-Mn-O,0.021640222999987,-2.1503754005862072,1.0029,3,Triclinic,-1,P-1,oxide,Li,,Mn,,,,O,,,,,"B $\in$ [0.5, 1]",Positive B,1.9997433246332044
mp-1173969,Li3Mn2O5,1.724559899094921,0.613343194847963,Octahedron,1,2i,1,"[0.39973453148901505, 0.782428763365906]",0.0,0.5910816474274605,A2B3C5,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,3.5,3.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Li-Mn-O,0.046176426999988,-2.125839196586207,0.9598,3,Triclinic,-1,P-1,oxide,Li,,Mn,,,,O,,,,,"B $\in$ [0.5, 1]",Positive B,2.013105692926365
mp-1173973,Li5Mn2CoO8,1.8728420964482848,0.1736906573925391,Octahedron,1,2g,1,[0.141300706459834],0.0,0.141300706459834,AB2C5D8,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Co-Li-Mn-O,0.046811903749999,-2.024687586408046,1.1378,4,Monoclinic,2/m,C2/m,oxide,Li,,"Mn, Co",,,,"C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9435529487779657
mp-1173979,Li5Mn2CoO8,1.9407660898257928,0.0091070467303261,Octahedron,1,2e,1,[0.11606637329604601],0.0,0.11606637329604601,AB2C5D8,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Co-Li-Mn-O,0.046910707500001,-2.024588782658046,1.219099999999999,4,Monoclinic,2/m,C2/m,oxide,Li,,"Mn, Co",,,,"C, O",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.9444736540730676
mp-1173984,Li3MnCoO5,2.001857786923291,-0.1271753136591777,Octahedron,1,2i,1,[0.16927165725994903],0.0,0.16927165725994903,ABC3D5,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Co-Li-Mn-O,0.049068432499999,-1.957263113793104,1.7259,4,Triclinic,-1,P-1,oxide,Li,,"Mn, Co",,,,"C, O",,,,,"B $\in$ [-1, -0.1]",Negative B,1.947010653695337
mp-1174000,Li5Mn(CoO4)2,1.8006096668152616,0.3390577427850323,Octahedron,1,1a,1,[0.28636397980058803],0.0,0.28636397980058803,AB2C5D8,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Co-Li-Mn-O,0.0373885659375,-1.882962270912356,0.8935000000000001,4,Monoclinic,2,P2,oxide,Li,,"Mn, Co",,,,"C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9386747646071785
mp-1174009,Li5Mn2CoO8,1.9705934025281395,-0.0702330236021789,Octahedron,1,"1a, 1c",2,"[0.16444652473927002, 0.154740036705901]",0.0,0.1595932807225855,AB2C5D8,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Co-Li-Mn-O,0.045332716250001,-2.026166773908046,0.9091,4,Triclinic,-1,P-1,oxide,Li,,"Mn, Co",,,,"C, O",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.9420053085786304
mp-1174011,Li5Mn(CoO4)2,1.7630538207416675,0.4487625327502572,Octahedron,1,1a,1,[0.106482051682802],0.0,0.106482051682802,AB2C5D8,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Co-Li-Mn-O,0.0435358640625,-1.876814972787356,0.6816,4,Monoclinic,2,C2,oxide,Li,,"Mn, Co",,,,"C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9457087062008829
mp-1174015,Li3Mn2O5,1.684331062047692,0.7072052988273047,Octahedron,1,2i,1,"[0.29050527888904903, 0.7628892470036991]",0.0,0.5266972629463741,A2B3C5,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,3.5,3.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Li-Mn-O,0.047992715999988,-2.124022907586207,1.0038,3,Monoclinic,2/m,C2/m,oxide,Li,,Mn,,,,O,,,,,"B $\in$ [0.5, 1]",Positive B,2.0149634111645955
mp-1174049,Li5Mn2CoO8,1.9347084462491355,0.0270795787811058,Octahedron,1,"2e, 2f",2,"[0.10726330360187301, 0.106404122667395]",0.0,0.10683371313463401,AB2C5D8,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Co-Li-Mn-O,0.0481657725,-2.023333717658047,1.0362,4,Monoclinic,2/m,C2/m,oxide,Li,,"Mn, Co",,,,"C, O",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.94573526417368
mp-1174134,Li5Mn2CoO8,1.9062687949361663,0.0960532635282308,Octahedron,1,2i,1,[0.13499690335546802],0.0,0.13499690335546802,AB2C5D8,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Co-Li-Mn-O,0.048463143750001,-2.023036346408046,1.3885,4,Monoclinic,2/m,P2/m,oxide,Li,,"Mn, Co",,,,"C, O",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.9453808211061
mp-1174203,Li4Mn3CoO8,1.757411897978045,0.4531508339632469,Octahedron,1,1a,1,"[0.008924464944937, 0.7295680075895591, 0.626851644208961, 0.009167822208582001, 0.6688682800228001, 0.631548435386954]",0.0,0.4458214423936322,AB3C4D8,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,3.5,3.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Co-Li-Mn-O,0.030994725468744,-2.025461423570402,0.0,4,Monoclinic,-1,C2/m,oxide,Li,,"Mn, Co",,,,"C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.012939266730196
mp-1174220,Li4Mn3O7,1.7823067131273695,0.4322739060868041,Octahedron,1,2i,1,"[0.154868169994222, 0.9873220836828881, 0.559019415427195]",0.0,0.567069889701435,A3B4C7,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,3.5,3.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Li-Mn-O,0.024999051428558,-2.143546383723317,0.0,3,Triclinic,-1,P-1,oxide,Li,,Mn,,,,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0093639367598533
mp-1174244,Li4Mn3O7,1.7882658976853154,0.4292262901743697,Octahedron,1,2i,1,"[0.23200526154707102, 0.9269671634424911, 0.8711022803809251]",0.0,0.6766915684568291,A3B4C7,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,3.5,3.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Li-Mn-O,0.02586872035713,-2.142676714794746,1.055599999999999,3,Triclinic,-1,P-1,oxide,Li,,Mn,,,,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0100999600075777
mp-1174248,Li4Mn3O7,1.7731601154013306,0.4532425061618056,Octahedron,1,2i,1,"[0.146807458367196, 0.591086571639006, 1.093126421135474]",0.0,0.6103401503805587,A3B4C7,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,3.5,3.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Li-Mn-O,0.025308212142843,-2.143237223009031,0.8759999999999991,3,Triclinic,-1,P-1,oxide,Li,,Mn,,,,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,2.010941008507801
mp-1174270,Li4Mn3CoO8,1.760107075465697,0.4357678771992779,Octahedron,1,"2d, 4f",2,"[0.027127790836064, 0.608606322624575]",0.0,0.3178670567303195,AB3C4D8,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,3.5,3.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Co-Li-Mn-O,0.032391014218744,-2.024065134820403,0.561199999999999,4,Monoclinic,2/m,C2/m,oxide,Li,,"Mn, Co",,,,"C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.006636937802277
mp-1174275,Li4Mn3O7,1.8094272367386952,0.3956060975628603,Octahedron,1,2i,1,"[0.22259968872152902, 0.7380322887075621, 0.73767816359238]",0.0,0.5661033803404903,A3B4C7,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,3.5,3.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Li-Mn-O,0.032750036785701,-2.135795398366174,0.7262000000000001,3,Triclinic,-1,P-1,oxide,Li,,Mn,,,,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,2.014199785065999
mp-1174283,Li4Mn3O7,1.7471021502846067,0.5631894224040843,Octahedron,1,2i,1,"[0.433667784632264, 0.5917006119717471, 0.756304493040435]",0.0,0.5938909632148154,A3B4C7,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,3.5,3.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Li-Mn-O,0.046666514999986,-2.121878920151889,0.0,3,Triclinic,-1,P-1,oxide,Li,,Mn,,,,O,,,,,"B $\in$ [0.5, 1]",Positive B,2.016963472481208
mp-1174285,Li4Mn3O7,1.7970891360446053,0.4150331129278083,Octahedron,1,2i,1,"[0.281695596076874, 0.762136830685407, 0.8659449513062041]",0.0,0.6365924593561617,A3B4C7,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,3.5,3.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Li-Mn-O,0.027696310357129,-2.140849124794746,0.005199999999999,3,Triclinic,-1,P-1,oxide,Li,,Mn,,,,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,2.010709119621552
mp-1174287,Li4Mn3O7,1.8037868428076616,0.4013898429419618,Octahedron,1,2i,1,"[0.258310446982964, 0.7995745301889511, 0.8767414699956271]",0.0,0.6448754823891807,A3B4C7,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,3.5,3.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Li-Mn-O,0.029939179285701,-2.138606255866174,0.886699999999999,3,Triclinic,-1,P-1,oxide,Li,,Mn,,,,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0099633857915493
mp-1174288,Li4Mn3O7,1.797913124152679,0.4153579836874209,Octahedron,1,2i,1,"[0.246208811336545, 0.851791110595819, 0.967979597116931]",0.0,0.6886598396830984,A3B4C7,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,3.5,3.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Li-Mn-O,0.026384535714273,-2.1421608994376022,0.9137,3,Triclinic,-1,P-1,oxide,Li,,Mn,,,,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,2.011083839086753
mp-1174294,Li4Mn3O7,1.7405917249596574,0.5121448541976192,Octahedron,1,2i,1,"[0.931397282149328, 0.918240111741316, 0.10594949855013301]",0.0,0.651862297480259,A3B4C7,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,3.5,3.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Li-Mn-O,0.02842843785713,-2.140116997294746,0.8471000000000001,3,Triclinic,-1,P-1,oxide,Li,,Mn,,,,O,,,,,"B $\in$ [0.5, 1]",Positive B,2.013523396844445
mp-1174296,Li4Mn3O7,1.7735490275438632,0.4477005521753657,Octahedron,1,2i,1,"[0.149609336630934, 0.597805976715165, 1.056037356798011]",0.0,0.6011508900480367,A3B4C7,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,3.5,3.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Li-Mn-O,0.023999256785701,-2.144546178366174,0.9933,3,Triclinic,-1,P-1,oxide,Li,,Mn,,,,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0085274455106954
mp-1174297,Li4Mn3O7,1.785276068343067,0.4357849789626812,Octahedron,1,2i,1,"[0.20925803478940902, 0.9133317662569841, 0.8618300223660981]",0.0,0.6614732744708304,A3B4C7,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,3.5,3.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Li-Mn-O,0.030429804999986,-2.138115630151889,0.8592000000000001,3,Triclinic,-1,P-1,oxide,Li,,Mn,,,,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,2.011363553971099
mp-1174299,Li4Mn3O7,1.7455021436119584,0.5716662749922016,Octahedron,1,2i,1,"[0.300420617235285, 0.6897378619990231, 0.628076201920693]",0.0,0.5394115603850004,A3B4C7,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,3.5,3.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Li-Mn-O,0.044723666428558,-2.123821768723317,1.198099999999999,3,Monoclinic,2/m,C2/m,oxide,Li,,Mn,,,,O,,,,,"B $\in$ [0.5, 1]",Positive B,2.020805015553585
mp-1174308,Li4Mn3O7,1.7945201932705153,0.4268636264173864,Octahedron,1,2i,1,"[0.246782475170184, 0.805122225007402, 0.9011770995739661]",0.0,0.6510272665838507,A3B4C7,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,3.5,3.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Li-Mn-O,0.028915499642844,-2.139629935509032,0.8441999999999991,3,Triclinic,-1,P-1,oxide,Li,,Mn,,,,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,2.015209755524724
mp-1174312,Li4Mn3O7,1.75157664218887,0.4949159553266858,Octahedron,1,2i,1,"[0.9530215662814521, 0.8559829479267501, 0.13701628509006902]",0.0,0.6486735997660903,A3B4C7,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,3.5,3.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Li-Mn-O,0.028373041428558,-2.140172393723317,0.6667000000000001,3,Triclinic,-1,P-1,oxide,Li,,Mn,,,,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0140758843005555
mp-1174316,Li4Mn3O7,1.7579169684961762,0.5407030682390143,Octahedron,1,2i,1,"[0.41732187090806105, 0.585397838009007, 0.670247492263464]",0.0,0.5576557337268441,A3B4C7,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,3.5,3.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Li-Mn-O,0.047833623214272,-2.120711811937603,0.489,3,Triclinic,-1,P-1,oxide,Li,,Mn,,,,O,,,,,"B $\in$ [0.5, 1]",Positive B,2.0167750608856743
mp-1174320,Li4Mn3O7,1.7570198377007984,0.4863314960519704,Octahedron,1,2i,1,"[0.815920392734312, 0.139372591664008, 0.842007159259573]",0.0,0.5991000478859644,A3B4C7,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,3.5,3.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Li-Mn-O,0.033548233571416,-2.13499720158046,0.7222000000000001,3,Triclinic,-1,P-1,oxide,Li,,Mn,,,,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0152340089532927
mp-1174326,Li4Mn3O7,1.7656054605411822,0.5207334937630993,Octahedron,1,2i,1,"[0.416036959468682, 0.523763486487797, 0.6633944596939321]",0.0,0.5343983018834704,A3B4C7,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,3.5,3.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Li-Mn-O,0.047692522499986,-2.120852912651889,0.5547999999999991,3,Triclinic,-1,P-1,oxide,Li,,Mn,,,,O,,,,,"B $\in$ [0.5, 1]",Positive B,2.013741770265951
