material_id,chem_formula,R$_0$,B,Te_chemenv,num_Te_chemenvs,Te_wyckoff,num_Te_wyckoff_pos,csm,distortion degree,mean csm,formula_anonymous,num_Te_sites,num_CN_env,num_charge_states,TeX_coordn,TeO_coordn,mean_coordn_Te-X,min_coordn_Te-X,max_coordn_Te-X,mean_coordn_Te-O,min_coordn_Te-O,max_coordn_Te-O,mean_Te_charge,min_Te_charge,max_Te_charge,mean_num_X_species,min_num_X_species,max_num_X_species,species,elements,calculation type,chemsys,e_hull,e_f,band gap,nelements,crystal,point group,space group,type,Alkali Metals,Alkaline Earth Metals,Transition Metals,Unknown Metals,Post-Transition Metals,Metalloids,Nonmetals,Halogens,Noble Gases,Lanthanides,Actinides,B_range,ranges of B,mean_TeO_BondL
mp-1190440,Ho2CuTe2(SO7)2,1.6403770016979613,-0.9791494733701804,Triangular non-coplanar,1,2i,1,[2.483853155558606],0.0,2.483853155558606,AB2C2D2E14,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals, Transition Metals",GGA,Cu-Ho-O-S-Te,0.01544021793653,-2.282353278968253,0.8660000000000001,5,Triclinic,-1,P-1,oxide,,,Cu,,,Te,"H, C, O, S",,,Ho,,"B $\in$ [-1, -0.1]",Negative B,1.9220109621158787
mp-1190446,Sm2CuTe2(SO7)2,1.664019736070695,-0.8947450148801976,Triangular non-coplanar,1,2i,1,[2.297317054012508],0.0,2.297317054012508,AB2C2D2E14,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals, Transition Metals",GGA,Cu-O-S-Sm-Te,0.0,-2.274959144682538,0.8773000000000001,5,Triclinic,-1,P-1,oxide,,,Cu,,,Te,"C, O, S",,,Sm,,"B $\in$ [-1, -0.1]",Negative B,1.9213763719541188
mp-1190452,Sm2CoTe2(SO7)2,1.846340837788492,-0.220413324182472,Triangular non-coplanar,1,2i,1,[1.962569929496315],0.0,1.962569929496315,AB2C2D2E14,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals, Transition Metals",GGA_U,Co-O-S-Sm-Te,0.0,-2.330321707539683,3.1058,5,Triclinic,-1,P-1,oxide,,,Co,,,Te,"C, O, S",,,Sm,,"B $\in$ [-1, -0.1]",Negative B,1.9097385599072638
mp-1190458,Gd2ZnTe2(SO7)2,1.872316109014757,-0.1381268788975893,Triangular non-coplanar,1,2i,1,[2.066122548720367],0.0,2.066122548720367,AB2C2D2E14,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals, Transition Metals",GGA,Gd-O-S-Te-Zn,0.0,-2.359405040396824,0.3121,5,Triclinic,-1,P-1,oxide,,,Zn,,,Te,"O, S",,,Gd,,"B $\in$ [-1, -0.1]",Negative B,1.91204555386546
mp-1190470,Gd2CoTe2(SO7)2,1.8375890661522687,-0.2466818712747913,Triangular non-coplanar,1,2i,1,[2.020762991166089],0.0,2.020762991166089,AB2C2D2E14,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals, Transition Metals",GGA_U,Co-Gd-O-S-Te,0.0,-2.288061054682539,2.163399999999999,5,Triclinic,-1,P-1,oxide,,,Co,,,Te,"C, O, S",,,Gd,,"B $\in$ [-1, -0.1]",Negative B,1.9085424451502007
mp-1190474,Tb2CuTe2(SO7)2,1.6399558171859308,-0.979199820508175,Triangular non-coplanar,1,2i,1,[2.403035322717665],0.0,2.403035322717665,AB2C2D2E14,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals, Transition Metals",GGA,Cu-O-S-Tb-Te,0.004519613492066,-2.283908049126983,0.8842999999999991,5,Triclinic,-1,P-1,oxide,,,Cu,,,Te,"C, O, S",,,Tb,,"B $\in$ [-1, -0.1]",Negative B,1.9216037628384335
mp-1190475,Lu2CoTe2(SO7)2,1.861275924350945,-0.1603895163672395,Triangular non-coplanar,1,2i,1,[2.275217195390256],0.0,2.275217195390256,AB2C2D2E14,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals, Transition Metals",GGA_U,Co-Lu-O-S-Te,0.0,-2.353644452460319,3.098,5,Triclinic,-1,P-1,oxide,,,Co,,,Te,"C, O, S",,,Lu,,"B $\in$ [-1, -0.1]",Negative B,1.9074028510823506
mp-1190505,Y2CoTe2(SO7)2,1.834414569180457,-0.2665632606217296,Triangular non-coplanar,1,8i,1,[2.134979446791979],0.0,2.134979446791979,AB2C2D2E14,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",GGA_U,Co-O-S-Te-Y,0.0,-2.326177243492063,3.0587,5,Triclinic,-1,P-1,oxide,,,"Co, Y",,,Te,"C, O, S",,,,,"B $\in$ [-1, -0.1]",Negative B,1.9110862924413272
mp-1190512,Na2UTeO7,1.9458219413180344,0.2270955419868476,Octahedron,1,2a,1,[0.6348804614803321],0.0,0.6348804614803321,ABC2D7,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1,1,O2-,"Actinides, Alkali Metals, Metalloids, Nonmetals",GGA,Na-O-Te-U,0.0,-2.517456909947752,1.880799999999999,4,Orthorhombic,mm2,Ama2,oxide,Na,,,,,Te,"N, O",,,,U,"B $\in$ [0.1, 0.5]",Positive B,1.9478942592746866
mp-1190515,Gd2CuTe2(SO7)2,1.6628729532167408,-0.9034224537051122,Triangular non-coplanar,1,2i,1,[2.383149259026278],0.0,2.383149259026278,AB2C2D2E14,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals, Transition Metals",GGA,Cu-Gd-O-S-Te,0.0,-2.266265843253967,0.0112,5,Triclinic,-1,P-1,oxide,,,Cu,,,Te,"C, O, S",,,Gd,,"B $\in$ [-1, -0.1]",Negative B,1.9227247348895158
mp-1190527,Dy2ZnTe2(SO7)2,1.871691721785833,-0.1233654161865675,Triangular non-coplanar,1,2i,1,[2.108546569926281],0.0,2.108546569926281,AB2C2D2E14,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals, Transition Metals",GGA,Dy-O-S-Te-Zn,0.000255357539695,-2.376195662460316,3.9594,5,Triclinic,-1,P-1,oxide,,,Zn,,,Te,"O, S",,,Dy,,"B $\in$ [-1, -0.1]",Negative B,1.9071754800904053
mp-1190652,Eu2CuTe2(SO7)2,0.953763996364603,-3.42278823730586,Triangular non-coplanar,1,2i,1,[2.519458711851119],0.0,2.519458711851119,AB2C2D2E14,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals, Transition Metals",GGA,Cu-Eu-O-S-Te,0.0,-2.102774298968254,0.0,5,Triclinic,-1,P-1,oxide,,,Cu,,,Te,"C, O, S",,,Eu,,B < -1,Negative B,1.9382633397218425
mp-1190916,Ag2Te3Mo3O16,2.010259106748894,0.3262735079111161,"See-saw, Triangular non-coplanar",2,"1b, 2c",2,"[1.3740042437054591, 1.849210397461127]",0.0,1.611607320583293,A2B3C3D16,2,2,1,"[3.0, 4.0]","[3.0, 4.0]",3.5,3.0,4.0,3.5,3.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",GGA_U,Ag-Mo-O-Te,0.01074454097222,-1.5645405863888882,2.020299999999999,4,Monoclinic,2,C2,oxide,,,"Mo, Ag",,,Te,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,1.956859278152858
mp-1191023,Bi3Te4(ClO2)5,1.9773004871810311,0.3546308764159205,See-saw,1,2i,1,"[3.6705791517517783, 2.670682950087021]",0.0,3.1706310509193996,A3B4C5D10,1,2,1,"[4.0, 7.0]","[4.0, 4.0]",5.5,4.0,7.0,4.0,4.0,4.0,4.0,4.0,4.0,1.5,1,2,"Cl-, O2-","Halogens, Metalloids, Nonmetals, Post-Transition Metals",GGA,Bi-Cl-O-Te,0.002006397244317,-1.530258501666667,2.4347,4,Monoclinic,2/m,C2/m,chlorite,,,,,Bi,"B, Te","C, O",Cl,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0468883122934116
mp-1191464,UTe(PbO4)2,1.9697618819948008,0.2834693296562875,Octahedron,1,2d,1,[0.09966216109433601],0.0,0.09966216109433601,ABC2D8,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1,1,O2-,"Actinides, Metalloids, Nonmetals, Post-Transition Metals",GGA,O-Pb-Te-U,0.0,-2.284696672638887,1.745,4,Monoclinic,2/m,P2_1/c,oxide,,,,,Pb,Te,"O, P",,,,U,"B $\in$ [0.1, 0.5]",Positive B,1.9705112184646698
mp-1191720,TlAgTeO3,1.8899035973367528,-0.059625284704111,Triangular non-coplanar,1,4c,1,[0.9924412105901],0.0,0.9924412105901,ABCD3,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Ag-O-Te-Tl,0.044003400231478,-1.085615026527779,2.254299999999999,4,Orthorhombic,mm2,Iba2,oxide,,,Ag,,Tl,Te,O,,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.9069933999490418
mp-1191811,BaZnTe2O7,2.0264621872362034,-0.1249842548121607,"See-saw, Octahedron",2,2b,1,"[0.14508268641264802, 1.8423333903629162]",0.0,0.9937080383877821,ABC2D7,2,2,1,"[4.0, 6.0]","[4.0, 6.0]",5.0,4.0,6.0,5.0,4.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA,Ba-O-Te-Zn,0.0,-1.978848924393938,1.6684,4,Orthorhombic,mm2,Ama2,oxide,,Ba,Zn,,,"B, Te",O,,,,,"B $\in$ [-1, -0.1]",Negative B,1.9959168167862267
mp-1191858,Tl4CuTeO6,1.976477775130896,0.3290863515931103,Octahedron,1,2i,1,[0.16478062939968102],0.0,0.16478062939968102,ABC4D6,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Cu-O-Te-Tl,0.0,-1.151453162083336,0.469799999999999,4,Triclinic,-1,P-1,oxide,,,Cu,,Tl,Te,"C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9772862589486102
mp-1191912,NaTl3Cu4(TeO6)2,1.975890015137841,-1.5230192795988728,Octahedron,1,2i,1,[0.35694427876225404],0.0,0.35694427876225404,AB2C3D4E12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Cu-Na-O-Te-Tl,0.009565423285987,-1.232399806123302,0.0,5,Monoclinic,2/m,C2/m,oxide,Na,,Cu,,Tl,Te,"C, N, O",,,,,B < -1,Negative B,1.9798853751308243
mp-1192126,Zn2TeMoO7,2.05938405060041,1.6369196227825806,See-saw,1,2a,1,[2.729571600369112],0.0,2.729571600369112,ABC2D7,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",GGA_U,Mo-O-Te-Zn,0.0,-1.799333107878788,3.4519,4,Monoclinic,2,P2_1,oxide,,,"Zn, Mo",,,Te,O,,,,,B > 1,Positive B,2.0828828476611294
mp-1192413,CsInTe3O8,2.05497298644909,0.5149110774450921,"See-saw, Triangular non-coplanar",2,2i,1,"[1.705638012582578, 1.328749440585173, 0.9963083372653291]",0.0,1.3435652634776936,ABC3D8,2,2,1,"[3.0, 4.0]","[3.0, 4.0]",3.5,3.0,4.0,3.5,3.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Metalloids, Nonmetals, Post-Transition Metals",GGA,Cs-In-O-Te,0.0,-1.712733606640141,3.066,4,Triclinic,-1,P-1,oxide,Cs,,,,In,Te,"C, O",I,,,,"B $\in$ [0.5, 1]",Positive B,1.9543393348757943
mp-1192556,RbInTe3O8,2.099888281526003,0.7392676575283312,"See-saw, Triangular non-coplanar",2,2i,1,"[1.777104127946473, 1.299830190832981, 1.073893014869781]",0.0,1.3836091112164117,ABC3D8,2,2,1,"[3.0, 5.0]","[3.0, 5.0]",4.0,3.0,5.0,4.0,3.0,5.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Metalloids, Nonmetals, Post-Transition Metals",GGA,In-O-Rb-Te,0.0,-1.714865890320512,3.0269,4,Triclinic,-1,P-1,oxide,Rb,,,,In,Te,O,I,,,,"B $\in$ [0.5, 1]",Positive B,2.045050793200974
mp-1192658,Bi2Te2SeO10,1.964602070663556,0.1652437289758059,Triangular non-coplanar,1,4f,1,[1.52951516059433],0.0,1.52951516059433,AB2C2D10,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals",GGA,Bi-O-Se-Te,0.020869879388886,-1.512838570045139,3.1462,4,Monoclinic,2/m,C2/c,oxide,,,,,Bi,"B, Te","O, S, Se",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9174928117201109
mp-1192807,Cu2Te2Pb(ClO3)2,2.067400464914741,0.6965276176169822,"See-saw, Triangular non-coplanar",2,2a,1,"[1.627693293849294, 2.093327866295907]",0.0,1.8605105800726005,AB2C2D2E6,2,2,1,"[3.0, 4.0]","[3.0, 4.0]",3.5,3.0,4.0,3.5,3.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Halogens, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Cl-Cu-O-Pb-Te,0.033995224807693,-1.316246622564102,0.0,5,Monoclinic,2,P2_1,chlorate,,,Cu,,Pb,Te,"C, O, P",Cl,,,,"B $\in$ [0.5, 1]",Positive B,1.9863780516410792
mp-1193128,Te2Pb3(BrO3)2,1.9882910013341828,0.7302028854230945,"Square non-coplanar, Triangular non-coplanar",2,2i,1,"[0.233581252392729, 1.7437563957070021]",0.0,0.9886688240498656,A2B2C3D6,2,2,1,"[4.0, 4.0]","[3.0, 4.0]",4.0,4.0,4.0,3.5,3.0,4.0,4.0,4.0,4.0,1.5,1,2,"O2-, Br-","Halogens, Metalloids, Nonmetals, Post-Transition Metals",GGA,Br-O-Pb-Te,0.0,-1.52799022102564,2.5124,4,Monoclinic,2/m,C2/m,bromate,,,,,Pb,"B, Te","O, P",Br,,,,"B $\in$ [0.5, 1]",Positive B,1.9712150093950125
mp-1193238,Ag2Te(H2O3)2,1.969780333538203,-0.4257657440035927,Octahedron,1,2a,1,[0.12228858675864102],0.0,0.12228858675864102,AB2C4D6,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",GGA,Ag-H-O-Te,0.013845830384616,-1.096259264615384,0.7501000000000001,4,Orthorhombic,mm2,Fdd2,oxide,,,Ag,,,Te,"H, O",,,,,"B $\in$ [-1, -0.1]",Negative B,1.968907309434708
mp-1193463,Mn4SiTeBr2O7,1.9969965135267405,0.2317201092126198,Triangular non-coplanar,1,2i,1,[3.163839323832055],0.0,3.163839323832055,ABC2D4E7,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,1,1,O2-,"Halogens, Metalloids, Nonmetals, Transition Metals",GGA_U,Br-Mn-O-Si-Te,0.0,-2.08337115689272,2.694899999999999,5,Monoclinic,2/m,P2_1/m,oxide,,,Mn,,,"B, Si, Te","O, S",Br,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9304830211501047
mp-1193709,UTeO5,2.0130461939893207,0.7431370661748088,See-saw,1,4a,1,[1.860831687129909],0.0,1.860831687129909,ABC5,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Actinides, Metalloids, Nonmetals",GGA,O-Te-U,0.000939413928577,-2.7039030527380943,1.8424,3,Orthorhombic,mm2,Pca2_1,oxide,,,,,,Te,O,,,,U,"B $\in$ [0.5, 1]",Positive B,2.0052600273532213
mp-1193732,Te2PdPb2(ClO3)2,2.007814485339181,0.3289763146953645,Triangular non-coplanar,1,4e,1,[1.879759342880694],0.0,1.879759342880694,AB2C2D2E6,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,1,1,O2-,"Halogens, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Cl-O-Pb-Pd-Te,0.004254496442308,-1.440994084487178,1.4221,5,Monoclinic,2/m,P2_1/c,chlorate,,,Pd,,Pb,Te,"C, O, P",Cl,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9133322010258924
mp-1193890,Mn4SiTeCl2O7,1.9827577126872165,0.2001755257004981,Triangular non-coplanar,1,2i,1,[3.098810451242534],0.0,3.098810451242534,ABC2D4E7,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,1,1,O2-,"Halogens, Metalloids, Nonmetals, Transition Metals",GGA_U,Cl-Mn-O-Si-Te,0.0,-2.15405594589272,2.4894,5,Monoclinic,2/m,P2_1/m,oxide,,,Mn,,,"Si, Te","C, O, S",Cl,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9252678570942579
mp-1193939,Te2P2O9,1.910497510217907,0.6919198464335956,Square pyramid,1,2a,1,"[0.853380504803624, 0.8115886499225771]",0.0,0.8324845773631006,A2B2C9,1,1,1,[5.0],[5.0],5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,1.0,1,1,O2-,"Metalloids, Nonmetals",r2SCAN,O-P-Te,0.0,-2.120900973663007,3.4783,3,Monoclinic,m,Cc,oxide,,,,,,Te,"O, P",,,,,"B $\in$ [0.5, 1]",Positive B,2.069740472133817
mp-1194532,Cd2Ni6Te3PbO18,1.947131411790395,0.4224019823261792,Octahedron,1,6h,1,[0.43074394692209406],0.0,0.43074394692209406,AB2C3D6E18,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",r2SCAN,Cd-Ni-O-Pb-Te,0.0,-1.439197654333333,1.583599999999999,5,Hexagonal,6/m,P6_3/m,oxide,,,"Ni, Cd",,Pb,Te,"C, N, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9444952003829532
mp-1194584,Hg3Te2SeO10,1.985604776745092,0.2431488569408272,Triangular non-coplanar,1,2a,1,"[1.9142695733469781, 2.356443858523098]",0.0,2.135356715935038,AB2C3D10,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",GGA,Hg-O-Se-Te,0.035720174479171,-1.111376695823569,2.099199999999999,4,Monoclinic,2,P2_1,oxide,,,Hg,,,Te,"H, O, S, Se",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9158779816512146
mp-1194587,Na2Y2B2TeO10,1.96105916831854,1.1553581946221525,Octahedron,1,2c,1,[0.29313153831807304],0.0,0.29313153831807304,AB2C2D2E10,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,B-Na-O-Te-Y,0.0,-2.834071320750507,2.9002,5,Monoclinic,2/m,P2_1/c,oxide,Na,,Y,,,"B, Te","N, O",,,,,B > 1,Positive B,1.961537257246466
mp-1194612,YNb(TeO4)2,1.8830621649644528,-0.1137801879999802,Triangular non-coplanar,1,4f,1,"[2.571059409635568, 1.883286573461947]",0.0,2.2271729915487577,ABC2D8,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",GGA,Nb-O-Te-Y,0.0,-2.519453453402777,2.4013,4,Orthorhombic,mmm,Cmce,oxide,,,"Y, Nb",,,Te,"N, O",,,,,"B $\in$ [-1, -0.1]",Negative B,1.9141253411159749
mp-1194639,ThTe2WO9,2.264028418471413,1.3726729539595757,"See-saw, Triangular non-coplanar",2,8f,1,"[2.540266564607664, 5.470137649927967]",0.5,4.005202107267816,ABC2D9,2,2,1,"[3.0, 4.0]","[3.0, 4.0]",3.5,3.0,4.0,3.5,3.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Actinides, Metalloids, Nonmetals, Transition Metals",GGA_U,O-Te-Th-W,0.014013664519234,-2.367260936794871,3.1343,4,Tetragonal,4/m,I4_1/a,oxide,,,W,,,Te,O,,,,Th,B > 1,Positive B,2.0256726263598313
mp-1194678,Bi2TeIClO8,1.9579021166294708,0.3701553442981179,Octahedron,1,2a,1,"[0.993013939920344, 0.914564569775106]",0.0,0.953789254847725,ABCD2E8,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1,1,O2-,"Halogens, Metalloids, Nonmetals, Post-Transition Metals",GGA,Bi-Cl-I-O-Te,0.0,-1.40250575974359,2.816799999999999,5,Monoclinic,m,Cc,hypochlorite,,,,,Bi,"B, Te","C, O","Cl, I",,,,"B $\in$ [0.1, 0.5]",Positive B,1.9599278535597682
mp-1194706,RbY(TeO3)2,1.93153629687896,0.1396402894114044,Triangular non-coplanar,1,4c,1,"[0.8478004506462651, 0.7284394323708281]",0.0,0.7881199415085466,ABC2D6,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,O-Rb-Te-Y,0.0,-2.302052576083333,3.1745,4,Orthorhombic,mmm,Pnma,oxide,Rb,,Y,,,Te,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,1.8905839471790087
mp-1194777,Cu3Hg2(Te3O8)2,1.9858742468878483,0.1890072953660075,"See-saw, Triangular non-coplanar",2,"8g, 4e",2,"[2.169454803786913, 2.306930364627739]",0.0,2.238192584207326,A2B3C6D16,2,2,1,"[3.0, 4.0]","[3.0, 4.0]",3.5,3.0,4.0,3.5,3.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",GGA,Cu-Hg-O-Te,0.0,-1.264609348703703,0.215199999999999,4,Tetragonal,422,P42_12,oxide,,,"Cu, Hg",,,Te,"H, C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9645484200468175
mp-1194796,Na2Dy2B2TeO10,1.9610608484049823,1.1286943732122283,Octahedron,1,2c,1,[0.281984251715979],0.0,0.281984251715979,AB2C2D2E10,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Metalloids, Nonmetals",GGA,B-Dy-Na-O-Te,0.0,-2.850698097417173,2.8880999999999992,5,Monoclinic,2/m,P2_1/c,oxide,Na,,,,,"B, Te","N, O",,,Dy,,B > 1,Positive B,1.9615284138193942
mp-1194859,AlV(TeO4)2,2.0154681077112704,0.3652085337764638,"See-saw, Triangular non-coplanar",2,4e,1,"[1.862754085468047, 1.9292479064003971]",0.0,1.896000995934222,ABC2D8,2,2,1,"[3.0, 4.0]","[3.0, 4.0]",3.5,3.0,4.0,3.5,3.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Al-O-Te-V,0.008606022430554,-2.137334604236111,2.836099999999999,4,Monoclinic,2/m,P2_1/c,oxide,,,V,,Al,Te,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9758738423896742
mp-1194862,Sr2Zn3Te2(PO7)2,1.9015306064081323,-0.0776453780895351,See-saw,1,4e,1,[2.6658111238421203],0.0,2.6658111238421203,A2B2C2D3E14,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA,O-P-Sr-Te-Zn,0.0,-2.432398993157349,3.556899999999999,5,Monoclinic,2/m,P2_1/c,oxide,,Sr,Zn,,,Te,"O, P, S",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.9237361600370813
mp-1194878,NaIn(TeO3)2,2.132635468926268,0.9809143655920468,"See-saw, Triangular non-coplanar",2,8c,1,"[1.042424525476542, 3.869241850575537]",0.0,2.4558331880260393,ABC2D6,2,2,1,"[3.0, 5.0]","[3.0, 5.0]",4.0,3.0,5.0,4.0,3.0,5.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Metalloids, Nonmetals, Post-Transition Metals",GGA,In-Na-O-Te,0.007501281874995,-1.745339430762931,2.9873000000000003,4,Orthorhombic,mmm,Pbca,oxide,Na,,,,In,Te,"N, O",I,,,,"B $\in$ [0.5, 1]",Positive B,2.105447736965239
mp-1194895,Th2Te3MoO13,2.090609609552041,0.8953027461761203,"See-saw, Triangular non-coplanar",2,4e,1,"[2.743406814175586, 2.574093575638487, 2.660001803693028]",0.0,2.6591673978357004,AB2C3D13,2,2,1,"[3.0, 4.0]","[3.0, 4.0]",3.5,3.0,4.0,3.5,3.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Actinides, Metalloids, Nonmetals, Transition Metals",GGA_U,Mo-O-Te-Th,0.0111510306908,-2.507404374868421,3.4705,4,Monoclinic,2/m,P2_1/c,oxide,,,Mo,,,Te,O,,,,Th,"B $\in$ [0.5, 1]",Positive B,2.028842925055291
mp-1194948,Ba2Cu2Te2P2O13,2.0622982959661256,1.802650120700926,See-saw,1,4f,1,[2.470419042756798],0.0,2.470419042756798,A2B2C2D2E13,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA,Ba-Cu-O-P-Te,0.017869941904744,-2.278679284172336,0.0,5,Monoclinic,2/m,C2/c,oxide,,Ba,Cu,,,"B, Te","C, O, P",,,,,B > 1,Positive B,2.0725781026831243
