material_id,chem_formula,R$_0$,B,Cu_chemenv,num_Cu_chemenvs,Cu_wyckoff,num_Cu_wyckoff_pos,csm,distortion degree,mean csm,formula_anonymous,num_Cu_sites,num_CN_env,num_charge_states,CuX_coordn,CuO_coordn,mean_coordn_Cu-X,min_coordn_Cu-X,max_coordn_Cu-X,mean_coordn_Cu-O,min_coordn_Cu-O,max_coordn_Cu-O,mean_Cu_charge,min_Cu_charge,max_Cu_charge,mean_num_X_species,min_num_X_species,max_num_X_species,species,elements,calculation type,chemsys,e_hull,e_f,band gap,nelements,crystal,point group,space group,type,Alkali Metals,Alkaline Earth Metals,Transition Metals,Unknown Metals,Post-Transition Metals,Metalloids,Nonmetals,Halogens,Noble Gases,Lanthanides,Actinides,B_range,ranges of B,mean_CuO_BondL
mp-1045729,MgCu(PO3)4,1.7922677446811983,0.28020750549553,Octahedron,1,2d,1,[0.6111353900430501],0.0,0.6111353900430501,ABC4D12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",GGA,Cu-Mg-O-P,0.011333026249995,-2.528450964087301,0.295199999999999,4,Monoclinic,2/m,C2/c,phosphite,,Mg,Cu,,,,"C, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1054316007136618
mp-1046153,SrMgCu(PO4)2,1.007625840500457,1.0605080174041324,Octahedron,1,2i,1,[3.2007985026916],0.0,3.2007985026916,ABCD2E8,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",GGA,Cu-Mg-O-P-Sr,0.034975329038412,-2.7487346849450542,0.879799999999999,5,Triclinic,-1,P-1,phosphate,,"Mg, Sr",Cu,,,,"C, O, P, S",,,,,B > 1,Positive B,2.1401082554049586
mp-1046155,SrZnCu(PO4)2,1.699409517493772,0.4290116811894866,Octahedron,1,2i,1,[3.150429968409384],0.0,3.150429968409384,ABCD2E8,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",GGA,Cu-O-P-Sr-Zn,0.038126174903851,-2.52207390032967,0.8401000000000001,5,Triclinic,-1,P-1,phosphate,,Sr,"Cu, Zn",,,,"C, O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.144472549676357
mp-1046249,SrCaCu(PO4)2,0.8653857520446391,1.24685329220783,Octahedron,1,2i,1,[4.022355491425519],0.0,4.022355491425519,ABCD2E8,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",GGA,Ca-Cu-O-P-Sr,0.036026465096154,-2.837925794175823,0.8914999999999991,5,Triclinic,-1,P-1,phosphate,,"Ca, Sr",Cu,,,,"C, O, P, S",,,,,B > 1,Positive B,2.193523566870132
mp-1047107,CaCu3(P2O7)2,1.0852220682894618,0.9585875870515356,Octahedron,1,"2a, 4e",2,"[1.45758772848446, 0.859037659306849]",0.0,1.1583126938956545,AB3C4D14,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",GGA,Ca-Cu-O-P,0.033505396249996,-2.296780668344155,0.026799999999999,4,Monoclinic,2/m,P2_1/c,oxide,,Ca,Cu,,,,"C, O, P",,,,,"B $\in$ [0.5, 1]",Positive B,2.1278606723713565
mp-1047601,Zn(CuO2)2,1.3751514761092944,0.9885299797335092,Square pyramid,1,8e,1,[2.054293959113661],0.0,2.054293959113661,AB2C4,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,2.0,2,2,"O2-, O-","Nonmetals, Transition Metals",GGA,Cu-O-Zn,0.043687176785712,-1.085974100357143,0.0497,3,Orthorhombic,mmm,Pbcm,oxide,,,"Cu, Zn",,,,"C, O",,,,,"B $\in$ [0.5, 1]",Positive B,2.1166679167328386
mp-1096779,Ba4Ce(CuO3)3,3.8869553294158727,-2.7580347106589547,Square plane,1,6b,1,[0.17907382148786002],0.0,0.17907382148786002,AB3C4D9,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Metalloids, Nonmetals, Transition Metals",GGA,Ba-Ce-Cu-O,0.017613775882355,-2.444313205294118,0.6774999999999991,4,Cubic,m-3m,Pm-3n,oxide,,Ba,Cu,,,B,"C, O",,,Ce,,B < -1,Negative B,1.9739643795104993
mp-1099761,Sr2Cu2O5,1.7443653552840743,0.2468084156713092,"Octahedron, Tetrahedron",2,"2a, 2b",2,"[0.370901920659754, 3.137580173687436]",0.0,1.754241047173595,A2B2C5,2,2,1,"[4.0, 6.0]","[4.0, 6.0]",5.0,4.0,6.0,5.0,4.0,6.0,2.0,2.0,2.0,2.0,2,2,"O2-, O-","Alkaline Earth Metals, Nonmetals, Transition Metals",GGA,Cu-O-Sr,0.036242492777777,-1.74138954,0.0,3,Orthorhombic,mm2,Ima2,oxide,,Sr,Cu,,,,"C, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9825996597144875
mp-1100802,Zr8MnCu2(PO4)12,2.1711288941028384,-0.3448103864789135,Linear,1,2i,1,[0.68471164317569],0.0,0.68471164317569,AB2C8D12E48,1,1,1,[2.0],[2.0],2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",GGA_U,Cu-Mn-O-P-Zr,0.002647437676053,-3.048232040755567,2.1231,5,Triclinic,-1,P-1,phosphate,,,"Mn, Cu, Zr",,,,"C, O, P",,,,,"B $\in$ [-1, -0.1]",Negative B,1.9321114435743774
mp-1100940,VCu6AgMo5O24,1.952094615601448,0.145188875178268,"Octahedron, Trigonal bipyramid, Square pyramid",3,1a,1,"[2.125131037684499, 2.533742267994773, 3.213489461156375, 3.178838640021748, 2.348608390983711, 1.899220881640106]",0.0,2.549838446580202,ABC5D6E24,3,2,1,"[5.0, 6.0]","[5.0, 6.0]",5.5,5.0,6.0,5.5,5.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",GGA_U,Ag-Cu-Mo-O-V,0.027447761385094,-1.555826803558558,0.121199999999999,5,Triclinic,1,P1,oxide,,,"V, Cu, Mo, Ag",,,,"C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.107668885647217
mp-1101238,V4FeCuO12,1.8136684688319504,0.179255027408659,Octahedron,1,2b,1,[2.5202001206217473],0.0,2.5202001206217473,ABC4D12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1,1,O2-,"Halogens, Nonmetals, Transition Metals",GGA_U,Cu-Fe-O-V,0.035727368472199,-2.089834510555556,0.392399999999999,4,Monoclinic,2,C2,oxide,,,"V, Fe, Cu",,,,"C, O",F,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1820242363112565
mp-1101275,TiCu3(PO4)4,1.8222797211539727,0.1631598227993934,See-saw,1,"1a, 1b",2,"[1.38842897755395, 0.748514847127639, 1.429636703035893]",0.0,1.1888601759058275,AB3C4D16,1,2,2,"[4.0, 4.0]","[4.0, 4.0]",4.0,4.0,4.0,4.0,4.0,4.0,2.5,2.0,3.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",GGA,Cu-O-P-Ti,0.040216198229171,-2.227194775079364,0.0,4,Monoclinic,m,Pm,phosphate,,,"Ti, Cu",,,,"C, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9089133945015178
mp-1101389,Ti3MnCu2(PO4)6,2.1469198884478136,0.0764583171394631,Octahedron,1,1a,1,"[4.217936003021061, 5.221446993716658]",0.5,4.719691498368859,AB2C3D6E24,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,1.5,1.0,2.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",GGA_U,Cu-Mn-O-P-Ti,0.041915122800809,-2.666273646271893,0.0,5,Trigonal,3,R3,phosphate,,,"Ti, Mn, Cu",,,,"C, O, P",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.2577697464059523
mp-1101698,NaCu2O3,2.031530095860965,-0.1767002046485496,Square plane,1,4e,1,[0.8614092856552351],0.0,0.8614092856552351,AB2C3,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2,2,"O2-, O-","Alkali Metals, Nonmetals, Transition Metals",GGA,Cu-Na-O,0.029657048333334,-1.021207136666666,0.0,3,Orthorhombic,mmm,Pmmn,oxide,Na,,Cu,,,,"C, N, O",,,,,"B $\in$ [-1, -0.1]",Negative B,1.8806355851012162
mp-1103557,MgVCuO4,1.1388140209251587,1.3556987655866992,Tetrahedron,1,2c,1,[1.546164786657274],0.0,1.546164786657274,ABCD4,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",GGA_U,Cu-Mg-O-V,0.033901411428571,-2.213272839285714,1.3422,4,Orthorhombic,mmm,Cmcm,oxide,,Mg,"V, Cu",,,,"C, O",,,,,B > 1,Positive B,2.0853262096868175
mp-1104157,Cu2Ag(SeO5)2,1.779372873515446,0.1896446446717709,Octahedron,1,2e,1,[2.183485995769318],0.0,2.183485995769318,AB2C2D10,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.5,2.5,2.5,1.0,1,1,Cu2.50+-O2-,"Nonmetals, Transition Metals",GGA,Ag-Cu-O-Se,0.0479626769375,-0.824965289756944,0.0,4,Monoclinic,2/m,C2/m,oxide,,,"Cu, Ag",,,,"C, O, S, Se",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0435780136595056
mp-1105463,Cu5(AsO5)2,1.437242772164807,0.6719826910686679,"Trigonal bipyramid, Square pyramid, Square plane",3,"2i, 1b",2,"[0.760664082277825, 2.861699698885351, 2.4434151700493683]",0.0,2.021926317070848,A2B5C10,3,2,1,"[5.0, 6.0]","[5.0, 6.0]",5.5,5.0,6.0,5.5,5.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",r2SCAN,As-Cu-O,0.010071939117645,-1.008706089705884,0.1305,3,Triclinic,-1,P-1,oxide,,,Cu,,,As,"C, O",,,,,"B $\in$ [0.5, 1]",Positive B,2.0741421450730337
mp-1147655,Ba4Cu3SnO9,2.9626624904677143,-1.4191710406742295,Square plane,1,6b,1,[0.047252093995151005],0.0,0.047252093995151005,AB3C4D9,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Ba-Cu-O-Sn,0.048865541176471,-2.123746172941178,0.0,4,Cubic,m-3m,Pm-3n,oxide,,Ba,Cu,,Sn,B,"C, O, S",,,,,B < -1,Negative B,1.97831585292
mp-1147739,Ba(CuO)4,1.8010877544950954,-0.0081937354259229,Linear,1,"4h, 4f",2,"[2.289173971843278e-29, 0.354066791221328]",0.0,0.177033395610664,AB4C4,1,2,2,"[2.0, 2.0]","[2.0, 2.0]",2.0,2.0,2.0,2.0,2.0,2.0,1.5,1.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA,Ba-Cu-O,0.025770025555551,-1.291354754444444,0.0,3,Tetragonal,4/mmm,P4/nbm,oxide,,Ba,Cu,,,B,"C, O",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.7982476208587945
mp-1173145,SrPrGaCuO5,2.6206096892858683,-0.4294597934415832,Octahedron,1,1a,1,"[2.304673934751389, 1.965994470591682]",0.0,2.1353342026715354,ABCDE5,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Cu-Ga-O-Pr-Sr,0.021222829444447,-2.616728344907408,0.159099999999999,5,Monoclinic,m,Cc,oxide,,Sr,Cu,,Ga,,"C, O, P, S",,,Pr,,"B $\in$ [-1, -0.1]",Negative B,2.148763082791266
mp-1173178,SrLaCuRuO6,1.0412879360436544,0.9789441507657716,Octahedron,1,2a,1,[0.40088603997646904],0.0,0.40088603997646904,ABCDE6,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Nonmetals, Transition Metals",GGA,Cu-La-O-Ru-Sr,0.048692248666671,-2.3042750165,0.0137,5,Monoclinic,m,Pc,oxide,,Sr,"Cu, Ru",,,,"C, O, S",,,La,,"B $\in$ [0.5, 1]",Positive B,2.1224314438462897
mp-1173193,Sr8Y4Cu11CO28,1.9682506436536145,-0.005890094952686,"Square pyramid, Square plane",2,"2d, 1a",2,"[1.390021841039859, 0.117934919293981, 0.014951301438511002, 0.7280230981059591, 0.8258078100956141, 0.099522798113194, 0.362272419422824]",0.0,0.5055048839299917,AB4C8D11E28,2,3,1,"[4.0, 4.0, 5.0]","[4.0, 4.0, 5.0]",4.333333333333333,4.0,5.0,4.333333333333333,4.0,5.0,2.0,2.0,2.0,1.3333333333333333,1,2,"O2-, O-","Alkaline Earth Metals, Nonmetals, Transition Metals",GGA,C-Cu-O-Sr-Y,0.028132517043268,-2.2852946934134613,0.0,5,Orthorhombic,mm2,Amm2,oxide,,Sr,"Cu, Y",,,,"C, O, S",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.9528344106116262
mp-1173221,Sr4Ca2TlCu4PbO14,0.4104849853614006,1.975862236492849,Square pyramid,1,2e,1,"[0.896998664048908, 1.068832991532768]",0.0,0.982915827790838,ABC2D4E4F14,1,1,1,[5.0],[5.0],5.0,5.0,5.0,5.0,5.0,5.0,2.25,2.25,2.25,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Ca-Cu-O-Pb-Sr-Tl,0.025706914182693,-2.076023019743589,0.0,6,Tetragonal,4/mmm,I4/mmm,oxide,,"Ca, Sr",Cu,,"Tl, Pb",,"C, O, P, S",,,,,B > 1,Positive B,1.9793855733466947
mp-1173222,Sr3LaCuRuO8,2.7634175230459834,-0.6285130690513198,Octahedron,1,1a,1,[0.314889308922423],0.0,0.314889308922423,ABCD3E8,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Nonmetals, Transition Metals",GGA,Cu-La-O-Ru-Sr,0.042917710446438,-2.5553334553571423,0.0,5,Monoclinic,m,Cm,oxide,,Sr,"Cu, Ru",,,,"C, O, S",,,La,,"B $\in$ [-1, -0.1]",Negative B,2.0657962555227285
mp-1173231,Sr4CaYCo2(Cu2O7)2,0.1304201255141063,2.0614036355842424,Square pyramid,1,2i,1,"[1.5488984098693601, 1.5357181627794891]",0.0,1.5423082863244246,ABC2D4E4F14,1,1,1,[5.0],[5.0],5.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",GGA_U,Ca-Co-Cu-O-Sr-Y,0.006451561810653,-2.189794717692308,0.0,6,Monoclinic,2/m,C2/m,oxide,,"Ca, Sr","Co, Cu, Y",,,,"C, O, S",,,,,B > 1,Positive B,2.0264422803693587
mp-1173245,Sr6La3Ti3Cu3O20,2.241077597318556,-0.2583067675343415,"Octahedron, Square pyramid",2,1a,1,"[0.44118200487311304, 0.10632502381066201, 0.965518893125307]",0.0,0.5043419739363607,A3B3C3D6E20,2,2,2,"[5.0, 6.0]","[5.0, 6.0]",5.5,5.0,6.0,5.5,5.0,6.0,2.5,2.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Nonmetals, Transition Metals",GGA,Cu-La-O-Sr-Ti,0.035560613071424,-3.050746223571429,0.0,5,Triclinic,1,P1,oxide,,Sr,"Ti, Cu",,,,"C, O, S",,,La,,"B $\in$ [-1, -0.1]",Negative B,2.013170975160676
mp-1173246,Sr2Y4Fe2Cu2O13,2.252486628486348,-0.235294943389013,Square pyramid,1,2i,1,"[2.148954189573036, 2.063616204940829]",0.0,2.1062851972569323,A2B2C2D4E13,1,1,1,[5.0],[5.0],5.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Nonmetals, Transition Metals",GGA_U,Cu-Fe-O-Sr-Y,0.023032974728261,-2.7931175373913053,0.105599999999999,5,Monoclinic,2/m,C2/c,oxide,,Sr,"Fe, Cu, Y",,,,"C, O, S",F,,,,"B $\in$ [-1, -0.1]",Negative B,2.036282062055293
mp-1173247,Sr3LaCu2HgBiO10,0.9222812128582676,1.649707967213547,Octahedron,1,1a,1,"[0.735597254374392, 0.9597899257889261]",0.0,0.8476935900816591,ABCD2E3F10,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Bi-Cu-Hg-La-O-Sr,0.027181546666659,-2.20235133263889,0.0,6,Triclinic,1,P1,oxide,,Sr,"Cu, Hg",,Bi,B,"H, C, O, S",,,La,,B > 1,Positive B,2.0447955628152403
mp-1173257,Sr2Nd2MnCuO8,3.177407697080097,-1.0050656696486793,Octahedron,1,2i,1,[0.9818024324209651],0.0,0.9818024324209651,ABC2D2E8,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Nonmetals, Transition Metals",GGA_U,Cu-Mn-Nd-O-Sr,0.024048904234687,-2.821500970209359,0.0,5,Triclinic,-1,P-1,oxide,,Sr,"Mn, Cu",,,,"C, N, O, S",,,Nd,,B < -1,Negative B,2.038883987134242
mp-1173271,Sr2La6FeCu7O20,1.669429649277641,0.3923726558561265,"Octahedron, Square pyramid, Square plane",3,1a,1,"[0.079995533478683, 0.08724502674624801, 0.9905506856233781, 1.024557837642742, 0.74198159599998, 0.858844838985364, 0.09254126642489201]",0.0,0.5536738264144696,AB2C6D7E20,3,3,2,"[4.0, 5.0, 6.0]","[4.0, 5.0, 6.0]",5.0,4.0,6.0,5.0,4.0,6.0,2.333333333333333,2.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Lanthanides, Nonmetals, Transition Metals",GGA_U,Cu-Fe-La-O-Sr,0.019735183194439,-2.471176827777777,0.0,5,Monoclinic,m,Pm,oxide,,Sr,"Fe, Cu",,,,"C, O, S",F,,La,,"B $\in$ [0.1, 0.5]",Positive B,1.9950972054158242
mp-1173276,Sr2La2FeCu3O10,1.6384063629114298,0.3906233913923144,"Square pyramid, Square plane",2,"4g, 2c",2,"[0.120547891873196, 0.9634579895688291]",0.0,0.5420029407210125,AB2C2D3E10,2,2,1,"[4.0, 5.0]","[4.0, 5.0]",4.5,4.0,5.0,4.5,4.0,5.0,2.0,2.0,2.0,1.5,1,2,"O2-, O-","Alkaline Earth Metals, Halogens, Lanthanides, Nonmetals, Transition Metals",GGA_U,Cu-Fe-La-O-Sr,0.005823775000016,-2.393824591111112,0.0,5,Orthorhombic,mmm,Pbam,oxide,,Sr,"Fe, Cu",,,,"C, O, S",F,,La,,"B $\in$ [0.1, 0.5]",Positive B,1.9840447009398368
mp-1173436,Sr19Cu19O41,1.9338815125994344,0.0233135786552773,"Octahedron, Square plane",2,"2i, 1b",2,"[0.068606398178732, 0.003945745075911, 0.001983900282226, 0.00020872262965600003, 6.294159038979253e-05, 0.086183510504745, 0.091267708475799, 0.67511353906499, 0.6548387299184241, 5.1183884801523025e-05]",0.0,0.15822623796056745,A19B19C41,2,4,2,"[4.0, 4.0, 6.0, 6.0]","[4.0, 4.0, 6.0, 6.0]",5.0,4.0,6.0,5.0,4.0,6.0,2.25,2.0,3.0,1.25,1,2,"O2-, O-","Alkaline Earth Metals, Nonmetals, Transition Metals",GGA,Cu-O-Sr,0.011089478354424,-1.880167551835439,0.0,3,Orthorhombic,mmm,Cmmm,oxide,,Sr,Cu,,,,"C, O, S",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.9764401791674693
mp-1173455,Rb2Cu4H5(SO5)4,1.557471232239458,0.5948787275154249,Octahedron,1,2i,1,"[2.1585290739241882, 1.580675358313448]",0.0,1.8696022161188182,A2B4C4D5E20,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.25,2.25,2.25,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,Cu-H-O-Rb-S,0.019003140446421,-1.566261647464286,0.0197,5,Monoclinic,2/m,P2/m,oxide,Rb,,Cu,,,,"H, C, O, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.156717860087309
mp-1173562,NaV3Fe2CuO12,1.7781316526860045,0.2755385582392241,Trigonal bipyramid,1,1a,1,"[1.567192977283579, 1.532211817151409]",0.0,1.549702397217494,ABC2D3E12,1,1,1,[5.0],[5.0],5.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Nonmetals, Transition Metals",GGA_U,Cu-Fe-Na-O-V,0.008073857368414,-2.032373284809438,0.682199999999999,5,Triclinic,1,P1,oxide,Na,,"V, Fe, Cu",,,,"C, N, O",F,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0341088482500926
mp-1173638,Sr10Cu(RuO5)4,1.819186985236988,0.1994894499707724,Octahedron,1,1a,1,[0.018690178834500002],0.0,0.018690178834500002,AB4C10D20,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,2.0,2,2,"O2-, O-","Alkaline Earth Metals, Nonmetals, Transition Metals",GGA,Cu-O-Ru-Sr,0.014828518857099,-2.306033944666671,0.0,4,Tetragonal,4/m,I4/m,oxide,,Sr,"Cu, Ru",,,,"C, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0500929420413287
mp-1173726,Na4Cu7P4(ClO9)2,1.8237174146888373,0.1955479895655126,"Octahedron, Trigonal bipyramid, T-shaped",3,"2e, 2d, 1b, 2c",4,"[2.193187177483672, 1.925052205063214, 2.51229457278025, 1.923720540476101]",0.0,2.1385636239508092,A2B4C4D7E18,3,3,1,"[3.0, 5.0, 6.0]","[2.0, 4.0, 6.0]",4.666666666666667,3.0,6.0,4.0,2.0,6.0,2.0,2.0,2.0,1.6666666666666667,1,2,"Cl-, O2-","Alkali Metals, Halogens, Nonmetals, Transition Metals",GGA,Cl-Cu-Na-O-P,0.031195922285711,-1.89700450554539,0.0,5,Orthorhombic,mm2,Amm2,hypochlorite,Na,,Cu,,,,"C, N, O, P",Cl,,,,"B $\in$ [0.1, 0.5]",Positive B,2.040812139508816
mp-1173785,Na2Cu4H5(SO5)4,1.6377993027932896,0.4925283975847899,Octahedron,1,2i,1,"[2.014686347152462, 1.395258110959821]",0.0,1.7049722290561415,A2B4C4D5E20,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.25,2.25,2.25,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,Cu-H-Na-O-S,0.011358381125031,-1.554825210828818,0.0,5,Monoclinic,2/m,P2/m,oxide,Na,,Cu,,,,"H, C, N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.133944757174983
mp-1176404,Na2CuCSO7,2.065020515438911,0.0458455572495466,Octahedron,1,2e,1,[2.631852355318097],0.0,2.631852355318097,ABCD2E7,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,C-Cu-Na-O-S,0.025830923333334,-1.859941518146551,0.5303,5,Monoclinic,2/m,P2_1/m,oxide,Na,,Cu,,,,"C, N, O, S",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.1520464911381962
mp-1176950,Li8Mn7Cu(PO4)12,1.7201343323648643,0.2686887635493694,Octahedron,1,1a,1,[0.6728413746441491],0.0,0.6728413746441491,AB7C8D12E48,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Cu-Li-Mn-O-P,0.024992867364773,-2.419005245893398,0.0945,5,Triclinic,1,P1,phosphate,Li,,"Mn, Cu",,,,"C, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0241752307599956
mp-1177402,Li4FeCu3(PO4)4,2.0058897592190994,0.1100335834403067,Octahedron,1,"1a, 1b",2,"[2.439252357080964, 2.67217629980319, 2.647690882329295]",0.0,2.586373179737816,AB3C4D4E16,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,1.5,1.0,2.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Nonmetals, Transition Metals",GGA_U,Cu-Fe-Li-O-P,0.047499447857136,-2.249071507210884,0.0,5,Monoclinic,m,Pm,phosphate,Li,,"Fe, Cu",,,,"C, O, P",F,,,,"B $\in$ [0.1, 0.5]",Positive B,2.179210252433844
mp-1177485,Li4Fe3Cu(PO4)4,1.604331909117721,0.3070783511964057,Octahedron,1,1a,1,[2.918779531799541],0.0,2.918779531799541,AB3C4D4E16,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Nonmetals, Transition Metals",GGA_U,Cu-Fe-Li-O-P,0.02258314392857,-2.396204517568027,0.319299999999999,5,Monoclinic,m,Pm,phosphate,Li,,"Fe, Cu",,,,"C, O, P",F,,,,"B $\in$ [0.1, 0.5]",Positive B,2.168041697557793
mp-1178032,Li2CrCuO4,2.420972642737591,-0.3646161879076998,Octahedron,1,2a,1,[0.260504224939864],0.0,0.260504224939864,ABC2D4,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Cr-Cu-Li-O,0.038141815624999,-1.8914598164583327,0.0,4,Tetragonal,222,I-4m2,oxide,Li,,"Cr, Cu",,,,"C, O",,,,,"B $\in$ [-1, -0.1]",Negative B,2.0179054285181643
mp-1178040,Li2Cr3(CuO6)2,1.8293443585786453,0.2334088404221456,Octahedron,1,8d,1,[1.8505109285648582],0.0,1.8505109285648582,A2B2C3D12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Cr-Cu-Li-O,0.027128394197365,-1.622792000745614,0.2216,4,Orthorhombic,mmm,Pbcn,oxide,Li,,"Cr, Cu",,,,"C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0896387443247573
