material_id,chem_formula,R$_0$,B,Sm_chemenv,num_Sm_chemenvs,Sm_wyckoff,num_Sm_wyckoff_pos,csm,distortion degree,mean csm,formula_anonymous,num_Sm_sites,num_CN_env,num_charge_states,SmX_coordn,SmO_coordn,mean_coordn_Sm-X,min_coordn_Sm-X,max_coordn_Sm-X,mean_coordn_Sm-O,min_coordn_Sm-O,max_coordn_Sm-O,mean_Sm_charge,min_Sm_charge,max_Sm_charge,mean_num_X_species,min_num_X_species,max_num_X_species,species,elements,mean_SmO_BondL,calculation type,chemsys,e_hull,e_f,band gap,nelements,crystal,point group,space group,type,Alkali Metals,Alkaline Earth Metals,Transition Metals,Unknown Metals,Post-Transition Metals,Metalloids,Nonmetals,Halogens,Noble Gases,Lanthanides,Actinides,B_range,ranges of B
mp-1005754,SmHSO5,2.0005219726539396,0.5063130537212757,Tricapped triangular prism (three square-face caps),1,4e,1,[1.835313861623829],0.0,1.835313861623829,ABCD5,1,1,1,[9.0],[9.0],9.0,9.0,9.0,9.0,9.0,9.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals",2.521743293300123,GGA,H-O-S-Sm,0.0,-2.523762909531251,5.6617,4,Monoclinic,2/m,P2_1/c,oxide,None,None,None,None,None,None,"H, O, S",None,None,Sm,None,"B $\in$ [0.5, 1]",Positive B
mp-1012835,SmCu(WO4)2,2.5411617665697412,-0.053020823368851076,Square-face bicapped trigonal prism,1,2i,1,[3.499794959769038],0.0,3.499794959769038,ABC2D8,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",2.4639951695193254,GGA_U,Cu-O-Sm-W,0.041642194531256005,-2.359475323333333,1.4827,4,Triclinic,-1,P-1,oxide,None,None,"Cu, W",None,None,None,"C, O, S",None,None,Sm,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-10560,Sm3AuO6,1.9801166067642826,0.543383738337225,"Cube, Square-face capped trigonal prism",2,"1b, 2i",2,"[2.9175828058819633, 2.13519362231271]",0.0,2.5263882140973366,AB3C6,2,2,1,"[6.0, 7.0]","[6.0, 7.0]",6.5,6.0,7.0,6.5,6.0,7.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",2.3896120247707593,r2SCAN,Au-O-Sm,0.0,-3.077528223500002,1.7477,3,Triclinic,-1,P-1,oxide,None,None,Au,None,None,None,"O, S",None,None,Sm,None,"B $\in$ [0.5, 1]",Positive B
mp-10733,Sm2O3,1.8891302289364216,0.6780925901558785,Face-capped octahedron,1,2d,1,[2.853283930347975],0.0,2.853283930347975,A2B3,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals",2.439228548386562,r2SCAN,O-Sm,0.017037217749997002,-3.736310308000003,3.9371,2,Trigonal,-3m,P-3m1,oxide,None,None,None,None,None,None,"O, S",None,None,Sm,None,"B $\in$ [0.5, 1]",Positive B
mp-1101371,SmLuO3,0.3808438086379085,2.4969342894618674,Square-face bicapped trigonal prism,1,4c,1,[1.937978761214652],0.0,1.937978761214652,ABC3,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals",2.6001264062565914,GGA,Lu-O-Sm,0.039545404249999,-3.869507581708331,4.7782,3,Orthorhombic,mmm,Pnma,oxide,None,None,None,None,None,None,"O, S",None,None,"Sm, Lu",None,B > 1,Positive B
mp-1101390,SmHO2,2.1477286417954473,0.32135815850266536,Octahedron,1,4c,1,[1.46382542039534],0.0,1.46382542039534,ABC2,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals",2.3788174994705056,GGA,H-O-Sm,0.036684101875023,-2.778513336562477,4.4747,3,Orthorhombic,mmm,Pnma,oxide,None,None,None,None,None,None,"H, O, S",None,None,Sm,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1101397,SmHO2,2.0857103847106635,0.4000084605676305,Square-face capped trigonal prism,1,2e,1,[2.6372712787681563],0.0,2.6372712787681563,ABC2,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals",2.4042885822566347,r2SCAN,H-O-Sm,0.0,-2.815197438437501,3.9025,3,Monoclinic,2/m,P2_1/m,oxide,None,None,None,None,None,None,"H, O, S",None,None,Sm,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1105337,Sm3B(SO)3,2.0866060338574437,0.4007017447270357,"Face-capped octahedron, Square-face capped trigonal prism, Tricapped triangular prism (three square-face caps)",3,2i,1,"[1.538216726502869, 2.688065948725549, 2.323828922700142]",0.0,2.1833705326428534,AB3C3D3,3,3,1,"[4.0, 1.0, 3.0]","[4.0, 1.0, 3.0]",2.6666666666666665,1.0,4.0,2.6666666666666665,1.0,4.0,3.0,3.0,3.0,2.0,2,2,O2-,"Lanthanides, Metalloids, Nonmetals",2.468525405488138,GGA,B-O-S-Sm,0.0,-2.931194147666666,1.5301,4,Triclinic,-1,P-1,oxide,None,None,None,None,None,B,"O, S",None,None,Sm,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1105484,Sm3FeO6,1.872278030146435,0.638220862705223,Square-face capped trigonal prism,1,"4b, 2a",2,"[2.379022263208854, 3.848363382134304]",0.0,3.113692822671579,AB3C6,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,3.0,3.0,3.0,1.0,1,1,O2-,"Halogens, Lanthanides, Nonmetals, Transition Metals",2.415256644524491,r2SCAN,Fe-O-Sm,0.0,-3.335018942500001,1.4942,3,Orthorhombic,mm2,Cmc2_1,oxide,None,None,Fe,None,None,None,"O, S",F,None,Sm,None,"B $\in$ [0.5, 1]",Positive B
mp-1105788,SmCrO3,1.2497941961545975,1.3787189558084798,Square-face bicapped trigonal prism,1,4c,1,[2.167535791962705],0.0,2.167535791962705,ABC3,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",2.476581188384235,r2SCAN,Cr-O-Sm,0.0,-3.1710719595,2.4802,3,Orthorhombic,mmm,Pnma,oxide,None,None,Cr,None,None,None,"C, O, S",None,None,Sm,None,B > 1,Positive B
mp-11709,Sm(BO2)3,2.2420965016304946,0.2722321080599126,Square-face bicapped square antiprism,1,2e,1,[5.230942223402708],1.0,5.230942223402708,AB3C6,1,1,1,[10.0],[10.0],10.0,10.0,10.0,10.0,10.0,10.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals",2.529368542959291,r2SCAN,B-O-Sm,0.016156925749999003,-3.167531317749998,5.5275,3,Monoclinic,2/m,C2/c,metaborate,None,None,None,None,None,B,"O, S",None,None,Sm,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1173414,Sm6U3O17,2.214858239223908,0.2047656835475055,"Cube, Square-face capped trigonal prism",2,2c,1,"[0.9611821871154371, 4.819060517894888, 4.1946332301399725]",0.0,3.324958645050099,A3B6C17,2,2,1,"[7.0, 8.0]","[7.0, 8.0]",7.5,7.0,8.0,7.5,7.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Actinides, Lanthanides, Nonmetals",2.400119474842737,r2SCAN,O-Sm-U,0.0,-3.845084492499967,0.0632,3,Monoclinic,2,C2,oxide,None,None,None,None,None,None,"O, S",None,None,Sm,U,"B $\in$ [0.1, 0.5]",Positive B
mp-1173486,SmBO3,0.9079369900414906,1.8299415443488924,Cube,1,4a,1,[2.130476879533538],0.0,2.130476879533538,ABC3,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals",2.5079049947259904,GGA,B-O-Sm,0.036507844000000005,-3.451781642333332,4.6744,3,Orthorhombic,mmm,Pnma,orthoborate,None,None,None,None,None,B,"O, S",None,None,Sm,None,B > 1,Positive B
mp-1173732,Na3SmTi2Nb2O12,3.1175508189702095,-0.6556036821702128,Square-face bicapped trigonal prism,1,2a,1,[2.839263436151747],0.0,2.839263436151747,AB2C2D3E12,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals, Transition Metals",2.4714760836031724,GGA,Na-Nb-O-Sm-Ti,0.0038505066000000003,-3.13359011129023,2.460199999999999,5,Orthorhombic,mm2,Pmc2_1,oxide,Na,None,"Ti, Nb",None,None,None,"N, O, S",None,None,Sm,None,"B $\in$ [-1, -0.1]",Negative B
mp-1188225,SmVO3,1.2593201233939515,1.3655541870530843,Square-face bicapped trigonal prism,1,4c,1,[1.932695181096182],0.0,1.932695181096182,ABC3,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",2.481048519881324,r2SCAN,O-Sm-V,0.0,-3.249731109500001,1.5136,3,Orthorhombic,mmm,Pnma,oxide,None,None,V,None,None,None,"O, S",None,None,Sm,None,B > 1,Positive B
mp-1190396,Sm2ZnTe2(SO7)2,2.2853098329571457,0.19857024150917973,Dodecahedron with triangular faces - p2345 plane normalized,1,2i,1,[2.75457191465492],0.0,2.75457191465492,AB2C2D2E14,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals, Transition Metals",2.4662112056375296,GGA,O-S-Sm-Te-Zn,0.0,-2.368064410873015,4.0068,5,Triclinic,-1,P-1,oxide,None,None,Zn,None,None,Te,"O, S",None,None,Sm,None,"B $\in$ [0.1, 0.5]",Positive B
mp-11904,LiSm2IrO6,1.1392298103713654,1.4621537483853746,Square-face bicapped trigonal prism,1,4e,1,[1.469631975461884],0.0,1.469631975461884,ABC2D6,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Lanthanides, Nonmetals, Transition Metals",2.4760092737642196,r2SCAN,Ir-Li-O-Sm,0.0,-2.742124424333325,0.0,4,Monoclinic,2/m,P2_1/c,oxide,Li,None,Ir,None,None,None,"O, S",I,None,Sm,None,B > 1,Positive B
mp-1190446,Sm2CuTe2(SO7)2,2.2514167970720407,0.22590244891535288,Dodecahedron with triangular faces - p2345 plane normalized,1,2i,1,[3.025640617001529],0.0,3.025640617001529,AB2C2D2E14,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals, Transition Metals",2.4608520444122806,GGA,Cu-O-S-Sm-Te,0.0,-2.274959144682538,0.8773000000000001,5,Triclinic,-1,P-1,oxide,None,None,Cu,None,None,Te,"C, O, S",None,None,Sm,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1190452,Sm2CoTe2(SO7)2,2.269831794901336,0.21008852421777086,Dodecahedron with triangular faces - p2345 plane normalized,1,2i,1,[2.862607874589183],0.0,2.862607874589183,AB2C2D2E14,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals, Transition Metals",2.461459433293495,GGA_U,Co-O-S-Sm-Te,0.0,-2.330321707539683,3.1058,5,Triclinic,-1,P-1,oxide,None,None,Co,None,None,Te,"C, O, S",None,None,Sm,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1191139,Sm3SbO7,2.013646367222956,0.4661374020708777,"Cube, Pentagonal bipyramid",2,"4g, 2b",2,"[1.220356811820246, 3.686659633497338]",0.0,2.453508222658792,AB3C7,2,2,1,"[7.0, 8.0]","[7.0, 8.0]",7.5,7.0,8.0,7.5,7.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals",2.4393380443990993,r2SCAN,O-Sb-Sm,0.0,-3.209844760909091,2.6738,3,Orthorhombic,mmm,Cmcm,oxide,None,None,None,None,None,Sb,"O, S",None,None,Sm,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1191597,Sm3SbO7,2.0026238461118293,0.5118568079531951,"Cube, Pentagonal bipyramid",2,"2a, 4c",2,"[1.177661715595457, 3.749079021048264]",0.0,2.4633703683218604,AB3C7,2,2,1,"[7.0, 8.0]","[7.0, 8.0]",7.5,7.0,8.0,7.5,7.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals",2.45536879742375,GGA,O-Sb-Sm,0.000178225909088,-3.209666535000002,2.6788,3,Orthorhombic,222,C222_1,oxide,None,None,None,None,None,Sb,"O, S",None,None,Sm,None,"B $\in$ [0.5, 1]",Positive B
mp-1192238,Sm3TaO7,2.014475090775326,0.4627799654492063,"Cube, Pentagonal bipyramid",2,"4g, 2a",2,"[1.216975060447465, 3.597788165842701]",0.0,2.407381613145083,AB3C7,2,2,1,"[7.0, 8.0]","[7.0, 8.0]",7.5,7.0,8.0,7.5,7.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",2.4368556617057213,r2SCAN,O-Sm-Ta,0.0027302668181830004,-3.665588556121215,3.4493,3,Orthorhombic,mmm,Cmcm,oxide,None,None,Ta,None,None,None,"O, S",None,None,Sm,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1192338,Na5Sm4Si4O16F,4.111708775300454,-1.7016080573744723,Square-face bicapped trigonal prism,1,4g,1,[1.697296628380162],0.0,1.697296628380162,AB4C4D5E16,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,3.0,3.0,3.0,2.0,2,2,O2-,"Alkali Metals, Halogens, Lanthanides, Metalloids, Nonmetals",2.4369088446879976,GGA,F-Na-O-Si-Sm,0.0,-3.2895021653965513,4.6397,5,Tetragonal,-4,I-4,fluoride,Na,None,None,None,None,Si,"N, O, S",F,None,Sm,None,B < -1,Negative B
mp-1194552,Sm10As8Au3O10,2.292380637463541,0.07556912544390174,"Cube, Trigonal bipyramid",2,"8i, 2e",2,"[1.416909041414772, 13.118474743978942]",0.5,7.267691892696857,A3B8C10D10,2,2,1,"[4.0, 4.0]","[4.0, 4.0]",4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,2.0,2,2,O2-,"Lanthanides, Metalloids, Nonmetals, Transition Metals",2.3334234054706915,GGA,As-Au-O-Sm,0.0,-2.444783416451613,0.0,4,Tetragonal,4/m,I4/m,oxide,None,None,Au,None,None,As,"O, S",None,None,Sm,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-1194932,Sm2SeOF2,2.15734906936759,0.2580017699777728,"Square-face bicapped trigonal prism, Square-face monocapped antiprism",2,6h,1,"[1.327629824978705, 3.117529841928449]",0.0,2.222579833453577,ABC2D2,2,2,1,"[1.0, 3.0]","[1.0, 3.0]",2.0,1.0,3.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3,3,O2-,"Halogens, Lanthanides, Nonmetals",2.3331790928666023,GGA,F-O-Se-Sm,0.0,-3.71401423483507,2.781,4,Hexagonal,6/m,P6_3/m,fluoride,None,None,None,None,None,None,"O, S, Se",F,None,Sm,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1195002,CsSm(PO3)4,2.0955644930645314,0.3530336450067061,Square antiprism,1,4e,1,[0.45869096122964603],0.0,0.45869096122964603,ABC4D12,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals",2.44333536353632,GGA,Cs-O-P-Sm,0.007174115555549001,-2.9179556940681453,5.5031,4,Monoclinic,2/m,P2_1/c,phosphite,Cs,None,None,None,None,None,"C, O, P, S",None,None,Sm,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1195058,Ba3NaSm3(Si3O10)2,1.899837846378039,0.6061171303408551,"Pentagonal bipyramid, Square antiprism",2,"2a, 4c",2,"[3.197085517168984, 2.069708791868624]",0.0,2.633397154518804,AB3C3D6E20,2,2,1,"[7.0, 8.0]","[7.0, 8.0]",7.5,7.0,8.0,7.5,7.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Lanthanides, Metalloids, Nonmetals",2.4455265619274638,GGA,Ba-Na-O-Si-Sm,0.0,-3.4812814080721,4.63,5,Orthorhombic,mm2,Ama2,oxide,Na,Ba,None,None,None,"B, Si","N, O, S",None,None,Sm,None,"B $\in$ [0.5, 1]",Positive B
mp-1195316,SmFeGe2O7,2.08291518201008,0.41202625197375775,Tricapped triangular prism (three square-face caps),1,4e,1,[2.823361936972684],0.0,2.823361936972684,ABC2D7,1,1,1,[9.0],[9.0],9.0,9.0,9.0,9.0,9.0,9.0,3.0,3.0,3.0,1.0,1,1,O2-,"Halogens, Lanthanides, Metalloids, Nonmetals, Transition Metals",2.5265940254851804,GGA_U,Fe-Ge-O-Sm,0.018557415113638003,-2.46333323090909,1.1254,4,Monoclinic,2/m,P2_1/c,oxide,None,None,Fe,None,None,Ge,"O, S",F,None,Sm,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1196247,Ba4Sm(RuO4)3,3.7634761798484275,-2.147504963620145,Octahedron,1,"2i, 1a",2,"[0.12072124709529401, 0.034661496603265]",0.0,0.0776913718492795,AB3C4D12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Metalloids, Nonmetals, Transition Metals",2.2763886834577995,GGA,Ba-O-Ru-Sm,0.003356837458333,-2.491040874416668,0.0,4,Monoclinic,2/m,C2/m,oxide,None,Ba,Ru,None,None,B,"O, S",None,None,Sm,None,B < -1,Negative B
mp-1196551,Rb7SmFe6(P4O17)2,2.2153654515003915,0.18350480505791444,Octahedron,1,1h,1,[0.38783523794863],0.0,0.38783523794863,AB6C7D8E34,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Lanthanides, Nonmetals, Transition Metals",2.343392788275958,GGA_U,Fe-O-P-Rb-Sm,0.0,-2.5357812075829083,2.2134,5,Triclinic,-1,P-1,oxide,Rb,None,Fe,None,None,None,"O, P, S",F,None,Sm,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1196559,SmV2IO9,2.3624815926757536,0.13218252836305452,Square-face monocapped antiprism,1,4d,1,[2.639611919270441],0.0,2.639611919270441,ABC2D9,1,1,1,[9.0],[9.0],9.0,9.0,9.0,9.0,9.0,9.0,3.0,3.0,3.0,1.0,1,1,O2-,"Halogens, Lanthanides, Nonmetals, Transition Metals",2.5141071372120853,GGA_U,I-O-Sm-V,0.0,-2.295206316153846,2.4889,4,Orthorhombic,mmm,Pbcm,hypoiodite,None,None,V,None,None,None,"O, S",I,None,Sm,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1197030,BaSm2Ti3O10,2.0086177725362786,0.5057584738700389,"Cube, Bicapped square prism (adjacent faces)",2,2c,1,"[2.502918640023959, 1.561725140859488]",0.0,2.0323218904417235,AB2C3D10,2,2,1,"[10.0, 8.0]","[10.0, 8.0]",9.0,8.0,10.0,9.0,8.0,10.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Metalloids, Nonmetals, Transition Metals",2.573109049665761,GGA,Ba-O-Sm-Ti,0.021568831406241003,-3.6561050765625,1.953,4,Orthorhombic,mmm,Cmcm,oxide,None,Ba,Ti,None,None,B,"O, S",None,None,Sm,None,"B $\in$ [0.5, 1]",Positive B
mp-1198935,K2Na2Sm4Ta2O13,2.236348578082405,0.22399841790975375,Square-face capped trigonal prism,1,4f,1,"[4.264767689755939, 4.393771329802056]",0.0,4.329269509778998,A2B2C2D4E13,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals, Transition Metals",2.425815859764629,GGA,K-Na-O-Sm-Ta,0.0,-3.286492741388056,3.973799999999999,5,Monoclinic,2/m,C2/c,oxide,"Na, K",None,Ta,None,None,None,"N, O, S",None,None,Sm,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1199136,K2SmMoPO8,2.4491452397581224,0.018373634493654967,Dodecahedron with triangular faces - p2345 plane normalized,1,4d,1,[0.7707728766189931],0.0,0.7707728766189931,ABCD2E8,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals, Transition Metals",2.4432789554293786,GGA_U,K-Mo-O-P-Sm,0.0,-2.81048395128022,4.0009,5,Orthorhombic,mmm,Ibca,oxide,K,None,Mo,None,None,None,"O, P, S",None,None,Sm,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-1199202,SmB7(HO2)8,2.407407749779539,0.05831184136394492,Tricapped triangular prism (two square-face caps and one triangular-face cap),1,2i,1,[4.175248462119073],0.0,4.175248462119073,AB7C8D16,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals",2.4653239905959783,GGA,B-H-O-Sm,0.0,-2.372665259505208,5.7436,4,Triclinic,-1,P-1,oxide,None,None,None,None,None,B,"H, O, S",None,None,Sm,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-1199215,LiSm(PO3)4,2.026520359517962,0.43970822493380324,Dodecahedron with triangular faces - p2345 plane normalized,1,2e,1,[0.44395379840919],0.0,0.44395379840919,ABC4D12,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals",2.4639923423851666,GGA,Li-O-P-Sm,0.0,-2.927127276216931,6.0068,4,Monoclinic,2/m,C2/c,phosphite,Li,None,None,None,None,None,"O, P, S",None,None,Sm,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1200123,NaSm(PO3)4,2.1562760093011386,0.3002147624272567,Square antiprism,1,4e,1,[0.770117875286296],0.0,0.770117875286296,ABC4D12,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals",2.45247072156,GGA,Na-O-P-Sm,0.0,-2.9034239880528183,5.8294,4,Monoclinic,2/m,P2_1/c,phosphite,Na,None,None,None,None,None,"N, O, P, S",None,None,Sm,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1200892,BaSm2Sc2O7,2.235027832429963,0.2963885770954938,Square-face capped trigonal prism,1,8j,1,[3.523017868842855],0.0,3.523017868842855,AB2C2D7,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Metalloids, Nonmetals, Transition Metals",2.444775604460652,r2SCAN,Ba-O-Sc-Sm,0.0,-3.777116349999999,3.534,4,Tetragonal,4/mmm,P4_2/mnm,oxide,None,Ba,Sc,None,None,B,"O, S",None,None,Sm,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1200917,SmBiW2O9,2.3976833985906287,-0.00963373083930055,Square-face capped trigonal prism,1,4c,1,[3.5595653753428103],0.0,3.5595653753428103,ABC2D9,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",2.3849557986186602,GGA_U,Bi-O-Sm-W,0.007937407211542001,-2.474325542115385,2.6689,4,Orthorhombic,mmm,Pnma,oxide,None,None,W,None,Bi,B,"O, S",None,None,Sm,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-1200960,K2Na2Sm4Nb2O13,2.2415162771351707,0.21925591288031415,Square-face capped trigonal prism,1,4f,1,"[4.247132491637824, 4.370961508228185]",0.0,4.309046999933004,A2B2C2D4E13,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals, Transition Metals",2.4262672483424694,GGA,K-Na-Nb-O-Sm,0.0,-3.202274927924288,3.762,5,Monoclinic,2/m,C2/c,oxide,"Na, K",None,Nb,None,None,None,"N, O, S",None,None,Sm,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1201050,Sm2Nb2S7O30,2.3964229856581243,0.024645344848156666,Dodecahedron with triangular faces - p2345 plane normalized,1,4e,1,[1.6780572048800741],0.0,1.6780572048800741,A2B2C7D30,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",2.4406992197213877,GGA,Nb-O-S-Sm,0.0,-2.263438977012195,0.117299999999999,4,Tetragonal,-42m,P-42_1m,oxide,None,None,Nb,None,None,None,"N, O, S",None,None,Sm,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-1201372,LiSmEu2O4,2.1936949536203523,0.2550070384054742,Octahedron,1,4c,1,[0.432690284302844],0.0,0.432690284302844,ABC2D4,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals",2.378026327462084,GGA,Eu-Li-O-Sm,0.022182618203125,-3.132938409166668,0.1092,4,Orthorhombic,mmm,Pnma,oxide,Li,None,None,None,None,None,"O, S",None,None,"Sm, Eu",None,"B $\in$ [0.1, 0.5]",Positive B
mp-1201785,SmB9(HO3)6,2.3705518336411693,0.11712790598668452,Tricapped triangular prism (two square-face caps and one triangular-face cap),1,4e,1,[7.003426804323146],1.0,7.003426804323146,AB6C9D18,1,1,1,[9.0],[9.0],9.0,9.0,9.0,9.0,9.0,9.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals",2.5008068051086845,GGA,B-H-O-Sm,0.0,-2.532028527279411,5.2966,4,Monoclinic,2/m,P2_1/c,oxide,None,None,None,None,None,B,"H, O, S",None,None,Sm,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1201950,Na3SmMn3(AsO5)3,2.442415316597362,0.08227082425653527,Tricapped triangular prism (three square-face caps),1,2c,1,[0.142497120313841],0.0,0.142497120313841,AB3C3D3E15,1,1,1,[9.0],[9.0],9.0,9.0,9.0,9.0,9.0,9.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Metalloids, Nonmetals, Transition Metals",2.535687376693978,GGA_U,As-Mn-Na-O-Sm,0.0,-2.195744226017241,1.3801,5,Hexagonal,6/m,P6_3/m,oxide,Na,None,Mn,None,None,As,"N, O, S",None,None,Sm,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
