material_id,chem_formula,R$_0$,B,Zn_chemenv,num_Zn_chemenvs,Zn_wyckoff,num_Zn_wyckoff_pos,csm,distortion degree,mean csm,formula_anonymous,num_Zn_sites,num_CN_env,num_charge_states,ZnX_coordn,ZnO_coordn,mean_coordn_Zn-X,min_coordn_Zn-X,max_coordn_Zn-X,mean_coordn_Zn-O,min_coordn_Zn-O,max_coordn_Zn-O,mean_Zn_charge,min_Zn_charge,max_Zn_charge,mean_num_X_species,min_num_X_species,max_num_X_species,species,elements,calculation type,chemsys,e_hull,e_f,band gap,nelements,crystal,point group,space group,type,Alkali Metals,Alkaline Earth Metals,Transition Metals,Unknown Metals,Post-Transition Metals,Metalloids,Nonmetals,Halogens,Noble Gases,Lanthanides,Actinides,B_range,ranges of B,mean_ZnO_BondL
mp-707459,Na2ZnP2(H5O6)2,1.9776056384122072,-0.0005624293793465,Tetrahedron,1,4e,1,[0.14650121707197702],0.0,0.14650121707197702,AB2C2D10E12,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,H-Na-O-P-Zn,0.01615560888889,-1.8336226561868272,4.6009,5,Monoclinic,2/m,P2_1/c,oxide,Na,,Zn,,,,"H, N, O, P",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.977203341924736
mp-707866,SrZnH6O5,1.9466424650768224,0.0637630188118195,Tetrahedron,1,2i,1,[1.034570344732672],0.0,1.034570344732672,ABC5D6,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",GGA,H-O-Sr-Zn,0.0,-1.682974977115384,3.6372,4,Triclinic,-1,P-1,oxide,,Sr,Zn,,,,"H, O, S",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.9914696337763722
mp-720704,NaCa9ScZn9(SiO3)20,1.891873225326696,0.2201023188122868,Octahedron,1,"1b, 2c",2,"[0.402403872268557, 0.28231260822950605, 0.305726221957254, 0.295838966599755, 0.292485549739326]",0.0,0.3157534437588796,ABC9D9E20F60,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA,Ca-Na-O-Sc-Si-Zn,0.038700909600006,-3.057379607663794,4.3544,6,Monoclinic,2,C2,oxide,Na,Ca,"Sc, Zn",,,Si,"C, N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1364313060000093
mp-721702,Zn2AsHO5,1.7074323098676742,0.3925716059873499,"Octahedron, Trigonal bipyramid",2,"4f, 4g",2,"[0.7596048274364751, 0.936293056620334]",0.0,0.8479489420284045,ABC2D5,2,2,1,"[5.0, 6.0]","[5.0, 6.0]",5.5,5.0,6.0,5.5,5.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",GGA,As-H-O-Zn,0.0,-1.7068521448611111,1.9675,4,Orthorhombic,mmm,Pnnm,oxide,,,Zn,,,As,"H, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1067552375190357
mp-722516,Zn2PHO5,1.998011030481006,0.1148605329262912,Trigonal bipyramid,1,2i,1,"[1.702926092150917, 1.694339975802226]",0.0,1.6986330339765714,ABC2D5,1,1,1,[5.0],[5.0],5.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,2.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",GGA,H-O-P-Zn,0.001903669583331,-1.912607433802912,3.239,4,Triclinic,-1,P-1,oxide,,,Zn,,,,"H, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0831629824939832
mp-726240,VZn2HO5,1.735394648914739,0.3641900137728899,"Octahedron, Trigonal bipyramid",2,"4c, 8d",2,"[1.060933612869303, 1.696947530340116, 0.806627369305792]",0.0,1.1881695041717368,ABC2D5,2,2,1,"[5.0, 6.0]","[5.0, 6.0]",5.5,5.0,6.0,5.5,5.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",GGA_U,H-O-V-Zn,0.01024178569444,-1.928055505694444,2.8693,4,Orthorhombic,mmm,Pnma,oxide,,,"V, Zn",,,,"H, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1400322446851248
mp-731583,Ca8V7ZnBiO28,2.0633051551403248,0.0683820998236749,Octahedron,1,2a,1,[1.537451702828718],0.0,1.537451702828718,ABC7D8E28,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Bi-Ca-O-V-Zn,0.008949109710293,-2.816154769444445,3.4595,5,Monoclinic,m,Cc,oxide,,Ca,"V, Zn",,Bi,B,"C, O",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.138518688061244
mp-734495,VZnHPbO5,0.6733258622333379,1.312361317993462,Octahedron,1,4b,1,[0.28972577313026904],0.0,0.28972577313026904,ABCDE5,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals, Transition Metals",r2SCAN,H-O-Pb-V-Zn,0.0,-1.936224415694421,2.9144,5,Orthorhombic,mmm,Pnma,oxide,,,"V, Zn",,Pb,,"H, O, P",,,,,B > 1,Positive B,2.1179882947938604
mp-754080,LiV3Zn2O8,1.941663366883872,0.0641535722124621,Tetrahedron,1,2c,1,[0.029234023730121003],0.0,0.029234023730121003,AB2C3D8,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Li-O-V-Zn,0.028678751428558,-2.291317698095238,0.0,4,Trigonal,-3m,R-3m,oxide,Li,,"V, Zn",,,,O,,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.9865183376177622
mp-754358,ZnSeO4,1.6939208023320205,0.3671663363611445,Octahedron,1,2a,1,[0.5702304094417471],0.0,0.5702304094417471,ABC4,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",r2SCAN,O-Se-Zn,0.00171628,-1.354736871223957,1.818899999999999,3,Orthorhombic,mmm,Cmcm,oxide,,,Zn,,,,"O, S, Se",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1042721069953862
mp-755896,ZnCrO4,1.9653915344286648,0.1018350490460097,Octahedron,1,2a,1,[0.389660641227344],0.0,0.389660641227344,ABC4,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",r2SCAN,Cr-O-Zn,0.0,-1.6922108724999991,2.0907,3,Orthorhombic,mmm,Cmcm,chromate,,,"Cr, Zn",,,,"C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.079201783519469
mp-756192,Li2ZnFe(PO4)2,1.834287046864943,0.2979828911386382,Octahedron,1,4e,1,[2.277694048706251],0.0,2.277694048706251,ABC2D2E8,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Nonmetals, Transition Metals",GGA_U,Fe-Li-O-P-Zn,0.024070144821428,-2.488912064889455,3.6034,5,Monoclinic,2/m,P2_1/m,phosphate,Li,,"Fe, Zn",,,,"O, P",F,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1622574860630235
mp-756376,Li3Nb4ZnO12,4.090035924461193,-1.722451122904492,Octahedron,1,1a,1,[1.8408825310096621],0.0,1.8408825310096621,AB3C4D12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,Li-Nb-O-Zn,0.038267380562501,-2.760017798499999,0.0,4,Triclinic,1,P1,oxide,Li,,"Zn, Nb",,,,"N, O",,,,,B < -1,Negative B,2.1932656564619073
mp-756599,La2ZnO4,1.4716427810893324,1.0502051686757865,Trigonal plane,1,4c,1,[0.47905619372962305],0.0,0.47905619372962305,AB2C4,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",GGA,La-O-Zn,0.031086513392857,-3.106295873035717,3.2744,3,Orthorhombic,mmm,Pnma,oxide,,,Zn,,,,O,,,La,,B > 1,Positive B,1.897623938486424
mp-756793,Li2Nb4ZnO12,0.975235499778788,1.0942777897360016,Octahedron,1,1a,1,[1.793187366326837],0.0,1.793187366326837,AB2C4D12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,Li-Nb-O-Zn,0.02399902381587,-2.811698610877192,2.9399,4,Triclinic,1,P1,oxide,Li,,"Zn, Nb",,,,"N, O",,,,,B > 1,Positive B,2.1790452394694015
mp-757256,ZnH4(IO4)2,2.0790887498728576,0.0405774848964868,Octahedron,1,"1b, 1a",2,"[0.27841080209081004, 0.413648791511789]",0.0,0.3460297968012995,AB2C4D8,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Halogens, Nonmetals, Transition Metals",GGA,H-I-O-Zn,0.012192761666668,-1.134069161999999,3.2913,4,Triclinic,-1,P-1,periodate,,,Zn,,,,"H, O",I,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.1295629800803866
mp-757470,K2ZnP4(HO2)8,2.101932754022483,0.0130774026628046,Octahedron,1,1h,1,[0.12450839505372001],0.0,0.12450839505372001,AB2C4D8E16,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,H-K-O-P-Zn,0.01005234677419,-2.108493468808756,5.0611,5,Triclinic,-1,P-1,oxide,K,,Zn,,,,"H, O, P",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.1181753193193917
mp-757722,BaZnGeO4,1.891004087819916,0.1097027436719438,Tetrahedron,1,6c,1,[0.7565572560499111],0.0,0.7565572560499111,ABCD4,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA,Ba-Ge-O-Zn,0.040736153333333,-2.426658605238095,2.8955,4,Hexagonal,6,P6_3,oxide,,Ba,Zn,,,"B, Ge",O,,,,,"B $\in$ [0.1, 0.5]",Positive B,1.967141444142765
mp-757858,V3Zn7H3SO19,1.186685064523053,0.907424468990192,Octahedron,1,"2a, 12d",2,"[0.893417952030035, 0.296541301644548]",0.0,0.5949796268372916,AB3C3D7E19,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",GGA_U,H-O-S-V-Zn,0.008098410189394,-1.922728081553029,2.701699999999999,5,Hexagonal,6mm,P6_3mc,oxide,,,"V, Zn",,,,"H, O, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.1457060115069915
mp-758168,NaZn2HSe2O7,1.9978260186941807,0.1302953324950643,Octahedron,1,"4c, 4a",2,"[0.8862821287748821, 2.435216085199093]",0.0,1.6607491069869877,ABC2D2E7,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,H-Na-O-Se-Zn,0.001058084302886,-1.5671358559474462,3.7643999999999993,5,Orthorhombic,mmm,Pnma,oxide,Na,,Zn,,,,"H, N, O, S, Se",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1491223547376936
mp-758238,Na2ZnPHO5,1.870566583695382,0.1772607582978777,Tetrahedron,1,4e,1,[0.49773768755442105],0.0,0.49773768755442105,ABCD2E5,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,H-Na-O-P-Zn,0.0,-2.257447842865148,3.6144,5,Monoclinic,2/m,P2_1/c,oxide,Na,,Zn,,,,"H, N, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9817503831909626
mp-758313,BaZn2As3HO11,0.4226772663484208,1.834737705984988,Trigonal bipyramid,1,4e,1,"[1.6562499021377421, 0.6150631401179001]",0.0,1.1356565211278211,ABC2D3E11,1,1,1,[5.0],[5.0],5.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA,As-Ba-H-O-Zn,0.010599202812495,-1.947225000763889,2.5886,5,Monoclinic,2/m,P2_1/c,oxide,,Ba,Zn,,,"B, As","H, O",,,,,B > 1,Positive B,2.093186769727881
mp-758855,LiZnBO3,1.5246840151985788,0.7013297982054061,"Tetrahedron, Trigonal bipyramid",2,1a,1,"[2.382559681147413, 1.7556962829438332, 1.323111313895382, 1.012732252763912, 0.613104952833459, 0.7084002585804171, 1.137249912869204, 1.633878571201513]",0.0,1.3208416532793916,ABCD3,2,2,1,"[4.0, 5.0]","[4.0, 5.0]",4.5,4.0,5.0,4.5,4.0,5.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,B-Li-O-Zn,0.035785900416667,-2.398616829583333,3.556,4,Triclinic,1,P1,orthoborate,Li,,Zn,,,B,O,,,,,"B $\in$ [0.5, 1]",Positive B,2.0839743241198625
mp-758925,Na6Zn3As4H6O19,2.372919253308272,-0.5723652055725296,Tetrahedron,1,12b,1,[0.13637199610744602],0.0,0.13637199610744602,A3B4C6D6E19,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,As-H-Na-O-Zn,0.006250372828954,-1.794677381073048,3.0051,5,Cubic,23,P2_13,oxide,Na,,Zn,,,As,"H, N, O",,,,,"B $\in$ [-1, -0.1]",Negative B,1.9748147668204332
mp-759244,Li12Nb14ZnO42,0.8613000116887358,1.1839633866616874,Octahedron,1,1a,1,[1.627428142331378],0.0,1.627428142331378,AB12C14D42,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,Li-Nb-O-Zn,0.007120415688472,-2.874823608115943,3.250099999999999,4,Triclinic,1,P1,oxide,Li,,"Zn, Nb",,,,"N, O",,,,,B > 1,Positive B,2.1646047854603565
mp-759322,Li2Nb4ZnO12,1.1671256367216607,0.9063534989382204,Octahedron,1,1a,1,"[2.18594720281923, 1.9803590306389551, 1.903488803906507]",0.0,2.0232650124548974,AB2C4D12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,Li-Nb-O-Zn,0.025644674868502,-2.810052959824562,3.0476,4,Triclinic,1,P1,oxide,Li,,"Zn, Nb",,,,"N, O",,,,,"B $\in$ [0.5, 1]",Positive B,2.1645224203079607
mp-759849,Li2Ti6Zn3O16,1.9722238336579927,0.0161205690822642,Tetrahedron,1,2a,1,"[0.027416267879826, 0.026256961519991, 0.023746564659219004]",0.0,0.025806598019678672,A2B3C6D16,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,Li-O-Ti-Zn,0.0,-3.01938519691358,2.8926,4,Monoclinic,2,P2_1,oxide,Li,,"Ti, Zn",,,,O,,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.9835953314366452
mp-760795,Al10ZnO16,0.6658436150589468,1.875580823787688,Tetrahedron,1,1a,1,[0.015116126839521002],0.0,0.015116126839521002,AB10C16,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals, Transition Metals",GGA,Al-O-Zn,0.020921847037019,-3.222391491111125,4.326799999999999,3,Trigonal,3m,R3m,oxide,,,Zn,,Al,,O,,,,,B > 1,Positive B,1.9660180581108726
mp-766230,Rb2NaZn2H5(C2O7)2,2.0150363306280257,0.0521173486221243,Trigonal bipyramid,1,4e,1,[0.7286805576216161],0.0,0.7286805576216161,AB2C2D4E5F14,1,1,1,[5.0],[5.0],5.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",r2SCAN,C-H-Na-O-Rb-Zn,0.0,-1.796222469736766,4.034899999999999,6,Monoclinic,2/m,P2_1/c,oxide,"Na, Rb",,Zn,,,,"H, C, N, O",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.0637701043606738
mp-7664,Na6ZnO4,1.6435360762757694,0.4998446327456527,Tetrahedron,1,2b,1,[0.005610593097526001],0.0,0.005610593097526001,AB4C6,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",r2SCAN,Na-O-Zn,0.0,-1.491642482727272,1.533599999999999,3,Hexagonal,6mm,P6_3mc,oxide,Na,,Zn,,,,"N, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9901432712522125
mp-766427,K2NaZn2H5(C2O7)2,2.4517118624082044,-0.3849002447057538,Trigonal bipyramid,1,4e,1,[0.523970881547138],0.0,0.523970881547138,AB2C2D4E5F14,1,1,1,[5.0],[5.0],5.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,C-H-K-Na-O-Zn,0.0,-1.796222495433188,4.095000000000001,6,Monoclinic,2/m,P2_1/c,oxide,"Na, K",,Zn,,,,"H, C, N, O",,,,,"B $\in$ [-1, -0.1]",Negative B,2.0955837618500626
mp-766515,ZnH6(SeO4)2,2.175132052689144,-0.0363084935092355,Octahedron,1,2a,1,[0.354439029758352],0.0,0.354439029758352,AB2C6D8,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",GGA,H-O-Se-Zn,0.009395852647049,-1.314313119246323,4.2492,4,Monoclinic,2/m,P2_1/c,oxide,,,Zn,,,,"H, O, S, Se",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.1345549939856876
mp-766713,ZnFe2As2(HO5)2,1.9294587191283727,0.1835860614234239,Octahedron,1,2d,1,[2.325191484000982],0.0,2.325191484000982,AB2C2D2E10,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Halogens, Metalloids, Nonmetals, Transition Metals",GGA_U,As-Fe-H-O-Zn,0.000169523382352,-1.6466722498529411,1.6353,5,Monoclinic,2/m,P2_1/c,oxide,,,"Fe, Zn",,,As,"H, O",F,,,,"B $\in$ [0.1, 0.5]",Positive B,2.133360157736739
mp-767545,Na3ZnPCO7,0.7401372533576811,1.311543250177328,Octahedron,1,2e,1,[2.763072988932139],0.0,2.763072988932139,ABCD3E7,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,C-Na-O-P-Zn,0.000414438493591,-2.294389004713906,4.014699999999999,5,Monoclinic,2/m,P2_1/m,oxide,Na,,Zn,,,,"C, N, O, P",,,,,B > 1,Positive B,2.175631181442915
mp-767604,Li12Nb14ZnO42,0.8579741174269628,1.1834935690931512,Octahedron,1,1a,1,[1.584245651054841],0.0,1.584245651054841,AB12C14D42,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,Li-Nb-O-Zn,0.006906106702965,-2.875037917101449,3.262499999999999,4,Triclinic,1,P1,oxide,Li,,"Zn, Nb",,,,"N, O",,,,,B > 1,Positive B,2.1605258821173563
mp-768142,Li13Nb14ZnO42,0.7965987685753781,1.2495751387113256,Octahedron,1,1a,1,[1.664714331564375],0.0,1.664714331564375,AB13C14D42,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,Li-Nb-O-Zn,0.012107202589282,-2.858486885476192,0.0,4,Triclinic,1,P1,oxide,Li,,"Zn, Nb",,,,"N, O",,,,,B > 1,Positive B,2.172898692451175
mp-768947,Li10Zn3(GeO4)4,1.4711290126774164,0.7577528564388878,Tetrahedron,1,1a,1,"[0.5039372715746581, 0.577992022030357, 0.795289968604128]",0.0,0.6257397540697144,A3B4C10D16,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,Ge-Li-O-Zn,0.013148021212119,-2.232187988282828,3.3757,4,Triclinic,1,P1,oxide,Li,,Zn,,,Ge,O,,,,,"B $\in$ [0.5, 1]",Positive B,1.996594018686708
mp-769365,ZnSeO4,1.6669110605657251,0.5819529902878618,Octahedron,1,2a,1,[1.9806062885513271],0.0,1.9806062885513271,ABC4,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",GGA,O-Se-Zn,0.049157641666666,-1.307295509557291,2.0654,3,Orthorhombic,mm2,Pmn2_1,oxide,,,Zn,,,,"O, S, Se",,,,,"B $\in$ [0.5, 1]",Positive B,2.2014153260712117
mp-769549,LiZnCr3(SO4)6,1.843023628040831,0.2264637820788574,Octahedron,1,1a,1,[0.160305051768794],0.0,0.160305051768794,ABC3D6E24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Cr-Li-O-S-Zn,0.010758301249997,-2.007137717666666,2.319,5,Triclinic,1,P1,sulfate,Li,,"Cr, Zn",,,,"C, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.099496327983348
mp-771264,Na3ZnPCO7,1.4228659419077077,0.7525683885136656,Trigonal bipyramid,1,2a,1,[2.067039752985409],0.0,2.067039752985409,ABCD3E7,1,1,1,[5.0],[5.0],5.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,C-Na-O-P-Zn,0.00941002772436,-2.285393415483137,4.023,5,Monoclinic,2,P2_1,oxide,Na,,Zn,,,,"C, N, O, P",,,,,"B $\in$ [0.5, 1]",Positive B,2.1143957709130428
mp-772296,ZnCrO4,1.9025760672518304,0.1514614646013405,Octahedron,1,"2i, 2h",2,"[0.779065496239145, 0.937219518488655]",0.0,0.8581425073639,ABC4,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",r2SCAN,Cr-O-Zn,0.019822314583333,-1.672388557916666,2.2515,3,Monoclinic,2/m,C2/m,chromate,,,"Cr, Zn",,,,"C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.078849313800298
mp-772753,Li3ZnPCO7,1.618889788647614,0.4940033326078684,Trigonal bipyramid,1,2a,1,[2.415163214082051],0.0,2.415163214082051,ABCD3E7,1,1,1,[5.0],[5.0],5.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,C-Li-O-P-Zn,0.041940483461539,-2.366621469010988,4.565,5,Monoclinic,2,P2_1,oxide,Li,,Zn,,,,"C, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0738111129666623
mp-772839,Li2ZnCr3(SO4)6,1.6976490529595574,0.4022768814807692,Octahedron,1,1a,1,[0.6376634002852011],0.0,0.6376634002852011,AB2C3D6E24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Cr-Li-O-S-Zn,0.026964309722218,-2.025794322546295,0.7195,5,Triclinic,1,P1,sulfate,Li,,"Cr, Zn",,,,"C, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1485763207387163
mp-772848,K3ZnPCO7,0.6173314425246496,1.4284147722643863,Octahedron,1,2e,1,[2.381111675681043],0.0,2.381111675681043,ABCD3E7,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,C-K-O-P-Zn,0.030521990544865,-2.296996211068681,4.061,5,Monoclinic,2/m,P2_1/m,oxide,K,,Zn,,,,"C, O, P",,,,,B > 1,Positive B,2.199925069676343
mp-772981,Li2Zn3(Ge3O8)2,1.927554342822095,0.0748560347022003,Tetrahedron,1,2a,1,"[0.041577216935636006, 0.06403476518222101, 0.07319193230559701]",0.0,0.05960130480781801,A2B3C6D16,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,Ge-Li-O-Zn,0.029315650555558,-2.099200858209877,2.843599999999999,4,Monoclinic,2,P2_1,oxide,Li,,Zn,,,Ge,O,,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.980356023263852
mp-773039,Li2Ti6Zn3O16,1.9567491460493969,0.0396863156721574,Tetrahedron,1,2a,1,"[0.025439133848698003, 0.035910233298472004, 0.028327446160395002]",0.0,0.02989227110252167,A2B3C6D16,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,Li-O-Ti-Zn,0.001448613148133,-3.017936583765432,2.909099999999999,4,Monoclinic,2,P2_1,oxide,Li,,"Ti, Zn",,,,O,,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.9846849826985877
