material_id,chem_formula,R$_0$,B,S_chemenv,num_S_chemenvs,S_wyckoff,num_S_wyckoff_pos,csm,distortion degree,mean csm,formula_anonymous,num_S_sites,num_CN_env,num_charge_states,SX_coordn,SO_coordn,mean_coordn_S-X,min_coordn_S-X,max_coordn_S-X,mean_coordn_S-O,min_coordn_S-O,max_coordn_S-O,mean_S_charge,min_S_charge,max_S_charge,mean_num_X_species,min_num_X_species,max_num_X_species,species,elements,mean_SO_BondL,calculation type,chemsys,e_hull,e_f,band gap,nelements,crystal,point group,space group,type,Alkali Metals,Alkaline Earth Metals,Transition Metals,Unknown Metals,Post-Transition Metals,Metalloids,Nonmetals,Halogens,Noble Gases,Lanthanides,Actinides,B_range,ranges of B
mp-542864,Na2NiH12(SO7)2,1.4707874322790266,-0.05809521197238206,Tetrahedron,1,4e,1,[0.011099254064693],0.0,0.011099254064693,AB2C2D12E14,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",1.4940947796158053,GGA_U,H-Na-Ni-O-S,0.017104481129032,-1.565514900411568,4.9138,5,Monoclinic,2/m,P2_1/c,oxide,Na,None,Ni,None,None,None,"H, N, O, S",None,None,None,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-542884,Rb2BeH4(SO5)2,1.547430638600804,0.13364371582636203,Tetrahedron,1,4e,1,"[0.024141038397124, 0.041131137410294005]",0.0,0.032636087903709005,AB2C2D4E10,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Metalloids, Nonmetals",1.494332929035918,GGA,Be-H-O-Rb-S,0.0,-1.9878292472368422,5.3559,5,Monoclinic,2/m,P2_1/c,oxide,Rb,Be,None,None,None,B,"H, O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-542902,K2CoH12(SO7)2,1.4840674402389074,-0.029965086851087903,Tetrahedron,1,4e,1,[0.010743535209261001],0.0,0.010743535209261001,AB2C2D12E14,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",1.496120251846563,GGA_U,Co-H-K-O-S,0.0,-1.6003657093387091,3.134,5,Monoclinic,2/m,P2_1/c,oxide,K,None,Co,None,None,None,"H, C, O, S",None,None,None,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-542944,Cs2CuH12(SO7)2,1.4258484719684312,-0.1744537366583581,Tetrahedron,1,4e,1,[0.0049869962191470005],0.0,0.0049869962191470005,AB2C2D12E14,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",1.4963853183162839,GGA,Cs-Cu-H-O-S,0.008007817177420001,-1.5571033140100101,0.6475000000000001,5,Monoclinic,2/m,P2_1/c,oxide,Cs,None,Cu,None,None,None,"H, C, O, S",None,None,None,None,"B $\in$ [-1, -0.1]",Negative B
mp-542967,SnSO4,1.5198419545663173,0.1021263770269268,"Tetrahedron, Octahedron",2,4c,1,"[19.842687883331145, 0.039902451879302005]",0.5,9.941295167605224,ABC4,2,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals",1.4798939963030346,r2SCAN,O-S-Sn,0.043923831927077,-1.48074334546875,4.1233,3,Orthorhombic,mmm,Pnma,sulfate,None,None,None,None,Sn,None,"O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-553930,B2Pb6SO12,1.572352554303483,0.17868898563147498,Tetrahedron,1,4c,1,[0.011654236395685],0.0,0.011654236395685,AB2C6D12,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals",1.5010837458305928,GGA,B-O-Pb-S,0.0,-1.9777760487301572,2.9511000000000003,4,Orthorhombic,mmm,Pnma,oxide,None,None,None,None,Pb,B,"O, P, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-553977,K4NpS2ClO10,1.3251922344401368,-0.420851716642986,Tetrahedron,1,4g,1,[0.083242444788184],0.0,0.083242444788184,ABC2D4E10,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Actinides, Alkali Metals, Halogens, Nonmetals",1.495283054797326,GGA,Cl-K-Np-O-S,0.0,-2.475238400152777,0.12260000000000001,5,Monoclinic,2/m,P2/c,hypochlorite,K,None,None,None,None,None,"C, N, O, S",Cl,None,None,Np,"B $\in$ [-1, -0.1]",Negative B
mp-554057,KPr(SO4)2,1.6588347428296089,0.41173431432590873,Tetrahedron,1,2i,1,"[0.028603377294114003, 0.044736735865436]",0.0,0.036670056579775,ABC2D8,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals",1.4919559203644637,GGA,K-O-Pr-S,0.0,-2.535754025743055,5.5778,4,Triclinic,-1,P-1,sulfate,K,None,None,None,None,None,"O, P, S",None,None,Pr,None,"B $\in$ [0.1, 0.5]",Positive B
mp-554094,CaMg2(SO4)3,1.5298353857161324,0.1057000127803351,Tetrahedron,1,6h,1,[0.018375827258649002],0.0,0.018375827258649002,AB2C3D12,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals",1.4857488323334274,GGA,Ca-Mg-O-S,0.0,-2.4952305887499993,5.7659,4,Hexagonal,6/m,P6_3/m,sulfate,None,"Mg, Ca",None,None,None,None,"C, O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-554124,NaV(SO4)2,1.6559389891399394,0.41040131768464627,Tetrahedron,1,2i,1,"[0.046231836640926005, 0.047470311965911005, 0.046954562012973, 0.046830678286283005]",0.0,0.04687184722652325,ABC2D8,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",1.4904179065824747,GGA_U,Na-O-S-V,0.0,-2.140165086573276,1.6873,4,Monoclinic,2/m,C2/m,sulfate,Na,None,V,None,None,None,"N, O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-554279,Tl3Hg2S3ClO12,1.6764436435897228,0.4756049277654837,Tetrahedron,1,2a,1,"[0.037717549264825005, 0.047756190612877, 0.063270804881941]",0.0,0.049581514919881005,AB2C3D3E12,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Halogens, Nonmetals, Post-Transition Metals, Transition Metals",1.4838100969380725,r2SCAN,Cl-Hg-O-S-Tl,0.0,-1.560759808690477,2.7629,5,Monoclinic,2,P2_1,hypochlorite,None,None,Hg,None,Tl,None,"H, C, O, S",Cl,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-554294,Na7SnS3(O4F)3,1.509349412140977,0.07903191953470473,"Tetrahedron, Triangular non-coplanar",2,"2b, 6c",2,"[4.567560271219125, 0.0055399910387590005]",0.0,2.286550131128942,AB3C3D7E12,2,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Nonmetals, Post-Transition Metals",1.47811450012248,r2SCAN,F-Na-O-S-Sn,0.025042001899040003,-2.29801355758289,5.0262,5,Hexagonal,6mm,P6_3mc,fluoride,Na,None,None,None,Sn,None,"N, O, S",F,None,None,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-554329,RbVH6SO9,1.578397791103667,0.21258391014663713,Tetrahedron,1,2a,1,[0.12406549245302201],0.0,0.12406549245302201,ABCD6E9,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",1.493781092432663,GGA_U,H-O-Rb-S-V,0.024198605833332002,-1.718127234305555,2.9413,5,Monoclinic,2,P2_1,oxide,Rb,None,V,None,None,None,"H, O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-554334,KVSO6,1.6524179599073077,0.38397316805974924,Tetrahedron,1,4a,1,[0.23940685177827903],0.0,0.23940685177827903,ABCD6,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",1.4989163713309424,GGA_U,K-O-S-V,0.0015226406944310001,-2.197919215805555,1.8687,4,Orthorhombic,222,P2_12_12_1,oxide,K,None,V,None,None,None,"O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-554603,K5NaCe2(SO4)6,1.7750613198354088,0.6949047359040008,Tetrahedron,1,"4j, 2i",2,"[0.050994496356575006, 0.054704175159707005]",0.0,0.052849335758141006,AB2C5D6E24,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals",1.4941832560968369,GGA,Ce-K-Na-O-S,0.0,-2.434235636648139,0.077199999999999,5,Monoclinic,2/m,C2/m,sulfate,"Na, K",None,None,None,None,None,"C, N, O, S",None,None,Ce,None,"B $\in$ [0.5, 1]",Positive B
mp-554634,SrMn5(SO4)6,1.6457838709309471,0.3875518210357062,"Tetrahedron, Cuboctahedron",2,"2d, 1b, 6g",3,"[2.8281948918609, 2.226258479944772, 0.017485333964407, 0.020035813418795, 0.014670117630739]",0.0,1.0213289273639226,AB5C6D24,2,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",1.4888668296508103,GGA_U,Mn-O-S-Sr,0.0,-2.152886521703385,4.3163,4,Trigonal,-3,P-3,sulfate,None,Sr,Mn,None,None,None,"O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-554643,K2SbSO4F3,1.7167077919111846,0.5414692042691248,"Tetrahedron, Square pyramid",2,4a,1,"[2.796831905049579, 0.014385429239609001]",0.0,1.405608667144594,ABC2D3E4,2,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Metalloids, Nonmetals",1.4976195734806361,GGA,F-K-O-S-Sb,0.0,-2.4543917265454542,4.932799999999999,5,Orthorhombic,222,P2_12_12_1,sulfate,K,None,None,None,None,Sb,"O, S",F,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-554726,KNaCu3S3O13,1.706852971508218,0.5249250550917831,Tetrahedron,1,4f,1,"[0.10469203437914901, 0.016017163893587, 0.026778917355853003]",0.0,0.04916270520952967,ABC3D3E13,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",1.4942256786349528,GGA,Cu-K-Na-O-S,0.0,-1.730661115529967,0.156499999999999,5,Monoclinic,2/m,C2/c,oxide,"Na, K",None,Cu,None,None,None,"C, N, O, S",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-554732,RbSbS(O2F)2,1.6652821898946777,0.41348724748177385,"Tetrahedron, Square pyramid",2,4a,1,"[2.583165921748421, 0.083584524550163]",0.0,1.333375223149292,ABCD2E4,2,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Metalloids, Nonmetals",1.498182390060984,GGA,F-O-Rb-S-Sb,0.0,-2.288774725555554,4.6867,5,Orthorhombic,mm2,Pna2_1,fluoride,Rb,None,None,None,None,Sb,"O, S",F,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-554754,Na2Zn(SO4)2,1.6652913184291187,0.4219940325806447,Tetrahedron,1,4g,1,"[0.028130085522168002, 0.030390296918592002, 0.041960928414546, 0.029535254473733]",0.0,0.032504141332259755,AB2C2D8,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",1.4945507212938685,GGA,Na-O-S-Zn,0.0,-2.066330059346817,4.6196,4,Monoclinic,2/m,P2/c,sulfate,Na,None,Zn,None,None,None,"N, O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-554774,RbLu(SO4)2,1.6776833236672988,0.4602145192549905,Tetrahedron,1,4g,1,[0.143766113106775],0.0,0.143766113106775,ABC2D8,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals",1.4917049736729944,GGA,Lu-O-Rb-S,0.0,-2.563218222430555,5.8838,4,Monoclinic,2/m,P2/c,sulfate,Rb,None,None,None,None,None,"O, S",None,None,Lu,None,"B $\in$ [0.1, 0.5]",Positive B
mp-555002,LiEr2S2O8F3,1.6614783440942738,0.4324546782591631,Tetrahedron,1,8d,1,[0.021376395741637],0.0,0.021376395741637,AB2C2D3E8,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Lanthanides, Nonmetals",1.4862869037501278,GGA,Er-F-Li-O-S,0.014181028124998002,-3.027459691302083,6.176,5,Orthorhombic,mmm,Pbcn,fluoride,Li,None,None,None,None,None,"O, S",F,None,Er,None,"B $\in$ [0.1, 0.5]",Positive B
mp-555090,LiBS4(ClO3)4,1.6190944412853905,0.29217890712671146,Triangular non-coplanar,1,4e,1,"[0.34035825140616205, 0.31158309791257305, 0.293427944332604, 0.27769865843694]",0.0,0.3057669880220698,ABC4D4E12,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,6.0,6.0,6.0,2.0,2,2,O2-,"Alkali Metals, Halogens, Metalloids, Nonmetals",1.4751221533786107,GGA,B-Cl-Li-O-S,0.00911710090908,-1.720722229431817,4.650399999999999,5,Monoclinic,2/m,P2_1/c,chlorate,Li,None,None,None,None,B,"C, O, S",Cl,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
