material_id,chem_formula,R$_0$,B,Pr_chemenv,num_Pr_chemenvs,Pr_wyckoff,num_Pr_wyckoff_pos,csm,distortion degree,mean csm,formula_anonymous,num_Pr_sites,num_CN_env,num_charge_states,PrX_coordn,PrO_coordn,mean_coordn_Pr-X,min_coordn_Pr-X,max_coordn_Pr-X,mean_coordn_Pr-O,min_coordn_Pr-O,max_coordn_Pr-O,mean_Pr_charge,min_Pr_charge,max_Pr_charge,mean_num_X_species,min_num_X_species,max_num_X_species,species,elements,mean_PrO_BondL,calculation type,chemsys,e_hull,e_f,band gap,nelements,crystal,point group,space group,type,Alkali Metals,Alkaline Earth Metals,Transition Metals,Unknown Metals,Post-Transition Metals,Metalloids,Nonmetals,Halogens,Noble Gases,Lanthanides,Actinides,B_range,ranges of B
mp-1196034,Pr3Si2BO10,2.3121812231416827,0.2630477402622474,"Square-face monocapped antiprism, Dodecahedron with triangular faces - p2345 plane normalized, Tricapped triangular prism (three square-face caps)",3,8c,1,"[2.603579008551009, 4.6855512178396985, 3.565222478486022]",0.0,3.618117568292243,AB2C3D10,3,2,1,"[8.0, 9.0]","[8.0, 9.0]",8.5,8.0,9.0,8.5,8.0,9.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals",2.555911869962631,GGA,B-O-Pr-Si,0.0,-3.563024256354166,4.7116,4,Orthorhombic,mmm,Pbca,oxide,None,None,None,None,None,"B, Si","O, P, S",None,None,Pr,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1197562,Pr4B4O11F2,2.494169579095548,0.08748354526780035,"Square-face monocapped antiprism, Square-face bicapped square antiprism",2,4f,1,"[2.226059082879838, 1.895281165682469]",0.0,2.0606701242811534,A2B4C4D11,2,2,1,"[6.0, 9.0]","[6.0, 9.0]",7.5,6.0,9.0,7.5,6.0,9.0,3.0,3.0,3.0,2.0,2,2,O2-,"Halogens, Lanthanides, Metalloids, Nonmetals",2.559453880928599,GGA,B-F-O-Pr,0.0061434654365060005,-3.388183523809527,5.06,4,Monoclinic,2/m,C2/c,fluoride,None,None,None,None,None,B,"O, P",F,None,Pr,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-1197647,PrMoClO4,2.489995556930217,0.02717632382836152,Square-face monocapped antiprism,1,4e,1,"[1.389790758199809, 1.445675176315578]",0.0,1.4177329672576935,ABCD4,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,2.0,2,2,O2-,"Halogens, Lanthanides, Nonmetals, Transition Metals",2.51810333940508,GGA_U,Cl-Mo-O-Pr,0.012531106904762002,-2.65209462595238,2.685399999999999,4,Monoclinic,2/m,P2_1/c,perchlorate,None,None,Mo,None,None,None,"C, O, P",Cl,None,Pr,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-1198275,PrV2IO9,2.4049438819457842,0.11325792587767447,Square-face monocapped antiprism,1,4d,1,[2.682106781282958],0.0,2.682106781282958,ABC2D9,1,1,1,[9.0],[9.0],9.0,9.0,9.0,9.0,9.0,9.0,3.0,3.0,3.0,1.0,1,1,O2-,"Halogens, Lanthanides, Nonmetals, Transition Metals",2.532243623962337,r2SCAN,I-O-Pr-V,0.0,-2.2937656128205273,2.5277000000000003,4,Orthorhombic,mmm,Pbcm,hypoiodite,None,None,V,None,None,None,"O, P",I,None,Pr,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1198513,Pr2Nb2S7O30,2.4119515897434756,0.10161171472637645,Dodecahedron with triangular faces - p2345 plane normalized,1,4e,1,[1.7823250681171992],0.0,1.7823250681171992,A2B2C7D30,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,4.0,4.0,4.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",2.4909766145480887,GGA,Nb-O-Pr-S,0.0,-2.264730898556911,0.127699999999999,4,Tetragonal,-42m,P-42_1m,oxide,None,None,Nb,None,None,None,"N, O, P, S",None,None,Pr,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1199237,PrSbMo2O9,2.4885854349098087,0.005122071984622056,Dodecahedron with triangular faces - p2345 plane normalized,1,2e,1,"[0.404614442714602, 1.313710566829737]",0.0,0.8591625047721696,ABC2D9,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals, Transition Metals",2.493831692374699,GGA_U,Mo-O-Pr-Sb,0.018332042019244002,-2.367742396858975,3.2644,4,Monoclinic,2/m,C2/c,oxide,None,None,Mo,None,None,Sb,"O, P, S",None,None,Pr,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-1201161,Pr4AsBrO8,2.00008248588379,0.5506459482309611,Trigonal prism,1,8k,1,"[5.646187331002326, 5.633383147664949]",1.0,5.639785239333637,ABC4D8,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,2.0,2,2,O2-,"Halogens, Lanthanides, Metalloids, Nonmetals",2.433234469344583,r2SCAN,As-Br-O-Pr,0.0,-3.12338259404762,3.9136,4,Tetragonal,4/m,P4_2/m,hypobromite,None,None,None,None,None,"B, As","O, P",Br,None,Pr,None,"B $\in$ [0.5, 1]",Positive B
mp-1201353,PrYSi2O7,1.8002667432047559,0.8928473601836908,Cube,1,4e,1,[4.419522316200791],0.0,4.419522316200791,ABC2D7,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals, Transition Metals",2.522778163051654,GGA,O-Pr-Si-Y,0.012329158446965001,-3.626125576287879,5.1978,4,Monoclinic,2/m,P2_1/c,oxide,None,None,Y,None,None,Si,"O, P, S",None,None,Pr,None,"B $\in$ [0.5, 1]",Positive B
mp-1201377,Pr(NO3)3,2.5131844506857233,0.10913310139879093,"Diminished icosahedron, Icosahedron",2,"4f, 2e, 2c",3,"[1.903928920767814, 3.243733891717785, 3.6822418056705333]",0.0,2.943301539385377,AB3C9,2,2,1,"[11.0, 12.0]","[11.0, 12.0]",11.5,11.0,12.0,11.5,11.0,12.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals",2.6623203954153336,GGA,N-O-Pr,0.0,-1.450472895512821,3.1349,3,Monoclinic,2/m,C2/c,nitrate,None,None,None,None,None,None,"N, O, P",None,None,Pr,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1202169,NaPr3Ge4O13,2.1320725341705646,0.4317785273683824,"Square antiprism, Square-face capped trigonal prism, Tricapped triangular prism (two square-face caps and one triangular-face cap)",3,2i,1,"[2.181558877564077, 4.797694321544024, 1.096761986946804]",0.0,2.6920050620183016,AB3C4D13,3,2,1,"[7.0, 8.0]","[7.0, 8.0]",7.5,7.0,8.0,7.5,7.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Metalloids, Nonmetals",2.5195557680182046,GGA,Ge-Na-O-Pr,0.0,-2.792993245065683,3.6216,4,Triclinic,-1,P-1,oxide,Na,None,None,None,None,Ge,"N, O, P",None,None,Pr,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1202854,Pr5Mo3O16,2.1051227552022334,0.40842007190314805,Cube,1,"8c, 12e",2,"[1.9476527254169942, 0.30961163281526505]",0.0,1.1286321791161296,A3B5C16,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",2.5227152339052914,GGA_U,Mo-O-Pr,0.031749893906244005,-2.9951815867013902,0.0,3,Cubic,m-3m,Pn-3n,oxide,None,None,Mo,None,None,None,"O, P",None,None,Pr,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1203636,BaPr2In2O7,2.129836699890029,0.5153300970153504,Square-face capped trigonal prism,1,8j,1,[3.406692186410023],0.0,3.406692186410023,AB2C2D7,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Lanthanides, Metalloids, Nonmetals, Post-Transition Metals",2.5252458021614137,GGA,Ba-In-O-Pr,0.0026195886458260003,-2.875070732013888,2.3815,4,Tetragonal,4/mmm,P4_2/mnm,oxide,None,Ba,None,None,In,B,"O, P",I,None,Pr,None,"B $\in$ [0.5, 1]",Positive B
mp-1203810,PrHSO5,1.9819194720965907,0.5738015240021689,Tricapped triangular prism (three square-face caps),1,4e,1,[1.838986309170779],0.0,1.838986309170779,ABCD5,1,1,1,[9.0],[9.0],9.0,9.0,9.0,9.0,9.0,9.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals",2.574099338306538,GGA,H-O-Pr-S,0.0,-2.517249115052084,5.622,4,Monoclinic,2/m,P2_1/c,oxide,None,None,None,None,None,None,"H, O, P, S",None,None,Pr,None,"B $\in$ [0.5, 1]",Positive B
mp-1205344,PrSbO4,2.6403902477643664,-0.24239211006787298,Dodecahedron with triangular faces,1,4e,1,[3.173702209829839],0.0,3.173702209829839,ABC4,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals",2.4435049438844807,r2SCAN,O-Pr-Sb,0.008579780833334001,-2.786090899861113,3.0123,3,Monoclinic,2/m,P2_1/c,oxide,None,None,None,None,None,Sb,"O, P, S",None,None,Pr,None,"B $\in$ [-1, -0.1]",Negative B
mp-1206136,BaPrFeCuO5,1.9981388160835667,0.5158184475849247,Cube,1,1b,1,[0.192386884175051],0.0,0.192386884175051,ABCDE5,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Lanthanides, Metalloids, Nonmetals, Transition Metals",2.504735990242339,GGA_U,Ba-Cu-Fe-O-Pr,0.002051194724213,-2.417477052962962,0.0,5,Tetragonal,4mm,P4mm,oxide,None,Ba,"Fe, Cu",None,None,B,"C, O, P",F,None,Pr,None,"B $\in$ [0.5, 1]",Positive B
mp-1209276,RbPr(WO4)2,2.6930203343275574,-0.16777020521951735,Dodecahedron with triangular faces - p2345 plane normalized,1,2e,1,[1.6853971473187461],0.0,1.6853971473187461,ABC2D8,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals, Transition Metals",2.502718614318531,r2SCAN,O-Pr-Rb-W,0.0,-2.642209553263884,3.463199999999999,4,Monoclinic,2/m,C2/c,oxide,Rb,None,W,None,None,None,"O, P",None,None,Pr,None,"B $\in$ [-1, -0.1]",Negative B
mp-1209329,PrVO3,1.2697454451515853,1.4601648681550556,Tricapped triangular prism (two square-face caps and one triangular-face cap),1,4c,1,[3.965376191519379],0.0,3.965376191519379,ABC3,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",2.563621493651702,r2SCAN,O-Pr-V,0.0,-3.2025637978333332,1.301599999999999,3,Orthorhombic,mmm,Pnma,oxide,None,None,V,None,None,None,"O, P",None,None,Pr,None,B > 1,Positive B
mp-1209351,Pr2ZnPtO6,1.1492034689195871,1.5789736446018843,Square-face bicapped trigonal prism,1,4e,1,[1.824964207410443],0.0,1.824964207410443,ABC2D6,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",2.559813761973066,GGA,O-Pr-Pt-Zn,0.0,-2.5587680008333322,0.0,4,Monoclinic,2/m,P2_1/c,oxide,None,None,"Zn, Pt",None,None,None,"O, P",None,None,Pr,None,B > 1,Positive B
mp-1209354,Pr2SO6,2.091352492181432,0.45407974707316956,Square-face bicapped trigonal prism,1,4f,1,[2.536770063120642],0.0,2.536770063120642,AB2C6,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals",2.54591785907313,r2SCAN,O-Pr-S,0.0,-2.921106815127313,5.1158,3,Monoclinic,2/m,C2/c,oxide,None,None,None,None,None,None,"O, P, S",None,None,Pr,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1209366,Pr3(ReO5)2,2.4241271678050738,0.05983232585043961,"Cube, Bicapped octahedron (cap faces with one atom in common)",2,"2g, 1c",2,"[0.24507695630627999, 6.403723064559252]",0.5,3.324400010432766,A2B3C10,2,2,2,"[8.0, 8.0]","[8.0, 8.0]",8.0,8.0,8.0,8.0,8.0,8.0,2.5,2.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",2.5159448019251975,r2SCAN,O-Pr-Re,0.0009047710833280001,-2.975534523333332,0.0,3,Monoclinic,2/m,C2/m,oxide,None,None,Re,None,None,None,"O, P",None,None,Pr,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-1209377,Pr2TeO6,2.137724682739346,0.3997196302968141,"Face-capped octahedron, Square-face capped trigonal prism",2,4a,1,"[4.576530297257521, 3.075631176635041]",0.0,3.826080736946281,AB2C6,2,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals",2.468050871585483,r2SCAN,O-Pr-Te,0.0,-2.926918404444446,2.933099999999999,3,Orthorhombic,222,P2_12_12_1,oxide,None,None,None,None,None,Te,"O, P",None,None,Pr,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1209389,PrTl(WO4)2,2.671323077512171,-0.10611619764547509,Dodecahedron with triangular faces - p2345 plane normalized,1,2e,1,[1.8260877807618132],0.0,1.8260877807618132,ABC2D8,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Post-Transition Metals, Transition Metals",2.5319370337086786,GGA_U,O-Pr-Tl-W,0.0,-2.477551839583334,3.330699999999999,4,Monoclinic,2/m,C2/c,oxide,None,None,W,None,Tl,None,"O, P",None,None,Pr,None,"B $\in$ [-1, -0.1]",Negative B
mp-1209392,RbPr(WO4)2,1.9104175991381198,0.6259637326806888,Square antiprism,1,4c,1,[1.128479080479879],0.0,1.128479080479879,ABC2D8,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals, Transition Metals",2.5111701213272344,GGA_U,O-Pr-Rb-W,0.038487291249987,-2.603722262013889,4.518,4,Orthorhombic,mmm,Pbcn,oxide,Rb,None,W,None,None,None,"O, P",None,None,Pr,None,"B $\in$ [0.5, 1]",Positive B
mp-1209407,Pr4Re6O19,2.319400330048137,0.21325752225596234,Square-face bicapped square antiprism,1,"1a, 3b",2,"[5.088172301209333, 5.145060718691056]",1.0,5.116616509950195,A4B6C19,1,1,1,[10.0],[10.0],10.0,10.0,10.0,10.0,10.0,10.0,2.0,2.0,2.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",2.6435748951227525,r2SCAN,O-Pr-Re,0.0053841806034490005,-2.615262899885058,0.034600000000000006,3,Cubic,23,I23,oxide,None,None,Re,None,None,None,"O, P",None,None,Pr,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1209454,RbPr(SeO4)2,2.1915051762565065,0.3673764834050527,Tricapped triangular prism (three square-face caps),1,4e,1,[4.116137575855949],0.0,4.116137575855949,ABC2D8,1,1,1,[9.0],[9.0],9.0,9.0,9.0,9.0,9.0,9.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals",2.579825849241106,GGA,O-Pr-Rb-Se,0.0,-2.004761853029514,3.4666,4,Monoclinic,2/m,P2_1/c,oxide,Rb,None,None,None,None,None,"O, P, S, Se",None,None,Pr,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1209470,Pr2WO6,2.2543771505823758,0.2735165052975615,"Cube, Square antiprism",2,"4f, 2e",2,"[2.7813985658347242, 1.210458354343569, 3.44409855460739]",0.0,2.4786518249285607,AB2C6,2,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",2.50944196884471,r2SCAN,O-Pr-W,0.0,-3.181993228703702,3.058,3,Monoclinic,2/m,C2/c,oxide,None,None,W,None,None,None,"O, P",None,None,Pr,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1209566,PrTa7O19,2.138512975378055,0.36359960839638117,Bicapped octahedron (opposed cap faces),1,2e,1,[4.49530934173465],0.0,4.49530934173465,AB7C19,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",2.503267329648099,r2SCAN,O-Pr-Ta,0.0,-3.204191889740739,3.1645,3,Hexagonal,-6m2,P-6c2,oxide,None,None,Ta,None,None,None,"O, P",None,None,Pr,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1209621,PrGaGe2O7,2.155645553721977,0.3843876347208659,Square-face monocapped antiprism,1,4e,1,[2.8028482698520962],0.0,2.8028482698520962,ABC2D7,1,1,1,[9.0],[9.0],9.0,9.0,9.0,9.0,9.0,9.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals, Post-Transition Metals",2.5656461542462106,GGA,Ga-Ge-O-Pr,0.0,-2.585206204924242,3.2204,4,Monoclinic,2/m,P2_1/c,oxide,None,None,None,None,Ga,Ge,"O, P",None,None,Pr,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1209632,PrCu(WO4)2,2.553333616513551,-0.02867249605021751,Square antiprism,1,2i,1,[2.47213671966513],0.0,2.47213671966513,ABC2D8,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",2.5118350868625736,GGA_U,Cu-O-Pr-W,0.037046610208342004,-2.354457971805556,1.470899999999999,4,Triclinic,-1,P-1,oxide,None,None,"Cu, W",None,None,None,"C, O, P",None,None,Pr,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-1209642,PrAlGe2O7,2.211844424758407,0.30681339201584673,Square-face monocapped antiprism,1,4e,1,[2.919275330955688],0.0,2.919275330955688,ABC2D7,1,1,1,[9.0],[9.0],9.0,9.0,9.0,9.0,9.0,9.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals, Post-Transition Metals",2.5367254113351247,r2SCAN,Al-Ge-O-Pr,0.0,-2.663705636969697,3.575,4,Monoclinic,2/m,P2_1/c,oxide,None,None,None,None,Al,Ge,"O, P",None,None,Pr,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1209670,PrMg(BO2)5,2.0064072534406407,0.48358587693715405,Square-face bicapped square antiprism,1,4e,1,[4.233845717849056],0.0,4.233845717849056,ABC5D10,1,1,1,[10.0],[10.0],10.0,10.0,10.0,10.0,10.0,10.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Metalloids, Nonmetals",2.597661064188414,GGA,B-Mg-O-Pr,0.0,-3.093005201029412,5.9464999999999995,4,Monoclinic,2/m,P2_1/c,metaborate,None,Mg,None,None,None,B,"O, P",None,None,Pr,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1209684,PrAg(WO4)2,2.54365674685324,-0.04134756831622484,Square antiprism,1,2g,1,[1.27840330133949],0.0,1.27840330133949,ABC2D8,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",2.4998928446393553,GGA_U,Ag-O-Pr-W,0.0,-2.35461960111111,3.095799999999999,4,Monoclinic,2/m,C2/m,oxide,None,None,"Ag, W",None,None,None,"O, P",None,None,Pr,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-1209712,Pr5Ge3O13,2.1646476044056286,0.4376562962493752,"Pentagonal bipyramid, Tricapped triangular prism (three square-face caps)",2,"6h, 4f",2,"[3.426575471726281, 2.499820542602891]",0.0,2.963198007164586,A3B5C13,2,2,1,"[7.0, 9.0]","[7.0, 9.0]",8.0,7.0,9.0,8.0,7.0,9.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals",2.5608726715645216,r2SCAN,Ge-O-Pr,0.0,-2.902282515396824,0.0,3,Hexagonal,6/m,P6_3/m,oxide,None,None,None,None,None,Ge,"O, P",None,None,Pr,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1209738,Pr2Cu(GeO4)2,1.993563733115618,0.5502732247424864,Square antiprism,1,2b,1,"[2.0301049944783, 1.718403277352066]",0.0,1.874254135915183,AB2C2D8,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals, Transition Metals",2.5457577598855887,GGA,Cu-Ge-O-Pr,0.0,-2.654972089871794,0.6574,4,Monoclinic,m,Cm,oxide,None,None,Cu,None,None,Ge,"C, O, P",None,None,Pr,None,"B $\in$ [0.5, 1]",Positive B
mp-1209740,Pr2MoO6,2.300521352364341,0.23030857338211322,"Cube, Square antiprism",2,"4f, 2e",2,"[2.620153172295935, 1.441014743548151, 3.746666025793264]",0.0,2.6026113138791165,AB2C6,2,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",2.513553073793557,r2SCAN,Mo-O-Pr,0.0,-3.093956566759262,2.327099999999999,3,Monoclinic,2/m,C2/c,oxide,None,None,Mo,None,None,None,"O, P",None,None,Pr,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1209742,Pr2MgPtO6,1.1901025295785967,1.5425222922912376,Square-face bicapped trigonal prism,1,4e,1,[2.109097931246027],0.0,2.109097931246027,ABC2D6,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Nonmetals, Transition Metals",2.5635068054708268,GGA,Mg-O-Pr-Pt,0.0,-2.840139070833332,2.0522,4,Monoclinic,2/m,P2_1/c,oxide,None,Mg,Pt,None,None,None,"O, P",None,None,Pr,None,B > 1,Positive B
mp-1209751,Pr2MnNiO6,1.5245528889279498,1.1520308472403589,Square-face bicapped trigonal prism,1,4e,1,[2.791258853376998],0.0,2.791258853376998,ABC2D6,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",2.5459636674338606,GGA_U,Mn-Ni-O-Pr,0.0,-2.760933286626437,1.6564,4,Monoclinic,2/m,P2_1/c,oxide,None,None,"Mn, Ni",None,None,None,"N, O, P",None,None,Pr,None,B > 1,Positive B
mp-1209756,Pr2(SO4)3,1.9924037724424362,0.5322050890482123,Square-face monocapped antiprism,1,4f,1,[3.916276205749827],0.0,3.916276205749827,A2B3C12,1,1,1,[9.0],[9.0],9.0,9.0,9.0,9.0,9.0,9.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals",2.524606231338614,r2SCAN,O-Pr-S,0.0,-2.616535779460784,5.4024,3,Monoclinic,2/m,C2/c,sulfate,None,None,None,None,None,None,"O, P, S",None,None,Pr,None,"B $\in$ [0.5, 1]",Positive B
mp-1209764,Pr2NiPtO6,1.2070626275529837,1.5024068732374982,Square-face bicapped trigonal prism,1,4e,1,[1.85979496238987],0.0,1.85979496238987,ABC2D6,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",2.5483638497797685,GGA_U,Ni-O-Pr-Pt,0.0,-2.466633758333333,1.8264,4,Monoclinic,2/m,P2_1/c,oxide,None,None,"Ni, Pt",None,None,None,"N, O, P",None,None,Pr,None,B > 1,Positive B
mp-1209767,Pr2(WO4)3,2.473601677498118,0.026002890685599456,Square-face bicapped trigonal prism,1,4f,1,[2.293085437206265],0.0,2.293085437206265,A2B3C12,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",2.499785864919617,GGA_U,O-Pr-W,0.028155183161773,-2.718853712549018,4.0628,3,Monoclinic,2/m,C2/c,oxide,None,None,W,None,None,None,"O, P",None,None,Pr,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-1209784,Pr3Re2O9,2.526098485464619,0.031491894212533775,"Cube, Tricapped triangular prism (two square-face caps and one triangular-face cap), Square-face capped square prism",3,2i,1,"[1.683246265966488, 0.655267978333822, 4.266927546149825]",0.0,2.201813930150045,A2B3C9,3,2,1,"[8.0, 9.0]","[8.0, 9.0]",8.5,8.0,9.0,8.5,8.0,9.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",2.548860358848259,r2SCAN,O-Pr-Re,0.0,-3.004117926428572,0.12430000000000001,3,Triclinic,-1,P-1,oxide,None,None,Re,None,None,None,"O, P",None,None,Pr,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-1209807,Pr2(MoO4)3,2.1974968703862188,0.27647317229989016,Square-face capped trigonal prism,1,4e,1,[2.654195201442174],0.0,2.654195201442174,A2B3C12,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",2.434758815376477,r2SCAN,Mo-O-Pr,0.015452913823530002,-2.628031201960783,3.6689,3,Tetragonal,-42m,P-42_1m,oxide,None,None,Mo,None,None,None,"O, P",None,None,Pr,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1209915,Pr11O20,2.1310487547866295,0.49421705294982077,"Cube, Face-capped octahedron, Square-face capped trigonal prism",3,"2i, 1a",2,"[0.48655924898103503, 4.861311418234523, 4.447940553337068, 4.3955956869082, 0.35327718200552505, 4.538770677880887]",0.0,3.180575794557873,A11B20,3,2,1,"[7.0, 8.0]","[7.0, 8.0]",7.5,7.0,8.0,7.5,7.0,8.0,3.64,3.64,3.64,1.0,1,1,O2-,"Lanthanides, Nonmetals",2.4690580893691108,GGA,O-Pr,0.048843059697581,-3.14871385418011,0.0,2,Triclinic,-1,P-1,oxide,None,None,None,None,None,None,"O, P",None,None,Pr,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1209985,Pr3VGeO9,2.298953926536722,0.2298293187627321,"Pentagonal bipyramid, Square antiprism",2,4e,1,"[2.555648020361836, 1.646974400170762, 2.593288718196354]",0.0,2.2653037129096507,ABC3D9,2,2,1,"[7.0, 8.0]","[7.0, 8.0]",7.5,7.0,8.0,7.5,7.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals, Transition Metals",2.519630260697809,GGA_U,Ge-O-Pr-V,0.0,-3.197974291249999,3.1255,4,Monoclinic,2/m,P2_1/c,oxide,None,None,V,None,None,Ge,"O, P",None,None,Pr,None,"B $\in$ [0.1, 0.5]",Positive B
