material_id,chem_formula,R$_0$,B,Mg_chemenv,num_Mg_chemenvs,Mg_wyckoff,num_Mg_wyckoff_pos,csm,distortion degree,mean csm,formula_anonymous,num_Mg_sites,num_CN_env,num_charge_states,MgX_coordn,MgO_coordn,mean_coordn_Mg-X,min_coordn_Mg-X,max_coordn_Mg-X,mean_coordn_Mg-O,min_coordn_Mg-O,max_coordn_Mg-O,mean_Mg_charge,min_Mg_charge,max_Mg_charge,mean_num_X_species,min_num_X_species,max_num_X_species,species,elements,mean_MgO_BondL,calculation type,chemsys,e_hull,e_f,band gap,nelements,crystal,point group,space group,type,Alkali Metals,Alkaline Earth Metals,Transition Metals,Unknown Metals,Post-Transition Metals,Metalloids,Nonmetals,Halogens,Noble Gases,Lanthanides,Actinides,B_range,ranges of B
mp-675716,Mg2Zr5O12,1.7756850564050453,0.3683654846189766,"Square-face capped trigonal prism, Trigonal prism",2,2i,1,"[5.915320400822257, 4.260918732145953]",0.5,5.088119566484105,A2B5C12,2,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",2.1770820308565946,GGA,Mg-O-Zr,0.036095841578946006,-3.6142990534210533,3.899,3,Triclinic,-1,P-1,oxide,None,Mg,Zr,None,None,None,O,None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-676305,Mg4Sb2O9,1.918745884306319,0.18503846931007537,Octahedron,1,2i,1,"[1.4647210616895001, 1.102460606241531, 0.6062232769869671, 0.8482588165394901]",0.0,1.005415940364372,A2B4C9,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals",2.1165567907851153,r2SCAN,Mg-O-Sb,0.0,-2.560751251666667,2.4289,3,Triclinic,-1,P-1,oxide,None,Mg,None,None,None,Sb,"O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-676338,MgIn2O4,2.3001918868646167,-0.14357557229536294,Octahedron,1,2c,1,[0.237679478125588],0.0,0.237679478125588,AB2C4,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Nonmetals, Post-Transition Metals",2.1421511065808896,GGA,In-Mg-O,0.021415139285715,-2.271007043333332,1.5693000000000001,3,Orthorhombic,mmm,Imma,oxide,None,Mg,None,None,In,None,O,I,None,None,None,"B $\in$ [-1, -0.1]",Negative B
mp-676461,Ca2La2MgTi3O12,4.379850743877818,-2.1071255763294565,Octahedron,1,2d,1,[0.16148595828675003],0.0,0.16148595828675003,AB2C2D3E12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Nonmetals, Transition Metals",2.061805115187603,GGA,Ca-La-Mg-O-Ti,0.027547588624999002,-3.59609867125,2.1509,5,Monoclinic,2/m,P2_1/c,oxide,None,"Mg, Ca",Ti,None,None,None,"C, O",None,None,La,None,B < -1,Negative B
mp-6766,CaMg(SiO3)2,1.8254418857943118,0.27465842348521896,Octahedron,1,2e,1,[0.35157622803781],0.0,0.35157622803781,ABC2D6,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals",2.105515045211614,GGA,Ca-Mg-O-Si,0.0,-3.343864678,4.9716000000000005,4,Monoclinic,2/m,C2/c,oxide,None,"Mg, Ca",None,None,None,Si,"C, O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-676979,Mg2TiO4,1.863923929307895,0.20853327853725911,"Tetrahedron, Octahedron",2,"1b, 2c, 1a",3,"[0.686967443803513, 0.727366798398796, 0.746340080794557, 0.6667611686876841, 0.10050708891073201, 0.163368797173837, 0.11987950794337601, 0.09841305821937, 0.7566222055085271]",0.0,0.45180290549337687,AB2C4,2,2,1,"[4.0, 6.0]","[4.0, 6.0]",5.0,4.0,6.0,5.0,4.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",2.0606568568105494,GGA,Mg-O-Ti,0.005808577678571,-3.267256270297619,3.2698,3,Monoclinic,2,C2,oxide,None,Mg,Ti,None,None,None,O,None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-677026,Ca10Mg7Al6Si17O60,1.9133526242552832,0.1631918538560643,Octahedron,1,1a,1,"[0.35419585364453204, 0.33365258170253703, 0.346139930468191, 0.9931659935225751, 0.345324090355069, 0.35813520106190505, 0.456246383960049]",0.0,0.4552657192449798,A6B7C10D17E60,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Post-Transition Metals",2.0947761615878733,GGA,Al-Ca-Mg-O-Si,0.017090591650001,-3.362770839550001,4.3438,5,Triclinic,1,P1,oxide,None,"Mg, Ca",None,None,Al,Si,"C, O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-677029,Ca2MgAl2(SiO4)3,1.9278913919448548,0.15800498273194588,Octahedron,1,2i,1,[0.596912617026991],0.0,0.596912617026991,AB2C2D3E12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Post-Transition Metals",2.0957726133936125,GGA,Al-Ca-Mg-O-Si,0.014325700375009002,-3.389171477250001,5.1099,5,Triclinic,-1,P-1,silicate,None,"Mg, Ca",None,None,Al,Si,"C, O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-677416,Na5Mg5In3(SO4)12,1.8611452708069482,0.2044866891531519,Octahedron,1,1a,1,"[0.219294212593194, 0.215174565082717, 0.22124845410895103, 0.253356395612845, 0.21563507021614, 0.28817915175139003, 0.309764054256641, 0.376215232922391, 0.48090456200388704, 0.305926185728473]",0.0,0.28856978842766295,A3B5C5D12E48,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Halogens, Nonmetals, Post-Transition Metals",2.087820391279636,GGA,In-Mg-Na-O-S,0.0006488206849310001,-2.201609569546527,3.6932,5,Triclinic,1,P1,sulfate,Na,Mg,None,None,In,None,"N, O, S",I,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-677497,SrMg2Al6(Si3O10)3,1.7561645481154258,0.3706089964306112,Octahedron,1,1a,1,"[2.16056577382429, 2.212409670676581, 2.523399845613501, 2.655346905861989]",0.0,2.3879305489940905,AB2C6D9E30,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Post-Transition Metals",2.1692629409428332,GGA,Al-Mg-O-Si-Sr,0.033678951423615,-3.32032745375,3.836999999999999,5,Triclinic,1,P1,oxide,None,"Mg, Sr",None,None,Al,Si,"O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-677551,Na6MgAl4Si13O36,1.7894013472119519,0.2644193771796289,Octahedron,1,1a,1,[1.924569174083416],0.0,1.924569174083416,AB4C6D13E36,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Metalloids, Nonmetals, Post-Transition Metals",2.0924611033012197,GGA,Al-Mg-Na-O-Si,0.041934545598954,-3.118233958554598,5.2194,5,Monoclinic,2,C2,oxide,Na,Mg,None,None,Al,Si,"N, O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-677573,NaCa2Mg2(AsO4)3,2.0556581893098964,0.0492395113189177,Octahedron,1,8c,1,[0.028472957588409002],0.0,0.028472957588409002,AB2C2D3E12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Metalloids, Nonmetals",2.1098336363282653,GGA,As-Ca-Mg-Na-O,0.0,-2.536743130443965,3.1301,5,Tetragonal,4/mmm,I4_1/acd,oxide,Na,"Mg, Ca",None,None,None,As,"C, N, O",None,None,None,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-677628,Mg2TiO4,1.863937457701444,0.20925588524363675,"Tetrahedron, Octahedron",2,1a,1,"[0.6767767384509581, 0.6849972832993251, 0.703876324050772, 0.710136329495338, 0.712791435876954, 0.672620368854705, 0.11688818002532, 0.081559247137422, 0.110274906689658, 0.06503175402807701, 0.16047287435596502, 0.064897996632337, 0.7276116300451321, 0.06373660756935, 0.105826370147307, 0.152529489834162, 0.08722027905785301, 0.07104273496463501, 0.11193308558080901, 0.6741382633277431, 0.722805391198151, 0.7091876649207081, 0.732357193759767, 0.717469051689226]",0.0,0.4015075500413198,AB2C4,2,2,1,"[4.0, 6.0]","[4.0, 6.0]",5.0,4.0,6.0,5.0,4.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",2.0613517159198924,GGA,Mg-O-Ti,0.004131227738094,-3.268933620238096,3.2894,3,Triclinic,1,P1,oxide,None,Mg,Ti,None,None,None,O,None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-677680,LiMgAl3(SO4)6,1.895501203037945,0.13022108220549483,Octahedron,1,2i,1,[0.477587231748328],0.0,0.477587231748328,ABC3D6E24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Nonmetals, Post-Transition Metals",2.0417104242880284,GGA,Al-Li-Mg-O-S,0.016932808607137,-2.330078614380952,5.9116,5,Triclinic,-1,P-1,sulfate,Li,Mg,None,None,Al,None,"O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-683990,Na3Mg(BO2)5,1.9512823543267472,0.0407235420765641,Tetrahedron,1,8c,1,[0.7793514867702651],0.0,0.7793514867702651,AB3C5D10,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Metalloids, Nonmetals",1.9797042255324442,GGA,B-Mg-Na-O,0.0,-2.754812489143224,4.8134,4,Orthorhombic,mmm,Pbca,metaborate,Na,Mg,None,None,None,B,"N, O",None,None,None,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-684265,Mg2Al4Si5O18,1.7683173949617987,0.3258936982711782,Octahedron,1,1a,1,"[2.063757768119317, 1.453642077962116, 2.535585684521833, 1.878600491910529]",0.0,1.9828965056284487,A2B4C5D18,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Post-Transition Metals",2.1321609946909637,GGA,Al-Mg-O-Si,0.023771061379310003,-3.307182992758622,4.3458,4,Triclinic,1,P1,oxide,None,Mg,None,None,Al,Si,"O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-684801,CaLaMgTaO6,1.7920981737881245,0.2926144214450855,Octahedron,1,2a,1,[0.058888747376656],0.0,0.058888747376656,ABCDE6,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Nonmetals, Transition Metals",2.1152628550583787,GGA,Ca-La-Mg-O-Ta,0.0,-3.535297843233333,4.185700000000001,5,Monoclinic,m,Pc,oxide,None,"Mg, Ca",Ta,None,None,None,"C, O",None,None,La,None,"B $\in$ [0.1, 0.5]",Positive B
mp-685982,MgIn2O4,2.017976221404549,0.10784694948577478,"Tetrahedron, Octahedron",2,1a,1,"[0.033571429869794, 0.19586452676787303, 0.238171005524403, 0.22298497600057002, 0.23651337611206202, 0.251321198208295, 0.23347023635365402, 0.252696611541745, 0.1776174564773, 0.25160296213204003]",0.0,0.2093813778987736,AB2C4,2,2,1,"[4.0, 6.0]","[4.0, 6.0]",5.0,4.0,6.0,5.0,4.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Nonmetals, Post-Transition Metals",2.139611412327888,GGA,In-Mg-O,0.024079355428571002,-2.268342827190476,1.220899999999999,3,Monoclinic,m,Cm,oxide,None,Mg,None,None,In,None,O,I,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-686040,MgU2O6,2.517143251954778,-0.12399621388062113,Cube,1,2e,1,[0.06848400388353501],0.0,0.06848400388353501,AB2C6,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Actinides, Alkaline Earth Metals, Nonmetals",2.310229017962236,GGA,Mg-O-U,0.031051916944448,-3.5362289355555543,0.0,3,Monoclinic,2/m,C2/c,oxide,None,Mg,None,None,None,None,O,None,None,None,U,"B $\in$ [-1, -0.1]",Negative B
mp-686467,Sr14La6Mg3Ti17O60,2.088748176190419,-0.013056837670581245,Octahedron,1,1a,1,"[0.15946167966261102, 0.069549832265329, 0.058219500746409004]",0.0,0.09574367089144968,A3B6C14D17E60,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Nonmetals, Transition Metals",2.0696591882796422,GGA,La-Mg-O-Sr-Ti,0.007120883624999,-3.586404329316667,1.8583999999999992,5,Monoclinic,m,Cm,oxide,None,"Mg, Sr",Ti,None,None,None,"O, S",None,None,La,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-686484,LiCa9Mg(PO4)7,1.7869682038624894,0.2744172644671426,no_data,1,no_data,1,no_data,0.0,no_data,ABC7D9E28,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Nonmetals",2.0884653903626895,GGA,Ca-Li-Mg-O-P,0.032547082534328,-3.242132811268114,4.7063,5,Triclinic,1,P1,phosphate,Li,"Mg, Ca",None,None,None,None,"C, O, P",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-686653,KMg4Al9(SiO4)9,1.731851309986665,0.35678654440641844,Octahedron,1,1a,1,"[1.476087876755191, 1.448366618883427, 1.9652831263925452, 1.9364309371231672]",0.0,1.7065421397885825,AB4C9D9E36,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Metalloids, Nonmetals, Post-Transition Metals",2.129231183150163,GGA,Al-K-Mg-O-Si,0.021567917593219,-3.297848844529662,3.949499999999999,5,Triclinic,1,P1,silicate,K,Mg,None,None,Al,Si,"O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-686836,MgTiNb2(PbO3)4,1.5194850842880028,0.557481516084375,Octahedron,1,1a,1,"[0.37521805046447804, 0.33794536190462604]",0.0,0.35658170618455204,ABC2D4E12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Post-Transition Metals, Transition Metals",2.132922563114253,GGA,Mg-Nb-O-Pb-Ti,0.019987569093742,-2.516721744416666,2.3747,5,Triclinic,1,P1,oxide,None,Mg,"Ti, Nb",None,Pb,None,"N, O, P",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-687301,MgUO4,2.321282887120027,-0.13971961691089668,Octahedron,1,2b,1,[1.239698091845745],0.0,1.239698091845745,ABC4,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Actinides, Alkaline Earth Metals, Nonmetals",2.1562906933549186,GGA,Mg-O-U,5.6026666666042515e-05,-3.457283750833332,1.6931,3,Orthorhombic,mmm,Imma,oxide,None,Mg,None,None,None,None,O,None,None,None,U,"B $\in$ [-1, -0.1]",Negative B
mp-690136,Mg4Al3(HO)17,1.999264652051055,0.08247551784655349,Octahedron,1,1a,1,"[1.198215474775276, 0.754256435085341, 0.723616439153279, 1.115950084544355]",0.0,0.9480096083895628,A3B4C17D17,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Post-Transition Metals",2.084681576054074,GGA,Al-H-Mg-O,0.047690432256096,-1.9878308838109762,2.5326,4,Triclinic,1,P1,oxide,None,Mg,None,None,Al,None,"H, O",None,None,None,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-690382,Na3MgZr(PO4)3,1.542657925080603,0.5185187677636828,Octahedron,1,1a,1,"[0.5291953306709041, 0.516624460817253, 0.444835894350092, 0.463561156367337, 0.46388238038586, 0.498782614386693]",0.0,0.4861469728296898,ABC3D3E12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Nonmetals, Transition Metals",2.1169761335227957,GGA,Mg-Na-O-P-Zr,0.005466609291662001,-2.929810543986659,3.9455,5,Triclinic,1,P1,phosphate,Na,Mg,Zr,None,None,None,"N, O, P",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-690548,NaMgFe(SO4)3,1.8328174526560126,0.19559839733094847,Octahedron,1,2a,1,[0.18428889220166703],0.0,0.18428889220166703,ABCD3E12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Halogens, Nonmetals, Transition Metals",2.050265162934171,GGA_U,Fe-Mg-Na-O-S,0.000295071111111,-2.114530716326628,1.8261,5,Monoclinic,m,Cc,sulfate,Na,Mg,Fe,None,None,None,"N, O, S",F,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-690914,KNaMg5(Si2O5)6,1.7586770469456006,0.33505519202470746,"Tetrahedron, Octahedron",2,"6g, 4f",2,"[4.163901071734643, 0.39154901521725805]",0.0,2.2777250434759506,ABC5D12E30,2,2,1,"[4.0, 6.0]","[4.0, 6.0]",5.0,4.0,6.0,5.0,4.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Metalloids, Nonmetals",2.059735761414436,GGA,K-Mg-Na-O-Si,0.0,-3.189225208543455,4.748,5,Hexagonal,-6m2,P-62c,oxide,"Na, K",Mg,None,None,None,Si,"N, O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-690929,Cs4MgZr3(PO4)6,1.9041421410925956,0.2004694951317168,no_data,1,no_data,1,no_data,0.0,no_data,AB3C4D6E24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Nonmetals, Transition Metals",2.1254693769816217,GGA,Cs-Mg-O-P-Zr,0.0,-3.066301630696786,3.7689,5,Monoclinic,2,P2_1,phosphate,Cs,Mg,Zr,None,None,None,"C, O, P",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-691028,Sr6La14Mg7Ti13O60,2.0067379900204756,0.07080827263053631,Octahedron,1,1a,1,"[0.11089459141930501, 0.080875722142299, 0.080560885657128, 0.09669173205141801, 0.120932339448128, 0.096657170264622, 0.09882177945301501]",0.0,0.09791917434798789,A6B7C13D14E60,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Nonmetals, Transition Metals",2.086172563241127,GGA,La-Mg-O-Sr-Ti,0.024192590024998004,-3.625149851283334,1.806499999999999,5,Triclinic,1,P1,oxide,None,"Mg, Sr",Ti,None,None,None,"O, S",None,None,La,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-694056,BaMg2Al6(Si3O10)3,1.729973921448608,0.39544112868114767,Octahedron,1,1a,1,"[2.131968570115529, 2.185011321897315, 2.582428415284671, 2.673431245461339]",0.0,2.3932098881897135,AB2C6D9E30,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Post-Transition Metals",2.171046695578479,GGA,Al-Ba-Mg-O-Si,0.028005826944445002,-3.329089233125,3.8662,5,Triclinic,1,P1,oxide,None,"Mg, Ba",None,None,Al,"B, Si","O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-694933,MgTi3Pb5WO15,1.956769290720759,0.1033869947620989,Octahedron,1,2c,1,[0.005914177995211],0.0,0.005914177995211,ABC3D5E15,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Post-Transition Metals, Transition Metals",2.073264036388108,GGA_U,Mg-O-Pb-Ti-W,0.032718724500004,-2.460648421999999,1.685299999999999,5,Tetragonal,4/mmm,P4/nmm,oxide,None,Mg,"Ti, W",None,Pb,None,"O, P",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-694935,K3LiMg4(Si2O5)6,1.7290180850701042,0.38574867571439764,"Tetrahedron, Octahedron",2,"2b, 4d, 2c",3,"[0.32242688151965404, 3.88994078309769, 3.997875489866042]",0.0,2.7367477181611286,AB3C4D12E30,2,2,1,"[4.0, 6.0]","[4.0, 6.0]",5.0,4.0,6.0,5.0,4.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Metalloids, Nonmetals",2.092111624119516,GGA,K-Li-Mg-O-Si,0.0,-3.150132958201667,4.77,5,Orthorhombic,mm2,Ccc2,oxide,"Li, K",Mg,None,None,None,Si,"O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-694982,Sr2La2MgTi3O12,3.611141799474679,-1.4112850493365443,Octahedron,1,2d,1,[0.11814310204379601],0.0,0.11814310204379601,AB2C2D3E12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Nonmetals, Transition Metals",2.059502001709129,GGA,La-Mg-O-Sr-Ti,0.029193480374999,-3.592240346749999,2.0522,5,Monoclinic,2/m,P2_1/c,oxide,None,"Mg, Sr",Ti,None,None,None,"O, S",None,None,La,None,B < -1,Negative B
mp-694995,LiMgCr3(SO4)6,1.9637494975265468,0.08500714886281394,Octahedron,1,2i,1,[0.6972997800731301],0.0,0.6972997800731301,ABC3D6E24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Nonmetals, Transition Metals",2.0604542288253227,GGA_U,Cr-Li-Mg-O-S,0.007706538892860001,-2.105668492666667,2.4919000000000002,5,Triclinic,-1,P-1,sulfate,Li,Mg,Cr,None,None,None,"C, O, S",None,None,None,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-695133,CsMg4Al9(SiO4)9,1.685036613223419,0.4020792692111862,Octahedron,1,1a,1,"[1.468265284216747, 1.494187081756741, 1.939950243942357, 1.979052172549043]",0.0,1.7203636956162218,AB4C9D9E36,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Metalloids, Nonmetals, Post-Transition Metals",2.13240862248543,GGA,Al-Cs-Mg-O-Si,0.019428331796604,-3.301908251350088,4.0434,5,Triclinic,1,P1,silicate,Cs,Mg,None,None,Al,Si,"C, O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-695172,CsMg12Al25Si29O108,1.750516478447412,0.3490362044598461,no_data,1,no_data,1,no_data,0.0,no_data,AB12C25D29E108,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Metalloids, Nonmetals, Post-Transition Metals",2.1402514368612993,GGA,Al-Cs-Mg-O-Si,0.022092586834273002,-3.305619005655173,4.345099999999999,5,Triclinic,1,P1,oxide,Cs,Mg,None,None,Al,Si,"C, O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-695202,Mg4Al9Cu(SiO4)9,1.8327193659036933,0.2643343757841717,Octahedron,1,2e,1,"[2.203116743822645, 1.6076180441865362]",0.0,1.9053673940045905,AB4C9D9E36,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",2.127057153006604,GGA,Al-Cu-Mg-O-Si,0.032525310966098,-3.238361179322034,1.9894999999999992,5,Monoclinic,2,P2,silicate,None,Mg,Cu,None,Al,Si,"C, O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-695214,Ba9La3Mg5Nb7O36,2.6276742126410726,-0.47586468324261333,Octahedron,1,"2g, 1b, 2h",3,"[0.11280620878757501, 0.066745235798244, 0.007623706715983]",0.0,0.06239171710060067,A3B5C7D9E36,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Metalloids, Nonmetals, Transition Metals",2.1039269297795937,GGA,Ba-La-Mg-Nb-O,0.04730487629167,-3.2874515795,2.4954,5,Orthorhombic,mm2,Pmm2,oxide,None,"Mg, Ba",Nb,None,None,B,"N, O",None,None,La,None,"B $\in$ [-1, -0.1]",Negative B
mp-695227,Ca14La6Mg3Ti17O60,2.052648214022124,0.016182541884817877,Octahedron,1,1a,1,"[0.08027806084450001, 0.104984969056005, 0.080098819501407]",0.0,0.08845394980063735,A3B6C14D17E60,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Nonmetals, Transition Metals",2.070616795789369,GGA,Ca-La-Mg-O-Ti,0.010586463975,-3.586036154816666,2.1726,5,Triclinic,1,P1,oxide,None,"Mg, Ca",Ti,None,None,None,"C, O",None,None,La,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-695250,BaLa7Mg5Nb3O24,1.87908760981994,0.20021688820726524,no_data,1,no_data,1,no_data,0.0,no_data,AB3C5D7E24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Metalloids, Nonmetals, Transition Metals",2.099824623457758,GGA,Ba-La-Mg-Nb-O,0.039381979020829,-3.467146676250001,3.1131,5,Triclinic,1,P1,oxide,None,"Mg, Ba",Nb,None,None,B,"N, O",None,None,La,None,"B $\in$ [0.1, 0.5]",Positive B
