material_id,chem_formula,R$_0$,B,Zr_chemenv,num_Zr_chemenvs,Zr_wyckoff,num_Zr_wyckoff_pos,csm,distortion degree,mean csm,formula_anonymous,num_Zr_sites,num_CN_env,num_charge_states,ZrX_coordn,ZrO_coordn,mean_coordn_Zr-X,min_coordn_Zr-X,max_coordn_Zr-X,mean_coordn_Zr-O,min_coordn_Zr-O,max_coordn_Zr-O,mean_Zr_charge,min_Zr_charge,max_Zr_charge,mean_num_X_species,min_num_X_species,max_num_X_species,species,elements,calculation type,chemsys,e_hull,e_f,band gap,nelements,crystal,point group,space group,type,Alkali Metals,Alkaline Earth Metals,Transition Metals,Unknown Metals,Post-Transition Metals,Metalloids,Nonmetals,Halogens,Noble Gases,Lanthanides,Actinides,B_range,ranges of B,mean_ZrO_BondL
mp-540577,KZr2(PO4)3,2.0203265965082595,0.2002754620871222,Octahedron,1,4c,1,[0.16378233382724502],0.0,0.16378233382724502,AB2C3D12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,K-O-P-Zr,0.0,-3.18968664089881,4.2822,4,Trigonal,-3m,R-3c,phosphate,K,,Zr,,,,"O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.10192301277281
mp-541071,KZrP2HO8,1.928574787207073,0.4152469109104404,Octahedron,1,4g,1,[0.597122308341914],0.0,0.597122308341914,ABCD2E8,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,H-K-O-P-Zr,0.001497625192278,-2.880001730021978,4.1806,5,Monoclinic,2/m,P2/c,oxide,K,,Zr,,,,"H, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.097313971993645
mp-541282,KZr2(AsO4)3,2.0036257976317216,0.2445719082445479,Octahedron,1,4c,1,[0.19247214412632002],0.0,0.19247214412632002,AB2C3D12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,As-K-O-Zr,0.0,-2.523060768041666,3.996,4,Trigonal,-3m,R-3c,oxide,K,,Zr,,,As,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1032709393300495
mp-541299,Zr4Cd(PO4)6,1.8314873304736872,0.6064012446960448,Octahedron,1,2c,1,"[0.068671085008932, 1.044220719356799]",0.0,0.5564459021828655,AB4C6D24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",r2SCAN,Cd-O-P-Zr,0.0,-3.11002841622449,3.7527,4,Trigonal,-3,R-3,phosphate,,,"Zr, Cd",,,,"C, O, P",,,,,"B $\in$ [0.5, 1]",Positive B,2.079749786963997
mp-541661,LiZr2(PO4)3,1.872190186722197,0.487583796858982,Octahedron,1,4c,1,[0.373133625165714],0.0,0.373133625165714,AB2C3D12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",SCAN,Li-O-P-Zr,0.017819505555557,-3.153129242903439,4.1404,4,Trigonal,-3m,R-3c,phosphate,Li,,Zr,,,,"O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.07084233272484
mp-5418,Li6Zr2O7,1.8216246184837304,0.706300795883284,Octahedron,1,4f,1,[0.11558813006542001],0.0,0.11558813006542001,A2B6C7,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",r2SCAN,Li-O-Zr,0.0,-2.865416462333333,4.0047,3,Monoclinic,2/m,C2/c,oxide,Li,,Zr,,,,O,,,,,"B $\in$ [0.5, 1]",Positive B,2.100848396592187
mp-542903,ZrPbO3,2.099261058447613,0.1300591527595918,Octahedron,1,8i,1,[0.355794292715011],0.0,0.355794292715011,ABC3,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals, Transition Metals",GGA,O-Pb-Zr,0.025487637812499,-2.746309257187513,2.7752,3,Orthorhombic,mmm,Pbam,oxide,,,Zr,,Pb,,"O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1390819176696527
mp-553912,NaZr2(AsO4)3,1.878352767268768,0.5516922601764062,Octahedron,1,4c,1,[0.256977665154145],0.0,0.256977665154145,AB2C3D12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,As-Na-O-Zr,0.0,-2.502631145771073,3.7453,4,Trigonal,-3m,R-3c,oxide,Na,,Zr,,,As,"N, O",,,,,"B $\in$ [0.5, 1]",Positive B,2.1031240140376206
mp-554190,CaZr4O9,1.9345504053361395,0.4690855604820905,"Cube, Square-face capped trigonal prism, Octahedron",3,"2e, 4f",2,"[3.372266179220612, 3.850671722722015, 4.685101754553309, 1.452024504300296, 1.216102376302723, 3.090262921727104, 1.640619580580685, 3.2752030092954563, 3.577016265321155]",0.0,2.9065853682248175,AB4C9,3,3,1,"[6.0, 7.0, 8.0]","[6.0, 7.0, 8.0]",7.0,6.0,8.0,7.0,6.0,8.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",GGA,Ca-O-Zr,0.001697035624991,-3.723148535267853,3.8571,3,Monoclinic,2/m,C2/c,oxide,,Ca,Zr,,,,"C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.183287112039586
mp-554495,CaZr(PO4)2,1.9362078126839408,0.3640558261299493,Pentagonal bipyramid,1,4c,1,[0.448973594622994],0.0,0.448973594622994,ABC2D8,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",r2SCAN,Ca-O-P-Zr,0.0,-3.277844582440476,4.392,4,Orthorhombic,mmm,Pnma,phosphate,,Ca,Zr,,,,"C, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1585748356811956
mp-555444,CeZr6(PO4)9,1.9045182640668248,0.4888842278883164,Octahedron,1,"4c, 4d",2,"[0.10075103180483101, 0.361305180691439, 0.7663203180051621]",0.0,0.40945884350047734,AB6C9D36,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",GGA,Ce-O-P-Zr,0.003981431714755,-3.236440418207418,0.3357,4,Trigonal,-3m,P-3c1,phosphate,,,Zr,,,,"C, O, P",,,Ce,,"B $\in$ [0.1, 0.5]",Positive B,2.106819757028381
mp-555472,Na4Zr2(SiO4)3,1.8408113390934584,0.6678314147341206,Octahedron,1,2a,1,"[0.34245474606396104, 0.255728905537751]",0.0,0.299091825800856,A2B3C4D12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,Na-O-Si-Zr,0.00033221047619,-3.116680973834154,4.3892,4,Trigonal,3m,R3c,silicate,Na,,Zr,,,Si,"N, O, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.113477167833275
mp-555580,SrZr4(PO4)6,1.8955770831294847,0.4514995682224368,Octahedron,1,2c,1,"[0.079248250303958, 0.391051283154947]",0.0,0.2351497667294525,AB4C6D24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",r2SCAN,O-P-Sr-Zr,0.0,-3.258560177081632,4.3718,4,Trigonal,-3,R-3,phosphate,,Sr,Zr,,,,"O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.080421539406636
mp-555862,CsZr(NO3)5,2.32081208806382,0.0080061356284242,Square-face bicapped square antiprism,1,4e,1,[2.520231027281036],0.0,2.520231027281036,ABC5D15,1,1,1,[10.0],[10.0],10.0,10.0,10.0,10.0,10.0,10.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,Cs-N-O-Zr,0.0,-1.350357588847962,3.4525,4,Monoclinic,2/m,P2_1/c,nitrate,Cs,,Zr,,,,"C, N, O",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.3281580494538447
mp-556139,BaZr(PO4)2,1.8254169642185727,0.6151778931193519,Octahedron,1,1a,1,[0.29407935998474705],0.0,0.29407935998474705,ABC2D8,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",r2SCAN,Ba-O-P-Zr,0.0,-3.287506394107157,4.158799999999999,4,Monoclinic,2/m,C2/m,phosphate,,Ba,Zr,,,B,"O, P",,,,,"B $\in$ [0.5, 1]",Positive B,2.0756739618835245
mp-556440,CaZr4(PO4)6,1.8763140812769428,0.5570966011459231,Octahedron,1,2c,1,"[0.6071334396398791, 0.042031715415352]",0.0,0.32458257752761555,AB4C6D24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",GGA,Ca-O-P-Zr,0.0,-3.250465469367347,4.172099999999999,4,Trigonal,-3,R-3,phosphate,,Ca,Zr,,,,"C, O, P",,,,,"B $\in$ [0.5, 1]",Positive B,2.1043887098088234
mp-556605,ZrO2,2.018601468454429,0.3573450595131146,Square-face capped trigonal prism,1,4a,1,[2.4935559416981823],0.0,2.4935559416981823,AB2,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,4.0,4.0,4.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",r2SCAN,O-Zr,0.0166609475,-3.765161280833332,3.690699999999999,2,Orthorhombic,mm2,Pca2_1,oxide,,,Zr,,,,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1659763757936608
mp-556709,Na2ZrSiO5,2.3414618492905674,-0.4918476076249858,Octahedron,1,4e,1,"[0.254639663829448, 0.21787055034480302]",0.0,0.23625510708712552,ABC2D5,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,Na-O-Si-Zr,0.0,-3.075120935584291,4.0111,4,Monoclinic,2/m,P2_1/c,oxide,Na,,Zr,,,Si,"N, O, S",,,,,"B $\in$ [-1, -0.1]",Negative B,2.123071409623431
mp-556867,K2PrZr(PO4)3,2.0562749777229508,0.1206891277415454,no_data,1,no_data,1,no_data,0.0,no_data,ABC2D3E12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals, Transition Metals",GGA,K-O-P-Pr-Zr,0.009141772236853,-3.140609015662908,4.4282,5,Cubic,23,P2_13,phosphate,K,,Zr,,,,"O, P",,,Pr,,"B $\in$ [0.1, 0.5]",Positive B,2.105994413674957
mp-557109,Na4Zr2(GeO4)3,1.8035861703916325,0.7638442294240402,Octahedron,1,2c,1,"[0.38302638021857704, 0.36455864010208006]",0.0,0.37379251016032855,A2B3C4D12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,Ge-Na-O-Zr,0.011875075238092,-2.61009372454844,3.807,4,Trigonal,-3,R-3,oxide,Na,,Zr,,,Ge,"N, O",,,,,"B $\in$ [0.5, 1]",Positive B,2.1154523154380325
mp-558191,Na2ZrSi2O7,1.924821463568143,0.4746759915060696,Octahedron,1,2i,1,[0.27589088704756604],0.0,0.27589088704756604,AB2C2D7,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,Na-O-Si-Zr,0.0,-3.146840108563217,4.5653,4,Triclinic,-1,P-1,oxide,Na,,Zr,,,Si,"N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1177319843286657
mp-558201,ZrMn2Ag4(MoO4)6,1.7839751566501394,0.8267209092267601,Octahedron,1,4a,1,[0.129619589181302],0.0,0.129619589181302,AB2C4D6E24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",GGA_U,Ag-Mn-Mo-O-Zr,0.0,-1.89557797270348,2.1388,5,Orthorhombic,222,P2_12_12_1,oxide,,,"Mn, Zr, Mo, Ag",,,,O,,,,,"B $\in$ [0.5, 1]",Positive B,2.1195152177210974
mp-558625,SrZr(PO4)2,1.868546089672661,0.566810713549567,Pentagonal bipyramid,1,2i,1,[1.520900878451638],0.0,1.520900878451638,ABC2D8,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",GGA,O-P-Sr-Zr,0.014155139833331,-3.263935958273809,4.112999999999999,4,Triclinic,-1,P-1,phosphate,,Sr,Zr,,,,"O, P, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.176964103892082
mp-558710,Na2Zr(WO4)3,2.1847670206465546,-0.1104686612407182,Octahedron,1,2a,1,[0.6141668878204121],0.0,0.6141668878204121,AB2C3D12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Na-O-W-Zr,0.04148187486113,-2.443864616819922,2.8712,4,Tetragonal,4,I4_1,oxide,Na,,"Zr, W",,,,"N, O",,,,,"B $\in$ [-1, -0.1]",Negative B,2.137155163521974
mp-559150,Na9ZrP4ClO16,1.9457049331881715,0.397554691897832,Octahedron,1,1a,1,[0.068759560287022],0.0,0.068759560287022,ABC4D9E16,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Nonmetals, Transition Metals",GGA,Cl-Na-O-P-Zr,0.0,-2.6932231626124272,3.9882,5,Triclinic,1,P1,hypochlorite,Na,,Zr,,,,"C, N, O, P",Cl,,,,"B $\in$ [0.1, 0.5]",Positive B,2.107062659435885
mp-559571,ZrB2O5,1.9566523567798515,0.4172675863128008,Square antiprism,1,4e,1,[1.420356820452629],0.0,1.420356820452629,AB2C5,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,4.0,4.0,4.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",r2SCAN,B-O-Zr,0.0,-3.0476461771875,3.7962,3,Monoclinic,2/m,P2_1/c,diborate,,,Zr,,,B,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,2.2280618417859106
mp-559825,Zr(MoO4)2,2.214393229310894,0.0165120997064266,Dodecahedron with triangular faces - p2345 plane normalized,1,2e,1,[0.403376150984869],0.0,0.403376150984869,AB2C8,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,4.0,4.0,4.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",GGA_U,Mo-O-Zr,0.024170790909087,-2.442058393636365,2.942,3,Monoclinic,2/m,C2/c,oxide,,,"Zr, Mo",,,,O,,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.23378211583578
mp-560308,BaZr4(PO4)6,1.9260769639141977,0.4399714609779573,Octahedron,1,2c,1,"[0.072587736955116, 0.314630022822846]",0.0,0.193608879888981,AB4C6D24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA,Ba-O-P-Zr,0.0,-3.260100587938776,4.3446,4,Trigonal,-3,R-3,phosphate,,Ba,Zr,,,B,"O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1062045849854623
mp-560339,Ca2Zr(SiO3)4,1.8645152355704284,0.5436040430643394,Octahedron,1,2a,1,[0.19675219643913702],0.0,0.19675219643913702,AB2C4D12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",r2SCAN,Ca-O-Si-Zr,0.006185548684209,-3.449158389210526,4.8495,4,Monoclinic,2/m,P2_1/m,oxide,,Ca,Zr,,,Si,"C, O, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.0852560197518306
mp-560358,Zr2P2O9,1.9462436854065013,0.3676818872682557,"Pentagonal bipyramid, Octahedron",2,2i,1,"[2.955779907155767, 0.699529909054017]",0.0,1.827654908104892,A2B2C9,2,2,1,"[6.0, 7.0]","[6.0, 7.0]",6.5,6.0,7.0,6.5,6.0,7.0,4.0,4.0,4.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",r2SCAN,O-P-Zr,0.001835266153847,-3.297215261868131,4.1113,3,Monoclinic,2/m,C2/m,oxide,,,Zr,,,,"O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1271329794506304
mp-560406,K8Zr(MoO4)6,2.246154534726564,-0.3133620181895445,Octahedron,1,2a,1,[0.083571865212301],0.0,0.083571865212301,AB6C8D24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,K-Mo-O-Zr,0.0,-2.305712260076923,3.8834,4,Monoclinic,2/m,P2_1/c,oxide,K,,"Zr, Mo",,,,O,,,,,"B $\in$ [-1, -0.1]",Negative B,2.1190718575995238
mp-560843,Na4Zr2Ti(CO4)4,1.917743945884536,0.4710513248478055,Dodecahedron with triangular faces - p2345 plane normalized,1,4f,1,[0.7481197333716071],0.0,0.7481197333716071,AB2C4D4E16,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,C-Na-O-Ti-Zr,0.0,-2.590922716994468,3.1741,5,Monoclinic,2/m,C2/c,oxide,Na,,"Ti, Zr",,,,"C, N, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.2407262083478274
mp-561166,Na2ZrGe2O7,1.881674321693544,0.581452342662541,Octahedron,1,2i,1,[0.24201446200690002],0.0,0.24201446200690002,AB2C2D7,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,Ge-Na-O-Zr,0.0,-2.56855023939655,3.6953,4,Triclinic,-1,P-1,oxide,Na,,Zr,,,Ge,"N, O",,,,,"B $\in$ [0.5, 1]",Positive B,2.118482389198609
mp-561346,Na2ZrGeO5,2.337326202119683,-0.4733820254313989,Octahedron,1,4e,1,"[0.33746374466949103, 0.38266472837165405]",0.0,0.3600642365205725,ABC2D5,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,Ge-Na-O-Zr,0.007049668472215,-2.686143878500957,3.4539,4,Monoclinic,2/m,P2_1/c,oxide,Na,,Zr,,,Ge,"N, O",,,,,"B $\in$ [-1, -0.1]",Negative B,2.1270266799299873
mp-561974,Zr7(NO2)4,2.0809505558399426,0.253124050298767,"Square-face capped trigonal prism, Octahedron",2,1a,1,"[4.73393867790235, 1.7889495893857732, 4.933654486296262, 4.783832400136409, 3.592037520512957, 3.740829479721368, 4.352164917822549]",0.0,3.989343867396809,A4B7C8,2,5,1,"[6.0, 6.0, 7.0, 7.0, 7.0]","[3.0, 4.0, 4.0, 5.0, 6.0]",6.6,6.0,7.0,4.4,3.0,6.0,4.0,4.0,4.0,2.0,2,2,"O2-, N3-","Nonmetals, Transition Metals",GGA,N-O-Zr,0.029630712368422,-3.018584558421052,2.7753,3,Triclinic,1,P1,nitrite,,,Zr,,,,"N, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.250119934875758
mp-581877,Cs2Zr(Si2O5)3,2.075580098325516,0.1142958273949157,Octahedron,1,"1a, 2i",2,"[0.051217102852462004, 0.020618398433844002]",0.0,0.035917750643153,AB2C6D15,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,Cs-O-Si-Zr,0.0,-3.249186521568485,4.975199999999999,4,Monoclinic,2/m,C2/m,oxide,Cs,,Zr,,,Si,"C, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1221755059218443
mp-582856,EuZr6(PO4)9,1.9264955520006584,0.4297989073759735,Octahedron,1,"4c, 4d",2,"[0.09220362423544101, 0.6103974272389571, 0.33422397536611903]",0.0,0.3456083422801724,AB6C9D36,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",GGA,Eu-O-P-Zr,0.0,-3.209011240322803,0.0,4,Trigonal,-3m,P-3c1,phosphate,,,Zr,,,,"O, P",,,Eu,,"B $\in$ [0.1, 0.5]",Positive B,2.104344643402911
mp-6150,Na4Zr2(SiO4)3,1.830738016548444,0.6940990200841182,Octahedron,1,4c,1,[0.30730614195538203],0.0,0.30730614195538203,A2B3C4D12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,Na-O-Si-Zr,0.0,-3.117013184310344,4.321199999999999,4,Trigonal,-3m,R-3c,silicate,Na,,Zr,,,Si,"N, O, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.1141277793948285
mp-644295,CaZrGeO5,1.9648741968821928,0.3711957661765486,Octahedron,1,"1e, 1h",2,"[0.185079542964311, 0.266346060216798]",0.0,0.2257128015905545,ABCD5,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA,Ca-Ge-O-Zr,0.010367232083334,-2.995507407916665,3.678,4,Triclinic,-1,P-1,oxide,,Ca,Zr,,,Ge,"C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1186695222301353
mp-6475,NaZr2(PO4)3,1.9235868492634336,0.4349180712778461,Octahedron,1,4c,1,[0.17055753451017402],0.0,0.17055753451017402,AB2C3D12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,Na-O-P-Zr,0.0,-3.167063734183772,4.1967,4,Trigonal,-3m,R-3c,phosphate,Na,,Zr,,,,"N, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1007811826516996
mp-647557,ZrPbO3,1.9918591761869264,0.3981176360157613,Octahedron,1,4c,1,"[0.542892371495323, 0.422677369630688]",0.0,0.4827848705630055,ABC3,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals, Transition Metals",GGA,O-Pb-Zr,0.030029121562499,-2.741767773437513,3.2094,3,Orthorhombic,mm2,Pba2,oxide,,,Zr,,Pb,,"O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.138734405370464
mp-667369,Ca2Zr5Ti2O16,2.059502269250141,0.2235532355616089,"Cube, Square-face capped trigonal prism",2,8c,1,"[3.7037230510302743, 3.288025038415778, 3.402419778602706, 3.535016147231818, 2.965972363518623]",0.0,3.37903127575984,A2B2C5D16,2,2,1,"[6.0, 7.0]","[6.0, 7.0]",6.5,6.0,7.0,6.5,6.0,7.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",GGA,Ca-O-Ti-Zr,0.0,-3.713301631816666,3.1694,4,Orthorhombic,mmm,Pbca,oxide,,Ca,"Ti, Zr",,,,"C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.180841359700303
mp-673696,Lu4Zr3O12,1.9080702505550624,0.5192197657490165,"Square-face capped trigonal prism, Octahedron",2,2i,1,"[1.174870457761267, 4.025016326659747, 4.346090968024904]",0.0,3.1819925841486394,A3B4C12,2,2,1,"[6.0, 7.0]","[6.0, 7.0]",6.5,6.0,7.0,6.5,6.0,7.0,4.0,4.0,4.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",r2SCAN,Lu-O-Zr,0.001058686578947,-3.948124339298243,4.208699999999999,3,Triclinic,-1,P-1,oxide,,,Zr,,,,O,,,Lu,,"B $\in$ [0.5, 1]",Positive B,2.144368140763596
mp-674363,Zr3Sc4O12,1.8690142184746896,0.607721954225822,"Square-face capped trigonal prism, Octahedron",2,1a,1,"[4.054123022145555, 0.9288365516726811, 4.190138972269633, 4.046337622539499, 4.119552102175089, 0.962353844052741]",0.0,3.0502236858092,A3B4C12,2,2,1,"[6.0, 7.0]","[6.0, 7.0]",6.5,6.0,7.0,6.5,6.0,7.0,4.0,4.0,4.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",GGA,O-Sc-Zr,0.023731888026318,-3.797964896842104,3.9537,3,Triclinic,1,P1,oxide,,,"Sc, Zr",,,,"O, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.1838982836725505
mp-674947,Zr2N2O,1.8757957860249248,0.5048981029284656,"Trigonal prism, Octahedron",2,1a,1,"[5.473666056747236, 1.846737407867741, 5.357427551917657, 5.756372428377312, 5.493270176031469, 5.50294561595318, 1.7208546294729472, 1.620323183324833, 5.633004678549657, 5.521443667912426, 1.541171427433835, 5.65489218384149, 5.443317224688441, 5.376196862354847, 5.641681236818139, 5.400845007979108]",0.75,4.561509333704395,AB2C2,2,3,1,"[6.0, 6.0, 6.0]","[2.0, 1.0, 3.0]",6.0,6.0,6.0,2.0,1.0,3.0,4.0,4.0,4.0,2.0,2,2,"O2-, N3-","Nonmetals, Transition Metals",r2SCAN,N-O-Zr,0.0022287915,-2.335520416749998,1.6661,3,Triclinic,1,P1,oxide,,,Zr,,,,"N, O",,,,,"B $\in$ [0.5, 1]",Positive B,2.2266756152369807
