material_id,chem_formula,R$_0$,B,Nd_chemenv,num_Nd_chemenvs,Nd_wyckoff,num_Nd_wyckoff_pos,csm,distortion degree,mean csm,formula_anonymous,num_Nd_sites,num_CN_env,num_charge_states,NdX_coordn,NdO_coordn,mean_coordn_Nd-X,min_coordn_Nd-X,max_coordn_Nd-X,mean_coordn_Nd-O,min_coordn_Nd-O,max_coordn_Nd-O,mean_Nd_charge,min_Nd_charge,max_Nd_charge,mean_num_X_species,min_num_X_species,max_num_X_species,species,elements,mean_NdO_BondL,calculation type,chemsys,e_hull,e_f,band gap,nelements,crystal,point group,space group,type,Alkali Metals,Alkaline Earth Metals,Transition Metals,Unknown Metals,Post-Transition Metals,Metalloids,Nonmetals,Halogens,Noble Gases,Lanthanides,Actinides,B_range,ranges of B
mp-11905,LiNd2IrO6,1.3006924741886947,1.3485628436087886,Square-face bicapped trigonal prism,1,4e,1,[1.620841971591997],0.0,1.620841971591997,ABC2D6,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Lanthanides, Nonmetals, Transition Metals",2.5233314222870535,GGA,Ir-Li-Nd-O,0.0,-2.717315583833334,0.0,4,Monoclinic,2/m,P2_1/c,oxide,Li,None,Ir,None,None,None,"N, O",I,None,Nd,None,B > 1,Positive B
mp-1190845,Nd2Hf2O7,1.8064373678931704,0.7168116922943517,Cube,1,4d,1,[1.841284615181157],0.0,1.841284615181157,A2B2C7,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",2.5212760993659638,r2SCAN,Hf-Nd-O,0.0,-3.883890570454548,4.0703,3,Cubic,m-3m,Fd-3m,oxide,None,None,Hf,None,None,None,"H, N, O",None,None,Nd,None,"B $\in$ [0.5, 1]",Positive B
mp-11912,NaNd2IrO6,0.7418542227414662,2.015982282345796,Square-face bicapped trigonal prism,1,4e,1,[1.83962290139221],0.0,1.83962290139221,ABC2D6,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Lanthanides, Nonmetals, Transition Metals",2.5594394502010465,GGA,Ir-Na-Nd-O,0.005412503749999,-2.621297260137931,0.0,4,Monoclinic,2/m,P2_1/c,oxide,Na,None,Ir,None,None,None,"N, O",I,None,Nd,None,B > 1,Positive B
mp-1191821,Nd2Tc2O7,1.7628782639446143,0.721402612791825,Cube,1,4c,1,[1.9167188592769802],0.0,1.9167188592769802,A2B2C7,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",2.482292076670026,r2SCAN,Nd-O-Tc,0.0,-2.684958615000002,0.0,3,Cubic,m-3m,Fd-3m,oxide,None,None,Tc,None,None,None,"N, O",None,None,Nd,None,"B $\in$ [0.5, 1]",Positive B
mp-1191901,Nd3Mn2Sb3O14,2.161463079989416,0.33921559283908553,Cube,1,3e,1,[1.4195027172628532],0.0,1.4195027172628532,A2B3C3D14,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals, Transition Metals",2.5136924336614896,GGA_U,Mn-Nd-O-Sb,0.0,-2.696260529016457,0.0,4,Trigonal,-3m,R-3m,oxide,None,None,Mn,None,None,Sb,"N, O, S",None,None,Nd,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1192039,Nd3TaO7,1.9469440678948717,0.590818488256262,"Cube, Pentagonal bipyramid",2,"4g, 2a",2,"[0.839594472750616, 2.440221669324515]",0.0,1.6399080710375655,AB3C7,2,2,1,"[7.0, 8.0]","[7.0, 8.0]",7.5,7.0,8.0,7.5,7.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",2.488344561572157,r2SCAN,Nd-O-Ta,0.0019844613636330003,-3.614424814530304,3.4123,3,Orthorhombic,mmm,Cmcm,oxide,None,None,Ta,None,None,None,"N, O",None,None,Nd,None,"B $\in$ [0.5, 1]",Positive B
mp-1192521,Na5Nd4Si4O16F,4.204318575114297,-1.8323195374288919,Square-face bicapped trigonal prism,1,4g,1,[1.688050336445197],0.0,1.688050336445197,AB4C4D5E16,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,3.0,3.0,3.0,2.0,2,2,O2-,"Alkali Metals, Halogens, Lanthanides, Metalloids, Nonmetals",2.4484516496439,r2SCAN,F-Na-Nd-O-Si,0.0,-3.268735353063219,4.518,5,Tetragonal,-4,I-4,fluoride,Na,None,None,None,None,Si,"N, O, S",F,None,Nd,None,B < -1,Negative B
mp-1192544,Na5Nd4Ge4O16F,3.5482746004658674,-1.066039831214741,Square-face bicapped trigonal prism,1,4g,1,[1.497270027681739],0.0,1.497270027681739,AB4C4D5E16,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,3.0,3.0,3.0,2.0,2,2,O2-,"Alkali Metals, Halogens, Lanthanides, Metalloids, Nonmetals",2.4770382841421923,GGA,F-Ge-Na-Nd-O,0.0,-2.790482906729885,3.7234,5,Tetragonal,-4,I-4,fluoride,Na,None,None,None,None,Ge,"N, O",F,None,Nd,None,B < -1,Negative B
mp-1192562,NdMoO4F,2.2345882045858128,0.24612633015435578,Square-face bicapped trigonal prism,1,4e,1,[1.277769517084042],0.0,1.277769517084042,ABCD4,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,2.0,2,2,O2-,"Halogens, Lanthanides, Nonmetals, Transition Metals",2.497559680264518,GGA_U,F-Mo-Nd-O,0.0043968188095160005,-2.965476751071429,4.0564,4,Monoclinic,2/m,P2_1/c,fluoride,None,None,Mo,None,None,None,"N, O",F,None,Nd,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1192583,BaNdInO4,1.9245051155152502,0.8573575529387705,Square-face capped trigonal prism,1,4e,1,[3.518264316214379],0.0,3.518264316214379,ABCD4,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Lanthanides, Metalloids, Nonmetals, Post-Transition Metals",2.4314416486020716,GGA,Ba-In-Nd-O,0.004811826607136,-2.90299272845238,2.5713,4,Monoclinic,2/m,P2_1/c,oxide,None,Ba,None,None,In,B,"N, O",I,None,Nd,None,"B $\in$ [0.5, 1]",Positive B
mp-1193130,Na5Nd4Si4O17,2.4377733529577847,0.09904629547408486,Square-face bicapped trigonal prism,1,4g,1,[1.7167791493356899],0.0,1.7167791493356899,A4B4C5D17,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,2.0,2,2,"O-, O2-","Alkali Metals, Lanthanides, Metalloids, Nonmetals",2.537838981298547,GGA,Na-Nd-O-Si,0.0032486871141690003,-3.153908374729886,0.054999999999999,4,Tetragonal,-4,I-4,oxide,Na,None,None,None,None,Si,"N, O, S",None,None,Nd,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-1194517,Nd2SeOF2,2.1523801642598395,0.31307757355395066,"Square-face bicapped trigonal prism, Square-face monocapped antiprism",2,6h,1,"[1.353207767355603, 3.121578782396213]",0.0,2.2373932748759082,ABC2D2,2,2,1,"[1.0, 3.0]","[1.0, 3.0]",2.0,1.0,3.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3,3,O2-,"Halogens, Lanthanides, Nonmetals",2.364829201966279,GGA,F-Nd-O-Se,0.006116224687509,-3.674614770434004,2.663299999999999,4,Hexagonal,6/m,P6_3/m,fluoride,None,None,None,None,None,None,"N, O, S, Se",F,None,Nd,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1194538,Nd10As8Au3O10,2.315161672015715,0.09170434803360104,"Cube, Trigonal bipyramid",2,"8i, 2e",2,"[1.422491616829383, 13.047332662041667]",0.5,7.234912139435525,A3B8C10D10,2,2,1,"[4.0, 4.0]","[4.0, 4.0]",4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,2.0,2,2,O2-,"Lanthanides, Metalloids, Nonmetals, Transition Metals",2.3670468084262253,GGA,As-Au-Nd-O,0.0,-2.409683300806451,0.0,4,Tetragonal,4/m,I4/m,oxide,None,None,Au,None,None,As,"N, O",None,None,Nd,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-1194942,Nd2B8O15,1.9479339764923023,0.5895124641259232,Diminished icosahedron,1,4g,1,[4.871116751911739],0.0,4.871116751911739,A2B8C15,1,1,1,[11.0],[11.0],11.0,11.0,11.0,11.0,11.0,11.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals",2.663487868538631,GGA,B-Nd-O,0.025649463816666003,-3.074177363533333,5.2515,3,Monoclinic,2/m,P2/c,oxide,None,None,None,None,None,B,"N, O",None,None,Nd,None,"B $\in$ [0.5, 1]",Positive B
mp-1195449,Rb7Nd11Te12(Br4O9)4,2.4171586559751694,0.11400572636527435,"Bicapped square prism (opposite faces), Square antiprism, Bicapped square prism (adjacent faces)",3,"8l, 4e, 2a, 8j",4,"[1.514702786527111, 1.888728137785844, 3.193072368839491, 2.851015660063571]",0.0,2.3618797383040047,A7B11C12D16E36,3,3,1,"[10.0, 4.0, 8.0]","[10.0, 4.0, 8.0]",7.333333333333333,4.0,10.0,7.333333333333333,4.0,10.0,3.0,3.0,3.0,1.3333333333333333,1,2,O2-,"Alkali Metals, Halogens, Lanthanides, Metalloids, Nonmetals",2.5594617098548023,GGA,Br-Nd-O-Rb-Te,0.0,-2.389606656402438,3.1181,5,Tetragonal,4/mmm,I4/mcm,oxide,Rb,None,None,None,None,"B, Te","N, O",Br,None,Nd,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1195542,Rb2LiNd(BO3)2,2.6180735357687768,-0.13708298610689557,Dodecahedron with triangular faces - p2345 plane normalized,1,4d,1,[1.915973821417453],0.0,1.915973821417453,ABC2D2E6,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Metalloids, Nonmetals",2.5024990787208785,r2SCAN,B-Li-Nd-O-Rb,0.0,-2.850369563888888,4.255299999999999,5,Orthorhombic,mmm,Pbcm,orthoborate,"Li, Rb",None,None,None,None,B,"N, O",None,None,Nd,None,"B $\in$ [-1, -0.1]",Negative B
mp-1195894,K9Li3Nd3(BO3)7,1.9918500569366036,0.5371140451406398,Dodecahedron with triangular faces - p2345 plane normalized,1,"4g, 2f",2,"[1.498322000490569, 2.070556849010076]",0.0,1.7844394247503224,A3B3C7D9E21,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Metalloids, Nonmetals",2.521990943799248,GGA,B-K-Li-Nd-O,0.0,-2.766882402718993,3.7614,5,Monoclinic,2/m,P2/c,orthoborate,"Li, K",None,None,None,None,B,"N, O",None,None,Nd,None,"B $\in$ [0.5, 1]",Positive B
mp-1196001,NdV2IO9,2.4021086222139023,0.12340818378807836,Square-face monocapped antiprism,1,4d,1,[2.697035449645302],0.0,2.697035449645302,ABC2D9,1,1,1,[9.0],[9.0],9.0,9.0,9.0,9.0,9.0,9.0,3.0,3.0,3.0,1.0,1,1,O2-,"Halogens, Lanthanides, Nonmetals, Transition Metals",2.5407331878401638,GGA_U,I-Nd-O-V,0.0,-2.295312510384616,2.5118,4,Orthorhombic,mmm,Pbcm,hypoiodite,None,None,V,None,None,None,"N, O",I,None,Nd,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1196885,NdBMoO6,2.4587449669173176,0.06123276829667519,Square-face bicapped square antiprism,1,4e,1,[3.6465692227625],0.0,3.6465692227625,ABCD6,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals, Transition Metals",2.4853035433653514,GGA_U,B-Mo-Nd-O,0.020237892922439,-2.801558199074073,3.5265,4,Monoclinic,2/m,P2_1/c,oxide,None,None,Mo,None,None,B,"N, O",None,None,Nd,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-1196969,Nd2Mo4O15,2.222060815224744,0.2250995091075537,"Square-face bicapped trigonal prism, Square-face capped trigonal prism",2,2i,1,"[2.967257057747645, 2.532919488740769]",0.0,2.7500882732442067,A2B4C15,2,2,1,"[7.0, 8.0]","[7.0, 8.0]",7.5,7.0,8.0,7.5,7.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",2.4415941796987424,SCAN,Mo-Nd-O,0.013176096111111,-2.486701672142857,3.2399,3,Triclinic,-1,P-1,oxide,None,None,Mo,None,None,None,"N, O",None,None,Nd,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1197137,Nd2Ge(BO4)2,2.4963432563420604,-0.01940916883501453,Square-face capped trigonal prism,1,8d,1,[3.2099223284004212],0.0,3.2099223284004212,AB2C2D8,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals",2.447530331569758,r2SCAN,B-Ge-Nd-O,0.0,-3.166842023141024,4.4952,4,Orthorhombic,mmm,Pbcn,oxide,None,None,None,None,None,"B, Ge","N, O",None,None,Nd,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-1197266,Nd7Se4Cl3O17,2.2351805532560185,0.25795172687391843,"Cube, Square-face bicapped trigonal prism, Square antiprism",3,2i,1,"[3.9369660770144863, 3.653637978416523, 1.650831870234951, 1.5050407274527582, 2.162021670215823, 1.7356705272731272, 1.548149206639259]",0.0,2.3131882938924186,A3B4C7D17,3,4,1,"[5.0, 6.0, 7.0, 8.0]","[5.0, 6.0, 7.0, 8.0]",6.5,5.0,8.0,6.5,5.0,8.0,3.0,3.0,3.0,1.5,1,2,O2-,"Halogens, Lanthanides, Nonmetals",2.497244480776031,GGA,Cl-Nd-O-Se,0.0,-2.818626561995967,3.794399999999999,4,Triclinic,-1,P-1,oxide,None,None,None,None,None,None,"C, N, O, S, Se",Cl,None,Nd,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1197371,BaNd2In2O7,2.1229675093802562,0.5077341740838293,Square-face capped trigonal prism,1,8j,1,[3.335375999656912],0.0,3.335375999656912,AB2C2D7,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Lanthanides, Metalloids, Nonmetals, Post-Transition Metals",2.5067914012908514,GGA,Ba-In-Nd-O,0.009455509583323,-2.8900168827777772,2.384599999999999,4,Tetragonal,4/mmm,P4_2/mnm,oxide,None,Ba,None,None,In,B,"N, O",I,None,Nd,None,"B $\in$ [0.5, 1]",Positive B
mp-1198049,Li6Nd(BO3)3,2.155368646644626,0.3275963057515272,Dodecahedron with triangular faces - p2345 plane normalized,1,4e,1,[4.273382844288244],0.0,4.273382844288244,AB3C6D9,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Metalloids, Nonmetals",2.454279446073482,r2SCAN,B-Li-Nd-O,0.0,-2.799694764473684,4.5791,4,Monoclinic,2/m,P2_1/c,orthoborate,Li,None,None,None,None,B,"N, O",None,None,Nd,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1198101,BaNd2Sc2O7,2.232179464780617,0.3512974683672588,Square-face capped trigonal prism,1,8j,1,[3.720589008453871],0.0,3.720589008453871,AB2C2D7,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Metalloids, Nonmetals, Transition Metals",2.4926135128716878,GGA,Ba-Nd-O-Sc,0.0,-3.7554444364583333,3.5251,4,Tetragonal,4/mmm,P4_2/mnm,oxide,None,Ba,Sc,None,None,B,"N, O, S",None,None,Nd,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1198129,Nd3IrO7,2.133975307390707,0.3835898565282586,"Square-face bicapped trigonal prism, Face-capped octahedron, Pentagonal bipyramid",3,4e,1,"[5.070490454728054, 2.951774920057249, 2.006959961643128]",0.333,3.34307511214281,AB3C7,3,2,1,"[7.0, 8.0]","[7.0, 8.0]",7.5,7.0,8.0,7.5,7.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Halogens, Lanthanides, Nonmetals, Transition Metals",2.46817208546015,r2SCAN,Ir-Nd-O,0.0,-3.002844181136364,0.0,3,Monoclinic,2/m,P2_1/c,oxide,None,None,Ir,None,None,None,"N, O",I,None,Nd,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1198373,K3Nd(Si2O5)3,2.355508425446439,0.027477209007669867,Octahedron,1,"2a, 2c",2,"[0.309588912192654, 0.674917127390534]",0.0,0.49225301979159397,AB3C6D15,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Metalloids, Nonmetals",2.378358897376908,GGA,K-Nd-O-Si,0.006943578299999,-3.160976240770001,4.0363,4,Orthorhombic,mmm,Pbam,oxide,K,None,None,None,None,Si,"N, O, S",None,None,Nd,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-1198579,NdH3S2O9,2.5552410740491753,-0.005163115161022965,Tricapped triangular prism (three square-face caps),1,4e,1,[3.68346374951659],0.0,3.68346374951659,AB2C3D9,1,1,1,[9.0],[9.0],9.0,9.0,9.0,9.0,9.0,9.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals",2.5214104998876663,GGA,H-Nd-O-S,0.028164579822224003,-2.08365451825,5.6317,4,Monoclinic,2/m,P2_1/c,oxide,None,None,None,None,None,None,"H, N, O, S",None,None,Nd,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-1198580,K2NdH4N5O17,2.644346265118039,-0.00502129355293284,Icosahedron,1,2a,1,[1.86220192110667],0.0,1.86220192110667,AB2C4D5E17,1,1,1,[12.0],[12.0],12.0,12.0,12.0,12.0,12.0,12.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals",2.636952069141973,GGA,H-K-N-Nd-O,0.0051757685344870005,-1.419712678862069,3.5537,5,Orthorhombic,mm2,Fdd2,oxide,K,None,None,None,None,None,"H, N, O",None,None,Nd,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-1198740,Li7Nd3Zr2O12,2.3548528661442836,0.19195476895166153,Cube,1,"4b, 8e",2,"[2.351968482403691, 2.06130731334393]",0.0,2.2066378978738106,A2B3C7D12,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals, Transition Metals",2.524989429082114,GGA,Li-Nd-O-Zr,0.013406111614583001,-3.088062591180554,4.2749,4,Tetragonal,4/mmm,I4_1/acd,oxide,Li,None,Zr,None,None,None,"N, O",None,None,Nd,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1199278,NdMoClO4,2.1519993285814674,0.31512933591370723,Dodecahedron with triangular faces - p2345 plane normalized,1,"4g, 4h",2,"[0.6637622930681251, 0.9339884649536301]",0.0,0.7988753790108776,ABCD4,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,2.0,2,2,O2-,"Halogens, Lanthanides, Nonmetals, Transition Metals",2.5041978195287697,GGA_U,Cl-Mo-Nd-O,0.0,-2.670762295892856,2.6074,4,Orthorhombic,mmm,Pbam,perchlorate,None,None,Mo,None,None,None,"C, N, O",Cl,None,Nd,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1199401,Nd(NO3)3,2.3982612321114263,0.18361353773199982,"Diminished icosahedron, Icosahedron",2,"4f, 2e, 2c",3,"[1.702024872150899, 4.322232057770339, 3.722545874488338]",0.0,3.248934268136525,AB3C9,2,2,1,"[11.0, 12.0]","[11.0, 12.0]",11.5,11.0,12.0,11.5,11.0,12.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals",2.649170820149109,GGA,N-Nd-O,0.0,-1.451243474711539,3.1368,3,Monoclinic,2/m,C2/c,nitrate,None,None,None,None,None,None,"N, O",None,None,Nd,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1200480,Nd2V2H2Se4O17,2.494672215816773,0.14413433727112354,Square-face bicapped square antiprism,1,4f,1,[4.122026122411277],0.0,4.122026122411277,A2B2C2D4E17,1,1,1,[10.0],[10.0],10.0,10.0,10.0,10.0,10.0,10.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",2.596578355304485,GGA_U,H-Nd-O-Se-V,0.001015472962972,-2.067293578032407,2.2434,5,Monoclinic,2/m,C2/c,oxide,None,None,V,None,None,None,"H, N, O, S, Se",None,None,Nd,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1200745,RbNd(MoO4)2,1.835430094334716,0.7009615164963915,Square antiprism,1,4c,1,[0.9964382119374211],0.0,0.9964382119374211,ABC2D8,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals, Transition Metals",2.504868004319182,GGA_U,Mo-Nd-O-Rb,0.0,-2.532083892916668,3.6992000000000003,4,Orthorhombic,mmm,Pbcn,oxide,Rb,None,Mo,None,None,None,"N, O",None,None,Nd,None,"B $\in$ [0.5, 1]",Positive B
mp-1200843,Nd3RuO7,2.0430978300145393,0.47608834553771684,"Cube, Pentagonal bipyramid",2,"4a, 4c",2,"[1.18353219726834, 2.669660755493811, 2.083722595947739]",0.0,1.9789718495699633,AB3C7,2,2,1,"[7.0, 8.0]","[7.0, 8.0]",7.5,7.0,8.0,7.5,7.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",2.488606797843009,GGA,Nd-O-Ru,0.001629918863635,-2.954480151363634,0.13470000000000001,3,Orthorhombic,mmm,Pnma,oxide,None,None,Ru,None,None,None,"N, O",None,None,Nd,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1201519,K2Na2Nd4Nb2O13,2.278300784252213,0.19599174250045187,Square-face capped trigonal prism,1,4f,1,"[4.308605938885514, 4.427017653282298]",0.0,4.367811796083906,A2B2C2D4E13,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals, Transition Metals",2.4423766386557895,r2SCAN,K-Na-Nb-Nd-O,0.0,-3.177090875750381,3.7800000000000002,5,Monoclinic,2/m,C2/c,oxide,"Na, K",None,Nb,None,None,None,"N, O",None,None,Nd,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1202742,Nd4B4O11F2,2.471301617236785,0.09036262103077797,"Square-face monocapped antiprism, Square-face bicapped square antiprism",2,4f,1,"[2.162707705502838, 1.889036233236006]",0.0,2.025871969369422,A2B4C4D11,2,2,1,"[6.0, 9.0]","[6.0, 9.0]",7.5,6.0,9.0,7.5,6.0,9.0,3.0,3.0,3.0,2.0,2,2,O2-,"Halogens, Lanthanides, Metalloids, Nonmetals",2.5387365258301307,GGA,B-F-Nd-O,0.020745000664682,-3.529122400079364,5.1175,4,Monoclinic,2/m,C2/c,fluoride,None,None,None,None,None,B,"N, O",F,None,Nd,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-1203311,Nd3PO7,1.9734654942860714,0.5928415238884972,"Square antiprism, Square-face capped trigonal prism, Trigonal prism",3,2b,1,"[1.73901743245528, 2.764917693306546, 2.387044921204801, 2.3230948398623292, 3.050461067621265, 3.1607267677278132, 1.421588550302142, 2.649001580462622, 1.5413273148476292]",0.0,2.3374644630878247,AB3C7,3,3,1,"[6.0, 7.0, 8.0]","[6.0, 7.0, 8.0]",7.0,6.0,8.0,7.0,6.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals",2.455028161122478,GGA,Nd-O-P,0.0,-3.630125993679653,4.2816,3,Monoclinic,m,Cm,oxide,None,None,None,None,None,None,"N, O, P",None,None,Nd,None,"B $\in$ [0.5, 1]",Positive B
mp-1203714,KNdH2S2O9,2.4540073002667717,0.07220127628475556,Square-face monocapped antiprism,1,4e,1,[2.465457187888518],0.0,2.465457187888518,ABC2D2E9,1,1,1,[9.0],[9.0],9.0,9.0,9.0,9.0,9.0,9.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals",2.5369979298045475,GGA,H-K-Nd-O-S,0.011506057666667001,-2.283675401483333,5.3773,5,Monoclinic,2/m,P2_1/c,oxide,K,None,None,None,None,None,"H, N, O, S",None,None,Nd,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-1204904,Nd3RuO7,2.030240412589715,0.4881223230377424,"Cube, Pentagonal bipyramid",2,"2d, 2a, 2e",3,"[1.017910371202154, 1.296227516597937, 2.3601692641262, 2.311799098982481, 2.867501854299568, 1.861139802849242]",0.0,1.952457984676264,AB3C7,2,2,1,"[7.0, 8.0]","[7.0, 8.0]",7.5,7.0,8.0,7.5,7.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",2.4898621637302973,GGA,Nd-O-Ru,0.0014481249999990001,-2.954661945227273,0.15660000000000002,3,Monoclinic,2/m,P2_1/m,oxide,None,None,Ru,None,None,None,"N, O",None,None,Nd,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1205383,Nd2GeO5,2.1234104004186745,0.42813726999898305,"Face-capped octahedron, Square antiprism",2,4e,1,"[3.50837318709153, 3.7005568860198883]",0.0,3.604465036555709,AB2C5,2,2,1,"[7.0, 8.0]","[7.0, 8.0]",7.5,7.0,8.0,7.5,7.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals",2.479576808381084,r2SCAN,Ge-Nd-O,0.0,-3.263154346249999,3.8858,3,Monoclinic,2/m,P2_1/c,oxide,None,None,None,None,None,Ge,"N, O",None,None,Nd,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1205600,Ba2NdTaO6,2.3974348542907924,-0.05848080486693086,Octahedron,1,1a,1,[0.02139877164702],0.0,0.02139877164702,ABC2D6,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Metalloids, Nonmetals, Transition Metals",2.3569058579309754,GGA,Ba-Nd-O-Ta,0.0,-3.493614462483332,3.4981,4,Monoclinic,2/m,C2/m,oxide,None,Ba,Ta,None,None,B,"N, O",None,None,Nd,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
