material_id,chem_formula,R$_0$,B,Si_chemenv,num_Si_chemenvs,Si_wyckoff,num_Si_wyckoff_pos,csm,distortion degree,mean csm,formula_anonymous,num_Si_sites,num_CN_env,num_charge_states,mean_coordn_Si-X,min_coordn_Si-X,max_coordn_Si-X,mean_coordn_Si-O,min_coordn_Si-O,max_coordn_Si-O,mean_Si_charge,min_Si_charge,max_Si_charge,mean_num_X_species,min_num_X_species,max_num_X_species,species,elements,calculation type,chemsys,e_hull,e_f,band gap,nelements,crystal,point group,space group,type,Alkali Metals,Alkaline Earth Metals,Transition Metals,Unknown Metals,Post-Transition Metals,Metalloids,Nonmetals,Halogens,Noble Gases,Lanthanides,Actinides,B_range,ranges of B,mean_SiO_BondL,SiX_coordn,SiO_coordn
mp-23915,Ca2Al3Si3HO13,1.644833612972498,0.1598694024595219,Tetrahedron,1,4c,1,"[0.4893603221304494, 0.07215949329978186, 0.22938067912323898]",0.0,0.26363349818449006,AB2C3D3E13,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Post-Transition Metals",GGA,Al-Ca-H-O-Si,0.0177687467803036,-3.2703711677840914,5.036199999999999,5,Orthorhombic,mmm,Pnma,oxide,,Ca,,,Al,Si,"H, C, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.64724862184718,[4.0],[4.0]
mp-24017,CaMnSiHO5,1.6566490212435816,-0.2299892182531012,Tetrahedron,1,4a,1,[0.44776040482629964],0.0,0.44776040482629964,ABCDE5,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA_U,Ca-H-Mn-O-Si,0.0108359754321032,-2.6798652690756706,0.0,5,Orthorhombic,222,P2_12_12_1,oxide,,Ca,Mn,,,Si,"H, C, O, S",,,,,"B $\in$ [-1, -0.1]",Negative B,1.6565517828176213,[4.0],[4.0]
mp-24104,LiAlSi2H2O7,1.633856827326498,0.1288855036795922,Tetrahedron,1,1a,1,"[0.02244717742555509, 0.035641574055168934, 0.04515617360139529, 0.036434065679907604]",0.0,0.03491974769050673,ABC2D2E7,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals",GGA,Al-H-Li-O-Si,0.0082022977564077,-2.768855990641025,4.858,5,Triclinic,1,P1,oxide,Li,,,,Al,Si,"H, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.6339934549782351,[4.0],[4.0]
mp-24369,Na2Si(H4O3)3,1.6590676804699815,-0.1333581917969315,Tetrahedron,1,2a,1,[0.13630198366524876],0.0,0.13630198366524876,AB2C9D12,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals",GGA,H-Na-O-Si,0.0112185683333283,-1.4254904966666722,4.6935,4,Monoclinic,2,P2_1,oxide,Na,,,,,Si,"H, N, O, S",,,,,"B $\in$ [-1, -0.1]",Negative B,1.658490764282237,[4.0],[4.0]
mp-24392,Ca2Al2FeSi4BHO16,1.6440003018208262,0.2024898799297662,Tetrahedron,1,2i,1,"[0.19561978088293128, 0.46175679100848527, 0.07513682570162307, 0.08660185121598588]",0.0,0.20477881220225636,ABCD2E2F4G16,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Al-B-Ca-Fe-H-O-Si,0.0029762081481532,-3.102536779089505,3.9301,7,Triclinic,-1,P-1,oxide,,Ca,Fe,,Al,"B, Si","H, C, O, S",F,,,,"B $\in$ [0.1, 0.5]",Positive B,1.64447901896715,[4.0],[4.0]
mp-24402,CaAlSiHO5,1.6637517941591888,0.8352536451948721,Tetrahedron,1,4a,1,[0.31454759577393626],0.0,0.31454759577393626,ABCDE5,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Post-Transition Metals",GGA,Al-Ca-H-O-Si,0.0086259318518511,-3.083599603194445,5.2447,5,Orthorhombic,222,P2_12_12_1,oxide,,Ca,,,Al,Si,"H, C, O, S",,,,,"B $\in$ [0.5, 1]",Positive B,1.6641022765072635,[4.0],[4.0]
mp-24469,CaAl4Si2(HO6)2,1.6487645421593515,0.1280785523027387,Tetrahedron,1,2a,1,"[0.0369381258591252, 0.03374750876309222]",0.0,0.03534281731110871,AB2C2D4E12,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Post-Transition Metals",GGA,Al-Ca-H-O-Si,0.0117035676190635,-3.1175555796428567,4.5346,5,Monoclinic,m,Cc,oxide,,Ca,,,Al,Si,"H, C, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.6489346246992571,[4.0],[4.0]
mp-24603,CaAl2Si2(H2O5)2,1.6503788517935714,0.1732920344709286,Tetrahedron,1,4a,1,"[0.3291773146945505, 0.1918556518119905]",0.0,0.2605164832532705,AB2C2D4E10,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Post-Transition Metals",GGA,Al-Ca-H-O-Si,0.0200644571052919,-2.726275586578947,5.0625,5,Orthorhombic,mm2,Pna2_1,oxide,,Ca,,,Al,Si,"H, C, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.6508693822442777,[4.0],[4.0]
mp-24802,Sr2Al3Si3HO13,1.6501151768434006,0.1918823541940269,Tetrahedron,1,4c,1,"[0.2746552232922775, 0.13286281247750464, 0.08868852405833635]",0.0,0.1654021866093728,AB2C3D3E13,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Post-Transition Metals",GGA,Al-H-O-Si-Sr,0.0269543234659002,-3.269820138238637,4.9047,5,Orthorhombic,mmm,Pnma,oxide,,Sr,,,Al,Si,"H, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.6512142173814812,[4.0],[4.0]
mp-25301,Ti(SiO3)2,1.6422933295076292,0.0784994344991512,Tetrahedron,1,4f,1,[0.14703795456732663],0.0,0.14703795456732663,AB2C6,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",GGA,O-Si-Ti,0.0394799700000003,-3.098405195555557,3.3233000000000006,3,Monoclinic,2/m,C2/c,oxide,,,Ti,,,Si,"O, S",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.6378707123300584,[4.0],[4.0]
mp-2712538,Na2Ti2Si(PO6)2,1.6378106789130296,0.0832694327994979,Tetrahedron,1,2a,1,"[0.08879482234301628, 0.12084921917874814, 0.13708037487859318]",0.0,0.11557480546678585,AB2C2D2E12,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,Na-O-P-Si-Ti,0.0277986660982492,-3.0114480217742634,2.5624,5,Monoclinic,m,Cc,oxide,Na,,Ti,,,Si,"N, O, P, S",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.63791798426959,[4.0],[4.0]
mp-2712544,Na6Sc4Zn4SiS11O48,1.6368407151074913,-0.0046966553500995,Tetrahedron,1,1a,1,"[0.36149730455525186, 0.23279779303602674, 0.3053487091493845]",0.0,0.2998812689135544,AB4C4D6E11F48,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,Na-O-S-Sc-Si-Zn,0.0364306101914388,-2.311955966879854,3.8834,6,Triclinic,1,P1,oxide,Na,,"Sc, Zn",,,Si,"N, O, S",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.6368340459623345,[4.0],[4.0]
mp-2712558,Na2ZrSiSn(PO6)2,1.641492802696502,0.1856054989270922,Tetrahedron,1,1a,1,"[0.12717475615682988, 0.22136740405204477, 0.1491896747451888, 0.30397456524991023, 0.409301761304769, 0.21489350961221043]",0.0,0.23765027852015885,ABCD2E2F12,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Na-O-P-Si-Sn-Zr,0.0376735074736842,-2.8432160381777725,3.2172,6,Triclinic,1,P1,oxide,Na,,Zr,,Sn,Si,"N, O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.6417339031929792,[4.0],[4.0]
mp-2712562,Na6Mg2Ta4Si3(PO6)6,1.6375758494161754,0.2606683458915897,Tetrahedron,1,2a,1,"[0.10395196199485446, 0.06412648841348394, 0.18216110883705788]",0.0,0.11674651974846544,A2B3C4D6E6F36,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA,Mg-Na-O-P-Si-Ta,0.0381674616861635,-2.95599051149941,2.7596000000000003,6,Monoclinic,m,Cc,oxide,Na,Mg,Ta,,,Si,"N, O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.6398809203070712,[4.0],[4.0]
mp-2712575,Na6Ca4Y4SiS11O48,1.6451254870640426,0.0298934476732606,Tetrahedron,1,1a,1,"[0.29347455725632204, 0.18212143463132283, 0.2846380223171898]",0.0,0.25341133806827826,AB4C4D6E11F48,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA,Ca-Na-O-S-Si-Y,0.0357316697672676,-2.58225465309607,4.2147,6,Triclinic,1,P1,oxide,Na,Ca,Y,,,Si,"C, N, O, S",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.6451698713923235,[4.0],[4.0]
mp-2712577,Na18Mg20Nb4Si3(S11O48)3,1.6372189036209552,0.3708981250354082,Tetrahedron,1,1a,1,"[0.14729527048961405, 0.45287588959688097, 0.44104710826948285]",0.0,0.3470727561186593,A3B4C18D20E33F144,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA,Mg-Na-Nb-O-S-Si,0.0355831624118359,-2.3489749689519264,0.0453999999999998,6,Triclinic,1,P1,oxide,Na,Mg,Nb,,,Si,"N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.6452912153542858,[4.0],[4.0]
mp-2712592,Na2Hf3ZnSi2(SO6)4,1.6351061248076264,0.1483844625987123,Tetrahedron,1,1a,1,"[0.09085904527908677, 0.13857602484619894, 0.13356731109681763, 0.05737057694014991, 0.05850042228342084, 0.07527867576972291]",0.0,0.09235867603589949,AB2C2D3E4F24,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,Hf-Na-O-S-Si-Zn,0.0442157157407434,-2.661207448224776,3.0660000000000003,6,Triclinic,1,P1,oxide,Na,,"Zn, Hf",,,Si,"H, N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.6362221306845737,[4.0],[4.0]
mp-2712596,Na2Zr3ZnSi2(SO6)4,1.636253142998114,0.1493792164109757,Tetrahedron,1,1a,1,"[0.0704745479669279, 0.20702262210429406, 0.1745893810354623, 0.095243679659776, 0.0933677296786068, 0.06245496725476277]",0.0,0.1171921546166383,AB2C2D3E4F24,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,Na-O-S-Si-Zn-Zr,0.0494650261111075,-2.6058173499840347,2.4907,6,Triclinic,1,P1,oxide,Na,,"Zn, Zr",,,Si,"N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.637378489635435,[4.0],[4.0]
mp-2712599,Na2TaAlSi(PO6)2,1.6369165993990908,0.2868852211087392,Tetrahedron,1,2a,1,"[0.19051360199130374, 0.10429683504570424, 0.14870794108310229]",0.0,0.1478394593733701,ABCD2E2F12,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Al-Na-O-P-Si-Ta,0.0451145659707563,-2.970690954353211,3.2444,6,Monoclinic,m,Cc,oxide,Na,,Ta,,Al,Si,"N, O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.638268198628418,[4.0],[4.0]
mp-2712614,Na2HfTiSi(PO6)2,1.6405512907648316,0.0828904170208872,Tetrahedron,1,1a,1,"[0.08572458292667633, 0.09454764267164434, 0.08894275971998018, 0.10511652362150094, 0.12727006043955932, 0.10468618361895413]",0.0,0.10104795883305252,ABCD2E2F12,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,Hf-Na-O-P-Si-Ti,0.0290792602368377,-3.114331271511105,2.5478,6,Triclinic,1,P1,oxide,Na,,"Ti, Hf",,,Si,"H, N, O, P, S",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.640659204235724,[4.0],[4.0]
mp-2712619,Na2Hf2Si(PO6)2,1.640804994210716,0.2064592009019688,Tetrahedron,1,2a,1,"[0.09591859920607121, 0.11797978896600966, 0.1352147891278561]",0.0,0.11637105909997898,AB2C2D2E12,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,Hf-Na-O-P-Si,0.0084089665131568,-3.217130762476017,4.9019,5,Monoclinic,m,Cc,oxide,Na,,Hf,,,Si,"H, N, O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.641072809466776,[4.0],[4.0]
mp-2712624,Na2Zr2Si(PO6)2,1.64254706233828,0.1363023052274243,Tetrahedron,1,2a,1,"[0.10064981160152561, 0.1329176601748492, 0.14230030859530488]",0.0,0.12528926012389321,AB2C2D2E12,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,Na-O-P-Si-Zr,0.0162763473684144,-3.1379277416865445,4.2617,5,Monoclinic,m,Cc,oxide,Na,,Zr,,,Si,"N, O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.6427244595647297,[4.0],[4.0]
mp-2712630,Na6Al4Zn4SiS11O48,1.6363855979271738,0.0832032938478063,Tetrahedron,1,1a,1,"[0.3221534872334434, 0.3235418712542022, 0.5242120323700107]",0.0,0.3899691302858854,AB4C4D6E11F48,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Al-Na-O-S-Si-Zn,0.0474114099099107,-2.1944597418798546,3.9263,6,Triclinic,1,P1,oxide,Na,,Zn,,Al,Si,"N, O, S",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.636502888449883,[4.0],[4.0]
mp-2712646,Na2SiSn2(PO6)2,1.6391862755791162,0.2075796643774029,Tetrahedron,1,2a,1,"[0.349938968091631, 0.4254361464244844, 0.43140113966410926]",0.0,0.4022587513934082,AB2C2D2E12,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals",GGA,Na-O-P-Si-Sn,0.0365457590175442,-2.5477614076514565,2.8962,5,Monoclinic,m,Cc,oxide,Na,,,,Sn,Si,"N, O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.6394560851399038,[4.0],[4.0]
mp-2712690,NaHfGaSi(SO6)2,1.638622044947564,0.0668564770376267,Tetrahedron,1,2a,1,"[0.17578435411623322, 0.03447422251364227, 0.09270920435215514]",0.0,0.10098926032734355,ABCDE2F12,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Ga-Hf-Na-O-S-Si,0.0489722881481498,-2.525186994845147,3.5321,6,Monoclinic,m,Cc,oxide,Na,,Hf,,Ga,Si,"H, N, O, S",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.639007151062429,[4.0],[4.0]
mp-2712691,Na2HfSiSn(PO6)2,1.6373882564906288,0.1623624202283969,Tetrahedron,1,1a,1,"[0.26897867184809476, 0.20281666090801423, 0.39580863785396037, 0.20195668493816027, 0.1575822398188073, 0.3672237203806673]",0.0,0.26572776929128405,ABCD2E2F12,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Hf-Na-O-P-Si-Sn,0.0357807802814313,-2.883030695370755,3.1059,6,Triclinic,1,P1,oxide,Na,,Hf,,Sn,Si,"H, N, O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.6375994414608614,[4.0],[4.0]
mp-2712704,Na2TiSiSn(PO6)2,1.6390527680829377,0.1193723037040366,Tetrahedron,1,1a,1,"[0.1968107072958107, 0.2061841713596817, 0.08346541025363759, 0.39650426687329643, 0.5595790412500553, 0.11069637715967763]",0.0,0.2588733290320266,ABCD2E2F12,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Na-O-P-Si-Sn-Ti,0.0376456710578958,-2.7786937587918072,2.5292000000000003,6,Triclinic,1,P1,oxide,Na,,Ti,,Sn,Si,"N, O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.6392083183055304,[4.0],[4.0]
mp-2712711,Na6Mg2Nb4Si3(PO6)6,1.6382276058100138,0.2563410938651764,Tetrahedron,1,2a,1,"[0.11264049446650316, 0.08798765402546549, 0.19635652480303453]",0.0,0.13232822443166772,A2B3C4D6E6F36,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA,Mg-Na-Nb-O-P-Si,0.0428601646101505,-2.86915807712514,2.0427,6,Monoclinic,m,Cc,oxide,Na,Mg,Nb,,,Si,"N, O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.6404960057473852,[4.0],[4.0]
mp-2712716,Na6Ca6Zr2SiS11O48,1.652202027068066,0.3890902453910987,Tetrahedron,1,1a,1,"[0.17209895911942827, 0.09554999883843086, 0.09212130195199543]",0.0,0.11992341996995153,AB2C6D6E11F48,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA,Ca-Na-O-S-Si-Zr,0.0397692692567543,-2.5246290861140888,2.8138,6,Triclinic,1,P1,oxide,Na,Ca,Zr,,,Si,"C, N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.6541850282480102,[4.0],[4.0]
mp-2712726,Na6Zr2Zn6SiS11O48,1.6367600898844414,0.2562301855479332,Tetrahedron,1,1a,1,"[0.21100198897387223, 0.09399883625205185, 0.09253221571327534]",0.0,0.1325110136463998,AB2C6D6E11F48,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,Na-O-S-Si-Zn-Zr,0.0322199809853609,-2.152120744537512,3.2884,6,Triclinic,1,P1,oxide,Na,,"Zn, Zr",,,Si,"N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.6380446088920326,[4.0],[4.0]
mp-2712727,Na6Zn6SiSn2S11O48,1.6422704570343185,0.2969209024536693,Tetrahedron,1,1a,1,"[0.4167633218044349, 0.45074570859109003, 0.46153384447219536]",0.0,0.44301429162257344,AB2C6D6E11F48,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Na-O-S-Si-Sn-Zn,0.0448928573367775,-1.985570523321296,1.5652,6,Triclinic,1,P1,oxide,Na,,Zn,,Sn,Si,"N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.643838272366566,[4.0],[4.0]
mp-2712739,Na6Ca4La4SiS11O48,1.647184666294124,-0.004302599214338,Tetrahedron,1,1a,1,"[0.2976826358425106, 0.12132243615422664, 0.2529337036430212]",0.0,0.22397959187991945,AB4C4D6E11F48,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Lanthanides, Metalloids, Nonmetals",GGA,Ca-La-Na-O-S-Si,0.0451030023198173,-2.583739017014989,4.0491,6,Triclinic,1,P1,oxide,Na,Ca,,,,Si,"C, N, O, S",,,La,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.6471782244691078,[4.0],[4.0]
mp-2712751,Na2ZrTiSi(PO6)2,1.6444173088221727,0.0872781509880598,Tetrahedron,1,1a,1,"[0.07501473681920136, 0.06862308327772634, 0.08795924430644579, 0.061448574054019614, 0.15477611528555973, 0.15332669545174712]",0.0,0.10019140819911666,ABCD2E2F12,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,Na-O-P-Si-Ti-Zr,0.0314554935631559,-3.0741053923005794,2.5704,6,Triclinic,1,P1,oxide,Na,,"Ti, Zr",,,Si,"N, O, P, S",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.6445301980917446,[4.0],[4.0]
mp-2712783,Na2HfZrSi(PO6)2,1.638513530859933,0.1340065187777774,Tetrahedron,1,1a,1,"[0.08541929157544076, 0.10515734645467321, 0.1751184210519261, 0.1137356441132234, 0.12334385791522742, 0.17077793211779807]",0.0,0.12892541553804815,ABCD2E2F12,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,Hf-Na-O-P-Si-Zr,0.0152924308333357,-3.177091547037421,4.2804,6,Triclinic,1,P1,oxide,Na,,"Zr, Hf",,,Si,"H, N, O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.6386874494487358,[4.0],[4.0]
mp-2712794,Na6Mg6Zr2SiS11O48,1.6388845713669866,0.3680534284203242,Tetrahedron,1,1a,1,"[0.2425086165732821, 0.21058237309231032, 0.2130584970634299]",0.0,0.2220498289096741,AB2C6D6E11F48,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA,Mg-Na-O-S-Si-Zr,0.0246446734369341,-2.424960544942918,2.6574000000000004,6,Triclinic,1,P1,oxide,Na,Mg,Zr,,,Si,"N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.6408319691018924,[4.0],[4.0]
mp-2712814,Na6Ca4Sc4SiS11O48,1.6464536396248224,-0.0769761517798812,Tetrahedron,1,1a,1,"[0.1883532805890986, 0.1643509660680867, 0.2661656945916896]",0.0,0.20628998041629162,AB4C4D6E11F48,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA,Ca-Na-O-S-Sc-Si,0.0316770071593452,-2.560466316339313,3.6366,6,Triclinic,1,P1,oxide,Na,Ca,Sc,,,Si,"C, N, O, S",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.646336606972661,[4.0],[4.0]
mp-2712820,Na6Ti2Zn6SiS11O48,1.6414784113743668,0.4145151499250715,Tetrahedron,1,1a,1,"[0.16390829343153887, 0.13249934629462987, 0.12547594596360126]",0.0,0.14062786189659002,AB2C6D6E11F48,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,Na-O-S-Si-Ti-Zn,0.0380524746790529,-2.1154574474203947,1.5179999999999998,6,Triclinic,1,P1,oxide,Na,,"Ti, Zn",,,Si,"N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.6436720428624116,[4.0],[4.0]
mp-2712822,Na14Ta5Ga3(SiO4)12,1.6413510628600392,0.389215974793218,Tetrahedron,1,1a,1,"[0.30284111732004615, 0.24691121084655848, 0.27115077265732845, 0.2603773901276955, 0.2829632865243438, 0.2521273599783741, 0.29728379552817175, 0.2880800258702595, 0.28376518983635124, 0.2829441341799473, 0.25766478016892014, 0.2614906658025065, 0.26725884572449843, 0.3033169619544526, 0.30841270141775967, 0.26924741301207694, 0.27589097569795434, 0.2670165148147436, 0.29442847349797063, 0.2963318468229825, 0.27224294352160283, 0.27214901651121604, 0.2804932266157708, 0.294741640252166, 0.2407396061841826, 0.24033130297309843, 0.1658203424037234, 0.16767014589000848, 0.16119870451189972, 0.15771787450708832, 0.20237490254890783, 0.2757183309569037, 0.16369424210968667, 0.24812091949844328, 0.1623060034595039, 0.2684729782971456]",0.0,0.2539804345006747,A3B5C12D14E48,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Ga-Na-O-Si-Ta,0.0389908517682906,-2.901513561078989,3.3241000000000005,5,Triclinic,1,P1,silicate,Na,,Ta,,Ga,Si,"N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.6419529824480616,[4.0],[4.0]
