material_id,chem_formula,R$_0$,B,In_chemenv,num_In_chemenvs,In_wyckoff,num_In_wyckoff_pos,csm,distortion degree,mean csm,formula_anonymous,num_In_sites,num_CN_env,num_charge_states,mean_coordn_In-X,min_coordn_In-X,max_coordn_In-X,mean_coordn_In-O,min_coordn_In-O,max_coordn_In-O,mean_In_charge,min_In_charge,max_In_charge,mean_num_X_species,min_num_X_species,max_num_X_species,species,elements,calculation type,chemsys,e_hull,e_f,band gap,nelements,crystal,point group,space group,type,Alkali Metals,Alkaline Earth Metals,Transition Metals,Unknown Metals,Post-Transition Metals,Metalloids,Nonmetals,Halogens,Noble Gases,Lanthanides,Actinides,B_range,ranges of B,mean_InO_BondL,InX_coordn,InO_coordn
mp-31232,In2PO5,1.8114367666608595,0.5430581224783821,"Octahedron, Square pyramid",2,2i,1,"[3.6167100447018528, 1.1968752951860002]",0.0,2.4067926699439264,AB2C5,2,2,2,5.5,5.0,6.0,5.5,5.0,6.0,2.5,2.0,3.0,1.0,1,1,O2-,"Halogens, Nonmetals, Post-Transition Metals",R2SCAN,In-O-P,0.0,-2.1219679678720222,2.0733999999999995,3,Triclinic,-1,P-1,oxide,,,,,In,,"O, P",I,,,,"B $\in$ [0.5, 1]",Positive B,2.2494485832250057,"[5.0, 6.0]","[5.0, 6.0]"
mp-40373,In14Ga3Pt2O8F15,2.170851780068524,0.1189510980415284,"Octahedron, Trigonal bipyramid",2,"6f, 2c",2,"[1.070914293275827, 6.836608804960297, 5.993394829707617]",0.667,4.633639309314581,A2B3C8D14E15,2,3,1,4.666666666666667,3.0,6.0,2.0,0.0,3.0,1.85714286,1.85714286,1.85714286,2.333333333333333,1,3,"Pt2-, F-, O2-","Halogens, Nonmetals, Post-Transition Metals, Transition Metals",R2SCAN,F-Ga-In-O-Pt,0.0,-2.153390105079364,1.9925,5,Trigonal,-3,R-3,fluoride,,,Pt,,"Ga, In",,"O, P","F, I",,,,"B $\in$ [0.1, 0.5]",Positive B,2.267678572475416,"[3.0, 5.0, 6.0]","[0, 1.0, 3.0]"
mp-504607,YInO3,2.039354266508368,0.1534404900305188,Trigonal bipyramid,1,6c,1,[0.447346291402611],0.0,0.447346291402611,ABC3,1,1,1,5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,1.0,1,1,O2-,"Halogens, Nonmetals, Post-Transition Metals, Transition Metals",R2SCAN,In-O-Y,0.005532107416668,-2.881256131333336,2.0516999999999994,3,Hexagonal,6mm,P6_3cm,oxide,,,Y,,In,,O,I,,,,"B $\in$ [0.1, 0.5]",Positive B,2.117534274241764,[5.0],[5.0]
mp-504852,Cs2Na3InO4,2.1244947699652124,-0.0289983015020705,Tetrahedron,1,4e,1,[0.2126376602225144],0.0,0.2126376602225144,AB2C3D4,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Nonmetals, Post-Transition Metals",GGA,Cs-In-Na-O,0.0,-1.6140596347614946,2.3304,4,Monoclinic,2/m,P2_1/c,oxide,"Na, Cs",,,,In,,"C, N, O",I,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.115949656935013,[4.0],[4.0]
mp-505177,TiIn2O5,2.227129155145321,-0.0136458220661274,Octahedron,1,4c,1,"[2.106321230116008, 2.011677521856749]",0.0,2.0589993759863785,AB2C5,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Halogens, Nonmetals, Post-Transition Metals, Transition Metals",R2SCAN,In-O-Ti,0.0137012350000045,-2.5454224783333324,1.9707,3,Orthorhombic,mmm,Pnma,oxide,,,Ti,,In,,O,I,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.213447480338488,[6.0],[6.0]
mp-505263,VInO4,2.00679652266454,0.214668745146637,Octahedron,1,"2h, 2i",2,"[0.9679690966758805, 0.9138625042121188]",0.0,0.9409158004439997,ABC4,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Halogens, Nonmetals, Post-Transition Metals, Transition Metals",R2SCAN,In-O-V,0.0232304329166641,-2.1900269831944463,2.8651,3,Monoclinic,2/m,C2/m,oxide,,,V,,In,,O,I,,,,"B $\in$ [0.1, 0.5]",Positive B,2.166355205693054,[6.0],[6.0]
mp-505551,InPH2O5,2.088576097940577,0.1294764077545069,Octahedron,1,2i,1,[0.9032590091168383],0.0,0.9032590091168383,ABC2D5,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Halogens, Nonmetals, Post-Transition Metals",GGA,H-In-O-P,0.0003501581944416,-2.072224080145503,3.3244,4,Triclinic,-1,P-1,oxide,,,,,In,,"H, O, P",I,,,,"B $\in$ [0.1, 0.5]",Positive B,2.187595487114548,[6.0],[6.0]
mp-505751,Mn2In2O7,1.6295078698231662,0.688089434774423,Cube,1,4c,1,[1.9958456451375235],0.0,1.9958456451375235,A2B2C7,1,1,1,8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Halogens, Nonmetals, Post-Transition Metals, Transition Metals",R2SCAN,In-Mn-O,0.0001405584848432,-1.8976217560632176,1.0485999999999995,3,Cubic,m-3m,Fd-3m,oxide,,,Mn,,In,,O,I,,,,"B $\in$ [0.5, 1]",Positive B,2.315704953160361,[8.0],[8.0]
mp-510727,InTeO3F,2.550981481074309,-0.5663769147305038,Octahedron,1,4e,1,[1.9022567115926754],0.0,1.9022567115926754,ABCD3,1,1,1,6.0,6.0,6.0,5.0,5.0,5.0,3.0,3.0,3.0,2.0,2,2,"F-, O2-","Halogens, Metalloids, Nonmetals, Post-Transition Metals",GGA,F-In-O-Te,0.0,-1.9802233763888888,3.178,4,Monoclinic,2/m,P2_1/c,fluoride,,,,,In,Te,O,"F, I",,,,"B $\in$ [-1, -0.1]",Negative B,2.1959721799128182,[6.0],[5.0]
mp-532091,Na26In4O19,1.954479714787368,0.5219128844931891,Tetrahedron,1,2a,1,"[0.20167344161360753, 0.4866664503251702, 0.1623617477252481, 0.24499189793722717]",0.0,0.2739233844003133,A4B19C26,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Nonmetals, Post-Transition Metals",GGA,In-Na-O,0.0165224281632649,-1.5444324637755114,1.0301999999999998,3,Monoclinic,m,Cc,oxide,Na,,,,In,,"N, O",I,,,,"B $\in$ [0.5, 1]",Positive B,2.1048491956342783,[4.0],[4.0]
mp-532541,CsBaIn2(PO4)3,2.0256670015900258,0.1996044178568576,no_data,1,no_data,1,no_data,0.0,no_data,ABC2D3E12,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Halogens, Metalloids, Nonmetals, Post-Transition Metals",GGA,Ba-Cs-In-O-P,0.004744096798249,-2.699168552469319,3.5777000000000005,5,Cubic,23,P2_13,phosphate,Cs,Ba,,,In,B,"C, O, P",I,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1644306193385936,[6.0],[6.0]
mp-540602,RbIn(MoO4)2,2.06012397818438,0.1636860606482098,Octahedron,1,4c,1,[0.06867067403283497],0.0,0.06867067403283497,ABC2D8,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,In-Mo-O-Rb,0.0065603731250005,-2.069166143888888,3.7308,4,Orthorhombic,mmm,Pnma,oxide,Rb,,Mo,,In,,O,I,,,,"B $\in$ [0.1, 0.5]",Positive B,2.175321620192021,[6.0],[6.0]
mp-542840,In2Si2Pb2O9,1.937767244246821,0.3794294201173721,Octahedron,1,4a,1,"[0.927720698432488, 0.8344246518988256]",0.0,0.8810726751656568,A2B2C2D9,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Halogens, Metalloids, Nonmetals, Post-Transition Metals",GGA,In-O-Pb-Si,0.0,-2.397890161055555,3.3467,4,Orthorhombic,mm2,Pna2_1,oxide,,,,,"In, Pb",Si,"O, P, S",I,,,,"B $\in$ [0.1, 0.5]",Positive B,2.203774459525122,[6.0],[6.0]
mp-553903,KNa9In2O8,1.9775343475465217,0.472257199018845,Tetrahedron,1,4c,1,"[0.5780163512412135, 0.408838235669734]",0.0,0.49342729345547376,AB2C8D9,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Nonmetals, Post-Transition Metals",GGA,In-K-Na-O,0.0127653503124989,-1.6523012706498554,1.7136,4,Orthorhombic,mmm,Pnma,oxide,"Na, K",,,,In,,"N, O",I,,,,"B $\in$ [0.1, 0.5]",Positive B,2.111052431111509,[4.0],[4.0]
mp-553975,K3Na2InO4,1.9757701428090653,0.4732593680090806,Tetrahedron,1,4e,1,[0.13116132628926075],0.0,0.13116132628926075,AB2C3D4,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Nonmetals, Post-Transition Metals",GGA,In-K-Na-O,0.0,-1.623292723867528,1.9065,4,Monoclinic,2/m,P2_1/c,oxide,"Na, K",,,,In,,"N, O",I,,,,"B $\in$ [0.1, 0.5]",Positive B,2.112015480015509,[4.0],[4.0]
mp-553982,K4In2Si8O21,1.800316257382509,0.6620872142524132,Trigonal bipyramid,1,4e,1,[3.1184122803848124],0.0,3.1184122803848124,A2B4C8D21,1,1,1,5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Metalloids, Nonmetals, Post-Transition Metals",GGA,In-K-O-Si,0.0,-2.9309094779952383,4.0426,4,Monoclinic,2/m,P2_1/c,oxide,K,,,,In,Si,"O, S",I,,,,"B $\in$ [0.5, 1]",Positive B,2.139222863436685,[5.0],[5.0]
mp-554101,LiIn(MoO4)2,2.006425957370065,0.2443472304752259,Octahedron,1,4e,1,[0.8506299995690414],0.0,0.8506299995690414,ABC2D8,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,In-Li-Mo-O,0.0151939884895844,-2.0549728754166665,3.2584,4,Monoclinic,2/m,P2_1/c,oxide,Li,,Mo,,In,,O,I,,,,"B $\in$ [0.1, 0.5]",Positive B,2.171952685887262,[6.0],[6.0]
mp-554146,K14In4O13,1.967170572106714,0.3496082202950449,Tetrahedron,1,4e,1,"[0.08545035055349874, 0.14363273067627036]",0.0,0.11454154061488456,A4B13C14,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Nonmetals, Post-Transition Metals",R2SCAN,In-K-O,0.0,-1.6486622938924742,2.0413,3,Monoclinic,2/m,P2_1/c,oxide,K,,,,In,,O,I,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0684534311944542,[4.0],[4.0]
mp-554506,K3In3(PO4)4,1.8655362445004933,0.4628702192104176,"Octahedron, Pentagonal bipyramid",2,4e,1,"[0.9166853976749428, 2.689205955607367, 1.3938292364300646]",0.0,1.6665735299041249,A3B3C4D16,2,2,1,6.5,6.0,7.0,6.5,6.0,7.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Nonmetals, Post-Transition Metals",GGA,In-K-O-P,0.0,-2.545199396839285,3.2322,4,Monoclinic,2/m,P2_1/c,phosphate,K,,,,In,,"O, P",I,,,,"B $\in$ [0.1, 0.5]",Positive B,2.215315271397291,"[6.0, 7.0]","[6.0, 7.0]"
mp-555212,Ba2InBrO3,1.9408771041374235,0.3706518683133145,Square pyramid,1,2c,1,[0.6461609300680767],0.0,0.6461609300680767,ABC2D3,1,1,1,6.0,6.0,6.0,5.0,5.0,5.0,3.0,3.0,3.0,2.0,2,2,"O2-, Br-","Alkaline Earth Metals, Halogens, Metalloids, Nonmetals, Post-Transition Metals",GGA,Ba-Br-In-O,0.0,-2.5714782005952377,1.8237,4,Tetragonal,4/mmm,P4/nmm,bromate,,Ba,,,In,B,O,"Br, I",,,,"B $\in$ [0.1, 0.5]",Positive B,2.173208253295177,[6.0],[5.0]
mp-555746,InAg3(PO4)2,2.020140786043555,0.2321417077590779,Octahedron,1,1a,1,[0.07917450299439396],0.0,0.07917450299439396,AB2C3D8,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Halogens, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Ag-In-O-P,0.0097622092857081,-1.8523120800680253,1.2216999999999998,4,Monoclinic,2/m,C2/m,phosphate,,,Ag,,In,,"O, P",I,,,,"B $\in$ [0.1, 0.5]",Positive B,2.181623310529877,[6.0],[6.0]
mp-556004,Ba3In2Br2O5,1.683551005833867,0.7685587928156392,Square pyramid,1,2e,1,[0.3646939256131809],0.0,0.3646939256131809,A2B2C3D5,1,1,1,6.0,6.0,6.0,5.0,5.0,5.0,3.0,3.0,3.0,2.0,2,2,"O2-, Br-","Alkaline Earth Metals, Halogens, Metalloids, Nonmetals, Post-Transition Metals",GGA,Ba-Br-In-O,0.007872946145838,-2.493398055902777,1.2907000000000002,4,Tetragonal,4/mmm,I4/mmm,oxide,,Ba,,,In,B,O,"Br, I",,,,"B $\in$ [0.5, 1]",Positive B,2.165303218172511,[6.0],[5.0]
mp-556282,Ba2AlInO5,1.990328025702396,0.2871476730436443,Octahedron,1,4f,1,[0.20196359650427376],0.0,0.20196359650427376,ABC2D5,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Metalloids, Nonmetals, Post-Transition Metals",GGA,Al-Ba-In-O,0.0054727665046305,-2.870590116296297,2.0183,4,Hexagonal,6/mmm,P6_3/mmc,oxide,,Ba,,,"Al, In",B,O,I,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1900035411922745,[6.0],[6.0]
mp-556799,Li3In(BO3)2,1.8005126938191545,0.6762036898783885,Trigonal bipyramid,1,4e,1,[0.49482716677027705],0.0,0.49482716677027705,AB2C3D6,1,1,1,5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Metalloids, Nonmetals, Post-Transition Metals",GGA,B-In-Li-O,0.0093824640625008,-2.5273114274999995,3.6904,4,Monoclinic,2/m,P2_1/c,orthoborate,Li,,,,In,B,O,I,,,,"B $\in$ [0.5, 1]",Positive B,2.146670425138878,[5.0],[5.0]
mp-557237,K5In3(SiO3)7,1.851449264883344,0.5154091586678329,"Octahedron, Trigonal bipyramid",2,4a,1,"[1.355100441477637, 1.2391611425024485, 0.9455721552541935]",0.0,1.1799445797447596,A3B5C7D21,2,2,1,5.5,5.0,6.0,5.5,5.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Metalloids, Nonmetals, Post-Transition Metals",GGA,In-K-O-Si,0.0,-2.8075516448958333,3.8853,4,Orthorhombic,mm2,Pna2_1,oxide,K,,,,In,Si,"O, S",I,,,,"B $\in$ [0.5, 1]",Positive B,2.182821820659402,"[5.0, 6.0]","[5.0, 6.0]"
mp-557583,TlInAs2O7,2.0524019952869708,0.1969714702789979,Octahedron,1,2i,1,"[1.077870378914004, 0.4068979837177294]",0.0,0.7423841813158667,ABC2D7,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Halogens, Metalloids, Nonmetals, Post-Transition Metals",GGA,As-In-O-Tl,0.0,-1.7294902888636363,2.992,4,Triclinic,-1,P-1,oxide,,,,,"In, Tl",As,O,I,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1894668623239606,[6.0],[6.0]
mp-557875,Rb3In(PO4)2,1.5525702431111532,0.9316884886660904,Octahedron,1,4e,1,"[1.4099368674909791, 1.484546036752903]",0.0,1.4472414521219412,AB2C3D8,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Nonmetals, Post-Transition Metals",GGA,In-O-P-Rb,0.0,-2.550823259264454,3.4028,4,Monoclinic,2/m,P2_1/c,phosphate,Rb,,,,In,,"O, P",I,,,,"B $\in$ [0.5, 1]",Positive B,2.1989809239897107,[6.0],[6.0]
mp-557952,RbInP2O7,2.072390765168413,0.1368111960397596,Octahedron,1,4e,1,[0.2601914642255662],0.0,0.2601914642255662,ABC2D7,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Nonmetals, Post-Transition Metals",GGA,In-O-P-Rb,0.0,-2.608979799632033,3.8119,4,Monoclinic,2/m,P2_1/c,oxide,Rb,,,,In,,"O, P",I,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1673219033469167,[6.0],[6.0]
mp-557992,InTeClO3,2.330717111865922,-0.2136309819470314,Octahedron,1,4e,1,[1.0042763936669195],0.0,1.0042763936669195,ABCD3,1,1,1,6.0,6.0,6.0,4.0,4.0,4.0,3.0,3.0,3.0,2.0,2,2,"O2-, Cl-","Halogens, Metalloids, Nonmetals, Post-Transition Metals",GGA,Cl-In-O-Te,0.0,-1.6727792755555555,3.0755,4,Monoclinic,2/m,P2_1/c,chlorate,,,,,In,Te,"C, O","Cl, I",,,,"B $\in$ [-1, -0.1]",Negative B,2.181236596290785,[6.0],[4.0]
mp-558065,In4(P2O7)3,1.9162971518223049,0.3762005262877602,Octahedron,1,4e,1,"[2.3902704706539564, 1.1103588859772626, 2.4795493130118635, 2.1697486980792204]",0.0,2.0374818419305756,A4B6C21,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Halogens, Nonmetals, Post-Transition Metals",GGA,In-O-P,0.0058162025268764,-2.286538531758846,3.4044000000000003,3,Monoclinic,2/m,P2_1/c,oxide,,,,,In,,"O, P",I,,,,"B $\in$ [0.1, 0.5]",Positive B,2.18474186190176,[6.0],[6.0]
mp-558208,RbInAs2O7,2.09038614773091,0.1409646707368615,Octahedron,1,2i,1,"[0.3735572424846187, 1.086565639492616]",0.0,0.7300614409886174,ABC2D7,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Metalloids, Nonmetals, Post-Transition Metals",GGA,As-In-O-Rb,0.0,-1.913583845378788,2.5506,4,Triclinic,-1,P-1,oxide,Rb,,,,In,As,O,I,,,,"B $\in$ [0.1, 0.5]",Positive B,2.188475564594369,[6.0],[6.0]
mp-558243,Ba2InClO3,1.981948633252004,0.2921948934959531,Square pyramid,1,2c,1,[0.7133938643658159],0.0,0.7133938643658159,ABC2D3,1,1,1,6.0,6.0,6.0,5.0,5.0,5.0,3.0,3.0,3.0,2.0,2,2,"O2-, Cl-","Alkaline Earth Metals, Halogens, Metalloids, Nonmetals, Post-Transition Metals",GGA,Ba-Cl-In-O,0.0,-2.6443210863095232,1.9145,4,Tetragonal,4/mmm,P4/nmm,chlorate,,Ba,,,In,B,"C, O","Cl, I",,,,"B $\in$ [0.1, 0.5]",Positive B,2.1651029339960024,[6.0],[5.0]
mp-558897,LiMgIn(MoO4)3,1.9944884750508989,0.2459425850360675,Octahedron,1,2i,1,[0.7912243030991093],0.0,0.7912243030991093,ABCD3E12,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Halogens, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,In-Li-Mg-Mo-O,0.0,-2.1841588886111114,3.1865,5,Triclinic,-1,P-1,oxide,Li,Mg,Mo,,In,,O,I,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1658018798001337,[6.0],[6.0]
mp-559100,In2Te2MoO10,2.1335632445867208,0.1335243560326697,"Octahedron, Face-capped octahedron",2,4e,1,"[3.494704322000266, 2.400085042948924]",0.0,2.947394682474595,AB2C2D10,2,2,1,6.5,6.0,7.0,6.5,6.0,7.0,3.0,3.0,3.0,1.0,1,1,O2-,"Halogens, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,In-Mo-O-Te,0.0186259576388962,-1.795669156111111,2.5591,4,Monoclinic,2/m,P2_1/c,oxide,,,Mo,,In,Te,O,I,,,,"B $\in$ [0.1, 0.5]",Positive B,2.264335571674018,"[6.0, 7.0]","[6.0, 7.0]"
mp-559213,CsIn3O5,1.893879513732481,0.4555617360457106,Octahedron,1,4c,1,"[0.8199834475892074, 0.5969159066582393, 0.9276255809734633]",0.0,0.7815083117403034,AB3C5,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Nonmetals, Post-Transition Metals",R2SCAN,Cs-In-O,0.0,-1.80733885027778,1.4700000000000002,3,Orthorhombic,mmm,Pnma,oxide,Cs,,,,In,,"C, O",I,,,,"B $\in$ [0.1, 0.5]",Positive B,2.234306019853334,[6.0],[6.0]
mp-559520,In2Ag3(PO4)3,1.7667816693969711,0.6262677341532312,Octahedron,1,4f,1,[1.4536270307304369],0.0,1.4536270307304369,A2B3C3D12,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Halogens, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Ag-In-O-P,0.0051877112499987,-2.038835963363094,1.2219000000000002,4,Monoclinic,2/m,C2/c,phosphate,,,Ag,,In,,"O, P",I,,,,"B $\in$ [0.5, 1]",Positive B,2.1974179743828084,[6.0],[6.0]
mp-559710,NaInAs2O7,2.031185688192522,0.1807026613221598,Octahedron,1,4f,1,[0.38015060906130954],0.0,0.38015060906130954,ABC2D7,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Metalloids, Nonmetals, Post-Transition Metals",R2SCAN,As-In-Na-O,0.0,-1.888996815276905,2.4705,4,Monoclinic,2/m,C2/c,oxide,Na,,,,In,As,"N, O",I,,,,"B $\in$ [0.1, 0.5]",Positive B,2.157009154255688,[6.0],[6.0]
mp-559933,Ba3In2Cl2O5,1.7719235901350086,0.6146815334164805,Square pyramid,1,2e,1,[0.4107645669762128],0.0,0.4107645669762128,A2B2C3D5,1,1,1,6.0,6.0,6.0,5.0,5.0,5.0,3.0,3.0,3.0,2.0,2,2,"O2-, Cl-","Alkaline Earth Metals, Halogens, Metalloids, Nonmetals, Post-Transition Metals",GGA,Ba-Cl-In-O,0.0049792691666716,-2.577283345069444,1.4236000000000004,4,Tetragonal,4/mmm,I4/mmm,oxide,,Ba,,,In,B,"C, O","Cl, I",,,,"B $\in$ [0.5, 1]",Positive B,2.157222044875863,[6.0],[5.0]
mp-560403,InAg(WO4)2,2.705610221691392,-0.6916989439913431,Octahedron,1,2f,1,[0.7261067264522781],0.0,0.7261067264522781,ABC2D8,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Halogens, Nonmetals, Post-Transition Metals, Transition Metals",R2SCAN,Ag-In-O-W,0.0218709581249889,-1.8999733215277776,2.1247000000000003,4,Monoclinic,2/m,P2/c,oxide,,,"Ag, W",,In,,O,I,,,,"B $\in$ [-1, -0.1]",Negative B,2.180314795242842,[6.0],[6.0]
mp-560404,InHSeO4,2.138321539776187,0.0795464922179541,Octahedron,1,2i,1,"[0.9054824707176713, 0.6551621521805384]",0.0,0.7803223114491049,ABCD4,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Halogens, Nonmetals, Post-Transition Metals",GGA,H-In-O-Se,0.0,-1.5276329350372018,3.4401,4,Triclinic,-1,P-1,oxide,,,,,In,,"H, O, S, Se",I,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.198733357666807,[6.0],[6.0]
mp-560544,Ba3Zn5In2O11,1.862894743492514,0.5302482751159958,Octahedron,1,4e,1,[0.022640077338617733],0.0,0.022640077338617733,A2B3C5D11,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Ba-In-O-Zn,0.0,-2.1805647024206345,1.6191,4,Cubic,-43m,F-43m,oxide,,Ba,Zn,,In,B,O,I,,,,"B $\in$ [0.5, 1]",Positive B,2.230896517174886,[6.0],[6.0]
mp-560564,Ti6In2Si2P12O49,1.951353774532952,0.3148508404330221,Octahedron,1,2c,1,[1.3781839704569683],0.0,1.3781839704569683,A2B2C6D12E49,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Halogens, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,In-O-P-Si-Ti,0.0,-2.936656537697853,2.6337,5,Trigonal,-3,R-3,oxide,,,Ti,,In,Si,"O, P, S",I,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1778294656581703,[6.0],[6.0]
mp-560645,Ca2NbInO6,2.2214234386785123,-0.0456075126730284,Octahedron,1,2a,1,[0.09623608249400054],0.0,0.09623608249400054,ABC2D6,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Ca-In-Nb-O,0.0064960648750007,-2.9941480135000007,3.2524,4,Monoclinic,2/m,P2_1/c,oxide,,Ca,Nb,,In,,"C, N, O",I,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.189741600337656,[6.0],[6.0]
mp-561102,InBiO3,2.142285355023822,0.1106095267609315,Octahedron,1,4b,1,[0.09549972787886052],0.0,0.09549972787886052,ABC3,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Halogens, Metalloids, Nonmetals, Post-Transition Metals",GGA,Bi-In-O,0.0399234685000013,-1.7853012383333329,2.4961,3,Orthorhombic,mmm,Pnma,oxide,,,,,"In, Bi",B,O,I,,,,"B $\in$ [0.1, 0.5]",Positive B,2.214985190955474,[6.0],[6.0]
mp-562801,Rb6In2Co2Si9O26,1.896869735347116,0.4440340884171582,Octahedron,1,4b,1,[0.7742872592609904],0.0,0.7742872592609904,A2B2C6D9E26,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Co-In-O-Rb-Si,0.006820162624999,-2.720785020962963,2.7696000000000005,5,Orthorhombic,mm2,Aea2,oxide,Rb,,Co,,In,Si,"C, O, S",I,,,,"B $\in$ [0.1, 0.5]",Positive B,2.2076884654362643,[6.0],[6.0]
