material_id,chem_formula,R$_0$,B,La_chemenv,num_La_chemenvs,La_wyckoff,num_La_wyckoff_pos,csm,distortion degree,mean csm,formula_anonymous,num_La_sites,num_CN_env,num_charge_states,mean_coordn_La-X,min_coordn_La-X,max_coordn_La-X,mean_coordn_La-O,min_coordn_La-O,max_coordn_La-O,mean_La_charge,min_La_charge,max_La_charge,mean_num_X_species,min_num_X_species,max_num_X_species,species,elements,calculation type,chemsys,e_hull,e_f,band gap,nelements,crystal,point group,space group,type,Alkali Metals,Alkaline Earth Metals,Transition Metals,Unknown Metals,Post-Transition Metals,Metalloids,Nonmetals,Halogens,Noble Gases,Lanthanides,Actinides,B_range,ranges of B,mean_LaO_BondL,LaX_coordn,LaO_coordn
mp-1173171,SrLaFeSnO6,1.1130497660616534,1.555289456570954,Square-face bicapped trigonal prism,1,4a,1,[3.4473118082973873],0.0,3.4473118082973873,ABCDE6,1,1,1,8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Lanthanides, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Fe-La-O-Sn-Sr,0.0143729695000001,-2.72818762075,2.8193,5,Monoclinic,m,Pc,oxide,,Sr,Fe,,Sn,,"O, S",F,,La,,B > 1,Positive B,2.615602531075187,[8.0],[8.0]
mp-1173173,SrLaGaCuO5,2.362802122772364,0.1883167584624238,Dodecahedron with triangular faces - p2345 plane normalized,1,1a,1,"[4.087820572477538, 3.9635044293522492]",0.0,4.025662500914894,ABCDE5,1,1,1,7.0,7.0,7.0,7.0,7.0,7.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Cu-Ga-La-O-Sr,0.0268164642361155,-2.6510239116666674,0.0,5,Monoclinic,m,Cc,oxide,,Sr,Cu,,Ga,,"C, O, S",,,La,,"B $\in$ [0.1, 0.5]",Positive B,2.522566223373847,[7.0],[7.0]
mp-1173178,SrLaCuRuO6,1.384788340348039,1.2196374793470297,Square antiprism,1,2a,1,[3.283700091323763],0.0,3.283700091323763,ABCDE6,1,1,1,8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Nonmetals, Transition Metals",GGA,Cu-La-O-Ru-Sr,0.0186994141666678,-2.331686220499999,0.0137,5,Monoclinic,m,Pc,oxide,,Sr,"Cu, Ru",,,,"C, O, S",,,La,,B > 1,Positive B,2.56308819797281,[8.0],[8.0]
mp-1173198,Sr6La4Zn3(RuO10)2,1.933872684902428,0.6910659956554094,"Square-face bicapped trigonal prism, Tricapped triangular prism (three square-face caps)",2,1a,1,"[3.0301353218537086, 2.87231366963502, 6.994382777460137, 6.944709821378427]",0.5,4.960385397581823,A2B3C4D6E20,2,2,1,8.5,8.0,9.0,8.5,8.0,9.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Nonmetals, Transition Metals",GGA,La-O-Ru-Sr-Zn,0.0305885175714282,-2.783216335714286,0.6715,5,Triclinic,1,P1,oxide,,Sr,"Zn, Ru",,,,"O, S",,,La,,"B $\in$ [0.5, 1]",Positive B,2.6417978582506847,"[8.0, 9.0]","[8.0, 9.0]"
mp-1173222,Sr3LaCuRuO8,1.779198613432189,0.8126757823298864,Tricapped triangular prism (three square-face caps),1,1a,1,[3.5077385050891947],0.0,3.5077385050891947,ABCD3E8,1,1,1,9.0,9.0,9.0,9.0,9.0,9.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Nonmetals, Transition Metals",GGA,Cu-La-O-Ru-Sr,0.0429177104464306,-2.5528747596428567,0.0,5,Monoclinic,m,Cm,oxide,,Sr,"Cu, Ru",,,,"C, O, S",,,La,,"B $\in$ [0.5, 1]",Positive B,2.662567334974592,[9.0],[9.0]
mp-1173238,Sr3La3Zn2RuO12,1.6697286373232587,0.8967801962848106,Tricapped triangular prism (three square-face caps),1,1a,1,"[2.6273580175023814, 3.037534311850893, 2.8450934226572357]",0.0,2.836661917336837,AB2C3D3E12,1,1,1,9.0,9.0,9.0,9.0,9.0,9.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Nonmetals, Transition Metals",GGA,La-O-Ru-Sr-Zn,0.0453406477976168,-2.8457879669047617,0.4832000000000001,5,Monoclinic,m,Cm,oxide,,Sr,"Zn, Ru",,,,"O, S",,,La,,"B $\in$ [0.5, 1]",Positive B,2.677002195041174,[9.0],[9.0]
mp-1173241,Sr3La7Ga(Co3O10)3,2.319598524790388,0.2816233936799532,"Square-face bicapped square antiprism, Diminished icosahedron, Cuboctahedron, Tridiminished icosahedron",4,"1a, 1b, 2c",3,"[0.9583470332403656, 0.90472109108836, 6.984200013503049, 5.813377311142255, 5.719143617257749, 6.190163652976712, 5.744423274909508, 5.73686024387086]",0.75,4.7564045297486075,AB3C7D9E30,4,2,1,10.5,9.0,12.0,10.5,9.0,12.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Co-Ga-La-O-Sr,0.038748952150021,-2.437180019650001,0.0,5,Monoclinic,2,C2,oxide,,Sr,Co,,Ga,,"C, O, S",,,La,,"B $\in$ [0.1, 0.5]",Positive B,2.6652751755740614,"[9.0, 12.0]","[9.0, 12.0]"
mp-1173242,Sr3LaTa2(CoO6)2,2.76011384195476,0.0343886038017779,Cuboctahedron,1,"1a, 1d",2,"[0.030117662815361587, 0.08608556931302569]",0.0,0.05810161606419364,AB2C2D3E12,1,1,1,12.0,12.0,12.0,12.0,12.0,12.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Nonmetals, Transition Metals",GGA_U,Co-La-O-Sr-Ta,0.0378560470416591,-2.984013388233333,0.0,5,Orthorhombic,mm2,Pmm2,oxide,,Sr,"Co, Ta",,,,"C, O, S",,,La,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.795872943614923,[12.0],[12.0]
mp-1173245,Sr6La3Ti3Cu3O20,2.3809949802159127,0.2293526344952386,Tricapped triangular prism (three square-face caps),1,1a,1,"[3.36096772636868, 2.744732494504336, 2.7081897024606403]",0.0,2.9379633077778853,A3B3C3D6E20,1,1,1,9.0,9.0,9.0,9.0,9.0,9.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Nonmetals, Transition Metals",GGA,Cu-La-O-Sr-Ti,0.0355606130714054,-3.048287527857142,0.0,5,Triclinic,1,P1,oxide,,Sr,"Ti, Cu",,,,"C, O, S",,,La,,"B $\in$ [0.1, 0.5]",Positive B,2.629588677375083,[9.0],[9.0]
mp-1173247,Sr3LaCu2HgBiO10,1.7103944888758271,0.8142282603978842,Tricapped triangular prism (three square-face caps),1,1a,1,[2.3705239880376405],0.0,2.3705239880376405,ABCD2E3F10,1,1,1,9.0,9.0,9.0,9.0,9.0,9.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Bi-Cu-Hg-La-O-Sr,0.0271815466666573,-2.2027134440277782,0.0,6,Triclinic,1,P1,oxide,,Sr,"Cu, Hg",,Bi,B,"H, C, O, S",,,La,,"B $\in$ [0.5, 1]",Positive B,2.607148066924577,[9.0],[9.0]
mp-1173266,Sr2La2MgRuO8,1.8209020770214004,0.796938008559288,Tricapped triangular prism (three square-face caps),1,2i,1,"[2.5876534031467098, 2.9076224469631136]",0.0,2.747637925054912,ABC2D2E8,1,1,1,9.0,9.0,9.0,9.0,9.0,9.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Nonmetals, Transition Metals",GGA,La-Mg-O-Ru-Sr,0.0324573847321421,-3.0242632845238098,0.0,5,Triclinic,-1,P-1,oxide,,"Mg, Sr",Ru,,,,"O, S",,,La,,"B $\in$ [0.5, 1]",Positive B,2.6675728983257563,[9.0],[9.0]
mp-1173267,Sr2La2MgMnO8,2.1570200872074894,0.4447375688741283,Tricapped triangular prism (three square-face caps),1,2i,1,"[2.4441370966655294, 3.038456610003509]",0.0,2.7412968533345192,ABC2D2E8,1,1,1,9.0,9.0,9.0,9.0,9.0,9.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Nonmetals, Transition Metals",GGA_U,La-Mg-Mn-O-Sr,0.0455873507797628,-3.1414154337807885,0.0,5,Monoclinic,2/m,C2/m,oxide,,"Mg, Sr",Mn,,,,"O, S",,,La,,"B $\in$ [0.1, 0.5]",Positive B,2.63978167802346,[9.0],[9.0]
mp-1173271,Sr2La6FeCu7O20,2.29982017400152,0.3176367392456841,Bicapped square prism (adjacent faces),1,1b,1,"[1.9041623092691171, 1.9358231568714608, 1.5197585299436398, 1.7278147141886837, 1.4483985545451996, 1.660209019106017]",0.0,1.6993610473206864,AB2C6D7E20,1,2,1,9.0,8.0,10.0,9.0,8.0,10.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Lanthanides, Nonmetals, Transition Metals",GGA_U,Cu-Fe-La-O-Sr,0.0197351831944372,-2.468786429166667,0.0,5,Monoclinic,m,Pm,oxide,,Sr,"Fe, Cu",,,,"C, O, S",F,,La,,"B $\in$ [0.1, 0.5]",Positive B,2.660524179619963,"[8.0, 10.0]","[8.0, 10.0]"
mp-1173276,Sr2La2FeCu3O10,2.6191366469024,0.0505945095452436,Bicapped square prism (adjacent faces),1,4h,1,[1.511239900047483],0.0,1.511239900047483,AB2C2D3E10,1,1,1,10.0,10.0,10.0,10.0,10.0,10.0,3.0,3.0,3.0,2.0,2,2,"O-, O2-","Alkaline Earth Metals, Halogens, Lanthanides, Nonmetals, Transition Metals",GGA_U,Cu-Fe-La-O-Sr,0.0058237750000165,-2.391434192500001,0.0,5,Orthorhombic,mmm,Pbam,oxide,,Sr,"Fe, Cu",,,,"C, O, S",F,,La,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.70416534121879,[10.0],[10.0]
mp-1173567,NaLaMgWO6,0.4976035227913306,1.744972686712837,Diminished icosahedron,1,2e,1,[6.70360527367094],1.0,6.70360527367094,ABCDE6,1,1,1,11.0,11.0,11.0,11.0,11.0,11.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Lanthanides, Nonmetals, Transition Metals",GGA_U,La-Mg-Na-O-W,0.0,-2.889834879637931,3.5197000000000003,5,Monoclinic,2/m,P2_1/m,oxide,Na,Mg,W,,,,"N, O",,,La,,B > 1,Positive B,2.727225277822434,[11.0],[11.0]
mp-1173608,NaLa5Mg4(WO6)4,2.4178207183893976,0.1855092805244713,"Diminished icosahedron, Bicapped octahedron (cap faces with one atom in common)",2,"1a, 2b",2,"[6.525300961219161, 6.6496136695153405, 6.719328987408262, 6.5795295315812785]",1.0,6.618443287431011,AB4C4D5E24,2,3,1,7.666666666666667,5.0,11.0,7.666666666666667,5.0,11.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Lanthanides, Nonmetals, Transition Metals",GGA_U,La-Mg-Na-O-W,0.0169476985526362,-3.0305216814836657,3.3623,5,Monoclinic,m,Cm,oxide,Na,Mg,W,,,,"N, O",,,La,,"B $\in$ [0.1, 0.5]",Positive B,2.622624792544669,"[11.0, 5.0, 7.0]","[11.0, 5.0, 7.0]"
mp-1173635,Sr18La2MgRu9O40,3.845707223319169,-1.139036073287899,Tricapped triangular prism (three square-face caps),1,2i,1,[3.0068052720304452],0.0,3.0068052720304452,AB2C9D18E40,1,1,1,8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Nonmetals, Transition Metals",GGA,La-Mg-O-Ru-Sr,0.0165898904642878,-2.5702732670714283,0.0,5,Monoclinic,2/m,C2/m,oxide,,"Mg, Sr",Ru,,,,"O, S",,,La,,B < -1,Negative B,2.654502837458304,[8.0],[8.0]
mp-1173651,NaLaNiWO6,2.393008304383914,0.2363276389099816,"Square-face bicapped square antiprism, Diminished icosahedron",2,1a,1,"[6.995429020128226, 6.40965505485492, 6.714793154170819, 6.124401368981433, 6.573696811964447, 6.893678843748567]",1.0,6.618609042308068,ABCDE6,2,3,1,7.333333333333333,5.0,11.0,7.333333333333333,5.0,11.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals, Transition Metals",GGA_U,La-Na-Ni-O-W,0.0133063775000001,-2.4938446256551723,3.3392,5,Triclinic,1,P1,oxide,Na,,"Ni, W",,,,"N, O",,,La,,"B $\in$ [0.1, 0.5]",Positive B,2.6491486994968425,"[11.0, 5.0, 6.0]","[11.0, 5.0, 6.0]"
mp-1173844,Na7La7Th2Ti18O54,2.248039892775864,0.3487625927241819,Cuboctahedron,1,1a,1,"[0.8570537486939083, 0.8082171443933351, 1.0531410863939585, 1.1798701390739657, 1.1948204316666384, 1.0022709058476402, 0.804718995761834]",0.0,0.9857274931187543,A2B7C7D18E54,1,3,1,10.0,8.0,12.0,10.0,8.0,12.0,3.0,3.0,3.0,1.0,1,1,O2-,"Actinides, Alkali Metals, Lanthanides, Nonmetals, Transition Metals",GGA,La-Na-O-Th-Ti,0.0474835044744459,-3.471475836246081,1.9245,5,Orthorhombic,mm2,Fmm2,oxide,Na,,Ti,,,,"N, O",,,La,Th,"B $\in$ [0.1, 0.5]",Positive B,2.680849252208032,"[8.0, 10.0, 12.0]","[8.0, 10.0, 12.0]"
mp-1173878,Na3Sr14La3Ti20O60,1.852541117229076,0.6520001391905363,Cuboctahedron,1,"1a, 1b",2,"[0.2874598129400635, 0.3726523096797548, 0.27516553000245664]",0.0,0.31175921754075836,A3B3C14D20E60,1,1,1,12.0,12.0,12.0,12.0,12.0,12.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Lanthanides, Nonmetals, Transition Metals",GGA,La-Na-O-Sr-Ti,0.0065754933925212,-3.510822034458046,1.6818,5,Orthorhombic,mm2,Cmm2,oxide,Na,Sr,Ti,,,,"N, O, S",,,La,,"B $\in$ [0.5, 1]",Positive B,2.758508428894471,[12.0],[12.0]
mp-1178124,La3ScO6,1.9752815615467587,0.6533279594393233,Square-face capped trigonal prism,1,"4b, 2a",2,"[2.4379040864699983, 3.9636817295467717]",0.0,3.200792908008385,AB3C6,1,1,1,7.0,7.0,7.0,7.0,7.0,7.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",GGA,La-O-Sc,0.0473654996250019,-3.7537248221249966,3.903699999999999,3,Orthorhombic,mm2,Cmc2_1,oxide,,,Sc,,,,"O, S",,,La,,"B $\in$ [0.5, 1]",Positive B,2.531304230062284,[7.0],[7.0]
mp-1178155,La3AlO6,1.8537551611066967,0.7796559516318984,Square-face capped trigonal prism,1,"4b, 2a",2,"[3.1760499437678225, 5.05799020520711]",0.5,4.117020074487466,AB3C6,1,1,1,7.0,7.0,7.0,7.0,7.0,7.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Post-Transition Metals",R2SCAN,Al-La-O,0.0200732791250022,-3.7896055654999983,4.2016,3,Orthorhombic,mm2,Cmc2_1,oxide,,,,,Al,,O,,,La,,"B $\in$ [0.5, 1]",Positive B,2.512770930516522,[7.0],[7.0]
mp-1178167,K2LaPCO7,2.322910908621864,0.1807849687962201,Octahedron,1,2e,1,[4.261304986832818],0.0,4.261304986832818,ABCD2E7,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals",GGA,C-K-La-O-P,0.0424693829861082,-2.779113522845237,4.1823,5,Monoclinic,2/m,P2_1/m,oxide,K,,,,,,"C, O, P",,,La,,"B $\in$ [0.1, 0.5]",Positive B,2.449674418997267,[6.0],[6.0]
mp-1178196,LaAl33O51,1.5207372546592866,1.2172823633774683,Hexagonal bipyramid,1,1c,1,[6.766146192390002],1.0,6.766146192390002,AB33C51,1,1,1,8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Post-Transition Metals",GGA,Al-La-O,0.0240396067647052,-3.417336568088236,2.736999999999999,3,Monoclinic,2/m,C2/m,oxide,,,,,Al,,O,,,La,,B > 1,Positive B,2.704613445080616,[8.0],[8.0]
mp-1180667,La3FeO6,1.9107807153414904,0.6970333242400868,Square-face capped trigonal prism,1,"4b, 2a",2,"[2.7096076002966716, 4.461023217829947]",0.0,3.585315409063309,AB3C6,1,1,1,7.0,7.0,7.0,7.0,7.0,7.0,3.0,3.0,3.0,1.0,1,1,O2-,"Halogens, Lanthanides, Nonmetals, Transition Metals",R2SCAN,Fe-La-O,0.0060236452499999,-3.355822085999999,2.0848000000000004,3,Orthorhombic,mm2,Cmc2_1,oxide,,,Fe,,,,O,F,,La,,"B $\in$ [0.5, 1]",Positive B,2.506839940198091,[7.0],[7.0]
mp-1180739,LaGaO3,1.4749903939289908,1.4009442053063217,Diminished icosahedron,1,4c,1,[6.634717958796596],1.0,6.634717958796596,ABC3,1,1,1,7.0,7.0,7.0,7.0,7.0,7.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Post-Transition Metals",GGA,Ga-La-O,0.0375457616428605,-3.0903520405,3.2035,3,Orthorhombic,mmm,Pnma,oxide,,,,,Ga,,O,,,La,,B > 1,Positive B,2.5871164906780537,[7.0],[7.0]
mp-1188812,La2MnNiO6,1.7633482044763835,0.9712213418746284,Tricapped triangular prism (two square-face caps and one triangular-face cap),1,4e,1,[4.356086842140614],0.0,4.356086842140614,ABC2D6,1,1,1,8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",GGA_U,La-Mn-Ni-O,0.0425326698166514,-2.825923718793104,0.0,4,Monoclinic,2/m,P2_1/c,oxide,,,"Mn, Ni",,,,"N, O",,,La,,"B $\in$ [0.5, 1]",Positive B,2.589416145486558,[8.0],[8.0]
mp-1188898,LiLa(CO3)2,1.98525810949534,0.528002101269648,Square-face bicapped square antiprism,1,2e,1,[3.6888977094108406],0.0,3.6888977094108406,ABC2D6,1,1,1,10.0,10.0,10.0,10.0,10.0,10.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals",R2SCAN,C-La-Li-O,0.0,-2.5941073888333337,4.1747,4,Monoclinic,2/m,C2/c,carbonate,Li,,,,,,"C, O",,,La,,"B $\in$ [0.5, 1]",Positive B,2.6010344433614407,[10.0],[10.0]
mp-1189102,Sr2LaSbO6,2.57728600225759,-0.2587438120520023,Octahedron,1,2b,1,[0.18504671550973278],0.0,0.18504671550973278,ABC2D6,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Metalloids, Nonmetals",GGA,La-O-Sb-Sr,0.0,-3.042176459999999,3.4224,4,Monoclinic,2/m,P2_1/c,oxide,,Sr,,,,Sb,"O, S",,,La,,"B $\in$ [-1, -0.1]",Negative B,2.397553914398181,[6.0],[6.0]
mp-1190427,LaSbO4,2.6016266641545465,-0.1664146089584499,Square-face capped trigonal prism,1,4e,1,[3.1555546954651703],0.0,3.1555546954651703,ABC4,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals",R2SCAN,La-O-Sb,0.0,-2.847205046666666,3.0090000000000003,3,Monoclinic,2/m,P2_1/c,oxide,,,,,,Sb,"O, S",,,La,,"B $\in$ [-1, -0.1]",Negative B,2.4635126994121053,[6.0],[6.0]
mp-1190489,LaTb2RuO7,1.7538951199641275,0.8139718752966395,Cube,1,2a,1,[0.8579554781804305],0.0,0.8579554781804305,ABC2D7,1,1,1,8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",GGA,La-O-Ru-Tb,0.0,-3.188168303712121,0.0,4,Orthorhombic,mmm,Cmcm,oxide,,,Ru,,,,O,,,"La, Tb",,"B $\in$ [0.5, 1]",Positive B,2.567710820626351,[8.0],[8.0]
mp-1190600,La3SbO7,1.933032530163564,0.6585726914634491,"Cube, Pentagonal bipyramid",2,"8d, 4c",2,"[0.9981532747914478, 2.465386724444695]",0.0,1.7317699996180713,AB3C7,2,2,1,7.5,7.0,8.0,7.5,7.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals",R2SCAN,La-O-Sb,2.1735909090381256e-05,-3.368529077045454,2.8144,3,Orthorhombic,mmm,Cmcm,oxide,,,,,,Sb,"O, S",,,La,,"B $\in$ [0.5, 1]",Positive B,2.5318163206975126,"[8.0, 7.0]","[8.0, 7.0]"
mp-1191066,La3IrO7,2.100967678798728,0.4478346155663034,"Cube, Pentagonal bipyramid",2,"2b, 4g",2,"[0.9422489747751179, 2.5948441701353175]",0.0,1.7685465724552176,AB3C7,2,2,1,7.5,7.0,8.0,7.5,7.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Halogens, Lanthanides, Nonmetals, Transition Metals",R2SCAN,Ir-La-O,0.0,-3.0747482506818176,0.0,3,Orthorhombic,mmm,Cmcm,oxide,,,Ir,,,,O,I,,La,,"B $\in$ [0.1, 0.5]",Positive B,2.515600892271588,"[8.0, 7.0]","[8.0, 7.0]"
mp-1191110,La3Mn2Sb3O14,2.1485679071102,0.3896877260779892,Cube,1,6e,1,[1.5579735579502785],0.0,1.5579735579502785,A2B3C3D14,1,1,1,8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals, Transition Metals",GGA_U,La-Mn-O-Sb,0.0053620851287616,-2.725996656175548,1.2379999999999995,4,Trigonal,-3m,R-3m,oxide,,,Mn,,,Sb,"O, S",,,La,,"B $\in$ [0.1, 0.5]",Positive B,2.5508831026822136,[8.0],[8.0]
mp-1191145,Rb2LaNb2O7,1.5614145887281,0.7130521708316435,Diminished icosahedron,1,2c,1,[5.861240504880126],1.0,5.861240504880126,AB2C2D7,1,1,1,11.0,11.0,11.0,11.0,11.0,11.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals, Transition Metals",GGA,La-Nb-O-Rb,0.0,-2.9988250385416664,0.0,4,Orthorhombic,mmm,Cmcm,oxide,Rb,,Nb,,,,"N, O",,,La,,"B $\in$ [0.5, 1]",Positive B,2.746975308519087,[11.0],[11.0]
mp-11914,NaLa2IrO6,0.8785761771776894,1.901491030048568,Square-face bicapped trigonal prism,1,4e,1,[1.9453973321068445],0.0,1.9453973321068445,ABC2D6,1,1,1,8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Lanthanides, Nonmetals, Transition Metals",GGA,Ir-La-Na-O,0.0,-2.6990069191379304,0.0,4,Monoclinic,2/m,P2_1/c,oxide,Na,,Ir,,,,"N, O",I,,La,,B > 1,Positive B,2.598431709789403,[8.0],[8.0]
mp-1194207,LaMoBrO4,2.477591675317582,0.0517677213796973,Square-face monocapped antiprism,1,2a,1,"[1.5085100342746267, 1.4709873651125438]",0.0,1.4897486996935854,ABCD4,1,1,1,9.0,9.0,9.0,6.0,6.0,6.0,3.0,3.0,3.0,2.0,2,2,"Br-, O2-","Halogens, Lanthanides, Metalloids, Nonmetals, Transition Metals",R2SCAN,Br-La-Mo-O,0.0,-2.639117243928571,1.8558000000000003,4,Monoclinic,m,Pc,perbromate,,,Mo,,,B,O,Br,,La,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.5381857797641763,[9.0],[6.0]
mp-1194534,La3VH3O8,2.566411588791765,-0.0118883406713619,"Square-face bicapped trigonal prism, Square-face capped trigonal prism",2,"2e, 4f",2,"[3.4481527647375936, 3.5572851415455498]",0.0,3.5027189531415717,AB3C3D8,2,2,1,7.5,7.0,8.0,7.5,7.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",GGA_U,H-La-O-V,0.0,-2.8980173359166668,2.2922,4,Monoclinic,2/m,P2_1/m,oxide,,,V,,,,"H, O",,,La,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.517548289856372,"[8.0, 7.0]","[8.0, 7.0]"
mp-1195137,KLa5V2O13,2.2517617814869,0.3397513857472425,"Cube, Square-face capped trigonal prism, Face-capped octahedron",3,2i,1,"[3.6353928582172186, 3.3515435339301862, 4.276170101939957, 0.19969430443263037, 4.226400664843985]",0.0,3.137840292672796,AB2C5D13,3,2,1,7.5,7.0,8.0,7.5,7.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals, Transition Metals",GGA_U,K-La-O-V,0.0,-3.3853048454642853,2.9836000000000005,4,Monoclinic,2/m,C2/m,oxide,K,,V,,,,O,,,La,,"B $\in$ [0.1, 0.5]",Positive B,2.5392068466145497,"[8.0, 7.0]","[8.0, 7.0]"
mp-1195311,CaLaMgAl2Si3HO13,2.3423904259782864,0.2578457260244344,Bicapped square prism (adjacent faces),1,2e,1,[7.194385764572971],1.0,7.194385764572971,ABCDE2F3G13,1,1,1,8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Metalloids, Nonmetals, Post-Transition Metals",GGA,Al-Ca-H-La-Mg-O-Si,0.0028038394270781,-3.3165797947159104,4.446700000000001,7,Monoclinic,2/m,P2_1/m,oxide,,"Mg, Ca",,,Al,Si,"H, C, O, S",,,La,,"B $\in$ [0.1, 0.5]",Positive B,2.6234882309741105,[8.0],[8.0]
mp-1195616,LaAg(IO3)4,2.5083718470116225,0.014212630204963,Square antiprism,1,2a,1,"[1.9779224158800124, 2.1935854130628147]",0.0,2.0857539144714137,ABC4D12,1,1,1,8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Halogens, Lanthanides, Nonmetals, Transition Metals",GGA,Ag-I-La-O,0.0,-1.2948058066203705,2.6566000000000005,4,Monoclinic,m,Cc,iodate,,,Ag,,,,O,I,,La,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.5235838749297383,[8.0],[8.0]
mp-1195921,La2P3(HO3)3,2.059236256711748,0.5633160645910692,Tricapped triangular prism (two square-face caps and one triangular-face cap),1,8d,1,[4.180097260695676],0.0,4.180097260695676,A2B3C3D9,1,1,1,9.0,9.0,9.0,9.0,9.0,9.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals",GGA,H-La-O-P,0.0338240075455136,-2.6872616329516803,4.5066,4,Orthorhombic,mmm,Pnma,oxide,,,,,,,"H, O, P",,,La,,"B $\in$ [0.5, 1]",Positive B,2.628931112759386,[9.0],[9.0]
