material_id,chem_formula,R$_0$,B,Co_chemenv,num_Co_chemenvs,Co_wyckoff,num_Co_wyckoff_pos,csm,distortion degree,mean csm,formula_anonymous,num_Co_sites,num_CN_env,num_charge_states,CoX_coordn,CoO_coordn,mean_coordn_Co-X,min_coordn_Co-X,max_coordn_Co-X,mean_coordn_Co-O,min_coordn_Co-O,max_coordn_Co-O,mean_Co_charge,min_Co_charge,max_Co_charge,mean_num_X_species,min_num_X_species,max_num_X_species,species,elements,calculation type,chemsys,e_hull,e_f,band gap,nelements,crystal,point group,space group,type,Alkali Metals,Alkaline Earth Metals,Transition Metals,Unknown Metals,Post-Transition Metals,Metalloids,Nonmetals,Halogens,Noble Gases,Lanthanides,Actinides,B_range,ranges of B,mean_CoO_BondL
mp-1046861,Nb2Zn2CoO8,2.1002325680998672,0.0309009856941785,Octahedron,1,2e,1,[0.38237810571685604],0.0,0.38237810571685604,AB2C2D8,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",GGA_U,Co-Nb-O-Zn,0.023723124038466,-2.374739018461539,2.6737,4,Monoclinic,2/m,C2/c,oxide,,,"Co, Zn, Nb",,,,"C, N, O",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.128824836955586
mp-1047370,Ca3Co3(AsO4)4,1.8306768320774764,0.2672844731764742,"Square plane, Trigonal bipyramid",2,"2d, 4e",2,"[1.367041251201766, 0.17986964603435002]",0.0,0.773455448618058,A3B3C4D16,2,2,1,"[4.0, 5.0]","[4.0, 5.0]",4.5,4.0,5.0,4.5,4.0,5.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA_U,As-Ca-Co-O,0.004115694560465,-2.129949244807693,2.4163,4,Monoclinic,2/m,P2_1/c,oxide,,Ca,Co,,,As,"C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.062707204901398
mp-1047787,Zn3Co3(AsO4)4,1.967134553694664,0.0998703038039761,"Octahedron, Square plane",2,"2d, 4e",2,"[4.056651499411287, 0.440992224756858]",0.0,2.2488218620840725,A3B3C4D16,2,2,1,"[4.0, 5.0]","[4.0, 5.0]",4.5,4.0,5.0,4.5,4.0,5.0,2.0,2.0,2.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",GGA_U,As-Co-O-Zn,0.037194698653874,-1.6249671267307702,1.8437,4,Monoclinic,2/m,P2_1/c,oxide,,,"Co, Zn",,,As,"C, O",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.0552656092855024
mp-1048235,MgCoP2O7,1.909964092240101,0.2243874511216833,Octahedron,1,4e,1,[2.634322927693645],0.0,2.634322927693645,ABC2D7,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",GGA_U,Co-Mg-O-P,0.012920726022732,-2.61165304198052,3.1875,4,Monoclinic,2/m,P2_1/c,oxide,,Mg,Co,,,,"C, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.145132552449344
mp-10537,Na2CoPO4F,1.4461937146207229,0.6356072615194691,Octahedron,1,8d,1,[1.422551696536227],0.0,1.422551696536227,ABCD2E4,1,1,1,[6.0],[4.0],6.0,6.0,6.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2,2,"F-, O2-","Alkali Metals, Halogens, Nonmetals, Transition Metals",GGA_U,Co-F-Na-O-P,0.0125332275,-2.461070810822386,2.3128,5,Orthorhombic,mmm,Pbcn,phosphate,Na,,Co,,,,"C, N, O, P",F,,,,"B $\in$ [0.5, 1]",Positive B,2.105206257428308
mp-1076147,Sr2Ca2Fe3CoO10,3.205276834299629,-1.6501692899567708,Octahedron,1,1a,1,"[0.9382219125809761, 0.823322775811401, 0.9680466213255671, 0.826593033667111, 0.791544370127722, 0.51299968840702, 0.43511904551490804, 0.5093348299457541]",0.0,0.7256477846725574,AB2C2D3E10,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Nonmetals, Transition Metals",GGA_U,Ca-Co-Fe-O-Sr,0.039982823975704,-2.315763352222223,0.0,5,Triclinic,1,P1,oxide,,"Ca, Sr","Fe, Co",,,,"C, O, S",F,,,,B < -1,Negative B,2.0595753436225057
mp-1076159,Sr7CaFe4(CoO5)4,1.2757906652413094,1.15278586870308,no_data,1,no_data,1,no_data,0.0,no_data,AB4C4D7E20,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Nonmetals, Transition Metals",GGA_U,Ca-Co-Fe-O-Sr,0.037405003428831,-2.228400806875,0.0,5,Triclinic,1,P1,oxide,,"Ca, Sr","Fe, Co",,,,"C, O, S",F,,,,B > 1,Positive B,2.075022773838953
mp-1076428,Sr5Ca3Fe4(CoO5)4,1.984286671701136,0.1123476061181674,Octahedron,1,1a,1,"[0.9205323744140371, 1.061179873218877, 0.48178983946417403, 0.529711114186808, 0.526516865843742, 0.5034291625098211, 0.8739515252369131, 0.9537189486274311, 0.501704171559009, 0.5904958274463821, 0.9165419545806621, 1.136691280230964, 1.12274972261471, 1.094904913622275, 0.493240506788424, 0.510417706828055]",0.0,0.7635984866982678,A3B4C4D5E20,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Nonmetals, Transition Metals",GGA_U,Ca-Co-Fe-O-Sr,0.046668213550345,-2.240145008680555,0.0,5,Triclinic,1,P1,oxide,,"Ca, Sr","Fe, Co",,,,"C, O, S",F,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0622146455761854
mp-1076439,Ba2Co2O5,1.133950808525438,2.6694130974575145,"Tetrahedron, Octahedron",2,"2b, 2a",2,"[1.909727051803014, 2.622741365435858]",0.0,2.2662342086194363,A2B2C5,2,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA_U,Ba-Co-O,0.039498351944452,-2.054551607222222,0.0,3,Orthorhombic,mm2,Ima2,oxide,,Ba,Co,,,B,"C, O",,,,,B > 1,Positive B,1.9249694500205616
mp-1076479,Sr3Ca5FeCo7O20,1.7776411740465992,0.3792161967035933,"Tetrahedron, Octahedron",2,1a,1,"[0.830708106114166, 0.611035657253939, 0.7104763859557961, 0.6165148443441091, 0.776234592752151, 0.639130692363391, 0.696706788751831, 0.5642360599385711, 0.697321928097639, 0.7465562280462561, 0.7639340933532721, 0.865125136992814, 0.962344253417128, 0.7905264946890721, 0.7720259187079901, 0.6467176683659881, 0.676744230050565, 1.136681866337249, 0.7251507020808281, 0.8893435820849531, 1.052949549574093, 0.604897836732569, 0.601413285871227, 0.7298869857905971, 0.7769030993836981, 1.108197450879552, 0.854667525836268, 1.4837097337915741]",0.0,0.7975050249127602,AB3C5D7E20,2,2,1,"[4.0, 6.0]","[4.0, 6.0]",5.0,4.0,6.0,5.0,4.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Nonmetals, Transition Metals",GGA_U,Ca-Co-Fe-O-Sr,0.040169741423613,-2.168639530416666,0.0,5,Triclinic,1,P1,oxide,,"Ca, Sr","Fe, Co",,,,"C, O, S",F,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9893260155997226
mp-1076488,Sr6Ca2Fe3(CoO4)5,1.7264336457704867,0.5001698372925227,"Tetrahedron, Octahedron",2,1a,1,"[1.038249641037597, 0.8752959863612151, 0.34283670680361905, 1.084111950321992, 0.361519865310137, 0.8909898764467551, 0.852955488931167, 0.8522369927777571, 0.941042285265099, 0.38617173739616906, 0.9369765907500951, 1.4090764622555931, 0.618851127944135, 1.334663990690599, 1.058487518363383, 0.40467426729189704, 1.031715241230206, 1.2436074933377481, 1.200228076744731, 1.16021777539555]",0.0,0.9011954537327723,A2B3C5D6E20,2,2,1,"[4.0, 6.0]","[4.0, 6.0]",5.0,4.0,6.0,5.0,4.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Nonmetals, Transition Metals",GGA_U,Ca-Co-Fe-O-Sr,0.0391469481684,-2.207947944097223,0.0,5,Triclinic,1,P1,oxide,,"Ca, Sr","Fe, Co",,,,"C, O, S",F,,,,"B $\in$ [0.5, 1]",Positive B,2.0443756942740334
mp-1076502,Sr4Ca4Fe3(CoO4)5,1.7605914129671192,0.4199540221564098,"Tetrahedron, Octahedron",2,1a,1,"[0.6762143657096621, 0.923008191748314, 0.46689339740328906, 0.811803643783327, 0.6649213202897231, 0.7047408062709011, 0.512246821278891, 0.945588291037973, 0.445573038863107, 0.6101885785019321, 0.714313807235133, 1.01945158409406, 0.61682061443651, 0.885472436919398, 0.6366620101774421, 0.516464283339167, 0.7155486026497011, 0.8765084232833241, 1.098798823075279, 0.7291780253209471]",0.0,0.728519853270904,A3B4C4D5E20,2,2,1,"[4.0, 6.0]","[4.0, 6.0]",5.0,4.0,6.0,5.0,4.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Nonmetals, Transition Metals",GGA_U,Ca-Co-Fe-O-Sr,0.04793701630557,-2.217424614861111,0.0,5,Triclinic,1,P1,oxide,,"Ca, Sr","Fe, Co",,,,"C, O, S",F,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0275148692090306
mp-1076516,Sr5Ca3Fe7CoO20,3.0122221454758376,-1.3854868130277012,Octahedron,1,1a,1,"[0.29502804207241, 0.28082418408484905, 0.798374751171625, 0.5670226312076201]",0.0,0.4853124021341261,AB3C5D7E20,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Nonmetals, Transition Metals",GGA_U,Ca-Co-Fe-O-Sr,0.027270371666652,-2.347186722569445,0.3948,5,Triclinic,1,P1,oxide,,"Ca, Sr","Fe, Co",,,,"C, O, S",F,,,,B < -1,Negative B,2.050036107868706
mp-1076631,Sr7CaFe6(CoO10)2,2.977844151396213,-1.2852652751905438,Octahedron,1,1a,1,"[0.893216655932723, 0.632393190593997, 0.7004266322149001, 0.9834379071679531, 0.8552733663531561, 0.615866214456748, 0.7463409640104081, 0.942881732953823]",0.0,0.7962295829604635,AB2C6D7E20,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Nonmetals, Transition Metals",GGA_U,Ca-Co-Fe-O-Sr,0.021093493654513,-2.303141564652778,0.0,5,Triclinic,1,P1,oxide,,"Ca, Sr","Fe, Co",,,,"C, O, S",F,,,,B < -1,Negative B,2.0863340323154005
mp-1076675,SrCa3(Co2O5)2,1.7818114579035789,0.3572245210895379,no_data,1,no_data,1,no_data,0.0,no_data,AB3C4D10,2,2,1,"[4.0, 6.0]","[4.0, 6.0]",5.0,4.0,6.0,5.0,4.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",GGA_U,Ca-Co-O-Sr,0.033900089212965,-2.147788814513888,0.0163,4,Triclinic,1,P1,oxide,,"Ca, Sr",Co,,,,"C, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9714875476849927
mp-1076758,Sr7CaFe5Co3O20,2.835838411724932,-1.099038039778869,no_data,1,no_data,1,no_data,0.0,no_data,AB3C5D7E20,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Nonmetals, Transition Metals",GGA_U,Ca-Co-Fe-O-Sr,0.032065805208318,-2.262954629097223,0.0,5,Triclinic,1,P1,oxide,,"Ca, Sr","Fe, Co",,,,"C, O, S",F,,,,B < -1,Negative B,2.0737870218521532
mp-1076769,Sr6Ca2Fe5Co3O20,2.499567415016182,-0.6250218118284335,Octahedron,1,1a,1,"[0.6758533894862301, 0.643766638523943, 0.6922435667341631, 0.31463346922114105, 0.8022966356166561, 0.9393205021849501, 0.7911528623562201, 0.553447940424959, 0.7020385901215991, 0.585415886775403, 0.564071591822216, 0.60186141576046]",0.0,0.6555085407523285,A2B3C5D6E20,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Nonmetals, Transition Metals",GGA_U,Ca-Co-Fe-O-Sr,0.035702199435775,-2.269821940833333,0.0,5,Triclinic,1,P1,oxide,,"Ca, Sr","Fe, Co",,,,"C, O, S",F,,,,"B $\in$ [-1, -0.1]",Negative B,2.066127484237949
mp-1076884,Sr6Ca2Fe7CoO20,2.837940787796802,-1.1164864477178107,Octahedron,1,1a,1,"[0.783415841268809, 0.517832488775894, 0.23165857560593903, 0.433545640192153]",0.0,0.4916131364606988,AB2C6D7E20,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Nonmetals, Transition Metals",GGA_U,Ca-Co-Fe-O-Sr,0.023809254800346,-2.340144133472222,0.2066,5,Triclinic,1,P1,oxide,,"Ca, Sr","Fe, Co",,,,"C, O, S",F,,,,B < -1,Negative B,2.0631118393783243
mp-1094065,Sr2Co2O5,1.6157495990867876,0.5873108181447086,"Octahedron, Square plane",2,"1b, 1d",2,"[0.45486643630320206, 6.0964664164650534e-30]",0.0,0.22743321815160103,A2B2C5,2,2,1,"[4.0, 6.0]","[4.0, 6.0]",5.0,4.0,6.0,5.0,4.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",GGA_U,Co-O-Sr,0.035127937777777,-2.103315670555556,0.0,3,Tetragonal,4/mmm,P4/mmm,oxide,,Sr,Co,,,,"C, O, S",,,,,"B $\in$ [0.5, 1]",Positive B,1.9548802107956955
mp-1096874,Co(AsO2)2,1.830024605391657,0.2085737985425827,Octahedron,1,4d,1,[0.703295724465924],0.0,0.703295724465924,AB2C4,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",r2SCAN,As-Co-O,0.013419314999999,-1.522453137500001,1.4247,3,Tetragonal,4/mmm,P4_2/mbc,oxide,,,Co,,,As,"C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.076329008286555
mp-1099653,Sr2Ca6FeCo7O20,1.7871087814347342,0.3511148564449001,"Tetrahedron, Octahedron",2,1a,1,"[0.5150860749953401, 0.7472884112701881, 0.7320792487980611, 0.279791603890078, 0.714211388348399, 0.41260964220855806, 0.434346809331761, 0.611105715509598, 0.504827591772226, 0.7956937729490581, 0.6695100508329831, 0.5837657425226861, 0.7706826931099761, 0.6356393732805441, 0.6292833732143801, 0.730641739944465, 0.597407094843542, 1.229467927413375, 0.6127980794793171, 0.711965837363933, 1.022764519820351, 0.531218643101666, 0.6256149327222761, 0.6347484246234061, 0.6126558585434451, 0.894640355245183, 0.7546818020410501, 1.015912335359811]",0.0,0.6789442515191306,AB2C6D7E20,2,2,1,"[4.0, 6.0]","[4.0, 6.0]",5.0,4.0,6.0,5.0,4.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Nonmetals, Transition Metals",GGA_U,Ca-Co-Fe-O-Sr,0.045510162523147,-2.170567388888889,0.0405,5,Triclinic,1,P1,oxide,,"Ca, Sr","Fe, Co",,,,"C, O, S",F,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9830504332359264
mp-1099665,Sr2Ca2FeCo3O10,1.7738255850654252,0.4015313120554157,"Tetrahedron, Octahedron",2,1a,1,"[0.7729469849301891, 1.066374940563149, 0.571458662189554, 0.47244053751685505, 0.7197876391396411, 0.722143282646112, 0.523741251716175, 1.027205186726216, 0.279754173166106, 0.8137178770513931, 0.883738619498817, 0.9808913915371301, 1.1461085850525201, 0.872980169265221, 0.7274453569247771, 0.68684488989512, 0.654253621291869, 0.801120063406867, 0.875034081204188, 1.410901875083012, 0.9245804800881581, 0.82473397842753, 0.619690064802887, 0.833843905676457]",0.0,0.8004890674083311,AB2C2D3E10,2,2,1,"[4.0, 6.0]","[4.0, 6.0]",5.0,4.0,6.0,5.0,4.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Nonmetals, Transition Metals",GGA_U,Ca-Co-Fe-O-Sr,0.040726667472206,-2.192679666666667,0.0,5,Triclinic,1,P1,oxide,,"Ca, Sr","Fe, Co",,,,"C, O, S",F,,,,"B $\in$ [0.1, 0.5]",Positive B,2.011638525033924
mp-1099694,SrCaCo2O5,1.763371696072221,0.4008420986355322,no_data,1,no_data,1,no_data,0.0,no_data,ABC2D5,2,2,1,"[4.0, 6.0]","[4.0, 6.0]",5.0,4.0,6.0,5.0,4.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",GGA_U,Ca-Co-O-Sr,0.031473848912034,-2.136111192708333,0.0,4,Triclinic,1,P1,oxide,,"Ca, Sr",Co,,,,"C, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9763495794569637
mp-1099745,SrCa7Fe2(Co3O10)2,1.7884084470019714,0.3343660174100452,"Tetrahedron, Octahedron",2,1a,1,"[0.47991687275728, 0.39562886043278606, 0.44644561726645104, 0.450390582362698, 0.5141811701731, 0.8523541271743681, 0.526481920077556, 0.664773009039728, 0.462688615585065, 0.7628681429786751, 0.590233158107057, 0.30387687995371904, 0.571118252745562, 0.483066187433816, 0.49063523611054405, 0.608963362525484, 0.522689202764344, 0.6605758948465611, 0.652571253272333, 0.805545777517331, 0.6516257833558821, 0.6246800442619741, 0.684969262535002, 0.602016019132892]",0.0,0.5753456346837588,AB2C6D7E20,2,2,1,"[4.0, 6.0]","[4.0, 6.0]",5.0,4.0,6.0,5.0,4.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Nonmetals, Transition Metals",GGA_U,Ca-Co-Fe-O-Sr,0.048162582511582,-2.207408410972223,0.0,5,Triclinic,1,P1,oxide,,"Ca, Sr","Fe, Co",,,,"C, O, S",F,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9862762836767658
mp-1099786,Ca2Co2O5,1.7692073285120364,0.4358713494495725,"Tetrahedron, Octahedron",2,"2b, 2a",2,"[0.69279325893148, 0.599722467341117]",0.0,0.6462578631362985,A2B2C5,2,2,1,"[4.0, 6.0]","[4.0, 6.0]",5.0,4.0,6.0,5.0,4.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",GGA_U,Ca-Co-O,0.025433882499992,-2.170358883333332,0.0,3,Orthorhombic,mm2,Ima2,oxide,,Ca,Co,,,,"C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9686492126797426
mp-1099798,Sr5Ca3Fe2(Co3O10)2,1.7483635128656771,0.4572864215473957,"Tetrahedron, Octahedron",2,1a,1,"[0.7780802330054251, 0.8210610037122631, 0.725617485557229, 0.7778525169788211, 0.756548080907508, 0.718624441930214, 0.752577025433791, 0.9521198671583001, 0.24807530746653403, 0.9722441369222371, 0.9766011085169741, 0.8282263026055621, 1.305797029913968, 0.7134382143111001, 0.4713193214458, 0.9897941249307101, 0.7461245685945821, 1.023454383894104, 0.9716821339340851, 1.350825239935016, 0.9703505479629181, 1.05584578828845, 0.7741932535661, 1.065800578514488]",0.0,0.8644271956452574,A2B3C5D6E20,2,2,1,"[4.0, 6.0]","[4.0, 6.0]",5.0,4.0,6.0,5.0,4.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Nonmetals, Transition Metals",GGA_U,Ca-Co-Fe-O-Sr,0.038207238284737,-2.187436062916667,0.0,5,Triclinic,1,P1,oxide,,"Ca, Sr","Fe, Co",,,,"C, O, S",F,,,,"B $\in$ [0.1, 0.5]",Positive B,2.019252234008629
mp-1099816,Sr5Ca3FeCo7O20,1.7517976203507009,0.4426565306284716,"Tetrahedron, Octahedron",2,1a,1,"[1.170409690368192, 0.861088549995577, 0.597304140761137, 0.6103100651301281, 0.6771428737686881, 0.6236129293040731, 0.87538615907754, 1.001532921553509, 0.9508582190122251, 0.71513121622354, 0.46294351609881906, 0.906232296143303, 0.6831793733982571, 1.047150508586465, 0.7300660135524071, 0.721898293467645, 0.77286019272372, 1.206879030280862, 0.81585862902699, 1.030489890231121, 1.5698428444088122, 0.8892558038672721, 0.8514225687962861, 1.131930285485903, 0.9245553104259201, 1.420287712438598, 0.977066117555575, 1.431396296198197]",0.0,0.9162889802814558,AB3C5D7E20,2,2,1,"[4.0, 6.0]","[4.0, 6.0]",5.0,4.0,6.0,5.0,4.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Nonmetals, Transition Metals",GGA_U,Ca-Co-Fe-O-Sr,0.031616964312491,-2.162071039861112,0.0,5,Triclinic,1,P1,oxide,,"Ca, Sr","Fe, Co",,,,"C, O, S",F,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9990308424109702
mp-1099847,SrCa7FeCo7O20,1.7899365713458597,0.3298313795579531,"Tetrahedron, Octahedron",2,1a,1,"[0.622959384794569, 0.537454444662887, 0.606582039084818, 0.5765387848990571, 0.660525054919013, 0.44212876703428006, 0.48573465883290706, 0.6050115645481431, 0.58067015964871, 0.639308288738211, 0.5049011944192581, 0.45338425051162706, 0.45813687667930003, 0.735285165545538, 0.535761127941204, 0.570877263826096, 0.5637326242666131, 1.053542122793956, 0.639206166219569, 0.55359605804967, 1.067592604140959, 0.67035531522219, 0.597174463553918, 0.670164449516638, 0.6330221593330231, 0.6553321262025731, 0.634749319760686, 0.7191794382583571]",0.0,0.6240323526215634,ABC7D7E20,2,2,1,"[4.0, 6.0]","[4.0, 6.0]",5.0,4.0,6.0,5.0,4.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Nonmetals, Transition Metals",GGA_U,Ca-Co-Fe-O-Sr,0.042775993692123,-2.180569837291666,0.0,5,Triclinic,1,P1,oxide,,"Ca, Sr","Fe, Co",,,,"C, O, S",F,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9739770934905703
mp-1099862,BaSr7Fe6(CoO10)2,1.3827075264502475,1.0709267644792375,"Octahedron, Square pyramid",2,1a,1,"[0.8886958144104791, 0.5632991494232641, 0.8480870381847141, 0.28931488544717804, 1.085642768291701, 0.7558478593847091, 1.021731889565667, 1.294068035559762]",0.0,0.8433359300334342,AB2C6D7E20,2,2,1,"[5.0, 6.0]","[5.0, 6.0]",5.5,5.0,6.0,5.5,5.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Metalloids, Nonmetals, Transition Metals",GGA_U,Ba-Co-Fe-O-Sr,0.024924716145801,-2.284640144652778,0.0,5,Triclinic,1,P1,oxide,,"Sr, Ba","Fe, Co",,,B,"C, O, S",F,,,,B > 1,Positive B,2.104422165548199
mp-1099946,Sr7CaFe7CoO20,3.3501139695809257,-1.803912094577924,Octahedron,1,1a,1,"[0.9908468817393391, 1.108700466480552, 1.017380533088547, 0.448736109855765]",0.0,0.8914159977910509,ABC7D7E20,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Nonmetals, Transition Metals",GGA_U,Ca-Co-Fe-O-Sr,0.013072611406262,-2.340377070902777,0.0,5,Triclinic,1,P1,oxide,,"Ca, Sr","Fe, Co",,,,"C, O, S",F,,,,B < -1,Negative B,2.0985635613445885
mp-1100009,Sr4Ca4FeCo7O20,1.7719183961707674,0.3951849384738538,"Tetrahedron, Octahedron",2,1a,1,"[0.7862388041775601, 0.74490165901442, 0.7990365057668941, 0.436942766330486, 0.804435489825234, 0.449040231480885, 0.64526636370345, 0.709162423564465, 0.7944556364492871, 1.017449473283303, 0.635239260025766, 0.685726264899228, 1.079145518253912, 0.7129314019039751, 0.824742753831584, 0.988585612896238, 0.6634743330548021, 1.240533369631038, 0.8414463740657381, 0.860683252110173, 1.635461072787562, 0.861116213973485, 0.73839284058453, 1.102272529697587, 0.728761953092632, 1.299075988966095, 0.9149299591336361, 1.388486143525276]",0.0,0.8709976498581874,AB4C4D7E20,2,2,1,"[4.0, 6.0]","[4.0, 6.0]",5.0,4.0,6.0,5.0,4.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Nonmetals, Transition Metals",GGA_U,Ca-Co-Fe-O-Sr,0.03549461461112,-2.1659564225,0.0,5,Triclinic,1,P1,oxide,,"Ca, Sr","Fe, Co",,,,"C, O, S",F,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9926037589091736
mp-1101114,Ti2CoO5,1.7770757028438235,0.2980839471766912,"Octahedron, Trigonal prism",2,1a,1,"[7.549718724254449, 5.7288060751969265, 7.21678765527639, 6.5887828341530135, 6.998003472145451, 3.251423432893616]",0.833,6.222253698986641,AB2C5,2,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",GGA_U,Co-O-Ti,0.018479206979163,-2.945039620416666,1.6182,3,Triclinic,1,P1,oxide,,,"Ti, Co",,,,"C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1185522036813635
mp-1101526,LiCo2(PO3)5,1.7927852821002006,0.2997797589181896,Octahedron,1,2a,1,"[1.577974545471046, 1.545101107892008]",0.0,1.5615378266815272,AB2C5D15,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Co-Li-O-P,0.005959960724649,-2.439145017893373,3.1948,4,Monoclinic,m,Pc,phosphite,Li,,Co,,,,"C, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.126076244436604
mp-1101531,Li9Co3P8O29,1.6233725156764964,0.5543757047969693,Octahedron,1,2a,1,"[0.7577468157849151, 0.641248774250166, 0.62204524324288]",0.0,0.6736802777593204,A3B8C9D29,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Co-Li-O-P,0.040506720901355,-2.4700582337172,1.5756,4,Monoclinic,m,Cc,oxide,Li,,Co,,,,"C, O, P",,,,,"B $\in$ [0.5, 1]",Positive B,2.008585473284842
mp-1101575,Co2(PO3)5,1.4064482942345564,0.8080581638236286,Octahedron,1,4g,1,[1.4584093566589331],0.0,1.4584093566589331,A2B5C15,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.5,2.5,2.5,1.0,1,1,Co2.50+-O2-,"Nonmetals, Transition Metals",GGA_U,Co-O-P,0.01584036943182,-2.329145271964285,0.001199999999999,3,Monoclinic,2/m,P2/c,phosphite,,,Co,,,,"C, O, P",,,,,"B $\in$ [0.5, 1]",Positive B,2.086886651563064
