material_id,chem_formula,R$_0$,B,Sb_chemenv,num_Sb_chemenvs,Sb_wyckoff,num_Sb_wyckoff_pos,csm,distortion degree,mean csm,formula_anonymous,num_Sb_sites,num_CN_env,num_charge_states,SbX_coordn,SbO_coordn,mean_coordn_Sb-X,min_coordn_Sb-X,max_coordn_Sb-X,mean_coordn_Sb-O,min_coordn_Sb-O,max_coordn_Sb-O,mean_Sb_charge,min_Sb_charge,max_Sb_charge,mean_num_X_species,min_num_X_species,max_num_X_species,species,elements,mean_SbO_BondL,calculation type,chemsys,e_hull,e_f,band gap,nelements,crystal,point group,space group,type,Alkali Metals,Alkaline Earth Metals,Transition Metals,Unknown Metals,Post-Transition Metals,Metalloids,Nonmetals,Halogens,Noble Gases,Lanthanides,Actinides,B_range,ranges of B
mp-1227483,Ca2MnSbO6,2.1278718499813642,-0.6157852209535828,Octahedron,1,4b,1,[0.047363718886198],0.0,0.047363718886198,ABC2D6,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",2.01526489772683,GGA_U,Ca-Mn-O-Sb,0.012768599124996002,-2.601545224793104,0.8200000000000001,4,Monoclinic,2/m,P2_1/c,oxide,None,Ca,Mn,None,None,Sb,"C, O, S",None,None,None,None,"B $\in$ [-1, -0.1]",Negative B
mp-1227556,BiSbWO6,1.7675871795135105,0.9024150842263927,Square pyramid,1,2c,1,[2.586872860115977],0.0,2.586872860115977,ABCD6,1,1,1,[5.0],[5.0],5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",2.214322479993565,r2SCAN,Bi-O-Sb-W,0.013863934999996,-1.9450153488888922,1.231099999999999,4,Monoclinic,2,C2,oxide,None,None,W,None,Bi,"B, Sb","O, S",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-1227588,Ca4Mn3SbO12,1.9700074695084815,0.19937659382939654,Octahedron,1,1c,1,[0.018785488753239002],0.0,0.018785488753239002,AB3C4D12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",2.006450394281273,GGA_U,Ca-Mn-O-Sb,0.028395570729153004,-2.546517845189655,0.24080000000000001,4,Triclinic,-1,P-1,oxide,None,Ca,Mn,None,None,Sb,"C, O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1227674,Bi3Sb5Pb4O21,2.005633743600819,0.07019526055251342,Octahedron,1,1a,1,"[0.25439331744111104, 0.17650336222034801, 0.303390368270888, 0.24409467960663403, 0.18599304116013102]",0.0,0.23287495373982242,A3B4C5D21,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals",2.0186123335877832,GGA,Bi-O-Pb-Sb,0.006215004488630001,-1.515394639299247,1.376599999999999,4,Triclinic,1,P1,oxide,None,None,None,None,"Pb, Bi","B, Sb","O, P, S",None,None,None,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-1227677,BaSrBiSbO6,2.0630146881800444,-0.16987971523640188,Octahedron,1,1a,1,[0.11648187901383901],0.0,0.11648187901383901,ABCDE6,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Post-Transition Metals",2.031961654170957,GGA,Ba-Bi-O-Sb-Sr,0.012036298200003001,-2.452268712000001,1.953699999999999,5,Trigonal,3,R3,oxide,None,"Sr, Ba",None,None,Bi,"B, Sb","O, S",None,None,None,None,"B $\in$ [-1, -0.1]",Negative B
mp-1227760,Ca2Dy3Sb3O14,1.9858420174991054,0.11694293666645746,Octahedron,1,"2b, 2a, 2c",3,"[0.254569020934515, 0.6294479804210901, 0.6087215687260731]",0.0,0.49757952336055933,A2B3C3D14,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Metalloids, Nonmetals",2.0073449323070855,GGA,Ca-Dy-O-Sb,0.036645214090908006,-2.9736391149999992,2.5795999999999992,4,Monoclinic,2/m,C2/c,oxide,None,Ca,None,None,None,Sb,"C, O, S",None,None,Dy,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1227913,BaNaSr3(SbO4)3,1.8375111177203773,1.05745503619129,Octahedron,1,"2a, 4c",2,"[0.192196890431603, 0.25086735721590103]",0.0,0.22153212382375204,ABC3D3E12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Metalloids, Nonmetals",2.0336300136420573,GGA,Ba-Na-O-Sb-Sr,0.032559420059532,-2.5474415140689652,1.9361000000000002,5,Orthorhombic,222,C222_1,oxide,Na,"Sr, Ba",None,None,None,"B, Sb","N, O, S",None,None,None,None,B > 1,Positive B
mp-1227969,Ca3Mn2SbO9,2.0175575084133883,-0.05925049103171043,no_data,1,no_data,1,no_data,0.0,no_data,AB2C3D9,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",2.006730418252745,GGA_U,Ca-Mn-O-Sb,0.026603405361094002,-2.561443479890804,0.1004,4,Triclinic,-1,P-1,oxide,None,Ca,Mn,None,None,Sb,"C, O, S",None,None,None,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-1228129,Ba4InSbO8,2.1426082132607354,-0.6383604157381557,Octahedron,1,1c,1,[0.008328231287229001],0.0,0.008328231287229001,ABC4D8,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Metalloids, Nonmetals, Post-Transition Metals",2.025998698488402,GGA,Ba-In-O-Sb,0.0,-2.679884023333332,2.3682,4,Orthorhombic,mmm,Cmmm,oxide,None,Ba,None,None,In,"B, Sb","O, S",I,None,None,None,"B $\in$ [-1, -0.1]",Negative B
mp-1228276,Ba3NiSbRuO9,1.8022211956889809,1.1198588212984208,Octahedron,1,2d,1,[0.37527362083445703],0.0,0.37527362083445703,ABCD3E9,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",2.008226726701364,GGA_U,Ba-Ni-O-Ru-Sb,0.007992468583328001,-2.297858505666667,0.5658000000000001,5,Trigonal,-3m,P-3m1,oxide,None,Ba,"Ni, Ru",None,None,"B, Sb","N, O, S",None,None,None,None,B > 1,Positive B
mp-1228279,Ba3NaSr(SbO4)3,1.8100635932689773,1.2228857372998212,Octahedron,1,"2g, 4l",2,"[0.237656194668789, 0.23854255071420902]",0.0,0.238099372691499,ABC3D3E12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Metalloids, Nonmetals",2.0351116852678097,GGA,Ba-Na-O-Sb-Sr,0.027943829983337002,-2.531210567568965,1.5696999999999992,5,Orthorhombic,mmm,Cmme,oxide,Na,"Sr, Ba",None,None,None,"B, Sb","N, O, S",None,None,None,None,B > 1,Positive B
mp-1228553,Ba2NaSr2(SbO4)3,1.7945827058145256,1.3055076767669007,Octahedron,1,"2b, 4c",2,"[0.216882506225011, 0.22406037427816503]",0.0,0.22047144025158802,AB2C2D3E12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Metalloids, Nonmetals",2.0354883603120806,GGA,Ba-Na-O-Sb-Sr,0.032433380083332006,-2.538400447068966,1.858299999999999,5,Orthorhombic,mmm,Cmce,oxide,Na,"Sr, Ba",None,None,None,"B, Sb","N, O, S",None,None,None,None,B > 1,Positive B
mp-1228577,Ba2NaSr2(SbO4)3,1.814853398218316,1.1544645530682152,Octahedron,1,"2b, 4h",2,"[0.17498598626716702, 0.164988812110886]",0.0,0.1699873991890265,AB2C2D3E12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Metalloids, Nonmetals",2.0279313450707193,GGA,Ba-Na-O-Sb-Sr,0.04110024858333201,-2.529733578568965,1.6808,5,Tetragonal,-42m,P-4n2,oxide,Na,"Sr, Ba",None,None,None,"B, Sb","N, O, S",None,None,None,None,B > 1,Positive B
mp-1228624,Ba3Ti4Sb4O21,1.980405088601603,0.1524137045963859,Octahedron,1,4f,1,"[0.7433801243575511, 1.765972106888512]",0.0,1.2546761156230315,A3B4C4D21,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",2.008412662225196,GGA,Ba-O-Sb-Ti,0.028600968808578,-2.850029601979166,2.4014,4,Monoclinic,2/m,C2/c,oxide,None,Ba,Ti,None,None,"B, Sb","O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1228843,AlSb3Pb4O13,1.9635503172654443,0.28555450368436525,no_data,1,no_data,1,no_data,0.0,no_data,AB3C4D13,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals",2.0162605514060146,GGA,Al-O-Pb-Sb,0.004629183792778001,-1.9797495226190471,1.336,4,Trigonal,3m,R3m,oxide,None,None,None,None,"Al, Pb",Sb,"O, P, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1229110,AlBi3Sb2O11,1.9665290182175053,0.2828372586232212,Octahedron,1,2a,1,"[0.436087234157078, 0.48702808347533405, 0.44661020736170304, 0.436173065112738]",0.0,0.4514746475267133,AB2C3D11,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals",2.018635146279945,GGA,Al-Bi-O-Sb,0.004794054485319,-1.7947803528676292,2.6904999999999992,4,Monoclinic,m,Pc,oxide,None,None,None,None,"Al, Bi","B, Sb","O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1236840,DySbO4,1.7953441702020343,1.117602755185479,Octahedron,1,4e,1,[1.080562418787151],0.0,1.080562418787151,ABC4,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals",1.9888597725995243,r2SCAN,Dy-O-Sb,0.000254339999999,-2.866580303194442,2.3042,3,Monoclinic,2/m,P2_1/c,oxide,None,None,None,None,None,Sb,"O, S",None,None,Dy,None,B > 1,Positive B
mp-1236862,TbSbO4,1.7877937826227577,1.1635677607057773,Octahedron,1,4e,1,[1.08896180945834],0.0,1.08896180945834,ABC4,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals",1.9895923490136376,r2SCAN,O-Sb-Tb,0.00020413,-2.682160437083332,2.3422,3,Monoclinic,2/m,P2_1/c,oxide,None,None,None,None,None,Sb,"O, S",None,None,Tb,None,B > 1,Positive B
mp-1237008,ErSbO4,1.8023438696005,1.0730318355997128,Octahedron,1,4e,1,[1.08363939905055],0.0,1.08363939905055,ABC4,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals",1.9875697262913752,r2SCAN,Er-O-Sb,0.00040719791666700005,-2.878625433750001,2.2761,3,Monoclinic,2/m,P2_1/c,oxide,None,None,None,None,None,Sb,"O, S",None,None,Er,None,B > 1,Positive B
mp-1237257,LuSbO4,1.9173027027443539,0.4271461861231427,Octahedron,1,4e,1,[0.9769881613765021],0.0,0.9769881613765021,ABC4,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals",1.9855958189336125,r2SCAN,Lu-O-Sb,0.0,-2.7174715340277773,2.3432999999999993,3,Monoclinic,2/m,P2_1/c,oxide,None,None,None,None,None,Sb,"O, S",None,None,Lu,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1238219,HoSbO4,1.8004191136651122,1.0865609372939786,Octahedron,1,4e,1,[1.070520602125469],0.0,1.070520602125469,ABC4,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals",1.9882883480575473,r2SCAN,Ho-O-Sb,0.000350535416667,-2.869357654166664,2.2933,3,Monoclinic,2/m,P2_1/c,oxide,None,None,None,None,None,Sb,"H, O, S",None,None,Ho,None,B > 1,Positive B
mp-1238251,TmSbO4,1.8078256468836293,1.0348086117111865,Octahedron,1,4e,1,[1.061105476392531],0.0,1.061105476392531,ABC4,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals",1.9865869100216955,r2SCAN,O-Sb-Tm,0.00039619708333300005,-2.7126784783333333,2.3181,3,Monoclinic,2/m,P2_1/c,oxide,None,None,None,None,None,Sb,"O, S",None,None,Tm,None,B > 1,Positive B
mp-1247909,Ba10Pr5Sn2(SbO10)3,1.9465776331546192,0.3922757556418453,Octahedron,1,"1e, 2i",2,"[0.0025050967820060004, 0.0017947386728970002]",0.0,0.0021499177274515004,A2B3C5D10E30,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Metalloids, Nonmetals, Post-Transition Metals",2.018098043998183,GGA,Ba-O-Pr-Sb-Sn,0.024828823681248002,-2.916594065366667,0.0,5,Triclinic,-1,P-1,oxide,None,Ba,None,None,Sn,"B, Sb","O, P, S",None,None,Pr,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1275082,Ca2CrSbO6,1.8291874688756689,0.9651201566823497,Octahedron,1,2b,1,[0.029541616479317002],0.0,0.029541616479317002,ABC2D6,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",2.0054150085303606,GGA_U,Ca-Cr-O-Sb,0.028930255125001,-2.680956463999999,1.955099999999999,4,Monoclinic,2/m,P2_1/m,oxide,None,Ca,Cr,None,None,Sb,"C, O, S",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-1275116,Co5SbO8,1.9860818287727557,0.186253951623914,Octahedron,1,1a,1,"[0.167905556999305, 0.166277919337145]",0.0,0.167091738168225,AB5C8,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",2.020101049066213,GGA_U,Co-O-Sb,0.011505191071427001,-1.475419620357144,0.20869999999999903,3,Monoclinic,2/m,C2/c,oxide,None,None,Co,None,None,Sb,"C, O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1275686,Li5Fe3(SbO5)2,2.175211307089961,-0.10897750850850245,Octahedron,1,1a,1,"[0.064521253179716, 0.133269527050617, 0.6374396443575221, 0.15849421882025402]",0.0,0.2484311608520273,A2B3C5D10,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Metalloids, Nonmetals, Transition Metals",2.098638074466351,GGA_U,Fe-Li-O-Sb,0.044144982750013,-1.929201960583333,1.017199999999999,4,Triclinic,1,P1,oxide,Li,None,Fe,None,None,Sb,"O, S",F,None,None,None,"B $\in$ [-1, -0.1]",Negative B
mp-1276416,MnSbO4,1.9264780898098082,0.47918809110214866,Octahedron,1,1a,1,"[2.843099943612883, 2.56009374652944, 2.8445149842862403, 3.198311330177851]",0.0,2.861505001151604,ABC4,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",2.0150080594194804,GGA_U,Mn-O-Sb,0.047702521597222006,-1.892248360488506,0.5969000000000001,3,Triclinic,1,P1,oxide,None,None,Mn,None,None,Sb,"O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1280914,MnSbO4,1.9186870595306271,0.537742250669892,Octahedron,1,4a,1,[2.8535724110091802],0.0,2.8535724110091802,ABC4,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",2.016618678725964,GGA_U,Mn-O-Sb,0.036617013680556004,-1.9033338684051722,1.6205999999999992,3,Orthorhombic,2,C222_1,oxide,None,None,Mn,None,None,Sb,"O, S",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-12878,Sr2YSbO6,2.0187189733409108,0.008515051708300811,Octahedron,1,2c,1,[0.009043793921369002],0.0,0.009043793921369002,ABC2D6,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",2.020276593529076,GGA,O-Sb-Sr-Y,0.0,-3.095266208000001,3.707299999999999,4,Monoclinic,2/m,P2_1/c,oxide,None,Sr,Y,None,None,Sb,"O, S",None,None,None,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-1290409,Li4Mn3SbO8,1.9856507986629404,0.28293270554614464,Octahedron,1,1a,1,"[0.040050505318875, 0.039097978578512]",0.0,0.0395742419486935,AB3C4D8,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",2.0372759563044673,GGA_U,Li-Mn-O-Sb,0.045134823749999005,-2.1098338807579022,0.78,4,Monoclinic,2/m,C2/c,oxide,Li,None,Mn,None,None,Sb,"O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1302740,Li4Ni3SbO8,1.933543011226891,0.4640112478300792,Octahedron,1,2c,1,[0.021438995508051003],0.0,0.021438995508051003,AB3C4D8,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",2.018213774382322,GGA_U,Li-Ni-O-Sb,0.026161036145833,-1.7841139373958321,0.0002,4,Monoclinic,2/m,C2/m,oxide,Li,None,Ni,None,None,Sb,"N, O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1304822,Li5Fe3(SbO5)2,2.219310483022629,-0.16696409974165452,Octahedron,1,1a,1,"[0.8738698145814591, 0.157166174217822, 0.10893520604979101, 0.156983798778244]",0.0,0.32423874840682904,A2B3C5D10,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Metalloids, Nonmetals, Transition Metals",2.1019785186118205,GGA_U,Fe-Li-O-Sb,0.049540020250013,-1.9238069230833332,0.6353999999999991,4,Triclinic,1,P1,oxide,Li,None,Fe,None,None,Sb,"O, S",F,None,None,None,"B $\in$ [-1, -0.1]",Negative B
mp-1305992,Li4Ni3SbO8,1.9591203440386373,0.3242999358022388,Octahedron,1,2a,1,[0.037164113215876],0.0,0.037164113215876,AB3C4D8,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",2.0182932225179187,GGA_U,Li-Ni-O-Sb,0.022306339895833003,-1.787968633645833,0.034600000000000006,4,Monoclinic,2/m,C2/c,oxide,Li,None,Ni,None,None,Sb,"N, O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1306001,Li4Ni3SbO8,1.971078202709064,0.2623160878808491,Octahedron,1,1a,1,"[0.052187242365002, 0.05169105388562201]",0.0,0.051939148125312,AB3C4D8,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",2.018945377874988,GGA_U,Li-Ni-O-Sb,0.023231194583333,-1.787043778958333,0.2214,4,Monoclinic,2/m,P2/c,oxide,Li,None,Ni,None,None,Sb,"N, O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1306566,Li5Fe3(SbO5)2,2.146987633481509,-0.06997287015396962,Octahedron,1,1a,1,"[0.6474344391944771, 0.17157713245109002, 0.17726550375677702, 0.065672172705569]",0.0,0.26548731202697823,A2B3C5D10,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Metalloids, Nonmetals, Transition Metals",2.097819430126577,GGA_U,Fe-Li-O-Sb,0.043765638750014005,-1.929581304583332,0.9343,4,Triclinic,1,P1,oxide,Li,None,Fe,None,None,Sb,"O, S",F,None,None,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-1311728,Li4Ni3SbO8,1.9929673045054102,0.14065309675410317,Octahedron,1,"1h, 1a",2,"[0.014899303326546001, 0.016886574638665]",0.0,0.0158929389826055,AB3C4D8,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",2.0186315538568915,GGA_U,Li-Ni-O-Sb,0.023913310208333,-1.7863616633333321,0.0,4,Monoclinic,2/m,C2/c,oxide,Li,None,Ni,None,None,Sb,"N, O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1315046,Li4Mn3SbO8,1.9830251936691425,0.28195336699370543,Octahedron,1,1a,1,"[0.069708220708803, 0.07056458324447201]",0.0,0.07013640197663751,AB3C4D8,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",2.0344745855971134,GGA_U,Li-Mn-O-Sb,0.047096693749999,-2.107872010757902,0.9177999999999991,4,Monoclinic,2/m,P2/c,oxide,Li,None,Mn,None,None,Sb,"O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1318211,Li5Fe3(SbO5)2,2.1995791304481456,-0.14310320776839575,Octahedron,1,1a,1,"[0.60445973547466, 0.22528264119750002, 0.09301919477773701, 0.21917782258769003]",0.0,0.2854848485093968,A2B3C5D10,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Metalloids, Nonmetals, Transition Metals",2.099029294622047,GGA_U,Fe-Li-O-Sb,0.045862004500013,-1.927484938833333,0.801999999999999,4,Triclinic,1,P1,oxide,Li,None,Fe,None,None,Sb,"O, S",F,None,None,None,"B $\in$ [-1, -0.1]",Negative B
mp-13194,PrSbO4,1.708588096286134,1.631901935789307,Octahedron,1,4e,1,[0.9736363452262071],0.0,0.9736363452262071,ABC4,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals",1.995577079163662,r2SCAN,O-Pr-Sb,0.0,-2.794670680694447,2.2095000000000002,3,Monoclinic,2/m,P2_1/c,oxide,None,None,None,None,None,Sb,"O, P, S",None,None,Pr,None,B > 1,Positive B
mp-13195,NdSbO4,1.7317219651951572,1.4998047357293207,Octahedron,1,4e,1,[1.014565219103172],0.0,1.014565219103172,ABC4,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals",1.9943370532983984,r2SCAN,Nd-O-Sb,0.0,-2.604366402083334,2.240399999999999,3,Monoclinic,2/m,P2_1/c,oxide,None,None,None,None,None,Sb,"N, O, S",None,None,Nd,None,B > 1,Positive B
mp-13196,SmSbO4,1.7593125848578033,1.3384018197760583,Octahedron,1,4e,1,[1.073069795426288],0.0,1.073069795426288,ABC4,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals",1.9927986998360512,r2SCAN,O-Sb-Sm,0.0,-2.6333007495833343,2.2974,3,Monoclinic,2/m,P2_1/c,oxide,None,None,None,None,None,Sb,"O, S",None,None,Sm,None,B > 1,Positive B
mp-1370909,Ca2SbMoO6,1.6435631930433199,2.131058671444915,Octahedron,1,2c,1,[0.09206966735657501],0.0,0.09206966735657501,ABC2D6,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",2.032686179900203,GGA_U,Ca-Mo-O-Sb,0.020674067436166,-2.563670942499999,0.0,4,Monoclinic,2/m,P2_1/m,oxide,None,Ca,Mo,None,None,Sb,"C, O, S",None,None,None,None,B > 1,Positive B
mp-1372141,Ca2FeSbO6,1.838547032622062,0.9484242177578878,Octahedron,1,2c,1,[0.047370328153646],0.0,0.047370328153646,ABC2D6,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Metalloids, Nonmetals, Transition Metals",2.0117256969922597,GGA_U,Ca-Fe-O-Sb,0.026875586750000003,-2.5187635740000003,1.495299999999999,4,Monoclinic,2/m,P2_1/m,oxide,None,Ca,Fe,None,None,Sb,"C, O, S",F,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-1372414,Ca2VSbO6,1.852589315135324,0.8267666888770199,Octahedron,1,2c,1,[0.044365829903333],0.0,0.044365829903333,ABC2D6,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",2.003552760926643,GGA_U,Ca-O-Sb-V,0.012776173008919001,-2.732772291,0.0,4,Monoclinic,2/m,P2_1/m,oxide,None,Ca,V,None,None,Sb,"C, O, S",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
