material_id,chem_formula,R$_0$,B,Y_chemenv,num_Y_chemenvs,Y_wyckoff,num_Y_wyckoff_pos,csm,distortion degree,mean csm,formula_anonymous,num_Y_sites,num_CN_env,num_charge_states,YX_coordn,YO_coordn,mean_coordn_Y-X,min_coordn_Y-X,max_coordn_Y-X,mean_coordn_Y-O,min_coordn_Y-O,max_coordn_Y-O,mean_Y_charge,min_Y_charge,max_Y_charge,mean_num_X_species,min_num_X_species,max_num_X_species,species,elements,mean_YO_BondL,calculation type,chemsys,e_hull,e_f,band gap,nelements,crystal,point group,space group,type,Alkali Metals,Alkaline Earth Metals,Transition Metals,Unknown Metals,Post-Transition Metals,Metalloids,Nonmetals,Halogens,Noble Gases,Lanthanides,Actinides,B_range,ranges of B
mp-1216160,Y4Zr3O12,2.1015655877002066,0.2859684824730745,Square-face capped trigonal prism,1,2i,1,"[4.092938865784082, 4.009094798628636]",0.0,4.0510168322063596,A3B4C12,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,3.0,3.0,3.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",2.328211155721262,r2SCAN,O-Y-Zr,0.0,-3.8798389207894752,4.1146,3,Triclinic,-1,P-1,oxide,None,None,"Y, Zr",None,None,None,O,None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1216168,Y5O4F7,2.020190844400364,0.35526873534716574,"Square-face bicapped trigonal prism, Cube, Square-face capped trigonal prism",3,2c,1,"[2.362145431544495, 2.074194668502915, 1.421922986314885, 2.38767215364139, 2.426311194920553]",0.0,2.1344492869848475,A4B5C7,3,3,1,"[7.0, 8.0, 8.0]","[3.0, 2.0, 4.0]",7.666666666666667,7.0,8.0,3.0,2.0,4.0,3.0,3.0,3.0,2.0,2,2,"F-, O2-","Halogens, Nonmetals, Transition Metals",2.2653945148574994,r2SCAN,F-O-Y,0.0067480001562500004,-4.2757598034375,5.2636,3,Monoclinic,2,C2,fluoride,None,None,Y,None,None,None,O,F,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1216171,Y2MnFeO6,1.1014297013215815,1.5081437913394038,Square-face bicapped trigonal prism,1,4e,1,[1.576163122963706],0.0,1.576163122963706,ABC2D6,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Halogens, Nonmetals, Transition Metals",2.4523721289555036,GGA_U,Fe-Mn-O-Y,0.028521705604168,-2.900460739293103,0.8599000000000001,4,Monoclinic,2/m,P2_1/c,oxide,None,None,"Mn, Fe, Y",None,None,None,O,F,None,None,None,B > 1,Positive B
mp-1216198,Y7(O2F3)3,1.9891333722129136,0.4258959165059185,"Square-face bicapped trigonal prism, Cube, Square-face capped trigonal prism",3,2c,1,"[2.724582474138789, 2.803382885771828, 1.9901875367282722, 2.08936835992911, 1.41850996016595, 2.21114219910029, 2.210477839043366]",0.0,2.206807322125372,A6B7C9,3,4,1,"[7.0, 8.0, 7.0, 8.0]","[3.0, 2.0, 4.0, 4.0]",7.5,7.0,8.0,3.25,2.0,4.0,3.0,3.0,3.0,2.0,2,2,"F-, O2-","Halogens, Nonmetals, Transition Metals",2.284836753835829,GGA,F-O-Y,0.0005198139772730001,-4.265031060454543,4.868799999999999,3,Monoclinic,2,C2,fluoride,None,None,Y,None,None,None,O,F,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1216201,Y2CrSbO7,1.9856606356206516,0.4078829548720237,Cube,1,"2d, 2a",2,"[2.029093961886711, 1.507902768683699]",0.0,1.768498365285205,ABC2D7,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",2.4085487309094873,r2SCAN,Cr-O-Sb-Y,0.0,-3.025394579090891,1.8940000000000001,4,Orthorhombic,mmm,Imma,oxide,None,None,"Cr, Y",None,None,Sb,"C, O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1216205,Y4Mn3NiO12,1.4849342553484672,1.03779102068216,no_data,1,no_data,1,no_data,0.0,no_data,AB3C4D12,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",2.4447574163286383,GGA_U,Mn-Ni-O-Y,0.015565300666665002,-2.909649096189656,0.5216000000000001,4,Triclinic,-1,P-1,oxide,None,None,"Mn, Ni, Y",None,None,None,"N, O",None,None,None,None,B > 1,Positive B
mp-1216208,Y4Ti6Bi2O21,1.6384860287327565,0.8022561938881942,Cube,1,"4j, 2e, 2i",3,"[2.2357305389852242, 2.289687266723161, 2.205662759591675]",0.0,2.2436935217666867,A2B4C6D21,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",2.439298283925984,GGA,Bi-O-Ti-Y,0.022465482727266003,-3.232854096090904,2.6999,4,Monoclinic,2/m,C2/m,oxide,None,None,"Ti, Y",None,Bi,B,O,None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-1216224,Y3Mn2Sb3O14,2.07961641577126,0.364249867999385,Cube,1,3d,1,[1.181269407106335],0.0,1.181269407106335,A2B3C3D14,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",2.453774171224236,GGA_U,Mn-O-Sb-Y,0.0,-2.7168918289028223,0.0,4,Trigonal,-3m,R-3m,oxide,None,None,"Mn, Y",None,None,Sb,"O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1216250,Y4US5O3,1.8861809198975497,0.6259394166563902,"Square-face bicapped trigonal prism, Face-capped octahedron, Octahedron",3,2a,1,"[0.754525879359059, 0.7747532464022301, 0.402013893439132, 0.41476673278464404, 1.998183634969131, 2.232569005493267, 1.774587713347986, 1.9204495811301472]",0.0,1.2839812108656996,AB3C4D5,3,4,1,"[7.0, 8.0, 6.0, 8.0]","[3.0, 4.0, 0, 2.0]",7.25,6.0,8.0,3.0,0.0,4.0,3.0,3.0,3.0,1.75,1,2,"S2-, O2-","Actinides, Nonmetals, Transition Metals",2.3552087087849287,GGA,O-S-U-Y,0.015524862115382001,-2.89196226730769,0.0,4,Orthorhombic,mm2,Pmn2_1,oxide,None,None,Y,None,None,None,"O, S",None,None,None,U,"B $\in$ [0.5, 1]",Positive B
mp-1216271,Y3ErTi4(SiO9)2,2.060784796268723,0.34804334553300154,"Square-face bicapped trigonal prism, Dodecahedron with triangular faces - p2345 plane normalized",2,2a,1,"[1.950225915578614, 1.531450471238903, 1.5424960565789392]",0.0,1.6747241477988186,AB2C3D4E18,2,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals, Transition Metals",2.3974908181675905,r2SCAN,Er-O-Si-Ti-Y,0.0,-3.681512814226207,3.1195,5,Monoclinic,2,P2_1,oxide,None,None,"Ti, Y",None,None,Si,"O, S",None,None,Er,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1216291,Y3HoFe4(Ge2O7)4,1.7601347925937554,0.7914079927263581,Square-face capped trigonal prism,1,1a,1,"[5.018390026064441, 5.015426619019111, 5.021369630758183]",1.0,5.018395425280579,AB3C4D8E28,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Halogens, Lanthanides, Metalloids, Nonmetals, Transition Metals",2.3112214576010963,GGA_U,Fe-Ge-Ho-O-Y,0.036749610738639006,-2.470907364204545,2.643199999999999,5,Triclinic,1,P1,oxide,None,None,"Fe, Y",None,None,Ge,"H, O",F,None,Ho,None,"B $\in$ [0.5, 1]",Positive B
mp-1216309,Y2Mg3(GeO4)3,2.297695947448311,0.11047126214655581,Cube,1,8e,1,[2.462373141721827],0.0,2.462373141721827,A2B3C3D12,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",2.403111763018482,GGA,Ge-Mg-O-Y,0.023139370625015,-2.923605599249999,3.879399999999999,4,Tetragonal,4/mmm,I4_1/acd,oxide,None,Mg,Y,None,None,Ge,O,None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1216342,Y4CdMo3O16,2.0988638196679537,0.30753952949791336,Cube,1,"4c, 12f",2,"[1.9573495274447832, 0.17290104256282102]",0.0,1.065125285003802,AB3C4D16,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",2.4176518259804807,GGA_U,Cd-Mo-O-Y,0.016436849322909,-2.8145270453125,2.776899999999999,4,Cubic,m-3,Pn-3,oxide,None,None,"Y, Mo, Cd",None,None,None,"C, O",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1216371,Y6O5F8,2.0447248324983742,0.3446530049559219,"Cube, Square-face bicapped trigonal prism, Square-face capped trigonal prism",3,"2b, 2a, 4c",3,"[2.353561223266777, 2.377573712777174, 2.858624631875097, 2.976508640089203, 1.980597199076493, 2.061314262487085, 1.351000700663975]",0.0,2.2798829100336864,A5B6C8,3,4,1,"[7.0, 8.0, 7.0, 8.0]","[3.0, 2.0, 4.0, 4.0]",7.5,7.0,8.0,3.25,2.0,4.0,3.0,3.0,3.0,2.0,2,2,"F-, O2-","Halogens, Nonmetals, Transition Metals",2.2837849395039647,GGA,F-O-Y,0.00034969302631700005,-4.272340941052632,5.0656,3,Orthorhombic,222,P2_12_12,fluoride,None,None,Y,None,None,None,O,F,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1216376,Y2Mn(GeO3)4,2.0194010252458967,0.37833307458260185,"Square antiprism, Octahedron",2,"2f, 2b",2,"[1.17266419714209, 0.024998503389145003]",0.0,0.5988313502656175,AB2C4D12,2,2,1,"[6.0, 8.0]","[6.0, 8.0]",7.0,6.0,8.0,7.0,6.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",2.3466557322393675,GGA_U,Ge-Mn-O-Y,0.020884300000001,-2.650168618838475,2.1289,4,Orthorhombic,mmm,Cmme,oxide,None,None,"Mn, Y",None,None,Ge,O,None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1216458,Y4ZrMn5O15,1.8085669688018293,0.6289861470646068,"Cube, Face-capped octahedron",2,1a,1,"[1.003089847842466, 3.921353683539182, 3.496113451605246, 3.896941944655996, 0.8042493881450901, 4.118012387084586, 3.876638531803587, 3.684061988827684]",0.0,3.1000576529379797,AB4C5D15,2,2,1,"[7.0, 8.0]","[7.0, 8.0]",7.5,7.0,8.0,7.5,7.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",2.371140476374603,GGA_U,Mn-O-Y-Zr,0.023235521244457002,-3.020267235386206,0.0,4,Triclinic,1,P1,oxide,None,None,"Mn, Y, Zr",None,None,None,O,None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-1217784,SrYAl3O7,2.2382710534228165,0.18762417057078729,Square antiprism,1,2d,1,[1.692441295937007],0.0,1.692441295937007,ABC3D7,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Post-Transition Metals, Transition Metals",2.3842656062846213,GGA,Al-O-Sr-Y,0.015194742937501001,-3.557073157083333,4.1991,4,Orthorhombic,mm2,Cmm2,oxide,None,Sr,Y,None,Al,None,"O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1217786,SrYGa3O7,2.3185939981161576,0.08615892577823991,Square antiprism,1,2d,1,[1.520489123336272],0.0,1.520489123336272,ABC3D7,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Post-Transition Metals, Transition Metals",2.391661005569524,GGA,Ga-O-Sr-Y,0.024719020124999002,-2.828390638958333,3.1775,4,Orthorhombic,mm2,Cmm2,oxide,None,Sr,Y,None,Ga,None,"O, S",None,None,None,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-1218231,SrLiY2(BO3)3,1.8979884143275843,0.5127587562264144,Square antiprism,1,6g,1,[2.344262195717689],0.0,2.344262195717689,ABC2D3E9,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",2.3960092092352263,GGA,B-Li-O-Sr-Y,0.0,-3.330961614114583,4.1234,5,Trigonal,32,P321,orthoborate,Li,Sr,Y,None,None,B,"O, S",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-1218597,Sr2YMn2O7,1.7924847521575196,0.7303700389553721,Square-face bicapped trigonal prism,1,2e,1,[5.8892586950693655],1.0,5.8892586950693655,AB2C2D7,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",2.4846046950183824,GGA_U,Mn-O-Sr-Y,0.022016070932645,-2.8190939888218383,0.0,4,Monoclinic,2/m,P2_1/m,oxide,None,Sr,"Mn, Y",None,None,None,"O, S",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-1218645,Sr4CeY3Fe2(Cu2O9)2,2.19560345427936,0.20303201979331292,Cube,1,"1a, 1d",2,"[0.317521509249506, 0.09674969372123501, 0.24345326378398702]",0.0,0.2192414889182427,AB2C3D4E4F18,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Lanthanides, Nonmetals, Transition Metals",2.4174930991453394,GGA_U,Ce-Cu-Fe-O-Sr-Y,0.040148890211388004,-2.5839724243749993,0.0,6,Orthorhombic,mm2,Pmm2,oxide,None,Sr,"Fe, Cu, Y",None,None,None,"C, O, S",F,None,Ce,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1218649,Sr2Y4Fe2Cu2O13,2.0819331531767635,0.3263902527007045,Square-face capped trigonal prism,1,4f,1,"[3.449898359288417, 3.4970946199436472]",0.0,3.473496489616032,A2B2C2D4E13,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Nonmetals, Transition Metals",2.358072228342546,GGA_U,Cu-Fe-O-Sr-Y,0.017888755163043002,-2.798261756956523,0.5308,5,Monoclinic,2/m,C2/c,oxide,None,Sr,"Fe, Cu, Y",None,None,None,"C, O, S",F,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1218662,Sr6Ce2Y4Fe3(CuO8)3,2.006754047005366,0.39345421718472023,Cube,1,1a,1,"[0.097835239982933, 0.09853871604639501, 0.088222404918154, 0.09700358184535601]",0.0,0.0953999856982095,A2B3C3D4E6F24,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Lanthanides, Nonmetals, Transition Metals",2.4033360811637223,GGA_U,Ce-Cu-Fe-O-Sr-Y,0.028655118511901,-2.8447347702380963,0.0,6,Monoclinic,m,Cm,oxide,None,Sr,"Fe, Cu, Y",None,None,None,"C, O, S",F,None,Ce,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1218669,Sr6Y3Fe(Cu4O11)2,2.264444228867945,0.1358977474088106,Cube,1,"2n, 1f",2,"[0.10547423715767401, 0.11830500300748802]",0.0,0.11188962008258102,AB3C6D8E22,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Nonmetals, Transition Metals",2.395666756955501,GGA_U,Cu-Fe-O-Sr-Y,0.024153734853034,-2.230036240999999,0.0,5,Monoclinic,2/m,P2/m,oxide,None,Sr,"Fe, Cu, Y",None,None,None,"C, O, S",F,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1218697,Sr6CaY2Ga3(Cu2O7)3,1.842314905681933,0.5876532567479499,Cube,1,2a,1,"[0.259749488219076, 0.26429794560476805]",0.0,0.26202371691192206,AB2C3D6E6F21,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Post-Transition Metals, Transition Metals",2.4190519515430617,GGA,Ca-Cu-Ga-O-Sr-Y,0.019120870005346003,-2.4256210171153842,0.0,6,Orthorhombic,mm2,Ima2,oxide,None,"Ca, Sr","Cu, Y",None,Ga,None,"C, O, S",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-1218712,Sr6CaY2Ga3(Cu2O7)3,2.38519753446734,0.029657195802014556,Cube,1,2a,1,"[0.24402201567462403, 0.238071984361255]",0.0,0.24104700001793952,AB2C3D6E6F21,1,2,1,"[8.0, 8.0]","[8.0, 8.0]",8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.5,1,2,"O-, O2-","Alkaline Earth Metals, Nonmetals, Post-Transition Metals, Transition Metals",2.422121595420679,GGA,Ca-Cu-Ga-O-Sr-Y,0.018872464236115,-2.425869422884616,0.0,6,Monoclinic,m,Cc,oxide,None,"Ca, Sr","Cu, Y",None,Ga,None,"C, O, S",None,None,None,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-1218736,Sr6Ce2Y4Fe3(CuO8)3,2.269353013016133,0.1203914402840528,Cube,1,"1b, 1a",2,"[0.057946682414507004, 0.25794191309096604, 0.076107026355716, 0.24537443591898303]",0.0,0.15934251444504302,A2B3C3D4E6F24,1,2,1,"[8.0, 8.0]","[8.0, 8.0]",8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.5,1,2,"O-, O2-","Alkaline Earth Metals, Halogens, Lanthanides, Nonmetals, Transition Metals",2.4925197838837923,GGA_U,Ce-Cu-Fe-O-Sr-Y,0.039597596369044,-2.833792292380953,0.0,6,Tetragonal,4mm,P4mm,oxide,None,Sr,"Fe, Cu, Y",None,None,None,"C, O, S",F,None,Ce,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1218854,Sr2CeYCu2RuO10,1.700826232704514,0.7173893624386187,Cube,1,1a,1,[0.081542857378187],0.0,0.081542857378187,ABCD2E2F10,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Nonmetals, Transition Metals",2.4074924320783824,GGA,Ce-Cu-O-Ru-Sr-Y,0.042660977647056,-2.544132465882352,0.0,6,Tetragonal,4mm,I4mm,oxide,None,Sr,"Cu, Y, Ru",None,None,None,"C, O, S",None,None,Ce,None,"B $\in$ [0.5, 1]",Positive B
mp-1220215,NdY3(Mo4O15)2,2.2049828909391906,0.15251576224973795,Square-face capped trigonal prism,1,1a,1,"[2.5235245796410553, 2.435786725059963, 2.403772262445873]",0.0,2.4543611890489636,AB3C8D30,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",2.3371996531689705,GGA_U,Mo-Nd-O-Y,0.014674588953367,-2.504863707797618,3.3356,4,Triclinic,1,P1,oxide,None,None,"Y, Mo",None,None,None,"N, O",None,None,Nd,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1220706,NaYTi2(SiO5)2,1.8694488350692116,0.605792492791408,Square-face capped trigonal prism,1,1a,1,[2.158218718497399],0.0,2.158218718497399,ABC2D2E10,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",2.3884289259567413,GGA,Na-O-Si-Ti-Y,0.015140777291666001,-3.386013704877873,2.9705,5,Monoclinic,2,C2,oxide,Na,None,"Ti, Y",None,None,Si,"N, O, S",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-1220744,NaYTi2O6,0.869585224531836,1.6458893496541358,Square-face bicapped trigonal prism,1,2a,1,[2.5709684116530003],0.0,2.5709684116530003,ABC2D6,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",2.4351174850967765,GGA,Na-O-Ti-Y,0.012350734125011,-3.423329342804597,2.3484,4,Orthorhombic,mm2,Pmn2_1,oxide,Na,None,"Ti, Y",None,None,None,"N, O",None,None,None,None,B > 1,Positive B
mp-1220760,NaYIrO4,1.6828094999830956,0.7601986897299469,"Square-face capped trigonal prism, Tricapped triangular prism (three square-face caps)",2,"1b, 2e",2,"[0.7973312937397391, 0.6267578994382611]",0.0,0.7120445965890001,ABCD4,2,2,1,"[7.0, 9.0]","[7.0, 9.0]",8.0,7.0,9.0,8.0,7.0,9.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Nonmetals, Transition Metals",2.4602433687748144,GGA,Ir-Na-O-Y,0.043723438467258006,-2.3052231640065672,0.0,4,Orthorhombic,mm2,Amm2,oxide,Na,None,"Y, Ir",None,None,None,"N, O",I,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-1220819,NaY9(Si3O13)2,2.0298522336490903,0.43044086365425127,"Pentagonal bipyramid, Tricapped triangular prism (three square-face caps)",2,"3d, 1b, 1a",3,"[2.374596219661679, 2.049520120529822, 3.129818159008572, 3.084192598432658, 3.22913474307093]",0.0,2.773452368140732,AB6C9D26,2,2,1,"[7.0, 9.0]","[7.0, 9.0]",8.0,7.0,9.0,8.0,7.0,9.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",2.443917641480597,GGA,Na-O-Si-Y,0.020631757817461002,-3.65920595812808,4.4348,4,Trigonal,3,P3,oxide,Na,None,Y,None,None,Si,"N, O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1221246,Na3Y(Si2O5)3,2.2485082765714273,0.046531337170947415,Octahedron,1,"1b, 1c",2,"[0.097720675028376, 0.137175422715435]",0.0,0.1174480488719055,AB3C6D15,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",2.283072827969763,GGA,Na-O-Si-Y,0.0,-3.165751951165518,4.609,4,Monoclinic,2/m,C2/m,oxide,Na,None,Y,None,None,Si,"N, O, S",None,None,None,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-1221257,Na3YSi2O7,2.649904386820955,-0.5304120283060035,"Trigonal prism, Octahedron",2,"2b, 2a",2,"[0.11268928216118401, 0.14979625549126702, 0.045526263726773]",0.0,0.10267060045974134,AB2C3D7,2,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",2.282155259244105,GGA,Na-O-Si-Y,0.006709720897434,-3.037974428267021,4.006699999999999,4,Hexagonal,6,P6_3,oxide,Na,None,Y,None,None,Si,"N, O, S",None,None,None,None,"B $\in$ [-1, -0.1]",Negative B
mp-1221283,Na3YC2(O3F)2,1.6075458187464897,0.8555304720869753,Dodecahedron with triangular faces - p2345 plane normalized,1,4e,1,[2.428382512775518],0.0,2.428382512775518,AB2C2D3E6,1,1,1,[8.0],[6.0],8.0,8.0,8.0,6.0,6.0,6.0,3.0,3.0,3.0,2.0,2,2,"F-, O2-","Alkali Metals, Halogens, Nonmetals, Transition Metals",2.4579583569412176,GGA,C-F-Na-O-Y,0.0013302678571320001,-2.6569767544027103,4.8938,5,Monoclinic,2/m,P2_1/c,fluoride,Na,None,Y,None,None,None,"C, N, O",F,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-1222063,Na15Y2C9SClO30F,2.1252755839037034,0.31077486605139637,Tricapped triangular prism (three square-face caps),1,1b,1,"[2.6570174750104663, 2.533972704316881]",0.0,2.5954950896636735,ABCD2E9F15G30,1,1,1,[9.0],[9.0],9.0,9.0,9.0,9.0,9.0,9.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Nonmetals, Transition Metals",2.467745215731721,GGA,C-Cl-F-Na-O-S-Y,0.036967790670908,-2.23651881840152,1.096099999999999,7,Trigonal,3,P3,chlorate,Na,None,Y,None,None,None,"C, N, O, S","F, Cl",None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1222506,LiY9(Si3O13)2,2.0383727587760205,0.4179074564678805,"Pentagonal bipyramid, Tricapped triangular prism (three square-face caps)",2,"3d, 1b, 1a",3,"[2.099028976866467, 2.598400872212512, 2.814501926689002, 2.7760362231522713, 3.152700517961536]",0.0,2.6881337033763577,AB6C9D26,2,2,1,"[7.0, 9.0]","[7.0, 9.0]",8.0,7.0,9.0,8.0,7.0,9.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",2.4404706217085765,GGA,Li-O-Si-Y,0.029051964543661,-3.6602048798412703,4.4329,4,Trigonal,3,P3,oxide,Li,None,Y,None,None,Si,"O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1222804,LaY3Ti4O14,1.633209492657453,0.8100973571434634,Cube,1,3e,1,[2.307741106544166],0.0,2.307741106544166,AB3C4D14,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",2.4432529033137342,GGA,La-O-Ti-Y,0.022670710397726,-3.740304071742424,2.8136,4,Trigonal,-3m,R-3m,oxide,None,None,"Ti, Y",None,None,None,O,None,None,La,None,"B $\in$ [0.5, 1]",Positive B
mp-1222847,LaY3Sc4O12,1.7732463560777039,0.7553297668601718,Square-face bicapped trigonal prism,1,"1b, 1a",2,"[2.2266039861602662, 2.00102991581692, 1.9172457872881221]",0.0,2.0482932297551026,AB3C4D12,1,2,1,"[6.0, 8.0]","[6.0, 8.0]",7.0,6.0,8.0,7.0,6.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",2.4751613549346976,GGA,La-O-Sc-Y,0.027949026562499,-3.847320293062502,4.214599999999999,4,Monoclinic,m,Pm,oxide,None,None,"Sc, Y",None,None,None,"O, S",None,None,La,None,"B $\in$ [0.5, 1]",Positive B
mp-1223094,La3YTi4O14,1.4460842864251382,1.03210878356577,Hexagonal bipyramid,1,1b,1,[2.74861650168793],0.0,2.74861650168793,AB3C4D14,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",2.4753495969187784,GGA,La-O-Ti-Y,0.041445128920456,-3.735552778106061,2.875599999999999,4,Trigonal,-3m,R-3m,oxide,None,None,"Ti, Y",None,None,None,O,None,None,La,None,B > 1,Positive B
