material_id,chem_formula,R$_0$,B,Bi_chemenv,num_Bi_chemenvs,Bi_wyckoff,num_Bi_wyckoff_pos,csm,distortion degree,mean csm,formula_anonymous,num_Bi_sites,num_CN_env,num_charge_states,BiX_coordn,BiO_coordn,mean_coordn_Bi-X,min_coordn_Bi-X,max_coordn_Bi-X,mean_coordn_Bi-O,min_coordn_Bi-O,max_coordn_Bi-O,mean_Bi_charge,min_Bi_charge,max_Bi_charge,mean_num_X_species,min_num_X_species,max_num_X_species,species,elements,calculation type,chemsys,e_hull,e_f,band gap,nelements,crystal,point group,space group,type,Alkali Metals,Alkaline Earth Metals,Transition Metals,Unknown Metals,Post-Transition Metals,Metalloids,Nonmetals,Halogens,Noble Gases,Lanthanides,Actinides,B_range,ranges of B,mean_BiO_BondL
mp-585305,Li9Bi3P8O29,2.4979605062425625,-0.2080663783502732,Octahedron,1,6f,1,[1.5887931652347271],0.0,1.5887931652347271,A3B8C9D29,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals",GGA,Bi-Li-O-P,0.049669542636055,-2.568742424227405,4.1824,4,Trigonal,-3m,P-3c1,oxide,Li,,,,Bi,B,"O, P",,,,,"B $\in$ [-1, -0.1]",Negative B,2.353381068196504
mp-616232,TlCr4BiO14,3.0081767003474225,-0.5646277682917564,Square antiprism,1,4e,1,[0.9848874702476441],0.0,0.9848874702476441,ABC4D14,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Bi-Cr-O-Tl,0.006576800887494,-1.608283539166667,2.0832,4,Monoclinic,2/m,P2_1/c,oxide,,,Cr,,"Tl, Bi",B,"C, O",,,,,"B $\in$ [-1, -0.1]",Negative B,2.4541770033033403
mp-618309,Bi2AuO5,1.4267573987335262,1.2776104638352763,Square antiprism,1,8f,1,[2.053581004246481],0.0,2.053581004246481,AB2C5,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.5,3.5,3.5,1.0,1,1,Bi3.50+-O2-,"Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",r2SCAN,Au-Bi-O,0.0,-1.248398051875002,0.0,3,Tetragonal,4/mmm,P4/ncc,oxide,,,Au,,Bi,B,O,,,,,B > 1,Positive B,2.443853585150551
mp-622198,Ti3(BiO3)4,2.095491149248532,0.7292041541131743,"Bicapped square prism (adjacent faces), Square-face bicapped trigonal prism",2,4b,1,"[2.712328162614649, 7.750373891789061]",0.5,5.231351027201855,A3B4C12,2,2,1,"[5.0, 8.0]","[5.0, 8.0]",6.5,5.0,8.0,6.5,5.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Bi-O-Ti,0.039641110263154,-2.272746212105265,1.6328,3,Orthorhombic,mm2,Aea2,oxide,,,Ti,,Bi,B,O,,,,,"B $\in$ [0.5, 1]",Positive B,2.565123569669971
mp-628637,Cu3BiSe2BrO8,1.69397465124318,0.8765307841212062,Cube,1,2a,1,[1.318375904583617],0.0,1.318375904583617,ABC2D3E8,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Halogens, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Bi-Br-Cu-O-Se,0.0,-1.1927057003125,0.0,5,Orthorhombic,mmm,Pmmn,hypobromite,,,Cu,,Bi,B,"C, O, S, Se",Br,,,,"B $\in$ [0.5, 1]",Positive B,2.521015674223839
mp-631621,VBi(PbO3)2,1.459732862400658,1.4867874318571168,Trigonal prism,1,4c,1,[6.2338819485622174],1.0,6.2338819485622174,ABC2D6,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Bi-O-Pb-V,0.030570166875,-1.88569228475,2.568699999999999,4,Orthorhombic,mmm,Pnma,oxide,,,V,,"Pb, Bi",B,"O, P",,,,,B > 1,Positive B,2.478841953544256
mp-635020,Cs6Bi4O9,2.0371873469393607,0.9938481949927224,"See-saw, Triangular non-coplanar",2,2i,1,"[1.883409850869369, 1.211823656388158, 3.749091954195897, 0.8290666496369451]",0.0,1.9183480277725924,A4B6C9,2,2,1,"[3.0, 4.0]","[3.0, 4.0]",3.5,3.0,4.0,3.5,3.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals",r2SCAN,Bi-Cs-O,0.013445092631584,-1.452065237368422,2.3747,3,Triclinic,-1,P-1,oxide,Cs,,,,Bi,B,"C, O",,,,,"B $\in$ [0.5, 1]",Positive B,2.180215113904724
mp-636654,LaTiNbBi2O9,1.7484454704809476,0.8575190804127477,Square-face bicapped trigonal prism,1,"4g, 4h",2,"[2.7177735589045433, 2.716415501169366]",0.0,2.7170945300369547,ABCD2E9,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Bi-La-Nb-O-Ti,0.040088895714289,-2.840082874166666,1.7236,5,Orthorhombic,mmm,Pbam,oxide,,,"Ti, Nb",,Bi,B,"N, O",,,La,,"B $\in$ [0.5, 1]",Positive B,2.609122564776955
mp-640883,VBi(PbO3)2,1.709786500481275,1.0295830228926943,Trigonal prism,1,4e,1,"[4.128764372880004, 3.378738177428418]",0.0,3.753751275154211,ABC2D6,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Bi-O-Pb-V,0.0,-1.916262451625,2.7092,4,Monoclinic,2/m,P2_1/c,oxide,,,V,,"Pb, Bi",B,"O, P",,,,,B > 1,Positive B,2.44036784631433
mp-642320,Bi32P10Pb3O76,2.0561377062955044,0.5551566116527894,no_data,1,no_data,1,no_data,0.0,no_data,A3B10C32D76,6,6,1,"[3.0, 4.0, 5.0, 6.0, 7.0, 8.0]","[3.0, 4.0, 5.0, 6.0, 7.0, 8.0]",5.5,3.0,8.0,5.5,3.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals",GGA,Bi-O-P-Pb,0.012508523140487,-2.024208840879575,2.2987,4,Monoclinic,2,C2,oxide,,,,,"Pb, Bi",B,"O, P",,,,,"B $\in$ [0.5, 1]",Positive B,2.4665693274959697
mp-642792,BaBi2(MoO4)4,1.936924513657105,0.6144063001798035,Dodecahedron with triangular faces - p2345 plane normalized,1,4f,1,[2.166898085970676],0.0,2.166898085970676,AB2C4D16,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Ba-Bi-Mo-O,0.0,-2.095644275217392,3.0997,4,Monoclinic,2/m,C2/c,oxide,,Ba,Mo,,Bi,B,O,,,,,"B $\in$ [0.5, 1]",Positive B,2.4996111118021527
mp-642938,RbCr4BiO14,1.898592056334244,0.5645114366254512,Square antiprism,1,4e,1,[0.989619554878525],0.0,0.989619554878525,ABC4D14,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Bi-Cr-O-Rb,0.001907912174998,-1.713699164125,2.2291,4,Monoclinic,2/m,P2_1/c,oxide,Rb,,Cr,,Bi,B,"C, O",,,,,"B $\in$ [0.5, 1]",Positive B,2.452351357587417
mp-642974,SrCrBi12(Mo2O17)2,2.227249302994242,0.3280318933995107,"Pentagonal pyramid, Pentagonal bipyramid, Square pyramid, Octahedron, Cube",5,4g,1,"[9.465245658058494, 10.94576611604804, 3.3662579057357362, 6.6349526276199295, 9.397710047577165, 4.054967619895244]",0.667,7.310816662489102,ABC4D12E34,5,4,1,"[5.0, 6.0, 7.0, 8.0]","[5.0, 6.0, 7.0, 8.0]",6.5,5.0,8.0,6.5,5.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Bi-Cr-Mo-O-Sr,0.00866275813702,-1.887968818076924,2.6491,5,Monoclinic,2/m,P2/c,oxide,,Sr,"Cr, Mo",,Bi,B,"C, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.5315663721451416
mp-642975,CrBi12Mo4PbO34,2.018737098490881,0.5798052548293195,no_data,1,no_data,1,no_data,0.0,no_data,ABC4D12E34,4,4,1,"[4.0, 6.0, 7.0, 8.0]","[4.0, 6.0, 7.0, 8.0]",6.25,4.0,8.0,6.25,4.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Bi-Cr-Mo-O-Pb,0.00729576034849,-1.804596486923078,2.583799999999999,5,Monoclinic,2/m,P2/c,oxide,,,"Cr, Mo",,"Pb, Bi",B,"C, O, P",,,,,"B $\in$ [0.5, 1]",Positive B,2.5148968015669064
mp-644925,Cs5Bi(MoO4)4,0.9227639248120658,2.151141676879739,Octahedron,1,1a,1,"[2.081304073223259, 1.9493128959987152]",0.0,2.015308484610987,AB4C5D16,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Bi-Cs-Mo-O,0.0,-2.130723742049071,3.7104,4,Monoclinic,m,Cc,oxide,Cs,,Mo,,Bi,B,"C, O",,,,,B > 1,Positive B,2.416827472878404
mp-645159,FeBiO3,1.512728745399017,1.142511960917166,Square-face bicapped trigonal prism,1,4c,1,[1.7753273122350741],0.0,1.7753273122350741,ABC3,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Halogens, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",r2SCAN,Bi-Fe-O,0.011605766000001,-1.6628035179999991,1.541999999999999,3,Orthorhombic,mmm,Pnma,oxide,,,Fe,,Bi,B,O,F,,,,B > 1,Positive B,2.516297146324161
mp-645375,ZnBi6P2O15,2.02283281241247,0.5660662554055669,"Pentagonal bipyramid, Square-face bicapped trigonal prism, Square-face capped trigonal prism, Square pyramid, Cube",5,2c,1,"[5.191885656961666, 6.228754678074779, 4.779238701440376, 5.277704867020407, 4.159765487370941, 2.650046595827626]",0.5,4.714565997782633,AB2C6D15,5,2,1,"[5.0, 7.0]","[5.0, 7.0]",6.0,5.0,7.0,6.0,5.0,7.0,3.0,3.0,3.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Bi-O-P-Zn,0.0,-2.056785870803573,2.7511,4,Monoclinic,2,C2,oxide,,,Zn,,Bi,B,"O, P",,,,,"B $\in$ [0.5, 1]",Positive B,2.4647730654007005
mp-647265,V2Bi7O15,2.003802530911583,0.6120431481969302,"Pentagonal bipyramid, Square-face capped trigonal prism, Square pyramid, Octahedron, Cube, See-saw",6,4f,1,"[9.694554074645234, 2.379943539949931, 12.66466834775872, 7.263050908342378, 2.8093081200164542, 11.092650903904186, 5.016419287193544, 2.692120213283104, 0.35882742857005, 10.973179859897348, 3.066759154330589, 3.924421721844772, 6.254889987646507, 1.9744069607789672]",0.5,5.726085750582984,A2B7C15,6,4,1,"[4.0, 5.0, 7.0, 8.0]","[4.0, 5.0, 7.0, 8.0]",6.0,4.0,8.0,6.0,4.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Bi-O-V,0.021858932869777,-1.862753074635418,1.228899999999999,3,Monoclinic,2/m,C2/c,oxide,,,V,,Bi,B,O,,,,,"B $\in$ [0.5, 1]",Positive B,2.4364324173344403
mp-649415,KBiN(ClO)3,3.4018076925018184,-0.7333981397239936,Square-face capped trigonal prism,1,4e,1,[2.390745224608734],0.0,2.390745224608734,ABCD3E3,1,1,1,[7.0],[2.0],7.0,7.0,7.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2,2,"Cl-, O2-","Alkali Metals, Halogens, Metalloids, Nonmetals, Post-Transition Metals",GGA,Bi-Cl-K-N-O,0.006482564166666,-1.40222168025,3.0969,5,Monoclinic,2/m,P2_1/c,hypochlorite,K,,,,Bi,B,"C, N, O",Cl,,,,"B $\in$ [-1, -0.1]",Negative B,2.651672472307537
mp-650024,RbLiBi2(MoO4)4,2.12281287549394,0.4045999436097161,Dodecahedron with triangular faces - p2345 plane normalized,1,4f,1,[2.006183459834226],0.0,2.006183459834226,ABC2D4E16,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Bi-Li-Mo-O-Rb,0.003613617812481,-2.00898332982639,3.054599999999999,5,Monoclinic,2/m,C2/c,oxide,"Li, Rb",,Mo,,Bi,B,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,2.4980310611637733
mp-651836,Bi4Cl2O5,2.0488071918614628,0.5268237663956722,"Pentagonal pyramid, Square-face bicapped trigonal prism, Square-face capped trigonal prism, Square non-coplanar, Trigonal bipyramid, Tricapped triangular prism (three square-face caps)",6,4c,1,"[2.450979895519776, 0.9171257665978181, 8.675636691813054, 1.720002841651623, 4.578726542317398, 0.719156166595256, 6.242403124971342, 0.8275335762904911, 8.264576580069368, 7.277601863537372, 0.6221639607075881, 8.90786389225762]",0.417,4.266980908527391,A2B4C5,6,6,1,"[6.0, 8.0, 7.0, 8.0, 7.0, 9.0]","[4.0, 4.0, 5.0, 6.0, 7.0, 7.0]",7.5,6.0,9.0,5.5,4.0,7.0,3.0,3.0,3.0,1.8333333333333333,1,2,"Cl-, O2-","Halogens, Metalloids, Nonmetals, Post-Transition Metals",GGA,Bi-Cl-O,0.019375664361493,-1.361616726157997,2.3667,3,Orthorhombic,mmm,Pnma,oxide,,,,,Bi,B,"C, O",Cl,,,,"B $\in$ [0.5, 1]",Positive B,2.402333915109244
mp-667342,Bi12PbO20,2.3102327506057847,0.2290833618727365,Square pyramid,1,12f,1,[3.399318766537324],0.0,3.399318766537324,AB12C20,1,1,1,[5.0],[5.0],5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals",r2SCAN,Bi-O-Pb,0.011139193510139,-1.27920022939394,1.691799999999999,3,Cubic,23,I23,oxide,,,,,"Pb, Bi",B,"O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.340215786624906
mp-667426,Bi2Te2O7,2.550253005342012,0.0319816059779388,"Square antiprism, Square-face capped trigonal prism, Pentagonal bipyramid, Dodecahedron with triangular faces - p2345 plane normalized",4,8d,1,"[3.690728154631705, 1.53192040836407, 4.431518306449015, 4.898763387351213]",0.0,3.6382325641990008,A2B2C7,4,2,1,"[7.0, 8.0]","[7.0, 8.0]",7.5,7.0,8.0,7.5,7.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals",GGA,Bi-O-Te,0.0,-1.614522508371211,2.561199999999999,3,Orthorhombic,mmm,Pbcn,oxide,,,,,Bi,"B, Te",O,,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.52257262566976
mp-669361,Cu2BiAsO6,1.8768558492354583,0.7799613658238959,Square-face capped trigonal prism,1,4c,1,[7.315830069769125],1.0,7.315830069769125,ABC2D6,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,3.0,3.0,3.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,As-Bi-Cu-O,0.043937301500002,-1.39589094,0.0,4,Orthorhombic,mmm,Pnma,oxide,,,Cu,,Bi,"B, As","C, O",,,,,"B $\in$ [0.5, 1]",Positive B,2.507243859512369
mp-669425,Cu3BiSe2IO8,1.5791356857470715,1.021013926002896,Cube,1,2a,1,[1.505619553626465],0.0,1.505619553626465,ABC2D3E8,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Halogens, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Bi-Cu-I-O-Se,0.0,-1.152189665645833,0.0,5,Orthorhombic,mmm,Pmmn,hypoiodite,,,Cu,,Bi,B,"C, O, S, Se",I,,,,B > 1,Positive B,2.540925214872213
mp-672979,LiBiP2O7,2.307143529157123,0.0984603220076197,Octahedron,1,4e,1,[2.47049243452309],0.0,2.47049243452309,ABC2D7,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals",GGA,Bi-Li-O-P,0.021331603560603,-2.5240584456926403,4.4409,4,Monoclinic,2/m,P2_1/c,oxide,Li,,,,Bi,B,"O, P",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.37618943887592
mp-673023,LiBi(PO3)4,1.843189204045578,0.651344660699998,Square antiprism,1,4e,1,[1.19711303187563],0.0,1.19711303187563,ABC4D12,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals",GGA,Bi-Li-O-P,0.031468657499999,-2.533631231772487,4.8276,4,Monoclinic,2/m,P2_1/c,phosphite,Li,,,,Bi,B,"O, P",,,,,"B $\in$ [0.5, 1]",Positive B,2.502477839461455
mp-673098,LiBi(PO3)4,2.053742079793058,0.4305529054566451,Square-face bicapped trigonal prism,1,2a,1,[1.549791903150406],0.0,1.549791903150406,ABC4D12,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals",GGA,Bi-Li-O-P,0.040693350833334,-2.524406538439153,4.8186,4,Monoclinic,2,P2_1,phosphite,Li,,,,Bi,B,"O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.489932423073689
mp-673837,Ba8Bi4O17,2.0846419256636084,0.4721924985366479,"Square pyramid, Octahedron",2,1a,1,"[0.18586434039982302, 0.157728049428419, 2.7447189827357503, 0.25806352637955404]",0.0,0.8365937247358866,A4B8C17,2,2,1,"[5.0, 6.0]","[5.0, 6.0]",5.5,5.0,6.0,5.5,5.0,6.0,4.5,4.5,4.5,1.0,1,1,Bi4.50+-O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Post-Transition Metals",GGA,Ba-Bi-O,0.02049986678161,-2.339886761551725,0.8569,3,Triclinic,1,P1,oxide,,Ba,,,Bi,B,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,2.206285811671843
mp-676536,KBiO3,2.105597592551164,0.3215735012471487,Octahedron,1,1a,1,"[0.65693706293911, 0.577008993857235, 0.676398351740309, 0.641167245747964, 0.7601302769854551, 0.523880064319803, 0.59223616898577, 0.6526337638364611, 0.478675297153181, 0.5190657786971821, 0.48550829483471103, 0.610928887474902, 0.673244563874782, 0.511484780940622, 0.526218793499799, 0.6773416359556571, 0.557838493899399, 0.586371263673188]",0.0,0.5948372065786406,ABC3,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals",GGA,Bi-K-O,0.030872052388891,-1.541713023561111,0.186199999999999,3,Triclinic,1,P1,oxide,K,,,,Bi,B,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1644782070840205
mp-677295,Co(Bi3O5)4,2.28486748813419,0.2909983994399809,Square pyramid,1,12f,1,[4.465410784595593],0.0,4.465410784595593,AB12C20,1,1,1,[5.0],[5.0],5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",r2SCAN,Bi-Co-O,0.019745242196969,-1.582195239696968,1.1879,3,Cubic,23,I23,oxide,,,Co,,Bi,B,"C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.34731197730806
mp-677372,Ti10Bi(Pb3O10)3,0.0796473624911671,2.5261872377997685,Square-face bicapped trigonal prism,1,1a,1,[3.399432603248178],0.0,3.399432603248178,AB9C10D30,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Bi-O-Pb-Ti,0.022328491866659,-2.512277313108348,0.0,4,Triclinic,1,P1,oxide,,,Ti,,"Pb, Bi",B,"O, P",,,,,B > 1,Positive B,2.572605762204704
mp-680322,Bi17P5Pb5O43,2.022292520592772,0.6029662788250127,"Trigonal prism, Square-face capped trigonal prism, Square pyramid, End-trigonal-face capped trigonal prism, Octahedron, See-saw",6,"1a, 2b",2,"[4.62394460966262, 3.538185617233146, 8.485647597765421, 2.754649877516259, 6.231760930151744, 3.832440590338098, 3.898985020963963, 6.390400385461156, 2.726263329469287, 5.7210335153060985, 7.913122296064769]",0.455,5.101493979084778,A5B5C17D43,6,4,1,"[3.0, 5.0, 6.0, 7.0]","[3.0, 5.0, 6.0, 7.0]",5.25,3.0,7.0,5.25,3.0,7.0,3.0,3.0,3.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals",GGA,Bi-O-P-Pb,0.027042448999991,-1.9481427038316328,2.556899999999999,4,Monoclinic,m,Cm,oxide,,,,,"Pb, Bi",B,"O, P",,,,,"B $\in$ [0.5, 1]",Positive B,2.4317982138270016
mp-684028,Li3Bi(PO4)2,2.037310746633972,0.4998625471804357,"Icosahedron, Octahedron",2,"2d, 1b",2,"[1.59965808366199, 2.342548783347618]",0.0,1.971103433504804,AB2C3D8,2,2,1,"[12.0, 6.0]","[12.0, 6.0]",9.0,6.0,12.0,9.0,6.0,12.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals",GGA,Bi-Li-O-P,0.04968932583333,-2.558272355187076,3.7485,4,Trigonal,-3,P-3,phosphate,Li,,,,Bi,B,"O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.558061848108003
mp-684042,Li3Bi2(PO4)3,2.5123430979039827,-0.1843497222589564,Square-face capped trigonal prism,1,4f,1,[4.412176017501938],0.0,4.412176017501938,A2B3C3D12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals",GGA,Bi-Li-O-P,0.048671034749997,-2.501184845696429,4.026,4,Monoclinic,2/m,C2/c,phosphate,Li,,,,Bi,B,"O, P",,,,,"B $\in$ [-1, -0.1]",Negative B,2.3842073710441416
mp-684093,LiBi(PO3)4,2.17396617219606,0.2918997372962544,Dodecahedron with triangular faces - p2345 plane normalized,1,4c,1,[1.26019504484766],0.0,1.26019504484766,ABC4D12,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals",GGA,Bi-Li-O-P,0.045511572916666,-2.51958831635582,4.758199999999999,4,Orthorhombic,222,C222_1,phosphite,Li,,,,Bi,B,"O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.426887628498893
mp-684096,Bi(PO3)4,2.652238665061015,-0.7227969871482585,Square-face capped trigonal prism,1,4e,1,[2.409556534019549],0.0,2.409556534019549,AB4C12,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,5.0,5.0,5.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals",GGA,Bi-O-P,0.046482842794159,-2.367928225357143,0.0874,3,Monoclinic,2/m,P2_1/c,phosphite,,,,,Bi,B,"O, P",,,,,"B $\in$ [-1, -0.1]",Negative B,2.405868430741615
mp-684109,LiBiP2O7,2.031507827427586,0.4870740346485248,Octahedron,1,4f,1,[1.0439341159746731],0.0,1.0439341159746731,ABC2D7,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals",GGA,Bi-Li-O-P,0.046759394469693,-2.49863065478355,3.999,4,Monoclinic,2/m,C2/c,oxide,Li,,,,Bi,B,"O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.3706547961889326
mp-684489,LiBiP2O7,2.2204568664709177,0.246183416656105,Face-capped octahedron,1,4e,1,[2.949298458274688],0.0,2.949298458274688,ABC2D7,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals",GGA,Bi-Li-O-P,0.035232390606057,-2.510157658647186,4.542,4,Monoclinic,2/m,P2_1/c,oxide,Li,,,,Bi,B,"O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.459042893468672
mp-684497,LiBi(PO3)4,2.1048992454950937,0.3699413286627505,Square antiprism,1,4e,1,[0.6545130128380571],0.0,0.6545130128380571,ABC4D12,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals",GGA,Bi-Li-O-P,0.032540855694443,-2.532559033578044,4.7469,4,Monoclinic,2/m,P2_1/c,phosphite,Li,,,,Bi,B,"O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.4698868029970336
mp-684504,Li3Bi2(PO4)3,1.9840068282535728,0.5660417284196079,Octahedron,1,4e,1,"[2.504313281696426, 2.332819704551708]",0.0,2.418566493124067,A2B3C3D12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals",GGA,Bi-Li-O-P,0.037332288624996,-2.512523591821429,4.0294,4,Monoclinic,2/m,P2_1/c,phosphate,Li,,,,Bi,B,"O, P",,,,,"B $\in$ [0.5, 1]",Positive B,2.38332772505544
mp-684506,LiBi(PO3)4,2.3173046253156984,0.0385189699321351,Octahedron,1,4c,1,[0.39375781210799704],0.0,0.39375781210799704,ABC4D12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals",GGA,Bi-Li-O-P,0.032053049166666,-2.53304684010582,4.7291,4,Orthorhombic,mmm,Pbcn,phosphite,Li,,,,Bi,B,"O, P",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.3440481843750702
