material_id,chem_formula,R$_0$,B,As_chemenv,num_As_chemenvs,As_wyckoff,num_As_wyckoff_pos,csm,distortion degree,mean csm,formula_anonymous,num_As_sites,num_CN_env,num_charge_states,AsX_coordn,AsO_coordn,mean_coordn_As-X,min_coordn_As-X,max_coordn_As-X,mean_coordn_As-O,min_coordn_As-O,max_coordn_As-O,mean_As_charge,min_As_charge,max_As_charge,mean_num_X_species,min_num_X_species,max_num_X_species,species,elements,mean_AsO_BondL,calculation type,chemsys,e_hull,e_f,band gap,nelements,crystal,point group,space group,type,Alkali Metals,Alkaline Earth Metals,Transition Metals,Unknown Metals,Post-Transition Metals,Metalloids,Nonmetals,Halogens,Noble Gases,Lanthanides,Actinides,B_range,ranges of B
mp-1192209,As3Pb2BrO6,1.8371704506448647,0.6025464818225956,Triangular non-coplanar,1,2e,1,"[1.803288493675133, 1.482668062625395, 1.616384296686266]",0.0,1.6341136176622646,AB2C3D6,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1,1,O2-,"Halogens, Metalloids, Nonmetals, Post-Transition Metals",1.836277393655596,GGA,As-Br-O-Pb,0.0,-1.616680986458334,3.2587,4,Monoclinic,2/m,P2_1/m,hypobromite,None,None,None,None,Pb,"B, As","O, P",Br,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-1192509,Cs2Th(AsO4)2,1.7236554858599553,0.008783150473652305,Tetrahedron,1,4e,1,[0.32459051264738503],0.0,0.32459051264738503,AB2C2D8,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Actinides, Alkali Metals, Metalloids, Nonmetals",1.7217406966588036,GGA,As-Cs-O-Th,0.0,-2.51670343571618,3.6164,4,Tetragonal,4/mmm,I4_1/amd,oxide,Cs,None,None,None,None,As,"C, O",None,None,None,Th,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-1192524,Na2Th(AsO4)2,1.7873113218683563,0.3027751533642558,Tetrahedron,1,4g,1,[0.520821112491591],0.0,0.520821112491591,AB2C2D8,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Actinides, Alkali Metals, Metalloids, Nonmetals",1.7198095047146302,GGA,As-Na-O-Th,0.0,-2.505807026366047,3.6688,4,Orthorhombic,mmm,Fddd,oxide,Na,None,None,None,None,As,"N, O",None,None,None,Th,"B $\in$ [0.1, 0.5]",Positive B
mp-1192552,KAsO3,1.8045126996487173,0.41901864357299523,Tetrahedron,1,2i,1,"[0.21398892807067701, 0.36172018908069703, 0.194196845633465]",0.0,0.2566353209282797,ABC3,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals",1.7166057609267298,r2SCAN,As-K-O,0.00526585908333,-1.9336695518666662,3.148799999999999,3,Triclinic,-1,P-1,oxide,K,None,None,None,None,As,O,None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1192590,KBaAsO4,1.5824582268285938,-0.6505058392915428,Tetrahedron,1,4c,1,[0.0050825573694220005],0.0,0.0050825573694220005,ABCD4,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Metalloids, Nonmetals",1.726393270781829,GGA,As-Ba-K-O,0.0,-2.468250649607143,3.8409,4,Orthorhombic,mmm,Pnma,oxide,K,Ba,None,None,None,"B, As",O,None,None,None,None,"B $\in$ [-1, -0.1]",Negative B
mp-1192746,LiAs2H3O7,1.7756705846298293,0.2909283403607253,"Octahedron, Tetrahedron",2,"2i, 2h",2,"[0.231644316605731, 0.48110311588685506]",0.0,0.35637371624629305,AB2C3D7,2,2,1,"[4.0, 6.0]","[4.0, 6.0]",5.0,4.0,6.0,5.0,4.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals",1.781888351321438,r2SCAN,As-H-Li-O,0.0,-1.641737012852573,3.301,4,Monoclinic,2/m,C2/m,oxide,Li,None,None,None,None,As,"H, O",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1193109,NaCaAsO4,1.8552108301164487,0.5708825760975091,Tetrahedron,1,4c,1,[0.202924792294356],0.0,0.202924792294356,ABCD4,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Metalloids, Nonmetals",1.7279151922072247,GGA,As-Ca-Na-O,0.0,-2.498950798411329,3.5934,4,Orthorhombic,mmm,Pnma,oxide,Na,Ca,None,None,None,As,"C, N, O",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-1193677,Hg3As2(HO4)2,1.7310281771256997,-0.008446379213102225,Tetrahedron,1,4f,1,[0.103598426750686],0.0,0.103598426750686,A2B2C3D8,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",1.7327934728704322,GGA,As-H-Hg-O,0.010712017611112,-0.9690208732222211,2.4844,4,Monoclinic,2/m,C2/c,oxide,None,None,Hg,None,None,As,"H, O",None,None,None,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-1193940,SrCo2(AsO4)2,1.824824271514927,0.4189069513497433,Tetrahedron,1,1a,1,"[0.42236542460243304, 0.40720596309198204, 0.40965884865080604, 0.41905220505286706]",0.0,0.4145706103495221,AB2C2D8,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",1.7316633171262397,GGA_U,As-Co-O-Sr,0.0,-1.956984372692308,2.3082000000000003,4,Triclinic,-1,P-1,oxide,None,Sr,Co,None,None,As,"C, O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1194730,RbZr2(AsO4)3,1.7070461357425315,-0.005161587027874878,Tetrahedron,1,6e,1,[0.10428696319295401],0.0,0.10428696319295401,AB2C3D12,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",1.7081950671925803,GGA,As-O-Rb-Zr,0.0,-2.5217329800000012,4.1924,4,Trigonal,-3m,R-3c,oxide,Rb,None,Zr,None,None,As,O,None,None,None,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-1194732,Ba2As2O7,1.8040186854645863,0.4374655313020318,Tetrahedron,1,2i,1,"[0.21525033152324302, 0.057001267199595, 0.20135845514953202, 0.062584392008557]",0.0,0.13404861147023175,A2B2C7,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals",1.7092298437086824,r2SCAN,As-Ba-O,0.0,-2.506528066136352,3.335,3,Triclinic,-1,P-1,oxide,None,Ba,None,None,None,"B, As",O,None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1194764,K4U3(AsO8)2,1.754544615929828,0.16466517434282704,Tetrahedron,1,4e,1,[0.6999306646723441],0.0,0.6999306646723441,A2B3C4D16,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Actinides, Alkali Metals, Metalloids, Nonmetals",1.719525540718656,GGA,As-K-O-U,0.000993767999998,-2.844375022559999,1.8696000000000002,4,Monoclinic,2/m,P2_1/c,oxide,K,None,None,None,None,As,O,None,None,None,U,"B $\in$ [0.1, 0.5]",Positive B
mp-1194801,K6U5As2O23,1.7460387997210156,0.12372117475262434,Tetrahedron,1,4e,1,[0.5910456313705961],0.0,0.5910456313705961,A2B5C6D23,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Actinides, Alkali Metals, Metalloids, Nonmetals",1.7215047322472716,GGA,As-K-O-U,0.0,-2.9990442977361083,1.8012000000000001,4,Monoclinic,2/m,P2_1/c,oxide,K,None,None,None,None,As,O,None,None,None,U,"B $\in$ [0.1, 0.5]",Positive B
mp-1194840,NaAsW2O9,1.8376806023000831,0.539687326311294,Tetrahedron,1,4a,1,[0.318897790830429],0.0,0.318897790830429,ABC2D9,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",1.717367389802991,GGA_U,As-Na-O-W,0.007522455064105001,-2.065663175298409,2.4161,4,Orthorhombic,222,P2_12_12_1,oxide,Na,None,W,None,None,As,"N, O",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-1194871,SrCoAsHO5,1.7801212975292546,0.2018412227125784,Tetrahedron,1,4a,1,[0.22726959230672902],0.0,0.22726959230672902,ABCDE5,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",1.73525553249429,GGA_U,As-Co-H-O-Sr,0.0,-2.070111971527777,1.9987,5,Orthorhombic,222,P2_12_12_1,oxide,None,Sr,Co,None,None,As,"H, C, O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1194920,Na4AsHO5,1.751279526069745,0.0979249192286675,Tetrahedron,1,4c,1,[0.026270488884468],0.0,0.026270488884468,ABC4D5,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals",1.7280126663844388,GGA,As-H-Na-O,0.009102025681818001,-1.8988651969788402,3.3754,4,Orthorhombic,mmm,Pnma,oxide,Na,None,None,None,None,As,"H, N, O",None,None,None,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-1194970,KAsO3,1.8263241860279624,0.503242384747461,Tetrahedron,1,8d,1,[0.58063163654952],0.0,0.58063163654952,ABC3,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals",1.7164403574778757,r2SCAN,As-K-O,0.0,-1.9389354109499992,3.0119,3,Orthorhombic,mmm,Pbcn,oxide,K,None,None,None,None,As,O,None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-1194999,NaCo2As3O10,1.811650167792137,0.36112093967919345,Tetrahedron,1,2i,1,"[0.24205900744939102, 0.771875498228618, 0.44350704632202903]",0.0,0.48581385066667937,AB2C3D10,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",1.7336405101334573,GGA_U,As-Co-Na-O,0.007217980820316001,-1.671203278367457,1.1586,4,Triclinic,-1,P-1,oxide,Na,None,Co,None,None,As,"C, N, O",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1195078,Cs6U5(AsO7)4,1.7573219757374872,0.15443968188427576,Tetrahedron,1,2i,1,"[0.611478598721861, 0.22275844043022403]",0.0,0.4171185195760425,A4B5C6D28,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Actinides, Alkali Metals, Metalloids, Nonmetals",1.7260980971655968,GGA,As-Cs-O-U,0.0,-2.797650562510023,2.0327,4,Triclinic,-1,P-1,oxide,Cs,None,None,None,None,As,"C, O",None,None,None,U,"B $\in$ [0.1, 0.5]",Positive B
mp-1195114,KAsO3,1.8037194824092413,0.4156039716117393,Tetrahedron,1,4e,1,"[0.196194129772731, 0.19645167576619002, 0.205640784502776, 0.19720620776549402, 0.563244508964707, 0.542297923168752]",0.0,0.31683920499010837,ABC3,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals",1.7165291969539862,r2SCAN,As-K-O,0.0028843527499960004,-1.9360510582000001,3.1596,3,Monoclinic,2/m,P2_1/c,oxide,K,None,None,None,None,As,O,None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1195165,CdCuAsHO5,1.9808231789319297,1.0552992073354768,Tetrahedron,1,4c,1,[0.18407649263355902],0.0,0.18407649263355902,ABCDE5,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",1.7378987406644733,GGA,As-Cd-Cu-H-O,0.041887731365743,-1.404060399027778,0.0,5,Orthorhombic,mmm,Pnma,oxide,None,None,"Cu, Cd",None,None,As,"H, C, O",None,None,None,None,B > 1,Positive B
mp-1195266,SrZnAsHO5,1.7702582319998073,0.16185229220280148,Tetrahedron,1,4a,1,[0.21693395800716603],0.0,0.21693395800716603,ABCDE5,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",1.7342812981683684,GGA,As-H-O-Sr-Zn,0.0,-2.168857660694444,2.6572,5,Orthorhombic,222,P2_12_12_1,oxide,None,Sr,Zn,None,None,As,"H, O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1195470,Rb4U3(AsO8)2,1.759174006852707,0.16799224567425675,Tetrahedron,1,4f,1,[0.5124407033731471],0.0,0.5124407033731471,A2B3C4D16,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Actinides, Alkali Metals, Metalloids, Nonmetals",1.723278601219687,GGA,As-O-Rb-U,0.0,-2.8365866923999983,1.9191999999999991,4,Monoclinic,2/m,P2_1/m,oxide,Rb,None,None,None,None,As,O,None,None,None,U,"B $\in$ [0.1, 0.5]",Positive B
mp-1195548,K2Th(AsO4)2,1.7209987213827873,-0.02353299170100201,Tetrahedron,1,4e,1,"[0.250150119251078, 0.307471472464942]",0.0,0.27881079585801,AB2C2D8,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Actinides, Alkali Metals, Metalloids, Nonmetals",1.7262473406101986,GGA,As-K-O-Th,0.0,-2.531051792076922,3.890099999999999,4,Monoclinic,2/m,P2_1/c,oxide,K,None,None,None,None,As,O,None,None,None,Th,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-1195622,Rb2Th(AsO4)2,1.7054786526295298,-0.09148285630184919,Tetrahedron,1,4e,1,"[0.28989630802687505, 0.35185564314767404]",0.0,0.32087597558727454,AB2C2D8,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Actinides, Alkali Metals, Metalloids, Nonmetals",1.7258810207450108,GGA,As-O-Rb-Th,0.0,-2.519719306538459,3.9186,4,Monoclinic,2/m,P2_1/c,oxide,Rb,None,None,None,None,As,O,None,None,None,Th,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-1195682,Th(As4O9)2,1.7485897827766554,-0.013822018352609442,"Tetrahedron, Triangular non-coplanar",2,4f,1,"[1.463241640325427, 2.341522199453133, 0.226554160496082, 0.19536024779903802]",0.0,1.05666956201842,AB8C18,2,2,1,"[3.0, 4.0]","[3.0, 4.0]",3.5,3.0,4.0,3.5,3.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Actinides, Metalloids, Nonmetals",1.749059127702207,r2SCAN,As-O-Th,0.0,-1.633406234444442,3.6132,3,Monoclinic,2/m,C2/c,oxide,None,None,None,None,None,As,O,None,None,None,Th,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-1195747,Na7Fe4(AsO4)6,1.9089477909313601,0.8161140830654373,Tetrahedron,1,12f,1,[0.235024134732594],0.0,0.235024134732594,A4B6C7D24,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Metalloids, Nonmetals, Transition Metals",1.7271296558222655,GGA_U,As-Fe-Na-O,0.014992968734752001,-1.877384474381834,0.5758000000000001,4,Trigonal,-3m,R-3c,oxide,Na,None,Fe,None,None,As,"N, O",F,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-1195770,LiZr2(AsO4)3,1.7316346409800882,0.09089933317033709,Tetrahedron,1,6e,1,[0.10963579635062001],0.0,0.10963579635062001,AB2C3D12,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",1.7114017513497806,GGA,As-Li-O-Zr,0.014140145833307001,-2.492278307824073,3.6422,4,Trigonal,-3m,R-3c,oxide,Li,None,Zr,None,None,As,O,None,None,None,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-1195773,Ba3As4(HO7)2,1.8288627277532015,0.4305254120664587,Tetrahedron,1,4f,1,"[0.5974448597668941, 0.150265075864592]",0.0,0.37385496781574307,A2B3C4D14,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals",1.737054273517335,GGA,As-Ba-H-O,0.010887353858684001,-2.2186979490217382,3.5121,4,Monoclinic,2/m,C2/c,oxide,None,Ba,None,None,None,"B, As","H, O",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1196329,K2AsH13O10,1.7396101409595381,0.06094049543333736,Tetrahedron,1,2a,1,[0.098988652232268],0.0,0.098988652232268,AB2C10D13,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals",1.7335548374330032,GGA,As-H-K-O,0.0,-1.468192825317308,4.3998,4,Monoclinic,m,Cc,oxide,K,None,None,None,None,As,"H, O",None,None,None,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-1196334,Ba2U(AsO5)2,1.774386055299296,0.22494665871409092,Tetrahedron,1,4e,1,"[0.213539975236117, 0.148385263423324, 0.10694573995853, 0.050258179576262]",0.0,0.12978228954855828,AB2C2D10,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Actinides, Alkaline Earth Metals, Metalloids, Nonmetals",1.7253008524194549,GGA,As-Ba-O-U,0.0,-2.811611801916667,2.2615,4,Monoclinic,2/m,P2_1/c,oxide,None,Ba,None,None,None,"B, As",O,None,None,None,U,"B $\in$ [0.1, 0.5]",Positive B
mp-1196336,Cs2UAs2O9,1.8614930586055571,0.5678153462377159,Tetrahedron,1,"4f, 4e",2,"[0.364419704448779, 0.449025538274721]",0.0,0.40672262136175,AB2C2D9,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Actinides, Alkali Metals, Metalloids, Nonmetals",1.7323889107719352,GGA,As-Cs-O-U,0.0,-2.467757283700739,2.1136,4,Orthorhombic,mmm,Pmmn,oxide,Cs,None,None,None,None,As,"C, O",None,None,None,U,"B $\in$ [0.5, 1]",Positive B
mp-1196688,Te3As2O11,1.7609474231064257,0.26684291742283417,Tetrahedron,1,2i,1,"[0.16645557715235101, 0.116257853905551]",0.0,0.14135671552895102,A2B3C11,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Metalloids, Nonmetals",1.70142200897486,r2SCAN,As-O-Te,0.0,-1.557994230937499,3.0787,3,Triclinic,-1,P-1,oxide,None,None,None,None,None,"As, Te",O,None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1196745,Sr2As2O7,1.7900633669735186,0.39132629335892855,Tetrahedron,1,4a,1,"[0.082407767428244, 0.401648882260252, 0.15649131283077602, 0.31633326283288205]",0.0,0.23922030633803854,A2B2C7,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals",1.7056445091984749,r2SCAN,As-O-Sr,0.005121479999999,-2.283153874090908,3.2477,3,Tetragonal,4,P4_3,oxide,None,Sr,None,None,None,As,"O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1197751,Cu2AsO5,1.6203103255114855,-0.4074593204250182,Tetrahedron,1,4g,1,[0.023624183987294003],0.0,0.023624183987294003,AB2C5,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",1.7044169645967087,r2SCAN,As-Cu-O,0.038725911250001,-0.9461285493750001,0.0,3,Orthorhombic,mmm,Pnnm,oxide,None,None,Cu,None,None,As,"C, O",None,None,None,None,"B $\in$ [-1, -0.1]",Negative B
mp-1198036,Cu2AsO5,1.7022942710136042,-0.0258111163619685,Tetrahedron,1,4e,1,[0.064450572582921],0.0,0.064450572582921,AB2C5,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",1.7080484309507555,r2SCAN,As-Cu-O,0.035267638437501005,-0.9495868221875001,0.0,3,Monoclinic,2/m,P2_1/c,oxide,None,None,Cu,None,None,As,"C, O",None,None,None,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-1198282,KAs2HO6,1.806087269107799,0.3263786292925917,"Octahedron, Tetrahedron",2,4e,1,"[0.38122634083432805, 0.33403169078502404]",0.0,0.35762901580967604,ABC2D6,2,2,1,"[4.0, 6.0]","[4.0, 6.0]",5.0,4.0,6.0,5.0,4.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals",1.8154066033559146,GGA,As-H-K-O,0.0,-1.749450675099999,2.7514000000000003,4,Monoclinic,2/m,P2_1/c,oxide,K,None,None,None,None,As,"H, O",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1198481,KAsW2O9,1.8238269997999392,0.4640477587813094,Tetrahedron,1,4a,1,[0.127490317907328],0.0,0.127490317907328,ABC2D9,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",1.720520486904269,GGA_U,As-K-O-W,0.0,-2.095903530365385,2.3938,4,Orthorhombic,222,P2_12_12_1,oxide,K,None,W,None,None,As,O,None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1199256,Ag13As3(IO3)4,1.722889123784448,-0.06126099800822941,Tetrahedron,1,2e,1,"[0.030992453540402004, 0.065105989151982, 0.013434514182889]",0.0,0.036510985625091,A3B4C12D13,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Halogens, Metalloids, Nonmetals, Transition Metals",1.7380220296788924,GGA,Ag-As-I-O,0.006591958281249001,-0.833353502786457,0.33329999999999904,4,Monoclinic,2/m,P2_1/m,iodate,None,None,Ag,None,None,As,O,I,None,None,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-1199276,CsScAs2(HO4)2,1.7900800500215663,0.29494781859201785,Tetrahedron,1,2i,1,"[0.258305213362097, 0.081774914846169, 0.28266202302369803]",0.0,0.20758071707732131,ABC2D2E8,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",1.7254231619434302,GGA,As-Cs-H-O-Sc,0.0,-2.148662701820607,3.7284,5,Triclinic,-1,P-1,oxide,Cs,None,Sc,None,None,As,"H, C, O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1199328,Ba3U2As4O19,1.8114450023042967,0.38842428319462935,Tetrahedron,1,4f,1,"[0.277008940874169, 0.63685044666724]",0.0,0.45692969377070447,A2B3C4D19,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Actinides, Alkaline Earth Metals, Metalloids, Nonmetals",1.7261355024043592,GGA,As-Ba-O-U,0.016654942455351002,-2.7091939857142853,2.363,4,Monoclinic,2/m,C2/c,oxide,None,Ba,None,None,None,"B, As",O,None,None,None,U,"B $\in$ [0.1, 0.5]",Positive B
mp-1199333,Zn3As2(HO)16,1.7410926590024716,0.059827837159655194,Tetrahedron,1,2i,1,[0.15769433792171803],0.0,0.15769433792171803,A2B3C16D16,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",1.729241537693731,GGA,As-H-O-Zn,0.018888050793916002,-1.434221421216216,3.2054,4,Monoclinic,2/m,C2/m,oxide,None,None,Zn,None,None,As,"H, O",None,None,None,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-1199640,Fe2AsH19SO18,1.7444986671474276,0.09464524801173171,Tetrahedron,1,2i,1,[0.047453458852543005],0.0,0.047453458852543005,ABC2D18E19,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Halogens, Metalloids, Nonmetals, Transition Metals",1.7234630198559804,GGA_U,As-Fe-H-O-S,0.006778385589429001,-1.419578088262196,2.7292,5,Triclinic,-1,P-1,oxide,None,None,Fe,None,None,As,"H, O, S",F,None,None,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-1199861,Ni2As2O7,1.8174029933722693,0.42060304326838394,"Trigonal bipyramid, Tetrahedron",2,1a,1,"[0.638159569011679, 0.544247143593595, 0.193220445311193, 0.700584642450633, 0.34587180968150405, 1.456785072219547]",0.0,0.6464781137113585,A2B2C7,2,2,1,"[4.0, 5.0]","[4.0, 5.0]",4.5,4.0,5.0,4.5,4.0,5.0,5.0,5.0,5.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",1.7466094911260854,GGA_U,As-Ni-O,0.025030479772728,-1.539293493636364,0.18130000000000002,3,Triclinic,1,P1,oxide,None,None,Ni,None,None,As,"N, O",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1200118,V2AsO6,1.7924693571002794,0.3892059009749301,Tetrahedron,1,4a,1,[0.07541444214331501],0.0,0.07541444214331501,AB2C6,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",1.70611724089788,r2SCAN,As-O-V,0.009543883472224,-2.20083250277778,1.4248,3,Orthorhombic,222,P2_12_12_1,oxide,None,None,V,None,None,As,O,None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
