material_id,chem_formula,R$_0$,B,Fe_chemenv,num_Fe_chemenvs,Fe_wyckoff,num_Fe_wyckoff_pos,csm,distortion degree,mean csm,formula_anonymous,num_Fe_sites,num_CN_env,num_charge_states,mean_coordn_Fe-X,min_coordn_Fe-X,max_coordn_Fe-X,mean_coordn_Fe-O,min_coordn_Fe-O,max_coordn_Fe-O,mean_Fe_charge,min_Fe_charge,max_Fe_charge,mean_num_X_species,min_num_X_species,max_num_X_species,species,calculation type,chemsys,e_hull,e_f,band gap,nelements,crystal,point group,space group,type,Alkali Metals,Alkaline Earth Metals,Transition Metals,Unknown Metals,Post-Transition Metals,Metalloids,Nonmetals,Halogens,Noble Gases,Lanthanides,Actinides,B_range,ranges of B,mean_FeO_BondL,FeX_coordn,FeO_coordn,elements
mp-771007,NaLi2FePCO7,2.2327728401062625,-0.049075623048771,Octahedron,1,2a,1,"[2.4930587169122687, 2.93451128547131]",0.0,2.7137850011917894,ABCDE2F7,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,GGA_U,C-Fe-Li-Na-O-P,0.0364215361538446,-2.308373682514525,3.835,6,Triclinic,1,P1,oxide,"Li, Na",,Fe,,,,"C, N, O, P",F,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.1786931161557104,[6.0],[6.0],"Alkali Metals, Halogens, Nonmetals, Transition Metals"
mp-771016,Li2FeBO4,1.720466974940304,0.6604411231771081,Tetrahedron,1,4e,1,[0.5165858823662743],0.0,0.5165858823662743,ABC2D4,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,GGA_U,B-Fe-Li-O,0.0369681728125002,-2.311426111666665,2.1638,4,Monoclinic,2/m,P2_1/c,oxide,Li,,Fe,,,B,O,F,,,,"B $\in$ [0.5, 1]",Positive B,1.906387795724344,[4.0],[4.0],"Alkali Metals, Halogens, Metalloids, Nonmetals, Transition Metals"
mp-771022,Na3Li3Fe2P2(CO7)2,1.8048733350781567,0.3427504572178191,Octahedron,1,2a,1,"[3.532262985782967, 2.9938746316379206]",0.0,3.263068808710444,A2B2C2D3E3F14,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,GGA_U,C-Fe-Li-Na-O-P,0.0301659151923114,-2.2968454185932163,3.3693,6,Triclinic,1,P1,oxide,"Li, Na",,Fe,,,,"C, N, O, P",F,,,,"B $\in$ [0.1, 0.5]",Positive B,2.182546494125491,[6.0],[6.0],"Alkali Metals, Halogens, Nonmetals, Transition Metals"
mp-771027,Li2FeAsCO7,1.7799682986215182,0.3755141732624797,Octahedron,1,4e,1,[2.2129579991211035],0.0,2.2129579991211035,ABCD2E7,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,GGA_U,As-C-Fe-Li-O,0.0262116999999983,-1.950416174305556,1.8906,5,Monoclinic,2/m,P2_1/m,oxide,Li,,Fe,,,As,"C, O",F,,,,"B $\in$ [0.1, 0.5]",Positive B,2.037603643222063,[6.0],[6.0],"Alkali Metals, Halogens, Metalloids, Nonmetals, Transition Metals"
mp-771063,Li4Fe3Ni(PO4)4,2.091334205935841,0.0762594133568302,Octahedron,1,"1a, 1b",2,"[2.4065645474568607, 2.254027184935657, 2.3723082635065342]",0.0,2.344299998633017,AB3C4D4E16,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,GGA_U,Fe-Li-Ni-O-P,0.002965603482143,-2.445759748639456,3.044,5,Monoclinic,m,Pm,phosphate,Li,,"Fe, Ni",,,,"N, O, P",F,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.1752604490333365,[6.0],[6.0],"Alkali Metals, Halogens, Nonmetals, Transition Metals"
mp-771093,Li3Cr10Fe5O24,1.856413370212903,0.2779193366018553,"Octahedron, Tetrahedron",2,1a,1,"[0.3362941880704544, 0.00018827951935973124, 0.0030525352622568884, 0.35323619260438727, 0.0005291249703983393]",0.0,0.13866006408537135,A3B5C10D24,2,2,1,5.0,4.0,6.0,5.0,4.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,GGA_U,Cr-Fe-Li-O,0.0120061757142799,-2.1678539407142847,1.1606999999999998,4,Monoclinic,m,Cm,oxide,Li,,"Cr, Fe",,,,"C, O",F,,,,"B $\in$ [0.1, 0.5]",Positive B,1.99390091426513,"[4.0, 6.0]","[4.0, 6.0]","Alkali Metals, Halogens, Nonmetals, Transition Metals"
mp-771138,Na2FeCSO7,2.092762625159107,0.0745238137447456,Octahedron,1,1a,1,"[2.257496735542144, 2.1773191259697926, 2.26910020005812, 2.2713326820620576]",0.0,2.2438121859080287,ABCD2E7,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,GGA_U,C-Fe-Na-O-S,0.0358653783333426,-1.9936430879382168,3.1371,5,Monoclinic,2/m,P2_1/m,oxide,Na,,Fe,,,,"C, N, O, S",F,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.174862291477305,[6.0],[6.0],"Alkali Metals, Halogens, Nonmetals, Transition Metals"
mp-771144,Na3FeAsCO7,1.1327637622005438,0.9417076287013002,Octahedron,1,4e,1,[3.542787731635602],0.0,3.542787731635602,ABCD3E7,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,R2SCAN,As-C-Fe-Na-O,0.0,-1.9751522139721007,2.0662000000000003,5,Monoclinic,2/m,P2_1/m,oxide,Na,,Fe,,,As,"C, N, O",F,,,,"B $\in$ [0.5, 1]",Positive B,2.1458388267777315,[6.0],[6.0],"Alkali Metals, Halogens, Metalloids, Nonmetals, Transition Metals"
mp-771204,Na3FeSiCO7,1.2194975312585912,1.2421125752340387,Octahedron,1,2e,1,[2.4823253549125597],0.0,2.4823253549125597,ABCD3E7,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,GGA_U,C-Fe-Na-O-Si,0.0,-2.290315733779841,2.428,5,Monoclinic,2/m,P2_1/m,oxide,Na,,Fe,,,Si,"C, N, O, S",F,,,,B > 1,Positive B,2.0835821734645505,[6.0],[6.0],"Alkali Metals, Halogens, Metalloids, Nonmetals, Transition Metals"
mp-771236,Li5Fe5(NiO6)2,1.4702312347316917,0.8530337076831966,Octahedron,1,"2c, 1a, 1b",3,"[0.17016653623457237, 0.2324947752295039, 0.17794687316938027, 0.1396001513685873]",0.0,0.18005208400051095,A2B5C5D12,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,GGA_U,Fe-Li-Ni-O,0.0274677369791644,-1.7941757440277766,1.6764999999999994,4,Monoclinic,2,C2,oxide,Li,,"Fe, Ni",,,,"N, O",F,,,,"B $\in$ [0.5, 1]",Positive B,2.0636297739457805,[6.0],[6.0],"Alkali Metals, Halogens, Nonmetals, Transition Metals"
mp-771318,Na3FeSiBO7,0.7554274776715312,3.142360790419405,Octahedron,1,2e,1,[1.1815267804670853],0.0,1.1815267804670853,ABCD3E7,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,GGA_U,B-Fe-Na-O-Si,0.0229565747115403,-2.3484378692926606,0.0,5,Monoclinic,2/m,P2_1/m,oxide,Na,,Fe,,,"B, Si","N, O, S",F,,,,B > 1,Positive B,2.024579812022012,[6.0],[6.0],"Alkali Metals, Halogens, Metalloids, Nonmetals, Transition Metals"
mp-771326,NbFe5(PO4)6,1.7524979073012907,0.3938437919067592,Octahedron,1,1a,1,"[3.559487264854264, 0.6376001279855812, 3.1901008550546464, 0.6723287011660616, 0.6242652488259506]",0.0,1.7367564395773012,AB5C6D24,1,2,2,6.0,6.0,6.0,6.0,6.0,6.0,2.5,2.0,3.0,1.0,1,1,O2-,GGA_U,Fe-Nb-O-P,0.0246780021296615,-2.445973461051586,1.9188,4,Trigonal,3,R3,phosphate,,,"Fe, Nb",,,,"N, O, P",F,,,,"B $\in$ [0.1, 0.5]",Positive B,2.11522849366641,[6.0],[6.0],"Halogens, Nonmetals, Transition Metals"
mp-771337,Na3FePCO7,1.219659013900393,1.02203374988605,Trigonal bipyramid,1,1a,1,"[2.147036328089373, 2.1507547258991018, 2.140899356529179, 2.143328347978972]",0.0,2.1455046896241563,ABCD3E7,1,1,1,5.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,2.0,1.0,1,1,O2-,GGA_U,C-Fe-Na-O-P,0.0149276746153841,-2.2587320045215984,3.5016,5,Monoclinic,2,P2_1,oxide,Na,,Fe,,,,"C, N, O, P",F,,,,B > 1,Positive B,2.1587964503942043,[5.0],[5.0],"Alkali Metals, Halogens, Nonmetals, Transition Metals"
mp-771344,Li3FePCO7,1.8147622277133424,0.3251274272507315,Trigonal bipyramid,1,4a,1,[2.028743830472238],0.0,2.028743830472238,ABCD3E7,1,1,1,5.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,2.0,1.0,1,1,O2-,GGA_U,C-Fe-Li-O-P,0.0458292594230727,-2.3345337290109884,3.6245,5,Monoclinic,2,P2_1,oxide,Li,,Fe,,,,"C, O, P",F,,,,"B $\in$ [0.1, 0.5]",Positive B,2.114288727637769,[5.0],[5.0],"Alkali Metals, Halogens, Nonmetals, Transition Metals"
mp-771393,Na3FeBAsO7,1.7330647728724085,0.4743859424376043,Octahedron,1,2e,1,[1.5578339041271567],0.0,1.5578339041271567,ABCD3E7,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,GGA_U,As-B-Fe-Na-O,0.0300330473901091,-2.113026017177276,2.0654,5,Monoclinic,2/m,P2_1/m,oxide,Na,,Fe,,,"B, As","N, O",F,,,,"B $\in$ [0.1, 0.5]",Positive B,2.063290660495693,[6.0],[6.0],"Alkali Metals, Halogens, Metalloids, Nonmetals, Transition Metals"
mp-771398,Li3Fe3CuO8,2.026531278686808,0.0126776525270399,Octahedron,1,3e,1,[0.22271090689849818],0.0,0.22271090689849818,AB3C3D8,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,2.0,2,2,"O-, O2-",GGA_U,Cu-Fe-Li-O,0.0436169364333292,-1.6641986066666656,0.0,4,Trigonal,-3m,R-3m,oxide,Li,,"Fe, Cu",,,,"C, O",F,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.039890998921755,[6.0],[6.0],"Alkali Metals, Halogens, Nonmetals, Transition Metals"
mp-771651,Li8Mn13Fe3O32,2.110053011499151,-0.0894920314557418,Octahedron,1,"2i, 1b",2,"[1.0117873023493382, 1.041994803642254]",0.0,1.0268910529957962,A3B8C13D32,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,GGA_U,Fe-Li-Mn-O,0.0040996368303449,-2.018988343388751,0.3800000000000003,4,Triclinic,-1,P-1,oxide,Li,,"Mn, Fe",,,,O,F,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.0478528865068863,[6.0],[6.0],"Alkali Metals, Halogens, Nonmetals, Transition Metals"
mp-771712,Li2Fe3SbO8,1.6121274990591905,0.6387394238050546,Octahedron,1,6c,1,[0.7275778863239175],0.0,0.7275778863239175,AB2C3D8,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,GGA_U,Fe-Li-O-Sb,0.0,-1.9267189490476184,1.4002,4,Hexagonal,6mm,P6_3mc,oxide,Li,,Fe,,,Sb,"O, S",F,,,,"B $\in$ [0.5, 1]",Positive B,2.057130599026043,[6.0],[6.0],"Alkali Metals, Halogens, Metalloids, Nonmetals, Transition Metals"
mp-771819,LiFe(SO4)2,1.6281666515007949,0.576715521768177,Octahedron,1,1a,1,"[0.6998009988005409, 0.4003400719980188, 0.1235910413928372]",0.0,0.407910704063799,ABC2D8,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,GGA_U,Fe-Li-O-S,0.0205766672569449,-1.946808231249999,2.0517,4,Triclinic,1,P1,sulfate,Li,,Fe,,,,"O, S",F,,,,"B $\in$ [0.5, 1]",Positive B,2.0300596808105933,[6.0],[6.0],"Alkali Metals, Halogens, Nonmetals, Transition Metals"
mp-771836,Li2ScFe(SiO3)4,1.6197158848756503,0.6445186263293838,Octahedron,1,1a,1,[0.41111827908506704],0.0,0.41111827908506704,ABC2D4E12,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,GGA_U,Fe-Li-O-Sc-Si,0.0087676152916618,-3.043364910083333,2.9333000000000005,5,Monoclinic,2,C2,oxide,Li,,"Sc, Fe",,,Si,"O, S",F,,,,"B $\in$ [0.5, 1]",Positive B,2.0725648438499804,[6.0],[6.0],"Alkali Metals, Halogens, Metalloids, Nonmetals, Transition Metals"
mp-771885,Fe5Sb(PO4)6,1.7663077366525646,0.3719494847968052,Octahedron,1,1a,1,"[3.8035157510469784, 0.6147526382264166, 3.4071235957983643, 0.7079227117268556, 0.5332164777911391]",0.0,1.8133062349179507,AB5C6D24,1,2,2,6.0,6.0,6.0,6.0,6.0,6.0,2.5,2.0,3.0,1.0,1,1,O2-,GGA_U,Fe-O-P-Sb,0.0311288242360978,-2.3181655446626985,2.1937999999999995,4,Trigonal,3,R3,phosphate,,,Fe,,,Sb,"O, P, S",F,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1097473687511705,[6.0],[6.0],"Halogens, Metalloids, Nonmetals, Transition Metals"
mp-771892,LiNbFeO4,1.677790353737492,0.437241864953058,Octahedron,1,2c,1,"[0.040654720537546145, 0.04167523691648066]",0.0,0.0411649787270134,ABCD4,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,GGA_U,Fe-Li-Nb-O,0.0055220989285711,-2.487763099404761,2.5094,4,Tetragonal,422,P4_322,oxide,Li,,"Fe, Nb",,,,"N, O",F,,,,"B $\in$ [0.1, 0.5]",Positive B,2.159047452441941,[6.0],[6.0],"Alkali Metals, Halogens, Nonmetals, Transition Metals"
mp-771908,LiFePO4F,1.8945694439201577,0.1597014937740855,Octahedron,1,4a,1,"[0.32176362999679436, 0.30855926856968496]",0.0,0.31516144928323964,ABCDE4,1,1,1,6.0,6.0,6.0,4.0,4.0,4.0,3.0,3.0,3.0,2.0,2,2,"F-, O2-",GGA_U,F-Fe-Li-O-P,0.0383245526562499,-2.514699708340773,2.1839,5,Orthorhombic,mm2,Pna2_1,phosphate,Li,,Fe,,,,"O, P",F,,,,"B $\in$ [0.1, 0.5]",Positive B,1.990029125435135,[6.0],[4.0],"Alkali Metals, Halogens, Nonmetals, Transition Metals"
mp-771917,Li4Fe3Ni3(WO8)2,1.6196299579965123,0.6052430164690719,Octahedron,1,"1a, 2b",2,"[0.8617500474847942, 0.8370202084319895]",0.0,0.8493851279583919,A2B3C3D4E16,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,GGA_U,Fe-Li-Ni-O-W,0.0423582360714283,-1.858852437619046,0.0,5,Monoclinic,m,Cm,oxide,Li,,"Fe, Ni, W",,,,"N, O",F,,,,"B $\in$ [0.5, 1]",Positive B,2.044561285300554,[6.0],[6.0],"Alkali Metals, Halogens, Nonmetals, Transition Metals"
mp-771947,Mn5Fe(PO4)6,1.8304165831450512,0.2567532578286261,Octahedron,1,1a,1,[0.5121667858053569],0.0,0.5121667858053569,AB5C6D24,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,GGA_U,Fe-Mn-O-P,0.0428136435416668,-2.381278530208675,0.0,4,Trigonal,3,R3,phosphate,,,"Mn, Fe",,,,"O, P",F,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0166709860900784,[6.0],[6.0],"Halogens, Nonmetals, Transition Metals"
mp-771952,FeCo3(PO4)4,1.7407629041471329,0.4378560617064606,Octahedron,1,1a,1,[2.6320398719059357],0.0,2.6320398719059357,AB3C4D16,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,GGA_U,Co-Fe-O-P,0.049089630729167,-2.103795767857143,0.5962999999999998,4,Monoclinic,m,Pm,phosphate,,,"Fe, Co",,,,"C, O, P",F,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0525791868797025,[6.0],[6.0],"Halogens, Nonmetals, Transition Metals"
mp-772062,Fe5Sn(PO4)6,1.7930876758138588,0.3603472321111344,Octahedron,1,1a,1,"[3.0854097479607567, 1.0545277232214123, 3.264271922284385, 0.5983635813912271, 1.0321656823932674]",0.0,1.8069477314502098,AB5C6D24,1,2,2,6.0,6.0,6.0,6.0,6.0,6.0,2.5,2.0,3.0,1.0,1,1,O2-,GGA_U,Fe-O-P-Sn,0.0398934933796253,-2.3277402623015857,1.2554999999999998,4,Trigonal,3,R3,phosphate,,,Fe,,Sn,,"O, P, S",F,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1198127271804026,[6.0],[6.0],"Halogens, Nonmetals, Post-Transition Metals, Transition Metals"
mp-772071,Li4Mn3Fe5O16,1.9185770745278703,0.1706219988796351,Octahedron,1,"1a, 2b",2,"[0.6431293307293348, 0.6819464234371853, 0.79468839105314, 0.7412431523222022]",0.0,0.7152518243854655,A3B4C5D16,1,2,2,6.0,6.0,6.0,6.0,6.0,6.0,3.5,3.0,4.0,1.0,1,1,O2-,GGA_U,Fe-Li-Mn-O,0.0496216186547568,-1.8466958313259447,0.0,4,Monoclinic,m,Cm,oxide,Li,,"Mn, Fe",,,,O,F,,,,"B $\in$ [0.1, 0.5]",Positive B,2.006301176888136,[6.0],[6.0],"Alkali Metals, Halogens, Nonmetals, Transition Metals"
mp-772131,Li3Fe3SbO8,1.931082855333896,0.2174406480952254,Octahedron,1,"1b, 2f",2,"[0.4876055440159374, 0.6330409618310373]",0.0,0.5603232529234874,AB3C3D8,1,2,2,6.0,6.0,6.0,6.0,6.0,6.0,2.5,2.0,3.0,1.0,1,1,O2-,GGA_U,Fe-Li-O-Sb,0.0434034016666684,-1.902711187333332,0.5578999999999996,4,Monoclinic,2/m,C2/m,oxide,Li,,Fe,,,Sb,"O, S",F,,,,"B $\in$ [0.1, 0.5]",Positive B,2.123022447387399,[6.0],[6.0],"Alkali Metals, Halogens, Metalloids, Nonmetals, Transition Metals"
mp-772135,Na2FeSiCO7,1.1703425188055991,2.1214825972465103,Octahedron,1,2e,1,[2.666034911141546],0.0,2.666034911141546,ABCD2E7,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,GGA_U,C-Fe-Na-O-Si,0.0459139121527796,-2.160432841479885,0.0,5,Monoclinic,2/m,P2_1/m,oxide,Na,,Fe,,,Si,"C, N, O, S",F,,,,B > 1,Positive B,2.0386127181052607,[6.0],[6.0],"Alkali Metals, Halogens, Metalloids, Nonmetals, Transition Metals"
mp-772169,Li4Fe3Ni3(TeO8)2,1.6431657856411035,0.5696335296232883,Octahedron,1,"1a, 2b",2,"[0.8726426165188856, 0.8342573283358196]",0.0,0.8534499724273525,A2B3C3D4E16,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,GGA_U,Fe-Li-Ni-O-Te,0.008913143348213,-1.698840445952381,0.0,5,Monoclinic,m,Cm,oxide,Li,,"Fe, Ni",,,Te,"N, O",F,,,,"B $\in$ [0.5, 1]",Positive B,2.0426589695035107,[6.0],[6.0],"Alkali Metals, Halogens, Metalloids, Nonmetals, Transition Metals"
mp-772177,Li2Fe3CuO8,1.9975801394477064,0.015819860643283,Octahedron,1,3e,1,[0.5531685799525293],0.0,0.5531685799525293,AB2C3D8,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,2.0,2,2,"O-, O2-",GGA_U,Cu-Fe-Li-O,0.0491163164642918,-1.5314066419047612,0.0,4,Trigonal,-3m,R-3m,oxide,Li,,"Fe, Cu",,,,"C, O",F,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.014033609299334,[6.0],[6.0],"Alkali Metals, Halogens, Nonmetals, Transition Metals"
mp-772223,Na3Fe(BO3)2,2.489019167851004,-0.9419008035718256,Trigonal bipyramid,1,4e,1,[1.9701588102049163],0.0,1.9701588102049163,AB2C3D6,1,1,1,5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,1.0,1,1,O2-,GGA_U,B-Fe-Na-O,0.0273174081250031,-2.308371302497605,2.1688,4,Monoclinic,2/m,P2_1/c,orthoborate,Na,,Fe,,,B,"N, O",F,,,,"B $\in$ [-1, -0.1]",Negative B,2.007788736997364,[5.0],[5.0],"Alkali Metals, Halogens, Metalloids, Nonmetals, Transition Metals"
mp-772237,NaLi5Fe2P2(CO7)2,2.2620320194628163,-0.0883422964113871,Octahedron,1,2a,1,"[2.3448071878297663, 2.4723943023946653]",0.0,2.408600745112216,AB2C2D2E5F14,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,GGA_U,C-Fe-Li-Na-O-P,0.0411057030769272,-2.3214734004742947,4.0463,6,Monoclinic,2,P2_1,oxide,"Li, Na",,Fe,,,,"C, N, O, P",F,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.164643372906362,[6.0],[6.0],"Alkali Metals, Halogens, Nonmetals, Transition Metals"
mp-772274,NaLi5Fe2P2(CO7)2,2.2421291303755977,-0.0700188825992068,Octahedron,1,2a,1,"[2.472437118416873, 2.1810947909321974]",0.0,2.326765954674535,AB2C2D2E5F14,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,GGA_U,C-Fe-Li-Na-O-P,0.0412026384615424,-2.3213764650896795,4.0342,6,Monoclinic,2,P2_1,oxide,"Li, Na",,Fe,,,,"C, N, O, P",F,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.1649180381096134,[6.0],[6.0],"Alkali Metals, Halogens, Nonmetals, Transition Metals"
mp-772293,NaLi5Fe2P2(CO7)2,2.29419032219112,-0.1191179172692031,Octahedron,1,2i,1,"[2.484956691048437, 2.218438113695692]",0.0,2.3516974023720643,AB2C2D2E5F14,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,GGA_U,C-Fe-Li-Na-O-P,0.0407167698076964,-2.3218623337435256,4.0042,6,Triclinic,-1,P-1,oxide,"Li, Na",,Fe,,,,"C, N, O, P",F,,,,"B $\in$ [-1, -0.1]",Negative B,2.1628446666619072,[6.0],[6.0],"Alkali Metals, Halogens, Nonmetals, Transition Metals"
mp-772294,Na5LiFe2P2(CO7)2,1.362078725151466,0.7471508537303261,Octahedron,1,2a,1,"[3.1748148648798673, 2.8001235228793764]",0.0,2.9874691938796216,AB2C2D2E5F14,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,GGA_U,C-Fe-Li-Na-O-P,0.0135840744230755,-2.277859489596753,3.5619000000000005,6,Monoclinic,m,Pc,oxide,"Li, Na",,Fe,,,,"C, N, O, P",F,,,,"B $\in$ [0.5, 1]",Positive B,2.185796750469129,[6.0],[6.0],"Alkali Metals, Halogens, Nonmetals, Transition Metals"
mp-772306,Na5LiFe2P2(CO7)2,1.3209474859840569,0.7820416450123091,Octahedron,1,2i,1,"[3.0569753448219665, 2.9019370565558633]",0.0,2.979456200688915,AB2C2D2E5F14,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,GGA_U,C-Fe-Li-Na-O-P,0.0135632755769226,-2.2778802884429066,3.6191,6,Triclinic,-1,P-1,oxide,"Li, Na",,Fe,,,,"C, N, O, P",F,,,,"B $\in$ [0.5, 1]",Positive B,2.1831139147548946,[6.0],[6.0],"Alkali Metals, Halogens, Nonmetals, Transition Metals"
mp-772415,Na2FeAsCO7,1.6760205228940337,0.535404578886476,Octahedron,1,4e,1,[1.9913333006443847],0.0,1.9913333006443847,ABCD2E7,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,GGA_U,As-C-Fe-Na-O,0.0,-1.9289232635632176,1.8771,5,Monoclinic,2/m,P2_1/m,oxide,Na,,Fe,,,As,"C, N, O",F,,,,"B $\in$ [0.5, 1]",Positive B,2.052550674838772,[6.0],[6.0],"Alkali Metals, Halogens, Metalloids, Nonmetals, Transition Metals"
mp-772427,Li3Fe(PO4)2,1.084557368063516,1.3918500990722975,Octahedron,1,4c,1,[0.3417274021498728],0.0,0.3417274021498728,AB2C3D8,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,GGA_U,Fe-Li-O-P,0.0349233117857146,-2.543712651198978,2.1808999999999994,4,Monoclinic,2/m,C2/c,phosphate,Li,,Fe,,,,"O, P",F,,,,B > 1,Positive B,2.052477909821649,[6.0],[6.0],"Alkali Metals, Halogens, Nonmetals, Transition Metals"
mp-772430,Li2AlFeO4,1.6670784067805131,0.6594748357685086,Trigonal bipyramid,1,4e,1,[0.4223887309859771],0.0,0.4223887309859771,ABC2D4,1,1,1,5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,1.0,1,1,O2-,GGA_U,Al-Fe-Li-O,0.0457657109375002,-2.4730230217708327,1.8799,4,Monoclinic,2/m,P2_1/c,oxide,Li,,Fe,,Al,,O,F,,,,"B $\in$ [0.5, 1]",Positive B,1.9907557243961764,[5.0],[5.0],"Alkali Metals, Halogens, Nonmetals, Post-Transition Metals, Transition Metals"
mp-772435,Li3Al2FeO6,1.6968310647204992,0.5762251578528027,Trigonal bipyramid,1,2i,1,[0.38652790483376226],0.0,0.38652790483376226,AB2C3D6,1,1,1,5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,1.0,1,1,O2-,GGA_U,Al-Fe-Li-O,0.0454743935416663,-2.6653154537500003,2.4021,4,Triclinic,-1,P-1,oxide,Li,,Fe,,Al,,O,F,,,,"B $\in$ [0.5, 1]",Positive B,1.9924934319120475,[5.0],[5.0],"Alkali Metals, Halogens, Nonmetals, Post-Transition Metals, Transition Metals"
mp-772462,Sr21Fe14O47,1.8566686334737348,0.1681872121343348,"Octahedron, Square pyramid",2,2i,1,"[0.05231440680759304, 0.6067359054456432, 0.13713930783369338, 0.055611688868311936, 0.6248611359631713, 0.055144229445093645, 0.06364447078526786]",0.0,0.22792159216411065,A14B21C47,2,3,2,5.666666666666667,5.0,6.0,5.666666666666667,5.0,6.0,3.6666666666666665,3.0,4.0,1.0,1,1,O2-,R2SCAN,Fe-O-Sr,0.0,-2.434856792103657,0.0,3,Triclinic,-1,P-1,oxide,,Sr,Fe,,,,"O, S",F,,,,"B $\in$ [0.1, 0.5]",Positive B,1.939435383247068,"[5.0, 6.0]","[5.0, 6.0]","Alkaline Earth Metals, Halogens, Nonmetals, Transition Metals"
