material_id,chem_formula,R$_0$,B,Ca_chemenv,num_Ca_chemenvs,Ca_wyckoff,num_Ca_wyckoff_pos,csm,distortion degree,mean csm,formula_anonymous,num_Ca_sites,num_CN_env,num_charge_states,CaX_coordn,CaO_coordn,mean_coordn_Ca-X,min_coordn_Ca-X,max_coordn_Ca-X,mean_coordn_Ca-O,min_coordn_Ca-O,max_coordn_Ca-O,mean_Ca_charge,min_Ca_charge,max_Ca_charge,mean_num_X_species,min_num_X_species,max_num_X_species,species,elements,calculation type,chemsys,e_hull,e_f,band gap,nelements,crystal,point group,space group,type,Alkali Metals,Alkaline Earth Metals,Transition Metals,Unknown Metals,Post-Transition Metals,Metalloids,Nonmetals,Halogens,Noble Gases,Lanthanides,Actinides,B_range,ranges of B,mean_CaO_BondL
mp-1227253,CaU3Ti8O24,1.8610602655833888,0.4578952909072292,Bicapped octahedron (opposed cap faces),1,1a,1,[3.072785050429712],0.0,3.072785050429712,AB3C8D24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Actinides, Alkaline Earth Metals, Nonmetals, Transition Metals",GGA,Ca-O-Ti-U,0.0,-3.58238166574074,0.0593,4,Triclinic,-1,P-1,oxide,,Ca,Ti,,,,"C, O",,,,U,"B $\in$ [0.1, 0.5]",Positive B,2.3658328041720638
mp-1227254,CaMnCu3(RuO4)3,2.654651590021201,-0.0060109714134366,Icosahedron,1,1a,1,[0.27923475665902003],0.0,0.27923475665902003,ABC3D3E12,1,1,1,[12.0],[12.0],12.0,12.0,12.0,12.0,12.0,12.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",GGA_U,Ca-Cu-Mn-O-Ru,0.043286022416665,-1.532994115396552,0.0,5,Trigonal,-3,R-3,oxide,,Ca,"Mn, Cu, Ru",,,,"C, O",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.6432032397410867
mp-1227258,CaLuMn2O6,2.0316333755604523,0.2891846635880981,Square-face bicapped trigonal prism,1,2a,1,[1.789803105600138],0.0,1.789803105600138,ABC2D6,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Nonmetals, Transition Metals",GGA_U,Ca-Lu-Mn-O,0.029601390902769,-2.794629166252874,0.0,4,Orthorhombic,mm2,Pmn2_1,oxide,,Ca,Mn,,,,"C, O",,,Lu,,"B $\in$ [0.1, 0.5]",Positive B,2.476779707526013
mp-1227259,Ca8Zn3Co(Si2O7)4,2.965459434934735,-0.2236154780600182,Square antiprism,1,4h,1,"[1.7743157489633332, 1.77489932653498]",0.0,1.7746075377491566,AB3C8D8E28,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA_U,Ca-Co-O-Si-Zn,0.016692247934027,-3.133536617916667,3.151699999999999,5,Tetragonal,-4,P-4,oxide,,Ca,"Co, Zn",,,Si,"C, O, S",,,,,"B $\in$ [-1, -0.1]",Negative B,2.5891046405478892
mp-1227267,CaTm2(GeO3)4,2.0351100131625444,0.2918022177774529,Octahedron,1,2d,1,[1.636754614055092],0.0,1.636754614055092,AB2C4D12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Metalloids, Nonmetals",GGA,Ca-Ge-O-Tm,0.010032357675433,-2.844765386052633,3.1273,4,Orthorhombic,mmm,Cmme,oxide,,Ca,,,,Ge,"C, O",,,Tm,,"B $\in$ [0.1, 0.5]",Positive B,2.3796982992367472
mp-1227270,CaTi8Zn2O19,1.9432775606320387,0.4398907280795213,"Cuboctahedron, Octahedron",2,1a,1,"[0.325997431531208, 0.12191853991354001]",0.0,0.22395798572237402,AB2C8D19,2,2,1,"[12.0, 6.0]","[12.0, 6.0]",9.0,6.0,12.0,9.0,6.0,12.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",GGA,Ca-O-Ti-Zn,0.026248268541662,-3.263221765388889,2.6081,4,Triclinic,1,P1,oxide,,Ca,"Ti, Zn",,,,"C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.644336535735326
mp-1227274,CaMg7(SiO3)8,1.9759891303058803,0.3267822932222924,Square-face capped trigonal prism,1,1a,1,[3.102824259652055],0.0,3.102824259652055,AB7C8D24,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals",GGA,Ca-Mg-O-Si,0.015469288250006,-3.243774927625,4.6611,4,Triclinic,1,P1,oxide,,"Mg, Ca",,,,Si,"C, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.4185873826908386
mp-1227278,CaCo3(SiO3)4,1.888320204884288,0.4094450464924642,Square antiprism,1,1a,1,[1.963220399150718],0.0,1.963220399150718,AB3C4D12,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA_U,Ca-Co-O-Si,0.026500784333335,-2.6898347179999997,0.0,4,Monoclinic,2,C2,oxide,,Ca,Co,,,Si,"C, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.4909682468065353
mp-1227280,CaZrNbFeO7,2.343586736968549,0.1154433423106495,Cube,1,2a,1,"[1.820161217678224, 2.524671365653278]",0.0,2.1724162916657512,ABCDE7,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Nonmetals, Transition Metals",GGA_U,Ca-Fe-Nb-O-Zr,0.022951777386362,-3.053863438181817,2.469699999999999,5,Monoclinic,m,Cc,oxide,,Ca,"Fe, Zr, Nb",,,,"C, N, O",F,,,,"B $\in$ [0.1, 0.5]",Positive B,2.512913802311888
mp-1227293,Ca4Tl2CO9,2.30274887546022,0.145279540314085,"Dodecahedron with triangular faces - p2345 plane normalized, Pentagonal bipyramid",2,2d,1,"[1.6843407915285562, 1.539594269187933]",0.0,1.6119675303582446,AB2C4D9,2,2,1,"[6.0, 7.0]","[6.0, 7.0]",6.5,6.0,7.0,6.5,6.0,7.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Post-Transition Metals",GGA,C-Ca-O-Tl,0.020161424999999,-2.411754947447917,1.3965,4,Orthorhombic,mm2,Imm2,oxide,,Ca,,,Tl,,"C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.4827995635563616
mp-1227302,CaTb2Mn3O9,1.6453519552748594,0.6203709602592553,Square-face bicapped trigonal prism,1,4c,1,[2.165545124671204],0.0,2.165545124671204,AB2C3D9,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Nonmetals, Transition Metals",GGA_U,Ca-Mn-O-Tb,0.003236581440459,-2.8680120311417623,0.0,4,Orthorhombic,mmm,Pnma,oxide,,Ca,Mn,,,,"C, O",,,Tb,,"B $\in$ [0.5, 1]",Positive B,2.523073416984433
mp-1227308,CaY2(GeO3)4,2.0407215084592174,0.2908344981704932,Octahedron,1,2d,1,[1.339043874644855],0.0,1.339043874644855,AB2C4D12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA,Ca-Ge-O-Y,0.016086839561396,-2.816571123157895,3.2152,4,Orthorhombic,mmm,Cmme,oxide,,Ca,Y,,,Ge,"C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.38416875166288
mp-1227314,CaGd2(GeO3)4,2.024722821853572,0.3031570121715047,Octahedron,1,2d,1,[1.151515550641561],0.0,1.151515550641561,AB2C4D12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Metalloids, Nonmetals",GGA,Ca-Gd-Ge-O,0.0,-2.8030612957894743,3.1596,4,Orthorhombic,mmm,Cmme,oxide,,Ca,,,,Ge,"C, O",,,Gd,,"B $\in$ [0.1, 0.5]",Positive B,2.3827204505762616
mp-1227317,Ca4Ti4Si3GeO20,1.9702041849541287,0.3965892563812422,Square-face capped trigonal prism,1,1a,1,"[2.6786477314021973, 2.373287633571553, 2.755019441833981, 2.197851733294433]",0.0,2.501201635025541,AB3C4D4E20,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA,Ca-Ge-O-Si-Ti,0.000964830156251,-3.368484574010416,2.969999999999999,5,Triclinic,1,P1,oxide,,Ca,Ti,,,"Si, Ge","C, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.4779953539511177
mp-1227334,Ca8Si4(O5F)3,2.29711277116884,0.1440204945924819,"Face-capped octahedron, Octahedron, Cube",3,2a,1,"[3.463386430346793, 3.6002542843544383, 2.270713448482676, 2.604281461936826, 1.778953481737568, 1.989240557950803, 3.256875585034342, 3.733786446521651]",0.0,2.8371864620456373,A3B4C8D15,3,6,1,"[7.0, 7.0, 6.0, 8.0, 7.0, 7.0]","[5.0, 4.0, 5.0, 6.0, 6.0, 7.0]",7.0,6.0,8.0,5.5,4.0,7.0,2.0,2.0,2.0,2.333333333333333,2,3,"O2-, F-, O-","Alkaline Earth Metals, Halogens, Metalloids, Nonmetals",GGA,Ca-F-O-Si,0.029014681083334,-3.504683962499999,0.1568,4,Monoclinic,m,Pc,fluoride,,Ca,,,,Si,"C, O, S",F,,,,"B $\in$ [0.1, 0.5]",Positive B,2.419018898941508
mp-1227337,Ca6Al7O16F,2.296512641210119,0.1153839772897615,"Trigonal prism, Square-face capped trigonal prism",2,"4d, 4c",2,"[2.069740530699217, 1.9620568670705532, 3.90485757469008]",0.0,2.645551657486617,AB6C7D16,2,2,1,"[5.0, 6.0]","[4.0, 6.0]",5.5,5.0,6.0,5.0,4.0,6.0,2.0,2.0,2.0,1.5,1,2,"O2-, F-","Alkaline Earth Metals, Halogens, Nonmetals, Post-Transition Metals",GGA,Al-Ca-F-O,0.0,-3.498796359666667,3.875099999999999,4,Tetragonal,-42m,I-42d,fluoride,,Ca,,,Al,,"C, O",F,,,,"B $\in$ [0.1, 0.5]",Positive B,2.421812993183547
mp-1227362,CaYP7O20,2.10900436179856,0.1827428541374286,Octahedron,1,2a,1,[0.34032801933594503],0.0,0.34032801933594503,ABC7D20,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",r2SCAN,Ca-O-P-Y,0.0,-2.88946361663793,5.369,4,Monoclinic,2/m,C2/c,oxide,,Ca,Y,,,,"C, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.312004830910579
mp-1227370,Ca2Ti2SiGeO10,2.017870729985761,0.3600711107041044,Square-face capped trigonal prism,1,"1a, 1b",2,"[2.614871783028364, 2.549633339916952]",0.0,2.582252561472658,ABC2D2E10,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA,Ca-Ge-O-Si-Ti,0.002698970312501,-3.259998187604166,2.7324,5,Monoclinic,2,C2,oxide,,Ca,Ti,,,"Si, Ge","C, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.4806618649864203
mp-1227381,Ca2TiAlSi2O9F,2.046698296925324,0.3413314260533763,Square-face capped trigonal prism,1,1a,1,"[2.663799779582874, 2.625626723537867]",0.0,2.64471325156037,ABCD2E2F9,1,2,1,"[7.0, 7.0]","[6.0, 7.0]",7.0,7.0,7.0,6.5,6.0,7.0,2.0,2.0,2.0,1.5,1,2,"O2-, F-","Alkaline Earth Metals, Halogens, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Al-Ca-F-O-Si-Ti,0.010597341093749,-3.515364937708334,3.2274,6,Triclinic,1,P1,fluoride,,Ca,Ti,,Al,Si,"C, O, S",F,,,,"B $\in$ [0.1, 0.5]",Positive B,2.472811388632276
mp-1227384,CaFe3(SiO3)4,1.9086047013469805,0.4038688971820998,Square antiprism,1,"1a, 1b",2,"[1.921176865965261, 1.986426472337918]",0.0,1.9538016691515896,AB3C4D12,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Metalloids, Nonmetals, Transition Metals",GGA_U,Ca-Fe-O-Si,0.019947616458333,-2.7866640680000003,2.9331,4,Monoclinic,2,C2,oxide,,Ca,Fe,,,Si,"C, O, S",F,,,,"B $\in$ [0.1, 0.5]",Positive B,2.5030385214839224
mp-1227399,Ca2MgFe(SiO3)4,2.047336246326813,0.3198971717295286,Square antiprism,1,1a,1,"[2.5980096914241333, 2.594054326307493, 2.522477152951209, 2.534763082183888]",0.0,2.562326063216681,ABC2D4E12,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Metalloids, Nonmetals, Transition Metals",GGA_U,Ca-Fe-Mg-O-Si,0.005317959125004,-3.176826310500002,3.5451,5,Monoclinic,2,C2,oxide,,"Mg, Ca",Fe,,,Si,"C, O, S",F,,,,"B $\in$ [0.1, 0.5]",Positive B,2.538250830083362
mp-1227400,Ca5Si(PO6)2,1.9393104759033728,0.4209457765131928,"Pentagonal bipyramid, Square-face capped trigonal prism, Square-face monocapped antiprism",3,4a,1,"[2.491819183310248, 4.238675105623102, 4.353632991200321, 5.144514390198579, 5.105542327989042]",0.4,4.266836799664259,AB2C5D12,3,2,1,"[7.0, 8.0]","[7.0, 8.0]",7.5,7.0,8.0,7.5,7.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals",GGA,Ca-O-P-Si,0.0,-3.386853927339285,4.7968,4,Orthorhombic,222,P2_12_12_1,oxide,,Ca,,,,Si,"C, O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.481415328705424
mp-1227402,Ca2IrPtO6,1.1568238639243644,0.9457198023894462,Square-face bicapped trigonal prism,1,2i,1,[0.418999518891119],0.0,0.418999518891119,ABC2D6,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Nonmetals, Transition Metals",GGA,Ca-Ir-O-Pt,0.005005879333331,-2.046993367,0.0,4,Monoclinic,2/m,C2/m,oxide,,Ca,"Ir, Pt",,,,"C, O, P",I,,,,"B $\in$ [0.5, 1]",Positive B,2.466399941857924
mp-1227404,Ca2IrRhO6,1.2185691275328216,0.9008236174435446,Square-face bicapped trigonal prism,1,2i,1,[0.514643633452278],0.0,0.514643633452278,ABC2D6,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Nonmetals, Transition Metals",r2SCAN,Ca-Ir-O-Rh,0.0,-2.106184376999999,0.0,4,Monoclinic,2/m,C2/m,oxide,,Ca,"Rh, Ir",,,,"C, O",I,,,,"B $\in$ [0.5, 1]",Positive B,2.4392782265784065
mp-1227405,Ca2NdTaO6,1.7638670401830971,0.5512272598883952,"Octahedron, Square-face bicapped trigonal prism",2,2a,1,"[0.281224480645346, 2.2824511864380312]",0.0,1.2818378335416887,ABC2D6,2,2,1,"[6.0, 8.0]","[6.0, 8.0]",7.0,6.0,8.0,7.0,6.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Nonmetals, Transition Metals",GGA,Ca-Nd-O-Ta,0.0,-3.5639388009833333,4.256600000000001,4,Monoclinic,m,Pc,oxide,,Ca,Ta,,,,"C, N, O",,,Nd,,"B $\in$ [0.5, 1]",Positive B,2.4900648098947817
mp-1227427,Ca6Mg2ZnP6(H2O5)6,2.555265176459164,-0.016063889139489,Square antiprism,1,2i,1,"[2.393766603881636, 2.4373636325094, 2.387167654844095]",0.0,2.406099297078377,AB2C6D6E12F30,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",GGA,Ca-H-Mg-O-P-Zn,0.0057678438227,-2.566139742155388,5.033,6,Triclinic,-1,P-1,oxide,,"Mg, Ca",Zn,,,,"H, C, O, P",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.5318156221783443
mp-1227446,Ca2SmYMn4O12,2.205025402292546,0.2079340932636189,Square-face bicapped trigonal prism,1,"1a, 1b",2,"[2.579429089837757, 2.490725004895654]",0.0,2.5350770473667055,ABC2D4E12,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Nonmetals, Transition Metals",GGA_U,Ca-Mn-O-Sm-Y,0.007836663052097,-2.765574957836206,0.0,5,Monoclinic,m,Pm,oxide,,Ca,"Mn, Y",,,,"C, O, S",,,Sm,,"B $\in$ [0.1, 0.5]",Positive B,2.5117943634706545
mp-1227451,Ca2CoSi4NiO12,2.0396922326151667,0.3185013852047452,Square antiprism,1,"1a, 1b",2,"[2.544680377836131, 2.554158330327451]",0.0,2.549419354081791,ABC2D4E12,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA_U,Ca-Co-Ni-O-Si,0.008664900541664,-2.948898731,2.9093,5,Monoclinic,2,C2,oxide,,Ca,"Co, Ni",,,Si,"C, N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.5284661735440754
mp-1227452,Ca8Fe5(WO8)3,2.1058607471422377,0.3212536894975882,Square-face bicapped trigonal prism,1,2i,1,"[2.0470608319444, 2.6345638886940312, 2.7439463885853472, 2.365088806257064]",0.0,2.4476649788702107,A3B5C8D24,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Nonmetals, Transition Metals",GGA_U,Ca-Fe-O-W,0.041699398000007,-2.59373644725,0.0891,4,Triclinic,-1,P-1,oxide,,Ca,"Fe, W",,,,"C, O",F,,,,"B $\in$ [0.1, 0.5]",Positive B,2.538462271900106
mp-1227464,CaCe3V4O16,2.7872658891216826,-0.2136353054870614,Dodecahedron with triangular faces - p2345 plane normalized,1,1c,1,[0.08547630667671301],0.0,0.08547630667671301,AB3C4D16,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Nonmetals, Transition Metals",GGA_U,Ca-Ce-O-V,0.016943627916658,-3.109792424999999,0.0,4,Tetragonal,-42m,P-4m2,oxide,,Ca,V,,,,"C, O",,,Ce,,"B $\in$ [-1, -0.1]",Negative B,2.4807747565041893
mp-1227468,Ca2MgAl2(SiO4)3,2.177501337328141,0.2183400574230591,Square antiprism,1,1a,1,"[2.684259531398692, 2.620421393375911]",0.0,2.6523404623873015,AB2C2D3E12,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Post-Transition Metals",GGA,Al-Ca-Mg-O-Si,0.02368360737501,-3.37981357025,4.839600000000001,5,Triclinic,1,P1,silicate,,"Mg, Ca",,,Al,Si,"C, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.505715006039486
mp-1227469,Ca2LaSbO6,1.7145392938192614,0.5975810214426369,"Octahedron, Square-face bicapped trigonal prism",2,2a,1,"[2.409176923623479, 0.16680016007255402]",0.0,1.2879885418480166,ABC2D6,2,2,1,"[6.0, 8.0]","[6.0, 8.0]",7.0,6.0,8.0,7.0,6.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Metalloids, Nonmetals",GGA,Ca-La-O-Sb,0.0,-3.0998927565,3.7082,4,Monoclinic,m,Pc,oxide,,Ca,,,,Sb,"C, O, S",,,La,,"B $\in$ [0.5, 1]",Positive B,2.49894446186314
mp-1227471,Ca2NdNbO6,1.7481629497398696,0.5643327622653861,"Octahedron, Square-face bicapped trigonal prism",2,2a,1,"[0.272403867505062, 2.24037235709494]",0.0,1.2563881123000011,ABC2D6,2,2,1,"[6.0, 8.0]","[6.0, 8.0]",7.0,6.0,8.0,7.0,6.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Nonmetals, Transition Metals",GGA,Ca-Nb-Nd-O,0.00239325275,-3.444371812749999,3.5065,4,Monoclinic,m,Pc,oxide,,Ca,Nb,,,,"C, N, O",,,Nd,,"B $\in$ [0.5, 1]",Positive B,2.490090275403282
mp-1227473,Ca2La2MgTi3O12,2.417805694581564,0.1112241589217346,Tricapped triangular prism (two square-face caps and one triangular-face cap),1,1a,1,"[4.271630292658273, 4.489744752848193]",0.0,4.380687522753233,AB2C2D3E12,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Nonmetals, Transition Metals",GGA,Ca-La-Mg-O-Ti,0.017474624125,-3.60617163575,2.0742,5,Triclinic,1,P1,oxide,,"Mg, Ca",Ti,,,,"C, O",,,La,,"B $\in$ [0.1, 0.5]",Positive B,2.575070118512421
mp-1227477,Ca2LaTaO6,1.7069027867400617,0.5913114953633144,"Octahedron, Square-face bicapped trigonal prism",2,2a,1,"[2.4102825046789222, 0.22912466874214701]",0.0,1.3197035867105347,ABC2D6,2,2,1,"[6.0, 8.0]","[6.0, 8.0]",7.0,6.0,8.0,7.0,6.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Nonmetals, Transition Metals",r2SCAN,Ca-La-O-Ta,0.0,-3.592058270233335,4.0074,4,Monoclinic,m,Pc,oxide,,Ca,Ta,,,,"C, O",,,La,,"B $\in$ [0.5, 1]",Positive B,2.478894058806849
mp-1227479,CaAl2(SiO4)2,1.2973077705352718,1.076326519252278,Square-face capped trigonal prism,1,2i,1,[7.681653106659766],1.0,7.681653106659766,AB2C2D8,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Post-Transition Metals",GGA,Al-Ca-O-Si,0.018679296153846,-3.407741476538461,4.8989,4,Triclinic,-1,P-1,silicate,,Ca,,,Al,Si,"C, O, S",,,,,B > 1,Positive B,2.5985930658034926
mp-1227480,Ca2Nd2Nb3FeO14,1.9676190537389275,0.3977327728951099,"Hexagonal bipyramid, Cube",2,"1d, 1b",2,"[2.617776328370429, 2.546433842084346]",0.0,2.5821050852273877,AB2C2D3E14,2,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Lanthanides, Nonmetals, Transition Metals",GGA_U,Ca-Fe-Nb-Nd-O,0.032798887727276,-3.222985562954544,2.3154999999999992,5,Monoclinic,2/m,C2/m,oxide,,Ca,"Fe, Nb",,,,"C, N, O",F,,Nd,,"B $\in$ [0.1, 0.5]",Positive B,2.5655803908764114
mp-1227481,Ca2NdRuO6,1.6789780185264718,0.6028110839927543,"Octahedron, Square-face bicapped trigonal prism",2,2a,1,"[0.21234529657146703, 2.231514412281225]",0.0,1.221929854426346,ABC2D6,2,2,1,"[6.0, 8.0]","[6.0, 8.0]",7.0,6.0,8.0,7.0,6.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Nonmetals, Transition Metals",GGA,Ca-Nd-O-Ru,0.0,-2.829084382249999,0.499299999999999,4,Monoclinic,m,Pc,oxide,,Ca,Ru,,,,"C, N, O",,,Nd,,"B $\in$ [0.5, 1]",Positive B,2.4660799700473497
mp-1227483,Ca2MnSbO6,1.0083495982217023,1.1735047533819922,Square-face bicapped trigonal prism,1,8e,1,[2.277352123529652],0.0,2.277352123529652,ABC2D6,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA_U,Ca-Mn-O-Sb,0.012768599124996,-2.601545224793104,0.8200000000000001,4,Monoclinic,2/m,P2_1/c,oxide,,Ca,Mn,,,Sb,"C, O, S",,,,,B > 1,Positive B,2.5266156647793983
mp-1227487,Ca2MgReO6,0.8903376239386251,1.2603710107399049,Square-face bicapped trigonal prism,1,4e,1,[2.492485730352866],0.0,2.492485730352866,ABC2D6,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",GGA,Ca-Mg-O-Re,0.0,-2.86709453425,0.0,4,Monoclinic,2/m,P2_1/c,oxide,,"Mg, Ca",Re,,,,"C, O",,,,,B > 1,Positive B,2.5256399333331627
mp-1227499,Ca2Al2SiO7,2.257172750740574,0.2592851488270621,Square antiprism,1,2a,1,"[1.757095710160144, 1.6603899570233192]",0.0,1.7087428335917316,AB2C2D7,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Post-Transition Metals",GGA,Al-Ca-O-Si,0.000207447361113,-3.464139528749999,4.3406,4,Monoclinic,2,P2_1,oxide,,Ca,,,Al,Si,"C, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.591501976785093
mp-1227514,Ca2Ga2GeO7,2.312122022214782,0.2448488399373358,Square antiprism,1,2a,1,"[1.655656397538386, 1.466998753249876]",0.0,1.561327575394131,AB2C2D7,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Post-Transition Metals",GGA,Ca-Ga-Ge-O,0.019779874642867,-2.6831644929166663,3.0602,4,Monoclinic,2,P2_1,oxide,,Ca,,,Ga,Ge,"C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.62452354619763
