material_id,chem_formula,R$_0$,B,U_chemenv,num_U_chemenvs,U_wyckoff,num_U_wyckoff_pos,csm,distortion degree,mean csm,formula_anonymous,num_U_sites,num_CN_env,num_charge_states,UX_coordn,UO_coordn,mean_coordn_U-X,min_coordn_U-X,max_coordn_U-X,mean_coordn_U-O,min_coordn_U-O,max_coordn_U-O,mean_U_charge,min_U_charge,max_U_charge,mean_num_X_species,min_num_X_species,max_num_X_species,species,elements,mean_UO_BondL,calculation type,chemsys,e_hull,e_f,band gap,nelements,crystal,point group,space group,type,Alkali Metals,Alkaline Earth Metals,Transition Metals,Unknown Metals,Post-Transition Metals,Metalloids,Nonmetals,Halogens,Noble Gases,Lanthanides,Actinides,B_range,ranges of B
mp-641191,U2Tl2Mo3O16,2.064372689409144,0.7276841280235882,Pentagonal bipyramid,1,4a,1,"[2.076456373692904, 1.749048304942165]",0.0,1.9127523393175345,A2B2C3D16,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,1.0,1,1,O2-,"Actinides, Nonmetals, Post-Transition Metals, Transition Metals",2.219256402836014,GGA_U,Mo-O-Tl-U,0.0011806663858440001,-2.444509421811594,2.325,4,Orthorhombic,mm2,Pna2_1,oxide,None,None,Mo,None,Tl,None,O,None,None,None,U,"B $\in$ [0.5, 1]",Positive B
mp-642328,U13O34,2.1694421395627765,0.1269915986676905,"Pentagonal bipyramid, Octahedron",2,"2d, 1a",2,"[3.064837077964918, 0.793146915103597, 0.795786231042873, 0.6855366547162921, 1.5962307397605602, 0.7981869151891321, 0.36975049095920903]",0.0,1.157639289248083,A13B34,2,4,2,"[6.0, 7.0, 6.0, 7.0]","[6.0, 7.0, 6.0, 7.0]",6.5,6.0,7.0,6.5,6.0,7.0,5.5,5.0,6.0,1.0,1,1,O2-,"Actinides, Nonmetals",2.1881103624170315,GGA,O-U,0.019272071914899002,-3.69301040680851,0.0,2,Orthorhombic,mm2,Amm2,oxide,None,None,None,None,None,None,O,None,None,None,U,"B $\in$ [0.1, 0.5]",Positive B
mp-644303,UW3O11,2.0335025490225163,0.35238110165770076,Pentagonal bipyramid,1,2e,1,[1.186383451231873],0.0,1.186383451231873,AB3C11,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,4.0,4.0,4.0,1.0,1,1,O2-,"Actinides, Nonmetals, Transition Metals",2.2529075599049793,GGA_U,O-U-W,0.033052891972221006,-2.508515598666666,0.0,3,Orthorhombic,mmm,Pmma,oxide,None,None,W,None,None,None,O,None,None,None,U,"B $\in$ [0.1, 0.5]",Positive B
mp-645095,UAg3(AsO4)3,2.065670560537014,0.8654148917735398,Pentagonal bipyramid,1,4e,1,"[1.8237107941096111, 1.684465873542907]",0.0,1.754088333826259,AB3C3D12,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,1.0,1,1,O2-,"Actinides, Metalloids, Nonmetals, Transition Metals",2.2426556971549365,GGA,Ag-As-O-U,0.014638819210528,-1.7482236090789471,1.1053,4,Monoclinic,2/m,P2_1/c,oxide,None,None,Ag,None,None,As,O,None,None,None,U,"B $\in$ [0.5, 1]",Positive B
mp-645555,KUVO6,2.0616536520611817,0.5165056195571003,Pentagonal bipyramid,1,4e,1,[1.411477994972593],0.0,1.411477994972593,ABCD6,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,1.0,1,1,O2-,"Actinides, Alkali Metals, Nonmetals, Transition Metals",2.2019843901293057,GGA_U,K-O-U-V,2.032555554798421e-05,-2.987946608583333,2.0137,4,Monoclinic,2/m,P2_1/c,oxide,K,None,V,None,None,None,O,None,None,None,U,"B $\in$ [0.5, 1]",Positive B
mp-645942,Rb6U2W4O21,2.044549981006924,0.9839946559223737,Pentagonal bipyramid,1,2i,1,"[1.523388030513153, 1.381598155722274, 1.548566273494119, 1.591965327632182]",0.0,1.511379446840432,A2B4C6D21,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,1.0,1,1,O2-,"Actinides, Alkali Metals, Nonmetals, Transition Metals",2.226728251854761,GGA_U,O-Rb-U-W,0.036909648712120005,-2.582166238106061,2.1665,4,Triclinic,-1,P-1,oxide,Rb,None,W,None,None,None,O,None,None,None,U,"B $\in$ [0.5, 1]",Positive B
mp-647814,U2O5,2.100087535547825,0.3966213497339332,"Pentagonal bipyramid, Octahedron",2,4g,1,"[1.139485026118319, 2.089864441419229, 0.7112084334998151, 2.1563109956046382]",0.0,1.5242172241605005,A2B5,2,2,1,"[6.0, 7.0]","[6.0, 7.0]",6.5,6.0,7.0,6.5,6.0,7.0,5.0,5.0,5.0,1.0,1,1,O2-,"Actinides, Nonmetals",2.188878545470506,GGA,O-U,0.019396734464292003,-3.699018884464284,0.0,2,Orthorhombic,mmm,Pbam,oxide,None,None,None,None,None,None,O,None,None,None,U,"B $\in$ [0.1, 0.5]",Positive B
mp-650598,U(PbO2)3,2.103691467382352,0.7005604915055992,Octahedron,1,8d,1,[0.264324565151766],0.0,0.264324565151766,AB3C6,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1,1,O2-,"Actinides, Nonmetals, Post-Transition Metals",2.1071061417674097,GGA,O-Pb-U,0.0,-2.394609075874998,1.611,3,Orthorhombic,mmm,Pnma,oxide,None,None,None,None,Pb,None,"O, P",None,None,None,U,"B $\in$ [0.5, 1]",Positive B
mp-653182,K4US3O14,2.050932668518587,1.0052717330746548,Octahedron,1,8d,1,[4.644578258599658],0.0,4.644578258599658,AB3C4D14,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,1.0,1,1,O2-,"Actinides, Alkali Metals, Nonmetals",2.2428451140401844,GGA,K-O-S-U,0.0,-2.460717848761362,1.8491,4,Orthorhombic,mmm,Pnma,oxide,K,None,None,None,None,None,"O, S",None,None,None,U,B > 1,Positive B
mp-667349,Sr3U11O36,2.1022087472290876,0.46006813882916237,"Pentagonal bipyramid, Octahedron",2,"2a, 4e",2,"[1.38224578248601, 0.654670264769716, 1.0662043812446371, 0.785824148513622, 1.851669374417358, 1.247522538723683]",0.0,1.1646894150258378,A3B11C36,2,2,1,"[6.0, 7.0]","[6.0, 7.0]",6.5,6.0,7.0,6.5,6.0,7.0,6.0,6.0,6.0,1.0,1,1,O2-,"Actinides, Alkaline Earth Metals, Nonmetals",2.1569434083258674,GGA,O-Sr-U,0.0,-3.664031773599999,1.7147000000000001,3,Orthorhombic,mmm,Pmmn,oxide,None,Sr,None,None,None,None,"O, S",None,None,None,U,"B $\in$ [0.1, 0.5]",Positive B
mp-667498,Ba8CaY2U4O24,2.0823893418401065,1.126007370689527,Octahedron,1,"2j, 4o, 2i",3,"[0.1307528085936, 0.09995743231025601, 0.08448235682536301]",0.0,0.10506419924307302,AB2C4D8E24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1,1,O2-,"Actinides, Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",2.0910371587301406,GGA,Ba-Ca-O-U-Y,0.0,-3.570523737948716,1.937,5,Orthorhombic,mmm,Cmmm,oxide,None,"Ca, Ba",Y,None,None,B,"C, O",None,None,None,U,B > 1,Positive B
mp-669528,Na2UO4,2.1116630755997003,1.2689829398992498,Octahedron,1,4a,1,[0.33808206215740005],0.0,0.33808206215740005,AB2C4,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1,1,O2-,"Actinides, Alkali Metals, Nonmetals",2.1067905347679248,GGA,Na-O-U,0.0251332075,-2.997655847179802,2.0002,3,Orthorhombic,mmm,Pccn,oxide,Na,None,None,None,None,None,"N, O",None,None,None,U,B > 1,Positive B
mp-673814,La3U2O10,2.1042994536287836,0.46034575633980984,Cube,1,2i,1,"[0.6465606836812811, 0.7545112502836161]",0.0,0.7005359669824486,A2B3C10,1,2,2,"[8.0, 8.0]","[8.0, 8.0]",8.0,8.0,8.0,8.0,8.0,8.0,5.5,5.0,6.0,1.0,1,1,O2-,"Actinides, Lanthanides, Nonmetals",2.2805168568563787,GGA,La-O-U,0.0,-3.911857405666667,0.1081,3,Triclinic,-1,P-1,oxide,None,None,None,None,None,None,O,None,None,La,U,"B $\in$ [0.1, 0.5]",Positive B
mp-674332,U17O31,2.3135995695715557,0.05310917930292086,"Trigonal prism, Face-capped octahedron, Cube",3,1a,1,"[0.10124387908026701, 5.220834615954562, 5.066217381599111, 0.087742857411629, 0.108699809892858, 4.907784200116741, 8.579995342211031, 0.024769770699488002, 0.147071157834334, 5.158075449064158, 0.109250531360776, 5.021738480969901, 8.709574160993052, 0.080579029773789, 0.08024775506588401, 5.047025243043858, 8.700482631032001]",0.471,3.361843076241379,A17B31,3,6,2,"[6.0, 7.0, 8.0, 6.0, 7.0, 8.0]","[6.0, 7.0, 8.0, 6.0, 7.0, 8.0]",7.0,6.0,8.0,7.0,6.0,8.0,3.5,3.0,4.0,1.0,1,1,O2-,"Actinides, Nonmetals",2.348465365468056,GGA,O-U,0.0,-3.642409971145831,0.0,2,Monoclinic,m,Cm,oxide,None,None,None,None,None,None,O,None,None,None,U,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-674373,Rb2U2O7,2.107342158299482,0.6223412904030642,Octahedron,1,"1d, 1f, 2i",3,"[5.699287577841985, 1.5491290179353951, 1.436795362537255]",0.333,2.8950706527715453,A2B2C7,1,2,1,"[6.0, 7.0]","[6.0, 7.0]",6.5,6.0,7.0,6.5,6.0,7.0,6.0,6.0,6.0,1.0,1,1,O2-,"Actinides, Alkali Metals, Nonmetals",2.1770866731374974,r2SCAN,O-Rb-U,0.0042548604545420005,-3.299846728181818,1.7215,3,Triclinic,-1,P-1,oxide,Rb,None,None,None,None,None,O,None,None,None,U,"B $\in$ [0.5, 1]",Positive B
mp-674492,Na2U2O7,2.0881359378663875,0.9029652671199034,"Pentagonal bipyramid, Octahedron",2,2a,1,"[1.6530348451677122, 2.47042453593774]",0.0,2.061729690552726,A2B2C7,2,2,1,"[6.0, 7.0]","[6.0, 7.0]",6.5,6.0,7.0,6.5,6.0,7.0,6.0,6.0,6.0,1.0,1,1,O2-,"Actinides, Alkali Metals, Nonmetals",2.153165443976235,r2SCAN,Na-O-U,0.0045513322727250005,-3.269676385250783,1.6618,3,Monoclinic,2/m,P2_1/m,oxide,Na,None,None,None,None,None,"N, O",None,None,None,U,"B $\in$ [0.5, 1]",Positive B
mp-675076,Sr5U5O18,2.022157968984433,0.7929870970334292,"Pentagonal bipyramid, Octahedron",2,"1a, 2i",2,"[0.917855950904303, 3.033828431446724, 3.569618752854981]",0.0,2.5071010450686693,A5B5C18,2,2,2,"[7.0, 6.0]","[7.0, 6.0]",6.5,6.0,7.0,6.5,6.0,7.0,5.5,5.0,6.0,1.0,1,1,O2-,"Actinides, Alkaline Earth Metals, Nonmetals",2.1761629837583745,r2SCAN,O-Sr-U,0.0,-3.727729963214284,0.0057,3,Triclinic,-1,P-1,oxide,None,Sr,None,None,None,None,"O, S",None,None,None,U,"B $\in$ [0.5, 1]",Positive B
mp-675710,K2U2O7,2.101663521618368,0.6519947207659438,Octahedron,1,"1d, 1f, 2i",3,"[5.771801183674797, 1.5498849305971731, 1.524008150559296]",0.333,2.9485647549437553,A2B2C7,1,2,1,"[6.0, 7.0]","[6.0, 7.0]",6.5,6.0,7.0,6.5,6.0,7.0,6.0,6.0,6.0,1.0,1,1,O2-,"Actinides, Alkali Metals, Nonmetals",2.170612932702247,r2SCAN,K-O-U,0.002198970909091,-3.3226041204090873,1.694599999999999,3,Triclinic,-1,P-1,oxide,K,None,None,None,None,None,O,None,None,None,U,"B $\in$ [0.5, 1]",Positive B
mp-675770,Nd3U2O10,1.583041984065194,1.9604306544621397,Cube,1,2i,1,[0.485267000775195],0.0,0.485267000775195,A2B3C10,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,5.5,5.5,5.5,1.0,1,1,U5.50+-O2-,"Actinides, Lanthanides, Nonmetals",2.2682121363372865,r2SCAN,Nd-O-U,0.0,-3.846563537499997,0.1734,3,Monoclinic,2/m,C2/m,oxide,None,None,None,None,None,None,"N, O",None,None,Nd,U,B > 1,Positive B
mp-676411,Sr9U9O34,2.061560830438768,0.6416973982309674,"Pentagonal bipyramid, Octahedron, Face-capped octahedron",3,1a,1,"[7.502723294767767, 3.1598362278554832, 2.609206426696964, 3.134094868463408, 4.947411165874402, 2.52822724253923, 5.197860863239611, 3.467134132574647, 3.340788594704971]",0.222,3.987475868524054,A9B9C34,3,3,2,"[6.0, 7.0, 7.0]","[6.0, 7.0, 7.0]",6.666666666666667,6.0,7.0,6.666666666666667,6.0,7.0,5.333333333333333,5.0,6.0,1.0,1,1,O2-,"Actinides, Alkaline Earth Metals, Nonmetals",2.216547099388252,GGA,O-Sr-U,0.00038981326921500004,-3.710222280961538,0.0142,3,Triclinic,1,P1,oxide,None,Sr,None,None,None,None,"O, S",None,None,None,U,"B $\in$ [0.5, 1]",Positive B
mp-676517,La3U2O10,1.9402256410629612,1.3562134719345127,Cube,1,2i,1,[0.667828107336636],0.0,0.667828107336636,A2B3C10,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,6.0,6.0,6.0,1.0,1,1,O2-,"Actinides, Lanthanides, Nonmetals",2.2815658290344722,r2SCAN,La-O-U,0.014325803333337002,-3.897531602333331,0.21050000000000002,3,Monoclinic,2/m,C2/m,oxide,None,None,None,None,None,None,O,None,None,La,U,B > 1,Positive B
mp-677237,Y3U2O10,1.7313805256396102,1.4502962626791978,Cube,1,2i,1,[0.23464509081873203],0.0,0.23464509081873203,A2B3C10,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,5.5,5.5,5.5,1.0,1,1,U5.50+-O2-,"Actinides, Nonmetals, Transition Metals",2.2447764332559683,r2SCAN,O-U-Y,0.0,-3.90252685,0.146699999999999,3,Monoclinic,2/m,C2/m,oxide,None,None,Y,None,None,None,O,None,None,None,U,B > 1,Positive B
mp-680219,UPb(SeO4)2,2.056465742631857,0.8137057955558712,Pentagonal bipyramid,1,4c,1,[2.525126584889334],0.0,2.525126584889334,ABC2D8,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,1.0,1,1,O2-,"Actinides, Nonmetals, Post-Transition Metals",2.222434088726527,GGA,O-Pb-Se-U,0.0,-2.13496257330729,1.6943000000000001,4,Orthorhombic,mm2,Pmc2_1,oxide,None,None,None,None,Pb,None,"O, P, S, Se",None,None,None,U,"B $\in$ [0.5, 1]",Positive B
mp-683981,Rb8U9O31,2.098659211100538,0.5314574471952918,"Pentagonal bipyramid, Octahedron",2,"8d, 4c",2,"[1.910397566356865, 2.186081235172815, 2.840500336099342, 1.747908087765906, 1.9112568084819572]",0.0,2.119228806775377,A8B9C31,2,2,1,"[6.0, 7.0]","[6.0, 7.0]",6.5,6.0,7.0,6.5,6.0,7.0,6.0,6.0,6.0,1.0,1,1,O2-,"Actinides, Alkali Metals, Nonmetals",2.1728355659923526,GGA,O-Rb-U,0.009505792604173,-3.3202689397916663,1.594199999999999,3,Orthorhombic,mmm,Pbcn,oxide,Rb,None,None,None,None,None,O,None,None,None,U,"B $\in$ [0.5, 1]",Positive B
mp-685632,Ba7U7O24,2.1061932740878295,0.3618372004443101,Octahedron,1,1a,1,"[0.070684396787138, 0.478745522533608, 0.13174792232965202, 0.534893081999405, 0.309256393941571, 0.263861148083253, 0.8235637539717701]",0.0,0.3732503170923424,A7B7C24,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,4.5,4.0,5.0,1.0,1,1,O2-,"Actinides, Alkaline Earth Metals, Metalloids, Nonmetals",2.1910108070307213,GGA,Ba-O-U,0.044205615921052,-3.611716558157893,0.3416,3,Triclinic,1,P1,oxide,None,Ba,None,None,None,B,O,None,None,None,U,"B $\in$ [0.1, 0.5]",Positive B
mp-685633,Y10U4O27,1.993163123983908,0.8070686673522778,"Face-capped octahedron, Cube",2,1a,1,"[3.177928836711392, 0.26590531753921504, 0.20422414395158903, 0.5698934327541191]",0.0,1.0544879327390786,A4B10C27,2,2,1,"[7.0, 8.0]","[7.0, 8.0]",7.5,7.0,8.0,7.5,7.0,8.0,6.0,6.0,6.0,1.0,1,1,O2-,"Actinides, Nonmetals, Transition Metals",2.2034670164283527,r2SCAN,O-U-Y,0.0,-3.891439072804877,1.7321,3,Triclinic,1,P1,oxide,None,None,Y,None,None,None,O,None,None,None,U,"B $\in$ [0.5, 1]",Positive B
mp-686040,MgU2O6,2.048406446851435,0.48292980502541266,Cube,1,2e,1,"[0.06161968485077501, 0.091284386843928]",0.0,0.07645203584735151,AB2C6,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,5.0,5.0,5.0,1.0,1,1,O2-,"Actinides, Alkaline Earth Metals, Nonmetals",2.2717304157692615,GGA,Mg-O-U,0.031051916944448,-3.5362289355555543,0.0,3,Monoclinic,2/m,C2/c,oxide,None,Mg,None,None,None,None,O,None,None,None,U,"B $\in$ [0.1, 0.5]",Positive B
mp-687091,Rb2U2Mo3O16,2.0672039513828517,0.6974692960820952,Pentagonal bipyramid,1,4a,1,"[1.9529802622732721, 1.7750686724625782]",0.0,1.8640244673679252,A2B2C3D16,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,1.0,1,1,O2-,"Actinides, Alkali Metals, Nonmetals, Transition Metals",2.2202433838135973,GGA_U,Mo-O-Rb-U,0.0032584861956400004,-2.62875034271739,2.3521,4,Orthorhombic,mm2,Pna2_1,oxide,Rb,None,Mo,None,None,None,O,None,None,None,U,"B $\in$ [0.5, 1]",Positive B
mp-687301,MgUO4,2.09834171529537,0.822859713030763,Octahedron,1,2e,1,[1.8726675819387841],0.0,1.8726675819387841,ABC4,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1,1,O2-,"Actinides, Alkaline Earth Metals, Nonmetals",2.1012114469008307,GGA,Mg-O-U,5.6026666666042515e-05,-3.457283750833332,1.6931,3,Orthorhombic,mmm,Imma,oxide,None,Mg,None,None,None,None,O,None,None,None,U,"B $\in$ [0.5, 1]",Positive B
mp-691065,K6Ba2CaU6O24,2.0964678858877237,1.5947502155161006,Octahedron,1,"4m, 2g, 2c, 2d",4,"[0.434864594463834, 0.21762984137200703, 0.196355022821453, 0.506564029282626, 0.538087719846842]",0.0,0.37870024155735243,AB2C6D6E24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1,1,O2-,"Actinides, Alkali Metals, Alkaline Earth Metals, Metalloids, Nonmetals",2.1009380751711726,GGA,Ba-Ca-K-O-U,0.022726037564126,-3.333933471884615,1.9278,5,Orthorhombic,mmm,Cmme,oxide,K,"Ca, Ba",None,None,None,B,"C, O",None,None,None,U,B > 1,Positive B
mp-698,U3O8,2.0744926897340425,0.45069861307195824,"Pentagonal bipyramid, Octahedron",2,"1a, 2i",2,"[0.462493295105496, 1.00851119197763]",0.0,0.735502243541563,A3B8,2,2,2,"[7.0, 6.0]","[7.0, 6.0]",6.5,6.0,7.0,6.5,6.0,7.0,5.5,5.0,6.0,1.0,1,1,O2-,"Actinides, Nonmetals",2.15205044749837,r2SCAN,O-U,0.003106077727274,-3.706574462727276,0.0,2,Orthorhombic,mmm,Cmmm,oxide,None,None,None,None,None,None,O,None,None,None,U,"B $\in$ [0.1, 0.5]",Positive B
mp-698101,U(HO)8,2.070988481613295,0.270043285717491,Hexagonal bipyramid,1,2a,1,[3.657254466969945],0.0,3.657254466969945,AB8C8,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,6.0,6.0,6.0,2.0,2,2,"O-, O2-","Actinides, Nonmetals",2.2434081910057726,r2SCAN,H-O-U,0.000766778235292,-1.7526892908823521,2.1262,3,Monoclinic,2/m,C2/c,oxide,None,None,None,None,None,None,"H, O",None,None,None,U,"B $\in$ [0.1, 0.5]",Positive B
mp-698483,U2CuAs2(HO)24,2.037584371510507,0.4108066776497674,Octahedron,1,4e,1,[1.215595626018023],0.0,1.215595626018023,AB2C2D24E24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1,1,O2-,"Actinides, Metalloids, Nonmetals, Transition Metals",2.146857392893969,GGA,As-Cu-H-O-U,0.011300098207546001,-1.662293323113206,1.158,5,Tetragonal,4/mmm,P4/nnc,oxide,None,None,Cu,None,None,As,"H, C, O",None,None,None,U,"B $\in$ [0.1, 0.5]",Positive B
mp-699498,U2CuP2(HO)24,2.04029290662291,0.4162952401319556,Octahedron,1,4e,1,[1.211215099027746],0.0,1.211215099027746,AB2C2D24E24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1,1,O2-,"Actinides, Nonmetals, Transition Metals",2.1513410783590405,GGA,Cu-H-O-P-U,0.0,-1.819446011684636,1.0811,5,Tetragonal,4/mmm,P4/nnc,oxide,None,None,Cu,None,None,None,"H, C, O, P",None,None,None,U,"B $\in$ [0.1, 0.5]",Positive B
mp-700033,Na6U5V2O23,2.0761733754384766,0.6671677716477571,"Pentagonal bipyramid, Octahedron",2,4e,1,"[3.63153442336086, 1.39537379235548, 2.175261497908777, 2.095634200651464, 2.690235883300204]",0.0,2.397607959515357,A2B5C6D23,2,2,1,"[6.0, 7.0]","[6.0, 7.0]",6.5,6.0,7.0,6.5,6.0,7.0,6.0,6.0,6.0,1.0,1,1,O2-,"Actinides, Alkali Metals, Nonmetals, Transition Metals",2.1956951585218047,GGA_U,Na-O-U-V,0.0,-3.063350262521551,1.8105000000000002,4,Monoclinic,2/m,P2_1/c,oxide,Na,None,V,None,None,None,"N, O",None,None,None,U,"B $\in$ [0.5, 1]",Positive B
mp-703348,UP3HO11,2.0702690652361673,0.5064405396795453,Pentagonal bipyramid,1,4e,1,"[1.5608270693276851, 1.4385338047941971]",0.0,1.4996804370609411,ABC3D11,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,1.0,1,1,O2-,"Actinides, Nonmetals",2.2239106835573574,GGA,H-O-P-U,0.0,-2.739392914308034,2.5051,4,Monoclinic,2/m,P2_1/c,oxide,None,None,None,None,None,None,"H, O, P",None,None,None,U,"B $\in$ [0.5, 1]",Positive B
mp-704306,K2U2MoO10,2.113231749213519,0.7094519907632103,Octahedron,1,4e,1,"[5.0443725808797, 6.426031231877006]",1.0,5.735201906378353,AB2C2D10,1,2,1,"[6.0, 7.0]","[6.0, 7.0]",6.5,6.0,7.0,6.5,6.0,7.0,6.0,6.0,6.0,1.0,1,1,O2-,"Actinides, Alkali Metals, Nonmetals, Transition Metals",2.1942739522193047,GGA_U,K-Mo-O-U,0.003217444249992,-2.971562837633333,1.7367,4,Monoclinic,2/m,P2_1/c,oxide,K,None,Mo,None,None,None,O,None,None,None,U,"B $\in$ [0.5, 1]",Positive B
mp-704417,Rb7U8V2ClO32,2.0843953758069147,0.5994094343629319,"Pentagonal bipyramid, Octahedron",2,"8d, 4c",2,"[6.98816696788074, 1.721532139733534, 7.071270649550327, 1.583117933675267, 2.881528267328248]",0.4,4.049123191633623,AB2C7D8E32,2,3,1,"[6.0, 7.0, 7.0]","[6.0, 6.0, 7.0]",6.666666666666667,6.0,7.0,6.333333333333333,6.0,7.0,6.0,6.0,6.0,1.3333333333333333,1,2,"Cl-, O2-","Actinides, Alkali Metals, Halogens, Nonmetals, Transition Metals",2.196012583349302,GGA_U,Cl-O-Rb-U-V,0.0034896578500000002,-3.1937519835500012,1.5465,5,Orthorhombic,mmm,Pnma,chlorate,Rb,None,V,None,None,None,"C, O",Cl,None,None,U,"B $\in$ [0.5, 1]",Positive B
mp-704467,Rb2U2WO10,2.083545362245725,0.5900426189350467,Pentagonal bipyramid,1,4e,1,"[2.394924244370129, 1.758197653576016, 2.075836326527662, 1.633350511715244]",0.0,1.965577184047263,AB2C2D10,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,1.0,1,1,O2-,"Actinides, Alkali Metals, Nonmetals, Transition Metals",2.2210547137653274,GGA_U,O-Rb-U-W,0.0,-3.026190428499999,1.9222000000000001,4,Monoclinic,2/m,P2_1/c,oxide,Rb,None,W,None,None,None,O,None,None,None,U,"B $\in$ [0.5, 1]",Positive B
mp-705061,UAg2(WO5)2,2.0874356556101916,0.7745752414449046,Pentagonal bipyramid,1,4e,1,[2.380970801989123],0.0,2.380970801989123,AB2C2D10,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,1.0,1,1,O2-,"Actinides, Nonmetals, Transition Metals",2.2176423018594558,GGA_U,Ag-O-U-W,0.014999232333334,-2.179834346388887,1.0923,4,Monoclinic,2/m,P2_1/c,oxide,None,None,"Ag, W",None,None,None,O,None,None,None,U,"B $\in$ [0.5, 1]",Positive B
mp-705486,U3Cu2H10(CO10)2,2.0686853551693347,0.35652230460109713,"Pentagonal bipyramid, Hexagonal bipyramid",2,"1a, 2i",2,"[1.969641749991705, 1.693606416661751]",0.0,1.8316240833267279,A2B2C3D10E20,2,2,1,"[7.0, 8.0]","[7.0, 8.0]",7.5,7.0,8.0,7.5,7.0,8.0,6.0,6.0,6.0,1.0,1,1,O2-,"Actinides, Nonmetals, Transition Metals",2.2427202301626687,GGA,C-Cu-H-O-U,0.020379652500011003,-2.058927127229729,0.7617,5,Triclinic,-1,P-1,oxide,None,None,Cu,None,None,None,"H, C, O",None,None,None,U,"B $\in$ [0.1, 0.5]",Positive B
mp-707182,UAsH9O10,2.074877963906882,0.2095788333536175,Octahedron,1,2i,1,"[1.236054948766584, 1.277508248889982]",0.0,1.256781598828283,ABC9D10,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1,1,O2-,"Actinides, Metalloids, Nonmetals",2.148344586552517,GGA,As-H-O-U,0.0,-1.785898705773808,2.4525,4,Triclinic,-1,P-1,oxide,None,None,None,None,None,As,"H, O",None,None,None,U,"B $\in$ [0.1, 0.5]",Positive B
mp-721081,KUP(H2O3)3,2.108459139707512,0.7709894459139198,Octahedron,1,4a,1,[1.160673121998325],0.0,1.160673121998325,ABCD6E9,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1,1,O2-,"Actinides, Alkali Metals, Nonmetals",2.1445256409544977,GGA,H-K-O-P-U,0.017588059027777003,-2.184265213994048,2.4731,5,Orthorhombic,mm2,Pna2_1,oxide,K,None,None,None,None,None,"H, O, P",None,None,None,U,"B $\in$ [0.5, 1]",Positive B
mp-726051,USiPbO6,2.1032939668921067,0.887436050080461,Octahedron,1,4e,1,[3.941480170287951],0.0,3.941480170287951,ABCD6,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,1.0,1,1,O2-,"Actinides, Metalloids, Nonmetals, Post-Transition Metals",2.223352084947399,GGA,O-Pb-Si-U,0.006914692962972001,-3.062456279999999,1.785499999999999,4,Monoclinic,2/m,P2_1/c,oxide,None,None,None,None,Pb,Si,"O, P, S",None,None,None,U,"B $\in$ [0.5, 1]",Positive B
