material_id,chem_formula,R$_0$,B,B_chemenv,num_B_chemenvs,B_wyckoff,num_B_wyckoff_pos,csm,distortion degree,mean csm,formula_anonymous,num_B_sites,num_CN_env,num_charge_states,mean_coordn_B-X,min_coordn_B-X,max_coordn_B-X,mean_coordn_B-O,min_coordn_B-O,max_coordn_B-O,mean_B_charge,min_B_charge,max_B_charge,mean_num_X_species,min_num_X_species,max_num_X_species,species,elements,calculation type,chemsys,e_hull,e_f,band gap,nelements,crystal,point group,space group,type,Alkali Metals,Alkaline Earth Metals,Transition Metals,Unknown Metals,Post-Transition Metals,Metalloids,Nonmetals,Halogens,Noble Gases,Lanthanides,Actinides,B_range,ranges of B,mean_BO_BondL,BX_coordn,BO_coordn
mp-1019569,Ca10Ge16(B2O17)3,1.3068369314035562,0.6688642978187651,Tetrahedron,1,4c,1,"[0.3744544158335072, 0.3722002109635757, 0.3708581884101397]",0.0,0.3725042717357408,A6B10C16D51,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals",GGA,B-Ca-Ge-O,0.0,-2.651018991295182,2.7264,4,Orthorhombic,mm2,Pba2,oxide,,Ca,,,,"B, Ge","C, O",,,,,"B $\in$ [0.5, 1]",Positive B,1.5029658345894628,[4.0],[4.0]
mp-1019592,Ce2B8O15,1.3690460455231863,0.3971340277203266,Tetrahedron,1,4g,1,"[0.164395579906333, 0.1204759647153513, 0.17157160408563565, 0.2197647150636832]",0.0,0.1690519659427508,A2B8C15,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals",GGA,B-Ce-O,0.0268124446666657,-2.868662149000004,0.1048,3,Monoclinic,2/m,P2/c,oxide,,,,,,B,"C, O",,,Ce,,"B $\in$ [0.1, 0.5]",Positive B,1.485342682293716,[4.0],[4.0]
mp-1019604,Cs2B2S3O13,1.3844829580379232,0.3416531791826303,Tetrahedron,1,4e,1,"[0.1320476771969906, 0.22142117033242245]",0.0,0.17673442376470652,A2B2C3D13,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals",GGA,B-Cs-O-S,0.0,-2.2194457406321844,5.8455,4,Monoclinic,2/m,P2_1/c,oxide,Cs,,,,,B,"C, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.4859771086123983,[4.0],[4.0]
mp-1019606,Cs2Li2B2P4O15,1.4064562794788928,0.2423966682540713,Tetrahedron,1,2i,1,"[0.052047456499442334, 0.11034523480151191]",0.0,0.08119634565047712,A2B2C2D4E15,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals",GGA,B-Cs-Li-O-P,0.0,-2.754547059415271,5.4224000000000006,5,Triclinic,-1,P-1,oxide,"Li, Cs",,,,,B,"C, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.4762569488596498,[4.0],[4.0]
mp-1019607,Cs2Li5(BO2)7,1.38475830946624,0.3655309849253554,"Tetrahedron, Trigonal plane",2,"2b, 4c",2,"[0.07166508901754498, 0.046297173204037666, 0.10056352361942121, 0.011369840735645028]",0.0,0.05747390664416222,A2B5C7D14,2,2,1,3.5,3.0,4.0,3.5,3.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals",GGA,B-Cs-Li-O,0.0039074516170636,-2.708917817862274,3.9805,4,Orthorhombic,mm2,Ama2,metaborate,"Li, Cs",,,,,B,"C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.4234699377923117,"[3.0, 4.0]","[3.0, 4.0]"
mp-1019608,Cs3BO3,1.3970351808106196,0.2437226867954876,Trigonal plane,1,"4g, 4h",2,"[0.008732781965448291, 0.007062093402993244]",0.0,0.007897437684220767,AB3C3,1,1,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals",R2SCAN,B-Cs-O,0.0,-2.0486617848214275,2.4689000000000005,3,Orthorhombic,mmm,Pbam,orthoborate,Cs,,,,,B,"C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.397950397209445,[3.0],[3.0]
mp-1019609,Cs2Sr2Li3B3(PO4)6,1.3998522400313056,0.2655340784069251,no_data,1,no_data,1,no_data,0.0,no_data,A2B2C3D3E6F24,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Metalloids, Nonmetals",GGA,B-Cs-Li-O-P-Sr,0.0,-2.899681087804188,5.6029,6,Cubic,23,P2_13,phosphate,"Li, Cs",Sr,,,,B,"C, O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.476541735096264,[4.0],[4.0]
mp-1019611,Cs2Na2Sr(B3O5)6,1.3810789247953064,0.3440638014247431,"Tetrahedron, Trigonal plane",2,4e,1,"[0.10622577127906288, 0.08452034203712519, 0.08782341772013967, 0.13652609218523107, 0.08881853955657348, 0.14341662976916583, 0.11808830767042128, 0.12005732715483887, 0.027606234234068033]",0.0,0.10145362906740292,AB2C2D18E30,2,2,1,3.5,3.0,4.0,3.5,3.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Metalloids, Nonmetals",GGA,B-Cs-Na-O-Sr,0.0,-2.8702819103220563,5.6254,5,Monoclinic,2/m,P2_1/c,oxide,"Na, Cs",Sr,,,,B,"C, N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.4211566924485484,"[3.0, 4.0]","[3.0, 4.0]"
mp-1019615,Cs3Li4(BO2)7,1.3823026898399788,0.3803112669375355,"Tetrahedron, Trigonal plane",2,"3a, 6c",2,"[0.05518684783336273, 0.026177422473480205, 0.0665069366680105, 0.020002542141357663]",0.0,0.04196843727905277,A3B4C7D14,2,2,1,3.5,3.0,4.0,3.5,3.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals",GGA,B-Cs-Li-O,0.0,-2.692236314219006,4.5217,4,Trigonal,32,P3_121,metaborate,"Li, Cs",,,,,B,"C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.421641047747005,"[3.0, 4.0]","[3.0, 4.0]"
mp-1019710,CsB5O8,1.3696719748810438,0.3979227181921618,"Tetrahedron, Trigonal plane",2,"4c, 8d",2,"[0.07218646474082772, 0.9315700358652615, 0.056551596208175285]",0.0,0.35343603227142156,AB5C8,2,2,1,3.5,3.0,4.0,3.5,3.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals",GGA,B-Cs-O,0.0173659621428559,-2.589149769017858,5.9528,3,Orthorhombic,mmm,Pnma,oxide,Cs,,,,,B,"C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.449018842562028,"[3.0, 4.0]","[3.0, 4.0]"
mp-1019716,CsLi4(BO2)5,1.3818534441060562,0.3654512944850271,"Tetrahedron, Trigonal plane",2,4e,1,"[0.10246668724178276, 0.09504937597677422, 0.04497206484593999, 0.052844170546505385, 0.0672572480004353]",0.0,0.07251790932228754,AB4C5D10,2,2,1,3.5,3.0,4.0,3.5,3.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals",GGA,B-Cs-Li-O,0.002744449694445,-2.722434192941092,4.4885,4,Monoclinic,2/m,P2_1/c,metaborate,"Li, Cs",,,,,B,"C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.4093023592891432,"[3.0, 4.0]","[3.0, 4.0]"
mp-1019717,CsBS3O11,1.3981688136952557,0.2856301244555815,Tetrahedron,1,4e,1,[0.0918181567068589],0.0,0.0918181567068589,ABC3D11,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals",GGA,B-Cs-O-S,0.0,-2.014595663363865,5.643800000000001,4,Monoclinic,2/m,P2_1/c,oxide,Cs,,,,,B,"C, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.480652265601027,[4.0],[4.0]
mp-1019721,CsMgBO3,1.3900875192503572,0.4773404585486023,Trigonal plane,1,4e,1,"[0.0080767021780138, 0.019248765455343892, 0.008209698009342578, 0.019821163900653836]",0.0,0.013839082385838527,ABCD3,1,1,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Metalloids, Nonmetals",GGA,B-Cs-Mg-O,0.0024359532291668,-2.6236288235763894,3.1495999999999995,4,Monoclinic,2/m,P2_1/c,orthoborate,Cs,Mg,,,,B,"C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.3903122009987872,[3.0],[3.0]
mp-1019723,CsZn4(BO3)3,1.3897665308484883,0.5006169127849638,Trigonal plane,1,"4g, 2f",2,"[0.003044474767368842, 0.03697163382993483]",0.0,0.020008054298651837,AB3C4D9,1,1,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,B-Cs-O-Zn,0.0064949257843025,-2.1482622445098127,2.826,4,Monoclinic,2/m,P2/c,orthoborate,Cs,,Zn,,,B,"C, O",,,,,"B $\in$ [0.5, 1]",Positive B,1.390466442390777,[3.0],[3.0]
mp-1019739,Eu2Ge(BO4)2,1.4218367202354778,0.2269099205513541,Tetrahedron,1,8d,1,[0.0365207915607205],0.0,0.0365207915607205,AB2C2D8,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals",GGA,B-Eu-Ge-O,0.0225644287820525,-2.8737193854487177,0.0,4,Orthorhombic,mmm,Pbcn,oxide,,,,,,"B, Ge",O,,,Eu,,"B $\in$ [0.1, 0.5]",Positive B,1.4922895616516525,[4.0],[4.0]
mp-1019777,K2La2B2O7,1.3953033884365211,0.892049140828509,Trigonal plane,1,4e,1,"[0.05275596581159672, 0.032499046293069433]",0.0,0.04262750605233308,A2B2C2D7,1,1,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Metalloids, Nonmetals",GGA,B-K-La-O,0.0,-3.14609544675641,4.2027,4,Monoclinic,2/m,P2_1/c,oxide,K,,,,,B,O,,,La,,"B $\in$ [0.5, 1]",Positive B,1.3954232525105723,[3.0],[3.0]
mp-1019778,K2Li3B(P2O7)2,1.5358985313078235,-0.1890120055063312,Tetrahedron,1,4d,1,[0.017488521424103745],0.0,0.017488521424103745,AB2C3D4E14,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals",GGA,B-K-Li-O-P,0.0,-2.73806579582242,5.5903,5,Orthorhombic,mmm,Cmce,oxide,"Li, K",,,,,B,"O, P",,,,,"B $\in$ [-1, -0.1]",Negative B,1.481499704052386,[4.0],[4.0]
mp-1019782,K2LiB(PO4)2,1.3598580422334057,0.3844981771807198,Tetrahedron,1,4e,1,[0.028557236254484374],0.0,0.028557236254484374,ABC2D2E8,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals",R2SCAN,B-K-Li-O-P,0.0,-2.7371523697346936,5.3944,5,Monoclinic,2/m,P2_1/c,phosphate,"Li, K",,,,,B,"O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.470537818466511,[4.0],[4.0]
mp-1019787,K2NaZn(BO2)5,1.3821738332273503,0.3593027571578276,"Tetrahedron, Trigonal plane",2,4f,1,"[0.025730848614152813, 0.02319757550290905, 0.016374888336278273, 0.049225520890034444, 0.019908232279896406]",0.0,0.026887413124654196,ABC2D5E10,2,2,1,3.5,3.0,4.0,3.5,3.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,B-K-Na-O-Zn,0.0,-2.6434092778532974,4.2332,5,Monoclinic,2/m,C2/c,metaborate,"Na, K",,Zn,,,B,"N, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.4090304764458697,"[3.0, 4.0]","[3.0, 4.0]"
mp-1019789,K3B(SO4)3,1.2909196136394847,0.6099465497191036,Tetrahedron,1,4e,1,[0.20370900597396183],0.0,0.20370900597396183,AB3C3D12,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals",R2SCAN,B-K-O-S,0.0,-2.20949252557456,5.2623,4,Orthorhombic,mmm,Ibca,sulfate,K,,,,,B,"O, S",,,,,"B $\in$ [0.5, 1]",Positive B,1.4671013653449938,[4.0],[4.0]
mp-1019797,K5B(SO4)4,1.4602917715915562,0.0715028063696986,Tetrahedron,1,4a,1,[0.16407088344623175],0.0,0.16407088344623175,AB4C5D16,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals",GGA,B-K-O-S,0.0,-2.2283026283814094,5.2517,4,Tetragonal,4,P4_1,sulfate,K,,,,,B,"O, S",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.4808953344403868,[4.0],[4.0]
mp-1019805,KB(S2O7)2,1.6196925509527234,-0.4809804171807428,Tetrahedron,1,2a,1,"[0.012840136339979227, 0.07186249659802221]",0.0,0.04235131646900072,ABC4D14,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals",GGA,B-K-O-S,0.0,-1.929404254445832,5.5005,4,Monoclinic,m,Cc,oxide,K,,,,,B,"O, S",,,,,"B $\in$ [-1, -0.1]",Negative B,1.4812959058047448,[4.0],[4.0]
mp-1019808,KBe2B3O7,1.3787795696551586,0.5708547889899553,"Tetrahedron, Trigonal plane",2,2a,1,"[0.196201392817473, 0.14002874437624668, 0.04508140768205337, 0.1406748733942897, 0.076858027758605, 0.05709134802145767, 0.005832451198609656, 0.04564512889896895, 0.020665501866344478, 0.03337039922545844, 0.05540176125383383, 0.03370891454961661, 0.0636852877444834, 0.07338629921603346, 0.06452241248170194]",0.0,0.07014359669901174,AB2C3D7,2,1,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Metalloids, Nonmetals",GGA,B-Be-K-O,0.0049294765811813,-2.894733855173077,4.8329,4,Monoclinic,2,P2_1,triborate,K,Be,,,,B,O,,,,,"B $\in$ [0.5, 1]",Positive B,1.3831032503512883,[3.0],[3.0]
mp-1019809,KBe2B3O7,1.3791899092225408,0.3900023851084422,"Tetrahedron, Trigonal plane",2,"4b, 2a",2,"[0.13199512677240377, 0.04803566547927881, 0.028537093691047108, 0.006634571345555128, 0.10075916377124236, 0.18611590175140125]",0.0,0.08367958713515473,AB2C3D7,2,1,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Metalloids, Nonmetals",GGA,B-Be-K-O,0.010276160235028,-2.88938717151923,4.949,4,Orthorhombic,mm2,Pmn2_1,triborate,K,Be,,,,B,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,1.3803264673946865,[3.0],[3.0]
mp-1019889,KSi2BO6,1.4287745862179368,0.1816006112465606,Tetrahedron,1,4a,1,[0.029895305398675943],0.0,0.029895305398675943,ABC2D6,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals",GGA,B-K-O-Si,0.0,-3.049300972391665,5.3234,4,Orthorhombic,222,P2_12_12_1,oxide,K,,,,,"B, Si","O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.48101954532161,[4.0],[4.0]
mp-1019892,La2B8O15,1.3685326593519715,0.4057402129196699,Tetrahedron,1,4g,1,"[0.16598878086303726, 0.13050896431142195, 0.18148151346288874, 0.21173296172584208]",0.0,0.1724280550907975,A2B8C15,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals",GGA,B-La-O,0.0229397119999941,-3.1032734300333336,4.385699999999999,3,Monoclinic,2/m,P2/c,oxide,,,,,,B,O,,,La,,"B $\in$ [0.1, 0.5]",Positive B,1.4873480805067336,[4.0],[4.0]
mp-1019894,La4B10O21,1.383182037501569,0.3589381015128169,"Tetrahedron, Trigonal plane",2,4e,1,"[0.25979797124207565, 0.16470627977759578, 0.15215762494512255, 0.2189632484245942, 0.09391801838051418, 0.17731170477901992, 0.42920819461287096, 0.08850101962156888, 0.031064282318579214, 0.035129233068718936]",0.0,0.165075757717066,A4B10C21,2,2,1,3.5,3.0,4.0,3.5,3.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals",GGA,B-La-O,0.0126719129428565,-3.226844270404763,4.139400000000001,3,Monoclinic,2/m,P2_1/c,oxide,,,,,,B,O,,,La,,"B $\in$ [0.1, 0.5]",Positive B,1.4711682207961292,"[3.0, 4.0]","[3.0, 4.0]"
mp-1020014,Li3B11O18,1.3819483107359047,0.3056942580459572,"Tetrahedron, Trigonal plane",2,4e,1,"[0.04268324281855237, 0.030799609087323987, 0.011512614372709664, 0.0234954140628136, 0.08475013305869375, 0.15563826471297154, 0.13214446651272146, 0.038657566985692476, 0.136044796109659, 0.035841301757583266, 0.03498646097864469]",0.0,0.06605035185976053,A3B11C18,2,2,1,3.5,3.0,4.0,3.5,3.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals",GGA,B-Li-O,0.0,-2.815171240807292,5.5447,3,Monoclinic,2/m,P2_1/c,oxide,Li,,,,,B,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,1.4123586606057037,"[3.0, 4.0]","[3.0, 4.0]"
mp-1020018,Li5B(SO4)4,1.485201489444668,-0.0036245803117385,Tetrahedron,1,4e,1,[0.050603766899807244],0.0,0.050603766899807244,AB4C5D16,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals",GGA,B-Li-O-S,0.0082010613461518,-2.212404058493589,6.108199999999999,4,Monoclinic,2/m,P2_1/c,sulfate,Li,,,,,B,"O, S",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.4841602841256982,[4.0],[4.0]
mp-1020022,Li3B(PO4)2,1.3699469189434086,0.392553967288296,Tetrahedron,1,2i,1,[0.13579075647436772],0.0,0.13579075647436772,AB2C3D8,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals",GGA,B-Li-O-P,0.0131996221428556,-2.7423063059608834,6.1272,4,Triclinic,-1,P-1,phosphate,Li,,,,,B,"O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.4832326784292635,[4.0],[4.0]
mp-1020024,Li6B4O9,1.38642327259571,0.4802082198337606,Trigonal plane,1,4e,1,"[0.1294188546851232, 0.1192746525444634, 0.14036728826337777, 0.09941339450474428]",0.0,0.12211854749942716,A4B6C9,1,1,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals",GGA,B-Li-O,0.0070382422368417,-2.6731314741666656,4.8958,3,Monoclinic,2/m,P2_1/c,oxide,Li,,,,,B,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,1.3875725967320378,[3.0],[3.0]
mp-1020025,LiB3O5,1.374698868569435,0.3997684642840519,"Tetrahedron, Trigonal plane",2,8d,1,"[0.23514300533726443, 0.08720253631637027, 0.10449201729625301, 0.03532476791177736, 0.09821999047219035, 0.16310768871418968]",0.0,0.1205816676746742,AB3C5,2,2,1,3.5,3.0,4.0,3.5,3.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals",GGA,B-Li-O,0.0450898102777781,-2.769920368425925,5.8696,3,Orthorhombic,mmm,Pnma,oxide,Li,,,,,B,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,1.4776977749600515,"[3.0, 4.0]","[3.0, 4.0]"
mp-1020026,LiBeBO3,1.3853280542068511,0.3773395976711159,"Tetrahedron, Trigonal plane",2,2i,1,"[0.7129341542187261, 0.019045011485279272]",0.0,0.36598958285200267,ABCD3,2,1,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Metalloids, Nonmetals",GGA,B-Be-Li-O,0.0133947354166616,-2.8561755325,6.0842,4,Triclinic,-1,P-1,orthoborate,Li,Be,,,,B,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,1.386023565133269,[3.0],[3.0]
mp-1020060,LiB(S2O7)2,1.4514358307068542,0.0979045412872394,Tetrahedron,1,4a,1,"[0.06124762670051945, 0.2685949593476718]",0.0,0.16492129302409564,ABC4D14,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals",GGA,B-Li-O-S,0.0,-1.904968649624999,5.51,4,Orthorhombic,222,P2_12_12_1,oxide,Li,,,,,B,"O, S",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.4796731891911044,[4.0],[4.0]
mp-1020142,Na2B4O7,1.3845877716284547,0.3474794447157243,"Tetrahedron, Trigonal plane",2,6c,1,"[0.11717624732302631, 0.06891812325287372, 0.0951608851197095, 0.005504646793711466, 0.014470334462570716, 0.019808466596160937]",0.0,0.05350645059134212,A2B4C7,2,2,1,3.5,3.0,4.0,3.5,3.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals",GGA,B-Na-O,0.0186746070085481,-2.719929287754935,5.4269,3,Trigonal,32,P3_221,tetraborate,Na,,,,,B,"N, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.441859372273543,"[3.0, 4.0]","[3.0, 4.0]"
mp-1020144,Na2Be4B4O11,1.3821867532697003,0.2650765892629875,"Tetrahedron, Trigonal plane",2,1a,1,"[0.049313133674729295, 0.08486391526260159, 0.14002901016136884, 0.020556163613568008, 0.032196404608594714, 0.025282793323661523, 0.04878554924791994, 0.037420638902672804, 0.036661237825276645, 0.043769478237335735, 0.08591522860249438, 0.17876689209517316, 0.03983424831569987, 0.1286087312240399, 0.1226534745341161, 0.12007836528671338, 0.020918389263478422, 0.07335301844522589, 0.13093617181659925, 0.03465703874315808, 0.1283336538135335, 0.09011409348950188, 0.09081724999801839, 0.06878095496017061, 0.07027973834256615, 0.044953961070170204, 0.19972125655690257, 0.14320349020941495, 0.17163493323172122, 0.05355817311121228, 0.09746519104933055, 0.037707698553985376, 0.01966145805454573, 0.037619008470152045, 0.01502706847876989, 0.014135463865727428, 0.00845380176838126, 0.02224162550509539, 0.016204939164900376, 0.04893740715319275, 0.01010206529245205, 0.014933074271963314, 0.01319800177858487, 0.011279220271780318, 0.006619494070548505, 0.0275032018177336, 0.0033428654396466103, 0.017177780232715392, 0.00804234227200315, 0.0042998629061999066, 0.015490008871662048, 0.01744056012279089, 0.01053625354002174, 0.01660258285925293, 0.015494806054804511, 0.018183403709760643, 0.006728467632784306, 0.011745015297173676, 0.010027074578434419, 0.005528737394080815, 0.01505983264842052, 0.015187206146309988, 0.008204952437282819, 0.008230618782177608]",0.0,0.048818882475942266,A2B4C4D11,2,1,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Metalloids, Nonmetals",GGA,B-Be-Na-O,0.0017968795238214,-2.8756262084250133,4.983300000000001,4,Triclinic,1,P1,oxide,Na,Be,,,,B,"N, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.3824151641920093,[3.0],[3.0]
mp-1020160,Na3Zn(BO2)5,1.381911331147729,0.352373221196156,"Tetrahedron, Trigonal plane",2,8c,1,"[0.017303090543756512, 0.04412126628341106, 0.009164022440811758, 0.032373447866382875, 0.05942245898828587]",0.0,0.03247685722452961,AB3C5D10,2,2,1,3.5,3.0,4.0,3.5,3.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,B-Na-O-Zn,0.0013948653947899,-2.617290523945856,4.222099999999999,4,Orthorhombic,mmm,Pbca,metaborate,Na,,Zn,,,B,"N, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.4077361907869452,"[3.0, 4.0]","[3.0, 4.0]"
mp-1020599,Na5B(SO4)4,1.4576706195909104,0.0905467023518913,Tetrahedron,1,4a,1,[0.1324134369777324],0.0,0.1324134369777324,AB4C5D16,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals",GGA,B-Na-O-S,0.0037206723076925,-2.168152553502431,5.3115000000000006,4,Orthorhombic,222,P2_12_12_1,sulfate,Na,,,,,B,"N, O, S",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.4837280675752544,[4.0],[4.0]
mp-1020611,SrGe2(BO4)2,1.3977899669028129,0.3211348598296324,Tetrahedron,1,8d,1,[0.24094816990693738],0.0,0.24094816990693738,AB2C2D8,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals",GGA,B-Ge-O-Sr,0.0119076171153693,-2.662503492948717,3.8131,4,Orthorhombic,mmm,Pnma,oxide,,Sr,,,,"B, Ge","O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.4905998417609263,[4.0],[4.0]
mp-1020620,Rb5Li6(BO2)11,1.3930844208589337,0.292367008602579,"Tetrahedron, Trigonal plane",2,"2c, 1b",2,"[0.052509603047267976, 0.02587065257391886, 0.07151652276038836, 0.017988707843922796, 0.02573107502682231, 0.030103905246918566]",0.0,0.037286744416539806,A5B6C11D22,2,2,1,3.5,3.0,4.0,3.5,3.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals",GGA,B-Li-O-Rb,0.0052579215530341,-2.687881786666665,4.1483,4,Monoclinic,2,C2,metaborate,"Li, Rb",,,,,B,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,1.4309968602533203,"[3.0, 4.0]","[3.0, 4.0]"
