material_id,chem_formula,R$_0$,B,Ni_chemenv,num_Ni_chemenvs,Ni_wyckoff,num_Ni_wyckoff_pos,csm,distortion degree,mean csm,formula_anonymous,num_Ni_sites,num_CN_env,num_charge_states,NiX_coordn,NiO_coordn,mean_coordn_Ni-X,min_coordn_Ni-X,max_coordn_Ni-X,mean_coordn_Ni-O,min_coordn_Ni-O,max_coordn_Ni-O,mean_Ni_charge,min_Ni_charge,max_Ni_charge,mean_num_X_species,min_num_X_species,max_num_X_species,species,elements,calculation type,chemsys,e_hull,e_f,band gap,nelements,crystal,point group,space group,type,Alkali Metals,Alkaline Earth Metals,Transition Metals,Unknown Metals,Post-Transition Metals,Metalloids,Nonmetals,Halogens,Noble Gases,Lanthanides,Actinides,B_range,ranges of B,mean_NiO_BondL
mp-1046508,Mg4Ni5(TeO6)3,1.8300709926646768,0.2614773675594423,Octahedron,1,"4f, 2e",2,"[1.903484451816582, 1.464911304251087, 0.9361022724070931]",0.0,1.4348326761582542,A3B4C5D18,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA_U,Mg-Ni-O-Te,0.0237543165,-1.873198462333333,1.8977,4,Monoclinic,2/m,C2/c,oxide,,Mg,Ni,,,Te,"N, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1199986408383307
mp-1046551,Zn4Ni5(TeO6)3,1.9031931757032845,0.1927006397116198,Octahedron,1,"4f, 2e",2,"[1.6382172118264222, 1.4290861065246299, 1.173869675235233]",0.0,1.4137243311954284,A3B4C5D18,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",GGA_U,Ni-O-Te-Zn,0.002668768092592,-1.5208404539999991,1.2647,4,Monoclinic,2/m,C2/c,oxide,,,"Ni, Zn",,,Te,"N, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1171157625071544
mp-1046848,Mg2Nb2NiO8,2.1059706904021662,0.0180788351238357,Octahedron,1,2e,1,[0.366432399828005],0.0,0.366432399828005,AB2C2D8,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",GGA_U,Mg-Nb-Ni-O,0.018592628076916,-2.787905901923078,3.317,4,Monoclinic,2/m,C2/c,oxide,,Mg,"Ni, Nb",,,,"N, O",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.1047266075743156
mp-1046973,Nb2Zn2NiO8,2.031165382653893,0.0709136523501957,no_data,1,no_data,1,no_data,0.0,no_data,AB2C2D8,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",GGA_U,Nb-Ni-O-Zn,0.024825587307701,-2.367255105769231,0.0,4,Monoclinic,2/m,C2/c,oxide,,,"Ni, Zn, Nb",,,,"N, O",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.112518152390273
mp-1047130,Zn2NiIrO6,1.9483108844869013,0.2095194381606364,Octahedron,1,4a,1,[0.6302233435223561],0.0,0.6302233435223561,ABC2D6,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Halogens, Nonmetals, Transition Metals",GGA_U,Ir-Ni-O-Zn,0.016886065499999,-1.3365544205,0.0,4,Monoclinic,2/m,P2_1/c,oxide,,,"Ni, Zn, Ir",,,,"N, O",I,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0955857909219593
mp-1047142,Ca2NiIrO6,1.9024174282877613,0.2692259908920885,Octahedron,1,2c,1,[0.039964927044469],0.0,0.039964927044469,ABC2D6,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Nonmetals, Transition Metals",GGA_U,Ca-Ir-Ni-O,0.0,-2.094400157,0.0,4,Monoclinic,2/m,P2_1/c,oxide,,Ca,"Ni, Ir",,,,"C, N, O",I,,,,"B $\in$ [0.1, 0.5]",Positive B,2.089435232229936
mp-1047505,Ca3Ni3(AsO4)4,1.8321336773481889,0.2372798524826167,"Trigonal bipyramid, Square plane",2,"2d, 4e",2,"[1.444332716523224, 0.18739966074955203]",0.0,0.815866188636388,A3B3C4D16,2,2,1,"[4.0, 5.0]","[4.0, 5.0]",4.5,4.0,5.0,4.5,4.0,5.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA_U,As-Ca-Ni-O,0.016798829532967,-2.103658805384616,3.0233,4,Monoclinic,2/m,P2_1/c,oxide,,Ca,Ni,,,As,"C, N, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0381147412590352
mp-1047720,Ca(NiO2)2,1.6214266346417905,0.6108211336842715,Octahedron,1,4f,1,[0.6798242346174811],0.0,0.6798242346174811,AB2C4,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",GGA_U,Ca-Ni-O,0.040893281785713,-1.621199135714285,0.0,3,Orthorhombic,mmm,Cmcm,oxide,,Ca,Ni,,,,"C, N, O",,,,,"B $\in$ [0.5, 1]",Positive B,2.029060966982268
mp-1048259,MgNiP2O7,1.7717315301886796,0.3290186668697551,Octahedron,1,4e,1,[2.602797582078444],0.0,2.602797582078444,ABC2D7,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",GGA_U,Mg-Ni-O-P,0.001126281704553,-2.603083119707791,4.262399999999999,4,Monoclinic,2/m,P2_1/c,oxide,,Mg,Ni,,,,"N, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1230019037764536
mp-1048278,ZnNiP2O7,1.9024153751149124,0.2018672833716061,Octahedron,1,4e,1,[2.523371776554625],0.0,2.523371776554625,ABC2D7,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",GGA_U,Ni-O-P-Zn,0.008185727443191,-2.322479808571428,3.4975,4,Monoclinic,2/m,P2_1/c,oxide,,,"Ni, Zn",,,,"N, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1140863531247263
mp-1096784,Ni(AsO2)2,1.91908688631844,0.1051039983831036,Octahedron,1,4d,1,[0.5301817542020041],0.0,0.5301817542020041,AB2C4,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",r2SCAN,As-Ni-O,0.0,-1.536824326785713,2.7724,3,Tetragonal,4/mmm,P4_2/mbc,oxide,,,Ni,,,As,"N, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.043206013204197
mp-1100319,Ni15O16,1.9003912868494608,0.1857816387032111,Octahedron,1,"3e, 2c, 6h, 3d, 1b",5,"[0.0016202612252350001, 0.20653950014322803, 0.126082418612145, 0.072290138069939, 7.049979187828187e-06]",0.0,0.08130787360594696,A15B16,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,2.5,2.0,3.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",GGA_U,Ni-O,0.026814349838709,-1.152582349677418,0.0,2,Trigonal,-3m,R-3m,oxide,,,Ni,,,,"N, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.07420168488111
mp-1101186,V3Ni(PO4)4,1.828153105711328,0.2377456142523856,Octahedron,1,1a,1,[2.531661066199117],0.0,2.531661066199117,AB3C4D16,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",GGA_U,Ni-O-P-V,0.03836523760416,-2.5314334366071423,0.8257000000000001,4,Monoclinic,m,Pm,phosphate,,,"V, Ni",,,,"N, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.11770300483377
mp-1101187,V3Ni2P6WO24,1.9464351831954043,0.2067165667115903,Octahedron,1,1a,1,"[3.734202184493656, 3.026085159557768]",0.0,3.380143672025712,AB2C3D6E24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",GGA_U,Ni-O-P-V-W,0.02188934625,-2.48804289077381,1.7489,5,Trigonal,3,R3,oxide,,,"V, Ni, W",,,,"N, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.182799380996075
mp-1101213,VNi(PO4)2,1.8210054222013905,0.2508895929644728,Octahedron,1,2e,1,[2.252815848015521],0.0,2.252815848015521,ABC2D8,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",GGA_U,Ni-O-P-V,0.044283256875001,-2.394619415773808,0.0,4,Monoclinic,2/m,P2_1/m,phosphate,,,"V, Ni",,,,"N, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.118950776788441
mp-1101293,Ti3VNi2(PO4)6,2.151211636465251,0.0128698530034863,Octahedron,1,1a,1,"[2.830082706216988, 3.959118674808565]",0.0,3.3946006905127764,AB2C3D6E24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",GGA_U,Ni-O-P-Ti-V,0.031778294583336,-2.7434978932738083,0.0,5,Trigonal,3,R3,phosphate,,,"Ti, V, Ni",,,,"N, O, P",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.165588962070502
mp-1101299,Ti3MnNi2(PO4)6,2.128400347920292,0.0253410906929369,Octahedron,1,1a,1,"[2.3089092228072152, 4.152287729479189]",0.0,3.2305984761432023,AB2C3D6E24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",GGA_U,Mn-Ni-O-P-Ti,0.032267243171283,-2.734366823771894,1.161699999999999,5,Trigonal,3,R3,phosphate,,,"Ti, Mn, Ni",,,,"N, O, P",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.156713174377344
mp-1101477,NaNi3O5,1.827137842147542,0.221119666028102,Octahedron,1,4c,1,"[0.23722492824301103, 0.407341364078503, 0.8298304969705871]",0.0,0.49146559643070037,AB3C5,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Na-Ni-O,0.040515417777771,-1.1058156895977,0.0,3,Orthorhombic,mmm,Pnma,oxide,Na,,Ni,,,,"N, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9943172670785525
mp-1101700,Na5Ni2P2(CO7)2,1.9135564489096384,0.1976385097769605,Octahedron,1,2i,1,"[1.721126786674069, 1.9849264247608591]",0.0,1.853026605717464,A2B2C2D5E14,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,2.5,2.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,C-Na-Ni-O-P,0.008707942916667,-2.155111962647289,0.0,5,Triclinic,-1,P-1,oxide,Na,,Ni,,,,"C, N, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.09175249932629
mp-1101707,Na5Ni2P2(CO7)2,2.042258198535306,0.053382326559136,Octahedron,1,2i,1,"[2.076383822487544, 2.001435770876979]",0.0,2.038909796682262,A2B2C2D5E14,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,2.5,2.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,C-Na-Ni-O-P,0.006276672716666,-2.15754323284729,0.0,5,Triclinic,-1,P-1,oxide,Na,,Ni,,,,"C, N, O, P",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.090169030295244
mp-1101714,V4Ni2O9,2.128288179002392,-0.0289633259611407,Octahedron,1,2a,1,"[0.8158673769185341, 1.008530592805675]",0.0,0.9121989848621045,A2B4C9,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",GGA_U,Ni-O-V,0.044822859333342,-2.135563055333334,0.8429000000000001,3,Monoclinic,m,Cc,oxide,,,"V, Ni",,,,"N, O",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.0962205472588513
mp-1104174,K4(NiO2)3,1.820276389157786,0.012738759584087,Square plane,1,"1a, 2i",2,"[0.35655472151545803, 0.37858411725364205]",0.0,0.36756941938455,A3B4C6,1,2,2,"[4.0, 4.0]","[4.0, 4.0]",4.0,4.0,4.0,4.0,4.0,4.0,2.5,2.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",r2SCAN,K-Ni-O,0.019108794230769,-1.255388656076921,0.691299999999999,3,Monoclinic,2/m,C2/m,oxide,K,,Ni,,,,"N, O",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.826527947186373
mp-1104659,Dy2MnNiO6,1.89997036412956,0.1472311058385712,Octahedron,1,2b,1,[0.049276593543923004],0.0,0.049276593543923004,ABC2D6,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",GGA_U,Dy-Mn-Ni-O,0.0,-2.855022476626436,0.5364999999999991,4,Monoclinic,2/m,P2_1/c,oxide,,,"Mn, Ni",,,,"N, O",,,Dy,,"B $\in$ [0.1, 0.5]",Positive B,2.062812497647288
mp-1104703,Sr2NiClO3,1.9063583916467104,0.1290861287912891,Square pyramid,1,4c,1,[0.563716853220107],0.0,0.563716853220107,ABC2D3,1,1,1,[5.0],[5.0],5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Nonmetals, Transition Metals",GGA_U,Cl-Ni-O-Sr,0.002263616488098,-2.343475236428571,0.0,4,Tetragonal,4/mmm,P4/nmm,chlorate,,Sr,Ni,,,,"C, N, O, S",Cl,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9725459983015199
mp-1105005,Ni3Se4(ClO5)2,1.939678564797617,0.1041163094688294,Octahedron,1,"2c, 4i",2,"[1.017065496013964, 0.6291218885788591]",0.0,0.8230936922964116,A2B3C4D10,1,1,1,[6.0],[4.0],6.0,6.0,6.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2,2,"Cl-, O2-","Halogens, Nonmetals, Transition Metals",r2SCAN,Cl-Ni-O-Se,0.0,-1.233504822072368,3.1114,4,Monoclinic,2/m,C2/m,hypochlorite,,,Ni,,,,"C, N, O, S, Se",Cl,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0560335727130625
mp-1105225,Sc2MnNiO6,2.440980685712585,-0.3436302091485109,Octahedron,1,2c,1,[0.22139889426744003],0.0,0.22139889426744003,ABC2D6,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",GGA_U,Mn-Ni-O-Sc,0.034633799375001,-2.759368691293102,1.818099999999999,4,Monoclinic,2/m,P2_1/c,oxide,,,"Sc, Mn, Ni",,,,"N, O, S",,,,,"B $\in$ [-1, -0.1]",Negative B,2.060919224611597
mp-1105718,NiBiO3,2.0548122362860086,0.0795918999878337,Octahedron,1,"1d, 1g, 1c, 1f",4,"[0.356865280689011, 0.60917959703294, 1.1560580472085191, 0.6755850776049991]",0.0,0.6994220006338673,ABC3,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Bi-Ni-O,0.020718875250009,-1.344834674,0.0,3,Triclinic,-1,P-1,oxide,,,Ni,,Bi,B,"N, O",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.1102553006730127
mp-1105866,LuNiO3,1.847204589038522,0.1806731737844925,Octahedron,1,"2c, 2b",2,"[0.08000310265085801, 0.039827683589660004]",0.0,0.05991539312025901,ABC3,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",GGA_U,Lu-Ni-O,0.016295357291665,-2.534079793833333,0.099499999999999,3,Monoclinic,2/m,P2_1/c,oxide,,,Ni,,,,"N, O",,,Lu,,"B $\in$ [0.1, 0.5]",Positive B,1.9730361250352677
mp-1106304,TmNiO3,1.847186419849254,0.1816812031379678,Octahedron,1,"2c, 2b",2,"[0.06649341319645001, 0.03023790815397]",0.0,0.048365660675210004,ABC3,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",GGA_U,Ni-O-Tm,0.006301209416666,-2.527218608000002,0.0,3,Monoclinic,2/m,P2_1/c,oxide,,,Ni,,,,"N, O",,,Tm,,"B $\in$ [0.1, 0.5]",Positive B,1.973720551177834
mp-1120802,Li12MnCo(Ni5O12)2,2.113705491116733,-0.1790044539311197,Octahedron,1,"4j, 2f, 2i",3,"[0.572861680643288, 0.031447611965013, 0.581514180608933, 0.277342932925364]",0.0,0.3657916015356495,ABC10D12E24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Co-Li-Mn-Ni-O,0.019513328159719,-1.575299944331896,0.0,5,Monoclinic,2/m,C2/m,oxide,Li,,"Mn, Co, Ni",,,,"C, N, O",,,,,"B $\in$ [-1, -0.1]",Negative B,1.993053339193306
mp-1147774,Ba2NiRuO6,1.3195963698409965,1.0923335919763506,Octahedron,1,4f,1,[0.129031363850963],0.0,0.129031363850963,ABC2D6,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA_U,Ba-Ni-O-Ru,0.025932189499994,-2.068848193000001,0.004,4,Hexagonal,6/mmm,P6_3/mmc,oxide,,Ba,"Ni, Ru",,,B,"N, O",,,,,B > 1,Positive B,2.080550460718667
mp-1172967,Li(NiO2)2,1.756538110834316,0.3045414038035772,Octahedron,1,"1d, 1g, 1h, 1f",4,"[1.234845981230376, 0.367386840497785, 0.45925041967915303, 1.227235251949324]",0.0,0.8221796233391595,AB2C4,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,3.5,3.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Li-Ni-O,0.00643314767857,-1.209959984047618,0.0,3,Triclinic,-1,P-1,oxide,Li,,Ni,,,,"N, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9240508467314492
mp-1173168,SrLaTaNiO6,2.072828647936979,0.0186122431582666,Octahedron,1,1a,1,"[0.089098853056172, 0.14176025938939602, 0.121362931903342, 0.089345918238625, 0.090973396769104]",0.0,0.1065082718713278,ABCDE6,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Nonmetals, Transition Metals",GGA_U,La-Ni-O-Sr-Ta,0.021337363277798,-3.123183276233334,2.2954,5,Monoclinic,m,Cm,oxide,,Sr,"Ni, Ta",,,,"N, O, S",,,La,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.0926245005055373
mp-1173249,Sr3Pr7Cr9NiO30,2.063253869753658,0.0079164397545288,Octahedron,1,1a,1,"[0.061565343007653005, 0.061431093574272004]",0.0,0.061498218290962504,AB3C7D9E30,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Nonmetals, Transition Metals",GGA_U,Cr-Ni-O-Pr-Sr,0.047760059625005,-2.870359216233332,0.0,5,Triclinic,1,P1,oxide,,Sr,"Cr, Ni",,,,"C, N, O, P, S",,,Pr,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.0719929686707537
mp-1173431,NbFeNi(O2F)2,1.9437515251215047,0.1160271899769586,Octahedron,1,"1a, 1b",2,"[0.366542249679892, 0.379794060050384]",0.0,0.373168154865138,ABCD2E4,1,2,1,"[6.0, 6.0]","[0, 3.0]",6.0,6.0,6.0,3.0,0.0,3.0,2.0,2.0,2.0,1.5,1,2,"F-, O2-","Halogens, Nonmetals, Transition Metals",GGA_U,F-Fe-Nb-Ni-O,0.047540995000002,-2.387645221666666,1.3901,5,Monoclinic,m,Pm,fluoride,,,"Fe, Ni, Nb",,,,"N, O",F,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0398559776254674
mp-1173606,Rb8Ti3Cr2Ni3(P2O7)8,1.7909520436135893,0.254253171777234,no_data,1,no_data,1,no_data,0.0,no_data,A2B3C3D8E16F56,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Cr-Ni-O-P-Rb-Ti,0.0,-2.708462014366882,2.2969,6,Triclinic,1,P1,oxide,Rb,,"Ti, Cr, Ni",,,,"C, N, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0712144660440144
mp-1173649,NaNi2H3(SO5)2,1.800682204048858,0.2259449928719297,Octahedron,1,2b,1,[0.47031092448555506],0.0,0.47031092448555506,AB2C2D3E10,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",r2SCAN,H-Na-Ni-O-S,0.00044762611111,-1.702230525562739,4.1079,5,Monoclinic,2/m,C2/m,oxide,Na,,Ni,,,,"H, N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0571717900247934
mp-1173651,NaLaNiWO6,2.070732881430798,0.0064242354416374,Octahedron,1,1a,1,"[0.113862794537487, 0.15009487649817002, 0.146645149803176, 0.134904524324644, 0.155803718070643, 0.15074511926289302]",0.0,0.14200936374950218,ABCDE6,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals, Transition Metals",GGA_U,La-Na-Ni-O-W,0.013306377500004,-2.491925077137931,3.3392,5,Triclinic,1,P1,oxide,Na,,"Ni, W",,,,"N, O",,,La,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.0778844303363972
mp-1173788,Na2Ni4Mo4(HO4)5,2.018381265095131,0.0693744806503463,Octahedron,1,"1h, 1a, 2i",3,"[0.6243546268744631, 0.556775458321169, 0.4434043171211]",0.0,0.5415114674389107,A2B4C4D5E20,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,2.5,2.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,H-Mo-Na-Ni-O,0.029254965103177,-1.66478191568596,0.004599999999999,5,Triclinic,-1,P-1,oxide,Na,,"Ni, Mo",,,,"H, N, O",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.084418733502831
mp-1176327,Na5Ni2P2(CO7)2,2.035370419868098,0.0627764123805,Octahedron,1,2e,1,"[1.805919003339828, 1.856643783592702]",0.0,1.831281393466265,A2B2C2D5E14,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,2.5,2.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,C-Na-Ni-O-P,0.009445189716666,-2.15437471584729,0.0,5,Monoclinic,2/m,P2_1/m,oxide,Na,,Ni,,,,"C, N, O, P",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.0929246783771225
mp-1176328,Na5Ni2P2(CO7)2,2.006917653393192,0.0918572181447657,Octahedron,1,1a,1,"[1.6494355847415152, 1.74975126404326, 1.9041195125729151, 1.8789996055805842]",0.0,1.7955764917345687,A2B2C2D5E14,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,2.5,2.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,C-Na-Ni-O-P,0.028340593916666,-2.13547931164729,0.0,5,Triclinic,1,P1,oxide,Na,,Ni,,,,"C, N, O, P",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.0896119470145385
mp-1176329,Na5Ni2P(CO4)4,1.781930305892072,0.4613497656979859,Octahedron,1,"2c, 2b",2,"[0.26322434441003, 0.12181987532369201]",0.0,0.19252210986686102,AB2C4D5E16,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,C-Na-Ni-O-P,0.044412473124997,-1.92155579148355,0.0,5,Monoclinic,2/m,C2/c,oxide,Na,,Ni,,,,"C, N, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.101821547586386
mp-1176369,Na3Ni2P2(CO7)2,1.8243050131855687,0.1795652478504567,Octahedron,1,2i,1,"[1.15001932591796, 1.419834586878585]",0.0,1.2849269563982726,A2B2C2D3E14,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,3.5,3.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",r2SCAN,C-Na-Ni-O-P,0.04125584407609,-1.989187040366244,0.011699999999999,5,Triclinic,-1,P-1,oxide,Na,,Ni,,,,"C, N, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9230284713996797
mp-1176374,Na4Ni2C4SO16,1.935212041970359,0.2113052023453593,Octahedron,1,1a,1,"[0.109782124372681, 0.07459520157070401, 0.12566628112387002, 0.16539264171779303]",0.0,0.11885906219626202,AB2C4D4E16,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,C-Na-Ni-O-S,0.046749416018515,-1.801411235667305,0.0,5,Triclinic,1,P1,oxide,Na,,Ni,,,,"C, N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.081959855145669
