material_id,chem_formula,R$_0$,B,Sc_chemenv,num_Sc_chemenvs,Sc_wyckoff,num_Sc_wyckoff_pos,csm,distortion degree,mean csm,formula_anonymous,num_Sc_sites,num_CN_env,num_charge_states,mean_coordn_Sc-X,min_coordn_Sc-X,max_coordn_Sc-X,mean_coordn_Sc-O,min_coordn_Sc-O,max_coordn_Sc-O,mean_Sc_charge,min_Sc_charge,max_Sc_charge,mean_num_X_species,min_num_X_species,max_num_X_species,species,elements,calculation type,chemsys,e_hull,e_f,band gap,nelements,crystal,point group,space group,type,Alkali Metals,Alkaline Earth Metals,Transition Metals,Unknown Metals,Post-Transition Metals,Metalloids,Nonmetals,Halogens,Noble Gases,Lanthanides,Actinides,B_range,ranges of B,mean_ScO_BondL,ScX_coordn,ScO_coordn
mp-2716419,Na10Sc2Ta6Si11SO48,1.819218982078416,0.3887704246412772,Octahedron,1,1a,1,"[0.2534635551608669, 0.27999632769125127, 0.3102815574086782, 0.5915941507675992, 0.5637983194710354, 0.41706803570832884]",0.0,0.40270032436795994,AB2C6D10E11F48,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,Na-O-S-Sc-Si-Ta,0.0464603444871798,-3.0587246564994843,3.1064000000000003,6,Triclinic,1,P1,sulfate,Na,,"Sc, Ta",,,Si,"N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0953349349139105,[6.0],[6.0]
mp-2716433,Na5Sc3Sn(PO4)6,1.7068955440306968,0.5797569636139279,Octahedron,1,1a,1,"[0.22050425151383082, 0.09586641513488506, 0.475866206952803, 0.3637369325862915, 0.32616162559301154, 0.3044663644001673, 0.3516948107096584, 0.4508444628612113, 0.6451336245393922]",0.0,0.3593638549212501,AB3C5D6E24,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Na-O-P-Sc-Sn,0.0146303444230637,-2.929566984993684,2.7047,5,Triclinic,1,P1,phosphate,Na,,Sc,,Sn,,"N, O, P, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.111143110680952,[6.0],[6.0]
mp-2716438,Na3Hf3Sc(PO4)6,1.831093854554474,0.3783835836752477,Octahedron,1,1a,1,"[0.2199263128046776, 0.20672618345659333, 0.23862358809466697]",0.0,0.22175869478531263,AB3C3D6E24,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,Hf-Na-O-P-Sc,0.0116202015540398,-3.187532975594461,4.7844,5,Triclinic,1,P1,phosphate,Na,,"Sc, Hf",,,,"H, N, O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0973732821555524,[6.0],[6.0]
mp-2716456,Na5Sc3Ge(PO4)6,1.72216015200418,0.5308346257276654,Octahedron,1,1a,1,"[0.2794634614033454, 0.09030503031336785, 0.44240094309663, 0.26832101572330347, 0.31004208773120756, 0.24266833379294112, 0.3524329113952803, 0.41659165247080665, 0.8766795388062043]",0.0,0.364322774970343,AB3C5D6E24,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,Ge-Na-O-P-Sc,0.0383850585042813,-2.9038505055919748,2.2558,5,Triclinic,1,P1,phosphate,Na,,Sc,,,Ge,"N, O, P, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.092297788398909,[6.0],[6.0]
mp-2716480,NaHf2Sc2P3(SO8)3,1.880925856088849,0.3063689299483305,Octahedron,1,1a,1,"[0.09748895526083116, 0.18922484095969005, 0.2017553070213891, 0.10050362269827733, 0.11340535498684434, 0.07745752554197219]",0.0,0.12997260107816735,AB2C2D3E3F24,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,Hf-Na-O-P-S-Sc,0.0252873765714287,-2.896021601223082,3.7075999999999993,6,Triclinic,1,P1,oxide,Na,,"Sc, Hf",,,,"H, N, O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.100444730531751,[6.0],[6.0]
mp-2716487,Na5ScNb3Si5PO24,1.7601238718532322,0.4987117560370723,Octahedron,1,1a,1,"[0.34560871452051084, 0.4472486958045703, 0.6850079398291609]",0.0,0.4926217833847473,ABC3D5E5F24,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,Na-Nb-O-P-Sc-Si,0.0463652652179575,-3.000912997432635,2.5048,6,Triclinic,1,P1,oxide,Na,,"Sc, Nb",,,Si,"N, O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1105232573890813,[6.0],[6.0]
mp-2716490,Na10Sc7Ta(PO4)12,1.7351307097982525,0.5361347199079061,Octahedron,1,1a,1,"[0.37278100502054556, 0.4488587047949304, 0.4109286075182207, 0.46993760840029936, 0.4071567038046767, 0.19068295480873285, 0.2329957916895277, 0.3134234429620058, 0.2807319981772827, 0.25284930235880676, 0.2579032743214424, 0.22477338297440122, 0.3033459185948113, 0.7895856064013936, 0.767456625999095, 0.7045872232085238, 0.6586338809734683, 0.20109077134314976, 0.227088144595785, 0.25674648894829183, 0.2554483835707897]",0.0,0.3822383724031515,AB7C10D12E48,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,Na-O-P-Sc-Ta,0.0098858718375947,-3.061378121775736,3.5775999999999994,5,Triclinic,1,P1,phosphate,Na,,"Sc, Ta",,,,"N, O, P, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.108675255688916,[6.0],[6.0]
mp-2716497,NaSc3NbP3(SO8)3,1.9140681992978823,0.2527042716641848,Octahedron,1,1a,1,"[0.07554419187714438, 0.12202498179407996, 0.11407917888327544, 0.13372071904231797, 0.14574521231107376, 0.15510399108305942, 0.10401656009863644, 0.09991993109364544, 0.09869165192600736]",0.0,0.11653849090102668,ABC3D3E3F24,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,Na-Nb-O-P-S-Sc,0.0149454583904837,-2.7834028260326065,2.0914,6,Triclinic,1,P1,oxide,Na,,"Sc, Nb",,,,"N, O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.095295387540041,[6.0],[6.0]
mp-2716550,Na3ScSn3(PO4)6,1.8359775344414857,0.3496069204097045,Octahedron,1,1a,1,"[0.22287881642176927, 0.21771860200554766, 0.2759663852941472]",0.0,0.23885460124048805,AB3C3D6E24,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Na-O-P-Sc-Sn,0.0107981629954601,-2.6623400302341014,2.6688,5,Triclinic,1,P1,phosphate,Na,,Sc,,Sn,,"N, O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0820103502271965,[6.0],[6.0]
mp-2716568,NaSc3TaP3(SO8)3,1.909579246491888,0.2660521069461513,Octahedron,1,1a,1,"[0.0874630723624562, 0.12826919495516514, 0.11850701548415021, 0.14765360998367924, 0.162415528471484, 0.17800523217967468, 0.11577046547783852, 0.11635183965278395, 0.1111782076091131]",0.0,0.12951268513070502,ABC3D3E3F24,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,Na-O-P-S-Sc-Ta,0.0172585998190575,-2.816860878527844,2.8084,6,Triclinic,1,P1,oxide,Na,,"Sc, Ta",,,,"N, O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1003786991913898,[6.0],[6.0]
mp-31065,Sc2(SeO3)3,1.81968872997196,0.4094214811014535,Octahedron,1,4f,1,[1.0836498118747027],0.0,1.0836498118747027,A2B3C9,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",R2SCAN,O-Sc-Se,0.0,-2.2570135178236663,3.8037,3,Hexagonal,6/m,P6_3/m,oxide,,,Sc,,,,"O, S, Se",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.111836803174986,[6.0],[6.0]
mp-31116,LaScO3,2.100350428538939,0.0230126517884311,Octahedron,1,4b,1,[0.040999098983419864],0.0,0.040999098983419864,ABC3,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",R2SCAN,La-O-Sc,0.0,-3.862127494500001,3.8973,3,Orthorhombic,mmm,Pnma,oxide,,,Sc,,,,"O, S",,,La,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.11166210672956,[6.0],[6.0]
mp-31117,NdScO3,2.092517535765688,0.0343708581110693,Octahedron,1,4b,1,[0.05330539925512543],0.0,0.05330539925512543,ABC3,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",R2SCAN,Nd-O-Sc,0.0,-3.8157279864999993,4.3025,3,Orthorhombic,mmm,Pnma,oxide,,,Sc,,,,"N, O, S",,,Nd,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.1092752934795587,[6.0],[6.0]
mp-31118,SmScO3,2.117092553803059,-0.0027396286523687,Octahedron,1,4b,1,[0.07083492622294622],0.0,0.07083492622294622,ABC3,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",R2SCAN,O-Sc-Sm,0.0,-3.8409715245,4.366899999999999,3,Orthorhombic,mmm,Pnma,oxide,,,Sc,,,,"O, S",,,Sm,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.108315230189353,[6.0],[6.0]
mp-31119,TbScO3,2.19407949406752,-0.1168246963729602,Octahedron,1,4b,1,[0.10260117385853275],0.0,0.10260117385853275,ABC3,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",R2SCAN,O-Sc-Tb,0.0006343188750008,-3.886327438499998,4.4378,3,Orthorhombic,mmm,Pnma,oxide,,,Sc,,,,"O, S",,,Tb,,"B $\in$ [-1, -0.1]",Negative B,2.1051710364624205,[6.0],[6.0]
mp-31120,DyScO3,2.2413675707290985,-0.1639787096232649,Octahedron,1,4b,1,[0.11856598134052007],0.0,0.11856598134052007,ABC3,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",GGA,Dy-O-Sc,0.0258335093749977,-3.874299900625,4.4598,3,Orthorhombic,mmm,Pnma,oxide,,,Sc,,,,"O, S",,,Dy,,"B $\in$ [-1, -0.1]",Negative B,2.1185386790217127,[6.0],[6.0]
mp-31121,HoScO3,2.250080165354304,-0.177849293818075,Octahedron,1,4b,1,[0.12483264018536726],0.0,0.12483264018536726,ABC3,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",GGA,Ho-O-Sc,0.0366798722500014,-3.879838454999998,4.476,3,Orthorhombic,mmm,Pnma,oxide,,,Sc,,,,"H, O, S",,,Ho,,"B $\in$ [-1, -0.1]",Negative B,2.117613907957167,[6.0],[6.0]
mp-3564,BaSc2O4,1.298896637433368,1.2461243195803484,Octahedron,1,4f,1,"[4.641087911136652, 5.149791278573059, 0.49860811691914725]",0.333,3.4298291022096197,AB2C4,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",R2SCAN,Ba-O-Sc,0.0,-3.6871903073809498,3.8718,3,Monoclinic,2/m,C2/c,oxide,,Ba,Sc,,,B,"O, S",,,,,B > 1,Positive B,2.156618973625798,[6.0],[6.0]
mp-39167,CaScAlSiO6,1.6472772422597397,0.744216358121853,Octahedron,1,4e,1,[0.5736981082420289],0.0,0.5736981082420289,ABCDE6,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Al-Ca-O-Sc-Si,0.0,-3.582834388,4.604699999999999,5,Monoclinic,2/m,P2_1/c,oxide,,Ca,Sc,,Al,Si,"C, O, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.1370197645087985,[6.0],[6.0]
mp-4471,ScAlO3,0.5110710697930545,2.0094007484432206,Square-face bicapped trigonal prism,1,4c,1,[1.7579213949170371],0.0,1.7579213949170371,ABC3,1,1,1,8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals, Transition Metals",GGA,Al-O-Sc,0.0280202173749994,-3.667039976499999,4.591900000000001,3,Orthorhombic,mmm,Pnma,oxide,,,Sc,,Al,,"O, S",,,,,B > 1,Positive B,2.294514470690662,[8.0],[8.0]
mp-504948,LiScGeO4,1.7862740720092596,0.5677630988694009,Octahedron,1,4c,1,[1.088360263534815],0.0,1.088360263534815,ABCD4,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,Ge-Li-O-Sc,0.0076988126190533,-2.873550546190476,3.9614,4,Orthorhombic,mmm,Pnma,oxide,Li,,Sc,,,Ge,"O, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.144995575353407,[6.0],[6.0]
mp-530728,Sc11Nb3O24,1.8172505746360783,0.4666229177867543,"Octahedron, Square-face capped trigonal prism, Trigonal prism",3,1a,1,"[4.460389486122047, 5.040276243282483, 3.911399134500381, 3.763857648924302, 4.52616041286204, 4.414458591113291, 4.534316523827613, 5.098859790890482, 1.429102467594912, 4.079480865002851, 4.143454842707011, 4.40137082500868, 3.819141565283818, 3.968248455561061, 4.758470171730282, 4.005678816468819, 3.8026111698540457, 4.201957732663631, 4.050956925226201, 3.6710968950203275, 3.9760364961689394, 4.52559785486423]",0.091,4.1174055870307935,A3B11C24,3,2,1,6.5,6.0,7.0,6.5,6.0,7.0,3.0,3.0,3.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",GGA,Nb-O-Sc,0.0175155498684294,-3.710487084736841,2.1915,3,Triclinic,1,P1,oxide,,,"Sc, Nb",,,,"N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1858729063286244,"[6.0, 7.0]","[6.0, 7.0]"
mp-531956,Hf3Sc4O12,1.7594093313230137,0.5495731867485975,"Octahedron, Square-face capped trigonal prism",2,1a,1,"[4.625402724162417, 4.0780017376203945, 4.693561557195399, 4.875288372293383, 4.1520195716025405, 1.4995466652695058, 4.821811268460098, 4.149804605819065, 4.293520333399768, 4.276436560549205, 4.371766373363245, 4.239431089455761]",0.0,4.173049238265899,A3B4C12,2,2,1,6.5,6.0,7.0,6.5,6.0,7.0,3.0,3.0,3.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",GGA,Hf-O-Sc,0.0162441071052619,-3.871161718026321,4.1098,3,Triclinic,1,P1,oxide,,,"Sc, Hf",,,,"H, O, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.207383261349184,"[6.0, 7.0]","[6.0, 7.0]"
mp-532444,Zr3Sc4O12,1.754746840956524,0.5601631596801397,"Octahedron, Square-face capped trigonal prism",2,1a,1,"[1.5668316389752908, 4.323076960942358, 4.560423450378214, 4.591347088128801, 4.76778428170853, 4.530512606493919, 4.543619009088728, 4.367663880904001, 4.73930311890189, 4.39007203585288, 4.547334038783251, 4.718862573284226, 1.5128474531243408, 4.3931256925909725, 4.405506706951865, 4.514380223965831, 4.434824945420723, 4.43813391724293, 1.5542065434147192, 4.607005328059793]",0.0,4.0753430747106645,A3B4C12,2,2,1,6.5,6.0,7.0,6.5,6.0,7.0,3.0,3.0,3.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",GGA,O-Sc-Zr,0.0188244252894698,-3.8081585774736846,3.6151,3,Triclinic,1,P1,oxide,,,"Sc, Zr",,,,"O, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.207406692870886,"[6.0, 7.0]","[6.0, 7.0]"
mp-534778,NaCa2ScZn2(SiO3)6,1.7046587715972934,0.5967139403752431,Octahedron,1,2e,1,[0.3789569201261276],0.0,0.3789569201261276,ABC2D2E6F18,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA,Ca-Na-O-Sc-Si-Zn,0.0258514866666752,-3.1251372445459773,4.2934,6,Monoclinic,2/m,C2/c,oxide,Na,Ca,"Sc, Zn",,,Si,"C, N, O, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.123074920627108,[6.0],[6.0]
mp-542557,CsScAs2(HO4)2,2.0401940410183803,0.1124379484790439,Octahedron,1,4e,1,[0.2549566123645718],0.0,0.2549566123645718,ABC2D2E8,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,As-Cs-H-O-Sc,0.0032224468452497,-2.143642162832512,3.6849,5,Monoclinic,2/m,P2_1/c,oxide,Cs,,Sc,,,As,"H, C, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.12139498476472,[6.0],[6.0]
mp-550925,NaScAs2O7,1.9874340051205368,0.1936687093613088,Octahedron,1,1b,1,[0.8425453241410363],0.0,0.8425453241410363,ABC2D7,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,As-Na-O-Sc,0.0,-2.355216194898118,3.46,4,Monoclinic,2,C2,oxide,Na,,Sc,,,As,"N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1229578072745654,[6.0],[6.0]
mp-552663,LiScAs2O7,1.829180181484957,0.4028689340788615,Octahedron,1,1a,1,[1.1874565118116864],0.0,1.1874565118116864,ABC2D7,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,As-Li-O-Sc,0.0,-2.370167675984848,3.4519,4,Monoclinic,2,C2,oxide,Li,,Sc,,,As,"O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1110961465141256,[6.0],[6.0]
mp-553961,ScNbO4,2.485183911601513,-0.4763712444940388,Octahedron,1,2f,1,[0.7326589137733936],0.0,0.7326589137733936,ABC4,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",R2SCAN,Nb-O-Sc,0.0,-3.4633933283333342,3.3026,3,Monoclinic,2/m,P2/c,oxide,,,"Sc, Nb",,,,"N, O, S",,,,,"B $\in$ [-1, -0.1]",Negative B,2.123535432469247,[6.0],[6.0]
mp-554223,RbScAs2O7,1.818284685559853,0.4325541736213439,Octahedron,1,4e,1,[0.2766557466522596],0.0,0.2766557466522596,ABC2D7,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,As-O-Rb-Sc,0.0,-2.386282208636364,3.5429,4,Monoclinic,2/m,P2_1/c,oxide,Rb,,Sc,,,As,"O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.118434448191405,[6.0],[6.0]
mp-554515,KScH4(C2O5)2,2.503518222134385,-0.2292504966961666,Square antiprism,1,3c,1,[0.5249863698621491],0.0,0.5249863698621491,ABC4D4E10,1,1,1,8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,C-H-K-O-Sc,0.0180015979999934,-1.8613794266124992,3.262,5,Hexagonal,622,P6_222,oxide,K,,Sc,,,,"H, C, O, S",,,,,"B $\in$ [-1, -0.1]",Negative B,2.2651606093764616,[8.0],[8.0]
mp-555313,ScBiO3,2.1196718683185645,0.0261451740351665,Octahedron,1,2a,1,"[0.4859781708042663, 0.7432101145677595]",0.0,0.6145941426860129,ABC3,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Bi-O-Sc,0.0337337538750013,-2.778823579499999,2.3961,3,Monoclinic,m,Cc,oxide,,,Sc,,Bi,B,"O, S",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.1384237094399308,[6.0],[6.0]
mp-555447,NaScB2O5,1.8665829473861824,0.3763484208685672,Octahedron,1,4e,1,[2.049585130003271],0.0,2.049585130003271,ABC2D5,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,B-Na-O-Sc,0.0,-3.092183124134738,4.9236,4,Monoclinic,2/m,P2_1/c,diborate,Na,,Sc,,,B,"N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1253484478929123,[6.0],[6.0]
mp-555769,ScBiO3,2.1147054046600107,0.0266727864125709,Octahedron,1,"2d, 2e",2,"[0.4696999516424172, 0.657312959317414]",0.0,0.5635064554799156,ABC3,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Bi-O-Sc,0.0344824253750006,-2.778074908,2.8008,3,Monoclinic,2/m,C2/c,oxide,,,Sc,,Bi,B,"O, S",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.133815332422708,[6.0],[6.0]
mp-555776,K3Sc(MoO4)3,1.0204153420460584,1.5525087488225884,Octahedron,1,4c,1,[0.2660439532877578],0.0,0.2660439532877578,AB3C3D12,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",R2SCAN,K-Mo-O-Sc,0.0,-2.404871608776343,3.9435,4,Orthorhombic,mmm,Pbcm,oxide,K,,"Sc, Mo",,,,"O, S",,,,,B > 1,Positive B,2.096597766567523,[6.0],[6.0]
mp-555825,Na4Sc2Si4O13,1.6883054570981897,0.6180883380497495,Octahedron,1,4a,1,"[0.4659724343523996, 0.3025126375574684]",0.0,0.38424253595493396,A2B4C4D13,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",R2SCAN,Na-O-Sc-Si,0.0,-3.15074702426162,4.6001,4,Orthorhombic,mm2,Pna2_1,oxide,Na,,Sc,,,Si,"N, O, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.120230874566086,[6.0],[6.0]
mp-556123,Sr2Sc2B4O11,1.7572684914740222,0.5428759537796037,Octahedron,1,2i,1,[0.652136650306853],0.0,0.652136650306853,A2B2C4D11,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA,B-O-Sc-Sr,0.0063728596710479,-3.3367849136403502,4.3474,4,Triclinic,-1,P-1,oxide,,Sr,Sc,,,B,"O, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.130585233567952,[6.0],[6.0]
mp-558428,Ba9Sc2(SiO4)6,4.366290601388996,-3.2221939388599266,Octahedron,1,2c,1,[0.1878776214175182],0.0,0.1878776214175182,A2B6C9D24,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA,Ba-O-Sc-Si,0.0068461305182845,-3.441985820487804,4.3057,4,Trigonal,-3,R-3,silicate,,Ba,Sc,,,"B, Si","O, S",,,,,B < -1,Negative B,2.132688812188272,[6.0],[6.0]
mp-558571,Sc2Te5O13,2.148977065837099,0.0269241626232457,"Octahedron, Square-face capped trigonal prism",2,2i,1,"[1.8293251589819877, 1.9884779067349863]",0.0,1.9089015328584868,A2B5C13,2,2,1,6.5,6.0,7.0,6.5,6.0,7.0,3.0,3.0,3.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",R2SCAN,O-Sc-Te,0.0,-2.125294543041666,2.9509,3,Triclinic,-1,P-1,oxide,,,Sc,,,Te,"O, S",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.173191255733964,"[6.0, 7.0]","[6.0, 7.0]"
mp-558610,Sc(ReO3)2,2.054489254100392,0.0601937673478767,Octahedron,1,2d,1,[1.0297214300450659],0.0,1.0297214300450659,AB2C6,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",R2SCAN,O-Re-Sc,0.0066049981249971,-2.5159449266666667,0.0,3,Monoclinic,2/m,P2_1/c,oxide,,,"Sc, Re",,,,"O, S",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.1249209364990755,[6.0],[6.0]
mp-558688,Ba2Sc2B4O11,2.1615171106216566,-0.0432074438558372,Octahedron,1,"2c, 2a",2,"[0.5337876019005894, 0.5735880849552842]",0.0,0.5536878434279369,A2B2C4D11,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA,B-Ba-O-Sc,0.0082824841447166,-3.315574652061404,3.3548,4,Monoclinic,2/m,C2/c,oxide,,Ba,Sc,,,B,"O, S",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.126744059608188,[6.0],[6.0]
mp-558781,ScTaO4,2.398900303402862,-0.3602051775255496,Octahedron,1,2f,1,[0.6991410370076515],0.0,0.6991410370076515,ABC4,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",R2SCAN,O-Sc-Ta,0.0,-3.488782774555555,4.027699999999999,3,Monoclinic,2/m,P2/c,oxide,,,"Sc, Ta",,,,"O, S",,,,,"B $\in$ [-1, -0.1]",Negative B,2.122163892731759,[6.0],[6.0]
