material_id,chem_formula,R$_0$,B,Tl_chemenv,num_Tl_chemenvs,Tl_wyckoff,num_Tl_wyckoff_pos,csm,distortion degree,mean csm,formula_anonymous,num_Tl_sites,num_CN_env,num_charge_states,TlX_coordn,TlO_coordn,mean_coordn_Tl-X,min_coordn_Tl-X,max_coordn_Tl-X,mean_coordn_Tl-O,min_coordn_Tl-O,max_coordn_Tl-O,mean_Tl_charge,min_Tl_charge,max_Tl_charge,mean_num_X_species,min_num_X_species,max_num_X_species,species,elements,calculation type,chemsys,e_hull,e_f,band gap,nelements,crystal,point group,space group,type,Alkali Metals,Alkaline Earth Metals,Transition Metals,Unknown Metals,Post-Transition Metals,Metalloids,Nonmetals,Halogens,Noble Gases,Lanthanides,Actinides,B_range,ranges of B,mean_TlO_BondL
mp-6027,Ba2Tl2CuO6,1.840242349822195,1.465035957053382,Square pyramid,1,4f,1,[2.419689368911574],0.0,2.419689368911574,AB2C2D6,1,1,1,[5.0],[5.0],5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Ba-Cu-O-Tl,0.005921557601015,-1.7846569883333352,0.0,4,Orthorhombic,mmm,Cmce,oxide,,Ba,Cu,,Tl,B,"C, O",,,,,B > 1,Positive B,2.4211592285762875
mp-605486,ScTl(MoO4)2,2.4013122691420543,0.2850258888782924,Pentagonal-face capped pentagonal antiprism,1,4c,1,[10.761097334333176],1.0,10.761097334333176,ABC2D8,1,1,1,[11.0],[11.0],11.0,11.0,11.0,11.0,11.0,11.0,1.0,1.0,1.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals, Transition Metals",SCAN,Mo-O-Sc-Tl,0.010986849374999,-2.337063837152779,3.7018,4,Orthorhombic,mmm,Pnma,oxide,,,"Sc, Mo",,Tl,,"O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,3.152767104256712
mp-605771,TlIn(MoO4)2,2.7826976146190665,0.1514344841152916,Pentagonal-face capped pentagonal antiprism,1,4c,1,[10.466673239330833],1.0,10.466673239330833,ABC2D8,1,1,1,[11.0],[11.0],11.0,11.0,11.0,11.0,11.0,11.0,1.0,1.0,1.0,1.0,1,1,O2-,"Halogens, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,In-Mo-O-Tl,0.0,-1.900921587500001,3.6347,4,Orthorhombic,mmm,Pnma,oxide,,,Mo,,"In, Tl",,O,I,,,,"B $\in$ [0.1, 0.5]",Positive B,3.184719661074031
mp-6067,Tl2Cd2(SO4)3,1.6749081034298388,0.6368095511611603,"Cuboctahedron, Tricapped triangular prism (three square-face caps)",2,4a,1,"[4.987748336330788, 4.960045153783517]",0.0,4.973896745057152,A2B2C3D12,2,2,1,"[15.0, 9.0]","[15.0, 9.0]",12.0,9.0,15.0,12.0,9.0,15.0,1.0,1.0,1.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals, Transition Metals",GGA,Cd-O-S-Tl,0.000805664210526,-1.776192301140351,4.0379,4,Cubic,23,P2_13,sulfate,,,Cd,,Tl,,"C, O, S",,,,,"B $\in$ [0.5, 1]",Positive B,3.249301390815278
mp-616232,TlCr4BiO14,3.1403838373114263,-0.0402681266180144,Diminished icosahedron,1,4e,1,[6.677300441082408],1.0,6.677300441082408,ABC4D14,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,1.0,1.0,1.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Bi-Cr-O-Tl,0.006576800887494,-1.608283539166667,2.0832,4,Monoclinic,2/m,P2_1/c,oxide,,,Cr,,"Tl, Bi",B,"C, O",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,3.040800589093573
mp-620290,Sr2TlCuO5,1.0475975792570278,2.023202700494317,Octahedron,1,1a,1,[1.041505471177213],0.0,1.041505471177213,ABC2D5,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Cu-O-Sr-Tl,0.015062670694439,-1.807257993749999,0.0,4,Tetragonal,4/mmm,P4/mmm,oxide,,Sr,Cu,,Tl,,"C, O, S",,,,,B > 1,Positive B,2.4662267112791962
mp-632802,Ba2CaTlCu2O7,1.9029573079069289,0.785282221234402,Octahedron,1,1d,1,[1.37161577094051],0.0,1.37161577094051,ABC2D2E7,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,2.0,2,2,"O-, O2-","Alkaline Earth Metals, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Ba-Ca-Cu-O-Tl,0.044413179754269,-1.978087302948718,0.0,5,Tetragonal,4/mmm,P4/mmm,oxide,,"Ca, Ba",Cu,,Tl,B,"C, O",,,,,"B $\in$ [0.5, 1]",Positive B,2.4021138061202496
mp-643701,TlP(HO2)2,2.020582584585857,0.5581140514725257,Square antiprism,1,4c,1,[1.808044999613799],0.0,1.808044999613799,ABC2D4,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals",GGA,H-O-P-Tl,0.009278348125,-1.914948589747024,3.9882,4,Orthorhombic,mmm,Pbcn,oxide,,,,,Tl,,"H, O, P",,,,,"B $\in$ [0.5, 1]",Positive B,2.9758432497784284
mp-645568,TlCr(MoO4)2,2.533948518247012,0.2341009204289179,Pentagonal-face capped pentagonal antiprism,1,4c,1,[11.040342702753383],1.0,11.040342702753383,ABC2D8,1,1,1,[11.0],[11.0],11.0,11.0,11.0,11.0,11.0,11.0,1.0,1.0,1.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Cr-Mo-O-Tl,0.0,-1.971569551736112,2.8216,4,Orthorhombic,mmm,Pnma,oxide,,,"Cr, Mo",,Tl,,"C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,3.169915385590659
mp-645796,TlFe(MoO4)2,2.588571582365298,0.2122445688037619,Pentagonal-face capped pentagonal antiprism,1,4c,1,[10.607654195792497],1.0,10.607654195792497,ABC2D8,1,1,1,[11.0],[11.0],11.0,11.0,11.0,11.0,11.0,11.0,1.0,1.0,1.0,1.0,1,1,O2-,"Halogens, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Fe-Mo-O-Tl,0.0,-1.829072953194446,2.5843,4,Orthorhombic,mmm,Pnma,oxide,,,"Fe, Mo",,Tl,,O,F,,,,"B $\in$ [0.1, 0.5]",Positive B,3.1650849128900003
mp-653154,Ba2Ca2Tl2Cu3O10,2.0481129274117,0.6140459452454579,See-saw,1,1a,1,"[2.551705418958263, 2.483785668004119]",0.0,2.517745543481191,A2B2C2D3E10,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Ba-Ca-Cu-O-Tl,0.017068090000001,-1.927288874561405,0.0,5,Triclinic,1,P1,oxide,,"Ca, Ba",Cu,,Tl,B,"C, O",,,,,"B $\in$ [0.5, 1]",Positive B,2.268188699358203
mp-654374,Ba2YTlCu2O7,0.9644323850472208,2.2305960529270905,Octahedron,1,1a,1,[1.3731048456460742],0.0,1.3731048456460742,ABC2D2E7,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Ba-Cu-O-Tl-Y,0.0,-2.21219812525641,0.0,5,Tetragonal,4/mmm,P4/mmm,oxide,,Ba,"Cu, Y",,Tl,B,"C, O",,,,,B > 1,Positive B,2.531140070530023
mp-6706,TiTlPO5,3.07036422231414,-0.0127046569241007,Tricapped triangular prism (one square-face cap and two triangular-face caps),1,4a,1,"[8.378337588922353, 7.110519207548031]",1.0,7.744428398235192,ABCD5,1,1,1,[9.0],[9.0],9.0,9.0,9.0,9.0,9.0,9.0,1.0,1.0,1.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals, Transition Metals",GGA,O-P-Ti-Tl,0.0,-2.786311612819942,2.748,4,Orthorhombic,mm2,Pna2_1,oxide,,,Ti,,Tl,,"O, P",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,3.040808371231458
mp-675953,Tl2SeO4,2.544874292068469,0.2097517764135267,Octahedron,1,2a,1,"[6.156761556266233, 0.25448901494089005]",0.5,3.205625285603561,AB2C4,1,2,1,"[4.0, 6.0]","[4.0, 6.0]",5.0,4.0,6.0,5.0,4.0,6.0,1.0,1.0,1.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals",GGA,O-Se-Tl,0.010694744642857,-1.222591655572918,2.446799999999999,3,Monoclinic,2/m,C2/c,oxide,,,,,Tl,,"O, S, Se",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.881409515287325
mp-677378,TiNbTl(O2F)2,4.463666180845694,-1.3767664570689528,Tricapped octahedron (all 3 cap faces are sharingone edge of a face),1,2a,1,[5.59133131641729],1.0,5.59133131641729,ABCD2E4,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1,1,O2-,"Halogens, Nonmetals, Post-Transition Metals, Transition Metals",GGA,F-Nb-O-Ti-Tl,0.039941073657438,-3.00778477462963,2.6792,5,Monoclinic,m,Cc,fluoride,,,"Ti, Nb",,Tl,,"N, O",F,,,,B < -1,Negative B,2.9501665100718473
mp-680122,TlB5O8,2.9435251751948805,0.0748173731741324,Anticuboctahedron,1,8c,1,[7.065322294901273],1.0,7.065322294901273,AB5C8,1,1,1,[10.0],[10.0],10.0,10.0,10.0,10.0,10.0,10.0,1.0,1.0,1.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals",r2SCAN,B-O-Tl,0.0,-2.432907790357142,5.3567,3,Orthorhombic,mmm,Pbca,oxide,,,,,Tl,B,O,,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,3.092115471897253
mp-680433,Ba6Ca6Tl5Cu9O29,2.204788050533665,0.1732251103173044,Octahedron,1,"2g, 2h, 1a",3,"[1.765538044438018, 1.7746694677870312, 1.401325065106923]",0.0,1.647177525777324,A5B6C6D9E29,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Ba-Ca-Cu-O-Tl,0.023787130499992,-1.954417962030304,0.0,5,Tetragonal,4/mmm,P4/mmm,oxide,,"Ca, Ba",Cu,,Tl,B,"C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.5230596004269095
mp-685515,TlOF,1.9638662004040133,0.5319449624755792,"Cube, Square-face capped trigonal prism",2,"2b, 1a",2,"[4.987446360001833, 1.315657199489414, 0.809520401301818, 4.5057239978628605, 0.989478368219429, 2.226656359969607, 1.7930758061001462, 5.069371068072949, 1.293388259765266, 3.754451357129113]",0.1,2.6744769177912433,ABC,2,7,1,"[7.0, 8.0, 7.0, 8.0, 7.0, 8.0, 7.0]","[2.0, 1.0, 4.0, 4.0, 5.0, 5.0, 6.0]",7.428571428571429,7.0,8.0,3.857142857142857,1.0,6.0,3.0,3.0,3.0,2.0,2,2,"F-, O2-","Halogens, Nonmetals, Post-Transition Metals",GGA,F-O-Tl,0.009380305972225,-1.312470002017972,0.0,3,Monoclinic,m,Cm,fluoride,,,,,Tl,,O,F,,,,"B $\in$ [0.5, 1]",Positive B,2.3349152743862533
mp-6885,Ba2CaTl2(CuO4)2,1.8664371003106384,1.0522372233800363,Octahedron,1,2e,1,[1.8314708622790081],0.0,1.8314708622790081,AB2C2D2E8,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Ba-Ca-Cu-O-Tl,0.005910402314809,-1.882224774444445,0.0,5,Tetragonal,4/mmm,I4/mmm,oxide,,"Ca, Ba",Cu,,Tl,B,"C, O",,,,,B > 1,Positive B,2.523585603769594
mp-690560,TiTlWO5F,3.90440542995293,-0.2785769285597874,Hendecahedron,1,2b,1,[12.706125637292665],1.0,12.706125637292665,ABCDE5,1,1,1,[9.0],[8.0],9.0,9.0,9.0,8.0,8.0,8.0,1.0,1.0,1.0,2.0,2,2,"F-, O2-","Halogens, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,F-O-Ti-Tl-W,0.0,-2.586697433518519,2.755499999999999,5,Orthorhombic,mm2,Ima2,fluoride,,,"Ti, W",,Tl,,O,F,,,,"B $\in$ [-1, -0.1]",Negative B,3.1833731019286025
mp-690711,TlP(HO2)2,1.896759349831952,0.608742511908476,Square-face capped trigonal prism,1,4e,1,[4.970266788050048],0.0,4.970266788050048,ABC2D4,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,1.0,1.0,1.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals",GGA,H-O-P-Tl,0.004214544374999,-1.920012393497025,4.268499999999999,4,Monoclinic,2/m,P2_1/c,oxide,,,,,Tl,,"H, O, P",,,,,"B $\in$ [0.5, 1]",Positive B,3.051841866428243
mp-690725,TlCuHSO5,0.7047093771774606,1.1867612242729737,Square-face capped trigonal prism,1,2e,1,[3.8919923460684682],0.0,3.8919923460684682,ABCDE5,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,1.0,1.0,1.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals, Transition Metals",GGA,Cu-H-O-S-Tl,0.00863094208333,-1.47053785800926,0.345699999999999,5,Monoclinic,2/m,P2_1/m,oxide,,,Cu,,Tl,,"H, C, O, S",,,,,B > 1,Positive B,3.0307039895369
mp-696762,TlP2H5O8,1.895867194355651,0.7752577752496477,Bicapped square prism (opposite faces),1,2a,1,[4.3686834882999275],0.0,4.3686834882999275,AB2C5D8,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals",GGA,H-O-P-Tl,0.0,-1.908877184304315,5.1056,4,Monoclinic,2/m,C2/c,oxide,,,,,Tl,,"H, O, P",,,,,"B $\in$ [0.5, 1]",Positive B,2.971097525005474
mp-696931,TlCuHSeO5,1.308836220634856,0.8777654705334719,Square-face capped trigonal prism,1,2e,1,[4.001831139280049],0.0,4.001831139280049,ABCDE5,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,1.0,1.0,1.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals, Transition Metals",GGA,Cu-H-O-Se-Tl,0.019203524490738,-1.130355233547455,0.0,5,Monoclinic,2/m,P2_1/m,oxide,,,Cu,,Tl,,"H, C, O, S, Se",,,,,"B $\in$ [0.5, 1]",Positive B,3.0378635882420926
mp-697267,TlP(HO2)2,1.875235599485017,0.6193023959438035,"Square antiprism, Square-face capped trigonal prism",2,4e,1,"[1.8228960732292792, 4.142621120575442]",0.0,2.982758596902361,ABC2D4,2,2,1,"[7.0, 8.0]","[7.0, 8.0]",7.5,7.0,8.0,7.5,7.0,8.0,1.0,1.0,1.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals",GGA,H-O-P-Tl,0.0,-1.924226937872024,3.9699,4,Monoclinic,2/m,P2_1/c,oxide,,,,,Tl,,"H, O, P",,,,,"B $\in$ [0.5, 1]",Positive B,3.0591121946513526
mp-697313,Al24Tl10Cd7(SiO4)24,2.891448328659611,-0.2172398861851222,"Trigonal prism, Triangular non-coplanar, Pentagonal pyramid",3,1a,1,"[3.064184372220952, 29.270792539977037, 19.98638452065865, 29.13003239733062, 20.270537615780274, 28.928432858868288, 20.19595515313396, 20.05532649200372, 19.954654579191114, 28.979987641842897]",0.9,21.983628817100755,A7B10C24D24E96,3,2,1,"[2.0, 3.0]","[2.0, 3.0]",2.5,2.0,3.0,2.5,2.0,3.0,1.0,1.0,1.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Al-Cd-O-Si-Tl,0.032380932326604,-2.956410770766045,2.6717999999999997,5,Triclinic,1,P1,silicate,,,Cd,,"Al, Tl",Si,"C, O, S",,,,,"B $\in$ [-1, -0.1]",Negative B,2.687834541972974
mp-705059,TlNi4(PO4)3,3.0172083043244493,-0.0869986328471106,Trigonal prism,1,2a,1,[6.501278609136368],1.0,6.501278609136368,AB3C4D12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Ni-O-P-Tl,0.041061636437508,-2.042607548863095,2.4213,4,Orthorhombic,mm2,Cmc2_1,phosphate,,,Ni,,Tl,,"N, O, P",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.852873976402839
mp-706518,TlCrO4,2.24571026584898,0.4363792930764109,"Octahedron, Triangular cupola",2,4c,1,"[0.264608485090414, 3.272739557693359]",0.0,1.7686740213918866,ABC4,2,2,1,"[6.0, 7.0]","[6.0, 7.0]",6.5,6.0,7.0,6.5,6.0,7.0,3.0,3.0,3.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Cr-O-Tl,0.015419811388895,-1.48334825201389,1.9171,3,Orthorhombic,mmm,Pnma,chromate,,,Cr,,Tl,,"C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.6465907592932663
mp-731920,TlAsO4,1.893164511743691,0.8911652779307481,Octahedron,1,4e,1,[2.633269251099856],0.0,2.633269251099856,ABC4,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals",GGA,As-O-Tl,0.028892791666663,-1.1011002312499891,0.297799999999999,3,Monoclinic,2/m,P2_1/c,oxide,,,,,Tl,As,O,,,,,"B $\in$ [0.5, 1]",Positive B,2.374955455246638
mp-733590,TlCuHCO4,1.8980600917916752,0.564996903796934,Octahedron,1,6h,1,[24.806350396718038],1.0,24.806350396718038,ABCDE4,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals, Transition Metals",GGA,C-Cu-H-O-Tl,0.030965869635417,-1.346973177968751,0.516,5,Hexagonal,6/m,P6_3/m,oxide,,,Cu,,Tl,,"H, C, O",,,,,"B $\in$ [0.5, 1]",Positive B,2.6978675991316217
mp-753384,Nb4Tl4O13,2.1107448636109645,0.3812309685868944,Face-capped octahedron,1,4e,1,[16.56419473869784],1.0,16.56419473869784,A4B4C13,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,1.5,1.5,1.5,1.0,1,1,Tl1.50+-O2-,"Nonmetals, Post-Transition Metals, Transition Metals",GGA,Nb-O-Tl,0.033882662321427,-2.355071489444447,0.0,3,Cubic,-43m,F-43m,oxide,,,Nb,,Tl,,"N, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.7339856619941623
mp-754034,Li2TlPCO7,0.7399940698806956,1.9459170211434769,Pentagonal bipyramid,1,2e,1,[4.548921258600529],0.0,4.548921258600529,ABCD2E7,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals",GGA,C-Li-O-P-Tl,0.037262396805557,-2.124670678511904,1.6352,5,Monoclinic,2/m,P2_1/m,oxide,Li,,,,Tl,,"C, O, P",,,,,B > 1,Positive B,2.3629604200902454
mp-754164,Tl6WO12,1.850093158066664,0.8115830475338729,Square-face capped trigonal prism,1,6f,1,[4.388389789650811],0.0,4.388389789650811,AB6C12,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,3.0,3.0,3.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals, Transition Metals",r2SCAN,O-Tl-W,0.014080941381578,-1.315919165789475,0.127899999999999,3,Trigonal,-3,R-3,oxide,,,W,,Tl,,O,,,,,"B $\in$ [0.5, 1]",Positive B,2.365949847450733
mp-755159,Tl2Ge2O7,1.5930531138588002,0.8027537061871222,Cube,1,4d,1,[2.485991405253386],0.0,2.485991405253386,A2B2C7,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals",r2SCAN,Ge-O-Tl,0.0,-1.373884003181817,0.0,3,Cubic,m-3m,Fd-3m,oxide,,,,,Tl,Ge,O,,,,,"B $\in$ [0.5, 1]",Positive B,2.3935936144634256
mp-755315,BaTl2O4,1.857519141592292,0.770665603889016,Octahedron,1,4f,1,[0.7275939501791051],0.0,0.7275939501791051,AB2C4,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Post-Transition Metals",GGA,Ba-O-Tl,0.023397684642856,-1.6431717595238111,0.009199999999999,3,Orthorhombic,mmm,Cmcm,oxide,,Ba,,,Tl,B,O,,,,,"B $\in$ [0.5, 1]",Positive B,2.3734777953937605
mp-756122,Cs3TlO3,2.00499828614631,0.6286330801272404,Tetrahedron,1,4e,1,[1.768165358637106],0.0,1.768165358637106,AB3C3,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals",r2SCAN,Cs-O-Tl,0.0,-1.217926017857142,1.5853000000000002,3,Monoclinic,2/m,P2_1/c,oxide,Cs,,,,Tl,,"C, O",,,,,"B $\in$ [0.5, 1]",Positive B,2.1919853121319584
mp-756769,Na2TlPCO7,2.023311735849173,0.3999337432978792,Pentagonal bipyramid,1,2e,1,[3.916586017659921],0.0,3.916586017659921,ABCD2E7,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals",GGA,C-Na-O-P-Tl,0.0,-2.109913621519568,1.3248,5,Monoclinic,2/m,P2_1/m,oxide,Na,,,,Tl,,"C, N, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.302132233715254
mp-757407,Sr2Tl2O5,1.723658955770209,0.955771775947686,Octahedron,1,"2c, 2a, 4e",3,"[1.059034408488435, 0.6839846543304551, 0.729533952002788]",0.0,0.8241843382738927,A2B2C5,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Post-Transition Metals",r2SCAN,O-Sr-Tl,0.006879436666665,-1.826016812777778,1.2395,3,Monoclinic,2/m,P2_1/c,oxide,,Sr,,,Tl,,"O, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.364018364302662
mp-757458,Tl8Os8O27,2.014114969762397,0.5633383279508599,"Face-capped octahedron, Hexagonal bipyramid",2,"4k, 4j",2,"[2.347074434366643, 16.828292641464373]",0.5,9.587683537915508,A8B8C27,2,2,1,"[7.0, 8.0]","[7.0, 8.0]",7.5,7.0,8.0,7.5,7.0,8.0,2.75,2.75,2.75,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals, Transition Metals",GGA,O-Os-Tl,0.006942203041148,-1.361631488643412,0.0,3,Tetragonal,-42m,P-4m2,oxide,,,Os,,Tl,,O,,,,,"B $\in$ [0.5, 1]",Positive B,2.597635176045088
mp-757586,Ba2Tl(HO)7,3.957132242509572,-2.368033983839953,Octahedron,1,2c,1,[0.49440679995895104],0.0,0.49440679995895104,AB2C7D7,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Post-Transition Metals",GGA,Ba-H-O-Tl,0.0,-1.722333900710785,2.4953,4,Monoclinic,2/m,C2/c,oxide,,Ba,,,Tl,B,"H, O",,,,,B < -1,Negative B,2.3150151364868674
mp-758350,Nb8Tl8O25,2.4299425863515576,0.1898890123862316,"Face-capped octahedron, Octahedron",2,"2b, 1a",2,"[21.29570903486847, 16.486920782444102, 16.49723714679187, 16.500396009795313, 21.305200893292387, 21.181632182291896]",1.0,18.877849341580674,A8B8C25,2,2,1,"[6.0, 7.0]","[6.0, 7.0]",6.5,6.0,7.0,6.5,6.0,7.0,1.25,1.25,1.25,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals, Transition Metals",GGA,Nb-O-Tl,0.016920628628045,-2.403346426138214,0.0,3,Monoclinic,m,Cm,oxide,,,Nb,,Tl,,"N, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.767059637869565
mp-758895,Ta2Tl2P7HO24,2.2178064137144875,0.428495608987632,"Cube, Square-face capped square prism",2,2e,1,"[0.660187612372168, 6.229706035789442]",0.5,3.4449468240808048,AB2C2D7E24,2,2,1,"[7.0, 8.0]","[7.0, 8.0]",7.5,7.0,8.0,7.5,7.0,8.0,1.0,1.0,1.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals, Transition Metals",GGA,H-O-P-Ta-Tl,0.0,-2.637686060141204,3.1562,5,Monoclinic,2/m,P2_1/m,oxide,,,Ta,,Tl,,"H, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,3.0659748934402633
mp-759378,Nb3Tl3O10,2.284397371316696,0.2719641024406035,"End-trigonal-face capped trigonal prism, Hexagonal bipyramid",2,"4d, 8h",2,"[16.58760888668914, 2.767861236474112]",0.5,9.677735061581625,A3B3C10,2,2,1,"[7.0, 8.0]","[7.0, 8.0]",7.5,7.0,8.0,7.5,7.0,8.0,1.67,1.67,1.67,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals, Transition Metals",GGA,Nb-O-Tl,0.0,-2.368894323281251,0.271399999999999,3,Tetragonal,4/mmm,I4_1/amd,oxide,,,Nb,,Tl,,"N, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.7237771038230876
mp-765585,Ca3Tl4O9,1.91179922031426,0.646442104980578,Octahedron,1,4e,1,"[0.5582263596377101, 0.42316200090314104, 0.543310994771087, 0.347707232285624]",0.0,0.46810164689939054,A3B4C9,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Post-Transition Metals",GGA,Ca-O-Tl,0.004148211562572,-1.72347191624997,0.8213,3,Monoclinic,2/m,P2_1/c,oxide,,Ca,,,Tl,,"C, O",,,,,"B $\in$ [0.5, 1]",Positive B,2.3427050574447015
mp-768155,Na3TlPCO7,1.781645354123124,1.017212666509182,Pentagonal bipyramid,1,2e,1,[3.267673792804673],0.0,3.267673792804673,ABCD3E7,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals",GGA,C-Na-O-P-Tl,0.036959213915602,-2.129489564585703,0.0,5,Monoclinic,2/m,P2_1/m,oxide,Na,,,,Tl,,"C, N, O, P",,,,,B > 1,Positive B,2.5867147011916205
