material_id,chem_formula,R$_0$,B,Ti_chemenv,num_Ti_chemenvs,Ti_wyckoff,num_Ti_wyckoff_pos,csm,distortion degree,mean csm,formula_anonymous,num_Ti_sites,num_CN_env,num_charge_states,mean_coordn_Ti-X,min_coordn_Ti-X,max_coordn_Ti-X,mean_coordn_Ti-O,min_coordn_Ti-O,max_coordn_Ti-O,mean_Ti_charge,min_Ti_charge,max_Ti_charge,mean_num_X_species,min_num_X_species,max_num_X_species,species,elements,calculation type,chemsys,e_hull,e_f,band gap,nelements,crystal,point group,space group,type,Alkali Metals,Alkaline Earth Metals,Transition Metals,Unknown Metals,Post-Transition Metals,Metalloids,Nonmetals,Halogens,Noble Gases,Lanthanides,Actinides,B_range,ranges of B,mean_TiO_BondL,TiX_coordn,TiO_coordn
mp-755096,Li2TiNiO4,1.721528663358726,0.6722387832657736,Octahedron,1,2g,1,[0.1578689450966279],0.0,0.1578689450966279,ABC2D4,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Li-Ni-O-Ti,0.0347692131249903,-2.5040665556249992,1.6432999999999995,4,Monoclinic,2/m,P2/m,oxide,Li,,"Ti, Ni",,,,"N, O",,,,,"B $\in$ [0.5, 1]",Positive B,1.994742033194119,[6.0],[6.0]
mp-755348,Li2TiNi2O5,1.429058137292154,1.433840827726974,Octahedron,1,2e,1,[0.12418249325878863],0.0,0.12418249325878863,AB2C2D5,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Li-Ni-O-Ti,0.0452681219999941,-2.2289872812500007,1.5482000000000005,4,Monoclinic,2/m,C2/c,oxide,Li,,"Ti, Ni",,,,"N, O",,,,,B > 1,Positive B,2.012891394986292,[6.0],[6.0]
mp-755353,Sr2Ti6N2O11,1.814674352358259,0.4539456711960387,Octahedron,1,1a,1,"[0.9332207770213911, 1.27159883943374, 0.9566394654826926, 1.0717060257928588, 1.2643459466398226, 1.1995614549799243]",0.0,1.116178751558405,A2B2C6D11,1,3,1,6.0,6.0,6.0,5.0,4.0,6.0,4.0,4.0,4.0,1.6666666666666667,1,2,"N3-, O2-","Alkaline Earth Metals, Nonmetals, Transition Metals",GGA,N-O-Sr-Ti,0.0278954635118999,-3.1848686805952378,1.5979,4,Monoclinic,m,Cm,oxide,,Sr,Ti,,,,"N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.015716715581203,[6.0],"[4.0, 5.0, 6.0]"
mp-755384,La3Ti3CrO12,1.7962716695680097,0.4453591246221272,Octahedron,1,4a,1,"[0.32268973299077464, 0.23827363761991516, 0.3571958233414697]",0.0,0.30605306465071985,AB3C3D12,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",GGA_U,Cr-La-O-Ti,0.0453552732237021,-3.5494338351315795,0.3308,4,Triclinic,1,P1,oxide,,,"Ti, Cr",,,,"C, O",,,La,,"B $\in$ [0.1, 0.5]",Positive B,1.978631707647831,[6.0],[6.0]
mp-755521,Li2Ti3FeO8,1.8231108340296995,0.3992421642414382,Octahedron,1,1a,1,"[0.5794021804439696, 0.623511235343393, 0.5739347541787666]",0.0,0.5922827233220431,AB2C3D8,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Nonmetals, Transition Metals",GGA_U,Fe-Li-O-Ti,0.0299227351785749,-2.972222621904762,0.0,4,Trigonal,3m,R3m,oxide,Li,,"Ti, Fe",,,,O,F,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9877510621478167,[6.0],[6.0]
mp-755526,Ba2Ti6N2O11,1.832553233790425,0.44296062604613,Octahedron,1,1a,1,"[0.8468807436686552, 0.9566430081210642, 1.254342693517743, 1.0186555462098776, 0.8520767636113387, 0.9558103608893359]",0.0,0.9807348526696692,A2B2C6D11,1,3,1,6.0,6.0,6.0,4.666666666666667,3.0,6.0,4.0,4.0,4.0,1.6666666666666667,1,2,"N3-, O2-","Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA,Ba-N-O-Ti,0.0185523940714169,-3.1922910534523803,1.7616,4,Monoclinic,m,Cm,oxide,,Ba,Ti,,,B,"N, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.024272070215224,[6.0],"[3.0, 5.0, 6.0]"
mp-755563,TiNi(PO4)2,1.649622271514787,0.8355553754204458,Octahedron,1,4e,1,[3.8197303483356917],0.0,3.8197303483356917,ABC2D8,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",GGA_U,Ni-O-P-Ti,0.0300966733333396,-2.673401732718254,2.7069,4,Monoclinic,2/m,P2_1/m,phosphate,,,"Ti, Ni",,,,"N, O, P",,,,,"B $\in$ [0.5, 1]",Positive B,1.9910470199685744,[6.0],[6.0]
mp-755702,Li2TiVO4,1.7386433978154217,0.7472372317623135,Octahedron,1,2c,1,[0.027943304759424126],0.0,0.027943304759424126,ABC2D4,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Li-O-Ti-V,0.0360669320312521,-2.73595390875,0.0,4,Tetragonal,222,I-4m2,oxide,Li,,"Ti, V",,,,O,,,,,"B $\in$ [0.5, 1]",Positive B,2.042337251429379,[6.0],[6.0]
mp-755707,K3LiTi7O16,1.817375543668268,0.4284878713781445,Octahedron,1,1a,1,"[1.2651544544494555, 1.0108605570438767, 0.9976468413947059, 0.993920616877709, 1.122208594965164, 1.2635023322145877, 0.9538774774798031]",0.0,1.0867386963464718,AB3C7D16,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,K-Li-O-Ti,0.0032546823611241,-3.240668897719136,2.8256,4,Triclinic,1,P1,oxide,"Li, K",,Ti,,,,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,2.003462605651338,[6.0],[6.0]
mp-755734,Li3Ti(FeO2)4,1.740296890513796,0.6624467885154278,Octahedron,1,1b,1,[0.08575711480942903],0.0,0.08575711480942903,AB3C4D8,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Nonmetals, Transition Metals",GGA_U,Fe-Li-O-Ti,0.0447189282812505,-2.1131665714583328,0.0,4,Monoclinic,2/m,C2/m,oxide,Li,,"Ti, Fe",,,,O,F,,,,"B $\in$ [0.5, 1]",Positive B,2.0095296046711413,[6.0],[6.0]
mp-755864,TiCu(PO4)2,1.7257805961896668,0.6484052968422557,Octahedron,1,2e,1,[3.7377859471998787],0.0,3.7377859471998787,ABC2D8,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",GGA,Cu-O-P-Ti,0.0364689168750009,-2.5854046156349195,0.0,4,Monoclinic,2/m,P2_1/m,phosphate,,,"Ti, Cu",,,,"C, O, P",,,,,"B $\in$ [0.5, 1]",Positive B,1.9907305013624648,[6.0],[6.0]
mp-755881,Ba2Ti6N2O11,1.801444946235056,0.4825714101970966,Octahedron,1,1a,1,"[0.7524930456138429, 1.123661052525403, 1.0239388207201399, 0.9832471409794199, 0.9247673053544868, 0.7303884219838847]",0.0,0.9230826311961962,A2B2C6D11,1,3,1,6.0,6.0,6.0,5.0,4.0,6.0,4.0,4.0,4.0,1.6666666666666667,1,2,"N3-, O2-","Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA,Ba-N-O-Ti,0.0203599478809408,-3.190483499642857,1.8464,4,Monoclinic,m,Cm,oxide,,Ba,Ti,,,B,"N, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.004996566666199,[6.0],"[4.0, 5.0, 6.0]"
mp-755920,Ti3NO4,2.049220587443004,0.0781709786358836,Octahedron,1,"2c, 4f",2,"[2.162857442738309, 5.8236336262794035]",0.5,3.993245534508856,AB3C4,1,2,2,6.0,6.0,6.0,4.5,4.0,5.0,3.5,3.0,4.0,2.0,2,2,"N3-, O2-","Nonmetals, Transition Metals",GGA,N-O-Ti,0.0389019781249988,-3.064016428125001,0.0,3,Orthorhombic,mmm,Cmcm,oxide,,,Ti,,,,"N, O",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.044572119853933,[6.0],"[4.0, 5.0]"
mp-755965,LiTiFeO4,1.8298448962834493,0.3900755135873612,Octahedron,1,4c,1,[0.4146150151384067],0.0,0.4146150151384067,ABCD4,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Nonmetals, Transition Metals",GGA_U,Fe-Li-O-Ti,0.0235135047959254,-2.615079870238095,1.0827,4,Orthorhombic,mmm,Imma,oxide,Li,,"Ti, Fe",,,,O,F,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9882058041630817,[6.0],[6.0]
mp-756002,Li2TiFe2O5,1.5212268406933718,1.228842111547933,Octahedron,1,1a,1,"[0.11790036497805187, 0.08926711738049456]",0.0,0.10358374117927321,AB2C2D5,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Nonmetals, Transition Metals",GGA_U,Fe-Li-O-Ti,0.037525049500001,-2.34210398875,1.0745,4,Triclinic,1,P1,oxide,Li,,"Ti, Fe",,,,O,F,,,,B > 1,Positive B,2.020089767065288,[6.0],[6.0]
mp-756035,LiTi4O8,1.957369088545331,0.0920266012529497,Octahedron,1,"1b, 1a",2,"[0.8889079901850054, 0.8263817607947721, 0.6649932659861243, 0.7399763333153748]",0.0,0.7800648375703192,AB4C8,1,2,2,6.0,6.0,6.0,6.0,6.0,6.0,3.5,3.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,Li-O-Ti,0.0496832784615151,-3.314730853589744,0.0,3,Monoclinic,m,Pm,oxide,Li,,Ti,,,,O,,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.0055146747553367,[6.0],[6.0]
mp-756158,Li2Ti3VO8,1.8712630922406484,0.3077887237034041,Octahedron,1,"2d, 8j, 2a",3,"[0.5075037065199586, 0.5071872711296727, 0.5073391549720466]",0.0,0.5073433775405594,AB2C3D8,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Li-O-Ti-V,0.0129460267857108,-3.096307817797619,0.0,4,Trigonal,2/m,R-3m,oxide,Li,,"Ti, V",,,,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9966952762784216,[6.0],[6.0]
mp-756275,LiTiCrO4,1.7882056877290815,0.4886403693825284,Octahedron,1,4c,1,[0.4633455370426225],0.0,0.4633455370426225,ABCD4,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Cr-Li-O-Ti,0.0,-2.883957972738094,1.6508999999999996,4,Orthorhombic,mmm,Imma,chromate,Li,,"Ti, Cr",,,,"C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9865809365638405,[6.0],[6.0]
mp-756280,Li2Ti3CrO8,1.9703782457090333,0.0895653809672882,Octahedron,1,"2c, 2b, 4j",3,"[0.5097547204300237, 0.500618015325246, 0.5095526406294651, 0.511177737504945]",0.0,0.50777577847242,AB2C3D8,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Cr-Li-O-Ti,0.0027017785416632,-3.061923763690476,0.0,4,Trigonal,-1,R-3m,oxide,Li,,"Ti, Cr",,,,"C, O",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.0066995198785795,[6.0],[6.0]
mp-756294,Li2Ti2O5,1.8377584591160296,0.6717098229317446,Tetrahedron,1,4d,1,[0.07680712175151284],0.0,0.07680712175151284,A2B2C5,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,Li-O-Ti,0.0289460530555558,-3.125984967870371,3.4224,3,Orthorhombic,mm2,Ccc2,oxide,Li,,Ti,,,,O,,,,,"B $\in$ [0.5, 1]",Positive B,1.8361423428685693,[4.0],[4.0]
mp-756308,Li4Ti3Fe3(SnO8)2,1.7487308502429066,0.6041616130875419,Octahedron,1,"1a, 2b",2,"[0.5129820524809647, 0.6226084334446748]",0.0,0.5677952429628197,A2B3C3D4E16,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Fe-Li-O-Sn-Ti,0.0225168766071455,-2.4968946276190462,1.1995999999999998,5,Monoclinic,m,Cm,oxide,Li,,"Ti, Fe",,Sn,,"O, S",F,,,,"B $\in$ [0.5, 1]",Positive B,1.9957210082614176,[6.0],[6.0]
mp-756409,Li2Ti3NiO8,1.819369033955177,0.4123191950953949,Octahedron,1,"8e, 4e",2,"[0.5205052951722088, 0.5201008258533169]",0.0,0.5203030605127628,AB2C3D8,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Li-Ni-O-Ti,0.0152521864285652,-2.940684496369048,1.4515999999999996,4,Trigonal,2/m,R-3m,oxide,Li,,"Ti, Ni",,,,"N, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.987430662454971,[6.0],[6.0]
mp-756432,Li2Ti(TeO4)3,1.896583265284351,0.223329195744461,Octahedron,1,1a,1,[0.9692521342627684],0.0,0.9692521342627684,AB2C3D12,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,Li-O-Te-Ti,0.0238401308333369,-1.913068415,1.5033,4,Monoclinic,2,P2,oxide,Li,,Ti,,,Te,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9907641823326987,[6.0],[6.0]
mp-756510,K4TiO4,1.8394086194017585,-0.0987723414851255,Tetrahedron,1,2i,1,[0.11708299735369325],0.0,0.11708299735369325,AB4C4,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",R2SCAN,K-O-Ti,0.0,-2.3757832791481466,3.1456,3,Triclinic,-1,P-1,oxide,K,,Ti,,,,O,,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.8393969406890869,[4.0],[4.0]
mp-756536,Li2Ti3MnO8,1.809056931952836,0.4461753016692807,Octahedron,1,6e,1,[0.4891390200991435],0.0,0.4891390200991435,AB2C3D8,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Li-Mn-O-Ti,0.044807061785713,-3.043074317828407,0.6227,4,Trigonal,-3m,R-3m,oxide,Li,,"Ti, Mn",,,,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,1.990918103232632,[6.0],[6.0]
mp-756557,LiY4Ti4(S2O5)2,1.78304644300461,0.3736749671923783,Square pyramid,1,4j,1,[0.9117673207782787],0.0,0.9117673207782787,AB4C4D4E10,1,1,1,6.0,6.0,6.0,5.0,5.0,5.0,3.75,3.75,3.75,2.0,2,2,"S2-, O2-","Alkali Metals, Nonmetals, Transition Metals",GGA,Li-O-S-Ti-Y,0.0202440429130437,-3.188885598768116,0.0,5,Monoclinic,2/m,C2/m,oxide,Li,,"Ti, Y",,,,"O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9492569803424984,[6.0],[5.0]
mp-756645,Li5Ti3O8,1.8148803456135432,0.4057373255682431,Octahedron,1,3d,1,[0.16312900396537525],0.0,0.16312900396537525,A3B5C8,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.66666667,3.66666667,3.66666667,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,Li-O-Ti,0.0224476084374973,-2.9567060722916665,0.0,3,Trigonal,-3m,R-3m,oxide,Li,,Ti,,,,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0155632523994496,[6.0],[6.0]
mp-756694,Li3Ti(NiO2)4,2.038677759560747,-0.1262401347046663,Octahedron,1,1b,1,[0.005436140498441976],0.0,0.005436140498441976,AB3C4D8,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Li-Ni-O-Ti,0.0237857720833289,-1.9235755827083327,0.0,4,Monoclinic,2/m,C2/m,oxide,Li,,"Ti, Ni",,,,"N, O",,,,,"B $\in$ [-1, -0.1]",Negative B,1.9873714735921328,[6.0],[6.0]
mp-756796,Li2TiVO4,1.7914276589043077,0.5543428153972894,Octahedron,1,4c,1,[0.1294861262713292],0.0,0.1294861262713292,ABC2D4,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Li-O-Ti-V,0.0235153301562514,-2.7485055106250007,0.0,4,Orthorhombic,mmm,Imma,oxide,Li,,"Ti, V",,,,O,,,,,"B $\in$ [0.5, 1]",Positive B,2.0167258054430097,[6.0],[6.0]
mp-756861,LiLa4Ti3O12,1.930863566704201,0.1428981939902519,Octahedron,1,"1g, 1c, 1d",3,"[0.020705557989928763, 0.04580585701661844, 0.08252130454312259]",0.0,0.049677573183223266,AB3C4D12,1,2,2,6.0,6.0,6.0,6.0,6.0,6.0,3.5,3.0,4.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals, Transition Metals",GGA,La-Li-O-Ti,0.0306488670000089,-3.646184420666666,0.0,4,Triclinic,-1,P-1,oxide,Li,,Ti,,,,O,,,La,,"B $\in$ [0.1, 0.5]",Positive B,2.0067714745132474,[6.0],[6.0]
mp-757016,Ti5Fe7O18,1.7596173356809093,0.6110203287643053,Octahedron,1,1a,1,"[0.8646725035088941, 0.8031877218473477, 0.8131108995735511, 1.1020656562098634, 0.8977830826181007]",0.0,0.8961639727515515,A5B7C18,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Halogens, Nonmetals, Transition Metals",GGA_U,Fe-O-Ti,0.0253904511666505,-2.5313038043888896,1.1141999999999994,3,Triclinic,1,P1,oxide,,,"Ti, Fe",,,,O,F,,,,"B $\in$ [0.5, 1]",Positive B,2.008526133888554,[6.0],[6.0]
mp-757031,Mg2TiO4,1.5286258141028928,1.1686983552168273,Octahedron,1,4b,1,[0.34338839452987824],0.0,0.34338839452987824,AB2C4,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",R2SCAN,Mg-O-Ti,0.0,-3.2706061522619048,3.3894,3,Tetragonal,422,P4_122,oxide,,Mg,Ti,,,,O,,,,,B > 1,Positive B,1.9761926480437524,[6.0],[6.0]
mp-757075,Li2TiVO4,1.6450694762081457,0.9299798180542668,Octahedron,1,"1f, 2i",2,"[0.2679518594612099, 0.17531134122034456]",0.0,0.22163160034077722,ABC2D4,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Li-O-Ti-V,0.0223215253645854,-2.7496993154166667,0.2176999999999997,4,Triclinic,-1,P-1,oxide,Li,,"Ti, V",,,,O,,,,,"B $\in$ [0.5, 1]",Positive B,2.0167580076265668,[6.0],[6.0]
mp-757206,BaTi6O12,1.9929069928077685,-0.0021870220323164,Octahedron,1,"4h, 8i",2,"[0.4835328629450094, 0.34265111182243396]",0.0,0.41309198738372166,AB6C12,1,2,2,6.0,6.0,6.0,6.0,6.0,6.0,3.5,3.0,4.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",R2SCAN,Ba-O-Ti,0.0026256142548515,-3.471005908157893,0.0,3,Tetragonal,4/m,I4/m,oxide,,Ba,Ti,,,B,O,,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.984445605414682,[6.0],[6.0]
mp-757225,Li3TiCr3O8,1.66019619639478,0.8281956383654357,Octahedron,1,2a,1,[0.2086322216247711],0.0,0.2086322216247711,AB3C3D8,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Cr-Li-O-Ti,0.0456860418333349,-2.583611942555556,1.9035999999999995,4,Monoclinic,2/m,C2/m,oxide,Li,,"Ti, Cr",,,,"C, O",,,,,"B $\in$ [0.5, 1]",Positive B,1.9961750467068613,[6.0],[6.0]
mp-757229,Na5Ti16O32,1.9036985183815065,0.2133999393752345,Octahedron,1,1a,1,"[1.1918047166941288, 1.1550429820356902, 0.6571427344725755, 0.822806979107594, 0.9194734431833477, 0.7089276399016212, 1.0501769313630882, 1.0348795422886472, 1.1024579238354475, 1.0566193554255336, 0.6455009237474403, 0.8553028771217105, 0.6786876560204297, 0.6787271400852737, 1.2451669566673673, 1.2236214150826379]",0.0,0.9391462010645333,A5B16C32,1,2,2,6.0,6.0,6.0,6.0,6.0,6.0,3.5,3.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,Na-O-Ti,0.021623982169812,-3.247089583589242,0.0,3,Triclinic,1,P1,oxide,Na,,Ti,,,,"N, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.013619004417301,[6.0],[6.0]
mp-757266,BaTi7O14,1.9757892415144045,0.0444358402602329,Octahedron,1,2i,1,"[0.38589097067425815, 0.3798960293380753, 0.47202711165231137, 0.4669304271430477, 0.4268009710887963, 0.5100982136449027, 0.4631446296272586, 0.45652828241959237, 0.4512542267766769, 0.48327757314940406, 0.4646430780111897, 0.4881039671280256, 0.4562081301817453, 0.45669559656016806]",0.0,0.4543928005282466,AB7C14,1,2,2,6.0,6.0,6.0,6.0,6.0,6.0,3.5,3.0,4.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA,Ba-O-Ti,0.0011319361363533,-3.477929039242423,0.0,3,Triclinic,-1,P-1,oxide,,Ba,Ti,,,B,O,,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.999293826781312,[6.0],[6.0]
mp-757308,Na7Ti13O26,2.004321632227954,0.0471751896142403,Octahedron,1,"1d, 2i",2,"[0.5167915783164451, 0.42903902960479245, 0.430241413255379, 0.5824149251655899, 0.44501737014474424, 0.4108729440331339, 0.3955182111736996]",0.0,0.45855649595625486,A7B13C26,1,2,2,6.0,6.0,6.0,6.0,6.0,6.0,3.5,3.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,Na-O-Ti,0.018758074767069,-3.086797631912794,0.0,3,Triclinic,-1,P-1,oxide,Na,,Ti,,,,"N, O",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.028884933809053,[6.0],[6.0]
mp-757337,Li2Ti3Ni(PO4)6,1.6102174103498068,0.8501232787719832,Octahedron,1,1a,1,"[0.31786528101064115, 0.26295294419545845, 0.3604821152591626]",0.0,0.3137667801550874,AB2C3D6E24,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Li-Ni-O-P-Ti,0.042509464537038,-2.7481426342923263,0.0133999999999999,5,Trigonal,3,R3,phosphate,Li,,"Ti, Ni",,,,"N, O, P",,,,,"B $\in$ [0.5, 1]",Positive B,1.956581139584072,[6.0],[6.0]
mp-757374,LiTi3V(PO4)6,1.7783350674338116,0.4166370590343396,Octahedron,1,1a,1,"[0.11244319630055674, 0.007840143042655904, 0.014431989534410553]",0.0,0.0449051096258744,ABC3D6E24,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Li-O-P-Ti-V,0.0146647026428485,-2.8809930480340125,1.2412999999999998,5,Trigonal,3,R3,phosphate,Li,,"Ti, V",,,,"O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.947810573659146,[6.0],[6.0]
mp-757418,KTi16O32,1.852880114821054,0.3214366720476033,Octahedron,1,2i,1,"[0.7832221944428119, 0.769508852627832, 0.7645194592963915, 0.7367345318900949, 0.728579576472838, 0.7378994087045755, 0.739247817260238, 0.7773008834889372]",0.0,0.7546265905229649,AB16C32,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.9375,3.9375,3.9375,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,K-O-Ti,0.038685557831636,-3.4218663412363943,0.0,3,Triclinic,-1,P-1,oxide,K,,Ti,,,,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9847004935577808,[6.0],[6.0]
mp-757419,LiTi(SiO3)2,1.7369029881820026,0.4917168747347695,Octahedron,1,8c,1,[0.1634053199289106],0.0,0.1634053199289106,ABC2D6,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,Li-O-Si-Ti,0.0388612269916617,-3.1271719035416665,0.0,4,Orthorhombic,mmm,Pbca,oxide,Li,,Ti,,,Si,"O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.073430592990161,[6.0],[6.0]
mp-757433,NaTi4O8,1.8690710445576504,0.2888706592692716,Octahedron,1,4e,1,"[1.2900668504739465, 1.249428178831031, 0.6694081085707636, 0.8263972045949071]",0.0,1.0088250856176622,AB4C8,1,2,2,6.0,6.0,6.0,6.0,6.0,6.0,3.5,3.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,Na-O-Ti,0.0234387092948722,-3.29346480709328,0.0,3,Monoclinic,2/m,P2_1/c,oxide,Na,,Ti,,,,"N, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0091812657036634,[6.0],[6.0]
mp-757435,Ti11Fe17O42,1.7288906037437697,0.6872027283598394,Octahedron,1,1a,1,"[0.8347980892577079, 0.9050369769642082, 0.841564459697476, 1.0417475086988155, 0.8007845697076422, 0.8330121821655502, 0.73422190745198, 0.7714795815312574, 0.6647454301859729, 0.8468145577830042, 0.9229078773828973]",0.0,0.8361011946205921,A11B17C42,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Halogens, Nonmetals, Transition Metals",GGA_U,Fe-O-Ti,0.0391238420714117,-2.46887415445238,1.0425000000000004,3,Triclinic,1,P1,oxide,,,"Ti, Fe",,,,O,F,,,,"B $\in$ [0.5, 1]",Positive B,2.008606330141269,[6.0],[6.0]
