material_id,chem_formula,R$_0$,B,Se_chemenv,num_Se_chemenvs,Se_wyckoff,num_Se_wyckoff_pos,csm,distortion degree,mean csm,formula_anonymous,num_Se_sites,num_CN_env,num_charge_states,SeX_coordn,SeO_coordn,mean_coordn_Se-X,min_coordn_Se-X,max_coordn_Se-X,mean_coordn_Se-O,min_coordn_Se-O,max_coordn_Se-O,mean_Se_charge,min_Se_charge,max_Se_charge,mean_num_X_species,min_num_X_species,max_num_X_species,species,elements,mean_SeO_BondL,calculation type,chemsys,e_hull,e_f,band gap,nelements,crystal,point group,space group,type,Alkali Metals,Alkaline Earth Metals,Transition Metals,Unknown Metals,Post-Transition Metals,Metalloids,Nonmetals,Halogens,Noble Gases,Lanthanides,Actinides,B_range,ranges of B
mp-1211600,KNd(SeO4)2,1.8860281075016203,0.5145252656072026,Tetrahedron,1,4e,1,"[0.34757730150284605, 0.383848294796697]",0.0,0.36571279814977153,ABC2D8,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals",1.678088094166287,GGA,K-Nd-O-Se,0.0,-2.006366159328124,3.4429,4,Monoclinic,2/m,P2_1/c,oxide,K,None,None,None,None,None,"N, O, S, Se",None,None,Nd,None,"B $\in$ [0.5, 1]",Positive B
mp-1211641,KLa(SeO4)2,1.8938839353380772,0.5337512333589938,Tetrahedron,1,4e,1,"[0.288719130880614, 0.35002219717140604]",0.0,0.31937066402601,ABC2D8,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals",1.6781728274702696,GGA,K-La-O-Se,0.0,-2.036384101828125,3.5152,4,Monoclinic,2/m,P2_1/c,oxide,K,None,None,None,None,None,"O, S, Se",None,None,La,None,"B $\in$ [0.5, 1]",Positive B
mp-1211681,KSm(SeO4)2,1.8848148576513128,0.5120350617306033,Tetrahedron,1,4e,1,"[0.435851558356781, 0.42193144225892604]",0.0,0.4288915003078535,ABC2D8,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals",1.6778359840786266,GGA,K-O-Se-Sm,0.0,-2.009338091619791,3.3857,4,Monoclinic,2/m,P2_1/c,oxide,K,None,None,None,None,None,"O, S, Se",None,None,Sm,None,"B $\in$ [0.5, 1]",Positive B
mp-1211877,K2PH3SeO8,1.8421196754378635,0.40340953804868357,Tetrahedron,1,2a,1,[0.012571129484233001],0.0,0.012571129484233001,ABC2D3E8,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals",1.6787499850585825,GGA,H-K-O-P-Se,0.0,-1.8728883063491062,4.0697,5,Monoclinic,m,Pc,oxide,K,None,None,None,None,None,"H, O, P, S, Se",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1212002,KEr(SeO4)2,1.729244724770559,0.13981470832668053,Tetrahedron,1,4a,1,"[0.22725150328388002, 0.022560618797785002, 0.006128881009174, 0.32122721221889905]",0.0,0.14429205382743454,ABC2D8,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals",1.672618009946457,GGA,Er-K-O-Se,0.0,-2.009373626828125,3.4656000000000002,4,Orthorhombic,mm2,Pna2_1,oxide,K,None,None,None,None,None,"O, S, Se",None,None,Er,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1212028,LaHSe2O7,1.7037963461258467,-0.0017362551529776216,"Tetrahedron, Triangular non-coplanar",2,2a,1,"[0.19293295989582201, 1.049603456677328, 0.6944771144268811, 0.26439557387857204]",0.0,0.5503522762196508,ABC2D7,2,2,1,"[3.0, 4.0]","[3.0, 4.0]",3.5,3.0,4.0,3.5,3.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Lanthanides, Nonmetals",1.70439114159485,GGA,H-La-O-Se,0.0,-1.862121362585226,2.6835,4,Monoclinic,2,P2_1,oxide,None,None,None,None,None,None,"H, O, S, Se",None,None,La,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-1212753,Fe2Ni3H4(Se3O10)2,1.8481948190445299,0.3681786294108148,Triangular non-coplanar,1,2i,1,"[0.518268756592137, 0.424451830138926, 0.44745650214779104]",0.0,0.463392362959618,A2B3C4D6E20,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,1,1,O2-,"Halogens, Nonmetals, Transition Metals",1.7430637698624813,GGA_U,Fe-H-Ni-O-Se,0.0,-1.337865173973214,2.0918,5,Triclinic,-1,P-1,oxide,None,None,"Fe, Ni",None,None,None,"H, N, O, S, Se",F,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1212758,Fe2Co3H4(Se3O10)2,1.8639996430468826,0.4114323648686362,Triangular non-coplanar,1,2i,1,"[0.40502004512704304, 0.49342511743006906, 0.460759647765251]",0.0,0.4530682701074544,A2B3C4D6E20,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,1,1,O2-,"Halogens, Nonmetals, Transition Metals",1.7465154513936267,GGA_U,Co-Fe-H-O-Se,0.0018374421428530002,-1.343779091973214,1.746,5,Triclinic,-1,P-1,oxide,None,None,"Fe, Co",None,None,None,"H, C, O, S, Se",F,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1212816,KGd(SeO4)2,1.7392391870927526,0.16316884184989278,Tetrahedron,1,4a,1,"[0.198371283988612, 0.020265522891923002, 0.00431350469593, 0.266958601637418]",0.0,0.12247722830347076,ABC2D8,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals",1.6731413425054646,GGA,Gd-K-O-Se,0.0,-1.993168650057291,3.183,4,Orthorhombic,mm2,Pna2_1,oxide,K,None,None,None,None,None,"O, S, Se",None,None,Gd,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1213178,Cu2AgH(SeO5)2,1.7218942808538629,0.1093123073549294,Tetrahedron,1,2i,1,[0.040629868353793],0.0,0.040629868353793,ABC2D2E10,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",1.6888125215494894,GGA,Ag-Cu-H-O-Se,0.026758160019528004,-0.9163641467252611,0.340199999999999,5,Monoclinic,2/m,C2/m,oxide,None,None,"Cu, Ag",None,None,None,"H, C, O, S, Se",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1213486,Fe2H2Se3O10,1.8555330143514126,0.40251352778050303,Triangular non-coplanar,1,4e,1,"[0.7068192445604281, 0.687593641485094, 0.685308186119106]",0.0,0.6932403573882094,A2B2C3D10,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,1,1,O2-,"Halogens, Nonmetals, Transition Metals",1.7405979699467482,GGA_U,Fe-H-O-Se,0.0,-1.385543542325367,2.3287,4,Monoclinic,2/m,P2_1/c,oxide,None,None,Fe,None,None,None,"H, O, S, Se",F,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1213519,Cu3SeO8,1.5071971494813488,-0.4477359318583507,Tetrahedron,1,4c,1,[0.12313641076268501],0.0,0.12313641076268501,AB3C8,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",1.6897536473697223,GGA,Cu-O-Se,0.023672896979167003,-0.5877280937760421,0.041599999999999006,3,Orthorhombic,mmm,Pnma,oxide,None,None,Cu,None,None,None,"C, O, S, Se",None,None,None,None,"B $\in$ [-1, -0.1]",Negative B
mp-1214073,Cs2MnH12(SeO7)2,1.6635213608922235,-0.04198060105921162,Tetrahedron,1,4e,1,[0.026879077664731],0.0,0.026879077664731,AB2C2D12E14,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",1.68042616189094,GGA_U,Cs-H-Mn-O-Se,0.0,-1.452761203126737,2.775299999999999,5,Monoclinic,2/m,P2_1/c,oxide,Cs,None,Mn,None,None,None,"H, C, O, S, Se",None,None,None,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-1214960,AlH5(SeO4)2,1.6470132032783646,-0.32388804228016804,Triangular non-coplanar,1,4e,1,[0.749738967677117],0.0,0.749738967677117,AB2C5D8,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals",1.738971263033996,GGA,Al-H-O-Se,0.0,-1.599531583496093,4.4382,4,Monoclinic,2/m,P2_1/c,oxide,None,None,None,None,Al,None,"H, O, S, Se",None,None,None,None,"B $\in$ [-1, -0.1]",Negative B
mp-1216305,VSb(SeO3)4,1.8105168958270752,0.3176877587670951,Triangular non-coplanar,1,4e,1,"[1.019739844397967, 1.213181987626257]",0.0,1.116460916012112,ABC4D12,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",1.7219526481715064,r2SCAN,O-Sb-Se-V,0.0,-1.5407542885763892,1.5958,4,Monoclinic,2/m,P2_1/c,oxide,None,None,V,None,None,Sb,"O, S, Se",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1218343,SrNd10Se12(Cl2O9)4,1.826248306638827,0.29739619569677334,Triangular non-coplanar,1,2a,1,"[1.3994643043077701, 1.365434269559242, 1.426960979048099, 1.4038627820764171, 1.378516272311635, 1.288931251916715, 1.2691010691671472, 1.331815839499428, 1.384741656930482, 1.410144874454087, 1.389805607070591, 1.360523195513915]",0.0,1.3674418418212941,AB8C10D12E36,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Lanthanides, Nonmetals",1.7408448527660945,GGA,Cl-Nd-O-Se-Sr,0.0,-2.413526958106344,3.833,5,Monoclinic,m,Cc,oxide,None,Sr,None,None,None,None,"C, N, O, S, Se",Cl,None,Nd,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1218418,Sr3Se2(ClO3)2,1.7958276956141233,0.22351957419433394,Triangular non-coplanar,1,2c,1,[0.5761405643707861],0.0,0.5761405643707861,A2B2C3D6,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Nonmetals",1.7325190213051889,GGA,Cl-O-Se-Sr,0.0,-2.4708089842067302,4.2893,4,Monoclinic,2,C2,chlorate,None,Sr,None,None,None,None,"C, O, S, Se",Cl,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1219211,Sm2U2Se3O4,2.878094033404028,0.18549485615122113,,1,,1,[],0.0,,A2B2C3D4,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,"Actinides, Lanthanides, Nonmetals",,GGA,O-Se-Sm-U,0.010215372045468001,-3.022615030184657,0.0,4,Orthorhombic,mmm,Pbam,oxide,None,None,None,None,None,None,"O, S, Se",None,None,Sm,U,"B $\in$ [0.1, 0.5]",Positive B
mp-1219652,Rb3H(SeO4)2,2.4470879300865698,1.886769858806143,Tetrahedron,1,2a,1,"[0.041266298518763005, 0.10618165668906401]",0.0,0.07372397760391351,AB2C3D8,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals",1.6823611637397033,GGA,H-O-Rb-Se,0.0,-1.659381011316964,3.4013,4,Monoclinic,m,Cc,oxide,Rb,None,None,None,None,None,"H, O, S, Se",None,None,None,None,B > 1,Positive B
mp-1219655,Rb3H(SeO4)2,2.4498891722002303,1.893801289363029,Tetrahedron,1,2i,1,[0.072379010843059],0.0,0.072379010843059,AB2C3D8,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals",1.6833640323978436,GGA,H-O-Rb-Se,0.004049835714285,-1.655331175602678,3.5838,4,Monoclinic,2/m,C2/m,oxide,Rb,None,None,None,None,None,"H, O, S, Se",None,None,None,None,B > 1,Positive B
mp-1220802,NaHSeO4,1.9971625024964843,0.7773264168419818,Tetrahedron,1,1a,1,"[0.148743885394148, 0.131937251091121]",0.0,0.14034056824263452,ABCD4,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals",1.6828659170338487,GGA,H-Na-O-Se,0.0,-1.45566417999615,3.3874,4,Triclinic,1,P1,oxide,Na,None,None,None,None,None,"H, N, O, S, Se",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-1220837,NaHSeO3,2.109351561926259,1.2557740653623166,Triangular non-coplanar,1,4f,1,"[0.629522859990802, 0.534514320457523]",0.0,0.5820185902241626,ABCD3,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals",1.7487274555977763,GGA,H-Na-O-Se,0.0,-1.537760866662176,4.0231,4,Monoclinic,2/m,C2/c,oxide,Na,None,None,None,None,None,"H, N, O, S, Se",None,None,None,None,B > 1,Positive B
mp-1220921,Na5H7(Se2O9)2,1.8389951648637908,0.38836833072622107,Tetrahedron,1,1a,1,"[0.189815648537445, 0.183693380063492, 0.12269423191847902, 0.058157765002819]",0.0,0.13859025638055877,A4B5C7D18,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals",1.6824662883462884,GGA,H-Na-O-Se,0.004270066323522,-1.481006762500634,3.3308,4,Triclinic,1,P1,oxide,Na,None,None,None,None,None,"H, N, O, S, Se",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1220981,Na5H7(Se2O9)2,1.8568315475929982,0.4342177614273256,Tetrahedron,1,2a,1,"[0.12308762684051601, 0.149226222078525, 0.19138835667624401, 0.089938133172326]",0.0,0.13841008469190277,A4B5C7D18,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals",1.6812685138493566,GGA,H-Na-O-Se,0.002113685147052,-1.4831631436771051,3.5368,4,Monoclinic,m,Cc,oxide,Na,None,None,None,None,None,"H, N, O, S, Se",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1221027,NaNi2H3(SeO5)2,1.8173460894137512,0.3349581153398632,Tetrahedron,1,2a,1,"[0.03814128298792, 0.044248684509559]",0.0,0.041194983748739505,AB2C2D3E10,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",1.680781594478939,GGA_U,H-Na-Ni-O-Se,0.0,-1.363315822767599,2.7127,5,Monoclinic,m,Cm,oxide,Na,None,Ni,None,None,None,"H, N, O, S, Se",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1221456,Na2Mg2Fe2Se3(SO8)3,1.7495628865835697,0.2110172651582481,Tetrahedron,1,3b,1,[0.23062014592104801],0.0,0.23062014592104801,A2B2C2D3E3F24,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Halogens, Nonmetals, Transition Metals",1.6644131982659864,GGA_U,Fe-Mg-Na-O-S-Se,0.001848202638889,-1.841603753535829,1.822299999999999,6,Trigonal,3,R3,oxide,Na,Mg,Fe,None,None,None,"N, O, S, Se",F,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1222086,MnMoH2SeO7,1.7939880599162172,0.17990785051626626,Triangular non-coplanar,1,2a,1,"[0.33850522687178203, 0.22745425103765302]",0.0,0.2829797389547175,ABCD2E7,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",1.7437231482141196,GGA_U,H-Mn-Mo-O-Se,0.024952125052122003,-1.635645644397899,1.8801,5,Monoclinic,2,P2_1,oxide,None,None,"Mn, Mo",None,None,None,"H, O, S, Se",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1222149,Na3H5(SeO4)4,1.846129239975212,0.403151310392711,Tetrahedron,1,1a,1,"[0.175788621448038, 0.112627913614431, 0.110696916732283, 0.105479657349897]",0.0,0.12614827728616224,A3B4C5D16,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals",1.6831726196155365,GGA,H-Na-O-Se,0.000990219285724,-1.370429212491533,3.3712,4,Triclinic,1,P1,oxide,Na,None,None,None,None,None,"H, N, O, S, Se",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1222696,Li5Mn5(SeO3)8,1.8428861714410936,0.3660708825056328,Triangular non-coplanar,1,1a,1,"[0.7659005795771381, 0.884112484860412, 0.87696103589137, 0.8741022681661751, 0.35135902346539505, 0.347704997508309, 0.739817212769281, 0.9677703322652871]",0.0,0.725965991812921,A5B5C8D24,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",1.7383713725221828,GGA_U,Li-Mn-O-Se,0.0,-1.740876196073138,0.8681999999999991,4,Triclinic,1,P1,oxide,Li,None,Mn,None,None,None,"O, S, Se",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1223496,KNi2H3(SeO5)2,1.8184736463373299,0.34404194750855177,Tetrahedron,1,2a,1,"[0.021165391909756002, 0.022503082838268]",0.0,0.021834237374012,AB2C2D3E10,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",1.6799901145952707,GGA_U,H-K-Ni-O-Se,0.0,-1.3749369792048611,2.6967,5,Monoclinic,1,Cm,oxide,K,None,Ni,None,None,None,"H, N, O, S, Se",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1223543,KH3(SeO3)2,1.5345588239971817,-0.7484673977165621,Triangular non-coplanar,1,4a,1,"[0.696260502941346, 0.506789435443272]",0.0,0.601524969192309,AB2C3D6,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals",1.7489806283033298,GGA,H-K-O-Se,0.002905228124999,-1.403108130057293,4.196099999999999,4,Orthorhombic,mm2,Pna2_1,oxide,K,None,None,None,None,None,"H, O, S, Se",None,None,None,None,"B $\in$ [-1, -0.1]",Negative B
mp-1223548,KCo2H3(SeO5)2,1.776975297545493,0.28614440705411487,no_data,1,no_data,1,no_data,0.0,no_data,AB2C2D3E10,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",1.6617962100921497,r2SCAN,Co-H-K-O-Se,0.022415893530093003,-1.38641459670486,0.0,5,Monoclinic,m,Cm,oxide,K,None,Co,None,None,None,"H, C, O, S, Se",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1223577,KMgH5(SeO5)2,1.820268180549603,0.35286072968482385,Tetrahedron,1,1a,1,"[0.19969193416057102, 0.08400412865169]",0.0,0.1418480314061305,ABC2D5E10,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Nonmetals",1.6777989710463186,GGA,H-K-Mg-O-Se,0.008023431875003,-1.5513112280625,3.5252,5,Triclinic,1,P1,oxide,K,Mg,None,None,None,None,"H, O, S, Se",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1224049,K3H(SeO4)2,2.4478933102417,1.8881065107210424,Tetrahedron,1,2a,1,"[0.126581500560201, 0.054595733091869006]",0.0,0.090588616826035,AB2C3D8,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals",1.6826244277788853,GGA,H-K-O-Se,0.0,-1.653615743049107,3.3252,4,Monoclinic,m,Cc,oxide,K,None,None,None,None,None,"H, O, S, Se",None,None,None,None,B > 1,Positive B
mp-1224708,Fe2Pb(SeO3)4,1.8022515406325237,0.23063857308345698,Triangular non-coplanar,1,2a,1,"[0.375431749105945, 0.41547092647022804, 0.8273419652085211, 0.878271024468055]",0.0,0.6241289163131872,AB2C4D12,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,1,1,O2-,"Halogens, Nonmetals, Post-Transition Metals, Transition Metals",1.7362691359806737,GGA_U,Fe-O-Pb-Se,0.0,-1.436703488388157,1.8645,4,Triclinic,1,P1,oxide,None,None,Fe,None,Pb,None,"O, P, S, Se",F,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1225031,KRbCuH12(SeO7)2,1.679423285099253,0.0011295246933768106,Tetrahedron,1,2a,1,"[0.021033482349287, 0.016174356815819]",0.0,0.018603919582553002,ABCD2E12F14,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",1.678967267864155,GGA,Cu-H-K-O-Rb-Se,0.008248924092736,-1.352435637401209,0.5293,6,Monoclinic,2,P2_1,oxide,"K, Rb",None,Cu,None,None,None,"H, C, O, S, Se",None,None,None,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-1225822,Cu5SeCl5O4,1.622482351984866,-0.4388339614611806,Triangular non-coplanar,1,2a,1,[0.6230273812190511],0.0,0.6230273812190511,AB4C5D5,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,1,1,O2-,"Halogens, Nonmetals, Transition Metals",1.7486747418758781,GGA,Cl-Cu-O-Se,0.0,-0.9693764384895831,0.06769999999999901,4,Monoclinic,2,P2_1,oxide,None,None,Cu,None,None,None,"C, O, S, Se",Cl,None,None,None,"B $\in$ [-1, -0.1]",Negative B
mp-1225986,Cu2Ag5Se4NO15,1.7243385289294888,-0.060347529014088644,Triangular non-coplanar,1,1a,1,"[0.8548981979169341, 0.9276609584122341, 0.509500733655437, 0.48256277844848305]",0.0,0.6936556671082721,AB2C4D5E15,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",1.7416225163985082,GGA,Ag-Cu-N-O-Se,0.0,-0.90350944621142,0.525,5,Triclinic,1,P1,oxide,None,None,"Cu, Ag",None,None,None,"C, N, O, S, Se",None,None,None,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-1226153,Cs3H(SeO4)2,2.4700735797147297,1.9398860445370194,Tetrahedron,1,1a,1,"[0.031035796917041003, 0.125902192406485]",0.0,0.078468994661763,AB2C3D8,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals",1.6850029192752989,GGA,Cs-H-O-Se,0.0020596432142850002,-1.66174358963593,3.447,4,Monoclinic,m,Cm,oxide,Cs,None,None,None,None,None,"H, C, O, S, Se",None,None,None,None,B > 1,Positive B
mp-1226187,Cs3Rb5(SeO4)4,1.986731950918713,0.7562387270470323,Tetrahedron,1,"1b, 1a",2,"[0.005757084686597001, 0.002388979476664, 0.003920152532818, 0.001411905824776]",0.0,0.0033695306302137505,A3B4C5D16,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals",1.6798128109071548,GGA,Cs-O-Rb-Se,0.001033471339285,-1.8021209144943042,3.6864,4,Monoclinic,m,Pm,oxide,"Rb, Cs",None,None,None,None,None,"C, O, S, Se",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-1226195,Cs3H(SeO4)2,2.283660224800002,1.480121956940502,Tetrahedron,1,2a,1,"[0.024910030126853003, 0.134581657762002]",0.0,0.0797458439444275,AB2C3D8,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals",1.6838647783668854,GGA,Cs-H-O-Se,0.0,-1.663803232850215,3.4782,4,Monoclinic,m,Cc,oxide,Cs,None,None,None,None,None,"H, C, O, S, Se",None,None,None,None,B > 1,Positive B
mp-1226376,Cs2AsH3SeO8,2.0027038552510543,0.7908087997999175,Tetrahedron,1,2i,1,[0.027867112510379002],0.0,0.027867112510379002,ABC2D3E8,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals",1.6823918799814646,GGA,As-Cs-H-O-Se,0.0,-1.621742937193606,3.843,5,Triclinic,-1,P-1,oxide,Cs,None,None,None,None,As,"H, C, O, S, Se",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-1228884,CsH3(SeO3)2,1.784654855664583,0.11010457919870087,Triangular non-coplanar,1,1a,1,"[0.44941177836584, 0.42886782828784503, 0.777081268866978, 0.7704326656607141]",0.0,0.6064483852953443,AB2C3D6,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals",1.753061742416204,GGA,Cs-H-O-Se,0.0,-1.402650158174389,4.1517,4,Triclinic,1,P1,oxide,Cs,None,None,None,None,None,"H, C, O, S, Se",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1229175,Cs4H4SeS3O16,2.041699311822859,0.8837490347323881,Tetrahedron,1,1a,1,[0.17258395752369102],0.0,0.17258395752369102,AB3C4D4E16,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals",1.6839442885176896,GGA,Cs-H-O-S-Se,0.0018836463392880001,-1.8453984047665872,3.9122,5,Triclinic,1,P1,oxide,Cs,None,None,None,None,None,"H, C, O, S, Se",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
