material_id,chem_formula,R$_0$,B,Hf_chemenv,num_Hf_chemenvs,Hf_wyckoff,num_Hf_wyckoff_pos,csm,distortion degree,mean csm,formula_anonymous,num_Hf_sites,num_CN_env,num_charge_states,HfX_coordn,HfO_coordn,mean_coordn_Hf-X,min_coordn_Hf-X,max_coordn_Hf-X,mean_coordn_Hf-O,min_coordn_Hf-O,max_coordn_Hf-O,mean_Hf_charge,min_Hf_charge,max_Hf_charge,mean_num_X_species,min_num_X_species,max_num_X_species,species,elements,mean_HfO_BondL,calculation type,chemsys,e_hull,e_f,band gap,nelements,crystal,point group,space group,type,Alkali Metals,Alkaline Earth Metals,Transition Metals,Unknown Metals,Post-Transition Metals,Metalloids,Nonmetals,Halogens,Noble Gases,Lanthanides,Actinides,B_range,ranges of B
mp-2716075,Na7Ca3HfP5SO24,1.8903145553674474,0.48672163174247685,Octahedron,1,1a,1,"[0.565151003010512, 0.5128637590868811, 0.44056345512536105]",0.0,0.5061927390742514,ABC3D5E7F24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Nonmetals, Transition Metals",2.089276171403722,GGA,Ca-Hf-Na-O-P-S,0.027602349756096003,-2.861630382569987,4.0062,6,Triclinic,1,P1,oxide,Na,Ca,Hf,None,None,None,"H, C, N, O, P, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2716078,Na3Hf3ZnP5SO24,1.887465700821803,0.4481916047427662,Octahedron,1,1a,1,"[0.11838946584791, 0.14096197724370801, 0.186029569407957, 0.12667098319580802, 0.214072888985809, 0.15576868493585, 0.10803070592870401, 0.12559966018690402, 0.15129639982946902]",0.0,0.14742448172912434,ABC3D3E5F24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",2.07098500144886,GGA,Hf-Na-O-P-S-Zn,0.042298317728044,-2.927873212698708,4.4003,6,Triclinic,1,P1,oxide,Na,None,"Zn, Hf",None,None,None,"H, N, O, P, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2716116,Na3Hf2In2P5SO24,1.8866131791921283,0.4483199881519696,Octahedron,1,1a,1,"[0.20363538832820802, 0.208789970725708, 0.237414030031657, 0.18650720799689202, 0.133005844243892, 0.14180175325323802]",0.0,0.18519236576326584,AB2C2D3E5F24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Nonmetals, Post-Transition Metals, Transition Metals",2.07122104942822,GGA,Hf-In-Na-O-P-S,0.020176416081076003,-2.779629276032041,4.0604,6,Triclinic,1,P1,oxide,Na,None,Hf,None,In,None,"H, N, O, P, S",I,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2716117,Na5CaHf3SiP5O24,1.834076313913868,0.6006172811634866,Octahedron,1,1a,1,"[0.13193193356622102, 0.269195362438861, 0.256034467796519, 0.311703406123891, 0.260664409958395, 0.212305742667308, 0.098628186084456, 0.27207374857648203, 0.43319347718710904]",0.0,0.24952563715547132,ABC3D5E5F24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",2.079766049579273,GGA,Ca-Hf-Na-O-P-Si,0.022279542489317003,-3.103651171370363,4.2013,6,Triclinic,1,P1,oxide,Na,Ca,Hf,None,None,Si,"H, C, N, O, P, S",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-2716132,Na4YHfSi2PO12,1.7890081229755506,0.7837567593120478,Octahedron,1,6a,1,[0.29124300226439503],0.0,0.29124300226439503,ABCD2E4F12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",2.108115559002618,GGA,Hf-Na-O-P-Si-Y,0.043197907916667,-3.08545489008699,3.850199999999999,6,Monoclinic,m,Cc,oxide,Na,None,"Y, Hf",None,None,Si,"H, N, O, P, S",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-2716151,Na2Hf8Si5S7O48,1.9254307519746419,0.37210677778907425,Octahedron,1,1a,1,"[0.31783877130418203, 0.202117202045508, 0.186390399185404, 0.41574861818135306, 0.25622555427191, 0.262600466935946, 0.21287829397905603, 0.22883941184172402, 0.246382782459331, 0.30541590352324505, 0.29309955069383703, 0.13444115526841802, 0.329772693259203, 0.230813869511677, 0.283115061673608, 0.312147110292095, 0.19759033568582102, 0.251484628515244, 0.293311421792157, 0.15835749262069101, 0.18347249264224602, 0.271898145960673, 0.23106862702754002, 0.32816194021855305]",0.0,0.2555488303703926,A2B5C7D8E48,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",2.0950643690004753,GGA,Hf-Na-O-S-Si,0.020189536428569,-2.911049323289409,3.0965,5,Triclinic,1,P1,oxide,Na,None,Hf,None,None,Si,"H, N, O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2716186,NaHf2Zr2P5SO24,1.9221835088813464,0.3626989933769456,Octahedron,1,1a,1,"[0.013471481992576001, 0.005163772361674, 0.082154156206342, 0.150297461395411, 0.093778286027417, 0.057968948877518]",0.0,0.06713901781015634,ABC2D2E5F24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",2.071128162646441,GGA,Hf-Na-O-P-S-Zr,0.005414520285709001,-3.11083554591696,3.742,6,Triclinic,1,P1,oxide,Na,None,"Zr, Hf",None,None,None,"H, N, O, P, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2716217,NaHf4P5SO24,1.9270915954457322,0.33715692935793123,Octahedron,1,1a,1,"[0.026588982187958, 0.043258530971992004, 0.044168184604715006, 0.022013917494681002, 0.079904921746241, 0.09116383913338401, 0.13757820015337602, 0.08700857835169101, 0.09254845876602201, 0.059484964479065004, 0.07795319691138601, 0.055643052773278]",0.0,0.06810956896448243,ABC4D5E24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",2.0671801284593254,GGA,Hf-Na-O-P-S,0.004670492,-3.15115797144077,4.450200000000001,5,Triclinic,1,P1,oxide,Na,None,Hf,None,None,None,"H, N, O, P, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2716220,NaHf2Sn2P5SO24,1.914027211046448,0.34620783904584806,Octahedron,1,1a,1,"[0.032784065239955, 0.034177313770193, 0.119005451930868, 0.14055356280578102, 0.137157230792498, 0.12684157194561002]",0.0,0.0984198660808175,ABC2D2E5F24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals, Transition Metals",2.0561992005187255,GGA,Hf-Na-O-P-S-Sn,0.018735332761901,-2.766377808678866,1.9844,6,Triclinic,1,P1,oxide,Na,None,Hf,None,Sn,None,"H, N, O, P, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2716226,Na8Hf3MgSi5SO24,1.712250217160544,0.9139118079096962,no_data,1,no_data,1,no_data,0.0,no_data,ABC3D5E8F24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",2.0872623212156025,GGA,Hf-Mg-Na-O-S-Si,0.042447805119048006,-2.9808436999651073,3.4713,6,Triclinic,1,P1,oxide,Na,Mg,Hf,None,None,Si,"H, N, O, S",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-2716231,NaHf2Ti2P5SO24,1.931754916457781,0.29036870889542826,Octahedron,1,1a,1,"[0.02523359506545, 0.049404038365289005, 0.17223354602759303, 0.14590664038722, 0.19978940092605002, 0.22662931358434502]",0.0,0.1365327557259912,ABC2D2E5F24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",2.050996961170608,GGA,Hf-Na-O-P-S-Ti,0.010441896285721002,-3.02715348591696,1.9868000000000001,6,Triclinic,1,P1,oxide,Na,None,"Ti, Hf",None,None,None,"H, N, O, P, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2716234,Na2Hf4Ti4Si5S7O48,1.9503963706226504,0.2707920806679225,Octahedron,1,1a,1,"[0.158365627878112, 0.18979787865432401, 0.263358093595963, 0.195602128155886, 0.269523666258948, 0.160683738461393, 0.184519478560905, 0.22802673873787702, 0.25546718990690404, 0.174915291878826, 0.28260043865996803, 0.24531185347035603]",0.0,0.21734767701828853,A2B4C4D5E7F48,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",2.0753505648950616,GGA,Hf-Na-O-S-Si-Ti,0.027002006392859,-2.813338582860838,1.428,6,Triclinic,1,P1,oxide,Na,None,"Ti, Hf",None,None,Si,"H, N, O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2716235,Na4HfInSi2PO12,1.8034641613064797,0.6964770064884139,Octahedron,1,6a,1,[0.21962514550509002],0.0,0.21962514550509002,ABCD2E4F12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",2.087038374971343,GGA,Hf-In-Na-O-P-Si,0.026478047757934,-2.845089476674291,3.6346,6,Monoclinic,m,Cc,oxide,Na,None,Hf,None,In,Si,"H, N, O, P, S",I,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-2716252,Na8Hf2In2Si5SO24,1.7250043694582256,0.8699282653427239,Octahedron,1,1a,1,"[0.20998694303322502, 0.28798888364707403, 0.279101609466123, 0.45922462519963503, 0.372252312813227, 0.20980568204298702]",0.0,0.3030600093670452,AB2C2D5E8F24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",2.0810719134090614,GGA,Hf-In-Na-O-S-Si,0.043486575654759003,-2.775467537385741,3.328399999999999,6,Triclinic,1,P1,oxide,Na,None,Hf,None,In,Si,"H, N, O, S",I,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-2716258,Na4HfGaSi2PO12,1.8231348874995024,0.5840745113751519,Octahedron,1,6a,1,[0.252164540830612],0.0,0.252164540830612,ABCD2E4F12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",2.0609419794833097,GGA,Ga-Hf-Na-O-P-Si,0.044844163988104,-2.866211242110799,3.748999999999999,6,Monoclinic,m,Cc,oxide,Na,None,Hf,None,Ga,Si,"H, N, O, P, S",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-2716265,Na2Hf4Zr4Si5S7O48,1.9400200445545166,0.3346457296489661,Octahedron,1,1a,1,"[0.212244884915985, 0.191250397260935, 0.24642647032782802, 0.210398489960712, 0.23617678305907502, 0.126580155735379, 0.194538279133932, 0.23701610657316602, 0.273807885382631, 0.152775022921516, 0.27064017815108204, 0.232716705534518]",0.0,0.21538094657972992,A2B4C4D5E7F48,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",2.094426135348955,GGA,Hf-Na-O-S-Si-Zr,0.021921704238094003,-2.875197117813219,2.7936,6,Triclinic,1,P1,oxide,Na,None,"Zr, Hf",None,None,Si,"H, N, O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2716289,NaHf2In2P3(SO8)3,1.9218183109013254,0.3577083781208772,Octahedron,1,1a,1,"[0.178590323219765, 0.075074198149139, 0.0539773125967, 0.03077743433956, 0.175497552469375, 0.08260816207314]",0.0,0.09942083047461318,AB2C2D3E3F24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Nonmetals, Post-Transition Metals, Transition Metals",2.07201043818006,GGA,Hf-In-Na-O-P-S,0.02235481166666,-2.584311581794511,3.178899999999999,6,Triclinic,1,P1,oxide,Na,None,Hf,None,In,None,"H, N, O, P, S",I,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2716292,Na2Hf6Mg2Si3(S3O16)3,1.9190340588443626,0.37144949280473966,Octahedron,1,1a,1,"[0.193288371796202, 0.212018129609668, 0.10928053164491601, 0.18615613698813102, 0.156796189151538, 0.161950409903788, 0.24011166338150203, 0.13718372159143102, 0.251715749065452, 0.22558088911407, 0.196985370721344, 0.10306415098259, 0.11663205435579001, 0.18162149153293702, 0.198803458349704, 0.185530596260015, 0.19630515062925002, 0.10858876456035]",0.0,0.1756451572021488,A2B2C3D6E9F48,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",2.0837085415745924,GGA,Hf-Mg-Na-O-S-Si,0.030980826142855,-2.704554688646553,2.935699999999999,6,Triclinic,1,P1,oxide,Na,Mg,Hf,None,None,Si,"H, N, O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2716297,NaHf2Al2P3(SO8)3,1.9284189634407372,0.3088494086592779,no_data,1,no_data,1,no_data,0.0,no_data,AB2C2D3E3F24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals, Transition Metals",2.0580995734116665,GGA,Al-Hf-Na-O-P-S,0.028124015285716,-2.782815279413559,3.868999999999999,6,Triclinic,1,P1,oxide,Na,None,Hf,None,Al,None,"H, N, O, P, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2716299,Na10Hf4Nb4Si11SO48,1.87026359709796,0.5086988775708638,no_data,1,no_data,1,no_data,0.0,no_data,AB4C4D10E11F48,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",2.0815262840421624,GGA,Hf-Na-Nb-O-S-Si,0.034199973162388,-3.068028164525126,2.7375,6,Triclinic,1,P1,sulfate,Na,None,"Nb, Hf",None,None,Si,"H, N, O, S",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-2716333,Na5HfGa3(PO4)6,1.8490058268531935,0.5069933860388174,Octahedron,1,1a,1,"[0.08954462090123701, 0.067740755863005, 0.16052047292974803]",0.0,0.10593528323133002,AB3C5D6E24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals, Transition Metals",2.0552744853170366,GGA,Ga-Hf-Na-O-P,0.032209445256407,-2.708378799673172,3.6416,5,Triclinic,1,P1,phosphate,Na,None,Hf,None,Ga,None,"H, N, O, P",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-2716338,Na2Ca2Hf6Si3(S3O16)3,1.9281950714553695,0.3704728313992426,Octahedron,1,1a,1,"[0.18932694010710402, 0.22746454201736502, 0.159660156270607, 0.22887283722815202, 0.27178870900880603, 0.36352574861400405, 0.47676754869633103, 0.26770250954922997, 0.289261730371886, 0.297616620555123, 0.254296892134448, 0.25403967725340904, 0.28676347759346804, 0.22651835923384503, 0.255533249530754, 0.314603303481162, 0.31523971628303404, 0.18580521321353402]",0.0,0.27026595728568126,A2B2C3D6E9F48,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",2.0924236973213053,GGA,Ca-Hf-Na-O-S-Si,0.027736141333333002,-2.739171940646551,2.8299000000000003,6,Triclinic,1,P1,oxide,Na,Ca,Hf,None,None,Si,"H, C, N, O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2716347,Na4HfZr(SiO4)3,1.4916671027813904,1.462130902246502,Octahedron,1,"1b, 1c, 1a",3,"[0.175170233576941, 0.23310924587869203, 0.17539722217333, 0.19682330449207902, 0.208663852476652, 0.21759308095696503]",0.0,0.20112615659244318,ABC3D4E12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",2.085224704348143,GGA,Hf-Na-O-Si-Zr,0.003341339642855,-3.147182888199234,4.174799999999999,5,Trigonal,3,P3,silicate,Na,None,"Zr, Hf",None,None,Si,"H, N, O, S",None,None,None,None,B > 1,Positive B
mp-2716357,NaHf3MgP3(SO8)3,1.914295728154864,0.36929940181391385,Octahedron,1,1a,1,"[0.043396169680414, 0.074014957028762, 0.040736843488992, 0.05534016697645001, 0.15134959463931202, 0.118176312259351, 0.11276736169698401, 0.06716095753598701, 0.038701705283362]",0.0,0.07796045206551268,ABC3D3E3F24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Nonmetals, Transition Metals",2.068429363879583,GGA,Hf-Mg-Na-O-P-S,0.014443587409523001,-2.850765952984988,4.4893,6,Triclinic,1,P1,oxide,Na,Mg,Hf,None,None,None,"H, N, O, P, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2716365,K3NaHf2(SiO4)3,0.6335415080797844,3.614643628441742,Octahedron,1,12c,1,[0.227297262006347],0.0,0.227297262006347,AB2C3D3E12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",2.0993867841836917,GGA,Hf-K-Na-O-Si,0.0,-3.180259891656951,4.6751000000000005,5,Trigonal,-3m,R-3c,silicate,"Na, K",None,Hf,None,None,Si,"H, N, O, S",None,None,None,None,B > 1,Positive B
mp-2716379,Na5Hf2Nb2Si5PO24,1.786550710569718,0.7047791207633903,Octahedron,1,1a,1,"[0.164267915375576, 0.358104491370891, 0.30361845063965504, 0.40600237382429905, 0.19146297053441902, 0.256844238573726]",0.0,0.2800500733864277,AB2C2D5E5F24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",2.0748953122305656,GGA,Hf-Na-Nb-O-P-Si,0.028901816260679003,-3.101281642432634,2.6021,6,Triclinic,1,P1,oxide,Na,None,"Nb, Hf",None,None,Si,"H, N, O, P, S",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-2716386,Na2Hf4Sc4Si3(S3O16)3,1.9182827302191068,0.3838498430740973,Octahedron,1,1a,1,"[0.22737289743334002, 0.102404234422779, 0.18492143468382602, 0.16806906541305403, 0.14166065074726802, 0.251598492563515, 0.23683200936026702, 0.22726369594824603, 0.192438381488397, 0.11612332986232601, 0.087921482798926, 0.20903791334170901]",0.0,0.17880363233863775,A2B3C4D4E9F48,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",2.0900438348891606,GGA,Hf-Na-O-S-Sc-Si,0.03698030847619,-2.757698202217981,3.1843,6,Triclinic,1,P1,oxide,Na,None,"Sc, Hf",None,None,Si,"H, N, O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2716416,NaHf2Ga2P3(SO8)3,1.9368158579986208,0.2980299974034827,Octahedron,1,1a,1,"[0.10127688968674001, 0.08904720448719801, 0.11908098267530001, 0.09010408132078501, 0.200510051294979, 0.15009310371272402]",0.0,0.12501871886295435,AB2C2D3E3F24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals, Transition Metals",2.0619546923645116,GGA,Ga-Hf-Na-O-P-S,0.029904471380951002,-2.598808820318321,3.6696,6,Triclinic,1,P1,oxide,Na,None,Hf,None,Ga,None,"H, N, O, P, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2716421,Na5HfAl3(PO4)6,1.8423733399282192,0.48391245534936234,Octahedron,1,1a,1,"[0.16445146715650302, 0.09157800725203001, 0.16720407962052702]",0.0,0.14107785134302,AB3C5D6E24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals, Transition Metals",2.039253515959014,GGA,Al-Hf-Na-O-P,0.024536528629808003,-2.9489808749936843,4.451700000000001,5,Triclinic,1,P1,phosphate,Na,None,Hf,None,Al,None,"H, N, O, P",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2716424,Na2Hf6Zn2Si3(S3O16)3,1.9249085236737755,0.35416172320097317,Octahedron,1,1a,1,"[0.183651349093249, 0.181555093613734, 0.09066382878797301, 0.16391699144443803, 0.162104864060749, 0.23546124048991302, 0.30660203192594704, 0.17405227438967102, 0.297455504195138, 0.31348330389344303, 0.21993565752309402, 0.14868208667431002, 0.19039209304512, 0.18651765232108902, 0.18064591767982102, 0.20653723430692802, 0.21067513832669701, 0.11704050403519901]",0.0,0.19829848698925073,A2B2C3D6E9F48,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",2.081915319162729,GGA,Hf-Na-O-S-Si-Zn,0.020706053428567,-2.6124900262656,3.114899999999999,6,Triclinic,1,P1,oxide,Na,None,"Zn, Hf",None,None,Si,"H, N, O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2716425,NaCaHf3P3(SO8)3,1.9252309198353452,0.354198549216196,Octahedron,1,1a,1,"[0.184969246552104, 0.174645126328128, 0.099406388155463, 0.24630823605867802, 0.17276124655823502, 0.30290357957380604, 0.15083779029868302, 0.16918361653556102, 0.053403968258735]",0.0,0.17271324425771037,ABC3D3E3F24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Nonmetals, Transition Metals",2.0730608842545566,GGA,Ca-Hf-Na-O-P-S,0.022365280357142,-2.882492827794512,4.3359,6,Triclinic,1,P1,oxide,Na,Ca,Hf,None,None,None,"H, C, N, O, P, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2716426,Na5Hf2Ta2Si5PO24,1.77832639490464,0.7204054409270042,Octahedron,1,1a,1,"[0.159540467923832, 0.38303951009846204, 0.308089573232441, 0.433168011353157, 0.207169756739285, 0.24432246358841103]",0.0,0.2892216304892647,AB2C2D5E5F24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",2.0730664163044383,GGA,Hf-Na-O-P-Si-Ta,0.020155951858978,-3.165968412210412,3.379099999999999,6,Triclinic,1,P1,oxide,Na,None,"Hf, Ta",None,None,Si,"H, N, O, P, S",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-2716435,Na2Hf4In4Si3(S3O16)3,1.9218215455953953,0.3805120624508015,Octahedron,1,1a,1,"[0.23677913265566303, 0.11467754994301001, 0.188751058726913, 0.17342451783696303, 0.30046934813264803, 0.37966604656984904, 0.409394534925193, 0.373163388452435, 0.328363871806615, 0.23958450345495003, 0.180663238513353, 0.28924113437944804]",0.0,0.2678481937830867,A2B3C4D4E9F48,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",2.0920920337434925,GGA,Hf-In-Na-O-S-Si,0.037191944904761,-2.439893546598933,2.2365,6,Triclinic,1,P1,oxide,Na,None,Hf,None,In,Si,"H, N, O, S",I,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2716438,Na3Hf3Sc(PO4)6,1.9189975495906129,0.37147811807673764,Octahedron,1,1a,1,"[0.048641809808256005, 0.095352607435172, 0.105101851300368, 0.10703510624801, 0.15371303187478802, 0.057688449562178, 0.056395908710129006, 0.130465888109967, 0.145901577688221]",0.0,0.10003291452634323,AB3C3D6E24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",2.070254064277991,GGA,Hf-Na-O-P-Sc,0.011620201554039,-3.190323927486353,4.7844,5,Triclinic,1,P1,phosphate,Na,None,"Sc, Hf",None,None,None,"H, N, O, P, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2716458,Na6Hf7Zn(PO4)12,1.9035977258353107,0.40776997566430806,Octahedron,1,1a,1,"[0.077618172418214, 0.068976954071017, 0.080949155858537, 0.08933412333634401, 0.10820624482535501, 0.10960270653562001, 0.11957771007232101, 0.09002818498831801, 0.063998218830231, 0.102817978850714, 0.20298644443138603, 0.22968668277871201, 0.20826125973939102, 0.08452243873510501, 0.08485115588224901, 0.097878753263316, 0.09449916161017301, 0.18662703813887999, 0.19464559598448403, 0.23754556251295203, 0.24715021979790902]",0.0,0.13236970298386802,AB6C7D12E48,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",2.0697506581679983,GGA,Hf-Na-O-P-Zn,0.014096861148654001,-3.124625685729597,4.7102,5,Triclinic,1,P1,phosphate,Na,None,"Zn, Hf",None,None,None,"H, N, O, P",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-2716478,Na4Hf2(SiO4)3,1.5234913018495706,1.3682992671566594,Octahedron,1,12c,1,[0.20398817323102403],0.0,0.20398817323102403,A2B3C4D12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",2.0789567549239507,GGA,Hf-Na-O-Si,0.0,-3.184035271373837,4.1442,4,Trigonal,-3m,R-3c,silicate,Na,None,Hf,None,None,Si,"H, N, O, S",None,None,None,None,B > 1,Positive B
