material_id,chem_formula,R0,B,CN_raw,mean_charge,min_charge,max_charge,chemenv,Sn_wyckoff,num_Sn_chemenvs,CN,element,charge_range,is_single_charge,site_index,cn_found,d_min,d_max,d_mean,d_std,d_range,angle_mean,angle_std,angle_min,angle_max,bridging_O_count,bridging_O_fraction,n_candidate_sites_same_cn,geometry_type
mp-768603,Li4Ni3Sn5O16,1.913662566879785,0.4641880881432682,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Sn,0.0,True,9.0,6.0,2.0378620483782504,2.131807266394927,2.088252630856449,0.031366323052231616,0.09394521801667644,99.26136801331116,37.77924328992202,26.66632903831171,175.5766789622152,6.0,1.0,3,Octahedron
mp-768603,Li4Ni3Sn5O16,1.913662566879785,0.4641880881432682,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Sn,0.0,True,10.0,6.0,2.0461268893325473,2.1401529974842677,2.0925886260832027,0.03542216952041565,0.09402610815172041,59.95142306431305,23.682005735876476,22.267225611563056,87.59072482220854,6.0,1.0,4,Octahedron
mp-768603,Li4Ni3Sn5O16,1.913662566879785,0.4641880881432682,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Sn,0.0,True,11.0,6.0,2.052473187622502,2.160615333333509,2.117003759493766,0.03843981149475787,0.10814214571100722,48.63312559259046,19.677434472420607,20.02140142987786,80.63491791659692,6.0,1.0,5,Octahedron
mp-768755,Li2Sn2(SO4)3,1.4092813521338077,1.1493352645267394,[5.0],2.0,2.0,2.0,Octahedron,8d,1,5.0,Sn,0.0,True,,,,,,,,,,,,,,0,Octahedron
mp-768867,Na2SnCSO7,0.0899522023379239,2.557428441398809,[5.0],2.0,2.0,2.0,Pentagonal bipyramid,2e,1,5.0,Sn,0.0,True,,,,,,,,,,,,,,0,Pentagonal bipyramid
mp-768877,Sn2Ge2O7,2.183542740567153,0.1255621710887531,"[5.0, 6.0]",3.0,3.0,3.0,"Octahedron, Pentagonal bipyramid, Square pyramid",2i,3,5.0,Sn,0.0,True,0.0,5.0,2.2893574235729854,2.4996370195757582,2.3940955080403197,0.07824016958719564,0.2102795960027728,72.69271894815381,28.347694525111105,13.891555369633803,138.37098753109245,5.0,1.0,1,"Octahedron, Pentagonal bipyramid, Square pyramid"
mp-768877,Sn2Ge2O7,2.183542740567153,0.1255621710887531,"[5.0, 6.0]",3.0,3.0,3.0,"Octahedron, Pentagonal bipyramid, Square pyramid",2i,3,5.0,Sn,0.0,True,7.0,5.0,2.289357423572985,2.4996370195757587,2.39409550804032,0.07824016958719585,0.21027959600277368,72.69271894815382,28.34769452511111,13.891555369633803,138.37098753109248,5.0,1.0,2,"Octahedron, Pentagonal bipyramid, Square pyramid"
mp-768877,Sn2Ge2O7,2.183542740567153,0.1255621710887531,"[5.0, 6.0]",3.0,3.0,3.0,"Octahedron, Pentagonal bipyramid, Square pyramid",2i,3,6.0,Sn,0.0,True,1.0,6.0,2.017313246133175,2.200902674565201,2.1131339499080246,0.0605842794372978,0.1835894284320263,81.87337608604652,33.14838005708661,16.146005497513414,164.15468840313494,6.0,1.0,1,"Octahedron, Pentagonal bipyramid, Square pyramid"
mp-768877,Sn2Ge2O7,2.183542740567153,0.1255621710887531,"[5.0, 6.0]",3.0,3.0,3.0,"Octahedron, Pentagonal bipyramid, Square pyramid",2i,3,6.0,Sn,0.0,True,2.0,6.0,2.02094361280305,2.231495717200618,2.102996167386442,0.06742940614412767,0.21055210439756777,95.25740074231774,35.31206720758362,19.05684337373163,173.38215643017483,6.0,1.0,2,"Octahedron, Pentagonal bipyramid, Square pyramid"
mp-768877,Sn2Ge2O7,2.183542740567153,0.1255621710887531,"[5.0, 6.0]",3.0,3.0,3.0,"Octahedron, Pentagonal bipyramid, Square pyramid",2i,3,6.0,Sn,0.0,True,5.0,6.0,2.0209436128030496,2.2314957172006173,2.102996167386442,0.06742940614412765,0.21055210439756777,95.25740074231776,35.312067207583624,19.05684337373163,173.38215643017483,6.0,1.0,3,"Octahedron, Pentagonal bipyramid, Square pyramid"
mp-768877,Sn2Ge2O7,2.183542740567153,0.1255621710887531,"[5.0, 6.0]",3.0,3.0,3.0,"Octahedron, Pentagonal bipyramid, Square pyramid",2i,3,6.0,Sn,0.0,True,6.0,6.0,2.0173132461331744,2.2009026745652003,2.113133949908024,0.060584279437297356,0.18358942843202586,81.87337608604655,33.1483800570866,16.14600549751346,164.15468840313494,6.0,1.0,4,"Octahedron, Pentagonal bipyramid, Square pyramid"
mp-769187,Sn5P6O25,1.9368914575094496,0.3035020542798265,"[4.0, 6.0]",4.0,4.0,4.0,"Octahedron, Tetrahedron","2c, 1a",2,4.0,Sn,0.0,True,2.0,4.0,1.9012248077819849,1.9725587698610672,1.9547252409928082,0.03088848951604901,0.07133396207908227,109.46651552692542,0.7213717661440445,108.7451412017536,110.18788772700502,4.0,1.0,1,"Octahedron, Tetrahedron"
mp-769187,Sn5P6O25,1.9368914575094496,0.3035020542798265,"[4.0, 6.0]",4.0,4.0,4.0,"Octahedron, Tetrahedron","2c, 1a",2,4.0,Sn,0.0,True,3.0,4.0,1.9012248077819873,1.9725587698610683,1.954725240992809,0.030888489516048147,0.07133396207908094,109.46651552692542,0.7213717661440564,108.74514120175358,110.187887727005,4.0,1.0,2,"Octahedron, Tetrahedron"
mp-769187,Sn5P6O25,1.9368914575094496,0.3035020542798265,"[4.0, 6.0]",4.0,4.0,4.0,"Octahedron, Tetrahedron","2c, 1a",2,6.0,Sn,0.0,True,0.0,6.0,2.0350753143529765,2.087979435916334,2.061527380601054,0.02645202105113177,0.05290412156335744,57.19719093246712,20.282752820954396,30.107785066346338,86.20915676547547,6.0,1.0,1,"Octahedron, Tetrahedron"
mp-769187,Sn5P6O25,1.9368914575094496,0.3035020542798265,"[4.0, 6.0]",4.0,4.0,4.0,"Octahedron, Tetrahedron","2c, 1a",2,6.0,Sn,0.0,True,1.0,6.0,2.0350753143529765,2.0879794359163353,2.0615273806010532,0.026452021051133253,0.052904121563358775,57.197190932467194,20.28275282095441,30.107785066346402,86.20915676547554,6.0,1.0,2,"Octahedron, Tetrahedron"
mp-769187,Sn5P6O25,1.9368914575094496,0.3035020542798265,"[4.0, 6.0]",4.0,4.0,4.0,"Octahedron, Tetrahedron","2c, 1a",2,6.0,Sn,0.0,True,4.0,6.0,2.056799396177564,2.0567994793037596,2.056799445425699,3.563397672807709e-08,8.312619570460811e-08,25.44172640144868,8.65119228761414,16.748273615538302,38.95760825408892,6.0,1.0,3,"Octahedron, Tetrahedron"
mp-769294,Rb8SnO6,2.020480332831388,0.4094047068091419,[4.0],4.0,4.0,4.0,Tetrahedron,2a,1,4.0,Sn,0.0,True,16.0,4.0,2.012968649260641,2.0438813407079994,2.020696873343312,0.013385558474281814,0.03091269144735831,79.39542400899609,20.139956467392427,59.544480221960036,118.74805427591714,0.0,0.0,1,Tetrahedron
mp-769294,Rb8SnO6,2.020480332831388,0.4094047068091419,[4.0],4.0,4.0,4.0,Tetrahedron,2a,1,4.0,Sn,0.0,True,17.0,4.0,2.012968649260643,2.0438813407080003,2.0206968733433133,0.013385558474281621,0.03091269144735742,90.50166894516651,22.35321737907769,59.54448055860759,110.39940419637162,0.0,0.0,2,Tetrahedron
mp-769368,Rb4SnO3,2.0315063895333525,0.1454498580364677,[3.0],2.0,2.0,2.0,Triangular non-coplanar,8c,1,3.0,Sn,0.0,True,32.0,3.0,2.0851536052451713,2.0973640453199076,2.0905298040549156,0.005090391442424307,0.012210440074736262,52.84136068917204,20.851112426198288,27.59960984348358,78.66427553015468,0.0,0.0,1,Triangular non-coplanar
mp-769368,Rb4SnO3,2.0315063895333525,0.1454498580364677,[3.0],2.0,2.0,2.0,Triangular non-coplanar,8c,1,3.0,Sn,0.0,True,33.0,3.0,2.085153605245172,2.097364045319908,2.0905298040549156,0.0050903914424243486,0.012210440074736262,29.245662858855358,1.3706520327742382,27.599609843483513,30.955206481638992,0.0,0.0,2,Triangular non-coplanar
mp-769368,Rb4SnO3,2.0315063895333525,0.1454498580364677,[3.0],2.0,2.0,2.0,Triangular non-coplanar,8c,1,3.0,Sn,0.0,True,34.0,3.0,2.0851536052451713,2.097364045319908,2.0905298040549156,0.005090391442424548,0.012210440074736706,90.8848367989329,21.462791161364102,61.01117248856688,110.474651025666,0.0,0.0,3,Triangular non-coplanar
mp-769368,Rb4SnO3,2.0315063895333525,0.1454498580364677,[3.0],2.0,2.0,2.0,Triangular non-coplanar,8c,1,3.0,Sn,0.0,True,35.0,3.0,2.0851536052451722,2.0973640453199054,2.090529804054915,0.005090391442423001,0.012210440074733153,102.01241029012685,0.7478656120278108,101.16868688256574,102.98658763657082,0.0,0.0,4,Triangular non-coplanar
mp-769368,Rb4SnO3,2.0315063895333525,0.1454498580364677,[3.0],2.0,2.0,2.0,Triangular non-coplanar,8c,1,3.0,Sn,0.0,True,36.0,3.0,2.0851536052451713,2.097364045319907,2.0905298040549156,0.005090391442424066,0.012210440074735818,90.8848367989329,21.46279116136411,61.01117248856688,110.47465102566603,0.0,0.0,5,Triangular non-coplanar
mp-769368,Rb4SnO3,2.0315063895333525,0.1454498580364677,[3.0],2.0,2.0,2.0,Triangular non-coplanar,8c,1,3.0,Sn,0.0,True,37.0,3.0,2.0851536052451722,2.0973640453199085,2.090529804054917,0.005090391442424222,0.012210440074736262,102.01241029012688,0.7478656120278108,101.16868688256578,102.98658763657086,0.0,0.0,6,Triangular non-coplanar
mp-769368,Rb4SnO3,2.0315063895333525,0.1454498580364677,[3.0],2.0,2.0,2.0,Triangular non-coplanar,8c,1,3.0,Sn,0.0,True,38.0,3.0,2.0851536052451727,2.0973640453199054,2.090529804054915,0.005090391442422887,0.012210440074732709,29.245662858855365,1.3706520327742324,27.599609843483528,30.955206481638992,0.0,0.0,7,Triangular non-coplanar
mp-769368,Rb4SnO3,2.0315063895333525,0.1454498580364677,[3.0],2.0,2.0,2.0,Triangular non-coplanar,8c,1,3.0,Sn,0.0,True,39.0,3.0,2.0851536052451727,2.0973640453199085,2.0905298040549165,0.005090391442424236,0.012210440074735818,52.84136068917201,20.8511124261983,27.599609843483513,78.66427553015464,0.0,0.0,8,Triangular non-coplanar
mp-769380,Li2TiSn3(PO4)6,1.9294674955316349,0.2937388511750552,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Sn,0.0,True,3.0,6.0,2.018564306719045,2.0587804646213037,2.0386723622171155,0.02010799004716297,0.04021615790225885,41.13813579508582,14.473008410256313,15.368130000518079,56.32761530027604,6.0,1.0,1,Octahedron
mp-769380,Li2TiSn3(PO4)6,1.9294674955316349,0.2937388511750552,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Sn,0.0,True,4.0,6.0,2.047534686643443,2.0870826024919173,2.067308618850864,0.01977386578421023,0.03954791584847417,105.52587393596698,32.0121715352243,80.0958521126745,168.65473600390183,6.0,1.0,2,Octahedron
mp-769380,Li2TiSn3(PO4)6,1.9294674955316349,0.2937388511750552,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Sn,0.0,True,5.0,6.0,2.026182766068047,2.056716212053646,2.0414494653204835,0.015266636003780974,0.030533445985598817,105.40822077844645,31.84912340616051,81.15189661257106,168.23113413995623,6.0,1.0,3,Octahedron
mp-770199,Li2CoSn3(PO4)6,1.9350800873994032,0.2783765280845698,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Sn,0.0,True,3.0,6.0,2.025032906503735,2.0436026767299684,2.034317794643522,0.009284823521779164,0.018569770226233295,41.21044723524696,14.367039251098337,15.647375925606077,56.05314097826073,6.0,1.0,1,Octahedron
mp-770199,Li2CoSn3(PO4)6,1.9350800873994032,0.2783765280845698,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Sn,0.0,True,4.0,6.0,2.0495331200098703,2.0864133484591787,2.067973234192347,0.01844005199497073,0.03688022844930838,105.27758510244823,31.70258601920575,78.90940245592422,167.56248006802704,6.0,1.0,2,Octahedron
mp-770199,Li2CoSn3(PO4)6,1.9350800873994032,0.2783765280845698,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Sn,0.0,True,5.0,6.0,2.018663058206175,2.0677301712687415,2.0431966173118337,0.024533493822552703,0.04906711306256639,105.49316294012311,31.937948159455647,80.87235213075695,168.5123800812774,6.0,1.0,3,Octahedron
mp-770744,Li4Nb2Fe3Sn3O16,1.9658578578687245,0.3500917516289643,[6.0],4.0,4.0,4.0,Octahedron,"2b, 1a",1,6.0,Sn,0.0,True,9.0,6.0,2.068995911128589,2.1889423118974873,2.109052584527115,0.039369281704617,0.11994640076889818,94.32910554479827,41.33215629200603,26.27728647623398,172.91092747694526,6.0,1.0,1,Octahedron
mp-770744,Li4Nb2Fe3Sn3O16,1.9658578578687245,0.3500917516289643,[6.0],4.0,4.0,4.0,Octahedron,"2b, 1a",1,6.0,Sn,0.0,True,10.0,6.0,2.0689959111285914,2.188942311897487,2.1090525845271153,0.0393692817046165,0.11994640076889551,94.32910554479828,41.332156292006026,26.27728647623402,172.91092747694526,6.0,1.0,2,Octahedron
mp-770744,Li4Nb2Fe3Sn3O16,1.9658578578687245,0.3500917516289643,[6.0],4.0,4.0,4.0,Octahedron,"2b, 1a",1,6.0,Sn,0.0,True,11.0,6.0,2.031363760946315,2.189297589721412,2.1175283099969717,0.06205861293333671,0.15793382877509687,88.72295960490732,44.74139107942069,23.412095108569364,173.76041976561288,6.0,1.0,3,Octahedron
mp-770846,Ba3Sn2O7,2.0121953521281,0.2131997738345282,[6.0],4.0,4.0,4.0,Octahedron,8g,1,6.0,Sn,0.0,True,6.0,6.0,2.08048941612128,2.1043131361262075,2.0991951292149302,0.008608421871735685,0.023823720004927385,89.76869891867777,51.620980562425494,8.623844978258656,178.91345534999977,5.0,0.8333333333333334,1,Octahedron
mp-770846,Ba3Sn2O7,2.0121953521281,0.2131997738345282,[6.0],4.0,4.0,4.0,Octahedron,8g,1,6.0,Sn,0.0,True,7.0,6.0,2.080489416121281,2.104313136126207,2.0991951292149307,0.008608421871735375,0.023823720004926052,82.57640293482602,51.74160385430127,8.623844978258656,178.91345534999977,5.0,0.8333333333333334,2,Octahedron
mp-770846,Ba3Sn2O7,2.0121953521281,0.2131997738345282,[6.0],4.0,4.0,4.0,Octahedron,8g,1,6.0,Sn,0.0,True,8.0,6.0,2.0804894161212824,2.1043131361262066,2.0991951292149307,0.008608421871734821,0.023823720004924276,82.57640293482599,51.74160385430116,8.623844978258742,178.91345534999908,5.0,0.8333333333333334,3,Octahedron
mp-770846,Ba3Sn2O7,2.0121953521281,0.2131997738345282,[6.0],4.0,4.0,4.0,Octahedron,8g,1,6.0,Sn,0.0,True,9.0,6.0,2.080489416121281,2.104313136126208,2.0991951292149307,0.008608421871735444,0.02382372000492694,89.76869891867783,51.62098056242559,8.623844978258656,178.91345535000042,5.0,0.8333333333333334,4,Octahedron
mp-770969,LiVSn3(PO4)6,1.938050061177017,0.2526882157325666,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Sn,0.0,True,2.0,6.0,2.00916150742023,2.056417886459129,2.0327897242670665,0.02362808196597389,0.0472563790388989,41.0411409410334,14.356761393670393,15.566353830605143,56.12620036850357,6.0,1.0,1,Octahedron
mp-770969,LiVSn3(PO4)6,1.938050061177017,0.2526882157325666,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Sn,0.0,True,3.0,6.0,2.055767634311357,2.079983908298704,2.0678758077166908,0.012108019314235587,0.024216273987347048,106.97834732822236,34.133735361395615,85.91604396354327,175.09607894144096,6.0,1.0,2,Octahedron
mp-770969,LiVSn3(PO4)6,1.938050061177017,0.2526882157325666,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Sn,0.0,True,4.0,6.0,2.0168765617684645,2.0267972973800834,2.0218369605352824,0.004960262562312701,0.00992073561161888,107.18476256927791,34.420006932064744,87.47342730508093,175.9231447093632,6.0,1.0,3,Octahedron
mp-771059,Li4Nb2Co3Sn3O16,1.956000724426648,0.3653685621379605,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Sn,0.0,True,18.0,6.0,2.0131548739805813,2.2033064588856606,2.1142936827796173,0.07463284185619776,0.19015158490507922,71.35825522804801,27.668407673513816,23.602486404152273,119.27929916751168,6.0,1.0,1,Octahedron
mp-771059,Li4Nb2Co3Sn3O16,1.956000724426648,0.3653685621379605,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Sn,0.0,True,19.0,6.0,2.0147109918027306,2.201023629349443,2.113894409489797,0.0722740412876341,0.18631263754671235,106.79150443176017,33.89579206744497,78.18467223743563,174.12045225255017,6.0,1.0,2,Octahedron
mp-771059,Li4Nb2Co3Sn3O16,1.956000724426648,0.3653685621379605,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Sn,0.0,True,20.0,6.0,2.0550803531910424,2.1753881437118667,2.1013855307418168,0.0388532303638196,0.1203077905208243,56.200599124096975,27.8370274850553,16.37341020995379,96.65468442358069,6.0,1.0,3,Octahedron
mp-771059,Li4Nb2Co3Sn3O16,1.956000724426648,0.3653685621379605,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Sn,0.0,True,21.0,6.0,2.0548239892531197,2.1750157626709155,2.10119332296478,0.03875940699574594,0.12019177341779574,79.0391157163734,36.0820514234793,23.155125252080285,177.83978687941408,6.0,1.0,4,Octahedron
mp-771059,Li4Nb2Co3Sn3O16,1.956000724426648,0.3653685621379605,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Sn,0.0,True,22.0,6.0,2.0553309044642223,2.1774681151213016,2.101363047148434,0.039435463595193294,0.12213721065707928,107.0887293348915,34.469725936799385,81.59625927717488,177.9663861930204,6.0,1.0,5,Octahedron
mp-771059,Li4Nb2Co3Sn3O16,1.956000724426648,0.3653685621379605,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Sn,0.0,True,23.0,6.0,2.0554097432471,2.1762535861872405,2.101388359432948,0.03901650148874501,0.12084384294014061,81.83836521681697,34.25515096069938,27.985389672080583,175.14597277910963,6.0,1.0,6,Octahedron
mp-771335,Na3SnPCO7,1.8409608220425533,0.8075100104012037,[4.0],2.0,2.0,2.0,Pentagonal bipyramid,2a,1,4.0,Sn,0.0,True,,,,,,,,,,,,,,0,Pentagonal bipyramid
mp-771774,Na2SiSnCO7,1.7958173820561434,0.7248602340712619,[6.0],4.0,4.0,4.0,Octahedron,2e,1,6.0,Sn,0.0,True,6.0,6.0,2.040035481514645,2.2221148288506414,2.09951220063011,0.07176426999923124,0.1820793473359963,86.27926237949819,35.1349323255095,4.133553597707595,171.57379844740169,6.0,1.0,1,Octahedron
mp-771774,Na2SiSnCO7,1.7958173820561434,0.7248602340712619,[6.0],4.0,4.0,4.0,Octahedron,2e,1,6.0,Sn,0.0,True,7.0,6.0,2.040035481514646,2.2221148288506405,2.09951220063011,0.0717642699992308,0.1820793473359945,86.27926237949819,35.13493232550946,4.133553597707859,171.5737984474017,6.0,1.0,2,Octahedron
mp-772039,Na4Sn4H10O11,2.123347273616708,-0.0144561619489338,[3.0],2.0,2.0,2.0,Triangular non-coplanar,4e,1,3.0,Sn,0.0,True,16.0,3.0,2.0681288802454114,2.1432607381414286,2.1130174160646065,0.03237345344462209,0.07513185789601717,59.57861730561433,33.5866537247266,12.082180220689468,83.72847102503121,3.0,1.0,1,Triangular non-coplanar
mp-772039,Na4Sn4H10O11,2.123347273616708,-0.0144561619489338,[3.0],2.0,2.0,2.0,Triangular non-coplanar,4e,1,3.0,Sn,0.0,True,17.0,3.0,2.108936176734463,2.1182931399526757,2.1125589069184665,0.004101383781243045,0.009356963218212666,57.47771168663949,22.54530836040654,26.692630479685594,80.05673090691242,3.0,1.0,2,Triangular non-coplanar
mp-772039,Na4Sn4H10O11,2.123347273616708,-0.0144561619489338,[3.0],2.0,2.0,2.0,Triangular non-coplanar,4e,1,3.0,Sn,0.0,True,18.0,3.0,2.1200862668967453,2.1387511916710555,2.1291070536430827,0.007632661367347675,0.018664924774310254,91.962820997322,7.554945055736922,85.26524464018402,102.52081477692882,3.0,1.0,3,Triangular non-coplanar
mp-772039,Na4Sn4H10O11,2.123347273616708,-0.0144561619489338,[3.0],2.0,2.0,2.0,Triangular non-coplanar,4e,1,3.0,Sn,0.0,True,19.0,3.0,2.05408163133657,2.153481016510106,2.114119947557054,0.04313328845287282,0.09939938517353575,90.39784964882699,3.39864698817184,86.77365786592543,94.94401347393924,3.0,1.0,4,Triangular non-coplanar
mp-772039,Na4Sn4H10O11,2.123347273616708,-0.0144561619489338,[3.0],2.0,2.0,2.0,Triangular non-coplanar,4e,1,3.0,Sn,0.0,True,20.0,3.0,2.1200862668967466,2.138751191671055,2.1291070536430836,0.007632661367346939,0.018664924774308478,92.83955183182042,2.567104765564707,89.7232903322711,96.01066925726774,3.0,1.0,5,Triangular non-coplanar
mp-772039,Na4Sn4H10O11,2.123347273616708,-0.0144561619489338,[3.0],2.0,2.0,2.0,Triangular non-coplanar,4e,1,3.0,Sn,0.0,True,21.0,3.0,2.10893617673446,2.1182931399526765,2.112558906918466,0.0041013837812442985,0.009356963218216663,88.00525546007917,3.112727431800744,85.68266758770592,92.40503627725757,3.0,1.0,6,Triangular non-coplanar
mp-772039,Na4Sn4H10O11,2.123347273616708,-0.0144561619489338,[3.0],2.0,2.0,2.0,Triangular non-coplanar,4e,1,3.0,Sn,0.0,True,22.0,3.0,2.068128880245411,2.143260738141429,2.1130174160646065,0.03237345344462244,0.07513185789601806,66.58518754834846,33.444386925720934,19.356957619182378,92.4154362125007,3.0,1.0,7,Triangular non-coplanar
mp-772039,Na4Sn4H10O11,2.123347273616708,-0.0144561619489338,[3.0],2.0,2.0,2.0,Triangular non-coplanar,4e,1,3.0,Sn,0.0,True,23.0,3.0,2.05408163133657,2.1534810165101064,2.114119947557054,0.04313328845287295,0.09939938517353619,90.39784964882699,3.3986469881718264,86.77365786592544,94.94401347393922,3.0,1.0,8,Triangular non-coplanar
mp-772039,Na4Sn4H10O11,2.123347273616708,-0.0144561619489338,[3.0],2.0,2.0,2.0,Triangular non-coplanar,4e,1,3.0,Sn,0.0,True,24.0,3.0,2.0540816313365693,2.1534810165101046,2.1141199475570533,0.04313328845287297,0.0993993851735353,90.397849648827,3.3986469881718584,86.7736578659254,94.94401347393926,3.0,1.0,9,Triangular non-coplanar
mp-772039,Na4Sn4H10O11,2.123347273616708,-0.0144561619489338,[3.0],2.0,2.0,2.0,Triangular non-coplanar,4e,1,3.0,Sn,0.0,True,25.0,3.0,2.0681288802454105,2.1432607381414277,2.1130174160646056,0.03237345344462209,0.07513185789601717,66.58518754834849,33.444386925720956,19.356957619182378,92.41543621250072,3.0,1.0,10,Triangular non-coplanar
mp-772039,Na4Sn4H10O11,2.123347273616708,-0.0144561619489338,[3.0],2.0,2.0,2.0,Triangular non-coplanar,4e,1,3.0,Sn,0.0,True,26.0,3.0,2.1089361767344594,2.118293139952675,2.112558906918465,0.004101383781244113,0.009356963218215775,88.00525546007918,3.11272743180075,85.68266758770595,92.40503627725758,3.0,1.0,11,Triangular non-coplanar
mp-772039,Na4Sn4H10O11,2.123347273616708,-0.0144561619489338,[3.0],2.0,2.0,2.0,Triangular non-coplanar,4e,1,3.0,Sn,0.0,True,27.0,3.0,2.1200862668967475,2.1387511916710564,2.1291070536430836,0.007632661367347223,0.018664924774308922,92.8395518318204,2.567104765564678,89.72329033227113,96.0106692572677,3.0,1.0,12,Triangular non-coplanar
mp-772039,Na4Sn4H10O11,2.123347273616708,-0.0144561619489338,[3.0],2.0,2.0,2.0,Triangular non-coplanar,4e,1,3.0,Sn,0.0,True,28.0,3.0,2.0540816313365693,2.153481016510106,2.1141199475570533,0.04313328845287323,0.09939938517353664,90.39784964882699,3.3986469881718504,86.77365786592541,94.94401347393925,3.0,1.0,13,Triangular non-coplanar
mp-772039,Na4Sn4H10O11,2.123347273616708,-0.0144561619489338,[3.0],2.0,2.0,2.0,Triangular non-coplanar,4e,1,3.0,Sn,0.0,True,29.0,3.0,2.1200862668967466,2.1387511916710555,2.1291070536430827,0.007632661367347174,0.018664924774308922,91.96282099732197,7.554945055736916,85.265244640184,102.5208147769288,3.0,1.0,14,Triangular non-coplanar
mp-772039,Na4Sn4H10O11,2.123347273616708,-0.0144561619489338,[3.0],2.0,2.0,2.0,Triangular non-coplanar,4e,1,3.0,Sn,0.0,True,30.0,3.0,2.1089361767344594,2.118293139952676,2.112558906918465,0.004101383781244527,0.009356963218216663,57.4777116866395,22.545308360406533,26.69263047968561,80.05673090691242,3.0,1.0,15,Triangular non-coplanar
mp-772039,Na4Sn4H10O11,2.123347273616708,-0.0144561619489338,[3.0],2.0,2.0,2.0,Triangular non-coplanar,4e,1,3.0,Sn,0.0,True,31.0,3.0,2.068128880245411,2.143260738141431,2.1130174160646065,0.03237345344462279,0.07513185789601984,59.57861730561436,33.586653724726624,12.082180220689468,83.72847102503124,3.0,1.0,16,Triangular non-coplanar
mp-772062,Fe5Sn(PO4)6,1.8573501401212995,0.4759733130703325,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Sn,0.0,True,5.0,6.0,2.0047824535819005,2.100724853385393,2.052753652752106,0.04797116377717988,0.0959423998034925,43.62331550690161,15.146653587270889,16.783884630014345,59.295316442753,6.0,1.0,1,Octahedron
mp-772086,Ba4Sn3O10,1.7524850275110726,0.9156474629233096,[6.0],4.0,4.0,4.0,Octahedron,"2a, 4f",1,6.0,Sn,0.0,True,8.0,6.0,2.0971000152661965,2.114078849847467,2.108419238320377,0.00800389937937343,0.016978834581270696,56.99363741781706,27.686313694207932,13.106646425696017,93.75196309416499,6.0,1.0,1,Octahedron
mp-772086,Ba4Sn3O10,1.7524850275110726,0.9156474629233096,[6.0],4.0,4.0,4.0,Octahedron,"2a, 4f",1,6.0,Sn,0.0,True,9.0,6.0,1.9919733783649194,2.280409697256943,2.1172964858882324,0.10017906432799323,0.2884363188920236,21.77131813996584,8.395828094425605,1.1742892344410103,36.95027924557598,6.0,1.0,2,Octahedron
mp-772086,Ba4Sn3O10,1.7524850275110726,0.9156474629233096,[6.0],4.0,4.0,4.0,Octahedron,"2a, 4f",1,6.0,Sn,0.0,True,10.0,6.0,1.9919733783649194,2.280409697256944,2.1172964858882324,0.10017906432799344,0.2884363188920245,105.0344155825977,31.884237617069445,78.68309351471609,177.35684057131243,6.0,1.0,3,Octahedron
mp-772086,Ba4Sn3O10,1.7524850275110726,0.9156474629233096,[6.0],4.0,4.0,4.0,Octahedron,"2a, 4f",1,6.0,Sn,0.0,True,11.0,6.0,2.0971000152661956,2.114078849847467,2.1084192383203764,0.008003899379373325,0.016978834581271585,107.99999983901088,36.49195123898587,81.7566711402214,180.0,6.0,1.0,4,Octahedron
mp-772086,Ba4Sn3O10,1.7524850275110726,0.9156474629233096,[6.0],4.0,4.0,4.0,Octahedron,"2a, 4f",1,6.0,Sn,0.0,True,12.0,6.0,1.9919733783649203,2.2804096972569434,2.1172964858882324,0.10017906432799252,0.28843631889202315,21.771318139965818,8.395828094425658,1.1742892344406999,36.95027924557598,6.0,1.0,5,Octahedron
mp-772086,Ba4Sn3O10,1.7524850275110726,0.9156474629233096,[6.0],4.0,4.0,4.0,Octahedron,"2a, 4f",1,6.0,Sn,0.0,True,13.0,6.0,1.9919733783649203,2.2804096972569425,2.117296485888232,0.10017906432799246,0.28843631889202226,105.03441558259773,31.884237617069488,78.68309351471609,177.35684057131272,6.0,1.0,6,Octahedron
