material_id,chem_formula,R0,B,CN_raw,mean_charge,min_charge,max_charge,chemenv,Fe_wyckoff,num_Fe_chemenvs,CN,element,charge_range,is_single_charge,site_index,cn_found,d_min,d_max,d_mean,d_std,d_range,angle_mean,angle_std,angle_min,angle_max,bridging_O_count,bridging_O_fraction,n_candidate_sites_same_cn,geometry_type
mp-766376,Li4Mn3Fe(PO4)4,2.212014408321413,-0.0164402593627726,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Fe,0.0,True,15.0,6.0,2.1037793657503077,2.277770443114143,2.195250776616628,0.07809800181152479,0.17399107736383534,68.04261722132482,23.43998516688887,38.31935245128084,119.03619798149948,6.0,1.0,2,Octahedron
mp-766386,Mn3Fe(PO4)4,1.7590291655342714,0.4176832863838883,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Fe,0.0,True,6.0,6.0,1.940839143795777,2.176504699533893,2.0556235374982488,0.09605597985642175,0.23566555573811598,104.2637058644912,29.575300416473944,66.26272935086257,171.26731111970167,6.0,1.0,1,Octahedron
mp-766386,Mn3Fe(PO4)4,1.7590291655342714,0.4176832863838883,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Fe,0.0,True,7.0,6.0,1.942253083352063,2.179647341820298,2.0573376767181886,0.09584916478008253,0.23739425846823492,64.70677063082907,23.478586267139356,36.778315656420595,118.80811847083439,6.0,1.0,2,Octahedron
mp-766414,MnFe3(PO4)4,1.737051872512793,0.4576475177924183,[6.0],3.0,3.0,3.0,Octahedron,"4b, 2a",1,6.0,Fe,0.0,True,2.0,6.0,1.935290569427934,2.174041524860107,2.0682042724115233,0.0974121887576278,0.23875095543217273,71.25457107288608,29.984986227770843,15.807439606673418,121.8136086789474,6.0,1.0,1,Octahedron
mp-766414,MnFe3(PO4)4,1.737051872512793,0.4576475177924183,[6.0],3.0,3.0,3.0,Octahedron,"4b, 2a",1,6.0,Fe,0.0,True,3.0,6.0,1.9352905694279343,2.1740415248601055,2.068204272411523,0.09741218875762708,0.23875095543217117,96.1541414841803,33.96098575160291,35.3093592601292,155.29880452932875,6.0,1.0,2,Octahedron
mp-766414,MnFe3(PO4)4,1.737051872512793,0.4576475177924183,[6.0],3.0,3.0,3.0,Octahedron,"4b, 2a",1,6.0,Fe,0.0,True,4.0,6.0,1.938403514046007,2.1889105226401866,2.0603890794930373,0.09638603961891579,0.2505070085941796,86.62974332687176,37.6889333079732,37.19028118985783,170.8388617915413,6.0,1.0,3,Octahedron
mp-766414,MnFe3(PO4)4,1.737051872512793,0.4576475177924183,[6.0],3.0,3.0,3.0,Octahedron,"4b, 2a",1,6.0,Fe,0.0,True,5.0,6.0,1.938403514046007,2.1889105226401857,2.0603890794930373,0.0963860396189154,0.25050700859417874,86.62974332687175,37.6889333079732,37.19028118985783,170.8388617915413,6.0,1.0,4,Octahedron
mp-766414,MnFe3(PO4)4,1.737051872512793,0.4576475177924183,[6.0],3.0,3.0,3.0,Octahedron,"4b, 2a",1,6.0,Fe,0.0,True,6.0,6.0,1.9384035140460074,2.1889105226401884,2.0603890794930377,0.09638603961891619,0.25050700859418096,86.62974332687175,37.68893330797321,37.19028118985785,170.8388617915413,6.0,1.0,5,Octahedron
mp-766414,MnFe3(PO4)4,1.737051872512793,0.4576475177924183,[6.0],3.0,3.0,3.0,Octahedron,"4b, 2a",1,6.0,Fe,0.0,True,7.0,6.0,1.9384035140460074,2.188910522640186,2.060389079493037,0.09638603961891568,0.25050700859417874,86.62974332687176,37.6889333079732,37.19028118985784,170.8388617915413,6.0,1.0,6,Octahedron
mp-766418,MnFe7(PO4)8,1.7362638030576438,0.4577845550102047,[6.0],3.0,3.0,3.0,Octahedron,"2c, 1a, 1b",1,6.0,Fe,0.0,True,1.0,6.0,1.932729160187493,2.1636613298023906,2.0616075968733116,0.09378262447738701,0.2309321696148976,57.55149001055338,23.30808826479115,14.719680914036788,89.18717990370509,6.0,1.0,1,Octahedron
mp-766418,MnFe7(PO4)8,1.7362638030576438,0.4577845550102047,[6.0],3.0,3.0,3.0,Octahedron,"2c, 1a, 1b",1,6.0,Fe,0.0,True,2.0,6.0,1.9354962559297606,2.160660830734787,2.0623721589685027,0.09336944255797612,0.2251645748050266,78.19828511368951,35.65570598386475,15.688198224903552,169.96769533241812,6.0,1.0,2,Octahedron
mp-766418,MnFe7(PO4)8,1.7362638030576438,0.4577845550102047,[6.0],3.0,3.0,3.0,Octahedron,"2c, 1a, 1b",1,6.0,Fe,0.0,True,3.0,6.0,1.9342997011140144,2.170933550201941,2.067623804970312,0.09571683207417496,0.23663384908792673,104.3825708168369,29.406769246441982,67.0472669352316,168.82458186276915,6.0,1.0,3,Octahedron
mp-766418,MnFe7(PO4)8,1.7362638030576438,0.4577845550102047,[6.0],3.0,3.0,3.0,Octahedron,"2c, 1a, 1b",1,6.0,Fe,0.0,True,4.0,6.0,1.942657198720215,2.190558260607577,2.0592320867723664,0.09403990723866938,0.24790106188736205,104.34589484387661,29.652401110973177,66.77173061748202,171.17996749132718,6.0,1.0,4,Octahedron
mp-766418,MnFe7(PO4)8,1.7362638030576438,0.4577845550102047,[6.0],3.0,3.0,3.0,Octahedron,"2c, 1a, 1b",1,6.0,Fe,0.0,True,5.0,6.0,1.9426571987202157,2.1905582606075757,2.0592320867723664,0.09403990723866873,0.24790106188736005,104.34589484387661,29.65240111097318,66.77173061748202,171.17996749132715,6.0,1.0,5,Octahedron
mp-766418,MnFe7(PO4)8,1.7362638030576438,0.4577845550102047,[6.0],3.0,3.0,3.0,Octahedron,"2c, 1a, 1b",1,6.0,Fe,0.0,True,6.0,6.0,1.931796803346498,2.16288301444655,2.063092261430127,0.09484292856615047,0.231086211100052,64.02308195231745,22.93084722613016,37.41367176884874,116.20218402432934,6.0,1.0,6,Octahedron
mp-766418,MnFe7(PO4)8,1.7362638030576438,0.4577845550102047,[6.0],3.0,3.0,3.0,Octahedron,"2c, 1a, 1b",1,6.0,Fe,0.0,True,7.0,6.0,1.9317968033464983,2.162883014446551,2.0630922614301266,0.09484292856615031,0.23108621110005267,64.02308195231745,22.930847226130158,37.41367176884872,116.20218402432931,6.0,1.0,7,Octahedron
mp-766435,MnFe3(PO4)4,1.7180014690473562,0.4942757900999641,[6.0],3.0,3.0,3.0,Octahedron,2a,1,6.0,Fe,0.0,True,2.0,6.0,1.9321192011666986,2.1810510886404937,2.0594949485090024,0.09920890283975788,0.24893188747379513,74.81623235039898,31.870726190062584,20.911211527391348,152.91181137839834,6.0,1.0,1,Octahedron
mp-766435,MnFe3(PO4)4,1.7180014690473562,0.4942757900999641,[6.0],3.0,3.0,3.0,Octahedron,2a,1,6.0,Fe,0.0,True,3.0,6.0,1.9321192011666979,2.181051088640495,2.0594949485090024,0.09920890283975864,0.24893188747379713,66.30973715571109,27.27577241934119,20.911211527391348,112.50054214652707,6.0,1.0,2,Octahedron
mp-766435,MnFe3(PO4)4,1.7180014690473562,0.4942757900999641,[6.0],3.0,3.0,3.0,Octahedron,2a,1,6.0,Fe,0.0,True,4.0,6.0,1.9362723291417903,2.161096953524586,2.0638312954926255,0.09357138040098845,0.22482462438279582,58.360323010644066,33.106176801048214,15.055771197182844,117.0622066027194,6.0,1.0,3,Octahedron
mp-766435,MnFe3(PO4)4,1.7180014690473562,0.4942757900999641,[6.0],3.0,3.0,3.0,Octahedron,2a,1,6.0,Fe,0.0,True,5.0,6.0,1.9265930267924603,2.179164799729588,2.068907148146988,0.10192422498978122,0.25257177293712774,53.60171545398767,20.246052695004035,18.440287970043354,88.04796321659805,6.0,1.0,4,Octahedron
mp-766435,MnFe3(PO4)4,1.7180014690473562,0.4942757900999641,[6.0],3.0,3.0,3.0,Octahedron,2a,1,6.0,Fe,0.0,True,6.0,6.0,1.9362723291417896,2.1610969535245856,2.063831295492626,0.09357138040098832,0.22482462438279605,60.871907006704525,29.460750589106745,17.36126847155774,117.0622066027194,6.0,1.0,5,Octahedron
mp-766435,MnFe3(PO4)4,1.7180014690473562,0.4942757900999641,[6.0],3.0,3.0,3.0,Octahedron,2a,1,6.0,Fe,0.0,True,7.0,6.0,1.9265930267924587,2.1791647997295875,2.068907148146988,0.10192422498978107,0.25257177293712885,53.52391757878648,25.253297934639267,15.119663687681093,88.04796321659805,6.0,1.0,6,Octahedron
mp-766456,LiFe2(PO4)2,1.8100017241668136,0.3171510408508831,[4.0],2.5,2.0,3.0,Tetrahedron,4a,1,4.0,Fe,1.0,False,5.0,4.0,2.0113422624188044,2.07115451203429,2.0432382690908057,0.026862246907431626,0.05981224961548559,109.36127231062164,6.790394608846084,101.55402668592109,123.46508999212638,4.0,1.0,1,Tetrahedron
mp-766456,LiFe2(PO4)2,1.8100017241668136,0.3171510408508831,[4.0],2.5,2.0,3.0,Tetrahedron,4a,1,4.0,Fe,1.0,False,6.0,4.0,2.011342262418804,2.0711545120342905,2.0432382690908057,0.026862246907431976,0.05981224961548648,109.36127231062166,6.790394608846091,101.55402668592106,123.46508999212638,4.0,1.0,2,Tetrahedron
mp-766456,LiFe2(PO4)2,1.8100017241668136,0.3171510408508831,[4.0],2.5,2.0,3.0,Tetrahedron,4a,1,4.0,Fe,1.0,False,9.0,4.0,2.011342262418803,2.0711545120342887,2.0432382690908053,0.02686224690743141,0.05981224961548559,109.36127231062164,6.790394608846084,101.55402668592107,123.46508999212638,4.0,1.0,3,Tetrahedron
mp-766456,LiFe2(PO4)2,1.8100017241668136,0.3171510408508831,[4.0],2.5,2.0,3.0,Tetrahedron,4a,1,4.0,Fe,1.0,False,10.0,4.0,2.011342262418803,2.0711545120342914,2.0432382690908057,0.026862246907431702,0.059812249615488255,109.36127231062164,6.7903946088460785,101.55402668592103,123.46508999212635,4.0,1.0,4,Tetrahedron
mp-766464,LiFe2(PO4)2,1.7964743739783742,0.3574453922072375,[4.0],2.5,2.0,3.0,Tetrahedron,4a,1,4.0,Fe,1.0,False,4.0,4.0,1.859119322542285,1.9218991673996066,1.8908745110780298,0.03089946603364053,0.06277984485732158,55.957973991569354,23.14755501694052,28.560782114343436,93.43663581630311,4.0,1.0,1,Tetrahedron
mp-766464,LiFe2(PO4)2,1.7964743739783742,0.3574453922072375,[4.0],2.5,2.0,3.0,Tetrahedron,4a,1,4.0,Fe,1.0,False,5.0,4.0,2.0009818173935767,2.1121872172900393,2.057974409739629,0.039620715210322344,0.11120539989646261,57.08822012370447,33.529999342782645,13.228881809018953,106.36534620577606,4.0,1.0,2,Tetrahedron
mp-766464,LiFe2(PO4)2,1.7964743739783742,0.3574453922072375,[4.0],2.5,2.0,3.0,Tetrahedron,4a,1,4.0,Fe,1.0,False,6.0,4.0,2.0009818173935767,2.1121872172900384,2.057974409739629,0.03962071521032206,0.11120539989646172,109.49187986932891,8.736949671079485,99.57313230812909,126.87401589531153,4.0,1.0,3,Tetrahedron
mp-766464,LiFe2(PO4)2,1.7964743739783742,0.3574453922072375,[4.0],2.5,2.0,3.0,Tetrahedron,4a,1,4.0,Fe,1.0,False,7.0,4.0,1.8591193225422855,1.9218991673996069,1.8908745110780298,0.03089946603364025,0.06277984485732135,66.59268868130754,42.7621444324022,8.488766911180923,109.88831889921167,4.0,1.0,4,Tetrahedron
mp-766464,LiFe2(PO4)2,1.7964743739783742,0.3574453922072375,[4.0],2.5,2.0,3.0,Tetrahedron,4a,1,4.0,Fe,1.0,False,8.0,4.0,1.859119322542286,1.921899167399607,1.8908745110780298,0.030899466033639866,0.06277984485732113,66.59268868130755,42.762144432402216,8.488766911180923,109.8883188992117,4.0,1.0,5,Tetrahedron
mp-766464,LiFe2(PO4)2,1.7964743739783742,0.3574453922072375,[4.0],2.5,2.0,3.0,Tetrahedron,4a,1,4.0,Fe,1.0,False,9.0,4.0,2.0009818173935767,2.1121872172900384,2.0579744097396295,0.03962071521032215,0.11120539989646172,57.08822012370448,33.52999934278264,13.228881809018953,106.36534620577608,4.0,1.0,6,Tetrahedron
mp-766464,LiFe2(PO4)2,1.7964743739783742,0.3574453922072375,[4.0],2.5,2.0,3.0,Tetrahedron,4a,1,4.0,Fe,1.0,False,10.0,4.0,2.0009818173935763,2.1121872172900376,2.0579744097396286,0.03962071521032211,0.11120539989646128,109.49187986932891,8.736949671079476,99.57313230812912,126.8740158953115,4.0,1.0,7,Tetrahedron
mp-766464,LiFe2(PO4)2,1.7964743739783742,0.3574453922072375,[4.0],2.5,2.0,3.0,Tetrahedron,4a,1,4.0,Fe,1.0,False,11.0,4.0,1.8591193225422864,1.9218991673996069,1.8908745110780294,0.030899466033640233,0.06277984485732047,55.957973991569354,23.14755501694053,28.560782114343464,93.43663581630315,4.0,1.0,8,Tetrahedron
mp-766507,Li5Fe3(BO3)4,1.8410607916009307,0.2892920198689477,"[4.0, 5.0]",2.333333333333333,2.0,3.0,"Trigonal bipyramid, Tetrahedron",2a,2,4.0,Fe,1.0,False,,,,,,,,,,,,,,0,"Trigonal bipyramid, Tetrahedron"
mp-766507,Li5Fe3(BO3)4,1.8410607916009307,0.2892920198689477,"[4.0, 5.0]",2.333333333333333,2.0,3.0,"Trigonal bipyramid, Tetrahedron",2a,2,5.0,Fe,1.0,False,,,,,,,,,,,,,,0,"Trigonal bipyramid, Tetrahedron"
mp-766508,Li5Mn2Fe(BO3)4,0.8621196353963325,2.4615855750857145,[5.0],3.0,3.0,3.0,Trigonal bipyramid,2a,1,5.0,Fe,0.0,True,14.0,5.0,2.0118527315544554,2.3059245228837932,2.1197921611101322,0.1133727246409392,0.2940717913293378,107.38654032744833,26.563430813126306,82.04048964827601,175.24250751626172,5.0,1.0,1,Trigonal bipyramid
mp-766508,Li5Mn2Fe(BO3)4,0.8621196353963325,2.4615855750857145,[5.0],3.0,3.0,3.0,Trigonal bipyramid,2a,1,5.0,Fe,0.0,True,15.0,5.0,2.012264580483146,2.3059245228837932,2.1198745308958706,0.11329439499051233,0.2936599424006472,42.57106653450986,31.071819463323614,11.937595254382742,88.92630757011061,5.0,1.0,2,Trigonal bipyramid
mp-766510,Li12MnFe3P4(CO7)4,2.44668474073677,-0.2344657598749164,[6.0],2.0,2.0,2.0,Octahedron,"1a, 1b",1,6.0,Fe,0.0,True,,,,,,,,,,,,,,0,Octahedron
mp-766539,Li12FeNi3P4(CO7)4,2.5836566059207247,-0.3973419649460301,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Fe,0.0,True,,,,,,,,,,,,,,0,Octahedron
mp-766564,Li12Fe3NiP4(CO7)4,2.4348817657027664,-0.2435915169262019,[6.0],2.0,2.0,2.0,Octahedron,"1a, 1b",1,6.0,Fe,0.0,True,,,,,,,,,,,,,,0,Octahedron
mp-766637,Li5Fe6(BO3)6,1.7247794268375198,0.4381697910679754,[5.0],2.5,2.0,3.0,Trigonal bipyramid,2a,1,5.0,Fe,1.0,False,10.0,5.0,2.0111540296092163,2.2410261503741635,2.1168261851191845,0.07650935277291018,0.22987212076494723,43.70705102094105,21.933678529380725,12.986828515863317,83.61534220013542,5.0,1.0,1,Trigonal bipyramid
mp-766637,Li5Fe6(BO3)6,1.7247794268375198,0.4381697910679754,[5.0],2.5,2.0,3.0,Trigonal bipyramid,2a,1,5.0,Fe,1.0,False,11.0,5.0,2.0029757326804396,2.3762673051036987,2.12636523373109,0.1342606056811826,0.37329157242325905,98.80204770713966,30.93800182735573,41.868666642389705,168.57932048531765,5.0,1.0,2,Trigonal bipyramid
mp-766637,Li5Fe6(BO3)6,1.7247794268375198,0.4381697910679754,[5.0],2.5,2.0,3.0,Trigonal bipyramid,2a,1,5.0,Fe,1.0,False,12.0,5.0,2.027681830767636,2.3031395436918167,2.121702251503536,0.09844720607449894,0.27545771292418086,94.32675730223491,36.830205265768576,13.455616621693453,170.38833723199178,5.0,1.0,3,Trigonal bipyramid
mp-766637,Li5Fe6(BO3)6,1.7247794268375198,0.4381697910679754,[5.0],2.5,2.0,3.0,Trigonal bipyramid,2a,1,5.0,Fe,1.0,False,13.0,5.0,2.0276817851497273,2.303139543211641,2.1217022496524716,0.09844722310050584,0.2754577580619135,94.94144157554933,27.149495250791254,25.873568894470313,122.98312427159321,5.0,1.0,4,Trigonal bipyramid
mp-766637,Li5Fe6(BO3)6,1.7247794268375198,0.4381697910679754,[5.0],2.5,2.0,3.0,Trigonal bipyramid,2a,1,5.0,Fe,1.0,False,20.0,5.0,2.0111541247337907,2.241026151934905,2.1168264644196335,0.07650923440167917,0.2298720272011141,96.90726612064977,31.90583475267056,35.820291210622436,169.23698098093647,5.0,1.0,5,Trigonal bipyramid
mp-766637,Li5Fe6(BO3)6,1.7247794268375198,0.4381697910679754,[5.0],2.5,2.0,3.0,Trigonal bipyramid,2a,1,5.0,Fe,1.0,False,21.0,5.0,2.0029756722052285,2.376267305587896,2.126363126076786,0.13426032633876556,0.37329163338266724,40.536151242368284,19.736135678059377,12.796229454243791,70.10203730386243,5.0,1.0,6,Trigonal bipyramid
mp-766660,Li11Fe12(BO3)12,1.751182269927551,0.4144750733216552,[5.0],2.5,2.0,3.0,Square pyramid,1a,1,5.0,Fe,1.0,False,11.0,5.0,2.075017119460028,2.1728209899995066,2.1239050386343576,0.04070767775502283,0.09780387053947859,106.85485360188628,25.135355122255223,79.05898622297255,156.02551581933602,5.0,1.0,1,Square pyramid
mp-766660,Li11Fe12(BO3)12,1.751182269927551,0.4144750733216552,[5.0],2.5,2.0,3.0,Square pyramid,1a,1,5.0,Fe,1.0,False,12.0,5.0,2.070203575020917,2.1817420109536885,2.129217160169955,0.04978631353205157,0.11153843593277157,69.47524793750111,27.9780027452176,16.215101224877493,105.36014794054849,5.0,1.0,2,Square pyramid
mp-766660,Li11Fe12(BO3)12,1.751182269927551,0.4144750733216552,[5.0],2.5,2.0,3.0,Square pyramid,1a,1,5.0,Fe,1.0,False,14.0,5.0,1.9735194439965924,2.012865056834243,1.9916937317940264,0.012642503049090498,0.03934561283765081,66.67740986283091,32.39575734882309,12.737622708900192,100.84627099450523,5.0,1.0,3,Square pyramid
mp-766660,Li11Fe12(BO3)12,1.751182269927551,0.4144750733216552,[5.0],2.5,2.0,3.0,Square pyramid,1a,1,5.0,Fe,1.0,False,16.0,5.0,2.021958328413212,2.1813391041186256,2.1219938452863314,0.057513852187247035,0.15938077570541376,63.497765945322854,33.359100432060636,13.420913139696651,110.5505266009518,5.0,1.0,4,Square pyramid
mp-766660,Li11Fe12(BO3)12,1.751182269927551,0.4144750733216552,[5.0],2.5,2.0,3.0,Square pyramid,1a,1,5.0,Fe,1.0,False,19.0,5.0,1.9608437603521847,2.2337211649505258,2.139737424943667,0.09440878000521899,0.2728774045983411,81.67523385497873,29.055656407572826,23.832361170146534,115.2091289884897,5.0,1.0,5,Square pyramid
mp-766660,Li11Fe12(BO3)12,1.751182269927551,0.4144750733216552,[5.0],2.5,2.0,3.0,Square pyramid,1a,1,5.0,Fe,1.0,False,22.0,5.0,2.0106564867363477,2.19785054332681,2.1267628615844236,0.06304711913954703,0.1871940565904624,94.86122817385106,29.875984090524074,34.93433783280776,151.88190442914117,5.0,1.0,6,Square pyramid
mp-766664,LiFeSiO4,1.6551358655311126,0.582062557103828,[6.0],3.0,3.0,3.0,Octahedron,4a,1,6.0,Fe,0.0,True,12.0,6.0,1.9535856714252273,2.1355034553224295,2.0635773890000784,0.07739141887220354,0.18191778389720215,52.8577812603908,29.669237810663976,8.288982568751965,90.47627861753595,6.0,1.0,1,Octahedron
mp-766664,LiFeSiO4,1.6551358655311126,0.582062557103828,[6.0],3.0,3.0,3.0,Octahedron,4a,1,6.0,Fe,0.0,True,13.0,6.0,1.953585671425227,2.135503455322433,2.06357738900008,0.07739141887220435,0.18191778389720592,53.36509020646642,30.006716432987588,8.159801588749348,90.94042357705806,6.0,1.0,2,Octahedron
mp-766664,LiFeSiO4,1.6551358655311126,0.582062557103828,[6.0],3.0,3.0,3.0,Octahedron,4a,1,6.0,Fe,0.0,True,14.0,6.0,1.950077103989684,2.1453870196738896,2.0646665840313183,0.08155931085470865,0.19530991568420553,107.8711519394409,35.902588430001224,83.53222096138005,179.4873040731824,6.0,1.0,3,Octahedron
mp-766664,LiFeSiO4,1.6551358655311126,0.582062557103828,[6.0],3.0,3.0,3.0,Octahedron,4a,1,6.0,Fe,0.0,True,15.0,6.0,1.9507025021778892,2.134562577924264,2.0640565201949705,0.07980093117264601,0.18386007574637464,81.83067834906706,34.68490868564272,26.66353077975323,179.0354112129125,6.0,1.0,4,Octahedron
mp-766664,LiFeSiO4,1.6551358655311126,0.582062557103828,[6.0],3.0,3.0,3.0,Octahedron,4a,1,6.0,Fe,0.0,True,16.0,6.0,1.9507025021778905,2.134562577924263,2.0640565201949705,0.07980093117264568,0.18386007574637242,107.91201926701291,35.97987752870469,83.6194483942909,179.89893425290953,6.0,1.0,5,Octahedron
mp-766664,LiFeSiO4,1.6551358655311126,0.582062557103828,[6.0],3.0,3.0,3.0,Octahedron,4a,1,6.0,Fe,0.0,True,17.0,6.0,1.950077103989683,2.1453870196738882,2.0646665840313174,0.08155931085470831,0.1953099156842053,82.23134778787656,34.76595500182319,26.744441285639073,179.4873040731824,6.0,1.0,6,Octahedron
mp-766664,LiFeSiO4,1.6551358655311126,0.582062557103828,[6.0],3.0,3.0,3.0,Octahedron,4a,1,6.0,Fe,0.0,True,18.0,6.0,1.9535856714252269,2.135503455322427,2.063577389000079,0.0773914188722034,0.18191778389719993,81.82980092724742,34.89459309346209,26.53407710226187,179.49660391181496,6.0,1.0,7,Octahedron
mp-766664,LiFeSiO4,1.6551358655311126,0.582062557103828,[6.0],3.0,3.0,3.0,Octahedron,4a,1,6.0,Fe,0.0,True,19.0,6.0,1.9535856714252267,2.135503455322429,2.063577389000079,0.0773914188722034,0.18191778389720237,107.84687876165175,35.84755587119192,83.58507698407314,179.49660391181496,6.0,1.0,8,Octahedron
mp-766664,LiFeSiO4,1.6551358655311126,0.582062557103828,[6.0],3.0,3.0,3.0,Octahedron,4a,1,6.0,Fe,0.0,True,20.0,6.0,1.9500771039896838,2.14538701967389,2.0646665840313188,0.08155931085470883,0.1953099156842062,107.87115193944078,35.902588430001,83.53222096138002,179.4873040731817,6.0,1.0,9,Octahedron
mp-766664,LiFeSiO4,1.6551358655311126,0.582062557103828,[6.0],3.0,3.0,3.0,Octahedron,4a,1,6.0,Fe,0.0,True,21.0,6.0,1.9507025021778899,2.1345625779242647,2.06405652019497,0.07980093117264575,0.18386007574637486,81.83067834906706,34.68490868564272,26.66353077975326,179.0354112129125,6.0,1.0,10,Octahedron
mp-766664,LiFeSiO4,1.6551358655311126,0.582062557103828,[6.0],3.0,3.0,3.0,Octahedron,4a,1,6.0,Fe,0.0,True,22.0,6.0,1.9507025021778905,2.134562577924263,2.06405652019497,0.07980093117264536,0.18386007574637242,107.91201926701342,35.97987752870569,83.61944839429087,179.89893425291672,6.0,1.0,11,Octahedron
mp-766664,LiFeSiO4,1.6551358655311126,0.582062557103828,[6.0],3.0,3.0,3.0,Octahedron,4a,1,6.0,Fe,0.0,True,23.0,6.0,1.9500771039896838,2.145387019673888,2.0646665840313183,0.08155931085470854,0.19530991568420397,82.23134778787657,34.76595500182318,26.744441285639073,179.4873040731824,6.0,1.0,12,Octahedron
mp-766713,ZnFe2As2(HO5)2,1.7817309188104722,0.4002270654979568,[6.0],3.0,3.0,3.0,Octahedron,4e,1,6.0,Fe,0.0,True,2.0,6.0,1.9235825676589084,2.177090053630857,2.0497812586982196,0.08274263367108042,0.2535074859719484,72.88103663514565,35.30901330968945,9.499012035212738,110.23678426764776,6.0,1.0,1,Octahedron
mp-766713,ZnFe2As2(HO5)2,1.7817309188104722,0.4002270654979568,[6.0],3.0,3.0,3.0,Octahedron,4e,1,6.0,Fe,0.0,True,3.0,6.0,1.9235825676589104,2.177090053630857,2.0497812586982196,0.08274263367108046,0.2535074859719464,50.27655372288091,32.184426390393,7.440643388383738,108.31893065633521,6.0,1.0,2,Octahedron
mp-766713,ZnFe2As2(HO5)2,1.7817309188104722,0.4002270654979568,[6.0],3.0,3.0,3.0,Octahedron,4e,1,6.0,Fe,0.0,True,4.0,6.0,1.9235825676589093,2.177090053630858,2.0497812586982196,0.0827426336710805,0.25350748597194883,50.27655372288093,32.184426390393,7.440643388383738,108.3189306563352,6.0,1.0,3,Octahedron
mp-766713,ZnFe2As2(HO5)2,1.7817309188104722,0.4002270654979568,[6.0],3.0,3.0,3.0,Octahedron,4e,1,6.0,Fe,0.0,True,5.0,6.0,1.9235825676589111,2.1770900536308564,2.049781258698219,0.08274263367108023,0.2535074859719453,72.88103663514566,35.309013309689455,9.499012035212738,110.23678426764779,6.0,1.0,4,Octahedron
mp-766727,Li5Fe11O16,1.9012699397963035,0.2437464020671384,[6.0],2.5,2.0,3.0,Octahedron,"4e, 2a, 2c, 2b",1,6.0,Fe,1.0,False,10.0,6.0,2.020894396744155,2.2147803918856,2.08583519543183,0.06424526100990911,0.1938859951414451,106.85844328269042,33.96991808142677,83.07704869727117,175.81496020521902,6.0,1.0,1,Octahedron
mp-766727,Li5Fe11O16,1.9012699397963035,0.2437464020671384,[6.0],2.5,2.0,3.0,Octahedron,"4e, 2a, 2c, 2b",1,6.0,Fe,1.0,False,11.0,6.0,2.004020143625705,2.1039483597820197,2.071459063700279,0.03454699361258078,0.09992821615631486,107.37846249126076,34.917418373516966,84.15153426607262,178.12018881719933,6.0,1.0,2,Octahedron
mp-766727,Li5Fe11O16,1.9012699397963035,0.2437464020671384,[6.0],2.5,2.0,3.0,Octahedron,"4e, 2a, 2c, 2b",1,6.0,Fe,1.0,False,12.0,6.0,2.004020143625704,2.1039483597820188,2.0714590637002797,0.03454699361258065,0.09992821615631486,78.66054217839563,36.850044810341004,15.386810083932938,177.92255181502847,6.0,1.0,3,Octahedron
mp-766727,Li5Fe11O16,1.9012699397963035,0.2437464020671384,[6.0],2.5,2.0,3.0,Octahedron,"4e, 2a, 2c, 2b",1,6.0,Fe,1.0,False,13.0,6.0,2.0208943967441555,2.214780391885601,2.0858351954318297,0.06424526100990931,0.19388599514144556,106.8584432826904,33.96991808142679,83.07704869727115,175.81496020521902,6.0,1.0,4,Octahedron
mp-766727,Li5Fe11O16,1.9012699397963035,0.2437464020671384,[6.0],2.5,2.0,3.0,Octahedron,"4e, 2a, 2c, 2b",1,6.0,Fe,1.0,False,14.0,6.0,2.095274004457473,2.2716935704122623,2.205305240681724,0.05526085138962194,0.17641956595478936,45.212866377998466,17.496152784988325,23.817591513573152,86.21559201508073,6.0,1.0,5,Octahedron
mp-766727,Li5Fe11O16,1.9012699397963035,0.2437464020671384,[6.0],2.5,2.0,3.0,Octahedron,"4e, 2a, 2c, 2b",1,6.0,Fe,1.0,False,15.0,6.0,2.0952740044574734,2.271693570412262,2.2053052406817244,0.05526085138962172,0.17641956595478847,62.96389920499457,32.96136418612885,1.0762616933706015,91.88763584250067,6.0,1.0,6,Octahedron
mp-766727,Li5Fe11O16,1.9012699397963035,0.2437464020671384,[6.0],2.5,2.0,3.0,Octahedron,"4e, 2a, 2c, 2b",1,6.0,Fe,1.0,False,16.0,6.0,2.0930199029116903,2.1805622476004327,2.14964641748313,0.0354121736162802,0.08754234468874245,33.61332690847638,15.185065170916479,7.858506183256511,54.19200938321641,6.0,1.0,7,Octahedron
mp-766727,Li5Fe11O16,1.9012699397963035,0.2437464020671384,[6.0],2.5,2.0,3.0,Octahedron,"4e, 2a, 2c, 2b",1,6.0,Fe,1.0,False,17.0,6.0,2.0930199029116925,2.1805622476004323,2.1496464174831305,0.03541217361627958,0.08754234468873978,60.50785099708086,38.603391684274996,3.6249112154219056,103.45610756362596,6.0,1.0,8,Octahedron
