material_id,chem_formula,R0,B,CN_raw,mean_charge,min_charge,max_charge,chemenv,Hg_wyckoff,num_Hg_chemenvs,CN,element,charge_range,is_single_charge,site_index,cn_found,d_min,d_max,d_mean,d_std,d_range,angle_mean,angle_std,angle_min,angle_max,bridging_O_count,bridging_O_fraction,n_candidate_sites_same_cn,geometry_type
mp-541164,Hg9(AsO4)4,2.4942788465267984,0.0073214958496388,"[3.0, 4.0, 4.0]",1.3333333333333333,1.0,2.0,See-saw,6b,1,4.0,Hg,1.0,False,8.0,4.0,2.2685566457165742,2.9152599084717292,2.5244135419043774,0.25624114058087927,0.646703262755155,102.12204934302667,24.94453705971052,82.14170362609639,149.17162928665442,4.0,1.0,3,See-saw
mp-541164,Hg9(AsO4)4,2.4942788465267984,0.0073214958496388,"[3.0, 4.0, 4.0]",1.3333333333333333,1.0,2.0,See-saw,6b,1,4.0,Hg,1.0,False,9.0,4.0,2.2685565484694927,2.91525992621625,2.5244135402141827,0.2562411858245049,0.6467033777467575,69.23537609695084,23.044663561142055,19.96496436874396,86.60868422228815,4.0,1.0,4,See-saw
mp-541164,Hg9(AsO4)4,2.4942788465267984,0.0073214958496388,"[3.0, 4.0, 4.0]",1.3333333333333333,1.0,2.0,See-saw,6b,1,4.0,Hg,1.0,False,10.0,4.0,2.2685566457165756,2.9152599084717283,2.5244135419043774,0.25624114058087866,0.6467032627551528,69.23537288577408,23.044662441251113,19.964963524766652,86.60868079902787,4.0,1.0,5,See-saw
mp-541164,Hg9(AsO4)4,2.4942788465267984,0.0073214958496388,"[3.0, 4.0, 4.0]",1.3333333333333333,1.0,2.0,See-saw,6b,1,4.0,Hg,1.0,False,11.0,4.0,2.2685565583111953,2.915259902367995,2.524413545663605,0.25624117567257076,0.6467033440567995,69.23537213704982,23.04466241211582,19.964963264024576,86.60867708720143,4.0,1.0,6,See-saw
mp-541164,Hg9(AsO4)4,2.4942788465267984,0.0073214958496388,"[3.0, 4.0, 4.0]",1.3333333333333333,1.0,2.0,See-saw,6b,1,4.0,Hg,1.0,False,12.0,4.0,2.272851969835526,3.085960415665218,2.579027540300528,0.31586641924415987,0.813108445829692,58.59448150975688,31.861497243423848,13.101133161367635,96.6953962123398,4.0,1.0,7,See-saw
mp-541164,Hg9(AsO4)4,2.4942788465267984,0.0073214958496388,"[3.0, 4.0, 4.0]",1.3333333333333333,1.0,2.0,See-saw,6b,1,4.0,Hg,1.0,False,13.0,4.0,2.272851826750835,3.085960441480606,2.5790275518964876,0.31586646604242685,0.8131086147297708,58.59448269845706,31.861499342898902,13.101132361542808,96.69539942590163,4.0,1.0,8,See-saw
mp-541164,Hg9(AsO4)4,2.4942788465267984,0.0073214958496388,"[3.0, 4.0, 4.0]",1.3333333333333333,1.0,2.0,See-saw,6b,1,4.0,Hg,1.0,False,14.0,4.0,2.272851970640895,3.0859604234432894,2.579027546866252,0.3158664506808796,0.8131084528023944,58.594481157812936,31.861498106324753,13.101131615530035,96.69539704567899,4.0,1.0,9,See-saw
mp-541164,Hg9(AsO4)4,2.4942788465267984,0.0073214958496388,"[3.0, 4.0, 4.0]",1.3333333333333333,1.0,2.0,See-saw,6b,1,4.0,Hg,1.0,False,15.0,4.0,2.2728519698355236,3.085960415665217,2.579027540300527,0.31586641924415987,0.8131084458296933,91.8692553573261,25.253536251945366,64.75942034086256,143.19626414918304,4.0,1.0,10,See-saw
mp-541164,Hg9(AsO4)4,2.4942788465267984,0.0073214958496388,"[3.0, 4.0, 4.0]",1.3333333333333333,1.0,2.0,See-saw,6b,1,4.0,Hg,1.0,False,16.0,4.0,2.272851970640895,3.08596042344329,2.579027546866251,0.3158664506808797,0.8131084528023949,91.8692554374781,25.25353597474716,64.75942518355325,143.1962656611668,4.0,1.0,11,See-saw
mp-541164,Hg9(AsO4)4,2.4942788465267984,0.0073214958496388,"[3.0, 4.0, 4.0]",1.3333333333333333,1.0,2.0,See-saw,6b,1,4.0,Hg,1.0,False,17.0,4.0,2.2728518267508364,3.0859604414806054,2.579027551896488,0.31586646604242613,0.813108614729769,91.86925540556268,25.253535895684724,64.75942107631559,143.19626510643772,4.0,1.0,12,See-saw
mp-541164,Hg9(AsO4)4,2.4942788465267984,0.0073214958496388,"[3.0, 4.0, 4.0]",1.3333333333333333,1.0,2.0,See-saw,6b,1,4.0,Hg,1.0,False,6.0,4.0,2.2685565484694927,2.91525992621625,2.5244135402141827,0.2562411858245048,0.6467033777467575,102.12204991318403,24.944535492493642,82.1417070442383,149.17162938532775,4.0,1.0,1,See-saw
mp-541164,Hg9(AsO4)4,2.4942788465267984,0.0073214958496388,"[3.0, 4.0, 4.0]",1.3333333333333333,1.0,2.0,See-saw,6b,1,4.0,Hg,1.0,False,7.0,4.0,2.2685565583111953,2.9152599023679953,2.524413545663605,0.2562411756725711,0.6467033440568,102.12204917154342,24.944536569550856,82.14170247386123,149.17163061770538,4.0,1.0,2,See-saw
mp-541164,Hg9(AsO4)4,2.4942788465267984,0.0073214958496388,"[3.0, 4.0, 4.0]",1.3333333333333333,1.0,2.0,See-saw,6b,1,4.0,Hg,1.0,False,8.0,4.0,2.2685566457165742,2.9152599084717292,2.5244135419043774,0.25624114058087927,0.646703262755155,102.12204934302667,24.94453705971052,82.14170362609639,149.17162928665442,4.0,1.0,3,See-saw
mp-541164,Hg9(AsO4)4,2.4942788465267984,0.0073214958496388,"[3.0, 4.0, 4.0]",1.3333333333333333,1.0,2.0,See-saw,6b,1,4.0,Hg,1.0,False,9.0,4.0,2.2685565484694927,2.91525992621625,2.5244135402141827,0.2562411858245049,0.6467033777467575,69.23537609695084,23.044663561142055,19.96496436874396,86.60868422228815,4.0,1.0,4,See-saw
mp-541164,Hg9(AsO4)4,2.4942788465267984,0.0073214958496388,"[3.0, 4.0, 4.0]",1.3333333333333333,1.0,2.0,See-saw,6b,1,4.0,Hg,1.0,False,10.0,4.0,2.2685566457165756,2.9152599084717283,2.5244135419043774,0.25624114058087866,0.6467032627551528,69.23537288577408,23.044662441251113,19.964963524766652,86.60868079902787,4.0,1.0,5,See-saw
mp-541164,Hg9(AsO4)4,2.4942788465267984,0.0073214958496388,"[3.0, 4.0, 4.0]",1.3333333333333333,1.0,2.0,See-saw,6b,1,4.0,Hg,1.0,False,11.0,4.0,2.2685565583111953,2.915259902367995,2.524413545663605,0.25624117567257076,0.6467033440567995,69.23537213704982,23.04466241211582,19.964963264024576,86.60867708720143,4.0,1.0,6,See-saw
mp-541164,Hg9(AsO4)4,2.4942788465267984,0.0073214958496388,"[3.0, 4.0, 4.0]",1.3333333333333333,1.0,2.0,See-saw,6b,1,4.0,Hg,1.0,False,12.0,4.0,2.272851969835526,3.085960415665218,2.579027540300528,0.31586641924415987,0.813108445829692,58.59448150975688,31.861497243423848,13.101133161367635,96.6953962123398,4.0,1.0,7,See-saw
mp-541164,Hg9(AsO4)4,2.4942788465267984,0.0073214958496388,"[3.0, 4.0, 4.0]",1.3333333333333333,1.0,2.0,See-saw,6b,1,4.0,Hg,1.0,False,13.0,4.0,2.272851826750835,3.085960441480606,2.5790275518964876,0.31586646604242685,0.8131086147297708,58.59448269845706,31.861499342898902,13.101132361542808,96.69539942590163,4.0,1.0,8,See-saw
mp-541164,Hg9(AsO4)4,2.4942788465267984,0.0073214958496388,"[3.0, 4.0, 4.0]",1.3333333333333333,1.0,2.0,See-saw,6b,1,4.0,Hg,1.0,False,14.0,4.0,2.272851970640895,3.0859604234432894,2.579027546866252,0.3158664506808796,0.8131084528023944,58.594481157812936,31.861498106324753,13.101131615530035,96.69539704567899,4.0,1.0,9,See-saw
mp-541164,Hg9(AsO4)4,2.4942788465267984,0.0073214958496388,"[3.0, 4.0, 4.0]",1.3333333333333333,1.0,2.0,See-saw,6b,1,4.0,Hg,1.0,False,15.0,4.0,2.2728519698355236,3.085960415665217,2.579027540300527,0.31586641924415987,0.8131084458296933,91.8692553573261,25.253536251945366,64.75942034086256,143.19626414918304,4.0,1.0,10,See-saw
mp-541164,Hg9(AsO4)4,2.4942788465267984,0.0073214958496388,"[3.0, 4.0, 4.0]",1.3333333333333333,1.0,2.0,See-saw,6b,1,4.0,Hg,1.0,False,16.0,4.0,2.272851970640895,3.08596042344329,2.579027546866251,0.3158664506808797,0.8131084528023949,91.8692554374781,25.25353597474716,64.75942518355325,143.1962656611668,4.0,1.0,11,See-saw
mp-541164,Hg9(AsO4)4,2.4942788465267984,0.0073214958496388,"[3.0, 4.0, 4.0]",1.3333333333333333,1.0,2.0,See-saw,6b,1,4.0,Hg,1.0,False,17.0,4.0,2.2728518267508364,3.0859604414806054,2.579027551896488,0.31586646604242613,0.813108614729769,91.86925540556268,25.253535895684724,64.75942107631559,143.19626510643772,4.0,1.0,12,See-saw
mp-541193,Hg7Cl2O3,1.6721439111738905,0.8272736593626014,"[1.0, 2.0, 3.0, 2.0]",1.25,1.0,2.0,"Single neighbor, Linear, Angular","4d, 8e, 4a",3,1.0,Hg,1.0,False,20.0,1.0,2.3382232919330903,2.3382232919330903,2.3382232919330903,0.0,0.0,,,,,1.0,1.0,1,"Single neighbor, Linear, Angular"
mp-541193,Hg7Cl2O3,1.6721439111738905,0.8272736593626014,"[1.0, 2.0, 3.0, 2.0]",1.25,1.0,2.0,"Single neighbor, Linear, Angular","4d, 8e, 4a",3,1.0,Hg,1.0,False,21.0,1.0,2.3382232919330908,2.3382232919330908,2.3382232919330908,0.0,0.0,,,,,1.0,1.0,2,"Single neighbor, Linear, Angular"
mp-541193,Hg7Cl2O3,1.6721439111738905,0.8272736593626014,"[1.0, 2.0, 3.0, 2.0]",1.25,1.0,2.0,"Single neighbor, Linear, Angular","4d, 8e, 4a",3,1.0,Hg,1.0,False,22.0,1.0,2.3382232919330903,2.3382232919330903,2.3382232919330903,0.0,0.0,,,,,1.0,1.0,3,"Single neighbor, Linear, Angular"
mp-541193,Hg7Cl2O3,1.6721439111738905,0.8272736593626014,"[1.0, 2.0, 3.0, 2.0]",1.25,1.0,2.0,"Single neighbor, Linear, Angular","4d, 8e, 4a",3,1.0,Hg,1.0,False,23.0,1.0,2.33822329193309,2.33822329193309,2.33822329193309,0.0,0.0,,,,,1.0,1.0,4,"Single neighbor, Linear, Angular"
mp-541193,Hg7Cl2O3,1.6721439111738905,0.8272736593626014,"[1.0, 2.0, 3.0, 2.0]",1.25,1.0,2.0,"Single neighbor, Linear, Angular","4d, 8e, 4a",3,2.0,Hg,1.0,False,0.0,2.0,2.1517662723645183,2.686874520668717,2.4193203965166177,0.26755412415209934,0.5351082483041987,115.02081658094609,0.0,115.02081658094609,115.02081658094609,2.0,1.0,1,"Single neighbor, Linear, Angular"
mp-541193,Hg7Cl2O3,1.6721439111738905,0.8272736593626014,"[1.0, 2.0, 3.0, 2.0]",1.25,1.0,2.0,"Single neighbor, Linear, Angular","4d, 8e, 4a",3,2.0,Hg,1.0,False,1.0,2.0,2.151766272364518,2.6868745206687175,2.4193203965166177,0.2675541241520998,0.5351082483041996,84.67525148845996,0.0,84.67525148845996,84.67525148845996,2.0,1.0,2,"Single neighbor, Linear, Angular"
mp-541193,Hg7Cl2O3,1.6721439111738905,0.8272736593626014,"[1.0, 2.0, 3.0, 2.0]",1.25,1.0,2.0,"Single neighbor, Linear, Angular","4d, 8e, 4a",3,2.0,Hg,1.0,False,2.0,2.0,2.151766272364518,2.686874520668716,2.419320396516617,0.2675541241520991,0.5351082483041982,100.31303523294014,0.0,100.31303523294014,100.31303523294014,2.0,1.0,3,"Single neighbor, Linear, Angular"
mp-541193,Hg7Cl2O3,1.6721439111738905,0.8272736593626014,"[1.0, 2.0, 3.0, 2.0]",1.25,1.0,2.0,"Single neighbor, Linear, Angular","4d, 8e, 4a",3,2.0,Hg,1.0,False,3.0,2.0,2.151766272364518,2.686874520668718,2.4193203965166177,0.2675541241521,0.5351082483042,97.68630462875775,0.0,97.68630462875775,97.68630462875775,2.0,1.0,4,"Single neighbor, Linear, Angular"
mp-541193,Hg7Cl2O3,1.6721439111738905,0.8272736593626014,"[1.0, 2.0, 3.0, 2.0]",1.25,1.0,2.0,"Single neighbor, Linear, Angular","4d, 8e, 4a",3,2.0,Hg,1.0,False,4.0,2.0,2.151766272364518,2.686874520668717,2.4193203965166177,0.26755412415209956,0.5351082483041991,115.02081658094609,0.0,115.02081658094609,115.02081658094609,2.0,1.0,5,"Single neighbor, Linear, Angular"
mp-541193,Hg7Cl2O3,1.6721439111738905,0.8272736593626014,"[1.0, 2.0, 3.0, 2.0]",1.25,1.0,2.0,"Single neighbor, Linear, Angular","4d, 8e, 4a",3,2.0,Hg,1.0,False,5.0,2.0,2.1517662723645183,2.686874520668717,2.4193203965166177,0.26755412415209934,0.5351082483041987,84.67525148845998,0.0,84.67525148845998,84.67525148845998,2.0,1.0,6,"Single neighbor, Linear, Angular"
mp-541193,Hg7Cl2O3,1.6721439111738905,0.8272736593626014,"[1.0, 2.0, 3.0, 2.0]",1.25,1.0,2.0,"Single neighbor, Linear, Angular","4d, 8e, 4a",3,2.0,Hg,1.0,False,6.0,2.0,2.1517662723645183,2.6868745206687192,2.4193203965166186,0.26755412415210045,0.5351082483042009,100.31303523294017,0.0,100.31303523294017,100.31303523294017,2.0,1.0,7,"Single neighbor, Linear, Angular"
mp-541193,Hg7Cl2O3,1.6721439111738905,0.8272736593626014,"[1.0, 2.0, 3.0, 2.0]",1.25,1.0,2.0,"Single neighbor, Linear, Angular","4d, 8e, 4a",3,2.0,Hg,1.0,False,7.0,2.0,2.151766272364518,2.6868745206687166,2.4193203965166172,0.26755412415209934,0.5351082483041987,97.68630462875774,0.0,97.68630462875774,97.68630462875774,2.0,1.0,8,"Single neighbor, Linear, Angular"
mp-541193,Hg7Cl2O3,1.6721439111738905,0.8272736593626014,"[1.0, 2.0, 3.0, 2.0]",1.25,1.0,2.0,"Single neighbor, Linear, Angular","4d, 8e, 4a",3,2.0,Hg,1.0,False,8.0,2.0,2.2447392975661926,2.4182467819892937,2.331493039777743,0.08675374221155052,0.17350748442310104,86.02836064815045,0.0,86.02836064815045,86.02836064815045,2.0,1.0,9,"Single neighbor, Linear, Angular"
mp-541193,Hg7Cl2O3,1.6721439111738905,0.8272736593626014,"[1.0, 2.0, 3.0, 2.0]",1.25,1.0,2.0,"Single neighbor, Linear, Angular","4d, 8e, 4a",3,2.0,Hg,1.0,False,9.0,2.0,2.2447392975661926,2.4182467819892937,2.331493039777743,0.08675374221155052,0.17350748442310104,86.02836064815045,0.0,86.02836064815045,86.02836064815045,2.0,1.0,10,"Single neighbor, Linear, Angular"
mp-541193,Hg7Cl2O3,1.6721439111738905,0.8272736593626014,"[1.0, 2.0, 3.0, 2.0]",1.25,1.0,2.0,"Single neighbor, Linear, Angular","4d, 8e, 4a",3,2.0,Hg,1.0,False,10.0,2.0,2.2447392975661913,2.4182467819892928,2.331493039777742,0.08675374221155074,0.1735074844231015,86.02836064815048,0.0,86.02836064815048,86.02836064815048,2.0,1.0,11,"Single neighbor, Linear, Angular"
mp-541193,Hg7Cl2O3,1.6721439111738905,0.8272736593626014,"[1.0, 2.0, 3.0, 2.0]",1.25,1.0,2.0,"Single neighbor, Linear, Angular","4d, 8e, 4a",3,2.0,Hg,1.0,False,11.0,2.0,2.244739297566192,2.418246781989293,2.331493039777743,0.08675374221155052,0.17350748442310104,86.02836064815048,0.0,86.02836064815048,86.02836064815048,2.0,1.0,12,"Single neighbor, Linear, Angular"
mp-541193,Hg7Cl2O3,1.6721439111738905,0.8272736593626014,"[1.0, 2.0, 3.0, 2.0]",1.25,1.0,2.0,"Single neighbor, Linear, Angular","4d, 8e, 4a",3,2.0,Hg,1.0,False,12.0,2.0,2.244739297566193,2.4182467819892923,2.331493039777743,0.08675374221154963,0.17350748442309927,86.02836064815048,0.0,86.02836064815048,86.02836064815048,2.0,1.0,13,"Single neighbor, Linear, Angular"
mp-541193,Hg7Cl2O3,1.6721439111738905,0.8272736593626014,"[1.0, 2.0, 3.0, 2.0]",1.25,1.0,2.0,"Single neighbor, Linear, Angular","4d, 8e, 4a",3,2.0,Hg,1.0,False,13.0,2.0,2.2447392975661926,2.4182467819892928,2.331493039777743,0.08675374221155008,0.17350748442310016,86.0283606481505,0.0,86.0283606481505,86.0283606481505,2.0,1.0,14,"Single neighbor, Linear, Angular"
mp-541193,Hg7Cl2O3,1.6721439111738905,0.8272736593626014,"[1.0, 2.0, 3.0, 2.0]",1.25,1.0,2.0,"Single neighbor, Linear, Angular","4d, 8e, 4a",3,2.0,Hg,1.0,False,14.0,2.0,2.244739297566192,2.418246781989294,2.331493039777743,0.08675374221155097,0.17350748442310193,86.02836064815045,0.0,86.02836064815045,86.02836064815045,2.0,1.0,15,"Single neighbor, Linear, Angular"
mp-541193,Hg7Cl2O3,1.6721439111738905,0.8272736593626014,"[1.0, 2.0, 3.0, 2.0]",1.25,1.0,2.0,"Single neighbor, Linear, Angular","4d, 8e, 4a",3,2.0,Hg,1.0,False,15.0,2.0,2.244739297566191,2.4182467819892928,2.331493039777742,0.08675374221155097,0.17350748442310193,86.02836064815044,0.0,86.02836064815044,86.02836064815044,2.0,1.0,16,"Single neighbor, Linear, Angular"
mp-541193,Hg7Cl2O3,1.6721439111738905,0.8272736593626014,"[1.0, 2.0, 3.0, 2.0]",1.25,1.0,2.0,"Single neighbor, Linear, Angular","4d, 8e, 4a",3,2.0,Hg,1.0,False,24.0,2.0,2.0454342937294103,2.0454342937294108,2.0454342937294108,3.1401849173675503e-16,4.440892098500626e-16,77.36963662313775,0.0,77.36963662313775,77.36963662313775,2.0,1.0,17,"Single neighbor, Linear, Angular"
mp-541193,Hg7Cl2O3,1.6721439111738905,0.8272736593626014,"[1.0, 2.0, 3.0, 2.0]",1.25,1.0,2.0,"Single neighbor, Linear, Angular","4d, 8e, 4a",3,2.0,Hg,1.0,False,25.0,2.0,2.0454342937294103,2.0454342937294103,2.0454342937294103,0.0,0.0,34.52957677112079,0.0,34.52957677112079,34.52957677112079,2.0,1.0,18,"Single neighbor, Linear, Angular"
mp-541193,Hg7Cl2O3,1.6721439111738905,0.8272736593626014,"[1.0, 2.0, 3.0, 2.0]",1.25,1.0,2.0,"Single neighbor, Linear, Angular","4d, 8e, 4a",3,2.0,Hg,1.0,False,26.0,2.0,2.0454342937294103,2.045434293729411,2.0454342937294108,4.440892098500626e-16,8.881784197001252e-16,49.44144624832169,0.0,49.44144624832169,49.44144624832169,2.0,1.0,19,"Single neighbor, Linear, Angular"
mp-541193,Hg7Cl2O3,1.6721439111738905,0.8272736593626014,"[1.0, 2.0, 3.0, 2.0]",1.25,1.0,2.0,"Single neighbor, Linear, Angular","4d, 8e, 4a",3,2.0,Hg,1.0,False,27.0,2.0,2.0454342937294103,2.0454342937294103,2.0454342937294103,0.0,0.0,74.19037453238046,0.0,74.19037453238046,74.19037453238046,2.0,1.0,20,"Single neighbor, Linear, Angular"
mp-541193,Hg7Cl2O3,1.6721439111738905,0.8272736593626014,"[1.0, 2.0, 3.0, 2.0]",1.25,1.0,2.0,"Single neighbor, Linear, Angular","4d, 8e, 4a",3,3.0,Hg,1.0,False,16.0,3.0,2.09985742864277,3.0467170061026336,2.7310971469493452,0.4463538853688656,0.9468595774598638,19.10353915781894,6.175436561832394,14.736846088159902,27.836925297136986,3.0,1.0,1,"Single neighbor, Linear, Angular"
mp-541193,Hg7Cl2O3,1.6721439111738905,0.8272736593626014,"[1.0, 2.0, 3.0, 2.0]",1.25,1.0,2.0,"Single neighbor, Linear, Angular","4d, 8e, 4a",3,3.0,Hg,1.0,False,17.0,3.0,2.0998574286427685,3.0467170061026336,2.7310971469493452,0.4463538853688663,0.9468595774598652,92.56177797900644,26.449349673047468,73.85926346722037,129.96680700257855,3.0,1.0,2,"Single neighbor, Linear, Angular"
mp-541193,Hg7Cl2O3,1.6721439111738905,0.8272736593626014,"[1.0, 2.0, 3.0, 2.0]",1.25,1.0,2.0,"Single neighbor, Linear, Angular","4d, 8e, 4a",3,3.0,Hg,1.0,False,18.0,3.0,2.0998574286427685,3.0467170061026336,2.731097146949344,0.4463538853688658,0.9468595774598652,92.56177797900641,26.449349673047458,73.85926346722036,129.96680700257852,3.0,1.0,3,"Single neighbor, Linear, Angular"
mp-541193,Hg7Cl2O3,1.6721439111738905,0.8272736593626014,"[1.0, 2.0, 3.0, 2.0]",1.25,1.0,2.0,"Single neighbor, Linear, Angular","4d, 8e, 4a",3,3.0,Hg,1.0,False,19.0,3.0,2.09985742864277,3.0467170061026336,2.7310971469493457,0.44635388536886583,0.9468595774598638,19.10353915781894,6.175436561832394,14.736846088159902,27.836925297136986,3.0,1.0,4,"Single neighbor, Linear, Angular"
mp-541193,Hg7Cl2O3,1.6721439111738905,0.8272736593626014,"[1.0, 2.0, 3.0, 2.0]",1.25,1.0,2.0,"Single neighbor, Linear, Angular","4d, 8e, 4a",3,2.0,Hg,1.0,False,0.0,2.0,2.1517662723645183,2.686874520668717,2.4193203965166177,0.26755412415209934,0.5351082483041987,115.02081658094609,0.0,115.02081658094609,115.02081658094609,2.0,1.0,1,"Single neighbor, Linear, Angular"
mp-541193,Hg7Cl2O3,1.6721439111738905,0.8272736593626014,"[1.0, 2.0, 3.0, 2.0]",1.25,1.0,2.0,"Single neighbor, Linear, Angular","4d, 8e, 4a",3,2.0,Hg,1.0,False,1.0,2.0,2.151766272364518,2.6868745206687175,2.4193203965166177,0.2675541241520998,0.5351082483041996,84.67525148845996,0.0,84.67525148845996,84.67525148845996,2.0,1.0,2,"Single neighbor, Linear, Angular"
mp-541193,Hg7Cl2O3,1.6721439111738905,0.8272736593626014,"[1.0, 2.0, 3.0, 2.0]",1.25,1.0,2.0,"Single neighbor, Linear, Angular","4d, 8e, 4a",3,2.0,Hg,1.0,False,2.0,2.0,2.151766272364518,2.686874520668716,2.419320396516617,0.2675541241520991,0.5351082483041982,100.31303523294014,0.0,100.31303523294014,100.31303523294014,2.0,1.0,3,"Single neighbor, Linear, Angular"
mp-541193,Hg7Cl2O3,1.6721439111738905,0.8272736593626014,"[1.0, 2.0, 3.0, 2.0]",1.25,1.0,2.0,"Single neighbor, Linear, Angular","4d, 8e, 4a",3,2.0,Hg,1.0,False,3.0,2.0,2.151766272364518,2.686874520668718,2.4193203965166177,0.2675541241521,0.5351082483042,97.68630462875775,0.0,97.68630462875775,97.68630462875775,2.0,1.0,4,"Single neighbor, Linear, Angular"
mp-541193,Hg7Cl2O3,1.6721439111738905,0.8272736593626014,"[1.0, 2.0, 3.0, 2.0]",1.25,1.0,2.0,"Single neighbor, Linear, Angular","4d, 8e, 4a",3,2.0,Hg,1.0,False,4.0,2.0,2.151766272364518,2.686874520668717,2.4193203965166177,0.26755412415209956,0.5351082483041991,115.02081658094609,0.0,115.02081658094609,115.02081658094609,2.0,1.0,5,"Single neighbor, Linear, Angular"
mp-541193,Hg7Cl2O3,1.6721439111738905,0.8272736593626014,"[1.0, 2.0, 3.0, 2.0]",1.25,1.0,2.0,"Single neighbor, Linear, Angular","4d, 8e, 4a",3,2.0,Hg,1.0,False,5.0,2.0,2.1517662723645183,2.686874520668717,2.4193203965166177,0.26755412415209934,0.5351082483041987,84.67525148845998,0.0,84.67525148845998,84.67525148845998,2.0,1.0,6,"Single neighbor, Linear, Angular"
mp-541193,Hg7Cl2O3,1.6721439111738905,0.8272736593626014,"[1.0, 2.0, 3.0, 2.0]",1.25,1.0,2.0,"Single neighbor, Linear, Angular","4d, 8e, 4a",3,2.0,Hg,1.0,False,6.0,2.0,2.1517662723645183,2.6868745206687192,2.4193203965166186,0.26755412415210045,0.5351082483042009,100.31303523294017,0.0,100.31303523294017,100.31303523294017,2.0,1.0,7,"Single neighbor, Linear, Angular"
mp-541193,Hg7Cl2O3,1.6721439111738905,0.8272736593626014,"[1.0, 2.0, 3.0, 2.0]",1.25,1.0,2.0,"Single neighbor, Linear, Angular","4d, 8e, 4a",3,2.0,Hg,1.0,False,7.0,2.0,2.151766272364518,2.6868745206687166,2.4193203965166172,0.26755412415209934,0.5351082483041987,97.68630462875774,0.0,97.68630462875774,97.68630462875774,2.0,1.0,8,"Single neighbor, Linear, Angular"
mp-541193,Hg7Cl2O3,1.6721439111738905,0.8272736593626014,"[1.0, 2.0, 3.0, 2.0]",1.25,1.0,2.0,"Single neighbor, Linear, Angular","4d, 8e, 4a",3,2.0,Hg,1.0,False,8.0,2.0,2.2447392975661926,2.4182467819892937,2.331493039777743,0.08675374221155052,0.17350748442310104,86.02836064815045,0.0,86.02836064815045,86.02836064815045,2.0,1.0,9,"Single neighbor, Linear, Angular"
mp-541193,Hg7Cl2O3,1.6721439111738905,0.8272736593626014,"[1.0, 2.0, 3.0, 2.0]",1.25,1.0,2.0,"Single neighbor, Linear, Angular","4d, 8e, 4a",3,2.0,Hg,1.0,False,9.0,2.0,2.2447392975661926,2.4182467819892937,2.331493039777743,0.08675374221155052,0.17350748442310104,86.02836064815045,0.0,86.02836064815045,86.02836064815045,2.0,1.0,10,"Single neighbor, Linear, Angular"
mp-541193,Hg7Cl2O3,1.6721439111738905,0.8272736593626014,"[1.0, 2.0, 3.0, 2.0]",1.25,1.0,2.0,"Single neighbor, Linear, Angular","4d, 8e, 4a",3,2.0,Hg,1.0,False,10.0,2.0,2.2447392975661913,2.4182467819892928,2.331493039777742,0.08675374221155074,0.1735074844231015,86.02836064815048,0.0,86.02836064815048,86.02836064815048,2.0,1.0,11,"Single neighbor, Linear, Angular"
mp-541193,Hg7Cl2O3,1.6721439111738905,0.8272736593626014,"[1.0, 2.0, 3.0, 2.0]",1.25,1.0,2.0,"Single neighbor, Linear, Angular","4d, 8e, 4a",3,2.0,Hg,1.0,False,11.0,2.0,2.244739297566192,2.418246781989293,2.331493039777743,0.08675374221155052,0.17350748442310104,86.02836064815048,0.0,86.02836064815048,86.02836064815048,2.0,1.0,12,"Single neighbor, Linear, Angular"
mp-541193,Hg7Cl2O3,1.6721439111738905,0.8272736593626014,"[1.0, 2.0, 3.0, 2.0]",1.25,1.0,2.0,"Single neighbor, Linear, Angular","4d, 8e, 4a",3,2.0,Hg,1.0,False,12.0,2.0,2.244739297566193,2.4182467819892923,2.331493039777743,0.08675374221154963,0.17350748442309927,86.02836064815048,0.0,86.02836064815048,86.02836064815048,2.0,1.0,13,"Single neighbor, Linear, Angular"
mp-541193,Hg7Cl2O3,1.6721439111738905,0.8272736593626014,"[1.0, 2.0, 3.0, 2.0]",1.25,1.0,2.0,"Single neighbor, Linear, Angular","4d, 8e, 4a",3,2.0,Hg,1.0,False,13.0,2.0,2.2447392975661926,2.4182467819892928,2.331493039777743,0.08675374221155008,0.17350748442310016,86.0283606481505,0.0,86.0283606481505,86.0283606481505,2.0,1.0,14,"Single neighbor, Linear, Angular"
mp-541193,Hg7Cl2O3,1.6721439111738905,0.8272736593626014,"[1.0, 2.0, 3.0, 2.0]",1.25,1.0,2.0,"Single neighbor, Linear, Angular","4d, 8e, 4a",3,2.0,Hg,1.0,False,14.0,2.0,2.244739297566192,2.418246781989294,2.331493039777743,0.08675374221155097,0.17350748442310193,86.02836064815045,0.0,86.02836064815045,86.02836064815045,2.0,1.0,15,"Single neighbor, Linear, Angular"
mp-541193,Hg7Cl2O3,1.6721439111738905,0.8272736593626014,"[1.0, 2.0, 3.0, 2.0]",1.25,1.0,2.0,"Single neighbor, Linear, Angular","4d, 8e, 4a",3,2.0,Hg,1.0,False,15.0,2.0,2.244739297566191,2.4182467819892928,2.331493039777742,0.08675374221155097,0.17350748442310193,86.02836064815044,0.0,86.02836064815044,86.02836064815044,2.0,1.0,16,"Single neighbor, Linear, Angular"
