material_id,chem_formula,R0,B,CN_raw,mean_charge,min_charge,max_charge,chemenv,Mo_wyckoff,num_Mo_chemenvs,CN,element,charge_range,is_single_charge
mp-1236208,LiSm4(Mo2O7)2,1.9396910821290347,0.3182002058449768,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,1a,1,6.0,Mo,1.0,False
mp-1239172,Mo5O14,1.940634659486267,0.225646796525275,"[6.0, 7.0, 6.0]",5.333333333333333,5.0,6.0,"Octahedron, Pentagonal bipyramid","4h, 8j",2,6.0,Mo,1.0,False
mp-1239172,Mo5O14,1.940634659486267,0.225646796525275,"[6.0, 7.0, 6.0]",5.333333333333333,5.0,6.0,"Octahedron, Pentagonal bipyramid","4h, 8j",2,7.0,Mo,1.0,False
mp-1239172,Mo5O14,1.940634659486267,0.225646796525275,"[6.0, 7.0, 6.0]",5.333333333333333,5.0,6.0,"Octahedron, Pentagonal bipyramid","4h, 8j",2,6.0,Mo,1.0,False
mp-1272828,Sr2MnMoO6,1.946635906094776,0.3668109464889413,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,1a,1,6.0,Mo,1.0,False
mp-1272828,Sr2MnMoO6,1.946635906094776,0.3668109464889413,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,1a,1,6.0,Mo,1.0,False
mp-1279341,Sr2MnMoO6,1.96003395858972,0.1847336532079766,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,"1b, 1e",1,6.0,Mo,1.0,False
mp-1279341,Sr2MnMoO6,1.96003395858972,0.1847336532079766,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,"1b, 1e",1,6.0,Mo,1.0,False
mp-1280674,NaMn2Mo2H3O10,1.6210712302020216,-0.3834780935593387,[4.0],6.0,6.0,6.0,Tetrahedron,2c,1,4.0,Mo,0.0,True
mp-1282190,Sr2VMoO6,1.961871225202811,0.1712316013499545,"[6.0, 6.0]",4.5,4.0,5.0,Octahedron,1a,1,6.0,Mo,1.0,False
mp-1282190,Sr2VMoO6,1.961871225202811,0.1712316013499545,"[6.0, 6.0]",4.5,4.0,5.0,Octahedron,1a,1,6.0,Mo,1.0,False
mp-13187,Mg2Tl2(MoO4)3,1.8880258983395444,0.2291688192313066,[4.0],6.0,6.0,6.0,Tetrahedron,12b,1,4.0,Mo,0.0,True
mp-1320145,LiFeMoClO4,1.8749121796196264,0.3429310290676097,[4.0],5.0,5.0,5.0,Tetrahedron,1a,1,4.0,Mo,0.0,True
mp-1347979,Ca2MoWO6,2.110048580866514,0.045889426804581,[6.0],2.0,2.0,2.0,Octahedron,2a,1,6.0,Mo,0.0,True
mp-1364847,Cs5Bi(MoO4)4,2.123538820371865,0.7872682986889833,[4.0],6.0,6.0,6.0,Tetrahedron,1a,1,4.0,Mo,0.0,True
mp-1366540,Ca2TaMoO6,2.0103930412322315,0.207794215830101,[6.0],3.0,3.0,3.0,Octahedron,2b,1,6.0,Mo,0.0,True
mp-1367763,Mg2MoWO6,2.0678896387150454,0.0836170994444506,[6.0],2.0,2.0,2.0,Octahedron,2a,1,6.0,Mo,0.0,True
mp-1370909,Ca2SbMoO6,1.9952786887935403,0.2386709903337887,[6.0],3.0,3.0,3.0,Octahedron,2b,1,6.0,Mo,0.0,True
mp-1376713,Ca3Mo2O7,2.0323264161347856,-0.001316385511061,[6.0],4.0,4.0,4.0,Octahedron,4b,1,6.0,Mo,0.0,True
mp-1379411,YMoO3,2.1259580517377694,-0.0105343543870358,[6.0],3.0,3.0,3.0,Octahedron,4b,1,6.0,Mo,0.0,True
mp-14029,AgMoPO6,1.961790580616824,0.6328686529815151,[6.0],6.0,6.0,6.0,Octahedron,4e,1,6.0,Mo,0.0,True
mp-14498,TlMo2(PO4)3,1.802959728742859,0.6121961085555269,[6.0],4.0,4.0,4.0,Octahedron,8e,1,6.0,Mo,0.0,True
mp-14530,RbMo2(PO4)3,1.7997014867950412,0.6201863077274673,[6.0],4.0,4.0,4.0,Octahedron,8e,1,6.0,Mo,0.0,True
mp-14748,La4Mo2O11,1.9068271822981504,0.6956465601350531,[6.0],5.0,5.0,5.0,Octahedron,8g,1,6.0,Mo,0.0,True
mp-14948,TbCu(MoO4)2,1.8532111859159628,0.1562387975914478,"[4.0, 4.0]",5.5,5.0,6.0,Tetrahedron,8c,1,4.0,Mo,1.0,False
mp-14948,TbCu(MoO4)2,1.8532111859159628,0.1562387975914478,"[4.0, 4.0]",5.5,5.0,6.0,Tetrahedron,8c,1,4.0,Mo,1.0,False
mp-14973,AgMo2P3O13,1.9010340878635588,0.5914542576394,[6.0],5.0,5.0,5.0,Octahedron,4e,1,6.0,Mo,0.0,True
mp-15405,RbMo2P3O13,1.9121106965560604,0.480793851997369,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Mo,0.0,True
mp-1542758,SrMoO3,1.964943864365371,0.2562555422307443,[6.0],4.0,4.0,4.0,Octahedron,"1g, 1a",1,6.0,Mo,0.0,True
mp-1542939,BaMo(PO4)2,1.7397805063766296,0.7784827361173947,[6.0],4.0,4.0,4.0,Octahedron,1b,1,6.0,Mo,0.0,True
mp-15481,DyCu(MoO4)2,1.853408659672357,0.1564901197105945,"[4.0, 4.0]",5.5,5.0,6.0,Tetrahedron,8c,1,4.0,Mo,1.0,False
mp-15481,DyCu(MoO4)2,1.853408659672357,0.1564901197105945,"[4.0, 4.0]",5.5,5.0,6.0,Tetrahedron,8c,1,4.0,Mo,1.0,False
mp-1650411,Sr5Fe4MoO15,1.9351058829376515,0.1459099908799976,[6.0],6.0,6.0,6.0,Octahedron,1a,1,6.0,Mo,0.0,True
mp-16678,Nd2Mo4O15,1.9666178892017423,0.5122984919847269,"[4.0, 5.0, 6.0]",6.0,6.0,6.0,"Tetrahedron, Octahedron, Trigonal bipyramid",2i,3,4.0,Mo,0.0,True
mp-16678,Nd2Mo4O15,1.9666178892017423,0.5122984919847269,"[4.0, 5.0, 6.0]",6.0,6.0,6.0,"Tetrahedron, Octahedron, Trigonal bipyramid",2i,3,5.0,Mo,0.0,True
mp-16678,Nd2Mo4O15,1.9666178892017423,0.5122984919847269,"[4.0, 5.0, 6.0]",6.0,6.0,6.0,"Tetrahedron, Octahedron, Trigonal bipyramid",2i,3,6.0,Mo,0.0,True
mp-16679,Sm2Mo4O15,1.958746249360543,0.4949682731296862,"[4.0, 5.0, 6.0]",6.0,6.0,6.0,"Tetrahedron, Octahedron, Trigonal bipyramid",2i,3,4.0,Mo,0.0,True
mp-16679,Sm2Mo4O15,1.958746249360543,0.4949682731296862,"[4.0, 5.0, 6.0]",6.0,6.0,6.0,"Tetrahedron, Octahedron, Trigonal bipyramid",2i,3,5.0,Mo,0.0,True
mp-16679,Sm2Mo4O15,1.958746249360543,0.4949682731296862,"[4.0, 5.0, 6.0]",6.0,6.0,6.0,"Tetrahedron, Octahedron, Trigonal bipyramid",2i,3,6.0,Mo,0.0,True
mp-16802,BaMo2(P2O7)2,2.038525429907032,0.1651773386640428,[6.0],3.0,3.0,3.0,Octahedron,"2e, 2a",1,6.0,Mo,0.0,True
mp-16811,Ho2MoO6,2.281468069691924,2.182352121642088,[5.0],6.0,6.0,6.0,Trigonal bipyramid,4f,1,5.0,Mo,0.0,True
mp-16882,ZnMoO4,1.981319751691552,0.5263849255102281,[4.0],6.0,6.0,6.0,Tetrahedron,2i,1,4.0,Mo,0.0,True
mp-16909,K(MoO3)3,1.941745835620401,0.4378750860341688,"[6.0, 6.0]",5.5,5.0,6.0,"Square pyramid, Octahedron","4j, 2i",2,6.0,Mo,1.0,False
mp-16909,K(MoO3)3,1.941745835620401,0.4378750860341688,"[6.0, 6.0]",5.5,5.0,6.0,"Square pyramid, Octahedron","4j, 2i",2,6.0,Mo,1.0,False
mp-16991,RbMoAsO6,1.9859445838923548,0.976091786142011,[6.0],6.0,6.0,6.0,Octahedron,4f,1,6.0,Mo,0.0,True
mp-17022,Cs(MoO3)3,1.94163759254086,0.4336174881212023,"[6.0, 6.0]",5.5,5.0,6.0,"Square pyramid, Octahedron","4j, 2i",2,6.0,Mo,1.0,False
mp-17022,Cs(MoO3)3,1.94163759254086,0.4336174881212023,"[6.0, 6.0]",5.5,5.0,6.0,"Square pyramid, Octahedron","4j, 2i",2,6.0,Mo,1.0,False
mp-17138,KMoPO6,1.9789004642854608,0.9462894535707812,[6.0],6.0,6.0,6.0,Octahedron,4f,1,6.0,Mo,0.0,True
mp-17289,CoMoO4,1.9408343990400403,0.5541953122765975,[6.0],6.0,6.0,6.0,Octahedron,"2g, 2i",1,6.0,Mo,0.0,True
mp-17306,KMo3(PO7)2,1.9448880570230245,0.5080143537193695,"[6.0, 5.0, 6.0]",5.666666666666667,5.0,6.0,"Octahedron, Trigonal bipyramid",2e,2,6.0,Mo,1.0,False
mp-17306,KMo3(PO7)2,1.9448880570230245,0.5080143537193695,"[6.0, 5.0, 6.0]",5.666666666666667,5.0,6.0,"Octahedron, Trigonal bipyramid",2e,2,5.0,Mo,1.0,False
mp-17306,KMo3(PO7)2,1.9448880570230245,0.5080143537193695,"[6.0, 5.0, 6.0]",5.666666666666667,5.0,6.0,"Octahedron, Trigonal bipyramid",2e,2,6.0,Mo,1.0,False
mp-17314,LiMo3P3O16,1.9409440613212576,0.3632325555126882,"[6.0, 5.0]",5.5,5.0,6.0,"Octahedron, Trigonal bipyramid",2i,2,6.0,Mo,1.0,False
mp-17314,LiMo3P3O16,1.9409440613212576,0.3632325555126882,"[6.0, 5.0]",5.5,5.0,6.0,"Octahedron, Trigonal bipyramid",2i,2,5.0,Mo,1.0,False
mp-17427,AgMo3(PO7)2,1.9419569183058667,0.4610103321122399,"[6.0, 5.0, 6.0]",5.666666666666667,5.0,6.0,"Octahedron, Trigonal bipyramid",2e,2,6.0,Mo,1.0,False
mp-17427,AgMo3(PO7)2,1.9419569183058667,0.4610103321122399,"[6.0, 5.0, 6.0]",5.666666666666667,5.0,6.0,"Octahedron, Trigonal bipyramid",2e,2,5.0,Mo,1.0,False
mp-17427,AgMo3(PO7)2,1.9419569183058667,0.4610103321122399,"[6.0, 5.0, 6.0]",5.666666666666667,5.0,6.0,"Octahedron, Trigonal bipyramid",2e,2,6.0,Mo,1.0,False
mp-17542,TlMoPO6,1.9792589980784243,0.9650882453210916,[6.0],6.0,6.0,6.0,Octahedron,4f,1,6.0,Mo,0.0,True
mp-17591,Sm2MoO6,2.2648302503375906,2.096648683241173,[5.0],6.0,6.0,6.0,Trigonal bipyramid,4f,1,5.0,Mo,0.0,True
mp-17822,Dy2MoO6,2.277647922078139,2.1644076642130754,[5.0],6.0,6.0,6.0,Trigonal bipyramid,4f,1,5.0,Mo,0.0,True
mp-18340,Tb2MoO6,2.2735127191430125,2.1429217564375884,[5.0],6.0,6.0,6.0,Trigonal bipyramid,4f,1,5.0,Mo,0.0,True
mp-18353,Cs2Mo3SeO12,1.9882692944178904,0.2310084638254201,[6.0],6.0,6.0,6.0,no_data,no_data,1,6.0,Mo,0.0,True
mp-18435,NaMoP2O7,1.8805848879223608,0.327087668422783,[6.0],3.0,3.0,3.0,Octahedron,4e,1,6.0,Mo,0.0,True
mp-18492,Na2Zr(MoO4)3,2.3072235764958364,1.394594433951378,"[4.0, 5.0]",6.0,6.0,6.0,Tetrahedron,"4f, 2e",1,4.0,Mo,0.0,True
mp-18492,Na2Zr(MoO4)3,2.3072235764958364,1.394594433951378,"[4.0, 5.0]",6.0,6.0,6.0,Tetrahedron,"4f, 2e",1,5.0,Mo,0.0,True
mp-18496,CsMoP2O7,1.991587042459084,0.2383434167934928,[6.0],3.0,3.0,3.0,Octahedron,4e,1,6.0,Mo,0.0,True
mp-18497,KMoP2O7,2.034266944978131,0.1691431625514561,[6.0],3.0,3.0,3.0,Octahedron,4e,1,6.0,Mo,0.0,True
mp-1851458,CaBiMoO5,2.0725662311758253,1.8364332847732745,[5.0],5.0,5.0,5.0,Trigonal bipyramid,8c,1,5.0,Mo,0.0,True
mp-18527,CsMoPO6,1.979806644210791,0.9423180293208184,[6.0],6.0,6.0,6.0,Octahedron,4f,1,6.0,Mo,0.0,True
mp-18733,AlTl(MoO4)2,2.089123686127041,0.7291256531056892,[4.0],6.0,6.0,6.0,Tetrahedron,2d,1,4.0,Mo,0.0,True
mp-18744,Sr2ErMoO6,2.127882408767269,-0.6187127026914426,[6.0],5.0,5.0,5.0,Octahedron,2c,1,6.0,Mo,0.0,True
mp-18783,Ca2FeMoO6,2.11849720659008,-0.5962080746191251,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Mo,0.0,True
mp-18821,Y5(MoO6)2,1.604464852105513,1.3773146790874489,[6.0],4.5,4.5,4.5,Octahedron,2g,1,6.0,Mo,0.0,True
mp-18837,KSc(MoO4)2,2.142215028919602,0.8558171443059818,[4.0],6.0,6.0,6.0,Tetrahedron,2d,1,4.0,Mo,0.0,True
mp-18868,RbFe(MoO4)2,2.108842694798686,0.7771897302039701,[4.0],6.0,6.0,6.0,Tetrahedron,2d,1,4.0,Mo,0.0,True
mp-18938,Tl2MoO4,1.8611231052158108,0.2203954278433852,[4.0],6.0,6.0,6.0,Tetrahedron,2c,1,4.0,Mo,0.0,True
mp-18987,LiMoP2O7,2.0385613088338905,0.1669493172118765,[6.0],3.0,3.0,3.0,Octahedron,2a,1,6.0,Mo,0.0,True
mp-19012,CaMoO3,2.013527903306282,0.0437637363295495,[6.0],4.0,4.0,4.0,Octahedron,4b,1,6.0,Mo,0.0,True
mp-19015,VCrMoO7,1.8970937087691424,0.2564179748669581,[4.0],6.0,6.0,6.0,Tetrahedron,2i,1,4.0,Mo,0.0,True
mp-19019,NiMoO4,2.019719135091853,1.4902990876823057,[6.0],6.0,6.0,6.0,Octahedron,2e,1,6.0,Mo,0.0,True
mp-19047,MgMoO4,2.0239410250526206,0.6294577129399882,[4.0],6.0,6.0,6.0,Tetrahedron,"2h, 2i",1,4.0,Mo,0.0,True
mp-19049,BaTeMo2O9,1.9635871048247624,0.5211196100098794,[6.0],6.0,6.0,6.0,Octahedron,2a,1,6.0,Mo,0.0,True
mp-19081,MnMoO4,2.006271334551232,0.5712488558306792,[4.0],6.0,6.0,6.0,Tetrahedron,"2g, 2i",1,4.0,Mo,0.0,True
mp-19116,Sr2CaMoO6,1.9583113470622653,0.0765033056153481,[6.0],6.0,6.0,6.0,Octahedron,2b,1,6.0,Mo,0.0,True
mp-19117,Li4MoO5,1.9484962776299493,1.625721023770314,[6.0],6.0,6.0,6.0,Octahedron,2i,1,6.0,Mo,0.0,True
mp-19139,Mg2Mo3O8,1.982567906668205,0.1327252207738241,[6.0],4.0,4.0,4.0,Octahedron,6c,1,6.0,Mo,0.0,True
mp-19180,VFeMoO7,1.8958828708024824,0.2530694743079766,[4.0],6.0,6.0,6.0,Tetrahedron,2i,1,4.0,Mo,0.0,True
mp-19209,LiAl(MoO4)2,2.1765948608660866,0.9666157436886024,"[4.0, 5.0]",6.0,6.0,6.0,Tetrahedron,2i,1,4.0,Mo,0.0,True
mp-19209,LiAl(MoO4)2,2.1765948608660866,0.9666157436886024,"[4.0, 5.0]",6.0,6.0,6.0,Tetrahedron,2i,1,5.0,Mo,0.0,True
mp-19237,Sr2MoO4,2.6107796665267484,-1.493187243056688,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Mo,0.0,True
mp-19352,KAl(MoO4)2,2.108464315475689,0.7783027712036077,[4.0],6.0,6.0,6.0,Tetrahedron,2d,1,4.0,Mo,0.0,True
mp-19362,KFe(MoO4)2,2.07144670175456,0.7628079635260245,[4.0],6.0,6.0,6.0,Tetrahedron,4d,1,4.0,Mo,0.0,True
mp-19363,HgMoO4,2.065933474945536,2.2439485600473863,[6.0],6.0,6.0,6.0,Octahedron,2e,1,6.0,Mo,0.0,True
mp-19377,LiLa2MoO6,2.0803644292239007,-0.394819049054346,[6.0],5.0,5.0,5.0,Octahedron,2d,1,6.0,Mo,0.0,True
mp-19436,La7Mo7O30,1.947029629019904,0.8606044217228481,[6.0],5.57,5.57,5.57,Octahedron,"6f, 1b",1,6.0,Mo,0.0,True
mp-19450,ScTl(MoO4)2,2.1063406445286166,0.8514876482130672,[4.0],6.0,6.0,6.0,Tetrahedron,2d,1,4.0,Mo,0.0,True
mp-19453,Te2MoO7,1.9339112549155737,0.3323601155600132,[5.0],6.0,6.0,6.0,Square pyramid,4e,1,5.0,Mo,0.0,True
mp-19455,MnMoO4,2.032868793402687,1.5849827182937857,[6.0],6.0,6.0,6.0,Octahedron,2f,1,6.0,Mo,0.0,True
mp-19464,Na5Lu(MoO4)4,2.1056367787801333,0.7417408246922079,[4.0],6.0,6.0,6.0,Tetrahedron,8f,1,4.0,Mo,0.0,True
mp-19467,AgMo3P3O16,1.943336079157593,0.36710681583745,"[6.0, 5.0]",5.5,5.0,6.0,"Octahedron, Trigonal bipyramid",2i,2,6.0,Mo,1.0,False
mp-19467,AgMo3P3O16,1.943336079157593,0.36710681583745,"[6.0, 5.0]",5.5,5.0,6.0,"Octahedron, Trigonal bipyramid",2i,2,5.0,Mo,1.0,False
mp-19469,Na5Tb(MoO4)4,2.066280300832805,0.7249145860329018,[4.0],6.0,6.0,6.0,Tetrahedron,8f,1,4.0,Mo,0.0,True
mp-19479,Na5La(MoO4)4,2.0685814899309056,0.6539236124119522,[4.0],6.0,6.0,6.0,Tetrahedron,8f,1,4.0,Mo,0.0,True
mp-19480,SmTl(MoO4)2,2.082977546745472,0.7559707148457929,[4.0],6.0,6.0,6.0,Tetrahedron,8d,1,4.0,Mo,0.0,True
mp-19490,PrTl(MoO4)2,2.0433734329918387,0.6582019084921144,[4.0],6.0,6.0,6.0,Tetrahedron,8d,1,4.0,Mo,0.0,True
mp-19497,Na5Y(MoO4)4,2.0885262591735416,0.7016389559244761,[4.0],6.0,6.0,6.0,Tetrahedron,8f,1,4.0,Mo,0.0,True
mp-19499,KY(MoO4)2,2.1211241201016184,0.7706612169243284,[4.0],6.0,6.0,6.0,Tetrahedron,8d,1,4.0,Mo,0.0,True
mp-19760,Na2Mo2O7,1.992852100313777,0.6070339291472789,"[4.0, 6.0]",6.0,6.0,6.0,"Tetrahedron, Octahedron","4f, 4e",2,4.0,Mo,0.0,True
mp-19760,Na2Mo2O7,1.992852100313777,0.6070339291472789,"[4.0, 6.0]",6.0,6.0,6.0,"Tetrahedron, Octahedron","4f, 4e",2,6.0,Mo,0.0,True
mp-20105,LiIn(MoO4)2,2.0306529024017497,0.47210064601027,[6.0],6.0,6.0,6.0,Octahedron,4f,1,6.0,Mo,0.0,True
mp-2017376,MoPO5,1.8769706809259443,0.3633606257055713,[6.0],5.0,5.0,5.0,Octahedron,2i,1,6.0,Mo,0.0,True
mp-20589,MoO3,2.149097634102592,0.6718481446198248,[6.0],6.0,6.0,6.0,Square pyramid,4c,1,6.0,Mo,0.0,True
mp-21138,MoPb2O5,3.0004614442444373,3.032771381454663,[4.0],6.0,6.0,6.0,Tetrahedron,2i,1,4.0,Mo,0.0,True
mp-21778,Li2Fe2(MoO4)3,1.8210448310567608,0.0835533399815984,"[4.0, 4.0]",5.5,5.0,6.0,Tetrahedron,"8d, 4c",1,4.0,Mo,1.0,False
mp-21778,Li2Fe2(MoO4)3,1.8210448310567608,0.0835533399815984,"[4.0, 4.0]",5.5,5.0,6.0,Tetrahedron,"8d, 4c",1,4.0,Mo,1.0,False
mp-21798,NaMoPO6,1.9632247446264863,0.6620072019938095,[6.0],6.0,6.0,6.0,Octahedron,4e,1,6.0,Mo,0.0,True
mp-2214791,Cu3(MoO3)4,1.956432595249156,0.2379592418756394,"[6.0, 6.0]",4.5,4.0,5.0,Octahedron,"1d, 1h, 1c, 1b",1,6.0,Mo,1.0,False
mp-2214791,Cu3(MoO3)4,1.956432595249156,0.2379592418756394,"[6.0, 6.0]",4.5,4.0,5.0,Octahedron,"1d, 1h, 1c, 1b",1,6.0,Mo,1.0,False
mp-2221742,MnMoO4,1.9698469974952844,0.947921054849806,[6.0],6.0,6.0,6.0,Octahedron,1a,1,6.0,Mo,0.0,True
mp-2222262,MnTeMoO6,1.9017746657809813,0.2221954045107102,[4.0],6.0,6.0,6.0,Tetrahedron,1a,1,4.0,Mo,0.0,True
mp-2226692,MgFe2Mo2(ClO4)2,1.8887653474828283,0.4037649612036806,[4.0],5.0,5.0,5.0,Tetrahedron,2h,1,4.0,Mo,0.0,True
mp-2228652,MgMo2(PO5)2,1.889216177683101,0.4347471673655749,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Mo,0.0,True
mp-2228683,MgMo2(PO5)2,1.9061281133671928,0.3734036991902495,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Mo,0.0,True
mp-2230574,La4Mg(MoO6)2,1.87894487434764,0.7376490112466545,[6.0],5.0,5.0,5.0,Octahedron,"1b, 1e",1,6.0,Mo,0.0,True
mp-2230886,MgSi4(MoO6)2,1.982317222520153,0.249332379250552,[6.0],3.0,3.0,3.0,Octahedron,"1a, 1b",1,6.0,Mo,0.0,True
mp-2230949,Tb5Mg(MoO6)2,1.938851541449172,0.2546162232166543,[6.0],3.0,3.0,3.0,Octahedron,2g,1,6.0,Mo,0.0,True
mp-23064,Bi2MoO6,2.093813736631445,1.686767271328539,[6.0],6.0,6.0,6.0,Octahedron,4a,1,6.0,Mo,0.0,True
mp-23388,Bi2(MoO4)3,2.027478010247312,0.7064480898138574,[5.0],6.0,6.0,6.0,Square pyramid,4e,1,5.0,Mo,0.0,True
mp-23423,Bi2MoO6,1.9786928585416093,0.4149964076579054,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,Mo,0.0,True
mp-24620,MgMoH2O5,1.9246903337123007,0.3933990637804225,[4.0],6.0,6.0,6.0,Tetrahedron,2i,1,4.0,Mo,0.0,True
mp-25266,Mo2P2O11,1.935985765840741,0.3622010198558706,[6.0],6.0,6.0,6.0,Octahedron,"4f, 2e",1,6.0,Mo,0.0,True
mp-25359,Mo3P3O16,1.9317146401621017,0.2938808565594724,"[6.0, 5.0, 6.0]",5.666666666666667,5.0,6.0,"Square pyramid, Octahedron, Trigonal bipyramid",2i,3,6.0,Mo,1.0,False
mp-25359,Mo3P3O16,1.9317146401621017,0.2938808565594724,"[6.0, 5.0, 6.0]",5.666666666666667,5.0,6.0,"Square pyramid, Octahedron, Trigonal bipyramid",2i,3,5.0,Mo,1.0,False
mp-25359,Mo3P3O16,1.9317146401621017,0.2938808565594724,"[6.0, 5.0, 6.0]",5.666666666666667,5.0,6.0,"Square pyramid, Octahedron, Trigonal bipyramid",2i,3,6.0,Mo,1.0,False
mp-25576,Li(MoO2)2,2.288250381470712,-0.2570069722125038,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"2d, 2b",1,6.0,Mo,1.0,False
mp-25576,Li(MoO2)2,2.288250381470712,-0.2570069722125038,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"2d, 2b",1,6.0,Mo,1.0,False
mp-25827,LiMo2P3O11,1.9770255835650543,0.2205797702431438,[6.0],3.0,3.0,3.0,Octahedron,2c,1,6.0,Mo,0.0,True
mp-25828,Mo2P3O11,1.8812192328318025,0.3319870201514671,[6.0],3.5,3.5,3.5,Octahedron,4f,1,6.0,Mo,0.0,True
mp-25844,Mo2(PO4)3,1.895780176858696,0.3940235803760587,[6.0],4.5,4.5,4.5,Octahedron,8e,1,6.0,Mo,0.0,True
mp-25868,Mo(PO4)2,1.93116480275,0.3739549348724021,[6.0],6.0,6.0,6.0,Octahedron,4e,1,6.0,Mo,0.0,True
mp-25922,Mo2PO8,1.9086444633419883,0.2776584323381048,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,2a,1,6.0,Mo,1.0,False
mp-25922,Mo2PO8,1.9086444633419883,0.2776584323381048,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,2a,1,6.0,Mo,1.0,False
mp-25952,LiMoP4O13,1.9434983873466471,0.2424286852319667,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Mo,0.0,True
mp-25983,LiMo(PO4)2,1.9273313239253609,0.3170866584258382,[6.0],5.0,5.0,5.0,Octahedron,4e,1,6.0,Mo,0.0,True
mp-25987,LiMo(PO3)4,2.035571027211881,0.1131262470190237,[6.0],3.0,3.0,3.0,Octahedron,4c,1,6.0,Mo,0.0,True
mp-25988,Mo(PO3)4,1.9681373241308195,0.1546990138636369,[6.0],4.0,4.0,4.0,Octahedron,4c,1,6.0,Mo,0.0,True
mp-26009,LiMo2P2O11,1.929457924966987,0.3397761240513611,"[6.0, 6.0]",5.5,5.0,6.0,no_data,no_data,1,6.0,Mo,1.0,False
mp-26009,LiMo2P2O11,1.929457924966987,0.3397761240513611,"[6.0, 6.0]",5.5,5.0,6.0,no_data,no_data,1,6.0,Mo,1.0,False
mp-26013,LiMo2(PO4)3,1.8949946366298192,0.3973761935586984,[6.0],4.0,4.0,4.0,Octahedron,2i,1,6.0,Mo,0.0,True
mp-26085,Li3Mo2(PO4)3,2.016970222052085,0.1610292110693514,[6.0],3.0,3.0,3.0,Octahedron,4e,1,6.0,Mo,0.0,True
mp-26086,LiMo2(PO4)3,1.859956176276172,0.4195781700249533,[6.0],4.0,4.0,4.0,Octahedron,4e,1,6.0,Mo,0.0,True
mp-26105,Li3Mo2(PO4)3,1.985827734892388,0.2387683629355085,[6.0],3.0,3.0,3.0,Octahedron,4e,1,6.0,Mo,0.0,True
mp-26131,LiMo(PO3)4,1.5615327426330938,0.8077271151459199,[6.0],3.0,3.0,3.0,Octahedron,2e,1,6.0,Mo,0.0,True
mp-26193,LiMo2P3O13,1.9006088429687809,0.5348600651010879,[6.0],5.0,5.0,5.0,Octahedron,4e,1,6.0,Mo,0.0,True
mp-26194,Mo2P3O13,1.930213143111649,0.3233822469102538,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,4e,1,6.0,Mo,1.0,False
mp-26194,Mo2P3O13,1.930213143111649,0.3233822469102538,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,4e,1,6.0,Mo,1.0,False
mp-26237,LiMo2P3O13,1.908803073827129,0.4010694028387368,[6.0],5.0,5.0,5.0,Octahedron,2i,1,6.0,Mo,0.0,True
mp-26239,LiMoP2O7,2.057477736179869,0.1018372339184388,[6.0],3.0,3.0,3.0,Octahedron,4f,1,6.0,Mo,0.0,True
mp-26319,Li3Mo(PO3)8,2.04008806967748,-0.2043016177688248,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Mo,0.0,True
mp-26323,LiMoP2O7,1.9084385220251208,0.3218076699329451,[6.0],3.0,3.0,3.0,Octahedron,4e,1,6.0,Mo,0.0,True
mp-26347,Li3Mo(PO4)2,1.881933655539211,0.3774944201259586,[6.0],3.0,3.0,3.0,Octahedron,2e,1,6.0,Mo,0.0,True
mp-26351,Li3Mo3(PO4)4,1.841903764671328,0.4488474731608135,[6.0],3.0,3.0,3.0,Octahedron,"2d, 4e",1,6.0,Mo,0.0,True
mp-26371,LiMoPO5,1.7031276821116907,0.7936057391108179,[6.0],4.0,4.0,4.0,Octahedron,4c,1,6.0,Mo,0.0,True
mp-26372,MoPO5,1.8885503380255977,0.3261982726960372,[6.0],5.0,5.0,5.0,Octahedron,4c,1,6.0,Mo,0.0,True
mp-26401,LiMoP4O13,1.7978745576328794,0.8963495596147555,[6.0],5.0,5.0,5.0,Octahedron,4a,1,6.0,Mo,0.0,True
mp-26439,Li3Mo2(PO4)3,1.990173141569668,0.1893328452288009,[6.0],3.0,3.0,3.0,Octahedron,2a,1,6.0,Mo,0.0,True
mp-26443,LiMoP2O7,2.004395357716112,0.2320200225943284,[6.0],3.0,3.0,3.0,Octahedron,2i,1,6.0,Mo,0.0,True
