material_id,chem_formula,R0,B,CN_raw,mean_charge,min_charge,max_charge,chemenv,Ga_wyckoff,num_Ga_chemenvs,CN,element,charge_range,is_single_charge
mp-554441,NaTi2Ga5O12,1.817894013281484,0.2487112114025968,"[4.0, 6.0]",3.0,3.0,3.0,"Tetrahedron, Octahedron","2a, 4h, 4g",2,4.0,Ga,0.0,True
mp-554441,NaTi2Ga5O12,1.817894013281484,0.2487112114025968,"[4.0, 6.0]",3.0,3.0,3.0,"Tetrahedron, Octahedron","2a, 4h, 4g",2,6.0,Ga,0.0,True
mp-554722,Y3GaO6,1.818600944436184,0.1443970103171245,[4.0],3.0,3.0,3.0,Tetrahedron,2a,1,4.0,Ga,0.0,True
mp-554901,Ga2Mo(SeO5)2,1.9070575091634367,0.1453588142186501,[6.0],3.0,3.0,3.0,Octahedron,8d,1,6.0,Ga,0.0,True
mp-554923,Sr(GaO2)2,1.79500219009149,0.1880764246162295,[4.0],3.0,3.0,3.0,Tetrahedron,4e,1,4.0,Ga,0.0,True
mp-555006,CsGa2P5O16,1.605325403421563,0.5652565049658047,[6.0],3.0,3.0,3.0,Octahedron,2a,1,6.0,Ga,0.0,True
mp-555230,Rb2YGa(SiO3)4,1.753577627356628,0.25283684201898,[4.0],3.0,3.0,3.0,Tetrahedron,4f,1,4.0,Ga,0.0,True
mp-555481,Ba6Er2Ga4O15,1.814391220736643,0.199933913020281,[4.0],3.0,3.0,3.0,Tetrahedron,4g,1,4.0,Ga,0.0,True
mp-555485,Rb2GdGa(SiO3)4,1.7671044405959808,0.2573937557993295,[4.0],3.0,3.0,3.0,Tetrahedron,4f,1,4.0,Ga,0.0,True
mp-555554,KGa(PO3)4,0.913028233754939,1.545555569872419,[6.0],3.0,3.0,3.0,Octahedron,2e,1,6.0,Ga,0.0,True
mp-556014,Li3Ga(BO3)2,1.6720260403617415,0.6669339977571274,[4.0],3.0,3.0,3.0,Tetrahedron,2i,1,4.0,Ga,0.0,True
mp-556046,SrGa2B2O7,1.8319434799084688,0.1726095003298167,[4.0],3.0,3.0,3.0,Tetrahedron,4g,1,4.0,Ga,0.0,True
mp-556330,Cs2Ga2B2O7,1.7029179391600562,0.5459784722793298,[4.0],3.0,3.0,3.0,Tetrahedron,4e,1,4.0,Ga,0.0,True
mp-556343,SrGaBO4,2.3095624158975463,-1.5604008675791434,[4.0],3.0,3.0,3.0,Tetrahedron,8e,1,4.0,Ga,0.0,True
mp-556575,Sr2YGaCu2O7,2.716278176078405,-2.87870093498434,[4.0],3.0,3.0,3.0,Tetrahedron,2b,1,4.0,Ga,0.0,True
mp-556983,LaGaO3,1.9489430767465528,0.0807897854699188,[6.0],3.0,3.0,3.0,Octahedron,2b,1,6.0,Ga,0.0,True
mp-557676,LiGa(MoO4)2,1.8865568396225787,0.1670383188381662,[6.0],3.0,3.0,3.0,Octahedron,2i,1,6.0,Ga,0.0,True
mp-557855,CaGaBO4,1.7479492392945506,0.3806753089871033,[4.0],3.0,3.0,3.0,Tetrahedron,4d,1,4.0,Ga,0.0,True
mp-557918,KGaAs2O7,1.9823484123343864,0.0287672057251136,[6.0],3.0,3.0,3.0,Octahedron,2i,1,6.0,Ga,0.0,True
mp-558285,GaBiO3,1.8342368987885684,0.0987105947255598,[4.0],3.0,3.0,3.0,Tetrahedron,4e,1,4.0,Ga,0.0,True
mp-558318,Rb2TbGa(SiO3)4,1.7609303275411812,0.2817919251469865,[4.0],3.0,3.0,3.0,Tetrahedron,4f,1,4.0,Ga,0.0,True
mp-558386,Ga2Te2MoO10,2.019144411263885,-0.0129863361726681,[6.0],3.0,3.0,3.0,Octahedron,8d,1,6.0,Ga,0.0,True
mp-558390,RbGa2P5O16,1.7507587462254215,0.3127434784799809,[6.0],3.0,3.0,3.0,Octahedron,2a,1,6.0,Ga,0.0,True
mp-558984,GaTeO3F,1.8884504499891936,0.1300292184011794,[4.0],3.0,3.0,3.0,Octahedron,4e,1,4.0,Ga,0.0,True
mp-559748,NdGaGe2O7,1.954508623949416,-0.0126773074862702,[5.0],3.0,3.0,3.0,Trigonal bipyramid,4e,1,5.0,Ga,0.0,True
mp-559770,Nd4Ga2O9,1.7945373734825627,0.2216616612903762,[4.0],3.0,3.0,3.0,Tetrahedron,4e,1,4.0,Ga,0.0,True
mp-559849,Ca(GaO2)2,1.8281982056241628,0.1483161932181362,[4.0],3.0,3.0,3.0,Tetrahedron,4a,1,4.0,Ga,0.0,True
mp-559852,CsUGa(PO5)2,1.891791337426555,-0.1681455968360916,[4.0],3.0,3.0,3.0,Tetrahedron,2i,1,4.0,Ga,0.0,True
mp-559969,CaLaGaO4,1.696350201878331,0.6261344868108638,[4.0],3.0,3.0,3.0,Tetrahedron,4c,1,4.0,Ga,0.0,True
mp-560010,Rb2Ga2B2O7,1.7756120561706226,0.2834201674095194,[4.0],3.0,3.0,3.0,Tetrahedron,4e,1,4.0,Ga,0.0,True
mp-560058,Li9Ga3P8O29,1.9535768146453631,0.0553438442266682,[6.0],3.0,3.0,3.0,Octahedron,6f,1,6.0,Ga,0.0,True
mp-560632,NaGaSiO4,1.826004530126065,0.0856903313687244,[4.0],3.0,3.0,3.0,Tetrahedron,6c,1,4.0,Ga,0.0,True
mp-560761,RbGa3(P3O10)2,1.7544135326373862,0.3197545822547744,"[4.0, 6.0]",3.0,3.0,3.0,"Tetrahedron, Octahedron","2a, 2b",2,4.0,Ga,0.0,True
mp-560761,RbGa3(P3O10)2,1.7544135326373862,0.3197545822547744,"[4.0, 6.0]",3.0,3.0,3.0,"Tetrahedron, Octahedron","2a, 2b",2,6.0,Ga,0.0,True
mp-560870,BaGa2B2O7,1.853363599279424,0.0774781215561965,[4.0],3.0,3.0,3.0,Tetrahedron,4g,1,4.0,Ga,0.0,True
mp-561013,Ga2PbO4,1.864361534118236,-0.0570752857333256,[4.0],3.0,3.0,3.0,Tetrahedron,1a,1,4.0,Ga,0.0,True
mp-561058,Na3Ga(PO4)2,1.794324606075823,0.2963345912296103,[5.0],3.0,3.0,3.0,Trigonal bipyramid,2i,1,5.0,Ga,0.0,True
mp-561446,BaCa(GaO2)4,1.8196216993655725,0.1599275536942197,[4.0],3.0,3.0,3.0,Tetrahedron,4e,1,4.0,Ga,0.0,True
mp-561525,K2Ga2B2O7,1.5723759520837055,0.964037967076494,[4.0],3.0,3.0,3.0,Tetrahedron,"2d, 2c",1,4.0,Ga,0.0,True
mp-562504,Cs2GaP3O10,2.027760511462133,-0.0394518151081093,[6.0],3.0,3.0,3.0,Octahedron,4e,1,6.0,Ga,0.0,True
mp-572921,Cs2Ga3As5O18,1.9102793818783688,0.0902865627402415,"[5.0, 6.0]",3.0,3.0,3.0,"Square pyramid, Octahedron","4f, 2b",2,5.0,Ga,0.0,True
mp-572921,Cs2Ga3As5O18,1.9102793818783688,0.0902865627402415,"[5.0, 6.0]",3.0,3.0,3.0,"Square pyramid, Octahedron","4f, 2b",2,6.0,Ga,0.0,True
mp-5800,Sm3Ga5O12,1.7551490887986103,0.3568629831095231,"[4.0, 6.0]",3.0,3.0,3.0,"Tetrahedron, Octahedron","12d, 8a",2,4.0,Ga,0.0,True
mp-5800,Sm3Ga5O12,1.7551490887986103,0.3568629831095231,"[4.0, 6.0]",3.0,3.0,3.0,"Tetrahedron, Octahedron","12d, 8a",2,6.0,Ga,0.0,True
mp-5837,LaGaO3,2.004881343832676,0.0208793611184536,[6.0],3.0,3.0,3.0,Octahedron,4b,1,6.0,Ga,0.0,True
mp-5965,Tb3Ga5O12,1.7484112966276129,0.3573276017213991,"[4.0, 6.0]",3.0,3.0,3.0,"Tetrahedron, Octahedron","12d, 8a",2,4.0,Ga,0.0,True
mp-5965,Tb3Ga5O12,1.7484112966276129,0.3573276017213991,"[4.0, 6.0]",3.0,3.0,3.0,"Tetrahedron, Octahedron","12d, 8a",2,6.0,Ga,0.0,True
mp-6198,SrGa2(SiO4)2,1.798318018674813,0.0881951970603938,[4.0],3.0,3.0,3.0,Tetrahedron,4f,1,4.0,Ga,0.0,True
mp-6241,LiGa(SiO3)2,1.5223086479685466,0.7876142512457855,[6.0],3.0,3.0,3.0,Octahedron,4e,1,6.0,Ga,0.0,True
mp-636461,Ga2Ge4Pb3O14,1.747422458104189,0.3936169252432063,[4.0],3.0,3.0,3.0,Tetrahedron,2d,1,4.0,Ga,0.0,True
mp-648069,Ca2GaFeO5,1.5503275573668795,1.148333150918209,[4.0],3.0,3.0,3.0,Tetrahedron,4c,1,4.0,Ga,0.0,True
mp-649039,Ga2Fe2Bi2O9,1.8325953113417124,0.1158964276916835,[4.0],3.0,3.0,3.0,Tetrahedron,4h,1,4.0,Ga,0.0,True
mp-649086,GaFeO3,1.7647548744730877,0.3887177267087293,"[4.0, 6.0]",3.0,3.0,3.0,"Tetrahedron, Octahedron",4a,2,4.0,Ga,0.0,True
mp-649086,GaFeO3,1.7647548744730877,0.3887177267087293,"[4.0, 6.0]",3.0,3.0,3.0,"Tetrahedron, Octahedron",4a,2,6.0,Ga,0.0,True
mp-651847,GdGaGe2O7,1.9312655086964616,-0.0150511459349816,[5.0],3.0,3.0,3.0,Trigonal bipyramid,4e,1,5.0,Ga,0.0,True
mp-652961,La3GaGe5O16,1.4226947362876554,1.113925691366113,[5.0],3.0,3.0,3.0,Trigonal bipyramid,2i,1,5.0,Ga,0.0,True
mp-653925,Sr2DyGaCu2O7,2.573018085504681,-2.377086570653763,[4.0],3.0,3.0,3.0,Tetrahedron,2b,1,4.0,Ga,0.0,True
mp-6745,LiGa(SiO3)2,1.5140403131638367,0.7947270797920161,[6.0],3.0,3.0,3.0,Octahedron,2e,1,6.0,Ga,0.0,True
mp-6759,BaGa2(SiO4)2,1.7557754905772356,0.3052821942090701,[4.0],3.0,3.0,3.0,Tetrahedron,4f,1,4.0,Ga,0.0,True
mp-676333,Ga11NO15,1.7919383059303406,0.3268387167791262,"[3.0, 4.0, 5.0, 6.0]",3.0,3.0,3.0,"Tetrahedron, Octahedron",1a,2,3.0,Ga,0.0,True
mp-676333,Ga11NO15,1.7919383059303406,0.3268387167791262,"[3.0, 4.0, 5.0, 6.0]",3.0,3.0,3.0,"Tetrahedron, Octahedron",1a,2,4.0,Ga,0.0,True
mp-676333,Ga11NO15,1.7919383059303406,0.3268387167791262,"[3.0, 4.0, 5.0, 6.0]",3.0,3.0,3.0,"Tetrahedron, Octahedron",1a,2,5.0,Ga,0.0,True
mp-676333,Ga11NO15,1.7919383059303406,0.3268387167791262,"[3.0, 4.0, 5.0, 6.0]",3.0,3.0,3.0,"Tetrahedron, Octahedron",1a,2,6.0,Ga,0.0,True
mp-677422,Ca2Ga2Si(HO4)2,1.7528629718288404,0.3802151175613219,[4.0],3.0,3.0,3.0,Tetrahedron,1a,1,4.0,Ga,0.0,True
mp-677520,KBa6Zn4(GaO3)7,1.763433976695563,0.4199561212664363,[4.0],3.0,3.0,3.0,Tetrahedron,1a,1,4.0,Ga,0.0,True
mp-6788,La3Ga5SnO14,1.8150664160098688,0.1758068392370173,[4.0],3.0,3.0,3.0,Tetrahedron,"2d, 3f",1,4.0,Ga,0.0,True
mp-680226,Ba(GaO2)2,1.8651161071607365,0.0059848748104187,[4.0],3.0,3.0,3.0,Tetrahedron,6c,1,4.0,Ga,0.0,True
mp-680384,Sr10Ga6O19,1.794276861195146,0.2586676580998103,[4.0],3.0,3.0,3.0,Tetrahedron,1a,1,4.0,Ga,0.0,True
mp-6805,K3Ga2(PO4)3,1.803661960162125,0.1477144996172952,[4.0],3.0,3.0,3.0,Tetrahedron,4a,1,4.0,Ga,0.0,True
mp-6822,NaGa(SiO3)2,1.6327986436554045,0.6041404287478569,[6.0],3.0,3.0,3.0,Octahedron,2e,1,6.0,Ga,0.0,True
mp-684467,Rb2EuGa(SiO3)4,1.811334707364863,0.1111763745386474,[4.0],3.0,3.0,3.0,Tetrahedron,1a,1,4.0,Ga,0.0,True
mp-6853,Ca3TaGa3(SiO7)2,1.834927392335094,0.1089233128102945,[4.0],3.0,3.0,3.0,Tetrahedron,3f,1,4.0,Ga,0.0,True
mp-686296,CaGd2Zr(GaO3)4,1.7579225206782982,0.4048077826716483,"[4.0, 6.0]",3.0,3.0,3.0,"Tetrahedron, Octahedron","1e, 1f, 1a, 2i, 1c",2,4.0,Ga,0.0,True
mp-686296,CaGd2Zr(GaO3)4,1.7579225206782982,0.4048077826716483,"[4.0, 6.0]",3.0,3.0,3.0,"Tetrahedron, Octahedron","1e, 1f, 1a, 2i, 1c",2,6.0,Ga,0.0,True
mp-690544,Ga2FeO4,1.7909401087712045,0.3132469077278644,"[4.0, 6.0]",3.0,3.0,3.0,"Tetrahedron, Octahedron","4e, 4b",2,4.0,Ga,0.0,True
mp-690544,Ga2FeO4,1.7909401087712045,0.3132469077278644,"[4.0, 6.0]",3.0,3.0,3.0,"Tetrahedron, Octahedron","4e, 4b",2,6.0,Ga,0.0,True
mp-694913,CaTa2Ga2(CuO4)3,1.864873515630828,0.2155869962439597,[6.0],3.0,3.0,3.0,Octahedron,"1e, 1h, 1b, 2i, 1c",1,6.0,Ga,0.0,True
mp-695070,Ca3Ga2Si(SnO6)2,1.7301496502199565,0.5095667236715007,[4.0],3.0,3.0,3.0,Tetrahedron,8e,1,4.0,Ga,0.0,True
mp-695475,Ca3YGa3B4O15,1.6112626909414878,0.5920562818188246,[6.0],3.0,3.0,3.0,Octahedron,2c,1,6.0,Ga,0.0,True
mp-703308,CsGaP3HO10,1.965648280170324,-0.008304672781132,[6.0],3.0,3.0,3.0,Octahedron,4a,1,6.0,Ga,0.0,True
mp-720505,SrLa7TiGa7O24,1.880538250774998,0.1768843080333494,[6.0],3.0,3.0,3.0,Octahedron,2c,1,6.0,Ga,0.0,True
mp-733844,Na3GaP2H2O9,1.8461020872668408,0.2258779323570735,[6.0],3.0,3.0,3.0,Octahedron,2e,1,6.0,Ga,0.0,True
mp-7367,Ca(GaO2)2,1.826709560838078,0.1444471117433595,[4.0],3.0,3.0,3.0,Tetrahedron,4e,1,4.0,Ga,0.0,True
mp-753378,TaGaO4,2.354021953789976,-0.4120430025947991,[6.0],3.0,3.0,3.0,Octahedron,2b,1,6.0,Ga,0.0,True
mp-753821,Pr3GaO6,1.8323060559226123,0.1251698234207797,[4.0],3.0,3.0,3.0,Tetrahedron,2a,1,4.0,Ga,0.0,True
mp-753846,Mg(GaO2)2,1.8455986129707065,0.2689884008990851,"[4.0, 6.0]",3.0,3.0,3.0,"Tetrahedron, Octahedron","3b, 1a",2,4.0,Ga,0.0,True
mp-753846,Mg(GaO2)2,1.8455986129707065,0.2689884008990851,"[4.0, 6.0]",3.0,3.0,3.0,"Tetrahedron, Octahedron","3b, 1a",2,6.0,Ga,0.0,True
mp-754150,La3GaO6,1.8549773619064136,0.047316545153789,[4.0],3.0,3.0,3.0,Tetrahedron,2a,1,4.0,Ga,0.0,True
mp-754165,ScGaO3,1.8360764100429647,0.1658993633147667,[5.0],3.0,3.0,3.0,Trigonal bipyramid,2c,1,5.0,Ga,0.0,True
mp-754781,Ga3NO3,1.7993642705175936,0.3312089110833951,"[3.0, 4.0, 6.0]",3.0,3.0,3.0,"Tetrahedron, Octahedron","3e, 1b, 2c",2,3.0,Ga,0.0,True
mp-754781,Ga3NO3,1.7993642705175936,0.3312089110833951,"[3.0, 4.0, 6.0]",3.0,3.0,3.0,"Tetrahedron, Octahedron","3e, 1b, 2c",2,4.0,Ga,0.0,True
mp-754781,Ga3NO3,1.7993642705175936,0.3312089110833951,"[3.0, 4.0, 6.0]",3.0,3.0,3.0,"Tetrahedron, Octahedron","3e, 1b, 2c",2,6.0,Ga,0.0,True
mp-755342,LuGaO3,2.097952315140798,-0.2503978469031597,[5.0],3.0,3.0,3.0,Trigonal bipyramid,2c,1,5.0,Ga,0.0,True
mp-755416,HoGaO3,1.9525727492061824,0.1090806154823593,[6.0],3.0,3.0,3.0,Octahedron,4a,1,6.0,Ga,0.0,True
mp-755612,DyGaO3,1.9045737190990968,0.1765163043658272,[6.0],3.0,3.0,3.0,Octahedron,4a,1,6.0,Ga,0.0,True
mp-756290,TbGaO3,1.9325343724038635,0.1355676291532419,[6.0],3.0,3.0,3.0,Octahedron,4b,1,6.0,Ga,0.0,True
mp-757877,V2GaO5,1.7745590202378156,0.3194528068280037,"[4.0, 6.0]",3.0,3.0,3.0,"Tetrahedron, Octahedron",2i,2,4.0,Ga,0.0,True
mp-757877,V2GaO5,1.7745590202378156,0.3194528068280037,"[4.0, 6.0]",3.0,3.0,3.0,"Tetrahedron, Octahedron",2i,2,6.0,Ga,0.0,True
mp-757917,Be(GaO2)2,1.7882889198596823,0.2036225638636893,[4.0],3.0,3.0,3.0,Tetrahedron,1a,1,4.0,Ga,0.0,True
mp-758167,Mn3Ga4P6(H2O5)6,1.8261753007751809,0.2055384298647314,[5.0],3.0,3.0,3.0,Trigonal bipyramid,4e,1,5.0,Ga,0.0,True
mp-758262,Ga13Fe11O32,1.79103713700962,0.3461322695220419,"[4.0, 6.0]",3.0,3.0,3.0,"Tetrahedron, Octahedron","1d, 2i",2,4.0,Ga,0.0,True
mp-758262,Ga13Fe11O32,1.79103713700962,0.3461322695220419,"[4.0, 6.0]",3.0,3.0,3.0,"Tetrahedron, Octahedron","1d, 2i",2,6.0,Ga,0.0,True
mp-758662,Ba2GaP4HO14,2.007444385776276,-0.0112685957817159,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Ga,0.0,True
mp-759759,NaGa3P2(HO3)4,1.6763569138211505,0.4773156244936752,[6.0],3.0,3.0,3.0,Octahedron,4e,1,6.0,Ga,0.0,True
mp-7601,NbGaO4,1.8620716044025445,0.2008433312381309,[6.0],3.0,3.0,3.0,Octahedron,2i,1,6.0,Ga,0.0,True
mp-760501,TiGa2O5,1.7303075753114283,0.5608666116802313,[6.0],3.0,3.0,3.0,Octahedron,4f,1,6.0,Ga,0.0,True
mp-760729,Ca2Ga2Si(HO4)2,1.7769750273222784,0.3019937516384384,[4.0],3.0,3.0,3.0,Tetrahedron,4g,1,4.0,Ga,0.0,True
mp-762052,Na2Ga11O17,1.837296187499248,0.254255963183334,"[4.0, 6.0]",2.6666666666666665,2.0,3.0,"Tetrahedron, Octahedron","4f, 2d",2,4.0,Ga,1.0,False
mp-762052,Na2Ga11O17,1.837296187499248,0.254255963183334,"[4.0, 6.0]",2.6666666666666665,2.0,3.0,"Tetrahedron, Octahedron","4f, 2d",2,6.0,Ga,1.0,False
mp-7656,Na5GaO4,1.9980966913918632,-0.4508870459199167,[4.0],3.0,3.0,3.0,Tetrahedron,8c,1,4.0,Ga,0.0,True
mp-766463,Na3GaB4O9,1.760707080363202,0.3695093756129815,[4.0],3.0,3.0,3.0,Tetrahedron,2e,1,4.0,Ga,0.0,True
mp-767269,Ga7(Fe3O8)3,1.7426608463062083,0.423048563143047,"[4.0, 6.0]",3.0,3.0,3.0,"Tetrahedron, Octahedron",1a,2,4.0,Ga,0.0,True
mp-767269,Ga7(Fe3O8)3,1.7426608463062083,0.423048563143047,"[4.0, 6.0]",3.0,3.0,3.0,"Tetrahedron, Octahedron",1a,2,6.0,Ga,0.0,True
mp-768120,Na2GaPCO7,1.830512129947118,0.2656707536224267,[6.0],3.0,3.0,3.0,Octahedron,2e,1,6.0,Ga,0.0,True
mp-768469,TmGaO3,1.6655949690257623,0.5727267811129788,[5.0],3.0,3.0,3.0,Trigonal bipyramid,6c,1,5.0,Ga,0.0,True
mp-768505,LuGaO3,1.7197923078500366,0.4520773017810373,[5.0],3.0,3.0,3.0,Trigonal bipyramid,6c,1,5.0,Ga,0.0,True
mp-769015,DyGaO3,1.572139811489155,0.8251241050746119,[5.0],3.0,3.0,3.0,Trigonal bipyramid,6c,1,5.0,Ga,0.0,True
mp-769045,HoGaO3,1.611548435763033,0.6949039428210202,[5.0],3.0,3.0,3.0,Trigonal bipyramid,6c,1,5.0,Ga,0.0,True
mp-769079,ScGaO3,1.8966329109113345,0.0608713448517588,[5.0],3.0,3.0,3.0,Trigonal bipyramid,6c,1,5.0,Ga,0.0,True
mp-769409,Y4Ga2O9,1.7814051607235282,0.2506083744869531,[4.0],3.0,3.0,3.0,Tetrahedron,4e,1,4.0,Ga,0.0,True
mp-769481,Y4Ga2O9,1.77847895120596,0.2724883281757846,[4.0],3.0,3.0,3.0,Tetrahedron,4e,1,4.0,Ga,0.0,True
mp-769915,La4Ga2O9,1.7532782996192466,0.3197672053426541,[4.0],3.0,3.0,3.0,Tetrahedron,4e,1,4.0,Ga,0.0,True
mp-769971,BaGa4O7,1.7560452110407714,0.3233169818726478,[4.0],3.0,3.0,3.0,Tetrahedron,4f,1,4.0,Ga,0.0,True
mp-770463,Cs3GaO3,1.5683950489690954,1.1329316545998762,[4.0],3.0,3.0,3.0,Tetrahedron,4e,1,4.0,Ga,0.0,True
mp-771132,Ba3Ga4O9,1.7925390164306196,0.2218791319555249,[4.0],3.0,3.0,3.0,Tetrahedron,2i,1,4.0,Ga,0.0,True
mp-771208,Ba5(Ga3O7)2,1.7564677474039048,0.4642007372242627,[4.0],3.0,3.0,3.0,Tetrahedron,"2a, 4b",1,4.0,Ga,0.0,True
mp-772187,AlGaO3,1.7701320303929189,0.3450377598739487,"[4.0, 6.0]",3.0,3.0,3.0,"Tetrahedron, Octahedron",4a,2,4.0,Ga,0.0,True
mp-772187,AlGaO3,1.7701320303929189,0.3450377598739487,"[4.0, 6.0]",3.0,3.0,3.0,"Tetrahedron, Octahedron",4a,2,6.0,Ga,0.0,True
mp-772857,K2GaPCO7,0.8190003938180895,1.7299232615422782,[6.0],3.0,3.0,3.0,Octahedron,2e,1,6.0,Ga,0.0,True
mp-772898,AlGaO3,1.6702168703650195,0.5194624342615647,[6.0],3.0,3.0,3.0,Octahedron,4a,1,6.0,Ga,0.0,True
mp-778064,Ga3NO3,1.8266862432032336,0.2008018520890243,"[2.0, 3.0, 4.0]",3.0,3.0,3.0,Tetrahedron,"1a, 1b, 2c",1,2.0,Ga,0.0,True
mp-778064,Ga3NO3,1.8266862432032336,0.2008018520890243,"[2.0, 3.0, 4.0]",3.0,3.0,3.0,Tetrahedron,"1a, 1b, 2c",1,3.0,Ga,0.0,True
mp-778064,Ga3NO3,1.8266862432032336,0.2008018520890243,"[2.0, 3.0, 4.0]",3.0,3.0,3.0,Tetrahedron,"1a, 1b, 2c",1,4.0,Ga,0.0,True
mp-778485,Ba2Ga6O11,1.758863015852698,0.3832180106313737,"[4.0, 6.0]",3.0,3.0,3.0,"Tetrahedron, Octahedron","4f, 2a, 2c, 8h",2,4.0,Ga,0.0,True
mp-778485,Ba2Ga6O11,1.758863015852698,0.3832180106313737,"[4.0, 6.0]",3.0,3.0,3.0,"Tetrahedron, Octahedron","4f, 2a, 2c, 8h",2,6.0,Ga,0.0,True
mp-780561,La3Ga5O12,1.780009083767328,0.384107150425275,"[4.0, 6.0]",3.0,3.0,3.0,"Tetrahedron, Octahedron","12d, 8a",2,4.0,Ga,0.0,True
mp-780561,La3Ga5O12,1.780009083767328,0.384107150425275,"[4.0, 6.0]",3.0,3.0,3.0,"Tetrahedron, Octahedron","12d, 8a",2,6.0,Ga,0.0,True
mp-8098,InGaO3,1.8672934607255904,0.1357921288181112,[5.0],3.0,3.0,3.0,Trigonal bipyramid,2c,1,5.0,Ga,0.0,True
mp-849761,GaBi25O39,1.8219079658711803,0.260674253368777,[4.0],3.0,3.0,3.0,Tetrahedron,1a,1,4.0,Ga,0.0,True
mp-850536,BaGa12O19,1.805117842746003,0.3555418915871622,"[4.0, 5.0, 6.0]",3.0,3.0,3.0,"Tetrahedron, Octahedron, Trigonal bipyramid","2a, 2b, 6c",3,4.0,Ga,0.0,True
mp-850536,BaGa12O19,1.805117842746003,0.3555418915871622,"[4.0, 5.0, 6.0]",3.0,3.0,3.0,"Tetrahedron, Octahedron, Trigonal bipyramid","2a, 2b, 6c",3,5.0,Ga,0.0,True
mp-850536,BaGa12O19,1.805117842746003,0.3555418915871622,"[4.0, 5.0, 6.0]",3.0,3.0,3.0,"Tetrahedron, Octahedron, Trigonal bipyramid","2a, 2b, 6c",3,6.0,Ga,0.0,True
mp-863423,SrGa12O19,1.7962372378389255,0.3561849422369278,"[4.0, 5.0, 6.0]",3.0,3.0,3.0,"Tetrahedron, Octahedron, Trigonal bipyramid","2a, 2b, 6c",3,4.0,Ga,0.0,True
mp-863423,SrGa12O19,1.7962372378389255,0.3561849422369278,"[4.0, 5.0, 6.0]",3.0,3.0,3.0,"Tetrahedron, Octahedron, Trigonal bipyramid","2a, 2b, 6c",3,5.0,Ga,0.0,True
mp-863423,SrGa12O19,1.7962372378389255,0.3561849422369278,"[4.0, 5.0, 6.0]",3.0,3.0,3.0,"Tetrahedron, Octahedron, Trigonal bipyramid","2a, 2b, 6c",3,6.0,Ga,0.0,True
mp-868005,GaFeO3,1.7585724342283895,0.3843286223314145,"[4.0, 6.0]",3.0,3.0,3.0,"Tetrahedron, Octahedron",1a,2,4.0,Ga,0.0,True
mp-868005,GaFeO3,1.7585724342283895,0.3843286223314145,"[4.0, 6.0]",3.0,3.0,3.0,"Tetrahedron, Octahedron",1a,2,6.0,Ga,0.0,True
mp-8702,LiGaGeO4,1.7495157054387924,0.3948660026954446,[4.0],3.0,3.0,3.0,Tetrahedron,6f,1,4.0,Ga,0.0,True
mp-886,Ga2O3,1.7478872620284205,0.3567202281358808,"[4.0, 6.0]",3.0,3.0,3.0,"Tetrahedron, Octahedron",2i,2,4.0,Ga,0.0,True
mp-886,Ga2O3,1.7478872620284205,0.3567202281358808,"[4.0, 6.0]",3.0,3.0,3.0,"Tetrahedron, Octahedron",2i,2,6.0,Ga,0.0,True
mp-9332,KGaPO4F,1.924213512035684,0.0742749504213305,[4.0],3.0,3.0,3.0,Octahedron,4a,1,4.0,Ga,0.0,True
mp-9425,Sr2GaCuSO3,1.6687615954103356,0.588190367932586,[5.0],3.0,3.0,3.0,Square pyramid,2c,1,5.0,Ga,0.0,True
