material_id,chem_formula,R0,B,CN_raw,mean_charge,min_charge,max_charge,chemenv,Se_wyckoff,num_Se_chemenvs,CN,element,charge_range,is_single_charge,site_index,cn_found,d_min,d_max,d_mean,d_std,d_range,angle_mean,angle_std,angle_min,angle_max,bridging_O_count,bridging_O_fraction,n_candidate_sites_same_cn,geometry_type
mp-1201159,Na2MnH4(SeO5)2,1.533366215951175,-0.3627040569538357,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,Se,0.0,True,15.0,4.0,1.6627193640348747,1.692154238045102,1.6803592873188118,0.012243443047645013,0.029434874010227263,89.00118141353526,28.471720442096874,29.494987535116707,108.8352925985938,4.0,1.0,2,Tetrahedron
mp-1201159,Na2MnH4(SeO5)2,1.533366215951175,-0.3627040569538357,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,Se,0.0,True,16.0,4.0,1.6627193640348756,1.6921542380451022,1.6803592873188122,0.012243443047644529,0.029434874010226597,79.78482901992327,38.908489289621066,20.469859850346175,110.94146622656831,4.0,1.0,3,Tetrahedron
mp-1201159,Na2MnH4(SeO5)2,1.533366215951175,-0.3627040569538357,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,Se,0.0,True,17.0,4.0,1.6627193640348734,1.6921542380451027,1.680359287318812,0.01224344304764576,0.02943487401022926,89.00118141353522,28.47172044209688,29.49498753511668,108.83529259859378,4.0,1.0,4,Tetrahedron
mp-1201201,Cs3B(SeO4)3,1.9584089016717532,0.7256939411553908,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,Se,0.0,True,24.0,4.0,1.6271341541060205,1.7756528344533724,1.666338941156804,0.06315652537647078,0.14851868034735194,89.85820244275409,21.695594047263743,52.90287073499846,113.10357591099022,1.0,0.25,1,Tetrahedron
mp-1201201,Cs3B(SeO4)3,1.9584089016717532,0.7256939411553908,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,Se,0.0,True,25.0,4.0,1.6271341541060207,1.775652834453373,1.6663389411568041,0.0631565253764711,0.14851868034735238,109.22863800901418,5.268141919712082,99.77699358939236,114.36260201029279,1.0,0.25,2,Tetrahedron
mp-1201201,Cs3B(SeO4)3,1.9584089016717532,0.7256939411553908,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,Se,0.0,True,26.0,4.0,1.627134154106022,1.7756528344533733,1.666338941156804,0.06315652537647129,0.14851868034735127,89.85820244275403,21.69559404726373,52.90287073499842,113.1035759109901,1.0,0.25,3,Tetrahedron
mp-1201201,Cs3B(SeO4)3,1.9584089016717532,0.7256939411553908,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,Se,0.0,True,27.0,4.0,1.6271341541060227,1.7756528344533729,1.6663389411568041,0.06315652537647097,0.14851868034735016,109.2286380090142,5.268141919712105,99.77699358939238,114.36260201029289,1.0,0.25,4,Tetrahedron
mp-1201217,CsVSeO5,1.7832224241915664,0.2247101134739015,[3.0],4.0,4.0,4.0,Triangular non-coplanar,2a,1,3.0,Se,0.0,True,,,,,,,,,,,,,,0,Triangular non-coplanar
mp-1201376,ZnIn2(SeO3)4,1.830025967172634,0.3063052194559727,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4e,1,3.0,Se,0.0,True,,,,,,,,,,,,,,0,Triangular non-coplanar
mp-1201497,Bi2Pd(SeO3)4,1.7908387743088003,0.1631811531459969,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4e,1,3.0,Se,0.0,True,,,,,,,,,,,,,,0,Triangular non-coplanar
mp-1201509,Rb3B(SeO4)3,1.9878589438798648,0.7365903123400973,[4.0],6.0,6.0,6.0,Tetrahedron,"8f, 4d",1,4.0,Se,0.0,True,16.0,4.0,1.650508895487163,1.8036960356547649,1.6909394955899588,0.06514520691227586,0.15318714016760193,66.90017293819284,34.09489232255756,9.080309594881903,111.91523269085246,1.0,0.25,1,Tetrahedron
mp-1201509,Rb3B(SeO4)3,1.9878589438798648,0.7365903123400973,[4.0],6.0,6.0,6.0,Tetrahedron,"8f, 4d",1,4.0,Se,0.0,True,17.0,4.0,1.6505088954052263,1.8036892438423902,1.6909359880853176,0.06514315078179679,0.15318034843716388,109.27239854925728,4.718696676996527,101.3791329023896,114.64512169727928,1.0,0.25,2,Tetrahedron
mp-1201509,Rb3B(SeO4)3,1.9878589438798648,0.7365903123400973,[4.0],6.0,6.0,6.0,Tetrahedron,"8f, 4d",1,4.0,Se,0.0,True,18.0,4.0,1.6505088953906513,1.8036892437408232,1.6909367467147451,0.06514270186975682,0.1531803483501719,17.561189363732495,8.737926349660489,0.9322177186663443,24.314612707609335,1.0,0.25,3,Tetrahedron
mp-1201509,Rb3B(SeO4)3,1.9878589438798648,0.7365903123400973,[4.0],6.0,6.0,6.0,Tetrahedron,"8f, 4d",1,4.0,Se,0.0,True,19.0,4.0,1.6505088955417142,1.8036814636947607,1.6909386553906502,0.06513700225193772,0.15317256815304647,109.27240916805637,4.718616033585816,101.37891166891022,114.64466351881659,1.0,0.25,4,Tetrahedron
mp-1201509,Rb3B(SeO4)3,1.9878589438798648,0.7365903123400973,[4.0],6.0,6.0,6.0,Tetrahedron,"8f, 4d",1,4.0,Se,0.0,True,20.0,4.0,1.6505088954871605,1.803696035654764,1.6909394955899584,0.06514520691227567,0.15318714016760349,66.90017293819287,34.09489232255757,9.080309594881864,111.91523269085246,1.0,0.25,5,Tetrahedron
mp-1201509,Rb3B(SeO4)3,1.9878589438798648,0.7365903123400973,[4.0],6.0,6.0,6.0,Tetrahedron,"8f, 4d",1,4.0,Se,0.0,True,21.0,4.0,1.6505088954052287,1.8036892438423888,1.690935988085318,0.06514315078179564,0.1531803484371601,109.27239854925728,4.7186966769965215,101.3791329023896,114.64512169727925,1.0,0.25,6,Tetrahedron
mp-1201509,Rb3B(SeO4)3,1.9878589438798648,0.7365903123400973,[4.0],6.0,6.0,6.0,Tetrahedron,"8f, 4d",1,4.0,Se,0.0,True,22.0,4.0,1.6505088953906524,1.8036892437408236,1.690936746714745,0.06514270186975708,0.15318034835017125,17.56118936373257,8.737926349660365,0.9322177186667353,24.314612707609335,1.0,0.25,7,Tetrahedron
mp-1201509,Rb3B(SeO4)3,1.9878589438798648,0.7365903123400973,[4.0],6.0,6.0,6.0,Tetrahedron,"8f, 4d",1,4.0,Se,0.0,True,23.0,4.0,1.650508895541713,1.8036814636947625,1.6909386553906511,0.06513700225193829,0.15317256815304936,109.2724091680564,4.718616033585829,101.37891166891015,114.64466351881657,1.0,0.25,8,Tetrahedron
mp-1201552,Ga2Cu(SeO3)4,1.7874890660466114,0.1582906594897327,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4e,1,3.0,Se,0.0,True,16.0,3.0,1.725902352124397,1.7428229888881919,1.7356966825447049,0.00716080775140828,0.01692063676379485,46.27663882102026,4.518204732994262,39.88793580713356,49.56905339004047,3.0,1.0,1,Triangular non-coplanar
mp-1201552,Ga2Cu(SeO3)4,1.7874890660466114,0.1582906594897327,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4e,1,3.0,Se,0.0,True,17.0,3.0,1.7259023521243984,1.742822988888193,1.7356966825447069,0.0071608077514084545,0.016920636763794628,100.98756616584076,5.460554208729697,93.28931113028847,105.36502166452335,3.0,1.0,2,Triangular non-coplanar
mp-1201552,Ga2Cu(SeO3)4,1.7874890660466114,0.1582906594897327,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4e,1,3.0,Se,0.0,True,18.0,3.0,1.7259023521243995,1.7428229888881923,1.735696682544707,0.007160807751407811,0.01692063676379285,46.2766388210203,4.518204732994262,39.8879358071336,49.569053390040516,3.0,1.0,3,Triangular non-coplanar
mp-1201552,Ga2Cu(SeO3)4,1.7874890660466114,0.1582906594897327,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4e,1,3.0,Se,0.0,True,19.0,3.0,1.7259023521243984,1.7428229888881892,1.7356966825447044,0.007160807751406844,0.016920636763790853,100.98756616584085,5.460554208729727,93.2893111302885,105.36502166452344,3.0,1.0,4,Triangular non-coplanar
mp-1201718,K4Mo5H4Se2O23,1.7873928879189318,0.1928722487407286,[3.0],4.0,4.0,4.0,Triangular non-coplanar,2c,1,3.0,Se,0.0,True,,,,,,,,,,,,,,0,Triangular non-coplanar
mp-1201786,KB3SeO7,2.0032991525725343,0.9027005656630712,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4e,1,3.0,Se,0.0,True,,,,,,,,,,,,,,0,Triangular non-coplanar
mp-1201848,KVH6SeO9,1.7574582776828536,0.2000927941979261,[4.0],6.0,6.0,6.0,Tetrahedron,2a,1,4.0,Se,0.0,True,16.0,4.0,1.64714353748719,1.7036810221267724,1.6779576296809835,0.025842798249129585,0.056537484639582525,75.49159949485158,26.380526170317236,28.833846566762503,111.39459055773904,4.0,1.0,1,Tetrahedron
mp-1201848,KVH6SeO9,1.7574582776828536,0.2000927941979261,[4.0],6.0,6.0,6.0,Tetrahedron,2a,1,4.0,Se,0.0,True,17.0,4.0,1.6471435374871897,1.7036810221267729,1.6779576296809835,0.025842798249129245,0.05653748463958319,92.47314190041523,29.352380545999768,28.833846566762478,111.61983993582699,4.0,1.0,2,Tetrahedron
mp-1201893,NaNpH2SeO7,1.645395548399179,-0.0773898278933174,[4.0],6.0,6.0,6.0,Tetrahedron,4f,1,4.0,Se,0.0,True,32.0,4.0,1.6567253807690268,1.6876000914287803,1.6765490824543074,0.011850073546548663,0.030874710659753557,88.54873988781888,19.648771151336586,64.16506892192615,111.40301133766035,4.0,1.0,1,Tetrahedron
mp-1201893,NaNpH2SeO7,1.645395548399179,-0.0773898278933174,[4.0],6.0,6.0,6.0,Tetrahedron,4f,1,4.0,Se,0.0,True,33.0,4.0,1.6567253808316553,1.6876025294961532,1.6765487412565285,0.011849956117055449,0.030877148664497867,78.1428225103594,32.9510072054355,13.787109599993387,116.49465137142289,4.0,1.0,2,Tetrahedron
mp-1201893,NaNpH2SeO7,1.645395548399179,-0.0773898278933174,[4.0],6.0,6.0,6.0,Tetrahedron,4f,1,4.0,Se,0.0,True,34.0,4.0,1.656725380769026,1.6876000914287808,1.6765490824543072,0.011850073546548977,0.030874710659754667,88.54873988781888,19.64877115133659,64.16506892192616,111.40301133766039,4.0,1.0,3,Tetrahedron
mp-1201893,NaNpH2SeO7,1.645395548399179,-0.0773898278933174,[4.0],6.0,6.0,6.0,Tetrahedron,4f,1,4.0,Se,0.0,True,35.0,4.0,1.6567253808316562,1.6876025294961543,1.6765487412565285,0.01184995611705505,0.03087714866449809,78.14282251035941,32.951007205435516,13.78710959999336,116.4946513714229,4.0,1.0,4,Tetrahedron
mp-1201893,NaNpH2SeO7,1.645395548399179,-0.0773898278933174,[4.0],6.0,6.0,6.0,Tetrahedron,4f,1,4.0,Se,0.0,True,36.0,4.0,1.6670839266515012,1.6879081886375484,1.6765185669672737,0.008222756757352862,0.020824261986047254,90.47455727748702,30.68832078754977,23.964510812168914,111.95715685591982,4.0,1.0,5,Tetrahedron
mp-1201893,NaNpH2SeO7,1.645395548399179,-0.0773898278933174,[4.0],6.0,6.0,6.0,Tetrahedron,4f,1,4.0,Se,0.0,True,37.0,4.0,1.6670850081719346,1.6879181761819693,1.6765187941586237,0.008225037920946893,0.020833168010034653,60.40014849574775,32.06181339290363,20.990299639598028,104.43330818148146,4.0,1.0,6,Tetrahedron
mp-1201893,NaNpH2SeO7,1.645395548399179,-0.0773898278933174,[4.0],6.0,6.0,6.0,Tetrahedron,4f,1,4.0,Se,0.0,True,38.0,4.0,1.6670839266515016,1.687908188637547,1.6765185669672729,0.008222756757352434,0.020824261986045478,90.47455727748702,30.688320787549802,23.964510812168836,111.95715685591982,4.0,1.0,7,Tetrahedron
mp-1201893,NaNpH2SeO7,1.645395548399179,-0.0773898278933174,[4.0],6.0,6.0,6.0,Tetrahedron,4f,1,4.0,Se,0.0,True,39.0,4.0,1.6670850081719346,1.6879181761819688,1.6765187941586235,0.008225037920946834,0.02083316801003421,60.40014849574774,32.06181339290362,20.990299639598042,104.43330818148148,4.0,1.0,8,Tetrahedron
mp-1201947,UH4(SeO5)2,1.7305783531359862,0.0650467299373456,"[3.0, 4.0]",5.0,5.0,5.0,"Tetrahedron, Triangular non-coplanar",4e,2,3.0,Se,0.0,True,,,,,,,,,,,,,,0,"Tetrahedron, Triangular non-coplanar"
mp-1201947,UH4(SeO5)2,1.7305783531359862,0.0650467299373456,"[3.0, 4.0]",5.0,5.0,5.0,"Tetrahedron, Triangular non-coplanar",4e,2,4.0,Se,0.0,True,20.0,4.0,1.6959318230712719,3.002574925230505,2.062932171960988,0.5458193492780317,1.3066431021592333,98.31689925744,30.769728091038832,58.48437940315557,157.32677676549238,4.0,1.0,1,"Tetrahedron, Triangular non-coplanar"
mp-1201947,UH4(SeO5)2,1.7305783531359862,0.0650467299373456,"[3.0, 4.0]",5.0,5.0,5.0,"Tetrahedron, Triangular non-coplanar",4e,2,4.0,Se,0.0,True,21.0,4.0,1.695931823071272,3.002574925230505,2.0629321719609877,0.5458193492780318,1.306643102159233,62.68727926965476,25.38957900893222,34.45856585267669,99.66805798170957,4.0,1.0,2,"Tetrahedron, Triangular non-coplanar"
mp-1201947,UH4(SeO5)2,1.7305783531359862,0.0650467299373456,"[3.0, 4.0]",5.0,5.0,5.0,"Tetrahedron, Triangular non-coplanar",4e,2,4.0,Se,0.0,True,22.0,4.0,1.6959318230712703,3.0025749252305034,2.0629321719609863,0.5458193492780316,1.306643102159233,98.31689925744001,30.769728091038836,58.484379403155586,157.3267767654924,4.0,1.0,3,"Tetrahedron, Triangular non-coplanar"
mp-1201947,UH4(SeO5)2,1.7305783531359862,0.0650467299373456,"[3.0, 4.0]",5.0,5.0,5.0,"Tetrahedron, Triangular non-coplanar",4e,2,4.0,Se,0.0,True,23.0,4.0,1.69593182307127,3.002574925230505,2.0629321719609868,0.5458193492780323,1.306643102159235,62.687279269654745,25.389579008932234,34.458565852676664,99.6680579817096,4.0,1.0,4,"Tetrahedron, Triangular non-coplanar"
mp-1202063,K2NiH12(SeO7)2,1.647485147668884,-0.0793702641389161,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,Se,0.0,True,30.0,4.0,1.6717479732110014,1.6866822605798557,1.6795277398236839,0.00529799171988099,0.014934287368854271,91.49326830652281,24.94568166226995,45.05129129013482,111.01509443881281,4.0,1.0,1,Tetrahedron
mp-1202063,K2NiH12(SeO7)2,1.647485147668884,-0.0793702641389161,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,Se,0.0,True,31.0,4.0,1.671747973211,1.6866822605798542,1.679527739823683,0.0052979917198807775,0.014934287368854049,109.46035381933667,1.2777425742740136,107.68729601446391,111.0150944388129,4.0,1.0,2,Tetrahedron
mp-1202063,K2NiH12(SeO7)2,1.647485147668884,-0.0793702641389161,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,Se,0.0,True,32.0,4.0,1.6717479732110032,1.6866822605798535,1.6795277398236834,0.005297991719879503,0.014934287368850274,91.49326830652285,24.94568166226996,45.05129129013483,111.0150944388129,4.0,1.0,3,Tetrahedron
mp-1202063,K2NiH12(SeO7)2,1.647485147668884,-0.0793702641389161,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,Se,0.0,True,33.0,4.0,1.671747973211,1.6866822605798548,1.6795277398236832,0.005297991719881126,0.014934287368854715,109.46035381933667,1.2777425742740063,107.68729601446387,111.0150944388129,4.0,1.0,4,Tetrahedron
mp-1202200,ScV(SeO4)2,1.8509921501757307,0.3919799765756416,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4e,1,3.0,Se,0.0,True,12.0,3.0,1.7195986431859138,1.7468783210071492,1.7324733111480777,0.011189330192901742,0.027279677821235415,73.70582295728339,28.1857097061589,34.885882386272655,100.95227893518852,3.0,1.0,1,Triangular non-coplanar
mp-1202200,ScV(SeO4)2,1.8509921501757307,0.3919799765756416,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4e,1,3.0,Se,0.0,True,13.0,3.0,1.719598643185912,1.746878321007149,1.7324733111480775,0.011189330192902268,0.02727967782123697,97.61064206298495,4.4186716905465495,91.36685013865876,100.95227893518855,3.0,1.0,2,Triangular non-coplanar
mp-1202200,ScV(SeO4)2,1.8509921501757307,0.3919799765756416,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4e,1,3.0,Se,0.0,True,14.0,3.0,1.719598643185912,1.746878321007149,1.7324733111480775,0.011189330192902289,0.02727967782123697,73.70582295728342,28.1857097061589,34.88588238627268,100.95227893518855,3.0,1.0,3,Triangular non-coplanar
mp-1202200,ScV(SeO4)2,1.8509921501757307,0.3919799765756416,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4e,1,3.0,Se,0.0,True,15.0,3.0,1.7195986431859136,1.7468783210071492,1.7324733111480777,0.011189330192901838,0.027279677821235637,97.61064206298495,4.418671690546539,91.36685013865876,100.95227893518852,3.0,1.0,4,Triangular non-coplanar
mp-1202295,CoH10SeO9,1.6816368757959197,0.002776829033879,[4.0],6.0,6.0,6.0,Tetrahedron,2i,1,4.0,Se,0.0,True,22.0,4.0,1.6691967269002932,1.6872282452190601,1.6805937413983212,0.006816932498863561,0.018031518318766926,60.639490878413405,26.724796123098837,26.318859496786235,108.65506823790001,4.0,1.0,1,Tetrahedron
mp-1202295,CoH10SeO9,1.6816368757959197,0.002776829033879,[4.0],6.0,6.0,6.0,Tetrahedron,2i,1,4.0,Se,0.0,True,23.0,4.0,1.6691967269002954,1.6872282452190615,1.6805937413983214,0.006816932498862816,0.018031518318766038,60.639490878413426,26.72479612309883,26.318859496786253,108.65506823790002,4.0,1.0,2,Tetrahedron
mp-1202355,CsCrH24(SeO10)2,1.674479624370114,-0.011113463607737,[4.0],6.0,6.0,6.0,Tetrahedron,2a,1,4.0,Se,0.0,True,104.0,4.0,1.6775896304320599,1.68226022830429,1.6787873882752917,0.0020052595591132523,0.00467059787223012,109.46652315774293,0.7207825338989171,108.741812078373,110.18873919575893,4.0,1.0,1,Tetrahedron
mp-1202355,CsCrH24(SeO10)2,1.674479624370114,-0.011113463607737,[4.0],6.0,6.0,6.0,Tetrahedron,2a,1,4.0,Se,0.0,True,105.0,4.0,1.6775735768583624,1.6822604084028336,1.6788215943502092,0.00198649786783541,0.004686831544471248,109.46652762841781,0.7204340544135521,108.74446707638747,110.19251551661888,4.0,1.0,2,Tetrahedron
mp-1202355,CsCrH24(SeO10)2,1.674479624370114,-0.011113463607737,[4.0],6.0,6.0,6.0,Tetrahedron,2a,1,4.0,Se,0.0,True,106.0,4.0,1.6774984425066406,1.6822154230340534,1.6787861663617205,0.0019819345484885695,0.004716980527412762,109.46650214620229,0.7224086555667661,108.73745084152891,110.19527618422293,4.0,1.0,3,Tetrahedron
mp-1202355,CsCrH24(SeO10)2,1.674479624370114,-0.011113463607737,[4.0],6.0,6.0,6.0,Tetrahedron,2a,1,4.0,Se,0.0,True,107.0,4.0,1.677664277737676,1.682149431379718,1.6788171959123255,0.0019242682994149408,0.00448515364204205,109.46650938928418,0.7218487069233948,108.7419962221473,110.18935508584174,4.0,1.0,4,Tetrahedron
mp-1202355,CsCrH24(SeO10)2,1.674479624370114,-0.011113463607737,[4.0],6.0,6.0,6.0,Tetrahedron,2a,1,4.0,Se,0.0,True,108.0,4.0,1.6776336945949661,1.6822506151280678,1.6788251985984144,0.001978384744264633,0.004616920533101698,109.46649477285119,0.7229798157308263,108.7401792896323,110.19103184472503,4.0,1.0,5,Tetrahedron
mp-1202355,CsCrH24(SeO10)2,1.674479624370114,-0.011113463607737,[4.0],6.0,6.0,6.0,Tetrahedron,2a,1,4.0,Se,0.0,True,109.0,4.0,1.6775891405188954,1.6821899536936393,1.6788035219455026,0.001956101515079487,0.004600813174743923,109.46651252621291,0.7216051970917754,108.7413980750287,110.18951888562097,4.0,1.0,6,Tetrahedron
mp-1202355,CsCrH24(SeO10)2,1.674479624370114,-0.011113463607737,[4.0],6.0,6.0,6.0,Tetrahedron,2a,1,4.0,Se,0.0,True,110.0,4.0,1.6775612575292045,1.682209775482507,1.67880411617575,0.0019688549187053457,0.004648517953302456,109.4665091951304,0.7218652249045644,108.73963026497088,110.19175705051987,4.0,1.0,7,Tetrahedron
mp-1202355,CsCrH24(SeO10)2,1.674479624370114,-0.011113463607737,[4.0],6.0,6.0,6.0,Tetrahedron,2a,1,4.0,Se,0.0,True,111.0,4.0,1.6775780119578032,1.6822990002539266,1.6788106973883932,0.002014433625656975,0.004720988296123441,109.46652882205098,0.7203402884769873,108.74543362634748,110.18867720966438,4.0,1.0,8,Tetrahedron
mp-1202364,MnSeO3,1.8079899306091625,0.3211604940518339,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4e,1,3.0,Se,0.0,True,8.0,3.0,1.683438087387779,1.7232245283389351,1.7094532347670521,0.018406053133548577,0.03978644095115613,101.83149365855905,0.22712646004055126,101.55954216341776,102.115494510398,3.0,1.0,1,Triangular non-coplanar
mp-1202364,MnSeO3,1.8079899306091625,0.3211604940518339,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4e,1,3.0,Se,0.0,True,9.0,3.0,1.6834380873877794,1.7232245283389351,1.7094532347670526,0.018406053133548417,0.03978644095115569,101.83149365855901,0.22712646004052783,101.55954216341776,102.11549451039794,3.0,1.0,2,Triangular non-coplanar
mp-1202364,MnSeO3,1.8079899306091625,0.3211604940518339,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4e,1,3.0,Se,0.0,True,10.0,3.0,1.6834380873877788,1.7232245283389371,1.709453234767053,0.01840605313354923,0.03978644095115835,101.83149365855904,0.22712646004054585,101.55954216341776,102.11549451039798,3.0,1.0,3,Triangular non-coplanar
mp-1202364,MnSeO3,1.8079899306091625,0.3211604940518339,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4e,1,3.0,Se,0.0,True,11.0,3.0,1.6834380873877794,1.723224528338936,1.7094532347670526,0.01840605313354849,0.039786440951156576,101.831493658559,0.22712646004052833,101.55954216341775,102.11549451039792,3.0,1.0,4,Triangular non-coplanar
mp-1202375,NaB3SeO7,2.0101179917263448,0.9159547201096472,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4e,1,3.0,Se,0.0,True,,,,,,,,,,,,,,0,Triangular non-coplanar
mp-1202434,KNb3(SeO6)2,1.7150369062082913,-0.0703057962286485,[3.0],4.0,4.0,4.0,Triangular non-coplanar,8e,1,3.0,Se,0.0,True,,,,,,,,,,,,,,0,Triangular non-coplanar
mp-1202658,ThV2SeO9,1.8766456505703355,0.4497154688796375,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4d,1,3.0,Se,0.0,True,,,,,,,,,,,,,,0,Triangular non-coplanar
mp-1202675,NdH3(SeO4)3,1.7727239316149237,0.2970369273315392,[4.0],6.0,6.0,6.0,Tetrahedron,6h,1,4.0,Se,0.0,True,8.0,4.0,1.614759008441605,1.7730966189369157,1.6605765121442944,0.06516255962524682,0.1583376104953107,100.30890230273417,30.439659417012116,64.79869822317053,153.9703661314595,4.0,1.0,1,Tetrahedron
mp-1202675,NdH3(SeO4)3,1.7727239316149237,0.2970369273315392,[4.0],6.0,6.0,6.0,Tetrahedron,6h,1,4.0,Se,0.0,True,9.0,4.0,1.6146863817062576,1.7730735244096338,1.6605844761559982,0.06514905719843975,0.15838714270337628,109.22846718807261,4.8936537655474055,103.0004289965817,114.49671054658262,4.0,1.0,2,Tetrahedron
mp-1202675,NdH3(SeO4)3,1.7727239316149237,0.2970369273315392,[4.0],6.0,6.0,6.0,Tetrahedron,6h,1,4.0,Se,0.0,True,10.0,4.0,1.6146451145918705,1.7729562513534736,1.6605215072745867,0.06511762847330911,0.15831113676160302,87.59060856110386,20.735787321973596,60.25457565566152,112.28481641121432,4.0,1.0,3,Tetrahedron
mp-1202675,NdH3(SeO4)3,1.7727239316149237,0.2970369273315392,[4.0],6.0,6.0,6.0,Tetrahedron,6h,1,4.0,Se,0.0,True,11.0,4.0,1.614759008441607,1.773096618936917,1.6605765121442948,0.06516255962524731,0.15833761049531003,100.30890230273418,30.43965941701214,64.79869822317052,153.97036613145957,4.0,1.0,4,Tetrahedron
mp-1202675,NdH3(SeO4)3,1.7727239316149237,0.2970369273315392,[4.0],6.0,6.0,6.0,Tetrahedron,6h,1,4.0,Se,0.0,True,12.0,4.0,1.6146863817062582,1.7730735244096332,1.660584476155998,0.06514905719843951,0.15838714270337495,109.22846718807261,4.893653765547403,103.0004289965817,114.4967105465826,4.0,1.0,5,Tetrahedron
mp-1202675,NdH3(SeO4)3,1.7727239316149237,0.2970369273315392,[4.0],6.0,6.0,6.0,Tetrahedron,6h,1,4.0,Se,0.0,True,13.0,4.0,1.61464511459187,1.7729562513534736,1.6605215072745865,0.06511762847330925,0.15831113676160347,87.59060856110388,20.73578732197359,60.254575655661554,112.28481641121435,4.0,1.0,6,Tetrahedron
