material_id,chem_formula,R0,B,CN_raw,mean_charge,min_charge,max_charge,chemenv,Bi_wyckoff,num_Bi_chemenvs,CN,element,charge_range,is_single_charge,site_index,cn_found,d_min,d_max,d_mean,d_std,d_range,angle_mean,angle_std,angle_min,angle_max,bridging_O_count,bridging_O_fraction,n_candidate_sites_same_cn,geometry_type
mp-1042428,MgBi2O5,2.301556011268722,-0.007915747133829,[6.0],4.0,4.0,4.0,Octahedron,8c,1,6.0,Bi,0.0,True,15.0,6.0,2.106274953661905,2.2256423369685576,2.1637388400287527,0.03895827891881222,0.11936738330665264,99.49869025197744,32.33929813649318,37.97112716533974,173.59709626273292,6.0,1.0,8,Octahedron
mp-1042428,MgBi2O5,2.301556011268722,-0.007915747133829,[6.0],4.0,4.0,4.0,Octahedron,8c,1,6.0,Bi,0.0,True,16.0,6.0,2.1844421464415182,2.8096255116754585,2.410883871238792,0.213188498513421,0.6251833652339402,59.93002644069727,24.15624199526453,18.261707024127563,114.97105865531678,6.0,1.0,9,Octahedron
mp-1042428,MgBi2O5,2.301556011268722,-0.007915747133829,[6.0],4.0,4.0,4.0,Octahedron,8c,1,6.0,Bi,0.0,True,17.0,6.0,2.1844421464415187,2.809625511675462,2.4108838712387928,0.21318849851342206,0.6251833652339434,59.93002644069728,24.15624199526453,18.26170702412758,114.97105865531681,6.0,1.0,10,Octahedron
mp-1042428,MgBi2O5,2.301556011268722,-0.007915747133829,[6.0],4.0,4.0,4.0,Octahedron,8c,1,6.0,Bi,0.0,True,18.0,6.0,2.184442146441519,2.8096255116754603,2.4108838712387928,0.21318849851342153,0.6251833652339411,102.84529026981349,30.761362878157904,74.3079127991662,171.13559097480095,6.0,1.0,11,Octahedron
mp-1042428,MgBi2O5,2.301556011268722,-0.007915747133829,[6.0],4.0,4.0,4.0,Octahedron,8c,1,6.0,Bi,0.0,True,19.0,6.0,2.1844421464415196,2.80962551167546,2.4108838712387928,0.21318849851342095,0.6251833652339402,58.05048319251641,22.18511464615518,18.26170702412758,94.23156786565092,6.0,1.0,12,Octahedron
mp-1042428,MgBi2O5,2.301556011268722,-0.007915747133829,[6.0],4.0,4.0,4.0,Octahedron,8c,1,6.0,Bi,0.0,True,20.0,6.0,2.1844421464415187,2.8096255116754625,2.4108838712387928,0.21318849851342217,0.6251833652339438,89.58668408930136,33.707584068148336,25.311218686739522,162.9391428924952,6.0,1.0,13,Octahedron
mp-1042428,MgBi2O5,2.301556011268722,-0.007915747133829,[6.0],4.0,4.0,4.0,Octahedron,8c,1,6.0,Bi,0.0,True,21.0,6.0,2.184442146441518,2.80962551167546,2.410883871238792,0.21318849851342178,0.625183365233942,102.84529026981346,30.761362878157897,74.30791279916619,171.13559097480092,6.0,1.0,14,Octahedron
mp-1042428,MgBi2O5,2.301556011268722,-0.007915747133829,[6.0],4.0,4.0,4.0,Octahedron,8c,1,6.0,Bi,0.0,True,22.0,6.0,2.184442146441519,2.80962551167546,2.410883871238792,0.21318849851342112,0.6251833652339407,89.58668408930134,33.70758406814832,25.31121868673955,162.93914289249514,6.0,1.0,15,Octahedron
mp-1042428,MgBi2O5,2.301556011268722,-0.007915747133829,[6.0],4.0,4.0,4.0,Octahedron,8c,1,6.0,Bi,0.0,True,23.0,6.0,2.18444214644152,2.8096255116754603,2.4108838712387928,0.21318849851342134,0.6251833652339402,58.05048319251641,22.185114646155174,18.26170702412758,94.2315678656509,6.0,1.0,16,Octahedron
mp-1042669,CaCrBiO5,2.0773761777243664,0.4935023843948002,[5.0],3.0,3.0,3.0,Square pyramid,8c,1,5.0,Bi,0.0,True,16.0,5.0,2.1447271832656014,2.4454527053036723,2.301215400096858,0.10496392650290742,0.3007255220380709,60.76267960728776,25.79315387016381,22.16227287013895,98.0227590973501,5.0,1.0,1,Square pyramid
mp-1042669,CaCrBiO5,2.0773761777243664,0.4935023843948002,[5.0],3.0,3.0,3.0,Square pyramid,8c,1,5.0,Bi,0.0,True,17.0,5.0,2.1447271832656005,2.4454527053036728,2.301215400096857,0.10496392650290792,0.30072552203807223,60.76267960728776,25.79315387016382,22.162272870138914,98.02275909735008,5.0,1.0,2,Square pyramid
mp-1042669,CaCrBiO5,2.0773761777243664,0.4935023843948002,[5.0],3.0,3.0,3.0,Square pyramid,8c,1,5.0,Bi,0.0,True,18.0,5.0,2.1447271832656014,2.445452705303673,2.3012154000968574,0.10496392650290844,0.3007255220380718,98.31357545067047,29.69181445378798,75.1563288062143,161.6656653678547,5.0,1.0,3,Square pyramid
mp-1042669,CaCrBiO5,2.0773761777243664,0.4935023843948002,[5.0],3.0,3.0,3.0,Square pyramid,8c,1,5.0,Bi,0.0,True,19.0,5.0,2.1447271832656,2.445452705303674,2.3012154000968583,0.1049639265029087,0.300725522038074,60.76267960728777,25.793153870163824,22.16227287013895,98.02275909735013,5.0,1.0,4,Square pyramid
mp-1042669,CaCrBiO5,2.0773761777243664,0.4935023843948002,[5.0],3.0,3.0,3.0,Square pyramid,8c,1,5.0,Bi,0.0,True,20.0,5.0,2.1447271832656023,2.445452705303673,2.3012154000968588,0.10496392650290753,0.3007255220380709,98.31357545067047,29.69181445378798,75.15632880621432,161.6656653678547,5.0,1.0,5,Square pyramid
mp-1042669,CaCrBiO5,2.0773761777243664,0.4935023843948002,[5.0],3.0,3.0,3.0,Square pyramid,8c,1,5.0,Bi,0.0,True,21.0,5.0,2.144727183265602,2.4454527053036728,2.3012154000968583,0.10496392650290753,0.3007255220380709,98.31357545067044,29.691814453787977,75.15632880621429,161.6656653678547,5.0,1.0,6,Square pyramid
mp-1042669,CaCrBiO5,2.0773761777243664,0.4935023843948002,[5.0],3.0,3.0,3.0,Square pyramid,8c,1,5.0,Bi,0.0,True,22.0,5.0,2.1447271832656,2.445452705303672,2.301215400096857,0.10496392650290784,0.3007255220380718,98.31357545067047,29.691814453787984,75.15632880621428,161.6656653678547,5.0,1.0,7,Square pyramid
mp-1042669,CaCrBiO5,2.0773761777243664,0.4935023843948002,[5.0],3.0,3.0,3.0,Square pyramid,8c,1,5.0,Bi,0.0,True,23.0,5.0,2.144727183265602,2.445452705303674,2.3012154000968588,0.10496392650290806,0.30072552203807223,60.76267960728777,25.793153870163803,22.162272870138963,98.02275909735009,5.0,1.0,8,Square pyramid
mp-1043781,CaTaBiO5,1.7667941307342587,0.997285754150026,[6.0],3.0,3.0,3.0,Octahedron,4e,1,6.0,Bi,0.0,True,8.0,6.0,2.1531141294614446,2.869662880101223,2.439470654691655,0.2292873760690556,0.7165487506397783,70.00653549205613,25.374912833483545,17.113333399117455,101.52437077110221,6.0,1.0,1,Octahedron
mp-1043781,CaTaBiO5,1.7667941307342587,0.997285754150026,[6.0],3.0,3.0,3.0,Octahedron,4e,1,6.0,Bi,0.0,True,9.0,6.0,2.1531141294614424,2.869662880101227,2.439470654691655,0.2292873760690575,0.7165487506397845,70.00653549205612,25.37491283348354,17.113333399117433,101.5243707711022,6.0,1.0,2,Octahedron
mp-1043781,CaTaBiO5,1.7667941307342587,0.997285754150026,[6.0],3.0,3.0,3.0,Octahedron,4e,1,6.0,Bi,0.0,True,10.0,6.0,2.153114129461444,2.8696628801012234,2.439470654691655,0.22928737606905591,0.7165487506397792,99.37321747539914,32.61556791383721,54.236167949522844,164.93779826062962,6.0,1.0,3,Octahedron
mp-1043781,CaTaBiO5,1.7667941307342587,0.997285754150026,[6.0],3.0,3.0,3.0,Octahedron,4e,1,6.0,Bi,0.0,True,11.0,6.0,2.153114129461443,2.8696628801012234,2.439470654691655,0.22928737606905586,0.7165487506397805,99.37321747539916,32.61556791383722,54.23616794952283,164.93779826062965,6.0,1.0,4,Octahedron
mp-1044166,MgCrBiO5,1.748766626206982,0.954541964950606,[6.0],3.0,3.0,3.0,Octahedron,4e,1,6.0,Bi,0.0,True,8.0,6.0,2.1753899285172635,2.7457827902636534,2.4020877345782803,0.17807876190803695,0.5703928617463898,70.40723114283348,25.275881104457692,17.109903039494437,102.62481230332969,6.0,1.0,1,Octahedron
mp-1044166,MgCrBiO5,1.748766626206982,0.954541964950606,[6.0],3.0,3.0,3.0,Octahedron,4e,1,6.0,Bi,0.0,True,9.0,6.0,2.175389928517265,2.7457827902636534,2.402087734578281,0.17807876190803643,0.5703928617463885,70.40723114283348,25.275881104457692,17.109903039494437,102.6248123033297,6.0,1.0,2,Octahedron
mp-1044166,MgCrBiO5,1.748766626206982,0.954541964950606,[6.0],3.0,3.0,3.0,Octahedron,4e,1,6.0,Bi,0.0,True,10.0,6.0,2.1753899285172653,2.745782790263654,2.4020877345782816,0.1780787619080365,0.5703928617463885,98.97271447714971,32.53949708620479,56.70278361815755,159.4564036531229,6.0,1.0,3,Octahedron
mp-1044166,MgCrBiO5,1.748766626206982,0.954541964950606,[6.0],3.0,3.0,3.0,Octahedron,4e,1,6.0,Bi,0.0,True,11.0,6.0,2.175389928517264,2.745782790263656,2.4020877345782816,0.17807876190803767,0.570392861746392,98.97271447714972,32.539497086204776,56.702783618157575,159.45640365312286,6.0,1.0,4,Octahedron
mp-1044197,VZnBiO5,1.7788596107007617,0.9192076453687882,[6.0],3.0,3.0,3.0,Octahedron,4e,1,6.0,Bi,0.0,True,8.0,6.0,2.1779884379470986,2.7971019765513834,2.4060388482419257,0.19440105057347173,0.6191135386042848,70.00170377920024,25.24747515484798,16.912851325734408,102.49862433972554,6.0,1.0,1,Octahedron
mp-1044197,VZnBiO5,1.7788596107007617,0.9192076453687882,[6.0],3.0,3.0,3.0,Octahedron,4e,1,6.0,Bi,0.0,True,9.0,6.0,2.177988437947097,2.7971019765513847,2.4060388482419253,0.19440105057347262,0.6191135386042879,70.00170377920023,25.24747515484798,16.912851325734408,102.49862433972554,6.0,1.0,2,Octahedron
mp-1044197,VZnBiO5,1.7788596107007617,0.9192076453687882,[6.0],3.0,3.0,3.0,Octahedron,4e,1,6.0,Bi,0.0,True,10.0,6.0,2.177988437947099,2.797101976551383,2.4060388482419253,0.19440105057347157,0.6191135386042839,98.81871810650259,32.38016942837798,57.45846426040927,159.63183049108363,6.0,1.0,3,Octahedron
mp-1044197,VZnBiO5,1.7788596107007617,0.9192076453687882,[6.0],3.0,3.0,3.0,Octahedron,4e,1,6.0,Bi,0.0,True,11.0,6.0,2.177988437947099,2.7971019765513856,2.4060388482419257,0.19440105057347232,0.6191135386042865,98.81871810650259,32.38016942837798,57.458464260409286,159.63183049108366,6.0,1.0,4,Octahedron
mp-1044259,CaVBiO5,1.8174608118171207,0.9035443974937356,[6.0],3.0,3.0,3.0,Octahedron,4e,1,6.0,Bi,0.0,True,8.0,6.0,2.1525598311432805,2.807980430756784,2.424415348134741,0.20834397429380405,0.6554205996135036,70.49511769199904,25.145477075148698,17.273026901320623,102.10067885750892,6.0,1.0,1,Octahedron
mp-1044259,CaVBiO5,1.8174608118171207,0.9035443974937356,[6.0],3.0,3.0,3.0,Octahedron,4e,1,6.0,Bi,0.0,True,9.0,6.0,2.1525598311432823,2.8079804307567837,2.4244153481347417,0.2083439742938033,0.6554205996135014,70.49511769199907,25.145477075148705,17.273026901320605,102.10067885750894,6.0,1.0,2,Octahedron
mp-1044259,CaVBiO5,1.8174608118171207,0.9035443974937356,[6.0],3.0,3.0,3.0,Octahedron,4e,1,6.0,Bi,0.0,True,10.0,6.0,2.1525598311432814,2.8079804307567846,2.4244153481347417,0.20834397429380386,0.6554205996135032,99.10950543824585,32.41913469492977,57.06413075021741,162.96917382599523,6.0,1.0,3,Octahedron
mp-1044259,CaVBiO5,1.8174608118171207,0.9035443974937356,[6.0],3.0,3.0,3.0,Octahedron,4e,1,6.0,Bi,0.0,True,11.0,6.0,2.1525598311432814,2.8079804307567846,2.4244153481347417,0.20834397429380386,0.6554205996135032,99.10950543824583,32.41913469492976,57.06413075021742,162.96917382599517,6.0,1.0,4,Octahedron
mp-1044358,CaCrBiO5,1.8634875153441648,0.8244674072980626,[6.0],3.0,3.0,3.0,Octahedron,4e,1,6.0,Bi,0.0,True,8.0,6.0,2.151187253697162,2.7778539063464236,2.4143051829041893,0.19204742523069562,0.6266666526492615,70.80346033421255,25.169806622836745,17.435511801904372,102.41210953923837,6.0,1.0,1,Octahedron
mp-1044358,CaCrBiO5,1.8634875153441648,0.8244674072980626,[6.0],3.0,3.0,3.0,Octahedron,4e,1,6.0,Bi,0.0,True,9.0,6.0,2.151187253697162,2.7778539063464236,2.414305182904189,0.19204742523069573,0.6266666526492615,70.80346033421255,25.169806622836745,17.435511801904372,102.41210953923837,6.0,1.0,2,Octahedron
mp-1044358,CaCrBiO5,1.8634875153441648,0.8244674072980626,[6.0],3.0,3.0,3.0,Octahedron,4e,1,6.0,Bi,0.0,True,10.0,6.0,2.1510204074485,2.7778498032158065,2.4142698271396097,0.19207249405631785,0.6268293957673063,99.1562047576866,32.56311778611546,56.79698193984024,163.77247057925814,6.0,1.0,3,Octahedron
mp-1044358,CaCrBiO5,1.8634875153441648,0.8244674072980626,[6.0],3.0,3.0,3.0,Octahedron,4e,1,6.0,Bi,0.0,True,11.0,6.0,2.151020407448501,2.777849947690693,2.4142698512187573,0.19207253963648466,0.6268295402421917,99.15619837273132,32.563124020713076,56.79698193984024,163.77247057925808,6.0,1.0,4,Octahedron
mp-1044379,CaFeBiO5,2.104628116689004,0.3411833024099925,[6.0],5.0,5.0,5.0,Octahedron,4e,1,6.0,Bi,0.0,True,8.0,6.0,2.0903114948878376,2.211046467264177,2.162504939094516,0.03915811188078192,0.12073497237633957,73.7986433171714,34.10038424698362,16.208010905256003,117.45895702820417,6.0,1.0,1,Octahedron
mp-1044379,CaFeBiO5,2.104628116689004,0.3411833024099925,[6.0],5.0,5.0,5.0,Octahedron,4e,1,6.0,Bi,0.0,True,9.0,6.0,2.09031149488784,2.2110464672641768,2.1625049390945166,0.039158111880781325,0.1207349723763369,73.79864331717141,34.10038424698363,16.20801090525605,117.45895702820418,6.0,1.0,2,Octahedron
mp-1044379,CaFeBiO5,2.104628116689004,0.3411833024099925,[6.0],5.0,5.0,5.0,Octahedron,4e,1,6.0,Bi,0.0,True,10.0,6.0,2.090311494887839,2.2110464672641768,2.1625049390945152,0.0391581118807815,0.12073497237633779,104.28499151062398,29.29956605505727,76.47173932681494,171.70696556484282,6.0,1.0,3,Octahedron
mp-1044379,CaFeBiO5,2.104628116689004,0.3411833024099925,[6.0],5.0,5.0,5.0,Octahedron,4e,1,6.0,Bi,0.0,True,11.0,6.0,2.0903114948878367,2.2110464672641763,2.1625049390945157,0.039158111880782186,0.12073497237633957,104.284991510624,29.29956605505727,76.47173932681496,171.70696556484282,6.0,1.0,4,Octahedron
mp-1044445,CaCoBiO5,2.13278265555952,0.294391670986172,[6.0],5.0,5.0,5.0,Octahedron,4e,1,6.0,Bi,0.0,True,8.0,6.0,2.1438418699639805,2.217472708894017,2.1792072943085423,0.02223628912325158,0.07363083893003664,64.6064309578121,30.56595004101276,10.211651290847797,111.64671927607078,6.0,1.0,1,Octahedron
mp-1044445,CaCoBiO5,2.13278265555952,0.294391670986172,[6.0],5.0,5.0,5.0,Octahedron,4e,1,6.0,Bi,0.0,True,9.0,6.0,2.1438418699639823,2.217472708894018,2.179207294308543,0.022236289123251506,0.07363083893003575,64.60643095781208,30.565950041012755,10.211651290847833,111.64671927607078,6.0,1.0,2,Octahedron
mp-1044445,CaCoBiO5,2.13278265555952,0.294391670986172,[6.0],5.0,5.0,5.0,Octahedron,4e,1,6.0,Bi,0.0,True,10.0,6.0,2.143841869963983,2.2174727088940176,2.1792072943085437,0.022236289123251055,0.07363083893003441,60.40562878511635,24.912071234175112,23.343195652499457,112.9526186938477,6.0,1.0,3,Octahedron
mp-1044445,CaCoBiO5,2.13278265555952,0.294391670986172,[6.0],5.0,5.0,5.0,Octahedron,4e,1,6.0,Bi,0.0,True,11.0,6.0,2.143841869963983,2.2174727088940163,2.179207294308543,0.022236289123250725,0.07363083893003308,60.40562878511635,24.912071234175112,23.343195652499475,112.95261869384767,6.0,1.0,4,Octahedron
mp-1046226,Sr2YCu2BiO7,1.912215869561344,1.2279121676143478,[4.0],3.0,3.0,3.0,See-saw,2b,1,4.0,Bi,0.0,True,10.0,4.0,2.2180224557165085,2.2837908917475302,2.258249651268653,0.02756758138610044,0.06576843603102178,105.42444685689742,28.237513820566445,90.49162892166441,168.36890024636998,4.0,1.0,1,See-saw
mp-1046226,Sr2YCu2BiO7,1.912215869561344,1.2279121676143478,[4.0],3.0,3.0,3.0,See-saw,2b,1,4.0,Bi,0.0,True,11.0,4.0,2.21802245542688,2.283791062262576,2.2582496938930583,0.02756762096472571,0.06576860683569574,97.95854757273077,32.31126873574236,68.8486342355002,168.3688582415172,4.0,1.0,2,See-saw
mp-1078409,Ba2LaBiO6,2.1349791505311475,0.0861644702130697,[6.0],5.0,5.0,5.0,Octahedron,1b,1,6.0,Bi,0.0,True,3.0,6.0,2.1485616869308166,2.155107979073948,2.1507437843118606,0.003085951710690223,0.006546292143131183,59.0713794966022,24.708380138888174,29.22555858373121,97.05350523340788,6.0,1.0,1,Octahedron
mp-1079609,Bi(BO2)3,3.627366091970523,-1.5546988558924926,[6.0],3.0,3.0,3.0,Trigonal prism,1a,1,6.0,Bi,0.0,True,0.0,6.0,2.166399208117603,2.623768720479131,2.400313518774591,0.18134303117055345,0.45736951236152823,45.47720195121143,33.17736154129937,0.0,78.68682854160265,6.0,1.0,1,Trigonal prism
mp-1084840,TiZn(BiO3)2,2.111011877707936,0.7375559735051175,"[4.0, 7.0]",3.0,3.0,3.0,"Square-face bicapped trigonal prism, Square-face capped trigonal prism",1a,2,4.0,Bi,0.0,True,,,,,,,,,,,,,,0,"Square-face bicapped trigonal prism, Square-face capped trigonal prism"
mp-1084840,TiZn(BiO3)2,2.111011877707936,0.7375559735051175,"[4.0, 7.0]",3.0,3.0,3.0,"Square-face bicapped trigonal prism, Square-face capped trigonal prism",1a,2,7.0,Bi,0.0,True,2.0,7.0,2.1845052063169677,2.8577694087667704,2.555599159886562,0.2898361156592082,0.6732642024498028,33.1759206750593,18.722267788032074,0.0,45.23915219759575,7.0,1.0,1,"Square-face bicapped trigonal prism, Square-face capped trigonal prism"
mp-1094149,NaTi2BiO6,2.3413502183710024,0.0317179093408746,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Bi,0.0,True,3.0,6.0,2.3477167724850667,2.3754897666927324,2.3662321019568435,0.013092315025395629,0.027772994207665658,13.989316591453115,7.29343943781023,3.5780976643664535,30.18418149586003,6.0,1.0,1,Octahedron
mp-1100812,Zr4FeBiPb4O15,0.9748968911768144,2.2518189109959925,[6.0],3.0,3.0,3.0,Octahedron,2a,1,6.0,Bi,0.0,True,10.0,6.0,2.2216599944743787,2.7503760108428548,2.467679295803978,0.23247917425750567,0.5287160163684761,64.34231726601901,23.756957955977935,18.72913278189011,116.59516678107211,6.0,1.0,1,Octahedron
mp-1100812,Zr4FeBiPb4O15,0.9748968911768144,2.2518189109959925,[6.0],3.0,3.0,3.0,Octahedron,2a,1,6.0,Bi,0.0,True,11.0,6.0,2.221659994474381,2.7503760108428543,2.4676792958039795,0.23247917425750556,0.5287160163684734,91.57185137536584,33.451767429512486,16.713840217692034,148.97768051106075,6.0,1.0,2,Octahedron
mp-1100861,V16Bi3O32,2.162709480697237,0.953548845029236,[4.0],3.0,3.0,3.0,Square plane,1a,1,4.0,Bi,0.0,True,16.0,4.0,2.273329722396475,2.6568443292244344,2.434361863650564,0.15784928996883033,0.38351460682795935,63.29618426549886,13.213719889923988,49.15565040430142,83.95783888587641,4.0,1.0,1,Square plane
mp-1100861,V16Bi3O32,2.162709480697237,0.953548845029236,[4.0],3.0,3.0,3.0,Square plane,1a,1,4.0,Bi,0.0,True,17.0,4.0,2.2670131307971246,2.6956430570357814,2.4542395713235825,0.16218132741797567,0.4286299262386568,62.40351616910811,12.93126890407935,49.33615480424709,82.66264438755375,4.0,1.0,2,Square plane
mp-1100861,V16Bi3O32,2.162709480697237,0.953548845029236,[4.0],3.0,3.0,3.0,Square plane,1a,1,4.0,Bi,0.0,True,18.0,4.0,2.3428153970260928,2.5120877441477596,2.4392824538286186,0.06120636526353712,0.16927234712166683,72.32520582361299,26.653184113504864,31.189238600394606,116.0063428935745,4.0,1.0,3,Square plane
mp-1101536,Li3Bi(PO4)2,2.023283520812058,0.537040404398941,"[6.0, 9.0]",3.0,3.0,3.0,"Icosahedron, Octahedron",1a,2,6.0,Bi,0.0,True,9.0,6.0,2.3157870070471853,2.430443620549031,2.3856348770137283,0.03793116207188498,0.11465661350184586,51.182127867673536,17.846842203437504,30.36613982858413,79.13098021542477,6.0,1.0,1,"Icosahedron, Octahedron"
mp-1101536,Li3Bi(PO4)2,2.023283520812058,0.537040404398941,"[6.0, 9.0]",3.0,3.0,3.0,"Icosahedron, Octahedron",1a,2,6.0,Bi,0.0,True,10.0,6.0,2.33816782581996,2.4945424034962205,2.383986224638084,0.05377420472090272,0.15637457767626062,51.37953106737307,17.92939299873165,30.239854525591173,79.60190269979647,6.0,1.0,2,"Icosahedron, Octahedron"
mp-1101536,Li3Bi(PO4)2,2.023283520812058,0.537040404398941,"[6.0, 9.0]",3.0,3.0,3.0,"Icosahedron, Octahedron",1a,2,9.0,Bi,0.0,True,,,,,,,,,,,,,,0,"Icosahedron, Octahedron"
mp-1101629,Ba8Bi4O17,2.120694513249701,0.3119563250275478,"[5.0, 6.0]",4.5,4.5,4.5,"Square pyramid, Octahedron",1a,2,5.0,Bi,0.0,True,10.0,5.0,2.1039949273833365,2.118064798483204,2.115246460724997,0.005625767599182598,0.01406987109986746,66.97337482887832,43.482383563176974,3.0952127886198966,114.7020670523899,0.0,0.0,1,"Square pyramid, Octahedron"
mp-1101629,Ba8Bi4O17,2.120694513249701,0.3119563250275478,"[5.0, 6.0]",4.5,4.5,4.5,"Square pyramid, Octahedron",1a,2,6.0,Bi,0.0,True,8.0,6.0,2.0817438836676554,2.213330044877394,2.180143147310616,0.05043618696005694,0.13158616120973843,47.89741940426528,34.92818471596215,3.0288680298278483,103.3012775147015,5.0,0.8333333333333334,1,"Square pyramid, Octahedron"
mp-1101629,Ba8Bi4O17,2.120694513249701,0.3119563250275478,"[5.0, 6.0]",4.5,4.5,4.5,"Square pyramid, Octahedron",1a,2,6.0,Bi,0.0,True,9.0,6.0,2.066941923089363,2.274141883436302,2.136823495781425,0.0643903524713132,0.207199960346939,69.44972503841817,47.45206483336707,4.5032561306909855,127.57435015480655,6.0,1.0,2,"Square pyramid, Octahedron"
mp-1101629,Ba8Bi4O17,2.120694513249701,0.3119563250275478,"[5.0, 6.0]",4.5,4.5,4.5,"Square pyramid, Octahedron",1a,2,6.0,Bi,0.0,True,11.0,6.0,2.106564998551258,2.763197560505976,2.3746969895557757,0.19427197730167955,0.6566325619547184,106.21822494811627,33.25443277949103,83.95388268789041,179.99954776584306,6.0,1.0,3,"Square pyramid, Octahedron"
mp-1101681,Nd2(BiO2)7,2.217968913922958,0.2367633498150519,"[4.0, 5.0, 7.0]",3.2900000000000005,3.29,3.29,"Face-capped octahedron, Tetrahedron, Square pyramid, Trigonal bipyramid",1a,4,4.0,Bi,0.0,True,5.0,4.0,2.1795567474798956,2.257111233063252,2.22267979217056,0.03497565024752802,0.07755448558335631,97.54307124128599,56.937947728014514,0.0,165.99668545949896,4.0,1.0,1,"Face-capped octahedron, Tetrahedron, Square pyramid, Trigonal bipyramid"
mp-1101681,Nd2(BiO2)7,2.217968913922958,0.2367633498150519,"[4.0, 5.0, 7.0]",3.2900000000000005,3.29,3.29,"Face-capped octahedron, Tetrahedron, Square pyramid, Trigonal bipyramid",1a,4,5.0,Bi,0.0,True,3.0,5.0,2.123620446497094,2.472770112752537,2.3800222248397462,0.13073640958686097,0.3491496662554434,106.08276260607188,66.223787443573,0.0,176.80460434345315,5.0,1.0,1,"Face-capped octahedron, Tetrahedron, Square pyramid, Trigonal bipyramid"
mp-1101681,Nd2(BiO2)7,2.217968913922958,0.2367633498150519,"[4.0, 5.0, 7.0]",3.2900000000000005,3.29,3.29,"Face-capped octahedron, Tetrahedron, Square pyramid, Trigonal bipyramid",1a,4,5.0,Bi,0.0,True,4.0,5.0,2.14232042284178,2.5816219610011313,2.2545194481140927,0.16434804841947637,0.43930153815935125,90.4299851105367,63.089987124389566,0.0,179.0123122344586,3.0,0.6,2,"Face-capped octahedron, Tetrahedron, Square pyramid, Trigonal bipyramid"
mp-1101681,Nd2(BiO2)7,2.217968913922958,0.2367633498150519,"[4.0, 5.0, 7.0]",3.2900000000000005,3.29,3.29,"Face-capped octahedron, Tetrahedron, Square pyramid, Trigonal bipyramid",1a,4,5.0,Bi,0.0,True,6.0,5.0,2.189053273756139,2.776271387002573,2.338545280023681,0.21985283307749634,0.587218113246434,89.9855094003353,60.47379272275866,0.0,176.21751487987265,5.0,1.0,3,"Face-capped octahedron, Tetrahedron, Square pyramid, Trigonal bipyramid"
mp-1101681,Nd2(BiO2)7,2.217968913922958,0.2367633498150519,"[4.0, 5.0, 7.0]",3.2900000000000005,3.29,3.29,"Face-capped octahedron, Tetrahedron, Square pyramid, Trigonal bipyramid",1a,4,5.0,Bi,0.0,True,7.0,5.0,2.1972035371263154,2.627592533004008,2.2930225197592575,0.16740357856329444,0.4303889958776925,90.67709078517848,62.51782395863162,8.537736462515939e-07,179.34192084779528,3.0,0.6,4,"Face-capped octahedron, Tetrahedron, Square pyramid, Trigonal bipyramid"
