material_id,chem_formula,R0,B,CN_raw,mean_charge,min_charge,max_charge,chemenv,Bi_wyckoff,num_Bi_chemenvs,CN,element,charge_range,is_single_charge
mp-1197960,Bi2S2O9,2.08075633667858,0.4853672357718894,"[5.0, 6.0, 7.0, 8.0]",3.0,3.0,3.0,"Hexagonal bipyramid, Pentagonal bipyramid, Dodecahedron with triangular faces - p2345 plane normalized, Octahedron",4f,4,5.0,Bi,0.0,True
mp-1197960,Bi2S2O9,2.08075633667858,0.4853672357718894,"[5.0, 6.0, 7.0, 8.0]",3.0,3.0,3.0,"Hexagonal bipyramid, Pentagonal bipyramid, Dodecahedron with triangular faces - p2345 plane normalized, Octahedron",4f,4,6.0,Bi,0.0,True
mp-1197960,Bi2S2O9,2.08075633667858,0.4853672357718894,"[5.0, 6.0, 7.0, 8.0]",3.0,3.0,3.0,"Hexagonal bipyramid, Pentagonal bipyramid, Dodecahedron with triangular faces - p2345 plane normalized, Octahedron",4f,4,7.0,Bi,0.0,True
mp-1197960,Bi2S2O9,2.08075633667858,0.4853672357718894,"[5.0, 6.0, 7.0, 8.0]",3.0,3.0,3.0,"Hexagonal bipyramid, Pentagonal bipyramid, Dodecahedron with triangular faces - p2345 plane normalized, Octahedron",4f,4,8.0,Bi,0.0,True
mp-1198288,Sn2Bi2O7,1.9665613330623184,0.6459670366650229,"[5.0, 8.0]",3.0,3.0,3.0,Cube,3a,1,5.0,Bi,0.0,True
mp-1198288,Sn2Bi2O7,1.9665613330623184,0.6459670366650229,"[5.0, 8.0]",3.0,3.0,3.0,Cube,3a,1,8.0,Bi,0.0,True
mp-1198385,Bi2B8O15,1.8857123892415888,0.7984715209217114,[7.0],3.0,3.0,3.0,"Face-capped octahedron, Trigonal prism",2i,2,7.0,Bi,0.0,True
mp-1198549,Mn16Bi16O45,1.8185371106405952,0.9198816975017085,"[6.0, 7.0]",3.0,3.0,3.0,"Square-face capped trigonal prism, Octahedron","8c, 24e",2,6.0,Bi,0.0,True
mp-1198549,Mn16Bi16O45,1.8185371106405952,0.9198816975017085,"[6.0, 7.0]",3.0,3.0,3.0,"Square-face capped trigonal prism, Octahedron","8c, 24e",2,7.0,Bi,0.0,True
mp-1198841,NbBi4BrO8,2.004027588381977,0.5626072731574248,"[4.0, 7.0]",3.0,3.0,3.0,"Square non-coplanar, Square-face capped trigonal prism",4a,2,4.0,Bi,0.0,True
mp-1198841,NbBi4BrO8,2.004027588381977,0.5626072731574248,"[4.0, 7.0]",3.0,3.0,3.0,"Square non-coplanar, Square-face capped trigonal prism",4a,2,7.0,Bi,0.0,True
mp-1199040,K3Bi2(NO3)9,2.3072960805153784,0.2731548522504899,[12.0],3.0,3.0,3.0,Icosahedron,8c,1,12.0,Bi,0.0,True
mp-1199190,Ba4Bi(IrO4)3,2.4266507150774936,-0.1575696395927804,[6.0],3.0,3.0,3.0,Octahedron,"1a, 2i",1,6.0,Bi,0.0,True
mp-1199340,MgBi4(PO6)2,1.940879090288848,0.7332791909185072,"[5.0, 6.0, 7.0]",3.0,3.0,3.0,"Pentagonal pyramid, Square pyramid, Square-face capped trigonal prism",8c,3,5.0,Bi,0.0,True
mp-1199340,MgBi4(PO6)2,1.940879090288848,0.7332791909185072,"[5.0, 6.0, 7.0]",3.0,3.0,3.0,"Pentagonal pyramid, Square pyramid, Square-face capped trigonal prism",8c,3,6.0,Bi,0.0,True
mp-1199340,MgBi4(PO6)2,1.940879090288848,0.7332791909185072,"[5.0, 6.0, 7.0]",3.0,3.0,3.0,"Pentagonal pyramid, Square pyramid, Square-face capped trigonal prism",8c,3,7.0,Bi,0.0,True
mp-1200193,Bi2Mo2Se2O13,2.659087607933691,-0.0587007401439838,"[8.0, 9.0]",3.0,3.0,3.0,"Square-face monocapped antiprism, Square antiprism",2i,2,8.0,Bi,0.0,True
mp-1200193,Bi2Mo2Se2O13,2.659087607933691,-0.0587007401439838,"[8.0, 9.0]",3.0,3.0,3.0,"Square-face monocapped antiprism, Square antiprism",2i,2,9.0,Bi,0.0,True
mp-1200203,Bi2(S2O7)3,2.072002390424465,0.3741137249051777,"[8.0, 9.0]",3.0,3.0,3.0,"Tricapped triangular prism (three square-face caps), Square antiprism",2i,2,8.0,Bi,0.0,True
mp-1200203,Bi2(S2O7)3,2.072002390424465,0.3741137249051777,"[8.0, 9.0]",3.0,3.0,3.0,"Tricapped triangular prism (three square-face caps), Square antiprism",2i,2,9.0,Bi,0.0,True
mp-1200544,Ta3(Bi2O7)2,2.0613416834220786,0.563722042108755,"[7.0, 8.0]",3.5,3.5,3.5,"Cube, Square-face capped trigonal prism",4f,2,7.0,Bi,0.0,True
mp-1200544,Ta3(Bi2O7)2,2.0613416834220786,0.563722042108755,"[7.0, 8.0]",3.5,3.5,3.5,"Cube, Square-face capped trigonal prism",4f,2,8.0,Bi,0.0,True
mp-1200581,Bi2B3HO8,2.1369505140929177,0.6011366030634241,"[3.0, 7.0]",3.0,3.0,3.0,"See-saw, Square-face capped trigonal prism",8c,2,3.0,Bi,0.0,True
mp-1200581,Bi2B3HO8,2.1369505140929177,0.6011366030634241,"[3.0, 7.0]",3.0,3.0,3.0,"See-saw, Square-face capped trigonal prism",8c,2,7.0,Bi,0.0,True
mp-1200889,Ti2Bi2O7,2.106949072362865,0.4389840490546421,"[5.0, 6.0]",3.0,3.0,3.0,"Face-capped octahedron, Pentagonal bipyramid",4a,2,5.0,Bi,0.0,True
mp-1200889,Ti2Bi2O7,2.106949072362865,0.4389840490546421,"[5.0, 6.0]",3.0,3.0,3.0,"Face-capped octahedron, Pentagonal bipyramid",4a,2,6.0,Bi,0.0,True
mp-1201096,CaCrBi12(Mo2O17)2,2.062392948121002,0.5171377950870675,"[4.0, 7.0, 8.0]",3.0,3.0,3.0,"Pentagonal pyramid, Square-face capped trigonal prism, Square pyramid, Octahedron, Cube",4g,5,4.0,Bi,0.0,True
mp-1201096,CaCrBi12(Mo2O17)2,2.062392948121002,0.5171377950870675,"[4.0, 7.0, 8.0]",3.0,3.0,3.0,"Pentagonal pyramid, Square-face capped trigonal prism, Square pyramid, Octahedron, Cube",4g,5,7.0,Bi,0.0,True
mp-1201096,CaCrBi12(Mo2O17)2,2.062392948121002,0.5171377950870675,"[4.0, 7.0, 8.0]",3.0,3.0,3.0,"Pentagonal pyramid, Square-face capped trigonal prism, Square pyramid, Octahedron, Cube",4g,5,8.0,Bi,0.0,True
mp-1201257,Rb2Bi(IO3)5,0.9510467070614596,1.6808692235535088,[8.0],3.0,3.0,3.0,no_data,no_data,1,8.0,Bi,0.0,True
mp-1201497,Bi2Pd(SeO3)4,1.9761826018976776,0.6600320714829684,[8.0],3.0,3.0,3.0,Dodecahedron with triangular faces - p2345 plane normalized,4e,1,8.0,Bi,0.0,True
mp-1201539,ZnBi4(PO6)2,2.104838368671702,0.4612096133138498,"[4.0, 5.0, 6.0, 7.0, 8.0]",3.0,3.0,3.0,"Pentagonal pyramid, Trigonal prism, Face-capped octahedron, Square-face bicapped trigonal prism, Square-face capped trigonal prism, Square pyramid, Dodecahedron with triangular faces - p2345 plane normalized, Tricapped triangular prism (two square-face caps and one triangular-face cap), Square antiprism",4f,9,4.0,Bi,0.0,True
mp-1201539,ZnBi4(PO6)2,2.104838368671702,0.4612096133138498,"[4.0, 5.0, 6.0, 7.0, 8.0]",3.0,3.0,3.0,"Pentagonal pyramid, Trigonal prism, Face-capped octahedron, Square-face bicapped trigonal prism, Square-face capped trigonal prism, Square pyramid, Dodecahedron with triangular faces - p2345 plane normalized, Tricapped triangular prism (two square-face caps and one triangular-face cap), Square antiprism",4f,9,5.0,Bi,0.0,True
mp-1201539,ZnBi4(PO6)2,2.104838368671702,0.4612096133138498,"[4.0, 5.0, 6.0, 7.0, 8.0]",3.0,3.0,3.0,"Pentagonal pyramid, Trigonal prism, Face-capped octahedron, Square-face bicapped trigonal prism, Square-face capped trigonal prism, Square pyramid, Dodecahedron with triangular faces - p2345 plane normalized, Tricapped triangular prism (two square-face caps and one triangular-face cap), Square antiprism",4f,9,6.0,Bi,0.0,True
mp-1201539,ZnBi4(PO6)2,2.104838368671702,0.4612096133138498,"[4.0, 5.0, 6.0, 7.0, 8.0]",3.0,3.0,3.0,"Pentagonal pyramid, Trigonal prism, Face-capped octahedron, Square-face bicapped trigonal prism, Square-face capped trigonal prism, Square pyramid, Dodecahedron with triangular faces - p2345 plane normalized, Tricapped triangular prism (two square-face caps and one triangular-face cap), Square antiprism",4f,9,7.0,Bi,0.0,True
mp-1201539,ZnBi4(PO6)2,2.104838368671702,0.4612096133138498,"[4.0, 5.0, 6.0, 7.0, 8.0]",3.0,3.0,3.0,"Pentagonal pyramid, Trigonal prism, Face-capped octahedron, Square-face bicapped trigonal prism, Square-face capped trigonal prism, Square pyramid, Dodecahedron with triangular faces - p2345 plane normalized, Tricapped triangular prism (two square-face caps and one triangular-face cap), Square antiprism",4f,9,8.0,Bi,0.0,True
mp-1201858,Cs2BiPWO8,1.6874153735825823,0.836665575603185,[8.0],3.0,3.0,3.0,Dodecahedron with triangular faces - p2345 plane normalized,4d,1,8.0,Bi,0.0,True
mp-1202167,K2Bi(IO3)5,2.677203705190631,-0.1502660301651287,[8.0],3.0,3.0,3.0,Dodecahedron with triangular faces - p2345 plane normalized,2b,1,8.0,Bi,0.0,True
mp-1202291,BiB4(HO3)3,1.93075299533211,0.7769989799242671,[6.0],3.0,3.0,3.0,"Trigonal prism, Octahedron",1a,2,6.0,Bi,0.0,True
mp-1202541,Bi8(MoO7)3,2.0964379930499737,0.4574089355425584,"[5.0, 7.0, 8.0]",3.0,3.0,3.0,"Cube, Square pyramid, Square-face capped trigonal prism",4e,3,5.0,Bi,0.0,True
mp-1202541,Bi8(MoO7)3,2.0964379930499737,0.4574089355425584,"[5.0, 7.0, 8.0]",3.0,3.0,3.0,"Cube, Square pyramid, Square-face capped trigonal prism",4e,3,7.0,Bi,0.0,True
mp-1202541,Bi8(MoO7)3,2.0964379930499737,0.4574089355425584,"[5.0, 7.0, 8.0]",3.0,3.0,3.0,"Cube, Square pyramid, Square-face capped trigonal prism",4e,3,8.0,Bi,0.0,True
mp-1202726,Ba2V3BiO11,1.760393001801423,1.1427216538226277,[6.0],3.0,3.0,3.0,Octahedron,4e,1,6.0,Bi,0.0,True
mp-1202933,Sr3Ta7Si(BiO4)9,2.13784713729403,0.4150284119028624,"[6.0, 9.0]",3.0,3.0,3.0,"Pentagonal pyramid, Tricapped triangular prism (two square-face caps and one triangular-face cap), Square-face capped trigonal prism",1a,3,6.0,Bi,0.0,True
mp-1202933,Sr3Ta7Si(BiO4)9,2.13784713729403,0.4150284119028624,"[6.0, 9.0]",3.0,3.0,3.0,"Pentagonal pyramid, Tricapped triangular prism (two square-face caps and one triangular-face cap), Square-face capped trigonal prism",1a,3,9.0,Bi,0.0,True
mp-1202955,MnBiO3,2.1587722269315206,0.440596390757843,"[4.0, 6.0, 7.0, 8.0]",3.0,3.0,3.0,"Bicapped octahedron (cap faces with one atom in common), Square-face bicapped trigonal prism, Square-face capped trigonal prism","4b, 2a",3,4.0,Bi,0.0,True
mp-1202955,MnBiO3,2.1587722269315206,0.440596390757843,"[4.0, 6.0, 7.0, 8.0]",3.0,3.0,3.0,"Bicapped octahedron (cap faces with one atom in common), Square-face bicapped trigonal prism, Square-face capped trigonal prism","4b, 2a",3,6.0,Bi,0.0,True
mp-1202955,MnBiO3,2.1587722269315206,0.440596390757843,"[4.0, 6.0, 7.0, 8.0]",3.0,3.0,3.0,"Bicapped octahedron (cap faces with one atom in common), Square-face bicapped trigonal prism, Square-face capped trigonal prism","4b, 2a",3,7.0,Bi,0.0,True
mp-1202955,MnBiO3,2.1587722269315206,0.440596390757843,"[4.0, 6.0, 7.0, 8.0]",3.0,3.0,3.0,"Bicapped octahedron (cap faces with one atom in common), Square-face bicapped trigonal prism, Square-face capped trigonal prism","4b, 2a",3,8.0,Bi,0.0,True
mp-1204764,Bi2I4O13,2.4641663418843662,0.0066323392881483,"[7.0, 8.0]",3.0,3.0,3.0,"Square-face bicapped trigonal prism, Dodecahedron with triangular faces - p2345 plane normalized",4a,2,7.0,Bi,0.0,True
mp-1204764,Bi2I4O13,2.4641663418843662,0.0066323392881483,"[7.0, 8.0]",3.0,3.0,3.0,"Square-face bicapped trigonal prism, Dodecahedron with triangular faces - p2345 plane normalized",4a,2,8.0,Bi,0.0,True
mp-1204806,CeBiW2O9,2.2351921511664887,0.3482645215468503,[8.0],3.0,3.0,3.0,Square-face bicapped trigonal prism,4f,1,8.0,Bi,0.0,True
mp-1205023,Sr4Mn2Bi4O13,1.835972146188989,1.2278313153987344,"[4.0, 5.0]",3.0,3.0,3.0,"See-saw, Square pyramid",4a,2,4.0,Bi,0.0,True
mp-1205023,Sr4Mn2Bi4O13,1.835972146188989,1.2278313153987344,"[4.0, 5.0]",3.0,3.0,3.0,"See-saw, Square pyramid",4a,2,5.0,Bi,0.0,True
mp-1205315,LiBiO2,2.0490885763123696,0.5579753738994189,[5.0],3.0,3.0,3.0,Square pyramid,2c,1,5.0,Bi,0.0,True
mp-1207680,YGeBiO5,2.191650668065618,0.2632749986806099,[5.0],3.0,3.0,3.0,Square pyramid,8c,1,5.0,Bi,0.0,True
mp-1207861,VCd2BiO6,1.8142401813099085,1.008859047150101,[5.0],3.0,3.0,3.0,Trigonal bipyramid,2a,1,5.0,Bi,0.0,True
mp-1208079,V4Bi6PbO20,1.9293464896591856,0.6646302085154673,"[6.0, 8.0]",3.0,3.0,3.0,"Trigonal prism, Square antiprism, Octahedron",2i,3,6.0,Bi,0.0,True
mp-1208079,V4Bi6PbO20,1.9293464896591856,0.6646302085154673,"[6.0, 8.0]",3.0,3.0,3.0,"Trigonal prism, Square antiprism, Octahedron",2i,3,8.0,Bi,0.0,True
mp-1208096,TlBi(WO4)2,2.5624953759330182,0.005440587715818,[8.0],3.0,3.0,3.0,Dodecahedron with triangular faces - p2345 plane normalized,2e,1,8.0,Bi,0.0,True
mp-1208190,TlBi(MoO4)2,1.88417022452834,0.669036033622191,[8.0],3.0,3.0,3.0,Dodecahedron with triangular faces - p2345 plane normalized,4e,1,8.0,Bi,0.0,True
mp-1208225,TiBi6(PO8)2,2.216461859476704,0.345952260494024,"[4.0, 7.0, 8.0]",3.0,3.0,3.0,"Square antiprism, Cube, Square-face capped trigonal prism",2c,3,4.0,Bi,0.0,True
mp-1208225,TiBi6(PO8)2,2.216461859476704,0.345952260494024,"[4.0, 7.0, 8.0]",3.0,3.0,3.0,"Square antiprism, Cube, Square-face capped trigonal prism",2c,3,7.0,Bi,0.0,True
mp-1208225,TiBi6(PO8)2,2.216461859476704,0.345952260494024,"[4.0, 7.0, 8.0]",3.0,3.0,3.0,"Square antiprism, Cube, Square-face capped trigonal prism",2c,3,8.0,Bi,0.0,True
mp-1208391,Ti3NbZnBi3O14,2.198391598315986,0.3461485593852685,[8.0],3.0,3.0,3.0,Hexagonal bipyramid,12d,1,8.0,Bi,0.0,True
mp-1208751,Sr2TmBiO6,2.1467442563939576,-0.013454145668668,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Bi,0.0,True
mp-1208755,Sr2SmBiO6,2.1546765947035142,-0.0235838522633523,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Bi,0.0,True
mp-1208809,Sr3V3(BiO7)2,1.907105437864805,0.981941237419047,"[6.0, 7.0]",4.0,4.0,4.0,"Trigonal prism, Square-face capped trigonal prism",2i,2,6.0,Bi,0.0,True
mp-1208809,Sr3V3(BiO7)2,1.907105437864805,0.981941237419047,"[6.0, 7.0]",4.0,4.0,4.0,"Trigonal prism, Square-face capped trigonal prism",2i,2,7.0,Bi,0.0,True
mp-1208845,Sr2HoBiO6,2.1484062071826955,0.0292817396547518,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Bi,0.0,True
mp-1208851,Sr2GdBiO6,2.1584659940261046,-0.0179692641966142,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Bi,0.0,True
mp-1208858,Sr2DyBiO6,2.1452453011301498,0.0121075358866613,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Bi,0.0,True
mp-1208871,Sr2EuBiO6,2.1534582322305886,-0.0166436426312983,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Bi,0.0,True
mp-1208875,Sr2ErBiO6,2.1433225036238,0.0001960492633156,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Bi,0.0,True
mp-1208910,V5Bi17Pb5O43,2.10702342187354,0.4744205583871754,"[3.0, 5.0, 6.0, 7.0]",3.0,3.0,3.0,"Trigonal prism, Square-face capped trigonal prism, Square pyramid, Octahedron, Triangular non-coplanar, See-saw","1a, 2b",6,3.0,Bi,0.0,True
mp-1208910,V5Bi17Pb5O43,2.10702342187354,0.4744205583871754,"[3.0, 5.0, 6.0, 7.0]",3.0,3.0,3.0,"Trigonal prism, Square-face capped trigonal prism, Square pyramid, Octahedron, Triangular non-coplanar, See-saw","1a, 2b",6,5.0,Bi,0.0,True
mp-1208910,V5Bi17Pb5O43,2.10702342187354,0.4744205583871754,"[3.0, 5.0, 6.0, 7.0]",3.0,3.0,3.0,"Trigonal prism, Square-face capped trigonal prism, Square pyramid, Octahedron, Triangular non-coplanar, See-saw","1a, 2b",6,6.0,Bi,0.0,True
mp-1208910,V5Bi17Pb5O43,2.10702342187354,0.4744205583871754,"[3.0, 5.0, 6.0, 7.0]",3.0,3.0,3.0,"Trigonal prism, Square-face capped trigonal prism, Square pyramid, Octahedron, Triangular non-coplanar, See-saw","1a, 2b",6,7.0,Bi,0.0,True
mp-1209046,ScBi3(MoO6)2,2.0674623397610725,0.4390492358078178,[8.0],3.0,3.0,3.0,"Dodecahedron with triangular faces - p2345 plane normalized, Square antiprism","2e, 4f",2,8.0,Bi,0.0,True
mp-1210188,Nd2Ti3(BiO6)2,1.4496330344751178,1.36437193466056,[7.0],3.0,3.0,3.0,Square-face capped trigonal prism,4b,1,7.0,Bi,0.0,True
mp-1210214,NaNb2Bi2O9,2.527434185460184,0.2654717659953101,[7.0],4.0,4.0,4.0,Square-face capped trigonal prism,4b,1,7.0,Bi,0.0,True
mp-1210326,Nb3Zn2Bi3O14,1.6198155649527102,1.208193295094148,[6.0],3.0,3.0,3.0,Trigonal prism,12d,1,6.0,Bi,0.0,True
mp-1210873,MnAlBiO5,2.72716852690884,-0.2383897437121836,[8.0],3.0,3.0,3.0,Square-face bicapped trigonal prism,4h,1,8.0,Bi,0.0,True
mp-1211195,LiBi(WO4)2,2.334876135936518,0.0274878325586496,[6.0],3.0,3.0,3.0,Octahedron,2f,1,6.0,Bi,0.0,True
mp-1211253,La2Ti3(BiO6)2,1.720714178182318,0.8564356345014122,[8.0],3.0,3.0,3.0,Square-face bicapped trigonal prism,2e,1,8.0,Bi,0.0,True
mp-1211635,LaTi3(BiO4)3,2.069606000557586,0.5461511883078931,"[6.0, 8.0]",3.0,3.0,3.0,"Pentagonal pyramid, Square-face bicapped trigonal prism, Square-face capped trigonal prism",2a,3,6.0,Bi,0.0,True
mp-1211635,LaTi3(BiO4)3,2.069606000557586,0.5461511883078931,"[6.0, 8.0]",3.0,3.0,3.0,"Pentagonal pyramid, Square-face bicapped trigonal prism, Square-face capped trigonal prism",2a,3,8.0,Bi,0.0,True
mp-1212549,NaV4Bi13O30,2.0466965275897104,0.5528826239817677,"[3.0, 4.0, 5.0, 6.0, 7.0, 8.0]",3.0,3.0,3.0,"Pentagonal pyramid, Trigonal prism, Pentagonal bipyramid, Square pyramid, Octahedron, Cube, See-saw",2c,7,3.0,Bi,0.0,True
mp-1212549,NaV4Bi13O30,2.0466965275897104,0.5528826239817677,"[3.0, 4.0, 5.0, 6.0, 7.0, 8.0]",3.0,3.0,3.0,"Pentagonal pyramid, Trigonal prism, Pentagonal bipyramid, Square pyramid, Octahedron, Cube, See-saw",2c,7,4.0,Bi,0.0,True
mp-1212549,NaV4Bi13O30,2.0466965275897104,0.5528826239817677,"[3.0, 4.0, 5.0, 6.0, 7.0, 8.0]",3.0,3.0,3.0,"Pentagonal pyramid, Trigonal prism, Pentagonal bipyramid, Square pyramid, Octahedron, Cube, See-saw",2c,7,5.0,Bi,0.0,True
mp-1212549,NaV4Bi13O30,2.0466965275897104,0.5528826239817677,"[3.0, 4.0, 5.0, 6.0, 7.0, 8.0]",3.0,3.0,3.0,"Pentagonal pyramid, Trigonal prism, Pentagonal bipyramid, Square pyramid, Octahedron, Cube, See-saw",2c,7,6.0,Bi,0.0,True
mp-1212549,NaV4Bi13O30,2.0466965275897104,0.5528826239817677,"[3.0, 4.0, 5.0, 6.0, 7.0, 8.0]",3.0,3.0,3.0,"Pentagonal pyramid, Trigonal prism, Pentagonal bipyramid, Square pyramid, Octahedron, Cube, See-saw",2c,7,7.0,Bi,0.0,True
mp-1212549,NaV4Bi13O30,2.0466965275897104,0.5528826239817677,"[3.0, 4.0, 5.0, 6.0, 7.0, 8.0]",3.0,3.0,3.0,"Pentagonal pyramid, Trigonal prism, Pentagonal bipyramid, Square pyramid, Octahedron, Cube, See-saw",2c,7,8.0,Bi,0.0,True
mp-1213697,CsBi(MoO4)2,1.927759978779703,0.5587983584525714,[8.0],3.0,3.0,3.0,Square antiprism,2e,1,8.0,Bi,0.0,True
mp-1214265,Bi12Br5O16,2.0012508936427915,0.5349016893874249,"[4.0, 4.0, 7.0, 8.0]",3.08,3.08,3.08,"Cube, Face-capped octahedron, Square non-coplanar",2i,3,4.0,Bi,0.0,True
mp-1214265,Bi12Br5O16,2.0012508936427915,0.5349016893874249,"[4.0, 4.0, 7.0, 8.0]",3.08,3.08,3.08,"Cube, Face-capped octahedron, Square non-coplanar",2i,3,4.0,Bi,0.0,True
mp-1214265,Bi12Br5O16,2.0012508936427915,0.5349016893874249,"[4.0, 4.0, 7.0, 8.0]",3.08,3.08,3.08,"Cube, Face-capped octahedron, Square non-coplanar",2i,3,7.0,Bi,0.0,True
mp-1214265,Bi12Br5O16,2.0012508936427915,0.5349016893874249,"[4.0, 4.0, 7.0, 8.0]",3.08,3.08,3.08,"Cube, Face-capped octahedron, Square non-coplanar",2i,3,8.0,Bi,0.0,True
mp-1214311,Bi6As4PbO20,1.992546616293054,0.6048852827804463,"[6.0, 8.0]",3.0,3.0,3.0,"Trigonal prism, Square antiprism, Octahedron",2i,3,6.0,Bi,0.0,True
mp-1214311,Bi6As4PbO20,1.992546616293054,0.6048852827804463,"[6.0, 8.0]",3.0,3.0,3.0,"Trigonal prism, Square antiprism, Octahedron",2i,3,8.0,Bi,0.0,True
mp-1214312,Bi12SbO20,2.334842921125873,0.2188838171026136,[5.0],2.92,2.92,2.92,Square pyramid,12f,1,5.0,Bi,0.0,True
mp-1214461,Ba4Li(BiO4)3,2.0060025914167303,0.6566497363662063,[6.0],5.0,5.0,5.0,Octahedron,3b,1,6.0,Bi,0.0,True
mp-1214465,BiP5O14,2.278388576941171,0.1708890447543825,[8.0],3.0,3.0,3.0,Square antiprism,4c,1,8.0,Bi,0.0,True
mp-1214573,Ba2PrBiO6,2.134909635899619,0.0583018930203036,[6.0],5.0,5.0,5.0,Octahedron,1d,1,6.0,Bi,0.0,True
mp-1214919,Al(Bi3O5)4,2.302347729709507,0.3153549610364813,[5.0],3.08,3.08,3.08,Square pyramid,12f,1,5.0,Bi,0.0,True
mp-1214947,Bi17As5Pb5O43,2.0821251570149366,0.5150909436369749,"[4.0, 5.0, 6.0, 7.0]",3.0,3.0,3.0,no_data,no_data,1,4.0,Bi,0.0,True
mp-1214947,Bi17As5Pb5O43,2.0821251570149366,0.5150909436369749,"[4.0, 5.0, 6.0, 7.0]",3.0,3.0,3.0,no_data,no_data,1,5.0,Bi,0.0,True
mp-1214947,Bi17As5Pb5O43,2.0821251570149366,0.5150909436369749,"[4.0, 5.0, 6.0, 7.0]",3.0,3.0,3.0,no_data,no_data,1,6.0,Bi,0.0,True
mp-1214947,Bi17As5Pb5O43,2.0821251570149366,0.5150909436369749,"[4.0, 5.0, 6.0, 7.0]",3.0,3.0,3.0,no_data,no_data,1,7.0,Bi,0.0,True
mp-1215003,BaBi12Mo5O34,2.0244955896076227,0.5806826915257173,"[4.0, 6.0, 7.0, 8.0]",3.0,3.0,3.0,"Pentagonal pyramid, Trigonal prism, Square-face capped trigonal prism, End-trigonal-face capped trigonal prism, Square pyramid, Octahedron",4g,6,4.0,Bi,0.0,True
mp-1215003,BaBi12Mo5O34,2.0244955896076227,0.5806826915257173,"[4.0, 6.0, 7.0, 8.0]",3.0,3.0,3.0,"Pentagonal pyramid, Trigonal prism, Square-face capped trigonal prism, End-trigonal-face capped trigonal prism, Square pyramid, Octahedron",4g,6,6.0,Bi,0.0,True
mp-1215003,BaBi12Mo5O34,2.0244955896076227,0.5806826915257173,"[4.0, 6.0, 7.0, 8.0]",3.0,3.0,3.0,"Pentagonal pyramid, Trigonal prism, Square-face capped trigonal prism, End-trigonal-face capped trigonal prism, Square pyramid, Octahedron",4g,6,7.0,Bi,0.0,True
mp-1215003,BaBi12Mo5O34,2.0244955896076227,0.5806826915257173,"[4.0, 6.0, 7.0, 8.0]",3.0,3.0,3.0,"Pentagonal pyramid, Trigonal prism, Square-face capped trigonal prism, End-trigonal-face capped trigonal prism, Square pyramid, Octahedron",4g,6,8.0,Bi,0.0,True
mp-1215975,YSn2BiO7,1.9519105999856987,0.5757903673733219,[8.0],3.0,3.0,3.0,Cube,2c,1,8.0,Bi,0.0,True
mp-1215989,YBiRu2O7,1.8708456491784689,0.5969243622596153,[8.0],3.0,3.0,3.0,Cube,2d,1,8.0,Bi,0.0,True
mp-1215993,YBi3(Ru2O7)2,1.7989548329945102,0.6798412689454311,[8.0],3.0,3.0,3.0,Cube,3e,1,8.0,Bi,0.0,True
mp-1216097,Y3Bi(Ru2O7)2,1.9255528081545985,0.535369898129575,[8.0],3.0,3.0,3.0,Cube,1a,1,8.0,Bi,0.0,True
mp-1216099,Y3Sn4BiO14,1.988493901103593,0.5337974785837479,[8.0],3.0,3.0,3.0,Cube,1b,1,8.0,Bi,0.0,True
mp-1216208,Y4Ti6Bi2O21,1.817323278747716,0.6694558934641142,[8.0],3.0,3.0,3.0,Cube,"1b, 1d, 2i",1,8.0,Bi,0.0,True
mp-1216838,TiNbBiO6,2.214718031662001,0.274961502913954,"[6.0, 7.0]",3.0,3.0,3.0,Face-capped octahedron,1a,1,6.0,Bi,0.0,True
mp-1216838,TiNbBiO6,2.214718031662001,0.274961502913954,"[6.0, 7.0]",3.0,3.0,3.0,Face-capped octahedron,1a,1,7.0,Bi,0.0,True
mp-1216863,TiNb(BiO3)3,2.4431269150722628,0.0721120031787909,"[6.0, 8.0]",3.0,3.0,3.0,"Pentagonal pyramid, Square-face bicapped trigonal prism",2a,2,6.0,Bi,0.0,True
mp-1216863,TiNb(BiO3)3,2.4431269150722628,0.0721120031787909,"[6.0, 8.0]",3.0,3.0,3.0,"Pentagonal pyramid, Square-face bicapped trigonal prism",2a,2,8.0,Bi,0.0,True
mp-1216981,TiFeBiPbO6,4.533787941768823,-1.8882833276635047,[8.0],3.0,3.0,3.0,Square-face bicapped trigonal prism,1a,1,8.0,Bi,0.0,True
mp-1217154,TiFe3Bi3PbO12,2.629820293373915,-0.3209449268191651,[6.0],3.0,3.0,3.0,"Pentagonal pyramid, Square-face capped trigonal prism",1a,2,6.0,Bi,0.0,True
mp-1217203,TiBi8W(ClO8)2,2.2171746890496222,0.1987219726675631,"[3.0, 4.0, 5.0]",3.0,3.0,3.0,"Triangular cupola, Square non-coplanar",2d,2,3.0,Bi,0.0,True
