material_id,chem_formula,R0,B,CN_raw,mean_charge,min_charge,max_charge,chemenv,Hf_wyckoff,num_Hf_chemenvs,CN,element,charge_range,is_single_charge
mp-2714508,Na7Hf2Zr2Si5PO24,1.6781515618028664,0.9856347770119572,[6.0],4.0,4.0,4.0,no_data,no_data,1,6.0,Hf,0.0,True
mp-2714515,Na7Hf2Si5Ge2PO24,1.7365273889676458,0.8148610906580191,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True
mp-2714572,Na14Hf4Si11Sn4SO48,1.7531109706860015,0.7893998741948854,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True
mp-2714586,NaHfZnP(SO6)2,1.9222408404486135,0.3757079637127182,[6.0],4.0,4.0,4.0,Octahedron,2a,1,6.0,Hf,0.0,True
mp-2714592,Na4HfMgSi(PO6)2,1.6917477639144274,0.9538932374675544,[6.0],4.0,4.0,4.0,Octahedron,2a,1,6.0,Hf,0.0,True
mp-2714601,Na4HfZnSi(PO6)2,1.7044377016925814,0.936305894157057,[6.0],4.0,4.0,4.0,Octahedron,2a,1,6.0,Hf,0.0,True
mp-2714627,Na7Hf3ZnSi3(PO8)3,1.7322696408113842,0.8536333203964748,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True
mp-2714639,Na7Hf2Sc2Si3(PO8)3,1.7776324467134086,0.7314506675126001,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True
mp-2714645,Na5HfMg3P3(SO8)3,1.829261444212936,0.5852454126991171,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True
mp-2714655,Na3YHf3(PO4)6,1.904336640604397,0.4159653738351598,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True
mp-2714665,Na3LaHf3(PO4)6,1.9127043428681911,0.4089430009607345,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True
mp-2714679,Na7Hf3MgSi3(PO8)3,1.7389811058875733,0.8295285220888404,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True
mp-2714684,Na7Hf2Ga2Si3(PO8)3,1.789595169458852,0.6791602575446446,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True
mp-2714716,Na2Hf3Mg5(SO4)12,1.870598515934836,0.4748536104469926,[6.0],4.0,4.0,4.0,no_data,no_data,1,6.0,Hf,0.0,True
mp-2714752,Na3Hf3In(PO4)6,1.9170807143940745,0.3748099602394694,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True
mp-2714841,Na2Hf3Zn5(SO4)12,1.874852353628888,0.4609628227628882,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True
mp-2714863,Na6CaHf7(PO4)12,1.9080750149957024,0.4016060266370466,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True
mp-2714868,Na3Hf3Al(PO4)6,1.9043279805404605,0.3790724634536982,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True
mp-2714876,Na7Hf2In2Si3(PO8)3,1.8185336572163788,0.6235412970334774,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True
mp-2714915,Na2Ca5Hf3(SO4)12,1.7807608790861658,0.7420966386979091,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True
mp-2714938,Na2HfNbSi2PO12,1.891239243760515,0.4075155869291469,[6.0],4.0,4.0,4.0,Octahedron,6a,1,6.0,Hf,0.0,True
mp-2714940,Na7CaHf3Si3(PO8)3,1.7818793704225833,0.7356334618967474,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True
mp-2714945,Na2HfTaSi2PO12,1.888612665857732,0.4207983288345841,[6.0],4.0,4.0,4.0,Octahedron,6a,1,6.0,Hf,0.0,True
mp-2714951,Na8HfZn3(PO4)6,1.5946519093884075,1.172248237156254,[6.0],4.0,4.0,4.0,Octahedron,"1c, 1a",1,6.0,Hf,0.0,True
mp-2714953,Na8Ca3Hf(PO4)6,1.9471655318905547,0.3416486959441712,[6.0],4.0,4.0,4.0,Octahedron,"1c, 1a",1,6.0,Hf,0.0,True
mp-2714958,Na5Hf2Mg2P5SO24,1.804913168388484,0.6538064309055114,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True
mp-2715021,Na5Ca2Hf2P5SO24,1.816225970489063,0.6839264425095426,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True
mp-2715047,Na6Ca7Hf(SO4)12,1.7519210987124685,0.814789732294072,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True
mp-2715166,Na6HfMg7(SO4)12,1.7523601791769128,0.7547570340835581,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True
mp-2715171,Na7Hf2Al2Si3(PO8)3,1.769689284221765,0.7195413713363182,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True
mp-2715178,Na4Hf2Ta2Si5SO24,1.904809222369252,0.4265655642428349,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True
mp-2715180,Na7Y2Hf2Si3(PO8)3,1.8434702952021695,0.5772118871168104,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True
mp-2715210,Na8HfMg3(PO4)6,1.620034844116698,1.0997858304971904,[6.0],4.0,4.0,4.0,Octahedron,"1c, 1a",1,6.0,Hf,0.0,True
mp-2715217,Na6HfZn7(SO4)12,1.76935828473158,0.721377920662021,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True
mp-2715222,Na3HfNb(SiO4)3,1.726531907172354,0.8428996628483338,[6.0],4.0,4.0,4.0,Octahedron,2a,1,6.0,Hf,0.0,True
mp-2715224,Na3YHfSi(PO6)2,1.8263982637748877,0.6889438901334409,[6.0],4.0,4.0,4.0,Octahedron,2a,1,6.0,Hf,0.0,True
mp-2715231,Na3HfSi2SnPO12,1.84899154745726,0.5633259500222829,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True
mp-2715238,Na3HfInSi(PO6)2,1.8340609920781756,0.6218187416368057,[6.0],4.0,4.0,4.0,Octahedron,2a,1,6.0,Hf,0.0,True
mp-2715245,Na3HfInSi(PO6)2,1.7967201738856804,0.7136550937732448,[6.0],4.0,4.0,4.0,Octahedron,4a,1,6.0,Hf,0.0,True
mp-2715287,Na3HfTa(SiO4)3,1.744110246999584,0.7857125289584828,[6.0],4.0,4.0,4.0,Octahedron,2a,1,6.0,Hf,0.0,True
mp-2715297,Na3HfTa(SiO4)3,1.7688711361061962,0.7383484994796043,[6.0],4.0,4.0,4.0,Octahedron,4a,1,6.0,Hf,0.0,True
mp-2715300,Na3HfZrSi2PO12,1.7677432119971237,0.7725625002107315,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True
mp-2715305,Na3YHfSi(PO6)2,1.8678863666764056,0.5820714069617207,[6.0],4.0,4.0,4.0,Octahedron,4a,1,6.0,Hf,0.0,True
mp-2715307,Na6CaHf3Si2(PO6)4,1.845818424052144,0.5797806184181882,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True
mp-2715319,Na3HfTiSi2PO12,1.7808227224462214,0.7289804105402451,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True
mp-2715320,Na6Hf3ZnSi2(PO6)4,1.8098243595750716,0.6573475735994649,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True
mp-2715374,Na3HfMg(PO4)3,1.7393841042582503,0.8399118026387387,[6.0],4.0,4.0,4.0,Octahedron,4a,1,6.0,Hf,0.0,True
mp-2715377,Na3HfScSi(PO6)2,1.851425651546852,0.5750159542496343,[6.0],4.0,4.0,4.0,Octahedron,4a,1,6.0,Hf,0.0,True
mp-2715379,Na6Hf3MgSi2(PO6)4,1.827227445262426,0.6224490965107975,[6.0],4.0,4.0,4.0,Octahedron,2a,1,6.0,Hf,0.0,True
mp-2715395,Na3HfZn(PO4)3,1.8082527619401616,0.675777125838796,[6.0],4.0,4.0,4.0,Octahedron,4a,1,6.0,Hf,0.0,True
mp-2715399,Na3CaHf(PO4)3,1.815553868257826,0.7300151447380896,[6.0],4.0,4.0,4.0,Octahedron,4a,1,6.0,Hf,0.0,True
mp-2715402,Na3HfGaSi(PO6)2,1.8120503414030669,0.6003044778038749,[6.0],4.0,4.0,4.0,Octahedron,2a,1,6.0,Hf,0.0,True
mp-2715404,Na3HfMg(PO4)3,1.7258574063879577,0.8651050074105242,[6.0],4.0,4.0,4.0,Octahedron,2a,1,6.0,Hf,0.0,True
mp-2715407,Na6Hf3MgSi2(PO6)4,1.8015482466696675,0.671103833858246,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True
mp-2715409,Na3HfScSi(PO6)2,1.8219403637949516,0.6372534340769953,[6.0],4.0,4.0,4.0,Octahedron,2a,1,6.0,Hf,0.0,True
mp-2715443,Na3HfZn(PO4)3,1.7329694506300155,0.8623485735280483,[6.0],4.0,4.0,4.0,Octahedron,2a,1,6.0,Hf,0.0,True
mp-2715462,Na6CaHf3Si2(PO6)4,1.812140234960555,0.670502256649474,[6.0],4.0,4.0,4.0,Octahedron,2a,1,6.0,Hf,0.0,True
mp-2715468,Na3HfZrSi2PO12,1.8158615664303777,0.6569289551608989,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True
mp-2715481,Na3HfNb(SiO4)3,1.912841766276583,0.3818542545233259,[6.0],4.0,4.0,4.0,Octahedron,4a,1,6.0,Hf,0.0,True
mp-2715485,Na3HfSi2SnPO12,1.785055170382703,0.7018768721890402,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True
mp-2715493,Na3CaHf(PO4)3,1.7712266306960225,0.8409330564966723,[6.0],4.0,4.0,4.0,Octahedron,2a,1,6.0,Hf,0.0,True
mp-2715502,Na3HfTiSi2PO12,1.839795059976113,0.5725434794052279,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True
mp-2715506,Na6Hf3ZnSi2(PO6)4,1.8278194353560584,0.6144290174370187,[6.0],4.0,4.0,4.0,Octahedron,2a,1,6.0,Hf,0.0,True
mp-2715521,Na4HfScSi2PO12,1.7430354932637115,0.8351526611774844,[6.0],4.0,4.0,4.0,Octahedron,6a,1,6.0,Hf,0.0,True
mp-2715550,Na8Hf3ZnSi4(PO12)2,1.691586381830342,0.9520104341169596,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True
mp-2715556,Na7Hf2Mg2SiP5O24,1.6646003321414775,1.0193303265298046,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True
mp-2715558,Na2Hf2Mg2SiS5O24,1.8961452460129935,0.435408785020266,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True
mp-2715569,Na2Hf2Zn2SiS5O24,1.8995111753747032,0.4185899961984421,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True
mp-2715596,Na8Hf3MgSi4(PO12)2,1.7338473131078973,0.8433513030811802,[6.0],4.0,4.0,4.0,no_data,no_data,1,6.0,Hf,0.0,True
mp-2715614,Na2Hf4Nb4Si7S5O48,1.962994080556568,0.2443828211453322,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True
mp-2715628,NaHfNbSi(PO6)2,1.907467426473938,0.3502836316167961,[6.0],4.0,4.0,4.0,Octahedron,2a,1,6.0,Hf,0.0,True
mp-2715640,Na7Ca2Hf2SiP5O24,1.6503255981885452,1.1357650824738292,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True
mp-2715642,NaHf2Ta2SiP5O24,1.933591823898108,0.3056090522610642,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True
mp-2715650,NaHfTaSi2SO12,1.875888907016372,0.4502552702316434,[6.0],4.0,4.0,4.0,Octahedron,6a,1,6.0,Hf,0.0,True
mp-2715651,Na8Hf2Sc2Si5SO24,1.7103603551739794,0.911238669326512,[6.0],4.0,4.0,4.0,no_data,no_data,1,6.0,Hf,0.0,True
mp-2715674,Na2Hf4Ta4Si7S5O48,1.9593067106256443,0.256971793772595,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True
mp-2715675,NaHfTaSi(PO6)2,1.9029669208444864,0.3559508388967765,[6.0],4.0,4.0,4.0,Octahedron,2a,1,6.0,Hf,0.0,True
mp-2715718,Na8CaHf3Si4(PO12)2,1.7308830594486135,0.8608277710197475,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True
mp-2715722,NaHfNbSi2SO12,1.887296685847648,0.4319044524030596,[6.0],4.0,4.0,4.0,Octahedron,6a,1,6.0,Hf,0.0,True
mp-2715741,Na7Hf2Zn2SiP5O24,1.6870148006281347,0.9754571212970904,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True
mp-2715748,NaHf2Nb2SiP5O24,1.9382395912864063,0.3033989763752367,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True
mp-2715833,Na5Hf3ZnSiP5O24,1.8171762093799135,0.6352661990952598,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True
mp-2715867,Na3Hf2Al2P5SO24,1.9025335773478809,0.3730232140520712,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True
mp-2715887,Na5Hf3MgSiP5O24,1.8134193417756,0.6398295147020929,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True
mp-2715904,Na5Hf2Al2SiP5O24,1.8224026395143027,0.5655568889573928,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True
mp-2715907,Na5Hf2In2SiP5O24,1.8366777146968232,0.5885741300682439,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True
mp-2715950,Na3CaHf3P5SO24,1.8803929064747045,0.4822499929069462,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True
mp-2715993,Na3Hf2Sc2P5SO24,1.8759014772204383,0.4757405546425426,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True
mp-2716005,Na3Y2Hf2P5SO24,1.867262347951972,0.5159669021174788,[6.0],4.0,4.0,4.0,no_data,no_data,1,6.0,Hf,0.0,True
mp-2716009,Na3Hf3MgP5SO24,1.8768450793154896,0.4682434004868067,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True
mp-2716021,Na3Hf2Ga2P5SO24,1.901715068255789,0.3807461896949697,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True
mp-2716053,Na5Hf2Ga2SiP5O24,1.82889103618739,0.5609635061211536,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True
mp-2716075,Na7Ca3HfP5SO24,1.8903145553674472,0.4867216317424768,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True
mp-2716078,Na3Hf3ZnP5SO24,1.887465700821803,0.4481916047427662,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True
mp-2716116,Na3Hf2In2P5SO24,1.8866131791921283,0.4483199881519696,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True
mp-2716117,Na5CaHf3SiP5O24,1.834076313913868,0.6006172811634866,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True
