material_id,chem_formula,R0,B,CN_raw,mean_charge,min_charge,max_charge,chemenv,Hf_wyckoff,num_Hf_chemenvs,CN,element,charge_range,is_single_charge,site_index,cn_found,d_min,d_max,d_mean,d_std,d_range,angle_mean,angle_std,angle_min,angle_max,bridging_O_count,bridging_O_fraction,n_candidate_sites_same_cn,geometry_type
mp-775757,HfO2,1.9555912124900572,0.3823292588982932,[7.0],4.0,4.0,4.0,Square-face capped trigonal prism,8c,1,7.0,Hf,0.0,True,2,7,2.0410644700253555,2.220601578088885,2.1339413702209837,0.06367564363996031,0.17953710806352952,101.97759188891852,30.03180614118139,71.91950830003371,169.22939626037044,7,1.0,3,Square-face capped trigonal prism
mp-775757,HfO2,1.9555912124900572,0.3823292588982932,[7.0],4.0,4.0,4.0,Square-face capped trigonal prism,8c,1,7.0,Hf,0.0,True,3,7,2.041064470025356,2.220601578088885,2.133941370220984,0.06367564363996024,0.17953710806352907,49.44669217632462,17.610430665536953,27.108396735925048,83.68388508101864,7,1.0,4,Square-face capped trigonal prism
mp-775757,HfO2,1.9555912124900572,0.3823292588982932,[7.0],4.0,4.0,4.0,Square-face capped trigonal prism,8c,1,7.0,Hf,0.0,True,4,7,2.041064470025356,2.220601578088884,2.1339413702209837,0.06367564363995953,0.17953710806352818,49.44669217632462,17.610430665536953,27.108396735925062,83.68388508101864,7,1.0,5,Square-face capped trigonal prism
mp-775757,HfO2,1.9555912124900572,0.3823292588982932,[7.0],4.0,4.0,4.0,Square-face capped trigonal prism,8c,1,7.0,Hf,0.0,True,5,7,2.0410644700253564,2.2206015780888837,2.1339413702209833,0.06367564363995958,0.1795371080635273,101.97759188891852,30.031806141181384,71.91950830003371,169.22939626037038,7,1.0,6,Square-face capped trigonal prism
mp-775757,HfO2,1.9555912124900572,0.3823292588982932,[7.0],4.0,4.0,4.0,Square-face capped trigonal prism,8c,1,7.0,Hf,0.0,True,6,7,2.041064470025356,2.220601578088884,2.1339413702209837,0.06367564363995978,0.17953710806352818,65.48080219156662,26.19756314627811,28.344129835593158,126.92170724575054,7,1.0,7,Square-face capped trigonal prism
mp-775757,HfO2,1.9555912124900572,0.3823292588982932,[7.0],4.0,4.0,4.0,Square-face capped trigonal prism,8c,1,7.0,Hf,0.0,True,7,7,2.0410644700253564,2.220601578088884,2.1339413702209837,0.06367564363995967,0.17953710806352774,68.76167742263935,25.96719572336951,37.96378903444243,130.50943967843003,7,1.0,8,Square-face capped trigonal prism
mp-775783,Hf2N2O,1.8971026780609463,0.4336190571829018,"[2.0, 1.0, 3.0, 4.0]",4.0,4.0,4.0,"Trigonal prism, Octahedron",1a,2,2.0,Hf,0.0,True,2,2,2.1096144249752355,2.1822862467222053,2.1459503358487204,0.03633591087348487,0.07267182174696973,81.20534607895499,0.0,81.20534607895499,81.20534607895499,2,1.0,1,"Trigonal prism, Octahedron"
mp-775783,Hf2N2O,1.8971026780609463,0.4336190571829018,"[2.0, 1.0, 3.0, 4.0]",4.0,4.0,4.0,"Trigonal prism, Octahedron",1a,2,2.0,Hf,0.0,True,3,2,2.297044434411768,2.359476707661281,2.3282605710365245,0.03121613662475653,0.06243227324951306,111.63393994367081,0.0,111.63393994367081,111.63393994367081,2,1.0,2,"Trigonal prism, Octahedron"
mp-775783,Hf2N2O,1.8971026780609463,0.4336190571829018,"[2.0, 1.0, 3.0, 4.0]",4.0,4.0,4.0,"Trigonal prism, Octahedron",1a,2,2.0,Hf,0.0,True,4,2,2.173113470543636,2.2075714893015888,2.190342479922612,0.017229009378976423,0.034458018757952846,24.358639618696493,0.0,24.358639618696493,24.358639618696493,2,1.0,3,"Trigonal prism, Octahedron"
mp-775783,Hf2N2O,1.8971026780609463,0.4336190571829018,"[2.0, 1.0, 3.0, 4.0]",4.0,4.0,4.0,"Trigonal prism, Octahedron",1a,2,2.0,Hf,0.0,True,5,2,2.1196286121732095,2.1748252501243566,2.147226931148783,0.02759831897557352,0.05519663795114704,30.18272591834752,0.0,30.18272591834752,30.18272591834752,2,1.0,4,"Trigonal prism, Octahedron"
mp-775783,Hf2N2O,1.8971026780609463,0.4336190571829018,"[2.0, 1.0, 3.0, 4.0]",4.0,4.0,4.0,"Trigonal prism, Octahedron",1a,2,2.0,Hf,0.0,True,7,2,2.1866315724409287,2.2488626474758107,2.2177471099583697,0.031115537517441005,0.06223107503488201,124.79623998276828,0.0,124.79623998276828,124.79623998276828,2,1.0,5,"Trigonal prism, Octahedron"
mp-775783,Hf2N2O,1.8971026780609463,0.4336190571829018,"[2.0, 1.0, 3.0, 4.0]",4.0,4.0,4.0,"Trigonal prism, Octahedron",1a,2,2.0,Hf,0.0,True,8,2,2.2127587546453698,2.2900668254068575,2.2514127900261136,0.038654035380743856,0.07730807076148771,45.39805442405041,0.0,45.39805442405041,45.39805442405041,2,1.0,6,"Trigonal prism, Octahedron"
mp-775783,Hf2N2O,1.8971026780609463,0.4336190571829018,"[2.0, 1.0, 3.0, 4.0]",4.0,4.0,4.0,"Trigonal prism, Octahedron",1a,2,2.0,Hf,0.0,True,12,2,2.2248051113023375,2.2680485041351175,2.2464268077187275,0.02162169641639,0.04324339283278,62.18776092778077,0.0,62.18776092778077,62.18776092778077,2,1.0,7,"Trigonal prism, Octahedron"
mp-775783,Hf2N2O,1.8971026780609463,0.4336190571829018,"[2.0, 1.0, 3.0, 4.0]",4.0,4.0,4.0,"Trigonal prism, Octahedron",1a,2,1.0,Hf,0.0,True,6,1,2.258839103528597,2.258839103528597,2.258839103528597,0.0,0.0,,,,,1,1.0,1,"Trigonal prism, Octahedron"
mp-775783,Hf2N2O,1.8971026780609463,0.4336190571829018,"[2.0, 1.0, 3.0, 4.0]",4.0,4.0,4.0,"Trigonal prism, Octahedron",1a,2,1.0,Hf,0.0,True,9,1,2.2940894262218983,2.2940894262218983,2.2940894262218983,0.0,0.0,,,,,1,1.0,2,"Trigonal prism, Octahedron"
mp-775783,Hf2N2O,1.8971026780609463,0.4336190571829018,"[2.0, 1.0, 3.0, 4.0]",4.0,4.0,4.0,"Trigonal prism, Octahedron",1a,2,1.0,Hf,0.0,True,11,1,2.3343102113648775,2.3343102113648775,2.3343102113648775,0.0,0.0,,,,,1,1.0,3,"Trigonal prism, Octahedron"
mp-775783,Hf2N2O,1.8971026780609463,0.4336190571829018,"[2.0, 1.0, 3.0, 4.0]",4.0,4.0,4.0,"Trigonal prism, Octahedron",1a,2,1.0,Hf,0.0,True,14,1,2.219772714146913,2.219772714146913,2.219772714146913,0.0,0.0,,,,,1,1.0,4,"Trigonal prism, Octahedron"
mp-775783,Hf2N2O,1.8971026780609463,0.4336190571829018,"[2.0, 1.0, 3.0, 4.0]",4.0,4.0,4.0,"Trigonal prism, Octahedron",1a,2,1.0,Hf,0.0,True,15,1,2.186038383250065,2.186038383250065,2.186038383250065,0.0,0.0,,,,,1,1.0,5,"Trigonal prism, Octahedron"
mp-775783,Hf2N2O,1.8971026780609463,0.4336190571829018,"[2.0, 1.0, 3.0, 4.0]",4.0,4.0,4.0,"Trigonal prism, Octahedron",1a,2,3.0,Hf,0.0,True,1,3,2.0810095176179044,2.1992344816255427,2.1489995695072515,0.04987129615232351,0.11822496400763827,105.5723937547108,36.852683164180235,76.60398519950684,157.57731049800657,3,1.0,1,"Trigonal prism, Octahedron"
mp-775783,Hf2N2O,1.8971026780609463,0.4336190571829018,"[2.0, 1.0, 3.0, 4.0]",4.0,4.0,4.0,"Trigonal prism, Octahedron",1a,2,3.0,Hf,0.0,True,10,3,2.0987318132224644,2.1889166633170327,2.1573646837740825,0.04149986176693819,0.09018485009456834,88.38552340869124,40.84483439334766,31.332102865886675,124.73087475155909,3,1.0,2,"Trigonal prism, Octahedron"
mp-775783,Hf2N2O,1.8971026780609463,0.4336190571829018,"[2.0, 1.0, 3.0, 4.0]",4.0,4.0,4.0,"Trigonal prism, Octahedron",1a,2,3.0,Hf,0.0,True,13,3,2.118213815064228,2.2033384052033504,2.1605469739959156,0.0347534791706522,0.08512459013912244,55.46855581315587,32.523086542560854,9.520359188227495,80.2312730257901,3,1.0,3,"Trigonal prism, Octahedron"
mp-775783,Hf2N2O,1.8971026780609463,0.4336190571829018,"[2.0, 1.0, 3.0, 4.0]",4.0,4.0,4.0,"Trigonal prism, Octahedron",1a,2,4.0,Hf,0.0,True,0,4,2.107347008206852,2.2010541506035315,2.157596242763552,0.0347103249868573,0.09370714239667954,37.58320171160606,13.945134737443597,24.355538737367283,58.8748230396726,4,1.0,1,"Trigonal prism, Octahedron"
mp-775784,Hf2N2O,1.8549098511265456,0.5012784937918359,"[2.0, 1.0, 3.0]",4.0,4.0,4.0,"Trigonal prism, Octahedron",1a,2,2.0,Hf,0.0,True,0,2,2.1067005877640175,2.2121935327551756,2.1594470602595965,0.052746472495579066,0.10549294499115813,81.13313688190017,0.0,81.13313688190017,81.13313688190017,2,1.0,1,"Trigonal prism, Octahedron"
mp-775784,Hf2N2O,1.8549098511265456,0.5012784937918359,"[2.0, 1.0, 3.0]",4.0,4.0,4.0,"Trigonal prism, Octahedron",1a,2,2.0,Hf,0.0,True,1,2,2.205193649970711,2.230235481546217,2.217714565758464,0.01252091578775305,0.0250418315755061,25.655090547832682,0.0,25.655090547832682,25.655090547832682,2,1.0,2,"Trigonal prism, Octahedron"
mp-775784,Hf2N2O,1.8549098511265456,0.5012784937918359,"[2.0, 1.0, 3.0]",4.0,4.0,4.0,"Trigonal prism, Octahedron",1a,2,2.0,Hf,0.0,True,2,2,2.173380520555742,2.2667407774947077,2.220060649025225,0.046680128469482884,0.09336025693896577,75.49425899642863,0.0,75.49425899642863,75.49425899642863,2,1.0,3,"Trigonal prism, Octahedron"
mp-775784,Hf2N2O,1.8549098511265456,0.5012784937918359,"[2.0, 1.0, 3.0]",4.0,4.0,4.0,"Trigonal prism, Octahedron",1a,2,2.0,Hf,0.0,True,3,2,2.1070667516960566,2.200059674303025,2.153563212999541,0.04649646130348417,0.09299292260696834,164.71311714360752,0.0,164.71311714360752,164.71311714360752,2,1.0,4,"Trigonal prism, Octahedron"
mp-775784,Hf2N2O,1.8549098511265456,0.5012784937918359,"[2.0, 1.0, 3.0]",4.0,4.0,4.0,"Trigonal prism, Octahedron",1a,2,2.0,Hf,0.0,True,5,2,2.253122030308811,2.25727919850344,2.2552006144061254,0.0020785840973145397,0.0041571681946290795,51.29013701678285,0.0,51.29013701678285,51.29013701678285,2,1.0,5,"Trigonal prism, Octahedron"
mp-775784,Hf2N2O,1.8549098511265456,0.5012784937918359,"[2.0, 1.0, 3.0]",4.0,4.0,4.0,"Trigonal prism, Octahedron",1a,2,2.0,Hf,0.0,True,6,2,2.242200191655607,2.250963124988289,2.246581658321948,0.004381466666341094,0.008762933332682188,27.424211293879974,0.0,27.424211293879974,27.424211293879974,2,1.0,6,"Trigonal prism, Octahedron"
mp-775784,Hf2N2O,1.8549098511265456,0.5012784937918359,"[2.0, 1.0, 3.0]",4.0,4.0,4.0,"Trigonal prism, Octahedron",1a,2,2.0,Hf,0.0,True,7,2,2.211290917820791,2.2522793227385223,2.231785120279657,0.020494202458865685,0.04098840491773137,25.736267382886744,0.0,25.736267382886744,25.736267382886744,2,1.0,7,"Trigonal prism, Octahedron"
mp-775784,Hf2N2O,1.8549098511265456,0.5012784937918359,"[2.0, 1.0, 3.0]",4.0,4.0,4.0,"Trigonal prism, Octahedron",1a,2,2.0,Hf,0.0,True,8,2,2.2236422678024583,2.2429722805373595,2.233307274169909,0.009665006367450601,0.019330012734901203,95.07872219196214,0.0,95.07872219196214,95.07872219196214,2,1.0,8,"Trigonal prism, Octahedron"
mp-775784,Hf2N2O,1.8549098511265456,0.5012784937918359,"[2.0, 1.0, 3.0]",4.0,4.0,4.0,"Trigonal prism, Octahedron",1a,2,2.0,Hf,0.0,True,9,2,2.1817516839621653,2.2989845352180414,2.2403681095901034,0.05861642562793801,0.11723285125587601,75.58783472824351,0.0,75.58783472824351,75.58783472824351,2,1.0,9,"Trigonal prism, Octahedron"
mp-775784,Hf2N2O,1.8549098511265456,0.5012784937918359,"[2.0, 1.0, 3.0]",4.0,4.0,4.0,"Trigonal prism, Octahedron",1a,2,2.0,Hf,0.0,True,12,2,2.1744395810788832,2.1962106027125556,2.185325091895719,0.010885510816836197,0.021771021633672394,23.801594630784383,0.0,23.801594630784383,23.801594630784383,2,1.0,10,"Trigonal prism, Octahedron"
mp-775784,Hf2N2O,1.8549098511265456,0.5012784937918359,"[2.0, 1.0, 3.0]",4.0,4.0,4.0,"Trigonal prism, Octahedron",1a,2,1.0,Hf,0.0,True,11,1,2.2132151371469124,2.2132151371469124,2.2132151371469124,0.0,0.0,,,,,1,1.0,1,"Trigonal prism, Octahedron"
mp-775784,Hf2N2O,1.8549098511265456,0.5012784937918359,"[2.0, 1.0, 3.0]",4.0,4.0,4.0,"Trigonal prism, Octahedron",1a,2,1.0,Hf,0.0,True,13,1,2.211275752793528,2.211275752793528,2.211275752793528,0.0,0.0,,,,,1,1.0,2,"Trigonal prism, Octahedron"
mp-775784,Hf2N2O,1.8549098511265456,0.5012784937918359,"[2.0, 1.0, 3.0]",4.0,4.0,4.0,"Trigonal prism, Octahedron",1a,2,1.0,Hf,0.0,True,15,1,2.308745045002146,2.308745045002146,2.308745045002146,0.0,0.0,,,,,1,1.0,3,"Trigonal prism, Octahedron"
mp-775784,Hf2N2O,1.8549098511265456,0.5012784937918359,"[2.0, 1.0, 3.0]",4.0,4.0,4.0,"Trigonal prism, Octahedron",1a,2,3.0,Hf,0.0,True,4,3,2.1695745189172264,2.253613149304818,2.20151889139279,0.03714957390228991,0.08403863038759152,85.76144490434343,13.54126735423493,75.61027950634707,104.89989584332716,3,1.0,1,"Trigonal prism, Octahedron"
mp-775784,Hf2N2O,1.8549098511265456,0.5012784937918359,"[2.0, 1.0, 3.0]",4.0,4.0,4.0,"Trigonal prism, Octahedron",1a,2,3.0,Hf,0.0,True,10,3,2.1169501092070226,2.145311398235815,2.1339362077840556,0.012239346288000006,0.028361289028792314,87.70562550869558,41.38822673650269,29.882849462019312,124.48294617096312,3,1.0,2,"Trigonal prism, Octahedron"
mp-775784,Hf2N2O,1.8549098511265456,0.5012784937918359,"[2.0, 1.0, 3.0]",4.0,4.0,4.0,"Trigonal prism, Octahedron",1a,2,3.0,Hf,0.0,True,14,3,2.120113840794233,2.200643151073563,2.1581440614256735,0.03302746883258223,0.08052931027933008,23.39878682716288,2.1758398473558542,20.441086434099656,25.612772963958307,3,1.0,3,"Trigonal prism, Octahedron"
mp-775785,Hf2N2O,1.975484899357022,0.3305775125891612,"[2.0, 1.0, 0, 3.0, 4.0]",4.0,4.0,4.0,"Trigonal prism, Octahedron",1a,2,2.0,Hf,0.0,True,0,2,2.1798696959242516,2.2642631859234412,2.2220664409238466,0.042196744999594804,0.08439348999918961,70.08447319413575,0.0,70.08447319413575,70.08447319413575,2,1.0,1,"Trigonal prism, Octahedron"
mp-775785,Hf2N2O,1.975484899357022,0.3305775125891612,"[2.0, 1.0, 0, 3.0, 4.0]",4.0,4.0,4.0,"Trigonal prism, Octahedron",1a,2,2.0,Hf,0.0,True,3,2,2.1925378511755227,2.2799271395281266,2.2362324953518247,0.04369464417630198,0.08738928835260396,74.89321844008893,0.0,74.89321844008893,74.89321844008893,2,1.0,2,"Trigonal prism, Octahedron"
mp-775785,Hf2N2O,1.975484899357022,0.3305775125891612,"[2.0, 1.0, 0, 3.0, 4.0]",4.0,4.0,4.0,"Trigonal prism, Octahedron",1a,2,2.0,Hf,0.0,True,6,2,2.225027568929116,2.276376009481675,2.2507017892053955,0.025674220276279414,0.05134844055255883,12.567464165391101,0.0,12.567464165391101,12.567464165391101,2,1.0,3,"Trigonal prism, Octahedron"
mp-775785,Hf2N2O,1.975484899357022,0.3305775125891612,"[2.0, 1.0, 0, 3.0, 4.0]",4.0,4.0,4.0,"Trigonal prism, Octahedron",1a,2,2.0,Hf,0.0,True,7,2,2.1447461805353174,2.1605842774422883,2.152665228988803,0.007919048453485455,0.01583809690697091,60.419569856508716,0.0,60.419569856508716,60.419569856508716,2,1.0,4,"Trigonal prism, Octahedron"
mp-775785,Hf2N2O,1.975484899357022,0.3305775125891612,"[2.0, 1.0, 0, 3.0, 4.0]",4.0,4.0,4.0,"Trigonal prism, Octahedron",1a,2,2.0,Hf,0.0,True,8,2,2.1790089644813744,2.346144715951639,2.2625768402165067,0.08356787573513236,0.16713575147026472,74.15811746736946,0.0,74.15811746736946,74.15811746736946,2,1.0,5,"Trigonal prism, Octahedron"
mp-775785,Hf2N2O,1.975484899357022,0.3305775125891612,"[2.0, 1.0, 0, 3.0, 4.0]",4.0,4.0,4.0,"Trigonal prism, Octahedron",1a,2,2.0,Hf,0.0,True,9,2,2.2377278852482494,2.262577317179954,2.2501526012141015,0.012424715965852373,0.024849431931704746,63.99634231115238,0.0,63.99634231115238,63.99634231115238,2,1.0,6,"Trigonal prism, Octahedron"
mp-775785,Hf2N2O,1.975484899357022,0.3305775125891612,"[2.0, 1.0, 0, 3.0, 4.0]",4.0,4.0,4.0,"Trigonal prism, Octahedron",1a,2,2.0,Hf,0.0,True,10,2,2.1759815307676678,2.2085211681322137,2.1922513494499407,0.016269818682272952,0.032539637364545904,72.6103685413202,0.0,72.6103685413202,72.6103685413202,2,1.0,7,"Trigonal prism, Octahedron"
mp-775785,Hf2N2O,1.975484899357022,0.3305775125891612,"[2.0, 1.0, 0, 3.0, 4.0]",4.0,4.0,4.0,"Trigonal prism, Octahedron",1a,2,2.0,Hf,0.0,True,15,2,2.1795572861330714,2.28833688546202,2.2339470857975456,0.054389799664474214,0.10877959932894843,98.10982983096166,0.0,98.10982983096166,98.10982983096166,2,1.0,8,"Trigonal prism, Octahedron"
mp-775785,Hf2N2O,1.975484899357022,0.3305775125891612,"[2.0, 1.0, 0, 3.0, 4.0]",4.0,4.0,4.0,"Trigonal prism, Octahedron",1a,2,1.0,Hf,0.0,True,4,1,2.2064576901064727,2.2064576901064727,2.2064576901064727,0.0,0.0,,,,,1,1.0,1,"Trigonal prism, Octahedron"
mp-775785,Hf2N2O,1.975484899357022,0.3305775125891612,"[2.0, 1.0, 0, 3.0, 4.0]",4.0,4.0,4.0,"Trigonal prism, Octahedron",1a,2,1.0,Hf,0.0,True,11,1,2.24202195571282,2.24202195571282,2.24202195571282,0.0,0.0,,,,,1,1.0,2,"Trigonal prism, Octahedron"
mp-775785,Hf2N2O,1.975484899357022,0.3305775125891612,"[2.0, 1.0, 0, 3.0, 4.0]",4.0,4.0,4.0,"Trigonal prism, Octahedron",1a,2,1.0,Hf,0.0,True,14,1,2.2909703512070494,2.2909703512070494,2.2909703512070494,0.0,0.0,,,,,1,1.0,3,"Trigonal prism, Octahedron"
mp-775785,Hf2N2O,1.975484899357022,0.3305775125891612,"[2.0, 1.0, 0, 3.0, 4.0]",4.0,4.0,4.0,"Trigonal prism, Octahedron",1a,2,3.0,Hf,0.0,True,1,3,2.207721218839872,2.253856095007341,2.223832254483975,0.021249020439434562,0.04613487616746914,96.9897265742702,0.31773242998520984,96.54893208651369,97.28566195599335,3,1.0,1,"Trigonal prism, Octahedron"
mp-775785,Hf2N2O,1.975484899357022,0.3305775125891612,"[2.0, 1.0, 0, 3.0, 4.0]",4.0,4.0,4.0,"Trigonal prism, Octahedron",1a,2,3.0,Hf,0.0,True,2,3,2.0967067908333195,2.3060839442434338,2.1964459375377525,0.08576397326198561,0.20937715341011431,42.27827299773937,23.294970604917136,9.405684180513472,60.592907515631325,3,1.0,2,"Trigonal prism, Octahedron"
mp-775785,Hf2N2O,1.975484899357022,0.3305775125891612,"[2.0, 1.0, 0, 3.0, 4.0]",4.0,4.0,4.0,"Trigonal prism, Octahedron",1a,2,3.0,Hf,0.0,True,12,3,2.099500347887651,2.196404080294579,2.142889152302129,0.040203541491064594,0.09690373240692773,7.569924053780436,2.8031784372026136,3.6621698276526784,10.101561244499408,3,1.0,3,"Trigonal prism, Octahedron"
mp-775785,Hf2N2O,1.975484899357022,0.3305775125891612,"[2.0, 1.0, 0, 3.0, 4.0]",4.0,4.0,4.0,"Trigonal prism, Octahedron",1a,2,4.0,Hf,0.0,True,5,4,2.0825979461413158,2.1836109119737404,2.1408476473911167,0.037493736417962886,0.10101296583242458,100.52107179738385,28.370147976131445,77.92120132317508,159.7198393049233,4,1.0,1,"Trigonal prism, Octahedron"
mp-775786,Hf2N2O,1.8047983348632672,0.5694446449581688,"[2.0, 1.0, 3.0]",4.0,4.0,4.0,"Trigonal prism, Octahedron",1a,2,2.0,Hf,0.0,True,1,2,2.1969972938227507,2.221172878495579,2.209085086159165,0.012087792336414216,0.024175584672828432,13.834972966537752,0.0,13.834972966537752,13.834972966537752,2,1.0,1,"Trigonal prism, Octahedron"
mp-775786,Hf2N2O,1.8047983348632672,0.5694446449581688,"[2.0, 1.0, 3.0]",4.0,4.0,4.0,"Trigonal prism, Octahedron",1a,2,2.0,Hf,0.0,True,2,2,2.282801875778983,2.2895702027250096,2.286186039251996,0.0033841634730131798,0.0067683269460263595,68.72806154464914,0.0,68.72806154464914,68.72806154464914,2,1.0,2,"Trigonal prism, Octahedron"
mp-775786,Hf2N2O,1.8047983348632672,0.5694446449581688,"[2.0, 1.0, 3.0]",4.0,4.0,4.0,"Trigonal prism, Octahedron",1a,2,2.0,Hf,0.0,True,3,2,2.1203236170326782,2.229251346436581,2.1747874817346293,0.0544638647019513,0.1089277294039026,164.61336081630066,0.0,164.61336081630066,164.61336081630066,2,1.0,3,"Trigonal prism, Octahedron"
mp-775786,Hf2N2O,1.8047983348632672,0.5694446449581688,"[2.0, 1.0, 3.0]",4.0,4.0,4.0,"Trigonal prism, Octahedron",1a,2,2.0,Hf,0.0,True,4,2,2.174107608477386,2.194711126670631,2.1844093675740086,0.010301759096622565,0.02060351819324513,106.37878097832207,0.0,106.37878097832207,106.37878097832207,2,1.0,4,"Trigonal prism, Octahedron"
mp-775786,Hf2N2O,1.8047983348632672,0.5694446449581688,"[2.0, 1.0, 3.0]",4.0,4.0,4.0,"Trigonal prism, Octahedron",1a,2,2.0,Hf,0.0,True,5,2,2.242889120548868,2.2519726141975913,2.2474308673732297,0.004541746824361592,0.009083493648723184,111.83134745913851,0.0,111.83134745913851,111.83134745913851,2,1.0,5,"Trigonal prism, Octahedron"
mp-775786,Hf2N2O,1.8047983348632672,0.5694446449581688,"[2.0, 1.0, 3.0]",4.0,4.0,4.0,"Trigonal prism, Octahedron",1a,2,2.0,Hf,0.0,True,6,2,2.22590946549573,2.2559758888933192,2.240942677194525,0.015033211698794569,0.030066423397589137,44.45546483469017,0.0,44.45546483469017,44.45546483469017,2,1.0,6,"Trigonal prism, Octahedron"
mp-775786,Hf2N2O,1.8047983348632672,0.5694446449581688,"[2.0, 1.0, 3.0]",4.0,4.0,4.0,"Trigonal prism, Octahedron",1a,2,2.0,Hf,0.0,True,7,2,2.216723395174204,2.232205777539849,2.2244645863570263,0.00774119118282246,0.01548238236564492,94.82834585486685,0.0,94.82834585486685,94.82834585486685,2,1.0,7,"Trigonal prism, Octahedron"
mp-775786,Hf2N2O,1.8047983348632672,0.5694446449581688,"[2.0, 1.0, 3.0]",4.0,4.0,4.0,"Trigonal prism, Octahedron",1a,2,2.0,Hf,0.0,True,8,2,2.189320103378745,2.2531371400497617,2.2212286217142534,0.03190851833550834,0.06381703667101668,40.72304497650848,0.0,40.72304497650848,40.72304497650848,2,1.0,8,"Trigonal prism, Octahedron"
mp-775786,Hf2N2O,1.8047983348632672,0.5694446449581688,"[2.0, 1.0, 3.0]",4.0,4.0,4.0,"Trigonal prism, Octahedron",1a,2,1.0,Hf,0.0,True,9,1,2.300650516151423,2.300650516151423,2.300650516151423,0.0,0.0,,,,,1,1.0,1,"Trigonal prism, Octahedron"
mp-775786,Hf2N2O,1.8047983348632672,0.5694446449581688,"[2.0, 1.0, 3.0]",4.0,4.0,4.0,"Trigonal prism, Octahedron",1a,2,1.0,Hf,0.0,True,11,1,2.215030379480568,2.215030379480568,2.215030379480568,0.0,0.0,,,,,1,1.0,2,"Trigonal prism, Octahedron"
mp-775786,Hf2N2O,1.8047983348632672,0.5694446449581688,"[2.0, 1.0, 3.0]",4.0,4.0,4.0,"Trigonal prism, Octahedron",1a,2,1.0,Hf,0.0,True,13,1,2.2126944321964443,2.2126944321964443,2.2126944321964443,0.0,0.0,,,,,1,1.0,3,"Trigonal prism, Octahedron"
mp-775786,Hf2N2O,1.8047983348632672,0.5694446449581688,"[2.0, 1.0, 3.0]",4.0,4.0,4.0,"Trigonal prism, Octahedron",1a,2,1.0,Hf,0.0,True,15,1,2.289883207816924,2.289883207816924,2.289883207816924,0.0,0.0,,,,,1,1.0,4,"Trigonal prism, Octahedron"
mp-775786,Hf2N2O,1.8047983348632672,0.5694446449581688,"[2.0, 1.0, 3.0]",4.0,4.0,4.0,"Trigonal prism, Octahedron",1a,2,3.0,Hf,0.0,True,0,3,2.094672363870868,2.1888910225461937,2.156814454376305,0.043948762861817085,0.09421865867532553,43.43332469340313,28.622737187630438,2.9914462371428012,65.1484112921243,3,1.0,1,"Trigonal prism, Octahedron"
mp-775786,Hf2N2O,1.8047983348632672,0.5694446449581688,"[2.0, 1.0, 3.0]",4.0,4.0,4.0,"Trigonal prism, Octahedron",1a,2,3.0,Hf,0.0,True,10,3,2.1028316521741135,2.1422460289420653,2.128578429351069,0.018217266029170575,0.039414376767951786,116.52435559497742,19.509137043096768,97.15822451192658,143.2257749759629,3,1.0,2,"Trigonal prism, Octahedron"
mp-775786,Hf2N2O,1.8047983348632672,0.5694446449581688,"[2.0, 1.0, 3.0]",4.0,4.0,4.0,"Trigonal prism, Octahedron",1a,2,3.0,Hf,0.0,True,12,3,2.132210145743049,2.2110503257444116,2.163725977719997,0.034072230925677884,0.07884018000136273,30.89319379832182,15.257605919757054,9.53229763351856,44.21483363470086,3,1.0,3,"Trigonal prism, Octahedron"
mp-775786,Hf2N2O,1.8047983348632672,0.5694446449581688,"[2.0, 1.0, 3.0]",4.0,4.0,4.0,"Trigonal prism, Octahedron",1a,2,3.0,Hf,0.0,True,14,3,2.1287030858714786,2.215479652457695,2.1603191904768155,0.039143289763751116,0.08677656658621657,15.240926166480472,4.618251749372263,8.976565932972528,19.973330323643527,3,1.0,4,"Trigonal prism, Octahedron"
mp-775799,Hf2N2O,1.954286393301085,0.3631280793349655,"[2.0, 1.0, 3.0]",4.0,4.0,4.0,"Trigonal prism, Octahedron",1a,2,2.0,Hf,0.0,True,0,2,2.177762310859921,2.298677394538734,2.2382198526993276,0.06045754183940666,0.12091508367881332,61.70949668254704,0.0,61.70949668254704,61.70949668254704,2,1.0,1,"Trigonal prism, Octahedron"
mp-775799,Hf2N2O,1.954286393301085,0.3631280793349655,"[2.0, 1.0, 3.0]",4.0,4.0,4.0,"Trigonal prism, Octahedron",1a,2,2.0,Hf,0.0,True,1,2,2.1990351263125807,2.228120025439165,2.213577575875873,0.014542449563292204,0.029084899126584407,25.85892618232075,0.0,25.85892618232075,25.85892618232075,2,1.0,2,"Trigonal prism, Octahedron"
mp-775799,Hf2N2O,1.954286393301085,0.3631280793349655,"[2.0, 1.0, 3.0]",4.0,4.0,4.0,"Trigonal prism, Octahedron",1a,2,2.0,Hf,0.0,True,3,2,2.257776137010019,2.2873658664835745,2.2725710017467966,0.014794864736777713,0.029589729473555426,51.00854455243489,0.0,51.00854455243489,51.00854455243489,2,1.0,3,"Trigonal prism, Octahedron"
