material_id,chem_formula,R0,B,CN_raw,mean_charge,min_charge,max_charge,chemenv,As_wyckoff,num_As_chemenvs,CN,element,charge_range,is_single_charge,site_index,cn_found,d_min,d_max,d_mean,d_std,d_range,angle_mean,angle_std,angle_min,angle_max,bridging_O_count,bridging_O_fraction,n_candidate_sites_same_cn,geometry_type
mp-1042739,CaCoAs2O7,1.7977637703332423,0.3239459890494398,[4.0],5.0,5.0,5.0,Tetrahedron,4e,1,4.0,As,0.0,True,11.0,4.0,1.701503518617404,1.8145159972170035,1.7318846295058306,0.0477887065402158,0.11301247859959962,109.26246170278652,5.412626092198742,104.48300679725327,119.8462116834512,4.0,1.0,4,Tetrahedron
mp-1042773,MgMnAs2O7,1.7939680597973866,0.3163214396602083,[4.0],5.0,5.0,5.0,Tetrahedron,4e,1,4.0,As,0.0,True,8.0,4.0,1.671421663074615,1.8007673837701976,1.7245772337588472,0.04715935389418031,0.1293457206955826,109.22283730974856,5.105702531529553,100.59955260415416,114.8483530073073,4.0,1.0,1,Tetrahedron
mp-1042773,MgMnAs2O7,1.7939680597973866,0.3163214396602083,[4.0],5.0,5.0,5.0,Tetrahedron,4e,1,4.0,As,0.0,True,9.0,4.0,1.6714216630746148,1.800767383770197,1.724577233758847,0.047159353894180064,0.12934572069558214,109.22283730974856,5.105702531529514,100.59955260415423,114.84835300730722,4.0,1.0,2,Tetrahedron
mp-1042773,MgMnAs2O7,1.7939680597973866,0.3163214396602083,[4.0],5.0,5.0,5.0,Tetrahedron,4e,1,4.0,As,0.0,True,10.0,4.0,1.6714216630746148,1.8007673837701974,1.7245772337588474,0.047159353894180196,0.1293457206955826,109.22283730974856,5.10570253152953,100.59955260415417,114.84835300730724,4.0,1.0,3,Tetrahedron
mp-1042773,MgMnAs2O7,1.7939680597973866,0.3163214396602083,[4.0],5.0,5.0,5.0,Tetrahedron,4e,1,4.0,As,0.0,True,11.0,4.0,1.6714216630746142,1.8007673837701985,1.7245772337588472,0.047159353894180904,0.12934572069558437,109.22283730974856,5.105702531529559,100.59955260415413,114.8483530073073,4.0,1.0,4,Tetrahedron
mp-1042775,ZnCoAs2O7,1.7863276612748684,0.2629552794155508,[4.0],5.0,5.0,5.0,no_data,no_data,1,4.0,As,0.0,True,8.0,4.0,1.6800403033941465,1.7906023416498853,1.7261238904084455,0.04021257448548923,0.11056203825573885,109.29344054463452,4.633529000188787,100.81090580676957,115.12402401766695,4.0,1.0,1,no_data
mp-1042775,ZnCoAs2O7,1.7863276612748684,0.2629552794155508,[4.0],5.0,5.0,5.0,no_data,no_data,1,4.0,As,0.0,True,9.0,4.0,1.6800403033941456,1.7906023416498877,1.7261238904084457,0.0402125744854905,0.11056203825574218,109.29344054463452,4.63352900018884,100.81090580676947,115.12402401766704,4.0,1.0,2,no_data
mp-1042775,ZnCoAs2O7,1.7863276612748684,0.2629552794155508,[4.0],5.0,5.0,5.0,no_data,no_data,1,4.0,As,0.0,True,10.0,4.0,1.680040303394146,1.7906023416498873,1.7261238904084455,0.0402125744854902,0.11056203825574129,109.2934405446345,4.6335290001888385,100.81090580676948,115.12402401766704,4.0,1.0,3,no_data
mp-1042775,ZnCoAs2O7,1.7863276612748684,0.2629552794155508,[4.0],5.0,5.0,5.0,no_data,no_data,1,4.0,As,0.0,True,11.0,4.0,1.6800403033941453,1.7906023416498864,1.7261238904084455,0.04021257448548999,0.11056203825574107,109.29344054463452,4.633529000188822,100.81090580676951,115.12402401766704,4.0,1.0,4,no_data
mp-1042777,CaMnAs2O7,1.7981429742842028,0.3341577925868789,[4.0],5.0,5.0,5.0,Tetrahedron,4e,1,4.0,As,0.0,True,8.0,4.0,1.69507538820449,1.8158046745322753,1.7296311886058082,0.049889512813668956,0.12072928632778535,109.25969997251848,5.069491139215001,104.67986216079704,118.70373147801698,4.0,1.0,1,Tetrahedron
mp-1042777,CaMnAs2O7,1.7981429742842028,0.3341577925868789,[4.0],5.0,5.0,5.0,Tetrahedron,4e,1,4.0,As,0.0,True,9.0,4.0,1.6950753882044909,1.815804674532273,1.7296311886058076,0.049889512813667845,0.12072928632778201,109.25969997251849,5.069491139214956,104.67986216079711,118.70373147801688,4.0,1.0,2,Tetrahedron
mp-1042777,CaMnAs2O7,1.7981429742842028,0.3341577925868789,[4.0],5.0,5.0,5.0,Tetrahedron,4e,1,4.0,As,0.0,True,10.0,4.0,1.695075388204491,1.8158046745322745,1.729631188605808,0.049889512813668456,0.12072928632778335,109.25969997251848,5.06949113921498,104.67986216079709,118.70373147801695,4.0,1.0,3,Tetrahedron
mp-1042777,CaMnAs2O7,1.7981429742842028,0.3341577925868789,[4.0],5.0,5.0,5.0,Tetrahedron,4e,1,4.0,As,0.0,True,11.0,4.0,1.69507538820449,1.8158046745322747,1.7296311886058082,0.049889512813668616,0.12072928632778468,109.25969997251848,5.0694911392149855,104.67986216079709,118.70373147801695,4.0,1.0,4,Tetrahedron
mp-1042795,ZnNiAs2O7,1.745532393911977,0.2125963031119324,[4.0],5.0,5.0,5.0,Tetrahedron,4e,1,4.0,As,0.0,True,,,,,,,,,,,,,,0,Tetrahedron
mp-1042806,MnZnAs2O7,1.7934938533759317,0.3032819422639506,[4.0],5.0,5.0,5.0,Tetrahedron,4e,1,4.0,As,0.0,True,8.0,4.0,1.6709853919401563,1.795199194167772,1.7257469984904223,0.044691571131043425,0.1242138022276158,109.25955928284935,4.885235382062941,100.77062869607961,114.39029319563129,4.0,1.0,1,Tetrahedron
