material_id,chem_formula,R0,B,CN_raw,mean_charge,min_charge,max_charge,chemenv,Pb_wyckoff,num_Pb_chemenvs,CN,element,charge_range,is_single_charge
mp-1222224,MgTiNb2(PbO3)4,2.1001698311955685,0.4266790150759608,[11.0],2.0,2.0,2.0,"Diminished icosahedron, Cuboctahedron","2g, 2h",2,11.0,Pb,0.0,True
mp-1222255,MgTi2Nb2(PbO3)5,2.1343164331938143,0.4251762408994125,"[10.0, 8.0]",2.0,2.0,2.0,Cuboctahedron,1a,1,10.0,Pb,0.0,True
mp-1222255,MgTi2Nb2(PbO3)5,2.1343164331938143,0.4251762408994125,"[10.0, 8.0]",2.0,2.0,2.0,Cuboctahedron,1a,1,8.0,Pb,0.0,True
mp-1222447,LiP5Pb2O15,1.7455458085997004,0.7150329369726949,[7.0],2.0,2.0,2.0,Square-face capped trigonal prism,2a,1,7.0,Pb,0.0,True
mp-1222758,Mg3V6Cd2Cu3PbO24,1.8969452530632065,0.6142272061326864,[8.0],2.0,2.0,2.0,Hexagonal bipyramid,1a,1,8.0,Pb,0.0,True
mp-1223180,LaCoSbPbO6,3.047436430501878,-0.1987724048279169,[9.0],2.0,2.0,2.0,Tricapped triangular prism (two square-face caps and one triangular-face cap),4a,1,9.0,Pb,0.0,True
mp-1223429,KNaP6(PbO3)8,2.016010469901773,0.4801133893804061,"[6.0, 9.0]",2.0,2.0,2.0,"Pentagonal pyramid, Tricapped triangular prism (three square-face caps)","1b, 1a, 3d",2,6.0,Pb,0.0,True
mp-1223429,KNaP6(PbO3)8,2.016010469901773,0.4801133893804061,"[6.0, 9.0]",2.0,2.0,2.0,"Pentagonal pyramid, Tricapped triangular prism (three square-face caps)","1b, 1a, 3d",2,9.0,Pb,0.0,True
mp-1223483,KNaAs6(PbO3)8,1.910362553483981,0.6151352623140138,"[6.0, 9.0]",2.0,2.0,2.0,"Pentagonal pyramid, Tricapped triangular prism (three square-face caps)","1c, 1a, 3d",2,6.0,Pb,0.0,True
mp-1223483,KNaAs6(PbO3)8,1.910362553483981,0.6151352623140138,"[6.0, 9.0]",2.0,2.0,2.0,"Pentagonal pyramid, Tricapped triangular prism (three square-face caps)","1c, 1a, 3d",2,9.0,Pb,0.0,True
mp-1223484,KV3(PbO3)4,1.7299958580102357,0.779272544117922,"[6.0, 9.0]",2.0,2.0,2.0,"Pentagonal pyramid, Tricapped triangular prism (three square-face caps)","2b, 6c",2,6.0,Pb,0.0,True
mp-1223484,KV3(PbO3)4,1.7299958580102357,0.779272544117922,"[6.0, 9.0]",2.0,2.0,2.0,"Pentagonal pyramid, Tricapped triangular prism (three square-face caps)","2b, 6c",2,9.0,Pb,0.0,True
mp-1223492,Na3Pb2S3ClO12,2.55032151658626,0.0798989307099251,"[5.0, 6.0]",2.0,2.0,2.0,"Dodecahedron with triangular faces - p2345 plane normalized, Square antiprism",2a,2,5.0,Pb,0.0,True
mp-1223492,Na3Pb2S3ClO12,2.55032151658626,0.0798989307099251,"[5.0, 6.0]",2.0,2.0,2.0,"Dodecahedron with triangular faces - p2345 plane normalized, Square antiprism",2a,2,6.0,Pb,0.0,True
mp-1223583,KNb5Pb2O15,1.9882811160189124,0.477786699426783,"[12.0, 8.0]",2.0,2.0,2.0,"Diminished icosahedron, Cuboctahedron",2e,2,12.0,Pb,0.0,True
mp-1223583,KNb5Pb2O15,1.9882811160189124,0.477786699426783,"[12.0, 8.0]",2.0,2.0,2.0,"Diminished icosahedron, Cuboctahedron",2e,2,8.0,Pb,0.0,True
mp-1223607,KAs3(PbO3)4,1.922806844882735,0.6222861295380758,"[6.0, 9.0]",2.0,2.0,2.0,"Pentagonal pyramid, Tricapped triangular prism (three square-face caps)","2b, 6c",2,6.0,Pb,0.0,True
mp-1223607,KAs3(PbO3)4,1.922806844882735,0.6222861295380758,"[6.0, 9.0]",2.0,2.0,2.0,"Pentagonal pyramid, Tricapped triangular prism (three square-face caps)","2b, 6c",2,9.0,Pb,0.0,True
mp-1223615,KTa5Pb2O15,2.656293327834964,0.0871601846680707,"[12.0, 8.0]",2.0,2.0,2.0,no_data,no_data,1,12.0,Pb,0.0,True
mp-1223615,KTa5Pb2O15,2.656293327834964,0.0871601846680707,"[12.0, 8.0]",2.0,2.0,2.0,no_data,no_data,1,8.0,Pb,0.0,True
mp-1223679,KBP2PbO8,0.9139525869076652,2.352292212580431,[4.0],2.0,2.0,2.0,Square-face bicapped trigonal prism,2a,1,4.0,Pb,0.0,True
mp-1223691,La3ZnCuRh2PbO12,1.6432916983704522,0.646167293575252,[8.0],2.0,2.0,2.0,Square-face bicapped trigonal prism,1a,1,8.0,Pb,0.0,True
mp-1223746,InSb3Pb4O13,2.075577506845497,0.4192169500030635,[7.0],2.0,2.0,2.0,Face-capped octahedron,"1a, 3b",1,7.0,Pb,0.0,True
mp-1224036,KNb5Pb2O15,2.2903334547442853,0.3289852910018901,"[11.0, 12.0]",2.0,2.0,2.0,"Diminished icosahedron, Cuboctahedron",2b,2,11.0,Pb,0.0,True
mp-1224036,KNb5Pb2O15,2.2903334547442853,0.3289852910018901,"[11.0, 12.0]",2.0,2.0,2.0,"Diminished icosahedron, Cuboctahedron",2b,2,12.0,Pb,0.0,True
mp-1224124,In4P6Pb2O23,2.0819880632390646,0.5280367945008175,"[5.0, 8.0]",2.0,2.0,2.0,Square-face bicapped trigonal prism,1a,1,5.0,Pb,0.0,True
mp-1224124,In4P6Pb2O23,2.0819880632390646,0.5280367945008175,"[5.0, 8.0]",2.0,2.0,2.0,Square-face bicapped trigonal prism,1a,1,8.0,Pb,0.0,True
mp-1224220,KNaV6(PbO3)8,1.7598657831615525,0.7319655940483065,"[6.0, 9.0]",2.0,2.0,2.0,"Pentagonal pyramid, Tricapped triangular prism (three square-face caps)","1b, 1a, 3d",2,6.0,Pb,0.0,True
mp-1224220,KNaV6(PbO3)8,1.7598657831615525,0.7319655940483065,"[6.0, 9.0]",2.0,2.0,2.0,"Pentagonal pyramid, Tricapped triangular prism (three square-face caps)","1b, 1a, 3d",2,9.0,Pb,0.0,True
mp-1224442,HfTi(PbO3)2,1.6315303521122506,0.7800941525329359,[8.0],2.0,2.0,2.0,Cuboctahedron,2b,1,8.0,Pb,0.0,True
mp-1224490,Hf2Sb2Pb4O13,2.031001246465496,0.4769620405271789,[7.0],2.0,2.0,2.0,Face-capped octahedron,"2d, 2c",1,7.0,Pb,0.0,True
mp-1224517,Hf3TePb4O13,2.012504918416578,0.504769587578183,[7.0],2.0,2.0,2.0,Face-capped octahedron,"1a, 3b",1,7.0,Pb,0.0,True
mp-1224603,Hf3Ti2(PbO3)5,2.098033212273637,0.4399825863807461,"[11.0, 9.0]",2.0,2.0,2.0,"Bicapped square prism (adjacent faces), Cuboctahedron, Triangular cupola",1a,3,11.0,Pb,0.0,True
mp-1224603,Hf3Ti2(PbO3)5,2.098033212273637,0.4399825863807461,"[11.0, 9.0]",2.0,2.0,2.0,"Bicapped square prism (adjacent faces), Cuboctahedron, Triangular cupola",1a,3,9.0,Pb,0.0,True
mp-1224605,HfTi4(PbO3)5,2.5992439885356595,0.0901464759981346,[8.0],2.0,2.0,2.0,"Bicapped square prism (adjacent faces), Cuboctahedron, Square-face bicapped trigonal prism",1a,3,8.0,Pb,0.0,True
mp-1224660,HfTi4(PbO3)5,3.432358139465136,-0.5476941359780734,[8.0],2.0,2.0,2.0,Cuboctahedron,"1b, 2g",1,8.0,Pb,0.0,True
mp-1224708,Fe2Pb(SeO3)4,2.1852463562178195,0.4328365661415593,[6.0],2.0,2.0,2.0,Bicapped octahedron (opposed cap faces),2a,1,6.0,Pb,0.0,True
mp-1224835,Fe2Pb3WO9,2.1742998911052545,0.3830388602009485,[12.0],2.0,2.0,2.0,Cuboctahedron,"1a, 2d",1,12.0,Pb,0.0,True
mp-1224890,FeSb3Pb4O13,2.1645205617127425,0.3294606174417849,[7.0],2.0,2.0,2.0,Face-capped octahedron,"4b, 8b, 4a",1,7.0,Pb,0.0,True
mp-1224906,Ge2Pb5SO12,2.217447403261249,0.3601568688017199,"[5.0, 6.0, 9.0]",2.0,2.0,2.0,"Square pyramid, Pentagonal pyramid, Tricapped triangular prism (three square-face caps)","1b, 1a, 2c",3,5.0,Pb,0.0,True
mp-1224906,Ge2Pb5SO12,2.217447403261249,0.3601568688017199,"[5.0, 6.0, 9.0]",2.0,2.0,2.0,"Square pyramid, Pentagonal pyramid, Tricapped triangular prism (three square-face caps)","1b, 1a, 2c",3,6.0,Pb,0.0,True
mp-1224906,Ge2Pb5SO12,2.217447403261249,0.3601568688017199,"[5.0, 6.0, 9.0]",2.0,2.0,2.0,"Square pyramid, Pentagonal pyramid, Tricapped triangular prism (three square-face caps)","1b, 1a, 2c",3,9.0,Pb,0.0,True
mp-1224914,GaSb3Pb4O13,2.173334043244416,0.3163856932667993,[7.0],2.0,2.0,2.0,Face-capped octahedron,"1a, 3b",1,7.0,Pb,0.0,True
mp-1224921,Fe2Sb3PbO8,1.580755895019816,1.191994927154436,[4.0],2.0,2.0,2.0,See-saw,2b,1,4.0,Pb,0.0,True
mp-1225390,Fe2Te2(PbO4)3,2.3560279113433684,0.279495841022632,"[6.0, 8.0]",2.0,2.0,2.0,"Tricapped triangular prism (two square-face caps and one triangular-face cap), Square-face capped trigonal prism, Square-face bicapped trigonal prism",2a,3,6.0,Pb,0.0,True
mp-1225390,Fe2Te2(PbO4)3,2.3560279113433684,0.279495841022632,"[6.0, 8.0]",2.0,2.0,2.0,"Tricapped triangular prism (two square-face caps and one triangular-face cap), Square-face capped trigonal prism, Square-face bicapped trigonal prism",2a,3,8.0,Pb,0.0,True
mp-1226080,CuAg10(PbO4)3,2.112819162090214,0.3394521711276434,[6.0],4.0,4.0,4.0,Octahedron,"1b, 1a",1,6.0,Pb,0.0,True
mp-1226278,CrSb3Pb4O13,2.169757386844552,0.322510573970058,[7.0],2.0,2.0,2.0,Face-capped octahedron,"4b, 2b, 2a",1,7.0,Pb,0.0,True
mp-1226437,Cr2H2Pb4ClO10F,1.720652175152777,0.6427187426996134,"[7.0, 7.0]",2.0,2.0,2.0,"Square-face bicapped trigonal prism, Tricapped triangular prism (three square-face caps)","4b, 2a",2,7.0,Pb,0.0,True
mp-1226437,Cr2H2Pb4ClO10F,1.720652175152777,0.6427187426996134,"[7.0, 7.0]",2.0,2.0,2.0,"Square-face bicapped trigonal prism, Tricapped triangular prism (three square-face caps)","4b, 2a",2,7.0,Pb,0.0,True
mp-1226647,Cr3Si3Pb10(ClO12)2,2.2477095007466747,0.318842615888725,"[5.0, 6.0, 9.0]",2.0,2.0,2.0,"Square-face capped trigonal prism, Pentagonal pyramid, Square-face bicapped trigonal prism, Tricapped triangular prism (three square-face caps), Square antiprism","1b, 1a, 2c",5,5.0,Pb,0.0,True
mp-1226647,Cr3Si3Pb10(ClO12)2,2.2477095007466747,0.318842615888725,"[5.0, 6.0, 9.0]",2.0,2.0,2.0,"Square-face capped trigonal prism, Pentagonal pyramid, Square-face bicapped trigonal prism, Tricapped triangular prism (three square-face caps), Square antiprism","1b, 1a, 2c",5,6.0,Pb,0.0,True
mp-1226647,Cr3Si3Pb10(ClO12)2,2.2477095007466747,0.318842615888725,"[5.0, 6.0, 9.0]",2.0,2.0,2.0,"Square-face capped trigonal prism, Pentagonal pyramid, Square-face bicapped trigonal prism, Tricapped triangular prism (three square-face caps), Square antiprism","1b, 1a, 2c",5,9.0,Pb,0.0,True
mp-1227132,La3Pb3I13O40,2.3099006348349627,0.3422024807972277,[8.0],2.0,2.0,2.0,Pentagonal bipyramid,6b,1,8.0,Pb,0.0,True
mp-1227484,BaZrTiPbO6,0.4969757676818041,1.62751640820747,[8.0],2.0,2.0,2.0,Cuboctahedron,1a,1,8.0,Pb,0.0,True
mp-1227545,BaSrMn2Al9PbO20,0.5777225687774059,2.134246479564454,[5.0],2.0,2.0,2.0,Square-face capped trigonal prism,1a,1,5.0,Pb,0.0,True
mp-1227566,Bi3PbWClO8,0.816624899121269,1.3500550187518523,[8.0],2.0,2.0,2.0,Square-face bicapped trigonal prism,1b,1,8.0,Pb,0.0,True
mp-1227639,CdP6Pb9O26,2.1931969971048155,0.3789040841980996,"[6.0, 7.0, 9.0]",2.22,2.22,2.22,"Octahedron, Pentagonal bipyramid, Tricapped triangular prism (three square-face caps)",1a,3,6.0,Pb,0.0,True
mp-1227639,CdP6Pb9O26,2.1931969971048155,0.3789040841980996,"[6.0, 7.0, 9.0]",2.22,2.22,2.22,"Octahedron, Pentagonal bipyramid, Tricapped triangular prism (three square-face caps)",1a,3,7.0,Pb,0.0,True
mp-1227639,CdP6Pb9O26,2.1931969971048155,0.3789040841980996,"[6.0, 7.0, 9.0]",2.22,2.22,2.22,"Octahedron, Pentagonal bipyramid, Tricapped triangular prism (three square-face caps)",1a,3,9.0,Pb,0.0,True
mp-1227647,BaSrYCu3PbO7,0.8889934684401546,2.1153365853705983,[5.0],2.0,2.0,2.0,Square pyramid,1a,1,5.0,Pb,0.0,True
mp-1227674,Bi3Sb5Pb4O21,2.1805991643657947,0.3424716609379082,[8.0],2.0,2.0,2.0,"Hexagonal bipyramid, Face-capped octahedron",1a,2,8.0,Pb,0.0,True
mp-1227709,BiP3(PbO4)3,2.067342198426205,0.4645263555942615,[6.0],2.0,2.0,2.0,Octahedron,2a,1,6.0,Pb,0.0,True
mp-1227843,BaSr(PbO3)2,2.186613282851798,0.1019145533960849,[6.0],4.0,4.0,4.0,Octahedron,4c,1,6.0,Pb,0.0,True
mp-1227878,BaPb(SO4)2,2.4990799991526176,0.2292633256778327,[10.0],2.0,2.0,2.0,Bicapped square prism (adjacent faces),2a,1,10.0,Pb,0.0,True
mp-1227880,BaZr5Pb4O15,1.2423514241259732,1.2177081326793604,[9.0],2.0,2.0,2.0,Triangular cupola,1a,1,9.0,Pb,0.0,True
mp-1227884,CaZr2PbO6,1.5518476989519416,0.9289915788926756,"[6.0, 7.0]",2.0,2.0,2.0,Square-face monocapped antiprism,1a,1,6.0,Pb,0.0,True
mp-1227884,CaZr2PbO6,1.5518476989519416,0.9289915788926756,"[6.0, 7.0]",2.0,2.0,2.0,Square-face monocapped antiprism,1a,1,7.0,Pb,0.0,True
mp-1227980,BaZr2Ti3Pb4O15,2.990324356530441,-0.2169526195384815,[8.0],2.0,2.0,2.0,"Bicapped square prism (adjacent faces), Square-face monocapped antiprism, Tricapped triangular prism (three square-face caps)",1a,3,8.0,Pb,0.0,True
mp-1228014,CaTi2PbO6,2.673642294419026,-0.3054143922900408,[4.0],2.0,2.0,2.0,Bicapped square prism (adjacent faces),1a,1,4.0,Pb,0.0,True
mp-1228046,BaFeCuPb2ClO5,2.5177925327147426,-0.0588262752294584,[4.0],2.0,2.0,2.0,"Square non-coplanar, Square antiprism",1b,2,4.0,Pb,0.0,True
mp-1228136,Ba3Pb(SO4)4,2.583955031943795,0.1750520083163259,[10.0],2.0,2.0,2.0,Bicapped square prism (adjacent faces),1b,1,10.0,Pb,0.0,True
mp-1228257,Ba2YCu3PbO7,0.7340159422410233,2.34523625414374,[5.0],2.0,2.0,2.0,Triangular non-coplanar,1a,1,5.0,Pb,0.0,True
mp-1228326,BaPb2(SO4)3,2.4619277117414864,0.2269441622948304,[10.0],2.0,2.0,2.0,Bicapped square prism (adjacent faces),"1b, 1a",1,10.0,Pb,0.0,True
mp-1228435,Ba3Bi2PbO9,2.2444238550274944,-0.0556608302833503,[6.0],4.0,4.0,4.0,Octahedron,2i,1,6.0,Pb,0.0,True
mp-1228504,Ba2YCu3(PbO4)2,1.022102833850245,2.0349331575363294,[5.0],2.0,2.0,2.0,Triangular non-coplanar,2n,1,5.0,Pb,0.0,True
mp-1228512,Ba3Fe4P8PbO28,2.030837422273549,0.5208992043046436,[8.0],2.0,2.0,2.0,Tricapped triangular prism (three square-face caps),1a,1,8.0,Pb,0.0,True
mp-1228563,Al2Si2PbO8,3.276236633381717,-0.2957826077343537,[8.0],2.0,2.0,2.0,Cube,2i,1,8.0,Pb,0.0,True
mp-1228615,BaNb6Bi6Pb2O27,2.8758376851218257,-0.0365016176942878,[12.0],2.0,2.0,2.0,Cuboctahedron,2e,1,12.0,Pb,0.0,True
mp-1228616,BaPb2(SO4)3,2.2588954491257063,0.3671583755920226,[10.0],2.0,2.0,2.0,Bicapped square prism (adjacent faces),1a,1,10.0,Pb,0.0,True
mp-1228636,BaNb4Bi4PbO18,2.720708881030689,0.0966871541533298,[12.0],2.0,2.0,2.0,Cuboctahedron,1a,1,12.0,Pb,0.0,True
mp-1228828,AsHPbO4,0.944470366663676,1.5417578365293514,[6.0],2.0,2.0,2.0,Octahedron,2a,1,6.0,Pb,0.0,True
mp-1228843,AlSb3Pb4O13,2.204303518081192,0.2840253348632665,[7.0],2.0,2.0,2.0,no_data,no_data,1,7.0,Pb,0.0,True
mp-1228851,BP5(Pb3O10)2,2.2295335153589613,0.4336924740574377,"[7.0, 8.0]",2.0,2.0,2.0,Dodecahedron with triangular faces - p2345 plane normalized,"4h, 2g",1,7.0,Pb,0.0,True
mp-1228851,BP5(Pb3O10)2,2.2295335153589613,0.4336924740574377,"[7.0, 8.0]",2.0,2.0,2.0,Dodecahedron with triangular faces - p2345 plane normalized,"4h, 2g",1,8.0,Pb,0.0,True
mp-1228883,Ba2Pb(SO4)3,2.564955942316116,0.1850335004250679,[10.0],2.0,2.0,2.0,Bicapped square prism (adjacent faces),1b,1,10.0,Pb,0.0,True
mp-1229056,As3P3Pb10(ClO12)2,2.078744581057704,0.4679435329933394,"[5.0, 6.0, 9.0]",2.0,2.0,2.0,"Square-face bicapped trigonal prism, Tricapped triangular prism (three square-face caps)","3j, 3k, 2i, 2h",2,5.0,Pb,0.0,True
mp-1229056,As3P3Pb10(ClO12)2,2.078744581057704,0.4679435329933394,"[5.0, 6.0, 9.0]",2.0,2.0,2.0,"Square-face bicapped trigonal prism, Tricapped triangular prism (three square-face caps)","3j, 3k, 2i, 2h",2,6.0,Pb,0.0,True
mp-1229056,As3P3Pb10(ClO12)2,2.078744581057704,0.4679435329933394,"[5.0, 6.0, 9.0]",2.0,2.0,2.0,"Square-face bicapped trigonal prism, Tricapped triangular prism (three square-face caps)","3j, 3k, 2i, 2h",2,9.0,Pb,0.0,True
mp-1229061,Ba2Pb(SO4)3,2.526424813002091,0.2022925233869519,[10.0],2.0,2.0,2.0,Bicapped square prism (adjacent faces),1a,1,10.0,Pb,0.0,True
mp-1229073,Ba2Pb(SO4)3,2.563056818409845,0.1813375773630011,[10.0],2.0,2.0,2.0,Bicapped square prism (adjacent faces),1b,1,10.0,Pb,0.0,True
mp-1229224,AlB2Pb6(OF)7,1.558799798448697,1.0706095304825194,"[2.0, 3.0, 4.0, 5.0]",2.0,2.0,2.0,"Octahedron, Tricapped triangular prism (three square-face caps)","4b, 2a",2,2.0,Pb,0.0,True
mp-1229224,AlB2Pb6(OF)7,1.558799798448697,1.0706095304825194,"[2.0, 3.0, 4.0, 5.0]",2.0,2.0,2.0,"Octahedron, Tricapped triangular prism (three square-face caps)","4b, 2a",2,3.0,Pb,0.0,True
mp-1229224,AlB2Pb6(OF)7,1.558799798448697,1.0706095304825194,"[2.0, 3.0, 4.0, 5.0]",2.0,2.0,2.0,"Octahedron, Tricapped triangular prism (three square-face caps)","4b, 2a",2,4.0,Pb,0.0,True
mp-1229224,AlB2Pb6(OF)7,1.558799798448697,1.0706095304825194,"[2.0, 3.0, 4.0, 5.0]",2.0,2.0,2.0,"Octahedron, Tricapped triangular prism (three square-face caps)","4b, 2a",2,5.0,Pb,0.0,True
mp-1229239,BiRh7Pb2O15,2.278656978177014,0.2540543343316688,"[4.0, 6.0]",2.0,2.0,2.0,"See-saw, Square-face bicapped square antiprism","2c, 4g",2,4.0,Pb,0.0,True
mp-1229239,BiRh7Pb2O15,2.278656978177014,0.2540543343316688,"[4.0, 6.0]",2.0,2.0,2.0,"See-saw, Square-face bicapped square antiprism","2c, 4g",2,6.0,Pb,0.0,True
mp-1229254,B3Pb10Br3O13,1.8576364717883167,0.7261159413774557,"[3.0, 3.0, 4.0, 4.0, 5.0]",2.0,2.0,2.0,"Square non-coplanar, See-saw, Trigonal bipyramid",2a,3,3.0,Pb,0.0,True
mp-1229254,B3Pb10Br3O13,1.8576364717883167,0.7261159413774557,"[3.0, 3.0, 4.0, 4.0, 5.0]",2.0,2.0,2.0,"Square non-coplanar, See-saw, Trigonal bipyramid",2a,3,3.0,Pb,0.0,True
mp-1229254,B3Pb10Br3O13,1.8576364717883167,0.7261159413774557,"[3.0, 3.0, 4.0, 4.0, 5.0]",2.0,2.0,2.0,"Square non-coplanar, See-saw, Trigonal bipyramid",2a,3,4.0,Pb,0.0,True
mp-1229254,B3Pb10Br3O13,1.8576364717883167,0.7261159413774557,"[3.0, 3.0, 4.0, 4.0, 5.0]",2.0,2.0,2.0,"Square non-coplanar, See-saw, Trigonal bipyramid",2a,3,4.0,Pb,0.0,True
mp-1229254,B3Pb10Br3O13,1.8576364717883167,0.7261159413774557,"[3.0, 3.0, 4.0, 4.0, 5.0]",2.0,2.0,2.0,"Square non-coplanar, See-saw, Trigonal bipyramid",2a,3,5.0,Pb,0.0,True
mp-1229316,Ca33In4P28Pb3O112,3.390747491066557,-0.4504490000456209,[9.0],2.0,2.0,2.0,Tricapped triangular prism (three square-face caps),1a,1,9.0,Pb,0.0,True
mp-1237057,CaTi2PbO6,2.0561931613776023,0.4128160519279437,[12.0],2.0,2.0,2.0,Cuboctahedron,1a,1,12.0,Pb,0.0,True
mp-1244528,V6PbO11,1.8408922070853848,0.5891528957926401,[12.0],2.0,2.0,2.0,Anticuboctahedron,1a,1,12.0,Pb,0.0,True
mp-1273133,Mn7PbO12,2.966098085422172,-0.1226444273084574,[12.0],2.0,2.0,2.0,Icosahedron,"1a, 1d",1,12.0,Pb,0.0,True
mp-13875,Al8(Pb3O7)3,2.34934081596031,0.1045508374538416,"[3.0, 8.0]",2.0,2.0,2.0,"Hexagonal bipyramid, Triangular non-coplanar, Square pyramid","24d, 4b, 8c",3,3.0,Pb,0.0,True
mp-13875,Al8(Pb3O7)3,2.34934081596031,0.1045508374538416,"[3.0, 8.0]",2.0,2.0,2.0,"Hexagonal bipyramid, Triangular non-coplanar, Square pyramid","24d, 4b, 8c",3,8.0,Pb,0.0,True
mp-14216,Ga8(Pb3O7)3,2.074433090334989,0.5467403368272341,"[3.0, 5.0, 8.0]",2.0,2.0,2.0,"Triangular non-coplanar, Cube, Square pyramid","24d, 4b, 8c",3,3.0,Pb,0.0,True
mp-14216,Ga8(Pb3O7)3,2.074433090334989,0.5467403368272341,"[3.0, 5.0, 8.0]",2.0,2.0,2.0,"Triangular non-coplanar, Cube, Square pyramid","24d, 4b, 8c",3,5.0,Pb,0.0,True
mp-14216,Ga8(Pb3O7)3,2.074433090334989,0.5467403368272341,"[3.0, 5.0, 8.0]",2.0,2.0,2.0,"Triangular non-coplanar, Cube, Square pyramid","24d, 4b, 8c",3,8.0,Pb,0.0,True
mp-14760,LuAl3(PbO4)2,1.7724417753653845,0.8115418850877516,[6.0],2.0,2.0,2.0,Trigonal prism,8e,1,6.0,Pb,0.0,True
mp-14824,Sr2HoCu3(PbO4)2,1.489787224783795,1.1942725222166723,[5.0],2.0,2.0,2.0,Square pyramid,2h,1,5.0,Pb,0.0,True
mp-14825,Sr2ErCu3(PbO4)2,1.494847880898237,1.1866164429009154,[5.0],2.0,2.0,2.0,Square pyramid,2h,1,5.0,Pb,0.0,True
mp-17924,ZnP2PbO7,2.0679976741562847,0.49523035376001,[8.0],2.0,2.0,2.0,Dodecahedron with triangular faces - p2345 plane normalized,4e,1,8.0,Pb,0.0,True
mp-18022,P4Pb3O13,2.105580600790506,0.4341572428342698,"[7.0, 8.0]",2.0,2.0,2.0,"Bicapped octahedron (cap faces with one atom in common), Pentagonal bipyramid, Square antiprism",2i,3,7.0,Pb,0.0,True
mp-18022,P4Pb3O13,2.105580600790506,0.4341572428342698,"[7.0, 8.0]",2.0,2.0,2.0,"Bicapped octahedron (cap faces with one atom in common), Pentagonal bipyramid, Square antiprism",2i,3,8.0,Pb,0.0,True
mp-18089,Sr2HoCu3(PbO4)2,1.007325169814583,2.036366636315422,[5.0],2.0,2.0,2.0,See-saw,4e,1,5.0,Pb,0.0,True
mp-19882,MnBPbO4,1.6404574772707043,0.9459988553780004,[7.0],2.0,2.0,2.0,Square-face capped trigonal prism,4c,1,7.0,Pb,0.0,True
mp-19903,V2Pb3O8,2.34944007531516,0.2900745897278419,"[7.0, 8.0]",2.0,2.0,2.0,"Cube, Square-face capped trigonal prism","1a, 2c",2,7.0,Pb,0.0,True
mp-19903,V2Pb3O8,2.34944007531516,0.2900745897278419,"[7.0, 8.0]",2.0,2.0,2.0,"Cube, Square-face capped trigonal prism","1a, 2c",2,8.0,Pb,0.0,True
mp-20079,CaPbO3,2.279232282983043,-0.2401700610454829,[6.0],4.0,4.0,4.0,Octahedron,4b,1,6.0,Pb,0.0,True
mp-20088,Na4PbO4,2.079672776649838,0.3677515279531544,[4.0],4.0,4.0,4.0,Tetrahedron,2i,1,4.0,Pb,0.0,True
mp-20098,Ba2PbO4,2.1348297058322543,0.0785885916535441,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Pb,0.0,True
mp-20337,ZrPbO3,0.6252115680975778,1.7583960251972997,[7.0],2.0,2.0,2.0,Square-face capped trigonal prism,1a,1,7.0,Pb,0.0,True
mp-20437,Sr2SmCu3(PbO4)2,1.459913105498123,1.2407451423180993,[5.0],2.0,2.0,2.0,Square pyramid,2h,1,5.0,Pb,0.0,True
mp-20459,TiPbO3,1.6447741622667038,0.7161733432902887,[8.0],2.0,2.0,2.0,Cuboctahedron,1a,1,8.0,Pb,0.0,True
mp-20461,BaPbO3,2.22420112634766,-0.0300119342592853,[6.0],4.0,4.0,4.0,Octahedron,2f,1,6.0,Pb,0.0,True
mp-20489,SrPbO3,2.148161990919934,0.0913909581599722,[6.0],4.0,4.0,4.0,Octahedron,4a,1,6.0,Pb,0.0,True
mp-20496,Ga2PbO4,1.1908008744977852,1.4217847670997326,[5.0],2.0,2.0,2.0,Square pyramid,2b,1,5.0,Pb,0.0,True
mp-20564,V2Pb3O8,2.196358604652996,0.3445457595840041,"[5.0, 8.0]",2.0,2.0,2.0,"End-trigonal-face capped trigonal prism, Cube","4e, 2a",2,5.0,Pb,0.0,True
mp-20564,V2Pb3O8,2.196358604652996,0.3445457595840041,"[5.0, 8.0]",2.0,2.0,2.0,"End-trigonal-face capped trigonal prism, Cube","4e, 2a",2,8.0,Pb,0.0,True
mp-20944,Sr2PbO4,1.620690569687066,1.5270417116074753,[6.0],4.0,4.0,4.0,Octahedron,2a,1,6.0,Pb,0.0,True
mp-21126,V2PbO6,1.995867416859035,0.4555481916118641,[7.0],2.0,2.0,2.0,Square antiprism,2i,1,7.0,Pb,0.0,True
mp-21137,Ca2PbO4,1.7769744638096523,1.0635645494679644,[6.0],4.0,4.0,4.0,Octahedron,2a,1,6.0,Pb,0.0,True
mp-21138,MoPb2O5,1.957993850394244,0.5116722470332631,"[7.0, 9.0]",2.0,2.0,2.0,Square-face capped trigonal prism,2i,1,7.0,Pb,0.0,True
mp-21138,MoPb2O5,1.957993850394244,0.5116722470332631,"[7.0, 9.0]",2.0,2.0,2.0,Square-face capped trigonal prism,2i,1,9.0,Pb,0.0,True
mp-21266,BPPbO5,2.6809793746013595,0.0826135437275924,[10.0],2.0,2.0,2.0,Square-face bicapped square antiprism,3a,1,10.0,Pb,0.0,True
mp-21283,Cs2PbO3,1.8213464062931592,1.5397389951969775,[5.0],4.0,4.0,4.0,Square pyramid,2c,1,5.0,Pb,0.0,True
