material_id,chem_formula,R0,B,CN_raw,mean_charge,min_charge,max_charge,chemenv,C_wyckoff,num_C_chemenvs,CN,element,charge_range,is_single_charge,site_index,cn_found,d_min,d_max,d_mean,d_std,d_range,angle_mean,angle_std,angle_min,angle_max,bridging_O_count,bridging_O_fraction,n_candidate_sites_same_cn,geometry_type
mp-1667394,NaLi2MnPCO7,1.3070810610581325,0.0196482353175232,[3.0],4.0,4.0,4.0,Trigonal plane,4i,1,3.0,C,0.0,True,21.0,3.0,1.293192414885267,1.3113951124942538,1.3013797801044011,0.007542795593322738,0.01820269760898685,119.99695052904882,1.9609288393645496,117.99524727803879,122.65995465680786,3.0,1.0,2,Trigonal plane
mp-1667394,NaLi2MnPCO7,1.3070810610581325,0.0196482353175232,[3.0],4.0,4.0,4.0,Trigonal plane,4i,1,3.0,C,0.0,True,22.0,3.0,1.2924552311178064,1.311220729879712,1.3014263069286065,0.007683072793739828,0.018765498761905697,119.99677326520317,1.9304494206871798,118.02424143945417,122.61760061652308,3.0,1.0,3,Trigonal plane
mp-1667394,NaLi2MnPCO7,1.3070810610581325,0.0196482353175232,[3.0],4.0,4.0,4.0,Trigonal plane,4i,1,3.0,C,0.0,True,23.0,3.0,1.2932592800457692,1.3119417633978139,1.3014904162321437,0.007786989090540546,0.0186824833520447,79.73262032872152,31.474967653421157,42.33899093172449,119.34110027812466,3.0,1.0,4,Trigonal plane
mp-17799,KCdC3(NO)3,1.620217344650314,0.64214720923701,[1.0],4.0,4.0,4.0,"Linear, Octahedron",4c,2,1.0,C,0.0,True,8.0,1.0,1.1955874618676934,1.1955874618676934,1.1955874618676934,0.0,0.0,,,,,1.0,1.0,1,"Linear, Octahedron"
mp-17799,KCdC3(NO)3,1.620217344650314,0.64214720923701,[1.0],4.0,4.0,4.0,"Linear, Octahedron",4c,2,1.0,C,0.0,True,9.0,1.0,1.1955874618676943,1.1955874618676943,1.1955874618676943,0.0,0.0,,,,,1.0,1.0,2,"Linear, Octahedron"
mp-17799,KCdC3(NO)3,1.620217344650314,0.64214720923701,[1.0],4.0,4.0,4.0,"Linear, Octahedron",4c,2,1.0,C,0.0,True,10.0,1.0,1.1955874618676914,1.1955874618676914,1.1955874618676914,0.0,0.0,,,,,1.0,1.0,3,"Linear, Octahedron"
mp-17799,KCdC3(NO)3,1.620217344650314,0.64214720923701,[1.0],4.0,4.0,4.0,"Linear, Octahedron",4c,2,1.0,C,0.0,True,11.0,1.0,1.1955874618676927,1.1955874618676927,1.1955874618676927,0.0,0.0,,,,,1.0,1.0,4,"Linear, Octahedron"
mp-17799,KCdC3(NO)3,1.620217344650314,0.64214720923701,[1.0],4.0,4.0,4.0,"Linear, Octahedron",4c,2,1.0,C,0.0,True,12.0,1.0,1.2058254966043922,1.2058254966043922,1.2058254966043922,0.0,0.0,,,,,1.0,1.0,5,"Linear, Octahedron"
mp-17799,KCdC3(NO)3,1.620217344650314,0.64214720923701,[1.0],4.0,4.0,4.0,"Linear, Octahedron",4c,2,1.0,C,0.0,True,13.0,1.0,1.2058254966043933,1.2058254966043933,1.2058254966043933,0.0,0.0,,,,,1.0,1.0,6,"Linear, Octahedron"
mp-17799,KCdC3(NO)3,1.620217344650314,0.64214720923701,[1.0],4.0,4.0,4.0,"Linear, Octahedron",4c,2,1.0,C,0.0,True,14.0,1.0,1.2058254966043904,1.2058254966043904,1.2058254966043904,0.0,0.0,,,,,1.0,1.0,7,"Linear, Octahedron"
mp-17799,KCdC3(NO)3,1.620217344650314,0.64214720923701,[1.0],4.0,4.0,4.0,"Linear, Octahedron",4c,2,1.0,C,0.0,True,15.0,1.0,1.2058254966043933,1.2058254966043933,1.2058254966043933,0.0,0.0,,,,,1.0,1.0,8,"Linear, Octahedron"
mp-17799,KCdC3(NO)3,1.620217344650314,0.64214720923701,[1.0],4.0,4.0,4.0,"Linear, Octahedron",4c,2,1.0,C,0.0,True,16.0,1.0,1.2085444074119527,1.2085444074119527,1.2085444074119527,0.0,0.0,,,,,1.0,1.0,9,"Linear, Octahedron"
mp-17799,KCdC3(NO)3,1.620217344650314,0.64214720923701,[1.0],4.0,4.0,4.0,"Linear, Octahedron",4c,2,1.0,C,0.0,True,17.0,1.0,1.2085444074119531,1.2085444074119531,1.2085444074119531,0.0,0.0,,,,,1.0,1.0,10,"Linear, Octahedron"
mp-17799,KCdC3(NO)3,1.620217344650314,0.64214720923701,[1.0],4.0,4.0,4.0,"Linear, Octahedron",4c,2,1.0,C,0.0,True,18.0,1.0,1.2085444074119522,1.2085444074119522,1.2085444074119522,0.0,0.0,,,,,1.0,1.0,11,"Linear, Octahedron"
mp-17799,KCdC3(NO)3,1.620217344650314,0.64214720923701,[1.0],4.0,4.0,4.0,"Linear, Octahedron",4c,2,1.0,C,0.0,True,19.0,1.0,1.208544407411949,1.208544407411949,1.208544407411949,0.0,0.0,,,,,1.0,1.0,12,"Linear, Octahedron"
mp-18111,Ba2LaC3O9F,1.5108972031123715,0.7644707400094646,[3.0],4.0,4.0,4.0,Trigonal plane,2e,1,3.0,C,0.0,True,7.0,3.0,1.284792456067787,1.3027102400728194,1.2907650507361312,0.008446524382529463,0.01791778400503241,119.97563443903398,1.7909653367796607,118.70923070452704,122.50844190804789,0.0,0.0,1,Trigonal plane
mp-18111,Ba2LaC3O9F,1.5108972031123715,0.7644707400094646,[3.0],4.0,4.0,4.0,Trigonal plane,2e,1,3.0,C,0.0,True,8.0,3.0,1.2847924560677877,1.3027102400728183,1.2907650507361315,0.008446524382528627,0.017917784005030635,119.97563443903401,1.7909653367796006,118.70923070452709,122.50844190804781,0.0,0.0,2,Trigonal plane
mp-18136,UTl4C3O11,1.4212124906721924,0.4213614062736106,[3.0],4.0,4.0,4.0,Trigonal plane,"4f, 2e",1,3.0,C,0.0,True,10.0,3.0,1.2654741443230142,1.3183270675433343,1.3005267572106811,0.024786949937693148,0.05285292322032009,88.11833052982256,33.88592911667216,42.101077027567165,122.71115225652227,2.0,0.6666666666666666,1,Trigonal plane
mp-18136,UTl4C3O11,1.4212124906721924,0.4213614062736106,[3.0],4.0,4.0,4.0,Trigonal plane,"4f, 2e",1,3.0,C,0.0,True,11.0,3.0,1.2654741443230124,1.3183270675433338,1.3005267572106805,0.02478694993769393,0.052852923220321424,88.11833052982257,33.885929116672216,42.101077027567094,122.71115225652234,2.0,0.6666666666666666,2,Trigonal plane
mp-18136,UTl4C3O11,1.4212124906721924,0.4213614062736106,[3.0],4.0,4.0,4.0,Trigonal plane,"4f, 2e",1,3.0,C,0.0,True,12.0,3.0,1.2654741443230149,1.3183270675433345,1.3005267572106811,0.024786949937692627,0.05285292322031965,88.11833052982253,33.885929116672195,42.10107702756709,122.71115225652227,2.0,0.6666666666666666,3,Trigonal plane
mp-18136,UTl4C3O11,1.4212124906721924,0.4213614062736106,[3.0],4.0,4.0,4.0,Trigonal plane,"4f, 2e",1,3.0,C,0.0,True,13.0,3.0,1.2654741443230129,1.318327067543334,1.300526757210681,0.02478694993769398,0.0528529232203212,88.11833052982257,33.8859291166722,42.10107702756712,122.71115225652233,2.0,0.6666666666666666,4,Trigonal plane
mp-18136,UTl4C3O11,1.4212124906721924,0.4213614062736106,[3.0],4.0,4.0,4.0,Trigonal plane,"4f, 2e",1,3.0,C,0.0,True,14.0,3.0,1.2712872765357,1.3165946473317567,1.3014921903997376,0.021358099418416657,0.045307370796056734,120.0,4.092337901533511,114.21256023783786,122.89371988108108,2.0,0.6666666666666666,5,Trigonal plane
mp-18136,UTl4C3O11,1.4212124906721924,0.4213614062736106,[3.0],4.0,4.0,4.0,Trigonal plane,"4f, 2e",1,3.0,C,0.0,True,15.0,3.0,1.2712872765357,1.3165946473317558,1.3014921903997367,0.021358099418416078,0.045307370796055846,120.0,4.092337901533511,114.21256023783786,122.89371988108108,2.0,0.6666666666666666,6,Trigonal plane
mp-18698,CsPr(CO3)2,1.4499221957373452,0.521365580565288,[3.0],4.0,4.0,4.0,"Square-face bicapped trigonal prism, Trigonal plane, Bicapped square prism (adjacent faces)",2i,3,3.0,C,0.0,True,10.0,3.0,1.2818014126405075,1.321251090907913,1.2996690787494438,0.01631801772647256,0.03944967826740542,83.19894339814054,33.535034430471384,37.414635472130584,116.80303753002148,3.0,1.0,1,"Square-face bicapped trigonal prism, Trigonal plane, Bicapped square prism (adjacent faces)"
mp-18698,CsPr(CO3)2,1.4499221957373452,0.521365580565288,[3.0],4.0,4.0,4.0,"Square-face bicapped trigonal prism, Trigonal plane, Bicapped square prism (adjacent faces)",2i,3,3.0,C,0.0,True,13.0,3.0,1.2818014126405077,1.3212510909079112,1.2996690787494434,0.016318017726471696,0.03944967826740342,83.19894339814054,33.53503443047143,37.41463547213054,116.80303753002154,3.0,1.0,2,"Square-face bicapped trigonal prism, Trigonal plane, Bicapped square prism (adjacent faces)"
mp-18698,CsPr(CO3)2,1.4499221957373452,0.521365580565288,[3.0],4.0,4.0,4.0,"Square-face bicapped trigonal prism, Trigonal plane, Bicapped square prism (adjacent faces)",2i,3,3.0,C,0.0,True,14.0,3.0,1.287942278883005,1.3139904351328737,1.3012163495539302,0.010639990595971597,0.02604815624986867,119.99972604383161,2.791747732921782,117.64902043859486,123.92215374068608,2.0,0.6666666666666666,3,"Square-face bicapped trigonal prism, Trigonal plane, Bicapped square prism (adjacent faces)"
mp-18698,CsPr(CO3)2,1.4499221957373452,0.521365580565288,[3.0],4.0,4.0,4.0,"Square-face bicapped trigonal prism, Trigonal plane, Bicapped square prism (adjacent faces)",2i,3,3.0,C,0.0,True,15.0,3.0,1.2879422788830053,1.3139904351328742,1.3012163495539304,0.010639990595971678,0.026048156249868892,119.99972604383163,2.791747732921819,117.6490204385948,123.92215374068614,2.0,0.6666666666666666,4,"Square-face bicapped trigonal prism, Trigonal plane, Bicapped square prism (adjacent faces)"
mp-19261,Na3MnPCO7,1.398476786126699,0.3407636859342656,[3.0],4.0,4.0,4.0,Trigonal plane,2e,1,3.0,C,0.0,True,10.0,3.0,1.2952212395681475,1.3038649380233216,1.3004653932690773,0.003762119736765366,0.008643698455174098,79.24510912792255,28.67116903596855,51.97770830867024,118.86766369188382,3.0,1.0,1,Trigonal plane
mp-19261,Na3MnPCO7,1.398476786126699,0.3407636859342656,[3.0],4.0,4.0,4.0,Trigonal plane,2e,1,3.0,C,0.0,True,11.0,3.0,1.2952212395681455,1.3038649380233223,1.3004653932690766,0.0037621197367662773,0.008643698455176763,79.24510912792255,28.67116903596855,51.97770830867025,118.86766369188382,3.0,1.0,2,Trigonal plane
mp-2228787,MgV2(CO3)4,1.3772780144751071,0.292937244527984,[3.0],4.0,4.0,4.0,Trigonal plane,2c,1,3.0,C,0.0,True,,,,,,,,,,,,,,0,Trigonal plane
mp-23724,KHCO3,1.634196189068959,1.1968386276964629,[3.0],4.0,4.0,4.0,Trigonal plane,2i,1,3.0,C,0.0,True,4.0,3.0,1.2564460366976329,1.354166538617468,1.2948657820118896,0.04253889669684562,0.09772050191983506,95.65824255579713,16.013116614840285,82.5221397498937,118.201648661705,2.0,0.6666666666666666,1,Trigonal plane
mp-23724,KHCO3,1.634196189068959,1.1968386276964629,[3.0],4.0,4.0,4.0,Trigonal plane,2i,1,3.0,C,0.0,True,5.0,3.0,1.2564460366976324,1.354166538617469,1.2948657820118898,0.042538896696846164,0.09772050191983661,95.65824255579714,16.013116614840296,82.52213974989371,118.20164866170502,2.0,0.6666666666666666,2,Trigonal plane
mp-23733,Cu3H2(CO4)2,1.298514515012835,0.0120007081241851,[3.0],4.0,4.0,4.0,"Square plane, Trigonal plane, Square pyramid","2a, 4e",3,3.0,C,0.0,True,10.0,3.0,1.2893208483248753,1.3006162046794227,1.295087515495718,0.0046143792602274455,0.011295356354547481,119.99998689574443,1.0208981075379981,118.79448589572841,121.29079620369133,3.0,1.0,1,"Square plane, Trigonal plane, Square pyramid"
mp-23733,Cu3H2(CO4)2,1.298514515012835,0.0120007081241851,[3.0],4.0,4.0,4.0,"Square plane, Trigonal plane, Square pyramid","2a, 4e",3,3.0,C,0.0,True,11.0,3.0,1.2892085506809685,1.300841363115248,1.2950889427505563,0.004749937813678714,0.011632812434279494,119.9999932862029,1.0318400405236996,118.78600488696422,121.30821136499875,3.0,1.0,2,"Square plane, Trigonal plane, Square pyramid"
mp-23733,Cu3H2(CO4)2,1.298514515012835,0.0120007081241851,[3.0],4.0,4.0,4.0,"Square plane, Trigonal plane, Square pyramid","2a, 4e",3,3.0,C,0.0,True,12.0,3.0,1.2893208483248744,1.3006162046794234,1.2950875154957178,0.00461437926022807,0.011295356354549035,119.99998689574443,1.020898107537995,118.79448589572839,121.2907962036913,3.0,1.0,3,"Square plane, Trigonal plane, Square pyramid"
mp-23733,Cu3H2(CO4)2,1.298514515012835,0.0120007081241851,[3.0],4.0,4.0,4.0,"Square plane, Trigonal plane, Square pyramid","2a, 4e",3,3.0,C,0.0,True,13.0,3.0,1.289208550680968,1.3008413631152482,1.295088942750556,0.0047499378136789845,0.01163281243428016,119.99999328620292,1.0318400405237276,118.78600488696418,121.30821136499878,3.0,1.0,4,"Square plane, Trigonal plane, Square pyramid"
mp-23755,BaH3C3O7,1.3897344988418456,0.2963741055486758,[2.0],3.0,3.0,3.0,Angular,4e,1,2.0,C,0.0,True,,,,,,,,,,,,,,0,Angular
mp-23823,Co2PH2CO7,1.1140538816635768,-0.384498764456646,[2.0],3.0,3.0,3.0,"Octahedron, Angular",4e,2,2.0,C,0.0,True,,,,,,,,,,,,,,0,"Octahedron, Angular"
mp-23852,Na3H5(CO4)2,1.3386074259702816,0.1288238465681763,[3.0],4.0,4.0,4.0,Trigonal plane,4f,1,3.0,C,0.0,True,,,,,,,,,,,,,,0,Trigonal plane
mp-23905,KMgH9(CO5)2,1.3478885579189737,0.1655616440567001,[3.0],4.0,4.0,4.0,Trigonal plane,2i,1,3.0,C,0.0,True,,,,,,,,,,,,,,0,Trigonal plane
mp-24144,Na5ScH4(C2O7)2,1.4441110451137498,0.5274874358115991,[3.0],4.0,4.0,4.0,Trigonal plane,8e,1,3.0,C,0.0,True,20.0,3.0,1.2597730274094314,1.3139741004646113,1.292784980586105,0.023654085207146534,0.05420107305517985,81.58716208023702,29.921303494455678,51.40558591096973,122.36317839366058,3.0,1.0,1,Trigonal plane
mp-24144,Na5ScH4(C2O7)2,1.4441110451137498,0.5274874358115991,[3.0],4.0,4.0,4.0,Trigonal plane,8e,1,3.0,C,0.0,True,21.0,3.0,1.2597730274094319,1.3139741004646113,1.292784980586105,0.023654085207146257,0.054201073055179405,81.58716208023702,29.921303494455685,51.4055859109697,122.36317839366058,3.0,1.0,2,Trigonal plane
mp-24144,Na5ScH4(C2O7)2,1.4441110451137498,0.5274874358115991,[3.0],4.0,4.0,4.0,Trigonal plane,8e,1,3.0,C,0.0,True,22.0,3.0,1.2597730274094325,1.3139741004646104,1.2927849805861047,0.02365408520714568,0.05420107305517785,119.99814219069106,4.003760945790783,114.36027838033678,123.27096979807581,3.0,1.0,3,Trigonal plane
mp-24144,Na5ScH4(C2O7)2,1.4441110451137498,0.5274874358115991,[3.0],4.0,4.0,4.0,Trigonal plane,8e,1,3.0,C,0.0,True,23.0,3.0,1.2597730274094319,1.3139741004646104,1.2927849805861047,0.023654085207146028,0.05420107305517852,81.58716208023701,29.92130349445569,51.405585910969705,122.36317839366058,3.0,1.0,4,Trigonal plane
mp-24144,Na5ScH4(C2O7)2,1.4441110451137498,0.5274874358115991,[3.0],4.0,4.0,4.0,Trigonal plane,8e,1,3.0,C,0.0,True,24.0,3.0,1.2597730274094328,1.3139741004646115,1.2927849805861051,0.02365408520714591,0.05420107305517874,119.99814219069104,4.003760945790789,114.36027838033677,123.27096979807582,3.0,1.0,5,Trigonal plane
mp-24144,Na5ScH4(C2O7)2,1.4441110451137498,0.5274874358115991,[3.0],4.0,4.0,4.0,Trigonal plane,8e,1,3.0,C,0.0,True,25.0,3.0,1.259773027409432,1.3139741004646104,1.2927849805861045,0.023654085207145816,0.054201073055178295,119.99814219069104,4.003760945790829,114.36027838033671,123.27096979807582,3.0,1.0,6,Trigonal plane
mp-24144,Na5ScH4(C2O7)2,1.4441110451137498,0.5274874358115991,[3.0],4.0,4.0,4.0,Trigonal plane,8e,1,3.0,C,0.0,True,26.0,3.0,1.2597730274094316,1.3139741004646104,1.2927849805861047,0.023654085207146132,0.05420107305517874,81.58716208023701,29.921303494455675,51.405585910969705,122.36317839366055,3.0,1.0,7,Trigonal plane
mp-24144,Na5ScH4(C2O7)2,1.4441110451137498,0.5274874358115991,[3.0],4.0,4.0,4.0,Trigonal plane,8e,1,3.0,C,0.0,True,27.0,3.0,1.2597730274094323,1.3139741004646113,1.2927849805861051,0.02365408520714605,0.05420107305517896,119.99814219069104,4.00376094579079,114.36027838033677,123.27096979807581,3.0,1.0,8,Trigonal plane
mp-24228,Na2CuH6C2O9,1.448241927935091,0.5445093564115426,[3.0],4.0,4.0,4.0,"Octahedron, Trigonal plane",4e,2,3.0,C,0.0,True,36.0,3.0,1.2517158824911951,1.3171970853376624,1.291769393018945,0.028663366867458722,0.0654812028464673,79.20137844155914,31.004923642779385,37.951985410370646,112.70332684025227,3.0,1.0,1,"Octahedron, Trigonal plane"
mp-24228,Na2CuH6C2O9,1.448241927935091,0.5445093564115426,[3.0],4.0,4.0,4.0,"Octahedron, Trigonal plane",4e,2,3.0,C,0.0,True,37.0,3.0,1.2517151639110873,1.3171959189933724,1.2917691787686016,0.028663567978915064,0.06548075508228512,79.20035246346218,31.004345383743235,37.95169439812212,112.70161066686826,3.0,1.0,2,"Octahedron, Trigonal plane"
mp-24228,Na2CuH6C2O9,1.448241927935091,0.5445093564115426,[3.0],4.0,4.0,4.0,"Octahedron, Trigonal plane",4e,2,3.0,C,0.0,True,38.0,3.0,1.2517158824911983,1.3171970853376571,1.2917693930189442,0.02866336686745574,0.06548120284645886,79.20137844155916,31.00492364277941,37.951985410370646,112.70332684025234,3.0,1.0,3,"Octahedron, Trigonal plane"
mp-24228,Na2CuH6C2O9,1.448241927935091,0.5445093564115426,[3.0],4.0,4.0,4.0,"Octahedron, Trigonal plane",4e,2,3.0,C,0.0,True,39.0,3.0,1.2517151639110857,1.3171959189933762,1.2917691787686023,0.02866356797891698,0.06548075508229045,79.20035246346212,31.004345383743203,37.9516943981221,112.70161066686816,3.0,1.0,4,"Octahedron, Trigonal plane"
mp-24229,Na2CaH10C2O11,1.3319899225395058,0.1050942680819236,[3.0],4.0,4.0,4.0,"Dodecahedron with triangular faces - p2345 plane normalized, Trigonal plane","4f, 2e",2,3.0,C,0.0,True,26.0,3.0,1.2890244865162175,1.2950058952868018,1.2927579668603946,0.0026582526962271452,0.0059814087705842844,119.99340439251024,1.209698474294339,118.44068591861777,121.3917399985332,3.0,1.0,1,"Dodecahedron with triangular faces - p2345 plane normalized, Trigonal plane"
mp-24229,Na2CaH10C2O11,1.3319899225395058,0.1050942680819236,[3.0],4.0,4.0,4.0,"Dodecahedron with triangular faces - p2345 plane normalized, Trigonal plane","4f, 2e",2,3.0,C,0.0,True,27.0,3.0,1.289024486516218,1.295005895286807,1.2927579668603955,0.00265825269622786,0.005981408770589169,119.99340439251027,1.2096984742944552,118.44068591861767,121.3917399985334,3.0,1.0,2,"Dodecahedron with triangular faces - p2345 plane normalized, Trigonal plane"
mp-24229,Na2CaH10C2O11,1.3319899225395058,0.1050942680819236,[3.0],4.0,4.0,4.0,"Dodecahedron with triangular faces - p2345 plane normalized, Trigonal plane","4f, 2e",2,3.0,C,0.0,True,28.0,3.0,1.2890244865162168,1.295005895286805,1.2927579668603946,0.002658252696227899,0.005981408770588281,119.99340439251024,1.2096984742944419,118.4406859186177,121.3917399985334,3.0,1.0,3,"Dodecahedron with triangular faces - p2345 plane normalized, Trigonal plane"
mp-24229,Na2CaH10C2O11,1.3319899225395058,0.1050942680819236,[3.0],4.0,4.0,4.0,"Dodecahedron with triangular faces - p2345 plane normalized, Trigonal plane","4f, 2e",2,3.0,C,0.0,True,29.0,3.0,1.2890244865162168,1.2950058952868042,1.2927579668603943,0.0026582526962276487,0.005981408770587393,119.99340439251024,1.2096984742944419,118.4406859186177,121.3917399985334,3.0,1.0,4,"Dodecahedron with triangular faces - p2345 plane normalized, Trigonal plane"
mp-24350,K2CoH8(CO5)2,1.3149358504019912,0.0460039058645899,[3.0],4.0,4.0,4.0,"Octahedron, Trigonal plane","2d, 4e",2,3.0,C,0.0,True,,,,,,,,,,,,,,0,"Octahedron, Trigonal plane"
mp-24573,K2NiH8(CO5)2,1.3152161342917097,0.0480933380417879,[3.0],4.0,4.0,4.0,Trigonal plane,4e,1,3.0,C,0.0,True,,,,,,,,,,,,,,0,Trigonal plane
mp-24606,Rb2MgH8(CO5)2,1.3384067585746708,0.1252308159563618,[3.0],4.0,4.0,4.0,Trigonal plane,4e,1,3.0,C,0.0,True,,,,,,,,,,,,,,0,Trigonal plane
mp-24623,Rb2NiH8(CO5)2,1.3489800042781457,0.1800987450288085,[3.0],4.0,4.0,4.0,Trigonal plane,4e,1,3.0,C,0.0,True,,,,,,,,,,,,,,0,Trigonal plane
mp-24624,Rb2CoH8(CO5)2,1.3071756661127818,0.0173871999238874,[3.0],4.0,4.0,4.0,"Octahedron, Trigonal plane","4e, 2c",2,3.0,C,0.0,True,,,,,,,,,,,,,,0,"Octahedron, Trigonal plane"
mp-25394,Li2MnPCO7,1.4218401638315084,0.4280695078501394,[3.0],4.0,4.0,4.0,Trigonal plane,4e,1,3.0,C,0.0,True,,,,,,,,,,,,,,0,Trigonal plane
mp-25402,Li2VPCO7,1.4575074380141162,0.5381891790732631,[3.0],4.0,4.0,4.0,Trigonal plane,4e,1,3.0,C,0.0,True,,,,,,,,,,,,,,0,Trigonal plane
mp-25408,LiMnPCO7,1.4121168028179718,0.4120001838687431,[3.0],4.0,4.0,4.0,Trigonal plane,2a,1,3.0,C,0.0,True,,,,,,,,,,,,,,0,Trigonal plane
mp-25418,LiTiPCO7,1.4384218384538354,0.4879565145954688,[3.0],4.0,4.0,4.0,Trigonal plane,2a,1,3.0,C,0.0,True,,,,,,,,,,,,,,0,Trigonal plane
mp-25421,LiVPCO7,1.447251364560029,0.5101096171674752,[3.0],4.0,4.0,4.0,Trigonal plane,4a,1,3.0,C,0.0,True,,,,,,,,,,,,,,0,Trigonal plane
mp-25445,Li3FePCO7,1.4416629185336152,0.4901605807185157,[3.0],4.0,4.0,4.0,Trigonal plane,4e,1,3.0,C,0.0,True,20.0,3.0,1.2927050520861514,1.3106699637048471,1.300709060363136,0.007463537636967732,0.017964911618695734,67.59086482553398,19.978257249313394,41.73102965802233,90.3771426863627,3.0,1.0,1,Trigonal plane
mp-25445,Li3FePCO7,1.4416629185336152,0.4901605807185157,[3.0],4.0,4.0,4.0,Trigonal plane,4e,1,3.0,C,0.0,True,21.0,3.0,1.2927050520861516,1.3106699637048478,1.300709060363136,0.007463537636968045,0.017964911618696178,78.45194519565713,31.05574490623022,41.73102965802232,117.67791779348569,3.0,1.0,2,Trigonal plane
mp-25445,Li3FePCO7,1.4416629185336152,0.4901605807185157,[3.0],4.0,4.0,4.0,Trigonal plane,4e,1,3.0,C,0.0,True,22.0,3.0,1.2927000883588202,1.310669990870365,1.300706787145713,0.007465488720202769,0.017969902511544733,67.59101043135665,19.977987516767378,41.73168002577409,90.37720905423811,3.0,1.0,3,Trigonal plane
mp-25445,Li3FePCO7,1.4416629185336152,0.4901605807185157,[3.0],4.0,4.0,4.0,Trigonal plane,4e,1,3.0,C,0.0,True,23.0,3.0,1.2927000883588207,1.3106699908703658,1.3007067871457136,0.007465488720202986,0.017969902511545177,78.45232689747371,31.0557317247954,41.73168002577409,117.67849034604882,3.0,1.0,4,Trigonal plane
mp-25446,Li3NiPCO7,1.397198094161909,0.3384810714530049,[3.0],4.0,4.0,4.0,Trigonal plane,4e,1,3.0,C,0.0,True,,,,,,,,,,,,,,0,Trigonal plane
mp-25455,Li2CrPCO7,1.4571999477107351,0.5468081224234645,[3.0],4.0,4.0,4.0,"Octahedron, Trigonal plane",4e,2,3.0,C,0.0,True,,,,,,,,,,,,,,0,"Octahedron, Trigonal plane"
mp-25456,Li2CuPCO7,1.3909205385839194,0.349297544121241,[3.0],4.0,4.0,4.0,"Octahedron, Trigonal plane",2e,2,3.0,C,0.0,True,,,,,,,,,,,,,,0,"Octahedron, Trigonal plane"
mp-25457,Li2FePCO7,1.4491235383601704,0.5181041701450957,[3.0],4.0,4.0,4.0,Trigonal plane,4e,1,3.0,C,0.0,True,,,,,,,,,,,,,,0,Trigonal plane
mp-25458,Li3CoPCO7,1.4500458681416568,0.5217393566646282,[3.0],4.0,4.0,4.0,"Octahedron, Trigonal plane",4e,2,3.0,C,0.0,True,,,,,,,,,,,,,,0,"Octahedron, Trigonal plane"
mp-25460,Li3CuPCO7,1.4657620074443174,0.5876410513460046,[3.0],4.0,4.0,4.0,"See-saw, Trigonal plane",2e,2,3.0,C,0.0,True,10.0,3.0,1.2892689734621254,1.3118083904315396,1.2968036728379826,0.01060997041968398,0.022539416969414194,81.26172622731626,29.318001185624716,53.793147652578256,121.8925893409744,3.0,1.0,1,"See-saw, Trigonal plane"
