material_id,chem_formula,R0,B,CN_raw,mean_charge,min_charge,max_charge,chemenv,Zn_wyckoff,num_Zn_chemenvs,CN,element,charge_range,is_single_charge,site_index,cn_found,d_min,d_max,d_mean,d_std,d_range,angle_mean,angle_std,angle_min,angle_max,bridging_O_count,bridging_O_fraction,n_candidate_sites_same_cn,geometry_type
mp-1367944,ZnCoP2O7,1.9331173287832768,0.1722946251118086,[5.0],2.0,2.0,2.0,Trigonal bipyramid,1a,1,5.0,Zn,0.0,True,2.0,5.0,2.011565654967369,2.1846441430682306,2.095860625407127,0.05596415642961898,0.1730784881008618,90.35384461756496,30.0222345294804,20.052350778206744,134.42015082537358,5.0,1.0,3,Trigonal bipyramid
mp-1367944,ZnCoP2O7,1.9331173287832768,0.1722946251118086,[5.0],2.0,2.0,2.0,Trigonal bipyramid,1a,1,5.0,Zn,0.0,True,3.0,5.0,2.0074552212422327,2.190061065641757,2.097318631789661,0.059357484828506515,0.1826058443995242,82.03483637009238,38.84118367689235,24.433120874214765,164.98883423203918,5.0,1.0,4,Trigonal bipyramid
mp-1367959,VZnP2O7,1.6921764811397295,0.571475497852813,[5.0],2.0,2.0,2.0,Trigonal bipyramid,4i,1,5.0,Zn,0.0,True,,,,,,,,,,,,,,0,Trigonal bipyramid
mp-1370903,MnZnP2O7,1.791132693152523,0.3556836713093546,[5.0],2.0,2.0,2.0,Trigonal bipyramid,2i,1,5.0,Zn,0.0,True,,,,,,,,,,,,,,0,Trigonal bipyramid
mp-13726,Na3SrLaZnSi6O17,1.5758711410662047,0.5846221381221351,[4.0],2.0,2.0,2.0,Tetrahedron,4e,1,4.0,Zn,0.0,True,,,,,,,,,,,,,,0,Tetrahedron
mp-1376100,ZnFeP2O7,1.8163942991673363,0.3140296864264453,[5.0],2.0,2.0,2.0,Trigonal bipyramid,2i,1,5.0,Zn,0.0,True,,,,,,,,,,,,,,0,Trigonal bipyramid
mp-1376498,ZnSnP2O7,1.801379931161272,0.3117789118859609,[4.0],2.0,2.0,2.0,See-saw,2i,1,4.0,Zn,0.0,True,,,,,,,,,,,,,,0,See-saw
mp-1378836,ZnCuP2O7,1.8849558404021205,0.2891360792062441,[5.0],2.0,2.0,2.0,Trigonal bipyramid,2i,1,5.0,Zn,0.0,True,,,,,,,,,,,,,,0,Trigonal bipyramid
mp-13810,Na2TiZn2SiO7,1.8383037938451527,0.1652693959877269,[4.0],2.0,2.0,2.0,Tetrahedron,8c,1,4.0,Zn,0.0,True,,,,,,,,,,,,,,0,Tetrahedron
mp-1400342,Zn2Co3O8,1.8148727614834248,0.3212043836107013,[6.0],2.0,2.0,2.0,Trigonal prism,2i,1,6.0,Zn,0.0,True,0.0,6.0,2.0417472186054546,2.238302798342364,2.144019514511288,0.09272051444102233,0.19655557973690918,86.93187327005141,35.053236506005454,48.0504120771096,174.25444661846953,6.0,1.0,1,Trigonal prism
mp-1400342,Zn2Co3O8,1.8148727614834248,0.3212043836107013,[6.0],2.0,2.0,2.0,Trigonal prism,2i,1,6.0,Zn,0.0,True,1.0,6.0,2.041747218605457,2.2383027983423625,2.1440195145112875,0.09272051444102175,0.19655557973690563,86.93187327005143,35.05323650600547,48.05041207710959,174.2544466184696,6.0,1.0,2,Trigonal prism
mp-1403705,Mn3Zn2O8,1.5512263551651784,0.5864546710107955,[5.0],2.0,2.0,2.0,Square pyramid,2i,1,5.0,Zn,0.0,True,,,,,,,,,,,,,,0,Square pyramid
mp-14065,Na2TiZn2GeO7,1.9089886988111504,0.1105322008371784,[4.0],2.0,2.0,2.0,Tetrahedron,8c,1,4.0,Zn,0.0,True,24.0,4.0,1.9805245582778732,1.9941081644286989,1.9875882257225606,0.006302774504200379,0.013583606150825656,86.91480126712175,24.66442448930208,44.07609607846648,112.50140516444537,4.0,1.0,1,Tetrahedron
mp-14065,Na2TiZn2GeO7,1.9089886988111504,0.1105322008371784,[4.0],2.0,2.0,2.0,Tetrahedron,8c,1,4.0,Zn,0.0,True,25.0,4.0,1.9805245582778728,1.994108164428701,1.9875882257225612,0.006302774504201392,0.01358360615082832,92.59205368843779,24.156830692531802,52.53254856812409,118.98081380468264,4.0,1.0,2,Tetrahedron
mp-14065,Na2TiZn2GeO7,1.9089886988111504,0.1105322008371784,[4.0],2.0,2.0,2.0,Tetrahedron,8c,1,4.0,Zn,0.0,True,26.0,4.0,1.980524558277874,1.9941081644286993,1.9875882257225608,0.006302774504200439,0.013583606150825212,76.22634151378702,24.495445828163145,44.07609607846648,109.28333636216657,4.0,1.0,3,Tetrahedron
mp-14065,Na2TiZn2GeO7,1.9089886988111504,0.1105322008371784,[4.0],2.0,2.0,2.0,Tetrahedron,8c,1,4.0,Zn,0.0,True,28.0,4.0,1.980524558277873,1.9941081644286998,1.987588225722561,0.006302774504200329,0.013583606150826766,109.1038741168962,6.235215920277085,100.58442480834516,118.98081380468267,4.0,1.0,4,Tetrahedron
mp-14065,Na2TiZn2GeO7,1.9089886988111504,0.1105322008371784,[4.0],2.0,2.0,2.0,Tetrahedron,8c,1,4.0,Zn,0.0,True,29.0,4.0,1.9805245582778732,1.9941081644286995,1.987588225722561,0.006302774504200412,0.013583606150826322,92.59205368843777,24.1568306925318,52.532548568124085,118.98081380468261,4.0,1.0,5,Tetrahedron
mp-14065,Na2TiZn2GeO7,1.9089886988111504,0.1105322008371784,[4.0],2.0,2.0,2.0,Tetrahedron,8c,1,4.0,Zn,0.0,True,30.0,4.0,1.9805245582778737,1.9941081644286998,1.9875882257225617,0.006302774504200566,0.0135836061508261,76.22634151378703,24.49544582816316,44.0760960784665,109.28333636216662,4.0,1.0,6,Tetrahedron
mp-14065,Na2TiZn2GeO7,1.9089886988111504,0.1105322008371784,[4.0],2.0,2.0,2.0,Tetrahedron,8c,1,4.0,Zn,0.0,True,31.0,4.0,1.9805245582778737,1.9941081644286986,1.987588225722561,0.006302774504200768,0.01358360615082499,86.91480126712175,24.664424489302075,44.07609607846646,112.50140516444534,4.0,1.0,7,Tetrahedron
mp-14065,Na2TiZn2GeO7,1.9089886988111504,0.1105322008371784,[4.0],2.0,2.0,2.0,Tetrahedron,8c,1,4.0,Zn,0.0,True,39.0,4.0,1.9805245582778737,1.9941081644286998,1.9875882257225614,0.006302774504200509,0.0135836061508261,109.1038741168962,6.2352159202770405,100.5844248083452,118.98081380468258,4.0,1.0,8,Tetrahedron
mp-14345,BaZnP2O7,1.0685757933242837,1.1728549344552437,[5.0],2.0,2.0,2.0,Square pyramid,2i,1,5.0,Zn,0.0,True,2.0,5.0,1.9920480681817727,2.368299565270681,2.092434789044014,0.13914453420254375,0.37625149708890815,51.6867725110936,28.778792142225722,11.349266864088053,93.55693232953212,5.0,1.0,1,Square pyramid
mp-14345,BaZnP2O7,1.0685757933242837,1.1728549344552437,[5.0],2.0,2.0,2.0,Square pyramid,2i,1,5.0,Zn,0.0,True,3.0,5.0,1.9920480681817736,2.368299565270679,2.0924347890440145,0.1391445342025428,0.3762514970889055,51.686772511093594,28.778792142225726,11.349266864088019,93.55693232953212,5.0,1.0,2,Square pyramid
mp-14536,KNa2Zn3(PO4)3,2.0644700196382435,-0.1283075327531742,[4.0],2.0,2.0,2.0,Tetrahedron,6c,1,4.0,Zn,0.0,True,36.0,4.0,1.9523633586024847,2.005634609442582,1.9706658505271246,0.020603087563390743,0.053271250840097206,108.94090603917795,7.192139590664292,100.95813038173222,121.38980817576369,4.0,1.0,1,Tetrahedron
mp-14536,KNa2Zn3(PO4)3,2.0644700196382435,-0.1283075327531742,[4.0],2.0,2.0,2.0,Tetrahedron,6c,1,4.0,Zn,0.0,True,37.0,4.0,1.9523633720299365,2.0056346092750705,1.9706658516067086,0.020603085124594443,0.05327123724513405,108.94090603682663,7.192139823335059,100.95813090202977,121.38980934490435,4.0,1.0,2,Tetrahedron
mp-14536,KNa2Zn3(PO4)3,2.0644700196382435,-0.1283075327531742,[4.0],2.0,2.0,2.0,Tetrahedron,6c,1,4.0,Zn,0.0,True,38.0,4.0,1.952363380591196,2.0056346064579422,1.9706658508730404,0.02060308329816322,0.053271225866746263,108.94090604460456,7.192139658897344,100.95813085670271,121.3898086853128,4.0,1.0,3,Tetrahedron
mp-14536,KNa2Zn3(PO4)3,2.0644700196382435,-0.1283075327531742,[4.0],2.0,2.0,2.0,Tetrahedron,6c,1,4.0,Zn,0.0,True,39.0,4.0,1.9523633805911977,2.0056346064579427,1.97066585087304,0.020603083298163287,0.05327122586674493,108.94090604460457,7.192139658897334,100.95813085670278,121.3898086853128,4.0,1.0,4,Tetrahedron
mp-14536,KNa2Zn3(PO4)3,2.0644700196382435,-0.1283075327531742,[4.0],2.0,2.0,2.0,Tetrahedron,6c,1,4.0,Zn,0.0,True,40.0,4.0,1.9523633720299354,2.005634609275071,1.9706658516067093,0.020603085124594626,0.053271237245135605,108.94090603682663,7.192139823335073,100.95813090202977,121.38980934490438,4.0,1.0,5,Tetrahedron
mp-14536,KNa2Zn3(PO4)3,2.0644700196382435,-0.1283075327531742,[4.0],2.0,2.0,2.0,Tetrahedron,6c,1,4.0,Zn,0.0,True,41.0,4.0,1.9523633586024849,2.0056346094425814,1.9706658505271244,0.02060308756339048,0.05327125084009654,108.94090603917795,7.1921395906643,100.95813038173222,121.38980817576372,4.0,1.0,6,Tetrahedron
mp-14536,KNa2Zn3(PO4)3,2.0644700196382435,-0.1283075327531742,[4.0],2.0,2.0,2.0,Tetrahedron,6c,1,4.0,Zn,0.0,True,42.0,4.0,1.9533967019347642,1.9975213280601116,1.9762086334630344,0.015628789963867976,0.0441246261253474,109.00437424942129,7.189239909659468,100.84118615072495,121.83646160720932,4.0,1.0,7,Tetrahedron
mp-14536,KNa2Zn3(PO4)3,2.0644700196382435,-0.1283075327531742,[4.0],2.0,2.0,2.0,Tetrahedron,6c,1,4.0,Zn,0.0,True,43.0,4.0,1.9533967092688296,1.9975270464987152,1.9762104709232389,0.015631121464413332,0.044130337229885575,109.00434487872558,7.189439000932791,100.84123916697571,121.83679708240773,4.0,1.0,8,Tetrahedron
mp-14536,KNa2Zn3(PO4)3,2.0644700196382435,-0.1283075327531742,[4.0],2.0,2.0,2.0,Tetrahedron,6c,1,4.0,Zn,0.0,True,44.0,4.0,1.9533966880545788,1.997520787387874,1.9762127635043674,0.015628939557188467,0.0441240993332952,109.0043654307325,7.189302123121611,100.84164689583245,121.83692686622678,4.0,1.0,9,Tetrahedron
mp-14536,KNa2Zn3(PO4)3,2.0644700196382435,-0.1283075327531742,[4.0],2.0,2.0,2.0,Tetrahedron,6c,1,4.0,Zn,0.0,True,45.0,4.0,1.9533966880545768,1.9975207873878744,1.9762127635043665,0.01562893955718936,0.04412409933329764,109.0043654307325,7.1893021231216,100.84164689583243,121.8369268662267,4.0,1.0,10,Tetrahedron
mp-14536,KNa2Zn3(PO4)3,2.0644700196382435,-0.1283075327531742,[4.0],2.0,2.0,2.0,Tetrahedron,6c,1,4.0,Zn,0.0,True,46.0,4.0,1.9533967092688316,1.997527046498714,1.9762104709232389,0.01563112146441223,0.044130337229882466,109.00434487872558,7.189439000932786,100.84123916697568,121.8367970824077,4.0,1.0,11,Tetrahedron
mp-14536,KNa2Zn3(PO4)3,2.0644700196382435,-0.1283075327531742,[4.0],2.0,2.0,2.0,Tetrahedron,6c,1,4.0,Zn,0.0,True,47.0,4.0,1.9533967019347638,1.9975213280601145,1.9762086334630347,0.01562878996386917,0.04412462612535073,109.00437424942129,7.189239909659485,100.84118615072497,121.83646160720937,4.0,1.0,12,Tetrahedron
mp-14648,NaZnPO4,1.895754009035348,0.066696629058349,[4.0],2.0,2.0,2.0,Tetrahedron,4e,1,4.0,Zn,0.0,True,,,,,,,,,,,,,,0,Tetrahedron
mp-14901,NaZnAsO4,1.967420036154366,-0.027222538145109,[4.0],2.0,2.0,2.0,Tetrahedron,4e,1,4.0,Zn,0.0,True,12.0,4.0,1.938654951786478,1.960587387189795,1.9475697822205547,0.008021063601791483,0.02193243540331702,58.09342442457909,38.02141504769999,18.63337076173171,107.13913832137752,4.0,1.0,1,Tetrahedron
mp-14901,NaZnAsO4,1.967420036154366,-0.027222538145109,[4.0],2.0,2.0,2.0,Tetrahedron,4e,1,4.0,Zn,0.0,True,13.0,4.0,1.9386549517864768,1.9605873871897936,1.9475697822205538,0.00802106360179125,0.021932435403316797,96.0093410331193,23.449976886126276,60.42307056132121,118.89230164468535,4.0,1.0,2,Tetrahedron
mp-14901,NaZnAsO4,1.967420036154366,-0.027222538145109,[4.0],2.0,2.0,2.0,Tetrahedron,4e,1,4.0,Zn,0.0,True,14.0,4.0,1.9386549517864755,1.9605873871897939,1.9475674214542251,0.008021661103855812,0.02193243540331835,58.09340925019592,38.0213962249707,18.633440682657167,107.13913832137747,4.0,1.0,3,Tetrahedron
mp-14901,NaZnAsO4,1.967420036154366,-0.027222538145109,[4.0],2.0,2.0,2.0,Tetrahedron,4e,1,4.0,Zn,0.0,True,15.0,4.0,1.9386549517864786,1.9605873871897954,1.947567421454226,0.008021661103855679,0.021932435403316797,96.00931013933912,23.450026322197115,60.422892266071116,118.8926316040111,4.0,1.0,4,Tetrahedron
mp-14901,NaZnAsO4,1.967420036154366,-0.027222538145109,[4.0],2.0,2.0,2.0,Tetrahedron,4e,1,4.0,Zn,0.0,True,16.0,4.0,1.946826352292959,1.9569209948205049,1.9518511304631065,0.0036661802472884564,0.010094642527545883,76.34397246589837,24.74227644722913,35.2190585027521,108.26114091520964,4.0,1.0,5,Tetrahedron
mp-14901,NaZnAsO4,1.967420036154366,-0.027222538145109,[4.0],2.0,2.0,2.0,Tetrahedron,4e,1,4.0,Zn,0.0,True,17.0,4.0,1.9468191647600122,1.9569209948205044,1.95184933357987,0.003668643505616049,0.010101830060492256,95.95480959115149,23.96038726140187,60.948152071212526,118.38494540792775,4.0,1.0,6,Tetrahedron
mp-14901,NaZnAsO4,1.967420036154366,-0.027222538145109,[4.0],2.0,2.0,2.0,Tetrahedron,4e,1,4.0,Zn,0.0,True,18.0,4.0,1.9468263522929607,1.9569209948205037,1.951851130463107,0.0036661802472873002,0.010094642527542996,76.34397246589837,24.742276447229138,35.21905850275207,108.26114091520967,4.0,1.0,7,Tetrahedron
mp-14901,NaZnAsO4,1.967420036154366,-0.027222538145109,[4.0],2.0,2.0,2.0,Tetrahedron,4e,1,4.0,Zn,0.0,True,19.0,4.0,1.9468263522929599,1.9569209948205046,1.9518511304631063,0.0036661802472880423,0.010094642527544773,95.95483138139315,23.96033896013822,60.94831037184114,118.38494540792782,4.0,1.0,8,Tetrahedron
mp-14901,NaZnAsO4,1.967420036154366,-0.027222538145109,[4.0],2.0,2.0,2.0,Tetrahedron,4e,1,4.0,Zn,0.0,True,20.0,4.0,1.9368189181388744,1.9639618045408183,1.946137913470799,0.010661947058527658,0.027142886401943844,84.77567807161769,34.39930759767068,19.443989742504954,121.85165482193227,4.0,1.0,9,Tetrahedron
mp-14901,NaZnAsO4,1.967420036154366,-0.027222538145109,[4.0],2.0,2.0,2.0,Tetrahedron,4e,1,4.0,Zn,0.0,True,21.0,4.0,1.9368189181388744,1.9639618045408194,1.946137913470799,0.010661947058527965,0.027142886401944954,108.88135998910639,7.541444161406141,99.63909876528517,121.85165482193226,4.0,1.0,10,Tetrahedron
mp-14901,NaZnAsO4,1.967420036154366,-0.027222538145109,[4.0],2.0,2.0,2.0,Tetrahedron,4e,1,4.0,Zn,0.0,True,22.0,4.0,1.9368189181388744,1.9639618045408187,1.9461379134707992,0.01066194705852765,0.02714288640194429,84.77567807161768,34.39930759767066,19.443989742504975,121.85165482193226,4.0,1.0,11,Tetrahedron
mp-14901,NaZnAsO4,1.967420036154366,-0.027222538145109,[4.0],2.0,2.0,2.0,Tetrahedron,4e,1,4.0,Zn,0.0,True,23.0,4.0,1.936818918138875,1.9639618045408203,1.946137913470799,0.010661947058528643,0.027142886401945177,108.88135998910634,7.541444161406141,99.63909876528515,121.85165482193223,4.0,1.0,12,Tetrahedron
mp-15438,ZnP4O11,1.8819862044875435,0.1645718030358566,[6.0],2.0,2.0,2.0,Octahedron,4e,1,6.0,Zn,0.0,True,0.0,6.0,2.0300481760648212,2.1311774367030534,2.0656458636346446,0.03531385017282484,0.10112926063823213,54.14469489233186,22.222512898335246,19.24312818700502,96.19077262164946,6.0,1.0,1,Octahedron
mp-15438,ZnP4O11,1.8819862044875435,0.1645718030358566,[6.0],2.0,2.0,2.0,Octahedron,4e,1,6.0,Zn,0.0,True,1.0,6.0,2.030048176064824,2.131177436703055,2.0656458636346455,0.03531385017282497,0.10112926063823124,65.41891381986358,31.481477669360114,19.24312818700506,121.04573851319542,6.0,1.0,2,Octahedron
mp-15438,ZnP4O11,1.8819862044875435,0.1645718030358566,[6.0],2.0,2.0,2.0,Octahedron,4e,1,6.0,Zn,0.0,True,2.0,6.0,2.030048176064824,2.1311774367030547,2.065645863634645,0.035313850172824825,0.1011292606382308,54.14469489233186,22.222512898335232,19.24312818700506,96.19077262164946,6.0,1.0,3,Octahedron
mp-15438,ZnP4O11,1.8819862044875435,0.1645718030358566,[6.0],2.0,2.0,2.0,Octahedron,4e,1,6.0,Zn,0.0,True,3.0,6.0,2.0300481760648252,2.1311774367030525,2.065645863634645,0.03531385017282434,0.10112926063822725,65.41891381986358,31.48147766936011,19.24312818700506,121.04573851319539,6.0,1.0,4,Octahedron
mp-15483,Zn3(AsO4)2,1.3187236435059728,0.7766981034948603,"[5.0, 6.0]",2.0,2.0,2.0,"Octahedron, Trigonal bipyramid",4e,2,5.0,Zn,0.0,True,0.0,5.0,1.952784895164551,2.1951823105842467,2.0296218415265352,0.08520686672997732,0.24239741541969573,82.06624533641556,27.94201075420254,32.03967920099708,119.9769185331148,5.0,1.0,1,"Octahedron, Trigonal bipyramid"
mp-15483,Zn3(AsO4)2,1.3187236435059728,0.7766981034948603,"[5.0, 6.0]",2.0,2.0,2.0,"Octahedron, Trigonal bipyramid",4e,2,5.0,Zn,0.0,True,1.0,5.0,1.9527848951645526,2.1951823105842463,2.0296218415265357,0.0852068667299768,0.24239741541969373,86.84669985529648,27.90827283821648,36.28355868202076,132.4983887878726,5.0,1.0,2,"Octahedron, Trigonal bipyramid"
mp-15483,Zn3(AsO4)2,1.3187236435059728,0.7766981034948603,"[5.0, 6.0]",2.0,2.0,2.0,"Octahedron, Trigonal bipyramid",4e,2,5.0,Zn,0.0,True,2.0,5.0,1.9527848951645532,2.195182310584248,2.0296218415265357,0.08520686672997764,0.24239741541969484,82.06624533641556,27.942010754202542,32.039679200997035,119.97691853311477,5.0,1.0,3,"Octahedron, Trigonal bipyramid"
mp-15483,Zn3(AsO4)2,1.3187236435059728,0.7766981034948603,"[5.0, 6.0]",2.0,2.0,2.0,"Octahedron, Trigonal bipyramid",4e,2,5.0,Zn,0.0,True,3.0,5.0,1.952784895164552,2.1951823105842467,2.0296218415265357,0.08520686672997707,0.24239741541969484,86.84669985529648,27.908272838216472,36.28355868202076,132.49838878787259,5.0,1.0,4,"Octahedron, Trigonal bipyramid"
mp-15483,Zn3(AsO4)2,1.3187236435059728,0.7766981034948603,"[5.0, 6.0]",2.0,2.0,2.0,"Octahedron, Trigonal bipyramid",4e,2,5.0,Zn,0.0,True,8.0,5.0,1.9851308034177086,2.06694406680863,2.0295695964837597,0.03560639314357332,0.08181326339092143,80.99374228008499,27.785618913931174,17.19472788982384,125.71355218991071,5.0,1.0,5,"Octahedron, Trigonal bipyramid"
mp-15483,Zn3(AsO4)2,1.3187236435059728,0.7766981034948603,"[5.0, 6.0]",2.0,2.0,2.0,"Octahedron, Trigonal bipyramid",4e,2,5.0,Zn,0.0,True,9.0,5.0,1.9851308034177086,2.0669440668086296,2.0295695964837597,0.03560639314357352,0.08181326339092099,91.15900188242797,30.829990108447646,17.19472788982382,142.11627282241957,5.0,1.0,6,"Octahedron, Trigonal bipyramid"
mp-15483,Zn3(AsO4)2,1.3187236435059728,0.7766981034948603,"[5.0, 6.0]",2.0,2.0,2.0,"Octahedron, Trigonal bipyramid",4e,2,5.0,Zn,0.0,True,10.0,5.0,1.9851308034177062,2.066944066808629,2.029569596483759,0.035606393143573306,0.08181326339092299,80.99374228008496,27.785618913931174,17.194727889823795,125.71355218991066,5.0,1.0,7,"Octahedron, Trigonal bipyramid"
mp-15483,Zn3(AsO4)2,1.3187236435059728,0.7766981034948603,"[5.0, 6.0]",2.0,2.0,2.0,"Octahedron, Trigonal bipyramid",4e,2,5.0,Zn,0.0,True,11.0,5.0,1.9851308034177078,2.0669440668086296,2.0295695964837597,0.035606393143572806,0.08181326339092188,91.15900188242797,30.829990108447646,17.19472788982382,142.1162728224196,5.0,1.0,8,"Octahedron, Trigonal bipyramid"
mp-15483,Zn3(AsO4)2,1.3187236435059728,0.7766981034948603,"[5.0, 6.0]",2.0,2.0,2.0,"Octahedron, Trigonal bipyramid",4e,2,6.0,Zn,0.0,True,4.0,6.0,2.0123466344936496,2.707082922119636,2.1566655221508912,0.2487407816193339,0.6947362876259864,80.15893816765272,34.23299855791962,16.5400882053422,167.3486792229312,6.0,1.0,1,"Octahedron, Trigonal bipyramid"
mp-15483,Zn3(AsO4)2,1.3187236435059728,0.7766981034948603,"[5.0, 6.0]",2.0,2.0,2.0,"Octahedron, Trigonal bipyramid",4e,2,6.0,Zn,0.0,True,5.0,6.0,2.01234663449365,2.7070829221196337,2.156665522150891,0.24874078161933308,0.6947362876259837,105.3572526186211,31.99492037798255,65.88347715180733,175.9099198075554,6.0,1.0,2,"Octahedron, Trigonal bipyramid"
mp-15483,Zn3(AsO4)2,1.3187236435059728,0.7766981034948603,"[5.0, 6.0]",2.0,2.0,2.0,"Octahedron, Trigonal bipyramid",4e,2,6.0,Zn,0.0,True,6.0,6.0,2.012346634493649,2.707082922119634,2.1566655221508912,0.2487407816193332,0.694736287625985,80.15893816765278,34.23299855791965,16.5400882053422,167.34867922293134,6.0,1.0,3,"Octahedron, Trigonal bipyramid"
mp-15483,Zn3(AsO4)2,1.3187236435059728,0.7766981034948603,"[5.0, 6.0]",2.0,2.0,2.0,"Octahedron, Trigonal bipyramid",4e,2,6.0,Zn,0.0,True,7.0,6.0,2.01234663449365,2.7070829221196355,2.1566655221508912,0.24874078161933375,0.6947362876259855,105.3572526186211,31.99492037798256,65.8834771518073,175.9099198075554,6.0,1.0,4,"Octahedron, Trigonal bipyramid"
mp-15519,NdZn(BO2)5,1.26389738995668,0.8455975261090984,[6.0],2.0,2.0,2.0,Trigonal prism,4e,1,6.0,Zn,0.0,True,,,,,,,,,,,,,,0,Trigonal prism
mp-15520,TbZn(BO2)5,1.341519469417604,0.7773429214920582,[6.0],2.0,2.0,2.0,Trigonal prism,4e,1,6.0,Zn,0.0,True,,,,,,,,,,,,,,0,Trigonal prism
mp-15526,SrVZnP2O9,2.0283044458928474,-0.0691452434682836,[4.0],2.0,2.0,2.0,Tetrahedron,8c,1,4.0,Zn,0.0,True,,,,,,,,,,,,,,0,Tetrahedron
mp-15531,BaVZnP2O9,1.8856014777305,0.168300653720437,[4.0],2.0,2.0,2.0,Square pyramid,8c,1,4.0,Zn,0.0,True,,,,,,,,,,,,,,0,Square pyramid
mp-15739,BaZn2(AsO4)2,1.876533859648493,0.147992809853841,[4.0],2.0,2.0,2.0,Tetrahedron,4e,1,4.0,Zn,0.0,True,4.0,4.0,1.944362209007066,2.000962185619453,1.9784674059808918,0.020951889563875007,0.056599976612387026,109.17764894848618,6.077306470488503,97.25437514908468,115.86773278273192,4.0,1.0,1,Tetrahedron
mp-15739,BaZn2(AsO4)2,1.876533859648493,0.147992809853841,[4.0],2.0,2.0,2.0,Tetrahedron,4e,1,4.0,Zn,0.0,True,5.0,4.0,1.9443622090070674,2.0009621856194526,1.9784674059808915,0.0209518895638743,0.05659997661238525,95.07810709150873,27.593422276229084,45.147817426401566,115.96578360553447,4.0,1.0,2,Tetrahedron
mp-15739,BaZn2(AsO4)2,1.876533859648493,0.147992809853841,[4.0],2.0,2.0,2.0,Tetrahedron,4e,1,4.0,Zn,0.0,True,6.0,4.0,1.9443622090070674,2.000962185619452,1.9784674059808918,0.020951889563874233,0.056599976612384806,109.1776489484862,6.077306470488502,97.25437514908468,115.86773278273192,4.0,1.0,3,Tetrahedron
mp-15739,BaZn2(AsO4)2,1.876533859648493,0.147992809853841,[4.0],2.0,2.0,2.0,Tetrahedron,4e,1,4.0,Zn,0.0,True,7.0,4.0,1.9443622090070662,2.0009621856194526,1.9784674059808918,0.02095188956387493,0.05659997661238636,95.07810709150873,27.593422276229095,45.147817426401545,115.96578360553447,4.0,1.0,4,Tetrahedron
mp-15739,BaZn2(AsO4)2,1.876533859648493,0.147992809853841,[4.0],2.0,2.0,2.0,Tetrahedron,4e,1,4.0,Zn,0.0,True,8.0,4.0,1.947571314544763,2.0179285956273554,1.9811731691175516,0.02606400191052065,0.07035728108259232,63.20312582681792,31.131782332446637,18.153320942735274,110.38656107822212,4.0,1.0,5,Tetrahedron
mp-15739,BaZn2(AsO4)2,1.876533859648493,0.147992809853841,[4.0],2.0,2.0,2.0,Tetrahedron,4e,1,4.0,Zn,0.0,True,9.0,4.0,1.947571314544762,2.017928595627355,1.9811731691175511,0.026064001910520922,0.07035728108259298,62.1348675815151,38.892015391831386,18.153320942735274,110.38656107822217,4.0,1.0,6,Tetrahedron
mp-15739,BaZn2(AsO4)2,1.876533859648493,0.147992809853841,[4.0],2.0,2.0,2.0,Tetrahedron,4e,1,4.0,Zn,0.0,True,10.0,4.0,1.9475713145447626,2.0179285956273545,1.9811731691175516,0.02606400191052032,0.07035728108259187,63.20312582681793,31.13178233244665,18.153320942735274,110.38656107822216,4.0,1.0,7,Tetrahedron
mp-15739,BaZn2(AsO4)2,1.876533859648493,0.147992809853841,[4.0],2.0,2.0,2.0,Tetrahedron,4e,1,4.0,Zn,0.0,True,11.0,4.0,1.9475713145447624,2.0179285956273527,1.9811731691175507,0.0260640019105199,0.07035728108259032,62.134867581515074,38.89201539183138,18.153320942735274,110.38656107822213,4.0,1.0,8,Tetrahedron
mp-15740,SrZn2(AsO4)2,1.874725484645627,0.1522145031181507,[4.0],2.0,2.0,2.0,Tetrahedron,4e,1,4.0,Zn,0.0,True,4.0,4.0,1.9433717227814713,2.001932850370708,1.9786298656288033,0.021551914686440226,0.05856112758923682,109.23912334559888,5.804069174795634,97.9540680310546,114.50033928565988,4.0,1.0,1,Tetrahedron
mp-15740,SrZn2(AsO4)2,1.874725484645627,0.1522145031181507,[4.0],2.0,2.0,2.0,Tetrahedron,4e,1,4.0,Zn,0.0,True,5.0,4.0,1.9433717227814733,2.0019328503707086,1.978629865628804,0.02155191468643959,0.05856112758923526,94.1985392869844,27.47159227436,44.04562773315923,114.56544903815887,4.0,1.0,2,Tetrahedron
mp-15740,SrZn2(AsO4)2,1.874725484645627,0.1522145031181507,[4.0],2.0,2.0,2.0,Tetrahedron,4e,1,4.0,Zn,0.0,True,6.0,4.0,1.943371722781473,2.0019328503707086,1.978629865628804,0.021551914686439647,0.058561127589235484,109.23912334559886,5.804069174795643,97.95406803105458,114.50033928565986,4.0,1.0,3,Tetrahedron
mp-15740,SrZn2(AsO4)2,1.874725484645627,0.1522145031181507,[4.0],2.0,2.0,2.0,Tetrahedron,4e,1,4.0,Zn,0.0,True,7.0,4.0,1.9433717227814713,2.001932850370709,1.978629865628804,0.021551914686440597,0.058561127589237705,94.1985392869844,27.47159227436,44.04562773315924,114.5654490381589,4.0,1.0,4,Tetrahedron
mp-15904,BaGd2ZnO5,1.12587877908146,1.0524511512688035,[5.0],2.0,2.0,2.0,Square pyramid,4c,1,5.0,Zn,0.0,True,12.0,5.0,2.0052726477628973,2.1666369104663947,2.091125929344119,0.06464995122668152,0.16136426270349746,98.32969042333721,32.972855500992864,55.99987340354425,156.3860122875029,5.0,1.0,1,Square pyramid
