material_id,chem_formula,R0,B,CN_raw,mean_charge,min_charge,max_charge,chemenv,Zn_wyckoff,num_Zn_chemenvs,CN,element,charge_range,is_single_charge
mp-2713434,Ta4Zn2P6(SO12)3,1.7772131809939995,0.2533382118203717,[6.0],2.0,2.0,2.0,Octahedron,"2c, 2a",1,6.0,Zn,0.0,True
mp-2713435,Nb4Zn2Si3(SO6)6,1.8350287524952105,0.2131087563233534,[6.0],2.0,2.0,2.0,Octahedron,2a,1,6.0,Zn,0.0,True
mp-2713482,Ta4Zn2Si3(SO6)6,1.831823948631576,0.2078084090199373,[6.0],2.0,2.0,2.0,Octahedron,2a,1,6.0,Zn,0.0,True
mp-2713488,Na2ScZnP(SO6)2,1.7190221975980209,0.3462451412367097,[6.0],2.0,2.0,2.0,Octahedron,2a,1,6.0,Zn,0.0,True
mp-2713534,Na15Ta11Zn(SiO4)18,0.5881190090195003,1.4188203195846008,[6.0],2.0,2.0,2.0,no_data,no_data,1,6.0,Zn,0.0,True
mp-2713552,Na4Zr3Zn(PO4)6,1.52080112495956,0.5575639474091755,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Zn,0.0,True
mp-2713570,Na6Zn4Ga4SiS11O48,1.6527327225421504,0.3962760338083905,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Zn,0.0,True
mp-2713591,Na6Zn4In4SiS11O48,1.5976602588630808,0.4700129694640982,[6.0],2.0,2.0,2.0,no_data,no_data,1,6.0,Zn,0.0,True
mp-2713599,Na3Zn2In2PS5O24,1.6939120449894958,0.3751830894794496,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Zn,0.0,True
mp-2713626,Na3Y2Zn2PS5O24,1.6413978945439116,0.4558736015552699,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Zn,0.0,True
mp-2713709,Na3Sc2Zn2PS5O24,1.7319582558947364,0.3419543139142857,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Zn,0.0,True
mp-2713712,Na6Hf2Zn6SiS11O48,1.665026087837284,0.4027910380812274,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Zn,0.0,True
mp-2713766,Ta2Zn4(SO4)9,1.9786975042789807,0.0877694870542815,[6.0],2.0,2.0,2.0,Octahedron,"2c, 2b, 2a",1,6.0,Zn,0.0,True
mp-2713771,Ta10Zn2Si9(SO8)9,1.8162344555122787,0.2402106793485535,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Zn,0.0,True
mp-2713807,Na3Zn2Sn2P3(SO8)3,1.69086447531737,0.3731024979412805,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Zn,0.0,True
mp-2713812,Na3Ti2Zn2P3(SO8)3,1.7484763924813884,0.3233582414930305,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Zn,0.0,True
mp-2713883,NaNb3Zn(PO4)6,1.947787818636294,0.1269139715707143,[6.0],2.0,2.0,2.0,Octahedron,"1c, 1a",1,6.0,Zn,0.0,True
mp-2713892,Na9Ta4Zn8P9(SO8)9,1.6967557681221528,0.3660129987911398,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Zn,0.0,True
mp-2713968,Nb2Zn4(SO4)9,2.003144997496708,0.0614767142251009,[6.0],2.0,2.0,2.0,Octahedron,"2c, 2b, 2a",1,6.0,Zn,0.0,True
mp-2713973,Nb10Zn2Si9(SO8)9,1.8350715098863115,0.2234846657375811,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Zn,0.0,True
mp-2713977,Na9Nb4Zn8P9(SO8)9,1.720722969634712,0.3353627495861475,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Zn,0.0,True
mp-2713983,NaTa3Zn(PO4)6,1.9440596653520728,0.1258712457915676,[6.0],2.0,2.0,2.0,Octahedron,"1c, 1a",1,6.0,Zn,0.0,True
mp-2713988,Na3Hf2Zn2P3(SO8)3,1.698781762017323,0.3775833038797961,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Zn,0.0,True
mp-2713991,Na3Zr2Zn2P3(SO8)3,1.7033744659970735,0.3713277469651754,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Zn,0.0,True
mp-2714022,Na2Ti4Zn4SiS11O48,1.851013262994584,0.2121940345943834,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Zn,0.0,True
mp-2714025,NaZn2Sn2PS5O24,1.7518627669008466,0.2972908124716328,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Zn,0.0,True
mp-2714030,Na2HfZn3(SO4)6,1.687774290482792,0.3764814784086454,[6.0],2.0,2.0,2.0,Octahedron,"1c, 1b, 1a",1,6.0,Zn,0.0,True
mp-2714048,Na3Ta4Zn8P3(S5O24)3,1.8437661924473887,0.2269509725020732,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Zn,0.0,True
mp-2714062,NaAlZn(SO4)3,1.7842798723541076,0.2144139307286901,[6.0],2.0,2.0,2.0,Octahedron,6a,1,6.0,Zn,0.0,True
mp-2714063,Na2TiZn3(SO4)6,1.7584248964891132,0.2947345701207989,[6.0],2.0,2.0,2.0,Octahedron,"1c, 1b, 1a",1,6.0,Zn,0.0,True
mp-2714082,NaZn2Ge2PS5O24,1.761145865113738,0.2590810963124788,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Zn,0.0,True
mp-2714085,Na2Hf4Zn4SiS11O48,1.8036512056949248,0.27030161105714,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Zn,0.0,True
mp-2714090,Na2Zn4SiSn4S11O48,1.8056807088596376,0.2550294928924471,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Zn,0.0,True
mp-2714092,Na3NbZn5(SO4)9,1.6868700848676053,0.3619552700787574,[6.0],2.0,2.0,2.0,Octahedron,"2c, 2b, 2a",1,6.0,Zn,0.0,True
mp-2714117,Na6Nb8Zn16Si3(S11O48)3,1.8484539413022345,0.2244622510393257,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Zn,0.0,True
mp-2714120,Na2Zn3Sn(SO4)6,1.7407175054755926,0.3123260986694632,[6.0],2.0,2.0,2.0,Octahedron,"1c, 1b, 1a",1,6.0,Zn,0.0,True
mp-2714122,NaZnGa(SO4)3,1.7643513399350248,0.2527837470611577,[6.0],2.0,2.0,2.0,Octahedron,6a,1,6.0,Zn,0.0,True
mp-2714136,NaYZn(SO4)3,1.8784151770960016,0.2560174356437319,[6.0],2.0,2.0,2.0,Octahedron,6a,1,6.0,Zn,0.0,True
mp-2714146,Na14Zn5Sn3(PO4)12,1.481888675572841,0.5767760863085207,[6.0],2.0,2.0,2.0,no_data,no_data,1,6.0,Zn,0.0,True
mp-2714151,NaScZn(SO4)3,1.8365505010520664,0.2330052032303164,[6.0],2.0,2.0,2.0,Octahedron,6a,1,6.0,Zn,0.0,True
mp-2714162,Na7ZnGa3(PO4)6,1.265000961303634,0.7581611271247932,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Zn,0.0,True
mp-2714172,Na7Sc3Zn(PO4)6,1.2069582937008616,0.8478472112327451,[6.0],2.0,2.0,2.0,no_data,no_data,1,6.0,Zn,0.0,True
mp-2714173,Na2Zr4Zn4SiS11O48,1.794376530734387,0.2885370912761226,[6.0],2.0,2.0,2.0,no_data,no_data,1,6.0,Zn,0.0,True
mp-2714195,NaZnIn(SO4)3,1.864927184380622,0.2193830410463026,[6.0],2.0,2.0,2.0,Octahedron,6a,1,6.0,Zn,0.0,True
mp-2714197,NaHf2Zn2PS5O24,1.7805600559467316,0.2779958753865122,[6.0],2.0,2.0,2.0,no_data,no_data,1,6.0,Zn,0.0,True
mp-2714215,Na3TaZn5(SO4)9,1.6385920066765665,0.4255272146362667,[6.0],2.0,2.0,2.0,Octahedron,"2c, 2b, 2a",1,6.0,Zn,0.0,True
mp-2714252,NaTi2Zn2PS5O24,1.8312365399053905,0.212473856490112,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Zn,0.0,True
mp-2714263,Na6Ta8Zn16Si3(S11O48)3,1.8391310782844108,0.2248119919354843,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Zn,0.0,True
mp-2714267,Na14Zr3Zn5(PO4)12,1.4239636172773955,0.6471787091507866,[6.0],2.0,2.0,2.0,no_data,no_data,1,6.0,Zn,0.0,True
mp-2714268,Na7Al3Zn(PO4)6,1.2446342573693514,0.7643878944438337,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Zn,0.0,True
mp-2714276,Na3Nb4Zn8P3(S5O24)3,1.8587395594249028,0.2022549850947725,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Zn,0.0,True
mp-2714292,Na7Y3Zn(PO4)6,1.4346491959633476,0.6899092218883645,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Zn,0.0,True
mp-2714301,Na7ZnIn3(PO4)6,1.1151542433116577,0.938083700950315,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Zn,0.0,True
mp-2714302,Na2Zn3Ge(SO4)6,1.7448874574193112,0.3111963481392201,[6.0],2.0,2.0,2.0,Octahedron,"1c, 1b, 1a",1,6.0,Zn,0.0,True
mp-2714303,Na2ZrZn3(SO4)6,1.7155263885546312,0.3511534354727173,[6.0],2.0,2.0,2.0,Octahedron,"1c, 1b, 1a",1,6.0,Zn,0.0,True
mp-2714304,Na14Hf3Zn5(PO4)12,1.49755501435743,0.564367257994963,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Zn,0.0,True
mp-2714401,Na3Ta2Zn4P3(SO6)6,1.8354081081500293,0.2306240532837407,[6.0],2.0,2.0,2.0,Octahedron,"2c, 2b, 2a",1,6.0,Zn,0.0,True
mp-2714503,NaZnSnP(SO6)2,1.8047137671860896,0.2381215007014935,[6.0],2.0,2.0,2.0,Octahedron,2a,1,6.0,Zn,0.0,True
mp-2714585,NaTiZnP(SO6)2,1.8022843607789287,0.2148281648639419,[6.0],2.0,2.0,2.0,Octahedron,2a,1,6.0,Zn,0.0,True
mp-2714586,NaHfZnP(SO6)2,1.7738564196284696,0.2785632394518828,[6.0],2.0,2.0,2.0,Octahedron,2a,1,6.0,Zn,0.0,True
mp-2714601,Na4HfZnSi(PO6)2,1.1647930325796017,0.8794901349925673,[6.0],2.0,2.0,2.0,Octahedron,2a,1,6.0,Zn,0.0,True
mp-2714605,Na6Nb4Zn8Si3(S5O24)3,1.840245430494788,0.2348793997815098,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Zn,0.0,True
mp-2714612,Na2Ti2Zn2SiS5O24,1.821837154926684,0.221566391648158,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Zn,0.0,True
mp-2714615,Na2Zr2Zn2SiS5O24,1.7875327292837966,0.294912991733383,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Zn,0.0,True
mp-2714627,Na7Hf3ZnSi3(PO8)3,1.1688082002884197,0.8797151942354603,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Zn,0.0,True
mp-2714640,NaTaZn3(SO4)6,1.7914468173106664,0.272933411760546,[6.0],2.0,2.0,2.0,Octahedron,"1c, 1b, 1a",1,6.0,Zn,0.0,True
mp-2714652,Na2MgZn(SO4)3,1.66232196734185,0.4089562896247702,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Zn,0.0,True
mp-2714661,NaNbZn3(SO4)6,1.7905168247306755,0.2761476683274553,[6.0],2.0,2.0,2.0,Octahedron,"1c, 1b, 1a",1,6.0,Zn,0.0,True
mp-2714687,Na2Ti3Zn5(SO4)12,1.847312710464277,0.2087554607249134,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Zn,0.0,True
mp-2714689,NaZnGa3(SO4)6,1.888528386857541,0.1571170860288038,[6.0],2.0,2.0,2.0,Octahedron,"1c, 1a",1,6.0,Zn,0.0,True
mp-2714694,Na2Zn2(SO4)3,1.6351090366636272,0.4257119142406533,[6.0],2.0,2.0,2.0,Octahedron,12f,1,6.0,Zn,0.0,True
mp-2714703,NaLa3Zn(SO4)6,1.4820030596639169,0.6273273804595122,[6.0],2.0,2.0,2.0,Octahedron,"1c, 1a",1,6.0,Zn,0.0,True
mp-2714706,Na6Ti7Zn(PO4)12,1.730974523510086,0.307729319987727,[6.0],2.0,2.0,2.0,no_data,no_data,1,6.0,Zn,0.0,True
mp-2714707,NaAl3Zn(SO4)6,1.8772136028238773,0.164332567128241,[6.0],2.0,2.0,2.0,Octahedron,"1c, 1a",1,6.0,Zn,0.0,True
mp-2714729,Na6ZnSn7(PO4)12,1.686049164746198,0.3792344757117517,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Zn,0.0,True
mp-2714744,Na2Zr3Zn5(SO4)12,1.7588666094422174,0.3113325359910911,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Zn,0.0,True
mp-2714823,Na6Zr7Zn(PO4)12,1.5998078958102186,0.4945497621430329,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Zn,0.0,True
mp-2714826,Na5Sc2Zn2P3(SO8)3,1.7188639004813708,0.3608423568835856,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Zn,0.0,True
mp-2714838,NaZnIn3(SO4)6,1.9029974488738723,0.185248245317817,[6.0],2.0,2.0,2.0,Octahedron,"1c, 1a",1,6.0,Zn,0.0,True
mp-2714841,Na2Hf3Zn5(SO4)12,1.76693568944666,0.3001676177180683,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Zn,0.0,True
mp-2714847,Na2Zn5Ge3(SO4)12,1.808398021238664,0.226536662697384,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Zn,0.0,True
mp-2714882,Na2CaZn(SO4)3,1.6579782455280736,0.4285531115545863,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Zn,0.0,True
mp-2714885,NaSc3Zn(SO4)6,1.8409296818426788,0.233720543425535,[6.0],2.0,2.0,2.0,Octahedron,"1c, 1a",1,6.0,Zn,0.0,True
mp-2714889,NaY3Zn(SO4)6,1.6476359133517433,0.4505617555804769,[6.0],2.0,2.0,2.0,Octahedron,"1c, 1a",1,6.0,Zn,0.0,True
mp-2714892,Na2Zn5Sn3(SO4)12,1.7597260917597606,0.2917159716444774,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Zn,0.0,True
mp-2714932,Na4ZnGa(PO4)3,0.4875082661664756,1.4720725072486145,[6.0],2.0,2.0,2.0,Octahedron,6a,1,6.0,Zn,0.0,True
mp-2714936,Na8ZrZn3(PO4)6,0.8484568291165612,1.1695123199034452,[6.0],2.0,2.0,2.0,Octahedron,"1c, 1b, 1a",1,6.0,Zn,0.0,True
mp-2714949,Na3Zn3In(SO4)6,1.6723895319336606,0.4037870786985924,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Zn,0.0,True
mp-2714951,Na8HfZn3(PO4)6,0.737707301323115,1.2767405996849834,[6.0],2.0,2.0,2.0,Octahedron,"1c, 1b, 1a",1,6.0,Zn,0.0,True
mp-2714954,Na7Zr3ZnSi3(PO8)3,1.1656869751496448,0.8847261270635658,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Zn,0.0,True
mp-2714969,Na6Nb5ZnSi6(PO12)3,1.5589876763697834,0.5312252685779424,[6.0],2.0,2.0,2.0,Octahedron,2a,1,6.0,Zn,0.0,True
mp-2714971,Na6TiZn7(SO4)12,1.6932437811388312,0.3675097479022633,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Zn,0.0,True
mp-2714982,Na6Ta5ZnSi6(PO12)3,1.558350633420024,0.5328895008379375,[6.0],2.0,2.0,2.0,Octahedron,2a,1,6.0,Zn,0.0,True
mp-2714986,Na4ZnIn(PO4)3,0.7142007197227872,1.2967086466267663,[6.0],2.0,2.0,2.0,Octahedron,6a,1,6.0,Zn,0.0,True
mp-2715013,Na4AlZn(PO4)3,0.7502735492095164,1.2013060382567369,[6.0],2.0,2.0,2.0,Octahedron,6a,1,6.0,Zn,0.0,True
mp-2715017,Na3AlZn3(SO4)6,1.6736250775779635,0.3626875606452016,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Zn,0.0,True
mp-2715019,Na4ScZn(PO4)3,0.4344463260576717,1.5538087062451336,[6.0],2.0,2.0,2.0,Octahedron,6a,1,6.0,Zn,0.0,True
mp-2715065,Na6Zn7Sn(SO4)12,1.7071152638659677,0.3594438512377405,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Zn,0.0,True
mp-2715067,Na3YZn3(SO4)6,1.6529534563846675,0.4316000123456893,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Zn,0.0,True
mp-2715105,Na9NbZn11(SO4)18,1.6021916949674089,0.46468782314335,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Zn,0.0,True
mp-2715123,Na6Zn7Ge(SO4)12,1.7301591005061276,0.3290769401698695,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Zn,0.0,True
mp-2715131,Na3LaZn3(SO4)6,1.5982917607659182,0.4929748045670662,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Zn,0.0,True
mp-2715137,Na4YZn(PO4)3,0.4254117806898344,1.603049182396688,[6.0],2.0,2.0,2.0,Octahedron,6a,1,6.0,Zn,0.0,True
mp-2715145,Na3Zn3Ga(SO4)6,1.6498152413089835,0.403950384169331,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Zn,0.0,True
mp-2715147,Na6ZrZn7(SO4)12,1.7221487606518626,0.35162072892156,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Zn,0.0,True
mp-2715148,Na9TaZn11(SO4)18,1.60895508874906,0.4579319750588143,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Zn,0.0,True
mp-2715200,Na8TiZn3(PO4)6,1.0844307093745038,0.9519671417696314,[6.0],2.0,2.0,2.0,Octahedron,"1c, 1b, 1a",1,6.0,Zn,0.0,True
mp-2715215,Na3ScZn3(SO4)6,1.6813881172997789,0.3804715055180723,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Zn,0.0,True
mp-2715217,Na6HfZn7(SO4)12,1.7030234794007475,0.3648687145810027,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Zn,0.0,True
mp-2715229,Na3ZnSn(PO4)3,1.6198333783730134,0.4491666479638151,[6.0],2.0,2.0,2.0,Octahedron,4a,1,6.0,Zn,0.0,True
mp-2715256,Na3ZrZn(PO4)3,1.452837110169246,0.6176022425169981,[6.0],2.0,2.0,2.0,Octahedron,2a,1,6.0,Zn,0.0,True
mp-2715277,Na6Zr3ZnSi2(PO6)4,1.2254582913822012,0.8582736318218455,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Zn,0.0,True
mp-2715315,Na9Nb2Zn4(PO4)9,1.585072358537936,0.496826373785606,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Zn,0.0,True
mp-2715320,Na6Hf3ZnSi2(PO6)4,1.236213499336819,0.8377919977314005,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Zn,0.0,True
mp-2715325,Na6Ti3ZnSi2(PO6)4,1.3570842054083658,0.6920453289568401,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Zn,0.0,True
mp-2715334,Na3ZrZn(PO4)3,1.821942363992728,0.2782241417909635,[6.0],2.0,2.0,2.0,Octahedron,4a,1,6.0,Zn,0.0,True
mp-2715373,Na9Nb5Zn(SiO4)9,0.8052519413103827,1.2176039940336878,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Zn,0.0,True
mp-2715393,Na9Ta5Zn(SiO4)9,1.6134830241678846,0.4869632459984943,[6.0],2.0,2.0,2.0,Octahedron,2a,1,6.0,Zn,0.0,True
mp-2715395,Na3HfZn(PO4)3,1.5391397824979225,0.5292308619208234,[6.0],2.0,2.0,2.0,Octahedron,4a,1,6.0,Zn,0.0,True
mp-2715424,Na6Zr3ZnSi2(PO6)4,1.566133410675314,0.5347372899246354,[6.0],2.0,2.0,2.0,Octahedron,2a,1,6.0,Zn,0.0,True
mp-2715443,Na3HfZn(PO4)3,1.40323638792828,0.6564526730670456,[6.0],2.0,2.0,2.0,Octahedron,2a,1,6.0,Zn,0.0,True
mp-2715473,Na9Ta2Zn4(PO4)9,1.523971580369495,0.5544976107535808,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Zn,0.0,True
mp-2715488,Na9Nb5Zn(SiO4)9,1.5465371506769583,0.5496551605683067,[6.0],2.0,2.0,2.0,Octahedron,2a,1,6.0,Zn,0.0,True
mp-2715492,Na3ZnSn(PO4)3,1.4385622174187114,0.6043327572749904,[6.0],2.0,2.0,2.0,Octahedron,2a,1,6.0,Zn,0.0,True
mp-2715506,Na6Hf3ZnSi2(PO6)4,1.5419407761894797,0.5493744951406836,[6.0],2.0,2.0,2.0,Octahedron,2a,1,6.0,Zn,0.0,True
mp-2715507,Na9Ta5Zn(SiO4)9,0.9644446558628752,1.07897783509265,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Zn,0.0,True
mp-2715550,Na8Hf3ZnSi4(PO12)2,1.0483235177404902,1.008875018296033,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Zn,0.0,True
mp-2715551,Na6Nb20Zn4Si21(S5O48)3,1.84075696826342,0.2436338731525551,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Zn,0.0,True
mp-2715564,NaZrZnP(SO6)2,1.7687334555691947,0.2960753512949308,[6.0],2.0,2.0,2.0,Octahedron,2a,1,6.0,Zn,0.0,True
mp-2715569,Na2Hf2Zn2SiS5O24,1.7926048603302789,0.2734540910662955,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Zn,0.0,True
mp-2715588,Na3Ta5ZnSi3(PO6)6,1.8409191670678435,0.2282817558741176,[6.0],2.0,2.0,2.0,Octahedron,2a,1,6.0,Zn,0.0,True
mp-2715602,Na3Ta10Zn2Si3(P5O24)3,1.890360606111701,0.1603268003052504,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Zn,0.0,True
mp-2715615,Na3Nb5ZnSi3(PO6)6,1.8482182844237696,0.2098452366566758,[6.0],2.0,2.0,2.0,Octahedron,2a,1,6.0,Zn,0.0,True
mp-2715636,Na3Nb10Zn2Si3(P5O24)3,1.900957582175668,0.1641239194071138,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Zn,0.0,True
mp-2715700,Na8Ti3ZnSi4(PO12)2,1.291105699674297,0.7485734328812267,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Zn,0.0,True
mp-2715702,Na6Ta4Zn8Si3(S5O24)3,1.8243675062138955,0.2513436903138623,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Zn,0.0,True
mp-2715737,Na6Ta20Zn4Si21(S5O48)3,1.818736919922199,0.2631040202959479,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Zn,0.0,True
mp-2715741,Na7Hf2Zn2SiP5O24,1.2013139011529117,0.8458984341710846,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Zn,0.0,True
mp-2715777,Na3Nb2Zn4P3(SO6)6,1.8580051739558665,0.2054470443741164,[6.0],2.0,2.0,2.0,Octahedron,"2c, 2b, 2a",1,6.0,Zn,0.0,True
mp-2715833,Na5Hf3ZnSiP5O24,1.240056759848477,0.827484098811944,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Zn,0.0,True
mp-2715892,Na5ZnSiSn3P5O24,1.2490837804591504,0.7975258360525791,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Zn,0.0,True
mp-2715913,Na3Zr3ZnP5SO24,1.8091892500649305,0.2771803906939382,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Zn,0.0,True
mp-2715915,Na3Ti3ZnP5SO24,1.8078512085482807,0.2367086211465673,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Zn,0.0,True
mp-2715954,Na5Zr3ZnSiP5O24,1.233833450005675,0.8361792129606835,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Zn,0.0,True
mp-2716041,Na3ZnSn3P5SO24,1.818574289565517,0.2412256418426267,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Zn,0.0,True
mp-2716078,Na3Hf3ZnP5SO24,1.8193674265484705,0.2565268541605259,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Zn,0.0,True
mp-2716098,Na5Ti3ZnSiP5O24,1.3942854341173427,0.6485095721342041,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Zn,0.0,True
mp-2716110,Na7Sc2Zn2P5SO24,1.5481589033635974,0.5329710220491533,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Zn,0.0,True
mp-2716124,Na3Ta8Zn4P15(SO24)3,1.85260514504246,0.2045428274081127,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Zn,0.0,True
mp-2716155,Na8ZnSi4Sn3(PO12)2,1.1085518329327773,0.9271975607557912,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Zn,0.0,True
mp-2716176,Na8Zr3ZnSi4(PO12)2,1.0747585432623872,0.9909854940285104,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Zn,0.0,True
mp-2716206,Na3Nb8Zn4P15(SO24)3,1.8758750771316244,0.1727300464306681,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Zn,0.0,True
mp-2716207,Na6Ta16Zn8Si15(S7O48)3,1.8449647106143776,0.2259656873843033,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Zn,0.0,True
mp-2716279,Na10Zn3Sn5(PO4)12,1.4610545620361166,0.5741310374811632,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Zn,0.0,True
mp-2716290,Na10Zr5Zn3(PO4)12,1.3327335564423464,0.7249233483883979,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Zn,0.0,True
mp-2716305,NaZnSn3P3(SO8)3,1.8008420361110964,0.2451528216833637,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Zn,0.0,True
mp-2716320,Na2Nb4Zn4Si3(S3O16)3,1.8611263675962744,0.1937150373708582,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Zn,0.0,True
mp-2716363,Na2Zr6Zn2Si3(S3O16)3,1.777815228567351,0.3126243429613228,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Zn,0.0,True
mp-2716387,Na15Ta10Zn2Si15(PO24)3,1.416766573268266,0.673712097306107,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Zn,0.0,True
mp-2716415,Na9Ta7Zn5(PO4)18,1.8026846021637768,0.235406922605941,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Zn,0.0,True
mp-2716424,Na2Hf6Zn2Si3(S3O16)3,1.7592133775378738,0.3307631397507774,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Zn,0.0,True
mp-2716428,NaNb2Zn2P3(SO8)3,1.8581367521126635,0.1871607139988804,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Zn,0.0,True
mp-2716446,NaTi3ZnP3(SO8)3,1.838500251189562,0.2130201336934105,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Zn,0.0,True
mp-2716451,Na2Ta4Zn4Si3(S3O16)3,1.844389112174608,0.2049392291024611,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Zn,0.0,True
